"","date","SC"
"113","2014-07-03",19.73
"114","2014-07-07",19.469999
"115","2014-07-08",19.040001
"116","2014-07-09",19.25
"117","2014-07-10",19.530001
"118","2014-07-11",19.370001
"119","2014-07-14",19.360001
"120","2014-07-15",19.65
"121","2014-07-16",20.120001
"122","2014-07-17",19.83
"123","2014-07-18",19.85
"124","2014-07-21",19.809999
"125","2014-07-22",19.940001
"126","2014-07-23",20
"127","2014-07-24",19.950001
"128","2014-07-25",19.870001
"129","2014-07-28",19.84
"130","2014-07-29",19.549999
"131","2014-07-30",19.65
"132","2014-07-31",19.17
"133","2014-08-01",19.1
"134","2014-08-04",18.84
"135","2014-08-05",17.98
"136","2014-08-06",18.030001
"137","2014-08-07",18.23
"138","2014-08-08",17.950001
"139","2014-08-11",17.889999
"140","2014-08-12",17.959999
"141","2014-08-13",17.99
"142","2014-08-14",17.6
"143","2014-08-15",17.940001
"144","2014-08-18",17.959999
"145","2014-08-19",18.15
"146","2014-08-20",18.73
"147","2014-08-21",18.76
"148","2014-08-22",18.74
"149","2014-08-25",18.860001
"150","2014-08-26",18.809999
"151","2014-08-27",18.77
"152","2014-08-28",18.790001
"153","2014-08-29",18.620001
"154","2014-09-02",19.360001
"155","2014-09-03",18.99
"156","2014-09-04",19
"157","2014-09-05",19.110001
"158","2014-09-08",19.459999
"159","2014-09-09",19.35
"160","2014-09-10",19.25
"161","2014-09-11",19.24
"162","2014-09-12",18.98
"163","2014-09-15",18.719999
"164","2014-09-16",18.65
"165","2014-09-17",18.66
"166","2014-09-18",18.5
"167","2014-09-19",18.219999
"168","2014-09-22",17.99
"169","2014-09-23",17.9
"170","2014-09-24",18.049999
"171","2014-09-25",17.74
"172","2014-09-26",17.65
"173","2014-09-29",17.73
"174","2014-09-30",17.809999
"175","2014-10-01",17.530001
"176","2014-10-02",17.549999
"177","2014-10-03",17.76
"178","2014-10-06",18.389999
"179","2014-10-07",18
"180","2014-10-08",18.57
"181","2014-10-09",18.25
"182","2014-10-10",17.700001
"183","2014-10-13",17.35
"184","2014-10-14",17.469999
"185","2014-10-15",17.24
"186","2014-10-16",17.290001
"187","2014-10-17",17.49
"188","2014-10-20",17.5
"189","2014-10-21",18.059999
"190","2014-10-22",17.67
"191","2014-10-23",18
"192","2014-10-24",17.99
"193","2014-10-27",17.98
"194","2014-10-28",18.51
"195","2014-10-29",18.440001
"196","2014-10-30",18.41
"197","2014-10-31",18.5
"198","2014-11-03",18.58
"199","2014-11-04",17.290001
"200","2014-11-05",16.85
"201","2014-11-06",17.09
"202","2014-11-07",17.209999
"203","2014-11-10",17.370001
"204","2014-11-11",18.17
"205","2014-11-12",18.530001
"206","2014-11-13",18.950001
"207","2014-11-14",19.52
"208","2014-11-17",19.860001
"209","2014-11-18",18.459999
"210","2014-11-19",18.629999
"211","2014-11-20",18.33
"212","2014-11-21",18.299999
"213","2014-11-24",18.35
"214","2014-11-25",18.58
"215","2014-11-26",18.75
"216","2014-11-28",18.59
"217","2014-12-01",18.27
"218","2014-12-02",18.23
"219","2014-12-03",18.33
"220","2014-12-04",18.25
"221","2014-12-05",18.49
"222","2014-12-08",18.299999
"223","2014-12-09",18.610001
"224","2014-12-10",18.58
"225","2014-12-11",18.360001
"226","2014-12-12",17.65
"227","2014-12-15",17.719999
"228","2014-12-16",17.76
"229","2014-12-17",18.52
"230","2014-12-18",19.73
"231","2014-12-19",19.969999
"232","2014-12-22",19.969999
"233","2014-12-23",20.280001
"234","2014-12-24",20.09
"235","2014-12-26",19.84
"236","2014-12-29",19.92
"237","2014-12-30",19.799999
"238","2014-12-31",19.610001
"239","2015-01-02",20
"240","2015-01-05",19.25
"241","2015-01-06",19
"242","2015-01-07",19.34
"243","2015-01-08",19.790001
"244","2015-01-09",19.440001
"245","2015-01-12",19.440001
"246","2015-01-13",19.91
"247","2015-01-14",19.73
"248","2015-01-15",19.370001
"249","2015-01-16",19.280001
"250","2015-01-20",18.780001
"251","2015-01-21",18.610001
"252","2015-01-22",18.790001
"253","2015-01-23",18.549999
"254","2015-01-26",18.74
"255","2015-01-27",18.530001
"256","2015-01-28",18.030001
"257","2015-01-29",18.040001
"258","2015-01-30",17.85
"259","2015-02-02",18.629999
"260","2015-02-03",19.98
"261","2015-02-04",20.969999
"262","2015-02-05",20.51
"263","2015-02-06",20.83
"264","2015-02-09",20.73
"265","2015-02-10",21.1
"266","2015-02-11",21.389999
"267","2015-02-12",21.73
"268","2015-02-13",22.110001
"269","2015-02-17",22.43
"270","2015-02-18",22.25
"271","2015-02-19",22.49
"272","2015-02-20",22.98
"273","2015-02-23",22.719999
"274","2015-02-24",22.549999
"275","2015-02-25",22.48
"276","2015-02-26",22.5
"277","2015-02-27",22.530001
"278","2015-03-02",21.98
"279","2015-03-03",22.02
"280","2015-03-04",21.93
"281","2015-03-05",21.799999
"282","2015-03-06",22.43
"283","2015-03-09",22.25
"284","2015-03-10",22.1
"285","2015-03-11",22.360001
"286","2015-03-12",22.15
"287","2015-03-13",22.08
"288","2015-03-16",22.9
"289","2015-03-17",23.049999
"290","2015-03-18",23.309999
"291","2015-03-19",23.34
"292","2015-03-20",23.07
"293","2015-03-23",22.870001
"294","2015-03-24",22.5
"295","2015-03-25",22.549999
"296","2015-03-26",22.27
"297","2015-03-27",22.66
"298","2015-03-30",22.77
"299","2015-03-31",23.139999
"300","2015-04-01",23.34
"301","2015-04-02",23.120001
"302","2015-04-06",22.85
"303","2015-04-07",22.68
"304","2015-04-08",22.52
"305","2015-04-09",22.379999
"306","2015-04-10",22.76
"307","2015-04-13",22.559999
"308","2015-04-14",23.129999
"309","2015-04-15",23.200001
"310","2015-04-16",23.07
"311","2015-04-17",22.690001
"312","2015-04-20",22.5
"313","2015-04-21",22.629999
"314","2015-04-22",22.68
"315","2015-04-23",23.049999
"316","2015-04-24",23.110001
"317","2015-04-27",23.01
"318","2015-04-28",24
"319","2015-04-29",23.950001
"320","2015-04-30",24.690001
"321","2015-05-01",24.83
"322","2015-05-04",24.07
"323","2015-05-05",24.27
"324","2015-05-06",24.370001
"325","2015-05-07",24.32
"326","2015-05-08",24.25
"327","2015-05-11",24.379999
"328","2015-05-12",24.51
"329","2015-05-13",24.59
"330","2015-05-14",24.379999
"331","2015-05-15",24.809999
"332","2015-05-18",25.040001
"333","2015-05-19",25.25
"334","2015-05-20",25.4
"335","2015-05-21",25.18
"336","2015-05-22",25.049999
"337","2015-05-26",24.549999
"338","2015-05-27",24.93
"339","2015-05-28",24.690001
"340","2015-05-29",24.5
"341","2015-06-01",24.540001
"342","2015-06-02",24.530001
"343","2015-06-03",24.82
"344","2015-06-04",24.559999
"345","2015-06-05",24.530001
"346","2015-06-08",24.58
"347","2015-06-09",24.440001
"348","2015-06-10",24.629999
"349","2015-06-11",25.15
"350","2015-06-12",25.459999
"351","2015-06-15",25.629999
"352","2015-06-16",25.98
"353","2015-06-17",25.889999
"354","2015-06-18",26.25
"355","2015-06-19",26.450001
"356","2015-06-22",26.459999
"357","2015-06-23",26.52
"358","2015-06-24",26.34
"359","2015-06-25",25.799999
"360","2015-06-26",26.110001
"361","2015-06-29",25.549999
"362","2015-06-30",25.57
"363","2015-07-01",26.48
"364","2015-07-02",26.200001
"365","2015-07-06",24.01
"366","2015-07-07",24.049999
"367","2015-07-08",23.57
"368","2015-07-09",23.790001
"369","2015-07-10",23.98
"370","2015-07-13",24
"371","2015-07-14",23.98
"372","2015-07-15",24.84
"373","2015-07-16",24.76
"374","2015-07-17",24.85
"375","2015-07-20",24.93
"376","2015-07-21",24.870001
"377","2015-07-22",25.07
"378","2015-07-23",24.83
"379","2015-07-24",24.530001
"380","2015-07-27",24.290001
"381","2015-07-28",24.959999
"382","2015-07-29",25.110001
"383","2015-07-30",24.549999
"384","2015-07-31",24.18
"385","2015-08-03",24.139999
"386","2015-08-04",23.73
"387","2015-08-05",23.549999
"388","2015-08-06",22.92
"389","2015-08-07",22.790001
"390","2015-08-10",23.5
"391","2015-08-11",22.809999
"392","2015-08-12",23.35
"393","2015-08-13",23.120001
"394","2015-08-14",23.25
"395","2015-08-17",23.59
"396","2015-08-18",22.969999
"397","2015-08-19",22.84
"398","2015-08-20",22.370001
"399","2015-08-21",21.969999
"400","2015-08-24",21.389999
"401","2015-08-25",21.309999
"402","2015-08-26",22
"403","2015-08-27",22.4
"404","2015-08-28",22.66
"405","2015-08-31",22.459999
"406","2015-09-01",21.52
"407","2015-09-02",21.610001
"408","2015-09-03",21.620001
"409","2015-09-04",21.1
"410","2015-09-08",21.35
"411","2015-09-09",21.559999
"412","2015-09-10",21.879999
"413","2015-09-11",21.92
"414","2015-09-14",21.77
"415","2015-09-15",21.870001
"416","2015-09-16",22.25
"417","2015-09-17",22.389999
"418","2015-09-18",21.799999
"419","2015-09-21",22.1
"420","2015-09-22",21.74
"421","2015-09-23",21.780001
"422","2015-09-24",21.530001
"423","2015-09-25",21.33
"424","2015-09-28",20.219999
"425","2015-09-29",20.219999
"426","2015-09-30",20.42
"427","2015-10-01",20.809999
"428","2015-10-02",21.02
"429","2015-10-05",20.92
"430","2015-10-06",20.450001
"431","2015-10-07",20.76
"432","2015-10-08",21.120001
"433","2015-10-09",21.02
"434","2015-10-12",20.93
"435","2015-10-13",20.860001
"436","2015-10-14",20.6
"437","2015-10-15",21.1
"438","2015-10-16",21.1
"439","2015-10-19",21.120001
"440","2015-10-20",20.92
"441","2015-10-21",20.809999
"442","2015-10-22",20.93
"443","2015-10-23",21.42
"444","2015-10-26",22.02
"445","2015-10-27",22.1
"446","2015-10-28",22.35
"447","2015-10-29",18.860001
"448","2015-10-30",18.01
"449","2015-11-02",17.5
"450","2015-11-03",17.549999
"451","2015-11-04",17.790001
"452","2015-11-05",17.76
"453","2015-11-06",18.459999
"454","2015-11-09",17.950001
"455","2015-11-10",17.75
"456","2015-11-11",17.41
"457","2015-11-12",17.42
"458","2015-11-13",17.33
"459","2015-11-16",17.559999
"460","2015-11-17",17.91
"461","2015-11-18",18.01
"462","2015-11-19",18.18
"463","2015-11-20",17.559999
"464","2015-11-23",17.76
"465","2015-11-24",17.690001
"466","2015-11-25",17.91
"467","2015-11-27",17.620001
"468","2015-11-30",17.639999
"469","2015-12-01",17.790001
"470","2015-12-02",17
"471","2015-12-03",17.01
"472","2015-12-04",17.200001
"473","2015-12-07",16.74
"474","2015-12-08",16.84
"475","2015-12-09",16.66
"476","2015-12-10",16.66
"477","2015-12-11",16.200001
"478","2015-12-14",15.15
"479","2015-12-15",15.75
"480","2015-12-16",15.58
"481","2015-12-17",15.44
"482","2015-12-18",15.21
"483","2015-12-21",15.49
"484","2015-12-22",15.52
"485","2015-12-23",16.059999
"486","2015-12-24",16.15
"487","2015-12-28",15.86
"488","2015-12-29",15.99
"489","2015-12-30",16
"490","2015-12-31",15.85
"491","2016-01-04",15.79
"492","2016-01-05",15.38
"493","2016-01-06",15.09
"494","2016-01-07",14.37
"495","2016-01-08",14.04
"496","2016-01-11",14.05
"497","2016-01-12",13.77
"498","2016-01-13",13.36
"499","2016-01-14",13.69
"500","2016-01-15",13.2
"501","2016-01-19",12.71
"502","2016-01-20",12.92
"503","2016-01-21",13.17
"504","2016-01-22",13.47
"505","2016-01-25",13.2
"506","2016-01-26",13.4
"507","2016-01-27",10.96
"508","2016-01-28",10.44
"509","2016-01-29",10.45
"510","2016-02-01",10.1
"511","2016-02-02",9.7
"512","2016-02-03",10.08
"513","2016-02-04",10.3
"514","2016-02-05",10.26
"515","2016-02-08",9.4
"516","2016-02-09",9.52
"517","2016-02-10",9.5
"518","2016-02-11",9.36
"519","2016-02-12",9.82
"520","2016-02-16",9.96
"521","2016-02-17",10.27
"522","2016-02-18",10.24
"523","2016-02-19",10.1
"524","2016-02-22",10.36
"525","2016-02-23",10.05
"526","2016-02-24",10.12
"527","2016-02-25",10.2
"528","2016-02-26",10.51
"529","2016-02-29",10.25
"530","2016-03-01",10.24
"531","2016-03-02",10.19
"532","2016-03-03",10.58
"533","2016-03-04",10.67
"534","2016-03-07",10.77
"535","2016-03-08",10.47
"536","2016-03-09",10.31
"537","2016-03-10",10.07
"538","2016-03-11",11.31
"539","2016-03-14",10.7
"540","2016-03-15",9.75
"541","2016-03-16",9
"542","2016-03-17",9.18
"543","2016-03-18",9.38
"544","2016-03-21",9.44
"545","2016-03-22",9.43
"546","2016-03-23",9.04
"547","2016-03-24",9.15
"548","2016-03-28",8.88
"549","2016-03-29",8.87
"550","2016-03-30",8.9
"551","2016-03-31",10.49
"552","2016-04-01",10.75
"553","2016-04-04",10.96
"554","2016-04-05",10.48
"555","2016-04-06",10.57
"556","2016-04-07",10.26
"557","2016-04-08",10.36
"558","2016-04-11",10.49
"559","2016-04-12",10.6
"560","2016-04-13",11.21
"561","2016-04-14",11.37
"562","2016-04-15",11.08
"563","2016-04-18",11.2
"564","2016-04-19",11.15
"565","2016-04-20",11.71
"566","2016-04-21",11.7
"567","2016-04-22",11.77
"568","2016-04-25",11.9
"569","2016-04-26",11.85
"570","2016-04-27",13
"571","2016-04-28",13.41
"572","2016-04-29",13.17
"573","2016-05-02",13.18
"574","2016-05-03",12.91
"575","2016-05-04",12.78
"576","2016-05-05",12.52
"577","2016-05-06",12.67
"578","2016-05-09",12.53
"579","2016-05-10",12.6
"580","2016-05-11",12.24
"581","2016-05-12",12
"582","2016-05-13",11.8
"583","2016-05-16",11.81
"584","2016-05-17",12.01
"585","2016-05-18",12.1
"586","2016-05-19",11.7
"587","2016-05-20",11.76
"588","2016-05-23",12.06
"589","2016-05-24",12.3
"590","2016-05-25",12.83
"591","2016-05-26",12.61
"592","2016-05-27",12.59
"593","2016-05-31",12.86
"594","2016-06-01",12.71
"595","2016-06-02",12.74
"596","2016-06-03",12.2
"597","2016-06-06",12.71
"598","2016-06-07",12.5
"599","2016-06-08",12.53
"600","2016-06-09",11.87
"601","2016-06-10",11.3
"602","2016-06-13",11.2
"603","2016-06-14",10.29
"604","2016-06-15",10.63
"605","2016-06-16",10.39
"606","2016-06-17",10.46
"607","2016-06-20",10.62
"608","2016-06-21",10.46
"609","2016-06-22",10.15
"610","2016-06-23",10.71
"611","2016-06-24",10.21
"612","2016-06-27",9.69
"613","2016-06-28",9.75
"614","2016-06-29",10.5
"615","2016-06-30",10.33
"616","2016-07-01",10.63
"617","2016-07-05",9.9
"618","2016-07-06",9.92
"619","2016-07-07",10.15
"620","2016-07-08",10.83
"621","2016-07-11",10.82
"622","2016-07-12",11.24
"623","2016-07-13",11.32
"624","2016-07-14",11.53
"625","2016-07-15",11.94
"626","2016-07-18",11.97
"627","2016-07-19",11.91
"628","2016-07-20",12.06
"629","2016-07-21",11.98
"630","2016-07-22",11.85
"631","2016-07-25",11.14
"632","2016-07-26",11.27
"633","2016-07-27",11.61
"634","2016-07-28",11.4
"635","2016-07-29",10.99
"636","2016-08-01",11.01
"637","2016-08-02",10.78
"638","2016-08-03",11.15
"639","2016-08-04",11.15
"640","2016-08-05",11.6
"641","2016-08-08",11.61
"642","2016-08-09",11.27
"643","2016-08-10",11.15
"644","2016-08-11",11.34
"645","2016-08-12",11.42
"646","2016-08-15",11.61
"647","2016-08-16",11.69
"648","2016-08-17",11.43
"649","2016-08-18",11.59
"650","2016-08-19",11.55
"651","2016-08-22",11.57
"652","2016-08-23",11.82
"653","2016-08-24",11.75
"654","2016-08-25",11.83
"655","2016-08-26",11.95
"656","2016-08-29",12.2
"657","2016-08-30",12.36
"658","2016-08-31",12.58
"659","2016-09-01",12.38
"660","2016-09-02",12.45
"661","2016-09-06",12.31
"662","2016-09-07",12.37
"663","2016-09-08",12.43
"664","2016-09-09",12.18
"665","2016-09-12",12.39
"666","2016-09-13",11.9
"667","2016-09-14",11.75
"668","2016-09-15",11.33
"669","2016-09-16",11.07
"670","2016-09-19",10.95
"671","2016-09-20",10.82
"672","2016-09-21",10.71
"673","2016-09-22",10.85
"674","2016-09-23",11.91
"675","2016-09-26",11.92
"676","2016-09-27",11.99
"677","2016-09-28",12.14
"678","2016-09-29",11.89
"679","2016-09-30",12.16
"680","2016-10-03",12.42
"681","2016-10-04",12.79
"682","2016-10-05",12.99
"683","2016-10-06",13.12
"684","2016-10-07",12.99
"685","2016-10-10",13
"686","2016-10-11",12.72
"687","2016-10-12",12.68
"688","2016-10-13",12.46
"689","2016-10-14",12.55
"690","2016-10-17",12.5
"691","2016-10-18",12.63
"692","2016-10-19",12.8
"693","2016-10-20",12.69
"694","2016-10-21",12.57
"695","2016-10-24",12.76
"696","2016-10-25",12.66
"697","2016-10-26",12.4
"698","2016-10-27",12.43
"699","2016-10-28",12.37
"700","2016-10-31",12.2
"701","2016-11-01",12.03
"702","2016-11-02",11.72
"703","2016-11-03",11.55
"704","2016-11-04",11.53
"705","2016-11-07",11.74
"706","2016-11-08",10.93
"707","2016-11-09",12.43
"708","2016-11-10",13.17
"709","2016-11-11",13.28
"710","2016-11-14",13.95
"711","2016-11-15",13.93
"712","2016-11-16",13.86
"713","2016-11-17",13.77
"714","2016-11-18",13.6
"715","2016-11-21",13.89
"716","2016-11-22",13.89
"717","2016-11-23",14.02
"718","2016-11-25",14.05
"719","2016-11-28",13.8
"720","2016-11-29",13.54
"721","2016-11-30",13.78
"722","2016-12-01",13.85
"723","2016-12-02",13.41
"724","2016-12-05",13.67
"725","2016-12-06",13.97
"726","2016-12-07",14.32
"727","2016-12-08",14.84
"728","2016-12-09",14.68
"729","2016-12-12",14.23
"730","2016-12-13",14
"731","2016-12-14",13.79
"732","2016-12-15",13.82
"733","2016-12-16",13.77
"734","2016-12-19",13.88
"735","2016-12-20",13.9
"736","2016-12-21",13.82
"737","2016-12-22",13.61
"738","2016-12-23",13.69
"739","2016-12-27",13.67
"740","2016-12-28",13.51
"741","2016-12-29",13.48
"742","2016-12-30",13.5
"743","2017-01-03",13.96
"744","2017-01-04",14.5
"745","2017-01-05",14.07
"746","2017-01-06",13.71
"747","2017-01-09",13.53
"748","2017-01-10",13.79
"749","2017-01-11",13.9
"750","2017-01-12",13.7
"751","2017-01-13",13.35
"752","2017-01-17",13.32
"753","2017-01-18",13.45
"754","2017-01-19",13.38
"755","2017-01-20",13.48
"756","2017-01-23",13.48
"757","2017-01-24",13.8
"758","2017-01-25",12.81
"759","2017-01-26",12.83
"760","2017-01-27",12.81
"761","2017-01-30",12.96
"762","2017-01-31",13.22
"763","2017-02-01",13.36
"764","2017-02-02",13.47
"765","2017-02-03",13.84
"766","2017-02-06",14.05
"767","2017-02-07",14.35
"768","2017-02-08",14.16
"769","2017-02-09",14.29
"770","2017-02-10",14.22
"771","2017-02-13",14.23
"772","2017-02-14",14.56
"773","2017-02-15",14.52
"774","2017-02-16",14.39
"775","2017-02-17",14.28
"776","2017-02-21",14.23
"777","2017-02-22",14.45
"778","2017-02-23",14.33
"779","2017-02-24",14.62
"780","2017-02-27",14.97
"781","2017-02-28",14.78
"782","2017-03-01",14.95
"783","2017-03-02",14.55
"784","2017-03-03",14.53
"785","2017-03-06",14.4
"786","2017-03-07",14.28
"787","2017-03-08",14.26
"788","2017-03-09",14.16
"789","2017-03-10",14.24
"790","2017-03-13",14.22
"791","2017-03-14",14.27
"792","2017-03-15",14.32
"793","2017-03-16",14.49
"794","2017-03-17",14.01
"795","2017-03-20",13.92
"796","2017-03-21",13.36
"797","2017-03-22",13.41
"798","2017-03-23",12.96
"799","2017-03-24",12.96
"800","2017-03-27",12.88
"801","2017-03-28",13.19
"802","2017-03-29",13.19
"803","2017-03-30",13.42
"804","2017-03-31",13.32
"805","2017-04-03",12.93
"806","2017-04-04",12.5
"807","2017-04-05",12.23
"808","2017-04-06",12.49
"809","2017-04-07",12.51
"810","2017-04-10",12.29
"811","2017-04-11",12.31
"812","2017-04-12",12.15
"813","2017-04-13",11.98
"814","2017-04-17",12.31
"815","2017-04-18",12.27
"816","2017-04-19",12.35
"817","2017-04-20",13.05
"818","2017-04-21",12.75
"819","2017-04-24",12.92
"820","2017-04-25",13.13
"821","2017-04-26",13.34
"822","2017-04-27",13.1
"823","2017-04-28",12.74
"824","2017-05-01",12.8
"825","2017-05-02",12.83
"826","2017-05-03",12.45
"827","2017-05-04",12.5
"828","2017-05-05",12.4
"829","2017-05-08",12.57
"830","2017-05-09",12.48
"831","2017-05-10",12.5
"832","2017-05-11",12.38
"833","2017-05-12",12.27
"834","2017-05-15",12.27
"835","2017-05-16",12.02
"836","2017-05-17",11.79
"837","2017-05-18",11.64
"838","2017-05-19",11.88
"839","2017-05-22",11.6
"840","2017-05-23",11.65
"841","2017-05-24",11.59
"842","2017-05-25",11.72
"843","2017-05-26",11.84
"844","2017-05-30",11.52
"845","2017-05-31",11.17
"846","2017-06-01",11.4
"847","2017-06-02",11.35
"848","2017-06-05",11.44
"849","2017-06-06",11.68
"850","2017-06-07",11.69
"851","2017-06-08",11.61
"852","2017-06-09",11.44
"853","2017-06-12",11.44
"854","2017-06-13",11.57
"855","2017-06-14",11.59
"856","2017-06-15",11.73
"857","2017-06-16",11.55
"858","2017-06-19",11.58
"859","2017-06-20",11.49
"860","2017-06-21",11.6
"861","2017-06-22",11.79
"862","2017-06-23",11.66
"863","2017-06-26",12.03
"864","2017-06-27",12.39
"865","2017-06-28",12.52
"866","2017-06-29",12.87
"867","2017-06-30",12.76
"868","2017-07-03",13.06
"869","2017-07-05",13.17
"870","2017-07-06",12.89
"871","2017-07-07",13.09
"872","2017-07-10",13.23
"873","2017-07-11",13.08
"874","2017-07-12",13.29
"875","2017-07-13",13.41
"876","2017-07-14",13.28
"877","2017-07-17",13.17
"878","2017-07-18",13.28
"879","2017-07-19",13.59
"880","2017-07-20",13.52
"881","2017-07-21",13.63
"882","2017-07-24",13.5
"883","2017-07-25",13.58
"884","2017-07-26",13.44
"885","2017-07-27",13.46
"886","2017-07-28",12.96
"887","2017-07-31",12.81
"888","2017-08-01",12.89
"889","2017-08-02",12.83
"890","2017-08-03",12.69
"891","2017-08-04",12.71
"892","2017-08-07",13.09
"893","2017-08-08",13.28
"894","2017-08-09",13.19
"895","2017-08-10",12.89
"896","2017-08-11",12.81
"897","2017-08-14",13.02
"898","2017-08-15",13.23
"899","2017-08-16",13.09
"900","2017-08-17",12.85
"901","2017-08-18",12.85
"902","2017-08-21",12.84
"903","2017-08-22",12.79
"904","2017-08-23",12.81
"905","2017-08-24",13.71
"906","2017-08-25",13.97
"907","2017-08-28",13.93
"908","2017-08-29",13.79
"909","2017-08-30",14.38
"910","2017-08-31",14.28
"911","2017-09-01",14.46
"912","2017-09-05",14.46
"913","2017-09-06",14.32
"914","2017-09-07",14.2
"915","2017-09-08",14.26
"916","2017-09-11",14.26
"917","2017-09-12",14.31
"918","2017-09-13",14.18
"919","2017-09-14",14.1
"920","2017-09-15",14.23
"921","2017-09-18",14.51
"922","2017-09-19",14.5
"923","2017-09-20",14.38
"924","2017-09-21",14.36
"925","2017-09-22",14.54
"926","2017-09-25",14.68
"927","2017-09-26",15.05
"928","2017-09-27",15.19
"929","2017-09-28",15.27
"930","2017-09-29",15.37
"931","2017-10-02",15.59
"932","2017-10-03",15.55
"933","2017-10-04",15.52
"934","2017-10-05",15.61
"935","2017-10-06",15.68
"936","2017-10-09",15.33
"937","2017-10-10",15.33
"938","2017-10-11",15.25
"939","2017-10-12",15.07
"940","2017-10-13",15.13
"941","2017-10-16",15.5
"942","2017-10-17",15.27
"943","2017-10-18",15.37
"944","2017-10-19",15.31
"945","2017-10-20",15.39
"946","2017-10-23",15.3
"947","2017-10-24",15.3
"948","2017-10-25",15.18
"949","2017-10-26",15.4
"950","2017-10-27",16.07
"951","2017-10-30",16.690001
"952","2017-10-31",16.639999
"953","2017-11-01",16.82
"954","2017-11-02",16.940001
"955","2017-11-03",16.99
"956","2017-11-06",16.93
"957","2017-11-07",16.620001
"958","2017-11-08",16.42
"959","2017-11-09",16.209999
"960","2017-11-10",16.18
"961","2017-11-13",15.93
"962","2017-11-14",15.78
"963","2017-11-15",16.280001
"964","2017-11-16",16.15
"965","2017-11-17",16.32
"966","2017-11-20",17.07
"967","2017-11-21",17.09
"968","2017-11-22",16.950001
"969","2017-11-24",16.85
"970","2017-11-27",16.73
"971","2017-11-28",17
"972","2017-11-29",17.049999
"973","2017-11-30",17.24
"974","2017-12-01",17.370001
"975","2017-12-04",18.030001
"976","2017-12-05",17.76
"977","2017-12-06",17.639999
"978","2017-12-07",17.9
"979","2017-12-08",17.82
"980","2017-12-11",18.190001
"981","2017-12-12",18.42
"982","2017-12-13",18.32
"983","2017-12-14",18.280001
"984","2017-12-15",17.99
