"","date","CBAN"
"180","2007-09-19",17.26
"181","2007-09-20",16.6
"182","2007-09-21",16.790001
"183","2007-09-24",16.799999
"184","2007-09-25",16.950001
"185","2007-09-26",17.07
"186","2007-09-27",16.799999
"187","2007-09-28",17.35
"188","2007-10-01",16.860001
"189","2007-10-02",16.860001
"190","2007-10-03",16.860001
"191","2007-10-04",16.98
"192","2007-10-05",17.280001
"193","2007-10-08",16.82
"194","2007-10-09",17.4
"195","2007-10-10",17.379999
"196","2007-10-11",17.299999
"197","2007-10-12",18.040001
"198","2007-10-15",18.639999
"199","2007-10-16",18.809999
"200","2007-10-17",18.889999
"201","2007-10-18",18.99
"202","2007-10-19",18.799999
"203","2007-10-22",18.77
"204","2007-10-23",18.719999
"205","2007-10-24",18.74
"206","2007-10-25",18.74
"207","2007-10-26",18.5
"208","2007-10-29",18.5
"209","2007-10-30",18.5
"210","2007-10-31",18.5
"211","2007-11-01",18.5
"212","2007-11-02",18
"213","2007-11-05",17.01
"214","2007-11-06",17.01
"215","2007-11-07",17.1
"216","2007-11-08",17.5
"217","2007-11-09",17.549999
"218","2007-11-12",17.549999
"219","2007-11-13",16.76
"220","2007-11-14",16.85
"221","2007-11-15",16.85
"222","2007-11-16",16.85
"223","2007-11-19",17.200001
"224","2007-11-20",16.9
"225","2007-11-21",16.799999
"226","2007-11-23",16.799999
"227","2007-11-26",16.700001
"228","2007-11-27",16.08
"229","2007-11-28",16.1
"230","2007-11-29",16.1
"231","2007-11-30",16.1
"232","2007-12-03",14.8
"233","2007-12-04",14.99
"234","2007-12-05",14.8
"235","2007-12-06",15.01
"236","2007-12-07",15.48
"237","2007-12-10",15.48
"238","2007-12-11",15.25
"239","2007-12-12",14.55
"240","2007-12-13",15.25
"241","2007-12-14",15.25
"242","2007-12-17",16.059999
"243","2007-12-18",15.75
"244","2007-12-19",15.76
"245","2007-12-20",15.48
"246","2007-12-21",15.74
"247","2007-12-24",15.74
"248","2007-12-26",15.7
"249","2007-12-27",15.22
"250","2007-12-28",15.22
"251","2007-12-31",15.2
"252","2008-01-02",15.52
"253","2008-01-03",15.03
"254","2008-01-04",14.64
"255","2008-01-07",14.17
"256","2008-01-08",13.01
"257","2008-01-09",14.49
"258","2008-01-10",14.84
"259","2008-01-11",15.61
"260","2008-01-14",15.9
"261","2008-01-15",14.82
"262","2008-01-16",14.82
"263","2008-01-17",15.89
"264","2008-01-18",14.75
"265","2008-01-22",13.8
"266","2008-01-23",13.8
"267","2008-01-24",13.76
"268","2008-01-25",13.95
"269","2008-01-28",13.75
"270","2008-01-29",13.75
"271","2008-01-30",13.59
"272","2008-01-31",13.45
"273","2008-02-01",13.05
"274","2008-02-04",13
"275","2008-02-05",13
"276","2008-02-06",13.21
"277","2008-02-07",13.2
"278","2008-02-08",13.25
"279","2008-02-11",13.99
"280","2008-02-12",13.73
"281","2008-02-13",13.26
"282","2008-02-14",13.26
"283","2008-02-15",13.25
"284","2008-02-19",13.25
"285","2008-02-20",13.25
"286","2008-02-21",12.99
"287","2008-02-22",13
"288","2008-02-25",13
"289","2008-02-26",13
"290","2008-02-27",13
"291","2008-02-28",13.1
"292","2008-02-29",13.15
"293","2008-03-03",13.15
"294","2008-03-04",13
"295","2008-03-05",13
"296","2008-03-06",12.51
"297","2008-03-07",12.51
"298","2008-03-10",13.19
"299","2008-03-11",13
"300","2008-03-12",13.25
"301","2008-03-13",13
"302","2008-03-14",13
"303","2008-03-17",13
"304","2008-03-18",13
"305","2008-03-19",13
"306","2008-03-20",13.25
"307","2008-03-24",13.25
"308","2008-03-25",13
"309","2008-03-26",13.44
"310","2008-03-27",13.44
"311","2008-03-28",12.7
"312","2008-03-31",12.7
"313","2008-04-01",12.72
"314","2008-04-02",12.72
"315","2008-04-03",12.72
"316","2008-04-04",13
"317","2008-04-07",13
"318","2008-04-08",13.45
"319","2008-04-09",13.45
"320","2008-04-10",13.5
"321","2008-04-11",13.91
"322","2008-04-14",14.41
"323","2008-04-15",13.53
"324","2008-04-16",13.53
"325","2008-04-17",13.53
"326","2008-04-18",13.28
"327","2008-04-21",13.28
"328","2008-04-22",14.95
"329","2008-04-23",13.26
"330","2008-04-24",13.26
"331","2008-04-25",13.31
"332","2008-04-28",13.31
"333","2008-04-29",13.31
"334","2008-04-30",13.5
"335","2008-05-01",13.66
"336","2008-05-02",13.29
"337","2008-05-05",13.2
"338","2008-05-06",13.2
"339","2008-05-07",12.75
"340","2008-05-08",12.75
"341","2008-05-09",12.75
"342","2008-05-12",12.75
"343","2008-05-13",11.8
"344","2008-05-14",11.79
"345","2008-05-15",11.85
"346","2008-05-16",11.85
"347","2008-05-19",11.85
"348","2008-05-20",13.72
"349","2008-05-21",13.7
"350","2008-05-22",13.7
"351","2008-05-23",13.7
"352","2008-05-27",13.7
"353","2008-05-28",12.5
"354","2008-05-29",11.2
"355","2008-05-30",11.2
"356","2008-06-02",10.13
"357","2008-06-03",10.83
"358","2008-06-04",11.58
"359","2008-06-05",11.45
"360","2008-06-06",11.61
"361","2008-06-09",11.61
"362","2008-06-10",11.65
"363","2008-06-11",11.65
"364","2008-06-12",11.5
"365","2008-06-13",11.45
"366","2008-06-16",11.45
"367","2008-06-17",11.45
"368","2008-06-18",11.45
"369","2008-06-19",11.45
"370","2008-06-20",11.45
"371","2008-06-23",11.46
"372","2008-06-24",11.46
"373","2008-06-25",11.46
"374","2008-06-26",11.35
"375","2008-06-27",11.35
"376","2008-06-30",11.35
"377","2008-07-01",11.1
"378","2008-07-02",11.1
"379","2008-07-03",11.05
"380","2008-07-07",10.71
"381","2008-07-08",11.63
"382","2008-07-09",10.07
"383","2008-07-10",10.11
"384","2008-07-11",10.85
"385","2008-07-14",10.01
"386","2008-07-15",8.85
"387","2008-07-16",9.5
"388","2008-07-17",10.32
"389","2008-07-18",11.5
"390","2008-07-21",11.13
"391","2008-07-22",10.05
"392","2008-07-23",10.05
"393","2008-07-24",10.98
"394","2008-07-25",10.98
"395","2008-07-28",10.65
"396","2008-07-29",10.9
"397","2008-07-30",10.5
"398","2008-07-31",10.5
"399","2008-08-01",10.5
"400","2008-08-04",10.5
"401","2008-08-05",10.5
"402","2008-08-06",10.5
"403","2008-08-07",10.55
"404","2008-08-08",10.55
"405","2008-08-11",10.5
"406","2008-08-12",10.5
"407","2008-08-13",10.6
"408","2008-08-14",11.72
"409","2008-08-15",11.9
"410","2008-08-18",11.9
"411","2008-08-19",11.9
"412","2008-08-20",11.32
"413","2008-08-21",10.6
"414","2008-08-22",10.6
"415","2008-08-25",10.98
"416","2008-08-26",10.98
"417","2008-08-27",10.6
"418","2008-08-28",10.6
"419","2008-08-29",10.6
"420","2008-09-02",10.6
"421","2008-09-03",11.35
"422","2008-09-04",10.87
"423","2008-09-05",10.87
"424","2008-09-08",10.87
"425","2008-09-09",10.85
"426","2008-09-10",10.98
"427","2008-09-11",10.2
"428","2008-09-12",10.2
"429","2008-09-15",10.2
"430","2008-09-16",9.75
"431","2008-09-17",9.74
"432","2008-09-18",9.74
"433","2008-09-19",10.25
"434","2008-09-22",10.25
"435","2008-09-23",10.4
"436","2008-09-24",10.45
"437","2008-09-25",10.42
"438","2008-09-26",10.45
"439","2008-09-29",10.6
"440","2008-09-30",10.4
"441","2008-10-01",10.28
"442","2008-10-02",10.2
"443","2008-10-03",10
"444","2008-10-06",10
"445","2008-10-07",10.95
"446","2008-10-08",10.5
"447","2008-10-09",9.8
"448","2008-10-10",9.75
"449","2008-10-13",10
"450","2008-10-14",10
"451","2008-10-15",9.9
"452","2008-10-16",9.75
"453","2008-10-17",9.89
"454","2008-10-20",9.9
"455","2008-10-21",9.9
"456","2008-10-22",9.9
"457","2008-10-23",9.9
"458","2008-10-24",9.9
"459","2008-10-27",9.25
"460","2008-10-28",9.2
"461","2008-10-29",8.75
"462","2008-10-30",8.75
"463","2008-10-31",8.75
"464","2008-11-03",9.44
"465","2008-11-04",9.44
"466","2008-11-05",9.44
"467","2008-11-06",9.01
"468","2008-11-07",9.05
"469","2008-11-10",9.2
"470","2008-11-11",9.19
"471","2008-11-12",8.99
"472","2008-11-13",8.57
"473","2008-11-14",8.57
"474","2008-11-17",8.9
"475","2008-11-18",8.18
"476","2008-11-19",8.31
"477","2008-11-20",8.24
"478","2008-11-21",6.75
"479","2008-11-24",7.72
"480","2008-11-25",7.7
"481","2008-11-26",7.7
"482","2008-11-28",7.7
"483","2008-12-01",6.88
"484","2008-12-02",7.04
"485","2008-12-03",7.04
"486","2008-12-04",6.71
"487","2008-12-05",6.71
"488","2008-12-08",7.73
"489","2008-12-09",7.09
"490","2008-12-10",7.09
"491","2008-12-11",7.55
"492","2008-12-12",7.55
"493","2008-12-15",7.11
"494","2008-12-16",6.9
"495","2008-12-17",7.48
"496","2008-12-18",7.48
"497","2008-12-19",6.9
"498","2008-12-22",8.05
"499","2008-12-23",8.29
"500","2008-12-24",6.85
"501","2008-12-26",6.85
"502","2008-12-29",8.5
"503","2008-12-30",8.5
"504","2008-12-31",8.03
"505","2009-01-02",8.03
"506","2009-01-05",8.03
"507","2009-01-06",8.9
"508","2009-01-07",8.11
"509","2009-01-08",8.52
"510","2009-01-09",8.5
"511","2009-01-12",9
"512","2009-01-13",8
"513","2009-01-14",9.02
"514","2009-01-15",9.3
"515","2009-01-16",8.96
"516","2009-01-20",8.96
"517","2009-01-21",8.96
"518","2009-01-22",8.96
"519","2009-01-23",8.29
"520","2009-01-26",8.24
"521","2009-01-27",8.24
"522","2009-01-28",7.54
"523","2009-01-29",7.31
"524","2009-01-30",8.65
"525","2009-02-02",8.65
"526","2009-02-03",8.65
"527","2009-02-04",8.65
"528","2009-02-05",8.65
"529","2009-02-06",7.32
"530","2009-02-09",7.16
"531","2009-02-10",7.19
"532","2009-02-11",7.7
"533","2009-02-12",7.4
"534","2009-02-13",7.4
"535","2009-02-17",7.4
"536","2009-02-18",7.4
"537","2009-02-19",7.4
"538","2009-02-20",7.4
"539","2009-02-23",6.66
"540","2009-02-24",6.4
"541","2009-02-25",6.4
"542","2009-02-26",6.39
"543","2009-02-27",6.39
"544","2009-03-02",6.39
"545","2009-03-03",6.39
"546","2009-03-04",6.39
"547","2009-03-05",6.01
"548","2009-03-06",5.28
"549","2009-03-09",5.16
"550","2009-03-10",5
"551","2009-03-11",5.44
"552","2009-03-12",5.78
"553","2009-03-13",5.4
"554","2009-03-16",5.38
"555","2009-03-17",5.75
"556","2009-03-18",6.47
"557","2009-03-19",6.47
"558","2009-03-20",6.47
"559","2009-03-23",6.47
"560","2009-03-24",6.46
"561","2009-03-25",6.46
"562","2009-03-26",6
"563","2009-03-27",6.54
"564","2009-03-30",6.68
"565","2009-03-31",6.39
"566","2009-04-01",6.33
"567","2009-04-02",6.35
"568","2009-04-03",6.49
"569","2009-04-06",6.74
"570","2009-04-07",6.74
"571","2009-04-08",6.86
"572","2009-04-09",6.81
"573","2009-04-13",7.36
"574","2009-04-14",7.84
"575","2009-04-15",7.86
"576","2009-04-16",7.98
"577","2009-04-17",7.1
"578","2009-04-20",8
"579","2009-04-21",7.2
"580","2009-04-22",7.74
"581","2009-04-23",8
"582","2009-04-24",7.6
"583","2009-04-27",7.18
"584","2009-04-28",7.44
"585","2009-04-29",7.39
"586","2009-04-30",8.38
"587","2009-05-01",8.44
"588","2009-05-04",8.85
"589","2009-05-05",8.85
"590","2009-05-06",8.9
"591","2009-05-07",8.47
"592","2009-05-08",8.47
"593","2009-05-11",8.46
"594","2009-05-12",8.48
"595","2009-05-13",8.48
"596","2009-05-14",8.48
"597","2009-05-15",8.55
"598","2009-05-18",8.55
"599","2009-05-19",8.55
"600","2009-05-20",8.1
"601","2009-05-21",8.22
"602","2009-05-22",8.24
"603","2009-05-26",8.24
"604","2009-05-27",7.46
"605","2009-05-28",8.25
"606","2009-05-29",7.48
"607","2009-06-01",7.39
"608","2009-06-02",7.7
"609","2009-06-03",7.7
"610","2009-06-04",7.85
"611","2009-06-05",7.18
"612","2009-06-08",7.24
"613","2009-06-09",7.55
"614","2009-06-10",7.5
"615","2009-06-11",7.86
"616","2009-06-12",7.86
"617","2009-06-15",7.86
"618","2009-06-16",7.86
"619","2009-06-17",7
"620","2009-06-18",6.95
"621","2009-06-19",7.23
"622","2009-06-22",7.9
"623","2009-06-23",7.02
"624","2009-06-24",7.67
"625","2009-06-25",6.94
"626","2009-06-26",7.95
"627","2009-06-29",7.95
"628","2009-06-30",7.11
"629","2009-07-01",7.27
"630","2009-07-02",7.68
"631","2009-07-06",7.68
"632","2009-07-07",6.77
"633","2009-07-08",7.3
"634","2009-07-09",7.3
"635","2009-07-10",7.29
"636","2009-07-13",7.52
"637","2009-07-14",7.5
"638","2009-07-15",7.5
"639","2009-07-16",7.53
"640","2009-07-17",7.79
"641","2009-07-20",7.49
"642","2009-07-21",7.13
"643","2009-07-22",7.25
"644","2009-07-23",8.5
"645","2009-07-24",7.8
"646","2009-07-27",7.51
"647","2009-07-28",8.04
"648","2009-07-29",7.8
"649","2009-07-30",7.15
"650","2009-07-31",7.3
"651","2009-08-03",7.21
"652","2009-08-04",7.28
"653","2009-08-05",7.39
"654","2009-08-06",7.41
"655","2009-08-07",7.21
"656","2009-08-10",7.63
"657","2009-08-11",7.75
"658","2009-08-12",7.33
"659","2009-08-13",7.4
"660","2009-08-14",7.11
"661","2009-08-17",6.77
"662","2009-08-18",6.74
"663","2009-08-19",7.13
"664","2009-08-20",6.78
"665","2009-08-21",7.16
"666","2009-08-24",6.05
"667","2009-08-25",6.05
"668","2009-08-26",6.05
"669","2009-08-27",6.68
"670","2009-08-28",6.26
"671","2009-08-31",6.48
"672","2009-09-01",6.39
"673","2009-09-02",6
"674","2009-09-03",6.36
"675","2009-09-04",6.36
"676","2009-09-08",6.24
"677","2009-09-09",6.24
"678","2009-09-10",6.24
"679","2009-09-11",6.03
"680","2009-09-14",6.2
"681","2009-09-15",6.23
"682","2009-09-16",6.68
"683","2009-09-17",6.68
"684","2009-09-18",6.41
"685","2009-09-21",6.66
"686","2009-09-22",6.72
"687","2009-09-23",6.01
"688","2009-09-24",6.75
"689","2009-09-25",6.75
"690","2009-09-28",6.69
"691","2009-09-29",6.69
"692","2009-09-30",6.69
"693","2009-10-01",6.69
"694","2009-10-02",6.38
"695","2009-10-05",6.2
"696","2009-10-06",6.34
"697","2009-10-07",5.4
"698","2009-10-08",6.03
"699","2009-10-09",6.22
"700","2009-10-12",6.29
"701","2009-10-13",6.11
"702","2009-10-14",6.08
"703","2009-10-15",6.34
"704","2009-10-16",5.8
"705","2009-10-19",5.8
"706","2009-10-20",5.8
"707","2009-10-21",6
"708","2009-10-22",5.75
"709","2009-10-23",6.08
"710","2009-10-26",6.08
"711","2009-10-27",5.7
"712","2009-10-28",5.7
"713","2009-10-29",6.04
"714","2009-10-30",5.45
"715","2009-11-02",5.57
"716","2009-11-03",5.45
"717","2009-11-04",5.45
"718","2009-11-05",5.25
"719","2009-11-06",5.25
"720","2009-11-09",5.11
"721","2009-11-10",5.25
"722","2009-11-11",5.03
"723","2009-11-12",5.03
"724","2009-11-13",4.72
"725","2009-11-16",4.95
"726","2009-11-17",5.18
"727","2009-11-18",5.18
"728","2009-11-19",5.25
"729","2009-11-20",5.65
"730","2009-11-23",5.05
"731","2009-11-24",5
"732","2009-11-25",5.01
"733","2009-11-27",5.19
"734","2009-11-30",5
"735","2009-12-01",4.96
"736","2009-12-02",4.55
"737","2009-12-03",4.8
"738","2009-12-04",3.69
"739","2009-12-07",4.04
"740","2009-12-08",4.24
"741","2009-12-09",4.65
"742","2009-12-10",4.46
"743","2009-12-11",4.65
"744","2009-12-14",4.25
"745","2009-12-15",4.2
"746","2009-12-16",4.49
"747","2009-12-17",4.16
"748","2009-12-18",4.1
"749","2009-12-21",4.37
"750","2009-12-22",4.05
"751","2009-12-23",3.75
"752","2009-12-24",3.75
"753","2009-12-28",3.9
"754","2009-12-29",4.65
"755","2009-12-30",4.58
"756","2009-12-31",4.61
"757","2010-01-04",4.5
"758","2010-01-05",4.25
"759","2010-01-06",4.39
"760","2010-01-07",4.32
"761","2010-01-08",4.31
"762","2010-01-11",4.49
"763","2010-01-12",4.28
"764","2010-01-13",4.39
"765","2010-01-14",4.39
"766","2010-01-15",4.23
"767","2010-01-19",4.4
"768","2010-01-20",4.25
"769","2010-01-21",4.25
"770","2010-01-22",4.15
"771","2010-01-25",3.98
"772","2010-01-26",3.8
"773","2010-01-27",3.73
"774","2010-01-28",3.73
"775","2010-01-29",3.74
"776","2010-02-01",4.44
"777","2010-02-02",4.45
"778","2010-02-03",4.58
"779","2010-02-04",4.58
"780","2010-02-05",4.44
"781","2010-02-08",4.44
"782","2010-02-09",4.24
"783","2010-02-10",3.86
"784","2010-02-11",3.97
"785","2010-02-12",3.96
"786","2010-02-16",4.01
"787","2010-02-17",4.24
"788","2010-02-18",4.1
"789","2010-02-19",4.01
"790","2010-02-22",4
"791","2010-02-23",3.91
"792","2010-02-24",3.92
"793","2010-02-25",3.92
"794","2010-02-26",3.82
"795","2010-03-01",3.62
"796","2010-03-02",3.8
"797","2010-03-03",3.75
"798","2010-03-04",3.79
"799","2010-03-05",3.9
"800","2010-03-08",4
"801","2010-03-09",4
"802","2010-03-10",4.01
"803","2010-03-11",4.02
"804","2010-03-12",4.18
"805","2010-03-15",4.11
"806","2010-03-16",4.36
"807","2010-03-17",4.4
"808","2010-03-18",4.32
"809","2010-03-19",4.17
"810","2010-03-22",4.22
"811","2010-03-23",4.22
"812","2010-03-24",4.42
"813","2010-03-25",4.36
"814","2010-03-26",4.25
"815","2010-03-29",4.5
"816","2010-03-30",5.4
"817","2010-03-31",5.84
"818","2010-04-01",5.9
"819","2010-04-05",7
"820","2010-04-06",7.71
"821","2010-04-07",7.87
"822","2010-04-08",7.5
"823","2010-04-09",7.3
"824","2010-04-12",7.62
"825","2010-04-13",7.27
"826","2010-04-14",7.7
"827","2010-04-15",7.66
"828","2010-04-16",7.19
"829","2010-04-19",6.81
"830","2010-04-20",6.53
"831","2010-04-21",7.11
"832","2010-04-22",7.2
"833","2010-04-23",7
"834","2010-04-26",8.2
"835","2010-04-27",7.65
"836","2010-04-28",7.9
"837","2010-04-29",7.73
"838","2010-04-30",7.38
"839","2010-05-03",7.8
"840","2010-05-04",7.77
"841","2010-05-05",7.73
"842","2010-05-06",8.66
"843","2010-05-07",8.62
"844","2010-05-10",8.2
"845","2010-05-11",7.93
"846","2010-05-12",8
"847","2010-05-13",8.07
"848","2010-05-14",8.14
"849","2010-05-17",8.47
"850","2010-05-18",8.37
"851","2010-05-19",8.38
"852","2010-05-20",8.43
"853","2010-05-21",8.37
"854","2010-05-24",8.18
"855","2010-05-25",7.23
"856","2010-05-26",7.25
"857","2010-05-27",7.22
"858","2010-05-28",7.2
"859","2010-06-01",6.95
"860","2010-06-02",6.95
"861","2010-06-03",7
"862","2010-06-04",7.8
"863","2010-06-07",7.6
"864","2010-06-08",6.86
"865","2010-06-09",6.86
"866","2010-06-10",6.9
"867","2010-06-11",6.75
"868","2010-06-14",6.68
"869","2010-06-15",6.86
"870","2010-06-16",6.75
"871","2010-06-17",7.05
"872","2010-06-18",7
"873","2010-06-21",7.06
"874","2010-06-22",7
"875","2010-06-23",6.93
"876","2010-06-24",6.93
"877","2010-06-25",6.61
"878","2010-06-28",7.16
"879","2010-06-29",7.1
"880","2010-06-30",7
"881","2010-07-01",7
"882","2010-07-02",7
"883","2010-07-06",7
"884","2010-07-07",6.77
"885","2010-07-08",6.65
"886","2010-07-09",6.65
"887","2010-07-12",6.63
"888","2010-07-13",6.28
"889","2010-07-14",5.84
"890","2010-07-15",5.84
"891","2010-07-16",6.15
"892","2010-07-19",6.19
"893","2010-07-20",5.81
"894","2010-07-21",6
"895","2010-07-22",6.1
"896","2010-07-23",6.1
"897","2010-07-26",6.4
"898","2010-07-27",6.53
"899","2010-07-28",6.16
"900","2010-07-29",5.79
"901","2010-07-30",5.95
"902","2010-08-02",5.83
"903","2010-08-03",5.69
"904","2010-08-04",5.44
"905","2010-08-05",5.25
"906","2010-08-06",5.25
"907","2010-08-09",5
"908","2010-08-10",5.03
"909","2010-08-11",5.01
"910","2010-08-12",4.9
"911","2010-08-13",4.81
"912","2010-08-16",4.71
"913","2010-08-17",5.5
"914","2010-08-18",5.5
"915","2010-08-19",5.5
"916","2010-08-20",5.5
"917","2010-08-23",5.5
"918","2010-08-24",5.45
"919","2010-08-25",5.74
"920","2010-08-26",5.7
"921","2010-08-27",5.78
"922","2010-08-30",5.78
"923","2010-08-31",5.55
"924","2010-09-01",5.54
"925","2010-09-02",5.93
"926","2010-09-03",5.93
"927","2010-09-07",5.93
"928","2010-09-08",5.93
"929","2010-09-09",5.76
"930","2010-09-10",6.04
"931","2010-09-13",5.37
"932","2010-09-14",5
"933","2010-09-15",5.06
"934","2010-09-16",5.11
"935","2010-09-17",5.09
"936","2010-09-20",5.05
"937","2010-09-21",5
"938","2010-09-22",5
"939","2010-09-23",4.95
"940","2010-09-24",4.95
"941","2010-09-27",4.91
"942","2010-09-28",4.8
"943","2010-09-29",4.5
"944","2010-09-30",4.5
"945","2010-10-01",4.4
"946","2010-10-04",4.4
"947","2010-10-05",4.4
"948","2010-10-06",4.3
"949","2010-10-07",4.3
"950","2010-10-08",4.25
"951","2010-10-11",4.25
"952","2010-10-12",4.2
"953","2010-10-13",4.22
"954","2010-10-14",4.2
"955","2010-10-15",4.2
"956","2010-10-18",4.2
"957","2010-10-19",4.15
"958","2010-10-20",4.15
"959","2010-10-21",4.2
"960","2010-10-22",4.02
"961","2010-10-25",4
"962","2010-10-26",3.82
"963","2010-10-27",3.96
"964","2010-10-28",3.78
"965","2010-10-29",3.78
"966","2010-11-01",3.95
"967","2010-11-02",3.95
"968","2010-11-03",3.95
"969","2010-11-04",4
"970","2010-11-05",4.86
"971","2010-11-08",4.04
"972","2010-11-09",4.27
"973","2010-11-10",4.58
"974","2010-11-11",4.57
"975","2010-11-12",4.57
"976","2010-11-15",4.55
"977","2010-11-16",4.5
"978","2010-11-17",4.5
"979","2010-11-18",4.5
"980","2010-11-19",4.03
"981","2010-11-22",4.1
"982","2010-11-23",4.16
"983","2010-11-24",4.13
"984","2010-11-26",4.13
"985","2010-11-29",4.12
"986","2010-11-30",4.21
"987","2010-12-01",3.97
"988","2010-12-02",4
"989","2010-12-03",4.3
"990","2010-12-06",3.95
"991","2010-12-07",4.3
"992","2010-12-08",4.1
"993","2010-12-09",4.1
"994","2010-12-10",4.07
"995","2010-12-13",4.61
"996","2010-12-14",4.3
"997","2010-12-15",4.13
"998","2010-12-16",4.64
"999","2010-12-17",4.39
"1000","2010-12-20",4.2
"1001","2010-12-21",4.21
