"","date","NVAX"
"82","2007-05-01",57.200001
"83","2007-05-02",62.599998
"84","2007-05-03",66.599998
"85","2007-05-04",66
"86","2007-05-07",65
"87","2007-05-08",65.599998
"88","2007-05-09",64
"89","2007-05-10",60.400002
"90","2007-05-11",61.799999
"91","2007-05-14",58.200001
"92","2007-05-15",57.599998
"93","2007-05-16",57.200001
"94","2007-05-17",57
"95","2007-05-18",58
"96","2007-05-21",59.599998
"97","2007-05-22",59.799999
"98","2007-05-23",59.200001
"99","2007-05-24",57.799999
"100","2007-05-25",59.400002
"101","2007-05-29",58.599998
"102","2007-05-30",58.799999
"103","2007-05-31",58.200001
"104","2007-06-01",62.799999
"105","2007-06-04",64.199997
"106","2007-06-05",63.599998
"107","2007-06-06",63
"108","2007-06-07",61.200001
"109","2007-06-08",60.200001
"110","2007-06-11",58.400002
"111","2007-06-12",60
"112","2007-06-13",60.400002
"113","2007-06-14",61.599998
"114","2007-06-15",63.599998
"115","2007-06-18",61.200001
"116","2007-06-19",62
"117","2007-06-20",61.200001
"118","2007-06-21",61
"119","2007-06-22",61.400002
"120","2007-06-25",60
"121","2007-06-26",57.799999
"122","2007-06-27",58.599998
"123","2007-06-28",58
"124","2007-06-29",58
"125","2007-07-02",59.599998
"126","2007-07-03",61
"127","2007-07-05",60.200001
"128","2007-07-06",61
"129","2007-07-09",62.400002
"130","2007-07-10",62.400002
"131","2007-07-11",62.599998
"132","2007-07-12",62.400002
"133","2007-07-13",61
"134","2007-07-16",61.799999
"135","2007-07-17",61.400002
"136","2007-07-18",60.200001
"137","2007-07-19",60
"138","2007-07-20",60.200001
"139","2007-07-23",59.799999
"140","2007-07-24",58.400002
"141","2007-07-25",58.400002
"142","2007-07-26",57.799999
"143","2007-07-27",57
"144","2007-07-30",54.799999
"145","2007-07-31",59.400002
"146","2007-08-01",56.599998
"147","2007-08-02",56
"148","2007-08-03",55.400002
"149","2007-08-06",55.400002
"150","2007-08-07",59
"151","2007-08-08",61.599998
"152","2007-08-09",62
"153","2007-08-10",63.599998
"154","2007-08-13",67.400002
"155","2007-08-14",64.400002
"156","2007-08-15",59
"157","2007-08-16",57.599998
"158","2007-08-17",59.599998
"159","2007-08-20",62.200001
"160","2007-08-21",62.200001
"161","2007-08-22",59.799999
"162","2007-08-23",60.799999
"163","2007-08-24",63.200001
"164","2007-08-27",62.599998
"165","2007-08-28",60.599998
"166","2007-08-29",64.400002
"167","2007-08-30",64.599998
"168","2007-08-31",65.599998
"169","2007-09-04",67.199997
"170","2007-09-05",68.199997
"171","2007-09-06",69.199997
"172","2007-09-07",68.599998
"173","2007-09-10",67.199997
"174","2007-09-11",68.199997
"175","2007-09-12",73.199997
"176","2007-09-13",72.599998
"177","2007-09-14",74.400002
"178","2007-09-17",72.800003
"179","2007-09-18",73.599998
"180","2007-09-19",73.599998
"181","2007-09-20",74.199997
"182","2007-09-21",74.400002
"183","2007-09-24",70.599998
"184","2007-09-25",71
"185","2007-09-26",70.599998
"186","2007-09-27",72.599998
"187","2007-09-28",71.800003
"188","2007-10-01",73
"189","2007-10-02",74
"190","2007-10-03",75
"191","2007-10-04",76
"192","2007-10-05",77.400002
"193","2007-10-08",77.599998
"194","2007-10-09",76
"195","2007-10-10",76.599998
"196","2007-10-11",80.400002
"197","2007-10-12",81.800003
"198","2007-10-15",81.599998
"199","2007-10-16",79
"200","2007-10-17",81
"201","2007-10-18",81.599998
"202","2007-10-19",80.400002
"203","2007-10-22",79.400002
"204","2007-10-23",79.800003
"205","2007-10-24",80.400002
"206","2007-10-25",77.800003
"207","2007-10-26",77
"208","2007-10-29",77.400002
"209","2007-10-30",70.400002
"210","2007-10-31",84
"211","2007-11-01",79.199997
"212","2007-11-02",75.400002
"213","2007-11-05",77.599998
"214","2007-11-06",76.599998
"215","2007-11-07",73
"216","2007-11-08",70.599998
"217","2007-11-09",72
"218","2007-11-12",69.800003
"219","2007-11-13",69.599998
"220","2007-11-14",67
"221","2007-11-15",64.800003
"222","2007-11-16",67.599998
"223","2007-11-19",63
"224","2007-11-20",60
"225","2007-11-21",60.599998
"226","2007-11-23",62.799999
"227","2007-11-26",63.799999
"228","2007-11-27",63.599998
"229","2007-11-28",68.400002
"230","2007-11-29",73.199997
"231","2007-11-30",72.800003
"232","2007-12-03",70.800003
"233","2007-12-04",72.199997
"234","2007-12-05",73.400002
"235","2007-12-06",78
"236","2007-12-07",79
"237","2007-12-10",82.599998
"238","2007-12-11",77
"239","2007-12-12",72.199997
"240","2007-12-13",71
"241","2007-12-14",68.599998
"242","2007-12-17",66.400002
"243","2007-12-18",66.800003
"244","2007-12-19",67.599998
"245","2007-12-20",71.199997
"246","2007-12-21",70.800003
"247","2007-12-24",71.800003
"248","2007-12-26",68.199997
"249","2007-12-27",68.400002
"250","2007-12-28",67
"251","2007-12-31",66.599998
"252","2008-01-02",65.199997
"253","2008-01-03",62.799999
"254","2008-01-04",60.599998
"255","2008-01-07",61.200001
"256","2008-01-08",62.200001
"257","2008-01-09",61.799999
"258","2008-01-10",62.799999
"259","2008-01-11",59.599998
"260","2008-01-14",62.799999
"261","2008-01-15",59.599998
"262","2008-01-16",60.400002
"263","2008-01-17",58.200001
"264","2008-01-18",57.599998
"265","2008-01-22",55
"266","2008-01-23",54.799999
"267","2008-01-24",53.599998
"268","2008-01-25",57.599998
"269","2008-01-28",56.200001
"270","2008-01-29",58
"271","2008-01-30",60.200001
"272","2008-01-31",62.400002
"273","2008-02-01",63.799999
"274","2008-02-04",70.599998
"275","2008-02-05",63.200001
"276","2008-02-06",62
"277","2008-02-07",63.200001
"278","2008-02-08",60.400002
"279","2008-02-11",61.200001
"280","2008-02-12",61.599998
"281","2008-02-13",60
"282","2008-02-14",60.200001
"283","2008-02-15",57.799999
"284","2008-02-19",57.799999
"285","2008-02-20",57
"286","2008-02-21",55.400002
"287","2008-02-22",60.799999
"288","2008-02-25",58.400002
"289","2008-02-26",62.200001
"290","2008-02-27",58.799999
"291","2008-02-28",58
"292","2008-02-29",56
"293","2008-03-03",56
"294","2008-03-04",56
"295","2008-03-05",55.599998
"296","2008-03-06",52.200001
"297","2008-03-07",52.799999
"298","2008-03-10",50.200001
"299","2008-03-11",49.599998
"300","2008-03-12",52.599998
"301","2008-03-13",55.200001
"302","2008-03-14",54.599998
"303","2008-03-17",52.200001
"304","2008-03-18",51.799999
"305","2008-03-19",52.400002
"306","2008-03-20",53.799999
"307","2008-03-24",51.200001
"308","2008-03-25",54.400002
"309","2008-03-26",52
"310","2008-03-27",52.599998
"311","2008-03-28",50.599998
"312","2008-03-31",53.200001
"313","2008-04-01",53.599998
"314","2008-04-02",53.799999
"315","2008-04-03",53
"316","2008-04-04",52.400002
"317","2008-04-07",53.799999
"318","2008-04-08",53
"319","2008-04-09",53
"320","2008-04-10",52.599998
"321","2008-04-11",50.799999
"322","2008-04-14",50.599998
"323","2008-04-15",47.599998
"324","2008-04-16",49.200001
"325","2008-04-17",48.400002
"326","2008-04-18",47.400002
"327","2008-04-21",49.400002
"328","2008-04-22",48.200001
"329","2008-04-23",48.599998
"330","2008-04-24",49
"331","2008-04-25",48.799999
"332","2008-04-28",48.200001
"333","2008-04-29",47.799999
"334","2008-04-30",47.400002
"335","2008-05-01",49
"336","2008-05-02",52.599998
"337","2008-05-05",52.799999
"338","2008-05-06",53.400002
"339","2008-05-07",50.400002
"340","2008-05-08",52.599998
"341","2008-05-09",54.200001
"342","2008-05-12",52
"343","2008-05-13",52.400002
"344","2008-05-14",53
"345","2008-05-15",54.400002
"346","2008-05-16",55.400002
"347","2008-05-19",57.200001
"348","2008-05-20",56.799999
"349","2008-05-21",58
"350","2008-05-22",59.799999
"351","2008-05-23",56.200001
"352","2008-05-27",56
"353","2008-05-28",56
"354","2008-05-29",59.200001
"355","2008-05-30",60
"356","2008-06-02",59.799999
"357","2008-06-03",60
"358","2008-06-04",60.799999
"359","2008-06-05",57.200001
"360","2008-06-06",57.400002
"361","2008-06-09",54.799999
"362","2008-06-10",52
"363","2008-06-11",51.400002
"364","2008-06-12",53.200001
"365","2008-06-13",52.200001
"366","2008-06-16",53.200001
"367","2008-06-17",54.799999
"368","2008-06-18",51.400002
"369","2008-06-19",52.599998
"370","2008-06-20",52.599998
"371","2008-06-23",51
"372","2008-06-24",49.400002
"373","2008-06-25",50.200001
"374","2008-06-26",48.200001
"375","2008-06-27",47
"376","2008-06-30",49.799999
"377","2008-07-01",46.400002
"378","2008-07-02",45.200001
"379","2008-07-03",45.799999
"380","2008-07-07",43.200001
"381","2008-07-08",44.400002
"382","2008-07-09",46
"383","2008-07-10",51
"384","2008-07-11",51.799999
"385","2008-07-14",50
"386","2008-07-15",52
"387","2008-07-16",53.200001
"388","2008-07-17",53.200001
"389","2008-07-18",53
"390","2008-07-21",54.799999
"391","2008-07-22",57
"392","2008-07-23",56.799999
"393","2008-07-24",57.799999
"394","2008-07-25",59.200001
"395","2008-07-28",55.599998
"396","2008-07-29",49.799999
"397","2008-07-30",50
"398","2008-07-31",50.400002
"399","2008-08-01",52.599998
"400","2008-08-04",51.200001
"401","2008-08-05",52.599998
"402","2008-08-06",52.599998
"403","2008-08-07",47.400002
"404","2008-08-08",51.400002
"405","2008-08-11",54.799999
"406","2008-08-12",57.200001
"407","2008-08-13",57.799999
"408","2008-08-14",58
"409","2008-08-15",57
"410","2008-08-18",57.200001
"411","2008-08-19",56.599998
"412","2008-08-20",56.599998
"413","2008-08-21",56.200001
"414","2008-08-22",59.599998
"415","2008-08-25",59.400002
"416","2008-08-26",58.200001
"417","2008-08-27",54
"418","2008-08-28",55.599998
"419","2008-08-29",55.200001
"420","2008-09-02",58
"421","2008-09-03",58.799999
"422","2008-09-04",57.400002
"423","2008-09-05",57.799999
"424","2008-09-08",58.599998
"425","2008-09-09",55.400002
"426","2008-09-10",57.400002
"427","2008-09-11",58.200001
"428","2008-09-12",58.200001
"429","2008-09-15",55
"430","2008-09-16",58.599998
"431","2008-09-17",54.400002
"432","2008-09-18",59
"433","2008-09-19",62.799999
"434","2008-09-22",60.400002
"435","2008-09-23",61.200001
"436","2008-09-24",60.400002
"437","2008-09-25",62.599998
"438","2008-09-26",62.599998
"439","2008-09-29",59.799999
"440","2008-09-30",58
"441","2008-10-01",55.400002
"442","2008-10-02",49.599998
"443","2008-10-03",48
"444","2008-10-06",48.400002
"445","2008-10-07",39.799999
"446","2008-10-08",35
"447","2008-10-09",27.6
"448","2008-10-10",35.599998
"449","2008-10-13",42.200001
"450","2008-10-14",44
"451","2008-10-15",38.400002
"452","2008-10-16",41.799999
"453","2008-10-17",39.400002
"454","2008-10-20",42.799999
"455","2008-10-21",42
"456","2008-10-22",40.599998
"457","2008-10-23",38.200001
"458","2008-10-24",36.599998
"459","2008-10-27",35.799999
"460","2008-10-28",38.599998
"461","2008-10-29",38.799999
"462","2008-10-30",42
"463","2008-10-31",45
"464","2008-11-03",46.400002
"465","2008-11-04",47.799999
"466","2008-11-05",45.400002
"467","2008-11-06",43.200001
"468","2008-11-07",45.200001
"469","2008-11-10",43.799999
"470","2008-11-11",40
"471","2008-11-12",37.200001
"472","2008-11-13",43.400002
"473","2008-11-14",40
"474","2008-11-17",41.200001
"475","2008-11-18",37.799999
"476","2008-11-19",33.200001
"477","2008-11-20",30.799999
"478","2008-11-21",35.799999
"479","2008-11-24",36.400002
"480","2008-11-25",37
"481","2008-11-26",42.799999
"482","2008-11-28",42.400002
"483","2008-12-01",35
"484","2008-12-02",36.200001
"485","2008-12-03",38.400002
"486","2008-12-04",36.799999
"487","2008-12-05",42
"488","2008-12-08",44.400002
"489","2008-12-09",46.200001
"490","2008-12-10",46.599998
"491","2008-12-11",43
"492","2008-12-12",46.400002
"493","2008-12-15",46
"494","2008-12-16",47.400002
"495","2008-12-17",47
"496","2008-12-18",44
"497","2008-12-19",44
"498","2008-12-22",42.599998
"499","2008-12-23",40.400002
"500","2008-12-24",40.400002
"501","2008-12-26",39.799999
"502","2008-12-29",38
"503","2008-12-30",37.200001
"504","2008-12-31",37.799999
"505","2009-01-02",40.400002
"506","2009-01-05",40.400002
"507","2009-01-06",40.799999
"508","2009-01-07",40.799999
"509","2009-01-08",38.400002
"510","2009-01-09",35.799999
"511","2009-01-12",35.599998
"512","2009-01-13",35.400002
"513","2009-01-14",33.799999
"514","2009-01-15",33.799999
"515","2009-01-16",34.799999
"516","2009-01-20",33.799999
"517","2009-01-21",35.799999
"518","2009-01-22",33.799999
"519","2009-01-23",33.799999
"520","2009-01-26",33.400002
"521","2009-01-27",34.200001
"522","2009-01-28",35.599998
"523","2009-01-29",33
"524","2009-01-30",31.799999
"525","2009-02-02",33
"526","2009-02-03",34.200001
"527","2009-02-04",33.400002
"528","2009-02-05",33.400002
"529","2009-02-06",33.599998
"530","2009-02-09",33.599998
"531","2009-02-10",31
"532","2009-02-11",31
"533","2009-02-12",30.200001
"534","2009-02-13",29.200001
"535","2009-02-17",29.799999
"536","2009-02-18",30.200001
"537","2009-02-19",26.6
"538","2009-02-20",24.4
"539","2009-02-23",22.4
"540","2009-02-24",21.4
"541","2009-02-25",15.2
"542","2009-02-26",19
"543","2009-02-27",16.4
"544","2009-03-02",14.6
"545","2009-03-03",13.6
"546","2009-03-04",13.4
"547","2009-03-05",11.2
"548","2009-03-06",11.2
"549","2009-03-09",11.6
"550","2009-03-10",14.6
"551","2009-03-11",13.4
"552","2009-03-12",14.8
"553","2009-03-13",15
"554","2009-03-16",15.6
"555","2009-03-17",16
"556","2009-03-18",16.4
"557","2009-03-19",14.8
"558","2009-03-20",14
"559","2009-03-23",16
"560","2009-03-24",15.2
"561","2009-03-25",16.200001
"562","2009-03-26",19.799999
"563","2009-03-27",18.799999
"564","2009-03-30",17.4
"565","2009-03-31",20.4
"566","2009-04-01",18.799999
"567","2009-04-02",16.200001
"568","2009-04-03",16.6
"569","2009-04-06",16
"570","2009-04-07",15.4
"571","2009-04-08",16.200001
"572","2009-04-09",16.200001
"573","2009-04-13",16.200001
"574","2009-04-14",15.2
"575","2009-04-15",16.6
"576","2009-04-16",17.4
"577","2009-04-17",18
"578","2009-04-20",17
"579","2009-04-21",17.4
"580","2009-04-22",17
"581","2009-04-23",16.200001
"582","2009-04-24",28.4
"583","2009-04-27",51
"584","2009-04-28",63.599998
"585","2009-04-29",56.799999
"586","2009-04-30",48.799999
"587","2009-05-01",36.599998
"588","2009-05-04",33.599998
"589","2009-05-05",40.200001
"590","2009-05-06",37.200001
"591","2009-05-07",35.599998
"592","2009-05-08",35.400002
"593","2009-05-11",33.599998
"594","2009-05-12",36
"595","2009-05-13",32.200001
"596","2009-05-14",32.799999
"597","2009-05-15",34.400002
"598","2009-05-18",38.200001
"599","2009-05-19",39.200001
"600","2009-05-20",38.200001
"601","2009-05-21",36.200001
"602","2009-05-22",38.200001
"603","2009-05-26",38.400002
"604","2009-05-27",37.599998
"605","2009-05-28",38.400002
"606","2009-05-29",36.799999
"607","2009-06-01",38
"608","2009-06-02",38
"609","2009-06-03",37.400002
"610","2009-06-04",65.199997
"611","2009-06-05",52
"612","2009-06-08",54.799999
"613","2009-06-09",53.599998
"614","2009-06-10",60
"615","2009-06-11",61
"616","2009-06-12",58
"617","2009-06-15",54.200001
"618","2009-06-16",51.200001
"619","2009-06-17",46.599998
"620","2009-06-18",52.599998
"621","2009-06-19",52.599998
"622","2009-06-22",49
"623","2009-06-23",48
"624","2009-06-24",48.799999
"625","2009-06-25",50.200001
"626","2009-06-26",52
"627","2009-06-29",50
"628","2009-06-30",65.599998
"629","2009-07-01",58.200001
"630","2009-07-02",57.599998
"631","2009-07-06",55.799999
"632","2009-07-07",52.599998
"633","2009-07-08",50.200001
"634","2009-07-09",52.200001
"635","2009-07-10",51.599998
"636","2009-07-13",54.200001
"637","2009-07-14",54.200001
"638","2009-07-15",54.599998
"639","2009-07-16",58
"640","2009-07-17",60.400002
"641","2009-07-20",60.400002
"642","2009-07-21",63.799999
"643","2009-07-22",65.199997
"644","2009-07-23",64.599998
"645","2009-07-24",70
"646","2009-07-27",84.599998
"647","2009-07-28",85.199997
"648","2009-07-29",95
"649","2009-07-30",90.400002
"650","2009-07-31",86.800003
"651","2009-08-03",90.599998
"652","2009-08-04",92.599998
"653","2009-08-05",103.199997
"654","2009-08-06",99
"655","2009-08-07",98
"656","2009-08-10",98.599998
"657","2009-08-11",95.800003
"658","2009-08-12",97
"659","2009-08-13",98
"660","2009-08-14",96.400002
"661","2009-08-17",89.800003
"662","2009-08-18",96.599998
"663","2009-08-19",95.400002
"664","2009-08-20",94.599998
"665","2009-08-21",95.199997
"666","2009-08-24",104.199997
"667","2009-08-25",102
"668","2009-08-26",118
"669","2009-08-27",113
"670","2009-08-28",117.800003
"671","2009-08-31",120.800003
"672","2009-09-01",133
"673","2009-09-02",118.800003
"674","2009-09-03",116.800003
"675","2009-09-04",110.400002
"676","2009-09-08",120
"677","2009-09-09",122
"678","2009-09-10",119.599998
"679","2009-09-11",114.199997
"680","2009-09-14",112.199997
"681","2009-09-15",111.599998
"682","2009-09-16",101.800003
"683","2009-09-17",97.400002
"684","2009-09-18",104
"685","2009-09-21",99.199997
"686","2009-09-22",95.199997
"687","2009-09-23",88.400002
"688","2009-09-24",79.400002
"689","2009-09-25",76
"690","2009-09-28",88.199997
"691","2009-09-29",82.400002
"692","2009-09-30",79.199997
"693","2009-10-01",73.199997
"694","2009-10-02",68.599998
"695","2009-10-05",73.400002
"696","2009-10-06",71.400002
"697","2009-10-07",70.199997
"698","2009-10-08",70.199997
"699","2009-10-09",80.400002
"700","2009-10-12",73.400002
"701","2009-10-13",75.800003
"702","2009-10-14",75.400002
"703","2009-10-15",77.800003
"704","2009-10-16",77.400002
"705","2009-10-19",75
"706","2009-10-20",77
"707","2009-10-21",83
"708","2009-10-22",83.199997
"709","2009-10-23",80.800003
"710","2009-10-26",88.199997
"711","2009-10-27",86
"712","2009-10-28",79
"713","2009-10-29",80.199997
"714","2009-10-30",76.800003
"715","2009-11-02",76.199997
"716","2009-11-03",76.599998
"717","2009-11-04",74.599998
"718","2009-11-05",80.599998
"719","2009-11-06",78.800003
"720","2009-11-09",79.800003
"721","2009-11-10",80
"722","2009-11-11",80
"723","2009-11-12",78.199997
"724","2009-11-13",77.800003
"725","2009-11-16",78
"726","2009-11-17",77
"727","2009-11-18",76.199997
"728","2009-11-19",75.400002
"729","2009-11-20",65.599998
"730","2009-11-23",63.400002
"731","2009-11-24",64
"732","2009-11-25",62.200001
"733","2009-11-27",60
"734","2009-11-30",60
"735","2009-12-01",64.199997
"736","2009-12-02",68.599998
"737","2009-12-03",64.800003
"738","2009-12-04",65.400002
"739","2009-12-07",65.400002
"740","2009-12-08",63.799999
"741","2009-12-09",61.200001
"742","2009-12-10",60.799999
"743","2009-12-11",58.400002
"744","2009-12-14",57.599998
"745","2009-12-15",58
"746","2009-12-16",57
"747","2009-12-17",53.400002
"748","2009-12-18",50.599998
"749","2009-12-21",59.400002
"750","2009-12-22",57.599998
"751","2009-12-23",56.400002
"752","2009-12-24",57.400002
"753","2009-12-28",55
"754","2009-12-29",53.200001
"755","2009-12-30",51.599998
"756","2009-12-31",53.200001
"757","2010-01-04",56.200001
"758","2010-01-05",54.799999
"759","2010-01-06",54.200001
"760","2010-01-07",52.599998
"761","2010-01-08",53
"762","2010-01-11",60.400002
"763","2010-01-12",57.400002
"764","2010-01-13",55.599998
"765","2010-01-14",53.599998
"766","2010-01-15",52.400002
"767","2010-01-19",52.400002
"768","2010-01-20",51.799999
"769","2010-01-21",48.799999
"770","2010-01-22",47.599998
"771","2010-01-25",49
"772","2010-01-26",47.200001
"773","2010-01-27",48.400002
"774","2010-01-28",46
"775","2010-01-29",43.400002
"776","2010-02-01",46
"777","2010-02-02",45
"778","2010-02-03",44.200001
"779","2010-02-04",41.200001
"780","2010-02-05",44.400002
"781","2010-02-08",41.799999
"782","2010-02-09",41
"783","2010-02-10",44
"784","2010-02-11",46.799999
"785","2010-02-12",48
"786","2010-02-16",49
"787","2010-02-17",48.599998
"788","2010-02-18",48.400002
"789","2010-02-19",48.799999
"790","2010-02-22",47.400002
"791","2010-02-23",44.200001
"792","2010-02-24",44.200001
"793","2010-02-25",44.400002
"794","2010-02-26",43.599998
"795","2010-03-01",45.599998
"796","2010-03-02",46.799999
"797","2010-03-03",46.400002
"798","2010-03-04",46.200001
"799","2010-03-05",47.200001
"800","2010-03-08",48.200001
"801","2010-03-09",47.200001
"802","2010-03-10",48
"803","2010-03-11",49.599998
"804","2010-03-12",46.599998
"805","2010-03-15",47
"806","2010-03-16",46.200001
"807","2010-03-17",46.200001
"808","2010-03-18",45.400002
"809","2010-03-19",44
"810","2010-03-22",45.200001
"811","2010-03-23",46.799999
"812","2010-03-24",51.799999
"813","2010-03-25",49.400002
"814","2010-03-26",47.200001
"815","2010-03-29",49.599998
"816","2010-03-30",47
"817","2010-03-31",46.200001
"818","2010-04-01",46.599998
"819","2010-04-05",47.599998
"820","2010-04-06",47
"821","2010-04-07",46.799999
"822","2010-04-08",48.799999
"823","2010-04-09",50.799999
"824","2010-04-12",52.400002
"825","2010-04-13",50.400002
"826","2010-04-14",51.599998
"827","2010-04-15",53.200001
"828","2010-04-16",51.200001
"829","2010-04-19",50.799999
"830","2010-04-20",51.400002
"831","2010-04-21",50.200001
"832","2010-04-22",57.200001
"833","2010-04-23",55.400002
"834","2010-04-26",56.200001
"835","2010-04-27",54
"836","2010-04-28",58.599998
"837","2010-04-29",59.400002
"838","2010-04-30",56.599998
"839","2010-05-03",56.200001
"840","2010-05-04",54.799999
"841","2010-05-05",52.400002
"842","2010-05-06",48.799999
"843","2010-05-07",47
"844","2010-05-10",54.400002
"845","2010-05-11",54
"846","2010-05-12",55.400002
"847","2010-05-13",53.599998
"848","2010-05-14",51.400002
"849","2010-05-17",52
"850","2010-05-18",50.799999
"851","2010-05-19",49.200001
"852","2010-05-20",45.599998
"853","2010-05-21",46.200001
"854","2010-05-24",47.599998
"855","2010-05-25",46
"856","2010-05-26",45.400002
"857","2010-05-27",48.799999
"858","2010-05-28",48.200001
"859","2010-06-01",45.400002
"860","2010-06-02",48.599998
"861","2010-06-03",47.200001
"862","2010-06-04",44.799999
"863","2010-06-07",44.400002
"864","2010-06-08",43.799999
"865","2010-06-09",43.599998
"866","2010-06-10",45
"867","2010-06-11",46
"868","2010-06-14",46.400002
"869","2010-06-15",46
"870","2010-06-16",45.799999
"871","2010-06-17",45.799999
"872","2010-06-18",45.599998
"873","2010-06-21",45.599998
"874","2010-06-22",44.200001
"875","2010-06-23",44.599998
"876","2010-06-24",44.400002
"877","2010-06-25",45
"878","2010-06-28",45.799999
"879","2010-06-29",43.799999
"880","2010-06-30",43.400002
"881","2010-07-01",42.200001
"882","2010-07-02",42.599998
"883","2010-07-06",42.799999
"884","2010-07-07",44.799999
"885","2010-07-08",44.400002
"886","2010-07-09",45
"887","2010-07-12",43.599998
"888","2010-07-13",44.200001
"889","2010-07-14",44.400002
"890","2010-07-15",44
"891","2010-07-16",43.599998
"892","2010-07-19",43.799999
"893","2010-07-20",43
"894","2010-07-21",43.400002
"895","2010-07-22",43.599998
"896","2010-07-23",44
"897","2010-07-26",44.799999
"898","2010-07-27",46.599998
"899","2010-07-28",45.599998
"900","2010-07-29",45.200001
"901","2010-07-30",44.599998
"902","2010-08-02",46.200001
"903","2010-08-03",45
"904","2010-08-04",45.400002
"905","2010-08-05",45.599998
"906","2010-08-06",44.400002
"907","2010-08-09",45
"908","2010-08-10",44.400002
"909","2010-08-11",43.400002
"910","2010-08-12",43.799999
"911","2010-08-13",43.400002
"912","2010-08-16",43.200001
"913","2010-08-17",44.200001
"914","2010-08-18",43.599998
"915","2010-08-19",42.200001
"916","2010-08-20",42.200001
"917","2010-08-23",41.400002
"918","2010-08-24",40.400002
"919","2010-08-25",41
"920","2010-08-26",40.400002
"921","2010-08-27",41.599998
"922","2010-08-30",41.200001
"923","2010-08-31",40.200001
"924","2010-09-01",46.799999
"925","2010-09-02",46.400002
"926","2010-09-03",46.200001
"927","2010-09-07",45.400002
"928","2010-09-08",45.400002
"929","2010-09-09",45.200001
"930","2010-09-10",44.599998
"931","2010-09-13",44.799999
"932","2010-09-14",45
"933","2010-09-15",44.799999
"934","2010-09-16",45.400002
"935","2010-09-17",44.200001
"936","2010-09-20",44
"937","2010-09-21",42.400002
"938","2010-09-22",43.400002
"939","2010-09-23",43.400002
"940","2010-09-24",43.799999
"941","2010-09-27",43.200001
"942","2010-09-28",44.200001
"943","2010-09-29",43.799999
"944","2010-09-30",43.799999
"945","2010-10-01",44
"946","2010-10-04",43.200001
"947","2010-10-05",44.400002
"948","2010-10-06",43.799999
"949","2010-10-07",43.400002
"950","2010-10-08",43.799999
"951","2010-10-11",43.799999
"952","2010-10-12",44.799999
"953","2010-10-13",49.200001
"954","2010-10-14",47.400002
"955","2010-10-15",46.400002
"956","2010-10-18",48
"957","2010-10-19",46.799999
"958","2010-10-20",47.799999
"959","2010-10-21",47.599998
"960","2010-10-22",48.599998
"961","2010-10-25",48.799999
"962","2010-10-26",47.400002
"963","2010-10-27",47
"964","2010-10-28",48.599998
"965","2010-10-29",48.599998
"966","2010-11-01",45.799999
"967","2010-11-02",47.200001
"968","2010-11-03",47.400002
"969","2010-11-04",48.599998
"970","2010-11-05",46.599998
"971","2010-11-08",48.400002
"972","2010-11-09",47.200001
"973","2010-11-10",48
