"","date","CMCO"
"119","2007-06-22",31.15
"120","2007-06-25",33
"121","2007-06-26",31.190001
"122","2007-06-27",33.490002
"123","2007-06-28",32.380001
"124","2007-06-29",32.200001
"125","2007-07-02",33.650002
"126","2007-07-03",33.400002
"127","2007-07-05",33.880001
"128","2007-07-06",34.02
"129","2007-07-09",33.709999
"130","2007-07-10",32.849998
"131","2007-07-11",32.68
"132","2007-07-12",32.810001
"133","2007-07-13",33.400002
"134","2007-07-16",32.66
"135","2007-07-17",32.18
"136","2007-07-18",31.950001
"137","2007-07-19",32.18
"138","2007-07-20",30.540001
"139","2007-07-23",31
"140","2007-07-24",27.969999
"141","2007-07-25",27.389999
"142","2007-07-26",25.68
"143","2007-07-27",25.690001
"144","2007-07-30",26.25
"145","2007-07-31",25.65
"146","2007-08-01",26.540001
"147","2007-08-02",26.639999
"148","2007-08-03",25.07
"149","2007-08-06",25.07
"150","2007-08-07",25.040001
"151","2007-08-08",26.540001
"152","2007-08-09",24.59
"153","2007-08-10",27.559999
"154","2007-08-13",26.16
"155","2007-08-14",24.34
"156","2007-08-15",23.6
"157","2007-08-16",23.459999
"158","2007-08-17",24.969999
"159","2007-08-20",26.33
"160","2007-08-21",26.200001
"161","2007-08-22",26.5
"162","2007-08-23",26.440001
"163","2007-08-24",27.129999
"164","2007-08-27",26.75
"165","2007-08-28",26.049999
"166","2007-08-29",27.16
"167","2007-08-30",26.959999
"168","2007-08-31",27.17
"169","2007-09-04",27.16
"170","2007-09-05",27.120001
"171","2007-09-06",27.1
"172","2007-09-07",25.389999
"173","2007-09-10",24.92
"174","2007-09-11",25.030001
"175","2007-09-12",24.379999
"176","2007-09-13",24.27
"177","2007-09-14",24.49
"178","2007-09-17",23.700001
"179","2007-09-18",25.969999
"180","2007-09-19",26.719999
"181","2007-09-20",26.25
"182","2007-09-21",26.74
"183","2007-09-24",25.9
"184","2007-09-25",25.780001
"185","2007-09-26",25.959999
"186","2007-09-27",25.74
"187","2007-09-28",24.889999
"188","2007-10-01",25.48
"189","2007-10-02",26.809999
"190","2007-10-03",25.51
"191","2007-10-04",26.35
"192","2007-10-05",27.190001
"193","2007-10-08",27
"194","2007-10-09",27.049999
"195","2007-10-10",26.450001
"196","2007-10-11",24.98
"197","2007-10-12",26.450001
"198","2007-10-15",26.129999
"199","2007-10-16",26.219999
"200","2007-10-17",26.16
"201","2007-10-18",26.59
"202","2007-10-19",24.870001
"203","2007-10-22",25.719999
"204","2007-10-23",30.200001
"205","2007-10-24",29.32
"206","2007-10-25",31.049999
"207","2007-10-26",31.559999
"208","2007-10-29",31.82
"209","2007-10-30",32.450001
"210","2007-10-31",33.18
"211","2007-11-01",32.080002
"212","2007-11-02",32.32
"213","2007-11-05",31.809999
"214","2007-11-06",32.290001
"215","2007-11-07",31.34
"216","2007-11-08",31.129999
"217","2007-11-09",30.940001
"218","2007-11-12",30.23
"219","2007-11-13",30.24
"220","2007-11-14",29.719999
"221","2007-11-15",29.290001
"222","2007-11-16",29.26
"223","2007-11-19",28.309999
"224","2007-11-20",28.48
"225","2007-11-21",27.85
"226","2007-11-23",28.74
"227","2007-11-26",28.23
"228","2007-11-27",29.27
"229","2007-11-28",30.4
"230","2007-11-29",31.15
"231","2007-11-30",31.120001
"232","2007-12-03",30.059999
"233","2007-12-04",29.25
"234","2007-12-05",30.01
"235","2007-12-06",31.27
"236","2007-12-07",31.6
"237","2007-12-10",31.459999
"238","2007-12-11",30.82
"239","2007-12-12",31.209999
"240","2007-12-13",31.690001
"241","2007-12-14",30.5
"242","2007-12-17",30.700001
"243","2007-12-18",31.370001
"244","2007-12-19",32.25
"245","2007-12-20",33.450001
"246","2007-12-21",33.209999
"247","2007-12-24",32.759998
"248","2007-12-26",33.790001
"249","2007-12-27",32.330002
"250","2007-12-28",32.950001
"251","2007-12-31",32.619999
"252","2008-01-02",31.190001
"253","2008-01-03",29.700001
"254","2008-01-04",27.77
"255","2008-01-07",27.309999
"256","2008-01-08",26.639999
"257","2008-01-09",25.85
"258","2008-01-10",25.799999
"259","2008-01-11",24.57
"260","2008-01-14",25.33
"261","2008-01-15",24.67
"262","2008-01-16",24.59
"263","2008-01-17",22.709999
"264","2008-01-18",23.200001
"265","2008-01-22",23.5
"266","2008-01-23",24.99
"267","2008-01-24",25.200001
"268","2008-01-25",24.6
"269","2008-01-28",24.92
"270","2008-01-29",24.950001
"271","2008-01-30",25
"272","2008-01-31",25.57
"273","2008-02-01",27.799999
"274","2008-02-04",27.41
"275","2008-02-05",26.700001
"276","2008-02-06",27.98
"277","2008-02-07",28.84
"278","2008-02-08",28.370001
"279","2008-02-11",29.24
"280","2008-02-12",28.48
"281","2008-02-13",30.16
"282","2008-02-14",29.200001
"283","2008-02-15",28.190001
"284","2008-02-19",29.58
"285","2008-02-20",29.940001
"286","2008-02-21",29.549999
"287","2008-02-22",29.32
"288","2008-02-25",30.120001
"289","2008-02-26",29.68
"290","2008-02-27",30.389999
"291","2008-02-28",29.690001
"292","2008-02-29",28.639999
"293","2008-03-03",28.969999
"294","2008-03-04",28.48
"295","2008-03-05",29.200001
"296","2008-03-06",27.75
"297","2008-03-07",27.08
"298","2008-03-10",26.1
"299","2008-03-11",28.530001
"300","2008-03-12",28.85
"301","2008-03-13",29.540001
"302","2008-03-14",28.940001
"303","2008-03-17",28.5
"304","2008-03-18",29.18
"305","2008-03-19",28.209999
"306","2008-03-20",28.629999
"307","2008-03-24",29.940001
"308","2008-03-25",30.82
"309","2008-03-26",30.49
"310","2008-03-27",31
"311","2008-03-28",30.950001
"312","2008-03-31",30.98
"313","2008-04-01",31.799999
"314","2008-04-02",32
"315","2008-04-03",32.07
"316","2008-04-04",32.16
"317","2008-04-07",32.110001
"318","2008-04-08",32.119999
"319","2008-04-09",30.84
"320","2008-04-10",31.07
"321","2008-04-11",29.4
"322","2008-04-14",29.33
"323","2008-04-15",29.959999
"324","2008-04-16",30.719999
"325","2008-04-17",30.299999
"326","2008-04-18",31.809999
"327","2008-04-21",31.77
"328","2008-04-22",29
"329","2008-04-23",28.780001
"330","2008-04-24",29.93
"331","2008-04-25",29.57
"332","2008-04-28",29.049999
"333","2008-04-29",28.42
"334","2008-04-30",28.309999
"335","2008-05-01",29.5
"336","2008-05-02",29.49
"337","2008-05-05",29.639999
"338","2008-05-06",29.58
"339","2008-05-07",28
"340","2008-05-08",28.4
"341","2008-05-09",28.629999
"342","2008-05-12",28.99
"343","2008-05-13",29.049999
"344","2008-05-14",28.950001
"345","2008-05-15",28.99
"346","2008-05-16",28.799999
"347","2008-05-19",28.16
"348","2008-05-20",28.23
"349","2008-05-21",27.450001
"350","2008-05-22",28.059999
"351","2008-05-23",28.440001
"352","2008-05-27",28.450001
"353","2008-05-28",28.290001
"354","2008-05-29",28.030001
"355","2008-05-30",28.51
"356","2008-06-02",27.549999
"357","2008-06-03",27.51
"358","2008-06-04",27.82
"359","2008-06-05",28.360001
"360","2008-06-06",26.77
"361","2008-06-09",26.42
"362","2008-06-10",26.129999
"363","2008-06-11",25.43
"364","2008-06-12",25.59
"365","2008-06-13",26.200001
"366","2008-06-16",26.35
"367","2008-06-17",27
"368","2008-06-18",26.98
"369","2008-06-19",27.32
"370","2008-06-20",26.549999
"371","2008-06-23",26.559999
"372","2008-06-24",25.709999
"373","2008-06-25",26.299999
"374","2008-06-26",25.280001
"375","2008-06-27",24.74
"376","2008-06-30",24.08
"377","2008-07-01",24.030001
"378","2008-07-02",23.17
"379","2008-07-03",23.27
"380","2008-07-07",22.1
"381","2008-07-08",22
"382","2008-07-09",21.440001
"383","2008-07-10",21.9
"384","2008-07-11",22.15
"385","2008-07-14",22.049999
"386","2008-07-15",22.040001
"387","2008-07-16",22
"388","2008-07-17",22.469999
"389","2008-07-18",22.700001
"390","2008-07-21",23.549999
"391","2008-07-22",24.58
"392","2008-07-23",24.450001
"393","2008-07-24",23.450001
"394","2008-07-25",25.1
"395","2008-07-28",24.799999
"396","2008-07-29",25.6
"397","2008-07-30",26.16
"398","2008-07-31",25.709999
"399","2008-08-01",25.74
"400","2008-08-04",25.290001
"401","2008-08-05",26.93
"402","2008-08-06",27.379999
"403","2008-08-07",26.540001
"404","2008-08-08",27.17
"405","2008-08-11",28.6
"406","2008-08-12",28.299999
"407","2008-08-13",28.950001
"408","2008-08-14",29.58
"409","2008-08-15",29.27
"410","2008-08-18",29.219999
"411","2008-08-19",28.35
"412","2008-08-20",28.74
"413","2008-08-21",28.58
"414","2008-08-22",28.290001
"415","2008-08-25",27.34
"416","2008-08-26",27.42
"417","2008-08-27",27.48
"418","2008-08-28",27.76
"419","2008-08-29",27.290001
"420","2008-09-02",26.780001
"421","2008-09-03",26.030001
"422","2008-09-04",24.809999
"423","2008-09-05",24.299999
"424","2008-09-08",24.59
"425","2008-09-09",22.790001
"426","2008-09-10",22.74
"427","2008-09-11",23.65
"428","2008-09-12",24.18
"429","2008-09-15",23.75
"430","2008-09-16",25.07
"431","2008-09-17",23.719999
"432","2008-09-18",24.83
"433","2008-09-19",26.540001
"434","2008-09-22",25.35
"435","2008-09-23",25.190001
"436","2008-09-24",24.959999
"437","2008-09-25",25.01
"438","2008-09-26",24.940001
"439","2008-09-29",22.68
"440","2008-09-30",23.57
"441","2008-10-01",23.299999
"442","2008-10-02",22.110001
"443","2008-10-03",20.27
"444","2008-10-06",19.139999
"445","2008-10-07",18.360001
"446","2008-10-08",18.200001
"447","2008-10-09",16.799999
"448","2008-10-10",17.200001
"449","2008-10-13",18.16
"450","2008-10-14",18.309999
"451","2008-10-15",15.82
"452","2008-10-16",17.110001
"453","2008-10-17",16.530001
"454","2008-10-20",16.959999
"455","2008-10-21",15.66
"456","2008-10-22",14.16
"457","2008-10-23",14.43
"458","2008-10-24",13.02
"459","2008-10-27",12.24
"460","2008-10-28",13.67
"461","2008-10-29",12.66
"462","2008-10-30",13.18
"463","2008-10-31",14.04
"464","2008-11-03",14.03
"465","2008-11-04",13.94
"466","2008-11-05",13.45
"467","2008-11-06",13.21
"468","2008-11-07",12.74
"469","2008-11-10",12.25
"470","2008-11-11",11.99
"471","2008-11-12",10.9
"472","2008-11-13",12.62
"473","2008-11-14",11.16
"474","2008-11-17",10.96
"475","2008-11-18",11.13
"476","2008-11-19",10.5
"477","2008-11-20",9.19
"478","2008-11-21",9.98
"479","2008-11-24",10.9
"480","2008-11-25",10.86
"481","2008-11-26",11.96
"482","2008-11-28",11.72
"483","2008-12-01",10.23
"484","2008-12-02",11.21
"485","2008-12-03",11.85
"486","2008-12-04",11.63
"487","2008-12-05",12.36
"488","2008-12-08",13.28
"489","2008-12-09",12.06
"490","2008-12-10",12.64
"491","2008-12-11",12.02
"492","2008-12-12",12.88
"493","2008-12-15",12.63
"494","2008-12-16",13.1
"495","2008-12-17",13.19
"496","2008-12-18",13.04
"497","2008-12-19",13.74
"498","2008-12-22",13.97
"499","2008-12-23",13.53
"500","2008-12-24",14.16
"501","2008-12-26",13.95
"502","2008-12-29",12.87
"503","2008-12-30",13.36
"504","2008-12-31",13.65
"505","2009-01-02",14.49
"506","2009-01-05",15.37
"507","2009-01-06",15.64
"508","2009-01-07",14.12
"509","2009-01-08",14.06
"510","2009-01-09",13.72
"511","2009-01-12",13.14
"512","2009-01-13",13.29
"513","2009-01-14",12.35
"514","2009-01-15",13.04
"515","2009-01-16",12.85
"516","2009-01-20",11.47
"517","2009-01-21",11.72
"518","2009-01-22",13.16
"519","2009-01-23",12.66
"520","2009-01-26",13.54
"521","2009-01-27",13.48
"522","2009-01-28",14.06
"523","2009-01-29",13.09
"524","2009-01-30",12.72
"525","2009-02-02",12.56
"526","2009-02-03",12.5
"527","2009-02-04",12.1
"528","2009-02-05",12.35
"529","2009-02-06",12.47
"530","2009-02-09",12.41
"531","2009-02-10",11.47
"532","2009-02-11",11.44
"533","2009-02-12",11.38
"534","2009-02-13",10.97
"535","2009-02-17",10.3
"536","2009-02-18",10.08
"537","2009-02-19",9.81
"538","2009-02-20",9.5
"539","2009-02-23",8.69
"540","2009-02-24",9.52
"541","2009-02-25",8.94
"542","2009-02-26",8.84
"543","2009-02-27",8.77
"544","2009-03-02",7.77
"545","2009-03-03",7.42
"546","2009-03-04",7.97
"547","2009-03-05",7.02
"548","2009-03-06",7.1
"549","2009-03-09",7.28
"550","2009-03-10",7.84
"551","2009-03-11",7.43
"552","2009-03-12",8.53
"553","2009-03-13",8.76
"554","2009-03-16",8.34
"555","2009-03-17",8.87
"556","2009-03-18",9.82
"557","2009-03-19",9.01
"558","2009-03-20",8.78
"559","2009-03-23",10.07
"560","2009-03-24",9.23
"561","2009-03-25",9.69
"562","2009-03-26",10.01
"563","2009-03-27",9.07
"564","2009-03-30",8.82
"565","2009-03-31",8.72
"566","2009-04-01",8.74
"567","2009-04-02",9.55
"568","2009-04-03",10.13
"569","2009-04-06",10.12
"570","2009-04-07",9.37
"571","2009-04-08",10.09
"572","2009-04-09",10.64
"573","2009-04-13",10.63
"574","2009-04-14",10.35
"575","2009-04-15",10.88
"576","2009-04-16",10.84
"577","2009-04-17",10.77
"578","2009-04-20",9.42
"579","2009-04-21",10.76
"580","2009-04-22",10.94
"581","2009-04-23",10.52
"582","2009-04-24",11.57
"583","2009-04-27",11.17
"584","2009-04-28",11.84
"585","2009-04-29",12.98
"586","2009-04-30",12.96
"587","2009-05-01",13.55
"588","2009-05-04",14.03
"589","2009-05-05",13.24
"590","2009-05-06",13.34
"591","2009-05-07",13.29
"592","2009-05-08",13.97
"593","2009-05-11",14.59
"594","2009-05-12",13.9
"595","2009-05-13",12.5
"596","2009-05-14",12.83
"597","2009-05-15",12.92
"598","2009-05-18",13.43
"599","2009-05-19",13.96
"600","2009-05-20",13
"601","2009-05-21",12.51
"602","2009-05-22",12.77
"603","2009-05-26",13.13
"604","2009-05-27",13.24
"605","2009-05-28",13.36
"606","2009-05-29",13.89
"607","2009-06-01",14.28
"608","2009-06-02",14.68
"609","2009-06-03",14.41
"610","2009-06-04",14.5
"611","2009-06-05",15.01
"612","2009-06-08",14.56
"613","2009-06-09",13.86
"614","2009-06-10",13.81
"615","2009-06-11",13.46
"616","2009-06-12",13.19
"617","2009-06-15",12.65
"618","2009-06-16",12.46
"619","2009-06-17",12.27
"620","2009-06-18",12.52
"621","2009-06-19",12.75
"622","2009-06-22",12.75
"623","2009-06-23",12.59
"624","2009-06-24",12.62
"625","2009-06-25",12.77
"626","2009-06-26",12.81
"627","2009-06-29",12.63
"628","2009-06-30",12.65
"629","2009-07-01",13.33
"630","2009-07-02",12.91
"631","2009-07-06",12.62
"632","2009-07-07",11.75
"633","2009-07-08",11.8
"634","2009-07-09",11.73
"635","2009-07-10",11.67
"636","2009-07-13",12.12
"637","2009-07-14",11.95
"638","2009-07-15",12.5
"639","2009-07-16",13.51
"640","2009-07-17",13.54
"641","2009-07-20",14.23
"642","2009-07-21",14.03
"643","2009-07-22",13.89
"644","2009-07-23",13.39
"645","2009-07-24",12.89
"646","2009-07-27",13.11
"647","2009-07-28",13.12
"648","2009-07-29",13.41
"649","2009-07-30",13.81
"650","2009-07-31",14.47
"651","2009-08-03",14.43
"652","2009-08-04",14.38
"653","2009-08-05",13.85
"654","2009-08-06",13.96
"655","2009-08-07",15.58
"656","2009-08-10",15.7
"657","2009-08-11",15.59
"658","2009-08-12",15.79
"659","2009-08-13",15.29
"660","2009-08-14",14.29
"661","2009-08-17",13.97
"662","2009-08-18",14.06
"663","2009-08-19",13.79
"664","2009-08-20",13.91
"665","2009-08-21",14.04
"666","2009-08-24",13.8
"667","2009-08-25",13.71
"668","2009-08-26",13.36
"669","2009-08-27",13.02
"670","2009-08-28",12.62
"671","2009-08-31",12.3
"672","2009-09-01",12.1
"673","2009-09-02",12.52
"674","2009-09-03",12.52
"675","2009-09-04",13.1
"676","2009-09-08",13.46
"677","2009-09-09",13.88
"678","2009-09-10",13.75
"679","2009-09-11",13.82
"680","2009-09-14",14.07
"681","2009-09-15",14.15
"682","2009-09-16",14.3
"683","2009-09-17",14.35
"684","2009-09-18",14.32
"685","2009-09-21",14.2
"686","2009-09-22",14.56
"687","2009-09-23",14.63
"688","2009-09-24",14.64
"689","2009-09-25",14.57
"690","2009-09-28",15.21
"691","2009-09-29",15.16
"692","2009-09-30",15.15
"693","2009-10-01",15.01
"694","2009-10-02",14.44
"695","2009-10-05",14.37
"696","2009-10-06",14.59
"697","2009-10-07",14.77
"698","2009-10-08",14.67
"699","2009-10-09",14.89
"700","2009-10-12",14.83
"701","2009-10-13",14.67
"702","2009-10-14",15.29
"703","2009-10-15",15.25
"704","2009-10-16",15.59
"705","2009-10-19",16.02
"706","2009-10-20",15.33
"707","2009-10-21",14.97
"708","2009-10-22",15.17
"709","2009-10-23",16.9
"710","2009-10-26",16.99
"711","2009-10-27",16.98
"712","2009-10-28",17.08
"713","2009-10-29",16.889999
"714","2009-10-30",16.549999
"715","2009-11-02",16.889999
"716","2009-11-03",17.33
"717","2009-11-04",16.51
"718","2009-11-05",17.51
"719","2009-11-06",17.17
"720","2009-11-09",17.59
"721","2009-11-10",17.16
"722","2009-11-11",16.959999
"723","2009-11-12",16.280001
"724","2009-11-13",16.469999
"725","2009-11-16",16.879999
"726","2009-11-17",16.75
"727","2009-11-18",16.809999
"728","2009-11-19",16.459999
"729","2009-11-20",16.1
"730","2009-11-23",16.540001
"731","2009-11-24",16.360001
"732","2009-11-25",16.24
"733","2009-11-27",15.44
"734","2009-11-30",15.7
"735","2009-12-01",15.74
"736","2009-12-02",15.76
"737","2009-12-03",15.34
"738","2009-12-04",15.72
"739","2009-12-07",15.95
"740","2009-12-08",15.51
"741","2009-12-09",15.64
"742","2009-12-10",15.12
"743","2009-12-11",15.09
"744","2009-12-14",15.17
"745","2009-12-15",14.93
"746","2009-12-16",15.09
"747","2009-12-17",14.94
"748","2009-12-18",14.41
"749","2009-12-21",14.28
"750","2009-12-22",14.25
"751","2009-12-23",14.29
"752","2009-12-24",14.15
"753","2009-12-28",13.95
"754","2009-12-29",13.91
"755","2009-12-30",13.9
"756","2009-12-31",13.67
"757","2010-01-04",14.53
"758","2010-01-05",14.52
"759","2010-01-06",15.05
"760","2010-01-07",15.45
"761","2010-01-08",15.79
"762","2010-01-11",16
"763","2010-01-12",15.9
"764","2010-01-13",16.120001
"765","2010-01-14",16.030001
"766","2010-01-15",15.95
"767","2010-01-19",16.15
"768","2010-01-20",15.8
"769","2010-01-21",15.06
"770","2010-01-22",14.76
"771","2010-01-25",14.71
"772","2010-01-26",14.49
"773","2010-01-27",15.09
"774","2010-01-28",14.36
"775","2010-01-29",13.58
"776","2010-02-01",13.13
"777","2010-02-02",13.14
"778","2010-02-03",13.35
"779","2010-02-04",12.96
"780","2010-02-05",13.07
"781","2010-02-08",12.81
"782","2010-02-09",13.17
"783","2010-02-10",13.25
"784","2010-02-11",13.46
"785","2010-02-12",13.77
"786","2010-02-16",14.12
"787","2010-02-17",13.95
"788","2010-02-18",14.02
"789","2010-02-19",13.97
"790","2010-02-22",14.02
"791","2010-02-23",14.12
"792","2010-02-24",14.47
"793","2010-02-25",14.5
"794","2010-02-26",14.39
"795","2010-03-01",15.16
"796","2010-03-02",15.54
"797","2010-03-03",15.91
"798","2010-03-04",15.5
"799","2010-03-05",15.6
"800","2010-03-08",15.84
"801","2010-03-09",15.87
"802","2010-03-10",15.92
"803","2010-03-11",15.89
"804","2010-03-12",15.8
"805","2010-03-15",15.74
"806","2010-03-16",15.98
"807","2010-03-17",16.52
"808","2010-03-18",16.52
"809","2010-03-19",16.82
"810","2010-03-22",17.08
"811","2010-03-23",17.139999
"812","2010-03-24",16.52
"813","2010-03-25",16.049999
"814","2010-03-26",15.96
"815","2010-03-29",16.09
"816","2010-03-30",16.07
"817","2010-03-31",15.87
"818","2010-04-01",16.190001
"819","2010-04-05",16.360001
"820","2010-04-06",16.75
"821","2010-04-07",17
"822","2010-04-08",16.68
"823","2010-04-09",17
"824","2010-04-12",17.42
"825","2010-04-13",17.33
"826","2010-04-14",17.83
"827","2010-04-15",18.25
"828","2010-04-16",18.360001
"829","2010-04-19",18.129999
"830","2010-04-20",18.450001
"831","2010-04-21",18.59
"832","2010-04-22",19.200001
"833","2010-04-23",19.15
"834","2010-04-26",19.049999
"835","2010-04-27",18.02
"836","2010-04-28",17.799999
"837","2010-04-29",18.700001
"838","2010-04-30",18.030001
"839","2010-05-03",19.030001
"840","2010-05-04",17.92
"841","2010-05-05",17.790001
"842","2010-05-06",17
"843","2010-05-07",16.76
"844","2010-05-10",17.440001
"845","2010-05-11",17.76
"846","2010-05-12",18.07
"847","2010-05-13",18.440001
"848","2010-05-14",18.200001
"849","2010-05-17",18.09
"850","2010-05-18",17.76
"851","2010-05-19",17.33
"852","2010-05-20",16.25
"853","2010-05-21",16.559999
"854","2010-05-24",16.15
"855","2010-05-25",15.78
"856","2010-05-26",15.95
"857","2010-05-27",17.23
"858","2010-05-28",16.379999
"859","2010-06-01",15.54
"860","2010-06-02",15.74
"861","2010-06-03",15.78
"862","2010-06-04",14.65
"863","2010-06-07",14.08
"864","2010-06-08",14.21
"865","2010-06-09",14.05
"866","2010-06-10",14.23
"867","2010-06-11",14.5
"868","2010-06-14",14.71
"869","2010-06-15",15.92
"870","2010-06-16",15.65
"871","2010-06-17",15.68
"872","2010-06-18",15.91
"873","2010-06-21",16.030001
"874","2010-06-22",15.55
"875","2010-06-23",15.35
"876","2010-06-24",14.78
"877","2010-06-25",15.11
"878","2010-06-28",14.92
"879","2010-06-29",14.27
"880","2010-06-30",13.97
"881","2010-07-01",13.65
"882","2010-07-02",13.39
"883","2010-07-06",12.93
"884","2010-07-07",13.5
"885","2010-07-08",13.62
"886","2010-07-09",13.85
"887","2010-07-12",13.34
"888","2010-07-13",14.07
"889","2010-07-14",14.1
"890","2010-07-15",14.33
"891","2010-07-16",13.69
"892","2010-07-19",14.24
"893","2010-07-20",14.4
"894","2010-07-21",14.31
"895","2010-07-22",15.09
"896","2010-07-23",15.52
"897","2010-07-26",16.16
"898","2010-07-27",16.110001
"899","2010-07-28",15.72
"900","2010-07-29",15.78
"901","2010-07-30",15.73
"902","2010-08-02",16
"903","2010-08-03",15.86
"904","2010-08-04",15.59
"905","2010-08-05",15.7
"906","2010-08-06",15.26
"907","2010-08-09",15.38
"908","2010-08-10",14.92
"909","2010-08-11",13.99
"910","2010-08-12",14.06
"911","2010-08-13",13.87
"912","2010-08-16",14
"913","2010-08-17",14.23
"914","2010-08-18",14.04
"915","2010-08-19",13.27
"916","2010-08-20",13.09
"917","2010-08-23",12.81
"918","2010-08-24",12.69
"919","2010-08-25",12.54
"920","2010-08-26",12.64
"921","2010-08-27",13.26
"922","2010-08-30",13
"923","2010-08-31",12.8
"924","2010-09-01",13.68
"925","2010-09-02",13.84
"926","2010-09-03",13.87
"927","2010-09-07",13.34
"928","2010-09-08",13.62
"929","2010-09-09",13.61
"930","2010-09-10",13.79
"931","2010-09-13",14.42
"932","2010-09-14",14.18
"933","2010-09-15",14.3
"934","2010-09-16",14.18
"935","2010-09-17",14.28
"936","2010-09-20",15.15
"937","2010-09-21",14.61
"938","2010-09-22",14.81
"939","2010-09-23",15
"940","2010-09-24",15.89
"941","2010-09-27",15.89
"942","2010-09-28",15.96
"943","2010-09-29",16.379999
"944","2010-09-30",16.59
"945","2010-10-01",17.209999
"946","2010-10-04",17.02
"947","2010-10-05",17.73
"948","2010-10-06",17.74
"949","2010-10-07",17.58
"950","2010-10-08",17.629999
"951","2010-10-11",17.559999
"952","2010-10-12",17.440001
"953","2010-10-13",17.67
"954","2010-10-14",17.549999
"955","2010-10-15",17.299999
"956","2010-10-18",17.370001
"957","2010-10-19",16.809999
"958","2010-10-20",17.1
"959","2010-10-21",16.84
"960","2010-10-22",16.379999
"961","2010-10-25",16.469999
"962","2010-10-26",16.549999
"963","2010-10-27",16.27
"964","2010-10-28",16.440001
"965","2010-10-29",17.559999
"966","2010-11-01",17.5
"967","2010-11-02",18.07
"968","2010-11-03",18.059999
"969","2010-11-04",18.370001
"970","2010-11-05",18.26
"971","2010-11-08",18.219999
"972","2010-11-09",17.99
"973","2010-11-10",18.389999
"974","2010-11-11",17.790001
"975","2010-11-12",17.33
"976","2010-11-15",17.389999
"977","2010-11-16",17.02
"978","2010-11-17",17.08
"979","2010-11-18",17.1
"980","2010-11-19",16.91
"981","2010-11-22",17
"982","2010-11-23",16.68
