"","date","LJPC"
"1021","2016-03-14",21.49
"1022","2016-03-15",19.530001
"1023","2016-03-16",18.450001
"1024","2016-03-17",18.17
"1025","2016-03-18",19.32
"1026","2016-03-21",19.58
"1027","2016-03-22",20.34
"1028","2016-03-23",18.280001
"1029","2016-03-24",18.940001
"1030","2016-03-28",18.790001
"1031","2016-03-29",19.370001
"1032","2016-03-30",19.5
"1033","2016-03-31",20.91
"1034","2016-04-01",21.450001
"1035","2016-04-04",22.120001
"1036","2016-04-05",21.82
"1037","2016-04-06",22.799999
"1038","2016-04-07",22.16
"1039","2016-04-08",21.809999
"1040","2016-04-11",21.629999
"1041","2016-04-12",22.15
"1042","2016-04-13",21.83
"1043","2016-04-14",22.1
"1044","2016-04-15",22.299999
"1045","2016-04-18",21.6
"1046","2016-04-19",20.4
"1047","2016-04-20",20.25
"1048","2016-04-21",19.379999
"1049","2016-04-22",19.969999
"1050","2016-04-25",19.389999
"1051","2016-04-26",19.26
"1052","2016-04-27",19.370001
"1053","2016-04-28",18.700001
"1054","2016-04-29",18.51
"1055","2016-05-02",18.959999
"1056","2016-05-03",18.51
"1057","2016-05-04",17.190001
"1058","2016-05-05",16.41
"1059","2016-05-06",15.59
"1060","2016-05-09",15.82
"1061","2016-05-10",15.64
"1062","2016-05-11",15.34
"1063","2016-05-12",15.03
"1064","2016-05-13",15.35
"1065","2016-05-16",15.91
"1066","2016-05-17",15.29
"1067","2016-05-18",15.17
"1068","2016-05-19",14.87
"1069","2016-05-20",15.5
"1070","2016-05-23",15.9
"1071","2016-05-24",15.78
"1072","2016-05-25",15.92
"1073","2016-05-26",15.44
"1074","2016-05-27",15.59
"1075","2016-05-31",16.1
"1076","2016-06-01",16.08
"1077","2016-06-02",16.48
"1078","2016-06-03",16.15
"1079","2016-06-06",16.559999
"1080","2016-06-07",16.690001
"1081","2016-06-08",17.870001
"1082","2016-06-09",17.73
"1083","2016-06-10",17.52
"1084","2016-06-13",17.299999
"1085","2016-06-14",17.290001
"1086","2016-06-15",17.57
"1087","2016-06-16",17.76
"1088","2016-06-17",17.309999
"1089","2016-06-20",17.33
"1090","2016-06-21",16.799999
"1091","2016-06-22",17.620001
"1092","2016-06-23",18.469999
"1093","2016-06-24",16.75
"1094","2016-06-27",15.42
"1095","2016-06-28",16.41
"1096","2016-06-29",16.620001
"1097","2016-06-30",16
"1098","2016-07-01",16.059999
"1099","2016-07-05",16.17
"1100","2016-07-06",16.309999
"1101","2016-07-07",16.370001
"1102","2016-07-08",16.85
"1103","2016-07-11",16.559999
"1104","2016-07-12",17.1
"1105","2016-07-13",15.99
"1106","2016-07-14",15.7
"1107","2016-07-15",15.88
"1108","2016-07-18",16.370001
"1109","2016-07-19",15.66
"1110","2016-07-20",16.549999
"1111","2016-07-21",16
"1112","2016-07-22",16.139999
"1113","2016-07-25",16.15
"1114","2016-07-26",16.389999
"1115","2016-07-27",17.469999
"1116","2016-07-28",16.98
"1117","2016-07-29",17
"1118","2016-08-01",17.57
"1119","2016-08-02",17.889999
"1120","2016-08-03",18.57
"1121","2016-08-04",17.969999
"1122","2016-08-05",18.440001
"1123","2016-08-08",18.25
"1124","2016-08-09",18.120001
"1125","2016-08-10",17.450001
"1126","2016-08-11",18.309999
"1127","2016-08-12",18.209999
"1128","2016-08-15",18.389999
"1129","2016-08-16",18.27
"1130","2016-08-17",17.99
"1131","2016-08-18",18.379999
"1132","2016-08-19",18.379999
"1133","2016-08-22",18.860001
"1134","2016-08-23",19.049999
"1135","2016-08-24",17.9
"1136","2016-08-25",17.040001
"1137","2016-08-26",17.58
"1138","2016-08-29",17.1
"1139","2016-08-30",17.209999
"1140","2016-08-31",16.35
"1141","2016-09-01",16.48
"1142","2016-09-02",16.15
"1143","2016-09-06",16.41
"1144","2016-09-07",16.02
"1145","2016-09-08",18.610001
"1146","2016-09-09",19.52
"1147","2016-09-12",20.07
"1148","2016-09-13",21.09
"1149","2016-09-14",22.23
"1150","2016-09-15",22.25
"1151","2016-09-16",22.26
"1152","2016-09-19",22.889999
"1153","2016-09-20",27.030001
"1154","2016-09-21",26.27
"1155","2016-09-22",26.92
"1156","2016-09-23",26.33
"1157","2016-09-26",25.82
"1158","2016-09-27",25.74
"1159","2016-09-28",25.51
"1160","2016-09-29",23.6
"1161","2016-09-30",23.790001
"1162","2016-10-03",23.48
"1163","2016-10-04",23.639999
"1164","2016-10-05",23.93
"1165","2016-10-06",23.35
"1166","2016-10-07",22.860001
"1167","2016-10-10",22.99
"1168","2016-10-11",22.190001
"1169","2016-10-12",20.6
"1170","2016-10-13",20.059999
"1171","2016-10-14",18.48
"1172","2016-10-17",18.4
"1173","2016-10-18",18.5
"1174","2016-10-19",18.17
"1175","2016-10-20",18.940001
"1176","2016-10-21",19.5
"1177","2016-10-24",20.15
"1178","2016-10-25",19.85
"1179","2016-10-26",19.860001
"1180","2016-10-27",19.870001
"1181","2016-10-28",18.25
"1182","2016-10-31",17.5
"1183","2016-11-01",18.309999
"1184","2016-11-02",17.700001
"1185","2016-11-03",16.379999
"1186","2016-11-04",16.18
"1187","2016-11-07",17.4
"1188","2016-11-08",16.92
"1189","2016-11-09",19.35
"1190","2016-11-10",20.610001
"1191","2016-11-11",21.4
"1192","2016-11-14",21.129999
"1193","2016-11-15",21.370001
"1194","2016-11-16",20.25
"1195","2016-11-17",21.059999
"1196","2016-11-18",20.5
"1197","2016-11-21",19.610001
"1198","2016-11-22",18.200001
"1199","2016-11-23",18.969999
"1200","2016-11-25",19.559999
"1201","2016-11-28",18.370001
"1202","2016-11-29",18.16
"1203","2016-11-30",18.1
"1204","2016-12-01",17.719999
"1205","2016-12-02",17.780001
"1206","2016-12-05",18.290001
"1207","2016-12-06",18.9
"1208","2016-12-07",18.52
"1209","2016-12-08",18.790001
"1210","2016-12-09",18.76
"1211","2016-12-12",17.65
"1212","2016-12-13",17.209999
"1213","2016-12-14",17.66
"1214","2016-12-15",18.33
"1215","2016-12-16",18.02
"1216","2016-12-19",17.809999
"1217","2016-12-20",18.16
"1218","2016-12-21",17.809999
"1219","2016-12-22",17.73
"1220","2016-12-23",18.889999
"1221","2016-12-27",17.870001
"1222","2016-12-28",17.190001
"1223","2016-12-29",16.889999
"1224","2016-12-30",17.530001
"1225","2017-01-03",18
"1226","2017-01-04",19.190001
"1227","2017-01-05",19.129999
"1228","2017-01-06",20.719999
"1229","2017-01-09",20.99
"1230","2017-01-10",21.43
"1231","2017-01-11",20.57
"1232","2017-01-12",21.24
"1233","2017-01-13",21.889999
"1234","2017-01-17",20.42
"1235","2017-01-18",20.66
"1236","2017-01-19",19.93
"1237","2017-01-20",20.129999
"1238","2017-01-23",19.690001
"1239","2017-01-24",19.65
"1240","2017-01-25",20.290001
"1241","2017-01-26",19.5
"1242","2017-01-27",20.09
"1243","2017-01-30",19.18
"1244","2017-01-31",19.450001
"1245","2017-02-01",19.440001
"1246","2017-02-02",19.43
"1247","2017-02-03",19.49
"1248","2017-02-06",19.41
"1249","2017-02-07",19.469999
"1250","2017-02-08",19.459999
"1251","2017-02-09",19.559999
"1252","2017-02-10",19.5
"1253","2017-02-13",19.190001
"1254","2017-02-14",19.280001
"1255","2017-02-15",19.41
"1256","2017-02-16",19.43
"1257","2017-02-17",18.969999
"1258","2017-02-21",18.09
"1259","2017-02-22",16.969999
"1260","2017-02-23",18.219999
"1261","2017-02-24",19.870001
"1262","2017-02-27",35.119999
"1263","2017-02-28",33.509998
"1264","2017-03-01",34.380001
"1265","2017-03-02",34.360001
"1266","2017-03-03",34.529999
"1267","2017-03-06",33.130001
"1268","2017-03-07",32.419998
"1269","2017-03-08",32.5
"1270","2017-03-09",34.41
"1271","2017-03-10",36.060001
"1272","2017-03-13",35.240002
"1273","2017-03-14",34.68
"1274","2017-03-15",35.16
"1275","2017-03-16",34.77
"1276","2017-03-17",35.880001
"1277","2017-03-20",38.439999
"1278","2017-03-21",33.59
"1279","2017-03-22",34.110001
"1280","2017-03-23",35.02
"1281","2017-03-24",34.919998
"1282","2017-03-27",34.630001
"1283","2017-03-28",34.029999
"1284","2017-03-29",33.34
"1285","2017-03-30",31.5
"1286","2017-03-31",29.85
"1287","2017-04-03",29.84
"1288","2017-04-04",29.709999
"1289","2017-04-05",28.18
"1290","2017-04-06",27.530001
"1291","2017-04-07",26.940001
"1292","2017-04-10",25.74
"1293","2017-04-11",25.6
"1294","2017-04-12",25.440001
"1295","2017-04-13",27.92
"1296","2017-04-17",27.59
"1297","2017-04-18",27
"1298","2017-04-19",27.99
"1299","2017-04-20",29.360001
"1300","2017-04-21",28.59
"1301","2017-04-24",28.459999
"1302","2017-04-25",28.33
"1303","2017-04-26",28.200001
"1304","2017-04-27",28.18
"1305","2017-04-28",29
"1306","2017-05-01",29.23
"1307","2017-05-02",28.09
"1308","2017-05-03",27.74
"1309","2017-05-04",27.690001
"1310","2017-05-05",27.610001
"1311","2017-05-08",26.85
"1312","2017-05-09",26.940001
"1313","2017-05-10",26.6
"1314","2017-05-11",27.01
"1315","2017-05-12",28.33
"1316","2017-05-15",28.76
"1317","2017-05-16",28.51
"1318","2017-05-17",28.02
"1319","2017-05-18",34.709999
"1320","2017-05-19",34
"1321","2017-05-22",33.700001
"1322","2017-05-23",31.92
"1323","2017-05-24",30.360001
"1324","2017-05-25",29.950001
"1325","2017-05-26",29.02
"1326","2017-05-30",28.84
"1327","2017-05-31",28.6
"1328","2017-06-01",29.059999
"1329","2017-06-02",29.700001
"1330","2017-06-05",29.08
"1331","2017-06-06",29.1
"1332","2017-06-07",28.25
"1333","2017-06-08",28.17
"1334","2017-06-09",27.67
"1335","2017-06-12",27.809999
"1336","2017-06-13",28.15
"1337","2017-06-14",27.85
"1338","2017-06-15",27
"1339","2017-06-16",26.559999
"1340","2017-06-19",28.030001
"1341","2017-06-20",28.1
"1342","2017-06-21",29.059999
"1343","2017-06-22",29.26
"1344","2017-06-23",30.42
"1345","2017-06-26",30.01
"1346","2017-06-27",29.59
"1347","2017-06-28",30.16
"1348","2017-06-29",30.4
"1349","2017-06-30",29.77
"1350","2017-07-03",30.02
"1351","2017-07-05",32.220001
"1352","2017-07-06",32.049999
"1353","2017-07-07",32.220001
"1354","2017-07-10",31.98
"1355","2017-07-11",31.950001
"1356","2017-07-12",32.259998
"1357","2017-07-13",32.400002
"1358","2017-07-14",32.880001
"1359","2017-07-17",32.349998
"1360","2017-07-18",32.02
"1361","2017-07-19",32.84
"1362","2017-07-20",32.93
"1363","2017-07-21",33.490002
"1364","2017-07-24",34.049999
"1365","2017-07-25",33.77
"1366","2017-07-26",33.599998
"1367","2017-07-27",32.279999
"1368","2017-07-28",30.17
"1369","2017-07-31",29.629999
"1370","2017-08-01",30.82
"1371","2017-08-02",29.68
"1372","2017-08-03",30.790001
"1373","2017-08-04",31.48
"1374","2017-08-07",32.360001
"1375","2017-08-08",32.470001
"1376","2017-08-09",31.809999
"1377","2017-08-10",30.15
"1378","2017-08-11",30.57
"1379","2017-08-14",31.190001
"1380","2017-08-15",30.24
"1381","2017-08-16",28.91
"1382","2017-08-17",28.98
"1383","2017-08-18",28.540001
"1384","2017-08-21",28.209999
"1385","2017-08-22",28.549999
"1386","2017-08-23",29.35
"1387","2017-08-24",30.98
"1388","2017-08-25",29.719999
"1389","2017-08-28",32.790001
"1390","2017-08-29",34.310001
"1391","2017-08-30",34.16
"1392","2017-08-31",34.150002
"1393","2017-09-01",33.799999
"1394","2017-09-05",32.77
"1395","2017-09-06",32.279999
"1396","2017-09-07",31.950001
"1397","2017-09-08",32.889999
"1398","2017-09-11",32.669998
"1399","2017-09-12",32.07
"1400","2017-09-13",31.84
"1401","2017-09-14",31.379999
"1402","2017-09-15",31.48
"1403","2017-09-18",32.82
"1404","2017-09-19",33
"1405","2017-09-20",34.580002
"1406","2017-09-21",35.16
"1407","2017-09-22",37.209999
"1408","2017-09-25",36.130001
"1409","2017-09-26",34.610001
"1410","2017-09-27",34.900002
"1411","2017-09-28",34.349998
"1412","2017-09-29",34.779999
"1413","2017-10-02",35.84
"1414","2017-10-03",34.619999
"1415","2017-10-04",35.380001
"1416","2017-10-05",34.720001
"1417","2017-10-06",35.91
"1418","2017-10-09",35.209999
"1419","2017-10-10",35.029999
"1420","2017-10-11",35.490002
"1421","2017-10-12",35.080002
"1422","2017-10-13",34.77
"1423","2017-10-16",33.939999
"1424","2017-10-17",34.419998
"1425","2017-10-18",34.619999
"1426","2017-10-19",34.68
"1427","2017-10-20",34.830002
"1428","2017-10-23",33.93
"1429","2017-10-24",33.139999
"1430","2017-10-25",33.02
"1431","2017-10-26",31.93
"1432","2017-10-27",34.299999
"1433","2017-10-30",34.619999
"1434","2017-10-31",34.360001
"1435","2017-11-01",33.16
"1436","2017-11-02",34.310001
"1437","2017-11-03",35.049999
"1438","2017-11-06",34.650002
"1439","2017-11-07",34.200001
"1440","2017-11-08",34.669998
"1441","2017-11-09",34.869999
"1442","2017-11-10",34.880001
"1443","2017-11-13",34.889999
"1444","2017-11-14",34.700001
"1445","2017-11-15",34.43
"1446","2017-11-16",35.240002
"1447","2017-11-17",33.810001
"1448","2017-11-20",34.189999
"1449","2017-11-21",34.380001
"1450","2017-11-22",34.389999
"1451","2017-11-24",34.66
"1452","2017-11-27",33.470001
"1453","2017-11-28",32.77
"1454","2017-11-29",32.740002
"1455","2017-11-30",33.349998
"1456","2017-12-01",31.82
"1457","2017-12-04",31.02
"1458","2017-12-05",30.889999
"1459","2017-12-06",30.83
"1460","2017-12-07",32.07
"1461","2017-12-08",27.25
"1462","2017-12-11",28.1
"1463","2017-12-12",26.15
"1464","2017-12-13",26.59
"1465","2017-12-14",24.290001
"1466","2017-12-15",23.91
"1467","2017-12-18",25.08
"1468","2017-12-19",25.450001
"1469","2017-12-20",27.08
"1470","2017-12-21",28.299999
"1471","2017-12-22",31.450001
"1472","2017-12-26",32.790001
"1473","2017-12-27",32.470001
"1474","2017-12-28",32.450001
"1475","2017-12-29",32.18
"1476","2018-01-02",33.169998
"1477","2018-01-03",33.849998
"1478","2018-01-04",32.419998
"1479","2018-01-05",30.030001
"1480","2018-01-08",28.17
"1481","2018-01-09",30.08
"1482","2018-01-10",29.6
"1483","2018-01-11",30.34
"1484","2018-01-12",30.459999
"1485","2018-01-16",28.51
"1486","2018-01-17",28.18
"1487","2018-01-18",30.200001
"1488","2018-01-19",31.23
"1489","2018-01-22",32.48
"1490","2018-01-23",33.709999
"1491","2018-01-24",33.07
"1492","2018-01-25",37.07
"1493","2018-01-26",36.509998
"1494","2018-01-29",36.25
"1495","2018-01-30",33.34
"1496","2018-01-31",34.259998
"1497","2018-02-01",35.84
"1498","2018-02-02",38.59
"1499","2018-02-05",37.549999
"1500","2018-02-06",39.240002
"1501","2018-02-07",39.169998
"1502","2018-02-08",37.580002
"1503","2018-02-09",36.830002
"1504","2018-02-12",32.009998
"1505","2018-02-13",33.080002
"1506","2018-02-14",32.73
"1507","2018-02-15",32.959999
"1508","2018-02-16",33.869999
"1509","2018-02-20",33.169998
"1510","2018-02-21",32.880001
"1511","2018-02-22",32.610001
"1512","2018-02-23",32.150002
"1513","2018-02-26",32.52
"1514","2018-02-27",30.639999
"1515","2018-02-28",31.059999
"1516","2018-03-01",30.84
"1517","2018-03-02",30.690001
"1518","2018-03-05",31.790001
"1519","2018-03-06",31.65
"1520","2018-03-07",30.92
"1521","2018-03-08",32.59
"1522","2018-03-09",33.689999
"1523","2018-03-12",34.709999
"1524","2018-03-13",32.509998
"1525","2018-03-14",29.84
"1526","2018-03-15",30.02
"1527","2018-03-16",29.450001
"1528","2018-03-19",28.91
"1529","2018-03-20",28.35
"1530","2018-03-21",28.52
"1531","2018-03-22",28.65
"1532","2018-03-23",28.450001
"1533","2018-03-26",29.73
"1534","2018-03-27",28.780001
"1535","2018-03-28",29.48
"1536","2018-03-29",29.780001
"1537","2018-04-02",29.120001
"1538","2018-04-03",30.370001
"1539","2018-04-04",31.459999
"1540","2018-04-05",30.43
"1541","2018-04-06",30.48
"1542","2018-04-09",29.860001
"1543","2018-04-10",29.91
"1544","2018-04-11",30.559999
"1545","2018-04-12",30.860001
"1546","2018-04-13",31.02
"1547","2018-04-16",31.01
"1548","2018-04-17",31.530001
"1549","2018-04-18",31.040001
"1550","2018-04-19",30.290001
"1551","2018-04-20",30.799999
"1552","2018-04-23",30.25
"1553","2018-04-24",30.26
"1554","2018-04-25",30.299999
"1555","2018-04-26",29.690001
"1556","2018-04-27",28.99
"1557","2018-04-30",29.02
"1558","2018-05-01",29.790001
"1559","2018-05-02",30.52
"1560","2018-05-03",30.059999
"1561","2018-05-04",30.049999
"1562","2018-05-07",31.059999
"1563","2018-05-08",31.23
"1564","2018-05-09",32.02
"1565","2018-05-10",31.16
"1566","2018-05-11",29.110001
"1567","2018-05-14",30.889999
"1568","2018-05-15",32.200001
"1569","2018-05-16",33.27
"1570","2018-05-17",33.16
"1571","2018-05-18",32.939999
"1572","2018-05-21",32.630001
"1573","2018-05-22",31.780001
"1574","2018-05-23",31.77
"1575","2018-05-24",32.240002
"1576","2018-05-25",32.900002
"1577","2018-05-29",31.93
"1578","2018-05-30",32.360001
"1579","2018-05-31",31.200001
"1580","2018-06-01",32.080002
"1581","2018-06-04",32.049999
"1582","2018-06-05",32.32
"1583","2018-06-06",31.34
"1584","2018-06-07",31.16
"1585","2018-06-08",30.059999
"1586","2018-06-11",30.700001
"1587","2018-06-12",30.139999
"1588","2018-06-13",30.9
"1589","2018-06-14",31
"1590","2018-06-15",30.440001
"1591","2018-06-18",30.6
"1592","2018-06-19",31.219999
"1593","2018-06-20",30.799999
"1594","2018-06-21",30.469999
"1595","2018-06-22",30.67
"1596","2018-06-25",30.65
"1597","2018-06-26",30.1
"1598","2018-06-27",28.969999
"1599","2018-06-28",29.280001
"1600","2018-06-29",29.17
"1601","2018-07-02",28.17
"1602","2018-07-03",28.15
"1603","2018-07-05",29.379999
"1604","2018-07-06",30.25
"1605","2018-07-09",29.98
"1606","2018-07-10",29.709999
"1607","2018-07-11",29.52
"1608","2018-07-12",30.43
"1609","2018-07-13",30.49
"1610","2018-07-16",30.35
"1611","2018-07-17",30
"1612","2018-07-18",30.469999
"1613","2018-07-19",31.059999
"1614","2018-07-20",32.27
"1615","2018-07-23",32.889999
"1616","2018-07-24",33.720001
"1617","2018-07-25",33.900002
"1618","2018-07-26",34.009998
"1619","2018-07-27",32.509998
"1620","2018-07-30",31.82
"1621","2018-07-31",33.07
"1622","2018-08-01",32.689999
"1623","2018-08-02",32.77
"1624","2018-08-03",34.02
"1625","2018-08-06",31.110001
"1626","2018-08-07",31.09
"1627","2018-08-08",32.790001
"1628","2018-08-09",24.469999
"1629","2018-08-10",23.200001
"1630","2018-08-13",22.57
"1631","2018-08-14",22.540001
"1632","2018-08-15",20.540001
"1633","2018-08-16",22.41
"1634","2018-08-17",22.85
"1635","2018-08-20",22.709999
"1636","2018-08-21",23.870001
"1637","2018-08-22",23.639999
"1638","2018-08-23",22.34
"1639","2018-08-24",22.91
"1640","2018-08-27",23.190001
"1641","2018-08-28",23.26
"1642","2018-08-29",23.280001
"1643","2018-08-30",23.59
"1644","2018-08-31",23.040001
"1645","2018-09-04",23.77
"1646","2018-09-05",23.17
"1647","2018-09-06",22.379999
"1648","2018-09-07",22.34
"1649","2018-09-10",22.370001
"1650","2018-09-11",22.389999
"1651","2018-09-12",21.42
"1652","2018-09-13",21.15
"1653","2018-09-14",20.6
"1654","2018-09-17",20.26
"1655","2018-09-18",20.950001
"1656","2018-09-19",22.07
"1657","2018-09-20",22.01
"1658","2018-09-21",21.440001
"1659","2018-09-24",21.1
"1660","2018-09-25",20.950001
"1661","2018-09-26",20.68
"1662","2018-09-27",20.35
"1663","2018-09-28",20.129999
"1664","2018-10-01",19.610001
"1665","2018-10-02",19.209999
"1666","2018-10-03",19.43
"1667","2018-10-04",18.73
"1668","2018-10-05",18.610001
"1669","2018-10-08",17.959999
"1670","2018-10-09",17.969999
"1671","2018-10-10",17.389999
"1672","2018-10-11",17.139999
"1673","2018-10-12",17.620001
"1674","2018-10-15",16.25
"1675","2018-10-16",17.360001
"1676","2018-10-17",17.75
"1677","2018-10-18",16.99
"1678","2018-10-19",16.16
"1679","2018-10-22",15.53
"1680","2018-10-23",16.24
"1681","2018-10-24",15.23
"1682","2018-10-25",17.66
"1683","2018-10-26",16.91
"1684","2018-10-29",16.33
"1685","2018-10-30",15.97
"1686","2018-10-31",16.299999
"1687","2018-11-01",16.33
"1688","2018-11-02",16.1
"1689","2018-11-05",15.86
"1690","2018-11-06",15.82
"1691","2018-11-07",16.18
"1692","2018-11-08",15.74
"1693","2018-11-09",15.22
"1694","2018-11-12",14.36
"1695","2018-11-13",15
"1696","2018-11-14",14.2
"1697","2018-11-15",14.9
"1698","2018-11-16",15.72
"1699","2018-11-19",15.06
"1700","2018-11-20",14.74
"1701","2018-11-21",15.55
"1702","2018-11-23",15.61
"1703","2018-11-26",16.290001
"1704","2018-11-27",15.29
"1705","2018-11-28",15.26
"1706","2018-11-29",14.29
"1707","2018-11-30",14.47
"1708","2018-12-03",15.23
"1709","2018-12-04",14.14
"1710","2018-12-06",13.95
"1711","2018-12-07",13.81
"1712","2018-12-10",13.81
"1713","2018-12-11",14
"1714","2018-12-12",14.62
"1715","2018-12-13",13.4
"1716","2018-12-14",12.8
"1717","2018-12-17",12.2
"1718","2018-12-18",11.94
"1719","2018-12-19",10.48
"1720","2018-12-20",10.1
"1721","2018-12-21",9.32
"1722","2018-12-24",9.25
"1723","2018-12-26",9.99
"1724","2018-12-27",9.68
"1725","2018-12-28",9.51
"1726","2018-12-31",9.43
"1727","2019-01-02",9.99
"1728","2019-01-03",9.76
"1729","2019-01-04",10.52
"1730","2019-01-07",5.24
"1731","2019-01-08",5.45
"1732","2019-01-09",6.09
"1733","2019-01-10",6.1
"1734","2019-01-11",6.55
"1735","2019-01-14",6.26
"1736","2019-01-15",6.75
"1737","2019-01-16",6.56
"1738","2019-01-17",6.25
"1739","2019-01-18",6.3
"1740","2019-01-22",6.04
"1741","2019-01-23",5.99
"1742","2019-01-24",6.09
"1743","2019-01-25",6.14
"1744","2019-01-28",5.73
"1745","2019-01-29",5.67
"1746","2019-01-30",5.66
"1747","2019-01-31",6.04
"1748","2019-02-01",6.18
"1749","2019-02-04",6.33
"1750","2019-02-05",6.36
"1751","2019-02-06",6.12
"1752","2019-02-07",5.81
"1753","2019-02-08",5.67
"1754","2019-02-11",5.87
"1755","2019-02-12",5.97
"1756","2019-02-13",6.03
"1757","2019-02-14",5.94
"1758","2019-02-15",6.23
"1759","2019-02-19",6.03
"1760","2019-02-20",5.84
"1761","2019-02-21",5.93
"1762","2019-02-22",6.12
"1763","2019-02-25",5.9
"1764","2019-02-26",5.76
"1765","2019-02-27",5.67
"1766","2019-02-28",5.7
"1767","2019-03-01",5.82
"1768","2019-03-04",6.33
"1769","2019-03-05",7
"1770","2019-03-06",6.8
"1771","2019-03-07",6.83
"1772","2019-03-08",6.97
"1773","2019-03-11",7.02
"1774","2019-03-12",7
"1775","2019-03-13",7.31
"1776","2019-03-14",7.17
"1777","2019-03-15",7.64
"1778","2019-03-18",7.29
"1779","2019-03-19",7.38
"1780","2019-03-20",7.12
"1781","2019-03-21",7.09
"1782","2019-03-22",6.76
"1783","2019-03-25",6.73
"1784","2019-03-26",6.74
"1785","2019-03-27",6.64
"1786","2019-03-28",6.59
"1787","2019-03-29",6.43
"1788","2019-04-01",6.62
"1789","2019-04-02",7.01
"1790","2019-04-03",7.11
"1791","2019-04-04",7.17
"1792","2019-04-05",7.37
"1793","2019-04-08",7.07
"1794","2019-04-09",7.01
"1795","2019-04-10",7.09
"1796","2019-04-11",7
"1797","2019-04-12",7.07
"1798","2019-04-15",7.16
"1799","2019-04-16",7.5
"1800","2019-04-17",7.17
"1801","2019-04-18",7.15
"1802","2019-04-22",7.15
"1803","2019-04-23",7.52
"1804","2019-04-24",7.27
"1805","2019-04-25",7.45
"1806","2019-04-26",7.63
"1807","2019-04-29",8.16
"1808","2019-04-30",8.05
"1809","2019-05-01",8
"1810","2019-05-02",8.04
"1811","2019-05-03",8.26
"1812","2019-05-06",8.55
"1813","2019-05-07",7.69
"1814","2019-05-08",7.53
"1815","2019-05-09",6.9
"1816","2019-05-10",6.59
"1817","2019-05-13",5.93
"1818","2019-05-14",6.56
"1819","2019-05-15",6.57
"1820","2019-05-16",6.45
"1821","2019-05-17",6.13
"1822","2019-05-20",5.79
"1823","2019-05-21",5.82
"1824","2019-05-22",5.71
"1825","2019-05-23",5.51
"1826","2019-05-24",5.5
"1827","2019-05-28",5.36
"1828","2019-05-29",5.55
"1829","2019-05-30",5.49
"1830","2019-05-31",5.39
"1831","2019-06-03",5.43
"1832","2019-06-04",5.56
"1833","2019-06-05",5.32
"1834","2019-06-06",10.24
"1835","2019-06-07",12.86
"1836","2019-06-10",10.62
"1837","2019-06-11",10.15
"1838","2019-06-12",9.43
"1839","2019-06-13",9.84
"1840","2019-06-14",9.71
"1841","2019-06-17",9.9
"1842","2019-06-18",9.75
"1843","2019-06-19",8.85
"1844","2019-06-20",8.93
"1845","2019-06-21",8.75
"1846","2019-06-24",8.3
"1847","2019-06-25",8.49
"1848","2019-06-26",8.39
"1849","2019-06-27",8.99
"1850","2019-06-28",9.25
"1851","2019-07-01",9.6
"1852","2019-07-02",9.51
"1853","2019-07-03",9.72
"1854","2019-07-05",9.59
"1855","2019-07-08",9.46
"1856","2019-07-09",9.82
"1857","2019-07-10",9.54
"1858","2019-07-11",9.34
"1859","2019-07-12",9.58
"1860","2019-07-15",9.24
"1861","2019-07-16",8.95
"1862","2019-07-17",8.77
"1863","2019-07-18",8.78
"1864","2019-07-19",8.72
"1865","2019-07-22",8.55
"1866","2019-07-23",8.41
"1867","2019-07-24",8.56
"1868","2019-07-25",8.25
"1869","2019-07-26",8.45
"1870","2019-07-29",8.18
"1871","2019-07-30",8.22
"1872","2019-07-31",8.36
"1873","2019-08-01",8.26
"1874","2019-08-02",8.3
"1875","2019-08-05",8.48
"1876","2019-08-06",8.38
"1877","2019-08-07",8.35
"1878","2019-08-08",8.89
"1879","2019-08-09",8.79
"1880","2019-08-12",9.25
"1881","2019-08-13",9.28
"1882","2019-08-14",9.29
"1883","2019-08-15",9.43
"1884","2019-08-16",9.76
"1885","2019-08-19",9.96
"1886","2019-08-20",9.96
"1887","2019-08-21",10.31
"1888","2019-08-22",10.22
"1889","2019-08-23",10.36
"1890","2019-08-26",9.86
"1891","2019-08-27",9.34
"1892","2019-08-28",9.48
"1893","2019-08-29",9.61
"1894","2019-08-30",9.57
"1895","2019-09-03",9.29
"1896","2019-09-04",9.11
"1897","2019-09-05",9.59
"1898","2019-09-06",10
"1899","2019-09-09",10.26
"1900","2019-09-10",10.42
"1901","2019-09-11",11.2
"1902","2019-09-12",10.99
"1903","2019-09-13",10.92
"1904","2019-09-16",11.05
"1905","2019-09-17",11.33
"1906","2019-09-18",10.81
"1907","2019-09-19",10.28
"1908","2019-09-20",10.16
"1909","2019-09-23",10.2
"1910","2019-09-24",9.56
"1911","2019-09-25",9.5
"1912","2019-09-26",9.27
"1913","2019-09-27",9.21
"1914","2019-09-30",8.8
"1915","2019-10-01",8.49
"1916","2019-10-02",8.53
"1917","2019-10-03",8.76
"1918","2019-10-04",8.75
"1919","2019-10-07",8.73
"1920","2019-10-08",8.67
"1921","2019-10-09",8.5
"1922","2019-10-10",8.49
"1923","2019-10-11",8.4
"1924","2019-10-14",8.5
"1925","2019-10-15",8.38
"1926","2019-10-16",8.37
"1927","2019-10-17",8.69
"1928","2019-10-18",8.45
"1929","2019-10-21",8.65
"1930","2019-10-22",8.43
"1931","2019-10-23",8.4
"1932","2019-10-24",7.83
"1933","2019-10-25",7.8
