"","date","ACRS"
"338","2017-02-07",25.1
"339","2017-02-08",26.01
"340","2017-02-09",26.6
"341","2017-02-10",26.51
"342","2017-02-13",27.35
"343","2017-02-14",28.299999
"344","2017-02-15",27.809999
"345","2017-02-16",27.469999
"346","2017-02-17",27.879999
"347","2017-02-21",27.65
"348","2017-02-22",27.190001
"349","2017-02-23",29.52
"350","2017-02-24",30.799999
"351","2017-02-27",32.080002
"352","2017-02-28",31.23
"353","2017-03-01",31.24
"354","2017-03-02",30.809999
"355","2017-03-03",32.130001
"356","2017-03-06",32.650002
"357","2017-03-07",32.139999
"358","2017-03-08",31.889999
"359","2017-03-09",31.440001
"360","2017-03-10",31.139999
"361","2017-03-13",31.129999
"362","2017-03-14",30.48
"363","2017-03-15",30.65
"364","2017-03-16",29
"365","2017-03-17",28.98
"366","2017-03-20",28.879999
"367","2017-03-21",28.719999
"368","2017-03-22",29.610001
"369","2017-03-23",30.23
"370","2017-03-24",30.530001
"371","2017-03-27",31.209999
"372","2017-03-28",31.25
"373","2017-03-29",30.42
"374","2017-03-30",29.9
"375","2017-03-31",29.82
"376","2017-04-03",30.15
"377","2017-04-04",30.450001
"378","2017-04-05",31.01
"379","2017-04-06",32.02
"380","2017-04-07",32.450001
"381","2017-04-10",31.950001
"382","2017-04-11",31.84
"383","2017-04-12",31.780001
"384","2017-04-13",32.25
"385","2017-04-17",32.990002
"386","2017-04-18",31.940001
"387","2017-04-19",32.43
"388","2017-04-20",32.23
"389","2017-04-21",30.219999
"390","2017-04-24",30.030001
"391","2017-04-25",29.25
"392","2017-04-26",28.870001
"393","2017-04-27",28.82
"394","2017-04-28",28.110001
"395","2017-05-01",28.110001
"396","2017-05-02",27.139999
"397","2017-05-03",26.969999
"398","2017-05-04",26.65
"399","2017-05-05",26.07
"400","2017-05-08",25.24
"401","2017-05-09",25.110001
"402","2017-05-10",26.83
"403","2017-05-11",25.75
"404","2017-05-12",26.709999
"405","2017-05-15",25.73
"406","2017-05-16",26.610001
"407","2017-05-17",25.559999
"408","2017-05-18",25.950001
"409","2017-05-19",24.85
"410","2017-05-22",24.809999
"411","2017-05-23",24.32
"412","2017-05-24",24.98
"413","2017-05-25",25.209999
"414","2017-05-26",24.809999
"415","2017-05-30",23.379999
"416","2017-05-31",23.780001
"417","2017-06-01",23.549999
"418","2017-06-02",23.610001
"419","2017-06-05",23.309999
"420","2017-06-06",24.26
"421","2017-06-07",24.41
"422","2017-06-08",25.389999
"423","2017-06-09",24.84
"424","2017-06-12",24.48
"425","2017-06-13",24.610001
"426","2017-06-14",25.07
"427","2017-06-15",24.58
"428","2017-06-16",25.49
"429","2017-06-19",25.76
"430","2017-06-20",26.059999
"431","2017-06-21",26.23
"432","2017-06-22",26.02
"433","2017-06-23",27.18
"434","2017-06-26",26.98
"435","2017-06-27",25.99
"436","2017-06-28",27.139999
"437","2017-06-29",27.27
"438","2017-06-30",27.120001
"439","2017-07-03",27.83
"440","2017-07-05",27.540001
"441","2017-07-06",27.469999
"442","2017-07-07",28.09
"443","2017-07-10",28.15
"444","2017-07-11",28.15
"445","2017-07-12",28.620001
"446","2017-07-13",28.34
"447","2017-07-14",28.23
"448","2017-07-17",28.540001
"449","2017-07-18",28.6
"450","2017-07-19",28.940001
"451","2017-07-20",29.17
"452","2017-07-21",29.07
"453","2017-07-24",29.6
"454","2017-07-25",29.35
"455","2017-07-26",29.639999
"456","2017-07-27",29.18
"457","2017-07-28",28.65
"458","2017-07-31",28.799999
"459","2017-08-01",27.93
"460","2017-08-02",27.639999
"461","2017-08-03",27.030001
"462","2017-08-04",26.83
"463","2017-08-07",27
"464","2017-08-08",26.73
"465","2017-08-09",26.969999
"466","2017-08-10",23.02
"467","2017-08-11",25.08
"468","2017-08-14",26.59
"469","2017-08-15",26.9
"470","2017-08-16",26.59
"471","2017-08-17",25.26
"472","2017-08-18",24.959999
"473","2017-08-21",24.6
"474","2017-08-22",24.6
"475","2017-08-23",25.709999
"476","2017-08-24",25.82
"477","2017-08-25",24.84
"478","2017-08-28",24.450001
"479","2017-08-29",24.6
"480","2017-08-30",25.049999
"481","2017-08-31",25.93
"482","2017-09-01",25.799999
"483","2017-09-05",25.870001
"484","2017-09-06",26.440001
"485","2017-09-07",27.379999
"486","2017-09-08",27.450001
"487","2017-09-11",26.59
"488","2017-09-12",26.08
"489","2017-09-13",26.950001
"490","2017-09-14",26.440001
"491","2017-09-15",25.83
"492","2017-09-18",25.35
"493","2017-09-19",25.290001
"494","2017-09-20",25.860001
"495","2017-09-21",25.969999
"496","2017-09-22",25.51
"497","2017-09-25",26
"498","2017-09-26",25.93
"499","2017-09-27",26.049999
"500","2017-09-28",25.790001
"501","2017-09-29",25.809999
"502","2017-10-02",26.4
"503","2017-10-03",26.24
"504","2017-10-04",26.700001
"505","2017-10-05",27.209999
"506","2017-10-06",27.610001
"507","2017-10-09",27.799999
"508","2017-10-10",27.030001
"509","2017-10-11",26.57
"510","2017-10-12",26.549999
"511","2017-10-13",26.139999
"512","2017-10-16",26.540001
"513","2017-10-17",26.549999
"514","2017-10-18",27.030001
"515","2017-10-19",26.629999
"516","2017-10-20",26.09
"517","2017-10-23",25.82
"518","2017-10-24",25.57
"519","2017-10-25",25.389999
"520","2017-10-26",24.110001
"521","2017-10-27",24.690001
"522","2017-10-30",25.219999
"523","2017-10-31",25.209999
"524","2017-11-01",25.01
"525","2017-11-02",24.49
"526","2017-11-03",24.549999
"527","2017-11-06",24.01
"528","2017-11-07",21.98
"529","2017-11-08",22.65
"530","2017-11-09",22.040001
"531","2017-11-10",23.23
"532","2017-11-13",22.290001
"533","2017-11-14",22.280001
"534","2017-11-15",22.33
"535","2017-11-16",22.690001
"536","2017-11-17",22.9
"537","2017-11-20",22.82
"538","2017-11-21",22.690001
"539","2017-11-22",23.120001
"540","2017-11-24",23.27
"541","2017-11-27",23.32
"542","2017-11-28",23.030001
"543","2017-11-29",23.219999
"544","2017-11-30",23.709999
"545","2017-12-01",22.27
"546","2017-12-04",21.469999
"547","2017-12-05",22.82
"548","2017-12-06",22.02
"549","2017-12-07",22.110001
"550","2017-12-08",22.959999
"551","2017-12-11",24.84
"552","2017-12-12",24.790001
"553","2017-12-13",25.1
"554","2017-12-14",24.719999
"555","2017-12-15",24.23
"556","2017-12-18",24.120001
"557","2017-12-19",23.76
"558","2017-12-20",23.59
"559","2017-12-21",22.809999
"560","2017-12-22",22.83
"561","2017-12-26",23.26
"562","2017-12-27",23.889999
"563","2017-12-28",25.139999
"564","2017-12-29",24.66
"565","2018-01-02",25.030001
"566","2018-01-03",23.91
"567","2018-01-04",24.190001
"568","2018-01-05",24.629999
"569","2018-01-08",25.379999
"570","2018-01-09",25.639999
"571","2018-01-10",25.42
"572","2018-01-11",25.51
"573","2018-01-12",25
"574","2018-01-16",24.1
"575","2018-01-17",24.4
"576","2018-01-18",24.26
"577","2018-01-19",24.4
"578","2018-01-22",24.790001
"579","2018-01-23",25.07
"580","2018-01-24",24.639999
"581","2018-01-25",24.610001
"582","2018-01-26",24.530001
"583","2018-01-29",23.610001
"584","2018-01-30",22.57
"585","2018-01-31",22.120001
"586","2018-02-01",22.09
"587","2018-02-02",20.959999
"588","2018-02-05",20.02
"589","2018-02-06",19.4
"590","2018-02-07",19.9
"591","2018-02-08",19.57
"592","2018-02-09",19.01
"593","2018-02-12",19.1
"594","2018-02-13",19.48
"595","2018-02-14",19.559999
"596","2018-02-15",20.219999
"597","2018-02-16",20.129999
"598","2018-02-20",19.91
"599","2018-02-21",20.01
"600","2018-02-22",20.01
"601","2018-02-23",20.190001
"602","2018-02-26",20.190001
"603","2018-02-27",20.02
"604","2018-02-28",19.940001
"605","2018-03-01",19.540001
"606","2018-03-02",20.450001
"607","2018-03-05",20.129999
"608","2018-03-06",20.450001
"609","2018-03-07",20.59
"610","2018-03-08",20.559999
"611","2018-03-09",21.280001
"612","2018-03-12",19.75
"613","2018-03-13",19.860001
"614","2018-03-14",19.66
"615","2018-03-15",18.790001
"616","2018-03-16",18.629999
"617","2018-03-19",17.879999
"618","2018-03-20",17.959999
"619","2018-03-21",18.01
"620","2018-03-22",17.91
"621","2018-03-23",17.66
"622","2018-03-26",17.1
"623","2018-03-27",17.08
"624","2018-03-28",18.43
"625","2018-03-29",17.52
"626","2018-04-02",16.65
"627","2018-04-03",16.799999
"628","2018-04-04",16.58
"629","2018-04-05",16.66
"630","2018-04-06",16.459999
"631","2018-04-09",16.52
"632","2018-04-10",17.35
"633","2018-04-11",17.370001
"634","2018-04-12",17.66
"635","2018-04-13",17.620001
"636","2018-04-16",17.780001
"637","2018-04-17",18.23
"638","2018-04-18",17.5
"639","2018-04-19",17.6
"640","2018-04-20",17.73
"641","2018-04-23",17.690001
"642","2018-04-24",17.77
"643","2018-04-25",17.73
"644","2018-04-26",17.790001
"645","2018-04-27",18.08
"646","2018-04-30",17.75
"647","2018-05-01",18.07
"648","2018-05-02",18.129999
"649","2018-05-03",17.799999
"650","2018-05-04",18
"651","2018-05-07",18.1
"652","2018-05-08",18.370001
"653","2018-05-09",18.01
"654","2018-05-10",18.209999
"655","2018-05-11",18.860001
"656","2018-05-14",19.440001
"657","2018-05-15",19.450001
"658","2018-05-16",19.43
"659","2018-05-17",19.639999
"660","2018-05-18",20.030001
"661","2018-05-21",19.09
"662","2018-05-22",18.99
"663","2018-05-23",19.110001
"664","2018-05-24",19.139999
"665","2018-05-25",19.08
"666","2018-05-29",18.950001
"667","2018-05-30",17.9
"668","2018-05-31",18.07
"669","2018-06-01",18.26
"670","2018-06-04",17.709999
"671","2018-06-05",17.780001
"672","2018-06-06",18.34
"673","2018-06-07",18.35
"674","2018-06-08",19.370001
"675","2018-06-11",19.85
"676","2018-06-12",20.129999
"677","2018-06-13",19.82
"678","2018-06-14",19.780001
"679","2018-06-15",19.93
"680","2018-06-18",19.85
"681","2018-06-19",19.85
"682","2018-06-20",20.33
"683","2018-06-21",19.92
"684","2018-06-22",19.389999
"685","2018-06-25",18.879999
"686","2018-06-26",19.469999
"687","2018-06-27",19.120001
"688","2018-06-28",19.16
"689","2018-06-29",19.969999
"690","2018-07-02",19.530001
"691","2018-07-03",19.76
"692","2018-07-05",20.75
"693","2018-07-06",20.49
"694","2018-07-09",20.799999
"695","2018-07-10",20.73
"696","2018-07-11",20.889999
"697","2018-07-12",20.43
"698","2018-07-13",20.59
"699","2018-07-16",20.5
"700","2018-07-17",20.1
"701","2018-07-18",20.200001
"702","2018-07-19",20.43
"703","2018-07-20",20.48
"704","2018-07-23",20.57
"705","2018-07-24",19.98
"706","2018-07-25",19.85
"707","2018-07-26",18.67
"708","2018-07-27",17.99
"709","2018-07-30",16.74
"710","2018-07-31",17.139999
"711","2018-08-01",17.48
"712","2018-08-02",18.08
"713","2018-08-03",17.805
"714","2018-08-06",17.245001
"715","2018-08-07",17.25
"716","2018-08-08",17.370001
"717","2018-08-09",17.459999
"718","2018-08-10",17.299999
"719","2018-08-13",17.120001
"720","2018-08-14",16.27
"721","2018-08-15",15.77
"722","2018-08-16",15.8
"723","2018-08-17",15.65
"724","2018-08-20",16.02
"725","2018-08-21",15.93
"726","2018-08-22",15.52
"727","2018-08-23",14.45
"728","2018-08-24",15.45
"729","2018-08-27",14.38
"730","2018-08-28",15.94
"731","2018-08-29",15.67
"732","2018-08-30",14.7
"733","2018-08-31",15.92
"734","2018-09-04",15.42
"735","2018-09-05",16
"736","2018-09-06",15.26
"737","2018-09-07",15.28
"738","2018-09-10",15.09
"739","2018-09-11",15.16
"740","2018-09-12",14.99
"741","2018-09-13",15.07
"742","2018-09-14",15.29
"743","2018-09-17",15.05
"744","2018-09-18",14.98
"745","2018-09-19",15.45
"746","2018-09-20",15.43
"747","2018-09-21",15.17
"748","2018-09-24",15.22
"749","2018-09-25",15.01
"750","2018-09-26",15.13
"751","2018-09-27",15.01
"752","2018-09-28",14.52
"753","2018-10-01",14.9
"754","2018-10-02",14.86
"755","2018-10-03",15.4
"756","2018-10-04",13.81
"757","2018-10-05",13.5
"758","2018-10-08",13.26
"759","2018-10-09",13.09
"760","2018-10-10",13.16
"761","2018-10-11",13.3
"762","2018-10-12",13.58
"763","2018-10-15",13.41
"764","2018-10-16",12.46
"765","2018-10-17",12.17
"766","2018-10-18",12.17
"767","2018-10-19",12.5
"768","2018-10-22",12.53
"769","2018-10-23",12.37
"770","2018-10-24",11.56
"771","2018-10-25",12.14
"772","2018-10-26",12.08
"773","2018-10-29",11.9
"774","2018-10-30",12.21
"775","2018-10-31",11.89
"776","2018-11-01",12.14
"777","2018-11-02",12.22
"778","2018-11-05",12.24
"779","2018-11-06",11.75
"780","2018-11-07",12.02
"781","2018-11-08",11.63
"782","2018-11-09",10.62
"783","2018-11-12",9.86
"784","2018-11-13",9.64
"785","2018-11-14",9.11
"786","2018-11-15",8.68
"787","2018-11-16",8.81
"788","2018-11-19",8.76
"789","2018-11-20",8.57
"790","2018-11-21",8.56
"791","2018-11-23",8.515
"792","2018-11-26",8.53
"793","2018-11-27",8.34
"794","2018-11-28",8.7
"795","2018-11-29",8.75
"796","2018-11-30",9.32
"797","2018-12-03",9.47
"798","2018-12-04",8.79
"799","2018-12-06",8.59
"800","2018-12-07",8.26
"801","2018-12-10",8.18
"802","2018-12-11",8.21
"803","2018-12-12",8.18
"804","2018-12-13",7.65
"805","2018-12-14",7.31
"806","2018-12-17",7
"807","2018-12-18",6.3
"808","2018-12-19",6.9
"809","2018-12-20",6.86
"810","2018-12-21",6.98
"811","2018-12-24",6.84
"812","2018-12-26",7.14
"813","2018-12-27",6.99
"814","2018-12-28",7.31
"815","2018-12-31",7.39
"816","2019-01-02",7.66
"817","2019-01-03",7.34
"818","2019-01-04",7.63
"819","2019-01-07",7.84
"820","2019-01-08",7.71
"821","2019-01-09",7.39
"822","2019-01-10",7.19
"823","2019-01-11",7.15
"824","2019-01-14",6.86
"825","2019-01-15",6.91
"826","2019-01-16",6.46
"827","2019-01-17",6.22
"828","2019-01-18",6.36
"829","2019-01-22",6.15
"830","2019-01-23",6.06
"831","2019-01-24",6.27
"832","2019-01-25",6.7
"833","2019-01-28",6.73
"834","2019-01-29",6.72
"835","2019-01-30",7.02
"836","2019-01-31",6.97
"837","2019-02-01",6.96
"838","2019-02-04",6.84
"839","2019-02-05",6.85
"840","2019-02-06",6.94
"841","2019-02-07",7.05
"842","2019-02-08",7.01
"843","2019-02-11",6.79
"844","2019-02-12",7.17
"845","2019-02-13",6.99
"846","2019-02-14",7.44
"847","2019-02-15",7.42
"848","2019-02-19",6.9
"849","2019-02-20",6.54
"850","2019-02-21",6.41
"851","2019-02-22",6.74
"852","2019-02-25",6.57
"853","2019-02-26",6.46
"854","2019-02-27",6.46
"855","2019-02-28",6.48
"856","2019-03-01",6.33
"857","2019-03-04",6.81
"858","2019-03-05",6.63
"859","2019-03-06",5.98
"860","2019-03-07",5.98
"861","2019-03-08",5.77
"862","2019-03-11",5.63
"863","2019-03-12",5.72
"864","2019-03-13",5.93
"865","2019-03-14",5.91
"866","2019-03-15",5.63
"867","2019-03-18",6.78
"868","2019-03-19",6.91
"869","2019-03-20",6.43
"870","2019-03-21",6.27
"871","2019-03-22",6.12
"872","2019-03-25",5.94
"873","2019-03-26",6.12
"874","2019-03-27",5.98
"875","2019-03-28",6.13
"876","2019-03-29",5.99
"877","2019-04-01",6.07
"878","2019-04-02",6.34
"879","2019-04-03",6.31
"880","2019-04-04",6.43
"881","2019-04-05",6.41
"882","2019-04-08",6.67
"883","2019-04-09",6.38
"884","2019-04-10",6.25
"885","2019-04-11",6.11
"886","2019-04-12",6.03
"887","2019-04-15",5.51
"888","2019-04-16",5.5
"889","2019-04-17",5.19
"890","2019-04-18",5.52
"891","2019-04-22",5.88
"892","2019-04-23",6.24
"893","2019-04-24",6.39
"894","2019-04-25",6.83
"895","2019-04-26",7.06
"896","2019-04-29",6.82
"897","2019-04-30",6.3
"898","2019-05-01",6.13
"899","2019-05-02",6.06
"900","2019-05-03",6.34
"901","2019-05-06",6.6
"902","2019-05-07",6.68
"903","2019-05-08",6.57
"904","2019-05-09",5.925
"905","2019-05-10",5.99
"906","2019-05-13",5.7
"907","2019-05-14",5.73
"908","2019-05-15",5.8
"909","2019-05-16",5.76
"910","2019-05-17",5.64
"911","2019-05-20",5.28
"912","2019-05-21",5.33
"913","2019-05-22",5.07
"914","2019-05-23",5.03
"915","2019-05-24",5.12
"916","2019-05-28",4.86
"917","2019-05-29",5.02
"918","2019-05-30",4.87
"919","2019-05-31",4.68
"920","2019-06-03",4.63
"921","2019-06-04",4.75
"922","2019-06-05",4.45
"923","2019-06-06",4.5
"924","2019-06-07",4.74
"925","2019-06-10",4.85
"926","2019-06-11",4.81
"927","2019-06-12",4.65
"928","2019-06-13",4.87
"929","2019-06-14",4.67
"930","2019-06-17",4.89
"931","2019-06-18",4.89
"932","2019-06-19",5.11
"933","2019-06-20",4.99
"934","2019-06-21",4.54
"935","2019-06-24",4.45
"936","2019-06-25",4.4
"937","2019-06-26",4.45
"938","2019-06-27",2.13
"939","2019-06-28",2.19
"940","2019-07-01",2.43
"941","2019-07-02",2.34
"942","2019-07-03",2.47
"943","2019-07-05",2.36
"944","2019-07-08",2.15
"945","2019-07-09",2.345
"946","2019-07-10",2.33
"947","2019-07-11",2.2
"948","2019-07-12",2.18
"949","2019-07-15",2.23
"950","2019-07-16",2.21
"951","2019-07-17",2.11
"952","2019-07-18",2.1
"953","2019-07-19",1.99
"954","2019-07-22",1.98
"955","2019-07-23",1.92
"956","2019-07-24",1.9
"957","2019-07-25",1.75
"958","2019-07-26",1.75
"959","2019-07-29",1.73
"960","2019-07-30",1.74
"961","2019-07-31",1.28
"962","2019-08-01",1.21
"963","2019-08-02",1.11
"964","2019-08-05",1.07
"965","2019-08-06",1.07
"966","2019-08-07",1.02
"967","2019-08-08",0.99
"968","2019-08-09",0.9
"969","2019-08-12",0.849
"970","2019-08-13",0.828
"971","2019-08-14",0.786
"972","2019-08-15",0.8
"973","2019-08-16",0.873
"974","2019-08-19",0.93
"975","2019-08-20",0.955
"976","2019-08-21",0.96
"977","2019-08-22",1.09
"978","2019-08-23",1.06
