"","date","TCDA"
"305","2019-09-13",33.610001
"306","2019-09-16",34.16
"307","2019-09-17",34.400002
"308","2019-09-18",34.16
"309","2019-09-19",33.07
"310","2019-09-20",33.130001
"311","2019-09-23",33.189999
"312","2019-09-24",32.59
"313","2019-09-25",32.450001
"314","2019-09-26",30.870001
"315","2019-09-27",30.77
"316","2019-09-30",30.870001
"317","2019-10-01",30.57
"318","2019-10-02",31.42
"319","2019-10-03",32.16
"320","2019-10-04",31.700001
"321","2019-10-07",31.17
"322","2019-10-08",30.059999
"323","2019-10-09",29.6
"324","2019-10-10",30.459999
"325","2019-10-11",31.07
"326","2019-10-14",31.290001
"327","2019-10-15",32.950001
"328","2019-10-16",33.59
"329","2019-10-17",34.93
"330","2019-10-18",35.400002
"331","2019-10-21",36.200001
"332","2019-10-22",35.959999
"333","2019-10-23",36.299999
"334","2019-10-24",36.400002
"335","2019-10-25",36.73
"336","2019-10-28",37.25
"337","2019-10-29",36.990002
"338","2019-10-30",36.990002
"339","2019-10-31",37.41
"340","2019-11-01",38.939999
"341","2019-11-04",39.259998
"342","2019-11-05",39.389999
"343","2019-11-06",39.23
"344","2019-11-07",39.279999
"345","2019-11-08",38.98
"346","2019-11-11",39.009998
"347","2019-11-12",39.700001
"348","2019-11-13",36.720001
"349","2019-11-14",35.849998
"350","2019-11-15",33.599998
"351","2019-11-18",34.259998
"352","2019-11-19",37.189999
"353","2019-11-20",40.189999
"354","2019-11-21",40.830002
"355","2019-11-22",41.57
"356","2019-11-25",40
"357","2019-11-26",39.830002
"358","2019-11-27",39.810001
"359","2019-11-29",39.959999
"360","2019-12-02",40.02
"361","2019-12-03",39.59
"362","2019-12-04",39.689999
"363","2019-12-05",40.07
"364","2019-12-06",42.060001
"365","2019-12-09",41.27
"366","2019-12-10",43.57
"367","2019-12-11",43.709999
"368","2019-12-12",39.790001
"369","2019-12-13",39.459999
"370","2019-12-16",39.75
"371","2019-12-17",39.650002
"372","2019-12-18",38.970001
"373","2019-12-19",38.740002
"374","2019-12-20",38.130001
"375","2019-12-23",38.814999
"376","2019-12-24",39.459999
"377","2019-12-26",38.950001
"378","2019-12-27",38.599998
"379","2019-12-30",37.59
"380","2019-12-31",37.740002
"381","2020-01-02",37.189999
"382","2020-01-03",36.490002
"383","2020-01-06",36.52
"384","2020-01-07",36.049999
"385","2020-01-08",36.919998
"386","2020-01-09",36.970001
"387","2020-01-10",36.150002
"388","2020-01-13",35.959999
"389","2020-01-14",35.439999
"390","2020-01-15",34.93
"391","2020-01-16",34.84
"392","2020-01-17",34.860001
"393","2020-01-21",33.279999
"394","2020-01-22",33.27
"395","2020-01-23",34.09
"396","2020-01-24",33.400002
"397","2020-01-27",32.970001
"398","2020-01-28",33.560001
"399","2020-01-29",34.23
"400","2020-01-30",33.93
"401","2020-01-31",35.259998
"402","2020-02-03",37.259998
"403","2020-02-04",38
"404","2020-02-05",37.740002
"405","2020-02-06",37.16
"406","2020-02-07",37.75
"407","2020-02-10",38.040001
"408","2020-02-11",36.900002
"409","2020-02-12",36.48
"410","2020-02-13",36.360001
"411","2020-02-14",36.720001
"412","2020-02-18",35.810001
"413","2020-02-19",35.880001
"414","2020-02-20",36.330002
"415","2020-02-21",36.93
"416","2020-02-24",35.119999
"417","2020-02-25",33.709999
"418","2020-02-26",32.759998
"419","2020-02-27",32.139999
"420","2020-02-28",31.780001
"421","2020-03-02",34.48
"422","2020-03-03",33.5
"423","2020-03-04",35.07
"424","2020-03-05",33.779999
"425","2020-03-06",32.759998
"426","2020-03-09",31.139999
"427","2020-03-10",30.98
"428","2020-03-11",28.049999
"429","2020-03-12",25.450001
"430","2020-03-13",25.34
"431","2020-03-16",21.209999
"432","2020-03-17",20.48
"433","2020-03-18",18.43
"434","2020-03-19",21.040001
"435","2020-03-20",20.18
"436","2020-03-23",21.32
"437","2020-03-24",22.4
"438","2020-03-25",22.74
"439","2020-03-26",24.139999
"440","2020-03-27",23.209999
"441","2020-03-30",23.35
"442","2020-03-31",22
"443","2020-04-01",21.25
"444","2020-04-02",21.65
"445","2020-04-03",21.209999
"446","2020-04-06",24.809999
"447","2020-04-07",24.4
"448","2020-04-08",25.35
"449","2020-04-09",26.809999
"450","2020-04-13",27.719999
"451","2020-04-14",28.66
"452","2020-04-15",26.379999
"453","2020-04-16",26.82
"454","2020-04-17",27.309999
"455","2020-04-20",26.77
"456","2020-04-21",26.299999
"457","2020-04-22",26.969999
"458","2020-04-23",27.389999
"459","2020-04-24",27.83
"460","2020-04-27",28.59
"461","2020-04-28",30.110001
"462","2020-04-29",31.5
"463","2020-04-30",30.25
"464","2020-05-01",28.41
"465","2020-05-04",29.76
"466","2020-05-05",29.040001
"467","2020-05-06",28.65
"468","2020-05-07",29.25
"469","2020-05-08",30.004999
"470","2020-05-11",29.42
"471","2020-05-12",29.82
"472","2020-05-13",30.41
"473","2020-05-14",31.17
"474","2020-05-15",30.98
"475","2020-05-18",31.549999
"476","2020-05-19",26.58
"477","2020-05-20",26.59
"478","2020-05-21",26.83
"479","2020-05-22",27.139999
"480","2020-05-26",27.23
"481","2020-05-27",27.030001
"482","2020-05-28",27.190001
"483","2020-05-29",26.860001
"484","2020-06-01",25.91
"485","2020-06-02",26.629999
"486","2020-06-03",26.9
"487","2020-06-04",25.98
"488","2020-06-05",26.094999
"489","2020-06-08",26.74
"490","2020-06-09",26.48
"491","2020-06-10",26.299999
"492","2020-06-11",25.4
"493","2020-06-12",25.535
"494","2020-06-15",27.09
"495","2020-06-16",27.559999
"496","2020-06-17",26.370001
"497","2020-06-18",27.219999
"498","2020-06-19",27.1
"499","2020-06-22",27.190001
"500","2020-06-23",26.879999
"501","2020-06-24",26.82
"502","2020-06-25",27.08
"503","2020-06-26",25.75
"504","2020-06-29",25.549999
"505","2020-06-30",27.48
"506","2020-07-01",26.790001
"507","2020-07-02",26.49
"508","2020-07-06",26.559999
"509","2020-07-07",26.74
"510","2020-07-08",26.93
"511","2020-07-09",26.540001
"512","2020-07-10",25.995001
"513","2020-07-13",25.780001
"514","2020-07-14",25.950001
"515","2020-07-15",26.200001
"516","2020-07-16",15.64
"517","2020-07-17",16.5
"518","2020-07-20",15.71
"519","2020-07-21",15.05
"520","2020-07-22",14.77
"521","2020-07-23",14.39
"522","2020-07-24",13.89
"523","2020-07-27",14.59
"524","2020-07-28",13.89
"525","2020-07-29",13.3
"526","2020-07-30",13.27
"527","2020-07-31",13.38
"528","2020-08-03",13.75
"529","2020-08-04",14.26
"530","2020-08-05",13.8
"531","2020-08-06",13.71
"532","2020-08-07",13.74
"533","2020-08-10",13.67
"534","2020-08-11",13.3
"535","2020-08-12",13.75
"536","2020-08-13",14.12
"537","2020-08-14",14.18
"538","2020-08-17",14.97
"539","2020-08-18",14.35
"540","2020-08-19",14.26
"541","2020-08-20",14.43
"542","2020-08-21",13.24
"543","2020-08-24",10.11
"544","2020-08-25",10.655
"545","2020-08-26",10.38
"546","2020-08-27",10.39
"547","2020-08-28",10.18
"548","2020-08-31",10.57
"549","2020-09-01",11.02
"550","2020-09-02",11.19
"551","2020-09-03",11.34
"552","2020-09-04",11.02
"553","2020-09-08",11.27
"554","2020-09-09",11.32
"555","2020-09-10",11.71
"556","2020-09-11",11.79
"557","2020-09-14",12
"558","2020-09-15",12.32
"559","2020-09-16",11.73
"560","2020-09-17",11.71
"561","2020-09-18",11.36
"562","2020-09-21",10.55
"563","2020-09-22",10.23
"564","2020-09-23",9.33
"565","2020-09-24",9.05
"566","2020-09-25",9.07
"567","2020-09-28",8.87
"568","2020-09-29",8.56
"569","2020-09-30",9.06
"570","2020-10-01",8.98
"571","2020-10-02",8.93
"572","2020-10-05",9.46
"573","2020-10-06",9.25
"574","2020-10-07",9.46
"575","2020-10-08",9.38
"576","2020-10-09",9.22
"577","2020-10-12",9.37
"578","2020-10-13",9.1
"579","2020-10-14",9.3
"580","2020-10-15",9.08
"581","2020-10-16",9.19
"582","2020-10-19",9.01
"583","2020-10-20",8.81
"584","2020-10-21",8.84
"585","2020-10-22",8.9
"586","2020-10-23",8.75
"587","2020-10-26",8.29
"588","2020-10-27",7.94
"589","2020-10-28",8.27
"590","2020-10-29",4.37
"591","2020-10-30",5.63
"592","2020-11-02",6.35
"593","2020-11-03",6.75
"594","2020-11-04",7.12
"595","2020-11-05",6.95
"596","2020-11-06",7.05
"597","2020-11-09",6.96
"598","2020-11-10",6.61
"599","2020-11-11",6.5
"600","2020-11-12",6.55
"601","2020-11-13",6.46
"602","2020-11-16",6.41
"603","2020-11-17",6.435
"604","2020-11-18",6.39
"605","2020-11-19",7.52
"606","2020-11-20",7.12
"607","2020-11-23",7.03
"608","2020-11-24",7.43
"609","2020-11-25",7.52
"610","2020-11-27",7.46
