"","date","FNCB"
"195","2007-10-10",17.6
"196","2007-10-11",16.799999
"197","2007-10-12",16.719999
"198","2007-10-15",16.719999
"199","2007-10-16",16.959999
"200","2007-10-17",17
"201","2007-10-18",16.719999
"202","2007-10-19",16.719999
"203","2007-10-22",16.799999
"204","2007-10-23",16.799999
"205","2007-10-24",17
"206","2007-10-25",17
"207","2007-10-26",17.200001
"208","2007-10-29",17.200001
"209","2007-10-30",17.280001
"210","2007-10-31",17.4
"211","2007-11-01",17.280001
"212","2007-11-02",17.200001
"213","2007-11-05",16.799999
"214","2007-11-06",17.52
"215","2007-11-07",16.280001
"216","2007-11-08",16.4
"217","2007-11-09",16.200001
"218","2007-11-12",16.200001
"219","2007-11-13",16
"220","2007-11-14",16.799999
"221","2007-11-15",16.799999
"222","2007-11-16",17.16
"223","2007-11-19",17.6
"224","2007-11-20",17.6
"225","2007-11-21",18.200001
"226","2007-11-23",17.68
"227","2007-11-26",17.6
"228","2007-11-27",17.200001
"229","2007-11-28",17.6
"230","2007-11-29",17.68
"231","2007-11-30",18.200001
"232","2007-12-03",18.32
"233","2007-12-04",17.719999
"234","2007-12-05",17.719999
"235","2007-12-06",18
"236","2007-12-07",18
"237","2007-12-10",17.200001
"238","2007-12-11",16.799999
"239","2007-12-12",16.799999
"240","2007-12-13",16.799999
"241","2007-12-14",17
"242","2007-12-17",17
"243","2007-12-18",16.799999
"244","2007-12-19",17
"245","2007-12-20",16.799999
"246","2007-12-21",16.799999
"247","2007-12-24",16.799999
"248","2007-12-26",16.719999
"249","2007-12-27",16.4
"250","2007-12-28",18
"251","2007-12-31",18.99
"252","2008-01-02",18.99
"253","2008-01-03",15.8
"254","2008-01-04",15.8
"255","2008-01-07",15.8
"256","2008-01-08",15.35
"257","2008-01-09",13.75
"258","2008-01-10",14.45
"259","2008-01-11",14.45
"260","2008-01-14",14.6
"261","2008-01-15",14.75
"262","2008-01-16",16
"263","2008-01-17",16.950001
"264","2008-01-18",16
"265","2008-01-22",16
"266","2008-01-23",16.5
"267","2008-01-24",16.549999
"268","2008-01-25",16.75
"269","2008-01-28",16.75
"270","2008-01-29",16
"271","2008-01-30",16
"272","2008-01-31",16.75
"273","2008-02-01",15
"274","2008-02-04",15.9
"275","2008-02-05",15.9
"276","2008-02-06",16
"277","2008-02-07",15
"278","2008-02-08",15.25
"279","2008-02-11",16.75
"280","2008-02-12",15.95
"281","2008-02-13",15.75
"282","2008-02-14",16.25
"283","2008-02-15",16.25
"284","2008-02-19",16.75
"285","2008-02-20",16.299999
"286","2008-02-21",16
"287","2008-02-22",15.5
"288","2008-02-25",16
"289","2008-02-26",15.5
"290","2008-02-27",16.24
"291","2008-02-28",15.5
"292","2008-02-29",15.1
"293","2008-03-03",15.1
"294","2008-03-04",14.5
"295","2008-03-05",14.5
"296","2008-03-06",15.55
"297","2008-03-07",15.5
"298","2008-03-10",15.5
"299","2008-03-11",15
"300","2008-03-12",15
"301","2008-03-13",15.39
"302","2008-03-14",13
"303","2008-03-17",13.45
"304","2008-03-18",13.5
"305","2008-03-19",14
"306","2008-03-20",14
"307","2008-03-24",14
"308","2008-03-25",14
"309","2008-03-26",14
"310","2008-03-27",15
"311","2008-03-28",14.5
"312","2008-03-31",15
"313","2008-04-01",14.48
"314","2008-04-02",14.48
"315","2008-04-03",15
"316","2008-04-04",14.5
"317","2008-04-07",13.5
"318","2008-04-08",13.5
"319","2008-04-09",14.5
"320","2008-04-10",13.5
"321","2008-04-11",14.5
"322","2008-04-14",14
"323","2008-04-15",13.5
"324","2008-04-16",13.5
"325","2008-04-17",13.5
"326","2008-04-18",14
"327","2008-04-21",13.75
"328","2008-04-22",13.75
"329","2008-04-23",14
"330","2008-04-24",13.7
"331","2008-04-25",13.7
"332","2008-04-28",13.5
"333","2008-04-29",13.5
"334","2008-04-30",14
"335","2008-05-01",14.5
"336","2008-05-02",14.5
"337","2008-05-05",14.5
"338","2008-05-06",15
"339","2008-05-07",15
"340","2008-05-08",14.5
"341","2008-05-09",14.5
"342","2008-05-12",14.5
"343","2008-05-13",15
"344","2008-05-14",15
"345","2008-05-15",15
"346","2008-05-16",14.55
"347","2008-05-19",14.95
"348","2008-05-20",14.7
"349","2008-05-21",14.7
"350","2008-05-22",14.35
"351","2008-05-23",14.6
"352","2008-05-27",14.75
"353","2008-05-28",14.25
"354","2008-05-29",14.75
"355","2008-05-30",14.75
"356","2008-06-02",14.1
"357","2008-06-03",14.1
"358","2008-06-04",14.75
"359","2008-06-05",14.95
"360","2008-06-06",14.95
"361","2008-06-09",14.95
"362","2008-06-10",14.95
"363","2008-06-11",14.95
"364","2008-06-12",14.95
"365","2008-06-13",14.95
"366","2008-06-16",16.5
"367","2008-06-17",16.25
"368","2008-06-18",16.1
"369","2008-06-19",16
"370","2008-06-20",16
"371","2008-06-23",16.450001
"372","2008-06-24",15.5
"373","2008-06-25",15.45
"374","2008-06-26",15.3
"375","2008-06-27",15.3
"376","2008-06-30",15.5
"377","2008-07-01",15.5
"378","2008-07-02",15.3
"379","2008-07-03",15.3
"380","2008-07-07",14.6
"381","2008-07-08",15.25
"382","2008-07-09",13.65
"383","2008-07-10",15.25
"384","2008-07-11",15
"385","2008-07-14",15
"386","2008-07-15",15
"387","2008-07-16",15.25
"388","2008-07-17",14.4
"389","2008-07-18",14.02
"390","2008-07-21",15.1
"391","2008-07-22",13.5
"392","2008-07-23",13.5
"393","2008-07-24",13.5
"394","2008-07-25",14.5
"395","2008-07-28",14.5
"396","2008-07-29",14.75
"397","2008-07-30",14.5
"398","2008-07-31",14.5
"399","2008-08-01",14.25
"400","2008-08-04",14.15
"401","2008-08-05",13.5
"402","2008-08-06",13.5
"403","2008-08-07",13.5
"404","2008-08-08",13.55
"405","2008-08-11",13.5
"406","2008-08-12",13.7
"407","2008-08-13",13.7
"408","2008-08-14",13.75
"409","2008-08-15",13.75
"410","2008-08-18",13.8
"411","2008-08-19",13.8
"412","2008-08-20",11.89
"413","2008-08-21",11.89
"414","2008-08-22",12.45
"415","2008-08-25",12.45
"416","2008-08-26",12.25
"417","2008-08-27",12.5
"418","2008-08-28",12
"419","2008-08-29",12
"420","2008-09-02",12
"421","2008-09-03",12
"422","2008-09-04",12
"423","2008-09-05",13.2
"424","2008-09-08",12.25
"425","2008-09-09",12.25
"426","2008-09-10",12.6
"427","2008-09-11",12.25
"428","2008-09-12",12.6
"429","2008-09-15",12.2
"430","2008-09-16",12.5
"431","2008-09-17",12.51
"432","2008-09-18",11.94
"433","2008-09-19",13
"434","2008-09-22",12
"435","2008-09-23",12
"436","2008-09-24",12.5
"437","2008-09-25",12.25
"438","2008-09-26",12.25
"439","2008-09-29",12
"440","2008-09-30",13.5
"441","2008-10-01",13.5
"442","2008-10-02",13.5
"443","2008-10-03",12.3
"444","2008-10-06",11.6
"445","2008-10-07",12.5
"446","2008-10-08",12
"447","2008-10-09",11.14
"448","2008-10-10",11.85
"449","2008-10-13",13
"450","2008-10-14",11.75
"451","2008-10-15",11.75
"452","2008-10-16",11.75
"453","2008-10-17",11.75
"454","2008-10-20",12
"455","2008-10-21",12
"456","2008-10-22",12
"457","2008-10-23",10.65
"458","2008-10-24",10.2
"459","2008-10-27",10.2
"460","2008-10-28",10.25
"461","2008-10-29",10.5
"462","2008-10-30",10.5
"463","2008-10-31",12
"464","2008-11-03",12
"465","2008-11-04",12
"466","2008-11-05",11.02
"467","2008-11-06",11.48
"468","2008-11-07",11
"469","2008-11-10",10.5
"470","2008-11-11",10.5
"471","2008-11-12",10.5
"472","2008-11-13",10.5
"473","2008-11-14",11
"474","2008-11-17",12
"475","2008-11-18",12.5
"476","2008-11-19",12.5
"477","2008-11-20",11.51
"478","2008-11-21",11.51
"479","2008-11-24",11.8
"480","2008-11-25",12
"481","2008-11-26",12
"482","2008-11-28",12
"483","2008-12-01",12.25
"484","2008-12-02",12
"485","2008-12-03",12
"486","2008-12-04",12
"487","2008-12-05",12
"488","2008-12-08",12.5
"489","2008-12-09",10.87
"490","2008-12-10",10.97
"491","2008-12-11",10.87
"492","2008-12-12",10.5
"493","2008-12-15",11.99
"494","2008-12-16",11.15
"495","2008-12-17",10.05
"496","2008-12-18",10.05
"497","2008-12-19",10.1
"498","2008-12-22",11
"499","2008-12-23",11
"500","2008-12-24",11.9
"501","2008-12-26",11
"502","2008-12-29",9.56
"503","2008-12-30",9.65
"504","2008-12-31",10.85
"505","2009-01-02",10
"506","2009-01-05",11.9
"507","2009-01-06",11.9
"508","2009-01-07",10.99
"509","2009-01-08",10.99
"510","2009-01-09",10.78
"511","2009-01-12",10.78
"512","2009-01-13",10.8
"513","2009-01-14",10.8
"514","2009-01-15",10.8
"515","2009-01-16",10
"516","2009-01-20",10.49
"517","2009-01-21",10
"518","2009-01-22",10.5
"519","2009-01-23",9.65
"520","2009-01-26",10.25
"521","2009-01-27",10
"522","2009-01-28",9.5
"523","2009-01-29",10
"524","2009-01-30",10.25
"525","2009-02-02",10.25
"526","2009-02-03",10.25
"527","2009-02-04",10.25
"528","2009-02-05",9
"529","2009-02-06",9
"530","2009-02-09",9
"531","2009-02-10",9
"532","2009-02-11",9
"533","2009-02-12",9
"534","2009-02-13",9.51
"535","2009-02-17",10.75
"536","2009-02-18",10.75
"537","2009-02-19",10.75
"538","2009-02-20",10.75
"539","2009-02-23",9
"540","2009-02-24",9.6
"541","2009-02-25",9.6
"542","2009-02-26",9.6
"543","2009-02-27",9.49
"544","2009-03-02",9.5
"545","2009-03-03",9.5
"546","2009-03-04",9.5
"547","2009-03-05",9.5
"548","2009-03-06",8.69
"549","2009-03-09",8.69
"550","2009-03-10",9
"551","2009-03-11",8.75
"552","2009-03-12",8.39
"553","2009-03-13",8.75
"554","2009-03-16",8.34
"555","2009-03-17",8.5
"556","2009-03-18",8.5
"557","2009-03-19",9
"558","2009-03-20",9
"559","2009-03-23",9.6
"560","2009-03-24",9.6
"561","2009-03-25",7.55
"562","2009-03-26",9.6
"563","2009-03-27",9.6
"564","2009-03-30",9.6
"565","2009-03-31",9.6
"566","2009-04-01",9.6
"567","2009-04-02",8.99
"568","2009-04-03",8.99
"569","2009-04-06",8.99
"570","2009-04-07",8.99
"571","2009-04-08",9
"572","2009-04-09",9.05
"573","2009-04-13",9.75
"574","2009-04-14",11
"575","2009-04-15",10.25
"576","2009-04-16",10.25
"577","2009-04-17",10.25
"578","2009-04-20",10.25
"579","2009-04-21",10.5
"580","2009-04-22",11
"581","2009-04-23",10.99
"582","2009-04-24",10.5
"583","2009-04-27",13
"584","2009-04-28",11.5
"585","2009-04-29",12.5
"586","2009-04-30",12
"587","2009-05-01",10
"588","2009-05-04",9.1
"589","2009-05-05",10
"590","2009-05-06",10
"591","2009-05-07",10
"592","2009-05-08",10
"593","2009-05-11",10
"594","2009-05-12",9.5
"595","2009-05-13",9.75
"596","2009-05-14",10.45
"597","2009-05-15",10.45
"598","2009-05-18",10.01
"599","2009-05-19",9.25
"600","2009-05-20",9.25
"601","2009-05-21",9.25
"602","2009-05-22",9.25
"603","2009-05-26",9.25
"604","2009-05-27",10
"605","2009-05-28",10
"606","2009-05-29",10
"607","2009-06-01",10
"608","2009-06-02",9.15
"609","2009-06-03",9.25
"610","2009-06-04",8.7
"611","2009-06-05",8.81
"612","2009-06-08",8.85
"613","2009-06-09",8.85
"614","2009-06-10",8.85
"615","2009-06-11",9
"616","2009-06-12",8.85
"617","2009-06-15",9.75
"618","2009-06-16",9
"619","2009-06-17",9
"620","2009-06-18",9
"621","2009-06-19",9.3
"622","2009-06-22",9
"623","2009-06-23",9
"624","2009-06-24",9.05
"625","2009-06-25",10.25
"626","2009-06-26",8.75
"627","2009-06-29",8.75
"628","2009-06-30",8.75
"629","2009-07-01",8.63
"630","2009-07-02",8.9
"631","2009-07-06",9
"632","2009-07-07",8.5
"633","2009-07-08",8.5
"634","2009-07-09",8.5
"635","2009-07-10",8.5
"636","2009-07-13",8.5
"637","2009-07-14",8.5
"638","2009-07-15",8.5
"639","2009-07-16",8.5
"640","2009-07-17",9
"641","2009-07-20",9
"642","2009-07-21",9
"643","2009-07-22",9
"644","2009-07-23",8.5
"645","2009-07-24",8.5
"646","2009-07-27",9.1
"647","2009-07-28",8.5
"648","2009-07-29",8.5
"649","2009-07-30",9.2
"650","2009-07-31",9.25
"651","2009-08-03",8.5
"652","2009-08-04",8.5
"653","2009-08-05",8
"654","2009-08-06",8
"655","2009-08-07",8.25
"656","2009-08-10",7.8
"657","2009-08-11",9
"658","2009-08-12",9
"659","2009-08-13",8.5
"660","2009-08-14",8.5
"661","2009-08-17",8.25
"662","2009-08-18",8.5
"663","2009-08-19",8.3
"664","2009-08-20",8.05
"665","2009-08-21",8
"666","2009-08-24",8
"667","2009-08-25",8
"668","2009-08-26",8.25
"669","2009-08-27",8.25
"670","2009-08-28",7.75
"671","2009-08-31",7.5
"672","2009-09-01",7
"673","2009-09-02",5.5
"674","2009-09-03",6.2
"675","2009-09-04",6.2
"676","2009-09-08",6.5
"677","2009-09-09",6.95
"678","2009-09-10",6.35
"679","2009-09-11",6.35
"680","2009-09-14",6.75
"681","2009-09-15",7.45
"682","2009-09-16",7
"683","2009-09-17",7.15
"684","2009-09-18",7
"685","2009-09-21",7
"686","2009-09-22",6.75
"687","2009-09-23",6.75
"688","2009-09-24",6.65
"689","2009-09-25",6.98
"690","2009-09-28",6.97
"691","2009-09-29",6.97
"692","2009-09-30",6.97
"693","2009-10-01",6.52
"694","2009-10-02",6.5
"695","2009-10-05",6.5
"696","2009-10-06",6.13
"697","2009-10-07",6
"698","2009-10-08",6.5
"699","2009-10-09",6.5
"700","2009-10-12",6.35
"701","2009-10-13",6.85
"702","2009-10-14",6.85
"703","2009-10-15",6.8
"704","2009-10-16",6.35
"705","2009-10-19",6.35
"706","2009-10-20",6.25
"707","2009-10-21",6.25
"708","2009-10-22",6.25
"709","2009-10-23",6.1
"710","2009-10-26",6.1
"711","2009-10-27",6.1
"712","2009-10-28",5.75
"713","2009-10-29",5.75
"714","2009-10-30",6
"715","2009-11-02",5.35
"716","2009-11-03",5.35
"717","2009-11-04",6.4
"718","2009-11-05",5.85
"719","2009-11-06",6.05
"720","2009-11-09",5.65
"721","2009-11-10",5.5
"722","2009-11-11",6.25
"723","2009-11-12",6.25
"724","2009-11-13",5.75
"725","2009-11-16",5.75
"726","2009-11-17",5.75
"727","2009-11-18",6.2
"728","2009-11-19",6.2
"729","2009-11-20",6.25
"730","2009-11-23",6.25
"731","2009-11-24",6
"732","2009-11-25",6
"733","2009-11-27",5.5
"734","2009-11-30",6.2
"735","2009-12-01",6
"736","2009-12-02",6
"737","2009-12-03",6
"738","2009-12-04",6
"739","2009-12-07",6
"740","2009-12-08",5.65
"741","2009-12-09",6.09
"742","2009-12-10",5.75
"743","2009-12-11",5.75
"744","2009-12-14",6.1
"745","2009-12-15",5.9
"746","2009-12-16",5.75
"747","2009-12-17",4.9
"748","2009-12-18",6
"749","2009-12-21",5.75
"750","2009-12-22",5.84
"751","2009-12-23",5.75
"752","2009-12-24",5.75
"753","2009-12-28",5.85
"754","2009-12-29",6
"755","2009-12-30",5.9
"756","2009-12-31",6.01
"757","2010-01-04",5.8
"758","2010-01-05",5.75
"759","2010-01-06",5.75
"760","2010-01-07",5.5
"761","2010-01-08",5.5
"762","2010-01-11",5.75
"763","2010-01-12",5.75
"764","2010-01-13",5.65
"765","2010-01-14",5.65
"766","2010-01-15",5.65
"767","2010-01-19",5.25
"768","2010-01-20",5.25
"769","2010-01-21",5.25
"770","2010-01-22",5.5
"771","2010-01-25",5.65
"772","2010-01-26",5.65
"773","2010-01-27",5.25
"774","2010-01-28",5
"775","2010-01-29",5.25
"776","2010-02-01",5.25
"777","2010-02-02",5.05
"778","2010-02-03",5
"779","2010-02-04",5
"780","2010-02-05",5
"781","2010-02-08",5
"782","2010-02-09",5
"783","2010-02-10",5.2
"784","2010-02-11",5.01
"785","2010-02-12",4.99
"786","2010-02-16",4.99
"787","2010-02-17",5.05
"788","2010-02-18",5
"789","2010-02-19",5.6
"790","2010-02-22",4.75
"791","2010-02-23",4.8
"792","2010-02-24",5.1
"793","2010-02-25",5.1
"794","2010-02-26",4.95
"795","2010-03-01",5.5
"796","2010-03-02",5.1
"797","2010-03-03",4.75
"798","2010-03-04",4.51
"799","2010-03-05",4.51
"800","2010-03-08",5
"801","2010-03-09",5.5
"802","2010-03-10",5.25
"803","2010-03-11",5.25
"804","2010-03-12",5.05
"805","2010-03-15",5.45
"806","2010-03-16",5.25
"807","2010-03-17",5
"808","2010-03-18",5.45
"809","2010-03-19",5.45
"810","2010-03-22",5.45
"811","2010-03-23",5.25
"812","2010-03-24",5.25
"813","2010-03-25",5.25
"814","2010-03-26",5.26
"815","2010-03-29",5.4
"816","2010-03-30",5.39
"817","2010-03-31",5.3
"818","2010-04-01",5.3
"819","2010-04-05",5.25
"820","2010-04-06",5.25
"821","2010-04-07",5
"822","2010-04-08",4.95
"823","2010-04-09",5.3
"824","2010-04-12",5.34
"825","2010-04-13",5.3
"826","2010-04-14",4.85
"827","2010-04-15",4.85
"828","2010-04-16",4.85
"829","2010-04-19",4.65
"830","2010-04-20",4.5
"831","2010-04-21",4.55
"832","2010-04-22",4.6
"833","2010-04-23",4.24
"834","2010-04-26",4
"835","2010-04-27",4.26
"836","2010-04-28",4.26
"837","2010-04-29",4.4
"838","2010-04-30",4.5
"839","2010-05-03",4.55
"840","2010-05-04",4.6
"841","2010-05-05",5
"842","2010-05-06",5.09
"843","2010-05-07",5
"844","2010-05-10",5.05
"845","2010-05-11",5.05
"846","2010-05-12",5.05
"847","2010-05-13",5.05
"848","2010-05-14",5
"849","2010-05-17",5
"850","2010-05-18",5
"851","2010-05-19",5
"852","2010-05-20",4.5
"853","2010-05-21",4.5
"854","2010-05-24",4.5
"855","2010-05-25",4.5
"856","2010-05-26",4.5
"857","2010-05-27",4.75
"858","2010-05-28",4.75
"859","2010-06-01",4.75
"860","2010-06-02",4.5
"861","2010-06-03",4.5
"862","2010-06-04",4.5
"863","2010-06-07",4.5
"864","2010-06-08",4.5
"865","2010-06-09",4.25
"866","2010-06-10",4.1
"867","2010-06-11",4.75
"868","2010-06-14",4.75
"869","2010-06-15",4.2
"870","2010-06-16",4.5
"871","2010-06-17",4.5
"872","2010-06-18",4.25
"873","2010-06-21",4.25
"874","2010-06-22",4.25
"875","2010-06-23",4.35
"876","2010-06-24",4.75
"877","2010-06-25",4.25
"878","2010-06-28",4.25
"879","2010-06-29",4.25
"880","2010-06-30",4.28
"881","2010-07-01",4.1
"882","2010-07-02",4.1
"883","2010-07-06",4.05
"884","2010-07-07",4
"885","2010-07-08",3.75
"886","2010-07-09",3.8
"887","2010-07-12",3.8
"888","2010-07-13",3.8
"889","2010-07-14",3.91
"890","2010-07-15",3.91
"891","2010-07-16",3.91
"892","2010-07-19",3.89
"893","2010-07-20",3.9
"894","2010-07-21",3.8
"895","2010-07-22",3.8
"896","2010-07-23",3.95
"897","2010-07-26",4
"898","2010-07-27",4
"899","2010-07-28",4
"900","2010-07-29",4
"901","2010-07-30",4
"902","2010-08-02",4
"903","2010-08-03",4
"904","2010-08-04",3.9
"905","2010-08-05",3.9
"906","2010-08-06",3.9
"907","2010-08-09",3.9
"908","2010-08-10",4.04
"909","2010-08-11",4.04
"910","2010-08-12",4.04
"911","2010-08-13",4.1
"912","2010-08-16",4.1
"913","2010-08-17",4.1
"914","2010-08-18",4
"915","2010-08-19",4.1
"916","2010-08-20",4.1
"917","2010-08-23",4
"918","2010-08-24",4.1
"919","2010-08-25",4.1
"920","2010-08-26",4.1
"921","2010-08-27",4.1
"922","2010-08-30",4.15
"923","2010-08-31",4.15
"924","2010-09-01",4.15
"925","2010-09-02",4.05
"926","2010-09-03",3.8
"927","2010-09-07",3.65
"928","2010-09-08",3.3
"929","2010-09-09",3.19
"930","2010-09-10",3.22
"931","2010-09-13",3
"932","2010-09-14",3.25
"933","2010-09-15",3.25
"934","2010-09-16",3.35
"935","2010-09-17",3.19
"936","2010-09-20",3.2
"937","2010-09-21",3.25
"938","2010-09-22",3.21
"939","2010-09-23",3.25
"940","2010-09-24",3.25
"941","2010-09-27",3.21
"942","2010-09-28",3.6
"943","2010-09-29",3.64
"944","2010-09-30",3.75
"945","2010-10-01",3.79
"946","2010-10-04",3.67
"947","2010-10-05",3.65
"948","2010-10-06",3.65
"949","2010-10-07",3.65
"950","2010-10-08",3.8
"951","2010-10-11",4.05
"952","2010-10-12",4
"953","2010-10-13",4
"954","2010-10-14",3.8
"955","2010-10-15",3.8
"956","2010-10-18",3.8
"957","2010-10-19",3.65
"958","2010-10-20",3.65
"959","2010-10-21",3.72
"960","2010-10-22",3.47
"961","2010-10-25",3.5
"962","2010-10-26",3.5
"963","2010-10-27",3.4
"964","2010-10-28",3.5
"965","2010-10-29",3.95
"966","2010-11-01",3.75
"967","2010-11-02",3.75
"968","2010-11-03",3.75
"969","2010-11-04",3.75
"970","2010-11-05",3.4
"971","2010-11-08",3.41
"972","2010-11-09",3.45
"973","2010-11-10",3.45
"974","2010-11-11",3.55
"975","2010-11-12",3.55
"976","2010-11-15",3.55
"977","2010-11-16",3.56
"978","2010-11-17",3.56
"979","2010-11-18",3.56
"980","2010-11-19",3
"981","2010-11-22",3.7
"982","2010-11-23",3.5
"983","2010-11-24",3.5
"984","2010-11-26",3.7
"985","2010-11-29",3.5
"986","2010-11-30",3.1
"987","2010-12-01",3.29
"988","2010-12-02",3.1
"989","2010-12-03",3.4
"990","2010-12-06",3.01
"991","2010-12-07",3.02
"992","2010-12-08",3.5
"993","2010-12-09",3.15
"994","2010-12-10",3.15
"995","2010-12-13",3.25
"996","2010-12-14",3.03
"997","2010-12-15",3.06
"998","2010-12-16",3.08
"999","2010-12-17",3.03
"1000","2010-12-20",3.02
"1001","2010-12-21",3.03
"1002","2010-12-22",3.04
"1003","2010-12-23",3.05
"1004","2010-12-27",3
"1005","2010-12-28",3.01
"1006","2010-12-29",3.01
"1007","2010-12-30",3.01
"1008","2010-12-31",3.01
"1009","2011-01-03",4
"1010","2011-01-04",4
"1011","2011-01-05",3.5
"1012","2011-01-06",3.95
"1013","2011-01-07",3.4
"1014","2011-01-10",4
"1015","2011-01-11",4
"1016","2011-01-12",3.55
