"","date","NEXA"
"126","2018-04-30",17.48
"127","2018-05-01",16.65
"128","2018-05-02",16.780001
"129","2018-05-03",16.84
"130","2018-05-04",17.219999
"131","2018-05-07",17.6
"132","2018-05-08",17.01
"133","2018-05-09",16.690001
"134","2018-05-10",17.52
"135","2018-05-11",17.379999
"136","2018-05-14",17
"137","2018-05-15",16.879999
"138","2018-05-16",17.049999
"139","2018-05-17",16.950001
"140","2018-05-18",16.940001
"141","2018-05-21",16.85
"142","2018-05-22",16.66
"143","2018-05-23",16.27
"144","2018-05-24",16.299999
"145","2018-05-25",16.09
"146","2018-05-29",15.69
"147","2018-05-30",16.040001
"148","2018-05-31",15.72
"149","2018-06-01",15.85
"150","2018-06-04",16
"151","2018-06-05",16.42
"152","2018-06-06",16.76
"153","2018-06-07",16.74
"154","2018-06-08",16
"155","2018-06-11",15.75
"156","2018-06-12",15.56
"157","2018-06-13",15.23
"158","2018-06-14",14.83
"159","2018-06-15",14.25
"160","2018-06-18",14.3
"161","2018-06-19",14.06
"162","2018-06-20",13.99
"163","2018-06-21",13.4
"164","2018-06-22",13.32
"165","2018-06-25",12.78
"166","2018-06-26",12.54
"167","2018-06-27",12.03
"168","2018-06-28",11.75
"169","2018-06-29",11.77
"170","2018-07-02",11.22
"171","2018-07-03",11.39
"172","2018-07-05",11.41
"173","2018-07-06",11.16
"174","2018-07-09",11.51
"175","2018-07-10",11.75
"176","2018-07-11",11.37
"177","2018-07-12",11.73
"178","2018-07-13",11.83
"179","2018-07-16",12.11
"180","2018-07-17",12.24
"181","2018-07-18",12.53
"182","2018-07-19",12.19
"183","2018-07-20",12.11
"184","2018-07-23",12.2
"185","2018-07-24",12.74
"186","2018-07-25",13.07
"187","2018-07-26",12.89
"188","2018-07-27",13.19
"189","2018-07-30",13.3
"190","2018-07-31",13.41
"191","2018-08-01",14.04
"192","2018-08-02",13.75
"193","2018-08-03",13.9
"194","2018-08-06",13.25
"195","2018-08-07",13.1
"196","2018-08-08",13.09
"197","2018-08-09",13.41
"198","2018-08-10",12.69
"199","2018-08-13",12.43
"200","2018-08-14",12.27
"201","2018-08-15",11.68
"202","2018-08-16",11.73
"203","2018-08-17",11.89
"204","2018-08-20",11.9
"205","2018-08-21",12.07
"206","2018-08-22",12.08
"207","2018-08-23",11.69
"208","2018-08-24",11.88
"209","2018-08-27",12.09
"210","2018-08-28",12.08
"211","2018-08-29",12.23
"212","2018-08-30",11.89
"213","2018-08-31",12.05
"214","2018-09-04",12.15
"215","2018-09-05",12.2
"216","2018-09-06",11.78
"217","2018-09-07",11.2
"218","2018-09-10",10.89
"219","2018-09-11",10.88
"220","2018-09-12",10.86
"221","2018-09-13",11.05
"222","2018-09-14",10.9
"223","2018-09-17",10.93
"224","2018-09-18",11.01
"225","2018-09-19",11.8
"226","2018-09-20",11.9
"227","2018-09-21",12.93
"228","2018-09-24",12
"229","2018-09-25",11.91
"230","2018-09-26",11.78
"231","2018-09-27",11.8
"232","2018-09-28",12.06
"233","2018-10-01",12.03
"234","2018-10-02",12.56
"235","2018-10-03",12.6
"236","2018-10-04",12.4
"237","2018-10-05",12.47
"238","2018-10-08",12.8
"239","2018-10-09",12.35
"240","2018-10-10",11.71
"241","2018-10-11",12.1
"242","2018-10-12",12.21
"243","2018-10-15",12.41
"244","2018-10-16",12.39
"245","2018-10-17",12.32
"246","2018-10-18",12
"247","2018-10-19",11.71
"248","2018-10-22",11.71
"249","2018-10-23",11.49
"250","2018-10-24",11.36
"251","2018-10-25",11.48
"252","2018-10-26",11.3
"253","2018-10-29",11.08
"254","2018-10-30",11.08
"255","2018-10-31",11.15
"256","2018-11-01",12.89
"257","2018-11-02",13.03
"258","2018-11-05",13.08
"259","2018-11-06",13.32
"260","2018-11-07",13.4
"261","2018-11-08",13.43
"262","2018-11-09",12.92
"263","2018-11-12",12.6
"264","2018-11-13",12.5
"265","2018-11-14",12.47
"266","2018-11-15",12.64
"267","2018-11-16",12.64
"268","2018-11-19",12.56
"269","2018-11-20",12.31
"270","2018-11-21",12.5
"271","2018-11-23",12.6
"272","2018-11-26",12.45
"273","2018-11-27",12.54
"274","2018-11-28",12.64
"275","2018-11-29",12.61
"276","2018-11-30",12.5
"277","2018-12-03",12.28
"278","2018-12-04",12.03
"279","2018-12-06",12
"280","2018-12-07",12.25
"281","2018-12-10",12.1
"282","2018-12-11",11.96
"283","2018-12-12",12.09
"284","2018-12-13",11.91
"285","2018-12-14",11.88
"286","2018-12-17",11.9
"287","2018-12-18",11.9
"288","2018-12-19",11.81
"289","2018-12-20",11.73
"290","2018-12-21",11.76
"291","2018-12-24",11.75
"292","2018-12-26",11.75
"293","2018-12-27",11.79
"294","2018-12-28",11.84
"295","2018-12-31",11.9
"296","2019-01-02",12.06
"297","2019-01-03",11.98
"298","2019-01-04",12.24
"299","2019-01-07",12.41
"300","2019-01-08",12.08
"301","2019-01-09",11.2
"302","2019-01-10",10.9
"303","2019-01-11",10.24
"304","2019-01-14",10.06
"305","2019-01-15",10.01
"306","2019-01-16",10.1
"307","2019-01-17",10.46
"308","2019-01-18",10.19
"309","2019-01-22",9.69
"310","2019-01-23",9.25
"311","2019-01-24",9.21
"312","2019-01-25",9.41
"313","2019-01-28",9.03
"314","2019-01-29",8.59
"315","2019-01-30",8.52
"316","2019-01-31",8.86
"317","2019-02-01",8.72
"318","2019-02-04",8.82
"319","2019-02-05",9.16
"320","2019-02-06",9.4
"321","2019-02-07",9.34
"322","2019-02-08",9.2
"323","2019-02-11",9.33
"324","2019-02-12",9.33
"325","2019-02-13",9.17
"326","2019-02-14",9.12
"327","2019-02-15",9.44
"328","2019-02-19",9.95
"329","2019-02-20",10.38
"330","2019-02-21",10.54
"331","2019-02-22",10.41
"332","2019-02-25",10.7
"333","2019-02-26",10.81
"334","2019-02-27",10.66
"335","2019-02-28",10.78
"336","2019-03-01",10.96
"337","2019-03-04",11.4
"338","2019-03-05",11.36
"339","2019-03-06",11.37
"340","2019-03-07",11.33
"341","2019-03-08",11.15
"342","2019-03-11",11.21
"343","2019-03-12",11.49
"344","2019-03-13",11.12
"345","2019-03-14",11.18
"346","2019-03-15",11.38
"347","2019-03-18",11.89
"348","2019-03-19",12.1
"349","2019-03-20",12.44
"350","2019-03-21",12.44
"351","2019-03-22",12.4
"352","2019-03-25",12.18
"353","2019-03-26",12.35
"354","2019-03-27",12.37
"355","2019-03-28",12.32
"356","2019-03-29",12.45
"357","2019-04-01",12.46
"358","2019-04-02",12.43
"359","2019-04-03",12.48
"360","2019-04-04",12.55
"361","2019-04-05",12.52
"362","2019-04-08",12.6
"363","2019-04-09",12.56
"364","2019-04-10",12.58
"365","2019-04-11",12.5
"366","2019-04-12",12.56
"367","2019-04-15",12.51
"368","2019-04-16",12.57
"369","2019-04-17",12.6
"370","2019-04-18",12.33
"371","2019-04-22",12.45
"372","2019-04-23",12.28
"373","2019-04-24",12.18
"374","2019-04-25",11.89
"375","2019-04-26",12.03
"376","2019-04-29",12
"377","2019-04-30",11.84
"378","2019-05-01",10.94
"379","2019-05-02",10.63
"380","2019-05-03",10.72
"381","2019-05-06",10.28
"382","2019-05-07",9.91
"383","2019-05-08",9.74
"384","2019-05-09",9.76
"385","2019-05-10",9.69
"386","2019-05-13",9.63
"387","2019-05-14",9.46
"388","2019-05-15",9.52
"389","2019-05-16",9.84
"390","2019-05-17",9.72
"391","2019-05-20",9.98
"392","2019-05-21",9.98
"393","2019-05-22",9.89
"394","2019-05-23",9.62
"395","2019-05-24",9.58
"396","2019-05-28",9.57
"397","2019-05-29",9.62
"398","2019-05-30",9.57
"399","2019-05-31",9.58
"400","2019-06-03",9.7
"401","2019-06-04",9.96
"402","2019-06-05",9.79
"403","2019-06-06",9.8
"404","2019-06-07",10.09
"405","2019-06-10",10.02
"406","2019-06-11",10.21
"407","2019-06-12",10.11
"408","2019-06-13",10.14
"409","2019-06-14",10
"410","2019-06-17",9.95
"411","2019-06-18",10.14
"412","2019-06-19",10.13
"413","2019-06-20",10.58
"414","2019-06-21",10.56
"415","2019-06-24",10.4
"416","2019-06-25",10.04
"417","2019-06-26",10.03
"418","2019-06-27",9.85
"419","2019-06-28",9.59
"420","2019-07-01",9.58
"421","2019-07-02",9.58
"422","2019-07-03",9.51
"423","2019-07-05",9.5
"424","2019-07-08",9.11
"425","2019-07-09",9.16
"426","2019-07-10",9.24
"427","2019-07-11",9.08
"428","2019-07-12",9.09
"429","2019-07-15",9.13
"430","2019-07-16",9.05
"431","2019-07-17",9.03
"432","2019-07-18",9.13
"433","2019-07-19",9.2
"434","2019-07-22",8.94
"435","2019-07-23",9.28
"436","2019-07-24",9.27
"437","2019-07-25",8.92
"438","2019-07-26",9.09
"439","2019-07-29",8.92
"440","2019-07-30",8.85
"441","2019-07-31",8.24
"442","2019-08-01",7.86
"443","2019-08-02",7.72
"444","2019-08-05",7.29
"445","2019-08-06",7.17
"446","2019-08-07",7.6
"447","2019-08-08",7.96
"448","2019-08-09",7.78
"449","2019-08-12",7.84
"450","2019-08-13",7.7
"451","2019-08-14",7.84
"452","2019-08-15",8.1
"453","2019-08-16",8.37
"454","2019-08-19",8.32
"455","2019-08-20",8.26
"456","2019-08-21",8.33
"457","2019-08-22",8.52
"458","2019-08-23",8.61
"459","2019-08-26",8.75
"460","2019-08-27",8.84
"461","2019-08-28",8.94
"462","2019-08-29",9.12
"463","2019-08-30",9.39
"464","2019-09-03",9.4
"465","2019-09-04",9.5
"466","2019-09-05",9.58
"467","2019-09-06",9.54
"468","2019-09-09",9.57
"469","2019-09-10",9.64
"470","2019-09-11",9.5
"471","2019-09-12",9.45
"472","2019-09-13",9.6
"473","2019-09-16",9.45
"474","2019-09-17",9.68
"475","2019-09-18",9.62
"476","2019-09-19",9.62
"477","2019-09-20",9.78
"478","2019-09-23",9.58
"479","2019-09-24",9.37
"480","2019-09-25",9.35
"481","2019-09-26",9.35
"482","2019-09-27",9.37
"483","2019-09-30",9.41
"484","2019-10-01",9.44
"485","2019-10-02",9.22
"486","2019-10-03",9.11
"487","2019-10-04",9.12
"488","2019-10-07",9.18
"489","2019-10-08",9.15
"490","2019-10-09",9.26
"491","2019-10-10",9.56
"492","2019-10-11",9.84
"493","2019-10-14",10.19
"494","2019-10-15",10.12
"495","2019-10-16",10.34
"496","2019-10-17",10.45
"497","2019-10-18",10.35
"498","2019-10-21",10.51
"499","2019-10-22",10.75
"500","2019-10-23",10.58
"501","2019-10-24",10.4
"502","2019-10-25",9.9
"503","2019-10-28",10.02
"504","2019-10-29",10.52
"505","2019-10-30",10.65
"506","2019-10-31",10.69
"507","2019-11-01",8.56
"508","2019-11-04",9.26
"509","2019-11-05",9.32
"510","2019-11-06",9.39
"511","2019-11-07",9.51
"512","2019-11-08",9.41
"513","2019-11-11",9.62
"514","2019-11-12",9.46
"515","2019-11-13",9.28
"516","2019-11-14",9.21
"517","2019-11-15",8.64
"518","2019-11-18",8.18
"519","2019-11-19",8.13
"520","2019-11-20",8.04
"521","2019-11-21",7.91
"522","2019-11-22",7.98
"523","2019-11-25",8.09
"524","2019-11-26",8.11
"525","2019-11-27",8.26
"526","2019-11-29",8.49
"527","2019-12-02",8.12
"528","2019-12-03",8.12
"529","2019-12-04",8.09
"530","2019-12-05",8.29
"531","2019-12-06",8.66
"532","2019-12-09",8.75
"533","2019-12-10",8.82
"534","2019-12-11",9.2
"535","2019-12-12",9.24
"536","2019-12-13",9.23
"537","2019-12-16",8.91
"538","2019-12-17",8.77
"539","2019-12-18",8.55
"540","2019-12-19",8.6
"541","2019-12-20",8.41
"542","2019-12-23",8.38
"543","2019-12-24",8.39
"544","2019-12-26",8.39
"545","2019-12-27",8.26
"546","2019-12-30",8.15
"547","2019-12-31",8.14
"548","2020-01-02",8.16
"549","2020-01-03",8.47
"550","2020-01-06",8.5
"551","2020-01-07",8.41
"552","2020-01-08",8.23
"553","2020-01-09",8.37
"554","2020-01-10",8.35
"555","2020-01-13",8.85
"556","2020-01-14",8.92
"557","2020-01-15",8.92
"558","2020-01-16",8.42
"559","2020-01-17",8.64
"560","2020-01-21",8.85
"561","2020-01-22",8.82
"562","2020-01-23",8.94
"563","2020-01-24",8.4
"564","2020-01-27",7.93
"565","2020-01-28",7.78
"566","2020-01-29",7.53
"567","2020-01-30",8.1
"568","2020-01-31",7.93
"569","2020-02-03",7.57
"570","2020-02-04",7.84
"571","2020-02-05",8.06
"572","2020-02-06",7.95
"573","2020-02-07",7.89
"574","2020-02-10",7.77
"575","2020-02-11",8.24
"576","2020-02-12",8.64
"577","2020-02-13",8.31
"578","2020-02-14",8.91
"579","2020-02-18",8.6
"580","2020-02-19",8.84
"581","2020-02-20",8.92
"582","2020-02-21",9.14
"583","2020-02-24",8.8
"584","2020-02-25",8.41
"585","2020-02-26",8.19
"586","2020-02-27",7.81
"587","2020-02-28",7.34
"588","2020-03-02",7.36
"589","2020-03-03",7.04
"590","2020-03-04",6.91
"591","2020-03-05",6.68
"592","2020-03-06",6.65
"593","2020-03-09",5.61
"594","2020-03-10",5.99
"595","2020-03-11",5.81
"596","2020-03-12",4.76
"597","2020-03-13",4.62
"598","2020-03-16",4.12
"599","2020-03-17",4.53
"600","2020-03-18",3.88
"601","2020-03-19",3.61
"602","2020-03-20",2.69
"603","2020-03-23",2.75
"604","2020-03-24",3.65
"605","2020-03-25",3.66
"606","2020-03-26",3.41
"607","2020-03-27",3.34
"608","2020-03-30",3.08
"609","2020-03-31",3.48
"610","2020-04-01",2.97
"611","2020-04-02",2.78
"612","2020-04-03",3.03
"613","2020-04-06",3.49
"614","2020-04-07",3.54
"615","2020-04-08",3.48
"616","2020-04-09",3.45
"617","2020-04-13",3.56
"618","2020-04-14",3.77
"619","2020-04-15",3.53
"620","2020-04-16",3.68
"621","2020-04-17",3.83
"622","2020-04-20",3.75
"623","2020-04-21",3.47
"624","2020-04-22",3.46
"625","2020-04-23",3.46
"626","2020-04-24",3.49
"627","2020-04-27",3.39
"628","2020-04-28",4.04
"629","2020-04-29",4.56
"630","2020-04-30",4.19
"631","2020-05-01",4.01
"632","2020-05-04",3.66
"633","2020-05-05",3.63
"634","2020-05-06",3.59
"635","2020-05-07",3.8
"636","2020-05-08",4.31
"637","2020-05-11",4.2
"638","2020-05-12",4.05
"639","2020-05-13",4
"640","2020-05-14",4.06
"641","2020-05-15",4.21
"642","2020-05-18",4.63
"643","2020-05-19",4.64
"644","2020-05-20",4.72
"645","2020-05-21",4.54
"646","2020-05-22",4.23
"647","2020-05-26",4.3
"648","2020-05-27",4.31
"649","2020-05-28",4.09
"650","2020-05-29",4.03
"651","2020-06-01",4.1
"652","2020-06-02",4.29
"653","2020-06-03",4.55
"654","2020-06-04",4.5
"655","2020-06-05",4.83
"656","2020-06-08",5.5
"657","2020-06-09",5.52
"658","2020-06-10",5.41
"659","2020-06-11",5.2
"660","2020-06-12",5.34
"661","2020-06-15",5.15
"662","2020-06-16",5.51
"663","2020-06-17",5.53
"664","2020-06-18",5.58
"665","2020-06-19",5.53
"666","2020-06-22",5.66
"667","2020-06-23",6.24
"668","2020-06-24",6.55
"669","2020-06-25",6.59
"670","2020-06-26",6.66
"671","2020-06-29",6.45
"672","2020-06-30",6.64
"673","2020-07-01",6.17
"674","2020-07-02",5.85
"675","2020-07-06",5.87
"676","2020-07-07",5.67
"677","2020-07-08",5.89
"678","2020-07-09",5.83
"679","2020-07-10",6.16
"680","2020-07-13",6.41
"681","2020-07-14",6.46
"682","2020-07-15",6.52
"683","2020-07-16",6.12
"684","2020-07-17",6.32
"685","2020-07-20",6.44
"686","2020-07-21",6.52
"687","2020-07-22",6.56
"688","2020-07-23",6.09
"689","2020-07-24",6.33
"690","2020-07-27",6.5
"691","2020-07-28",6.36
"692","2020-07-29",6.19
"693","2020-07-30",6.19
"694","2020-07-31",6.29
"695","2020-08-03",6.58
"696","2020-08-04",6.96
"697","2020-08-05",7.02
"698","2020-08-06",7.21
"699","2020-08-07",6.98
"700","2020-08-10",7.53
"701","2020-08-11",6.91
"702","2020-08-12",6.89
"703","2020-08-13",6.88
"704","2020-08-14",6.97
"705","2020-08-17",6.93
"706","2020-08-18",7.18
"707","2020-08-19",8.22
"708","2020-08-20",7.85
"709","2020-08-21",7.47
"710","2020-08-24",7.4
"711","2020-08-25",7.45
"712","2020-08-26",7.96
"713","2020-08-27",7.68
"714","2020-08-28",8.02
"715","2020-08-31",7.84
"716","2020-09-01",7.34
"717","2020-09-02",7.07
"718","2020-09-03",7.26
"719","2020-09-04",7.49
"720","2020-09-08",7.42
"721","2020-09-09",7.37
"722","2020-09-10",7.26
"723","2020-09-11",7.21
"724","2020-09-14",7.31
"725","2020-09-15",7.59
"726","2020-09-16",7.34
"727","2020-09-17",6.82
"728","2020-09-18",6.52
"729","2020-09-21",6.47
"730","2020-09-22",6.52
"731","2020-09-23",6.01
"732","2020-09-24",5.9
"733","2020-09-25",5.68
"734","2020-09-28",5.4
"735","2020-09-29",5.26
"736","2020-09-30",5.29
"737","2020-10-01",5.82
"738","2020-10-02",5.94
"739","2020-10-05",6.49
"740","2020-10-06",5.91
"741","2020-10-07",5.59
"742","2020-10-08",5.55
"743","2020-10-09",5.94
"744","2020-10-12",6.1
"745","2020-10-13",5.99
"746","2020-10-14",5.89
"747","2020-10-15",6.19
"748","2020-10-16",5.64
"749","2020-10-19",5.48
"750","2020-10-20",5.44
"751","2020-10-21",5.8
"752","2020-10-22",5.8
"753","2020-10-23",5.8
"754","2020-10-26",5.56
"755","2020-10-27",5.94
"756","2020-10-28",5.83
"757","2020-10-29",6.15
"758","2020-10-30",6.05
"759","2020-11-02",6.06
"760","2020-11-03",6.67
"761","2020-11-04",6.45
"762","2020-11-05",7.03
"763","2020-11-06",6.94
"764","2020-11-09",7.1
"765","2020-11-10",7.57
"766","2020-11-11",7.34
"767","2020-11-12",7.43
"768","2020-11-13",7.51
"769","2020-11-16",7.71
"770","2020-11-17",7.9
"771","2020-11-18",7.85
"772","2020-11-19",7.81
"773","2020-11-20",7.67
"774","2020-11-23",7.88
"775","2020-11-24",7.93
"776","2020-11-25",8.05
"777","2020-11-27",8.2
