"","date","FBNC"
"70","2007-04-13",21.18
"71","2007-04-16",21.530001
"72","2007-04-17",21.41
"73","2007-04-18",21.02
"74","2007-04-19",20.799999
"75","2007-04-20",21.299999
"76","2007-04-23",20.99
"77","2007-04-24",21.200001
"78","2007-04-25",21.4
"79","2007-04-26",20.860001
"80","2007-04-27",20.73
"81","2007-04-30",20.83
"82","2007-05-01",20.889999
"83","2007-05-02",21.049999
"84","2007-05-03",20.959999
"85","2007-05-04",20.879999
"86","2007-05-07",20.83
"87","2007-05-08",20.6
"88","2007-05-09",20.59
"89","2007-05-10",19.92
"90","2007-05-11",20.24
"91","2007-05-14",19.74
"92","2007-05-15",19.48
"93","2007-05-16",19.41
"94","2007-05-17",18.940001
"95","2007-05-18",18.870001
"96","2007-05-21",19.27
"97","2007-05-22",19.620001
"98","2007-05-23",19.370001
"99","2007-05-24",18.91
"100","2007-05-25",19.549999
"101","2007-05-29",19.51
"102","2007-05-30",19.35
"103","2007-05-31",19.5
"104","2007-06-01",19.610001
"105","2007-06-04",19.65
"106","2007-06-05",19.33
"107","2007-06-06",19.27
"108","2007-06-07",19
"109","2007-06-08",19.219999
"110","2007-06-11",19.049999
"111","2007-06-12",18.889999
"112","2007-06-13",19.059999
"113","2007-06-14",18.780001
"114","2007-06-15",19.23
"115","2007-06-18",19.280001
"116","2007-06-19",19.690001
"117","2007-06-20",19
"118","2007-06-21",19.15
"119","2007-06-22",18.959999
"120","2007-06-25",19.17
"121","2007-06-26",19.129999
"122","2007-06-27",19.58
"123","2007-06-28",19.440001
"124","2007-06-29",18.73
"125","2007-07-02",18.83
"126","2007-07-03",18.91
"127","2007-07-05",18.84
"128","2007-07-06",18.77
"129","2007-07-09",18.51
"130","2007-07-10",18.049999
"131","2007-07-11",17.969999
"132","2007-07-12",18.280001
"133","2007-07-13",17.84
"134","2007-07-16",17.780001
"135","2007-07-17",17.65
"136","2007-07-18",17.860001
"137","2007-07-19",17.67
"138","2007-07-20",16.99
"139","2007-07-23",16.950001
"140","2007-07-24",16.4
"141","2007-07-25",16.93
"142","2007-07-26",16.940001
"143","2007-07-27",16.85
"144","2007-07-30",17.59
"145","2007-07-31",18.09
"146","2007-08-01",18.110001
"147","2007-08-02",17.780001
"148","2007-08-03",16.629999
"149","2007-08-06",17.24
"150","2007-08-07",17.16
"151","2007-08-08",17.799999
"152","2007-08-09",17.67
"153","2007-08-10",19.17
"154","2007-08-13",19.110001
"155","2007-08-14",18.76
"156","2007-08-15",18.77
"157","2007-08-16",20.469999
"158","2007-08-17",20.809999
"159","2007-08-20",20.25
"160","2007-08-21",20.190001
"161","2007-08-22",20.18
"162","2007-08-23",19.629999
"163","2007-08-24",20.09
"164","2007-08-27",19.98
"165","2007-08-28",19.58
"166","2007-08-29",19.959999
"167","2007-08-30",20
"168","2007-08-31",19.549999
"169","2007-09-04",19.76
"170","2007-09-05",19.16
"171","2007-09-06",19.209999
"172","2007-09-07",18.82
"173","2007-09-10",18.74
"174","2007-09-11",19.15
"175","2007-09-12",18.629999
"176","2007-09-13",18.700001
"177","2007-09-14",18.540001
"178","2007-09-17",18.4
"179","2007-09-18",20.459999
"180","2007-09-19",20.84
"181","2007-09-20",20.68
"182","2007-09-21",20.690001
"183","2007-09-24",20.629999
"184","2007-09-25",20.76
"185","2007-09-26",20.75
"186","2007-09-27",20.950001
"187","2007-09-28",20.379999
"188","2007-10-01",20.969999
"189","2007-10-02",21.129999
"190","2007-10-03",20.5
"191","2007-10-04",20.620001
"192","2007-10-05",21.15
"193","2007-10-08",20.620001
"194","2007-10-09",21.1
"195","2007-10-10",21.1
"196","2007-10-11",21
"197","2007-10-12",21.15
"198","2007-10-15",20.690001
"199","2007-10-16",20.42
"200","2007-10-17",20.5
"201","2007-10-18",20.4
"202","2007-10-19",18.790001
"203","2007-10-22",19.6
"204","2007-10-23",19.290001
"205","2007-10-24",18.530001
"206","2007-10-25",18.83
"207","2007-10-26",19.620001
"208","2007-10-29",19.68
"209","2007-10-30",18.389999
"210","2007-10-31",18.09
"211","2007-11-01",17.059999
"212","2007-11-02",17.200001
"213","2007-11-05",17.219999
"214","2007-11-06",17.34
"215","2007-11-07",16.889999
"216","2007-11-08",17.41
"217","2007-11-09",18.09
"218","2007-11-12",18.74
"219","2007-11-13",18.889999
"220","2007-11-14",18.639999
"221","2007-11-15",18.129999
"222","2007-11-16",18.379999
"223","2007-11-19",17.889999
"224","2007-11-20",18.200001
"225","2007-11-21",18.35
"226","2007-11-23",19.01
"227","2007-11-26",18.360001
"228","2007-11-27",18.58
"229","2007-11-28",19.82
"230","2007-11-29",19.42
"231","2007-11-30",19.110001
"232","2007-12-03",18.35
"233","2007-12-04",18.540001
"234","2007-12-05",18.57
"235","2007-12-06",19.200001
"236","2007-12-07",19
"237","2007-12-10",18.75
"238","2007-12-11",17.860001
"239","2007-12-12",18.360001
"240","2007-12-13",18.629999
"241","2007-12-14",17.74
"242","2007-12-17",17.66
"243","2007-12-18",18.620001
"244","2007-12-19",18.07
"245","2007-12-20",18.83
"246","2007-12-21",19.940001
"247","2007-12-24",20.709999
"248","2007-12-26",21.049999
"249","2007-12-27",19.57
"250","2007-12-28",19.360001
"251","2007-12-31",18.889999
"252","2008-01-02",18.379999
"253","2008-01-03",17.709999
"254","2008-01-04",17.469999
"255","2008-01-07",18.200001
"256","2008-01-08",17.41
"257","2008-01-09",18.01
"258","2008-01-10",18.950001
"259","2008-01-11",18.280001
"260","2008-01-14",18.469999
"261","2008-01-15",18.620001
"262","2008-01-16",19.09
"263","2008-01-17",18.93
"264","2008-01-18",18.309999
"265","2008-01-22",19.110001
"266","2008-01-23",20.35
"267","2008-01-24",19.27
"268","2008-01-25",18.870001
"269","2008-01-28",19.26
"270","2008-01-29",19.16
"271","2008-01-30",18.24
"272","2008-01-31",18.09
"273","2008-02-01",18.450001
"274","2008-02-04",18.24
"275","2008-02-05",17.83
"276","2008-02-06",18.059999
"277","2008-02-07",18.639999
"278","2008-02-08",18.65
"279","2008-02-11",18.33
"280","2008-02-12",18.42
"281","2008-02-13",19.049999
"282","2008-02-14",18.33
"283","2008-02-15",18.33
"284","2008-02-19",18.709999
"285","2008-02-20",18.879999
"286","2008-02-21",18.41
"287","2008-02-22",18.290001
"288","2008-02-25",18.42
"289","2008-02-26",18.83
"290","2008-02-27",18.6
"291","2008-02-28",18.07
"292","2008-02-29",17.76
"293","2008-03-03",17.4
"294","2008-03-04",17.540001
"295","2008-03-05",17.32
"296","2008-03-06",16.98
"297","2008-03-07",16.969999
"298","2008-03-10",16.66
"299","2008-03-11",18.370001
"300","2008-03-12",17.9
"301","2008-03-13",17.98
"302","2008-03-14",17.950001
"303","2008-03-17",18.110001
"304","2008-03-18",19.040001
"305","2008-03-19",19.35
"306","2008-03-20",20.15
"307","2008-03-24",19.940001
"308","2008-03-25",20.459999
"309","2008-03-26",20.219999
"310","2008-03-27",19.84
"311","2008-03-28",19.84
"312","2008-03-31",19.93
"313","2008-04-01",20.799999
"314","2008-04-02",20.700001
"315","2008-04-03",20.450001
"316","2008-04-04",19.83
"317","2008-04-07",19.59
"318","2008-04-08",19.52
"319","2008-04-09",18.549999
"320","2008-04-10",18.85
"321","2008-04-11",18.01
"322","2008-04-14",17.84
"323","2008-04-15",18.450001
"324","2008-04-16",19.530001
"325","2008-04-17",19.41
"326","2008-04-18",20.1
"327","2008-04-21",19.57
"328","2008-04-22",19.02
"329","2008-04-23",18.5
"330","2008-04-24",18.83
"331","2008-04-25",18.969999
"332","2008-04-28",19.120001
"333","2008-04-29",18.790001
"334","2008-04-30",18.82
"335","2008-05-01",19.370001
"336","2008-05-02",19.040001
"337","2008-05-05",19.040001
"338","2008-05-06",18.790001
"339","2008-05-07",18.23
"340","2008-05-08",18.27
"341","2008-05-09",17.780001
"342","2008-05-12",18.290001
"343","2008-05-13",18.17
"344","2008-05-14",17.77
"345","2008-05-15",18.02
"346","2008-05-16",17.67
"347","2008-05-19",17.52
"348","2008-05-20",17.299999
"349","2008-05-21",17.26
"350","2008-05-22",17.969999
"351","2008-05-23",18.01
"352","2008-05-27",17.700001
"353","2008-05-28",17.84
"354","2008-05-29",17.66
"355","2008-05-30",16.809999
"356","2008-06-02",16.73
"357","2008-06-03",16.99
"358","2008-06-04",16.82
"359","2008-06-05",17.780001
"360","2008-06-06",16.74
"361","2008-06-09",16.68
"362","2008-06-10",17.059999
"363","2008-06-11",16.49
"364","2008-06-12",16.42
"365","2008-06-13",16.690001
"366","2008-06-16",17.02
"367","2008-06-17",16.530001
"368","2008-06-18",15.97
"369","2008-06-19",15.62
"370","2008-06-20",15.13
"371","2008-06-23",14.52
"372","2008-06-24",14.41
"373","2008-06-25",14.47
"374","2008-06-26",13.77
"375","2008-06-27",13.24
"376","2008-06-30",12.64
"377","2008-07-01",13.19
"378","2008-07-02",13.06
"379","2008-07-03",12.47
"380","2008-07-07",11.91
"381","2008-07-08",13.16
"382","2008-07-09",12.3
"383","2008-07-10",12.49
"384","2008-07-11",12.49
"385","2008-07-14",11.86
"386","2008-07-15",11.38
"387","2008-07-16",12.89
"388","2008-07-17",14.13
"389","2008-07-18",13.62
"390","2008-07-21",13.11
"391","2008-07-22",14
"392","2008-07-23",14.44
"393","2008-07-24",14.62
"394","2008-07-25",15.53
"395","2008-07-28",15.3
"396","2008-07-29",15.94
"397","2008-07-30",16.030001
"398","2008-07-31",15.96
"399","2008-08-01",16.02
"400","2008-08-04",15.25
"401","2008-08-05",15.62
"402","2008-08-06",15.58
"403","2008-08-07",14.77
"404","2008-08-08",15.17
"405","2008-08-11",16.01
"406","2008-08-12",16.860001
"407","2008-08-13",16.83
"408","2008-08-14",16.99
"409","2008-08-15",16.15
"410","2008-08-18",16.360001
"411","2008-08-19",15.93
"412","2008-08-20",15.78
"413","2008-08-21",15.13
"414","2008-08-22",15.15
"415","2008-08-25",14.39
"416","2008-08-26",14.46
"417","2008-08-27",15.18
"418","2008-08-28",15.8
"419","2008-08-29",15
"420","2008-09-02",15.21
"421","2008-09-03",15.85
"422","2008-09-04",15.76
"423","2008-09-05",16.4
"424","2008-09-08",17.15
"425","2008-09-09",16.85
"426","2008-09-10",17.51
"427","2008-09-11",17.440001
"428","2008-09-12",17.41
"429","2008-09-15",16.08
"430","2008-09-16",17.629999
"431","2008-09-17",15.65
"432","2008-09-18",17.34
"433","2008-09-19",19.1
"434","2008-09-22",18.24
"435","2008-09-23",17.530001
"436","2008-09-24",17.440001
"437","2008-09-25",17.59
"438","2008-09-26",18.209999
"439","2008-09-29",17.059999
"440","2008-09-30",17.1
"441","2008-10-01",15.9
"442","2008-10-02",15.76
"443","2008-10-03",15.6
"444","2008-10-06",16.26
"445","2008-10-07",15.12
"446","2008-10-08",15.42
"447","2008-10-09",13.2
"448","2008-10-10",14.51
"449","2008-10-13",16.370001
"450","2008-10-14",15.89
"451","2008-10-15",13.86
"452","2008-10-16",16.02
"453","2008-10-17",15.37
"454","2008-10-20",15.5
"455","2008-10-21",14.84
"456","2008-10-22",14.14
"457","2008-10-23",13.75
"458","2008-10-24",14.06
"459","2008-10-27",13.9
"460","2008-10-28",15.5
"461","2008-10-29",15.26
"462","2008-10-30",16.719999
"463","2008-10-31",17.5
"464","2008-11-03",17.99
"465","2008-11-04",17.99
"466","2008-11-05",16.58
"467","2008-11-06",17.059999
"468","2008-11-07",17.120001
"469","2008-11-10",16.68
"470","2008-11-11",16.450001
"471","2008-11-12",15.89
"472","2008-11-13",16.91
"473","2008-11-14",15.58
"474","2008-11-17",16
"475","2008-11-18",16.07
"476","2008-11-19",14.26
"477","2008-11-20",12.89
"478","2008-11-21",15.49
"479","2008-11-24",16.82
"480","2008-11-25",16.83
"481","2008-11-26",17.120001
"482","2008-11-28",17.24
"483","2008-12-01",13.94
"484","2008-12-02",14.67
"485","2008-12-03",15.31
"486","2008-12-04",15.83
"487","2008-12-05",16.190001
"488","2008-12-08",16.27
"489","2008-12-09",15.8
"490","2008-12-10",16.870001
"491","2008-12-11",16.09
"492","2008-12-12",17
"493","2008-12-15",16.959999
"494","2008-12-16",17.700001
"495","2008-12-17",17.85
"496","2008-12-18",17.9
"497","2008-12-19",17.92
"498","2008-12-22",17.879999
"499","2008-12-23",17
"500","2008-12-24",17.01
"501","2008-12-26",16.92
"502","2008-12-29",16.92
"503","2008-12-30",16.9
"504","2008-12-31",18.35
"505","2009-01-02",17.129999
"506","2009-01-05",16.540001
"507","2009-01-06",17.139999
"508","2009-01-07",16.15
"509","2009-01-08",16.77
"510","2009-01-09",15.74
"511","2009-01-12",15.4
"512","2009-01-13",15.6
"513","2009-01-14",15.09
"514","2009-01-15",15.76
"515","2009-01-16",15.64
"516","2009-01-20",13.82
"517","2009-01-21",15.81
"518","2009-01-22",14.5
"519","2009-01-23",14.59
"520","2009-01-26",14.49
"521","2009-01-27",14.35
"522","2009-01-28",14.55
"523","2009-01-29",14.43
"524","2009-01-30",14.39
"525","2009-02-02",15.63
"526","2009-02-03",15.09
"527","2009-02-04",14.28
"528","2009-02-05",14.78
"529","2009-02-06",15
"530","2009-02-09",14.8
"531","2009-02-10",14
"532","2009-02-11",13.96
"533","2009-02-12",13.84
"534","2009-02-13",13.93
"535","2009-02-17",13.5
"536","2009-02-18",13.44
"537","2009-02-19",12.85
"538","2009-02-20",12.19
"539","2009-02-23",10.18
"540","2009-02-24",11.63
"541","2009-02-25",10.96
"542","2009-02-26",10.74
"543","2009-02-27",10.32
"544","2009-03-02",9.04
"545","2009-03-03",8.58
"546","2009-03-04",7.53
"547","2009-03-05",7.54
"548","2009-03-06",7.39
"549","2009-03-09",7.27
"550","2009-03-10",8.5
"551","2009-03-11",8.42
"552","2009-03-12",9.77
"553","2009-03-13",10.49
"554","2009-03-16",10.01
"555","2009-03-17",10
"556","2009-03-18",11.8
"557","2009-03-19",11.93
"558","2009-03-20",10.99
"559","2009-03-23",12.33
"560","2009-03-24",11.42
"561","2009-03-25",12.61
"562","2009-03-26",13.01
"563","2009-03-27",11.53
"564","2009-03-30",10.16
"565","2009-03-31",11.97
"566","2009-04-01",12.32
"567","2009-04-02",13.07
"568","2009-04-03",13.25
"569","2009-04-06",12.5
"570","2009-04-07",11.67
"571","2009-04-08",11.71
"572","2009-04-09",12.72
"573","2009-04-13",13.26
"574","2009-04-14",12.45
"575","2009-04-15",13.21
"576","2009-04-16",12
"577","2009-04-17",12
"578","2009-04-20",10.83
"579","2009-04-21",12.55
"580","2009-04-22",12.19
"581","2009-04-23",11.37
"582","2009-04-24",12.26
"583","2009-04-27",12.02
"584","2009-04-28",12.43
"585","2009-04-29",12.93
"586","2009-04-30",12.17
"587","2009-05-01",11.59
"588","2009-05-04",12.36
"589","2009-05-05",11.75
"590","2009-05-06",12.01
"591","2009-05-07",11.78
"592","2009-05-08",13.14
"593","2009-05-11",12.66
"594","2009-05-12",12.49
"595","2009-05-13",12.06
"596","2009-05-14",12.92
"597","2009-05-15",12.42
"598","2009-05-18",12.98
"599","2009-05-19",12.82
"600","2009-05-20",12.47
"601","2009-05-21",12.98
"602","2009-05-22",12.99
"603","2009-05-26",13.22
"604","2009-05-27",12.71
"605","2009-05-28",13.05
"606","2009-05-29",13.79
"607","2009-06-01",14.35
"608","2009-06-02",15.15
"609","2009-06-03",14.19
"610","2009-06-04",14.06
"611","2009-06-05",14.03
"612","2009-06-08",13.83
"613","2009-06-09",13.53
"614","2009-06-10",12.75
"615","2009-06-11",12.97
"616","2009-06-12",13.34
"617","2009-06-15",12.8
"618","2009-06-16",12.66
"619","2009-06-17",12.86
"620","2009-06-18",12.85
"621","2009-06-19",12.87
"622","2009-06-22",13.14
"623","2009-06-23",13.2
"624","2009-06-24",13.18
"625","2009-06-25",14.02
"626","2009-06-26",15.6
"627","2009-06-29",15.5
"628","2009-06-30",15.68
"629","2009-07-01",15.83
"630","2009-07-02",15.46
"631","2009-07-06",15.76
"632","2009-07-07",16.1
"633","2009-07-08",16.32
"634","2009-07-09",16.379999
"635","2009-07-10",16.610001
"636","2009-07-13",17.219999
"637","2009-07-14",17.35
"638","2009-07-15",17.969999
"639","2009-07-16",17.99
"640","2009-07-17",17.700001
"641","2009-07-20",17.85
"642","2009-07-21",17.879999
"643","2009-07-22",17.66
"644","2009-07-23",18.129999
"645","2009-07-24",18.370001
"646","2009-07-27",18
"647","2009-07-28",18.09
"648","2009-07-29",17.77
"649","2009-07-30",18.219999
"650","2009-07-31",18.209999
"651","2009-08-03",18.42
"652","2009-08-04",18.5
"653","2009-08-05",18.540001
"654","2009-08-06",18.1
"655","2009-08-07",18.85
"656","2009-08-10",18.67
"657","2009-08-11",18.34
"658","2009-08-12",18.440001
"659","2009-08-13",18.42
"660","2009-08-14",17.799999
"661","2009-08-17",18.18
"662","2009-08-18",18.24
"663","2009-08-19",18.25
"664","2009-08-20",18.459999
"665","2009-08-21",18.75
"666","2009-08-24",18.469999
"667","2009-08-25",18.540001
"668","2009-08-26",18.6
"669","2009-08-27",18.6
"670","2009-08-28",17.93
"671","2009-08-31",17.540001
"672","2009-09-01",17.209999
"673","2009-09-02",17.42
"674","2009-09-03",17.709999
"675","2009-09-04",17.43
"676","2009-09-08",17.379999
"677","2009-09-09",17.620001
"678","2009-09-10",17.42
"679","2009-09-11",17.17
"680","2009-09-14",17.370001
"681","2009-09-15",17.530001
"682","2009-09-16",18.5
"683","2009-09-17",18.66
"684","2009-09-18",18.99
"685","2009-09-21",18.66
"686","2009-09-22",18.5
"687","2009-09-23",18.24
"688","2009-09-24",18.15
"689","2009-09-25",18.17
"690","2009-09-28",18.77
"691","2009-09-29",18.6
"692","2009-09-30",18.049999
"693","2009-10-01",16.93
"694","2009-10-02",16.76
"695","2009-10-05",17.110001
"696","2009-10-06",17.209999
"697","2009-10-07",17.35
"698","2009-10-08",16.76
"699","2009-10-09",17.25
"700","2009-10-12",16.74
"701","2009-10-13",16.790001
"702","2009-10-14",16.98
"703","2009-10-15",16.75
"704","2009-10-16",16.5
"705","2009-10-19",15.96
"706","2009-10-20",15.47
"707","2009-10-21",15
"708","2009-10-22",15.45
"709","2009-10-23",15.1
"710","2009-10-26",15.03
"711","2009-10-27",15.03
"712","2009-10-28",14.37
"713","2009-10-29",14.81
"714","2009-10-30",13.56
"715","2009-11-02",13.45
"716","2009-11-03",12.84
"717","2009-11-04",12.08
"718","2009-11-05",14.04
"719","2009-11-06",13.61
"720","2009-11-09",14.12
"721","2009-11-10",13.83
"722","2009-11-11",14.57
"723","2009-11-12",13.94
"724","2009-11-13",13.73
"725","2009-11-16",14.18
"726","2009-11-17",14.3
"727","2009-11-18",14.53
"728","2009-11-19",13.78
"729","2009-11-20",13.95
"730","2009-11-23",14.27
"731","2009-11-24",14.19
"732","2009-11-25",13.44
"733","2009-11-27",12.83
"734","2009-11-30",13.01
"735","2009-12-01",13.09
"736","2009-12-02",13.3
"737","2009-12-03",12.71
"738","2009-12-04",13.17
"739","2009-12-07",13.28
"740","2009-12-08",13.4
"741","2009-12-09",13.43
"742","2009-12-10",13.26
"743","2009-12-11",13.59
"744","2009-12-14",13.99
"745","2009-12-15",14
"746","2009-12-16",14.1
"747","2009-12-17",14.01
"748","2009-12-18",14.47
"749","2009-12-21",14.58
"750","2009-12-22",14.5
"751","2009-12-23",14.49
"752","2009-12-24",14.26
"753","2009-12-28",14.25
"754","2009-12-29",14.29
"755","2009-12-30",14.45
"756","2009-12-31",13.97
"757","2010-01-04",14.48
"758","2010-01-05",13.76
"759","2010-01-06",13.45
"760","2010-01-07",14.07
"761","2010-01-08",13.54
"762","2010-01-11",13.06
"763","2010-01-12",13.02
"764","2010-01-13",13.33
"765","2010-01-14",14.7
"766","2010-01-15",14.55
"767","2010-01-19",14.97
"768","2010-01-20",15.04
"769","2010-01-21",15.19
"770","2010-01-22",15.22
"771","2010-01-25",15.63
"772","2010-01-26",15.71
"773","2010-01-27",15.92
"774","2010-01-28",15.79
"775","2010-01-29",15.48
"776","2010-02-01",15.45
"777","2010-02-02",14.96
"778","2010-02-03",14.98
"779","2010-02-04",14.1
"780","2010-02-05",14.67
"781","2010-02-08",14.11
"782","2010-02-09",13.87
"783","2010-02-10",14.09
"784","2010-02-11",14.01
"785","2010-02-12",13.99
"786","2010-02-16",14.23
"787","2010-02-17",14.06
"788","2010-02-18",14.4
"789","2010-02-19",14.41
"790","2010-02-22",14.57
"791","2010-02-23",14.25
"792","2010-02-24",14.7
"793","2010-02-25",14.45
"794","2010-02-26",14.12
"795","2010-03-01",14.22
"796","2010-03-02",14.69
"797","2010-03-03",13.89
"798","2010-03-04",14.3
"799","2010-03-05",14.91
"800","2010-03-08",14.54
"801","2010-03-09",14.37
"802","2010-03-10",14.51
"803","2010-03-11",14.88
"804","2010-03-12",14.94
"805","2010-03-15",15.44
"806","2010-03-16",15.28
"807","2010-03-17",14.92
"808","2010-03-18",14.85
"809","2010-03-19",14.56
"810","2010-03-22",14.55
"811","2010-03-23",14.34
"812","2010-03-24",14
"813","2010-03-25",14.16
"814","2010-03-26",13.92
"815","2010-03-29",13.7
"816","2010-03-30",13.7
"817","2010-03-31",13.52
"818","2010-04-01",13.56
"819","2010-04-05",13.9
"820","2010-04-06",14.38
"821","2010-04-07",14.67
"822","2010-04-08",14.94
"823","2010-04-09",14.78
"824","2010-04-12",14.9
"825","2010-04-13",14.78
"826","2010-04-14",15.09
"827","2010-04-15",15.33
"828","2010-04-16",15.1
"829","2010-04-19",15.39
"830","2010-04-20",15.59
"831","2010-04-21",15.29
"832","2010-04-22",15.79
"833","2010-04-23",16.040001
"834","2010-04-26",15.75
"835","2010-04-27",15.53
"836","2010-04-28",15.91
"837","2010-04-29",16.35
"838","2010-04-30",16.309999
"839","2010-05-03",16.440001
"840","2010-05-04",16.139999
"841","2010-05-05",15.79
"842","2010-05-06",15
"843","2010-05-07",14.98
"844","2010-05-10",15.84
"845","2010-05-11",16.15
"846","2010-05-12",16.620001
"847","2010-05-13",16.620001
"848","2010-05-14",15.99
"849","2010-05-17",16.030001
"850","2010-05-18",15.95
"851","2010-05-19",15.97
"852","2010-05-20",15.47
"853","2010-05-21",15.83
"854","2010-05-24",15.61
"855","2010-05-25",15.67
"856","2010-05-26",15.36
"857","2010-05-27",16.059999
"858","2010-05-28",16.139999
"859","2010-06-01",15.51
"860","2010-06-02",16.139999
"861","2010-06-03",16.32
"862","2010-06-04",15.4
"863","2010-06-07",15.12
"864","2010-06-08",15.22
"865","2010-06-09",15.22
"866","2010-06-10",15.4
"867","2010-06-11",15.57
"868","2010-06-14",15.7
"869","2010-06-15",16.07
"870","2010-06-16",15.91
"871","2010-06-17",15.81
"872","2010-06-18",15.91
"873","2010-06-21",15.52
"874","2010-06-22",15.14
"875","2010-06-23",14.96
"876","2010-06-24",14.93
"877","2010-06-25",15.21
"878","2010-06-28",15.1
"879","2010-06-29",14.53
"880","2010-06-30",14.49
"881","2010-07-01",14.36
"882","2010-07-02",14.16
"883","2010-07-06",13.78
"884","2010-07-07",14.27
"885","2010-07-08",14.41
"886","2010-07-09",14.48
"887","2010-07-12",14.37
"888","2010-07-13",15.2
"889","2010-07-14",14.9
"890","2010-07-15",14.73
"891","2010-07-16",14.43
"892","2010-07-19",14.1
"893","2010-07-20",14.55
"894","2010-07-21",14.22
"895","2010-07-22",14.94
"896","2010-07-23",15.29
"897","2010-07-26",15.99
"898","2010-07-27",15.7
"899","2010-07-28",15.32
"900","2010-07-29",16.059999
"901","2010-07-30",16.690001
"902","2010-08-02",16.309999
"903","2010-08-03",15.97
"904","2010-08-04",15.87
"905","2010-08-05",15.5
"906","2010-08-06",15.04
"907","2010-08-09",15.36
"908","2010-08-10",14.81
"909","2010-08-11",13.78
"910","2010-08-12",13.59
"911","2010-08-13",13.07
"912","2010-08-16",13.29
"913","2010-08-17",13.67
"914","2010-08-18",13.54
"915","2010-08-19",12.8
"916","2010-08-20",12.78
"917","2010-08-23",12.23
"918","2010-08-24",12.18
"919","2010-08-25",12.65
"920","2010-08-26",12.32
"921","2010-08-27",12.94
"922","2010-08-30",12.28
"923","2010-08-31",12.14
"924","2010-09-01",12.63
"925","2010-09-02",12.36
"926","2010-09-03",12.87
"927","2010-09-07",12.19
"928","2010-09-08",12.12
"929","2010-09-09",12.21
"930","2010-09-10",12.04
"931","2010-09-13",12.91
"932","2010-09-14",12.59
"933","2010-09-15",12.57
"934","2010-09-16",12.14
"935","2010-09-17",12.12
"936","2010-09-20",12.48
"937","2010-09-21",12.22
"938","2010-09-22",12.23
"939","2010-09-23",12.06
"940","2010-09-24",13.26
"941","2010-09-27",13.11
"942","2010-09-28",13.37
"943","2010-09-29",13.29
"944","2010-09-30",13.62
"945","2010-10-01",13.91
"946","2010-10-04",12.97
"947","2010-10-05",13.8
"948","2010-10-06",13.87
"949","2010-10-07",13.66
"950","2010-10-08",13.87
"951","2010-10-11",13.52
"952","2010-10-12",13.24
"953","2010-10-13",13.49
"954","2010-10-14",13.24
"955","2010-10-15",13.08
"956","2010-10-18",13.48
"957","2010-10-19",13.21
"958","2010-10-20",13.65
"959","2010-10-21",13.23
"960","2010-10-22",13.28
"961","2010-10-25",13.36
"962","2010-10-26",13.34
"963","2010-10-27",13.32
"964","2010-10-28",13.2
"965","2010-10-29",13.39
"966","2010-11-01",13.36
"967","2010-11-02",13.95
"968","2010-11-03",13.9
"969","2010-11-04",14.3
"970","2010-11-05",14.11
"971","2010-11-08",14.17
"972","2010-11-09",13.97
"973","2010-11-10",14.39
"974","2010-11-11",14.05
"975","2010-11-12",13.74
"976","2010-11-15",13.89
"977","2010-11-16",13.65
"978","2010-11-17",13.81
"979","2010-11-18",13.88
"980","2010-11-19",13.7
"981","2010-11-22",13.77
"982","2010-11-23",13.91
"983","2010-11-24",14.39
"984","2010-11-26",14.3
"985","2010-11-29",14.42
