"","date","AMRK"
"518","2016-04-05",20.09
"519","2016-04-06",20.139999
"520","2016-04-07",20.18
"521","2016-04-08",20.280001
"522","2016-04-11",20.68
"523","2016-04-12",21
"524","2016-04-13",20.99
"525","2016-04-14",20.58
"526","2016-04-15",20.299999
"527","2016-04-18",20.360001
"528","2016-04-19",21.379999
"529","2016-04-20",21.09
"530","2016-04-21",21.440001
"531","2016-04-22",21.280001
"532","2016-04-25",21.129999
"533","2016-04-26",21.99
"534","2016-04-27",21.24
"535","2016-04-28",20.620001
"536","2016-04-29",20.48
"537","2016-05-02",20.299999
"538","2016-05-03",19.9
"539","2016-05-04",20.030001
"540","2016-05-05",20.709999
"541","2016-05-06",21.469999
"542","2016-05-09",21.76
"543","2016-05-10",20.790001
"544","2016-05-11",19.620001
"545","2016-05-12",18.84
"546","2016-05-13",18.49
"547","2016-05-16",17.049999
"548","2016-05-17",16.42
"549","2016-05-18",16.57
"550","2016-05-19",16.24
"551","2016-05-20",16.48
"552","2016-05-23",16.299999
"553","2016-05-24",16.32
"554","2016-05-25",15.75
"555","2016-05-26",15.75
"556","2016-05-27",15.92
"557","2016-05-31",15.98
"558","2016-06-01",15.68
"559","2016-06-02",15.18
"560","2016-06-03",15.75
"561","2016-06-06",15.8
"562","2016-06-07",15.77
"563","2016-06-08",15.5
"564","2016-06-09",15.05
"565","2016-06-10",15.06
"566","2016-06-13",14.86
"567","2016-06-14",14.62
"568","2016-06-15",14.98
"569","2016-06-16",14.92
"570","2016-06-17",14.7
"571","2016-06-20",14.25
"572","2016-06-21",14.2
"573","2016-06-22",14.14
"574","2016-06-23",14.56
"575","2016-06-24",16.1
"576","2016-06-27",15.72
"577","2016-06-28",15.86
"578","2016-06-29",16.059999
"579","2016-06-30",16.18
"580","2016-07-01",16.440001
"581","2016-07-05",16.5
"582","2016-07-06",16.85
"583","2016-07-07",16.66
"584","2016-07-08",16.65
"585","2016-07-11",16.68
"586","2016-07-12",16.73
"587","2016-07-13",16.5
"588","2016-07-14",16.57
"589","2016-07-15",16.76
"590","2016-07-18",16.65
"591","2016-07-19",16.75
"592","2016-07-20",17.049999
"593","2016-07-21",17.120001
"594","2016-07-22",17.25
"595","2016-07-25",17.120001
"596","2016-07-26",17.129999
"597","2016-07-27",17.26
"598","2016-07-28",17.33
"599","2016-07-29",17.059999
"600","2016-08-01",16.74
"601","2016-08-02",16.76
"602","2016-08-03",16.639999
"603","2016-08-04",17.030001
"604","2016-08-05",17.01
"605","2016-08-08",17.01
"606","2016-08-09",17.01
"607","2016-08-10",16.940001
"608","2016-08-11",16.860001
"609","2016-08-12",17.16
"610","2016-08-15",17.200001
"611","2016-08-16",17.16
"612","2016-08-17",17.059999
"613","2016-08-18",16.969999
"614","2016-08-19",17.15
"615","2016-08-22",17.02
"616","2016-08-23",17.040001
"617","2016-08-24",16.82
"618","2016-08-25",17.02
"619","2016-08-26",17.040001
"620","2016-08-29",17.049999
"621","2016-08-30",16.92
"622","2016-08-31",16.870001
"623","2016-09-01",17.08
"624","2016-09-02",17.379999
"625","2016-09-06",17.57
"626","2016-09-07",17.67
"627","2016-09-08",17.190001
"628","2016-09-09",16.940001
"629","2016-09-12",16.92
"630","2016-09-13",16.84
"631","2016-09-14",17.17
"632","2016-09-15",16.780001
"633","2016-09-16",16.290001
"634","2016-09-19",16.67
"635","2016-09-20",16.57
"636","2016-09-21",16.200001
"637","2016-09-22",15.81
"638","2016-09-23",16.59
"639","2016-09-26",16.049999
"640","2016-09-27",15.98
"641","2016-09-28",16.059999
"642","2016-09-29",16.129999
"643","2016-09-30",16.049999
"644","2016-10-03",15.73
"645","2016-10-04",15.44
"646","2016-10-05",15.7
"647","2016-10-06",15.63
"648","2016-10-07",15.45
"649","2016-10-10",15.4
"650","2016-10-11",15.15
"651","2016-10-12",15.41
"652","2016-10-13",16.075001
"653","2016-10-14",15.96
"654","2016-10-17",15.78
"655","2016-10-18",15.49
"656","2016-10-19",15.44
"657","2016-10-20",15.3
"658","2016-10-21",15.15
"659","2016-10-24",15.22
"660","2016-10-25",15.21
"661","2016-10-26",15.19
"662","2016-10-27",15.69
"663","2016-10-28",15.03
"664","2016-10-31",15.25
"665","2016-11-01",15.4
"666","2016-11-02",15.28
"667","2016-11-03",15.18
"668","2016-11-04",15.05
"669","2016-11-07",15.42
"670","2016-11-08",16.98
"671","2016-11-09",17.85
"672","2016-11-10",17.360001
"673","2016-11-11",17.049999
"674","2016-11-14",16.629999
"675","2016-11-15",16.5
"676","2016-11-16",16.280001
"677","2016-11-17",16.200001
"678","2016-11-18",16.530001
"679","2016-11-21",16.280001
"680","2016-11-22",16.629999
"681","2016-11-23",16.610001
"682","2016-11-25",16.27
"683","2016-11-28",16.549999
"684","2016-11-29",16.6
"685","2016-11-30",16.360001
"686","2016-12-01",16.389999
"687","2016-12-02",16.790001
"688","2016-12-05",17.75
"689","2016-12-06",18.24
"690","2016-12-07",18.32
"691","2016-12-08",17.98
"692","2016-12-09",17.860001
"693","2016-12-12",17.559999
"694","2016-12-13",17.370001
"695","2016-12-14",17.549999
"696","2016-12-15",17.700001
"697","2016-12-16",17.77
"698","2016-12-19",17.940001
"699","2016-12-20",18.610001
"700","2016-12-21",18.299999
"701","2016-12-22",18.35
"702","2016-12-23",18.77
"703","2016-12-27",18.860001
"704","2016-12-28",18.99
"705","2016-12-29",18.98
"706","2016-12-30",19.5
"707","2017-01-03",19.32
"708","2017-01-04",19.07
"709","2017-01-05",19.469999
"710","2017-01-06",19.25
"711","2017-01-09",19.52
"712","2017-01-10",19.700001
"713","2017-01-11",19.6
"714","2017-01-12",19.6
"715","2017-01-13",19.35
"716","2017-01-17",19.6
"717","2017-01-18",19.17
"718","2017-01-19",19.110001
"719","2017-01-20",19.030001
"720","2017-01-23",19.33
"721","2017-01-24",18.870001
"722","2017-01-25",19.24
"723","2017-01-26",19.1
"724","2017-01-27",19.1
"725","2017-01-30",19.1
"726","2017-01-31",18.969999
"727","2017-02-01",18.700001
"728","2017-02-02",18.709999
"729","2017-02-03",18.65
"730","2017-02-06",18.4
"731","2017-02-07",18.5
"732","2017-02-08",19.629999
"733","2017-02-09",20.780001
"734","2017-02-10",21.27
"735","2017-02-13",21.49
"736","2017-02-14",21.24
"737","2017-02-15",21.389999
"738","2017-02-16",20.690001
"739","2017-02-17",20.75
"740","2017-02-21",20.42
"741","2017-02-22",19.73
"742","2017-02-23",19.879999
"743","2017-02-24",19.219999
"744","2017-02-27",19.290001
"745","2017-02-28",18.66
"746","2017-03-01",18.83
"747","2017-03-02",18.690001
"748","2017-03-03",18.889999
"749","2017-03-06",18.75
"750","2017-03-07",18.809999
"751","2017-03-08",18.74
"752","2017-03-09",18.4
"753","2017-03-10",18.190001
"754","2017-03-13",18.219999
"755","2017-03-14",18.33
"756","2017-03-15",18.450001
"757","2017-03-16",18.24
"758","2017-03-17",18.790001
"759","2017-03-20",18.639999
"760","2017-03-21",17.809999
"761","2017-03-22",17.389999
"762","2017-03-23",17.450001
"763","2017-03-24",17.42
"764","2017-03-27",17.23
"765","2017-03-28",17.200001
"766","2017-03-29",17.459999
"767","2017-03-30",17.15
"768","2017-03-31",17.08
"769","2017-04-03",17.389999
"770","2017-04-04",17.610001
"771","2017-04-05",17.719999
"772","2017-04-06",18.01
"773","2017-04-07",17.99
"774","2017-04-10",17.98
"775","2017-04-11",17.709999
"776","2017-04-12",17.4
"777","2017-04-13",17.559999
"778","2017-04-17",17.299999
"779","2017-04-18",17.219999
"780","2017-04-19",17.33
"781","2017-04-20",17.15
"782","2017-04-21",17.030001
"783","2017-04-24",17.139999
"784","2017-04-25",17.32
"785","2017-04-26",17.75
"786","2017-04-27",17.870001
"787","2017-04-28",17.549999
"788","2017-05-01",17.370001
"789","2017-05-02",17.299999
"790","2017-05-03",17.74
"791","2017-05-04",17.26
"792","2017-05-05",17.07
"793","2017-05-08",17.004999
"794","2017-05-09",16.969999
"795","2017-05-10",15.15
"796","2017-05-11",16.049999
"797","2017-05-12",15.4
"798","2017-05-15",15.51
"799","2017-05-16",15.54
"800","2017-05-17",15.7
"801","2017-05-18",16.34
"802","2017-05-19",17
"803","2017-05-22",16.870001
"804","2017-05-23",16.27
"805","2017-05-24",15.62
"806","2017-05-25",15.95
"807","2017-05-26",16
"808","2017-05-30",16.120001
"809","2017-05-31",16.23
"810","2017-06-01",15.84
"811","2017-06-02",15.35
"812","2017-06-05",15.31
"813","2017-06-06",15.25
"814","2017-06-07",15.2
"815","2017-06-08",15.35
"816","2017-06-09",16.254999
"817","2017-06-12",16.700001
"818","2017-06-13",16.809999
"819","2017-06-14",16.780001
"820","2017-06-15",16.52
"821","2017-06-16",16
"822","2017-06-19",16.629999
"823","2017-06-20",15.68
"824","2017-06-21",15.85
"825","2017-06-22",15.31
"826","2017-06-23",15.42
"827","2017-06-26",15.6
"828","2017-06-27",15.46
"829","2017-06-28",15.52
"830","2017-06-29",16.25
"831","2017-06-30",16.386999
"832","2017-07-03",16.65
"833","2017-07-05",16.4
"834","2017-07-06",16.629999
"835","2017-07-07",16.709999
"836","2017-07-10",16.66
"837","2017-07-11",15.52
"838","2017-07-12",14.98
"839","2017-07-13",15.115
"840","2017-07-14",14.82
"841","2017-07-17",15.05
"842","2017-07-18",14.84
"843","2017-07-19",14.77
"844","2017-07-20",14.91
"845","2017-07-21",14.98
"846","2017-07-24",14.87
"847","2017-07-25",14.76
"848","2017-07-26",14.92
"849","2017-07-27",14.9
"850","2017-07-28",15.04
"851","2017-07-31",15.07
"852","2017-08-01",15.49
"853","2017-08-02",15.43
"854","2017-08-03",15.5
"855","2017-08-04",15.44
"856","2017-08-07",16.200001
"857","2017-08-08",16.41
"858","2017-08-09",16.76
"859","2017-08-10",16.6
"860","2017-08-11",16.360001
"861","2017-08-14",16.334999
"862","2017-08-15",17.52
"863","2017-08-16",17.950001
"864","2017-08-17",17.299999
"865","2017-08-18",17.040001
"866","2017-08-21",17.290001
"867","2017-08-22",17.24
"868","2017-08-23",17.379999
"869","2017-08-24",17.139999
"870","2017-08-25",17.18
"871","2017-08-28",17.33
"872","2017-08-29",17.4
"873","2017-08-30",17.4
"874","2017-08-31",17.139999
"875","2017-09-01",17.370001
"876","2017-09-05",17.610001
"877","2017-09-06",17.950001
"878","2017-09-07",17.9
"879","2017-09-08",17.860001
"880","2017-09-11",18.030001
"881","2017-09-12",18.82
"882","2017-09-13",16.83
"883","2017-09-14",16.99
"884","2017-09-15",17
"885","2017-09-18",17.030001
"886","2017-09-19",16.639999
"887","2017-09-20",16.41
"888","2017-09-21",16.299999
"889","2017-09-22",16.65
"890","2017-09-25",16.450001
"891","2017-09-26",16.57
"892","2017-09-27",16.620001
"893","2017-09-28",16.709999
"894","2017-09-29",16.51
"895","2017-10-02",16.52
"896","2017-10-03",16.51
"897","2017-10-04",16.65
"898","2017-10-05",16.66
"899","2017-10-06",16.780001
"900","2017-10-09",16.379999
"901","2017-10-10",16.68
"902","2017-10-11",16.959999
"903","2017-10-12",16.91
"904","2017-10-13",16.66
"905","2017-10-16",16.440001
"906","2017-10-17",16.549999
"907","2017-10-18",16.48
"908","2017-10-19",16.25
"909","2017-10-20",16.15
"910","2017-10-23",16.290001
"911","2017-10-24",16.08
"912","2017-10-25",16
"913","2017-10-26",15.73
"914","2017-10-27",15.73
"915","2017-10-30",15.32
"916","2017-10-31",15.53
"917","2017-11-01",15
"918","2017-11-02",16.040001
"919","2017-11-03",15.55
"920","2017-11-06",15.23
"921","2017-11-07",15.53
"922","2017-11-08",15.639
"923","2017-11-09",15.77
"924","2017-11-10",15.39
"925","2017-11-13",15.21
"926","2017-11-14",15.2
"927","2017-11-15",15.1
"928","2017-11-16",15.02
"929","2017-11-17",15.64
"930","2017-11-20",15.11
"931","2017-11-21",15.03
"932","2017-11-22",15.05
"933","2017-11-24",14.81
"934","2017-11-27",14.27
"935","2017-11-28",14.88
"936","2017-11-29",14.2
"937","2017-11-30",14.86
"938","2017-12-01",14.26
"939","2017-12-04",14.16
"940","2017-12-05",14
"941","2017-12-06",13.44
"942","2017-12-07",13.05
"943","2017-12-08",12.56
"944","2017-12-11",13.19
"945","2017-12-12",14.2
"946","2017-12-13",14.62
"947","2017-12-14",15.04
"948","2017-12-15",14.84
"949","2017-12-18",14.91
"950","2017-12-19",14.3
"951","2017-12-20",14.32
"952","2017-12-21",14.02
"953","2017-12-22",14.14
"954","2017-12-26",14.5
"955","2017-12-27",14.57
"956","2017-12-28",14.48
"957","2017-12-29",14.65
"958","2018-01-02",14.63
"959","2018-01-03",14.32
"960","2018-01-04",14.65
"961","2018-01-05",14.54
"962","2018-01-08",14.31
"963","2018-01-09",14.2
"964","2018-01-10",14.18
"965","2018-01-11",13.84
"966","2018-01-12",14.03
"967","2018-01-16",14
"968","2018-01-17",14.01
"969","2018-01-18",13.75
"970","2018-01-19",13.84
"971","2018-01-22",13.41
"972","2018-01-23",13.66
"973","2018-01-24",13.58
"974","2018-01-25",13.81
"975","2018-01-26",13.78
"976","2018-01-29",13.37
"977","2018-01-30",13.6
"978","2018-01-31",13.49
"979","2018-02-01",13.37
"980","2018-02-02",13.21
"981","2018-02-05",12.95
"982","2018-02-06",12.04
"983","2018-02-07",12.29
"984","2018-02-08",12.13
"985","2018-02-09",11.14
"986","2018-02-12",11.03
"987","2018-02-13",11.02
"988","2018-02-14",11
"989","2018-02-15",11.16
