"","date","BBL"
"92","2007-05-15",47.970001
"93","2007-05-16",48.16
"94","2007-05-17",47.279999
"95","2007-05-18",47.91
"96","2007-05-21",48.459999
"97","2007-05-22",47.599998
"98","2007-05-23",48.41
"99","2007-05-24",46.59
"100","2007-05-25",47.919998
"101","2007-05-29",48.07
"102","2007-05-30",48.360001
"103","2007-05-31",49.040001
"104","2007-06-01",50.380001
"105","2007-06-04",50.77
"106","2007-06-05",51.400002
"107","2007-06-06",50.830002
"108","2007-06-07",51.049999
"109","2007-06-08",51.400002
"110","2007-06-11",52.259998
"111","2007-06-12",51.439999
"112","2007-06-13",53.25
"113","2007-06-14",54
"114","2007-06-15",54.459999
"115","2007-06-18",54.709999
"116","2007-06-19",55.25
"117","2007-06-20",55.07
"118","2007-06-21",56.400002
"119","2007-06-22",55.5
"120","2007-06-25",55
"121","2007-06-26",54.939999
"122","2007-06-27",54.709999
"123","2007-06-28",56.060001
"124","2007-06-29",56.200001
"125","2007-07-02",58.200001
"126","2007-07-03",58.209999
"127","2007-07-05",59.540001
"128","2007-07-06",61.200001
"129","2007-07-09",62.779999
"130","2007-07-10",60.25
"131","2007-07-11",61.32
"132","2007-07-12",63.849998
"133","2007-07-13",62.77
"134","2007-07-16",61.84
"135","2007-07-17",61.049999
"136","2007-07-18",60.77
"137","2007-07-19",62.25
"138","2007-07-20",61.52
"139","2007-07-23",62.759998
"140","2007-07-24",61.349998
"141","2007-07-25",61.07
"142","2007-07-26",57.790001
"143","2007-07-27",55.68
"144","2007-07-30",58.360001
"145","2007-07-31",59.299999
"146","2007-08-01",57.990002
"147","2007-08-02",58.099998
"148","2007-08-03",55.529999
"149","2007-08-06",56.16
"150","2007-08-07",56.599998
"151","2007-08-08",57.900002
"152","2007-08-09",54.310001
"153","2007-08-10",52.82
"154","2007-08-13",54.34
"155","2007-08-14",52.07
"156","2007-08-15",49.650002
"157","2007-08-16",47.830002
"158","2007-08-17",50.450001
"159","2007-08-20",51.369999
"160","2007-08-21",52.349998
"161","2007-08-22",54.52
"162","2007-08-23",55.5
"163","2007-08-24",56.700001
"164","2007-08-27",56.52
"165","2007-08-28",54.48
"166","2007-08-29",57.25
"167","2007-08-30",56.889999
"168","2007-08-31",58.599998
"169","2007-09-04",58.869999
"170","2007-09-05",57.919998
"171","2007-09-06",60.439999
"172","2007-09-07",58.860001
"173","2007-09-10",58.220001
"174","2007-09-11",60.77
"175","2007-09-12",59.439999
"176","2007-09-13",60.970001
"177","2007-09-14",60.299999
"178","2007-09-17",58.779999
"179","2007-09-18",63.169998
"180","2007-09-19",64.779999
"181","2007-09-20",66
"182","2007-09-21",67.209999
"183","2007-09-24",70.419998
"184","2007-09-25",70.269997
"185","2007-09-26",69.209999
"186","2007-09-27",70.82
"187","2007-09-28",71.910004
"188","2007-10-01",75.269997
"189","2007-10-02",72.629997
"190","2007-10-03",70.449997
"191","2007-10-04",70.559998
"192","2007-10-05",72.010002
"193","2007-10-08",70.900002
"194","2007-10-09",73.080002
"195","2007-10-10",73.599998
"196","2007-10-11",75.209999
"197","2007-10-12",76.760002
"198","2007-10-15",75.110001
"199","2007-10-16",74.279999
"200","2007-10-17",75.370003
"201","2007-10-18",77.199997
"202","2007-10-19",74.300003
"203","2007-10-22",72.879997
"204","2007-10-23",75.57
"205","2007-10-24",72.980003
"206","2007-10-25",74.279999
"207","2007-10-26",77.550003
"208","2007-10-29",78.260002
"209","2007-10-30",75.480003
"210","2007-10-31",77.739998
"211","2007-11-01",73.459999
"212","2007-11-02",74.589996
"213","2007-11-05",71.040001
"214","2007-11-06",75.029999
"215","2007-11-07",72.139999
"216","2007-11-08",69.93
"217","2007-11-09",68.290001
"218","2007-11-12",64.580002
"219","2007-11-13",67.599998
"220","2007-11-14",67.32
"221","2007-11-15",65.980003
"222","2007-11-16",66.809998
"223","2007-11-19",62.880001
"224","2007-11-20",64.809998
"225","2007-11-21",62.07
"226","2007-11-23",64.940002
"227","2007-11-26",62.900002
"228","2007-11-27",64
"229","2007-11-28",66.120003
"230","2007-11-29",66.599998
"231","2007-11-30",66.760002
"232","2007-12-03",65.279999
"233","2007-12-04",65.389999
"234","2007-12-05",67
"235","2007-12-06",67.529999
"236","2007-12-07",67.919998
"237","2007-12-10",68.879997
"238","2007-12-11",66.769997
"239","2007-12-12",67.580002
"240","2007-12-13",65.279999
"241","2007-12-14",62
"242","2007-12-17",59.419998
"243","2007-12-18",60.91
"244","2007-12-19",60.400002
"245","2007-12-20",60.07
"246","2007-12-21",61.950001
"247","2007-12-24",62.470001
"248","2007-12-26",63.810001
"249","2007-12-27",62.34
"250","2007-12-28",62.490002
"251","2007-12-31",61.299999
"252","2008-01-02",61.599998
"253","2008-01-03",63.169998
"254","2008-01-04",60.849998
"255","2008-01-07",59.740002
"256","2008-01-08",59.650002
"257","2008-01-09",60.049999
"258","2008-01-10",61.459999
"259","2008-01-11",58.990002
"260","2008-01-14",61.700001
"261","2008-01-15",57.869999
"262","2008-01-16",55.27
"263","2008-01-17",52.68
"264","2008-01-18",53.220001
"265","2008-01-22",51.189999
"266","2008-01-23",52.630001
"267","2008-01-24",54.939999
"268","2008-01-25",55.43
"269","2008-01-28",56.549999
"270","2008-01-29",57.5
"271","2008-01-30",57.799999
"272","2008-01-31",63
"273","2008-02-01",65.120003
"274","2008-02-04",64.150002
"275","2008-02-05",62.169998
"276","2008-02-06",58.200001
"277","2008-02-07",58.59
"278","2008-02-08",58.200001
"279","2008-02-11",58.68
"280","2008-02-12",59.790001
"281","2008-02-13",61.27
"282","2008-02-14",61.310001
"283","2008-02-15",61.639999
"284","2008-02-19",64.709999
"285","2008-02-20",63.740002
"286","2008-02-21",63.549999
"287","2008-02-22",65.150002
"288","2008-02-25",65.25
"289","2008-02-26",65.599998
"290","2008-02-27",65.699997
"291","2008-02-28",66.43
"292","2008-02-29",64.300003
"293","2008-03-03",64.769997
"294","2008-03-04",64.050003
"295","2008-03-05",65.760002
"296","2008-03-06",66.019997
"297","2008-03-07",63.52
"298","2008-03-10",59.580002
"299","2008-03-11",61.389999
"300","2008-03-12",62.52
"301","2008-03-13",62.950001
"302","2008-03-14",63.700001
"303","2008-03-17",59.119999
"304","2008-03-18",61.880001
"305","2008-03-19",56.32
"306","2008-03-20",55.380001
"307","2008-03-24",56.330002
"308","2008-03-25",57.23
"309","2008-03-26",58.299999
"310","2008-03-27",58.290001
"311","2008-03-28",58.599998
"312","2008-03-31",58.75
"313","2008-04-01",59.860001
"314","2008-04-02",60.970001
"315","2008-04-03",62.700001
"316","2008-04-04",64.919998
"317","2008-04-07",66.029999
"318","2008-04-08",69.220001
"319","2008-04-09",70.480003
"320","2008-04-10",69.400002
"321","2008-04-11",68.550003
"322","2008-04-14",68.239998
"323","2008-04-15",70.690002
"324","2008-04-16",73.769997
"325","2008-04-17",72.449997
"326","2008-04-18",72.190002
"327","2008-04-21",75.279999
"328","2008-04-22",74.440002
"329","2008-04-23",76.050003
"330","2008-04-24",73.080002
"331","2008-04-25",75.029999
"332","2008-04-28",73.870003
"333","2008-04-29",71.010002
"334","2008-04-30",72.080002
"335","2008-05-01",71.120003
"336","2008-05-02",74.519997
"337","2008-05-05",75.959999
"338","2008-05-06",78.480003
"339","2008-05-07",74.199997
"340","2008-05-08",78.199997
"341","2008-05-09",78.379997
"342","2008-05-12",78.760002
"343","2008-05-13",79
"344","2008-05-14",81.199997
"345","2008-05-15",84.239998
"346","2008-05-16",85.620003
"347","2008-05-19",84.459999
"348","2008-05-20",80.559998
"349","2008-05-21",79.709999
"350","2008-05-22",83.129997
"351","2008-05-23",80.75
"352","2008-05-27",78.800003
"353","2008-05-28",79.980003
"354","2008-05-29",77.099998
"355","2008-05-30",76.360001
"356","2008-06-02",77.239998
"357","2008-06-03",75.18
"358","2008-06-04",74
"359","2008-06-05",75.449997
"360","2008-06-06",74.769997
"361","2008-06-09",74.449997
"362","2008-06-10",71.279999
"363","2008-06-11",70.93
"364","2008-06-12",71.150002
"365","2008-06-13",73.239998
"366","2008-06-16",73.879997
"367","2008-06-17",76
"368","2008-06-18",76.25
"369","2008-06-19",77.300003
"370","2008-06-20",74.300003
"371","2008-06-23",76.150002
"372","2008-06-24",75.370003
"373","2008-06-25",73.709999
"374","2008-06-26",71.82
"375","2008-06-27",74.330002
"376","2008-06-30",77.480003
"377","2008-07-01",74.18
"378","2008-07-02",68.980003
"379","2008-07-03",68.980003
"380","2008-07-07",68
"381","2008-07-08",67.5
"382","2008-07-09",66.230003
"383","2008-07-10",68.629997
"384","2008-07-11",68.580002
"385","2008-07-14",69.410004
"386","2008-07-15",66.389999
"387","2008-07-16",65.839996
"388","2008-07-17",64.220001
"389","2008-07-18",63.700001
"390","2008-07-21",67.059998
"391","2008-07-22",65.400002
"392","2008-07-23",64.639999
"393","2008-07-24",61.25
"394","2008-07-25",62.889999
"395","2008-07-28",64.110001
"396","2008-07-29",65.610001
"397","2008-07-30",67.519997
"398","2008-07-31",66.260002
"399","2008-08-01",62.360001
"400","2008-08-04",59.560001
"401","2008-08-05",58.630001
"402","2008-08-06",61.25
"403","2008-08-07",59.540001
"404","2008-08-08",58.02
"405","2008-08-11",56.790001
"406","2008-08-12",57.060001
"407","2008-08-13",58.740002
"408","2008-08-14",58.5
"409","2008-08-15",57.650002
"410","2008-08-18",57.720001
"411","2008-08-19",58.439999
"412","2008-08-20",61.529999
"413","2008-08-21",63.139999
"414","2008-08-22",61.950001
"415","2008-08-25",60.93
"416","2008-08-26",62.330002
"417","2008-08-27",63.029999
"418","2008-08-28",63.869999
"419","2008-08-29",62.52
"420","2008-09-02",57.060001
"421","2008-09-03",54.419998
"422","2008-09-04",52.560001
"423","2008-09-05",52.669998
"424","2008-09-08",52.310001
"425","2008-09-09",48.09
"426","2008-09-10",50.549999
"427","2008-09-11",50.330002
"428","2008-09-12",54.57
"429","2008-09-15",49.700001
"430","2008-09-16",51.869999
"431","2008-09-17",48.529999
"432","2008-09-18",49.200001
"433","2008-09-19",55.389999
"434","2008-09-22",54.75
"435","2008-09-23",52.59
"436","2008-09-24",52.669998
"437","2008-09-25",54.23
"438","2008-09-26",51.099998
"439","2008-09-29",42.439999
"440","2008-09-30",45.91
"441","2008-10-01",44
"442","2008-10-02",39.02
"443","2008-10-03",41
"444","2008-10-06",37.98
"445","2008-10-07",36.150002
"446","2008-10-08",36
"447","2008-10-09",32.549999
"448","2008-10-10",33.700001
"449","2008-10-13",39.09
"450","2008-10-14",37.400002
"451","2008-10-15",30.17
"452","2008-10-16",31.25
"453","2008-10-17",31.16
"454","2008-10-20",35.700001
"455","2008-10-21",32.450001
"456","2008-10-22",27.93
"457","2008-10-23",27.059999
"458","2008-10-24",27.59
"459","2008-10-27",25.66
"460","2008-10-28",30
"461","2008-10-29",32.25
"462","2008-10-30",33.529999
"463","2008-10-31",34.330002
"464","2008-11-03",34.330002
"465","2008-11-04",37.240002
"466","2008-11-05",35.060001
"467","2008-11-06",30.360001
"468","2008-11-07",32.93
"469","2008-11-10",34.389999
"470","2008-11-11",31.950001
"471","2008-11-12",27.92
"472","2008-11-13",30.15
"473","2008-11-14",27.18
"474","2008-11-17",26.379999
"475","2008-11-18",26.690001
"476","2008-11-19",24
"477","2008-11-20",21.16
"478","2008-11-21",25.290001
"479","2008-11-24",30.299999
"480","2008-11-25",33.130001
"481","2008-11-26",35.77
"482","2008-11-28",36.5
"483","2008-12-01",31.389999
"484","2008-12-02",31.68
"485","2008-12-03",32.549999
"486","2008-12-04",29.719999
"487","2008-12-05",30.85
"488","2008-12-08",33.450001
"489","2008-12-09",33.610001
"490","2008-12-10",37.009998
"491","2008-12-11",35.310001
"492","2008-12-12",36.220001
"493","2008-12-15",37.509998
"494","2008-12-16",39.77
"495","2008-12-17",40.040001
"496","2008-12-18",36.779999
"497","2008-12-19",36.599998
"498","2008-12-22",35.68
"499","2008-12-23",35.639999
"500","2008-12-24",35.93
"501","2008-12-26",36.509998
"502","2008-12-29",36.369999
"503","2008-12-30",37.810001
"504","2008-12-31",38.580002
"505","2009-01-02",40.970001
"506","2009-01-05",40.279999
"507","2009-01-06",43.299999
"508","2009-01-07",39.41
"509","2009-01-08",40.279999
"510","2009-01-09",39.029999
"511","2009-01-12",36.540001
"512","2009-01-13",36.77
"513","2009-01-14",33.82
"514","2009-01-15",35.150002
"515","2009-01-16",35.73
"516","2009-01-20",31.52
"517","2009-01-21",34.029999
"518","2009-01-22",32.709999
"519","2009-01-23",33.200001
"520","2009-01-26",33.66
"521","2009-01-27",35.689999
"522","2009-01-28",37.66
"523","2009-01-29",35.759998
"524","2009-01-30",33.830002
"525","2009-02-02",32.880001
"526","2009-02-03",33.939999
"527","2009-02-04",36.02
"528","2009-02-05",37.860001
"529","2009-02-06",40.41
"530","2009-02-09",40.700001
"531","2009-02-10",36.939999
"532","2009-02-11",37.049999
"533","2009-02-12",36.779999
"534","2009-02-13",37.18
"535","2009-02-17",33.200001
"536","2009-02-18",33.07
"537","2009-02-19",33.330002
"538","2009-02-20",33.599998
"539","2009-02-23",31.940001
"540","2009-02-24",34.139999
"541","2009-02-25",31.959999
"542","2009-02-26",32.049999
"543","2009-02-27",31.370001
"544","2009-03-02",28.59
"545","2009-03-03",29.84
"546","2009-03-04",33.139999
"547","2009-03-05",30.959999
"548","2009-03-06",32.84
"549","2009-03-09",32.040001
"550","2009-03-10",34.900002
"551","2009-03-11",36.82
"552","2009-03-12",37.139999
"553","2009-03-13",37.959999
"554","2009-03-16",37.41
"555","2009-03-17",37.639999
"556","2009-03-18",38.509998
"557","2009-03-19",40.619999
"558","2009-03-20",40.689999
"559","2009-03-23",44.93
"560","2009-03-24",41.740002
"561","2009-03-25",41.459999
"562","2009-03-26",43.580002
"563","2009-03-27",40.419998
"564","2009-03-30",37.790001
"565","2009-03-31",39.549999
"566","2009-04-01",40.68
"567","2009-04-02",44.380001
"568","2009-04-03",43.939999
"569","2009-04-06",41.849998
"570","2009-04-07",40.049999
"571","2009-04-08",40.490002
"572","2009-04-09",41.82
"573","2009-04-13",43.299999
"574","2009-04-14",42.310001
"575","2009-04-15",42.689999
"576","2009-04-16",42.91
"577","2009-04-17",42.049999
"578","2009-04-20",39.009998
"579","2009-04-21",40.689999
"580","2009-04-22",40.619999
"581","2009-04-23",41.639999
"582","2009-04-24",42.330002
"583","2009-04-27",40.639999
"584","2009-04-28",39.810001
"585","2009-04-29",41.740002
"586","2009-04-30",41.84
"587","2009-05-01",43.189999
"588","2009-05-04",45.23
"589","2009-05-05",44.639999
"590","2009-05-06",47.189999
"591","2009-05-07",45.599998
"592","2009-05-08",47.709999
"593","2009-05-11",45.91
"594","2009-05-12",45.290001
"595","2009-05-13",42.41
"596","2009-05-14",43.110001
"597","2009-05-15",42.599998
"598","2009-05-18",44.939999
"599","2009-05-19",46.009998
"600","2009-05-20",46.110001
"601","2009-05-21",44.939999
"602","2009-05-22",44.950001
"603","2009-05-26",46.5
"604","2009-05-27",44.990002
"605","2009-05-28",46.599998
"606","2009-05-29",48.099998
"607","2009-06-01",51.169998
"608","2009-06-02",51.52
"609","2009-06-03",48.700001
"610","2009-06-04",48.450001
"611","2009-06-05",50.419998
"612","2009-06-08",49.130001
"613","2009-06-09",49.830002
"614","2009-06-10",51.080002
"615","2009-06-11",51.709999
"616","2009-06-12",49.560001
"617","2009-06-15",47.509998
"618","2009-06-16",46.360001
"619","2009-06-17",45.73
"620","2009-06-18",45.779999
"621","2009-06-19",46.650002
"622","2009-06-22",43.919998
"623","2009-06-23",44.970001
"624","2009-06-24",45.509998
"625","2009-06-25",46.400002
"626","2009-06-26",45.130001
"627","2009-06-29",45.759998
"628","2009-06-30",45.459999
"629","2009-07-01",46.439999
"630","2009-07-02",44.310001
"631","2009-07-06",42.389999
"632","2009-07-07",41.880001
"633","2009-07-08",42.27
"634","2009-07-09",42.82
"635","2009-07-10",42.580002
"636","2009-07-13",43.939999
"637","2009-07-14",45.02
"638","2009-07-15",47.389999
"639","2009-07-16",47.900002
"640","2009-07-17",47.959999
"641","2009-07-20",49.98
"642","2009-07-21",50.200001
"643","2009-07-22",50.07
"644","2009-07-23",52.099998
"645","2009-07-24",51.830002
"646","2009-07-27",52.09
"647","2009-07-28",51.459999
"648","2009-07-29",49.869999
"649","2009-07-30",52.279999
"650","2009-07-31",52.900002
"651","2009-08-03",55.470001
"652","2009-08-04",54.93
"653","2009-08-05",54.619999
"654","2009-08-06",52.970001
"655","2009-08-07",53.59
"656","2009-08-10",51.689999
"657","2009-08-11",51.380001
"658","2009-08-12",52.139999
"659","2009-08-13",53.77
"660","2009-08-14",51.830002
"661","2009-08-17",49.23
"662","2009-08-18",50.700001
"663","2009-08-19",50.919998
"664","2009-08-20",51.709999
"665","2009-08-21",52.700001
"666","2009-08-24",53.41
"667","2009-08-25",52.540001
"668","2009-08-26",52.439999
"669","2009-08-27",53.349998
"670","2009-08-28",53.759998
"671","2009-08-31",52.220001
"672","2009-09-01",50.990002
"673","2009-09-02",50.459999
"674","2009-09-03",51.889999
"675","2009-09-04",52.540001
"676","2009-09-08",54.880001
"677","2009-09-09",55.220001
"678","2009-09-10",56.029999
"679","2009-09-11",56.889999
"680","2009-09-14",56.599998
"681","2009-09-15",56.970001
"682","2009-09-16",58.689999
"683","2009-09-17",57.93
"684","2009-09-18",57.009998
"685","2009-09-21",55.700001
"686","2009-09-22",56.880001
"687","2009-09-23",55.470001
"688","2009-09-24",53.68
"689","2009-09-25",54
"690","2009-09-28",55.139999
"691","2009-09-29",55.09
"692","2009-09-30",55.099998
"693","2009-10-01",51.93
"694","2009-10-02",52.119999
"695","2009-10-05",53.68
"696","2009-10-06",55.34
"697","2009-10-07",56.07
"698","2009-10-08",57.580002
"699","2009-10-09",56.740002
"700","2009-10-12",56.889999
"701","2009-10-13",56.799999
"702","2009-10-14",59.07
"703","2009-10-15",59.970001
"704","2009-10-16",59.450001
"705","2009-10-19",61.02
"706","2009-10-20",60.459999
"707","2009-10-21",60.439999
"708","2009-10-22",60.580002
"709","2009-10-23",59.779999
"710","2009-10-26",58.450001
"711","2009-10-27",57.709999
"712","2009-10-28",54.630001
"713","2009-10-29",57.400002
"714","2009-10-30",54.200001
"715","2009-11-02",54.959999
"716","2009-11-03",55.16
"717","2009-11-04",55.75
"718","2009-11-05",56.599998
"719","2009-11-06",56.919998
"720","2009-11-09",59.75
"721","2009-11-10",59.790001
"722","2009-11-11",60.400002
"723","2009-11-12",59.139999
"724","2009-11-13",60.900002
"725","2009-11-16",63.060001
"726","2009-11-17",63.310001
"727","2009-11-18",62.869999
"728","2009-11-19",61.599998
"729","2009-11-20",60.720001
"730","2009-11-23",61.91
"731","2009-11-24",61.82
"732","2009-11-25",64.190002
"733","2009-11-27",61.580002
"734","2009-11-30",61.939999
"735","2009-12-01",63.740002
"736","2009-12-02",64.660004
"737","2009-12-03",63.580002
"738","2009-12-04",62.16
"739","2009-12-07",62.189999
"740","2009-12-08",60.259998
"741","2009-12-09",60.810001
"742","2009-12-10",60.279999
"743","2009-12-11",61.16
"744","2009-12-14",62.52
"745","2009-12-15",61.549999
"746","2009-12-16",62.25
"747","2009-12-17",60.450001
"748","2009-12-18",61.68
"749","2009-12-21",61.259998
"750","2009-12-22",61.799999
"751","2009-12-23",62.889999
"752","2009-12-24",63.52
"753","2009-12-28",63.220001
"754","2009-12-29",63.950001
"755","2009-12-30",64.349998
"756","2009-12-31",63.849998
"757","2010-01-04",66.900002
"758","2010-01-05",66.860001
"759","2010-01-06",67.790001
"760","2010-01-07",67.370003
"761","2010-01-08",68.599998
"762","2010-01-11",68.610001
"763","2010-01-12",66.120003
"764","2010-01-13",67.300003
"765","2010-01-14",67.739998
"766","2010-01-15",66.540001
"767","2010-01-19",68.730003
"768","2010-01-20",65.989998
"769","2010-01-21",62.91
"770","2010-01-22",61.130001
"771","2010-01-25",62.16
"772","2010-01-26",61.209999
"773","2010-01-27",61.389999
"774","2010-01-28",60.139999
"775","2010-01-29",58.580002
"776","2010-02-01",61.18
"777","2010-02-02",62.970001
"778","2010-02-03",61.310001
"779","2010-02-04",57.93
"780","2010-02-05",58.5
"781","2010-02-08",57.259998
"782","2010-02-09",59.950001
"783","2010-02-10",58.34
"784","2010-02-11",60.77
"785","2010-02-12",60.25
"786","2010-02-16",62.279999
"787","2010-02-17",62.34
"788","2010-02-18",63.220001
"789","2010-02-19",63.040001
"790","2010-02-22",62.779999
"791","2010-02-23",61.220001
"792","2010-02-24",61.810001
"793","2010-02-25",61.279999
"794","2010-02-26",61.759998
"795","2010-03-01",63.200001
"796","2010-03-02",63.529999
"797","2010-03-03",64.419998
"798","2010-03-04",64.349998
"799","2010-03-05",67.07
"800","2010-03-08",67.32
"801","2010-03-09",66.650002
"802","2010-03-10",66.980003
"803","2010-03-11",66.629997
"804","2010-03-12",66.629997
"805","2010-03-15",65.839996
"806","2010-03-16",67.019997
"807","2010-03-17",67.760002
"808","2010-03-18",67.470001
"809","2010-03-19",65.919998
"810","2010-03-22",66.709999
"811","2010-03-23",68.160004
"812","2010-03-24",66.32
"813","2010-03-25",65.690002
"814","2010-03-26",66.730003
"815","2010-03-29",68.550003
"816","2010-03-30",68.879997
"817","2010-03-31",68.43
"818","2010-04-01",70.669998
"819","2010-04-05",70.900002
"820","2010-04-06",70.860001
"821","2010-04-07",69.199997
"822","2010-04-08",69.730003
"823","2010-04-09",70.400002
"824","2010-04-12",69.949997
"825","2010-04-13",69.550003
"826","2010-04-14",70.949997
"827","2010-04-15",69.800003
"828","2010-04-16",67.720001
"829","2010-04-19",66.809998
"830","2010-04-20",67.209999
"831","2010-04-21",66.010002
"832","2010-04-22",66.019997
"833","2010-04-23",65.870003
"834","2010-04-26",66.230003
"835","2010-04-27",62.900002
"836","2010-04-28",63.419998
"837","2010-04-29",63.849998
"838","2010-04-30",61
"839","2010-05-03",59.380001
"840","2010-05-04",57.040001
"841","2010-05-05",57.130001
"842","2010-05-06",54.380001
"843","2010-05-07",55.27
"844","2010-05-10",59.330002
"845","2010-05-11",57.66
"846","2010-05-12",58.099998
"847","2010-05-13",58
"848","2010-05-14",56.119999
"849","2010-05-17",55.380001
"850","2010-05-18",54.150002
"851","2010-05-19",53.450001
"852","2010-05-20",50.32
"853","2010-05-21",52.900002
"854","2010-05-24",52.009998
"855","2010-05-25",52.450001
"856","2010-05-26",52.540001
"857","2010-05-27",56.91
"858","2010-05-28",54.889999
"859","2010-06-01",53.240002
"860","2010-06-02",55.150002
"861","2010-06-03",53.889999
"862","2010-06-04",50.360001
"863","2010-06-07",49.450001
"864","2010-06-08",51.860001
"865","2010-06-09",51.68
"866","2010-06-10",55.240002
"867","2010-06-11",54.939999
"868","2010-06-14",55.549999
"869","2010-06-15",57.459999
"870","2010-06-16",57.060001
"871","2010-06-17",56.889999
"872","2010-06-18",57.450001
"873","2010-06-21",58.919998
"874","2010-06-22",57.77
"875","2010-06-23",58.950001
"876","2010-06-24",57.310001
"877","2010-06-25",56.82
"878","2010-06-28",55.919998
"879","2010-06-29",53.060001
"880","2010-06-30",51.439999
"881","2010-07-01",51.610001
"882","2010-07-02",52.150002
"883","2010-07-06",53.110001
"884","2010-07-07",55.009998
"885","2010-07-08",55.810001
"886","2010-07-09",56.380001
"887","2010-07-12",55.110001
"888","2010-07-13",56.189999
"889","2010-07-14",56.119999
"890","2010-07-15",56.75
"891","2010-07-16",55.029999
"892","2010-07-19",55.299999
"893","2010-07-20",57.919998
"894","2010-07-21",57.48
"895","2010-07-22",59.900002
"896","2010-07-23",60.700001
"897","2010-07-26",60.93
"898","2010-07-27",61.07
"899","2010-07-28",61.599998
"900","2010-07-29",61.630001
"901","2010-07-30",61.540001
"902","2010-08-02",64.550003
"903","2010-08-03",64.190002
"904","2010-08-04",64.18
"905","2010-08-05",64.25
"906","2010-08-06",64.82
"907","2010-08-09",64.830002
"908","2010-08-10",63.369999
"909","2010-08-11",60.220001
"910","2010-08-12",60.349998
"911","2010-08-13",60.540001
"912","2010-08-16",61.259998
"913","2010-08-17",59.330002
"914","2010-08-18",57.689999
"915","2010-08-19",56.689999
"916","2010-08-20",56.650002
"917","2010-08-23",56.349998
"918","2010-08-24",55.34
"919","2010-08-25",55.27
"920","2010-08-26",55.34
"921","2010-08-27",56.419998
"922","2010-08-30",55.650002
"923","2010-08-31",55.900002
"924","2010-09-01",58.599998
"925","2010-09-02",58.900002
"926","2010-09-03",59.849998
"927","2010-09-07",58.360001
"928","2010-09-08",58.240002
"929","2010-09-09",59.130001
"930","2010-09-10",58.990002
"931","2010-09-13",60.91
"932","2010-09-14",61.349998
"933","2010-09-15",61.560001
"934","2010-09-16",61.34
"935","2010-09-17",60.77
"936","2010-09-20",61.799999
"937","2010-09-21",61.59
"938","2010-09-22",62.459999
"939","2010-09-23",62.040001
"940","2010-09-24",63.740002
"941","2010-09-27",63.48
"942","2010-09-28",64.610001
"943","2010-09-29",63.919998
"944","2010-09-30",63.919998
"945","2010-10-01",65.300003
"946","2010-10-04",64.18
"947","2010-10-05",66.129997
"948","2010-10-06",67.839996
"949","2010-10-07",67.43
"950","2010-10-08",68.949997
"951","2010-10-11",68.440002
