"","date","SIGI"
"134","2007-07-16",22.74
"135","2007-07-17",22.799999
"136","2007-07-18",22.290001
"137","2007-07-19",22.85
"138","2007-07-20",22.51
"139","2007-07-23",22.34
"140","2007-07-24",21.700001
"141","2007-07-25",21.91
"142","2007-07-26",21.41
"143","2007-07-27",20.23
"144","2007-07-30",20.58
"145","2007-07-31",20.52
"146","2007-08-01",20.889999
"147","2007-08-02",20.9
"148","2007-08-03",19.450001
"149","2007-08-06",20.4
"150","2007-08-07",20.309999
"151","2007-08-08",20.969999
"152","2007-08-09",19.620001
"153","2007-08-10",21.93
"154","2007-08-13",21.709999
"155","2007-08-14",20.440001
"156","2007-08-15",19.950001
"157","2007-08-16",20.639999
"158","2007-08-17",21.9
"159","2007-08-20",21.5
"160","2007-08-21",21.129999
"161","2007-08-22",21.280001
"162","2007-08-23",20.780001
"163","2007-08-24",21.34
"164","2007-08-27",21.200001
"165","2007-08-28",20.610001
"166","2007-08-29",21.18
"167","2007-08-30",20.940001
"168","2007-08-31",21.1
"169","2007-09-04",21.040001
"170","2007-09-05",20.66
"171","2007-09-06",20.719999
"172","2007-09-07",20.280001
"173","2007-09-10",20.139999
"174","2007-09-11",20.4
"175","2007-09-12",20.16
"176","2007-09-13",20.17
"177","2007-09-14",20.360001
"178","2007-09-17",20.07
"179","2007-09-18",21.35
"180","2007-09-19",22
"181","2007-09-20",21.41
"182","2007-09-21",21.33
"183","2007-09-24",21.120001
"184","2007-09-25",21.16
"185","2007-09-26",21.370001
"186","2007-09-27",21.440001
"187","2007-09-28",21.280001
"188","2007-10-01",21.969999
"189","2007-10-02",22.549999
"190","2007-10-03",22.27
"191","2007-10-04",22.6
"192","2007-10-05",23.139999
"193","2007-10-08",23
"194","2007-10-09",22.889999
"195","2007-10-10",22.639999
"196","2007-10-11",22.24
"197","2007-10-12",22.32
"198","2007-10-15",21.559999
"199","2007-10-16",21.209999
"200","2007-10-17",21.23
"201","2007-10-18",21.379999
"202","2007-10-19",21.200001
"203","2007-10-22",22.17
"204","2007-10-23",22.209999
"205","2007-10-24",22.25
"206","2007-10-25",21.43
"207","2007-10-26",24.209999
"208","2007-10-29",24.26
"209","2007-10-30",24.530001
"210","2007-10-31",24.309999
"211","2007-11-01",22.74
"212","2007-11-02",22.709999
"213","2007-11-05",22.450001
"214","2007-11-06",23.24
"215","2007-11-07",22.549999
"216","2007-11-08",23.309999
"217","2007-11-09",23.66
"218","2007-11-12",23.41
"219","2007-11-13",23.77
"220","2007-11-14",23.290001
"221","2007-11-15",23.450001
"222","2007-11-16",22.940001
"223","2007-11-19",22.23
"224","2007-11-20",22.440001
"225","2007-11-21",21.889999
"226","2007-11-23",22.709999
"227","2007-11-26",21.4
"228","2007-11-27",22.16
"229","2007-11-28",22.93
"230","2007-11-29",23.360001
"231","2007-11-30",23.59
"232","2007-12-03",23.889999
"233","2007-12-04",23.66
"234","2007-12-05",24.620001
"235","2007-12-06",25.18
"236","2007-12-07",24.940001
"237","2007-12-10",24.99
"238","2007-12-11",23.540001
"239","2007-12-12",23.190001
"240","2007-12-13",23.280001
"241","2007-12-14",22.33
"242","2007-12-17",21.950001
"243","2007-12-18",22.43
"244","2007-12-19",22
"245","2007-12-20",22.02
"246","2007-12-21",23.02
"247","2007-12-24",23.74
"248","2007-12-26",23.459999
"249","2007-12-27",22.99
"250","2007-12-28",22.959999
"251","2007-12-31",22.99
"252","2008-01-02",22.73
"253","2008-01-03",22.85
"254","2008-01-04",22.309999
"255","2008-01-07",23.17
"256","2008-01-08",21.860001
"257","2008-01-09",22.459999
"258","2008-01-10",22.780001
"259","2008-01-11",22.18
"260","2008-01-14",22.26
"261","2008-01-15",21.92
"262","2008-01-16",22.530001
"263","2008-01-17",21.790001
"264","2008-01-18",21.620001
"265","2008-01-22",22.309999
"266","2008-01-23",23.75
"267","2008-01-24",22.709999
"268","2008-01-25",21.75
"269","2008-01-28",22.389999
"270","2008-01-29",22.879999
"271","2008-01-30",22.52
"272","2008-01-31",23.91
"273","2008-02-01",23.75
"274","2008-02-04",24.030001
"275","2008-02-05",24.67
"276","2008-02-06",24.07
"277","2008-02-07",24.18
"278","2008-02-08",24.15
"279","2008-02-11",23.41
"280","2008-02-12",23.91
"281","2008-02-13",24.24
"282","2008-02-14",23.76
"283","2008-02-15",24.450001
"284","2008-02-19",24.24
"285","2008-02-20",24.620001
"286","2008-02-21",24.27
"287","2008-02-22",24.4
"288","2008-02-25",24.75
"289","2008-02-26",24.639999
"290","2008-02-27",24.370001
"291","2008-02-28",24.17
"292","2008-02-29",23.76
"293","2008-03-03",23.93
"294","2008-03-04",24.110001
"295","2008-03-05",23.860001
"296","2008-03-06",23.58
"297","2008-03-07",24
"298","2008-03-10",23.84
"299","2008-03-11",25.01
"300","2008-03-12",24.52
"301","2008-03-13",24.719999
"302","2008-03-14",24.15
"303","2008-03-17",23.92
"304","2008-03-18",25.280001
"305","2008-03-19",25.17
"306","2008-03-20",26.950001
"307","2008-03-24",24.43
"308","2008-03-25",24.24
"309","2008-03-26",23.84
"310","2008-03-27",23.33
"311","2008-03-28",23.42
"312","2008-03-31",23.879999
"313","2008-04-01",24.780001
"314","2008-04-02",24.77
"315","2008-04-03",24.610001
"316","2008-04-04",24.549999
"317","2008-04-07",24.889999
"318","2008-04-08",24.84
"319","2008-04-09",24.469999
"320","2008-04-10",24.780001
"321","2008-04-11",24.51
"322","2008-04-14",24.35
"323","2008-04-15",24.719999
"324","2008-04-16",25.469999
"325","2008-04-17",25.68
"326","2008-04-18",25.52
"327","2008-04-21",25.15
"328","2008-04-22",24.969999
"329","2008-04-23",25.049999
"330","2008-04-24",25.299999
"331","2008-04-25",22.01
"332","2008-04-28",21.959999
"333","2008-04-29",21.41
"334","2008-04-30",21.32
"335","2008-05-01",22.139999
"336","2008-05-02",21.799999
"337","2008-05-05",21.469999
"338","2008-05-06",21.25
"339","2008-05-07",20.469999
"340","2008-05-08",20.700001
"341","2008-05-09",20.74
"342","2008-05-12",20.9
"343","2008-05-13",21.17
"344","2008-05-14",21.030001
"345","2008-05-15",21.209999
"346","2008-05-16",21.309999
"347","2008-05-19",21.280001
"348","2008-05-20",21.02
"349","2008-05-21",20.969999
"350","2008-05-22",21.58
"351","2008-05-23",21.18
"352","2008-05-27",21.530001
"353","2008-05-28",21.6
"354","2008-05-29",22.07
"355","2008-05-30",21.879999
"356","2008-06-02",21.58
"357","2008-06-03",21.530001
"358","2008-06-04",21.700001
"359","2008-06-05",22.389999
"360","2008-06-06",21.639999
"361","2008-06-09",21.440001
"362","2008-06-10",21.93
"363","2008-06-11",21.190001
"364","2008-06-12",21.370001
"365","2008-06-13",21.610001
"366","2008-06-16",21.59
"367","2008-06-17",21.08
"368","2008-06-18",20.879999
"369","2008-06-19",20.49
"370","2008-06-20",19.84
"371","2008-06-23",19.950001
"372","2008-06-24",20.059999
"373","2008-06-25",20.360001
"374","2008-06-26",20.02
"375","2008-06-27",19.360001
"376","2008-06-30",18.76
"377","2008-07-01",19.030001
"378","2008-07-02",18.9
"379","2008-07-03",18.719999
"380","2008-07-07",18.389999
"381","2008-07-08",19.58
"382","2008-07-09",18.610001
"383","2008-07-10",18.52
"384","2008-07-11",18.49
"385","2008-07-14",17.969999
"386","2008-07-15",17.959999
"387","2008-07-16",18.98
"388","2008-07-17",19.23
"389","2008-07-18",19.35
"390","2008-07-21",18.940001
"391","2008-07-22",20.040001
"392","2008-07-23",20.75
"393","2008-07-24",20.34
"394","2008-07-25",20.76
"395","2008-07-28",20.719999
"396","2008-07-29",21.76
"397","2008-07-30",22.059999
"398","2008-07-31",21.6
"399","2008-08-01",22.08
"400","2008-08-04",22.84
"401","2008-08-05",23.68
"402","2008-08-06",23.42
"403","2008-08-07",22.65
"404","2008-08-08",23.58
"405","2008-08-11",24.030001
"406","2008-08-12",23.959999
"407","2008-08-13",23.83
"408","2008-08-14",24.360001
"409","2008-08-15",24.719999
"410","2008-08-18",24.16
"411","2008-08-19",23.889999
"412","2008-08-20",24.129999
"413","2008-08-21",23.309999
"414","2008-08-22",23.76
"415","2008-08-25",23.35
"416","2008-08-26",23.6
"417","2008-08-27",23.870001
"418","2008-08-28",24.559999
"419","2008-08-29",24.139999
"420","2008-09-02",24.35
"421","2008-09-03",25.040001
"422","2008-09-04",24.48
"423","2008-09-05",24.620001
"424","2008-09-08",25.059999
"425","2008-09-09",24.059999
"426","2008-09-10",24.75
"427","2008-09-11",24.450001
"428","2008-09-12",24.41
"429","2008-09-15",23.610001
"430","2008-09-16",25.799999
"431","2008-09-17",23.389999
"432","2008-09-18",25
"433","2008-09-19",26.25
"434","2008-09-22",25.16
"435","2008-09-23",24.73
"436","2008-09-24",24.709999
"437","2008-09-25",25.299999
"438","2008-09-26",25.01
"439","2008-09-29",22.23
"440","2008-09-30",22.92
"441","2008-10-01",25.440001
"442","2008-10-02",23.870001
"443","2008-10-03",22.58
"444","2008-10-06",23.360001
"445","2008-10-07",21.76
"446","2008-10-08",21.389999
"447","2008-10-09",18.59
"448","2008-10-10",19.98
"449","2008-10-13",23.5
"450","2008-10-14",21.01
"451","2008-10-15",18.99
"452","2008-10-16",20.389999
"453","2008-10-17",19.299999
"454","2008-10-20",20.639999
"455","2008-10-21",19.969999
"456","2008-10-22",19.120001
"457","2008-10-23",19.57
"458","2008-10-24",18.9
"459","2008-10-27",18.040001
"460","2008-10-28",20.469999
"461","2008-10-29",20.41
"462","2008-10-30",22.93
"463","2008-10-31",23.75
"464","2008-11-03",23.450001
"465","2008-11-04",23.27
"466","2008-11-05",21.75
"467","2008-11-06",21.370001
"468","2008-11-07",22.219999
"469","2008-11-10",21.07
"470","2008-11-11",21.040001
"471","2008-11-12",20.139999
"472","2008-11-13",22.299999
"473","2008-11-14",20.950001
"474","2008-11-17",21.139999
"475","2008-11-18",21.77
"476","2008-11-19",19.07
"477","2008-11-20",17.67
"478","2008-11-21",18.799999
"479","2008-11-24",20.77
"480","2008-11-25",21.860001
"481","2008-11-26",22.68
"482","2008-11-28",22.959999
"483","2008-12-01",19.68
"484","2008-12-02",20.24
"485","2008-12-03",21.219999
"486","2008-12-04",20.26
"487","2008-12-05",21.959999
"488","2008-12-08",21.209999
"489","2008-12-09",20.290001
"490","2008-12-10",20.58
"491","2008-12-11",19.620001
"492","2008-12-12",20.67
"493","2008-12-15",20.35
"494","2008-12-16",22.33
"495","2008-12-17",22.719999
"496","2008-12-18",22.18
"497","2008-12-19",22.129999
"498","2008-12-22",21.959999
"499","2008-12-23",21.07
"500","2008-12-24",21.5
"501","2008-12-26",21.48
"502","2008-12-29",21.059999
"503","2008-12-30",21.950001
"504","2008-12-31",22.93
"505","2009-01-02",22.709999
"506","2009-01-05",22.48
"507","2009-01-06",22.940001
"508","2009-01-07",21.809999
"509","2009-01-08",22.370001
"510","2009-01-09",21.15
"511","2009-01-12",21.280001
"512","2009-01-13",21.84
"513","2009-01-14",20.690001
"514","2009-01-15",20.870001
"515","2009-01-16",21.26
"516","2009-01-20",19.68
"517","2009-01-21",20.940001
"518","2009-01-22",19.65
"519","2009-01-23",19.5
"520","2009-01-26",19.459999
"521","2009-01-27",19.889999
"522","2009-01-28",20.68
"523","2009-01-29",15.78
"524","2009-01-30",15.35
"525","2009-02-02",14.98
"526","2009-02-03",14.99
"527","2009-02-04",14.63
"528","2009-02-05",14.88
"529","2009-02-06",15.28
"530","2009-02-09",15.06
"531","2009-02-10",14.02
"532","2009-02-11",14.2
"533","2009-02-12",14.17
"534","2009-02-13",13.59
"535","2009-02-17",13.03
"536","2009-02-18",12.88
"537","2009-02-19",12.64
"538","2009-02-20",12.67
"539","2009-02-23",11.86
"540","2009-02-24",12.87
"541","2009-02-25",12.27
"542","2009-02-26",11.88
"543","2009-02-27",12.03
"544","2009-03-02",11.6
"545","2009-03-03",11.2
"546","2009-03-04",11.36
"547","2009-03-05",10.32
"548","2009-03-06",10.61
"549","2009-03-09",10.17
"550","2009-03-10",11.26
"551","2009-03-11",11.39
"552","2009-03-12",12.12
"553","2009-03-13",12.35
"554","2009-03-16",12.1
"555","2009-03-17",12.95
"556","2009-03-18",13.17
"557","2009-03-19",12.69
"558","2009-03-20",12.48
"559","2009-03-23",13.16
"560","2009-03-24",12.18
"561","2009-03-25",12.81
"562","2009-03-26",12.95
"563","2009-03-27",12.5
"564","2009-03-30",11.84
"565","2009-03-31",12.16
"566","2009-04-01",12.22
"567","2009-04-02",12.81
"568","2009-04-03",13.08
"569","2009-04-06",12.88
"570","2009-04-07",12.49
"571","2009-04-08",12.8
"572","2009-04-09",13.88
"573","2009-04-13",14.35
"574","2009-04-14",13.08
"575","2009-04-15",13.64
"576","2009-04-16",13.13
"577","2009-04-17",12.71
"578","2009-04-20",11.93
"579","2009-04-21",12.78
"580","2009-04-22",12.14
"581","2009-04-23",12.02
"582","2009-04-24",12.01
"583","2009-04-27",11.63
"584","2009-04-28",11.91
"585","2009-04-29",12.68
"586","2009-04-30",14.76
"587","2009-05-01",14.62
"588","2009-05-04",15.11
"589","2009-05-05",14.07
"590","2009-05-06",14.33
"591","2009-05-07",13.86
"592","2009-05-08",15.03
"593","2009-05-11",14.22
"594","2009-05-12",13.91
"595","2009-05-13",13.01
"596","2009-05-14",13.47
"597","2009-05-15",13.01
"598","2009-05-18",13.51
"599","2009-05-19",13.21
"600","2009-05-20",12.72
"601","2009-05-21",12.79
"602","2009-05-22",12.73
"603","2009-05-26",13.45
"604","2009-05-27",12.79
"605","2009-05-28",12.83
"606","2009-05-29",13.21
"607","2009-06-01",13.88
"608","2009-06-02",14.11
"609","2009-06-03",14.15
"610","2009-06-04",14.18
"611","2009-06-05",13.95
"612","2009-06-08",13.94
"613","2009-06-09",13.9
"614","2009-06-10",13.59
"615","2009-06-11",13.49
"616","2009-06-12",13.29
"617","2009-06-15",12.88
"618","2009-06-16",12.95
"619","2009-06-17",13.06
"620","2009-06-18",13.05
"621","2009-06-19",13.12
"622","2009-06-22",12.58
"623","2009-06-23",12.36
"624","2009-06-24",12.35
"625","2009-06-25",12.51
"626","2009-06-26",12.9
"627","2009-06-29",12.91
"628","2009-06-30",12.77
"629","2009-07-01",13.14
"630","2009-07-02",12.68
"631","2009-07-06",12.7
"632","2009-07-07",12.77
"633","2009-07-08",12.58
"634","2009-07-09",12.56
"635","2009-07-10",12.3
"636","2009-07-13",12.85
"637","2009-07-14",12.78
"638","2009-07-15",13.65
"639","2009-07-16",13.81
"640","2009-07-17",13.66
"641","2009-07-20",14.13
"642","2009-07-21",14.36
"643","2009-07-22",14.23
"644","2009-07-23",14.84
"645","2009-07-24",14.75
"646","2009-07-27",14.98
"647","2009-07-28",14.99
"648","2009-07-29",14.7
"649","2009-07-30",15.01
"650","2009-07-31",14.94
"651","2009-08-03",15.74
"652","2009-08-04",15.92
"653","2009-08-05",16.23
"654","2009-08-06",16.299999
"655","2009-08-07",16.549999
"656","2009-08-10",16.77
"657","2009-08-11",16.51
"658","2009-08-12",16.629999
"659","2009-08-13",16.629999
"660","2009-08-14",16.67
"661","2009-08-17",16.51
"662","2009-08-18",16.49
"663","2009-08-19",16.59
"664","2009-08-20",16.57
"665","2009-08-21",17.139999
"666","2009-08-24",17.02
"667","2009-08-25",17.32
"668","2009-08-26",17.360001
"669","2009-08-27",17.41
"670","2009-08-28",17.209999
"671","2009-08-31",17.02
"672","2009-09-01",16.51
"673","2009-09-02",16.17
"674","2009-09-03",16.309999
"675","2009-09-04",16.42
"676","2009-09-08",16.299999
"677","2009-09-09",16.459999
"678","2009-09-10",16.49
"679","2009-09-11",16.200001
"680","2009-09-14",16.450001
"681","2009-09-15",16.34
"682","2009-09-16",16.48
"683","2009-09-17",16.34
"684","2009-09-18",16.360001
"685","2009-09-21",16.24
"686","2009-09-22",15.95
"687","2009-09-23",15.92
"688","2009-09-24",15.73
"689","2009-09-25",15.8
"690","2009-09-28",16.370001
"691","2009-09-29",16.200001
"692","2009-09-30",15.73
"693","2009-10-01",15.48
"694","2009-10-02",15.35
"695","2009-10-05",15.66
"696","2009-10-06",16.049999
"697","2009-10-07",16.030001
"698","2009-10-08",16.1
"699","2009-10-09",16.129999
"700","2009-10-12",16.02
"701","2009-10-13",15.63
"702","2009-10-14",15.74
"703","2009-10-15",15.89
"704","2009-10-16",15.72
"705","2009-10-19",16.02
"706","2009-10-20",15.96
"707","2009-10-21",15.9
"708","2009-10-22",16.299999
"709","2009-10-23",15.96
"710","2009-10-26",15.78
"711","2009-10-27",15.77
"712","2009-10-28",15.62
"713","2009-10-29",15.36
"714","2009-10-30",15.32
"715","2009-11-02",15.57
"716","2009-11-03",15.4
"717","2009-11-04",15.23
"718","2009-11-05",15.49
"719","2009-11-06",15.43
"720","2009-11-09",15.51
"721","2009-11-10",15.25
"722","2009-11-11",15.47
"723","2009-11-12",15
"724","2009-11-13",15.2
"725","2009-11-16",15.52
"726","2009-11-17",15.45
"727","2009-11-18",15.32
"728","2009-11-19",15.51
"729","2009-11-20",15.64
"730","2009-11-23",15.9
"731","2009-11-24",15.93
"732","2009-11-25",15.72
"733","2009-11-27",15.29
"734","2009-11-30",15.6
"735","2009-12-01",15.59
"736","2009-12-02",15.99
"737","2009-12-03",15.63
"738","2009-12-04",15.99
"739","2009-12-07",16.129999
"740","2009-12-08",15.79
"741","2009-12-09",15.65
"742","2009-12-10",15.69
"743","2009-12-11",15.97
"744","2009-12-14",16.16
"745","2009-12-15",16.200001
"746","2009-12-16",16.440001
"747","2009-12-17",16.290001
"748","2009-12-18",16.57
"749","2009-12-21",16.76
"750","2009-12-22",16.93
"751","2009-12-23",16.74
"752","2009-12-24",16.9
"753","2009-12-28",17.02
"754","2009-12-29",16.98
"755","2009-12-30",16.9
"756","2009-12-31",16.450001
"757","2010-01-04",16.799999
"758","2010-01-05",16.66
"759","2010-01-06",16.379999
"760","2010-01-07",16.219999
"761","2010-01-08",16.120001
"762","2010-01-11",16.09
"763","2010-01-12",15.87
"764","2010-01-13",15.96
"765","2010-01-14",15.97
"766","2010-01-15",15.82
"767","2010-01-19",16.1
"768","2010-01-20",15.87
"769","2010-01-21",15.62
"770","2010-01-22",15.36
"771","2010-01-25",15.53
"772","2010-01-26",15.32
"773","2010-01-27",15.54
"774","2010-01-28",15.27
"775","2010-01-29",15.47
"776","2010-02-01",15.43
"777","2010-02-02",15.28
"778","2010-02-03",15.15
"779","2010-02-04",15.16
"780","2010-02-05",15.53
"781","2010-02-08",15.24
"782","2010-02-09",15.43
"783","2010-02-10",15.56
"784","2010-02-11",15.74
"785","2010-02-12",16.139999
"786","2010-02-16",16.35
"787","2010-02-17",16.32
"788","2010-02-18",16.360001
"789","2010-02-19",16.290001
"790","2010-02-22",16.290001
"791","2010-02-23",16.299999
"792","2010-02-24",16.469999
"793","2010-02-25",16.34
"794","2010-02-26",16.209999
"795","2010-03-01",16.290001
"796","2010-03-02",16.299999
"797","2010-03-03",16.200001
"798","2010-03-04",16.190001
"799","2010-03-05",16.18
"800","2010-03-08",16.290001
"801","2010-03-09",16.389999
"802","2010-03-10",16.450001
"803","2010-03-11",16.530001
"804","2010-03-12",16.49
"805","2010-03-15",16.540001
"806","2010-03-16",16.540001
"807","2010-03-17",16.799999
"808","2010-03-18",16.799999
"809","2010-03-19",16.76
"810","2010-03-22",16.860001
"811","2010-03-23",16.959999
"812","2010-03-24",16.83
"813","2010-03-25",16.639999
"814","2010-03-26",16.799999
"815","2010-03-29",16.84
"816","2010-03-30",16.85
"817","2010-03-31",16.6
"818","2010-04-01",16.780001
"819","2010-04-05",16.92
"820","2010-04-06",17.08
"821","2010-04-07",17.209999
"822","2010-04-08",17.110001
"823","2010-04-09",16.889999
"824","2010-04-12",16.719999
"825","2010-04-13",16.709999
"826","2010-04-14",17.200001
"827","2010-04-15",17.030001
"828","2010-04-16",16.85
"829","2010-04-19",16.950001
"830","2010-04-20",17.049999
"831","2010-04-21",17.07
"832","2010-04-22",17.17
"833","2010-04-23",17.27
"834","2010-04-26",17
"835","2010-04-27",16.790001
"836","2010-04-28",16.93
"837","2010-04-29",17.18
"838","2010-04-30",16.709999
"839","2010-05-03",16.93
"840","2010-05-04",16.59
"841","2010-05-05",16.32
"842","2010-05-06",15.94
"843","2010-05-07",15.31
"844","2010-05-10",16.110001
"845","2010-05-11",16.15
"846","2010-05-12",16.43
"847","2010-05-13",16.34
"848","2010-05-14",16.200001
"849","2010-05-17",16.49
"850","2010-05-18",16.09
"851","2010-05-19",16.18
"852","2010-05-20",15.34
"853","2010-05-21",15.25
"854","2010-05-24",14.85
"855","2010-05-25",15.03
"856","2010-05-26",14.98
"857","2010-05-27",15.67
"858","2010-05-28",15.6
"859","2010-06-01",14.97
"860","2010-06-02",15.39
"861","2010-06-03",15.45
"862","2010-06-04",14.64
"863","2010-06-07",14.48
"864","2010-06-08",14.42
"865","2010-06-09",14.26
"866","2010-06-10",14.89
"867","2010-06-11",15.04
"868","2010-06-14",15.04
"869","2010-06-15",15.58
"870","2010-06-16",15.55
"871","2010-06-17",15.68
"872","2010-06-18",15.82
"873","2010-06-21",15.55
"874","2010-06-22",15.49
"875","2010-06-23",15.42
"876","2010-06-24",15.37
"877","2010-06-25",15.66
"878","2010-06-28",15.6
"879","2010-06-29",15.16
"880","2010-06-30",14.86
"881","2010-07-01",14.69
"882","2010-07-02",14.58
"883","2010-07-06",14.18
"884","2010-07-07",14.57
"885","2010-07-08",14.68
"886","2010-07-09",15.06
"887","2010-07-12",14.76
"888","2010-07-13",15.23
"889","2010-07-14",15.14
"890","2010-07-15",15.09
"891","2010-07-16",14.91
"892","2010-07-19",14.97
"893","2010-07-20",14.97
"894","2010-07-21",14.82
"895","2010-07-22",15.27
"896","2010-07-23",15.4
"897","2010-07-26",15.56
"898","2010-07-27",15.81
"899","2010-07-28",15.5
"900","2010-07-29",15.95
"901","2010-07-30",15.56
"902","2010-08-02",15.79
"903","2010-08-03",15.71
"904","2010-08-04",16.07
"905","2010-08-05",15.88
"906","2010-08-06",15.71
"907","2010-08-09",16.01
"908","2010-08-10",15.8
"909","2010-08-11",15.11
"910","2010-08-12",15.29
"911","2010-08-13",15.06
"912","2010-08-16",15.13
"913","2010-08-17",15.29
"914","2010-08-18",15.42
"915","2010-08-19",14.95
"916","2010-08-20",14.91
"917","2010-08-23",14.69
"918","2010-08-24",14.65
"919","2010-08-25",14.96
"920","2010-08-26",14.87
"921","2010-08-27",15.18
"922","2010-08-30",14.79
"923","2010-08-31",14.86
"924","2010-09-01",15.44
"925","2010-09-02",15.18
"926","2010-09-03",15.45
"927","2010-09-07",15.13
"928","2010-09-08",15.22
"929","2010-09-09",15.51
"930","2010-09-10",15.42
"931","2010-09-13",15.6
"932","2010-09-14",15.65
"933","2010-09-15",15.98
"934","2010-09-16",15.95
"935","2010-09-17",16.25
"936","2010-09-20",16.469999
"937","2010-09-21",16.33
"938","2010-09-22",16.23
"939","2010-09-23",15.84
"940","2010-09-24",16.200001
"941","2010-09-27",16.08
"942","2010-09-28",16.200001
"943","2010-09-29",16.299999
"944","2010-09-30",16.290001
"945","2010-10-01",16.280001
"946","2010-10-04",16.190001
"947","2010-10-05",16.719999
"948","2010-10-06",16.790001
"949","2010-10-07",16.629999
"950","2010-10-08",16.790001
"951","2010-10-11",16.77
"952","2010-10-12",16.790001
"953","2010-10-13",17.139999
"954","2010-10-14",17.370001
"955","2010-10-15",17.299999
"956","2010-10-18",17.57
"957","2010-10-19",17.48
"958","2010-10-20",17.77
"959","2010-10-21",17.48
"960","2010-10-22",17.530001
"961","2010-10-25",17.629999
"962","2010-10-26",17.52
"963","2010-10-27",17.35
"964","2010-10-28",16.860001
"965","2010-10-29",16.92
"966","2010-11-01",16.75
"967","2010-11-02",17.18
"968","2010-11-03",17.09
"969","2010-11-04",17.57
"970","2010-11-05",17.59
"971","2010-11-08",17.379999
"972","2010-11-09",16.99
"973","2010-11-10",17.34
"974","2010-11-11",17.17
"975","2010-11-12",16.83
