"","date","PTEN"
"81","2007-04-30",24.389999
"82","2007-05-01",24.450001
"83","2007-05-02",24.459999
"84","2007-05-03",25.92
"85","2007-05-04",25.59
"86","2007-05-07",25.389999
"87","2007-05-08",25.65
"88","2007-05-09",25.76
"89","2007-05-10",24.9
"90","2007-05-11",25.5
"91","2007-05-14",25.559999
"92","2007-05-15",25.709999
"93","2007-05-16",25.6
"94","2007-05-17",26.24
"95","2007-05-18",26.549999
"96","2007-05-21",26.719999
"97","2007-05-22",26.84
"98","2007-05-23",26.780001
"99","2007-05-24",26.15
"100","2007-05-25",26.440001
"101","2007-05-29",26.23
"102","2007-05-30",26.52
"103","2007-05-31",26.42
"104","2007-06-01",26.35
"105","2007-06-04",26.73
"106","2007-06-05",26.93
"107","2007-06-06",26.610001
"108","2007-06-07",25.969999
"109","2007-06-08",25.950001
"110","2007-06-11",26.360001
"111","2007-06-12",26.129999
"112","2007-06-13",26.82
"113","2007-06-14",27.23
"114","2007-06-15",27.35
"115","2007-06-18",26.98
"116","2007-06-19",27.08
"117","2007-06-20",26.620001
"118","2007-06-21",27.200001
"119","2007-06-22",27.66
"120","2007-06-25",26.9
"121","2007-06-26",26.34
"122","2007-06-27",26.9
"123","2007-06-28",26.15
"124","2007-06-29",26.209999
"125","2007-07-02",25.889999
"126","2007-07-03",25.799999
"127","2007-07-05",25.17
"128","2007-07-06",25.52
"129","2007-07-09",25.32
"130","2007-07-10",25.549999
"131","2007-07-11",25.09
"132","2007-07-12",25.15
"133","2007-07-13",25.040001
"134","2007-07-16",24.98
"135","2007-07-17",24.65
"136","2007-07-18",25.139999
"137","2007-07-19",25.76
"138","2007-07-20",25.74
"139","2007-07-23",25.459999
"140","2007-07-24",24.82
"141","2007-07-25",24.290001
"142","2007-07-26",23.620001
"143","2007-07-27",23
"144","2007-07-30",23.049999
"145","2007-07-31",22.9
"146","2007-08-01",22.34
"147","2007-08-02",22.77
"148","2007-08-03",21.66
"149","2007-08-06",21.799999
"150","2007-08-07",22.42
"151","2007-08-08",22.42
"152","2007-08-09",21.389999
"153","2007-08-10",22.360001
"154","2007-08-13",22.67
"155","2007-08-14",22.450001
"156","2007-08-15",21.93
"157","2007-08-16",21.940001
"158","2007-08-17",22.18
"159","2007-08-20",21.870001
"160","2007-08-21",21.129999
"161","2007-08-22",21.07
"162","2007-08-23",21.209999
"163","2007-08-24",21.67
"164","2007-08-27",21.32
"165","2007-08-28",20.879999
"166","2007-08-29",21.52
"167","2007-08-30",21.48
"168","2007-08-31",21.469999
"169","2007-09-04",22.27
"170","2007-09-05",21.780001
"171","2007-09-06",21.940001
"172","2007-09-07",21.950001
"173","2007-09-10",22.129999
"174","2007-09-11",22.870001
"175","2007-09-12",22.82
"176","2007-09-13",22.290001
"177","2007-09-14",22.459999
"178","2007-09-17",22.16
"179","2007-09-18",22.57
"180","2007-09-19",22.6
"181","2007-09-20",22.5
"182","2007-09-21",22.73
"183","2007-09-24",22.870001
"184","2007-09-25",22.93
"185","2007-09-26",22.530001
"186","2007-09-27",22.76
"187","2007-09-28",22.57
"188","2007-10-01",22.99
"189","2007-10-02",23.18
"190","2007-10-03",22.57
"191","2007-10-04",22.41
"192","2007-10-05",22.01
"193","2007-10-08",21.51
"194","2007-10-09",22.08
"195","2007-10-10",22.040001
"196","2007-10-11",21.93
"197","2007-10-12",21.719999
"198","2007-10-15",21.639999
"199","2007-10-16",21.879999
"200","2007-10-17",21.92
"201","2007-10-18",22.120001
"202","2007-10-19",21.1
"203","2007-10-22",21.07
"204","2007-10-23",20.99
"205","2007-10-24",20.52
"206","2007-10-25",20.09
"207","2007-10-26",19.639999
"208","2007-10-29",19.709999
"209","2007-10-30",19.200001
"210","2007-10-31",19.940001
"211","2007-11-01",20
"212","2007-11-02",20.799999
"213","2007-11-05",20.75
"214","2007-11-06",20.91
"215","2007-11-07",20.74
"216","2007-11-08",20.74
"217","2007-11-09",20.59
"218","2007-11-12",19.92
"219","2007-11-13",20.379999
"220","2007-11-14",20.540001
"221","2007-11-15",20.219999
"222","2007-11-16",20.030001
"223","2007-11-19",19.58
"224","2007-11-20",19.639999
"225","2007-11-21",18.98
"226","2007-11-23",19.360001
"227","2007-11-26",18.809999
"228","2007-11-27",18.690001
"229","2007-11-28",18.66
"230","2007-11-29",18.93
"231","2007-11-30",18.85
"232","2007-12-03",18.889999
"233","2007-12-04",19.059999
"234","2007-12-05",19.370001
"235","2007-12-06",19.870001
"236","2007-12-07",20.040001
"237","2007-12-10",20.07
"238","2007-12-11",19.68
"239","2007-12-12",20.110001
"240","2007-12-13",20.209999
"241","2007-12-14",19.860001
"242","2007-12-17",19.120001
"243","2007-12-18",19.469999
"244","2007-12-19",19.09
"245","2007-12-20",19.6
"246","2007-12-21",19.82
"247","2007-12-24",19.93
"248","2007-12-26",19.84
"249","2007-12-27",19.68
"250","2007-12-28",19.73
"251","2007-12-31",19.52
"252","2008-01-02",20.73
"253","2008-01-03",20.59
"254","2008-01-04",19.940001
"255","2008-01-07",19.540001
"256","2008-01-08",19.049999
"257","2008-01-09",19.15
"258","2008-01-10",18.969999
"259","2008-01-11",19.4
"260","2008-01-14",20.58
"261","2008-01-15",20.07
"262","2008-01-16",19.4
"263","2008-01-17",18.76
"264","2008-01-18",18.620001
"265","2008-01-22",18.25
"266","2008-01-23",18.48
"267","2008-01-24",18.92
"268","2008-01-25",19.139999
"269","2008-01-28",19.32
"270","2008-01-29",19.969999
"271","2008-01-30",19.43
"272","2008-01-31",19.58
"273","2008-02-01",20.219999
"274","2008-02-04",21.549999
"275","2008-02-05",20.809999
"276","2008-02-06",19.91
"277","2008-02-07",21.43
"278","2008-02-08",21.43
"279","2008-02-11",22.09
"280","2008-02-12",21.940001
"281","2008-02-13",23.190001
"282","2008-02-14",22.5
"283","2008-02-15",22.4
"284","2008-02-19",23.57
"285","2008-02-20",24.040001
"286","2008-02-21",22.92
"287","2008-02-22",22.969999
"288","2008-02-25",24.15
"289","2008-02-26",24.469999
"290","2008-02-27",24.32
"291","2008-02-28",25.1
"292","2008-02-29",23.549999
"293","2008-03-03",23.290001
"294","2008-03-04",22.9
"295","2008-03-05",23.52
"296","2008-03-06",23.25
"297","2008-03-07",22.6
"298","2008-03-10",22.27
"299","2008-03-11",22.75
"300","2008-03-12",22.65
"301","2008-03-13",23.08
"302","2008-03-14",22.799999
"303","2008-03-17",22.040001
"304","2008-03-18",23
"305","2008-03-19",21.940001
"306","2008-03-20",21.85
"307","2008-03-24",23.059999
"308","2008-03-25",24.379999
"309","2008-03-26",24.98
"310","2008-03-27",25.32
"311","2008-03-28",25.9
"312","2008-03-31",26.18
"313","2008-04-01",26.58
"314","2008-04-02",26.58
"315","2008-04-03",26.73
"316","2008-04-04",27.690001
"317","2008-04-07",26.99
"318","2008-04-08",27.139999
"319","2008-04-09",27.52
"320","2008-04-10",27.4
"321","2008-04-11",26.690001
"322","2008-04-14",27.43
"323","2008-04-15",27.59
"324","2008-04-16",28.42
"325","2008-04-17",28.610001
"326","2008-04-18",29.559999
"327","2008-04-21",29.219999
"328","2008-04-22",29.469999
"329","2008-04-23",29.139999
"330","2008-04-24",28.389999
"331","2008-04-25",29.309999
"332","2008-04-28",28.77
"333","2008-04-29",27.700001
"334","2008-04-30",27.940001
"335","2008-05-01",27.940001
"336","2008-05-02",29.5
"337","2008-05-05",30.379999
"338","2008-05-06",31.299999
"339","2008-05-07",30.51
"340","2008-05-08",31.950001
"341","2008-05-09",31.879999
"342","2008-05-12",31.309999
"343","2008-05-13",32.099998
"344","2008-05-14",31.77
"345","2008-05-15",32.470001
"346","2008-05-16",33.380001
"347","2008-05-19",32.82
"348","2008-05-20",33.610001
"349","2008-05-21",32.77
"350","2008-05-22",31.940001
"351","2008-05-23",31.280001
"352","2008-05-27",31.030001
"353","2008-05-28",31.950001
"354","2008-05-29",30.690001
"355","2008-05-30",31.48
"356","2008-06-02",31.809999
"357","2008-06-03",31.76
"358","2008-06-04",31.6
"359","2008-06-05",33.709999
"360","2008-06-06",32.580002
"361","2008-06-09",33.32
"362","2008-06-10",32.259998
"363","2008-06-11",33.93
"364","2008-06-12",33.009998
"365","2008-06-13",33.029999
"366","2008-06-16",32.849998
"367","2008-06-17",34.09
"368","2008-06-18",33.919998
"369","2008-06-19",34.43
"370","2008-06-20",34.509998
"371","2008-06-23",36.200001
"372","2008-06-24",35.84
"373","2008-06-25",35.669998
"374","2008-06-26",35.82
"375","2008-06-27",35.73
"376","2008-06-30",36.130001
"377","2008-07-01",36.02
"378","2008-07-02",34.939999
"379","2008-07-03",34.18
"380","2008-07-07",33.290001
"381","2008-07-08",32.43
"382","2008-07-09",31.950001
"383","2008-07-10",33.119999
"384","2008-07-11",33.040001
"385","2008-07-14",33.900002
"386","2008-07-15",32.790001
"387","2008-07-16",32.369999
"388","2008-07-17",30.379999
"389","2008-07-18",31.360001
"390","2008-07-21",32.849998
"391","2008-07-22",31.57
"392","2008-07-23",29.940001
"393","2008-07-24",28.98
"394","2008-07-25",29.35
"395","2008-07-28",29.26
"396","2008-07-29",27.950001
"397","2008-07-30",30.030001
"398","2008-07-31",28.42
"399","2008-08-01",28.799999
"400","2008-08-04",26.58
"401","2008-08-05",24.77
"402","2008-08-06",26.41
"403","2008-08-07",25.290001
"404","2008-08-08",24.9
"405","2008-08-11",26
"406","2008-08-12",26.27
"407","2008-08-13",27.01
"408","2008-08-14",26.4
"409","2008-08-15",26.15
"410","2008-08-18",25.639999
"411","2008-08-19",26.4
"412","2008-08-20",27.610001
"413","2008-08-21",28.139999
"414","2008-08-22",27.51
"415","2008-08-25",27.73
"416","2008-08-26",29.5
"417","2008-08-27",29.549999
"418","2008-08-28",28.639999
"419","2008-08-29",28.42
"420","2008-09-02",25.23
"421","2008-09-03",23.950001
"422","2008-09-04",23.549999
"423","2008-09-05",23.34
"424","2008-09-08",22.469999
"425","2008-09-09",21.190001
"426","2008-09-10",22.07
"427","2008-09-11",21.77
"428","2008-09-12",22.450001
"429","2008-09-15",20.209999
"430","2008-09-16",21.01
"431","2008-09-17",19.790001
"432","2008-09-18",21.65
"433","2008-09-19",23.639999
"434","2008-09-22",23.32
"435","2008-09-23",20.42
"436","2008-09-24",20.33
"437","2008-09-25",20.809999
"438","2008-09-26",20.700001
"439","2008-09-29",18.48
"440","2008-09-30",20.02
"441","2008-10-01",18.82
"442","2008-10-02",16.190001
"443","2008-10-03",16
"444","2008-10-06",14.83
"445","2008-10-07",13.17
"446","2008-10-08",14.03
"447","2008-10-09",12.7
"448","2008-10-10",11
"449","2008-10-13",14.08
"450","2008-10-14",13.86
"451","2008-10-15",11.66
"452","2008-10-16",11.8
"453","2008-10-17",12.26
"454","2008-10-20",13.4
"455","2008-10-21",13.14
"456","2008-10-22",11.54
"457","2008-10-23",11.27
"458","2008-10-24",11.21
"459","2008-10-27",10.58
"460","2008-10-28",11.5
"461","2008-10-29",12.32
"462","2008-10-30",13.51
"463","2008-10-31",13.27
"464","2008-11-03",12.63
"465","2008-11-04",13.52
"466","2008-11-05",12.64
"467","2008-11-06",11.15
"468","2008-11-07",11.45
"469","2008-11-10",11.91
"470","2008-11-11",11.56
"471","2008-11-12",10.58
"472","2008-11-13",11.71
"473","2008-11-14",11.54
"474","2008-11-17",11.83
"475","2008-11-18",11.72
"476","2008-11-19",10.48
"477","2008-11-20",8.8
"478","2008-11-21",9.95
"479","2008-11-24",11.14
"480","2008-11-25",11.24
"481","2008-11-26",12.27
"482","2008-11-28",12.49
"483","2008-12-01",9.72
"484","2008-12-02",10.33
"485","2008-12-03",10.64
"486","2008-12-04",9.47
"487","2008-12-05",9.64
"488","2008-12-08",10.25
"489","2008-12-09",10.78
"490","2008-12-10",11.35
"491","2008-12-11",11.1
"492","2008-12-12",11.02
"493","2008-12-15",11.21
"494","2008-12-16",11.68
"495","2008-12-17",11.91
"496","2008-12-18",10.45
"497","2008-12-19",10.57
"498","2008-12-22",10.45
"499","2008-12-23",10.46
"500","2008-12-24",10.46
"501","2008-12-26",10.83
"502","2008-12-29",11.08
"503","2008-12-30",11.25
"504","2008-12-31",11.51
"505","2009-01-02",12.58
"506","2009-01-05",12.91
"507","2009-01-06",12.72
"508","2009-01-07",12.29
"509","2009-01-08",12.65
"510","2009-01-09",11.75
"511","2009-01-12",10.88
"512","2009-01-13",11.13
"513","2009-01-14",10.21
"514","2009-01-15",10.33
"515","2009-01-16",10.15
"516","2009-01-20",9.37
"517","2009-01-21",10.45
"518","2009-01-22",9.56
"519","2009-01-23",10.15
"520","2009-01-26",10.32
"521","2009-01-27",10.28
"522","2009-01-28",10.57
"523","2009-01-29",9.96
"524","2009-01-30",9.56
"525","2009-02-02",9.25
"526","2009-02-03",9.33
"527","2009-02-04",9.15
"528","2009-02-05",9.55
"529","2009-02-06",9.96
"530","2009-02-09",10.37
"531","2009-02-10",9.73
"532","2009-02-11",9.92
"533","2009-02-12",9.3
"534","2009-02-13",9.52
"535","2009-02-17",8.89
"536","2009-02-18",8.59
"537","2009-02-19",8.68
"538","2009-02-20",8.64
"539","2009-02-23",8.07
"540","2009-02-24",8.55
"541","2009-02-25",8.55
"542","2009-02-26",8.63
"543","2009-02-27",8.59
"544","2009-03-02",7.74
"545","2009-03-03",7.66
"546","2009-03-04",8.25
"547","2009-03-05",7.85
"548","2009-03-06",7.8
"549","2009-03-09",8.06
"550","2009-03-10",8.59
"551","2009-03-11",8.67
"552","2009-03-12",9.05
"553","2009-03-13",8.72
"554","2009-03-16",9.12
"555","2009-03-17",9.62
"556","2009-03-18",10.06
"557","2009-03-19",10.79
"558","2009-03-20",9.99
"559","2009-03-23",10.94
"560","2009-03-24",10.38
"561","2009-03-25",10.07
"562","2009-03-26",10.44
"563","2009-03-27",9.68
"564","2009-03-30",9.18
"565","2009-03-31",8.96
"566","2009-04-01",9.19
"567","2009-04-02",10.04
"568","2009-04-03",10.9
"569","2009-04-06",10.38
"570","2009-04-07",10.31
"571","2009-04-08",11.01
"572","2009-04-09",11.88
"573","2009-04-13",11.76
"574","2009-04-14",11.95
"575","2009-04-15",12.14
"576","2009-04-16",13.13
"577","2009-04-17",13.19
"578","2009-04-20",11.95
"579","2009-04-21",13.21
"580","2009-04-22",13.5
"581","2009-04-23",13.5
"582","2009-04-24",14
"583","2009-04-27",13.34
"584","2009-04-28",13.17
"585","2009-04-29",13.69
"586","2009-04-30",12.71
"587","2009-05-01",13.27
"588","2009-05-04",14.11
"589","2009-05-05",14.29
"590","2009-05-06",15.05
"591","2009-05-07",14.24
"592","2009-05-08",15.08
"593","2009-05-11",14.27
"594","2009-05-12",14.22
"595","2009-05-13",13.15
"596","2009-05-14",13.1
"597","2009-05-15",12.16
"598","2009-05-18",13.14
"599","2009-05-19",13.11
"600","2009-05-20",13.36
"601","2009-05-21",12.73
"602","2009-05-22",12.96
"603","2009-05-26",13.56
"604","2009-05-27",13.18
"605","2009-05-28",13.91
"606","2009-05-29",14.34
"607","2009-06-01",15.23
"608","2009-06-02",15.14
"609","2009-06-03",14.06
"610","2009-06-04",14.59
"611","2009-06-05",14.16
"612","2009-06-08",13.93
"613","2009-06-09",14.39
"614","2009-06-10",14.6
"615","2009-06-11",14.84
"616","2009-06-12",14.29
"617","2009-06-15",13.85
"618","2009-06-16",13.26
"619","2009-06-17",12.61
"620","2009-06-18",12.54
"621","2009-06-19",12.49
"622","2009-06-22",11.52
"623","2009-06-23",11.84
"624","2009-06-24",12.19
"625","2009-06-25",12.37
"626","2009-06-26",12.71
"627","2009-06-29",12.86
"628","2009-06-30",12.86
"629","2009-07-01",12.78
"630","2009-07-02",12.15
"631","2009-07-06",12.11
"632","2009-07-07",11.63
"633","2009-07-08",12
"634","2009-07-09",12.28
"635","2009-07-10",12.47
"636","2009-07-13",13.1
"637","2009-07-14",13.35
"638","2009-07-15",13.71
"639","2009-07-16",14.14
"640","2009-07-17",14.28
"641","2009-07-20",14.48
"642","2009-07-21",14.22
"643","2009-07-22",14
"644","2009-07-23",14.87
"645","2009-07-24",14.87
"646","2009-07-27",14.89
"647","2009-07-28",14.6
"648","2009-07-29",14.23
"649","2009-07-30",14.17
"650","2009-07-31",13.81
"651","2009-08-03",14.32
"652","2009-08-04",14.32
"653","2009-08-05",14.32
"654","2009-08-06",14.09
"655","2009-08-07",14.41
"656","2009-08-10",14.26
"657","2009-08-11",13.77
"658","2009-08-12",14.12
"659","2009-08-13",14.56
"660","2009-08-14",14.09
"661","2009-08-17",13.38
"662","2009-08-18",13.84
"663","2009-08-19",14
"664","2009-08-20",14.07
"665","2009-08-21",14.68
"666","2009-08-24",14.93
"667","2009-08-25",14.43
"668","2009-08-26",13.98
"669","2009-08-27",13.65
"670","2009-08-28",13.72
"671","2009-08-31",13.29
"672","2009-09-01",13.17
"673","2009-09-02",12.89
"674","2009-09-03",13.14
"675","2009-09-04",13.53
"676","2009-09-08",14.22
"677","2009-09-09",14.41
"678","2009-09-10",14.66
"679","2009-09-11",14.56
"680","2009-09-14",14.78
"681","2009-09-15",15
"682","2009-09-16",15.95
"683","2009-09-17",15.31
"684","2009-09-18",15.04
"685","2009-09-21",14.81
"686","2009-09-22",15.09
"687","2009-09-23",14.81
"688","2009-09-24",14.17
"689","2009-09-25",14.16
"690","2009-09-28",14.63
"691","2009-09-29",14.99
"692","2009-09-30",15.1
"693","2009-10-01",14.63
"694","2009-10-02",14.47
"695","2009-10-05",15.11
"696","2009-10-06",15.71
"697","2009-10-07",15.55
"698","2009-10-08",16.6
"699","2009-10-09",16.549999
"700","2009-10-12",16.639999
"701","2009-10-13",16.66
"702","2009-10-14",16.780001
"703","2009-10-15",17.5
"704","2009-10-16",17.190001
"705","2009-10-19",17.440001
"706","2009-10-20",17.16
"707","2009-10-21",17.4
"708","2009-10-22",17.700001
"709","2009-10-23",17
"710","2009-10-26",16.299999
"711","2009-10-27",16.33
"712","2009-10-28",15.62
"713","2009-10-29",16.74
"714","2009-10-30",15.58
"715","2009-11-02",15.64
"716","2009-11-03",15.85
"717","2009-11-04",15.74
"718","2009-11-05",16.07
"719","2009-11-06",15.78
"720","2009-11-09",16.450001
"721","2009-11-10",16.280001
"722","2009-11-11",16.629999
"723","2009-11-12",15.93
"724","2009-11-13",15.96
"725","2009-11-16",16.52
"726","2009-11-17",16.379999
"727","2009-11-18",15.99
"728","2009-11-19",15.27
"729","2009-11-20",14.95
"730","2009-11-23",15.2
"731","2009-11-24",15.3
"732","2009-11-25",15.74
"733","2009-11-27",15.24
"734","2009-11-30",15.39
"735","2009-12-01",15.61
"736","2009-12-02",15.46
"737","2009-12-03",14.99
"738","2009-12-04",14.71
"739","2009-12-07",14.72
"740","2009-12-08",14.29
"741","2009-12-09",14.49
"742","2009-12-10",15.17
"743","2009-12-11",15.19
"744","2009-12-14",15.26
"745","2009-12-15",15.17
"746","2009-12-16",15.78
"747","2009-12-17",15.69
"748","2009-12-18",15.77
"749","2009-12-21",15.6
"750","2009-12-22",15.75
"751","2009-12-23",15.99
"752","2009-12-24",16.01
"753","2009-12-28",15.85
"754","2009-12-29",15.66
"755","2009-12-30",15.67
"756","2009-12-31",15.35
"757","2010-01-04",16.190001
"758","2010-01-05",17.450001
"759","2010-01-06",17.67
"760","2010-01-07",17.77
"761","2010-01-08",18.370001
"762","2010-01-11",17.799999
"763","2010-01-12",17.43
"764","2010-01-13",17.67
"765","2010-01-14",18.209999
"766","2010-01-15",17.98
"767","2010-01-19",18.139999
"768","2010-01-20",17.98
"769","2010-01-21",18.049999
"770","2010-01-22",16.59
"771","2010-01-25",16.92
"772","2010-01-26",16.540001
"773","2010-01-27",16.41
"774","2010-01-28",16.23
"775","2010-01-29",15.36
"776","2010-02-01",16.1
"777","2010-02-02",16.440001
"778","2010-02-03",16.309999
"779","2010-02-04",15.51
"780","2010-02-05",15.35
"781","2010-02-08",15.05
"782","2010-02-09",16.040001
"783","2010-02-10",16.52
"784","2010-02-11",16.690001
"785","2010-02-12",16.41
"786","2010-02-16",16.469999
"787","2010-02-17",16.48
"788","2010-02-18",16.129999
"789","2010-02-19",15.88
"790","2010-02-22",15.6
"791","2010-02-23",15.11
"792","2010-02-24",15.1
"793","2010-02-25",15.36
"794","2010-02-26",15.44
"795","2010-03-01",15.37
"796","2010-03-02",15.35
"797","2010-03-03",15.56
"798","2010-03-04",15.29
"799","2010-03-05",15.23
"800","2010-03-08",15.28
"801","2010-03-09",15.3
"802","2010-03-10",15.84
"803","2010-03-11",15.66
"804","2010-03-12",15.31
"805","2010-03-15",14.74
"806","2010-03-16",14.86
"807","2010-03-17",14.55
"808","2010-03-18",13.91
"809","2010-03-19",13.96
"810","2010-03-22",13.98
"811","2010-03-23",13.72
"812","2010-03-24",13.82
"813","2010-03-25",13.25
"814","2010-03-26",13.52
"815","2010-03-29",13.89
"816","2010-03-30",13.98
"817","2010-03-31",13.97
"818","2010-04-01",14.11
"819","2010-04-05",14.62
"820","2010-04-06",14.56
"821","2010-04-07",14.31
"822","2010-04-08",14.11
"823","2010-04-09",14.31
"824","2010-04-12",14.3
"825","2010-04-13",14.45
"826","2010-04-14",14.73
"827","2010-04-15",14.66
"828","2010-04-16",14.44
"829","2010-04-19",14.48
"830","2010-04-20",14.83
"831","2010-04-21",15.22
"832","2010-04-22",15.56
"833","2010-04-23",15.64
"834","2010-04-26",15.33
"835","2010-04-27",14.83
"836","2010-04-28",15.08
"837","2010-04-29",15.47
"838","2010-04-30",15.31
"839","2010-05-03",15.05
"840","2010-05-04",14.77
"841","2010-05-05",14.49
"842","2010-05-06",13.83
"843","2010-05-07",13.38
"844","2010-05-10",14.09
"845","2010-05-11",13.83
"846","2010-05-12",14.11
"847","2010-05-13",13.94
"848","2010-05-14",13.54
"849","2010-05-17",13.47
"850","2010-05-18",13.37
"851","2010-05-19",13.33
"852","2010-05-20",12.81
"853","2010-05-21",12.97
"854","2010-05-24",12.49
"855","2010-05-25",12.46
"856","2010-05-26",12.69
"857","2010-05-27",13.59
"858","2010-05-28",14.03
"859","2010-06-01",13.64
"860","2010-06-02",13.85
"861","2010-06-03",14.63
"862","2010-06-04",13.9
"863","2010-06-07",13.76
"864","2010-06-08",13.83
"865","2010-06-09",13.81
"866","2010-06-10",14.74
"867","2010-06-11",14.67
"868","2010-06-14",14.48
"869","2010-06-15",14.93
"870","2010-06-16",14.92
"871","2010-06-17",14.78
"872","2010-06-18",14.93
"873","2010-06-21",14.76
"874","2010-06-22",14.05
"875","2010-06-23",14.06
"876","2010-06-24",13.52
"877","2010-06-25",13.63
"878","2010-06-28",13.28
"879","2010-06-29",12.75
"880","2010-06-30",12.87
"881","2010-07-01",13.04
"882","2010-07-02",12.94
"883","2010-07-06",13.73
"884","2010-07-07",14.43
"885","2010-07-08",14.48
"886","2010-07-09",14.39
"887","2010-07-12",14.38
"888","2010-07-13",14.73
"889","2010-07-14",14.79
"890","2010-07-15",14.88
"891","2010-07-16",14.15
"892","2010-07-19",14.55
"893","2010-07-20",14.92
"894","2010-07-21",14.96
"895","2010-07-22",15.56
"896","2010-07-23",15.66
"897","2010-07-26",16.059999
"898","2010-07-27",15.9
"899","2010-07-28",15.91
"900","2010-07-29",16.27
"901","2010-07-30",16.43
"902","2010-08-02",16.41
"903","2010-08-03",16.23
"904","2010-08-04",16.379999
"905","2010-08-05",16.120001
"906","2010-08-06",16.129999
"907","2010-08-09",16.15
"908","2010-08-10",15.86
"909","2010-08-11",15.03
"910","2010-08-12",15.13
"911","2010-08-13",14.79
"912","2010-08-16",14.71
"913","2010-08-17",14.76
"914","2010-08-18",14.79
"915","2010-08-19",14.68
"916","2010-08-20",14.22
"917","2010-08-23",14.12
"918","2010-08-24",14.07
"919","2010-08-25",13.9
"920","2010-08-26",14.03
"921","2010-08-27",14.77
"922","2010-08-30",14.71
"923","2010-08-31",14.75
"924","2010-09-01",15.3
"925","2010-09-02",15.49
"926","2010-09-03",15.65
"927","2010-09-07",15.35
"928","2010-09-08",15.87
"929","2010-09-09",15.85
"930","2010-09-10",16.219999
"931","2010-09-13",16.5
"932","2010-09-14",16.190001
"933","2010-09-15",16.379999
"934","2010-09-16",15.91
"935","2010-09-17",15.87
"936","2010-09-20",16.32
"937","2010-09-21",16.440001
"938","2010-09-22",16.4
"939","2010-09-23",16.450001
"940","2010-09-24",16.58
"941","2010-09-27",16.84
"942","2010-09-28",16.889999
"943","2010-09-29",17.190001
"944","2010-09-30",17.08
"945","2010-10-01",16.93
"946","2010-10-04",16.67
"947","2010-10-05",17.27
"948","2010-10-06",17.26
"949","2010-10-07",16.700001
"950","2010-10-08",17.24
"951","2010-10-11",17.290001
"952","2010-10-12",17.780001
"953","2010-10-13",18.209999
"954","2010-10-14",18.5
"955","2010-10-15",19.540001
"956","2010-10-18",19.59
"957","2010-10-19",19.110001
"958","2010-10-20",19.549999
"959","2010-10-21",19.440001
"960","2010-10-22",19.73
"961","2010-10-25",19.91
"962","2010-10-26",20.01
"963","2010-10-27",19.950001
"964","2010-10-28",19.17
"965","2010-10-29",19.41
"966","2010-11-01",19.530001
"967","2010-11-02",19.219999
"968","2010-11-03",19.24
"969","2010-11-04",19.780001
"970","2010-11-05",19.68
"971","2010-11-08",20.049999
"972","2010-11-09",19.870001
"973","2010-11-10",21.059999
"974","2010-11-11",20.84
"975","2010-11-12",20.299999
"976","2010-11-15",20.370001
"977","2010-11-16",20.049999
"978","2010-11-17",19.83
"979","2010-11-18",20
"980","2010-11-19",19.690001
"981","2010-11-22",19.879999
