"","date","CATO"
"109","2007-06-08",21.540001
"110","2007-06-11",21.360001
"111","2007-06-12",21.190001
"112","2007-06-13",21.379999
"113","2007-06-14",21.74
"114","2007-06-15",21.76
"115","2007-06-18",21.77
"116","2007-06-19",21.57
"117","2007-06-20",21.440001
"118","2007-06-21",21.33
"119","2007-06-22",21.57
"120","2007-06-25",21.52
"121","2007-06-26",21.25
"122","2007-06-27",21.74
"123","2007-06-28",22.620001
"124","2007-06-29",21.940001
"125","2007-07-02",22.48
"126","2007-07-03",22.459999
"127","2007-07-05",22.82
"128","2007-07-06",23.290001
"129","2007-07-09",23.040001
"130","2007-07-10",22.200001
"131","2007-07-11",22.450001
"132","2007-07-12",24.190001
"133","2007-07-13",25.01
"134","2007-07-16",24.440001
"135","2007-07-17",24.719999
"136","2007-07-18",24.27
"137","2007-07-19",24.690001
"138","2007-07-20",23.860001
"139","2007-07-23",23.940001
"140","2007-07-24",22.83
"141","2007-07-25",22.75
"142","2007-07-26",21.82
"143","2007-07-27",21.190001
"144","2007-07-30",21.370001
"145","2007-07-31",20.68
"146","2007-08-01",20.889999
"147","2007-08-02",20.870001
"148","2007-08-03",20.540001
"149","2007-08-06",20.950001
"150","2007-08-07",20.290001
"151","2007-08-08",20.1
"152","2007-08-09",18.15
"153","2007-08-10",19.02
"154","2007-08-13",19.790001
"155","2007-08-14",19.26
"156","2007-08-15",19.23
"157","2007-08-16",20.4
"158","2007-08-17",21.389999
"159","2007-08-20",20.52
"160","2007-08-21",20.42
"161","2007-08-22",20.799999
"162","2007-08-23",20.74
"163","2007-08-24",21.32
"164","2007-08-27",21.85
"165","2007-08-28",20.68
"166","2007-08-29",21.719999
"167","2007-08-30",21.33
"168","2007-08-31",22.07
"169","2007-09-04",22.040001
"170","2007-09-05",21.709999
"171","2007-09-06",21.59
"172","2007-09-07",20.9
"173","2007-09-10",20.360001
"174","2007-09-11",20.690001
"175","2007-09-12",20.41
"176","2007-09-13",21.1
"177","2007-09-14",20.959999
"178","2007-09-17",20.27
"179","2007-09-18",21.98
"180","2007-09-19",21.790001
"181","2007-09-20",21.67
"182","2007-09-21",21.75
"183","2007-09-24",21.360001
"184","2007-09-25",20.610001
"185","2007-09-26",20.790001
"186","2007-09-27",20.969999
"187","2007-09-28",20.440001
"188","2007-10-01",21.719999
"189","2007-10-02",21.360001
"190","2007-10-03",20.870001
"191","2007-10-04",20.84
"192","2007-10-05",21.51
"193","2007-10-08",20.879999
"194","2007-10-09",20.65
"195","2007-10-10",20.58
"196","2007-10-11",19.059999
"197","2007-10-12",19.27
"198","2007-10-15",18.959999
"199","2007-10-16",19.01
"200","2007-10-17",18.799999
"201","2007-10-18",18.879999
"202","2007-10-19",17.860001
"203","2007-10-22",18.92
"204","2007-10-23",18.67
"205","2007-10-24",19.139999
"206","2007-10-25",19.51
"207","2007-10-26",20
"208","2007-10-29",19.469999
"209","2007-10-30",19.4
"210","2007-10-31",20.08
"211","2007-11-01",18.139999
"212","2007-11-02",18.07
"213","2007-11-05",18.26
"214","2007-11-06",18.559999
"215","2007-11-07",17.27
"216","2007-11-08",17.6
"217","2007-11-09",17.9
"218","2007-11-12",18.66
"219","2007-11-13",19.66
"220","2007-11-14",19.209999
"221","2007-11-15",18.84
"222","2007-11-16",18.879999
"223","2007-11-19",18.08
"224","2007-11-20",18.91
"225","2007-11-21",19.190001
"226","2007-11-23",19.85
"227","2007-11-26",18.57
"228","2007-11-27",18.57
"229","2007-11-28",19.65
"230","2007-11-29",14.88
"231","2007-11-30",15.06
"232","2007-12-03",14.2
"233","2007-12-04",13.62
"234","2007-12-05",13.71
"235","2007-12-06",14.17
"236","2007-12-07",14.52
"237","2007-12-10",15.1
"238","2007-12-11",14.65
"239","2007-12-12",14.95
"240","2007-12-13",15.31
"241","2007-12-14",14.87
"242","2007-12-17",14.91
"243","2007-12-18",14.75
"244","2007-12-19",14.95
"245","2007-12-20",15.6
"246","2007-12-21",16.15
"247","2007-12-24",15.96
"248","2007-12-26",16
"249","2007-12-27",15.52
"250","2007-12-28",16.299999
"251","2007-12-31",15.66
"252","2008-01-02",15.33
"253","2008-01-03",14.69
"254","2008-01-04",14.59
"255","2008-01-07",14.69
"256","2008-01-08",14.46
"257","2008-01-09",14.88
"258","2008-01-10",13.49
"259","2008-01-11",13.53
"260","2008-01-14",13.75
"261","2008-01-15",13.84
"262","2008-01-16",14.06
"263","2008-01-17",14.23
"264","2008-01-18",13.69
"265","2008-01-22",14.48
"266","2008-01-23",15.35
"267","2008-01-24",15.38
"268","2008-01-25",15.19
"269","2008-01-28",15.53
"270","2008-01-29",15.61
"271","2008-01-30",15.44
"272","2008-01-31",16.370001
"273","2008-02-01",16.65
"274","2008-02-04",16.58
"275","2008-02-05",15.92
"276","2008-02-06",15.65
"277","2008-02-07",16.549999
"278","2008-02-08",16.040001
"279","2008-02-11",15.93
"280","2008-02-12",16.48
"281","2008-02-13",17.01
"282","2008-02-14",16.129999
"283","2008-02-15",16.15
"284","2008-02-19",16.059999
"285","2008-02-20",16.77
"286","2008-02-21",15.83
"287","2008-02-22",16.110001
"288","2008-02-25",16.790001
"289","2008-02-26",17.24
"290","2008-02-27",17.98
"291","2008-02-28",16.889999
"292","2008-02-29",15.66
"293","2008-03-03",15.99
"294","2008-03-04",16.26
"295","2008-03-05",15.68
"296","2008-03-06",14.9
"297","2008-03-07",15.1
"298","2008-03-10",14.4
"299","2008-03-11",15.43
"300","2008-03-12",15.37
"301","2008-03-13",16.049999
"302","2008-03-14",15.77
"303","2008-03-17",15.59
"304","2008-03-18",16.75
"305","2008-03-19",16.200001
"306","2008-03-20",16.57
"307","2008-03-24",16.690001
"308","2008-03-25",16.24
"309","2008-03-26",15.37
"310","2008-03-27",15.42
"311","2008-03-28",14.82
"312","2008-03-31",14.94
"313","2008-04-01",15.94
"314","2008-04-02",15.99
"315","2008-04-03",15.41
"316","2008-04-04",15.59
"317","2008-04-07",15.34
"318","2008-04-08",15.21
"319","2008-04-09",14.49
"320","2008-04-10",15.13
"321","2008-04-11",14.34
"322","2008-04-14",14.05
"323","2008-04-15",14.7
"324","2008-04-16",15.05
"325","2008-04-17",15.26
"326","2008-04-18",15.63
"327","2008-04-21",15.71
"328","2008-04-22",14.5
"329","2008-04-23",14.72
"330","2008-04-24",15.68
"331","2008-04-25",15.69
"332","2008-04-28",16.1
"333","2008-04-29",16.4
"334","2008-04-30",17.25
"335","2008-05-01",16.889999
"336","2008-05-02",17.1
"337","2008-05-05",16.370001
"338","2008-05-06",16.17
"339","2008-05-07",15.91
"340","2008-05-08",15.99
"341","2008-05-09",15.89
"342","2008-05-12",16
"343","2008-05-13",15.93
"344","2008-05-14",15.93
"345","2008-05-15",15.83
"346","2008-05-16",15.59
"347","2008-05-19",15.31
"348","2008-05-20",14.99
"349","2008-05-21",14.76
"350","2008-05-22",15.24
"351","2008-05-23",15.26
"352","2008-05-27",15.18
"353","2008-05-28",15.32
"354","2008-05-29",15.66
"355","2008-05-30",15.7
"356","2008-06-02",15.85
"357","2008-06-03",16.17
"358","2008-06-04",15.35
"359","2008-06-05",15.95
"360","2008-06-06",15.83
"361","2008-06-09",15.84
"362","2008-06-10",16.110001
"363","2008-06-11",15.61
"364","2008-06-12",15.72
"365","2008-06-13",16.299999
"366","2008-06-16",16.969999
"367","2008-06-17",16.389999
"368","2008-06-18",16.139999
"369","2008-06-19",16.52
"370","2008-06-20",16.02
"371","2008-06-23",15.65
"372","2008-06-24",15.06
"373","2008-06-25",15.22
"374","2008-06-26",14.85
"375","2008-06-27",14.58
"376","2008-06-30",14.24
"377","2008-07-01",14.61
"378","2008-07-02",14.18
"379","2008-07-03",14.03
"380","2008-07-07",14.19
"381","2008-07-08",15
"382","2008-07-09",14.72
"383","2008-07-10",17.190001
"384","2008-07-11",17.24
"385","2008-07-14",17.129999
"386","2008-07-15",17.42
"387","2008-07-16",18.52
"388","2008-07-17",18.940001
"389","2008-07-18",18.450001
"390","2008-07-21",18.32
"391","2008-07-22",18.440001
"392","2008-07-23",18.299999
"393","2008-07-24",18
"394","2008-07-25",17.84
"395","2008-07-28",17.790001
"396","2008-07-29",18.299999
"397","2008-07-30",18.16
"398","2008-07-31",17.889999
"399","2008-08-01",17.51
"400","2008-08-04",16.98
"401","2008-08-05",18.15
"402","2008-08-06",18.290001
"403","2008-08-07",17.75
"404","2008-08-08",17.85
"405","2008-08-11",18.209999
"406","2008-08-12",17.76
"407","2008-08-13",17.5
"408","2008-08-14",17.74
"409","2008-08-15",17.799999
"410","2008-08-18",17.809999
"411","2008-08-19",17.5
"412","2008-08-20",17.41
"413","2008-08-21",16
"414","2008-08-22",16.950001
"415","2008-08-25",16.51
"416","2008-08-26",17.299999
"417","2008-08-27",17.74
"418","2008-08-28",18.18
"419","2008-08-29",17.610001
"420","2008-09-02",17.76
"421","2008-09-03",17.73
"422","2008-09-04",17.799999
"423","2008-09-05",17.969999
"424","2008-09-08",18.450001
"425","2008-09-09",17.91
"426","2008-09-10",18.15
"427","2008-09-11",18.379999
"428","2008-09-12",17.969999
"429","2008-09-15",18.23
"430","2008-09-16",19.379999
"431","2008-09-17",17.92
"432","2008-09-18",17.49
"433","2008-09-19",18.15
"434","2008-09-22",18.01
"435","2008-09-23",18.040001
"436","2008-09-24",17.719999
"437","2008-09-25",18.18
"438","2008-09-26",17.99
"439","2008-09-29",17.33
"440","2008-09-30",17.549999
"441","2008-10-01",17.18
"442","2008-10-02",16.24
"443","2008-10-03",15.56
"444","2008-10-06",14.7
"445","2008-10-07",13.85
"446","2008-10-08",13.79
"447","2008-10-09",12.21
"448","2008-10-10",12.73
"449","2008-10-13",13.22
"450","2008-10-14",13.16
"451","2008-10-15",12.14
"452","2008-10-16",13.48
"453","2008-10-17",12.92
"454","2008-10-20",13.51
"455","2008-10-21",12.8
"456","2008-10-22",12.44
"457","2008-10-23",12.46
"458","2008-10-24",11.99
"459","2008-10-27",12.12
"460","2008-10-28",13.95
"461","2008-10-29",14.02
"462","2008-10-30",14.88
"463","2008-10-31",15.52
"464","2008-11-03",14.85
"465","2008-11-04",14.48
"466","2008-11-05",13.85
"467","2008-11-06",13.81
"468","2008-11-07",14.24
"469","2008-11-10",13.6
"470","2008-11-11",13.41
"471","2008-11-12",12.23
"472","2008-11-13",14.18
"473","2008-11-14",12.83
"474","2008-11-17",12.7
"475","2008-11-18",13.26
"476","2008-11-19",12.31
"477","2008-11-20",12.3
"478","2008-11-21",13.01
"479","2008-11-24",12.99
"480","2008-11-25",13.2
"481","2008-11-26",14.54
"482","2008-11-28",13.96
"483","2008-12-01",12.06
"484","2008-12-02",12.64
"485","2008-12-03",13.56
"486","2008-12-04",13.61
"487","2008-12-05",14.29
"488","2008-12-08",15.2
"489","2008-12-09",14.41
"490","2008-12-10",14.2
"491","2008-12-11",13.49
"492","2008-12-12",14.44
"493","2008-12-15",13.35
"494","2008-12-16",14.51
"495","2008-12-17",14.4
"496","2008-12-18",14
"497","2008-12-19",14.31
"498","2008-12-22",13.85
"499","2008-12-23",13.28
"500","2008-12-24",13.76
"501","2008-12-26",14.09
"502","2008-12-29",13.8
"503","2008-12-30",14.67
"504","2008-12-31",15.1
"505","2009-01-02",14.93
"506","2009-01-05",14.76
"507","2009-01-06",15.05
"508","2009-01-07",14.21
"509","2009-01-08",14.89
"510","2009-01-09",14.16
"511","2009-01-12",14.31
"512","2009-01-13",14.26
"513","2009-01-14",13.41
"514","2009-01-15",13.57
"515","2009-01-16",13.99
"516","2009-01-20",13.43
"517","2009-01-21",14.06
"518","2009-01-22",13.92
"519","2009-01-23",13.84
"520","2009-01-26",14.42
"521","2009-01-27",14.36
"522","2009-01-28",14.85
"523","2009-01-29",13.52
"524","2009-01-30",13.23
"525","2009-02-02",13.59
"526","2009-02-03",13.9
"527","2009-02-04",13.4
"528","2009-02-05",13.67
"529","2009-02-06",15
"530","2009-02-09",14.82
"531","2009-02-10",14.23
"532","2009-02-11",14.48
"533","2009-02-12",14.71
"534","2009-02-13",14.76
"535","2009-02-17",14.31
"536","2009-02-18",14.21
"537","2009-02-19",14.36
"538","2009-02-20",14.41
"539","2009-02-23",14.22
"540","2009-02-24",14.74
"541","2009-02-25",14.6
"542","2009-02-26",14.25
"543","2009-02-27",14.63
"544","2009-03-02",14.01
"545","2009-03-03",13.82
"546","2009-03-04",13.46
"547","2009-03-05",13.21
"548","2009-03-06",13.46
"549","2009-03-09",13.13
"550","2009-03-10",14.23
"551","2009-03-11",14.41
"552","2009-03-12",15.27
"553","2009-03-13",15.71
"554","2009-03-16",15.13
"555","2009-03-17",16.629999
"556","2009-03-18",16.58
"557","2009-03-19",16.809999
"558","2009-03-20",16.620001
"559","2009-03-23",18.32
"560","2009-03-24",17.4
"561","2009-03-25",17.74
"562","2009-03-26",18.5
"563","2009-03-27",17.93
"564","2009-03-30",17.709999
"565","2009-03-31",18.280001
"566","2009-04-01",18.24
"567","2009-04-02",19.059999
"568","2009-04-03",19.139999
"569","2009-04-06",18.959999
"570","2009-04-07",18.27
"571","2009-04-08",18.440001
"572","2009-04-09",18.940001
"573","2009-04-13",18.940001
"574","2009-04-14",17.82
"575","2009-04-15",18.209999
"576","2009-04-16",18.49
"577","2009-04-17",19.16
"578","2009-04-20",18.559999
"579","2009-04-21",19.610001
"580","2009-04-22",19.559999
"581","2009-04-23",18.59
"582","2009-04-24",18.629999
"583","2009-04-27",18.57
"584","2009-04-28",18.77
"585","2009-04-29",19.459999
"586","2009-04-30",19.219999
"587","2009-05-01",18.83
"588","2009-05-04",19.540001
"589","2009-05-05",18.76
"590","2009-05-06",18.32
"591","2009-05-07",18
"592","2009-05-08",18.030001
"593","2009-05-11",18.09
"594","2009-05-12",18.110001
"595","2009-05-13",17.73
"596","2009-05-14",17.98
"597","2009-05-15",17.879999
"598","2009-05-18",18.6
"599","2009-05-19",18.780001
"600","2009-05-20",19.15
"601","2009-05-21",19.77
"602","2009-05-22",19.58
"603","2009-05-26",20.84
"604","2009-05-27",19.98
"605","2009-05-28",19.68
"606","2009-05-29",19.24
"607","2009-06-01",20.25
"608","2009-06-02",20.139999
"609","2009-06-03",20.02
"610","2009-06-04",20.33
"611","2009-06-05",20.469999
"612","2009-06-08",20.4
"613","2009-06-09",20.07
"614","2009-06-10",19.33
"615","2009-06-11",19.01
"616","2009-06-12",18.200001
"617","2009-06-15",17.610001
"618","2009-06-16",17.25
"619","2009-06-17",18.02
"620","2009-06-18",17.799999
"621","2009-06-19",15.82
"622","2009-06-22",16
"623","2009-06-23",15.49
"624","2009-06-24",15.32
"625","2009-06-25",16.34
"626","2009-06-26",17.4
"627","2009-06-29",17.379999
"628","2009-06-30",17.440001
"629","2009-07-01",18.040001
"630","2009-07-02",16.059999
"631","2009-07-06",16.299999
"632","2009-07-07",15.96
"633","2009-07-08",16.4
"634","2009-07-09",16.309999
"635","2009-07-10",16.73
"636","2009-07-13",17.66
"637","2009-07-14",18.280001
"638","2009-07-15",19.030001
"639","2009-07-16",19.23
"640","2009-07-17",19.040001
"641","2009-07-20",19.860001
"642","2009-07-21",18.92
"643","2009-07-22",19.74
"644","2009-07-23",20.139999
"645","2009-07-24",19.75
"646","2009-07-27",19.139999
"647","2009-07-28",18.959999
"648","2009-07-29",19
"649","2009-07-30",19.610001
"650","2009-07-31",19.879999
"651","2009-08-03",20.48
"652","2009-08-04",20.1
"653","2009-08-05",19.459999
"654","2009-08-06",19.719999
"655","2009-08-07",21.5
"656","2009-08-10",20.4
"657","2009-08-11",18.780001
"658","2009-08-12",18.65
"659","2009-08-13",18.68
"660","2009-08-14",17.5
"661","2009-08-17",17.24
"662","2009-08-18",17.540001
"663","2009-08-19",18.059999
"664","2009-08-20",17.16
"665","2009-08-21",16.950001
"666","2009-08-24",16.950001
"667","2009-08-25",17.200001
"668","2009-08-26",17.120001
"669","2009-08-27",17.030001
"670","2009-08-28",17.34
"671","2009-08-31",17.08
"672","2009-09-01",16.639999
"673","2009-09-02",16.459999
"674","2009-09-03",17.66
"675","2009-09-04",17.790001
"676","2009-09-08",17.610001
"677","2009-09-09",18.33
"678","2009-09-10",18.76
"679","2009-09-11",18.09
"680","2009-09-14",19.059999
"681","2009-09-15",19.67
"682","2009-09-16",20.059999
"683","2009-09-17",20.360001
"684","2009-09-18",21.82
"685","2009-09-21",20.6
"686","2009-09-22",20.84
"687","2009-09-23",20.82
"688","2009-09-24",20.85
"689","2009-09-25",20.469999
"690","2009-09-28",20.860001
"691","2009-09-29",20.6
"692","2009-09-30",20.290001
"693","2009-10-01",19.6
"694","2009-10-02",19.459999
"695","2009-10-05",19.91
"696","2009-10-06",20.530001
"697","2009-10-07",20.5
"698","2009-10-08",21.49
"699","2009-10-09",21.58
"700","2009-10-12",22.33
"701","2009-10-13",22.42
"702","2009-10-14",22.74
"703","2009-10-15",22.68
"704","2009-10-16",22.299999
"705","2009-10-19",22.66
"706","2009-10-20",22.799999
"707","2009-10-21",22.129999
"708","2009-10-22",22.860001
"709","2009-10-23",22.280001
"710","2009-10-26",22.120001
"711","2009-10-27",21.49
"712","2009-10-28",20.49
"713","2009-10-29",20.780001
"714","2009-10-30",19.709999
"715","2009-11-02",20.030001
"716","2009-11-03",20.07
"717","2009-11-04",19.620001
"718","2009-11-05",20.48
"719","2009-11-06",20.450001
"720","2009-11-09",20.620001
"721","2009-11-10",20.370001
"722","2009-11-11",20.48
"723","2009-11-12",20.719999
"724","2009-11-13",20.709999
"725","2009-11-16",21.280001
"726","2009-11-17",21.18
"727","2009-11-18",21.129999
"728","2009-11-19",20.540001
"729","2009-11-20",20.379999
"730","2009-11-23",20.549999
"731","2009-11-24",20.370001
"732","2009-11-25",20.059999
"733","2009-11-27",19.290001
"734","2009-11-30",19.129999
"735","2009-12-01",19.4
"736","2009-12-02",19.030001
"737","2009-12-03",18.67
"738","2009-12-04",19.559999
"739","2009-12-07",19.91
"740","2009-12-08",19.82
"741","2009-12-09",19.610001
"742","2009-12-10",18.860001
"743","2009-12-11",19.74
"744","2009-12-14",20.200001
"745","2009-12-15",19.98
"746","2009-12-16",19.639999
"747","2009-12-17",19.290001
"748","2009-12-18",19.629999
"749","2009-12-21",19.379999
"750","2009-12-22",19.77
"751","2009-12-23",20.32
"752","2009-12-24",20.58
"753","2009-12-28",20.35
"754","2009-12-29",20
"755","2009-12-30",20.049999
"756","2009-12-31",20.059999
"757","2010-01-04",20.190001
"758","2010-01-05",20.6
"759","2010-01-06",21.120001
"760","2010-01-07",21.110001
"761","2010-01-08",21.34
"762","2010-01-11",21.65
"763","2010-01-12",21.51
"764","2010-01-13",21.84
"765","2010-01-14",21.34
"766","2010-01-15",20.99
"767","2010-01-19",21.469999
"768","2010-01-20",20.93
"769","2010-01-21",20.870001
"770","2010-01-22",20.719999
"771","2010-01-25",20.25
"772","2010-01-26",19.67
"773","2010-01-27",19.799999
"774","2010-01-28",19.57
"775","2010-01-29",20.450001
"776","2010-02-01",20.540001
"777","2010-02-02",20.620001
"778","2010-02-03",20.32
"779","2010-02-04",19
"780","2010-02-05",19.049999
"781","2010-02-08",18.700001
"782","2010-02-09",19.290001
"783","2010-02-10",19.040001
"784","2010-02-11",19.309999
"785","2010-02-12",19.200001
"786","2010-02-16",19.33
"787","2010-02-17",19.41
"788","2010-02-18",19.790001
"789","2010-02-19",19.84
"790","2010-02-22",19.620001
"791","2010-02-23",19.66
"792","2010-02-24",20.18
"793","2010-02-25",20.209999
"794","2010-02-26",19.6
"795","2010-03-01",20.18
"796","2010-03-02",20.08
"797","2010-03-03",20.34
"798","2010-03-04",21.040001
"799","2010-03-05",21.58
"800","2010-03-08",21.559999
"801","2010-03-09",21.48
"802","2010-03-10",21.530001
"803","2010-03-11",21.620001
"804","2010-03-12",21.629999
"805","2010-03-15",21.99
"806","2010-03-16",21.690001
"807","2010-03-17",21.66
"808","2010-03-18",20.98
"809","2010-03-19",21.049999
"810","2010-03-22",21.68
"811","2010-03-23",21.58
"812","2010-03-24",21.26
"813","2010-03-25",21.209999
"814","2010-03-26",21.33
"815","2010-03-29",21.16
"816","2010-03-30",21.43
"817","2010-03-31",21.440001
"818","2010-04-01",22.129999
"819","2010-04-05",21.700001
"820","2010-04-06",21.440001
"821","2010-04-07",21.77
"822","2010-04-08",23.67
"823","2010-04-09",23.6
"824","2010-04-12",24.08
"825","2010-04-13",23.76
"826","2010-04-14",24.110001
"827","2010-04-15",24.17
"828","2010-04-16",23.690001
"829","2010-04-19",23.809999
"830","2010-04-20",23.870001
"831","2010-04-21",24.16
"832","2010-04-22",24.32
"833","2010-04-23",24.9
"834","2010-04-26",24.92
"835","2010-04-27",24.5
"836","2010-04-28",25
"837","2010-04-29",25.110001
"838","2010-04-30",23.75
"839","2010-05-03",24.33
"840","2010-05-04",23.940001
"841","2010-05-05",23.780001
"842","2010-05-06",23.49
"843","2010-05-07",22.459999
"844","2010-05-10",23.93
"845","2010-05-11",25.049999
"846","2010-05-12",25.209999
"847","2010-05-13",24.9
"848","2010-05-14",24.26
"849","2010-05-17",24.41
"850","2010-05-18",23.68
"851","2010-05-19",24.389999
"852","2010-05-20",23.02
"853","2010-05-21",23.700001
"854","2010-05-24",22.92
"855","2010-05-25",23.82
"856","2010-05-26",23.719999
"857","2010-05-27",24.200001
"858","2010-05-28",23.73
"859","2010-06-01",22.889999
"860","2010-06-02",24.01
"861","2010-06-03",24.370001
"862","2010-06-04",23.02
"863","2010-06-07",22.860001
"864","2010-06-08",23.290001
"865","2010-06-09",23.440001
"866","2010-06-10",23.9
"867","2010-06-11",24.360001
"868","2010-06-14",24.9
"869","2010-06-15",24.91
"870","2010-06-16",24.43
"871","2010-06-17",24.809999
"872","2010-06-18",24.290001
"873","2010-06-21",23.49
"874","2010-06-22",22.74
"875","2010-06-23",22.469999
"876","2010-06-24",22.209999
"877","2010-06-25",22.57
"878","2010-06-28",22.379999
"879","2010-06-29",22.27
"880","2010-06-30",22.02
"881","2010-07-01",22.25
"882","2010-07-02",21.610001
"883","2010-07-06",21.49
"884","2010-07-07",22.23
"885","2010-07-08",22.559999
"886","2010-07-09",22.77
"887","2010-07-12",22.219999
"888","2010-07-13",22.68
"889","2010-07-14",22.790001
"890","2010-07-15",22.790001
"891","2010-07-16",22.33
"892","2010-07-19",22.450001
"893","2010-07-20",23.129999
"894","2010-07-21",22.549999
"895","2010-07-22",23.33
"896","2010-07-23",23.860001
"897","2010-07-26",24.52
"898","2010-07-27",24.129999
"899","2010-07-28",23.5
"900","2010-07-29",23.57
"901","2010-07-30",23.280001
"902","2010-08-02",23.65
"903","2010-08-03",23.370001
"904","2010-08-04",23.610001
"905","2010-08-05",23.57
"906","2010-08-06",23.540001
"907","2010-08-09",24.08
"908","2010-08-10",23.459999
"909","2010-08-11",22.84
"910","2010-08-12",22.969999
"911","2010-08-13",22.27
"912","2010-08-16",22.76
"913","2010-08-17",23.030001
"914","2010-08-18",23.370001
"915","2010-08-19",23.200001
"916","2010-08-20",23.219999
"917","2010-08-23",22.9
"918","2010-08-24",22.58
"919","2010-08-25",23
"920","2010-08-26",22.43
"921","2010-08-27",22.91
"922","2010-08-30",22.450001
"923","2010-08-31",22.950001
"924","2010-09-01",24.08
"925","2010-09-02",24.65
"926","2010-09-03",24.98
"927","2010-09-07",24.290001
"928","2010-09-08",24.110001
"929","2010-09-09",24.200001
"930","2010-09-10",24.17
"931","2010-09-13",25.059999
"932","2010-09-14",25.360001
"933","2010-09-15",25
"934","2010-09-16",24.780001
"935","2010-09-17",25.08
"936","2010-09-20",25.5
"937","2010-09-21",25.23
"938","2010-09-22",25
"939","2010-09-23",25.120001
"940","2010-09-24",25.799999
"941","2010-09-27",26.110001
"942","2010-09-28",26.15
"943","2010-09-29",27.01
"944","2010-09-30",26.76
"945","2010-10-01",26.76
"946","2010-10-04",26.18
"947","2010-10-05",26.84
"948","2010-10-06",26.77
"949","2010-10-07",27.309999
"950","2010-10-08",27.780001
"951","2010-10-11",27.9
"952","2010-10-12",28.049999
"953","2010-10-13",28.42
"954","2010-10-14",28.049999
"955","2010-10-15",28.139999
"956","2010-10-18",28.469999
"957","2010-10-19",27.42
"958","2010-10-20",27.469999
"959","2010-10-21",26.700001
"960","2010-10-22",26.9
"961","2010-10-25",27.110001
"962","2010-10-26",27.200001
"963","2010-10-27",26.83
"964","2010-10-28",26.809999
"965","2010-10-29",26.450001
"966","2010-11-01",26.33
"967","2010-11-02",26.940001
"968","2010-11-03",27.23
"969","2010-11-04",28.559999
"970","2010-11-05",29.1
"971","2010-11-08",28.969999
"972","2010-11-09",28.309999
"973","2010-11-10",29.17
"974","2010-11-11",29.23
"975","2010-11-12",28.809999
"976","2010-11-15",28.25
