"","date","FRTA"
"151","2017-05-26",7.98
"152","2017-05-30",7.65
"153","2017-05-31",7.19
"154","2017-06-01",7.51
"155","2017-06-02",7.64
"156","2017-06-05",7.54
"157","2017-06-06",6.94
"158","2017-06-07",6.64
"159","2017-06-08",6.85
"160","2017-06-09",6.42
"161","2017-06-12",6.23
"162","2017-06-13",6.27
"163","2017-06-14",6.23
"164","2017-06-15",6.05
"165","2017-06-16",6.41
"166","2017-06-19",6.64
"167","2017-06-20",7.28
"168","2017-06-21",7.06
"169","2017-06-22",7.55
"170","2017-06-23",7.73
"171","2017-06-26",8.92
"172","2017-06-27",8.3
"173","2017-06-28",8.32
"174","2017-06-29",8.3
"175","2017-06-30",8.23
"176","2017-07-03",8.49
"177","2017-07-05",8.09
"178","2017-07-06",8.03
"179","2017-07-07",8.08
"180","2017-07-10",8.19
"181","2017-07-11",8.39
"182","2017-07-12",8.52
"183","2017-07-13",8.57
"184","2017-07-14",8.47
"185","2017-07-17",8.35
"186","2017-07-18",8.36
"187","2017-07-19",8.69
"188","2017-07-20",9.02
"189","2017-07-21",9.02
"190","2017-07-24",8.92
"191","2017-07-25",8.98
"192","2017-07-26",8.83
"193","2017-07-27",8.93
"194","2017-07-28",8.81
"195","2017-07-31",8.93
"196","2017-08-01",8.81
"197","2017-08-02",8.77
"198","2017-08-03",8.45
"199","2017-08-04",8.67
"200","2017-08-07",8.92
"201","2017-08-08",8.8
"202","2017-08-09",8.27
"203","2017-08-10",3.51
"204","2017-08-11",4.64
"205","2017-08-14",4.44
"206","2017-08-15",4.9
"207","2017-08-16",4.83
"208","2017-08-17",4.57
"209","2017-08-18",4.46
"210","2017-08-21",4.18
"211","2017-08-22",4.29
"212","2017-08-23",4.24
"213","2017-08-24",4.19
"214","2017-08-25",4.58
"215","2017-08-28",3.78
"216","2017-08-29",3.69
"217","2017-08-30",3.48
"218","2017-08-31",3.32
"219","2017-09-01",3.34
"220","2017-09-05",3.06
"221","2017-09-06",3.14
"222","2017-09-07",3.95
"223","2017-09-08",3.82
"224","2017-09-11",4.23
"225","2017-09-12",4.64
"226","2017-09-13",4.45
"227","2017-09-14",4.46
"228","2017-09-15",4.11
"229","2017-09-18",4.12
"230","2017-09-19",3.93
"231","2017-09-20",4.36
"232","2017-09-21",4.46
"233","2017-09-22",4.47
"234","2017-09-25",4.23
"235","2017-09-26",4.39
"236","2017-09-27",4.57
"237","2017-09-28",4.45
"238","2017-09-29",4.5
"239","2017-10-02",4.72
"240","2017-10-03",4.83
"241","2017-10-04",4.94
"242","2017-10-05",4.99
"243","2017-10-06",5.07
"244","2017-10-09",5.27
"245","2017-10-10",5.41
"246","2017-10-11",5.35
"247","2017-10-12",5.34
"248","2017-10-13",5.33
"249","2017-10-16",5.03
"250","2017-10-17",4.78
"251","2017-10-18",4.89
"252","2017-10-19",5.01
"253","2017-10-20",5.01
"254","2017-10-23",5.07
"255","2017-10-24",5.2
"256","2017-10-25",5.09
"257","2017-10-26",4.97
"258","2017-10-27",5.14
"259","2017-10-30",5.09
"260","2017-10-31",4.96
"261","2017-11-01",5
"262","2017-11-02",4.91
"263","2017-11-03",4.93
"264","2017-11-06",5.01
"265","2017-11-07",5.06
"266","2017-11-08",7.67
"267","2017-11-09",8.21
"268","2017-11-10",8.54
"269","2017-11-13",8.95
"270","2017-11-14",8.255
"271","2017-11-15",8.57
"272","2017-11-16",8.74
"273","2017-11-17",8.94
"274","2017-11-20",8.85
"275","2017-11-21",8.96
"276","2017-11-22",9.21
"277","2017-11-24",9.105
"278","2017-11-27",8.68
"279","2017-11-28",9.8
"280","2017-11-29",9.49
"281","2017-11-30",9.84
"282","2017-12-01",9.35
"283","2017-12-04",9.22
"284","2017-12-05",9.12
"285","2017-12-06",8.75
"286","2017-12-07",8.84
"287","2017-12-08",9.18
"288","2017-12-11",9.35
"289","2017-12-12",9.16
"290","2017-12-13",9.36
"291","2017-12-14",9.48
"292","2017-12-15",10.83
"293","2017-12-18",10.63
"294","2017-12-19",10.7
"295","2017-12-20",9.95
"296","2017-12-21",10.06
"297","2017-12-22",10.01
"298","2017-12-26",11.13
"299","2017-12-27",10.65
"300","2017-12-28",11.25
"301","2017-12-29",11.1
"302","2018-01-02",11.66
"303","2018-01-03",11.87
"304","2018-01-04",11.3
"305","2018-01-05",11.01
"306","2018-01-08",11.35
"307","2018-01-09",11.44
"308","2018-01-10",10.68
"309","2018-01-11",10.66
"310","2018-01-12",10.35
"311","2018-01-16",9.7
"312","2018-01-17",9.35
"313","2018-01-18",9.44
"314","2018-01-19",9.48
"315","2018-01-22",9.7
"316","2018-01-23",9.28
"317","2018-01-24",8.93
"318","2018-01-25",8.86
"319","2018-01-26",8.54
"320","2018-01-29",8.2
"321","2018-01-30",8.78
"322","2018-01-31",6.95
"323","2018-02-01",7.01
"324","2018-02-02",7.1
"325","2018-02-05",7.03
"326","2018-02-06",7.3
"327","2018-02-07",6.97
"328","2018-02-08",7.01
"329","2018-02-09",7.38
"330","2018-02-12",7.27
"331","2018-02-13",7.3
"332","2018-02-14",7.23
"333","2018-02-15",7.41
"334","2018-02-16",7.96
"335","2018-02-20",7.65
"336","2018-02-21",7.6
"337","2018-02-22",7.59
"338","2018-02-23",7.41
"339","2018-02-26",7.71
"340","2018-02-27",7.27
"341","2018-02-28",7.09
"342","2018-03-01",7.29
"343","2018-03-02",7.71
"344","2018-03-05",7.75
"345","2018-03-06",7.77
"346","2018-03-07",8.28
"347","2018-03-08",8.4
"348","2018-03-09",8.75
"349","2018-03-12",8.63
"350","2018-03-13",8.57
"351","2018-03-14",8.58
"352","2018-03-15",7.78
"353","2018-03-16",8.74
"354","2018-03-19",8.43
"355","2018-03-20",8.3
"356","2018-03-21",8.39
"357","2018-03-22",8.37
"358","2018-03-23",8.31
"359","2018-03-26",8.09
"360","2018-03-27",8.32
"361","2018-03-28",8.36
"362","2018-03-29",8.32
"363","2018-04-02",7.97
"364","2018-04-03",7.98
"365","2018-04-04",8.14
"366","2018-04-05",8.6
"367","2018-04-06",8.31
"368","2018-04-09",8.12
"369","2018-04-10",8.46
"370","2018-04-11",8.4
"371","2018-04-12",8.38
"372","2018-04-13",8.31
"373","2018-04-16",8.62
"374","2018-04-17",8.79
"375","2018-04-18",9.13
"376","2018-04-19",9.06
"377","2018-04-20",9.03
"378","2018-04-23",8.77
"379","2018-04-24",8.54
"380","2018-04-25",7.5
"381","2018-04-26",7.545
"382","2018-04-27",7.48
"383","2018-04-30",7.34
"384","2018-05-01",7.24
"385","2018-05-02",7.17
"386","2018-05-03",6.92
"387","2018-05-04",6.92
"388","2018-05-07",7.02
"389","2018-05-08",7.83
"390","2018-05-09",7.7
"391","2018-05-10",8.09
"392","2018-05-11",8.83
"393","2018-05-14",8.68
"394","2018-05-15",8.87
"395","2018-05-16",8.87
"396","2018-05-17",8.74
"397","2018-05-18",8.79
"398","2018-05-21",8.83
"399","2018-05-22",8.81
"400","2018-05-23",8.74
"401","2018-05-24",8.77
"402","2018-05-25",8.72
"403","2018-05-29",8.79
"404","2018-05-30",8.8
"405","2018-05-31",8.67
"406","2018-06-01",8.41
"407","2018-06-04",8.61
"408","2018-06-05",8.74
"409","2018-06-06",8.81
"410","2018-06-07",9.01
"411","2018-06-08",9.08
"412","2018-06-11",9.23
"413","2018-06-12",9.52
"414","2018-06-13",9.81
"415","2018-06-14",10.04
"416","2018-06-15",9.76
"417","2018-06-18",10.17
"418","2018-06-19",10.21
"419","2018-06-20",10.28
"420","2018-06-21",9.82
"421","2018-06-22",10.03
"422","2018-06-25",9.55
"423","2018-06-26",9.9
"424","2018-06-27",9.61
"425","2018-06-28",9.74
"426","2018-06-29",9.73
"427","2018-07-02",9.49
"428","2018-07-03",9.47
"429","2018-07-05",9.66
"430","2018-07-06",9.82
"431","2018-07-09",9.06
"432","2018-07-10",9.02
"433","2018-07-11",8.75
"434","2018-07-12",8.68
"435","2018-07-13",8.46
"436","2018-07-16",7.88
"437","2018-07-17",7.92
"438","2018-07-18",8.02
"439","2018-07-19",8.15
"440","2018-07-20",7.87
"441","2018-07-23",7.91
"442","2018-07-24",8.34
"443","2018-07-25",8.56
"444","2018-07-26",8.46
"445","2018-07-27",8.48
"446","2018-07-30",8.71
"447","2018-07-31",9.05
"448","2018-08-01",8.53
"449","2018-08-02",8.46
"450","2018-08-03",8.49
"451","2018-08-06",8.75
"452","2018-08-07",8.8
"453","2018-08-08",9.75
"454","2018-08-09",9.6
"455","2018-08-10",9.5
"456","2018-08-13",9.29
"457","2018-08-14",9.46
"458","2018-08-15",9.3
"459","2018-08-16",9.08
"460","2018-08-17",9.22
"461","2018-08-20",9.22
"462","2018-08-21",9.47
"463","2018-08-22",9.49
"464","2018-08-23",9.16
"465","2018-08-24",9.1
"466","2018-08-27",9.13
"467","2018-08-28",9.1
"468","2018-08-29",9
"469","2018-08-30",8.74
"470","2018-08-31",8.46
"471","2018-09-04",8.74
"472","2018-09-05",8.97
"473","2018-09-06",8.81
"474","2018-09-07",8.66
"475","2018-09-10",8.38
"476","2018-09-11",8.27
"477","2018-09-12",8.03
"478","2018-09-13",8.13
"479","2018-09-14",7.91
"480","2018-09-17",8.11
"481","2018-09-18",8.09
"482","2018-09-19",8.22
"483","2018-09-20",7.99
"484","2018-09-21",7.97
"485","2018-09-24",7.87
"486","2018-09-25",7.66
"487","2018-09-26",7.34
"488","2018-09-27",7.39
"489","2018-09-28",7.46
"490","2018-10-01",7.48
"491","2018-10-02",7.48
"492","2018-10-03",7.48
"493","2018-10-04",7.45
"494","2018-10-05",7.34
"495","2018-10-08",7.36
"496","2018-10-09",6.71
"497","2018-10-10",6.21
"498","2018-10-11",5.585
"499","2018-10-12",5.56
"500","2018-10-15",5.37
"501","2018-10-16",5.65
"502","2018-10-17",5.45
"503","2018-10-18",5.05
"504","2018-10-19",4.97
"505","2018-10-22",4.79
"506","2018-10-23",4.85
"507","2018-10-24",4.85
"508","2018-10-25",4.98
"509","2018-10-26",4.58
"510","2018-10-29",4.53
"511","2018-10-30",4.57
"512","2018-10-31",4.51
"513","2018-11-01",4.89
"514","2018-11-02",5.27
"515","2018-11-05",5.29
"516","2018-11-06",6.015
"517","2018-11-07",6.24
"518","2018-11-08",5.635
"519","2018-11-09",5.46
"520","2018-11-12",5.05
"521","2018-11-13",5.07
"522","2018-11-14",4.86
"523","2018-11-15",4.72
"524","2018-11-16",4.71
"525","2018-11-19",4.58
"526","2018-11-20",4.43
"527","2018-11-21",4.35
"528","2018-11-23",4.53
"529","2018-11-26",4.72
"530","2018-11-27",4.95
"531","2018-11-28",5.31
"532","2018-11-29",5.09
"533","2018-11-30",4.9
"534","2018-12-03",5.46
"535","2018-12-04",4.96
"536","2018-12-06",4.975
"537","2018-12-07",4.74
"538","2018-12-10",5.21
"539","2018-12-11",4.81
"540","2018-12-12",4.54
"541","2018-12-13",4.38
"542","2018-12-14",4.17
"543","2018-12-17",4.1
"544","2018-12-18",4.09
"545","2018-12-19",4.04
"546","2018-12-20",3.77
"547","2018-12-21",3.55
"548","2018-12-24",3.88
"549","2018-12-26",3.58
"550","2018-12-27",3.94
"551","2018-12-28",3.82
"552","2018-12-31",3.76
"553","2019-01-02",4.23
"554","2019-01-03",3.9
"555","2019-01-04",4.25
"556","2019-01-07",4.38
"557","2019-01-08",4.63
"558","2019-01-09",4.65
"559","2019-01-10",4.62
"560","2019-01-11",4.69
"561","2019-01-14",4.68
"562","2019-01-15",4.69
"563","2019-01-16",4.72
"564","2019-01-17",4.81
"565","2019-01-18",4.84
"566","2019-01-22",4.53
"567","2019-01-23",4.54
"568","2019-01-24",4.71
"569","2019-01-25",4.87
"570","2019-01-28",4.76
"571","2019-01-29",4.66
"572","2019-01-30",4.86
"573","2019-01-31",5.13
"574","2019-02-01",5.02
"575","2019-02-04",5.1
"576","2019-02-05",5.24
"577","2019-02-06",5.3
"578","2019-02-07",4.95
"579","2019-02-08",4.87
"580","2019-02-11",5.06
"581","2019-02-12",5.11
"582","2019-02-13",5.26
"583","2019-02-14",5.29
"584","2019-02-15",5.47
"585","2019-02-19",5.7
"586","2019-02-20",5.69
"587","2019-02-21",5.82
"588","2019-02-22",5.88
"589","2019-02-25",6.1
"590","2019-02-26",6.09
"591","2019-02-27",5.2
"592","2019-02-28",5.25
"593","2019-03-01",5.3
"594","2019-03-04",5.17
"595","2019-03-05",4.81
"596","2019-03-06",4.75
"597","2019-03-07",4.35
"598","2019-03-08",4.4
"599","2019-03-11",5.08
"600","2019-03-12",4.8
"601","2019-03-13",4.24
"602","2019-03-14",4.24
"603","2019-03-15",3.79
"604","2019-03-18",4.07
"605","2019-03-19",4.58
"606","2019-03-20",4.11
"607","2019-03-21",4.29
"608","2019-03-22",4.09
"609","2019-03-25",4.1
"610","2019-03-26",4.13
"611","2019-03-27",4
"612","2019-03-28",4.3
"613","2019-03-29",4.22
"614","2019-04-01",4.1
"615","2019-04-02",4.37
"616","2019-04-03",4.1
"617","2019-04-04",4.34
"618","2019-04-05",4.43
"619","2019-04-08",4.52
"620","2019-04-09",4.18
"621","2019-04-10",4.24
"622","2019-04-11",4.38
"623","2019-04-12",4.54
"624","2019-04-15",4.35
"625","2019-04-16",4.61
"626","2019-04-17",4.85
"627","2019-04-18",5.01
"628","2019-04-22",4.72
"629","2019-04-23",4.71
"630","2019-04-24",4.71
"631","2019-04-25",4.41
"632","2019-04-26",4.44
"633","2019-04-29",4.62
"634","2019-04-30",4.64
"635","2019-05-01",4.66
"636","2019-05-02",4.69
"637","2019-05-03",4.95
"638","2019-05-06",4.9
"639","2019-05-07",5.22
"640","2019-05-08",5.5
"641","2019-05-09",5.75
"642","2019-05-10",5.75
"643","2019-05-13",5.62
"644","2019-05-14",5.6
"645","2019-05-15",5.87
"646","2019-05-16",5.93
"647","2019-05-17",5.98
"648","2019-05-20",5.77
"649","2019-05-21",5.84
"650","2019-05-22",5.34
"651","2019-05-23",4.96
"652","2019-05-24",5.03
"653","2019-05-28",5
"654","2019-05-29",5
"655","2019-05-30",4.99
"656","2019-05-31",4.78
"657","2019-06-03",4.59
"658","2019-06-04",4.73
"659","2019-06-05",4.88
"660","2019-06-06",4.84
"661","2019-06-07",4.9
"662","2019-06-10",5.08
"663","2019-06-11",4.96
"664","2019-06-12",4.82
"665","2019-06-13",4.8
"666","2019-06-14",4.77
"667","2019-06-17",4.86
"668","2019-06-18",4.92
"669","2019-06-19",4.78
"670","2019-06-20",4.72
"671","2019-06-21",4.6
"672","2019-06-24",4.56
"673","2019-06-25",4.13
"674","2019-06-26",4.29
"675","2019-06-27",4.92
"676","2019-06-28",4.97
"677","2019-07-01",5.2
"678","2019-07-02",5.24
"679","2019-07-03",5.21
"680","2019-07-05",5.25
"681","2019-07-08",5.5
"682","2019-07-09",5.45
"683","2019-07-10",5.51
"684","2019-07-11",5.42
"685","2019-07-12",5.49
"686","2019-07-15",5.5
"687","2019-07-16",5.6
"688","2019-07-17",5.95
"689","2019-07-18",6.27
"690","2019-07-19",6.36
"691","2019-07-22",6.47
"692","2019-07-23",6.81
"693","2019-07-24",6.84
"694","2019-07-25",7.05
"695","2019-07-26",6.9
"696","2019-07-29",6.45
"697","2019-07-30",6.65
"698","2019-07-31",6.5
"699","2019-08-01",6.56
"700","2019-08-02",6.45
"701","2019-08-05",5.93
"702","2019-08-06",5.23
"703","2019-08-07",5.82
"704","2019-08-08",6.88
"705","2019-08-09",6.94
"706","2019-08-12",6.79
"707","2019-08-13",6.98
"708","2019-08-14",6.85
"709","2019-08-15",6.75
"710","2019-08-16",6.76
"711","2019-08-19",6.62
"712","2019-08-20",6.73
"713","2019-08-21",6.73
"714","2019-08-22",6.69
"715","2019-08-23",6.18
"716","2019-08-26",6.07
"717","2019-08-27",5.98
"718","2019-08-28",6.09
"719","2019-08-29",6.07
"720","2019-08-30",5.98
"721","2019-09-03",5.74
"722","2019-09-04",5.76
"723","2019-09-05",5.92
"724","2019-09-06",5.94
"725","2019-09-09",6.61
"726","2019-09-10",7
"727","2019-09-11",7.29
"728","2019-09-12",7.28
"729","2019-09-13",7.45
"730","2019-09-16",7.49
"731","2019-09-17",7.43
"732","2019-09-18",7.7
"733","2019-09-19",7.52
"734","2019-09-20",7.27
"735","2019-09-23",7.21
"736","2019-09-24",7.13
"737","2019-09-25",7.29
"738","2019-09-26",7.3
"739","2019-09-27",7.325
"740","2019-09-30",7.23
"741","2019-10-01",7.04
"742","2019-10-02",6.76
"743","2019-10-03",6.55
"744","2019-10-04",6.685
"745","2019-10-07",6.88
"746","2019-10-08",6.87
"747","2019-10-09",7.05
"748","2019-10-10",7.29
"749","2019-10-11",7.59
"750","2019-10-14",7.77
"751","2019-10-15",7.76
"752","2019-10-16",7.73
"753","2019-10-17",7.97
"754","2019-10-18",7.945
"755","2019-10-21",7.97
"756","2019-10-22",7.99
"757","2019-10-23",7.9
"758","2019-10-24",8.02
"759","2019-10-25",8.47
"760","2019-10-28",8.13
"761","2019-10-29",8.3
"762","2019-10-30",8.2
"763","2019-10-31",8.21
"764","2019-11-01",8.41
"765","2019-11-04",8.52
"766","2019-11-05",10.95
"767","2019-11-06",11.31
"768","2019-11-07",11.23
"769","2019-11-08",11.245
"770","2019-11-11",11.45
"771","2019-11-12",11.03
"772","2019-11-13",10.99
"773","2019-11-14",11.23
"774","2019-11-15",11.36
"775","2019-11-18",11.25
"776","2019-11-19",11.23
"777","2019-11-20",11.08
"778","2019-11-21",10.81
"779","2019-11-22",10.91
"780","2019-11-25",10.945
"781","2019-11-26",10.99
"782","2019-11-27",11.02
"783","2019-11-29",11.11
"784","2019-12-02",10.96
"785","2019-12-03",11.01
"786","2019-12-04",11.05
"787","2019-12-05",10.96
"788","2019-12-06",10.54
"789","2019-12-09",9.92
"790","2019-12-10",9.93
"791","2019-12-11",10.15
"792","2019-12-12",10.57
"793","2019-12-13",10.71
"794","2019-12-16",10.185
"795","2019-12-17",10.72
"796","2019-12-18",11
"797","2019-12-19",11.12
"798","2019-12-20",11.41
"799","2019-12-23",11.8
"800","2019-12-24",11.57
"801","2019-12-26",11.8
"802","2019-12-27",11.56
"803","2019-12-30",11.75
"804","2019-12-31",11.56
"805","2020-01-02",11.3
"806","2020-01-03",11.615
"807","2020-01-06",11.38
"808","2020-01-07",11.2
"809","2020-01-08",11.52
"810","2020-01-09",12.07
"811","2020-01-10",12.16
"812","2020-01-13",12
"813","2020-01-14",13.11
"814","2020-01-15",13.88
"815","2020-01-16",14.05
"816","2020-01-17",14.22
"817","2020-01-21",14.63
"818","2020-01-22",14.41
"819","2020-01-23",14.7
"820","2020-01-24",14.34
"821","2020-01-27",14.235
"822","2020-01-28",13.83
"823","2020-01-29",13.87
"824","2020-01-30",13.88
"825","2020-01-31",12.95
"826","2020-02-03",13.09
"827","2020-02-04",13.25
"828","2020-02-05",13.765
"829","2020-02-06",13.565
"830","2020-02-07",13.14
"831","2020-02-10",13.21
"832","2020-02-11",13.65
"833","2020-02-12",14.13
"834","2020-02-13",13.49
"835","2020-02-14",13.54
"836","2020-02-18",14.01
"837","2020-02-19",14.87
"838","2020-02-20",15.33
"839","2020-02-21",15.37
"840","2020-02-24",15.15
"841","2020-02-25",14.62
"842","2020-02-26",14.26
"843","2020-02-27",13.02
"844","2020-02-28",13.54
"845","2020-03-02",13.86
"846","2020-03-03",13.585
"847","2020-03-04",13.4
"848","2020-03-05",12.23
"849","2020-03-06",11.64
"850","2020-03-09",9.78
"851","2020-03-10",9.4
"852","2020-03-11",8.7
"853","2020-03-12",7.32
"854","2020-03-13",7.85
"855","2020-03-16",6.18
"856","2020-03-17",5.21
"857","2020-03-18",3.55
"858","2020-03-19",3.76
"859","2020-03-20",4.25
"860","2020-03-23",3.92
"861","2020-03-24",5.31
"862","2020-03-25",5.79
"863","2020-03-26",6.03
"864","2020-03-27",5
"865","2020-03-30",4.94
"866","2020-03-31",5.98
"867","2020-04-01",5.72
"868","2020-04-02",5.13
"869","2020-04-03",5.39
"870","2020-04-06",5.58
"871","2020-04-07",5.66
"872","2020-04-08",6.12
"873","2020-04-09",6.88
"874","2020-04-13",6.56
"875","2020-04-14",6.83
"876","2020-04-15",6.11
"877","2020-04-16",5.71
"878","2020-04-17",6.83
"879","2020-04-20",6.9
"880","2020-04-21",6.16
"881","2020-04-22",6.21
"882","2020-04-23",6.51
"883","2020-04-24",6.75
"884","2020-04-27",7.72
"885","2020-04-28",8.67
"886","2020-04-29",9.57
"887","2020-04-30",8.16
"888","2020-05-01",8.27
"889","2020-05-04",8.4
"890","2020-05-05",8.14
"891","2020-05-06",7.83
"892","2020-05-07",7.98
"893","2020-05-08",8.42
"894","2020-05-11",8.3
"895","2020-05-12",7.84
"896","2020-05-13",7.03
"897","2020-05-14",7.78
"898","2020-05-15",7.85
"899","2020-05-18",8.655
"900","2020-05-19",8.34
"901","2020-05-20",8.59
"902","2020-05-21",8.65
"903","2020-05-22",8.61
"904","2020-05-26",8.63
"905","2020-05-27",9.37
"906","2020-05-28",8.8
"907","2020-05-29",8.82
"908","2020-06-01",8.95
"909","2020-06-02",9.4
"910","2020-06-03",9.35
"911","2020-06-04",9.71
"912","2020-06-05",10.26
"913","2020-06-08",10.88
"914","2020-06-09",10.19
"915","2020-06-10",9.84
"916","2020-06-11",8.51
"917","2020-06-12",9.11
"918","2020-06-15",9.79
"919","2020-06-16",10.175
"920","2020-06-17",9.77
"921","2020-06-18",9.71
"922","2020-06-19",9.91
"923","2020-06-22",9.88
"924","2020-06-23",10.09
"925","2020-06-24",9.67
"926","2020-06-25",9.64
"927","2020-06-26",8.91
"928","2020-06-29",9.34
"929","2020-06-30",11.16
"930","2020-07-01",11.86
"931","2020-07-02",12.24
"932","2020-07-06",12.37
"933","2020-07-07",12.2
"934","2020-07-08",11.94
"935","2020-07-09",11.29
"936","2020-07-10",11.34
"937","2020-07-13",10.795
"938","2020-07-14",12.22
"939","2020-07-15",12.79
"940","2020-07-16",13.23
"941","2020-07-17",13.09
"942","2020-07-20",12.96
"943","2020-07-21",13.25
"944","2020-07-22",13.2
"945","2020-07-23",13.33
"946","2020-07-24",13.18
"947","2020-07-27",13.4
"948","2020-07-28",14.11
"949","2020-07-29",13.21
"950","2020-07-30",12.89
"951","2020-07-31",12.99
"952","2020-08-03",13.51
"953","2020-08-04",13.245
"954","2020-08-05",13.92
"955","2020-08-06",14.75
"956","2020-08-07",15.07
"957","2020-08-10",14.77
"958","2020-08-11",15.03
"959","2020-08-12",15.51
"960","2020-08-13",14.935
"961","2020-08-14",14.76
"962","2020-08-17",14.74
"963","2020-08-18",14.375
"964","2020-08-19",14.43
"965","2020-08-20",14.12
"966","2020-08-21",13.81
"967","2020-08-24",13.73
"968","2020-08-25",13.62
"969","2020-08-26",13.41
"970","2020-08-27",13.66
"971","2020-08-28",13.48
"972","2020-08-31",13.25
"973","2020-09-01",14.04
"974","2020-09-02",14.585
"975","2020-09-03",13.66
"976","2020-09-04",13.62
"977","2020-09-08",13.3
"978","2020-09-09",13.92
"979","2020-09-10",14.15
"980","2020-09-11",16.469999
"981","2020-09-14",17.379999
"982","2020-09-15",15.72
"983","2020-09-16",14.61
"984","2020-09-17",12.56
"985","2020-09-18",11.36
"986","2020-09-21",10.85
"987","2020-09-22",10.99
"988","2020-09-23",10.54
"989","2020-09-24",10.91
"990","2020-09-25",11.195
"991","2020-09-28",11.85
"992","2020-09-29",11.65
"993","2020-09-30",11.82
"994","2020-10-01",12.145
"995","2020-10-02",12.39
"996","2020-10-05",12.78
