"","date","BGCP"
"68","2007-04-11",6.160772
"69","2007-04-12",6.282958
"70","2007-04-13",6.141479
"71","2007-04-16",6.186495
"72","2007-04-17",6.205788
"73","2007-04-18",6.797428
"74","2007-04-19",6.167202
"75","2007-04-20",5.993569
"76","2007-04-23",5.659164
"77","2007-04-24",5.70418
"78","2007-04-25",5.794212
"79","2007-04-26",6.006431
"80","2007-04-27",5.942122
"81","2007-04-30",5.954984
"82","2007-05-01",5.954984
"83","2007-05-02",5.916399
"84","2007-05-03",6.025723
"85","2007-05-04",6.263666
"86","2007-05-07",6.14791
"87","2007-05-08",6.180064
"88","2007-05-09",6.186495
"89","2007-05-10",6.128617
"90","2007-05-11",6.141479
"91","2007-05-14",5.942122
"92","2007-05-15",5.897106
"93","2007-05-16",5.916399
"94","2007-05-17",5.819936
"95","2007-05-18",5.890675
"96","2007-05-21",6.019293
"97","2007-05-22",5.948553
"98","2007-05-23",5.890675
"99","2007-05-24",5.749196
"100","2007-05-25",5.884244
"101","2007-05-29",5.909968
"102","2007-05-30",5.935691
"103","2007-05-31",5.85209
"104","2007-06-01",5.858521
"105","2007-06-04",5.787781
"106","2007-06-05",5.601286
"107","2007-06-06",5.607717
"108","2007-06-07",5.614148
"109","2007-06-08",5.697749
"110","2007-06-11",5.659164
"111","2007-06-12",5.672026
"112","2007-06-13",5.736334
"113","2007-06-14",5.794212
"114","2007-06-15",5.871383
"115","2007-06-18",5.858521
"116","2007-06-19",5.85209
"117","2007-06-20",5.691319
"118","2007-06-21",5.70418
"119","2007-06-22",5.614148
"120","2007-06-25",5.594855
"121","2007-06-26",5.594855
"122","2007-06-27",5.63344
"123","2007-06-28",5.601286
"124","2007-06-29",5.55627
"125","2007-07-02",5.543408
"126","2007-07-03",5.562701
"127","2007-07-05",5.581994
"128","2007-07-06",5.665595
"129","2007-07-09",5.723473
"130","2007-07-10",5.70418
"131","2007-07-11",5.684887
"132","2007-07-12",5.755627
"133","2007-07-13",5.710611
"134","2007-07-16",5.697749
"135","2007-07-17",5.691319
"136","2007-07-18",5.665595
"137","2007-07-19",5.717042
"138","2007-07-20",5.536977
"139","2007-07-23",5.594855
"140","2007-07-24",5.536977
"141","2007-07-25",5.594855
"142","2007-07-26",5.581994
"143","2007-07-27",5.382637
"144","2007-07-30",5.292604
"145","2007-07-31",5.209003
"146","2007-08-01",5.125402
"147","2007-08-02",5.176849
"148","2007-08-03",4.874598
"149","2007-08-06",4.855306
"150","2007-08-07",4.881029
"151","2007-08-08",4.803859
"152","2007-08-09",4.707396
"153","2007-08-10",4.771704
"154","2007-08-13",4.861736
"155","2007-08-14",4.971061
"156","2007-08-15",4.868167
"157","2007-08-16",4.829582
"158","2007-08-17",4.803859
"159","2007-08-20",4.758842
"160","2007-08-21",4.765273
"161","2007-08-22",5.099679
"162","2007-08-23",5.18328
"163","2007-08-24",5.305466
"164","2007-08-27",5.446945
"165","2007-08-28",5.189711
"166","2007-08-29",5.395498
"167","2007-08-30",5.279743
"168","2007-08-31",5.401929
"169","2007-09-04",5.369775
"170","2007-09-05",5.337621
"171","2007-09-06",5.350482
"172","2007-09-07",5.279743
"173","2007-09-10",5.189711
"174","2007-09-11",5.279743
"175","2007-09-12",5.247589
"176","2007-09-13",5.241158
"177","2007-09-14",5.305466
"178","2007-09-17",5.18328
"179","2007-09-18",5.254019
"180","2007-09-19",5.241158
"181","2007-09-20",5.144694
"182","2007-09-21",5.131833
"183","2007-09-24",5.157556
"184","2007-09-25",5.099679
"185","2007-09-26",5.138264
"186","2007-09-27",5.562701
"187","2007-09-28",5.48553
"188","2007-10-01",5.63344
"189","2007-10-02",5.672026
"190","2007-10-03",5.787781
"191","2007-10-04",5.794212
"192","2007-10-05",5.967845
"193","2007-10-08",5.987138
"194","2007-10-09",5.980707
"195","2007-10-10",6.270096
"196","2007-10-11",6.5209
"197","2007-10-12",6.713826
"198","2007-10-15",6.565917
"199","2007-10-16",6.59164
"200","2007-10-17",6.533762
"201","2007-10-18",6.456592
"202","2007-10-19",6.385852
"203","2007-10-22",6.411576
"204","2007-10-23",6.437299
"205","2007-10-24",6.29582
"206","2007-10-25",6.36656
"207","2007-10-26",6.36656
"208","2007-10-29",6.437299
"209","2007-10-30",6.51447
"210","2007-10-31",6.533762
"211","2007-11-01",6.424438
"212","2007-11-02",6.501608
"213","2007-11-05",6.340836
"214","2007-11-06",6.565917
"215","2007-11-07",6.829582
"216","2007-11-08",6.752411
"217","2007-11-09",6.598071
"218","2007-11-12",6.726688
"219","2007-11-13",6.59164
"220","2007-11-14",6.59164
"221","2007-11-15",6.450161
"222","2007-11-16",6.424438
"223","2007-11-19",6.424438
"224","2007-11-20",6.463023
"225","2007-11-21",6.29582
"226","2007-11-23",6.392283
"227","2007-11-26",6.250804
"228","2007-11-27",6.237942
"229","2007-11-28",6.334405
"230","2007-11-29",6.437299
"231","2007-11-30",6.495177
"232","2007-12-03",6.437299
"233","2007-12-04",6.315113
"234","2007-12-05",6.392283
"235","2007-12-06",6.553055
"236","2007-12-07",6.578778
"237","2007-12-10",6.707396
"238","2007-12-11",6.488746
"239","2007-12-12",6.578778
"240","2007-12-13",6.578778
"241","2007-12-14",6.559485
"242","2007-12-17",6.578778
"243","2007-12-18",6.598071
"244","2007-12-19",6.598071
"245","2007-12-20",6.662379
"246","2007-12-21",6.59164
"247","2007-12-24",7.093247
"248","2007-12-26",7.189711
"249","2007-12-27",7.125402
"250","2007-12-28",6.9582
"251","2007-12-31",7.266881
"252","2008-01-02",7.646302
"253","2008-01-03",7.594855
"254","2008-01-04",7.62701
"255","2008-01-07",7.652733
"256","2008-01-08",7.440515
"257","2008-01-09",7.459807
"258","2008-01-10",7.55627
"259","2008-01-11",7.33119
"260","2008-01-14",7.562701
"261","2008-01-15",7.807074
"262","2008-01-16",7.942122
"263","2008-01-17",7.877813
"264","2008-01-18",7.524116
"265","2008-01-22",7.33119
"266","2008-01-23",7.453376
"267","2008-01-24",7.504823
"268","2008-01-25",7.33119
"269","2008-01-28",7.273312
"270","2008-01-29",7.209003
"271","2008-01-30",7.401929
"272","2008-01-31",7.524116
"273","2008-02-01",7.678457
"274","2008-02-04",7.62701
"275","2008-02-05",7.62701
"276","2008-02-06",7.717042
"277","2008-02-07",7.755627
"278","2008-02-08",7.762058
"279","2008-02-11",7.717042
"280","2008-02-12",7.659164
"281","2008-02-13",7.819936
"282","2008-02-14",8.019293
"283","2008-02-15",7.684887
"284","2008-02-19",7.659164
"285","2008-02-20",7.903537
"286","2008-02-21",7.819936
"287","2008-02-22",7.755627
"288","2008-02-25",7.710611
"289","2008-02-26",7.974277
"290","2008-02-27",7.781351
"291","2008-02-28",7.549839
"292","2008-02-29",7.466238
"293","2008-03-03",7.305466
"294","2008-03-04",7.665595
"295","2008-03-05",7.575562
"296","2008-03-06",7.318328
"297","2008-03-07",7.273312
"298","2008-03-10",7.26045
"299","2008-03-11",7.344051
"300","2008-03-12",7.717042
"301","2008-03-13",7.710611
"302","2008-03-14",7.55627
"303","2008-03-17",7.209003
"304","2008-03-18",7.62701
"305","2008-03-19",7.524116
"306","2008-03-20",7.517685
"307","2008-03-24",7.742765
"308","2008-03-25",7.710611
"309","2008-03-26",7.569132
"310","2008-03-27",7.247589
"311","2008-03-28",7.26045
"312","2008-03-31",7.498392
"313","2008-04-01",7.55627
"314","2008-04-02",7.536977
"315","2008-04-03",7.414791
"316","2008-04-04",7.768489
"317","2008-04-07",7.717042
"318","2008-04-08",7.620579
"319","2008-04-09",7.55627
"320","2008-04-10",7.453376
"321","2008-04-11",7.421222
"322","2008-04-14",7.459807
"323","2008-04-15",7.639872
"324","2008-04-16",7.710611
"325","2008-04-17",7.70418
"326","2008-04-18",7.569132
"327","2008-04-21",7.247589
"328","2008-04-22",6.649518
"329","2008-04-23",6.44373
"330","2008-04-24",6.604502
"331","2008-04-25",6.636656
"332","2008-04-28",6.623794
"333","2008-04-29",6.276527
"334","2008-04-30",6.199357
"335","2008-05-01",6.045016
"336","2008-05-02",6.141479
"337","2008-05-05",6.29582
"338","2008-05-06",6.250804
"339","2008-05-07",5.967845
"340","2008-05-08",6.495177
"341","2008-05-09",6.302251
"342","2008-05-12",6.180064
"343","2008-05-13",6.289389
"344","2008-05-14",6.282958
"345","2008-05-15",6.315113
"346","2008-05-16",6.160772
"347","2008-05-19",6.038585
"348","2008-05-20",5.961415
"349","2008-05-21",5.92926
"350","2008-05-22",5.935691
"351","2008-05-23",5.839228
"352","2008-05-27",6.083601
"353","2008-05-28",5.755627
"354","2008-05-29",5.787781
"355","2008-05-30",5.736334
"356","2008-06-02",5.794212
"357","2008-06-03",5.755627
"358","2008-06-04",5.266881
"359","2008-06-05",5.196141
"360","2008-06-06",5.144694
"361","2008-06-09",5.189711
"362","2008-06-10",5.228296
"363","2008-06-11",5.144694
"364","2008-06-12",5.151125
"365","2008-06-13",5.157556
"366","2008-06-16",5.157556
"367","2008-06-17",5.151125
"368","2008-06-18",5.151125
"369","2008-06-19",5.151125
"370","2008-06-20",5.215434
"371","2008-06-23",4.926045
"372","2008-06-24",4.700964
"373","2008-06-25",4.745981
"374","2008-06-26",4.66881
"375","2008-06-27",4.73955
"376","2008-06-30",4.855306
"377","2008-07-01",4.784566
"378","2008-07-02",4.700964
"379","2008-07-03",4.585209
"380","2008-07-07",4.540193
"381","2008-07-08",4.501608
"382","2008-07-09",4.463023
"383","2008-07-10",4.167202
"384","2008-07-11",3.794212
"385","2008-07-14",3.768489
"386","2008-07-15",3.762058
"387","2008-07-16",4.045016
"388","2008-07-17",4.07717
"389","2008-07-18",4.051447
"390","2008-07-21",4.045016
"391","2008-07-22",4.270096
"392","2008-07-23",4.617363
"393","2008-07-24",4.321543
"394","2008-07-25",4.353698
"395","2008-07-28",4.347267
"396","2008-07-29",4.379421
"397","2008-07-30",4.22508
"398","2008-07-31",4.565917
"399","2008-08-01",4.501608
"400","2008-08-04",4.617363
"401","2008-08-05",4.469453
"402","2008-08-06",3.871383
"403","2008-08-07",3.948553
"404","2008-08-08",4.282958
"405","2008-08-11",4.430868
"406","2008-08-12",4.22508
"407","2008-08-13",4.154341
"408","2008-08-14",4.212219
"409","2008-08-15",4.270096
"410","2008-08-18",4.199357
"411","2008-08-19",4.160772
"412","2008-08-20",4.154341
"413","2008-08-21",4.109325
"414","2008-08-22",4.212219
"415","2008-08-25",4.109325
"416","2008-08-26",4.090032
"417","2008-08-27",4.115756
"418","2008-08-28",4.212219
"419","2008-08-29",4.237942
"420","2008-09-02",4.199357
"421","2008-09-03",4.167202
"422","2008-09-04",3.897106
"423","2008-09-05",3.813505
"424","2008-09-08",3.672026
"425","2008-09-09",3.517685
"426","2008-09-10",3.511254
"427","2008-09-11",3.369775
"428","2008-09-12",3.33119
"429","2008-09-15",2.733119
"430","2008-09-16",2.604502
"431","2008-09-17",2.495177
"432","2008-09-18",2.553055
"433","2008-09-19",2.533762
"434","2008-09-22",2.565916
"435","2008-09-23",2.578778
"436","2008-09-24",2.308682
"437","2008-09-25",2.495177
"438","2008-09-26",2.585209
"439","2008-09-29",2.488746
"440","2008-09-30",2.758842
"441","2008-10-01",2.585209
"442","2008-10-02",2.340836
"443","2008-10-03",2.347267
"444","2008-10-06",2.22508
"445","2008-10-07",2.090032
"446","2008-10-08",1.980707
"447","2008-10-09",1.942122
"448","2008-10-10",2.22508
"449","2008-10-13",2.604502
"450","2008-10-14",2.5209
"451","2008-10-15",2.244373
"452","2008-10-16",2.707396
"453","2008-10-17",2.565916
"454","2008-10-20",2.803859
"455","2008-10-21",2.540193
"456","2008-10-22",2.257235
"457","2008-10-23",2.321543
"458","2008-10-24",2.115756
"459","2008-10-27",1.987138
"460","2008-10-28",2.173633
"461","2008-10-29",2.186495
"462","2008-10-30",2.250804
"463","2008-10-31",2.630225
"464","2008-11-03",2.456592
"465","2008-11-04",2.340836
"466","2008-11-05",2.173633
"467","2008-11-06",2.347267
"468","2008-11-07",2.321543
"469","2008-11-10",2.102894
"470","2008-11-11",2.019293
"471","2008-11-12",1.92926
"472","2008-11-13",2.07074
"473","2008-11-14",1.92283
"474","2008-11-17",1.768489
"475","2008-11-18",1.768489
"476","2008-11-19",1.594855
"477","2008-11-20",1.562701
"478","2008-11-21",1.729904
"479","2008-11-24",2.025723
"480","2008-11-25",2.135048
"481","2008-11-26",2.392283
"482","2008-11-28",2.44373
"483","2008-12-01",2.012862
"484","2008-12-02",2.115756
"485","2008-12-03",2.282958
"486","2008-12-04",2.192926
"487","2008-12-05",2.29582
"488","2008-12-08",2.270097
"489","2008-12-09",2.21865
"490","2008-12-10",2.237942
"491","2008-12-11",2.102894
"492","2008-12-12",2.109325
"493","2008-12-15",1.890675
"494","2008-12-16",2.045016
"495","2008-12-17",2
"496","2008-12-18",2.07717
"497","2008-12-19",1.993569
"498","2008-12-22",1.897106
"499","2008-12-23",1.794212
"500","2008-12-24",1.749196
"501","2008-12-26",1.736334
"502","2008-12-29",1.678457
"503","2008-12-30",1.569132
"504","2008-12-31",1.77492
"505","2009-01-02",1.807074
"506","2009-01-05",2.006431
"507","2009-01-06",2.083601
"508","2009-01-07",2.045016
"509","2009-01-08",2.07717
"510","2009-01-09",2.025723
"511","2009-01-12",2.025723
"512","2009-01-13",1.935691
"513","2009-01-14",1.710611
"514","2009-01-15",1.691318
"515","2009-01-16",1.77492
"516","2009-01-20",1.800643
"517","2009-01-21",1.819936
"518","2009-01-22",1.659164
"519","2009-01-23",1.607717
"520","2009-01-26",1.678457
"521","2009-01-27",1.710611
"522","2009-01-28",1.736334
"523","2009-01-29",1.607717
"524","2009-01-30",1.549839
"525","2009-02-02",1.543408
"526","2009-02-03",1.588424
"527","2009-02-04",1.48553
"528","2009-02-05",1.421222
"529","2009-02-06",1.536978
"530","2009-02-09",1.614148
"531","2009-02-10",1.581994
"532","2009-02-11",1.569132
"533","2009-02-12",1.594855
"534","2009-02-13",1.581994
"535","2009-02-17",1.459807
"536","2009-02-18",1.446945
"537","2009-02-19",1.459807
"538","2009-02-20",1.350482
"539","2009-02-23",1.305466
"540","2009-02-24",1.363344
"541","2009-02-25",1.26045
"542","2009-02-26",1.26045
"543","2009-02-27",1.099678
"544","2009-03-02",0.900322
"545","2009-03-03",0.919614
"546","2009-03-04",1.099678
"547","2009-03-05",0.932476
"548","2009-03-06",1.067524
"549","2009-03-09",0.971061
"550","2009-03-10",1.067524
"551","2009-03-11",1.041801
"552","2009-03-12",1.279743
"553","2009-03-13",1.305466
"554","2009-03-16",1.26045
"555","2009-03-17",1.292604
"556","2009-03-18",1.581994
"557","2009-03-19",1.659164
"558","2009-03-20",1.614148
"559","2009-03-23",1.839228
"560","2009-03-24",1.768489
"561","2009-03-25",1.800643
"562","2009-03-26",1.807074
"563","2009-03-27",1.691318
"564","2009-03-30",1.504823
"565","2009-03-31",1.421222
"566","2009-04-01",1.401929
"567","2009-04-02",1.588424
"568","2009-04-03",1.639871
"569","2009-04-06",1.652733
"570","2009-04-07",1.614148
"571","2009-04-08",1.794212
"572","2009-04-09",1.832797
"573","2009-04-13",1.800643
"574","2009-04-14",1.742765
"575","2009-04-15",1.864952
"576","2009-04-16",1.832797
"577","2009-04-17",1.832797
"578","2009-04-20",1.62701
"579","2009-04-21",1.691318
"580","2009-04-22",1.70418
"581","2009-04-23",1.659164
"582","2009-04-24",1.70418
"583","2009-04-27",1.672026
"584","2009-04-28",1.697749
"585","2009-04-29",1.794212
"586","2009-04-30",1.665595
"587","2009-05-01",1.807074
"588","2009-05-04",2.21865
"589","2009-05-05",2.057878
"590","2009-05-06",2.315113
"591","2009-05-07",2.064309
"592","2009-05-08",2.090032
"593","2009-05-11",1.987138
"594","2009-05-12",1.672026
"595","2009-05-13",1.498392
"596","2009-05-14",1.832797
"597","2009-05-15",1.768489
"598","2009-05-18",1.974277
"599","2009-05-19",2.019293
"600","2009-05-20",2.057878
"601","2009-05-21",1.974277
"602","2009-05-22",1.916399
"603","2009-05-26",1.961415
"604","2009-05-27",1.935691
"605","2009-05-28",1.980707
"606","2009-05-29",2.167202
"607","2009-06-01",2.205788
"608","2009-06-02",2.180064
"609","2009-06-03",2.186495
"610","2009-06-04",2.199357
"611","2009-06-05",2.199357
"612","2009-06-08",2.090032
"613","2009-06-09",2.096463
"614","2009-06-10",2.212219
"615","2009-06-11",2.22508
"616","2009-06-12",2.379421
"617","2009-06-15",2.263666
"618","2009-06-16",2.192926
"619","2009-06-17",2.199357
"620","2009-06-18",2.29582
"621","2009-06-19",2.289389
"622","2009-06-22",2.173633
"623","2009-06-23",2.057878
"624","2009-06-24",2.250804
"625","2009-06-25",2.353698
"626","2009-06-26",2.604502
"627","2009-06-29",2.437299
"628","2009-06-30",2.437299
"629","2009-07-01",2.475884
"630","2009-07-02",2.430868
"631","2009-07-06",2.463022
"632","2009-07-07",2.450161
"633","2009-07-08",2.463022
"634","2009-07-09",2.533762
"635","2009-07-10",2.495177
"636","2009-07-13",2.604502
"637","2009-07-14",2.585209
"638","2009-07-15",2.643087
"639","2009-07-16",2.700965
"640","2009-07-17",2.700965
"641","2009-07-20",2.752412
"642","2009-07-21",2.745981
"643","2009-07-22",2.73955
"644","2009-07-23",2.88746
"645","2009-07-24",2.913183
"646","2009-07-27",3.048232
"647","2009-07-28",2.958199
"648","2009-07-29",2.874598
"649","2009-07-30",2.983923
"650","2009-07-31",2.938907
"651","2009-08-03",2.932476
"652","2009-08-04",2.983923
"653","2009-08-05",2.926045
"654","2009-08-06",2.938907
"655","2009-08-07",2.971061
"656","2009-08-10",2.932476
"657","2009-08-11",2.836013
"658","2009-08-12",2.951768
"659","2009-08-13",2.932476
"660","2009-08-14",2.842444
"661","2009-08-17",2.778135
"662","2009-08-18",2.803859
"663","2009-08-19",2.803859
"664","2009-08-20",2.874598
"665","2009-08-21",2.881029
"666","2009-08-24",2.861736
"667","2009-08-25",2.951768
"668","2009-08-26",2.913183
"669","2009-08-27",2.932476
"670","2009-08-28",2.881029
"671","2009-08-31",2.906752
"672","2009-09-01",2.797428
"673","2009-09-02",2.790997
"674","2009-09-03",2.836013
"675","2009-09-04",2.842444
"676","2009-09-08",2.733119
"677","2009-09-09",2.765273
"678","2009-09-10",2.823151
"679","2009-09-11",2.752412
"680","2009-09-14",2.765273
"681","2009-09-15",2.829582
"682","2009-09-16",2.932476
"683","2009-09-17",2.881029
"684","2009-09-18",2.81672
"685","2009-09-21",2.868167
"686","2009-09-22",2.919614
"687","2009-09-23",2.938907
"688","2009-09-24",2.81672
"689","2009-09-25",2.694534
"690","2009-09-28",2.758842
"691","2009-09-29",2.797428
"692","2009-09-30",2.752412
"693","2009-10-01",2.790997
"694","2009-10-02",2.926045
"695","2009-10-05",3.202572
"696","2009-10-06",3.266881
"697","2009-10-07",3.363344
"698","2009-10-08",3.376206
"699","2009-10-09",3.504823
"700","2009-10-12",3.466238
"701","2009-10-13",3.511254
"702","2009-10-14",3.639871
"703","2009-10-15",3.594855
"704","2009-10-16",3.549839
"705","2009-10-19",3.62701
"706","2009-10-20",3.524116
"707","2009-10-21",3.459807
"708","2009-10-22",3.459807
"709","2009-10-23",3.389067
"710","2009-10-26",3.382637
"711","2009-10-27",3.459807
"712","2009-10-28",3.369775
"713","2009-10-29",3.299035
"714","2009-10-30",3.106109
"715","2009-11-02",3.209003
"716","2009-11-03",3.163987
"717","2009-11-04",2.938907
"718","2009-11-05",3.048232
"719","2009-11-06",3.054662
"720","2009-11-09",3.11254
"721","2009-11-10",3.003216
"722","2009-11-11",2.951768
"723","2009-11-12",2.874598
"724","2009-11-13",2.893891
"725","2009-11-16",2.900321
"726","2009-11-17",2.88746
"727","2009-11-18",2.842444
"728","2009-11-19",2.868167
"729","2009-11-20",2.842444
"730","2009-11-23",2.893891
"731","2009-11-24",2.836013
"732","2009-11-25",2.784566
"733","2009-11-27",2.700965
"734","2009-11-30",2.720257
"735","2009-12-01",2.681672
"736","2009-12-02",2.700965
"737","2009-12-03",2.655949
"738","2009-12-04",2.733119
"739","2009-12-07",2.778135
"740","2009-12-08",2.733119
"741","2009-12-09",2.765273
"742","2009-12-10",2.758842
"743","2009-12-11",2.81672
"744","2009-12-14",2.81672
"745","2009-12-15",2.726688
"746","2009-12-16",2.66238
"747","2009-12-17",2.675241
"748","2009-12-18",2.784566
"749","2009-12-21",2.765273
"750","2009-12-22",2.797428
"751","2009-12-23",2.81672
"752","2009-12-24",2.836013
"753","2009-12-28",2.790997
"754","2009-12-29",2.829582
"755","2009-12-30",2.906752
"756","2009-12-31",2.971061
"757","2010-01-04",3.11254
"758","2010-01-05",3.125402
"759","2010-01-06",3.028939
"760","2010-01-07",3.093248
"761","2010-01-08",3.093248
"762","2010-01-11",3.067524
"763","2010-01-12",2.971061
"764","2010-01-13",3.003216
"765","2010-01-14",2.977492
"766","2010-01-15",2.88746
"767","2010-01-19",2.96463
"768","2010-01-20",2.790997
"769","2010-01-21",2.790997
"770","2010-01-22",2.745981
"771","2010-01-25",2.73955
"772","2010-01-26",2.765273
"773","2010-01-27",2.694534
"774","2010-01-28",2.630225
"775","2010-01-29",2.617363
"776","2010-02-01",2.610933
"777","2010-02-02",2.565916
"778","2010-02-03",2.527331
"779","2010-02-04",2.398714
"780","2010-02-05",2.456592
"781","2010-02-08",2.456592
"782","2010-02-09",2.488746
"783","2010-02-10",2.495177
"784","2010-02-11",2.617363
"785","2010-02-12",2.66881
"786","2010-02-16",2.578778
"787","2010-02-17",2.649518
"788","2010-02-18",2.649518
"789","2010-02-19",2.713826
"790","2010-02-22",2.66881
"791","2010-02-23",2.745981
"792","2010-02-24",3.234727
"793","2010-02-25",3.209003
"794","2010-02-26",3.189711
"795","2010-03-01",3.376206
"796","2010-03-02",3.344051
"797","2010-03-03",3.453376
"798","2010-03-04",3.504823
"799","2010-03-05",3.620579
"800","2010-03-08",3.691318
"801","2010-03-09",3.717042
"802","2010-03-10",3.787781
"803","2010-03-11",3.807074
"804","2010-03-12",3.845659
"805","2010-03-15",3.864952
"806","2010-03-16",3.903537
"807","2010-03-17",3.92926
"808","2010-03-18",3.800643
"809","2010-03-19",3.665595
"810","2010-03-22",3.877814
"811","2010-03-23",3.974277
"812","2010-03-24",3.935691
"813","2010-03-25",4.096463
"814","2010-03-26",4.090032
"815","2010-03-29",3.903537
"816","2010-03-30",3.954984
"817","2010-03-31",3.92926
"818","2010-04-01",3.897106
"819","2010-04-05",4.045016
"820","2010-04-06",4.109325
"821","2010-04-07",4.07074
"822","2010-04-08",4.032155
"823","2010-04-09",3.980707
"824","2010-04-12",3.980707
"825","2010-04-13",4.14791
"826","2010-04-14",4.218649
"827","2010-04-15",4.263666
"828","2010-04-16",4.122187
"829","2010-04-19",4.064309
"830","2010-04-20",4.186495
"831","2010-04-21",4.173634
"832","2010-04-22",4.237942
"833","2010-04-23",4.231511
"834","2010-04-26",4.282958
"835","2010-04-27",4.29582
"836","2010-04-28",4.379421
"837","2010-04-29",4.334405
"838","2010-04-30",4.186495
"839","2010-05-03",4.475884
"840","2010-05-04",4.231511
"841","2010-05-05",4.019293
"842","2010-05-06",4.096463
"843","2010-05-07",3.736334
"844","2010-05-10",4.122187
"845","2010-05-11",4.128617
"846","2010-05-12",4.199357
"847","2010-05-13",4.302251
"848","2010-05-14",4.096463
"849","2010-05-17",4.102894
"850","2010-05-18",4.006431
"851","2010-05-19",3.787781
"852","2010-05-20",3.684887
"853","2010-05-21",3.768489
"854","2010-05-24",3.697749
"855","2010-05-25",3.787781
"856","2010-05-26",3.749196
"857","2010-05-27",4.167202
"858","2010-05-28",4.006431
"859","2010-06-01",3.974277
"860","2010-06-02",4.038585
"861","2010-06-03",4.07074
"862","2010-06-04",3.800643
"863","2010-06-07",3.543408
"864","2010-06-08",3.569132
"865","2010-06-09",3.504823
"866","2010-06-10",3.530547
"867","2010-06-11",3.575563
"868","2010-06-14",3.63344
"869","2010-06-15",3.678457
"870","2010-06-16",3.569132
"871","2010-06-17",3.607717
"872","2010-06-18",3.588424
"873","2010-06-21",3.569132
"874","2010-06-22",3.594855
"875","2010-06-23",3.588424
"876","2010-06-24",3.440515
"877","2010-06-25",3.440515
"878","2010-06-28",3.485531
"879","2010-06-29",3.344051
"880","2010-06-30",3.286174
"881","2010-07-01",3.266881
"882","2010-07-02",3.202572
"883","2010-07-06",3.125402
"884","2010-07-07",3.118971
"885","2010-07-08",3.228296
"886","2010-07-09",3.318328
"887","2010-07-12",3.266881
"888","2010-07-13",3.344051
"889","2010-07-14",3.395498
"890","2010-07-15",3.305466
"891","2010-07-16",3.266881
"892","2010-07-19",3.176849
"893","2010-07-20",3.170418
"894","2010-07-21",3.080386
"895","2010-07-22",3.11254
"896","2010-07-23",3.318328
"897","2010-07-26",3.55627
"898","2010-07-27",3.575563
"899","2010-07-28",3.491961
"900","2010-07-29",3.440515
"901","2010-07-30",3.485531
"902","2010-08-02",3.511254
"903","2010-08-03",3.466238
"904","2010-08-04",3.524116
"905","2010-08-05",3.485531
"906","2010-08-06",3.504823
"907","2010-08-09",3.569132
"908","2010-08-10",3.562701
"909","2010-08-11",3.511254
"910","2010-08-12",3.401929
"911","2010-08-13",3.299035
"912","2010-08-16",3.382637
"913","2010-08-17",3.318328
"914","2010-08-18",3.344051
"915","2010-08-19",3.305466
"916","2010-08-20",3.299035
"917","2010-08-23",3.26045
"918","2010-08-24",3.209003
"919","2010-08-25",3.266881
"920","2010-08-26",3.395498
"921","2010-08-27",3.511254
"922","2010-08-30",3.311897
"923","2010-08-31",3.311897
"924","2010-09-01",3.446945
"925","2010-09-02",3.55627
"926","2010-09-03",3.70418
"927","2010-09-07",3.453376
"928","2010-09-08",3.472669
"929","2010-09-09",3.491961
"930","2010-09-10",3.569132
"931","2010-09-13",3.620579
"932","2010-09-14",3.594855
