"","date","SJM"
"158","2007-08-17",56.68
"159","2007-08-20",55.59
"160","2007-08-21",55.450001
"161","2007-08-22",56.07
"162","2007-08-23",55.09
"163","2007-08-24",56.07
"164","2007-08-27",54.950001
"165","2007-08-28",53.610001
"166","2007-08-29",53.740002
"167","2007-08-30",54.209999
"168","2007-08-31",55.009998
"169","2007-09-04",54.77
"170","2007-09-05",54.450001
"171","2007-09-06",54.860001
"172","2007-09-07",54.91
"173","2007-09-10",55.220001
"174","2007-09-11",55
"175","2007-09-12",54.290001
"176","2007-09-13",53.779999
"177","2007-09-14",53.619999
"178","2007-09-17",53.849998
"179","2007-09-18",54.720001
"180","2007-09-19",54.5
"181","2007-09-20",54.25
"182","2007-09-21",54.43
"183","2007-09-24",53.700001
"184","2007-09-25",53.400002
"185","2007-09-26",53.650002
"186","2007-09-27",53.900002
"187","2007-09-28",53.419998
"188","2007-10-01",53.740002
"189","2007-10-02",54.610001
"190","2007-10-03",54.169998
"191","2007-10-04",54.060001
"192","2007-10-05",54.34
"193","2007-10-08",54.380001
"194","2007-10-09",54.549999
"195","2007-10-10",53.709999
"196","2007-10-11",53.150002
"197","2007-10-12",53.369999
"198","2007-10-15",52.970001
"199","2007-10-16",53.139999
"200","2007-10-17",52.540001
"201","2007-10-18",52.470001
"202","2007-10-19",52
"203","2007-10-22",51.27
"204","2007-10-23",51.66
"205","2007-10-24",51.830002
"206","2007-10-25",52.279999
"207","2007-10-26",53.240002
"208","2007-10-29",52.77
"209","2007-10-30",53.139999
"210","2007-10-31",53.43
"211","2007-11-01",51.48
"212","2007-11-02",50.740002
"213","2007-11-05",50.5
"214","2007-11-06",50.66
"215","2007-11-07",51.040001
"216","2007-11-08",51.939999
"217","2007-11-09",52.200001
"218","2007-11-12",52.889999
"219","2007-11-13",52.919998
"220","2007-11-14",52.68
"221","2007-11-15",52.189999
"222","2007-11-16",52.490002
"223","2007-11-19",50.200001
"224","2007-11-20",50.810001
"225","2007-11-21",50.459999
"226","2007-11-23",50.610001
"227","2007-11-26",50.07
"228","2007-11-27",49.529999
"229","2007-11-28",50.419998
"230","2007-11-29",49.380001
"231","2007-11-30",49.130001
"232","2007-12-03",48.939999
"233","2007-12-04",49.580002
"234","2007-12-05",50.380001
"235","2007-12-06",51.310001
"236","2007-12-07",52.099998
"237","2007-12-10",51.349998
"238","2007-12-11",50.110001
"239","2007-12-12",49.57
"240","2007-12-13",50.720001
"241","2007-12-14",50.080002
"242","2007-12-17",49.380001
"243","2007-12-18",50.09
"244","2007-12-19",50.209999
"245","2007-12-20",50.529999
"246","2007-12-21",50.700001
"247","2007-12-24",51.330002
"248","2007-12-26",51.139999
"249","2007-12-27",50.900002
"250","2007-12-28",51.290001
"251","2007-12-31",51.439999
"252","2008-01-02",50.98
"253","2008-01-03",49.720001
"254","2008-01-04",49.09
"255","2008-01-07",49.240002
"256","2008-01-08",49.27
"257","2008-01-09",48.630001
"258","2008-01-10",49.16
"259","2008-01-11",48.07
"260","2008-01-14",47.189999
"261","2008-01-15",46
"262","2008-01-16",46.220001
"263","2008-01-17",46.060001
"264","2008-01-18",45.040001
"265","2008-01-22",44.66
"266","2008-01-23",45.610001
"267","2008-01-24",45.5
"268","2008-01-25",45.040001
"269","2008-01-28",46.18
"270","2008-01-29",46.68
"271","2008-01-30",46.189999
"272","2008-01-31",46.779999
"273","2008-02-01",48.549999
"274","2008-02-04",48.060001
"275","2008-02-05",48.080002
"276","2008-02-06",47.150002
"277","2008-02-07",48.169998
"278","2008-02-08",47.540001
"279","2008-02-11",48.330002
"280","2008-02-12",48.400002
"281","2008-02-13",48.540001
"282","2008-02-14",47.849998
"283","2008-02-15",50.259998
"284","2008-02-19",49.119999
"285","2008-02-20",50.02
"286","2008-02-21",50.25
"287","2008-02-22",50.5
"288","2008-02-25",51.779999
"289","2008-02-26",51.82
"290","2008-02-27",51.849998
"291","2008-02-28",51.84
"292","2008-02-29",51.189999
"293","2008-03-03",52.259998
"294","2008-03-04",51.389999
"295","2008-03-05",51.669998
"296","2008-03-06",49.830002
"297","2008-03-07",49.439999
"298","2008-03-10",50.34
"299","2008-03-11",50.619999
"300","2008-03-12",50.82
"301","2008-03-13",51.029999
"302","2008-03-14",50.830002
"303","2008-03-17",49.990002
"304","2008-03-18",50.990002
"305","2008-03-19",50.459999
"306","2008-03-20",50.959999
"307","2008-03-24",51
"308","2008-03-25",51.389999
"309","2008-03-26",50.549999
"310","2008-03-27",50.720001
"311","2008-03-28",50.799999
"312","2008-03-31",50.610001
"313","2008-04-01",51.779999
"314","2008-04-02",51.32
"315","2008-04-03",51.349998
"316","2008-04-04",51.169998
"317","2008-04-07",51.310001
"318","2008-04-08",51.049999
"319","2008-04-09",50.610001
"320","2008-04-10",49.650002
"321","2008-04-11",48.279999
"322","2008-04-14",48.560001
"323","2008-04-15",49.279999
"324","2008-04-16",50.220001
"325","2008-04-17",50.139999
"326","2008-04-18",50.610001
"327","2008-04-21",50.16
"328","2008-04-22",49.09
"329","2008-04-23",49.049999
"330","2008-04-24",49.599998
"331","2008-04-25",49.529999
"332","2008-04-28",49.560001
"333","2008-04-29",49.82
"334","2008-04-30",49.880001
"335","2008-05-01",50.560001
"336","2008-05-02",50.419998
"337","2008-05-05",49.900002
"338","2008-05-06",49.93
"339","2008-05-07",49.790001
"340","2008-05-08",50.450001
"341","2008-05-09",50.810001
"342","2008-05-12",51.580002
"343","2008-05-13",51.48
"344","2008-05-14",51.619999
"345","2008-05-15",51.919998
"346","2008-05-16",51.689999
"347","2008-05-19",51.869999
"348","2008-05-20",52
"349","2008-05-21",51.73
"350","2008-05-22",52.450001
"351","2008-05-23",51.599998
"352","2008-05-27",52.5
"353","2008-05-28",52.459999
"354","2008-05-29",52.52
"355","2008-05-30",52.790001
"356","2008-06-02",53.040001
"357","2008-06-03",53.75
"358","2008-06-04",53.869999
"359","2008-06-05",53.810001
"360","2008-06-06",52.060001
"361","2008-06-09",52.32
"362","2008-06-10",52.169998
"363","2008-06-11",51.720001
"364","2008-06-12",51.889999
"365","2008-06-13",51.709999
"366","2008-06-16",51.529999
"367","2008-06-17",51
"368","2008-06-18",49.939999
"369","2008-06-19",45.549999
"370","2008-06-20",44.700001
"371","2008-06-23",43.799999
"372","2008-06-24",43
"373","2008-06-25",42.75
"374","2008-06-26",42.07
"375","2008-06-27",41.380001
"376","2008-06-30",40.639999
"377","2008-07-01",40.799999
"378","2008-07-02",42.029999
"379","2008-07-03",42
"380","2008-07-07",42.580002
"381","2008-07-08",43.549999
"382","2008-07-09",43.220001
"383","2008-07-10",43.52
"384","2008-07-11",43.5
"385","2008-07-14",43.799999
"386","2008-07-15",45.130001
"387","2008-07-16",46.66
"388","2008-07-17",47.419998
"389","2008-07-18",46.919998
"390","2008-07-21",47.060001
"391","2008-07-22",47.93
"392","2008-07-23",48.450001
"393","2008-07-24",48.139999
"394","2008-07-25",46.950001
"395","2008-07-28",47.669998
"396","2008-07-29",48.599998
"397","2008-07-30",47.48
"398","2008-07-31",48.740002
"399","2008-08-01",48.799999
"400","2008-08-04",48.98
"401","2008-08-05",50.32
"402","2008-08-06",50.59
"403","2008-08-07",50.080002
"404","2008-08-08",50.849998
"405","2008-08-11",51.759998
"406","2008-08-12",51.549999
"407","2008-08-13",50.5
"408","2008-08-14",54.34
"409","2008-08-15",55.689999
"410","2008-08-18",56.360001
"411","2008-08-19",55.740002
"412","2008-08-20",55.700001
"413","2008-08-21",54.66
"414","2008-08-22",54.450001
"415","2008-08-25",54.330002
"416","2008-08-26",54.48
"417","2008-08-27",54.59
"418","2008-08-28",54.68
"419","2008-08-29",54.23
"420","2008-09-02",54.040001
"421","2008-09-03",54.169998
"422","2008-09-04",53.630001
"423","2008-09-05",54.25
"424","2008-09-08",54.380001
"425","2008-09-09",52.810001
"426","2008-09-10",52.610001
"427","2008-09-11",52.860001
"428","2008-09-12",52.34
"429","2008-09-15",51.310001
"430","2008-09-16",52.419998
"431","2008-09-17",50.939999
"432","2008-09-18",50.91
"433","2008-09-19",53.790001
"434","2008-09-22",54.27
"435","2008-09-23",54
"436","2008-09-24",54.049999
"437","2008-09-25",55.790001
"438","2008-09-26",51.630001
"439","2008-09-29",50.419998
"440","2008-09-30",50.689999
"441","2008-10-01",51.450001
"442","2008-10-02",51.099998
"443","2008-10-03",48.82
"444","2008-10-06",47.189999
"445","2008-10-07",48.110001
"446","2008-10-08",45.299999
"447","2008-10-09",43.43
"448","2008-10-10",41.849998
"449","2008-10-13",46.360001
"450","2008-10-14",45.66
"451","2008-10-15",44.619999
"452","2008-10-16",46.169998
"453","2008-10-17",46.639999
"454","2008-10-20",46.279999
"455","2008-10-21",45.970001
"456","2008-10-22",45.540001
"457","2008-10-23",45.939999
"458","2008-10-24",44.73
"459","2008-10-27",43.5
"460","2008-10-28",44.5
"461","2008-10-29",44.5
"462","2008-10-30",43.48
"463","2008-10-31",44.560001
"464","2008-11-03",45.18
"465","2008-11-04",44.650002
"466","2008-11-05",42
"467","2008-11-06",40.049999
"468","2008-11-07",41.150002
"469","2008-11-10",41.619999
"470","2008-11-11",41
"471","2008-11-12",39.299999
"472","2008-11-13",39.27
"473","2008-11-14",39
"474","2008-11-17",39.009998
"475","2008-11-18",39.169998
"476","2008-11-19",39.400002
"477","2008-11-20",38.25
"478","2008-11-21",44.049999
"479","2008-11-24",43.66
"480","2008-11-25",43.599998
"481","2008-11-26",44.400002
"482","2008-11-28",45.369999
"483","2008-12-01",41.509998
"484","2008-12-02",41.91
"485","2008-12-03",41.630001
"486","2008-12-04",41.380001
"487","2008-12-05",42.060001
"488","2008-12-08",42.599998
"489","2008-12-09",41.369999
"490","2008-12-10",41.34
"491","2008-12-11",40.830002
"492","2008-12-12",41.23
"493","2008-12-15",40.630001
"494","2008-12-16",41.200001
"495","2008-12-17",40.860001
"496","2008-12-18",41.919998
"497","2008-12-19",41.759998
"498","2008-12-22",41.080002
"499","2008-12-23",41.349998
"500","2008-12-24",42.02
"501","2008-12-26",42.43
"502","2008-12-29",42.419998
"503","2008-12-30",43.209999
"504","2008-12-31",43.360001
"505","2009-01-02",43.48
"506","2009-01-05",43.84
"507","2009-01-06",43.759998
"508","2009-01-07",43.130001
"509","2009-01-08",43.200001
"510","2009-01-09",42.830002
"511","2009-01-12",43.509998
"512","2009-01-13",44.18
"513","2009-01-14",43.509998
"514","2009-01-15",43.330002
"515","2009-01-16",44.189999
"516","2009-01-20",42.700001
"517","2009-01-21",43.380001
"518","2009-01-22",43.439999
"519","2009-01-23",44.169998
"520","2009-01-26",44.349998
"521","2009-01-27",45.299999
"522","2009-01-28",44.59
"523","2009-01-29",45.119999
"524","2009-01-30",45.150002
"525","2009-02-02",45.610001
"526","2009-02-03",46.169998
"527","2009-02-04",44.959999
"528","2009-02-05",44.52
"529","2009-02-06",44.540001
"530","2009-02-09",43.139999
"531","2009-02-10",42.18
"532","2009-02-11",42.349998
"533","2009-02-12",43.73
"534","2009-02-13",43.41
"535","2009-02-17",41.990002
"536","2009-02-18",41.389999
"537","2009-02-19",41.400002
"538","2009-02-20",41.540001
"539","2009-02-23",40.419998
"540","2009-02-24",41.139999
"541","2009-02-25",38.689999
"542","2009-02-26",37.220001
"543","2009-02-27",37.119999
"544","2009-03-02",36.02
"545","2009-03-03",35.16
"546","2009-03-04",35.529999
"547","2009-03-05",34.549999
"548","2009-03-06",35.009998
"549","2009-03-09",34.669998
"550","2009-03-10",34.580002
"551","2009-03-11",34.220001
"552","2009-03-12",35.619999
"553","2009-03-13",36.5
"554","2009-03-16",36.450001
"555","2009-03-17",37.18
"556","2009-03-18",36.630001
"557","2009-03-19",36.279999
"558","2009-03-20",36.299999
"559","2009-03-23",37.790001
"560","2009-03-24",36.830002
"561","2009-03-25",36.439999
"562","2009-03-26",36.580002
"563","2009-03-27",36.66
"564","2009-03-30",36.259998
"565","2009-03-31",37.27
"566","2009-04-01",37.48
"567","2009-04-02",37.720001
"568","2009-04-03",37.990002
"569","2009-04-06",37.700001
"570","2009-04-07",37.459999
"571","2009-04-08",38.720001
"572","2009-04-09",38.810001
"573","2009-04-13",38.610001
"574","2009-04-14",38.189999
"575","2009-04-15",38.860001
"576","2009-04-16",39.080002
"577","2009-04-17",38.720001
"578","2009-04-20",38.52
"579","2009-04-21",38.950001
"580","2009-04-22",38.400002
"581","2009-04-23",38.599998
"582","2009-04-24",38.279999
"583","2009-04-27",37.950001
"584","2009-04-28",37.959999
"585","2009-04-29",38.91
"586","2009-04-30",39.400002
"587","2009-05-01",39.529999
"588","2009-05-04",41.220001
"589","2009-05-05",40.91
"590","2009-05-06",40.560001
"591","2009-05-07",40.23
"592","2009-05-08",40.700001
"593","2009-05-11",40.25
"594","2009-05-12",41.080002
"595","2009-05-13",40.099998
"596","2009-05-14",40.200001
"597","2009-05-15",39.75
"598","2009-05-18",39.75
"599","2009-05-19",40.669998
"600","2009-05-20",40.009998
"601","2009-05-21",39.689999
"602","2009-05-22",39.52
"603","2009-05-26",40.349998
"604","2009-05-27",39.799999
"605","2009-05-28",40
"606","2009-05-29",40.259998
"607","2009-06-01",41.299999
"608","2009-06-02",42.380001
"609","2009-06-03",43.040001
"610","2009-06-04",43
"611","2009-06-05",43.459999
"612","2009-06-08",43.779999
"613","2009-06-09",43.75
"614","2009-06-10",43.259998
"615","2009-06-11",43.779999
"616","2009-06-12",44.099998
"617","2009-06-15",43.470001
"618","2009-06-16",43.09
"619","2009-06-17",43.639999
"620","2009-06-18",47.860001
"621","2009-06-19",47.470001
"622","2009-06-22",47.599998
"623","2009-06-23",47.939999
"624","2009-06-24",48.419998
"625","2009-06-25",48.619999
"626","2009-06-26",48.380001
"627","2009-06-29",48.849998
"628","2009-06-30",48.66
"629","2009-07-01",48.98
"630","2009-07-02",48.209999
"631","2009-07-06",48.869999
"632","2009-07-07",48.23
"633","2009-07-08",48.459999
"634","2009-07-09",47.869999
"635","2009-07-10",48.049999
"636","2009-07-13",48.580002
"637","2009-07-14",48.869999
"638","2009-07-15",49.849998
"639","2009-07-16",49.73
"640","2009-07-17",49.220001
"641","2009-07-20",49.580002
"642","2009-07-21",49.91
"643","2009-07-22",49.779999
"644","2009-07-23",50.200001
"645","2009-07-24",50.59
"646","2009-07-27",50.419998
"647","2009-07-28",50.610001
"648","2009-07-29",50.549999
"649","2009-07-30",50.25
"650","2009-07-31",50.029999
"651","2009-08-03",50.110001
"652","2009-08-04",49.630001
"653","2009-08-05",49.470001
"654","2009-08-06",49.549999
"655","2009-08-07",50.66
"656","2009-08-10",51.490002
"657","2009-08-11",51.759998
"658","2009-08-12",51.529999
"659","2009-08-13",52.080002
"660","2009-08-14",51.939999
"661","2009-08-17",50.849998
"662","2009-08-18",50.34
"663","2009-08-19",50.860001
"664","2009-08-20",51.880001
"665","2009-08-21",54.099998
"666","2009-08-24",53.16
"667","2009-08-25",52.470001
"668","2009-08-26",51.900002
"669","2009-08-27",51.919998
"670","2009-08-28",51.900002
"671","2009-08-31",52.27
"672","2009-09-01",51.330002
"673","2009-09-02",51.459999
"674","2009-09-03",51.59
"675","2009-09-04",51.73
"676","2009-09-08",53.009998
"677","2009-09-09",53.119999
"678","2009-09-10",53.439999
"679","2009-09-11",53.84
"680","2009-09-14",53.34
"681","2009-09-15",52.77
"682","2009-09-16",52.529999
"683","2009-09-17",52.099998
"684","2009-09-18",53.130001
"685","2009-09-21",53.529999
"686","2009-09-22",53.259998
"687","2009-09-23",53.779999
"688","2009-09-24",53.470001
"689","2009-09-25",53.5
"690","2009-09-28",54.279999
"691","2009-09-29",53.98
"692","2009-09-30",53.009998
"693","2009-10-01",53.189999
"694","2009-10-02",53.639999
"695","2009-10-05",53.799999
"696","2009-10-06",54.209999
"697","2009-10-07",54.119999
"698","2009-10-08",54.279999
"699","2009-10-09",54.400002
"700","2009-10-12",54.169998
"701","2009-10-13",53.73
"702","2009-10-14",53.900002
"703","2009-10-15",54.169998
"704","2009-10-16",54.32
"705","2009-10-19",54.689999
"706","2009-10-20",54.419998
"707","2009-10-21",53.880001
"708","2009-10-22",53.43
"709","2009-10-23",52.84
"710","2009-10-26",52.400002
"711","2009-10-27",52.82
"712","2009-10-28",52.080002
"713","2009-10-29",52.669998
"714","2009-10-30",52.73
"715","2009-11-02",52.200001
"716","2009-11-03",51.889999
"717","2009-11-04",52.040001
"718","2009-11-05",52.830002
"719","2009-11-06",52.68
"720","2009-11-09",53.57
"721","2009-11-10",54.220001
"722","2009-11-11",54.130001
"723","2009-11-12",53.700001
"724","2009-11-13",53.810001
"725","2009-11-16",54.09
"726","2009-11-17",54.18
"727","2009-11-18",53.669998
"728","2009-11-19",53.48
"729","2009-11-20",56.349998
"730","2009-11-23",58.110001
"731","2009-11-24",58.419998
"732","2009-11-25",58.759998
"733","2009-11-27",58.490002
"734","2009-11-30",59.080002
"735","2009-12-01",59.720001
"736","2009-12-02",59.919998
"737","2009-12-03",59.220001
"738","2009-12-04",59.73
"739","2009-12-07",59.5
"740","2009-12-08",58.950001
"741","2009-12-09",59.400002
"742","2009-12-10",59.849998
"743","2009-12-11",60.560001
"744","2009-12-14",60.880001
"745","2009-12-15",61.119999
"746","2009-12-16",61.310001
"747","2009-12-17",59.939999
"748","2009-12-18",60.360001
"749","2009-12-21",60.630001
"750","2009-12-22",60.990002
"751","2009-12-23",61.150002
"752","2009-12-24",61.740002
"753","2009-12-28",62.099998
"754","2009-12-29",62.490002
"755","2009-12-30",62.5
"756","2009-12-31",61.75
"757","2010-01-04",62.18
"758","2010-01-05",61.889999
"759","2010-01-06",62.110001
"760","2010-01-07",61.939999
"761","2010-01-08",62.080002
"762","2010-01-11",61.939999
"763","2010-01-12",62.650002
"764","2010-01-13",62.630001
"765","2010-01-14",62.110001
"766","2010-01-15",61.900002
"767","2010-01-19",62.439999
"768","2010-01-20",61.619999
"769","2010-01-21",60.57
"770","2010-01-22",59.970001
"771","2010-01-25",60.369999
"772","2010-01-26",60.709999
"773","2010-01-27",61.139999
"774","2010-01-28",60.990002
"775","2010-01-29",60.07
"776","2010-02-01",61.119999
"777","2010-02-02",62.349998
"778","2010-02-03",61.869999
"779","2010-02-04",60.299999
"780","2010-02-05",59.509998
"781","2010-02-08",59.380001
"782","2010-02-09",60.040001
"783","2010-02-10",59.709999
"784","2010-02-11",59.700001
"785","2010-02-12",59.02
"786","2010-02-16",59.849998
"787","2010-02-17",60.34
"788","2010-02-18",60.900002
"789","2010-02-19",60.549999
"790","2010-02-22",60.389999
"791","2010-02-23",60.110001
"792","2010-02-24",58.669998
"793","2010-02-25",59.389999
"794","2010-02-26",59.68
"795","2010-03-01",59.509998
"796","2010-03-02",59.849998
"797","2010-03-03",59.560001
"798","2010-03-04",59.700001
"799","2010-03-05",59.66
"800","2010-03-08",59.169998
"801","2010-03-09",59.200001
"802","2010-03-10",59.189999
"803","2010-03-11",58.950001
"804","2010-03-12",59.18
"805","2010-03-15",59.380001
"806","2010-03-16",59.799999
"807","2010-03-17",60.23
"808","2010-03-18",60
"809","2010-03-19",59.790001
"810","2010-03-22",60.509998
"811","2010-03-23",61.009998
"812","2010-03-24",61
"813","2010-03-25",60.599998
"814","2010-03-26",59.869999
"815","2010-03-29",60.060001
"816","2010-03-30",60.349998
"817","2010-03-31",60.259998
"818","2010-04-01",60.330002
"819","2010-04-05",60.389999
"820","2010-04-06",60.700001
"821","2010-04-07",60.779999
"822","2010-04-08",61.040001
"823","2010-04-09",61.84
"824","2010-04-12",62.25
"825","2010-04-13",62.48
"826","2010-04-14",62.400002
"827","2010-04-15",62.25
"828","2010-04-16",62.040001
"829","2010-04-19",62.43
"830","2010-04-20",63.259998
"831","2010-04-21",63.049999
"832","2010-04-22",63.009998
"833","2010-04-23",63.240002
"834","2010-04-26",62.619999
"835","2010-04-27",61.380001
"836","2010-04-28",61.700001
"837","2010-04-29",61.709999
"838","2010-04-30",61.07
"839","2010-05-03",61.060001
"840","2010-05-04",60.59
"841","2010-05-05",60.619999
"842","2010-05-06",58.889999
"843","2010-05-07",58.43
"844","2010-05-10",58.919998
"845","2010-05-11",58.68
"846","2010-05-12",58.07
"847","2010-05-13",58.209999
"848","2010-05-14",57.790001
"849","2010-05-17",58.240002
"850","2010-05-18",58.130001
"851","2010-05-19",57.93
"852","2010-05-20",56.310001
"853","2010-05-21",55.950001
"854","2010-05-24",55.599998
"855","2010-05-25",55.119999
"856","2010-05-26",55.400002
"857","2010-05-27",56.27
"858","2010-05-28",55.220001
"859","2010-06-01",54.75
"860","2010-06-02",55.759998
"861","2010-06-03",56.23
"862","2010-06-04",55.279999
"863","2010-06-07",55.09
"864","2010-06-08",55.279999
"865","2010-06-09",55.380001
"866","2010-06-10",56.34
"867","2010-06-11",56.07
"868","2010-06-14",56.860001
"869","2010-06-15",57.540001
"870","2010-06-16",57.75
"871","2010-06-17",61.549999
"872","2010-06-18",62.099998
"873","2010-06-21",61.869999
"874","2010-06-22",61.82
"875","2010-06-23",61.459999
"876","2010-06-24",62.619999
"877","2010-06-25",62.02
"878","2010-06-28",62.040001
"879","2010-06-29",60.68
"880","2010-06-30",60.220001
"881","2010-07-01",59.900002
"882","2010-07-02",59.68
"883","2010-07-06",60.900002
"884","2010-07-07",62.209999
"885","2010-07-08",62.540001
"886","2010-07-09",62.360001
"887","2010-07-12",62.380001
"888","2010-07-13",62.41
"889","2010-07-14",62.459999
"890","2010-07-15",62.759998
"891","2010-07-16",61.509998
"892","2010-07-19",61.630001
"893","2010-07-20",61.779999
"894","2010-07-21",61.439999
"895","2010-07-22",62.52
"896","2010-07-23",62.779999
"897","2010-07-26",63.209999
"898","2010-07-27",63.68
"899","2010-07-28",62.09
"900","2010-07-29",61.09
"901","2010-07-30",61.43
"902","2010-08-02",59.709999
"903","2010-08-03",59.5
"904","2010-08-04",59.57
"905","2010-08-05",58.810001
"906","2010-08-06",58.799999
"907","2010-08-09",58.549999
"908","2010-08-10",58.650002
"909","2010-08-11",57.82
"910","2010-08-12",57.93
"911","2010-08-13",58.150002
"912","2010-08-16",58.360001
"913","2010-08-17",59.16
"914","2010-08-18",58.970001
"915","2010-08-19",58.029999
"916","2010-08-20",59.650002
"917","2010-08-23",59.790001
"918","2010-08-24",58.830002
"919","2010-08-25",58.810001
"920","2010-08-26",58.34
"921","2010-08-27",58.330002
"922","2010-08-30",58.150002
"923","2010-08-31",58.48
"924","2010-09-01",59.75
"925","2010-09-02",59.630001
"926","2010-09-03",60.380001
"927","2010-09-07",60.23
"928","2010-09-08",60.610001
"929","2010-09-09",61.110001
"930","2010-09-10",61.290001
"931","2010-09-13",61
"932","2010-09-14",60.41
"933","2010-09-15",60.68
"934","2010-09-16",60.77
"935","2010-09-17",61.07
"936","2010-09-20",61.59
"937","2010-09-21",61.810001
"938","2010-09-22",61.93
"939","2010-09-23",60.650002
"940","2010-09-24",61.18
"941","2010-09-27",61.049999
"942","2010-09-28",61.27
"943","2010-09-29",60.75
"944","2010-09-30",60.529999
"945","2010-10-01",60.27
"946","2010-10-04",60.759998
"947","2010-10-05",61.77
"948","2010-10-06",61.98
"949","2010-10-07",62.040001
"950","2010-10-08",61.900002
"951","2010-10-11",62
"952","2010-10-12",62.040001
