"","date","UMBF"
"172","2007-09-07",42.439999
"173","2007-09-10",42.66
"174","2007-09-11",43.369999
"175","2007-09-12",43.560001
"176","2007-09-13",43.580002
"177","2007-09-14",44.439999
"178","2007-09-17",43.41
"179","2007-09-18",45.900002
"180","2007-09-19",46.169998
"181","2007-09-20",44.830002
"182","2007-09-21",44.360001
"183","2007-09-24",43.450001
"184","2007-09-25",43.419998
"185","2007-09-26",43.220001
"186","2007-09-27",44.09
"187","2007-09-28",42.860001
"188","2007-10-01",43.439999
"189","2007-10-02",45.009998
"190","2007-10-03",44.400002
"191","2007-10-04",44.689999
"192","2007-10-05",45.349998
"193","2007-10-08",45.139999
"194","2007-10-09",45.07
"195","2007-10-10",44.98
"196","2007-10-11",44.560001
"197","2007-10-12",44.369999
"198","2007-10-15",43.310001
"199","2007-10-16",43.360001
"200","2007-10-17",43.5
"201","2007-10-18",43.360001
"202","2007-10-19",42.490002
"203","2007-10-22",43.389999
"204","2007-10-23",43.110001
"205","2007-10-24",43.529999
"206","2007-10-25",42.25
"207","2007-10-26",42.580002
"208","2007-10-29",42.32
"209","2007-10-30",42.02
"210","2007-10-31",42
"211","2007-11-01",39.919998
"212","2007-11-02",40.310001
"213","2007-11-05",39.639999
"214","2007-11-06",40.630001
"215","2007-11-07",38.779999
"216","2007-11-08",39.75
"217","2007-11-09",40.389999
"218","2007-11-12",40.57
"219","2007-11-13",41.779999
"220","2007-11-14",41.23
"221","2007-11-15",39.98
"222","2007-11-16",40.07
"223","2007-11-19",38.84
"224","2007-11-20",39.029999
"225","2007-11-21",38.369999
"226","2007-11-23",39.619999
"227","2007-11-26",37.509998
"228","2007-11-27",37.779999
"229","2007-11-28",39.610001
"230","2007-11-29",38.52
"231","2007-11-30",37.619999
"232","2007-12-03",37.150002
"233","2007-12-04",36.91
"234","2007-12-05",37.290001
"235","2007-12-06",37.610001
"236","2007-12-07",36.93
"237","2007-12-10",37.59
"238","2007-12-11",35.630001
"239","2007-12-12",35.849998
"240","2007-12-13",37.720001
"241","2007-12-14",36.939999
"242","2007-12-17",36.41
"243","2007-12-18",37.959999
"244","2007-12-19",38.630001
"245","2007-12-20",38.939999
"246","2007-12-21",39.5
"247","2007-12-24",39.529999
"248","2007-12-26",40.049999
"249","2007-12-27",38.709999
"250","2007-12-28",38.650002
"251","2007-12-31",38.360001
"252","2008-01-02",37.43
"253","2008-01-03",37.299999
"254","2008-01-04",36.619999
"255","2008-01-07",38.470001
"256","2008-01-08",37.139999
"257","2008-01-09",38.009998
"258","2008-01-10",39.09
"259","2008-01-11",38.450001
"260","2008-01-14",37.400002
"261","2008-01-15",37.09
"262","2008-01-16",37.900002
"263","2008-01-17",37.130001
"264","2008-01-18",36.57
"265","2008-01-22",38.209999
"266","2008-01-23",40.560001
"267","2008-01-24",41.77
"268","2008-01-25",40.459999
"269","2008-01-28",41.580002
"270","2008-01-29",41.43
"271","2008-01-30",40.529999
"272","2008-01-31",42.130001
"273","2008-02-01",42.91
"274","2008-02-04",42.09
"275","2008-02-05",41.049999
"276","2008-02-06",40.450001
"277","2008-02-07",41.130001
"278","2008-02-08",40.330002
"279","2008-02-11",40.029999
"280","2008-02-12",40.330002
"281","2008-02-13",40.639999
"282","2008-02-14",39.849998
"283","2008-02-15",39.830002
"284","2008-02-19",39.099998
"285","2008-02-20",39.709999
"286","2008-02-21",39.290001
"287","2008-02-22",39.599998
"288","2008-02-25",39.610001
"289","2008-02-26",40.220001
"290","2008-02-27",40.360001
"291","2008-02-28",39.98
"292","2008-02-29",38.279999
"293","2008-03-03",38.330002
"294","2008-03-04",38.119999
"295","2008-03-05",37.73
"296","2008-03-06",37.139999
"297","2008-03-07",36.98
"298","2008-03-10",36.939999
"299","2008-03-11",39.68
"300","2008-03-12",39.240002
"301","2008-03-13",39.48
"302","2008-03-14",39.169998
"303","2008-03-17",38.900002
"304","2008-03-18",40.41
"305","2008-03-19",40.5
"306","2008-03-20",42.84
"307","2008-03-24",42.970001
"308","2008-03-25",43.189999
"309","2008-03-26",42.400002
"310","2008-03-27",41.580002
"311","2008-03-28",41.169998
"312","2008-03-31",41.200001
"313","2008-04-01",42.32
"314","2008-04-02",42.41
"315","2008-04-03",42.740002
"316","2008-04-04",42.720001
"317","2008-04-07",42.830002
"318","2008-04-08",42.360001
"319","2008-04-09",41.34
"320","2008-04-10",41.82
"321","2008-04-11",40.799999
"322","2008-04-14",40.459999
"323","2008-04-15",41.130001
"324","2008-04-16",42.490002
"325","2008-04-17",42.080002
"326","2008-04-18",42.57
"327","2008-04-21",41.549999
"328","2008-04-22",44.290001
"329","2008-04-23",44.610001
"330","2008-04-24",46.610001
"331","2008-04-25",48.09
"332","2008-04-28",49.75
"333","2008-04-29",49.299999
"334","2008-04-30",49.639999
"335","2008-05-01",50.5
"336","2008-05-02",50.709999
"337","2008-05-05",50.389999
"338","2008-05-06",51.169998
"339","2008-05-07",48.529999
"340","2008-05-08",49.470001
"341","2008-05-09",49.610001
"342","2008-05-12",50.540001
"343","2008-05-13",51.790001
"344","2008-05-14",50.669998
"345","2008-05-15",50.950001
"346","2008-05-16",49.950001
"347","2008-05-19",50.259998
"348","2008-05-20",50.169998
"349","2008-05-21",50.599998
"350","2008-05-22",52.419998
"351","2008-05-23",51.849998
"352","2008-05-27",52.369999
"353","2008-05-28",51.369999
"354","2008-05-29",52.43
"355","2008-05-30",52.169998
"356","2008-06-02",51.860001
"357","2008-06-03",51.25
"358","2008-06-04",51.849998
"359","2008-06-05",52.799999
"360","2008-06-06",51.130001
"361","2008-06-09",50.610001
"362","2008-06-10",51.709999
"363","2008-06-11",50.779999
"364","2008-06-12",51.73
"365","2008-06-13",52.439999
"366","2008-06-16",54.130001
"367","2008-06-17",54.259998
"368","2008-06-18",55
"369","2008-06-19",55.549999
"370","2008-06-20",55.970001
"371","2008-06-23",53.84
"372","2008-06-24",54.009998
"373","2008-06-25",54.41
"374","2008-06-26",52.32
"375","2008-06-27",52.869999
"376","2008-06-30",51.27
"377","2008-07-01",51.66
"378","2008-07-02",50.619999
"379","2008-07-03",48.150002
"380","2008-07-07",47.279999
"381","2008-07-08",50.080002
"382","2008-07-09",49.419998
"383","2008-07-10",49.490002
"384","2008-07-11",49.900002
"385","2008-07-14",47.130001
"386","2008-07-15",46.959999
"387","2008-07-16",50.540001
"388","2008-07-17",54.25
"389","2008-07-18",53.220001
"390","2008-07-21",53.310001
"391","2008-07-22",56.369999
"392","2008-07-23",56.279999
"393","2008-07-24",55.450001
"394","2008-07-25",55.330002
"395","2008-07-28",54.049999
"396","2008-07-29",57.029999
"397","2008-07-30",55.299999
"398","2008-07-31",55.07
"399","2008-08-01",55.700001
"400","2008-08-04",55.970001
"401","2008-08-05",57.889999
"402","2008-08-06",56.040001
"403","2008-08-07",53.91
"404","2008-08-08",55.779999
"405","2008-08-11",58.959999
"406","2008-08-12",57.220001
"407","2008-08-13",57.080002
"408","2008-08-14",57.349998
"409","2008-08-15",56.18
"410","2008-08-18",54.650002
"411","2008-08-19",53.490002
"412","2008-08-20",53.16
"413","2008-08-21",52.619999
"414","2008-08-22",53.200001
"415","2008-08-25",51.68
"416","2008-08-26",51.439999
"417","2008-08-27",52.110001
"418","2008-08-28",52.09
"419","2008-08-29",52.029999
"420","2008-09-02",51.619999
"421","2008-09-03",53.02
"422","2008-09-04",51.639999
"423","2008-09-05",53.299999
"424","2008-09-08",54.900002
"425","2008-09-09",53.029999
"426","2008-09-10",53.540001
"427","2008-09-11",54.099998
"428","2008-09-12",54.380001
"429","2008-09-15",51.77
"430","2008-09-16",56.119999
"431","2008-09-17",52.110001
"432","2008-09-18",59
"433","2008-09-19",69.5
"434","2008-09-22",52.369999
"435","2008-09-23",53.07
"436","2008-09-24",54.169998
"437","2008-09-25",51.84
"438","2008-09-26",52.310001
"439","2008-09-29",50.860001
"440","2008-09-30",52.52
"441","2008-10-01",53.189999
"442","2008-10-02",56.720001
"443","2008-10-03",55.5
"444","2008-10-06",52.150002
"445","2008-10-07",51.919998
"446","2008-10-08",50.52
"447","2008-10-09",44.099998
"448","2008-10-10",45.759998
"449","2008-10-13",52.450001
"450","2008-10-14",52.41
"451","2008-10-15",49.919998
"452","2008-10-16",55.639999
"453","2008-10-17",52.150002
"454","2008-10-20",53.169998
"455","2008-10-21",50.369999
"456","2008-10-22",46.43
"457","2008-10-23",42.91
"458","2008-10-24",41.709999
"459","2008-10-27",39.880001
"460","2008-10-28",44.34
"461","2008-10-29",43.099998
"462","2008-10-30",43.400002
"463","2008-10-31",45.330002
"464","2008-11-03",45.610001
"465","2008-11-04",46.810001
"466","2008-11-05",45.18
"467","2008-11-06",42.82
"468","2008-11-07",43.669998
"469","2008-11-10",43.459999
"470","2008-11-11",43.630001
"471","2008-11-12",41.130001
"472","2008-11-13",45.900002
"473","2008-11-14",41.849998
"474","2008-11-17",40.93
"475","2008-11-18",41.27
"476","2008-11-19",38.869999
"477","2008-11-20",37.84
"478","2008-11-21",40.919998
"479","2008-11-24",46.439999
"480","2008-11-25",45.040001
"481","2008-11-26",46.939999
"482","2008-11-28",47.810001
"483","2008-12-01",39.970001
"484","2008-12-02",43.290001
"485","2008-12-03",45.779999
"486","2008-12-04",44.009998
"487","2008-12-05",47.369999
"488","2008-12-08",49
"489","2008-12-09",45.98
"490","2008-12-10",45.970001
"491","2008-12-11",42.75
"492","2008-12-12",45.560001
"493","2008-12-15",43.650002
"494","2008-12-16",47.810001
"495","2008-12-17",46.860001
"496","2008-12-18",45.720001
"497","2008-12-19",45.419998
"498","2008-12-22",44.59
"499","2008-12-23",43.799999
"500","2008-12-24",44.52
"501","2008-12-26",44.889999
"502","2008-12-29",44.91
"503","2008-12-30",46.240002
"504","2008-12-31",49.139999
"505","2009-01-02",49.029999
"506","2009-01-05",48.189999
"507","2009-01-06",47.25
"508","2009-01-07",45.110001
"509","2009-01-08",45.650002
"510","2009-01-09",43.619999
"511","2009-01-12",42.700001
"512","2009-01-13",44.23
"513","2009-01-14",41.700001
"514","2009-01-15",41.75
"515","2009-01-16",41.950001
"516","2009-01-20",38.950001
"517","2009-01-21",38.099998
"518","2009-01-22",37.009998
"519","2009-01-23",37.599998
"520","2009-01-26",36.84
"521","2009-01-27",38.110001
"522","2009-01-28",42.18
"523","2009-01-29",39.869999
"524","2009-01-30",38.740002
"525","2009-02-02",39.279999
"526","2009-02-03",39.259998
"527","2009-02-04",39.400002
"528","2009-02-05",40.240002
"529","2009-02-06",43.959999
"530","2009-02-09",44.18
"531","2009-02-10",41.669998
"532","2009-02-11",42.619999
"533","2009-02-12",42.900002
"534","2009-02-13",41.369999
"535","2009-02-17",39.41
"536","2009-02-18",39.110001
"537","2009-02-19",37.529999
"538","2009-02-20",37.93
"539","2009-02-23",37.299999
"540","2009-02-24",39.880001
"541","2009-02-25",39.07
"542","2009-02-26",38.93
"543","2009-02-27",37.93
"544","2009-03-02",36.91
"545","2009-03-03",36.27
"546","2009-03-04",36.419998
"547","2009-03-05",34.330002
"548","2009-03-06",34.540001
"549","2009-03-09",34.110001
"550","2009-03-10",37.490002
"551","2009-03-11",36.740002
"552","2009-03-12",40.389999
"553","2009-03-13",40.849998
"554","2009-03-16",40.93
"555","2009-03-17",42.639999
"556","2009-03-18",44.18
"557","2009-03-19",42.040001
"558","2009-03-20",40.360001
"559","2009-03-23",46.349998
"560","2009-03-24",43.23
"561","2009-03-25",44.25
"562","2009-03-26",45.459999
"563","2009-03-27",43.59
"564","2009-03-30",40.959999
"565","2009-03-31",42.490002
"566","2009-04-01",42.950001
"567","2009-04-02",44.43
"568","2009-04-03",45.400002
"569","2009-04-06",44.080002
"570","2009-04-07",42.09
"571","2009-04-08",42.400002
"572","2009-04-09",46.27
"573","2009-04-13",48.400002
"574","2009-04-14",44.200001
"575","2009-04-15",45.490002
"576","2009-04-16",46.189999
"577","2009-04-17",47.139999
"578","2009-04-20",43.369999
"579","2009-04-21",47.48
"580","2009-04-22",45.66
"581","2009-04-23",46.189999
"582","2009-04-24",47.720001
"583","2009-04-27",45.619999
"584","2009-04-28",45.700001
"585","2009-04-29",47
"586","2009-04-30",45.77
"587","2009-05-01",45.48
"588","2009-05-04",48.259998
"589","2009-05-05",47.029999
"590","2009-05-06",47.84
"591","2009-05-07",46.09
"592","2009-05-08",46.900002
"593","2009-05-11",46.009998
"594","2009-05-12",46.09
"595","2009-05-13",44.009998
"596","2009-05-14",44.290001
"597","2009-05-15",43.07
"598","2009-05-18",44.549999
"599","2009-05-19",42.279999
"600","2009-05-20",40.48
"601","2009-05-21",39.259998
"602","2009-05-22",38.849998
"603","2009-05-26",40.41
"604","2009-05-27",38.919998
"605","2009-05-28",38.93
"606","2009-05-29",40.169998
"607","2009-06-01",41.240002
"608","2009-06-02",40.23
"609","2009-06-03",39.34
"610","2009-06-04",39.93
"611","2009-06-05",38.75
"612","2009-06-08",39.07
"613","2009-06-09",39.360001
"614","2009-06-10",38.790001
"615","2009-06-11",39.080002
"616","2009-06-12",39.220001
"617","2009-06-15",38.650002
"618","2009-06-16",37.939999
"619","2009-06-17",37.330002
"620","2009-06-18",38.150002
"621","2009-06-19",38.09
"622","2009-06-22",37.220001
"623","2009-06-23",37.380001
"624","2009-06-24",37.029999
"625","2009-06-25",38.130001
"626","2009-06-26",38.490002
"627","2009-06-29",38.619999
"628","2009-06-30",38.009998
"629","2009-07-01",38.709999
"630","2009-07-02",37.599998
"631","2009-07-06",37.860001
"632","2009-07-07",37.619999
"633","2009-07-08",37.23
"634","2009-07-09",37.75
"635","2009-07-10",37.759998
"636","2009-07-13",40
"637","2009-07-14",39.720001
"638","2009-07-15",41.91
"639","2009-07-16",40.860001
"640","2009-07-17",39.810001
"641","2009-07-20",39.630001
"642","2009-07-21",39.080002
"643","2009-07-22",39.009998
"644","2009-07-23",41.080002
"645","2009-07-24",41.060001
"646","2009-07-27",41.610001
"647","2009-07-28",41.619999
"648","2009-07-29",40.849998
"649","2009-07-30",41.73
"650","2009-07-31",41.720001
"651","2009-08-03",42.5
"652","2009-08-04",42.349998
"653","2009-08-05",42.490002
"654","2009-08-06",42.119999
"655","2009-08-07",44.209999
"656","2009-08-10",44.5
"657","2009-08-11",42.630001
"658","2009-08-12",42.57
"659","2009-08-13",42.200001
"660","2009-08-14",41.48
"661","2009-08-17",40.119999
"662","2009-08-18",40.060001
"663","2009-08-19",40.029999
"664","2009-08-20",40.110001
"665","2009-08-21",41.759998
"666","2009-08-24",41.139999
"667","2009-08-25",40.540001
"668","2009-08-26",40.740002
"669","2009-08-27",40.360001
"670","2009-08-28",40.139999
"671","2009-08-31",40.029999
"672","2009-09-01",39.700001
"673","2009-09-02",39.27
"674","2009-09-03",39.810001
"675","2009-09-04",39.990002
"676","2009-09-08",40.049999
"677","2009-09-09",40.23
"678","2009-09-10",40.029999
"679","2009-09-11",39.889999
"680","2009-09-14",39.720001
"681","2009-09-15",39.720001
"682","2009-09-16",40.599998
"683","2009-09-17",40.48
"684","2009-09-18",40.209999
"685","2009-09-21",40.200001
"686","2009-09-22",40.830002
"687","2009-09-23",40.41
"688","2009-09-24",39.77
"689","2009-09-25",39.470001
"690","2009-09-28",40.360001
"691","2009-09-29",40.389999
"692","2009-09-30",40.439999
"693","2009-10-01",39.310001
"694","2009-10-02",38.759998
"695","2009-10-05",39.459999
"696","2009-10-06",40.009998
"697","2009-10-07",40.130001
"698","2009-10-08",40.439999
"699","2009-10-09",41.279999
"700","2009-10-12",41.200001
"701","2009-10-13",41
"702","2009-10-14",42.150002
"703","2009-10-15",41.93
"704","2009-10-16",40.57
"705","2009-10-19",40.869999
"706","2009-10-20",39.709999
"707","2009-10-21",38.529999
"708","2009-10-22",39.860001
"709","2009-10-23",39.110001
"710","2009-10-26",39.150002
"711","2009-10-27",40.950001
"712","2009-10-28",40.299999
"713","2009-10-29",41.290001
"714","2009-10-30",39.77
"715","2009-11-02",39.790001
"716","2009-11-03",39.75
"717","2009-11-04",38.52
"718","2009-11-05",39.52
"719","2009-11-06",39.18
"720","2009-11-09",39.509998
"721","2009-11-10",39.02
"722","2009-11-11",39.060001
"723","2009-11-12",38.279999
"724","2009-11-13",38.279999
"725","2009-11-16",39.759998
"726","2009-11-17",40.540001
"727","2009-11-18",40.549999
"728","2009-11-19",39.41
"729","2009-11-20",39.48
"730","2009-11-23",40.119999
"731","2009-11-24",40.150002
"732","2009-11-25",39.849998
"733","2009-11-27",39
"734","2009-11-30",39.299999
"735","2009-12-01",39.139999
"736","2009-12-02",39.91
"737","2009-12-03",39.119999
"738","2009-12-04",40.310001
"739","2009-12-07",40.049999
"740","2009-12-08",39.549999
"741","2009-12-09",38.970001
"742","2009-12-10",38.540001
"743","2009-12-11",38.59
"744","2009-12-14",38.91
"745","2009-12-15",38.459999
"746","2009-12-16",38.259998
"747","2009-12-17",37.650002
"748","2009-12-18",37.939999
"749","2009-12-21",38.240002
"750","2009-12-22",38.580002
"751","2009-12-23",38.290001
"752","2009-12-24",38.68
"753","2009-12-28",38.84
"754","2009-12-29",38.98
"755","2009-12-30",39.360001
"756","2009-12-31",39.349998
"757","2010-01-04",39.419998
"758","2010-01-05",38.669998
"759","2010-01-06",38.34
"760","2010-01-07",39.169998
"761","2010-01-08",39.34
"762","2010-01-11",39.259998
"763","2010-01-12",39.209999
"764","2010-01-13",39.310001
"765","2010-01-14",40.330002
"766","2010-01-15",39.82
"767","2010-01-19",40.77
"768","2010-01-20",40.48
"769","2010-01-21",41.5
"770","2010-01-22",40.93
"771","2010-01-25",41.09
"772","2010-01-26",40.450001
"773","2010-01-27",40.900002
"774","2010-01-28",40.200001
"775","2010-01-29",39.509998
"776","2010-02-01",38.759998
"777","2010-02-02",38.380001
"778","2010-02-03",37.830002
"779","2010-02-04",37.240002
"780","2010-02-05",37.599998
"781","2010-02-08",37.599998
"782","2010-02-09",37.849998
"783","2010-02-10",38.040001
"784","2010-02-11",37.91
"785","2010-02-12",37.860001
"786","2010-02-16",38.529999
"787","2010-02-17",38.130001
"788","2010-02-18",37.84
"789","2010-02-19",37.880001
"790","2010-02-22",38.080002
"791","2010-02-23",38.029999
"792","2010-02-24",38.700001
"793","2010-02-25",38.43
"794","2010-02-26",38.310001
"795","2010-03-01",38.91
"796","2010-03-02",39.099998
"797","2010-03-03",39.209999
"798","2010-03-04",39.790001
"799","2010-03-05",40.860001
"800","2010-03-08",40.669998
"801","2010-03-09",40.279999
"802","2010-03-10",40.23
"803","2010-03-11",40.48
"804","2010-03-12",40.48
"805","2010-03-15",39.93
"806","2010-03-16",40.18
"807","2010-03-17",41.029999
"808","2010-03-18",40.939999
"809","2010-03-19",41.18
"810","2010-03-22",41.599998
"811","2010-03-23",41.959999
"812","2010-03-24",41.369999
"813","2010-03-25",41.130001
"814","2010-03-26",40.689999
"815","2010-03-29",40.669998
"816","2010-03-30",40.810001
"817","2010-03-31",40.599998
"818","2010-04-01",40.41
"819","2010-04-05",41
"820","2010-04-06",41.470001
"821","2010-04-07",41.84
"822","2010-04-08",42.240002
"823","2010-04-09",42.150002
"824","2010-04-12",42.389999
"825","2010-04-13",41.400002
"826","2010-04-14",42.029999
"827","2010-04-15",42.23
"828","2010-04-16",42.09
"829","2010-04-19",41.939999
"830","2010-04-20",42.439999
"831","2010-04-21",43.549999
"832","2010-04-22",44.220001
"833","2010-04-23",44.509998
"834","2010-04-26",43
"835","2010-04-27",42.279999
"836","2010-04-28",42.689999
"837","2010-04-29",43.099998
"838","2010-04-30",42.119999
"839","2010-05-03",42.16
"840","2010-05-04",41.080002
"841","2010-05-05",40.580002
"842","2010-05-06",40.290001
"843","2010-05-07",40.360001
"844","2010-05-10",42.040001
"845","2010-05-11",42.610001
"846","2010-05-12",43.060001
"847","2010-05-13",42.860001
"848","2010-05-14",41.66
"849","2010-05-17",41.75
"850","2010-05-18",40.330002
"851","2010-05-19",39.93
"852","2010-05-20",38.959999
"853","2010-05-21",39.330002
"854","2010-05-24",38.389999
"855","2010-05-25",38.549999
"856","2010-05-26",38.689999
"857","2010-05-27",39.529999
"858","2010-05-28",38.950001
"859","2010-06-01",37.709999
"860","2010-06-02",38.720001
"861","2010-06-03",38.48
"862","2010-06-04",37
"863","2010-06-07",37.02
"864","2010-06-08",37.02
"865","2010-06-09",36.560001
"866","2010-06-10",37.52
"867","2010-06-11",37.580002
"868","2010-06-14",37.419998
"869","2010-06-15",37.560001
"870","2010-06-16",37.599998
"871","2010-06-17",37.75
"872","2010-06-18",37.380001
"873","2010-06-21",37.290001
"874","2010-06-22",37.290001
"875","2010-06-23",36.73
"876","2010-06-24",36.189999
"877","2010-06-25",36.73
"878","2010-06-28",36.82
"879","2010-06-29",35.950001
"880","2010-06-30",35.560001
"881","2010-07-01",35.290001
"882","2010-07-02",35.16
"883","2010-07-06",35.07
"884","2010-07-07",36.349998
"885","2010-07-08",36.369999
"886","2010-07-09",36.619999
"887","2010-07-12",36.080002
"888","2010-07-13",37.509998
"889","2010-07-14",37.02
"890","2010-07-15",36.959999
"891","2010-07-16",35.740002
"892","2010-07-19",35.810001
"893","2010-07-20",36.07
"894","2010-07-21",35.009998
"895","2010-07-22",36.299999
"896","2010-07-23",36.919998
"897","2010-07-26",38.009998
"898","2010-07-27",38.689999
"899","2010-07-28",39.580002
"900","2010-07-29",38.349998
"901","2010-07-30",37.619999
"902","2010-08-02",38.560001
"903","2010-08-03",37.849998
"904","2010-08-04",37.849998
"905","2010-08-05",37.240002
"906","2010-08-06",36.689999
"907","2010-08-09",37.259998
"908","2010-08-10",36.77
"909","2010-08-11",35.080002
"910","2010-08-12",34.66
"911","2010-08-13",34.080002
"912","2010-08-16",34.380001
"913","2010-08-17",34.700001
"914","2010-08-18",35.009998
"915","2010-08-19",34.82
"916","2010-08-20",34.360001
"917","2010-08-23",33.580002
"918","2010-08-24",33.360001
"919","2010-08-25",33.389999
"920","2010-08-26",32.82
"921","2010-08-27",33.48
"922","2010-08-30",32.279999
"923","2010-08-31",31.879999
"924","2010-09-01",33.18
"925","2010-09-02",33.259998
"926","2010-09-03",33.919998
"927","2010-09-07",33.259998
"928","2010-09-08",33.330002
"929","2010-09-09",33.779999
"930","2010-09-10",33.970001
"931","2010-09-13",34.950001
"932","2010-09-14",34.540001
"933","2010-09-15",34.41
"934","2010-09-16",34
"935","2010-09-17",34.290001
"936","2010-09-20",35.900002
"937","2010-09-21",35.169998
"938","2010-09-22",34.68
"939","2010-09-23",34.240002
"940","2010-09-24",35.049999
"941","2010-09-27",34.950001
"942","2010-09-28",35.610001
"943","2010-09-29",35.619999
"944","2010-09-30",35.509998
"945","2010-10-01",35.369999
"946","2010-10-04",34.73
"947","2010-10-05",36.049999
"948","2010-10-06",36.009998
"949","2010-10-07",35.619999
"950","2010-10-08",35.759998
"951","2010-10-11",35.57
