"","date","TRU"
"87","2015-10-27",24.27
"88","2015-10-28",25.27
"89","2015-10-29",25.52
"90","2015-10-30",25.709999
"91","2015-11-02",25.91
"92","2015-11-03",25.950001
"93","2015-11-04",25.959999
"94","2015-11-05",25.719999
"95","2015-11-06",25.870001
"96","2015-11-09",25.65
"97","2015-11-10",25.66
"98","2015-11-11",25.59
"99","2015-11-12",25.76
"100","2015-11-13",25.700001
"101","2015-11-16",25.92
"102","2015-11-17",25.860001
"103","2015-11-18",26.02
"104","2015-11-19",25.639999
"105","2015-11-20",25.75
"106","2015-11-23",25.629999
"107","2015-11-24",25.700001
"108","2015-11-25",25.629999
"109","2015-11-27",25.35
"110","2015-11-30",25.57
"111","2015-12-01",26.389999
"112","2015-12-02",26.52
"113","2015-12-03",26.26
"114","2015-12-04",26.34
"115","2015-12-07",26.24
"116","2015-12-08",26.290001
"117","2015-12-09",26.49
"118","2015-12-10",26.51
"119","2015-12-11",25.91
"120","2015-12-14",26.43
"121","2015-12-15",26.200001
"122","2015-12-16",26.85
"123","2015-12-17",27.02
"124","2015-12-18",27.02
"125","2015-12-21",26.91
"126","2015-12-22",27.17
"127","2015-12-23",27.74
"128","2015-12-24",27.98
"129","2015-12-28",27.440001
"130","2015-12-29",27.700001
"131","2015-12-30",27.799999
"132","2015-12-31",27.57
"133","2016-01-04",27.51
"134","2016-01-05",27.57
"135","2016-01-06",27.41
"136","2016-01-07",26.870001
"137","2016-01-08",26.139999
"138","2016-01-11",26.34
"139","2016-01-12",26.24
"140","2016-01-13",25.83
"141","2016-01-14",25.67
"142","2016-01-15",25.280001
"143","2016-01-19",24.780001
"144","2016-01-20",24.860001
"145","2016-01-21",24.25
"146","2016-01-22",24.73
"147","2016-01-25",24.48
"148","2016-01-26",24.370001
"149","2016-01-27",24.120001
"150","2016-01-28",23.98
"151","2016-01-29",24.74
"152","2016-02-01",24.65
"153","2016-02-02",23.950001
"154","2016-02-03",24.299999
"155","2016-02-04",24.200001
"156","2016-02-05",23.35
"157","2016-02-08",22
"158","2016-02-09",21.709999
"159","2016-02-10",21.5
"160","2016-02-11",20.98
"161","2016-02-12",21.17
"162","2016-02-16",21.360001
"163","2016-02-17",25.07
"164","2016-02-18",25.83
"165","2016-02-19",25.299999
"166","2016-02-22",25.51
"167","2016-02-23",25.459999
"168","2016-02-24",26.389999
"169","2016-02-25",26.4
"170","2016-02-26",26.67
"171","2016-02-29",26.370001
"172","2016-03-01",26.74
"173","2016-03-02",26.700001
"174","2016-03-03",26.42
"175","2016-03-04",26.16
"176","2016-03-07",25.959999
"177","2016-03-08",25.42
"178","2016-03-09",24.76
"179","2016-03-10",24.99
"180","2016-03-11",25.74
"181","2016-03-14",26.01
"182","2016-03-15",25.91
"183","2016-03-16",26.09
"184","2016-03-17",26.040001
"185","2016-03-18",26.33
"186","2016-03-21",26.58
"187","2016-03-22",26.9
"188","2016-03-23",26.65
"189","2016-03-24",26.540001
"190","2016-03-28",26.74
"191","2016-03-29",27.309999
"192","2016-03-30",27.709999
"193","2016-03-31",27.610001
"194","2016-04-01",27.889999
"195","2016-04-04",27.690001
"196","2016-04-05",27.379999
"197","2016-04-06",27.450001
"198","2016-04-07",27.07
"199","2016-04-08",27
"200","2016-04-11",26.67
"201","2016-04-12",26.780001
"202","2016-04-13",27.190001
"203","2016-04-14",27.49
"204","2016-04-15",27.620001
"205","2016-04-18",27.76
"206","2016-04-19",27.940001
"207","2016-04-20",27.950001
"208","2016-04-21",27.459999
"209","2016-04-22",27.549999
"210","2016-04-25",27.459999
"211","2016-04-26",27.75
"212","2016-04-27",30.1
"213","2016-04-28",30.129999
"214","2016-04-29",29.950001
"215","2016-05-02",30.59
"216","2016-05-03",30.35
"217","2016-05-04",30.49
"218","2016-05-05",30.24
"219","2016-05-06",30.360001
"220","2016-05-09",31.389999
"221","2016-05-10",32.040001
"222","2016-05-11",31.469999
"223","2016-05-12",31.049999
"224","2016-05-13",31.110001
"225","2016-05-16",31.540001
"226","2016-05-17",31.66
"227","2016-05-18",31.74
"228","2016-05-19",31.639999
"229","2016-05-20",31.73
"230","2016-05-23",31.83
"231","2016-05-24",32.459999
"232","2016-05-25",32.75
"233","2016-05-26",32.700001
"234","2016-05-27",33.029999
"235","2016-05-31",33.099998
"236","2016-06-01",33.169998
"237","2016-06-02",32.77
"238","2016-06-03",32.830002
"239","2016-06-06",33.169998
"240","2016-06-07",32.610001
"241","2016-06-08",33.439999
"242","2016-06-09",33.439999
"243","2016-06-10",32.57
"244","2016-06-13",32.09
"245","2016-06-14",31.9
"246","2016-06-15",32.110001
"247","2016-06-16",32.220001
"248","2016-06-17",32.279999
"249","2016-06-20",32.93
"250","2016-06-21",33.169998
"251","2016-06-22",32.900002
"252","2016-06-23",33.540001
"253","2016-06-24",32.290001
"254","2016-06-27",30.77
"255","2016-06-28",31.620001
"256","2016-06-29",32.66
"257","2016-06-30",33.439999
"258","2016-07-01",33.639999
"259","2016-07-05",33.610001
"260","2016-07-06",34.07
"261","2016-07-07",34.450001
"262","2016-07-08",34.950001
"263","2016-07-11",34.98
"264","2016-07-12",35.110001
"265","2016-07-13",35.189999
"266","2016-07-14",35.209999
"267","2016-07-15",34.970001
"268","2016-07-18",34.970001
"269","2016-07-19",35.02
"270","2016-07-20",35.330002
"271","2016-07-21",35.299999
"272","2016-07-22",35.43
"273","2016-07-25",35.299999
"274","2016-07-26",35.220001
"275","2016-07-27",33.580002
"276","2016-07-28",32.84
"277","2016-07-29",32.720001
"278","2016-08-01",32.419998
"279","2016-08-02",32.009998
"280","2016-08-03",32.139999
"281","2016-08-04",32.25
"282","2016-08-05",32.75
"283","2016-08-08",32.75
"284","2016-08-09",33.02
"285","2016-08-10",32.68
"286","2016-08-11",32.950001
"287","2016-08-12",32.900002
"288","2016-08-15",32.59
"289","2016-08-16",32.34
"290","2016-08-17",32.299999
"291","2016-08-18",32.310001
"292","2016-08-19",32.389999
"293","2016-08-22",32.419998
"294","2016-08-23",32.970001
"295","2016-08-24",32.790001
"296","2016-08-25",33.049999
"297","2016-08-26",33.009998
"298","2016-08-29",32.82
"299","2016-08-30",32.77
"300","2016-08-31",32.990002
"301","2016-09-01",33.200001
"302","2016-09-02",33.57
"303","2016-09-06",34.07
"304","2016-09-07",34.07
"305","2016-09-08",33.720001
"306","2016-09-09",33
"307","2016-09-12",32.950001
"308","2016-09-13",32.439999
"309","2016-09-14",32.48
"310","2016-09-15",32.810001
"311","2016-09-16",32.549999
"312","2016-09-19",32.860001
"313","2016-09-20",33.099998
"314","2016-09-21",33.610001
"315","2016-09-22",33.869999
"316","2016-09-23",33.75
"317","2016-09-26",33.23
"318","2016-09-27",33.450001
"319","2016-09-28",33.849998
"320","2016-09-29",33.57
"321","2016-09-30",34.5
"322","2016-10-03",33.959999
"323","2016-10-04",33.869999
"324","2016-10-05",33.900002
"325","2016-10-06",33.740002
"326","2016-10-07",33.52
"327","2016-10-10",33.709999
"328","2016-10-11",32.75
"329","2016-10-12",32.939999
"330","2016-10-13",32.48
"331","2016-10-14",32.77
"332","2016-10-17",32.59
"333","2016-10-18",32.93
"334","2016-10-19",32.810001
"335","2016-10-20",32.689999
"336","2016-10-21",32.610001
"337","2016-10-24",33.18
"338","2016-10-25",32.380001
"339","2016-10-26",32.02
"340","2016-10-27",31.25
"341","2016-10-28",30.99
"342","2016-10-31",31.24
"343","2016-11-01",31.309999
"344","2016-11-02",30.780001
"345","2016-11-03",30.639999
"346","2016-11-04",31
"347","2016-11-07",31.85
"348","2016-11-08",31.889999
"349","2016-11-09",31
"350","2016-11-10",29.92
"351","2016-11-11",29.700001
"352","2016-11-14",29.85
"353","2016-11-15",31.33
"354","2016-11-16",31.18
"355","2016-11-17",31.280001
"356","2016-11-18",31.049999
"357","2016-11-21",31.33
"358","2016-11-22",31.33
"359","2016-11-23",31.5
"360","2016-11-25",31.719999
"361","2016-11-28",30.85
"362","2016-11-29",30.58
"363","2016-11-30",29.83
"364","2016-12-01",29.290001
"365","2016-12-02",29.309999
"366","2016-12-05",29.32
"367","2016-12-06",29.33
"368","2016-12-07",30.33
"369","2016-12-08",30.809999
"370","2016-12-09",31.379999
"371","2016-12-12",30.959999
"372","2016-12-13",30.860001
"373","2016-12-14",30.799999
"374","2016-12-15",31.200001
"375","2016-12-16",31.24
"376","2016-12-19",31.200001
"377","2016-12-20",30.860001
"378","2016-12-21",30.91
"379","2016-12-22",30.92
"380","2016-12-23",30.82
"381","2016-12-27",30.639999
"382","2016-12-28",30.51
"383","2016-12-29",30.75
"384","2016-12-30",30.93
"385","2017-01-03",30.959999
"386","2017-01-04",31.17
"387","2017-01-05",31.66
"388","2017-01-06",32
"389","2017-01-09",32.200001
"390","2017-01-10",32.009998
"391","2017-01-11",32.060001
"392","2017-01-12",31.82
"393","2017-01-13",32.380001
"394","2017-01-17",31.879999
"395","2017-01-18",32.32
"396","2017-01-19",32.560001
"397","2017-01-20",32.419998
"398","2017-01-23",32.400002
"399","2017-01-24",32.610001
"400","2017-01-25",32.439999
"401","2017-01-26",31.799999
"402","2017-01-27",31.92
"403","2017-01-30",31.93
"404","2017-01-31",31.530001
"405","2017-02-01",31.84
"406","2017-02-02",32.009998
"407","2017-02-03",32.68
"408","2017-02-06",32.560001
"409","2017-02-07",32.799999
"410","2017-02-08",33.16
"411","2017-02-09",33.919998
"412","2017-02-10",34.259998
"413","2017-02-13",34.139999
"414","2017-02-14",37.43
"415","2017-02-15",37.349998
"416","2017-02-16",37.02
"417","2017-02-17",37.049999
"418","2017-02-21",37.099998
"419","2017-02-22",36.919998
"420","2017-02-23",36.560001
"421","2017-02-24",36.330002
"422","2017-02-27",36.810001
"423","2017-02-28",37.09
"424","2017-03-01",38.029999
"425","2017-03-02",37.799999
"426","2017-03-03",37.990002
"427","2017-03-06",37.880001
"428","2017-03-07",37.939999
"429","2017-03-08",38.240002
"430","2017-03-09",38.080002
"431","2017-03-10",38
"432","2017-03-13",37.919998
"433","2017-03-14",37.599998
"434","2017-03-15",37.82
"435","2017-03-16",37.75
"436","2017-03-17",37.939999
"437","2017-03-20",37.889999
"438","2017-03-21",37.369999
"439","2017-03-22",37.740002
"440","2017-03-23",37.68
"441","2017-03-24",37.700001
"442","2017-03-27",37.439999
"443","2017-03-28",37.77
"444","2017-03-29",38.259998
"445","2017-03-30",38.509998
"446","2017-03-31",38.349998
"447","2017-04-03",37.98
"448","2017-04-04",38.18
"449","2017-04-05",38.099998
"450","2017-04-06",38.310001
"451","2017-04-07",38.23
"452","2017-04-10",38.259998
"453","2017-04-11",38.52
"454","2017-04-12",38.099998
"455","2017-04-13",37.970001
"456","2017-04-17",38.610001
"457","2017-04-18",38.720001
"458","2017-04-19",38.689999
"459","2017-04-20",39.380001
"460","2017-04-21",39.259998
"461","2017-04-24",39.869999
"462","2017-04-25",38.799999
"463","2017-04-26",39.790001
"464","2017-04-27",40.32
"465","2017-04-28",40.029999
"466","2017-05-01",40.330002
"467","2017-05-02",40.130001
"468","2017-05-03",39.93
"469","2017-05-04",40.380001
"470","2017-05-05",41.080002
"471","2017-05-08",41.169998
"472","2017-05-09",41.310001
"473","2017-05-10",41.380001
"474","2017-05-11",41.450001
"475","2017-05-12",41.200001
"476","2017-05-15",41.82
"477","2017-05-16",41.900002
"478","2017-05-17",41.759998
"479","2017-05-18",41.990002
"480","2017-05-19",41.900002
"481","2017-05-22",42.349998
"482","2017-05-23",41.810001
"483","2017-05-24",42.200001
"484","2017-05-25",42.799999
"485","2017-05-26",43.099998
"486","2017-05-30",43.080002
"487","2017-05-31",43.709999
"488","2017-06-01",43.970001
"489","2017-06-02",43.529999
"490","2017-06-05",43.18
"491","2017-06-06",42.799999
"492","2017-06-07",42.82
"493","2017-06-08",42.259998
"494","2017-06-09",41.75
"495","2017-06-12",42.32
"496","2017-06-13",43.32
"497","2017-06-14",43.599998
"498","2017-06-15",43.84
"499","2017-06-16",43.799999
"500","2017-06-19",44.299999
"501","2017-06-20",44.029999
"502","2017-06-21",43.77
"503","2017-06-22",43.689999
"504","2017-06-23",44.439999
"505","2017-06-26",44.299999
"506","2017-06-27",43.52
"507","2017-06-28",44.369999
"508","2017-06-29",43.700001
"509","2017-06-30",43.310001
"510","2017-07-03",43.259998
"511","2017-07-05",44.130001
"512","2017-07-06",43.52
"513","2017-07-07",44.220001
"514","2017-07-10",43.709999
"515","2017-07-11",44.009998
"516","2017-07-12",44.139999
"517","2017-07-13",43.959999
"518","2017-07-14",44.310001
"519","2017-07-17",44.34
"520","2017-07-18",45
"521","2017-07-19",45.310001
"522","2017-07-20",45.02
"523","2017-07-21",45.380001
"524","2017-07-24",45.59
"525","2017-07-25",45.240002
"526","2017-07-26",45.529999
"527","2017-07-27",45.57
"528","2017-07-28",45.290001
"529","2017-07-31",45.830002
"530","2017-08-01",45.950001
"531","2017-08-02",46
"532","2017-08-03",45.77
"533","2017-08-04",46
"534","2017-08-07",46.099998
"535","2017-08-08",45.959999
"536","2017-08-09",46.169998
"537","2017-08-10",45.669998
"538","2017-08-11",45.740002
"539","2017-08-14",46.290001
"540","2017-08-15",46.330002
"541","2017-08-16",46.799999
"542","2017-08-17",46.369999
"543","2017-08-18",46.490002
"544","2017-08-21",46.549999
"545","2017-08-22",47.610001
"546","2017-08-23",47.459999
"547","2017-08-24",47.259998
"548","2017-08-25",47.16
"549","2017-08-28",47.060001
"550","2017-08-29",46.73
"551","2017-08-30",47.279999
"552","2017-08-31",47.860001
"553","2017-09-01",47.810001
"554","2017-09-05",47.889999
"555","2017-09-06",48.380001
"556","2017-09-07",49.389999
"557","2017-09-08",47.5
"558","2017-09-11",47.860001
"559","2017-09-12",47.720001
"560","2017-09-13",43.669998
"561","2017-09-14",43.080002
"562","2017-09-15",41.610001
"563","2017-09-18",42.349998
"564","2017-09-19",42.200001
"565","2017-09-20",44.939999
"566","2017-09-21",44.52
"567","2017-09-22",45.849998
"568","2017-09-25",45.119999
"569","2017-09-26",45.68
"570","2017-09-27",46.669998
"571","2017-09-28",47.669998
"572","2017-09-29",47.259998
"573","2017-10-02",47.5
"574","2017-10-03",47.650002
"575","2017-10-04",48.529999
"576","2017-10-05",49.549999
"577","2017-10-06",49.860001
"578","2017-10-09",49.75
"579","2017-10-10",49.860001
"580","2017-10-11",49.700001
"581","2017-10-12",49.59
"582","2017-10-13",49.639999
"583","2017-10-16",49.41
"584","2017-10-17",49.66
"585","2017-10-18",50.560001
"586","2017-10-19",50.360001
"587","2017-10-20",50.73
"588","2017-10-23",50.689999
"589","2017-10-24",50.91
"590","2017-10-25",50.860001
"591","2017-10-26",51.189999
"592","2017-10-27",53.75
"593","2017-10-30",52.470001
"594","2017-10-31",52.490002
"595","2017-11-01",53.48
"596","2017-11-02",53.439999
"597","2017-11-03",53.889999
"598","2017-11-06",53.900002
"599","2017-11-07",53.130001
"600","2017-11-08",53.599998
"601","2017-11-09",53.119999
"602","2017-11-10",53.400002
"603","2017-11-13",54.009998
"604","2017-11-14",54.470001
"605","2017-11-15",53.919998
"606","2017-11-16",54.310001
"607","2017-11-17",55.290001
"608","2017-11-20",54.990002
"609","2017-11-21",55.02
"610","2017-11-22",55.220001
"611","2017-11-24",55.119999
"612","2017-11-27",55.59
"613","2017-11-28",55.610001
"614","2017-11-29",54.080002
"615","2017-11-30",55.52
"616","2017-12-01",55.650002
"617","2017-12-04",55.029999
"618","2017-12-05",54.91
"619","2017-12-06",55.060001
"620","2017-12-07",55.59
"621","2017-12-08",55.610001
"622","2017-12-11",55.709999
"623","2017-12-12",55
"624","2017-12-13",54.860001
"625","2017-12-14",55.389999
"626","2017-12-15",55.459999
"627","2017-12-18",56.209999
"628","2017-12-19",55.93
"629","2017-12-20",55.91
"630","2017-12-21",55.209999
"631","2017-12-22",55.16
"632","2017-12-26",55.330002
"633","2017-12-27",55.419998
"634","2017-12-28",55.110001
"635","2017-12-29",54.959999
"636","2018-01-02",54.849998
"637","2018-01-03",54.73
"638","2018-01-04",55.169998
"639","2018-01-05",56.919998
"640","2018-01-08",56.560001
"641","2018-01-09",56.68
"642","2018-01-10",56.790001
"643","2018-01-11",57.139999
"644","2018-01-12",57.049999
"645","2018-01-16",56.490002
"646","2018-01-17",57.150002
"647","2018-01-18",57.860001
"648","2018-01-19",59.349998
"649","2018-01-22",59.689999
"650","2018-01-23",59.950001
"651","2018-01-24",60.07
"652","2018-01-25",60.48
"653","2018-01-26",61.349998
"654","2018-01-29",58.830002
"655","2018-01-30",58.619999
"656","2018-01-31",59.360001
"657","2018-02-01",59.029999
"658","2018-02-02",57.470001
"659","2018-02-05",55.799999
"660","2018-02-06",57.48
"661","2018-02-07",58.32
"662","2018-02-08",55.5
"663","2018-02-09",55.610001
"664","2018-02-12",58.119999
"665","2018-02-13",54.950001
"666","2018-02-14",55.82
"667","2018-02-15",58.150002
"668","2018-02-16",58.450001
"669","2018-02-20",58.23
"670","2018-02-21",56.73
"671","2018-02-22",57.32
"672","2018-02-23",58.450001
"673","2018-02-26",58
"674","2018-02-27",57.349998
"675","2018-02-28",57.07
"676","2018-03-01",57.389999
"677","2018-03-02",57.299999
"678","2018-03-05",57.98
"679","2018-03-06",57.049999
"680","2018-03-07",57.09
"681","2018-03-08",57.400002
"682","2018-03-09",58.02
"683","2018-03-12",58.5
"684","2018-03-13",58.310001
"685","2018-03-14",58.349998
"686","2018-03-15",58.650002
"687","2018-03-16",59.200001
"688","2018-03-19",58.66
"689","2018-03-20",59.16
"690","2018-03-21",59.209999
"691","2018-03-22",58.139999
"692","2018-03-23",57.009998
"693","2018-03-26",58.040001
"694","2018-03-27",57.169998
"695","2018-03-28",56.52
"696","2018-03-29",56.779999
"697","2018-04-02",55.650002
"698","2018-04-03",56.060001
"699","2018-04-04",56.25
"700","2018-04-05",57.07
"701","2018-04-06",56.18
"702","2018-04-09",56.279999
"703","2018-04-10",57.080002
"704","2018-04-11",56.93
"705","2018-04-12",57.98
"706","2018-04-13",58.880001
"707","2018-04-16",58.68
"708","2018-04-17",60.150002
"709","2018-04-18",60.5
"710","2018-04-19",60.549999
"711","2018-04-20",66.839996
"712","2018-04-23",65.57
"713","2018-04-24",66.389999
"714","2018-04-25",65.410004
"715","2018-04-26",65.019997
"716","2018-04-27",64.790001
"717","2018-04-30",64.910004
"718","2018-05-01",65.550003
"719","2018-05-02",65.709999
"720","2018-05-03",66.760002
"721","2018-05-04",67.099998
"722","2018-05-07",67.809998
"723","2018-05-08",68.559998
"724","2018-05-09",68.599998
"725","2018-05-10",69.129997
"726","2018-05-11",69.5
"727","2018-05-14",69.199997
"728","2018-05-15",69.129997
"729","2018-05-16",69.199997
"730","2018-05-17",68.919998
"731","2018-05-18",68.800003
"732","2018-05-21",68.959999
"733","2018-05-22",68.089996
"734","2018-05-23",68.470001
"735","2018-05-24",68.480003
"736","2018-05-25",68.349998
"737","2018-05-29",68.300003
"738","2018-05-30",68.489998
"739","2018-05-31",68.599998
"740","2018-06-01",69.050003
"741","2018-06-04",69.309998
"742","2018-06-05",70.860001
"743","2018-06-06",72.360001
"744","2018-06-07",71.459999
"745","2018-06-08",70.93
"746","2018-06-11",70.940002
"747","2018-06-12",71.699997
"748","2018-06-13",71.639999
"749","2018-06-14",71.279999
"750","2018-06-15",71.160004
"751","2018-06-18",71.510002
"752","2018-06-19",71.779999
"753","2018-06-20",72.879997
"754","2018-06-21",72.419998
"755","2018-06-22",71.699997
"756","2018-06-25",70.860001
"757","2018-06-26",71.730003
"758","2018-06-27",70.610001
"759","2018-06-28",71.519997
"760","2018-06-29",71.639999
"761","2018-07-02",72.690002
"762","2018-07-03",72.410004
"763","2018-07-05",73.389999
"764","2018-07-06",73.760002
"765","2018-07-09",74.199997
"766","2018-07-10",74.07
"767","2018-07-11",74.25
"768","2018-07-12",74.830002
"769","2018-07-13",74.580002
"770","2018-07-16",74.800003
"771","2018-07-17",74.949997
"772","2018-07-18",75.07
"773","2018-07-19",75.349998
"774","2018-07-20",75.769997
"775","2018-07-23",75.449997
"776","2018-07-24",73.57
"777","2018-07-25",74.510002
"778","2018-07-26",73.160004
"779","2018-07-27",72.059998
"780","2018-07-30",70.650002
"781","2018-07-31",72.400002
"782","2018-08-01",73.190002
"783","2018-08-02",73.919998
"784","2018-08-03",74.059998
"785","2018-08-06",73.580002
"786","2018-08-07",73.989998
"787","2018-08-08",73.75
"788","2018-08-09",74.660004
"789","2018-08-10",74.209999
"790","2018-08-13",74.370003
"791","2018-08-14",74.660004
"792","2018-08-15",74.18
"793","2018-08-16",74.760002
"794","2018-08-17",75.050003
"795","2018-08-20",73.669998
"796","2018-08-21",73.669998
"797","2018-08-22",73.5
"798","2018-08-23",73.900002
"799","2018-08-24",74.110001
"800","2018-08-27",74.669998
"801","2018-08-28",74.489998
"802","2018-08-29",75.199997
"803","2018-08-30",74.760002
"804","2018-08-31",75.300003
"805","2018-09-04",76.300003
"806","2018-09-05",75.339996
"807","2018-09-06",75.349998
"808","2018-09-07",74.470001
"809","2018-09-10",75.870003
"810","2018-09-11",75.910004
"811","2018-09-12",76.269997
"812","2018-09-13",76.639999
"813","2018-09-14",76.300003
"814","2018-09-17",74.839996
"815","2018-09-18",76.25
"816","2018-09-19",74.169998
"817","2018-09-20",75.519997
"818","2018-09-21",74.330002
"819","2018-09-24",73.650002
"820","2018-09-25",73.5
"821","2018-09-26",72.889999
"822","2018-09-27",72.82
"823","2018-09-28",73.580002
"824","2018-10-01",73.400002
"825","2018-10-02",74.699997
"826","2018-10-03",75.029999
"827","2018-10-04",72.800003
"828","2018-10-05",72.25
"829","2018-10-08",71.349998
"830","2018-10-09",71.709999
"831","2018-10-10",68.330002
"832","2018-10-11",67.110001
"833","2018-10-12",68.940002
"834","2018-10-15",67.959999
"835","2018-10-16",69.720001
"836","2018-10-17",69.580002
"837","2018-10-18",68.629997
"838","2018-10-19",68.169998
"839","2018-10-22",68.610001
"840","2018-10-23",65.709999
"841","2018-10-24",63.880001
"842","2018-10-25",63.880001
"843","2018-10-26",61.59
"844","2018-10-29",62.389999
"845","2018-10-30",63.720001
"846","2018-10-31",65.75
"847","2018-11-01",66.82
"848","2018-11-02",67.699997
"849","2018-11-05",66.650002
"850","2018-11-06",67.589996
"851","2018-11-07",68.470001
"852","2018-11-08",67.529999
"853","2018-11-09",66.440002
"854","2018-11-12",64.830002
"855","2018-11-13",64.370003
"856","2018-11-14",60.470001
"857","2018-11-15",62.200001
"858","2018-11-16",62.439999
"859","2018-11-19",61.299999
"860","2018-11-20",59.689999
"861","2018-11-21",60.689999
"862","2018-11-23",60.669998
"863","2018-11-26",62.459999
"864","2018-11-27",61.650002
"865","2018-11-28",63.830002
"866","2018-11-29",63.830002
"867","2018-11-30",64.57
"868","2018-12-03",66.120003
"869","2018-12-04",62.599998
"870","2018-12-06",62.919998
"871","2018-12-07",60.529999
"872","2018-12-10",61.77
"873","2018-12-11",60.93
"874","2018-12-12",61.650002
"875","2018-12-13",61.25
"876","2018-12-14",58.950001
"877","2018-12-17",56.639999
"878","2018-12-18",55.110001
"879","2018-12-19",55.73
"880","2018-12-20",54.349998
"881","2018-12-21",53.5
"882","2018-12-24",52.610001
"883","2018-12-26",55.470001
"884","2018-12-27",56.150002
"885","2018-12-28",55.869999
"886","2018-12-31",56.799999
"887","2019-01-02",56
"888","2019-01-03",54.150002
"889","2019-01-04",56.209999
"890","2019-01-07",55.59
"891","2019-01-08",56.09
"892","2019-01-09",55.810001
"893","2019-01-10",56.689999
"894","2019-01-11",56.119999
"895","2019-01-14",56.189999
"896","2019-01-15",56.830002
"897","2019-01-16",57.669998
"898","2019-01-17",58.360001
"899","2019-01-18",60.580002
"900","2019-01-22",59.400002
"901","2019-01-23",59.380001
"902","2019-01-24",58.91
"903","2019-01-25",60.369999
"904","2019-01-28",59.400002
"905","2019-01-29",59
"906","2019-01-30",59.400002
"907","2019-01-31",60.82
"908","2019-02-01",60.689999
"909","2019-02-04",62.349998
"910","2019-02-05",62.540001
"911","2019-02-06",62.080002
"912","2019-02-07",61.599998
"913","2019-02-08",61.939999
"914","2019-02-11",61.720001
"915","2019-02-12",63.259998
"916","2019-02-13",64.459999
"917","2019-02-14",63.639999
"918","2019-02-15",63.130001
"919","2019-02-19",62.790001
"920","2019-02-20",63.040001
"921","2019-02-21",63.16
"922","2019-02-22",63.529999
"923","2019-02-25",64.470001
"924","2019-02-26",63.66
"925","2019-02-27",63.189999
"926","2019-02-28",64.559998
"927","2019-03-01",64.849998
"928","2019-03-04",64.57
"929","2019-03-05",64.949997
"930","2019-03-06",64.07
"931","2019-03-07",63.82
"932","2019-03-08",64.169998
"933","2019-03-11",65.160004
"934","2019-03-12",65.029999
"935","2019-03-13",65.440002
"936","2019-03-14",65.059998
"937","2019-03-15",65.129997
"938","2019-03-18",65.239998
"939","2019-03-19",65.160004
"940","2019-03-20",65.489998
"941","2019-03-21",66.849998
"942","2019-03-22",65.410004
"943","2019-03-25",64.989998
"944","2019-03-26",65.25
"945","2019-03-27",65.190002
"946","2019-03-28",65.839996
"947","2019-03-29",66.839996
"948","2019-04-01",68.160004
"949","2019-04-02",68.010002
"950","2019-04-03",68.809998
"951","2019-04-04",68.139999
"952","2019-04-05",68.120003
"953","2019-04-08",68.18
"954","2019-04-09",67.800003
"955","2019-04-10",68.379997
"956","2019-04-11",68.449997
