"","date","RFP"
"146","2011-07-11",20.209999
"147","2011-07-12",19.780001
"148","2011-07-13",19.93
"149","2011-07-14",19.59
"150","2011-07-15",19.74
"151","2011-07-18",19.32
"152","2011-07-19",19.530001
"153","2011-07-20",19.18
"154","2011-07-21",19.280001
"155","2011-07-22",19.41
"156","2011-07-25",19.23
"157","2011-07-26",19.5
"158","2011-07-27",18.780001
"159","2011-07-28",18.59
"160","2011-07-29",18.280001
"161","2011-08-01",17.860001
"162","2011-08-02",17.43
"163","2011-08-03",17.690001
"164","2011-08-04",16.709999
"165","2011-08-05",16.68
"166","2011-08-08",15.72
"167","2011-08-09",15.82
"168","2011-08-10",15.6
"169","2011-08-11",16.280001
"170","2011-08-12",16.48
"171","2011-08-15",17.01
"172","2011-08-16",16.75
"173","2011-08-17",17.01
"174","2011-08-18",16.389999
"175","2011-08-19",16.09
"176","2011-08-22",15.91
"177","2011-08-23",16.09
"178","2011-08-24",16.030001
"179","2011-08-25",15.91
"180","2011-08-26",16.040001
"181","2011-08-29",17.01
"182","2011-08-30",17.129999
"183","2011-08-31",16.99
"184","2011-09-01",16.110001
"185","2011-09-02",15.62
"186","2011-09-06",15.43
"187","2011-09-07",16.24
"188","2011-09-08",15.98
"189","2011-09-09",15.9
"190","2011-09-12",15.95
"191","2011-09-13",16.17
"192","2011-09-14",16.34
"193","2011-09-15",16.379999
"194","2011-09-16",16.030001
"195","2011-09-19",15.94
"196","2011-09-20",15.76
"197","2011-09-21",15.28
"198","2011-09-22",15.02
"199","2011-09-23",15.05
"200","2011-09-26",15.46
"201","2011-09-27",16.030001
"202","2011-09-28",15.67
"203","2011-09-29",15.09
"204","2011-09-30",15
"205","2011-10-03",14.06
"206","2011-10-04",14.2
"207","2011-10-05",14.95
"208","2011-10-06",15.6
"209","2011-10-07",15.3
"210","2011-10-10",15.92
"211","2011-10-11",15.92
"212","2011-10-12",16.120001
"213","2011-10-13",16.01
"214","2011-10-14",15.83
"215","2011-10-17",15.36
"216","2011-10-18",15.5
"217","2011-10-19",15.22
"218","2011-10-20",15.25
"219","2011-10-21",15.12
"220","2011-10-24",16.549999
"221","2011-10-25",16.200001
"222","2011-10-26",16.08
"223","2011-10-27",16.9
"224","2011-10-28",17.01
"225","2011-10-31",17
"226","2011-11-01",16.299999
"227","2011-11-02",16.290001
"228","2011-11-03",16.51
"229","2011-11-04",16.049999
"230","2011-11-07",15.88
"231","2011-11-08",16.120001
"232","2011-11-09",15.4
"233","2011-11-10",15.9
"234","2011-11-11",15.94
"235","2011-11-14",15.61
"236","2011-11-15",15.5
"237","2011-11-16",15.41
"238","2011-11-17",15.5
"239","2011-11-18",16.5
"240","2011-11-21",16.049999
"241","2011-11-22",15.92
"242","2011-11-23",15.12
"243","2011-11-25",14.97
"244","2011-11-28",15.29
"245","2011-11-29",14.7
"246","2011-11-30",15.03
"247","2011-12-01",14.86
"248","2011-12-02",14.95
"249","2011-12-05",15.19
"250","2011-12-06",15.21
"251","2011-12-07",15.28
"252","2011-12-08",15.1
"253","2011-12-09",15.08
"254","2011-12-12",14.8
"255","2011-12-13",14.72
"256","2011-12-14",14.68
"257","2011-12-15",14.78
"258","2011-12-16",14.72
"259","2011-12-19",14.45
"260","2011-12-20",14.97
"261","2011-12-21",14.3
"262","2011-12-22",14.65
"263","2011-12-23",14.69
"264","2011-12-27",14.7
"265","2011-12-28",14.53
"266","2011-12-29",14.52
"267","2011-12-30",14.55
"268","2012-01-03",15.01
"269","2012-01-04",15.06
"270","2012-01-05",14.96
"271","2012-01-06",15.36
"272","2012-01-09",15.1
"273","2012-01-10",15.2
"274","2012-01-11",15.21
"275","2012-01-12",15.39
"276","2012-01-13",15.03
"277","2012-01-17",15.16
"278","2012-01-18",15.01
"279","2012-01-19",14.96
"280","2012-01-20",14.91
"281","2012-01-23",14.95
"282","2012-01-24",14.75
"283","2012-01-25",14.51
"284","2012-01-26",14.31
"285","2012-01-27",14.25
"286","2012-01-30",14.3
"287","2012-01-31",14.49
"288","2012-02-01",14.77
"289","2012-02-02",15.32
"290","2012-02-03",15.88
"291","2012-02-06",15.92
"292","2012-02-07",15.94
"293","2012-02-08",15.99
"294","2012-02-09",15.17
"295","2012-02-10",15.28
"296","2012-02-13",15.35
"297","2012-02-14",15.14
"298","2012-02-15",14.99
"299","2012-02-16",15.26
"300","2012-02-17",15.49
"301","2012-02-21",15.5
"302","2012-02-22",15.45
"303","2012-02-23",15.43
"304","2012-02-24",15.22
"305","2012-02-27",15.17
"306","2012-02-28",15.35
"307","2012-02-29",15.3
"308","2012-03-01",15.37
"309","2012-03-02",15.14
"310","2012-03-05",15.13
"311","2012-03-06",14.61
"312","2012-03-07",14.66
"313","2012-03-08",14.61
"314","2012-03-09",14.91
"315","2012-03-12",15.08
"316","2012-03-13",15.62
"317","2012-03-14",15.3
"318","2012-03-15",15.43
"319","2012-03-16",15.44
"320","2012-03-19",15.36
"321","2012-03-20",15.28
"322","2012-03-21",15.14
"323","2012-03-22",14.8
"324","2012-03-23",15.09
"325","2012-03-26",14.88
"326","2012-03-27",14.68
"327","2012-03-28",14.51
"328","2012-03-29",14.5
"329","2012-03-30",14.28
"330","2012-04-02",14.23
"331","2012-04-03",13.97
"332","2012-04-04",13.85
"333","2012-04-05",13.87
"334","2012-04-09",13.6
"335","2012-04-10",13.41
"336","2012-04-11",13.44
"337","2012-04-12",13.47
"338","2012-04-13",13.43
"339","2012-04-16",13.38
"340","2012-04-17",13.31
"341","2012-04-18",13.06
"342","2012-04-19",13.06
"343","2012-04-20",13.08
"344","2012-04-23",13.05
"345","2012-04-24",13.09
"346","2012-04-25",13.48
"347","2012-04-26",13.52
"348","2012-04-27",13.29
"349","2012-04-30",13.25
"350","2012-05-01",12.62
"351","2012-05-02",12.09
"352","2012-05-03",12.51
"353","2012-05-04",12.43
"354","2012-05-07",12.41
"355","2012-05-08",12.1
"356","2012-05-09",11.52
"357","2012-05-10",11.37
"358","2012-05-11",11.35
"359","2012-05-14",11
"360","2012-05-15",10.75
"361","2012-05-16",10.61
"362","2012-05-17",10.26
"363","2012-05-18",10.33
"364","2012-05-21",10.51
"365","2012-05-22",10.57
"366","2012-05-23",11.83
"367","2012-05-24",11.81
"368","2012-05-25",11.48
"369","2012-05-29",11.88
"370","2012-05-30",11.47
"371","2012-05-31",11.31
"372","2012-06-01",11.47
"373","2012-06-04",11.54
"374","2012-06-05",11.5
"375","2012-06-06",11.36
"376","2012-06-07",11.29
"377","2012-06-08",11.5
"378","2012-06-11",11.46
"379","2012-06-12",11.5
"380","2012-06-13",11.28
"381","2012-06-14",11.64
"382","2012-06-15",11.69
"383","2012-06-18",11.52
"384","2012-06-19",11.68
"385","2012-06-20",11.47
"386","2012-06-21",11.54
"387","2012-06-22",11.56
"388","2012-06-25",10.59
"389","2012-06-26",10.61
"390","2012-06-27",11.35
"391","2012-06-28",11.46
"392","2012-06-29",11.58
"393","2012-07-02",11.66
"394","2012-07-03",12.45
"395","2012-07-05",12.65
"396","2012-07-06",12.77
"397","2012-07-09",12.35
"398","2012-07-10",12.11
"399","2012-07-11",12.35
"400","2012-07-12",12.19
"401","2012-07-13",12.39
"402","2012-07-16",11.68
"403","2012-07-17",11.71
"404","2012-07-18",11.1
"405","2012-07-19",10.68
"406","2012-07-20",10.52
"407","2012-07-23",10.08
"408","2012-07-24",9.59
"409","2012-07-25",9.48
"410","2012-07-26",9.4
"411","2012-07-27",9.48
"412","2012-07-30",9.19
"413","2012-07-31",9.18
"414","2012-08-01",10.67
"415","2012-08-02",11.04
"416","2012-08-03",11.43
"417","2012-08-06",11.98
"418","2012-08-07",12.18
"419","2012-08-08",12.34
"420","2012-08-09",12.34
"421","2012-08-10",12.57
"422","2012-08-13",12.69
"423","2012-08-14",12.59
"424","2012-08-15",12.6
"425","2012-08-16",12.67
"426","2012-08-17",12.67
"427","2012-08-20",12.49
"428","2012-08-21",12.49
"429","2012-08-22",12.49
"430","2012-08-23",12.13
"431","2012-08-24",12.06
"432","2012-08-27",12.29
"433","2012-08-28",12.82
"434","2012-08-29",12.5
"435","2012-08-30",12.48
"436","2012-08-31",12.57
"437","2012-09-04",12.49
"438","2012-09-05",12.48
"439","2012-09-06",12.64
"440","2012-09-07",12.65
"441","2012-09-10",12.77
"442","2012-09-11",13.39
"443","2012-09-12",13.66
"444","2012-09-13",14.26
"445","2012-09-14",14.75
"446","2012-09-17",14.08
"447","2012-09-18",14.05
"448","2012-09-19",14.08
"449","2012-09-20",14.08
"450","2012-09-21",14.05
"451","2012-09-24",13.6
"452","2012-09-25",13.49
"453","2012-09-26",13.35
"454","2012-09-27",13.46
"455","2012-09-28",13
"456","2012-10-01",12.95
"457","2012-10-02",12.61
"458","2012-10-03",12.5
"459","2012-10-04",12.83
"460","2012-10-05",12.97
"461","2012-10-08",12.75
"462","2012-10-09",12.49
"463","2012-10-10",12.53
"464","2012-10-11",12.64
"465","2012-10-12",12.52
"466","2012-10-15",12.32
"467","2012-10-16",12.63
"468","2012-10-17",12.91
"469","2012-10-18",12.96
"470","2012-10-19",12.88
"471","2012-10-22",12.71
"472","2012-10-23",12.49
"473","2012-10-24",12.06
"474","2012-10-25",12.46
"475","2012-10-26",12.24
"476","2012-10-31",12.2
"477","2012-11-01",12.57
"478","2012-11-02",12.01
"479","2012-11-05",11.78
"480","2012-11-06",11.8
"481","2012-11-07",11.28
"482","2012-11-08",10.91
"483","2012-11-09",10.92
"484","2012-11-12",10.78
"485","2012-11-13",10.64
"486","2012-11-14",10.5
"487","2012-11-15",10.65
"488","2012-11-16",10.84
"489","2012-11-19",11.22
"490","2012-11-20",11.23
"491","2012-11-21",11.21
"492","2012-11-23",11.32
"493","2012-11-26",11.58
"494","2012-11-27",11.3
"495","2012-11-28",11.55
"496","2012-11-29",11.76
"497","2012-11-30",11.71
"498","2012-12-03",11.86
"499","2012-12-04",11.89
"500","2012-12-05",11.98
"501","2012-12-06",12.11
"502","2012-12-07",12.07
"503","2012-12-10",12.03
"504","2012-12-11",12.05
"505","2012-12-12",12.17
"506","2012-12-13",12.01
"507","2012-12-14",12.04
"508","2012-12-17",12.39
"509","2012-12-18",12.92
"510","2012-12-19",12.95
"511","2012-12-20",13.18
"512","2012-12-21",13.56
"513","2012-12-24",13.29
"514","2012-12-26",13.15
"515","2012-12-27",13.28
"516","2012-12-28",12.97
"517","2012-12-31",13.24
"518","2013-01-02",13.92
"519","2013-01-03",13.92
"520","2013-01-04",14.04
"521","2013-01-07",13.8
"522","2013-01-08",13.75
"523","2013-01-09",13.89
"524","2013-01-10",13.62
"525","2013-01-11",13.55
"526","2013-01-14",13.43
"527","2013-01-15",13.68
"528","2013-01-16",13.56
"529","2013-01-17",13.87
"530","2013-01-18",14
"531","2013-01-22",13.8
"532","2013-01-23",13.96
"533","2013-01-24",14.47
"534","2013-01-25",14.07
"535","2013-01-28",14.07
"536","2013-01-29",13.73
"537","2013-01-30",13.37
"538","2013-01-31",13.64
"539","2013-02-01",13.64
"540","2013-02-04",13.3
"541","2013-02-05",13.65
"542","2013-02-06",13.54
"543","2013-02-07",13.31
"544","2013-02-08",13.57
"545","2013-02-11",13.4
"546","2013-02-12",13.81
"547","2013-02-13",13.31
"548","2013-02-14",13.42
"549","2013-02-15",14.01
"550","2013-02-19",14.3
"551","2013-02-20",13.7
"552","2013-02-21",13.52
"553","2013-02-22",13.95
"554","2013-02-25",13.26
"555","2013-02-26",13.35
"556","2013-02-27",13.66
"557","2013-02-28",13.8
"558","2013-03-01",13.95
"559","2013-03-04",13.7
"560","2013-03-05",13.79
"561","2013-03-06",14.02
"562","2013-03-07",14.03
"563","2013-03-08",14.05
"564","2013-03-11",14
"565","2013-03-12",14.12
"566","2013-03-13",14.21
"567","2013-03-14",14.71
"568","2013-03-15",15.18
"569","2013-03-18",14.93
"570","2013-03-19",15.5
"571","2013-03-20",16.219999
"572","2013-03-21",16.98
"573","2013-03-22",16.790001
"574","2013-03-25",17.040001
"575","2013-03-26",17.02
"576","2013-03-27",16.75
"577","2013-03-28",16.18
"578","2013-04-01",16.09
"579","2013-04-02",15.97
"580","2013-04-03",15.46
"581","2013-04-04",15.36
"582","2013-04-05",15.07
"583","2013-04-08",14.89
"584","2013-04-09",15.04
"585","2013-04-10",15.68
"586","2013-04-11",15.52
"587","2013-04-12",15.19
"588","2013-04-15",14.22
"589","2013-04-16",14.76
"590","2013-04-17",14.37
"591","2013-04-18",14.28
"592","2013-04-19",14.04
"593","2013-04-22",14.18
"594","2013-04-23",14.43
"595","2013-04-24",14.53
"596","2013-04-25",14.45
"597","2013-04-26",14.33
"598","2013-04-29",14.52
"599","2013-04-30",14.63
"600","2013-05-01",14
"601","2013-05-02",14.2
"602","2013-05-03",15.24
"603","2013-05-06",15.69
"604","2013-05-07",15.88
"605","2013-05-08",16.120001
"606","2013-05-09",16.040001
"607","2013-05-10",16.32
"608","2013-05-13",16.07
"609","2013-05-14",16.17
"610","2013-05-15",16.290001
"611","2013-05-16",16.139999
"612","2013-05-17",16.17
"613","2013-05-20",16.49
"614","2013-05-21",16.48
"615","2013-05-22",16.1
"616","2013-05-23",15.86
"617","2013-05-24",15.61
"618","2013-05-28",15.88
"619","2013-05-29",15.48
"620","2013-05-30",15.26
"621","2013-05-31",15.22
"622","2013-06-03",15.49
"623","2013-06-04",14.91
"624","2013-06-05",14.42
"625","2013-06-06",14.76
"626","2013-06-07",14.43
"627","2013-06-10",14.51
"628","2013-06-11",14.37
"629","2013-06-12",14.34
"630","2013-06-13",14.58
"631","2013-06-14",14.36
"632","2013-06-17",13.83
"633","2013-06-18",14
"634","2013-06-19",13.88
"635","2013-06-20",12.77
"636","2013-06-21",12.78
"637","2013-06-24",12.7
"638","2013-06-25",13.05
"639","2013-06-26",12.88
"640","2013-06-27",13.19
"641","2013-06-28",13.17
"642","2013-07-01",13.71
"643","2013-07-02",13.63
"644","2013-07-03",13.57
"645","2013-07-05",13.95
"646","2013-07-08",13.75
"647","2013-07-09",14.22
"648","2013-07-10",13.89
"649","2013-07-11",14.18
"650","2013-07-12",14.72
"651","2013-07-15",14.75
"652","2013-07-16",14.98
"653","2013-07-17",15.18
"654","2013-07-18",15.18
"655","2013-07-19",15.28
"656","2013-07-22",15.6
"657","2013-07-23",15.63
"658","2013-07-24",15.48
"659","2013-07-25",15.75
"660","2013-07-26",15.31
"661","2013-07-29",15.06
"662","2013-07-30",14.81
"663","2013-07-31",15.26
"664","2013-08-01",14.13
"665","2013-08-02",13.48
"666","2013-08-05",13.4
"667","2013-08-06",13.18
"668","2013-08-07",13.4
"669","2013-08-08",13.38
"670","2013-08-09",13.39
"671","2013-08-12",13.44
"672","2013-08-13",13.22
"673","2013-08-14",13.37
"674","2013-08-15",13.04
"675","2013-08-16",13
"676","2013-08-19",13.03
"677","2013-08-20",12.92
"678","2013-08-21",12.81
"679","2013-08-22",12.68
"680","2013-08-23",12.8
"681","2013-08-26",12.9
"682","2013-08-27",12.49
"683","2013-08-28",12.5
"684","2013-08-29",12.71
"685","2013-08-30",12.61
"686","2013-09-03",12.88
"687","2013-09-04",12.86
"688","2013-09-05",13.09
"689","2013-09-06",13.41
"690","2013-09-09",13.59
"691","2013-09-10",13.7
"692","2013-09-11",14.03
"693","2013-09-12",13.74
"694","2013-09-13",13.95
"695","2013-09-16",14.26
"696","2013-09-17",13.78
"697","2013-09-18",14.1
"698","2013-09-19",13.65
"699","2013-09-20",13.8
"700","2013-09-23",13.76
"701","2013-09-24",13.64
"702","2013-09-25",13.32
"703","2013-09-26",13.39
"704","2013-09-27",13.45
"705","2013-09-30",13.22
"706","2013-10-01",13.5
"707","2013-10-02",12.95
"708","2013-10-03",12.72
"709","2013-10-04",12.72
"710","2013-10-07",12.81
"711","2013-10-08",12.37
"712","2013-10-09",12.74
"713","2013-10-10",13.03
"714","2013-10-11",13.66
"715","2013-10-14",13.8
"716","2013-10-15",13.28
"717","2013-10-16",13.5
"718","2013-10-17",14.19
"719","2013-10-18",14.46
"720","2013-10-21",14.26
"721","2013-10-22",14.69
"722","2013-10-23",14.52
"723","2013-10-24",14.54
"724","2013-10-25",14.8
"725","2013-10-28",15
"726","2013-10-29",14.65
"727","2013-10-30",14.01
"728","2013-10-31",15.99
"729","2013-11-01",16.200001
"730","2013-11-04",16.01
"731","2013-11-05",15.45
"732","2013-11-06",14.97
"733","2013-11-07",14.69
"734","2013-11-08",14.75
"735","2013-11-11",14.66
"736","2013-11-12",14.65
"737","2013-11-13",14.9
"738","2013-11-14",14.51
"739","2013-11-15",14.75
"740","2013-11-18",14.4
"741","2013-11-19",14.57
"742","2013-11-20",14.66
"743","2013-11-21",15.02
"744","2013-11-22",15.42
"745","2013-11-25",15.53
"746","2013-11-26",15.85
"747","2013-11-27",16.139999
"748","2013-11-29",16.200001
"749","2013-12-02",16.190001
"750","2013-12-03",15.59
"751","2013-12-04",15.33
"752","2013-12-05",15.22
"753","2013-12-06",15.17
"754","2013-12-09",15.28
"755","2013-12-10",14.74
"756","2013-12-11",14.35
"757","2013-12-12",14.29
"758","2013-12-13",14.66
"759","2013-12-16",14.86
"760","2013-12-17",14.86
"761","2013-12-18",15.2
"762","2013-12-19",15.15
"763","2013-12-20",15.25
"764","2013-12-23",15.59
"765","2013-12-24",15.63
"766","2013-12-26",15.72
"767","2013-12-27",15.84
"768","2013-12-30",16.09
"769","2013-12-31",16.02
"770","2014-01-02",16.379999
"771","2014-01-03",16.549999
"772","2014-01-06",17.08
"773","2014-01-07",17.809999
"774","2014-01-08",17.99
"775","2014-01-09",18.23
"776","2014-01-10",17.67
"777","2014-01-13",17.09
"778","2014-01-14",17.23
"779","2014-01-15",17.34
"780","2014-01-16",17.690001
"781","2014-01-17",17.719999
"782","2014-01-21",17.77
"783","2014-01-22",18.6
"784","2014-01-23",18.68
"785","2014-01-24",18.33
"786","2014-01-27",18.639999
"787","2014-01-28",18.93
"788","2014-01-29",19.15
"789","2014-01-30",19.25
"790","2014-01-31",19.299999
"791","2014-02-03",19
"792","2014-02-04",19.190001
"793","2014-02-05",19
"794","2014-02-06",18.950001
"795","2014-02-07",19.469999
"796","2014-02-10",19.219999
"797","2014-02-11",19.4
"798","2014-02-12",19.52
"799","2014-02-13",20.129999
"800","2014-02-14",19.780001
"801","2014-02-18",20.540001
"802","2014-02-19",20.32
"803","2014-02-20",20.74
"804","2014-02-21",21.450001
"805","2014-02-24",21.42
"806","2014-02-25",21.08
"807","2014-02-26",21.15
"808","2014-02-27",20.940001
"809","2014-02-28",20.49
"810","2014-03-03",20.120001
"811","2014-03-04",20.870001
"812","2014-03-05",20.57
"813","2014-03-06",20.459999
"814","2014-03-07",20.73
"815","2014-03-10",20.1
"816","2014-03-11",19.49
"817","2014-03-12",19.370001
"818","2014-03-13",18.969999
"819","2014-03-14",19.34
"820","2014-03-17",19.219999
"821","2014-03-18",19.65
"822","2014-03-19",19.15
"823","2014-03-20",19.120001
"824","2014-03-21",19.1
"825","2014-03-24",18.549999
"826","2014-03-25",19.35
"827","2014-03-26",18.32
"828","2014-03-27",18.33
"829","2014-03-28",18.780001
"830","2014-03-31",20.09
"831","2014-04-01",20.07
"832","2014-04-02",19.9
"833","2014-04-03",19.629999
"834","2014-04-04",19.48
"835","2014-04-07",19.030001
"836","2014-04-08",19.01
"837","2014-04-09",18.809999
"838","2014-04-10",18.51
"839","2014-04-11",17.66
"840","2014-04-14",17.370001
"841","2014-04-15",16.82
"842","2014-04-16",17.08
"843","2014-04-17",17.469999
"844","2014-04-21",17.35
"845","2014-04-22",17.67
"846","2014-04-23",17.74
"847","2014-04-24",17.940001
"848","2014-04-25",17.629999
"849","2014-04-28",17.5
"850","2014-04-29",17.530001
"851","2014-04-30",17.84
"852","2014-05-01",16.59
"853","2014-05-02",16.370001
"854","2014-05-05",15.94
"855","2014-05-06",15.74
"856","2014-05-07",15.59
"857","2014-05-08",15.67
"858","2014-05-09",15.82
"859","2014-05-12",16.41
"860","2014-05-13",16.219999
"861","2014-05-14",15.73
"862","2014-05-15",15.16
"863","2014-05-16",15.21
"864","2014-05-19",15.67
"865","2014-05-20",15.25
"866","2014-05-21",15.11
"867","2014-05-22",15
"868","2014-05-23",15.26
"869","2014-05-27",15.13
"870","2014-05-28",14.91
"871","2014-05-29",15.17
"872","2014-05-30",14.97
"873","2014-06-02",15.17
"874","2014-06-03",15.23
"875","2014-06-04",15.01
"876","2014-06-05",15.59
"877","2014-06-06",15.72
"878","2014-06-09",16.17
"879","2014-06-10",15.83
"880","2014-06-11",15.44
"881","2014-06-12",15.2
"882","2014-06-13",15.2
"883","2014-06-16",15.32
"884","2014-06-17",15.64
"885","2014-06-18",15.64
"886","2014-06-19",15.6
"887","2014-06-20",16.34
"888","2014-06-23",16.870001
"889","2014-06-24",16.379999
"890","2014-06-25",16.4
"891","2014-06-26",16.620001
"892","2014-06-27",16.889999
"893","2014-06-30",16.780001
"894","2014-07-01",16.76
"895","2014-07-02",16.74
"896","2014-07-03",17.08
"897","2014-07-07",16.700001
"898","2014-07-08",16.549999
"899","2014-07-09",16.58
"900","2014-07-10",16.5
"901","2014-07-11",16.530001
"902","2014-07-14",16.83
"903","2014-07-15",16.690001
"904","2014-07-16",16.799999
"905","2014-07-17",16.559999
"906","2014-07-18",16.799999
"907","2014-07-21",16.059999
"908","2014-07-22",16.129999
"909","2014-07-23",16.219999
"910","2014-07-24",16.809999
"911","2014-07-25",16.43
"912","2014-07-28",16.32
"913","2014-07-29",16.07
"914","2014-07-30",16.24
"915","2014-07-31",15.39
"916","2014-08-01",15.53
"917","2014-08-04",16.440001
"918","2014-08-05",16.09
"919","2014-08-06",16.85
"920","2014-08-07",16.219999
"921","2014-08-08",16.559999
"922","2014-08-11",16.58
"923","2014-08-12",16.620001
"924","2014-08-13",16.790001
"925","2014-08-14",16.889999
"926","2014-08-15",16.969999
"927","2014-08-18",17.16
"928","2014-08-19",17.450001
"929","2014-08-20",17.110001
"930","2014-08-21",17.4
"931","2014-08-22",17.280001
"932","2014-08-25",17.41
"933","2014-08-26",17.73
"934","2014-08-27",17.57
"935","2014-08-28",17.32
"936","2014-08-29",17.190001
"937","2014-09-02",17.450001
"938","2014-09-03",17.65
"939","2014-09-04",17.49
"940","2014-09-05",17.360001
"941","2014-09-08",17.51
"942","2014-09-09",17.4
"943","2014-09-10",17.26
"944","2014-09-11",17.6
"945","2014-09-12",17.459999
"946","2014-09-15",17.41
"947","2014-09-16",17.6
"948","2014-09-17",17.58
"949","2014-09-18",17.98
"950","2014-09-19",17.51
"951","2014-09-22",17.48
"952","2014-09-23",16.99
"953","2014-09-24",16.870001
"954","2014-09-25",16.34
"955","2014-09-26",16.51
"956","2014-09-29",16.200001
"957","2014-09-30",15.64
"958","2014-10-01",15.4
"959","2014-10-02",15.88
"960","2014-10-03",16.129999
"961","2014-10-06",16.07
"962","2014-10-07",15.7
"963","2014-10-08",16.049999
"964","2014-10-09",15.73
"965","2014-10-10",15.45
"966","2014-10-13",15.54
"967","2014-10-14",15.91
"968","2014-10-15",16.639999
"969","2014-10-16",17.139999
"970","2014-10-17",16.92
"971","2014-10-20",17.52
"972","2014-10-21",17.85
"973","2014-10-22",17.209999
"974","2014-10-23",17.950001
"975","2014-10-24",17.75
"976","2014-10-27",17.51
"977","2014-10-28",18.440001
"978","2014-10-29",17.91
"979","2014-10-30",17.969999
"980","2014-10-31",18.559999
"981","2014-11-03",18.85
"982","2014-11-04",19.200001
"983","2014-11-05",18.66
"984","2014-11-06",18.84
"985","2014-11-07",18.83
"986","2014-11-10",18.83
"987","2014-11-11",18.719999
"988","2014-11-12",18.870001
