"","date","FET"
"105","2012-09-10",481.799988
"106","2012-09-11",483.799988
"107","2012-09-12",490.799988
"108","2012-09-13",497.399994
"109","2012-09-14",504.399994
"110","2012-09-17",505.600006
"111","2012-09-18",504
"112","2012-09-19",502.200012
"113","2012-09-20",501.399994
"114","2012-09-21",511.200012
"115","2012-09-24",513.799988
"116","2012-09-25",490.200012
"117","2012-09-26",484.600006
"118","2012-09-27",486
"119","2012-09-28",486.399994
"120","2012-10-01",474.399994
"121","2012-10-02",459
"122","2012-10-03",449.399994
"123","2012-10-04",454
"124","2012-10-05",460.600006
"125","2012-10-08",465.799988
"126","2012-10-09",461.799988
"127","2012-10-10",451
"128","2012-10-11",456.399994
"129","2012-10-12",454
"130","2012-10-15",453.200012
"131","2012-10-16",454.799988
"132","2012-10-17",463
"133","2012-10-18",461.600006
"134","2012-10-19",450.399994
"135","2012-10-22",443.399994
"136","2012-10-23",445.200012
"137","2012-10-24",430.799988
"138","2012-10-25",433.399994
"139","2012-10-26",437.799988
"140","2012-10-31",446.200012
"141","2012-11-01",465
"142","2012-11-02",453.399994
"143","2012-11-05",464.399994
"144","2012-11-06",456
"145","2012-11-07",446.600006
"146","2012-11-08",434
"147","2012-11-09",432.399994
"148","2012-11-12",445
"149","2012-11-13",452.399994
"150","2012-11-14",451.799988
"151","2012-11-15",475.799988
"152","2012-11-16",467.600006
"153","2012-11-19",483.200012
"154","2012-11-20",480.200012
"155","2012-11-21",491.600006
"156","2012-11-23",498.399994
"157","2012-11-26",489.399994
"158","2012-11-27",486.799988
"159","2012-11-28",487.600006
"160","2012-11-29",490.399994
"161","2012-11-30",504.799988
"162","2012-12-03",504
"163","2012-12-04",503.399994
"164","2012-12-05",490.600006
"165","2012-12-06",492.799988
"166","2012-12-07",490.399994
"167","2012-12-10",502.600006
"168","2012-12-11",500.799988
"169","2012-12-12",502.200012
"170","2012-12-13",501.799988
"171","2012-12-14",490.799988
"172","2012-12-17",489.799988
"173","2012-12-18",497.799988
"174","2012-12-19",493.600006
"175","2012-12-20",503.799988
"176","2012-12-21",503.799988
"177","2012-12-24",493.399994
"178","2012-12-26",494.600006
"179","2012-12-27",490.399994
"180","2012-12-28",485.799988
"181","2012-12-31",495
"182","2013-01-02",515.200012
"183","2013-01-03",523.599976
"184","2013-01-04",528.400024
"185","2013-01-07",527.400024
"186","2013-01-08",524.400024
"187","2013-01-09",530
"188","2013-01-10",531.599976
"189","2013-01-11",531.400024
"190","2013-01-14",515.400024
"191","2013-01-15",516.799988
"192","2013-01-16",531.599976
"193","2013-01-17",490
"194","2013-01-18",503.600006
"195","2013-01-22",503.200012
"196","2013-01-23",501.799988
"197","2013-01-24",513.400024
"198","2013-01-25",517.799988
"199","2013-01-28",512
"200","2013-01-29",517.599976
"201","2013-01-30",506.399994
"202","2013-01-31",510.200012
"203","2013-02-01",519.400024
"204","2013-02-04",507.799988
"205","2013-02-05",516.200012
"206","2013-02-06",517.400024
"207","2013-02-07",501.399994
"208","2013-02-08",511
"209","2013-02-11",501.399994
"210","2013-02-12",507.399994
"211","2013-02-13",509.799988
"212","2013-02-14",532.799988
"213","2013-02-15",530.200012
"214","2013-02-19",541
"215","2013-02-20",531.200012
"216","2013-02-21",521
"217","2013-02-22",543
"218","2013-02-25",529.400024
"219","2013-02-26",528.400024
"220","2013-02-27",532.400024
"221","2013-02-28",533.599976
"222","2013-03-01",523.400024
"223","2013-03-04",520.799988
"224","2013-03-05",524
"225","2013-03-06",519.200012
"226","2013-03-07",514.599976
"227","2013-03-08",514.799988
"228","2013-03-11",509.399994
"229","2013-03-12",507.799988
"230","2013-03-13",510.799988
"231","2013-03-14",512
"232","2013-03-15",526.400024
"233","2013-03-18",537
"234","2013-03-19",538.400024
"235","2013-03-20",544
"236","2013-03-21",557.400024
"237","2013-03-22",565.599976
"238","2013-03-25",568.799988
"239","2013-03-26",575.799988
"240","2013-03-27",579.599976
"241","2013-03-28",575.200012
"242","2013-04-01",547.799988
"243","2013-04-02",542.799988
"244","2013-04-03",537.200012
"245","2013-04-04",533.599976
"246","2013-04-05",535.799988
"247","2013-04-08",551.200012
"248","2013-04-09",550.200012
"249","2013-04-10",557
"250","2013-04-11",556.599976
"251","2013-04-12",543.200012
"252","2013-04-15",520.400024
"253","2013-04-16",527.400024
"254","2013-04-17",514.400024
"255","2013-04-18",524.200012
"256","2013-04-19",524.599976
"257","2013-04-22",534.599976
"258","2013-04-23",544
"259","2013-04-24",549.400024
"260","2013-04-25",530.400024
"261","2013-04-26",532.799988
"262","2013-04-29",546.400024
"263","2013-04-30",556.200012
"264","2013-05-01",544
"265","2013-05-02",551.799988
"266","2013-05-03",557.799988
"267","2013-05-06",555.400024
"268","2013-05-07",564.400024
"269","2013-05-08",560
"270","2013-05-09",560.200012
"271","2013-05-10",566.200012
"272","2013-05-13",572.599976
"273","2013-05-14",567.799988
"274","2013-05-15",579
"275","2013-05-16",581
"276","2013-05-17",592.400024
"277","2013-05-20",597
"278","2013-05-21",599.200012
"279","2013-05-22",598
"280","2013-05-23",592.400024
"281","2013-05-24",591.400024
"282","2013-05-28",608.400024
"283","2013-05-29",606
"284","2013-05-30",602
"285","2013-05-31",593.799988
"286","2013-06-03",592.400024
"287","2013-06-04",587.599976
"288","2013-06-05",602.200012
"289","2013-06-06",603
"290","2013-06-07",606.799988
"291","2013-06-10",611.599976
"292","2013-06-11",608.599976
"293","2013-06-12",599.400024
"294","2013-06-13",609.799988
"295","2013-06-14",610
"296","2013-06-17",629
"297","2013-06-18",636
"298","2013-06-19",634.599976
"299","2013-06-20",617.799988
"300","2013-06-21",619.799988
"301","2013-06-24",615
"302","2013-06-25",628.400024
"303","2013-06-26",623.200012
"304","2013-06-27",620.400024
"305","2013-06-28",608.599976
"306","2013-07-01",606.200012
"307","2013-07-02",598
"308","2013-07-03",599.400024
"309","2013-07-05",602
"310","2013-07-08",606
"311","2013-07-09",608.200012
"312","2013-07-10",614
"313","2013-07-11",621.200012
"314","2013-07-12",621
"315","2013-07-15",600.799988
"316","2013-07-16",596.799988
"317","2013-07-17",588.599976
"318","2013-07-18",594.799988
"319","2013-07-19",597
"320","2013-07-22",594
"321","2013-07-23",596
"322","2013-07-24",591.200012
"323","2013-07-25",603.799988
"324","2013-07-26",566.400024
"325","2013-07-29",572
"326","2013-07-30",577
"327","2013-07-31",577.599976
"328","2013-08-01",592
"329","2013-08-02",567.599976
"330","2013-08-05",557.799988
"331","2013-08-06",551.599976
"332","2013-08-07",550.400024
"333","2013-08-08",549.799988
"334","2013-08-09",545.400024
"335","2013-08-12",539
"336","2013-08-13",539.599976
"337","2013-08-14",535.200012
"338","2013-08-15",527
"339","2013-08-16",524.200012
"340","2013-08-19",516.799988
"341","2013-08-20",521.599976
"342","2013-08-21",518.799988
"343","2013-08-22",523.200012
"344","2013-08-23",520.799988
"345","2013-08-26",522
"346","2013-08-27",521.400024
"347","2013-08-28",527.200012
"348","2013-08-29",530.799988
"349","2013-08-30",523.400024
"350","2013-09-03",516.400024
"351","2013-09-04",525
"352","2013-09-05",528
"353","2013-09-06",528.599976
"354","2013-09-09",535.799988
"355","2013-09-10",537.200012
"356","2013-09-11",536.799988
"357","2013-09-12",539.200012
"358","2013-09-13",538.400024
"359","2013-09-16",549.400024
"360","2013-09-17",548.200012
"361","2013-09-18",557
"362","2013-09-19",564.599976
"363","2013-09-20",562.200012
"364","2013-09-23",557.799988
"365","2013-09-24",550
"366","2013-09-25",553
"367","2013-09-26",552.200012
"368","2013-09-27",544.599976
"369","2013-09-30",540.200012
"370","2013-10-01",553.599976
"371","2013-10-02",571.400024
"372","2013-10-03",567.200012
"373","2013-10-04",573.799988
"374","2013-10-07",572.200012
"375","2013-10-08",572.400024
"376","2013-10-09",584.799988
"377","2013-10-10",585.599976
"378","2013-10-11",589
"379","2013-10-14",592.799988
"380","2013-10-15",597.200012
"381","2013-10-16",604.599976
"382","2013-10-17",611.599976
"383","2013-10-18",622.599976
"384","2013-10-21",614
"385","2013-10-22",614.599976
"386","2013-10-23",600.599976
"387","2013-10-24",593.200012
"388","2013-10-25",581
"389","2013-10-28",584.799988
"390","2013-10-29",589.599976
"391","2013-10-30",584.599976
"392","2013-10-31",585.200012
"393","2013-11-01",580.799988
"394","2013-11-04",589.400024
"395","2013-11-05",592.599976
"396","2013-11-06",594
"397","2013-11-07",553.799988
"398","2013-11-08",563.599976
"399","2013-11-11",569.400024
"400","2013-11-12",564.799988
"401","2013-11-13",566.200012
"402","2013-11-14",568.400024
"403","2013-11-15",571.799988
"404","2013-11-18",564.200012
"405","2013-11-19",557.799988
"406","2013-11-20",555.599976
"407","2013-11-21",558.200012
"408","2013-11-22",564.599976
"409","2013-11-25",551
"410","2013-11-26",552.200012
"411","2013-11-27",541
"412","2013-11-29",540.200012
"413","2013-12-02",537.599976
"414","2013-12-03",538.599976
"415","2013-12-04",546.599976
"416","2013-12-05",544.400024
"417","2013-12-06",529.799988
"418","2013-12-09",523.599976
"419","2013-12-10",521
"420","2013-12-11",519.799988
"421","2013-12-12",522.599976
"422","2013-12-13",523.599976
"423","2013-12-16",533.400024
"424","2013-12-17",541.799988
"425","2013-12-18",546.799988
"426","2013-12-19",542.200012
"427","2013-12-20",554.400024
"428","2013-12-23",551.799988
"429","2013-12-24",558.799988
"430","2013-12-26",558.200012
"431","2013-12-27",565.200012
"432","2013-12-30",564.400024
"433","2013-12-31",565.200012
"434","2014-01-02",562.400024
"435","2014-01-03",555.799988
"436","2014-01-06",556.400024
"437","2014-01-07",556.200012
"438","2014-01-08",553.200012
"439","2014-01-09",565
"440","2014-01-10",569.400024
"441","2014-01-13",563.200012
"442","2014-01-14",566.400024
"443","2014-01-15",534.400024
"444","2014-01-16",520
"445","2014-01-17",518
"446","2014-01-21",518
"447","2014-01-22",524.400024
"448","2014-01-23",515.200012
"449","2014-01-24",508.399994
"450","2014-01-27",501.799988
"451","2014-01-28",508.600006
"452","2014-01-29",504.200012
"453","2014-01-30",503.200012
"454","2014-01-31",502.399994
"455","2014-02-03",493.200012
"456","2014-02-04",503.399994
"457","2014-02-05",510.399994
"458","2014-02-06",522.400024
"459","2014-02-07",522
"460","2014-02-10",515.799988
"461","2014-02-11",533.599976
"462","2014-02-12",540
"463","2014-02-13",545.200012
"464","2014-02-14",550
"465","2014-02-18",545.200012
"466","2014-02-19",544.799988
"467","2014-02-20",544.400024
"468","2014-02-21",539.200012
"469","2014-02-24",547.799988
"470","2014-02-25",535.799988
"471","2014-02-26",528.200012
"472","2014-02-27",516.799988
"473","2014-02-28",518
"474","2014-03-03",518
"475","2014-03-04",528.599976
"476","2014-03-05",524
"477","2014-03-06",534
"478","2014-03-07",540.599976
"479","2014-03-10",543.799988
"480","2014-03-11",541.599976
"481","2014-03-12",540.200012
"482","2014-03-13",534
"483","2014-03-14",546
"484","2014-03-17",552.799988
"485","2014-03-18",564
"486","2014-03-19",565
"487","2014-03-20",583
"488","2014-03-21",590.400024
"489","2014-03-24",596.400024
"490","2014-03-25",598.799988
"491","2014-03-26",592.400024
"492","2014-03-27",616
"493","2014-03-28",611.599976
"494","2014-03-31",619.599976
"495","2014-04-01",619
"496","2014-04-02",622.599976
"497","2014-04-03",622.799988
"498","2014-04-04",615.200012
"499","2014-04-07",607.200012
"500","2014-04-08",611.599976
"501","2014-04-09",615.200012
"502","2014-04-10",603.200012
"503","2014-04-11",590.599976
"504","2014-04-14",597.799988
"505","2014-04-15",605
"506","2014-04-16",608.200012
"507","2014-04-17",615.200012
"508","2014-04-21",617.200012
"509","2014-04-22",621.599976
"510","2014-04-23",630.799988
"511","2014-04-24",629.799988
"512","2014-04-25",641.200012
"513","2014-04-28",640
"514","2014-04-29",619.799988
"515","2014-04-30",597.200012
"516","2014-05-01",597
"517","2014-05-02",610.599976
"518","2014-05-05",616.400024
"519","2014-05-06",623.799988
"520","2014-05-07",638
"521","2014-05-08",627.200012
"522","2014-05-09",632.200012
"523","2014-05-12",642.200012
"524","2014-05-13",648.400024
"525","2014-05-14",645.799988
"526","2014-05-15",646.599976
"527","2014-05-16",650.400024
"528","2014-05-19",651.400024
"529","2014-05-20",651.599976
"530","2014-05-21",653.599976
"531","2014-05-22",656.200012
"532","2014-05-23",659
"533","2014-05-27",657.400024
"534","2014-05-28",659.799988
"535","2014-05-29",668.200012
"536","2014-05-30",660.799988
"537","2014-06-02",670.200012
"538","2014-06-03",670.799988
"539","2014-06-04",671.799988
"540","2014-06-05",673.599976
"541","2014-06-06",686.400024
"542","2014-06-09",689.200012
"543","2014-06-10",680
"544","2014-06-11",678.599976
"545","2014-06-12",680.200012
"546","2014-06-13",681.599976
"547","2014-06-16",685.200012
"548","2014-06-17",684.799988
"549","2014-06-18",694
"550","2014-06-19",707
"551","2014-06-20",723
"552","2014-06-23",723.599976
"553","2014-06-24",720.200012
"554","2014-06-25",726.599976
"555","2014-06-26",725.599976
"556","2014-06-27",725.200012
"557","2014-06-30",728.599976
"558","2014-07-01",725.400024
"559","2014-07-02",719.599976
"560","2014-07-03",726.599976
"561","2014-07-07",714
"562","2014-07-08",717.200012
"563","2014-07-09",718.400024
"564","2014-07-10",702.799988
"565","2014-07-11",695.799988
"566","2014-07-14",704.200012
"567","2014-07-15",703.400024
"568","2014-07-16",710.599976
"569","2014-07-17",706.400024
"570","2014-07-18",714.400024
"571","2014-07-21",718
"572","2014-07-22",731.200012
"573","2014-07-23",734.400024
"574","2014-07-24",732.799988
"575","2014-07-25",708.200012
"576","2014-07-28",698.799988
"577","2014-07-29",705.200012
"578","2014-07-30",690.799988
"579","2014-07-31",665.799988
"580","2014-08-01",653.200012
"581","2014-08-04",664.200012
"582","2014-08-05",651.599976
"583","2014-08-06",649.200012
"584","2014-08-07",637.400024
"585","2014-08-08",653.799988
"586","2014-08-11",655.400024
"587","2014-08-12",651.599976
"588","2014-08-13",651
"589","2014-08-14",639.400024
"590","2014-08-15",647.200012
"591","2014-08-18",653
"592","2014-08-19",658.400024
"593","2014-08-20",662.799988
"594","2014-08-21",661.799988
"595","2014-08-22",657.400024
"596","2014-08-25",663.400024
"597","2014-08-26",667
"598","2014-08-27",669.400024
"599","2014-08-28",668.599976
"600","2014-08-29",681
"601","2014-09-02",680.400024
"602","2014-09-03",672.200012
"603","2014-09-04",662.799988
"604","2014-09-05",656.599976
"605","2014-09-08",650.400024
"606","2014-09-09",646.200012
"607","2014-09-10",643.799988
"608","2014-09-11",653.400024
"609","2014-09-12",649.599976
"610","2014-09-15",646.200012
"611","2014-09-16",653
"612","2014-09-17",662.200012
"613","2014-09-18",660.400024
"614","2014-09-19",658.400024
"615","2014-09-22",644.599976
"616","2014-09-23",642.799988
"617","2014-09-24",641.400024
"618","2014-09-25",628.200012
"619","2014-09-26",631.200012
"620","2014-09-29",633.400024
"621","2014-09-30",612.200012
"622","2014-10-01",595.799988
"623","2014-10-02",584.799988
"624","2014-10-03",583.799988
"625","2014-10-06",584.200012
"626","2014-10-07",576.400024
"627","2014-10-08",584.400024
"628","2014-10-09",570
"629","2014-10-10",553.200012
"630","2014-10-13",506.799988
"631","2014-10-14",471.600006
"632","2014-10-15",487.200012
"633","2014-10-16",495
"634","2014-10-17",495.200012
"635","2014-10-20",509
"636","2014-10-21",518.599976
"637","2014-10-22",510.200012
"638","2014-10-23",522.400024
"639","2014-10-24",547.599976
"640","2014-10-27",526.799988
"641","2014-10-28",540
"642","2014-10-29",546.200012
"643","2014-10-30",543
"644","2014-10-31",546
"645","2014-11-03",544.599976
"646","2014-11-04",516.799988
"647","2014-11-05",525
"648","2014-11-06",525.799988
"649","2014-11-07",554
"650","2014-11-10",554.599976
"651","2014-11-11",550.799988
"652","2014-11-12",543.799988
"653","2014-11-13",533.200012
"654","2014-11-14",543.200012
"655","2014-11-17",539.200012
"656","2014-11-18",543.400024
"657","2014-11-19",536.400024
"658","2014-11-20",542.599976
"659","2014-11-21",546.599976
"660","2014-11-24",543.799988
"661","2014-11-25",536.400024
"662","2014-11-26",529.400024
"663","2014-11-28",480.200012
"664","2014-12-01",461
"665","2014-12-02",457.399994
"666","2014-12-03",455.200012
"667","2014-12-04",440.200012
"668","2014-12-05",422
"669","2014-12-08",384.600006
"670","2014-12-09",398.799988
"671","2014-12-10",377.200012
"672","2014-12-11",372.600006
"673","2014-12-12",356.399994
"674","2014-12-15",344.200012
"675","2014-12-16",359.799988
"676","2014-12-17",387.200012
"677","2014-12-18",402.799988
"678","2014-12-19",425.399994
"679","2014-12-22",416.600006
"680","2014-12-23",417.600006
"681","2014-12-24",426
"682","2014-12-26",426.799988
"683","2014-12-29",428.600006
"684","2014-12-30",420.600006
"685","2014-12-31",414.600006
"686","2015-01-02",419
"687","2015-01-05",380.200012
"688","2015-01-06",365
"689","2015-01-07",359.600006
"690","2015-01-08",349.200012
"691","2015-01-09",335.399994
"692","2015-01-12",332.399994
"693","2015-01-13",337.399994
"694","2015-01-14",333.600006
"695","2015-01-15",326
"696","2015-01-16",330
"697","2015-01-20",316.600006
"698","2015-01-21",331
"699","2015-01-22",334.399994
"700","2015-01-23",333.799988
"701","2015-01-26",336
"702","2015-01-27",333.200012
"703","2015-01-28",313.799988
"704","2015-01-29",306.200012
"705","2015-01-30",309
"706","2015-02-02",324.399994
"707","2015-02-03",338.799988
"708","2015-02-04",337.600006
"709","2015-02-05",348.200012
"710","2015-02-06",350.600006
"711","2015-02-09",349.799988
"712","2015-02-10",339.200012
"713","2015-02-11",331.200012
"714","2015-02-12",321.799988
"715","2015-02-13",374
"716","2015-02-17",378
"717","2015-02-18",378.799988
"718","2015-02-19",385.799988
"719","2015-02-20",373.600006
"720","2015-02-23",371.799988
"721","2015-02-24",385
"722","2015-02-25",381
"723","2015-02-26",390.799988
"724","2015-02-27",390.600006
"725","2015-03-02",387.799988
"726","2015-03-03",387.399994
"727","2015-03-04",394.200012
"728","2015-03-05",384.600006
"729","2015-03-06",379.200012
"730","2015-03-09",372.600006
"731","2015-03-10",361.600006
"732","2015-03-11",377.200012
"733","2015-03-12",376.600006
"734","2015-03-13",370.799988
"735","2015-03-16",370
"736","2015-03-17",369.799988
"737","2015-03-18",385.600006
"738","2015-03-19",377.399994
"739","2015-03-20",385.600006
"740","2015-03-23",386.600006
"741","2015-03-24",396.799988
"742","2015-03-25",397.200012
"743","2015-03-26",398.600006
"744","2015-03-27",394.799988
"745","2015-03-30",403
"746","2015-03-31",392
"747","2015-04-01",397.399994
"748","2015-04-02",392.399994
"749","2015-04-06",403.399994
"750","2015-04-07",407.799988
"751","2015-04-08",410.799988
"752","2015-04-09",437.200012
"753","2015-04-10",444.799988
"754","2015-04-13",426
"755","2015-04-14",439.399994
"756","2015-04-15",461.799988
"757","2015-04-16",443.600006
"758","2015-04-17",427.399994
"759","2015-04-20",426
"760","2015-04-21",418.200012
"761","2015-04-22",433
"762","2015-04-23",441.799988
"763","2015-04-24",461.600006
"764","2015-04-27",460.799988
"765","2015-04-28",458.600006
"766","2015-04-29",462.600006
"767","2015-04-30",465.200012
"768","2015-05-01",457
"769","2015-05-04",447.799988
"770","2015-05-05",442.600006
"771","2015-05-06",431.799988
"772","2015-05-07",430.600006
"773","2015-05-08",430
"774","2015-05-11",423.200012
"775","2015-05-12",432.600006
"776","2015-05-13",430.399994
"777","2015-05-14",431
"778","2015-05-15",440.600006
"779","2015-05-18",440
"780","2015-05-19",413.600006
"781","2015-05-20",425.600006
"782","2015-05-21",435.799988
"783","2015-05-22",428.399994
"784","2015-05-26",416.799988
"785","2015-05-27",420
"786","2015-05-28",408.399994
"787","2015-05-29",414.799988
"788","2015-06-01",410.200012
"789","2015-06-02",415.200012
"790","2015-06-03",412
"791","2015-06-04",403
"792","2015-06-05",419.799988
"793","2015-06-08",412.799988
"794","2015-06-09",416.600006
"795","2015-06-10",435.200012
"796","2015-06-11",434
"797","2015-06-12",430
"798","2015-06-15",435.200012
"799","2015-06-16",438.600006
"800","2015-06-17",438.600006
"801","2015-06-18",432.799988
"802","2015-06-19",429.600006
"803","2015-06-22",437.399994
"804","2015-06-23",440.600006
"805","2015-06-24",435
"806","2015-06-25",419.200012
"807","2015-06-26",411
"808","2015-06-29",400.200012
"809","2015-06-30",405.600006
"810","2015-07-01",386
"811","2015-07-02",386
"812","2015-07-06",379.799988
"813","2015-07-07",381.600006
"814","2015-07-08",367
"815","2015-07-09",367.200012
"816","2015-07-10",370
"817","2015-07-13",376.799988
"818","2015-07-14",384.799988
"819","2015-07-15",363.200012
"820","2015-07-16",348.799988
"821","2015-07-17",339.399994
"822","2015-07-20",342.200012
"823","2015-07-21",341.600006
"824","2015-07-22",327.600006
"825","2015-07-23",338
"826","2015-07-24",297
"827","2015-07-27",278.799988
"828","2015-07-28",296.200012
"829","2015-07-29",300
"830","2015-07-30",304.399994
"831","2015-07-31",305.600006
"832","2015-08-03",299.600006
"833","2015-08-04",289.799988
"834","2015-08-05",289.799988
"835","2015-08-06",300.799988
"836","2015-08-07",291.600006
"837","2015-08-10",315.399994
"838","2015-08-11",311
"839","2015-08-12",315.200012
"840","2015-08-13",299.600006
"841","2015-08-14",300.200012
"842","2015-08-17",304
"843","2015-08-18",303.799988
"844","2015-08-19",293.399994
"845","2015-08-20",279.399994
"846","2015-08-21",267.600006
"847","2015-08-24",253.800003
"848","2015-08-25",248
"849","2015-08-26",256.600006
"850","2015-08-27",278.399994
"851","2015-08-28",295.799988
"852","2015-08-31",314.399994
"853","2015-09-01",299
"854","2015-09-02",297
"855","2015-09-03",302.600006
"856","2015-09-04",300.200012
"857","2015-09-08",306.799988
"858","2015-09-09",287.600006
"859","2015-09-10",288.600006
"860","2015-09-11",276.799988
"861","2015-09-14",273.799988
"862","2015-09-15",281.600006
"863","2015-09-16",295.600006
"864","2015-09-17",297.399994
"865","2015-09-18",284.200012
"866","2015-09-21",282
"867","2015-09-22",281.399994
"868","2015-09-23",280.600006
"869","2015-09-24",274.600006
"870","2015-09-25",264
"871","2015-09-28",254.399994
"872","2015-09-29",253
"873","2015-09-30",244.199997
"874","2015-10-01",239.199997
"875","2015-10-02",248.399994
"876","2015-10-05",264.200012
"877","2015-10-06",290.600006
"878","2015-10-07",292.600006
"879","2015-10-08",298.799988
"880","2015-10-09",300
"881","2015-10-12",278.600006
"882","2015-10-13",264.399994
"883","2015-10-14",275
"884","2015-10-15",279.200012
"885","2015-10-16",273
"886","2015-10-19",257.200012
"887","2015-10-20",267.600006
"888","2015-10-21",257.399994
"889","2015-10-22",259.600006
"890","2015-10-23",273.399994
"891","2015-10-26",252.600006
"892","2015-10-27",252.600006
"893","2015-10-28",279
"894","2015-10-29",264.799988
"895","2015-10-30",265
"896","2015-11-02",274.600006
"897","2015-11-03",292.799988
"898","2015-11-04",289.399994
"899","2015-11-05",291.600006
"900","2015-11-06",295.200012
"901","2015-11-09",286
"902","2015-11-10",288.399994
"903","2015-11-11",279.200012
"904","2015-11-12",268.200012
"905","2015-11-13",273.799988
"906","2015-11-16",283.600006
"907","2015-11-17",277.200012
"908","2015-11-18",290
"909","2015-11-19",283
"910","2015-11-20",283.399994
"911","2015-11-23",290.600006
"912","2015-11-24",301.399994
"913","2015-11-25",307.399994
"914","2015-11-27",299.799988
"915","2015-11-30",313.200012
"916","2015-12-01",312
"917","2015-12-02",290.600006
"918","2015-12-03",289.600006
"919","2015-12-04",275.799988
"920","2015-12-07",253.800003
"921","2015-12-08",245.199997
"922","2015-12-09",253.399994
"923","2015-12-10",259.799988
"924","2015-12-11",244.399994
"925","2015-12-14",248
"926","2015-12-15",260
"927","2015-12-16",261.399994
"928","2015-12-17",246.800003
"929","2015-12-18",234.399994
"930","2015-12-21",233.399994
"931","2015-12-22",246
"932","2015-12-23",266.799988
"933","2015-12-24",254.800003
"934","2015-12-28",249.399994
"935","2015-12-29",251.600006
"936","2015-12-30",248.800003
"937","2015-12-31",249.199997
"938","2016-01-04",249.399994
"939","2016-01-05",243.800003
"940","2016-01-06",225.600006
"941","2016-01-07",218.199997
"942","2016-01-08",214
"943","2016-01-11",208.199997
"944","2016-01-12",204.399994
"945","2016-01-13",197.199997
"946","2016-01-14",210.399994
"947","2016-01-15",206.199997
"948","2016-01-19",195
"949","2016-01-20",193.199997
"950","2016-01-21",199.600006
"951","2016-01-22",201.199997
"952","2016-01-25",187.800003
"953","2016-01-26",195
"954","2016-01-27",203.399994
"955","2016-01-28",207
"956","2016-01-29",224.199997
"957","2016-02-01",215.600006
"958","2016-02-02",207.199997
"959","2016-02-03",207.600006
"960","2016-02-04",224.800003
"961","2016-02-05",214.600006
"962","2016-02-08",204.800003
"963","2016-02-09",188.800003
"964","2016-02-10",187.199997
"965","2016-02-11",179.399994
"966","2016-02-12",170.800003
"967","2016-02-16",182
"968","2016-02-17",190.600006
"969","2016-02-18",189
"970","2016-02-19",187.800003
"971","2016-02-22",200.399994
"972","2016-02-23",192.399994
