"","date","PQG"
"329","2019-01-22",14.94
"330","2019-01-23",14.48
"331","2019-01-24",14.77
"332","2019-01-25",14.77
"333","2019-01-28",14.8
"334","2019-01-29",14.77
"335","2019-01-30",14.97
"336","2019-01-31",15.05
"337","2019-02-01",15.17
"338","2019-02-04",15.05
"339","2019-02-05",15.28
"340","2019-02-06",15.34
"341","2019-02-07",15.13
"342","2019-02-08",15.2
"343","2019-02-11",15.46
"344","2019-02-12",15.41
"345","2019-02-13",15.71
"346","2019-02-14",15.59
"347","2019-02-15",15.95
"348","2019-02-19",16.559999
"349","2019-02-20",16.66
"350","2019-02-21",16.719999
"351","2019-02-22",16.299999
"352","2019-02-25",16.74
"353","2019-02-26",16.25
"354","2019-02-27",16.32
"355","2019-02-28",16.379999
"356","2019-03-01",16.32
"357","2019-03-04",16.15
"358","2019-03-05",16.16
"359","2019-03-06",15.62
"360","2019-03-07",15.54
"361","2019-03-08",15.28
"362","2019-03-11",15.59
"363","2019-03-12",15.42
"364","2019-03-13",15.69
"365","2019-03-14",15.43
"366","2019-03-15",15.27
"367","2019-03-18",15.3
"368","2019-03-19",15.38
"369","2019-03-20",15.35
"370","2019-03-21",15.38
"371","2019-03-22",15.1
"372","2019-03-25",14.97
"373","2019-03-26",15.09
"374","2019-03-27",15.33
"375","2019-03-28",15.29
"376","2019-03-29",15.17
"377","2019-04-01",15.35
"378","2019-04-02",15.19
"379","2019-04-03",15.2
"380","2019-04-04",15.14
"381","2019-04-05",15.22
"382","2019-04-08",15.53
"383","2019-04-09",16.219999
"384","2019-04-10",16.059999
"385","2019-04-11",16.1
"386","2019-04-12",16.32
"387","2019-04-15",16.139999
"388","2019-04-16",16.190001
"389","2019-04-17",16.299999
"390","2019-04-18",16.15
"391","2019-04-22",15.81
"392","2019-04-23",16.049999
"393","2019-04-24",15.96
"394","2019-04-25",15.54
"395","2019-04-26",15.52
"396","2019-04-29",15.77
"397","2019-04-30",15.81
"398","2019-05-01",15.54
"399","2019-05-02",15.41
"400","2019-05-03",16.01
"401","2019-05-06",15.8
"402","2019-05-07",15.42
"403","2019-05-08",15.9
"404","2019-05-09",15.59
"405","2019-05-10",15.89
"406","2019-05-13",15.54
"407","2019-05-14",15.58
"408","2019-05-15",15.59
"409","2019-05-16",15.87
"410","2019-05-17",15.99
"411","2019-05-20",15.7
"412","2019-05-21",15.94
"413","2019-05-22",15.78
"414","2019-05-23",15.35
"415","2019-05-24",15.4
"416","2019-05-28",15.22
"417","2019-05-29",15.33
"418","2019-05-30",15.3
"419","2019-05-31",15.15
"420","2019-06-03",15.26
"421","2019-06-04",15.93
"422","2019-06-05",15.91
"423","2019-06-06",15.87
"424","2019-06-07",15.74
"425","2019-06-10",15.77
"426","2019-06-11",15.8
"427","2019-06-12",15.91
"428","2019-06-13",15.85
"429","2019-06-14",15.59
"430","2019-06-17",15.59
"431","2019-06-18",15.75
"432","2019-06-19",15.89
"433","2019-06-20",16.030001
"434","2019-06-21",15.91
"435","2019-06-24",15.94
"436","2019-06-25",16.030001
"437","2019-06-26",15.85
"438","2019-06-27",15.9
"439","2019-06-28",15.85
"440","2019-07-01",16.309999
"441","2019-07-02",16.42
"442","2019-07-03",16.48
"443","2019-07-05",16.49
"444","2019-07-08",16.51
"445","2019-07-09",16.309999
"446","2019-07-10",15.89
"447","2019-07-11",15.63
"448","2019-07-12",15.9
"449","2019-07-15",15.98
"450","2019-07-16",15.99
"451","2019-07-17",15.66
"452","2019-07-18",15.64
"453","2019-07-19",15.82
"454","2019-07-22",15.58
"455","2019-07-23",15.8
"456","2019-07-24",16.030001
"457","2019-07-25",15.7
"458","2019-07-26",15.78
"459","2019-07-29",15.65
"460","2019-07-30",15.87
"461","2019-07-31",15.59
"462","2019-08-01",14.96
"463","2019-08-02",14.7
"464","2019-08-05",14.12
"465","2019-08-06",13.93
"466","2019-08-07",13.42
"467","2019-08-08",14.58
"468","2019-08-09",14.42
"469","2019-08-12",14.59
"470","2019-08-13",14.8
"471","2019-08-14",14.14
"472","2019-08-15",14.02
"473","2019-08-16",14.4
"474","2019-08-19",14.7
"475","2019-08-20",14.45
"476","2019-08-21",14.67
"477","2019-08-22",14.52
"478","2019-08-23",14.04
"479","2019-08-26",14.27
"480","2019-08-27",14.06
"481","2019-08-28",14.24
"482","2019-08-29",14.36
"483","2019-08-30",14.29
"484","2019-09-03",14.13
"485","2019-09-04",14.35
"486","2019-09-05",14.63
"487","2019-09-06",14.65
"488","2019-09-09",15.15
"489","2019-09-10",15.57
"490","2019-09-11",16.09
"491","2019-09-12",16.030001
"492","2019-09-13",16.27
"493","2019-09-16",16.18
"494","2019-09-17",16.110001
"495","2019-09-18",16.17
"496","2019-09-19",15.99
"497","2019-09-20",15.88
"498","2019-09-23",15.81
"499","2019-09-24",15.74
"500","2019-09-25",15.96
"501","2019-09-26",15.9
"502","2019-09-27",15.81
"503","2019-09-30",15.94
"504","2019-10-01",15.68
"505","2019-10-02",15.46
"506","2019-10-03",15.48
"507","2019-10-04",15.56
"508","2019-10-07",15.41
"509","2019-10-08",14.97
"510","2019-10-09",14.99
"511","2019-10-10",15.17
"512","2019-10-11",15.76
"513","2019-10-14",15.8
"514","2019-10-15",15.94
"515","2019-10-16",15.78
"516","2019-10-17",15.85
"517","2019-10-18",15.91
"518","2019-10-21",16
"519","2019-10-22",15.95
"520","2019-10-23",15.99
"521","2019-10-24",15.97
"522","2019-10-25",16.1
"523","2019-10-28",16.25
"524","2019-10-29",16.32
"525","2019-10-30",16.4
"526","2019-10-31",16.469999
"527","2019-11-01",16.370001
"528","2019-11-04",16.370001
"529","2019-11-05",16.370001
"530","2019-11-06",16.459999
"531","2019-11-07",16.719999
"532","2019-11-08",16.629999
"533","2019-11-11",16.58
"534","2019-11-12",16.66
"535","2019-11-13",16.35
"536","2019-11-14",16.23
"537","2019-11-15",16.16
"538","2019-11-18",15.53
"539","2019-11-19",15.46
"540","2019-11-20",15.45
"541","2019-11-21",15.22
"542","2019-11-22",15.28
"543","2019-11-25",15.47
"544","2019-11-26",15.48
"545","2019-11-27",15.68
"546","2019-11-29",15.86
"547","2019-12-02",15.74
"548","2019-12-03",15.54
"549","2019-12-04",15.5
"550","2019-12-05",15.61
"551","2019-12-06",15.63
"552","2019-12-09",15.64
"553","2019-12-10",15.59
"554","2019-12-11",15.74
"555","2019-12-12",16.01
"556","2019-12-13",16
"557","2019-12-16",16.290001
"558","2019-12-17",16.16
"559","2019-12-18",16.639999
"560","2019-12-19",17.01
"561","2019-12-20",17.02
"562","2019-12-23",16.99
"563","2019-12-24",17.07
"564","2019-12-26",17.030001
"565","2019-12-27",17.01
"566","2019-12-30",17.18
"567","2019-12-31",17.18
"568","2020-01-02",16.84
"569","2020-01-03",16.67
"570","2020-01-06",16.66
"571","2020-01-07",16.52
"572","2020-01-08",16.370001
"573","2020-01-09",16.25
"574","2020-01-10",16.16
"575","2020-01-13",16.549999
"576","2020-01-14",16.6
"577","2020-01-15",16.559999
"578","2020-01-16",16.65
"579","2020-01-17",16.690001
"580","2020-01-21",16.299999
"581","2020-01-22",16.1
"582","2020-01-23",16.15
"583","2020-01-24",16.02
"584","2020-01-27",15.86
"585","2020-01-28",15.76
"586","2020-01-29",15.53
"587","2020-01-30",15.54
"588","2020-01-31",15.31
"589","2020-02-03",15.88
"590","2020-02-04",16.200001
"591","2020-02-05",16.450001
"592","2020-02-06",16.43
"593","2020-02-07",16.219999
"594","2020-02-10",15.95
"595","2020-02-11",15.48
"596","2020-02-12",15.27
"597","2020-02-13",15.09
"598","2020-02-14",15.2
"599","2020-02-18",15.2
"600","2020-02-19",15.17
"601","2020-02-20",15.17
"602","2020-02-21",15.24
"603","2020-02-24",14.54
"604","2020-02-25",13.78
"605","2020-02-26",13.96
"606","2020-02-27",13.04
"607","2020-02-28",13.27
"608","2020-03-02",12.94
"609","2020-03-03",12.27
"610","2020-03-04",12.3
"611","2020-03-05",11.65
"612","2020-03-06",11.57
"613","2020-03-09",9.9
"614","2020-03-10",9.9
"615","2020-03-11",9.86
"616","2020-03-12",8.75
"617","2020-03-13",9.63
"618","2020-03-16",9.44
"619","2020-03-17",9.95
"620","2020-03-18",9.11
"621","2020-03-19",10.4
"622","2020-03-20",9.42
"623","2020-03-23",9.55
"624","2020-03-24",10.87
"625","2020-03-25",11
"626","2020-03-26",11.79
"627","2020-03-27",10.76
"628","2020-03-30",10.65
"629","2020-03-31",10.9
"630","2020-04-01",10.68
"631","2020-04-02",10.87
"632","2020-04-03",10.16
"633","2020-04-06",11.05
"634","2020-04-07",10.75
"635","2020-04-08",11
"636","2020-04-09",11.5
"637","2020-04-13",11.22
"638","2020-04-14",11.3
"639","2020-04-15",10.04
"640","2020-04-16",9.22
"641","2020-04-17",10.19
"642","2020-04-20",9.98
"643","2020-04-21",9.71
"644","2020-04-22",9.73
"645","2020-04-23",10.15
"646","2020-04-24",10.71
"647","2020-04-27",11.07
"648","2020-04-28",11.13
"649","2020-04-29",12.06
"650","2020-04-30",11.72
"651","2020-05-01",11.09
"652","2020-05-04",11.08
"653","2020-05-05",11.09
"654","2020-05-06",10.96
"655","2020-05-07",10.99
"656","2020-05-08",11.58
"657","2020-05-11",11.15
"658","2020-05-12",10.58
"659","2020-05-13",10.35
"660","2020-05-14",10.53
"661","2020-05-15",10.84
"662","2020-05-18",11.29
"663","2020-05-19",11.04
"664","2020-05-20",11.72
"665","2020-05-21",11.68
"666","2020-05-22",11.66
"667","2020-05-26",12.14
"668","2020-05-27",12.67
"669","2020-05-28",12.35
"670","2020-05-29",12.55
"671","2020-06-01",12.59
"672","2020-06-02",13.04
"673","2020-06-03",13.37
"674","2020-06-04",13.26
"675","2020-06-05",14.36
"676","2020-06-08",14.74
"677","2020-06-09",14.15
"678","2020-06-10",13.49
"679","2020-06-11",12.3
"680","2020-06-12",12.89
"681","2020-06-15",12.99
"682","2020-06-16",13.02
"683","2020-06-17",12.6
"684","2020-06-18",12.66
"685","2020-06-19",13
"686","2020-06-22",12.83
"687","2020-06-23",12.94
"688","2020-06-24",12.48
"689","2020-06-25",12.9
"690","2020-06-26",12.64
"691","2020-06-29",13.19
"692","2020-06-30",13.24
"693","2020-07-01",13.05
"694","2020-07-02",13.29
"695","2020-07-06",13.43
"696","2020-07-07",13.08
"697","2020-07-08",12.89
"698","2020-07-09",12.61
"699","2020-07-10",12.88
"700","2020-07-13",12.88
"701","2020-07-14",13
"702","2020-07-15",13.21
"703","2020-07-16",13.61
"704","2020-07-17",13.68
"705","2020-07-20",13.34
"706","2020-07-21",13.64
"707","2020-07-22",13.59
"708","2020-07-23",13.61
"709","2020-07-24",13.5
"710","2020-07-27",13.65
"711","2020-07-28",13.17
"712","2020-07-29",13.36
"713","2020-07-30",12.57
"714","2020-07-31",12.27
"715","2020-08-03",12.22
"716","2020-08-04",12.17
"717","2020-08-05",12.39
"718","2020-08-06",12.32
"719","2020-08-07",12.23
"720","2020-08-10",12.64
"721","2020-08-11",12.97
"722","2020-08-12",12.76
"723","2020-08-13",12.5
"724","2020-08-14",12.2
"725","2020-08-17",12.55
"726","2020-08-18",12.33
"727","2020-08-19",12.19
"728","2020-08-20",12
"729","2020-08-21",11.9
"730","2020-08-24",12.24
"731","2020-08-25",12.02
"732","2020-08-26",11.82
"733","2020-08-27",11.87
"734","2020-08-28",11.87
"735","2020-08-31",11.65
"736","2020-09-01",11.69
"737","2020-09-02",12.43
"738","2020-09-03",11.71
"739","2020-09-04",11.79
"740","2020-09-08",11.44
"741","2020-09-09",11.38
"742","2020-09-10",11.29
"743","2020-09-11",11.5
"744","2020-09-14",11.69
"745","2020-09-15",11.52
"746","2020-09-16",11.53
"747","2020-09-17",11.64
"748","2020-09-18",11.71
"749","2020-09-21",10.72
"750","2020-09-22",10.34
"751","2020-09-23",10.13
"752","2020-09-24",10.07
"753","2020-09-25",10.16
"754","2020-09-28",10.17
"755","2020-09-29",10.24
"756","2020-09-30",10.26
"757","2020-10-01",10.12
"758","2020-10-02",10.39
"759","2020-10-05",10.72
"760","2020-10-06",10.77
"761","2020-10-07",10.91
"762","2020-10-08",10.84
"763","2020-10-09",11.17
"764","2020-10-12",11.15
"765","2020-10-13",10.86
"766","2020-10-14",11.06
"767","2020-10-15",11.27
"768","2020-10-16",12.84
"769","2020-10-19",12.55
"770","2020-10-20",12.65
"771","2020-10-21",12.5
"772","2020-10-22",12.54
"773","2020-10-23",12.59
"774","2020-10-26",12.46
"775","2020-10-27",12.21
"776","2020-10-28",11.71
"777","2020-10-29",12.13
"778","2020-10-30",11.56
"779","2020-11-02",11.72
"780","2020-11-03",12.19
"781","2020-11-04",11.49
"782","2020-11-05",12.09
"783","2020-11-06",12.06
"784","2020-11-09",12.61
"785","2020-11-10",12.81
"786","2020-11-11",12.87
"787","2020-11-12",12.36
"788","2020-11-13",12.68
"789","2020-11-16",13.05
"790","2020-11-17",13.17
"791","2020-11-18",13
"792","2020-11-19",12.51
"793","2020-11-20",12.29
"794","2020-11-23",12.93
"795","2020-11-24",13.46
"796","2020-11-25",13.34
"797","2020-11-27",13.25
