"","date","LEVL"
"77","2018-08-08",27.5
"78","2018-08-09",27.459999
"79","2018-08-10",27.42
"80","2018-08-13",27.629999
"81","2018-08-14",27.625
"82","2018-08-15",27.4
"83","2018-08-16",27.57
"84","2018-08-17",27.370001
"85","2018-08-20",27.6
"86","2018-08-21",27.58
"87","2018-08-22",27.860001
"88","2018-08-23",27.969999
"89","2018-08-24",27.615
"90","2018-08-27",27.709999
"91","2018-08-28",27.6
"92","2018-08-29",27.809999
"93","2018-08-30",27.879999
"94","2018-08-31",27.73
"95","2018-09-04",27.889999
"96","2018-09-05",27.66
"97","2018-09-06",27.84
"98","2018-09-07",27.950001
"99","2018-09-10",28
"100","2018-09-11",28.01
"101","2018-09-12",28.360001
"102","2018-09-13",27.889999
"103","2018-09-14",28.049999
"104","2018-09-17",28.219999
"105","2018-09-18",28.139999
"106","2018-09-19",28.15
"107","2018-09-20",27.799999
"108","2018-09-21",28
"109","2018-09-24",27.84
"110","2018-09-25",27.610001
"111","2018-09-26",27.549999
"112","2018-09-27",27.870001
"113","2018-09-28",27.799999
"114","2018-10-01",27.6
"115","2018-10-02",27.450001
"116","2018-10-03",27.52
"117","2018-10-04",27.549999
"118","2018-10-05",27.77
"119","2018-10-08",27.700001
"120","2018-10-09",27.5
"121","2018-10-10",27.51
"122","2018-10-11",27.59
"123","2018-10-12",27.57
"124","2018-10-15",27.635
"125","2018-10-16",27.49
"126","2018-10-17",27.445
"127","2018-10-18",27.469999
"128","2018-10-19",27.27
"129","2018-10-22",27.34
"130","2018-10-23",27.530001
"131","2018-10-24",27.02
"132","2018-10-25",27.18
"133","2018-10-26",26.969999
"134","2018-10-29",27.17
"135","2018-10-30",27.280001
"136","2018-10-31",27.17
"137","2018-11-01",27.25
"138","2018-11-02",27.25
"139","2018-11-05",27.440001
"140","2018-11-06",27.5
"141","2018-11-07",27.209999
"142","2018-11-08",27.23
"143","2018-11-09",26.639999
"144","2018-11-12",26.379999
"145","2018-11-13",26.549999
"146","2018-11-14",26.440001
"147","2018-11-15",26.42
"148","2018-11-16",26.6
"149","2018-11-19",26.32
"150","2018-11-20",26.379999
"151","2018-11-21",26.02
"152","2018-11-23",26.459999
"153","2018-11-26",26.309999
"154","2018-11-27",26.459999
"155","2018-11-28",26.57
"156","2018-11-29",25.879999
"157","2018-11-30",25.5
"158","2018-12-03",26.120001
"159","2018-12-04",26.450001
"160","2018-12-06",26.51
"161","2018-12-07",26.059999
"162","2018-12-10",25.74
"163","2018-12-11",26
"164","2018-12-12",25.83
"165","2018-12-13",25.91
"166","2018-12-14",25.51
"167","2018-12-17",25.43
"168","2018-12-18",25.190001
"169","2018-12-19",25.48
"170","2018-12-20",25.440001
"171","2018-12-21",25.65
"172","2018-12-24",25
"173","2018-12-26",24.799999
"174","2018-12-27",21.52
"175","2018-12-28",22.280001
"176","2018-12-31",22.43
"177","2019-01-02",22.549999
"178","2019-01-03",22.42
"179","2019-01-04",23.559999
"180","2019-01-07",24.809999
"181","2019-01-08",25.200001
"182","2019-01-09",24.99
"183","2019-01-10",24.5
"184","2019-01-11",25.219999
"185","2019-01-14",24.969999
"186","2019-01-15",24.65
"187","2019-01-16",24.6
"188","2019-01-17",25.030001
"189","2019-01-18",24.610001
"190","2019-01-22",24.280001
"191","2019-01-23",23.5
"192","2019-01-24",23.91
"193","2019-01-25",24.48
"194","2019-01-28",24.129999
"195","2019-01-29",24.389999
"196","2019-01-30",23.1
"197","2019-01-31",24.299999
"198","2019-02-01",23.57
"199","2019-02-04",24.07
"200","2019-02-05",24.700001
"201","2019-02-06",24.52
"202","2019-02-07",24.07
"203","2019-02-08",23.309999
"204","2019-02-11",23.09
"205","2019-02-12",24.4
"206","2019-02-13",23.799999
"207","2019-02-14",23.85
"208","2019-02-15",24.01
"209","2019-02-19",24.200001
"210","2019-02-20",23.91
"211","2019-02-21",23.77
"212","2019-02-22",24.08
"213","2019-02-25",23.360001
"214","2019-02-26",23.07
"215","2019-02-27",23.32
"216","2019-02-28",23.1
"217","2019-03-01",23.68
"218","2019-03-04",23.389999
"219","2019-03-05",23.450001
"220","2019-03-06",23.129999
"221","2019-03-07",23.040001
"222","2019-03-08",23
"223","2019-03-11",23.469999
"224","2019-03-12",23.190001
"225","2019-03-13",23.389999
"226","2019-03-14",23.24
"227","2019-03-15",24.98
"228","2019-03-18",24.67
"229","2019-03-19",24.309999
"230","2019-03-20",23.9
"231","2019-03-21",23.129999
"232","2019-03-22",23.700001
"233","2019-03-25",23.690001
"234","2019-03-26",24.610001
"235","2019-03-27",23.57
"236","2019-03-28",23.99
"237","2019-03-29",23.26
"238","2019-04-01",23.82
"239","2019-04-02",23.91
"240","2019-04-03",23.75
"241","2019-04-04",23.9
"242","2019-04-05",24.290001
"243","2019-04-08",23.629999
"244","2019-04-09",23.360001
"245","2019-04-10",23.299999
"246","2019-04-11",22.9
"247","2019-04-12",23.549999
"248","2019-04-15",23.5
"249","2019-04-16",23.5
"250","2019-04-17",23.4
"251","2019-04-18",23.5
"252","2019-04-22",23.26
"253","2019-04-23",23.98
"254","2019-04-24",23.26
"255","2019-04-25",23.51
"256","2019-04-26",23.99
"257","2019-04-29",24.75
"258","2019-04-30",24.77
"259","2019-05-01",24.74
"260","2019-05-02",24.709999
"261","2019-05-03",24.950001
"262","2019-05-06",24.299999
"263","2019-05-07",24.059999
"264","2019-05-08",24.299999
"265","2019-05-09",24.309999
"266","2019-05-10",24.5
"267","2019-05-13",24.120001
"268","2019-05-14",24.49
"269","2019-05-15",24.5
"270","2019-05-16",24.040001
"271","2019-05-17",24.5
"272","2019-05-20",24.5
"273","2019-05-21",24.629999
"274","2019-05-22",24.530001
"275","2019-05-23",24.58
"276","2019-05-24",24.889999
"277","2019-05-28",24.200001
"278","2019-05-29",24.110001
"279","2019-05-30",24.469999
"280","2019-05-31",23.280001
"281","2019-06-03",24.48
"282","2019-06-04",24.25
"283","2019-06-05",23.65
"284","2019-06-06",23.950001
"285","2019-06-07",24.110001
"286","2019-06-10",23.860001
"287","2019-06-11",23.57
"288","2019-06-12",24.469999
"289","2019-06-13",24.200001
"290","2019-06-14",23.780001
"291","2019-06-17",23.74
"292","2019-06-18",23.75
"293","2019-06-19",23.66
"294","2019-06-20",23.35
"295","2019-06-21",24.309999
"296","2019-06-24",23.43
"297","2019-06-25",23.610001
"298","2019-06-26",23.209999
"299","2019-06-27",23.4
"300","2019-06-28",24.99
"301","2019-07-01",24.620001
"302","2019-07-02",24.66
"303","2019-07-03",24.32
"304","2019-07-05",24.35
"305","2019-07-08",24.27
"306","2019-07-09",24.299999
"307","2019-07-10",23.92
"308","2019-07-11",24.120001
"309","2019-07-12",23.940001
"310","2019-07-15",23.969999
"311","2019-07-16",23.82
"312","2019-07-17",23.51
"313","2019-07-18",23.559999
"314","2019-07-19",23.549999
"315","2019-07-22",23.4
"316","2019-07-23",23.299999
"317","2019-07-24",23.440001
"318","2019-07-25",23.299999
"319","2019-07-26",23.59
"320","2019-07-29",23.35
"321","2019-07-30",23.33
"322","2019-07-31",23.559999
"323","2019-08-01",23.57
"324","2019-08-02",23.6
"325","2019-08-05",23.280001
"326","2019-08-06",23.059999
"327","2019-08-07",23.049999
"328","2019-08-08",23.17
"329","2019-08-09",23.15
"330","2019-08-12",23.200001
"331","2019-08-13",23.6
"332","2019-08-14",23.280001
"333","2019-08-15",23.549999
"334","2019-08-16",23.85
"335","2019-08-19",23.700001
"336","2019-08-20",23.5
"337","2019-08-21",23.43
"338","2019-08-22",23.48
"339","2019-08-23",23.610001
"340","2019-08-26",23.5
"341","2019-08-27",23.48
"342","2019-08-28",23.5
"343","2019-08-29",23.450001
"344","2019-08-30",23.49
"345","2019-09-03",23.1
"346","2019-09-04",23.16
"347","2019-09-05",23.23
"348","2019-09-06",23.1
"349","2019-09-09",23.33
"350","2019-09-10",23.23
"351","2019-09-11",23.879999
"352","2019-09-12",26.190001
"353","2019-09-13",25.879999
"354","2019-09-16",26.299999
"355","2019-09-17",25.98
"356","2019-09-18",25.76
"357","2019-09-19",25.629999
"358","2019-09-20",24.780001
"359","2019-09-23",24.83
"360","2019-09-24",24.540001
"361","2019-09-25",24.309999
"362","2019-09-26",24.42
"363","2019-09-27",24.370001
"364","2019-09-30",24.120001
"365","2019-10-01",24.43
"366","2019-10-02",24.209999
"367","2019-10-03",24.469999
"368","2019-10-04",24.469999
"369","2019-10-07",24.32
"370","2019-10-08",24.200001
"371","2019-10-09",24.120001
"372","2019-10-10",24.48
"373","2019-10-11",24.360001
"374","2019-10-14",24.459999
"375","2019-10-15",24.4
"376","2019-10-16",24.48
"377","2019-10-17",24.299999
"378","2019-10-18",24.459999
"379","2019-10-21",24.639999
"380","2019-10-22",24.459999
"381","2019-10-23",24.59
"382","2019-10-24",24.58
"383","2019-10-25",24.780001
"384","2019-10-28",24.49
"385","2019-10-29",24.950001
"386","2019-10-30",24.73
"387","2019-10-31",24.4
"388","2019-11-01",24.77
"389","2019-11-04",25.190001
"390","2019-11-05",25
"391","2019-11-06",24.41
"392","2019-11-07",24.719999
"393","2019-11-08",24.5
"394","2019-11-11",24.5
"395","2019-11-12",24.049999
"396","2019-11-13",24.68
"397","2019-11-14",24.32
"398","2019-11-15",24.33
"399","2019-11-18",24.02
"400","2019-11-19",24.68
"401","2019-11-20",24.219999
"402","2019-11-21",24.110001
"403","2019-11-22",23.809999
"404","2019-11-25",24.23
"405","2019-11-26",24.059999
"406","2019-11-27",24.299999
"407","2019-11-29",24.49
"408","2019-12-02",24.200001
"409","2019-12-03",24.24
"410","2019-12-04",24.25
"411","2019-12-05",24.34
"412","2019-12-06",24.219999
"413","2019-12-09",24.200001
"414","2019-12-10",24.32
"415","2019-12-11",24.559999
"416","2019-12-12",24.51
"417","2019-12-13",24.92
"418","2019-12-16",24.65
"419","2019-12-17",24.799999
"420","2019-12-18",25.200001
"421","2019-12-19",25.15
"422","2019-12-20",25.32
"423","2019-12-23",25.15
"424","2019-12-24",25.204
"425","2019-12-26",25.1
"426","2019-12-27",25.1
"427","2019-12-30",25.42
"428","2019-12-31",25.16
"429","2020-01-02",25.309999
"430","2020-01-03",25.6
"431","2020-01-06",25.5
"432","2020-01-07",25.360001
"433","2020-01-08",25.25
"434","2020-01-09",25.59
"435","2020-01-10",25.67
"436","2020-01-13",25.5
"437","2020-01-14",25.43
"438","2020-01-15",25.559999
"439","2020-01-16",25.52
"440","2020-01-17",25.379999
"441","2020-01-21",24.879999
"442","2020-01-22",24.93
"443","2020-01-23",24.83
"444","2020-01-24",24.77
"445","2020-01-27",24.74
"446","2020-01-28",24.690001
"447","2020-01-29",24.950001
"448","2020-01-30",24.6
"449","2020-01-31",24.860001
"450","2020-02-03",24.33
"451","2020-02-04",24.309999
"452","2020-02-05",24.639999
"453","2020-02-06",24.42
"454","2020-02-07",24.620001
"455","2020-02-10",24.690001
"456","2020-02-11",24.84
"457","2020-02-12",24.809999
"458","2020-02-13",24.790001
"459","2020-02-14",24.459999
"460","2020-02-18",24.780001
"461","2020-02-19",24.9
"462","2020-02-20",24.77
"463","2020-02-21",25.030001
"464","2020-02-24",24.860001
"465","2020-02-25",24.889999
"466","2020-02-26",24.5
"467","2020-02-27",24.120001
"468","2020-02-28",24.25
"469","2020-03-02",24.65
"470","2020-03-03",24.49
"471","2020-03-04",24.74
"472","2020-03-05",24.52
"473","2020-03-06",24.110001
"474","2020-03-09",21.68
"475","2020-03-10",21.75
"476","2020-03-11",20.129999
"477","2020-03-12",15.06
"478","2020-03-13",21.6
"479","2020-03-16",16.879999
"480","2020-03-17",21.809999
"481","2020-03-18",16.92
"482","2020-03-19",19.49
"483","2020-03-20",16.719999
"484","2020-03-23",16.190001
"485","2020-03-24",18.25
"486","2020-03-25",21
"487","2020-03-26",20.450001
"488","2020-03-27",18.540001
"489","2020-03-30",17.860001
"490","2020-03-31",18
"491","2020-04-01",16.5
"492","2020-04-02",17.27
"493","2020-04-03",16.84
"494","2020-04-06",17.99
"495","2020-04-07",16.92
"496","2020-04-08",17
"497","2020-04-09",18
"498","2020-04-13",17.280001
"499","2020-04-14",16.950001
"500","2020-04-15",17.49
"501","2020-04-16",16.190001
"502","2020-04-17",16.93
"503","2020-04-20",16.4
"504","2020-04-21",15.22
"505","2020-04-22",15.74
"506","2020-04-23",16
"507","2020-04-24",16.27
"508","2020-04-27",17.08
"509","2020-04-28",17.82
"510","2020-04-29",20.389999
"511","2020-04-30",18.110001
"512","2020-05-01",17.85
"513","2020-05-04",18.08
"514","2020-05-05",17.57
"515","2020-05-06",17.799999
"516","2020-05-07",18.17
"517","2020-05-08",18.75
"518","2020-05-11",17.629999
"519","2020-05-12",16.51
"520","2020-05-13",15.9
"521","2020-05-14",15.88
"522","2020-05-15",15.93
"523","2020-05-18",17.5
"524","2020-05-19",17.1
"525","2020-05-20",17.4
"526","2020-05-21",17.25
"527","2020-05-22",17
"528","2020-05-26",17.389999
"529","2020-05-27",19.219999
"530","2020-05-28",19.09
"531","2020-05-29",18.809999
"532","2020-06-01",18.309999
"533","2020-06-02",17.709999
"534","2020-06-03",17.9
"535","2020-06-04",18.129999
"536","2020-06-05",18.98
"537","2020-06-08",18.700001
"538","2020-06-09",18.889999
"539","2020-06-10",18.84
"540","2020-06-11",17.110001
"541","2020-06-12",16.870001
"542","2020-06-15",17.83
"543","2020-06-16",17.790001
"544","2020-06-17",17.32
"545","2020-06-18",17.110001
"546","2020-06-19",17.139999
"547","2020-06-22",17.639999
"548","2020-06-23",17.110001
"549","2020-06-24",16.66
"550","2020-06-25",17.24
"551","2020-06-26",15.74
"552","2020-06-29",16.440001
"553","2020-06-30",16.74
"554","2020-07-01",17.059999
"555","2020-07-02",16.73
"556","2020-07-06",17.08
"557","2020-07-07",16.67
"558","2020-07-08",16.73
"559","2020-07-09",16.540001
"560","2020-07-10",16.5
"561","2020-07-13",16.24
"562","2020-07-14",16.25
"563","2020-07-15",16.450001
"564","2020-07-16",16.700001
"565","2020-07-17",16.59
"566","2020-07-20",16.58
"567","2020-07-21",16.790001
"568","2020-07-22",16.68
"569","2020-07-23",16.41
"570","2020-07-24",16.32
"571","2020-07-27",16.870001
"572","2020-07-28",16.24
"573","2020-07-29",16.51
"574","2020-07-30",16.360001
"575","2020-07-31",16.17
"576","2020-08-03",16.530001
"577","2020-08-04",16.459999
"578","2020-08-05",16.790001
"579","2020-08-06",16.360001
"580","2020-08-07",16.23
"581","2020-08-10",16.129999
"582","2020-08-11",16.129999
"583","2020-08-12",16.5
"584","2020-08-13",16.799999
"585","2020-08-14",16.48
"586","2020-08-17",15.98
"587","2020-08-18",16.6
"588","2020-08-19",16.799999
"589","2020-08-20",16.57
"590","2020-08-21",15.96
"591","2020-08-24",16.24
"592","2020-08-25",16.209999
"593","2020-08-26",16.120001
"594","2020-08-27",16.030001
"595","2020-08-28",16.73
"596","2020-08-31",16.1
"597","2020-09-01",16.280001
"598","2020-09-02",16.299999
"599","2020-09-03",16.389999
"600","2020-09-04",16.290001
"601","2020-09-08",16.5
"602","2020-09-09",16.389999
"603","2020-09-10",17.040001
"604","2020-09-11",16
"605","2020-09-14",16.41
"606","2020-09-15",16.27
"607","2020-09-16",16.200001
"608","2020-09-17",16.1
"609","2020-09-18",16.25
"610","2020-09-21",15.78
"611","2020-09-22",15.69
"612","2020-09-23",15.35
"613","2020-09-24",15
"614","2020-09-25",15.01
"615","2020-09-28",15.37
"616","2020-09-29",15.75
"617","2020-09-30",15.6
"618","2020-10-01",15.06
"619","2020-10-02",15.12
"620","2020-10-05",15.88
"621","2020-10-06",15.84
"622","2020-10-07",16.49
"623","2020-10-08",16.66
"624","2020-10-09",16.43
"625","2020-10-12",16.17
"626","2020-10-13",16.41
"627","2020-10-14",16.120001
"628","2020-10-15",16.18
"629","2020-10-16",16.049999
"630","2020-10-19",16.200001
"631","2020-10-20",16.389999
"632","2020-10-21",16.76
"633","2020-10-22",16.92
"634","2020-10-23",17.49
"635","2020-10-26",17.530001
"636","2020-10-27",16.9
"637","2020-10-28",16.1
"638","2020-10-29",16.200001
"639","2020-10-30",15.75
"640","2020-11-02",16.530001
"641","2020-11-03",16.17
"642","2020-11-04",16
"643","2020-11-05",16.379999
"644","2020-11-06",16.18
"645","2020-11-09",18.6
"646","2020-11-10",19.24
"647","2020-11-11",19.27
"648","2020-11-12",18.540001
"649","2020-11-13",18.75
"650","2020-11-16",19.040001
"651","2020-11-17",19.139999
"652","2020-11-18",19.51
"653","2020-11-19",19.799999
"654","2020-11-20",20.200001
"655","2020-11-23",19.59
"656","2020-11-24",21.76
"657","2020-11-25",22.290001
"658","2020-11-27",21.77
