"","date","PIXY"
"141","2018-01-22",163.600006
"142","2018-01-23",147.600006
"143","2018-01-24",135.199997
"144","2018-01-25",137.199997
"145","2018-01-26",134
"146","2018-01-29",134.800003
"147","2018-01-30",132.399994
"148","2018-01-31",127.599998
"149","2018-02-01",118
"150","2018-02-02",120.800003
"151","2018-02-05",110
"152","2018-02-06",120
"153","2018-02-07",123.599998
"154","2018-02-08",113.599998
"155","2018-02-09",112.400002
"156","2018-02-12",103.199997
"157","2018-02-13",106.800003
"158","2018-02-14",104
"159","2018-02-15",104
"160","2018-02-16",102.400002
"161","2018-02-20",101.599998
"162","2018-02-21",100.800003
"163","2018-02-22",102.199997
"164","2018-02-23",103.599998
"165","2018-02-26",104
"166","2018-02-27",102.400002
"167","2018-02-28",97.599998
"168","2018-03-01",92
"169","2018-03-02",104.800003
"170","2018-03-05",102.360001
"171","2018-03-06",102.800003
"172","2018-03-07",170.800003
"173","2018-03-08",152
"174","2018-03-09",184.800003
"175","2018-03-12",149.199997
"176","2018-03-13",152
"177","2018-03-14",151.600006
"178","2018-03-15",141.199997
"179","2018-03-16",124
"180","2018-03-19",128.800003
"181","2018-03-20",127.199997
"182","2018-03-21",122
"183","2018-03-22",120.800003
"184","2018-03-23",113.199997
"185","2018-03-26",112.400002
"186","2018-03-27",119.199997
"187","2018-03-28",115.199997
"188","2018-03-29",114
"189","2018-04-02",116
"190","2018-04-03",113.199997
"191","2018-04-04",108.800003
"192","2018-04-05",106
"193","2018-04-06",107.199997
"194","2018-04-09",107.599998
"195","2018-04-10",125.199997
"196","2018-04-11",144.399994
"197","2018-04-12",148
"198","2018-04-13",127.199997
"199","2018-04-16",126.800003
"200","2018-04-17",127.599998
"201","2018-04-18",123.199997
"202","2018-04-19",124
"203","2018-04-20",127.199997
"204","2018-04-23",123.199997
"205","2018-04-24",112
"206","2018-04-25",113.199997
"207","2018-04-26",108
"208","2018-04-27",103.599998
"209","2018-04-30",109.599998
"210","2018-05-01",103.599998
"211","2018-05-02",104.199997
"212","2018-05-03",99.199997
"213","2018-05-04",96.800003
"214","2018-05-07",98.400002
"215","2018-05-08",97.199997
"216","2018-05-09",100.400002
"217","2018-05-10",100
"218","2018-05-11",101.199997
"219","2018-05-14",107.599998
"220","2018-05-15",104
"221","2018-05-16",103.599998
"222","2018-05-17",103.599998
"223","2018-05-18",101.199997
"224","2018-05-21",99.199997
"225","2018-05-22",99.599998
"226","2018-05-23",99.199997
"227","2018-05-24",96
"228","2018-05-25",98.800003
"229","2018-05-29",98.400002
"230","2018-05-30",98.800003
"231","2018-05-31",100.400002
"232","2018-06-01",99.599998
"233","2018-06-04",99.599998
"234","2018-06-05",100
"235","2018-06-06",101.599998
"236","2018-06-07",102
"237","2018-06-08",106.400002
"238","2018-06-11",109.239998
"239","2018-06-12",104.959999
"240","2018-06-13",104
"241","2018-06-14",102.400002
"242","2018-06-15",102.800003
"243","2018-06-18",104.400002
"244","2018-06-19",106.800003
"245","2018-06-20",108.800003
"246","2018-06-21",110
"247","2018-06-22",114.400002
"248","2018-06-25",115.599998
"249","2018-06-26",118
"250","2018-06-27",113.599998
"251","2018-06-28",108.400002
"252","2018-06-29",104.400002
"253","2018-07-02",104
"254","2018-07-03",105.599998
"255","2018-07-05",104.800003
"256","2018-07-06",103.599998
"257","2018-07-09",104.800003
"258","2018-07-10",102.800003
"259","2018-07-11",114.519997
"260","2018-07-12",109.599998
"261","2018-07-13",184.800003
"262","2018-07-16",133.199997
"263","2018-07-17",141.199997
"264","2018-07-18",133.600006
"265","2018-07-19",126.800003
"266","2018-07-20",124
"267","2018-07-23",136
"268","2018-07-24",136.800003
"269","2018-07-25",125.599998
"270","2018-07-26",122
"271","2018-07-27",122
"272","2018-07-30",118
"273","2018-07-31",121.599998
"274","2018-08-01",121.599998
"275","2018-08-02",118.800003
"276","2018-08-03",119.599998
"277","2018-08-06",116
"278","2018-08-07",116
"279","2018-08-08",116.559998
"280","2018-08-09",122
"281","2018-08-10",118
"282","2018-08-13",120.400002
"283","2018-08-14",121.599998
"284","2018-08-15",120.400002
"285","2018-08-16",120
"286","2018-08-17",118
"287","2018-08-20",116.800003
"288","2018-08-21",117.199997
"289","2018-08-22",120.800003
"290","2018-08-23",120
"291","2018-08-24",121
"292","2018-08-27",130.800003
"293","2018-08-28",128.399994
"294","2018-08-29",134
"295","2018-08-30",134
"296","2018-08-31",133.600006
"297","2018-09-04",147.600006
"298","2018-09-05",138.800003
"299","2018-09-06",144.800003
"300","2018-09-07",142.399994
"301","2018-09-10",147
"302","2018-09-11",151.600006
"303","2018-09-12",160
"304","2018-09-13",150.399994
"305","2018-09-14",153.199997
"306","2018-09-17",153.600006
"307","2018-09-18",152.800003
"308","2018-09-19",144.800003
"309","2018-09-20",156
"310","2018-09-21",154.399994
"311","2018-09-24",153.600006
"312","2018-09-25",156.800003
"313","2018-09-26",156.399994
"314","2018-09-27",155.679993
"315","2018-09-28",155.199997
"316","2018-10-01",159.199997
"317","2018-10-02",158.800003
"318","2018-10-03",159.199997
"319","2018-10-04",160.800003
"320","2018-10-05",160.399994
"321","2018-10-08",160.399994
"322","2018-10-09",159.199997
"323","2018-10-10",158
"324","2018-10-11",148.800003
"325","2018-10-12",144.360001
"326","2018-10-15",148.800003
"327","2018-10-16",144.800003
"328","2018-10-17",143.199997
"329","2018-10-18",138.800003
"330","2018-10-19",142.800003
"331","2018-10-22",151.600006
"332","2018-10-23",146
"333","2018-10-24",148.399994
"334","2018-10-25",148
"335","2018-10-26",147.600006
"336","2018-10-29",143.600006
"337","2018-10-30",140
"338","2018-10-31",134.399994
"339","2018-11-01",138.399994
"340","2018-11-02",140
"341","2018-11-05",144.800003
"342","2018-11-06",150
"343","2018-11-07",150.399994
"344","2018-11-08",153.600006
"345","2018-11-09",151.199997
"346","2018-11-12",150.800003
"347","2018-11-13",152
"348","2018-11-14",150.800003
"349","2018-11-15",140
"350","2018-11-16",141.199997
"351","2018-11-19",138.160004
"352","2018-11-20",135.199997
"353","2018-11-21",146.800003
"354","2018-11-23",149.600006
"355","2018-11-26",160.800003
"356","2018-11-27",173.600006
"357","2018-11-28",176.800003
"358","2018-11-29",119.599998
"359","2018-11-30",110.800003
"360","2018-12-03",104.800003
"361","2018-12-04",105.199997
"362","2018-12-06",98
"363","2018-12-07",94.800003
"364","2018-12-10",98.800003
"365","2018-12-11",91.199997
"366","2018-12-12",93.599998
"367","2018-12-13",94
"368","2018-12-14",95.480003
"369","2018-12-17",89.400002
"370","2018-12-18",87.800003
"371","2018-12-19",83.199997
"372","2018-12-20",80.800003
"373","2018-12-21",77.599998
"374","2018-12-24",67.599998
"375","2018-12-26",74.800003
"376","2018-12-27",70
"377","2018-12-28",62.400002
"378","2018-12-31",70.800003
"379","2019-01-02",67.199997
"380","2019-01-03",62.400002
"381","2019-01-04",64
"382","2019-01-07",69.599998
"383","2019-01-08",66
"384","2019-01-09",64.800003
"385","2019-01-10",68.400002
"386","2019-01-11",64
"387","2019-01-14",60.599998
"388","2019-01-15",54.400002
"389","2019-01-16",52
"390","2019-01-17",57.200001
"391","2019-01-18",53.599998
"392","2019-01-22",49.599998
"393","2019-01-23",50
"394","2019-01-24",48
"395","2019-01-25",51.200001
"396","2019-01-28",51.599998
"397","2019-01-29",52.400002
"398","2019-01-30",52.799999
"399","2019-01-31",52.799999
"400","2019-02-01",54
"401","2019-02-04",51.599998
"402","2019-02-05",51.599998
"403","2019-02-06",52
"404","2019-02-07",52
"405","2019-02-08",52.400002
"406","2019-02-11",52.400002
"407","2019-02-12",54
"408","2019-02-13",65.199997
"409","2019-02-14",63.200001
"410","2019-02-15",61.200001
"411","2019-02-19",62.799999
"412","2019-02-20",67.199997
"413","2019-02-21",67.599998
"414","2019-02-22",64.800003
"415","2019-02-25",67.199997
"416","2019-02-26",64
"417","2019-02-27",61.200001
"418","2019-02-28",61.200001
"419","2019-03-01",64.400002
"420","2019-03-04",63.200001
"421","2019-03-05",61.599998
"422","2019-03-06",62
"423","2019-03-07",61.599998
"424","2019-03-08",62.400002
"425","2019-03-11",65.599998
"426","2019-03-12",63.599998
"427","2019-03-13",62.400002
"428","2019-03-14",62
"429","2019-03-15",66
"430","2019-03-18",68
"431","2019-03-19",66
"432","2019-03-20",63.599998
"433","2019-03-21",61.200001
"434","2019-03-22",56.799999
"435","2019-03-25",54.799999
"436","2019-03-26",55.599998
"437","2019-03-27",53.200001
"438","2019-03-28",55.200001
"439","2019-03-29",54
"440","2019-04-01",51.84
"441","2019-04-02",41.599998
"442","2019-04-03",43.599998
"443","2019-04-04",40.400002
"444","2019-04-05",42.799999
"445","2019-04-08",41.599998
"446","2019-04-09",42
"447","2019-04-10",42.400002
"448","2019-04-11",42.799999
"449","2019-04-12",48
"450","2019-04-15",42.799999
"451","2019-04-16",41.799999
"452","2019-04-17",41.200001
"453","2019-04-18",41.200001
"454","2019-04-22",40.799999
"455","2019-04-23",40
"456","2019-04-24",36
"457","2019-04-25",35.200001
"458","2019-04-26",34.040001
"459","2019-04-29",31.52
"460","2019-04-30",30.4
"461","2019-05-01",34
"462","2019-05-02",31.559999
"463","2019-05-03",32.959999
"464","2019-05-06",32.599998
"465","2019-05-07",32.84
"466","2019-05-08",32.400002
"467","2019-05-09",32.48
"468","2019-05-10",31.040001
"469","2019-05-13",29.200001
"470","2019-05-14",28.639999
"471","2019-05-15",31.200001
"472","2019-05-16",30.879999
"473","2019-05-17",30.48
"474","2019-05-20",30.68
"475","2019-05-21",30.4
"476","2019-05-22",27.200001
"477","2019-05-23",24
"478","2019-05-24",22.200001
"479","2019-05-28",21.879999
"480","2019-05-29",21.360001
"481","2019-05-30",22
"482","2019-05-31",18.08
"483","2019-06-03",18.799999
"484","2019-06-04",18.799999
"485","2019-06-05",18
"486","2019-06-06",18.32
"487","2019-06-07",18.120001
"488","2019-06-10",17.799999
"489","2019-06-11",15.84
"490","2019-06-12",15.04
"491","2019-06-13",16.959999
"492","2019-06-14",17.24
"493","2019-06-17",17
"494","2019-06-18",19.08
"495","2019-06-19",19.200001
"496","2019-06-20",19.76
"497","2019-06-21",20.16
"498","2019-06-24",19.879999
"499","2019-06-25",20.84
"500","2019-06-26",21.200001
"501","2019-06-27",19.719999
"502","2019-06-28",19.48
"503","2019-07-01",20
"504","2019-07-02",20
"505","2019-07-03",21.4
"506","2019-07-05",25.200001
"507","2019-07-08",27.08
"508","2019-07-09",28.48
"509","2019-07-10",26.719999
"510","2019-07-11",26.879999
"511","2019-07-12",29.32
"512","2019-07-15",24
"513","2019-07-16",22.08
"514","2019-07-17",23.280001
"515","2019-07-18",24.92
"516","2019-07-19",25.16
"517","2019-07-22",22
"518","2019-07-23",16.799999
"519","2019-07-24",17.719999
"520","2019-07-25",18.799999
"521","2019-07-26",20.040001
"522","2019-07-29",18.84
"523","2019-07-30",20.200001
"524","2019-07-31",20
"525","2019-08-01",20
"526","2019-08-02",18.719999
"527","2019-08-05",18.52
"528","2019-08-06",18.799999
"529","2019-08-07",18.120001
"530","2019-08-08",18
"531","2019-08-09",18.200001
"532","2019-08-12",17.6
"533","2019-08-13",18.6
"534","2019-08-14",18.559999
"535","2019-08-15",18.76
"536","2019-08-16",18.799999
"537","2019-08-19",20
"538","2019-08-20",20
"539","2019-08-21",21.200001
"540","2019-08-22",20.48
"541","2019-08-23",21.040001
"542","2019-08-26",20
"543","2019-08-27",20
"544","2019-08-28",19.959999
"545","2019-08-29",20
"546","2019-08-30",19.040001
"547","2019-09-03",19.6
"548","2019-09-04",18.76
"549","2019-09-05",20
"550","2019-09-06",20
"551","2019-09-09",18.799999
"552","2019-09-10",19.200001
"553","2019-09-11",19.440001
"554","2019-09-12",19.32
"555","2019-09-13",19.6
"556","2019-09-16",19.4
"557","2019-09-17",19.6
"558","2019-09-18",19.6
"559","2019-09-19",19.24
"560","2019-09-20",19.200001
"561","2019-09-23",18.799999
"562","2019-09-24",19.08
"563","2019-09-25",18.879999
"564","2019-09-26",19.200001
"565","2019-09-27",18.799999
"566","2019-09-30",18.799999
"567","2019-10-01",17.200001
"568","2019-10-02",16.4
"569","2019-10-03",18
"570","2019-10-04",18.68
"571","2019-10-07",18.4
"572","2019-10-08",18
"573","2019-10-09",17.68
"574","2019-10-10",17.24
"575","2019-10-11",18
"576","2019-10-14",17.959999
"577","2019-10-15",16.799999
"578","2019-10-16",17
"579","2019-10-17",17.200001
"580","2019-10-18",16.92
"581","2019-10-21",17.200001
"582","2019-10-22",16.799999
"583","2019-10-23",17.200001
"584","2019-10-24",16.24
"585","2019-10-25",16.4
"586","2019-10-28",16.719999
"587","2019-10-29",16.120001
"588","2019-10-30",16.4
"589","2019-10-31",15.32
"590","2019-11-01",14.88
"591","2019-11-04",15.68
"592","2019-11-05",15.6
"593","2019-11-06",14.24
"594","2019-11-07",14.24
"595","2019-11-08",14.4
"596","2019-11-11",12.56
"597","2019-11-12",11.6
"598","2019-11-13",10.72
"599","2019-11-14",10.4
"600","2019-11-15",10.4
"601","2019-11-18",9.56
"602","2019-11-19",9.96
"603","2019-11-20",10.4
"604","2019-11-21",10
"605","2019-11-22",10.4
"606","2019-11-25",10
"607","2019-11-26",10.6
"608","2019-11-27",10.2
"609","2019-11-29",10.2
"610","2019-12-02",9.52
"611","2019-12-03",9.4
"612","2019-12-04",9.2
"613","2019-12-05",10.28
"614","2019-12-06",9.2
"615","2019-12-09",9.24
"616","2019-12-10",9.28
"617","2019-12-11",8.92
"618","2019-12-12",8.28
"619","2019-12-13",8.24
"620","2019-12-16",7.46
"621","2019-12-17",7.335
"622","2019-12-18",7.989
"623","2019-12-19",8.281
"624","2019-12-20",7.79
"625","2019-12-23",8.05
"626","2019-12-24",8.54
"627","2019-12-26",8.54
"628","2019-12-27",8.98
"629","2019-12-30",8.75
"630","2019-12-31",8.64
"631","2020-01-02",8.143
"632","2020-01-03",8.09
"633","2020-01-06",8.06
"634","2020-01-07",8.07
"635","2020-01-08",19.25
"636","2020-01-09",17.290001
"637","2020-01-10",15.23
"638","2020-01-13",15.02
"639","2020-01-14",14.241
"640","2020-01-15",14.29
"641","2020-01-16",15.35
"642","2020-01-17",15.61
"643","2020-01-21",15.505
"644","2020-01-22",14.16
"645","2020-01-23",12.75
"646","2020-01-24",9.82
"647","2020-01-27",8.82
"648","2020-01-28",9
"649","2020-01-29",8.463
"650","2020-01-30",7.969
"651","2020-01-31",7.913
"652","2020-02-03",8.27
"653","2020-02-04",8.5
"654","2020-02-05",8.33
"655","2020-02-06",9.15
"656","2020-02-07",8.53
"657","2020-02-10",8.66
"658","2020-02-11",9.06
"659","2020-02-12",8.41
"660","2020-02-13",8.4
"661","2020-02-14",8.96
"662","2020-02-18",9
"663","2020-02-19",8.92
"664","2020-02-20",8.7
"665","2020-02-21",8.43
"666","2020-02-24",8
"667","2020-02-25",7.62
"668","2020-02-26",7.215
"669","2020-02-27",7.52
"670","2020-02-28",7.33
"671","2020-03-02",7
"672","2020-03-03",6.81
"673","2020-03-04",6.952
"674","2020-03-05",6.67
"675","2020-03-06",6.6
"676","2020-03-09",6.06
"677","2020-03-10",6.21
"678","2020-03-11",5.61
"679","2020-03-12",4.16
"680","2020-03-13",4.11
"681","2020-03-16",4.66
"682","2020-03-17",4.76
"683","2020-03-18",9.05
"684","2020-03-19",9.3
"685","2020-03-20",6.68
"686","2020-03-23",6.63
"687","2020-03-24",5.74
"688","2020-03-25",6.49
"689","2020-03-26",6.72
"690","2020-03-27",5.81
"691","2020-03-30",5.19
"692","2020-03-31",5.35
"693","2020-04-01",4.28
"694","2020-04-02",3.92
"695","2020-04-03",4.05
"696","2020-04-06",4.65
"697","2020-04-07",4.42
"698","2020-04-08",4.48
"699","2020-04-09",4.42
"700","2020-04-13",4.7
"701","2020-04-14",5.15
"702","2020-04-15",7.24
"703","2020-04-16",6.56
"704","2020-04-17",6.7
"705","2020-04-20",6.17
"706","2020-04-21",5.56
"707","2020-04-22",5.84
"708","2020-04-23",5.38
"709","2020-04-24",5.36
"710","2020-04-27",5.47
"711","2020-04-28",5.49
"712","2020-04-29",5.79
"713","2020-04-30",5.9
"714","2020-05-01",6.08
"715","2020-05-04",6.72
"716","2020-05-05",6.19
"717","2020-05-06",6.47
"718","2020-05-07",6.22
"719","2020-05-08",6.31
"720","2020-05-11",6.61
"721","2020-05-12",6.64
"722","2020-05-13",6.09
"723","2020-05-14",6.03
"724","2020-05-15",6.3
"725","2020-05-18",6.39
"726","2020-05-19",9.69
"727","2020-05-20",7.16
"728","2020-05-21",5.36
"729","2020-05-22",5.28
"730","2020-05-26",5.23
"731","2020-05-27",5.24
"732","2020-05-28",5.23
"733","2020-05-29",5.17
"734","2020-06-01",5.52
"735","2020-06-02",5.4
"736","2020-06-03",5.39
"737","2020-06-04",5.39
"738","2020-06-05",5.49
"739","2020-06-08",6.16
"740","2020-06-09",5.71
"741","2020-06-10",5.53
"742","2020-06-11",5.18
"743","2020-06-12",5.19
"744","2020-06-15",5.2
"745","2020-06-16",5.11
"746","2020-06-17",5.15
"747","2020-06-18",5.24
"748","2020-06-19",5.13
"749","2020-06-22",5.4
"750","2020-06-23",5.22
"751","2020-06-24",5.09
"752","2020-06-25",5.41
"753","2020-06-26",5.29
"754","2020-06-29",5.23
"755","2020-06-30",5.37
"756","2020-07-01",5.4
"757","2020-07-02",5.25
"758","2020-07-06",5.26
"759","2020-07-07",5.15
"760","2020-07-08",5.13
"761","2020-07-09",5.16
"762","2020-07-10",5.1
"763","2020-07-13",4.82
"764","2020-07-14",4.59
"765","2020-07-15",4.74
"766","2020-07-16",4.7
"767","2020-07-17",4.7
"768","2020-07-20",5.17
"769","2020-07-21",5.09
"770","2020-07-22",5.03
"771","2020-07-23",5.02
"772","2020-07-24",4.87
"773","2020-07-27",4.84
"774","2020-07-28",4.84
"775","2020-07-29",5.06
"776","2020-07-30",5.47
"777","2020-07-31",5.1
"778","2020-08-03",4.94
"779","2020-08-04",4.83
"780","2020-08-05",5
"781","2020-08-06",4.8
"782","2020-08-07",4.77
"783","2020-08-10",4.88
"784","2020-08-11",4.84
"785","2020-08-12",4.61
"786","2020-08-13",4.65
"787","2020-08-14",4.66
"788","2020-08-17",4.49
"789","2020-08-18",4.34
"790","2020-08-19",3.87
"791","2020-08-20",3.44
"792","2020-08-21",4.37
"793","2020-08-24",3.99
"794","2020-08-25",4.61
"795","2020-08-26",4.6
"796","2020-08-27",4.38
"797","2020-08-28",4.31
"798","2020-08-31",4.3
"799","2020-09-01",4.2
"800","2020-09-02",4.05
"801","2020-09-03",3.98
"802","2020-09-04",4.2
"803","2020-09-08",4.25
"804","2020-09-09",4.2
"805","2020-09-10",3.99
"806","2020-09-11",3.97
"807","2020-09-14",4
"808","2020-09-15",3.95
"809","2020-09-16",3.95
"810","2020-09-17",3.98
"811","2020-09-18",3.85
"812","2020-09-21",3.9
"813","2020-09-22",3.86
"814","2020-09-23",3.74
"815","2020-09-24",3.71
"816","2020-09-25",3.72
"817","2020-09-28",3.74
"818","2020-09-29",3.89
"819","2020-09-30",3.84
"820","2020-10-01",3.93
"821","2020-10-02",3.69
"822","2020-10-05",3.68
"823","2020-10-06",3.64
"824","2020-10-07",3.62
"825","2020-10-08",3.59
"826","2020-10-09",2.79
"827","2020-10-12",2.61
"828","2020-10-13",2.68
"829","2020-10-14",2.64
"830","2020-10-15",2.62
"831","2020-10-16",2.57
"832","2020-10-19",2.42
"833","2020-10-20",2.35
"834","2020-10-21",2.35
"835","2020-10-22",2.37
"836","2020-10-23",2.32
"837","2020-10-26",2.26
"838","2020-10-27",2.24
"839","2020-10-28",2.1
"840","2020-10-29",2.25
"841","2020-10-30",2.12
"842","2020-11-02",2.16
"843","2020-11-03",2.15
"844","2020-11-04",2.14
"845","2020-11-05",2.16
"846","2020-11-06",2.13
"847","2020-11-09",2.28
"848","2020-11-10",2.28
"849","2020-11-11",2.22
"850","2020-11-12",2.14
"851","2020-11-13",2.19
"852","2020-11-16",2.23
"853","2020-11-17",2.28
"854","2020-11-18",2.25
"855","2020-11-19",2.47
"856","2020-11-20",2.5
"857","2020-11-23",2.57
"858","2020-11-24",2.51
"859","2020-11-25",2.49
"860","2020-11-27",2.51
