"","date","LFC"
"86","2007-05-07",16.163334
"87","2007-05-08",15.896667
"88","2007-05-09",16.1
"89","2007-05-10",15.6
"90","2007-05-11",16.756666
"91","2007-05-14",16.773333
"92","2007-05-15",16.576666
"93","2007-05-16",16.92
"94","2007-05-17",16.676666
"95","2007-05-18",16.496666
"96","2007-05-21",16.546667
"97","2007-05-22",16.273333
"98","2007-05-23",16.076666
"99","2007-05-24",15.536667
"100","2007-05-25",15.946667
"101","2007-05-29",15.503333
"102","2007-05-30",15.37
"103","2007-05-31",15.463333
"104","2007-06-01",15.853333
"105","2007-06-04",15.603333
"106","2007-06-05",15.68
"107","2007-06-06",15.436666
"108","2007-06-07",15.406667
"109","2007-06-08",15.886666
"110","2007-06-11",15.89
"111","2007-06-12",15.666667
"112","2007-06-13",15.953333
"113","2007-06-14",16.09
"114","2007-06-15",16.696667
"115","2007-06-18",17.280001
"116","2007-06-19",17.436666
"117","2007-06-20",17.253334
"118","2007-06-21",18.360001
"119","2007-06-22",18.136667
"120","2007-06-25",18.106667
"121","2007-06-26",17.956667
"122","2007-06-27",18.423334
"123","2007-06-28",18.456667
"124","2007-06-29",17.889999
"125","2007-07-02",18.379999
"126","2007-07-03",18.620001
"127","2007-07-05",18.333334
"128","2007-07-06",18.6
"129","2007-07-09",19.626667
"130","2007-07-10",19.166666
"131","2007-07-11",19.256666
"132","2007-07-12",19.776667
"133","2007-07-13",19.903334
"134","2007-07-16",19.686666
"135","2007-07-17",19.73
"136","2007-07-18",19.286667
"137","2007-07-19",19.486666
"138","2007-07-20",19.393333
"139","2007-07-23",20.366667
"140","2007-07-24",19.983334
"141","2007-07-25",20.896667
"142","2007-07-26",20.203333
"143","2007-07-27",20.613333
"144","2007-07-30",21.58
"145","2007-07-31",21.559999
"146","2007-08-01",20.826666
"147","2007-08-02",20.683332
"148","2007-08-03",19.863333
"149","2007-08-06",20.116667
"150","2007-08-07",19.5
"151","2007-08-08",20.33
"152","2007-08-09",19.586666
"153","2007-08-10",19.136667
"154","2007-08-13",19.273333
"155","2007-08-14",19.200001
"156","2007-08-15",18.443333
"157","2007-08-16",17.516666
"158","2007-08-17",18.866667
"159","2007-08-20",19.620001
"160","2007-08-21",19.799999
"161","2007-08-22",21.236666
"162","2007-08-23",21.08
"163","2007-08-24",22.383333
"164","2007-08-27",26.026667
"165","2007-08-28",22.893333
"166","2007-08-29",24.283333
"167","2007-08-30",23.616667
"168","2007-08-31",24.309999
"169","2007-09-04",24.616667
"170","2007-09-05",23.549999
"171","2007-09-06",23.876667
"172","2007-09-07",23.146667
"173","2007-09-10",23.666666
"174","2007-09-11",23.879999
"175","2007-09-12",23.933332
"176","2007-09-13",23.889999
"177","2007-09-14",24.610001
"178","2007-09-17",24.526667
"179","2007-09-18",25.906666
"180","2007-09-19",25.433332
"181","2007-09-20",24.986666
"182","2007-09-21",25.313334
"183","2007-09-24",26.203333
"184","2007-09-25",27.356667
"185","2007-09-26",27.34
"186","2007-09-27",28.256666
"187","2007-09-28",28.74
"188","2007-10-01",29.396667
"189","2007-10-02",31.083334
"190","2007-10-03",28.886667
"191","2007-10-04",29.780001
"192","2007-10-05",31.99
"193","2007-10-08",31.77
"194","2007-10-09",32.169998
"195","2007-10-10",32.033333
"196","2007-10-11",31.476667
"197","2007-10-12",32.963333
"198","2007-10-15",32.009998
"199","2007-10-16",31.696667
"200","2007-10-17",35.52
"201","2007-10-18",34.426666
"202","2007-10-19",32.18
"203","2007-10-22",32.889999
"204","2007-10-23",34.033333
"205","2007-10-24",33.416668
"206","2007-10-25",33.169998
"207","2007-10-26",33.713333
"208","2007-10-29",33.77
"209","2007-10-30",33.053333
"210","2007-10-31",33.903332
"211","2007-11-01",32.153332
"212","2007-11-02",32.25
"213","2007-11-05",29.876667
"214","2007-11-06",30.993334
"215","2007-11-07",29.110001
"216","2007-11-08",28.280001
"217","2007-11-09",27.816668
"218","2007-11-12",26.33
"219","2007-11-13",28.469999
"220","2007-11-14",28.806667
"221","2007-11-15",28.203333
"222","2007-11-16",27.946667
"223","2007-11-19",26.796667
"224","2007-11-20",27.266666
"225","2007-11-21",25.123333
"226","2007-11-23",25.843334
"227","2007-11-26",25.173334
"228","2007-11-27",25.916666
"229","2007-11-28",26.946667
"230","2007-11-29",27.333334
"231","2007-11-30",27.530001
"232","2007-12-03",27.32
"233","2007-12-04",27.716667
"234","2007-12-05",28.879999
"235","2007-12-06",29.413334
"236","2007-12-07",28.549999
"237","2007-12-10",28.306667
"238","2007-12-11",27.283333
"239","2007-12-12",27.666666
"240","2007-12-13",26.773333
"241","2007-12-14",25.976667
"242","2007-12-17",24.676666
"243","2007-12-18",25.603333
"244","2007-12-19",25.49
"245","2007-12-20",25.556667
"246","2007-12-21",26.236666
"247","2007-12-24",26.9
"248","2007-12-26",26.950001
"249","2007-12-27",25.846666
"250","2007-12-28",25.823334
"251","2007-12-31",25.5
"252","2008-01-02",24.986666
"253","2008-01-03",24.879999
"254","2008-01-04",24.333334
"255","2008-01-07",24.6
"256","2008-01-08",24.166666
"257","2008-01-09",25.466667
"258","2008-01-10",25.583334
"259","2008-01-11",24.403334
"260","2008-01-14",24.463333
"261","2008-01-15",22.506666
"262","2008-01-16",21.643333
"263","2008-01-17",21.766666
"264","2008-01-18",22.866667
"265","2008-01-22",20.360001
"266","2008-01-23",20.98
"267","2008-01-24",20.673334
"268","2008-01-25",20.836666
"269","2008-01-28",20.603333
"270","2008-01-29",20.166666
"271","2008-01-30",18.879999
"272","2008-01-31",18.583334
"273","2008-02-01",19.280001
"274","2008-02-04",20.370001
"275","2008-02-05",19.25
"276","2008-02-06",18.573334
"277","2008-02-07",18.746666
"278","2008-02-08",18.450001
"279","2008-02-11",18.42
"280","2008-02-12",18.790001
"281","2008-02-13",18.983334
"282","2008-02-14",18.716667
"283","2008-02-15",19.42
"284","2008-02-19",19.756666
"285","2008-02-20",19.59
"286","2008-02-21",18.906666
"287","2008-02-22",19.190001
"288","2008-02-25",19.183332
"289","2008-02-26",19.426666
"290","2008-02-27",20.486666
"291","2008-02-28",20.129999
"292","2008-02-29",19.360001
"293","2008-03-03",19.42
"294","2008-03-04",18.646667
"295","2008-03-05",18.553333
"296","2008-03-06",18.076666
"297","2008-03-07",17.873333
"298","2008-03-10",17.389999
"299","2008-03-11",19.33
"300","2008-03-12",18.736666
"301","2008-03-13",18.433332
"302","2008-03-14",17.256666
"303","2008-03-17",16.906666
"304","2008-03-18",17.943333
"305","2008-03-19",16.666666
"306","2008-03-20",16.843334
"307","2008-03-24",16.976667
"308","2008-03-25",18.423334
"309","2008-03-26",17.333334
"310","2008-03-27",16.763334
"311","2008-03-28",17.693333
"312","2008-03-31",17.353333
"313","2008-04-01",18.546667
"314","2008-04-02",18.246666
"315","2008-04-03",19.266666
"316","2008-04-04",19.023333
"317","2008-04-07",19.84
"318","2008-04-08",19.303333
"319","2008-04-09",18.526667
"320","2008-04-10",19.146667
"321","2008-04-11",18.616667
"322","2008-04-14",18.309999
"323","2008-04-15",18.366667
"324","2008-04-16",18.816668
"325","2008-04-17",18.756666
"326","2008-04-18",18.863333
"327","2008-04-21",19.293333
"328","2008-04-22",19.236666
"329","2008-04-23",21.273333
"330","2008-04-24",22.139999
"331","2008-04-25",21.963333
"332","2008-04-28",21.453333
"333","2008-04-29",21.620001
"334","2008-04-30",21.866667
"335","2008-05-01",22.443333
"336","2008-05-02",22.763334
"337","2008-05-05",22.583334
"338","2008-05-06",22.783333
"339","2008-05-07",21.493334
"340","2008-05-08",21.366667
"341","2008-05-09",21.013334
"342","2008-05-12",20.790001
"343","2008-05-13",21.1
"344","2008-05-14",21.219999
"345","2008-05-15",21.353333
"346","2008-05-16",21.313334
"347","2008-05-19",21.373333
"348","2008-05-20",20.549999
"349","2008-05-21",20.59
"350","2008-05-22",20.543333
"351","2008-05-23",20.086666
"352","2008-05-27",19.91
"353","2008-05-28",19.893333
"354","2008-05-29",20.086666
"355","2008-05-30",20.116667
"356","2008-06-02",20.216667
"357","2008-06-03",19.803333
"358","2008-06-04",19.483334
"359","2008-06-05",19.916666
"360","2008-06-06",18.903334
"361","2008-06-09",18.903334
"362","2008-06-10",18.546667
"363","2008-06-11",18.076666
"364","2008-06-12",18.396667
"365","2008-06-13",18.32
"366","2008-06-16",18.440001
"367","2008-06-17",18.223333
"368","2008-06-18",18.48
"369","2008-06-19",18.413334
"370","2008-06-20",17.73
"371","2008-06-23",17.953333
"372","2008-06-24",17.969999
"373","2008-06-25",18.290001
"374","2008-06-26",17.493334
"375","2008-06-27",17.406666
"376","2008-06-30",17.393333
"377","2008-07-01",17.203333
"378","2008-07-02",16.5
"379","2008-07-03",16.383333
"380","2008-07-07",17.083334
"381","2008-07-08",17.333334
"382","2008-07-09",17.200001
"383","2008-07-10",18.133333
"384","2008-07-11",17.866667
"385","2008-07-14",17.82
"386","2008-07-15",17.203333
"387","2008-07-16",18.143333
"388","2008-07-17",18.586666
"389","2008-07-18",18.540001
"390","2008-07-21",18.926666
"391","2008-07-22",19.446667
"392","2008-07-23",19.696667
"393","2008-07-24",18.826666
"394","2008-07-25",18.866667
"395","2008-07-28",18.59
"396","2008-07-29",19.293333
"397","2008-07-30",19.523333
"398","2008-07-31",18.863333
"399","2008-08-01",19.106667
"400","2008-08-04",18.799999
"401","2008-08-05",19.35
"402","2008-08-06",19.466667
"403","2008-08-07",18.466667
"404","2008-08-08",18.596666
"405","2008-08-11",18.313334
"406","2008-08-12",17.726667
"407","2008-08-13",17.466667
"408","2008-08-14",17.766666
"409","2008-08-15",17.623333
"410","2008-08-18",17.106667
"411","2008-08-19",16.9
"412","2008-08-20",17.75
"413","2008-08-21",17.43
"414","2008-08-22",17.743334
"415","2008-08-25",17.613333
"416","2008-08-26",18.383333
"417","2008-08-27",19.376667
"418","2008-08-28",19.383333
"419","2008-08-29",19.1
"420","2008-09-02",19.036667
"421","2008-09-03",18.663334
"422","2008-09-04",18.013334
"423","2008-09-05",18.366667
"424","2008-09-08",18.616667
"425","2008-09-09",17.973333
"426","2008-09-10",18.286667
"427","2008-09-11",18.146667
"428","2008-09-12",17.936666
"429","2008-09-15",17.016666
"430","2008-09-16",17.403334
"431","2008-09-17",16.263334
"432","2008-09-18",17.790001
"433","2008-09-19",18.916666
"434","2008-09-22",18.486666
"435","2008-09-23",18.049999
"436","2008-09-24",18.583334
"437","2008-09-25",19.373333
"438","2008-09-26",19.083334
"439","2008-09-29",17.190001
"440","2008-09-30",18.540001
"441","2008-10-01",18.716667
"442","2008-10-02",18.406666
"443","2008-10-03",19
"444","2008-10-06",17.843334
"445","2008-10-07",16.933332
"446","2008-10-08",16.833334
"447","2008-10-09",15.566667
"448","2008-10-10",15.1
"449","2008-10-13",17.610001
"450","2008-10-14",16.963333
"451","2008-10-15",14.9
"452","2008-10-16",15.913333
"453","2008-10-17",14.96
"454","2008-10-20",16.276667
"455","2008-10-21",14.783334
"456","2008-10-22",14.04
"457","2008-10-23",13.876667
"458","2008-10-24",12.56
"459","2008-10-27",11.19
"460","2008-10-28",13.216666
"461","2008-10-29",12.45
"462","2008-10-30",13.646667
"463","2008-10-31",13.206667
"464","2008-11-03",13.516666
"465","2008-11-04",14.07
"466","2008-11-05",13.28
"467","2008-11-06",12.466666
"468","2008-11-07",13.936666
"469","2008-11-10",14.263333
"470","2008-11-11",13.166667
"471","2008-11-12",12.766666
"472","2008-11-13",14.5
"473","2008-11-14",13.753333
"474","2008-11-17",13.513333
"475","2008-11-18",12.933333
"476","2008-11-19",11.903334
"477","2008-11-20",11.426666
"478","2008-11-21",13.073334
"479","2008-11-24",13.126667
"480","2008-11-25",12.993333
"481","2008-11-26",14.133333
"482","2008-11-28",12.926666
"483","2008-12-01",12.53
"484","2008-12-02",13.036667
"485","2008-12-03",13.416667
"486","2008-12-04",13.113334
"487","2008-12-05",14.5
"488","2008-12-08",15.44
"489","2008-12-09",14.933333
"490","2008-12-10",15.83
"491","2008-12-11",15.443334
"492","2008-12-12",15.446667
"493","2008-12-15",15.033334
"494","2008-12-16",16.459999
"495","2008-12-17",16.163334
"496","2008-12-18",16.033333
"497","2008-12-19",15.9
"498","2008-12-22",15.233334
"499","2008-12-23",14.483334
"500","2008-12-24",14.8
"501","2008-12-26",14.873333
"502","2008-12-29",14.953333
"503","2008-12-30",15.386666
"504","2008-12-31",15.466666
"505","2009-01-02",16.366667
"506","2009-01-05",16.516666
"507","2009-01-06",16.633333
"508","2009-01-07",15.673333
"509","2009-01-08",15.5
"510","2009-01-09",15.033334
"511","2009-01-12",14.27
"512","2009-01-13",14.253333
"513","2009-01-14",13.866667
"514","2009-01-15",14.263333
"515","2009-01-16",14.416667
"516","2009-01-20",13.036667
"517","2009-01-21",13.46
"518","2009-01-22",12.78
"519","2009-01-23",13.02
"520","2009-01-26",13.126667
"521","2009-01-27",13.466666
"522","2009-01-28",14.093333
"523","2009-01-29",13.06
"524","2009-01-30",13.193334
"525","2009-02-02",13.24
"526","2009-02-03",13.653334
"527","2009-02-04",14.193334
"528","2009-02-05",14.9
"529","2009-02-06",15.71
"530","2009-02-09",15.433333
"531","2009-02-10",14.78
"532","2009-02-11",14.816667
"533","2009-02-12",14.64
"534","2009-02-13",14.893333
"535","2009-02-17",13.953333
"536","2009-02-18",14.306666
"537","2009-02-19",14.41
"538","2009-02-20",14.153334
"539","2009-02-23",14.27
"540","2009-02-24",14.893333
"541","2009-02-25",14.686666
"542","2009-02-26",14.34
"543","2009-02-27",13.863334
"544","2009-03-02",13.11
"545","2009-03-03",13.27
"546","2009-03-04",14.246667
"547","2009-03-05",13.8
"548","2009-03-06",13.686666
"549","2009-03-09",13.5
"550","2009-03-10",14.39
"551","2009-03-11",14.516666
"552","2009-03-12",15.173333
"553","2009-03-13",15.613334
"554","2009-03-16",16.030001
"555","2009-03-17",15.986667
"556","2009-03-18",16.093334
"557","2009-03-19",16.006666
"558","2009-03-20",15.683333
"559","2009-03-23",17.17
"560","2009-03-24",16.709999
"561","2009-03-25",16.736666
"562","2009-03-26",17.186666
"563","2009-03-27",16.74
"564","2009-03-30",16.106667
"565","2009-03-31",16.413334
"566","2009-04-01",16.700001
"567","2009-04-02",17.663334
"568","2009-04-03",17.683332
"569","2009-04-06",17.673334
"570","2009-04-07",17.333334
"571","2009-04-08",17.483334
"572","2009-04-09",18.236666
"573","2009-04-13",18.606667
"574","2009-04-14",17.796667
"575","2009-04-15",18.266666
"576","2009-04-16",18.213333
"577","2009-04-17",18.24
"578","2009-04-20",17.65
"579","2009-04-21",18.09
"580","2009-04-22",17.246666
"581","2009-04-23",17.75
"582","2009-04-24",17.996666
"583","2009-04-27",17.326666
"584","2009-04-28",16.946667
"585","2009-04-29",17.573334
"586","2009-04-30",17.65
"587","2009-05-01",17.756666
"588","2009-05-04",19.110001
"589","2009-05-05",18.636667
"590","2009-05-06",19.063334
"591","2009-05-07",18.606667
"592","2009-05-08",19.016666
"593","2009-05-11",18.116667
"594","2009-05-12",18.09
"595","2009-05-13",17.700001
"596","2009-05-14",17.83
"597","2009-05-15",17.643333
"598","2009-05-18",18.236666
"599","2009-05-19",18.046667
"600","2009-05-20",17.860001
"601","2009-05-21",17.440001
"602","2009-05-22",17.416666
"603","2009-05-26",17.66
"604","2009-05-27",17.673334
"605","2009-05-28",18.026667
"606","2009-05-29",18.48
"607","2009-06-01",19.52
"608","2009-06-02",19.040001
"609","2009-06-03",18.950001
"610","2009-06-04",19.356667
"611","2009-06-05",19.383333
"612","2009-06-08",19.083334
"613","2009-06-09",18.893333
"614","2009-06-10",19.493334
"615","2009-06-11",19.796667
"616","2009-06-12",19.379999
"617","2009-06-15",18.75
"618","2009-06-16",18.316668
"619","2009-06-17",18.376667
"620","2009-06-18",18.35
"621","2009-06-19",18.23
"622","2009-06-22",17.816668
"623","2009-06-23",17.67
"624","2009-06-24",18.076666
"625","2009-06-25",18.513334
"626","2009-06-26",18.576666
"627","2009-06-29",18.736666
"628","2009-06-30",18.48
"629","2009-07-01",18.58
"630","2009-07-02",18.276667
"631","2009-07-06",18.969999
"632","2009-07-07",18.306667
"633","2009-07-08",18.463333
"634","2009-07-09",19.633333
"635","2009-07-10",19.626667
"636","2009-07-13",19.503334
"637","2009-07-14",19.706667
"638","2009-07-15",20.209999
"639","2009-07-16",20.083334
"640","2009-07-17",20.09
"641","2009-07-20",21.476667
"642","2009-07-21",21.583334
"643","2009-07-22",21.563334
"644","2009-07-23",22.906666
"645","2009-07-24",22.746666
"646","2009-07-27",22.713333
"647","2009-07-28",22.616667
"648","2009-07-29",22.040001
"649","2009-07-30",22.096666
"650","2009-07-31",22.186666
"651","2009-08-03",22.976667
"652","2009-08-04",22.433332
"653","2009-08-05",22.163334
"654","2009-08-06",22
"655","2009-08-07",21.803333
"656","2009-08-10",21.683332
"657","2009-08-11",21.549999
"658","2009-08-12",21.913334
"659","2009-08-13",21.956667
"660","2009-08-14",21.343334
"661","2009-08-17",20.366667
"662","2009-08-18",20.799999
"663","2009-08-19",20.889999
"664","2009-08-20",21.209999
"665","2009-08-21",21.299999
"666","2009-08-24",21.163334
"667","2009-08-25",21.416666
"668","2009-08-26",22.033333
"669","2009-08-27",21.950001
"670","2009-08-28",21.456667
"671","2009-08-31",21.120001
"672","2009-09-01",20.393333
"673","2009-09-02",20.92
"674","2009-09-03",21.530001
"675","2009-09-04",21.976667
"676","2009-09-08",22.456667
"677","2009-09-09",22.446667
"678","2009-09-10",22.48
"679","2009-09-11",22.426666
"680","2009-09-14",22.379999
"681","2009-09-15",22.27
"682","2009-09-16",22.903334
"683","2009-09-17",23.193333
"684","2009-09-18",23.34
"685","2009-09-21",22.85
"686","2009-09-22",23.363333
"687","2009-09-23",22.813334
"688","2009-09-24",22.093334
"689","2009-09-25",22.139999
"690","2009-09-28",22.08
"691","2009-09-29",22.1
"692","2009-09-30",21.903334
"693","2009-10-01",21.173334
"694","2009-10-02",21.053333
"695","2009-10-05",21.503334
"696","2009-10-06",22.26
"697","2009-10-07",22.493334
"698","2009-10-08",22.83
"699","2009-10-09",22.913334
"700","2009-10-12",22.59
"701","2009-10-13",22.67
"702","2009-10-14",23.453333
"703","2009-10-15",23.206667
"704","2009-10-16",23.059999
"705","2009-10-19",23.573334
"706","2009-10-20",23.353333
"707","2009-10-21",23.35
"708","2009-10-22",23.303333
"709","2009-10-23",24.066668
"710","2009-10-26",24.123333
"711","2009-10-27",24.209999
"712","2009-10-28",23.27
"713","2009-10-29",23.9
"714","2009-10-30",22.870001
"715","2009-11-02",23.870001
"716","2009-11-03",23.546667
"717","2009-11-04",23.983334
"718","2009-11-05",24.186666
"719","2009-11-06",24.299999
"720","2009-11-09",25.183332
"721","2009-11-10",25.120001
"722","2009-11-11",25.256666
"723","2009-11-12",24.663334
"724","2009-11-13",25.033333
"725","2009-11-16",25.316668
"726","2009-11-17",25.323334
"727","2009-11-18",25.106667
"728","2009-11-19",24.606667
"729","2009-11-20",24.776667
"730","2009-11-23",25.559999
"731","2009-11-24",25.309999
"732","2009-11-25",26.283333
"733","2009-11-27",25.033333
"734","2009-11-30",25.219999
"735","2009-12-01",25.506666
"736","2009-12-02",25.413334
"737","2009-12-03",25.496666
"738","2009-12-04",26.620001
"739","2009-12-07",26.360001
"740","2009-12-08",25.856667
"741","2009-12-09",25.683332
"742","2009-12-10",25.870001
"743","2009-12-11",25.603333
"744","2009-12-14",25.666666
"745","2009-12-15",25.026667
"746","2009-12-16",25.030001
"747","2009-12-17",24.450001
"748","2009-12-18",24.356667
"749","2009-12-21",23.656666
"750","2009-12-22",23.809999
"751","2009-12-23",24.156666
"752","2009-12-24",24.35
"753","2009-12-28",24.286667
"754","2009-12-29",24.383333
"755","2009-12-30",24.426666
"756","2009-12-31",24.450001
"757","2010-01-04",24.816668
"758","2010-01-05",25.379999
"759","2010-01-06",25.309999
"760","2010-01-07",24.823334
"761","2010-01-08",24.866667
"762","2010-01-11",24.483334
"763","2010-01-12",24.139999
"764","2010-01-13",23.966667
"765","2010-01-14",23.756666
"766","2010-01-15",23.51
"767","2010-01-19",23.983334
"768","2010-01-20",23.443333
"769","2010-01-21",22.716667
"770","2010-01-22",22.396667
"771","2010-01-25",22.49
"772","2010-01-26",21.766666
"773","2010-01-27",21.68
"774","2010-01-28",21.709999
"775","2010-01-29",22.013334
"776","2010-02-01",22.493334
"777","2010-02-02",22.379999
"778","2010-02-03",22.206667
"779","2010-02-04",21.333334
"780","2010-02-05",21.18
"781","2010-02-08",20.833334
"782","2010-02-09",21.200001
"783","2010-02-10",21.376667
"784","2010-02-11",21.883333
"785","2010-02-12",21.833334
"786","2010-02-16",22.136667
"787","2010-02-17",22.27
"788","2010-02-18",22.41
"789","2010-02-19",22.139999
"790","2010-02-22",22.376667
"791","2010-02-23",21.956667
"792","2010-02-24",22.4
"793","2010-02-25",22.246666
"794","2010-02-26",22.153334
"795","2010-03-01",22.68
"796","2010-03-02",22.776667
"797","2010-03-03",22.68
"798","2010-03-04",22.416666
"799","2010-03-05",22.556667
"800","2010-03-08",22.799999
"801","2010-03-09",23.516666
"802","2010-03-10",23.700001
"803","2010-03-11",23.506666
"804","2010-03-12",23.483334
"805","2010-03-15",23.366667
"806","2010-03-16",23.503334
"807","2010-03-17",23.946667
"808","2010-03-18",23.866667
"809","2010-03-19",23.633333
"810","2010-03-22",23.443333
"811","2010-03-23",23.313334
"812","2010-03-24",23.013334
"813","2010-03-25",22.796667
"814","2010-03-26",23.413334
"815","2010-03-29",23.776667
"816","2010-03-30",23.843334
"817","2010-03-31",24.013334
"818","2010-04-01",24.613333
"819","2010-04-05",24.93
"820","2010-04-06",24.833334
"821","2010-04-07",24.446667
"822","2010-04-08",24.493334
"823","2010-04-09",24.66
"824","2010-04-12",24.469999
"825","2010-04-13",24.446667
"826","2010-04-14",24.696667
"827","2010-04-15",24.373333
"828","2010-04-16",23.866667
"829","2010-04-19",23.706667
"830","2010-04-20",23.906666
"831","2010-04-21",23.389999
"832","2010-04-22",23.566668
"833","2010-04-23",23.566668
"834","2010-04-26",23.506666
"835","2010-04-27",22.556667
"836","2010-04-28",22.306667
"837","2010-04-29",22.6
"838","2010-04-30",22.530001
"839","2010-05-03",22.673334
"840","2010-05-04",21.860001
"841","2010-05-05",21.736666
"842","2010-05-06",21.07
"843","2010-05-07",21.543333
"844","2010-05-10",22.496666
"845","2010-05-11",22.059999
"846","2010-05-12",22.183332
"847","2010-05-13",22.1
"848","2010-05-14",21.576666
"849","2010-05-17",21.690001
"850","2010-05-18",21.603333
"851","2010-05-19",21.633333
"852","2010-05-20",20.893333
"853","2010-05-21",21.483334
"854","2010-05-24",21.41
"855","2010-05-25",21.403334
"856","2010-05-26",21.1
"857","2010-05-27",22.003334
"858","2010-05-28",21.816668
"859","2010-06-01",21.326666
"860","2010-06-02",21.940001
"861","2010-06-03",21.676666
"862","2010-06-04",21.366667
"863","2010-06-07",21.17
"864","2010-06-08",21.43
"865","2010-06-09",21.786667
"866","2010-06-10",22.139999
"867","2010-06-11",22.233334
"868","2010-06-14",22.066668
"869","2010-06-15",22.610001
"870","2010-06-16",22.633333
"871","2010-06-17",22.406666
"872","2010-06-18",22.453333
"873","2010-06-21",22.82
"874","2010-06-22",22.706667
"875","2010-06-23",22.92
"876","2010-06-24",22.586666
"877","2010-06-25",22.863333
"878","2010-06-28",22.806667
"879","2010-06-29",21.83
"880","2010-06-30",21.733334
"881","2010-07-01",21.873333
"882","2010-07-02",22.033333
"883","2010-07-06",22.123333
"884","2010-07-07",22.336666
"885","2010-07-08",22.383333
"886","2010-07-09",22.566668
"887","2010-07-12",21.856667
"888","2010-07-13",21.940001
"889","2010-07-14",21.566668
"890","2010-07-15",21.456667
"891","2010-07-16",21.223333
"892","2010-07-19",21.326666
"893","2010-07-20",21.836666
"894","2010-07-21",21.700001
"895","2010-07-22",22.286667
"896","2010-07-23",22.276667
"897","2010-07-26",22.376667
"898","2010-07-27",22.323334
"899","2010-07-28",22.283333
"900","2010-07-29",22.346666
"901","2010-07-30",22.389999
"902","2010-08-02",22.816668
"903","2010-08-03",22.543333
"904","2010-08-04",22.546667
"905","2010-08-05",22.549999
"906","2010-08-06",22.35
"907","2010-08-09",22.523333
"908","2010-08-10",22.093334
"909","2010-08-11",21.663334
"910","2010-08-12",21.573334
"911","2010-08-13",21.416666
"912","2010-08-16",21.743334
"913","2010-08-17",21.85
"914","2010-08-18",21.576666
"915","2010-08-19",21.466667
"916","2010-08-20",21.386667
"917","2010-08-23",21.129999
"918","2010-08-24",20.98
"919","2010-08-25",20.416666
"920","2010-08-26",19.67
"921","2010-08-27",19.656666
"922","2010-08-30",19.120001
"923","2010-08-31",19.183332
"924","2010-09-01",19.576666
"925","2010-09-02",19.646667
"926","2010-09-03",19.709999
"927","2010-09-07",19.493334
"928","2010-09-08",19.450001
"929","2010-09-09",19.370001
"930","2010-09-10",19.299999
"931","2010-09-13",19.893333
"932","2010-09-14",19.926666
"933","2010-09-15",19.966667
"934","2010-09-16",19.893333
"935","2010-09-17",19.766666
"936","2010-09-20",20.063334
"937","2010-09-21",20.25
"938","2010-09-22",20.15
"939","2010-09-23",20.056667
"940","2010-09-24",20.456667
"941","2010-09-27",20.059999
"942","2010-09-28",19.973333
"943","2010-09-29",20.066668
"944","2010-09-30",19.826666
