"","date","CCS"
"407","2016-01-28",14.54
"408","2016-01-29",14.79
"409","2016-02-01",14.48
"410","2016-02-02",13.92
"411","2016-02-03",14.13
"412","2016-02-04",14.42
"413","2016-02-05",13.82
"414","2016-02-08",13.47
"415","2016-02-09",13.76
"416","2016-02-10",14.17
"417","2016-02-11",14.12
"418","2016-02-12",14.3
"419","2016-02-16",14.79
"420","2016-02-17",14.16
"421","2016-02-18",14
"422","2016-02-19",14.31
"423","2016-02-22",14.6
"424","2016-02-23",14.53
"425","2016-02-24",14.57
"426","2016-02-25",14.78
"427","2016-02-26",15.54
"428","2016-02-29",15.74
"429","2016-03-01",15.87
"430","2016-03-02",15.82
"431","2016-03-03",16.41
"432","2016-03-04",16.129999
"433","2016-03-07",15.98
"434","2016-03-08",15.7
"435","2016-03-09",15.94
"436","2016-03-10",15.63
"437","2016-03-11",16.24
"438","2016-03-14",15.73
"439","2016-03-15",15.51
"440","2016-03-16",15.98
"441","2016-03-17",16.370001
"442","2016-03-18",16.99
"443","2016-03-21",16.190001
"444","2016-03-22",16.18
"445","2016-03-23",15.56
"446","2016-03-24",15.82
"447","2016-03-28",15.98
"448","2016-03-29",16.450001
"449","2016-03-30",16.35
"450","2016-03-31",17.07
"451","2016-04-01",16.450001
"452","2016-04-04",16.200001
"453","2016-04-05",16.67
"454","2016-04-06",16.940001
"455","2016-04-07",17.17
"456","2016-04-08",17.370001
"457","2016-04-11",17.719999
"458","2016-04-12",17.940001
"459","2016-04-13",18.540001
"460","2016-04-14",18.43
"461","2016-04-15",18.67
"462","2016-04-18",18.85
"463","2016-04-19",18.15
"464","2016-04-20",18.27
"465","2016-04-21",18.809999
"466","2016-04-22",18.68
"467","2016-04-25",17.940001
"468","2016-04-26",18.07
"469","2016-04-27",17.99
"470","2016-04-28",17.16
"471","2016-04-29",17.24
"472","2016-05-02",17.370001
"473","2016-05-03",16.77
"474","2016-05-04",17.25
"475","2016-05-05",16.879999
"476","2016-05-06",17.41
"477","2016-05-09",17.74
"478","2016-05-10",17.639999
"479","2016-05-11",17.5
"480","2016-05-12",17.299999
"481","2016-05-13",17.379999
"482","2016-05-16",17.110001
"483","2016-05-17",17.01
"484","2016-05-18",16.98
"485","2016-05-19",16.77
"486","2016-05-20",17.280001
"487","2016-05-23",17.120001
"488","2016-05-24",17.65
"489","2016-05-25",17.59
"490","2016-05-26",17.700001
"491","2016-05-27",17.98
"492","2016-05-31",18.110001
"493","2016-06-01",18.25
"494","2016-06-02",18.35
"495","2016-06-03",17.860001
"496","2016-06-06",18.190001
"497","2016-06-07",18.450001
"498","2016-06-08",18.459999
"499","2016-06-09",18.5
"500","2016-06-10",18.450001
"501","2016-06-13",18.040001
"502","2016-06-14",17.9
"503","2016-06-15",17.85
"504","2016-06-16",17.690001
"505","2016-06-17",17.790001
"506","2016-06-20",17.84
"507","2016-06-21",17.75
"508","2016-06-22",17.309999
"509","2016-06-23",17.379999
"510","2016-06-24",17.120001
"511","2016-06-27",16.540001
"512","2016-06-28",16.549999
"513","2016-06-29",16.84
"514","2016-06-30",17.34
"515","2016-07-01",17.48
"516","2016-07-05",17.18
"517","2016-07-06",17.15
"518","2016-07-07",17.379999
"519","2016-07-08",18.200001
"520","2016-07-11",18.059999
"521","2016-07-12",18.120001
"522","2016-07-13",18.059999
"523","2016-07-14",17.99
"524","2016-07-15",18
"525","2016-07-18",18.08
"526","2016-07-19",17.92
"527","2016-07-20",17.969999
"528","2016-07-21",18.16
"529","2016-07-22",18.200001
"530","2016-07-25",18.389999
"531","2016-07-26",18.4
"532","2016-07-27",18.469999
"533","2016-07-28",18.33
"534","2016-07-29",17.700001
"535","2016-08-01",17.74
"536","2016-08-02",17.67
"537","2016-08-03",19.99
"538","2016-08-04",20.48
"539","2016-08-05",20.280001
"540","2016-08-08",19.889999
"541","2016-08-09",19.440001
"542","2016-08-10",19.280001
"543","2016-08-11",19.559999
"544","2016-08-12",19.52
"545","2016-08-15",19.700001
"546","2016-08-16",19.700001
"547","2016-08-17",19.190001
"548","2016-08-18",19.34
"549","2016-08-19",19.59
"550","2016-08-22",19.42
"551","2016-08-23",19.84
"552","2016-08-24",20.08
"553","2016-08-25",20.200001
"554","2016-08-26",19.950001
"555","2016-08-29",19.91
"556","2016-08-30",19.889999
"557","2016-08-31",19.690001
"558","2016-09-01",19.9
"559","2016-09-02",20.27
"560","2016-09-06",20.120001
"561","2016-09-07",20.709999
"562","2016-09-08",20.379999
"563","2016-09-09",19.41
"564","2016-09-12",19.93
"565","2016-09-13",19.59
"566","2016-09-14",20.200001
"567","2016-09-15",20.469999
"568","2016-09-16",20
"569","2016-09-19",19.969999
"570","2016-09-20",19.610001
"571","2016-09-21",19.790001
"572","2016-09-22",20.969999
"573","2016-09-23",20.870001
"574","2016-09-26",20.700001
"575","2016-09-27",20.83
"576","2016-09-28",21.15
"577","2016-09-29",21.18
"578","2016-09-30",21.51
"579","2016-10-03",21.190001
"580","2016-10-04",21.25
"581","2016-10-05",21.120001
"582","2016-10-06",21
"583","2016-10-07",20.469999
"584","2016-10-10",20.65
"585","2016-10-11",20.450001
"586","2016-10-12",21.059999
"587","2016-10-13",20.76
"588","2016-10-14",20.84
"589","2016-10-17",20.950001
"590","2016-10-18",20.9
"591","2016-10-19",20.799999
"592","2016-10-20",20.700001
"593","2016-10-21",20.700001
"594","2016-10-24",21
"595","2016-10-25",20.4
"596","2016-10-26",20.450001
"597","2016-10-27",19.950001
"598","2016-10-28",19.75
"599","2016-10-31",19.700001
"600","2016-11-01",19.35
"601","2016-11-02",19.200001
"602","2016-11-03",20.200001
"603","2016-11-04",19.85
"604","2016-11-07",20.049999
"605","2016-11-08",19.85
"606","2016-11-09",20.35
"607","2016-11-10",20.4
"608","2016-11-11",21
"609","2016-11-14",20.65
"610","2016-11-15",20.5
"611","2016-11-16",20.450001
"612","2016-11-17",20.700001
"613","2016-11-18",21.35
"614","2016-11-21",21.200001
"615","2016-11-22",21
"616","2016-11-23",21.35
"617","2016-11-25",21.450001
"618","2016-11-28",21
"619","2016-11-29",21.049999
"620","2016-11-30",20.75
"621","2016-12-01",20.299999
"622","2016-12-02",19.799999
"623","2016-12-05",20.450001
"624","2016-12-06",21.15
"625","2016-12-07",21.299999
"626","2016-12-08",21.5
"627","2016-12-09",21.6
"628","2016-12-12",21.450001
"629","2016-12-13",21.5
"630","2016-12-14",21.049999
"631","2016-12-15",20.450001
"632","2016-12-16",20.85
"633","2016-12-19",20.950001
"634","2016-12-20",21.25
"635","2016-12-21",21.299999
"636","2016-12-22",21
"637","2016-12-23",20.65
"638","2016-12-27",20.799999
"639","2016-12-28",21.4
"640","2016-12-29",21.299999
"641","2016-12-30",21
"642","2017-01-03",21.25
"643","2017-01-04",21.299999
"644","2017-01-05",21.15
"645","2017-01-06",20.9
"646","2017-01-09",21
"647","2017-01-10",20.950001
"648","2017-01-11",21
"649","2017-01-12",21.4
"650","2017-01-13",21.450001
"651","2017-01-17",20.9
"652","2017-01-18",21.35
"653","2017-01-19",20.75
"654","2017-01-20",21.1
"655","2017-01-23",21.65
"656","2017-01-24",22.9
"657","2017-01-25",23.9
"658","2017-01-26",23.450001
"659","2017-01-27",23.450001
"660","2017-01-30",22.9
"661","2017-01-31",22.75
"662","2017-02-01",22.700001
"663","2017-02-02",22.799999
"664","2017-02-03",23.049999
"665","2017-02-06",22.549999
"666","2017-02-07",22.35
"667","2017-02-08",22.4
"668","2017-02-09",22.4
"669","2017-02-10",22.799999
"670","2017-02-13",22.549999
"671","2017-02-14",23.299999
"672","2017-02-15",23.299999
"673","2017-02-16",23.35
"674","2017-02-17",22.950001
"675","2017-02-21",22.85
"676","2017-02-22",22.65
"677","2017-02-23",22.75
"678","2017-02-24",22.799999
"679","2017-02-27",22.799999
"680","2017-02-28",22.85
"681","2017-03-01",22.700001
"682","2017-03-02",23.1
"683","2017-03-03",23.15
"684","2017-03-06",23.6
"685","2017-03-07",24.15
"686","2017-03-08",24.75
"687","2017-03-09",24.4
"688","2017-03-10",24.85
"689","2017-03-13",24.25
"690","2017-03-14",24.450001
"691","2017-03-15",24.65
"692","2017-03-16",25.299999
"693","2017-03-17",25.35
"694","2017-03-20",25.4
"695","2017-03-21",24.9
"696","2017-03-22",24.5
"697","2017-03-23",25.35
"698","2017-03-24",24.85
"699","2017-03-27",24.75
"700","2017-03-28",25.299999
"701","2017-03-29",25.4
"702","2017-03-30",25.25
"703","2017-03-31",25.4
"704","2017-04-03",25.4
"705","2017-04-04",25.35
"706","2017-04-05",25.549999
"707","2017-04-06",25.85
"708","2017-04-07",26.200001
"709","2017-04-10",26.1
"710","2017-04-11",26.6
"711","2017-04-12",26.4
"712","2017-04-13",25.549999
"713","2017-04-17",26.049999
"714","2017-04-18",26.75
"715","2017-04-19",26.799999
"716","2017-04-20",26.9
"717","2017-04-21",26.9
"718","2017-04-24",27.049999
"719","2017-04-25",26.950001
"720","2017-04-26",27.700001
"721","2017-04-27",27.700001
"722","2017-04-28",27.299999
"723","2017-05-01",27.9
"724","2017-05-02",27.1
"725","2017-05-03",26.9
"726","2017-05-04",26.9
"727","2017-05-05",26.549999
"728","2017-05-08",27.200001
"729","2017-05-09",26.799999
"730","2017-05-10",25.950001
"731","2017-05-11",25.6
"732","2017-05-12",25.65
"733","2017-05-15",26.25
"734","2017-05-16",26.25
"735","2017-05-17",25.4
"736","2017-05-18",25.85
"737","2017-05-19",26.15
"738","2017-05-22",26.1
"739","2017-05-23",25.6
"740","2017-05-24",25.6
"741","2017-05-25",25.549999
"742","2017-05-26",25.25
"743","2017-05-30",25.25
"744","2017-05-31",24.9
"745","2017-06-01",25.35
"746","2017-06-02",25.6
"747","2017-06-05",25
"748","2017-06-06",24.75
"749","2017-06-07",24.85
"750","2017-06-08",25.15
"751","2017-06-09",25.200001
"752","2017-06-12",25.25
"753","2017-06-13",25.5
"754","2017-06-14",25.4
"755","2017-06-15",25.450001
"756","2017-06-16",24.75
"757","2017-06-19",25.200001
"758","2017-06-20",25
"759","2017-06-21",24.450001
"760","2017-06-22",24.450001
"761","2017-06-23",24.35
"762","2017-06-26",24.5
"763","2017-06-27",24.4
"764","2017-06-28",24.700001
"765","2017-06-29",24.4
"766","2017-06-30",24.799999
"767","2017-07-03",25.1
"768","2017-07-05",25.549999
"769","2017-07-06",24.9
"770","2017-07-07",25.450001
"771","2017-07-10",25.700001
"772","2017-07-11",25.35
"773","2017-07-12",25.85
"774","2017-07-13",25.700001
"775","2017-07-14",25.75
"776","2017-07-17",25.85
"777","2017-07-18",25.6
"778","2017-07-19",25.700001
"779","2017-07-20",25.700001
"780","2017-07-21",25.9
"781","2017-07-24",25.75
"782","2017-07-25",26.1
"783","2017-07-26",25.85
"784","2017-07-27",25.6
"785","2017-07-28",25.799999
"786","2017-07-31",25.9
"787","2017-08-01",26.049999
"788","2017-08-02",26.1
"789","2017-08-03",25.799999
"790","2017-08-04",25
"791","2017-08-07",24.15
"792","2017-08-08",24.1
"793","2017-08-09",23.950001
"794","2017-08-10",23.049999
"795","2017-08-11",23
"796","2017-08-14",23.299999
"797","2017-08-15",23.950001
"798","2017-08-16",24.049999
"799","2017-08-17",23.1
"800","2017-08-18",22.299999
"801","2017-08-21",22.4
"802","2017-08-22",22.6
"803","2017-08-23",22.5
"804","2017-08-24",22.700001
"805","2017-08-25",22.9
"806","2017-08-28",22.549999
"807","2017-08-29",22.299999
"808","2017-08-30",21.950001
"809","2017-08-31",22.549999
"810","2017-09-01",22.450001
"811","2017-09-05",22.15
"812","2017-09-06",22.200001
"813","2017-09-07",22.6
"814","2017-09-08",22.799999
"815","2017-09-11",23.35
"816","2017-09-12",23.549999
"817","2017-09-13",23.799999
"818","2017-09-14",24.200001
"819","2017-09-15",24
"820","2017-09-18",24
"821","2017-09-19",24.200001
"822","2017-09-20",23.950001
"823","2017-09-21",24.049999
"824","2017-09-22",24.4
"825","2017-09-25",24.35
"826","2017-09-26",24.6
"827","2017-09-27",24.65
"828","2017-09-28",24.75
"829","2017-09-29",24.700001
"830","2017-10-02",25.4
"831","2017-10-03",25.25
"832","2017-10-04",25.200001
"833","2017-10-05",25.5
"834","2017-10-06",25.6
"835","2017-10-09",25.200001
"836","2017-10-10",25.5
"837","2017-10-11",25.4
"838","2017-10-12",25.5
"839","2017-10-13",25.65
"840","2017-10-16",25.85
"841","2017-10-17",25.9
"842","2017-10-18",26.4
"843","2017-10-19",26.549999
"844","2017-10-20",26.700001
"845","2017-10-23",26.75
"846","2017-10-24",27.1
"847","2017-10-25",27
"848","2017-10-26",27.049999
"849","2017-10-27",27.35
"850","2017-10-30",27.85
"851","2017-10-31",28.549999
"852","2017-11-01",29
"853","2017-11-02",27.700001
"854","2017-11-03",29.450001
"855","2017-11-06",29.6
"856","2017-11-07",28.549999
"857","2017-11-08",28.799999
"858","2017-11-09",28.450001
"859","2017-11-10",28.5
"860","2017-11-13",28.4
"861","2017-11-14",29.799999
"862","2017-11-15",29.25
"863","2017-11-16",28.700001
"864","2017-11-17",29.35
"865","2017-11-20",29.4
"866","2017-11-21",29.700001
"867","2017-11-22",30.049999
"868","2017-11-24",30.5
"869","2017-11-27",30.200001
"870","2017-11-28",30.65
"871","2017-11-29",31.25
"872","2017-11-30",31.35
"873","2017-12-01",30.65
"874","2017-12-04",30.5
"875","2017-12-05",30.25
"876","2017-12-06",29.75
"877","2017-12-07",29.85
"878","2017-12-08",29.85
"879","2017-12-11",30
"880","2017-12-12",29.5
"881","2017-12-13",29.65
"882","2017-12-14",29.549999
"883","2017-12-15",29.549999
"884","2017-12-18",29.950001
"885","2017-12-19",29.75
"886","2017-12-20",30.049999
"887","2017-12-21",30.200001
"888","2017-12-22",30.15
"889","2017-12-26",30.85
"890","2017-12-27",30.799999
"891","2017-12-28",31.1
"892","2017-12-29",31.1
"893","2018-01-02",31.9
"894","2018-01-03",33.650002
"895","2018-01-04",34.049999
"896","2018-01-05",34.450001
"897","2018-01-08",35.5
"898","2018-01-09",35.099998
"899","2018-01-10",34.25
"900","2018-01-11",34.900002
"901","2018-01-12",34.900002
"902","2018-01-16",33.849998
"903","2018-01-17",34.799999
"904","2018-01-18",34.299999
"905","2018-01-19",34.900002
"906","2018-01-22",34.400002
"907","2018-01-23",34.700001
"908","2018-01-24",34.400002
"909","2018-01-25",33.650002
"910","2018-01-26",33.349998
"911","2018-01-29",32
"912","2018-01-30",31.85
"913","2018-01-31",31.6
"914","2018-02-01",32
"915","2018-02-02",31.200001
"916","2018-02-05",29.9
"917","2018-02-06",30.950001
"918","2018-02-07",30.5
"919","2018-02-08",28.65
"920","2018-02-09",28.6
"921","2018-02-12",28.950001
"922","2018-02-13",29.299999
"923","2018-02-14",31.4
"924","2018-02-15",31.9
"925","2018-02-16",32.5
"926","2018-02-20",32.200001
"927","2018-02-21",31.950001
"928","2018-02-22",32
"929","2018-02-23",31.299999
"930","2018-02-26",31.799999
"931","2018-02-27",31.15
"932","2018-02-28",29.75
"933","2018-03-01",29.799999
"934","2018-03-02",30.35
"935","2018-03-05",30.4
"936","2018-03-06",30.299999
"937","2018-03-07",30.799999
"938","2018-03-08",30.200001
"939","2018-03-09",30.75
"940","2018-03-12",31.049999
"941","2018-03-13",31.35
"942","2018-03-14",30.799999
"943","2018-03-15",30.200001
"944","2018-03-16",30.4
"945","2018-03-19",30.450001
"946","2018-03-20",30.200001
"947","2018-03-21",30.9
"948","2018-03-22",30.25
"949","2018-03-23",30.15
"950","2018-03-26",30.6
"951","2018-03-27",29.9
"952","2018-03-28",29.5
"953","2018-03-29",29.950001
"954","2018-04-02",29.049999
"955","2018-04-03",29.85
"956","2018-04-04",31.75
"957","2018-04-05",32.400002
"958","2018-04-06",31.15
"959","2018-04-09",30.049999
"960","2018-04-10",29.65
"961","2018-04-11",29.700001
"962","2018-04-12",29.5
"963","2018-04-13",29.35
"964","2018-04-16",29.9
"965","2018-04-17",30.5
"966","2018-04-18",30.950001
"967","2018-04-19",30.15
"968","2018-04-20",29.299999
"969","2018-04-23",29.25
"970","2018-04-24",29.6
"971","2018-04-25",29.75
"972","2018-04-26",30.9
"973","2018-04-27",31.049999
"974","2018-04-30",30.75
"975","2018-05-01",31.15
