"","date","MT"
"76","2007-04-23",164.130005
"77","2007-04-24",162.270004
"78","2007-04-25",162.75
"79","2007-04-26",160.800003
"80","2007-04-27",161.039993
"81","2007-04-30",160.259995
"82","2007-05-01",158.850006
"83","2007-05-02",162.960007
"84","2007-05-03",163.529999
"85","2007-05-04",169.410004
"86","2007-05-07",172.440002
"87","2007-05-08",169.199997
"88","2007-05-09",172.050003
"89","2007-05-10",165.029999
"90","2007-05-11",168.960007
"91","2007-05-14",170.190002
"92","2007-05-15",174.240005
"93","2007-05-16",172.020004
"94","2007-05-17",172.949997
"95","2007-05-18",177.869995
"96","2007-05-21",177.360001
"97","2007-05-22",175.830002
"98","2007-05-23",175.710007
"99","2007-05-24",172.259995
"100","2007-05-25",176.070007
"101","2007-05-29",175.800003
"102","2007-05-30",175.979996
"103","2007-05-31",179.970001
"104","2007-06-01",190.110001
"105","2007-06-04",189.690002
"106","2007-06-05",190.080002
"107","2007-06-06",186.419998
"108","2007-06-07",181.199997
"109","2007-06-08",185.100006
"110","2007-06-11",186
"111","2007-06-12",182.279999
"112","2007-06-13",189.570007
"113","2007-06-14",193.619995
"114","2007-06-15",192.809998
"115","2007-06-18",195
"116","2007-06-19",197.850006
"117","2007-06-20",196.830002
"118","2007-06-21",198.929993
"119","2007-06-22",193.229996
"120","2007-06-25",192.600006
"121","2007-06-26",185.190002
"122","2007-06-27",185.759995
"123","2007-06-28",187.949997
"124","2007-06-29",187.199997
"125","2007-07-02",194.490005
"126","2007-07-03",192.419998
"127","2007-07-05",194.160004
"128","2007-07-06",194.460007
"129","2007-07-09",200.100006
"130","2007-07-10",194.039993
"131","2007-07-11",199.229996
"132","2007-07-12",203.669998
"133","2007-07-13",201.570007
"134","2007-07-16",199.350006
"135","2007-07-17",198.570007
"136","2007-07-18",196.289993
"137","2007-07-19",198.029999
"138","2007-07-20",196.949997
"139","2007-07-23",200.910004
"140","2007-07-24",195.479996
"141","2007-07-25",194.550003
"142","2007-07-26",184.050003
"143","2007-07-27",181.949997
"144","2007-07-30",187.649994
"145","2007-07-31",183.059998
"146","2007-08-01",195.929993
"147","2007-08-02",194.339996
"148","2007-08-03",189.270004
"149","2007-08-06",190.619995
"150","2007-08-07",189.449997
"151","2007-08-08",192.600006
"152","2007-08-09",179.490005
"153","2007-08-10",175.289993
"154","2007-08-13",174.630005
"155","2007-08-14",170.639999
"156","2007-08-15",166.020004
"157","2007-08-16",161.460007
"158","2007-08-17",165.990005
"159","2007-08-20",169.559998
"160","2007-08-21",172.259995
"161","2007-08-22",180.449997
"162","2007-08-23",178.800003
"163","2007-08-24",193.020004
"164","2007-08-27",193.169998
"165","2007-08-28",183.929993
"166","2007-08-29",193.5
"167","2007-08-30",193.350006
"168","2007-08-31",198.600006
"169","2007-09-04",198.690002
"170","2007-09-05",195.149994
"171","2007-09-06",197.910004
"172","2007-09-07",191.940002
"173","2007-09-10",186.960007
"174","2007-09-11",194.789993
"175","2007-09-12",190.800003
"176","2007-09-13",201.300003
"177","2007-09-14",204.75
"178","2007-09-17",198.779999
"179","2007-09-18",214.740005
"180","2007-09-19",214.050003
"181","2007-09-20",220.320007
"182","2007-09-21",228.330002
"183","2007-09-24",231.509995
"184","2007-09-25",230.910004
"185","2007-09-26",234.389999
"186","2007-09-27",235.649994
"187","2007-09-28",235.080002
"188","2007-10-01",240.240005
"189","2007-10-02",234.839996
"190","2007-10-03",227.759995
"191","2007-10-04",228.389999
"192","2007-10-05",234
"193","2007-10-08",230.699997
"194","2007-10-09",234.75
"195","2007-10-10",234.389999
"196","2007-10-11",235.710007
"197","2007-10-12",235.229996
"198","2007-10-15",233.970001
"199","2007-10-16",225.929993
"200","2007-10-17",234.509995
"201","2007-10-18",238.289993
"202","2007-10-19",232.889999
"203","2007-10-22",226.589996
"204","2007-10-23",237.960007
"205","2007-10-24",235.949997
"206","2007-10-25",236.820007
"207","2007-10-26",244.710007
"208","2007-10-29",251.639999
"209","2007-10-30",238.080002
"210","2007-10-31",239.850006
"211","2007-11-01",225.929993
"212","2007-11-02",227.160004
"213","2007-11-05",226.619995
"214","2007-11-06",232.139999
"215","2007-11-07",224.309998
"216","2007-11-08",230.160004
"217","2007-11-09",219.029999
"218","2007-11-12",205.800003
"219","2007-11-13",217.949997
"220","2007-11-14",218.100006
"221","2007-11-15",208.649994
"222","2007-11-16",212.25
"223","2007-11-19",204.990005
"224","2007-11-20",212.699997
"225","2007-11-21",209.220001
"226","2007-11-23",214.350006
"227","2007-11-26",211.229996
"228","2007-11-27",206.339996
"229","2007-11-28",216.300003
"230","2007-11-29",218.009995
"231","2007-11-30",221.460007
"232","2007-12-03",216.179993
"233","2007-12-04",208.830002
"234","2007-12-05",213.330002
"235","2007-12-06",218.429993
"236","2007-12-07",221.789993
"237","2007-12-10",224.369995
"238","2007-12-11",216.899994
"239","2007-12-12",224.699997
"240","2007-12-13",221.520004
"241","2007-12-14",213.839996
"242","2007-12-17",205.800003
"243","2007-12-18",209.580002
"244","2007-12-19",211.020004
"245","2007-12-20",214.199997
"246","2007-12-21",219.720001
"247","2007-12-24",223.350006
"248","2007-12-26",226.350006
"249","2007-12-27",228.660004
"250","2007-12-28",233.399994
"251","2007-12-31",232.050003
"252","2008-01-02",229.199997
"253","2008-01-03",227.580002
"254","2008-01-04",219.419998
"255","2008-01-07",214.350006
"256","2008-01-08",209.669998
"257","2008-01-09",206.880005
"258","2008-01-10",205.350006
"259","2008-01-11",201.210007
"260","2008-01-14",207.210007
"261","2008-01-15",196.380005
"262","2008-01-16",189.869995
"263","2008-01-17",183.539993
"264","2008-01-18",188.100006
"265","2008-01-22",182.100006
"266","2008-01-23",179.100006
"267","2008-01-24",191.399994
"268","2008-01-25",188.940002
"269","2008-01-28",194.729996
"270","2008-01-29",193.020004
"271","2008-01-30",195.869995
"272","2008-01-31",199.169998
"273","2008-02-01",214.350006
"274","2008-02-04",211.649994
"275","2008-02-05",197.699997
"276","2008-02-06",201.149994
"277","2008-02-07",199.5
"278","2008-02-08",199.830002
"279","2008-02-11",203.460007
"280","2008-02-12",209.669998
"281","2008-02-13",209.880005
"282","2008-02-14",210.75
"283","2008-02-15",211.5
"284","2008-02-19",211.259995
"285","2008-02-20",224.610001
"286","2008-02-21",226.589996
"287","2008-02-22",234.539993
"288","2008-02-25",233.610001
"289","2008-02-26",237.300003
"290","2008-02-27",239.429993
"291","2008-02-28",237.779999
"292","2008-02-29",228.059998
"293","2008-03-03",235.5
"294","2008-03-04",230.550003
"295","2008-03-05",236.039993
"296","2008-03-06",233.699997
"297","2008-03-07",224.279999
"298","2008-03-10",216.119995
"299","2008-03-11",227.850006
"300","2008-03-12",230.729996
"301","2008-03-13",234.75
"302","2008-03-14",236.910004
"303","2008-03-17",231.630005
"304","2008-03-18",238.350006
"305","2008-03-19",224.820007
"306","2008-03-20",222.270004
"307","2008-03-24",227.610001
"308","2008-03-25",230.789993
"309","2008-03-26",241.199997
"310","2008-03-27",236.550003
"311","2008-03-28",241.020004
"312","2008-03-31",245.399994
"313","2008-04-01",247.229996
"314","2008-04-02",244.470001
"315","2008-04-03",247.440002
"316","2008-04-04",255.509995
"317","2008-04-07",253.320007
"318","2008-04-08",256.350006
"319","2008-04-09",255.990005
"320","2008-04-10",256.920013
"321","2008-04-11",248.699997
"322","2008-04-14",250.229996
"323","2008-04-15",254.850006
"324","2008-04-16",265.950012
"325","2008-04-17",265.049988
"326","2008-04-18",266.399994
"327","2008-04-21",272.100006
"328","2008-04-22",264.809998
"329","2008-04-23",272.730011
"330","2008-04-24",267.75
"331","2008-04-25",266.880005
"332","2008-04-28",271.049988
"333","2008-04-29",261.959991
"334","2008-04-30",267.269989
"335","2008-05-01",262.799988
"336","2008-05-02",267.450012
"337","2008-05-05",272.700012
"338","2008-05-06",282.869995
"339","2008-05-07",276.420013
"340","2008-05-08",288.059998
"341","2008-05-09",283.709991
"342","2008-05-12",287.670013
"343","2008-05-13",291.690002
"344","2008-05-14",291
"345","2008-05-15",301.73999
"346","2008-05-16",304.679993
"347","2008-05-19",301.859985
"348","2008-05-20",301.709991
"349","2008-05-21",296.850006
"350","2008-05-22",296.429993
"351","2008-05-23",299.519989
"352","2008-05-27",291.720001
"353","2008-05-28",301.799988
"354","2008-05-29",296.850006
"355","2008-05-30",297.98999
"356","2008-06-02",292.859985
"357","2008-06-03",298.829987
"358","2008-06-04",292.049988
"359","2008-06-05",312.75
"360","2008-06-06",309.029999
"361","2008-06-09",310.440002
"362","2008-06-10",294.630005
"363","2008-06-11",285.75
"364","2008-06-12",279.480011
"365","2008-06-13",285.839996
"366","2008-06-16",289.470001
"367","2008-06-17",289.049988
"368","2008-06-18",293.549988
"369","2008-06-19",305.070007
"370","2008-06-20",301.049988
"371","2008-06-23",308.279999
"372","2008-06-24",301.079987
"373","2008-06-25",299.220001
"374","2008-06-26",295.200012
"375","2008-06-27",298.079987
"376","2008-06-30",297.209991
"377","2008-07-01",279.51001
"378","2008-07-02",250.199997
"379","2008-07-03",251.399994
"380","2008-07-07",261.600006
"381","2008-07-08",255.059998
"382","2008-07-09",258
"383","2008-07-10",269.910004
"384","2008-07-11",266.339996
"385","2008-07-14",263.01001
"386","2008-07-15",256.350006
"387","2008-07-16",259.920013
"388","2008-07-17",239.910004
"389","2008-07-18",234.660004
"390","2008-07-21",246.779999
"391","2008-07-22",239.130005
"392","2008-07-23",235.589996
"393","2008-07-24",226.860001
"394","2008-07-25",234.059998
"395","2008-07-28",237.630005
"396","2008-07-29",252
"397","2008-07-30",274.5
"398","2008-07-31",262.26001
"399","2008-08-01",252.75
"400","2008-08-04",244.800003
"401","2008-08-05",249.809998
"402","2008-08-06",254.460007
"403","2008-08-07",248.490005
"404","2008-08-08",238.410004
"405","2008-08-11",231.809998
"406","2008-08-12",231.720001
"407","2008-08-13",239.279999
"408","2008-08-14",231.149994
"409","2008-08-15",222.630005
"410","2008-08-18",221.699997
"411","2008-08-19",226.529999
"412","2008-08-20",233.039993
"413","2008-08-21",235.860001
"414","2008-08-22",228.240005
"415","2008-08-25",224.039993
"416","2008-08-26",224.699997
"417","2008-08-27",232.889999
"418","2008-08-28",233.940002
"419","2008-08-29",235.860001
"420","2008-09-02",215.729996
"421","2008-09-03",209.940002
"422","2008-09-04",196.559998
"423","2008-09-05",192.869995
"424","2008-09-08",186.75
"425","2008-09-09",177
"426","2008-09-10",184.320007
"427","2008-09-11",190.199997
"428","2008-09-12",196.380005
"429","2008-09-15",185.100006
"430","2008-09-16",188.25
"431","2008-09-17",165.839996
"432","2008-09-18",172.440002
"433","2008-09-19",195
"434","2008-09-22",188.160004
"435","2008-09-23",176.399994
"436","2008-09-24",168.539993
"437","2008-09-25",179.25
"438","2008-09-26",170.669998
"439","2008-09-29",139.5
"440","2008-09-30",148.139999
"441","2008-10-01",142.800003
"442","2008-10-02",122.550003
"443","2008-10-03",133.860001
"444","2008-10-06",123.300003
"445","2008-10-07",103.769997
"446","2008-10-08",98.160004
"447","2008-10-09",94.5
"448","2008-10-10",87.510002
"449","2008-10-13",112.5
"450","2008-10-14",101.25
"451","2008-10-15",81.599998
"452","2008-10-16",87.360001
"453","2008-10-17",88.830002
"454","2008-10-20",93.360001
"455","2008-10-21",83.489998
"456","2008-10-22",72.540001
"457","2008-10-23",69.480003
"458","2008-10-24",65.879997
"459","2008-10-27",57.419998
"460","2008-10-28",69.839996
"461","2008-10-29",69.239998
"462","2008-10-30",77.25
"463","2008-10-31",78.75
"464","2008-11-03",81.870003
"465","2008-11-04",95.099998
"466","2008-11-05",74.639999
"467","2008-11-06",62.639999
"468","2008-11-07",66.900002
"469","2008-11-10",69.449997
"470","2008-11-11",66.629997
"471","2008-11-12",57.330002
"472","2008-11-13",68.040001
"473","2008-11-14",63.93
"474","2008-11-17",62.549999
"475","2008-11-18",61.950001
"476","2008-11-19",53.189999
"477","2008-11-20",46.560001
"478","2008-11-21",53.459999
"479","2008-11-24",63.689999
"480","2008-11-25",69.660004
"481","2008-11-26",76.440002
"482","2008-11-28",71.040001
"483","2008-12-01",59.52
"484","2008-12-02",64.349998
"485","2008-12-03",63.029999
"486","2008-12-04",61.740002
"487","2008-12-05",63.689999
"488","2008-12-08",71.489998
"489","2008-12-09",71.610001
"490","2008-12-10",77.940002
"491","2008-12-11",72.480003
"492","2008-12-12",72.599998
"493","2008-12-15",70.080002
"494","2008-12-16",77.040001
"495","2008-12-17",78.779999
"496","2008-12-18",75.120003
"497","2008-12-19",73.800003
"498","2008-12-22",69.059998
"499","2008-12-23",69.870003
"500","2008-12-24",69.330002
"501","2008-12-26",69.599998
"502","2008-12-29",70.019997
"503","2008-12-30",72.779999
"504","2008-12-31",73.769997
"505","2009-01-02",78.300003
"506","2009-01-05",77.25
"507","2009-01-06",88.290001
"508","2009-01-07",81.959999
"509","2009-01-08",86.580002
"510","2009-01-09",81.089996
"511","2009-01-12",76.139999
"512","2009-01-13",75.089996
"513","2009-01-14",69.540001
"514","2009-01-15",69.599998
"515","2009-01-16",71.970001
"516","2009-01-20",64.32
"517","2009-01-21",70.199997
"518","2009-01-22",67.230003
"519","2009-01-23",65.279999
"520","2009-01-26",67.139999
"521","2009-01-27",73.050003
"522","2009-01-28",79.440002
"523","2009-01-29",72.330002
"524","2009-01-30",67.709999
"525","2009-02-02",67.709999
"526","2009-02-03",71.519997
"527","2009-02-04",75.57
"528","2009-02-05",79.739998
"529","2009-02-06",86.099998
"530","2009-02-09",84.209999
"531","2009-02-10",74.400002
"532","2009-02-11",77.25
"533","2009-02-12",76.260002
"534","2009-02-13",77.970001
"535","2009-02-17",67.440002
"536","2009-02-18",69.239998
"537","2009-02-19",68.190002
"538","2009-02-20",67.260002
"539","2009-02-23",57.779999
"540","2009-02-24",63.27
"541","2009-02-25",60.599998
"542","2009-02-26",59.279999
"543","2009-02-27",57.990002
"544","2009-03-02",52.830002
"545","2009-03-03",55.32
"546","2009-03-04",61.110001
"547","2009-03-05",54.57
"548","2009-03-06",55.439999
"549","2009-03-09",53.07
"550","2009-03-10",60.119999
"551","2009-03-11",60.84
"552","2009-03-12",60.810001
"553","2009-03-13",58.200001
"554","2009-03-16",55.290001
"555","2009-03-17",51.299999
"556","2009-03-18",53.040001
"557","2009-03-19",56.73
"558","2009-03-20",55.259998
"559","2009-03-23",61.59
"560","2009-03-24",64.860001
"561","2009-03-25",63.150002
"562","2009-03-26",63.990002
"563","2009-03-27",63.029999
"564","2009-03-30",56.759998
"565","2009-03-31",60.119999
"566","2009-04-01",64.739998
"567","2009-04-02",73.5
"568","2009-04-03",76.68
"569","2009-04-06",73.830002
"570","2009-04-07",70.139999
"571","2009-04-08",72.120003
"572","2009-04-09",77.550003
"573","2009-04-13",81.660004
"574","2009-04-14",78.089996
"575","2009-04-15",81
"576","2009-04-16",84.480003
"577","2009-04-17",87.75
"578","2009-04-20",75.449997
"579","2009-04-21",79.199997
"580","2009-04-22",80.25
"581","2009-04-23",78.989998
"582","2009-04-24",81.690002
"583","2009-04-27",76.019997
"584","2009-04-28",72.18
"585","2009-04-29",68.82
"586","2009-04-30",70.739998
"587","2009-05-01",76.769997
"588","2009-05-04",83.790001
"589","2009-05-05",83.730003
"590","2009-05-06",83.669998
"591","2009-05-07",81.18
"592","2009-05-08",86.099998
"593","2009-05-11",81.330002
"594","2009-05-12",78.690002
"595","2009-05-13",73.230003
"596","2009-05-14",76.650002
"597","2009-05-15",77.190002
"598","2009-05-18",83.639999
"599","2009-05-19",87.150002
"600","2009-05-20",90.93
"601","2009-05-21",86.669998
"602","2009-05-22",86.970001
"603","2009-05-26",91.230003
"604","2009-05-27",91.980003
"605","2009-05-28",99.900002
"606","2009-05-29",99.540001
"607","2009-06-01",108.330002
"608","2009-06-02",109.080002
"609","2009-06-03",100.650002
"610","2009-06-04",104.309998
"611","2009-06-05",104.970001
"612","2009-06-08",101.25
"613","2009-06-09",104.040001
"614","2009-06-10",105.059998
"615","2009-06-11",109.470001
"616","2009-06-12",105.269997
"617","2009-06-15",98.339996
"618","2009-06-16",96.599998
"619","2009-06-17",95.43
"620","2009-06-18",97.050003
"621","2009-06-19",99.989998
"622","2009-06-22",91.709999
"623","2009-06-23",95.849998
"624","2009-06-24",97.470001
"625","2009-06-25",99.93
"626","2009-06-26",99.93
"627","2009-06-29",100.080002
"628","2009-06-30",99.239998
"629","2009-07-01",99.480003
"630","2009-07-02",95.669998
"631","2009-07-06",91.080002
"632","2009-07-07",91.110001
"633","2009-07-08",87.900002
"634","2009-07-09",89.610001
"635","2009-07-10",89.099998
"636","2009-07-13",92.669998
"637","2009-07-14",93.419998
"638","2009-07-15",101.580002
"639","2009-07-16",104.040001
"640","2009-07-17",105.18
"641","2009-07-20",109.529999
"642","2009-07-21",107.459999
"643","2009-07-22",107.220001
"644","2009-07-23",110.940002
"645","2009-07-24",112.230003
"646","2009-07-27",112.860001
"647","2009-07-28",109.739998
"648","2009-07-29",102.809998
"649","2009-07-30",107.580002
"650","2009-07-31",108.120003
"651","2009-08-03",116.220001
"652","2009-08-04",114
"653","2009-08-05",114.75
"654","2009-08-06",111.480003
"655","2009-08-07",112.139999
"656","2009-08-10",108.629997
"657","2009-08-11",105.150002
"658","2009-08-12",106.769997
"659","2009-08-13",108.300003
"660","2009-08-14",106.470001
"661","2009-08-17",100.709999
"662","2009-08-18",104.580002
"663","2009-08-19",105.690002
"664","2009-08-20",106.139999
"665","2009-08-21",109.620003
"666","2009-08-24",110.370003
"667","2009-08-25",110.099998
"668","2009-08-26",107.940002
"669","2009-08-27",110.639999
"670","2009-08-28",110.220001
"671","2009-08-31",106.889999
"672","2009-09-01",103.080002
"673","2009-09-02",102.059998
"674","2009-09-03",105.389999
"675","2009-09-04",107.370003
"676","2009-09-08",112.290001
"677","2009-09-09",113.669998
"678","2009-09-10",115.440002
"679","2009-09-11",119.010002
"680","2009-09-14",120.809998
"681","2009-09-15",125.010002
"682","2009-09-16",126
"683","2009-09-17",122.099998
"684","2009-09-18",121.5
"685","2009-09-21",116.940002
"686","2009-09-22",119.489998
"687","2009-09-23",118.050003
"688","2009-09-24",114.599998
"689","2009-09-25",110.910004
"690","2009-09-28",114.839996
"691","2009-09-29",113.519997
"692","2009-09-30",111.419998
"693","2009-10-01",104.910004
"694","2009-10-02",103.559998
"695","2009-10-05",106.889999
"696","2009-10-06",108
"697","2009-10-07",109.110001
"698","2009-10-08",113.580002
"699","2009-10-09",112.260002
"700","2009-10-12",113.07
"701","2009-10-13",115.620003
"702","2009-10-14",121.68
"703","2009-10-15",122.82
"704","2009-10-16",116.940002
"705","2009-10-19",119.190002
"706","2009-10-20",117.269997
"707","2009-10-21",116.940002
"708","2009-10-22",116.400002
"709","2009-10-23",114.540001
"710","2009-10-26",112.260002
"711","2009-10-27",106.68
"712","2009-10-28",102.449997
"713","2009-10-29",107.699997
"714","2009-10-30",102.059998
"715","2009-11-02",101.639999
"716","2009-11-03",101.730003
"717","2009-11-04",103.410004
"718","2009-11-05",106.769997
"719","2009-11-06",105.269997
"720","2009-11-09",110.459999
"721","2009-11-10",109.5
"722","2009-11-11",112.110001
"723","2009-11-12",109.5
"724","2009-11-13",111.510002
"725","2009-11-16",115.949997
"726","2009-11-17",116.730003
"727","2009-11-18",115.919998
"728","2009-11-19",114
"729","2009-11-20",113.639999
"730","2009-11-23",116.519997
"731","2009-11-24",117.870003
"732","2009-11-25",119.580002
"733","2009-11-27",115.800003
"734","2009-11-30",117.809998
"735","2009-12-01",119.879997
"736","2009-12-02",121.830002
"737","2009-12-03",120.360001
"738","2009-12-04",119.879997
"739","2009-12-07",119.790001
"740","2009-12-08",117.93
"741","2009-12-09",121.860001
"742","2009-12-10",123.989998
"743","2009-12-11",126
"744","2009-12-14",126.419998
"745","2009-12-15",127.410004
"746","2009-12-16",130.229996
"747","2009-12-17",128.820007
"748","2009-12-18",129.300003
"749","2009-12-21",133.649994
"750","2009-12-22",133.800003
"751","2009-12-23",135
"752","2009-12-24",136.649994
"753","2009-12-28",137.070007
"754","2009-12-29",140.309998
"755","2009-12-30",138.809998
"756","2009-12-31",137.25
"757","2010-01-04",144.119995
"758","2010-01-05",142.169998
"759","2010-01-06",143.130005
"760","2010-01-07",144.149994
"761","2010-01-08",146.880005
"762","2010-01-11",143.940002
"763","2010-01-12",140.070007
"764","2010-01-13",141.119995
"765","2010-01-14",143.580002
"766","2010-01-15",138.869995
"767","2010-01-19",141.179993
"768","2010-01-20",134.610001
"769","2010-01-21",127.110001
"770","2010-01-22",124.769997
"771","2010-01-25",127.5
"772","2010-01-26",122.580002
"773","2010-01-27",122.25
"774","2010-01-28",116.07
"775","2010-01-29",116.040001
"776","2010-02-01",122.099998
"777","2010-02-02",123.629997
"778","2010-02-03",121.379997
"779","2010-02-04",115.110001
"780","2010-02-05",114.18
"781","2010-02-08",112.800003
"782","2010-02-09",118.379997
"783","2010-02-10",109.980003
"784","2010-02-11",112.5
"785","2010-02-12",112.290001
"786","2010-02-16",117.57
"787","2010-02-17",116.040001
"788","2010-02-18",118.589996
"789","2010-02-19",118.139999
"790","2010-02-22",119.07
"791","2010-02-23",114.449997
"792","2010-02-24",114.989998
"793","2010-02-25",115.199997
"794","2010-02-26",114.660004
"795","2010-03-01",114.989998
"796","2010-03-02",118.349998
"797","2010-03-03",122.099998
"798","2010-03-04",122.25
"799","2010-03-05",126.93
"800","2010-03-08",128.940002
"801","2010-03-09",126.629997
"802","2010-03-10",127.32
"803","2010-03-11",126.029999
"804","2010-03-12",127.440002
"805","2010-03-15",126.269997
"806","2010-03-16",130.770004
"807","2010-03-17",130.830002
"808","2010-03-18",130.050003
"809","2010-03-19",126.660004
"810","2010-03-22",126.690002
"811","2010-03-23",129.839996
"812","2010-03-24",127.019997
"813","2010-03-25",129.600006
"814","2010-03-26",131.850006
"815","2010-03-29",134.309998
"816","2010-03-30",131.610001
"817","2010-03-31",131.729996
"818","2010-04-01",136.380005
"819","2010-04-05",138.75
"820","2010-04-06",140.850006
"821","2010-04-07",137.940002
"822","2010-04-08",137.369995
"823","2010-04-09",137.339996
"824","2010-04-12",137.039993
"825","2010-04-13",137.009995
"826","2010-04-14",140.25
"827","2010-04-15",137.070007
"828","2010-04-16",131.759995
"829","2010-04-19",130.080002
"830","2010-04-20",131.550003
"831","2010-04-21",129.419998
"832","2010-04-22",126.779999
"833","2010-04-23",127.410004
"834","2010-04-26",128.729996
"835","2010-04-27",122.940002
"836","2010-04-28",122.849998
"837","2010-04-29",120.419998
"838","2010-04-30",116.489998
"839","2010-05-03",117
"840","2010-05-04",110.099998
"841","2010-05-05",109.230003
"842","2010-05-06",103.440002
"843","2010-05-07",101.400002
"844","2010-05-10",111
"845","2010-05-11",106.709999
"846","2010-05-12",107.129997
"847","2010-05-13",104.910004
"848","2010-05-14",97.68
"849","2010-05-17",96.540001
"850","2010-05-18",93.900002
"851","2010-05-19",93.779999
"852","2010-05-20",87.449997
"853","2010-05-21",91.830002
"854","2010-05-24",87.120003
"855","2010-05-25",89.489998
"856","2010-05-26",87.209999
"857","2010-05-27",94.32
"858","2010-05-28",90.959999
"859","2010-06-01",86.550003
"860","2010-06-02",89.940002
"861","2010-06-03",87.389999
"862","2010-06-04",82.5
"863","2010-06-07",79.919998
"864","2010-06-08",81.419998
"865","2010-06-09",81.75
"866","2010-06-10",86.400002
"867","2010-06-11",86.730003
"868","2010-06-14",89.25
"869","2010-06-15",93.480003
"870","2010-06-16",92.040001
"871","2010-06-17",91.860001
"872","2010-06-18",91.349998
"873","2010-06-21",95.07
"874","2010-06-22",92.699997
"875","2010-06-23",93.089996
"876","2010-06-24",89.82
"877","2010-06-25",88.860001
"878","2010-06-28",88.379997
"879","2010-06-29",82.800003
"880","2010-06-30",80.279999
"881","2010-07-01",81.959999
"882","2010-07-02",81.93
"883","2010-07-06",84.360001
"884","2010-07-07",87.239998
"885","2010-07-08",89.099998
"886","2010-07-09",90.779999
"887","2010-07-12",88.110001
"888","2010-07-13",90.900002
"889","2010-07-14",90.419998
"890","2010-07-15",89.580002
"891","2010-07-16",87.150002
"892","2010-07-19",88.949997
"893","2010-07-20",91.440002
"894","2010-07-21",90.599998
"895","2010-07-22",96.720001
"896","2010-07-23",98.849998
"897","2010-07-26",97.739998
"898","2010-07-27",96.059998
"899","2010-07-28",93.330002
"900","2010-07-29",92.82
"901","2010-07-30",92.099998
"902","2010-08-02",97.769997
"903","2010-08-03",98.25
"904","2010-08-04",99.510002
"905","2010-08-05",100.470001
"906","2010-08-06",100.830002
"907","2010-08-09",100.559998
"908","2010-08-10",99.419998
"909","2010-08-11",92.339996
"910","2010-08-12",90.900002
"911","2010-08-13",90.599998
"912","2010-08-16",91.260002
"913","2010-08-17",94.019997
"914","2010-08-18",93.779999
"915","2010-08-19",91.230003
"916","2010-08-20",89.550003
"917","2010-08-23",87.93
"918","2010-08-24",85.800003
"919","2010-08-25",85.139999
"920","2010-08-26",84.629997
"921","2010-08-27",87.75
"922","2010-08-30",86.010002
"923","2010-08-31",86.970001
"924","2010-09-01",91.32
"925","2010-09-02",93.510002
"926","2010-09-03",94.68
"927","2010-09-07",94.559998
"928","2010-09-08",95.910004
"929","2010-09-09",95.699997
"930","2010-09-10",96.360001
"931","2010-09-13",98.730003
"932","2010-09-14",97.919998
"933","2010-09-15",98.07
"934","2010-09-16",97.559998
"935","2010-09-17",98.489998
"936","2010-09-20",99.120003
"937","2010-09-21",99.989998
"938","2010-09-22",99.330002
"939","2010-09-23",96.209999
"940","2010-09-24",99.839996
"941","2010-09-27",98.760002
"942","2010-09-28",101.099998
