"","date","BATRK"
"92","2016-08-25",16.639999
"93","2016-08-26",16.629999
"94","2016-08-29",16.57
"95","2016-08-30",16.67
"96","2016-08-31",16.459999
"97","2016-09-01",16.719999
"98","2016-09-02",16.940001
"99","2016-09-06",17.32
"100","2016-09-07",17.18
"101","2016-09-08",17.17
"102","2016-09-09",16.799999
"103","2016-09-12",17.040001
"104","2016-09-13",16.870001
"105","2016-09-14",16.84
"106","2016-09-15",17.25
"107","2016-09-16",17.059999
"108","2016-09-19",17.07
"109","2016-09-20",17.1
"110","2016-09-21",17.35
"111","2016-09-22",17.4
"112","2016-09-23",17.23
"113","2016-09-26",16.93
"114","2016-09-27",17.209999
"115","2016-09-28",17.190001
"116","2016-09-29",16.870001
"117","2016-09-30",17.379999
"118","2016-10-03",17.43
"119","2016-10-04",17.34
"120","2016-10-05",17.41
"121","2016-10-06",17.370001
"122","2016-10-07",17.5
"123","2016-10-10",17.540001
"124","2016-10-11",17.23
"125","2016-10-12",16.889999
"126","2016-10-13",16.76
"127","2016-10-14",16.690001
"128","2016-10-17",16.73
"129","2016-10-18",16.74
"130","2016-10-19",16.950001
"131","2016-10-20",17
"132","2016-10-21",17.219999
"133","2016-10-24",17.280001
"134","2016-10-25",16.99
"135","2016-10-26",16.93
"136","2016-10-27",16.690001
"137","2016-10-28",16.629999
"138","2016-10-31",16.67
"139","2016-11-01",16.379999
"140","2016-11-02",16.190001
"141","2016-11-03",16.41
"142","2016-11-04",16.299999
"143","2016-11-07",16.700001
"144","2016-11-08",16.99
"145","2016-11-09",16.860001
"146","2016-11-10",18.889999
"147","2016-11-11",19.98
"148","2016-11-14",18.93
"149","2016-11-15",18.85
"150","2016-11-16",19.18
"151","2016-11-17",18.99
"152","2016-11-18",18.870001
"153","2016-11-21",19.4
"154","2016-11-22",19.75
"155","2016-11-23",20.59
"156","2016-11-25",20.370001
"157","2016-11-28",19.91
"158","2016-11-29",19.9
"159","2016-11-30",19.870001
"160","2016-12-01",19.6
"161","2016-12-02",19.5
"162","2016-12-05",19.780001
"163","2016-12-06",19.799999
"164","2016-12-07",19.959999
"165","2016-12-08",20.370001
"166","2016-12-09",20.57
"167","2016-12-12",20.129999
"168","2016-12-13",20.26
"169","2016-12-14",20.459999
"170","2016-12-15",19.91
"171","2016-12-16",20
"172","2016-12-19",20.74
"173","2016-12-20",20.76
"174","2016-12-21",20.58
"175","2016-12-22",20.549999
"176","2016-12-23",21.01
"177","2016-12-27",20.629999
"178","2016-12-28",20.639999
"179","2016-12-29",20.73
"180","2016-12-30",20.59
"181","2017-01-03",20.639999
"182","2017-01-04",20.9
"183","2017-01-05",20.77
"184","2017-01-06",20.65
"185","2017-01-09",20.49
"186","2017-01-10",20.469999
"187","2017-01-11",20.27
"188","2017-01-12",19.860001
"189","2017-01-13",19.860001
"190","2017-01-17",19.540001
"191","2017-01-18",20.360001
"192","2017-01-19",20.709999
"193","2017-01-20",21.17
"194","2017-01-23",21.700001
"195","2017-01-24",21.280001
"196","2017-01-25",21.120001
"197","2017-01-26",20.879999
"198","2017-01-27",20.83
"199","2017-01-30",20.32
"200","2017-01-31",19.98
"201","2017-02-01",19.98
"202","2017-02-02",19.780001
"203","2017-02-03",19.780001
"204","2017-02-06",19.629999
"205","2017-02-07",19.559999
"206","2017-02-08",19.450001
"207","2017-02-09",19.969999
"208","2017-02-10",21.709999
"209","2017-02-13",21.459999
"210","2017-02-14",21.209999
"211","2017-02-15",21.24
"212","2017-02-16",21.040001
"213","2017-02-17",21.190001
"214","2017-02-21",21.370001
"215","2017-02-22",22.219999
"216","2017-02-23",21.5
"217","2017-02-24",21.26
"218","2017-02-27",21.34
"219","2017-02-28",21.99
"220","2017-03-01",22.700001
"221","2017-03-02",22.469999
"222","2017-03-03",21.85
"223","2017-03-06",21.68
"224","2017-03-07",21.860001
"225","2017-03-08",21.52
"226","2017-03-09",21.42
"227","2017-03-10",21.809999
"228","2017-03-13",22.93
"229","2017-03-14",22.639999
"230","2017-03-15",22.49
"231","2017-03-16",22.540001
"232","2017-03-17",22.700001
"233","2017-03-20",22.959999
"234","2017-03-21",22.309999
"235","2017-03-22",22.379999
"236","2017-03-23",22.360001
"237","2017-03-24",22.370001
"238","2017-03-27",22.379999
"239","2017-03-28",22.9
"240","2017-03-29",23.57
"241","2017-03-30",23.51
"242","2017-03-31",23.65
"243","2017-04-03",23.32
"244","2017-04-04",23.65
"245","2017-04-05",23.280001
"246","2017-04-06",23.17
"247","2017-04-07",23.129999
"248","2017-04-10",22.940001
"249","2017-04-11",23.32
"250","2017-04-12",23.469999
"251","2017-04-13",23.93
"252","2017-04-17",23.76
"253","2017-04-18",24
"254","2017-04-19",23.99
"255","2017-04-20",24.620001
"256","2017-04-21",24.280001
"257","2017-04-24",24.48
"258","2017-04-25",24.610001
"259","2017-04-26",24.98
"260","2017-04-27",24.74
"261","2017-04-28",24.52
"262","2017-05-01",24.67
"263","2017-05-02",24.620001
"264","2017-05-03",23.75
"265","2017-05-04",23.719999
"266","2017-05-05",24.48
"267","2017-05-08",24.059999
"268","2017-05-09",24.040001
"269","2017-05-10",24
"270","2017-05-11",24.08
"271","2017-05-12",23.870001
"272","2017-05-15",24.02
"273","2017-05-16",24.040001
"274","2017-05-17",23.440001
"275","2017-05-18",23.459999
"276","2017-05-19",23.629999
"277","2017-05-22",24.040001
"278","2017-05-23",23.889999
"279","2017-05-24",23.82
"280","2017-05-25",23.790001
"281","2017-05-26",24.08
"282","2017-05-30",23.639999
"283","2017-05-31",23.32
"284","2017-06-01",24.23
"285","2017-06-02",24.24
"286","2017-06-05",24.08
"287","2017-06-06",24.055
"288","2017-06-07",23.99
"289","2017-06-08",24.18
"290","2017-06-09",23.98
"291","2017-06-12",23.870001
"292","2017-06-13",23.85
"293","2017-06-14",24.02
"294","2017-06-15",24.049999
"295","2017-06-16",23.91
"296","2017-06-19",23.92
"297","2017-06-20",23.18
"298","2017-06-21",22.91
"299","2017-06-22",23.030001
"300","2017-06-23",23.059999
"301","2017-06-26",23.879999
"302","2017-06-27",23.889999
"303","2017-06-28",24.129999
"304","2017-06-29",23.889999
"305","2017-06-30",23.969999
"306","2017-07-03",23.83
"307","2017-07-05",23.57
"308","2017-07-06",23.25
"309","2017-07-07",23.870001
"310","2017-07-10",23.559999
"311","2017-07-11",23.67
"312","2017-07-12",23.26
"313","2017-07-13",23.58
"314","2017-07-14",23.879999
"315","2017-07-17",23.6
"316","2017-07-18",23.92
"317","2017-07-19",24.24
"318","2017-07-20",25.18
"319","2017-07-21",25.23
"320","2017-07-24",24.98
"321","2017-07-25",24.92
"322","2017-07-26",25.24
"323","2017-07-27",25.139999
"324","2017-07-28",25.700001
"325","2017-07-31",25.23
"326","2017-08-01",25.5
"327","2017-08-02",25.030001
"328","2017-08-03",25.129999
"329","2017-08-04",25.32
"330","2017-08-07",24.879999
"331","2017-08-08",24.809999
"332","2017-08-09",24.77
"333","2017-08-10",24.75
"334","2017-08-11",24.52
"335","2017-08-14",25.139999
"336","2017-08-15",25
"337","2017-08-16",24.83
"338","2017-08-17",24.379999
"339","2017-08-18",24.35
"340","2017-08-21",24.02
"341","2017-08-22",24.15
"342","2017-08-23",23.559999
"343","2017-08-24",23.879999
"344","2017-08-25",23.68
"345","2017-08-28",23.969999
"346","2017-08-29",23.73
"347","2017-08-30",23.860001
"348","2017-08-31",24.469999
"349","2017-09-01",24.77
"350","2017-09-05",24.77
"351","2017-09-06",25.25
"352","2017-09-07",25.110001
"353","2017-09-08",25.23
"354","2017-09-11",25.450001
"355","2017-09-12",25.290001
"356","2017-09-13",25.299999
"357","2017-09-14",24.9
"358","2017-09-15",24.93
"359","2017-09-18",25.030001
"360","2017-09-19",24.9
"361","2017-09-20",25.200001
"362","2017-09-21",25.809999
"363","2017-09-22",26.049999
"364","2017-09-25",25.68
"365","2017-09-26",25.299999
"366","2017-09-27",25.98
"367","2017-09-28",25.42
"368","2017-09-29",25.27
"369","2017-10-02",26
"370","2017-10-03",26.08
"371","2017-10-04",25.66
"372","2017-10-05",25.620001
"373","2017-10-06",25.51
"374","2017-10-09",25.370001
"375","2017-10-10",25.200001
"376","2017-10-11",25.040001
"377","2017-10-12",24.610001
"378","2017-10-13",25.01
"379","2017-10-16",24.74
"380","2017-10-17",24.68
"381","2017-10-18",24.860001
"382","2017-10-19",24.76
"383","2017-10-20",24.83
"384","2017-10-23",24.629999
"385","2017-10-24",24.52
"386","2017-10-25",24.639999
"387","2017-10-26",24.4
"388","2017-10-27",24.52
"389","2017-10-30",23.969999
"390","2017-10-31",23.610001
"391","2017-11-01",23.27
"392","2017-11-02",23
"393","2017-11-03",22.719999
"394","2017-11-06",22.82
"395","2017-11-07",22.719999
"396","2017-11-08",22.84
"397","2017-11-09",22.59
"398","2017-11-10",22.6
"399","2017-11-13",22.290001
"400","2017-11-14",21.76
"401","2017-11-15",21.690001
"402","2017-11-16",22.360001
"403","2017-11-17",22.35
"404","2017-11-20",22.73
"405","2017-11-21",23.120001
"406","2017-11-22",22.76
"407","2017-11-24",22.68
"408","2017-11-27",22.35
"409","2017-11-28",22.51
"410","2017-11-29",22.59
"411","2017-11-30",22.639999
"412","2017-12-01",22.389999
"413","2017-12-04",22.549999
"414","2017-12-05",22.02
"415","2017-12-06",21.889999
"416","2017-12-07",22
"417","2017-12-08",21.77
"418","2017-12-11",22.059999
"419","2017-12-12",22.559999
"420","2017-12-13",22.74
"421","2017-12-14",23.139999
"422","2017-12-15",23.370001
"423","2017-12-18",23.65
"424","2017-12-19",23.540001
"425","2017-12-20",23.23
"426","2017-12-21",22.799999
"427","2017-12-22",22.74
"428","2017-12-26",22.74
"429","2017-12-27",22.940001
"430","2017-12-28",22.34
"431","2017-12-29",22.219999
"432","2018-01-02",22.26
"433","2018-01-03",22.559999
"434","2018-01-04",22.280001
"435","2018-01-05",22.42
"436","2018-01-08",22.16
"437","2018-01-09",21.809999
"438","2018-01-10",21.9
"439","2018-01-11",22.889999
"440","2018-01-12",23.309999
"441","2018-01-16",22.799999
"442","2018-01-17",23.059999
"443","2018-01-18",23.049999
"444","2018-01-19",23.43
"445","2018-01-22",23.969999
"446","2018-01-23",24.110001
"447","2018-01-24",23.540001
"448","2018-01-25",23.889999
"449","2018-01-26",24.049999
"450","2018-01-29",24.07
"451","2018-01-30",23.91
"452","2018-01-31",23.51
"453","2018-02-01",23.690001
"454","2018-02-02",23.719999
"455","2018-02-05",23
"456","2018-02-06",23.139999
"457","2018-02-07",22.879999
"458","2018-02-08",22.66
"459","2018-02-09",22.76
"460","2018-02-12",22.57
"461","2018-02-13",22.639999
"462","2018-02-14",22.719999
"463","2018-02-15",22.860001
"464","2018-02-16",22.85
"465","2018-02-20",22.76
"466","2018-02-21",23.120001
"467","2018-02-22",22.93
"468","2018-02-23",23.49
"469","2018-02-26",23.99
"470","2018-02-27",23.610001
"471","2018-02-28",22.959999
"472","2018-03-01",23.389999
"473","2018-03-02",23.790001
"474","2018-03-05",23.34
"475","2018-03-06",23.66
"476","2018-03-07",23.83
"477","2018-03-08",23.200001
"478","2018-03-09",23.700001
"479","2018-03-12",23.84
"480","2018-03-13",23.540001
"481","2018-03-14",23.360001
"482","2018-03-15",23.110001
"483","2018-03-16",23.43
"484","2018-03-19",23.370001
"485","2018-03-20",23.18
"486","2018-03-21",23.27
"487","2018-03-22",23.290001
"488","2018-03-23",23.120001
"489","2018-03-26",23.58
"490","2018-03-27",23.27
"491","2018-03-28",22.790001
"492","2018-03-29",22.82
"493","2018-04-02",22.76
"494","2018-04-03",22.74
"495","2018-04-04",22.84
"496","2018-04-05",23.23
"497","2018-04-06",22.77
"498","2018-04-09",22.4
"499","2018-04-10",22.4
"500","2018-04-11",22.4
"501","2018-04-12",22.559999
"502","2018-04-13",22.6
"503","2018-04-16",23.219999
"504","2018-04-17",23.02
"505","2018-04-18",22.870001
"506","2018-04-19",22.780001
"507","2018-04-20",22.610001
"508","2018-04-23",22.690001
"509","2018-04-24",22.540001
"510","2018-04-25",22.559999
"511","2018-04-26",22.190001
"512","2018-04-27",21.99
"513","2018-04-30",22.040001
"514","2018-05-01",22.030001
"515","2018-05-02",22.82
"516","2018-05-03",22.77
"517","2018-05-04",22.790001
"518","2018-05-07",23.469999
"519","2018-05-08",23.4
"520","2018-05-09",23.52
"521","2018-05-10",23.610001
"522","2018-05-11",23.84
"523","2018-05-14",24.5
"524","2018-05-15",24.51
"525","2018-05-16",24.700001
"526","2018-05-17",24.950001
"527","2018-05-18",25.25
"528","2018-05-21",25.75
"529","2018-05-22",25.290001
"530","2018-05-23",25.139999
"531","2018-05-24",25.24
"532","2018-05-25",24.950001
"533","2018-05-29",25.34
"534","2018-05-30",25.290001
"535","2018-05-31",24.98
"536","2018-06-01",25.08
"537","2018-06-04",24.9
"538","2018-06-05",24.84
"539","2018-06-06",25.209999
"540","2018-06-07",25.719999
"541","2018-06-08",25.49
"542","2018-06-11",25.709999
"543","2018-06-12",25.879999
"544","2018-06-13",25.870001
"545","2018-06-14",25.889999
"546","2018-06-15",25.870001
"547","2018-06-18",25.83
"548","2018-06-19",25.93
"549","2018-06-20",25.67
"550","2018-06-21",25.41
"551","2018-06-22",25.42
"552","2018-06-25",25.09
"553","2018-06-26",25.51
"554","2018-06-27",25.209999
"555","2018-06-28",25.73
"556","2018-06-29",25.860001
"557","2018-07-02",25.92
"558","2018-07-03",26.01
"559","2018-07-05",26.57
"560","2018-07-06",26.18
"561","2018-07-09",26.24
"562","2018-07-10",25.959999
"563","2018-07-11",25.66
"564","2018-07-12",25.780001
"565","2018-07-13",26.200001
"566","2018-07-16",26.07
"567","2018-07-17",26.02
"568","2018-07-18",25.57
"569","2018-07-19",25.450001
"570","2018-07-20",25.6
"571","2018-07-23",25.219999
"572","2018-07-24",25.15
"573","2018-07-25",25.27
"574","2018-07-26",25.52
"575","2018-07-27",25.5
"576","2018-07-30",25.43
"577","2018-07-31",25.77
"578","2018-08-01",25.379999
"579","2018-08-02",25.48
"580","2018-08-03",25.32
"581","2018-08-06",25.280001
"582","2018-08-07",25.139999
"583","2018-08-08",26.24
"584","2018-08-09",26.02
"585","2018-08-10",26.26
"586","2018-08-13",26.08
"587","2018-08-14",26.790001
"588","2018-08-15",26.790001
"589","2018-08-16",26.860001
"590","2018-08-17",26.26
"591","2018-08-20",26.08
"592","2018-08-21",26.290001
"593","2018-08-22",26.639999
"594","2018-08-23",26.52
"595","2018-08-24",26.700001
"596","2018-08-27",26.43
"597","2018-08-28",26.43
"598","2018-08-29",26.48
"599","2018-08-30",26.66
"600","2018-08-31",26.57
"601","2018-09-04",26.540001
"602","2018-09-05",25.82
"603","2018-09-06",25.76
"604","2018-09-07",25.76
"605","2018-09-10",25.57
"606","2018-09-11",25.35
"607","2018-09-12",25.92
"608","2018-09-13",26.190001
"609","2018-09-14",26.01
"610","2018-09-17",25.49
"611","2018-09-18",25.780001
"612","2018-09-19",26.33
"613","2018-09-20",26.360001
"614","2018-09-21",26.379999
"615","2018-09-24",26.219999
"616","2018-09-25",26.370001
"617","2018-09-26",27.16
"618","2018-09-27",26.75
"619","2018-09-28",27.25
"620","2018-10-01",27.08
"621","2018-10-02",26.58
"622","2018-10-03",27.030001
"623","2018-10-04",26.450001
"624","2018-10-05",26.360001
"625","2018-10-08",26.35
"626","2018-10-09",25.82
"627","2018-10-10",24.93
"628","2018-10-11",24.860001
"629","2018-10-12",24.790001
"630","2018-10-15",25.139999
"631","2018-10-16",25.76
"632","2018-10-17",26.09
"633","2018-10-18",25.790001
"634","2018-10-19",25.75
"635","2018-10-22",26.309999
"636","2018-10-23",26.17
"637","2018-10-24",25.309999
"638","2018-10-25",25.49
"639","2018-10-26",25.41
"640","2018-10-29",25.139999
"641","2018-10-30",25.34
"642","2018-10-31",25.9
"643","2018-11-01",25.84
"644","2018-11-02",26
"645","2018-11-05",25.57
"646","2018-11-06",25.76
"647","2018-11-07",26.02
"648","2018-11-08",25.969999
"649","2018-11-09",25.280001
"650","2018-11-12",24.790001
"651","2018-11-13",24.870001
"652","2018-11-14",24.77
"653","2018-11-15",24.9
"654","2018-11-16",24.68
"655","2018-11-19",23.950001
"656","2018-11-20",23.76
"657","2018-11-21",24.559999
"658","2018-11-23",24.530001
"659","2018-11-26",24.41
"660","2018-11-27",24.52
"661","2018-11-28",25.129999
"662","2018-11-29",25.23
"663","2018-11-30",25
"664","2018-12-03",25.01
"665","2018-12-04",25.030001
"666","2018-12-06",25.459999
"667","2018-12-07",25.26
"668","2018-12-10",25.610001
"669","2018-12-11",25.83
"670","2018-12-12",25.77
"671","2018-12-13",25.66
"672","2018-12-14",25.549999
"673","2018-12-17",24.99
"674","2018-12-18",24.870001
"675","2018-12-19",24.5
"676","2018-12-20",24.780001
"677","2018-12-21",24.24
"678","2018-12-24",23.67
"679","2018-12-26",24.700001
"680","2018-12-27",24.549999
"681","2018-12-28",24.690001
"682","2018-12-31",24.889999
"683","2019-01-02",24.969999
"684","2019-01-03",24.950001
"685","2019-01-04",24.91
"686","2019-01-07",24.85
"687","2019-01-08",25.450001
"688","2019-01-09",25.309999
"689","2019-01-10",25.43
"690","2019-01-11",25.379999
"691","2019-01-14",25.379999
"692","2019-01-15",25.450001
"693","2019-01-16",25.43
"694","2019-01-17",25.77
"695","2019-01-18",25.99
"696","2019-01-22",25.860001
"697","2019-01-23",26.309999
"698","2019-01-24",26.629999
"699","2019-01-25",26.75
"700","2019-01-28",26.74
"701","2019-01-29",26.719999
"702","2019-01-30",26.870001
"703","2019-01-31",26.959999
"704","2019-02-01",27.059999
"705","2019-02-04",27.559999
"706","2019-02-05",28.139999
"707","2019-02-06",28.57
"708","2019-02-07",28.23
"709","2019-02-08",28.68
"710","2019-02-11",28.950001
"711","2019-02-12",29.049999
"712","2019-02-13",29.01
"713","2019-02-14",28.92
"714","2019-02-15",28.959999
"715","2019-02-19",28.92
"716","2019-02-20",28.9
"717","2019-02-21",29.209999
"718","2019-02-22",29.59
"719","2019-02-25",29.379999
"720","2019-02-26",28.73
"721","2019-02-27",28.58
"722","2019-02-28",27.84
"723","2019-03-01",28.280001
"724","2019-03-04",28.08
"725","2019-03-05",27.83
"726","2019-03-06",27.73
"727","2019-03-07",27.809999
"728","2019-03-08",28.120001
"729","2019-03-11",28.110001
"730","2019-03-12",28.34
"731","2019-03-13",28.209999
"732","2019-03-14",28.08
"733","2019-03-15",28.440001
"734","2019-03-18",28.450001
"735","2019-03-19",28.57
"736","2019-03-20",28.41
"737","2019-03-21",28.51
"738","2019-03-22",27.98
"739","2019-03-25",28.139999
"740","2019-03-26",28.1
"741","2019-03-27",27.9
"742","2019-03-28",28.030001
"743","2019-03-29",27.77
"744","2019-04-01",27.58
"745","2019-04-02",27.27
"746","2019-04-03",27.42
"747","2019-04-04",27.139999
"748","2019-04-05",27.700001
"749","2019-04-08",27.59
"750","2019-04-09",27.530001
"751","2019-04-10",28.09
"752","2019-04-11",27.969999
"753","2019-04-12",28.459999
"754","2019-04-15",28.42
"755","2019-04-16",28.379999
"756","2019-04-17",28.35
"757","2019-04-18",28.450001
"758","2019-04-22",28.219999
"759","2019-04-23",28.27
"760","2019-04-24",28.290001
"761","2019-04-25",28
"762","2019-04-26",28.25
"763","2019-04-29",28.09
"764","2019-04-30",28.15
"765","2019-05-01",27.950001
"766","2019-05-02",27.940001
"767","2019-05-03",28.08
"768","2019-05-06",28.15
"769","2019-05-07",27.68
"770","2019-05-08",27.42
"771","2019-05-09",27.309999
"772","2019-05-10",27.290001
"773","2019-05-13",26.879999
"774","2019-05-14",26.85
"775","2019-05-15",27.07
"776","2019-05-16",27.469999
"777","2019-05-17",27.629999
"778","2019-05-20",27.639999
"779","2019-05-21",27.620001
"780","2019-05-22",27.290001
"781","2019-05-23",26.5
"782","2019-05-24",26.799999
"783","2019-05-28",27.09
"784","2019-05-29",26.99
"785","2019-05-30",26.76
"786","2019-05-31",26.610001
"787","2019-06-03",26.549999
"788","2019-06-04",26.719999
"789","2019-06-05",27.200001
"790","2019-06-06",26.82
"791","2019-06-07",26.969999
"792","2019-06-10",26.799999
"793","2019-06-11",26.49
"794","2019-06-12",26.74
"795","2019-06-13",27.040001
"796","2019-06-14",26.9
"797","2019-06-17",27.139999
"798","2019-06-18",27.25
"799","2019-06-19",27.209999
"800","2019-06-20",27.08
"801","2019-06-21",26.9
"802","2019-06-24",26.75
"803","2019-06-25",26.959999
"804","2019-06-26",26.74
"805","2019-06-27",27.440001
"806","2019-06-28",27.969999
"807","2019-07-01",28.040001
"808","2019-07-02",27.4
"809","2019-07-03",27.75
"810","2019-07-05",28.07
"811","2019-07-08",28.01
"812","2019-07-09",28.07
"813","2019-07-10",28.139999
"814","2019-07-11",27.85
"815","2019-07-12",27.809999
"816","2019-07-15",28
"817","2019-07-16",27.969999
"818","2019-07-17",27.860001
"819","2019-07-18",27.93
"820","2019-07-19",28.23
"821","2019-07-22",28.16
"822","2019-07-23",28.25
"823","2019-07-24",28.49
"824","2019-07-25",28.41
"825","2019-07-26",28.57
"826","2019-07-29",28.77
"827","2019-07-30",28.879999
"828","2019-07-31",28.77
"829","2019-08-01",28.66
"830","2019-08-02",28.4
"831","2019-08-05",28.1
"832","2019-08-06",28.33
"833","2019-08-07",28.389999
"834","2019-08-08",28.540001
"835","2019-08-09",28.530001
"836","2019-08-12",28.049999
"837","2019-08-13",28.139999
"838","2019-08-14",27.59
"839","2019-08-15",27.809999
"840","2019-08-16",28.23
"841","2019-08-19",28.360001
"842","2019-08-20",28.16
"843","2019-08-21",28.200001
"844","2019-08-22",27.780001
"845","2019-08-23",27.24
"846","2019-08-26",27.700001
"847","2019-08-27",27.129999
"848","2019-08-28",27.34
"849","2019-08-29",27.76
"850","2019-08-30",27.459999
"851","2019-09-03",27.66
"852","2019-09-04",27.860001
"853","2019-09-05",28.09
"854","2019-09-06",27.860001
"855","2019-09-09",27.76
"856","2019-09-10",27.84
"857","2019-09-11",28.610001
"858","2019-09-12",29.280001
"859","2019-09-13",29.34
"860","2019-09-16",29.66
"861","2019-09-17",29.9
"862","2019-09-18",29.540001
"863","2019-09-19",29.200001
"864","2019-09-20",28.76
"865","2019-09-23",28.620001
"866","2019-09-24",28.200001
"867","2019-09-25",28.219999
"868","2019-09-26",28.07
"869","2019-09-27",27.860001
"870","2019-09-30",27.75
"871","2019-10-01",27.83
"872","2019-10-02",27.719999
"873","2019-10-03",27.709999
"874","2019-10-04",27.75
"875","2019-10-07",27.799999
"876","2019-10-08",27.4
"877","2019-10-09",27.469999
"878","2019-10-10",27.34
"879","2019-10-11",27.51
"880","2019-10-14",27.25
"881","2019-10-15",27.35
"882","2019-10-16",27.32
"883","2019-10-17",27.77
"884","2019-10-18",27.67
"885","2019-10-21",28.049999
"886","2019-10-22",27.75
"887","2019-10-23",27.690001
"888","2019-10-24",27.950001
"889","2019-10-25",28.360001
"890","2019-10-28",29.049999
"891","2019-10-29",29.08
"892","2019-10-30",29.41
"893","2019-10-31",29.41
"894","2019-11-01",29.58
"895","2019-11-04",29.535
"896","2019-11-05",29.809999
"897","2019-11-06",29.629999
"898","2019-11-07",29.66
"899","2019-11-08",29.34
"900","2019-11-11",28.950001
"901","2019-11-12",28.58
"902","2019-11-13",27.73
"903","2019-11-14",28.09
"904","2019-11-15",27.785
"905","2019-11-18",27.879999
"906","2019-11-19",27.889999
"907","2019-11-20",27.674999
"908","2019-11-21",27.290001
"909","2019-11-22",27.15
"910","2019-11-25",27.605
"911","2019-11-26",27.530001
"912","2019-11-27",28.02
"913","2019-11-29",28.299999
"914","2019-12-02",27.58
"915","2019-12-03",27.200001
"916","2019-12-04",27.59
"917","2019-12-05",28.129999
"918","2019-12-06",28.66
"919","2019-12-09",28.719999
"920","2019-12-10",28.860001
"921","2019-12-11",29.120001
"922","2019-12-12",29.040001
"923","2019-12-13",29.1
"924","2019-12-16",29.41
"925","2019-12-17",29.76
"926","2019-12-18",29.719999
"927","2019-12-19",29.9
"928","2019-12-20",29.700001
"929","2019-12-23",29.719999
"930","2019-12-24",29.57
"931","2019-12-26",29.74
"932","2019-12-27",29.639999
"933","2019-12-30",29.59
"934","2019-12-31",29.540001
"935","2020-01-02",29.469999
"936","2020-01-03",29.690001
"937","2020-01-06",29.51
"938","2020-01-07",29.58
"939","2020-01-08",29.17
"940","2020-01-09",28.91
"941","2020-01-10",28.620001
"942","2020-01-13",29.620001
"943","2020-01-14",29.450001
"944","2020-01-15",29.450001
"945","2020-01-16",29.59
"946","2020-01-17",29.33
"947","2020-01-21",29.459999
"948","2020-01-22",28.950001
"949","2020-01-23",29.280001
"950","2020-01-24",29.1
"951","2020-01-27",29.49
"952","2020-01-28",29.4
"953","2020-01-29",29.32
"954","2020-01-30",29.549999
"955","2020-01-31",29.15
"956","2020-02-03",29.15
"957","2020-02-04",29.299999
"958","2020-02-05",29.84
"959","2020-02-06",29.4
"960","2020-02-07",29.195
"961","2020-02-10",29.25
"962","2020-02-11",29.01
"963","2020-02-12",28.889999
"964","2020-02-13",28.6
"965","2020-02-14",28.809999
"966","2020-02-18",28.83
"967","2020-02-19",28.75
"968","2020-02-20",28.629999
"969","2020-02-21",28.309999
"970","2020-02-24",27.67
