"","date","EVRG"
"1","2007-01-03",26.49
"2","2007-01-04",26.48
"3","2007-01-05",25.76
"4","2007-01-08",25.559999
"5","2007-01-09",25.620001
"6","2007-01-10",25.700001
"7","2007-01-11",25.870001
"8","2007-01-12",25.940001
"9","2007-01-16",25.700001
"10","2007-01-17",25.68
"11","2007-01-18",25.450001
"12","2007-01-19",25.700001
"13","2007-01-22",25.73
"14","2007-01-23",25.860001
"15","2007-01-24",26.219999
"16","2007-01-25",25.950001
"17","2007-01-26",26.18
"18","2007-01-29",26.4
"19","2007-01-30",26.66
"20","2007-01-31",26.559999
"21","2007-02-01",26.83
"22","2007-02-02",26.9
"23","2007-02-05",27.01
"24","2007-02-06",27.129999
"25","2007-02-07",27.35
"26","2007-02-08",27.440001
"27","2007-02-09",27.32
"28","2007-02-12",27.35
"29","2007-02-13",27.57
"30","2007-02-14",27.6
"31","2007-02-15",27.66
"32","2007-02-16",27.73
"33","2007-02-20",27.860001
"34","2007-02-21",27.809999
"35","2007-02-22",27.85
"36","2007-02-23",27.99
"37","2007-02-26",27.940001
"38","2007-02-27",26.860001
"39","2007-02-28",26.870001
"40","2007-03-01",26.67
"41","2007-03-02",26.67
"42","2007-03-05",26.110001
"43","2007-03-06",26.6
"44","2007-03-07",26.370001
"45","2007-03-08",26.26
"46","2007-03-09",26.299999
"47","2007-03-12",26.35
"48","2007-03-13",25.780001
"49","2007-03-14",25.85
"50","2007-03-15",26.4
"51","2007-03-16",26.469999
"52","2007-03-19",26.709999
"53","2007-03-20",27.32
"54","2007-03-21",27.5
"55","2007-03-22",27.5
"56","2007-03-23",27.66
"57","2007-03-26",27.709999
"58","2007-03-27",27.620001
"59","2007-03-28",27.709999
"60","2007-03-29",27.83
"61","2007-03-30",27.52
"62","2007-04-02",27.860001
"63","2007-04-03",27.959999
"64","2007-04-04",27.799999
"65","2007-04-05",27.799999
"66","2007-04-09",27.91
"67","2007-04-10",28.26
"68","2007-04-11",28.370001
"69","2007-04-12",28.370001
"70","2007-04-13",28.16
"71","2007-04-16",28.34
"72","2007-04-17",28.120001
"73","2007-04-18",28.049999
"74","2007-04-19",27.77
"75","2007-04-20",27.99
"76","2007-04-23",28.08
"77","2007-04-24",28.040001
"78","2007-04-25",28.4
"79","2007-04-26",28.120001
"80","2007-04-27",27.940001
"81","2007-04-30",27.219999
"82","2007-05-01",27.58
"83","2007-05-02",27.6
"84","2007-05-03",27.629999
"85","2007-05-04",27.879999
"86","2007-05-07",27.959999
"87","2007-05-08",27.84
"88","2007-05-09",28.309999
"89","2007-05-10",27.969999
"90","2007-05-11",28.120001
"91","2007-05-14",28.09
"92","2007-05-15",27.879999
"93","2007-05-16",28
"94","2007-05-17",27.709999
"95","2007-05-18",27.74
"96","2007-05-21",27.709999
"97","2007-05-22",27.58
"98","2007-05-23",26.99
"99","2007-05-24",26.290001
"100","2007-05-25",26.25
"101","2007-05-29",26.530001
"102","2007-05-30",26.690001
"103","2007-05-31",26.51
"104","2007-06-01",26.719999
"105","2007-06-04",26.860001
"106","2007-06-05",26.610001
"107","2007-06-06",26.08
"108","2007-06-07",25.040001
"109","2007-06-08",25.15
"110","2007-06-11",25.299999
"111","2007-06-12",24.860001
"112","2007-06-13",25.15
"113","2007-06-14",25.440001
"114","2007-06-15",25.75
"115","2007-06-18",25.469999
"116","2007-06-19",25.540001
"117","2007-06-20",25.059999
"118","2007-06-21",24.76
"119","2007-06-22",24.26
"120","2007-06-25",23.940001
"121","2007-06-26",24.1
"122","2007-06-27",24.549999
"123","2007-06-28",24.559999
"124","2007-06-29",24.280001
"125","2007-07-02",24.700001
"126","2007-07-03",24.879999
"127","2007-07-05",24.629999
"128","2007-07-06",24.52
"129","2007-07-09",24.469999
"130","2007-07-10",24.35
"131","2007-07-11",24.360001
"132","2007-07-12",24.690001
"133","2007-07-13",25.059999
"134","2007-07-16",24.65
"135","2007-07-17",24.67
"136","2007-07-18",24.799999
"137","2007-07-19",25.290001
"138","2007-07-20",25.27
"139","2007-07-23",25.280001
"140","2007-07-24",24.370001
"141","2007-07-25",24.67
"142","2007-07-26",24.030001
"143","2007-07-27",23.4
"144","2007-07-30",23.379999
"145","2007-07-31",23.02
"146","2007-08-01",23.709999
"147","2007-08-02",24.059999
"148","2007-08-03",23.15
"149","2007-08-06",24.02
"150","2007-08-07",24.57
"151","2007-08-08",25.4
"152","2007-08-09",25.809999
"153","2007-08-10",24.940001
"154","2007-08-13",24.17
"155","2007-08-14",23.780001
"156","2007-08-15",23.610001
"157","2007-08-16",24.549999
"158","2007-08-17",25.17
"159","2007-08-20",25.16
"160","2007-08-21",25.07
"161","2007-08-22",25.16
"162","2007-08-23",24.950001
"163","2007-08-24",25.200001
"164","2007-08-27",24.43
"165","2007-08-28",23.83
"166","2007-08-29",24.48
"167","2007-08-30",24.09
"168","2007-08-31",24.290001
"169","2007-09-04",24.73
"170","2007-09-05",24.26
"171","2007-09-06",24.530001
"172","2007-09-07",24.120001
"173","2007-09-10",24.07
"174","2007-09-11",24.370001
"175","2007-09-12",24.34
"176","2007-09-13",24.299999
"177","2007-09-14",24.4
"178","2007-09-17",24.07
"179","2007-09-18",24.9
"180","2007-09-19",25.23
"181","2007-09-20",24.92
"182","2007-09-21",25.1
"183","2007-09-24",24.879999
"184","2007-09-25",24.6
"185","2007-09-26",25.1
"186","2007-09-27",25.110001
"187","2007-09-28",24.559999
"188","2007-10-01",25.1
"189","2007-10-02",25.17
"190","2007-10-03",25.24
"191","2007-10-04",25.530001
"192","2007-10-05",26.059999
"193","2007-10-08",26.030001
"194","2007-10-09",26.48
"195","2007-10-10",25.940001
"196","2007-10-11",25.67
"197","2007-10-12",26.120001
"198","2007-10-15",25.709999
"199","2007-10-16",25.4
"200","2007-10-17",25.27
"201","2007-10-18",25.5
"202","2007-10-19",24.709999
"203","2007-10-22",25.120001
"204","2007-10-23",25
"205","2007-10-24",25.18
"206","2007-10-25",25.379999
"207","2007-10-26",25.84
"208","2007-10-29",26.1
"209","2007-10-30",26.139999
"210","2007-10-31",26.620001
"211","2007-11-01",26.01
"212","2007-11-02",26.17
"213","2007-11-05",25.99
"214","2007-11-06",26.16
"215","2007-11-07",25.41
"216","2007-11-08",25.559999
"217","2007-11-09",25.82
"218","2007-11-12",25.790001
"219","2007-11-13",25.610001
"220","2007-11-14",25.26
"221","2007-11-15",25.309999
"222","2007-11-16",25.219999
"223","2007-11-19",25.190001
"224","2007-11-20",25.299999
"225","2007-11-21",25.27
"226","2007-11-23",25.620001
"227","2007-11-26",25.389999
"228","2007-11-27",25.75
"229","2007-11-28",26.25
"230","2007-11-29",26.110001
"231","2007-11-30",25.91
"232","2007-12-03",25.690001
"233","2007-12-04",25.889999
"234","2007-12-05",25.92
"235","2007-12-06",26.209999
"236","2007-12-07",26.139999
"237","2007-12-10",26.16
"238","2007-12-11",25.59
"239","2007-12-12",25.77
"240","2007-12-13",26.15
"241","2007-12-14",25.540001
"242","2007-12-17",25.450001
"243","2007-12-18",25.98
"244","2007-12-19",25.950001
"245","2007-12-20",26.07
"246","2007-12-21",26.67
"247","2007-12-24",26.700001
"248","2007-12-26",26.42
"249","2007-12-27",26.440001
"250","2007-12-28",26.34
"251","2007-12-31",25.940001
"252","2008-01-02",25.459999
"253","2008-01-03",25.16
"254","2008-01-04",24.879999
"255","2008-01-07",25.5
"256","2008-01-08",25.360001
"257","2008-01-09",25.459999
"258","2008-01-10",25.48
"259","2008-01-11",25.15
"260","2008-01-14",25.120001
"261","2008-01-15",24.76
"262","2008-01-16",24.700001
"263","2008-01-17",23.940001
"264","2008-01-18",23.549999
"265","2008-01-22",23.030001
"266","2008-01-23",24.219999
"267","2008-01-24",23.58
"268","2008-01-25",23.09
"269","2008-01-28",23.58
"270","2008-01-29",23.83
"271","2008-01-30",23.66
"272","2008-01-31",24.32
"273","2008-02-01",24.73
"274","2008-02-04",25.18
"275","2008-02-05",24.49
"276","2008-02-06",24.280001
"277","2008-02-07",24.190001
"278","2008-02-08",24.24
"279","2008-02-11",24.07
"280","2008-02-12",24.209999
"281","2008-02-13",24.059999
"282","2008-02-14",23.57
"283","2008-02-15",23.639999
"284","2008-02-19",23.66
"285","2008-02-20",23.67
"286","2008-02-21",23.299999
"287","2008-02-22",23.43
"288","2008-02-25",23.42
"289","2008-02-26",23.76
"290","2008-02-27",23.290001
"291","2008-02-28",23.1
"292","2008-02-29",22.73
"293","2008-03-03",22.91
"294","2008-03-04",23.16
"295","2008-03-05",22.65
"296","2008-03-06",22.059999
"297","2008-03-07",22.25
"298","2008-03-10",22.200001
"299","2008-03-11",23.139999
"300","2008-03-12",22.85
"301","2008-03-13",22.75
"302","2008-03-14",22.65
"303","2008-03-17",22.879999
"304","2008-03-18",23.4
"305","2008-03-19",22.98
"306","2008-03-20",23.51
"307","2008-03-24",23.030001
"308","2008-03-25",22.870001
"309","2008-03-26",22.950001
"310","2008-03-27",22.85
"311","2008-03-28",22.58
"312","2008-03-31",22.77
"313","2008-04-01",22.879999
"314","2008-04-02",22.9
"315","2008-04-03",22.76
"316","2008-04-04",22.700001
"317","2008-04-07",22.99
"318","2008-04-08",23.280001
"319","2008-04-09",23.120001
"320","2008-04-10",23.15
"321","2008-04-11",22.950001
"322","2008-04-14",22.950001
"323","2008-04-15",23.34
"324","2008-04-16",23.809999
"325","2008-04-17",23.610001
"326","2008-04-18",23.58
"327","2008-04-21",23.379999
"328","2008-04-22",23.120001
"329","2008-04-23",23.290001
"330","2008-04-24",23.299999
"331","2008-04-25",23.23
"332","2008-04-28",23.07
"333","2008-04-29",23.07
"334","2008-04-30",23.190001
"335","2008-05-01",23.73
"336","2008-05-02",23.780001
"337","2008-05-05",23.549999
"338","2008-05-06",23.690001
"339","2008-05-07",23.440001
"340","2008-05-08",23.42
"341","2008-05-09",23.52
"342","2008-05-12",23.67
"343","2008-05-13",23.459999
"344","2008-05-14",23.389999
"345","2008-05-15",23.15
"346","2008-05-16",23.17
"347","2008-05-19",23.43
"348","2008-05-20",23.66
"349","2008-05-21",23.59
"350","2008-05-22",23.76
"351","2008-05-23",23.34
"352","2008-05-27",23.360001
"353","2008-05-28",23.5
"354","2008-05-29",24.280001
"355","2008-05-30",24
"356","2008-06-02",23.85
"357","2008-06-03",23.76
"358","2008-06-04",23.799999
"359","2008-06-05",24.059999
"360","2008-06-06",23.68
"361","2008-06-09",23.77
"362","2008-06-10",23.639999
"363","2008-06-11",23.41
"364","2008-06-12",23.33
"365","2008-06-13",23.469999
"366","2008-06-16",23.5
"367","2008-06-17",23.370001
"368","2008-06-18",23.09
"369","2008-06-19",23.139999
"370","2008-06-20",22.709999
"371","2008-06-23",22.719999
"372","2008-06-24",22.25
"373","2008-06-25",22.469999
"374","2008-06-26",21.91
"375","2008-06-27",21.51
"376","2008-06-30",21.51
"377","2008-07-01",21.860001
"378","2008-07-02",21.610001
"379","2008-07-03",21.5
"380","2008-07-07",21.25
"381","2008-07-08",21.969999
"382","2008-07-09",21.950001
"383","2008-07-10",22.26
"384","2008-07-11",22.24
"385","2008-07-14",21.84
"386","2008-07-15",21.700001
"387","2008-07-16",21.440001
"388","2008-07-17",21.290001
"389","2008-07-18",21.190001
"390","2008-07-21",21.440001
"391","2008-07-22",21.83
"392","2008-07-23",21.59
"393","2008-07-24",21.620001
"394","2008-07-25",21.57
"395","2008-07-28",21.58
"396","2008-07-29",21.67
"397","2008-07-30",21.879999
"398","2008-07-31",22.08
"399","2008-08-01",21.92
"400","2008-08-04",22.040001
"401","2008-08-05",22.08
"402","2008-08-06",22.1
"403","2008-08-07",21.58
"404","2008-08-08",22.25
"405","2008-08-11",22.809999
"406","2008-08-12",23.01
"407","2008-08-13",23
"408","2008-08-14",23.02
"409","2008-08-15",23.02
"410","2008-08-18",23.09
"411","2008-08-19",23.040001
"412","2008-08-20",22.98
"413","2008-08-21",22.870001
"414","2008-08-22",23.02
"415","2008-08-25",22.66
"416","2008-08-26",22.73
"417","2008-08-27",22.82
"418","2008-08-28",23.120001
"419","2008-08-29",22.65
"420","2008-09-02",22.440001
"421","2008-09-03",22.370001
"422","2008-09-04",22.190001
"423","2008-09-05",21.77
"424","2008-09-08",22.709999
"425","2008-09-09",22.49
"426","2008-09-10",22.780001
"427","2008-09-11",22.75
"428","2008-09-12",23.049999
"429","2008-09-15",22.559999
"430","2008-09-16",23.32
"431","2008-09-17",22.51
"432","2008-09-18",23.23
"433","2008-09-19",24.030001
"434","2008-09-22",23.639999
"435","2008-09-23",23.129999
"436","2008-09-24",23.049999
"437","2008-09-25",23.73
"438","2008-09-26",23.83
"439","2008-09-29",23.35
"440","2008-09-30",23.040001
"441","2008-10-01",23.209999
"442","2008-10-02",22.790001
"443","2008-10-03",22.6
"444","2008-10-06",21.809999
"445","2008-10-07",20.82
"446","2008-10-08",20.040001
"447","2008-10-09",18.26
"448","2008-10-10",18.639999
"449","2008-10-13",20.530001
"450","2008-10-14",19.540001
"451","2008-10-15",18.120001
"452","2008-10-16",17.690001
"453","2008-10-17",17.360001
"454","2008-10-20",19.040001
"455","2008-10-21",18.33
"456","2008-10-22",17.58
"457","2008-10-23",17.969999
"458","2008-10-24",17.41
"459","2008-10-27",17.059999
"460","2008-10-28",18.700001
"461","2008-10-29",18.620001
"462","2008-10-30",19.809999
"463","2008-10-31",19.49
"464","2008-11-03",19.959999
"465","2008-11-04",20.280001
"466","2008-11-05",19.610001
"467","2008-11-06",18.469999
"468","2008-11-07",19.530001
"469","2008-11-10",19.549999
"470","2008-11-11",19.700001
"471","2008-11-12",19.09
"472","2008-11-13",20.91
"473","2008-11-14",20.030001
"474","2008-11-17",19.84
"475","2008-11-18",20.040001
"476","2008-11-19",18.889999
"477","2008-11-20",17.530001
"478","2008-11-21",19.030001
"479","2008-11-24",19.790001
"480","2008-11-25",19.219999
"481","2008-11-26",19.84
"482","2008-11-28",20.23
"483","2008-12-01",18.65
"484","2008-12-02",19.110001
"485","2008-12-03",19.450001
"486","2008-12-04",18.809999
"487","2008-12-05",19.42
"488","2008-12-08",18.959999
"489","2008-12-09",18.389999
"490","2008-12-10",18.690001
"491","2008-12-11",18.469999
"492","2008-12-12",19.200001
"493","2008-12-15",18.65
"494","2008-12-16",19.65
"495","2008-12-17",19.309999
"496","2008-12-18",19.190001
"497","2008-12-19",19.309999
"498","2008-12-22",19.290001
"499","2008-12-23",18.940001
"500","2008-12-24",19.040001
"501","2008-12-26",19.299999
"502","2008-12-29",19.370001
"503","2008-12-30",19.959999
"504","2008-12-31",20.51
"505","2009-01-02",20.700001
"506","2009-01-05",20.879999
"507","2009-01-06",20.290001
"508","2009-01-07",19.99
"509","2009-01-08",20.25
"510","2009-01-09",19.67
"511","2009-01-12",19.700001
"512","2009-01-13",19.58
"513","2009-01-14",19.309999
"514","2009-01-15",19.65
"515","2009-01-16",20.02
"516","2009-01-20",19.440001
"517","2009-01-21",19.82
"518","2009-01-22",19.67
"519","2009-01-23",19.610001
"520","2009-01-26",19.99
"521","2009-01-27",20.26
"522","2009-01-28",20.469999
"523","2009-01-29",20.26
"524","2009-01-30",20.08
"525","2009-02-02",20.25
"526","2009-02-03",20.25
"527","2009-02-04",20.290001
"528","2009-02-05",20.450001
"529","2009-02-06",20.639999
"530","2009-02-09",20.51
"531","2009-02-10",19.85
"532","2009-02-11",19.129999
"533","2009-02-12",19.110001
"534","2009-02-13",19.02
"535","2009-02-17",18.16
"536","2009-02-18",17.950001
"537","2009-02-19",17.889999
"538","2009-02-20",17.219999
"539","2009-02-23",16.950001
"540","2009-02-24",17.059999
"541","2009-02-25",16.75
"542","2009-02-26",16.549999
"543","2009-02-27",16.9
"544","2009-03-02",16.280001
"545","2009-03-03",15.4
"546","2009-03-04",16.040001
"547","2009-03-05",14.95
"548","2009-03-06",15.58
"549","2009-03-09",15.09
"550","2009-03-10",15.45
"551","2009-03-11",15.64
"552","2009-03-12",15.87
"553","2009-03-13",15.87
"554","2009-03-16",16.219999
"555","2009-03-17",16.690001
"556","2009-03-18",17.290001
"557","2009-03-19",17.35
"558","2009-03-20",17.209999
"559","2009-03-23",18.030001
"560","2009-03-24",17.68
"561","2009-03-25",17.75
"562","2009-03-26",17.700001
"563","2009-03-27",17.5
"564","2009-03-30",17.42
"565","2009-03-31",17.530001
"566","2009-04-01",17.530001
"567","2009-04-02",18.02
"568","2009-04-03",17.969999
"569","2009-04-06",17.66
"570","2009-04-07",17.57
"571","2009-04-08",17.889999
"572","2009-04-09",18.049999
"573","2009-04-13",17.66
"574","2009-04-14",17.27
"575","2009-04-15",17.389999
"576","2009-04-16",17.74
"577","2009-04-17",17.84
"578","2009-04-20",17.459999
"579","2009-04-21",17.610001
"580","2009-04-22",17.41
"581","2009-04-23",17.190001
"582","2009-04-24",17.17
"583","2009-04-27",17.33
"584","2009-04-28",17.370001
"585","2009-04-29",17.690001
"586","2009-04-30",17.530001
"587","2009-05-01",17.790001
"588","2009-05-04",18.049999
"589","2009-05-05",18.01
"590","2009-05-06",18.09
"591","2009-05-07",17.99
"592","2009-05-08",18.1
"593","2009-05-11",17.610001
"594","2009-05-12",17.469999
"595","2009-05-13",17.25
"596","2009-05-14",17.35
"597","2009-05-15",16.959999
"598","2009-05-18",17.24
"599","2009-05-19",17.290001
"600","2009-05-20",17.07
"601","2009-05-21",16.82
"602","2009-05-22",16.76
"603","2009-05-26",17.48
"604","2009-05-27",17.379999
"605","2009-05-28",17.620001
"606","2009-05-29",17.85
"607","2009-06-01",18.42
"608","2009-06-02",18.41
"609","2009-06-03",18.42
"610","2009-06-04",18.51
"611","2009-06-05",18.17
"612","2009-06-08",17.85
"613","2009-06-09",17.530001
"614","2009-06-10",17.75
"615","2009-06-11",18.190001
"616","2009-06-12",18.530001
"617","2009-06-15",18.17
"618","2009-06-16",18.129999
"619","2009-06-17",18.389999
"620","2009-06-18",18.77
"621","2009-06-19",18.51
"622","2009-06-22",18.49
"623","2009-06-23",18.23
"624","2009-06-24",18.219999
"625","2009-06-25",19.030001
"626","2009-06-26",18.43
"627","2009-06-29",18.76
"628","2009-06-30",18.77
"629","2009-07-01",19.290001
"630","2009-07-02",18.620001
"631","2009-07-06",18.65
"632","2009-07-07",18.27
"633","2009-07-08",18.18
"634","2009-07-09",18.120001
"635","2009-07-10",18.120001
"636","2009-07-13",18.51
"637","2009-07-14",18.66
"638","2009-07-15",18.940001
"639","2009-07-16",19.08
"640","2009-07-17",19.16
"641","2009-07-20",19.299999
"642","2009-07-21",19.52
"643","2009-07-22",19.34
"644","2009-07-23",19.67
"645","2009-07-24",19.99
"646","2009-07-27",19.99
"647","2009-07-28",19.860001
"648","2009-07-29",19.719999
"649","2009-07-30",19.940001
"650","2009-07-31",19.67
"651","2009-08-03",19.84
"652","2009-08-04",19.809999
"653","2009-08-05",19.610001
"654","2009-08-06",19.700001
"655","2009-08-07",20.290001
"656","2009-08-10",20.07
"657","2009-08-11",20.139999
"658","2009-08-12",20.219999
"659","2009-08-13",20.35
"660","2009-08-14",20.42
"661","2009-08-17",20.290001
"662","2009-08-18",20.25
"663","2009-08-19",20.219999
"664","2009-08-20",20.110001
"665","2009-08-21",20.459999
"666","2009-08-24",20.59
"667","2009-08-25",20.74
"668","2009-08-26",20.74
"669","2009-08-27",20.610001
"670","2009-08-28",20.65
"671","2009-08-31",20.52
"672","2009-09-01",20.48
"673","2009-09-02",20.360001
"674","2009-09-03",20.290001
"675","2009-09-04",20.16
"676","2009-09-08",20.25
"677","2009-09-09",20.27
"678","2009-09-10",20.34
"679","2009-09-11",20.360001
"680","2009-09-14",20.59
"681","2009-09-15",20.809999
"682","2009-09-16",21.219999
"683","2009-09-17",21.09
"684","2009-09-18",20.799999
"685","2009-09-21",20.59
"686","2009-09-22",20.389999
"687","2009-09-23",20.389999
"688","2009-09-24",19.48
"689","2009-09-25",19.51
"690","2009-09-28",19.620001
"691","2009-09-29",19.690001
"692","2009-09-30",19.51
"693","2009-10-01",19.360001
"694","2009-10-02",19.200001
"695","2009-10-05",19.59
"696","2009-10-06",19.719999
"697","2009-10-07",19.709999
"698","2009-10-08",19.639999
"699","2009-10-09",19.6
"700","2009-10-12",19.700001
"701","2009-10-13",19.629999
"702","2009-10-14",19.690001
"703","2009-10-15",20.09
"704","2009-10-16",20.280001
"705","2009-10-19",20.51
"706","2009-10-20",20.190001
"707","2009-10-21",20.049999
"708","2009-10-22",20.049999
"709","2009-10-23",19.690001
"710","2009-10-26",19.57
"711","2009-10-27",19.639999
"712","2009-10-28",19.620001
"713","2009-10-29",19.620001
"714","2009-10-30",19.15
"715","2009-11-02",19.139999
"716","2009-11-03",19.09
"717","2009-11-04",19.049999
"718","2009-11-05",19.48
"719","2009-11-06",19.57
"720","2009-11-09",19.969999
"721","2009-11-10",20.139999
"722","2009-11-11",20.030001
"723","2009-11-12",19.77
"724","2009-11-13",19.940001
"725","2009-11-16",20.23
"726","2009-11-17",20.309999
"727","2009-11-18",20.34
"728","2009-11-19",20.139999
"729","2009-11-20",20.16
"730","2009-11-23",20.370001
"731","2009-11-24",20.52
"732","2009-11-25",20.73
"733","2009-11-27",20.450001
"734","2009-11-30",20.59
"735","2009-12-01",20.91
"736","2009-12-02",21.16
"737","2009-12-03",21.25
"738","2009-12-04",21.34
"739","2009-12-07",21.110001
"740","2009-12-08",21.33
"741","2009-12-09",21.33
"742","2009-12-10",21.459999
"743","2009-12-11",21.91
"744","2009-12-14",21.870001
"745","2009-12-15",21.85
"746","2009-12-16",21.799999
"747","2009-12-17",21.76
"748","2009-12-18",21.879999
"749","2009-12-21",22
"750","2009-12-22",21.84
"751","2009-12-23",21.92
"752","2009-12-24",22.030001
"753","2009-12-28",22.049999
"754","2009-12-29",22.17
"755","2009-12-30",22.18
"756","2009-12-31",21.719999
"757","2010-01-04",21.84
"758","2010-01-05",21.549999
"759","2010-01-06",21.67
"760","2010-01-07",21.530001
"761","2010-01-08",21.719999
"762","2010-01-11",22.049999
"763","2010-01-12",21.940001
"764","2010-01-13",22.15
"765","2010-01-14",22.18
"766","2010-01-15",22.24
"767","2010-01-19",22.530001
"768","2010-01-20",22.43
"769","2010-01-21",22.049999
"770","2010-01-22",21.559999
