"","date","MYOK"
"977","2019-09-17",54.389999
"978","2019-09-18",55.630001
"979","2019-09-19",57.849998
"980","2019-09-20",61.32
"981","2019-09-23",58.619999
"982","2019-09-24",55.209999
"983","2019-09-25",54.75
"984","2019-09-26",52.299999
"985","2019-09-27",51.18
"986","2019-09-30",52.150002
"987","2019-10-01",51.759998
"988","2019-10-02",53.200001
"989","2019-10-03",54.43
"990","2019-10-04",54.139999
"991","2019-10-07",52.369999
"992","2019-10-08",50.919998
"993","2019-10-09",53.060001
"994","2019-10-10",53.330002
"995","2019-10-11",53.549999
"996","2019-10-14",53.299999
"997","2019-10-15",54.810001
"998","2019-10-16",56.959999
"999","2019-10-17",56.91
"1000","2019-10-18",57.790001
"1001","2019-10-21",56.73
"1002","2019-10-22",56.34
"1003","2019-10-23",56.529999
"1004","2019-10-24",57.259998
"1005","2019-10-25",57.450001
"1006","2019-10-28",57.84
"1007","2019-10-29",57.540001
"1008","2019-10-30",57.84
"1009","2019-10-31",57.330002
"1010","2019-11-01",59.310001
"1011","2019-11-04",58.91
"1012","2019-11-05",57.16
"1013","2019-11-06",57.099998
"1014","2019-11-07",58.619999
"1015","2019-11-08",60.009998
"1016","2019-11-11",55.450001
"1017","2019-11-12",54.490002
"1018","2019-11-13",53.540001
"1019","2019-11-14",52.330002
"1020","2019-11-15",54.950001
"1021","2019-11-18",54.009998
"1022","2019-11-19",56.18
"1023","2019-11-20",57.5
"1024","2019-11-21",58
"1025","2019-11-22",61.279999
"1026","2019-11-25",62.599998
"1027","2019-11-26",63.84
"1028","2019-11-27",64.839996
"1029","2019-11-29",65.150002
"1030","2019-12-02",65.169998
"1031","2019-12-03",65.529999
"1032","2019-12-04",67.089996
"1033","2019-12-05",67.120003
"1034","2019-12-06",67.43
"1035","2019-12-09",66.980003
"1036","2019-12-10",66.849998
"1037","2019-12-11",65.879997
"1038","2019-12-12",65.269997
"1039","2019-12-13",66.699997
"1040","2019-12-16",66.830002
"1041","2019-12-17",66.559998
"1042","2019-12-18",67.830002
"1043","2019-12-19",68.830002
"1044","2019-12-20",70.18
"1045","2019-12-23",72.709999
"1046","2019-12-24",73.93
"1047","2019-12-26",74.599998
"1048","2019-12-27",74.120003
"1049","2019-12-30",72.82
"1050","2019-12-31",72.885002
"1051","2020-01-02",71.889999
"1052","2020-01-03",71.949997
"1053","2020-01-06",70
"1054","2020-01-07",70.790001
"1055","2020-01-08",69.93
"1056","2020-01-09",69.93
"1057","2020-01-10",71.589996
"1058","2020-01-13",72.379997
"1059","2020-01-14",76.769997
"1060","2020-01-15",76.080002
"1061","2020-01-16",75.18
"1062","2020-01-17",73.739998
"1063","2020-01-21",72.760002
"1064","2020-01-22",71.389999
"1065","2020-01-23",69.940002
"1066","2020-01-24",68.959999
"1067","2020-01-27",69.010002
"1068","2020-01-28",68.739998
"1069","2020-01-29",70.150002
"1070","2020-01-30",69.059998
"1071","2020-01-31",68.029999
"1072","2020-02-03",69.290001
"1073","2020-02-04",73.019997
"1074","2020-02-05",71.860001
"1075","2020-02-06",70.32
"1076","2020-02-07",70.370003
"1077","2020-02-10",71.839996
"1078","2020-02-11",69.919998
"1079","2020-02-12",70.330002
"1080","2020-02-13",71.510002
"1081","2020-02-14",70.400002
"1082","2020-02-18",70.709999
"1083","2020-02-19",68.709999
"1084","2020-02-20",67.970001
"1085","2020-02-21",66.550003
"1086","2020-02-24",63.869999
"1087","2020-02-25",64.330002
"1088","2020-02-26",64.480003
"1089","2020-02-27",61.48
"1090","2020-02-28",63.389999
"1091","2020-03-02",64.519997
"1092","2020-03-03",64.040001
"1093","2020-03-04",65.510002
"1094","2020-03-05",63.919998
"1095","2020-03-06",62.779999
"1096","2020-03-09",58.82
"1097","2020-03-10",57.93
"1098","2020-03-11",55.889999
"1099","2020-03-12",49.009998
"1100","2020-03-13",51.5
"1101","2020-03-16",43.5
"1102","2020-03-17",51.68
"1103","2020-03-18",45.009998
"1104","2020-03-19",46.939999
"1105","2020-03-20",45.349998
"1106","2020-03-23",45.139999
"1107","2020-03-24",48.48
"1108","2020-03-25",49.560001
"1109","2020-03-26",53.07
"1110","2020-03-27",53.419998
"1111","2020-03-30",51.400002
"1112","2020-03-31",46.880001
"1113","2020-04-01",44.200001
"1114","2020-04-02",46.400002
"1115","2020-04-03",46.369999
"1116","2020-04-06",48.049999
"1117","2020-04-07",47.189999
"1118","2020-04-08",50.150002
"1119","2020-04-09",52.919998
"1120","2020-04-13",52.580002
"1121","2020-04-14",53.84
"1122","2020-04-15",53.259998
"1123","2020-04-16",56.27
"1124","2020-04-17",60.130001
"1125","2020-04-20",65.870003
"1126","2020-04-21",62.07
"1127","2020-04-22",61.880001
"1128","2020-04-23",63.110001
"1129","2020-04-24",64.830002
"1130","2020-04-27",64.279999
"1131","2020-04-28",64.25
"1132","2020-04-29",64.919998
"1133","2020-04-30",62.82
"1134","2020-05-01",56.91
"1135","2020-05-04",59.09
"1136","2020-05-05",61.549999
"1137","2020-05-06",63.200001
"1138","2020-05-07",62.330002
"1139","2020-05-08",61.09
"1140","2020-05-11",96.900002
"1141","2020-05-12",112.290001
"1142","2020-05-13",108.339996
"1143","2020-05-14",119.849998
"1144","2020-05-15",121.690002
"1145","2020-05-18",110.110001
"1146","2020-05-19",106.025002
"1147","2020-05-20",108.370003
"1148","2020-05-21",106.730003
"1149","2020-05-22",107.5
"1150","2020-05-26",108.559998
"1151","2020-05-27",106.989998
"1152","2020-05-28",100.150002
"1153","2020-05-29",102.290001
"1154","2020-06-01",103.019997
"1155","2020-06-02",103.980003
"1156","2020-06-03",103.260002
"1157","2020-06-04",98.82
"1158","2020-06-05",98.230003
"1159","2020-06-08",100.529999
"1160","2020-06-09",99.93
"1161","2020-06-10",99.970001
"1162","2020-06-11",92.120003
"1163","2020-06-12",94.160004
"1164","2020-06-15",96.209999
"1165","2020-06-16",99.870003
"1166","2020-06-17",99.870003
"1167","2020-06-18",100.269997
"1168","2020-06-19",100.019997
"1169","2020-06-22",102.82
"1170","2020-06-23",103.169998
"1171","2020-06-24",99.550003
"1172","2020-06-25",102.290001
"1173","2020-06-26",98.470001
"1174","2020-06-29",96.760002
"1175","2020-06-30",96.620003
"1176","2020-07-01",93.839996
"1177","2020-07-02",94.110001
"1178","2020-07-06",92.239998
"1179","2020-07-07",94.040001
"1180","2020-07-08",95.290001
"1181","2020-07-09",93.129997
"1182","2020-07-10",92.860001
"1183","2020-07-13",90.620003
"1184","2020-07-14",93.050003
"1185","2020-07-15",94.290001
"1186","2020-07-16",89.790001
"1187","2020-07-17",91.559998
"1188","2020-07-20",93.099998
"1189","2020-07-21",93.790001
"1190","2020-07-22",94.830002
"1191","2020-07-23",93.720001
"1192","2020-07-24",92.220001
"1193","2020-07-27",95.599998
"1194","2020-07-28",93.860001
"1195","2020-07-29",96.290001
"1196","2020-07-30",94.720001
"1197","2020-07-31",90.129997
"1198","2020-08-03",96.349998
"1199","2020-08-04",98
"1200","2020-08-05",99.970001
"1201","2020-08-06",100.269997
"1202","2020-08-07",103.400002
"1203","2020-08-10",104.669998
"1204","2020-08-11",101.019997
"1205","2020-08-12",101.519997
"1206","2020-08-13",101.669998
"1207","2020-08-14",99.239998
"1208","2020-08-17",102.599998
"1209","2020-08-18",101.139999
"1210","2020-08-19",99.949997
"1211","2020-08-20",100.209999
"1212","2020-08-21",100.43
"1213","2020-08-24",104.029999
"1214","2020-08-25",108.18
"1215","2020-08-26",106.239998
"1216","2020-08-27",102.730003
"1217","2020-08-28",103.830002
"1218","2020-08-31",109.440002
"1219","2020-09-01",113.879997
"1220","2020-09-02",114.730003
"1221","2020-09-03",113.559998
"1222","2020-09-04",113.309998
"1223","2020-09-08",107.199997
"1224","2020-09-09",110.489998
"1225","2020-09-10",114.239998
"1226","2020-09-11",115.5
"1227","2020-09-14",123.879997
"1228","2020-09-15",127.040001
"1229","2020-09-16",130.429993
"1230","2020-09-17",130.240005
"1231","2020-09-18",136.559998
"1232","2020-09-21",126.349998
"1233","2020-09-22",132.610001
"1234","2020-09-23",129.389999
"1235","2020-09-24",130.020004
"1236","2020-09-25",132.720001
"1237","2020-09-28",133.899994
"1238","2020-09-29",134.130005
"1239","2020-09-30",136.330002
"1240","2020-10-01",140.110001
"1241","2020-10-02",139.600006
"1242","2020-10-05",220.339996
"1243","2020-10-06",221
"1244","2020-10-07",221.389999
"1245","2020-10-08",220.669998
"1246","2020-10-09",221.229996
"1247","2020-10-12",221.639999
"1248","2020-10-13",221.779999
"1249","2020-10-14",222
"1250","2020-10-15",221.660004
"1251","2020-10-16",222
"1252","2020-10-19",221.940002
"1253","2020-10-20",222.449997
"1254","2020-10-21",222.399994
"1255","2020-10-22",222.139999
"1256","2020-10-23",222.970001
"1257","2020-10-26",223
"1258","2020-10-27",222.910004
"1259","2020-10-28",222.804993
"1260","2020-10-29",223.320007
"1261","2020-10-30",223.529999
"1262","2020-11-02",223.279999
"1263","2020-11-03",223.490005
"1264","2020-11-04",224.559998
"1265","2020-11-05",224.399994
"1266","2020-11-06",224.410004
"1267","2020-11-09",224.410004
"1268","2020-11-10",224.550003
"1269","2020-11-11",224.410004
"1270","2020-11-12",224.740005
"1271","2020-11-13",224.800003
"1272","2020-11-16",224.910004
"1273","2020-11-17",224.910004
"1274","2020-11-18",224.910004
"1275","2020-11-19",NA
"1276","2020-11-20",NA
"1277","2020-11-23",NA
"1278","2020-11-24",NA
"1279","2020-11-25",NA
