"","date","LPI"
"314","2013-03-19",393
"315","2013-03-20",381.799988
"316","2013-03-21",375.200012
"317","2013-03-22",376.600006
"318","2013-03-25",372.799988
"319","2013-03-26",372.799988
"320","2013-03-27",365.600006
"321","2013-03-28",365.799988
"322","2013-04-01",356.399994
"323","2013-04-02",353
"324","2013-04-03",344.200012
"325","2013-04-04",346.799988
"326","2013-04-05",352.799988
"327","2013-04-08",359.399994
"328","2013-04-09",361.200012
"329","2013-04-10",369.600006
"330","2013-04-11",370
"331","2013-04-12",366.200012
"332","2013-04-15",339.600006
"333","2013-04-16",340.200012
"334","2013-04-17",322
"335","2013-04-18",325
"336","2013-04-19",319
"337","2013-04-22",322.600006
"338","2013-04-23",324
"339","2013-04-24",332.600006
"340","2013-04-25",330.600006
"341","2013-04-26",334.200012
"342","2013-04-29",342.799988
"343","2013-04-30",344
"344","2013-05-01",331.600006
"345","2013-05-02",339
"346","2013-05-03",354
"347","2013-05-06",353.399994
"348","2013-05-07",356.399994
"349","2013-05-08",356.399994
"350","2013-05-09",331
"351","2013-05-10",342
"352","2013-05-13",334.799988
"353","2013-05-14",344.399994
"354","2013-05-15",348.399994
"355","2013-05-16",359.399994
"356","2013-05-17",369.399994
"357","2013-05-20",383.399994
"358","2013-05-21",399
"359","2013-05-22",399.200012
"360","2013-05-23",399
"361","2013-05-24",398.399994
"362","2013-05-28",400.399994
"363","2013-05-29",400.399994
"364","2013-05-30",395
"365","2013-05-31",387.200012
"366","2013-06-03",386.399994
"367","2013-06-04",389.799988
"368","2013-06-05",385.399994
"369","2013-06-06",390.200012
"370","2013-06-07",400
"371","2013-06-10",405.399994
"372","2013-06-11",396.200012
"373","2013-06-12",394.200012
"374","2013-06-13",398.600006
"375","2013-06-14",398.600006
"376","2013-06-17",403.399994
"377","2013-06-18",407.600006
"378","2013-06-19",417
"379","2013-06-20",402.799988
"380","2013-06-21",406.600006
"381","2013-06-24",402.399994
"382","2013-06-25",406
"383","2013-06-26",403.399994
"384","2013-06-27",413
"385","2013-06-28",411.200012
"386","2013-07-01",404.200012
"387","2013-07-02",406.399994
"388","2013-07-03",405.399994
"389","2013-07-05",411
"390","2013-07-08",413.399994
"391","2013-07-09",417.799988
"392","2013-07-10",420.600006
"393","2013-07-11",415.200012
"394","2013-07-12",409.600006
"395","2013-07-15",408.200012
"396","2013-07-16",418.600006
"397","2013-07-17",421.200012
"398","2013-07-18",434.600006
"399","2013-07-19",442
"400","2013-07-22",436.799988
"401","2013-07-23",433.200012
"402","2013-07-24",421.399994
"403","2013-07-25",416.600006
"404","2013-07-26",415.200012
"405","2013-07-29",415.399994
"406","2013-07-30",415
"407","2013-07-31",438.200012
"408","2013-08-01",493.600006
"409","2013-08-02",486.399994
"410","2013-08-05",491.799988
"411","2013-08-06",488.600006
"412","2013-08-07",486
"413","2013-08-08",503.799988
"414","2013-08-09",518.799988
"415","2013-08-12",487
"416","2013-08-13",465
"417","2013-08-14",460
"418","2013-08-15",466
"419","2013-08-16",470.600006
"420","2013-08-19",464.600006
"421","2013-08-20",465.600006
"422","2013-08-21",467.399994
"423","2013-08-22",487.399994
"424","2013-08-23",506
"425","2013-08-26",527.799988
"426","2013-08-27",524.200012
"427","2013-08-28",525.200012
"428","2013-08-29",525
"429","2013-08-30",525.200012
"430","2013-09-03",525.200012
"431","2013-09-04",525
"432","2013-09-05",529
"433","2013-09-06",524.200012
"434","2013-09-09",535.200012
"435","2013-09-10",539.799988
"436","2013-09-11",548.799988
"437","2013-09-12",547
"438","2013-09-13",549.400024
"439","2013-09-16",540.599976
"440","2013-09-17",572.799988
"441","2013-09-18",583.400024
"442","2013-09-19",584
"443","2013-09-20",587.400024
"444","2013-09-23",586.400024
"445","2013-09-24",587
"446","2013-09-25",590.200012
"447","2013-09-26",600
"448","2013-09-27",597.599976
"449","2013-09-30",593.599976
"450","2013-10-01",593.599976
"451","2013-10-02",608.200012
"452","2013-10-03",604
"453","2013-10-04",628.599976
"454","2013-10-07",625.200012
"455","2013-10-08",619
"456","2013-10-09",605
"457","2013-10-10",609.400024
"458","2013-10-11",616
"459","2013-10-14",617.799988
"460","2013-10-15",619.799988
"461","2013-10-16",641.599976
"462","2013-10-17",647.599976
"463","2013-10-18",662.400024
"464","2013-10-21",670.400024
"465","2013-10-22",653
"466","2013-10-23",630
"467","2013-10-24",666.799988
"468","2013-10-25",667.200012
"469","2013-10-28",662
"470","2013-10-29",666.799988
"471","2013-10-30",646.200012
"472","2013-10-31",635.400024
"473","2013-11-01",625.200012
"474","2013-11-04",662.400024
"475","2013-11-05",657.799988
"476","2013-11-06",632.599976
"477","2013-11-07",580.200012
"478","2013-11-08",595.400024
"479","2013-11-11",606.400024
"480","2013-11-12",584.400024
"481","2013-11-13",591.200012
"482","2013-11-14",595.799988
"483","2013-11-15",591
"484","2013-11-18",564
"485","2013-11-19",558.200012
"486","2013-11-20",555.400024
"487","2013-11-21",581
"488","2013-11-22",580
"489","2013-11-25",577.200012
"490","2013-11-26",580
"491","2013-11-27",549.400024
"492","2013-11-29",539.799988
"493","2013-12-02",524.400024
"494","2013-12-03",530
"495","2013-12-04",548.400024
"496","2013-12-05",545.599976
"497","2013-12-06",518.400024
"498","2013-12-09",517.799988
"499","2013-12-10",517.200012
"500","2013-12-11",506
"501","2013-12-12",506.200012
"502","2013-12-13",514.599976
"503","2013-12-16",519.799988
"504","2013-12-17",507.600006
"505","2013-12-18",515.400024
"506","2013-12-19",530.799988
"507","2013-12-20",537.400024
"508","2013-12-23",546.200012
"509","2013-12-24",546.400024
"510","2013-12-26",548.400024
"511","2013-12-27",560
"512","2013-12-30",545.799988
"513","2013-12-31",553.799988
"514","2014-01-02",529.599976
"515","2014-01-03",520.200012
"516","2014-01-06",511.200012
"517","2014-01-07",522.400024
"518","2014-01-08",506.799988
"519","2014-01-09",482.200012
"520","2014-01-10",482.799988
"521","2014-01-13",458.200012
"522","2014-01-14",482.200012
"523","2014-01-15",497.799988
"524","2014-01-16",503.799988
"525","2014-01-17",499.200012
"526","2014-01-21",508
"527","2014-01-22",531.799988
"528","2014-01-23",521.400024
"529","2014-01-24",506.200012
"530","2014-01-27",495
"531","2014-01-28",499.600006
"532","2014-01-29",480
"533","2014-01-30",497
"534","2014-01-31",494.799988
"535","2014-02-03",483.200012
"536","2014-02-04",503.399994
"537","2014-02-05",496.600006
"538","2014-02-06",499.600006
"539","2014-02-07",510.399994
"540","2014-02-10",519.799988
"541","2014-02-11",529
"542","2014-02-12",525.400024
"543","2014-02-13",537.200012
"544","2014-02-14",536.400024
"545","2014-02-18",549.799988
"546","2014-02-19",548
"547","2014-02-20",554.799988
"548","2014-02-21",549
"549","2014-02-24",561.599976
"550","2014-02-25",550.599976
"551","2014-02-26",548.599976
"552","2014-02-27",512
"553","2014-02-28",521.799988
"554","2014-03-03",517.200012
"555","2014-03-04",544.200012
"556","2014-03-05",523.400024
"557","2014-03-06",511.200012
"558","2014-03-07",527.799988
"559","2014-03-10",501
"560","2014-03-11",497.600006
"561","2014-03-12",494
"562","2014-03-13",496.200012
"563","2014-03-14",497.600006
"564","2014-03-17",481
"565","2014-03-18",496.600006
"566","2014-03-19",500.200012
"567","2014-03-20",493
"568","2014-03-21",494.399994
"569","2014-03-24",490.200012
"570","2014-03-25",497
"571","2014-03-26",486
"572","2014-03-27",515
"573","2014-03-28",522.799988
"574","2014-03-31",517.200012
"575","2014-04-01",512.799988
"576","2014-04-02",537.799988
"577","2014-04-03",538
"578","2014-04-04",538.400024
"579","2014-04-07",508.600006
"580","2014-04-08",525.799988
"581","2014-04-09",539.599976
"582","2014-04-10",525.200012
"583","2014-04-11",515.200012
"584","2014-04-14",531.200012
"585","2014-04-15",545.400024
"586","2014-04-16",578.400024
"587","2014-04-17",583.200012
"588","2014-04-21",581.200012
"589","2014-04-22",598.599976
"590","2014-04-23",605.599976
"591","2014-04-24",595.200012
"592","2014-04-25",573.200012
"593","2014-04-28",574.200012
"594","2014-04-29",585
"595","2014-04-30",584.599976
"596","2014-05-01",578.400024
"597","2014-05-02",586.599976
"598","2014-05-05",605.799988
"599","2014-05-06",590
"600","2014-05-07",599.799988
"601","2014-05-08",568
"602","2014-05-09",565.599976
"603","2014-05-12",577.799988
"604","2014-05-13",569
"605","2014-05-14",569.200012
"606","2014-05-15",543.799988
"607","2014-05-16",540.200012
"608","2014-05-19",547
"609","2014-05-20",535.200012
"610","2014-05-21",544.400024
"611","2014-05-22",541
"612","2014-05-23",539.799988
"613","2014-05-27",543.799988
"614","2014-05-28",543.400024
"615","2014-05-29",556.200012
"616","2014-05-30",553.400024
"617","2014-06-02",544.200012
"618","2014-06-03",551.599976
"619","2014-06-04",556.200012
"620","2014-06-05",559
"621","2014-06-06",569
"622","2014-06-09",575.200012
"623","2014-06-10",577.799988
"624","2014-06-11",579.400024
"625","2014-06-12",574.400024
"626","2014-06-13",581.799988
"627","2014-06-16",582.799988
"628","2014-06-17",573.200012
"629","2014-06-18",582.599976
"630","2014-06-19",590
"631","2014-06-20",600.799988
"632","2014-06-23",614.400024
"633","2014-06-24",593.400024
"634","2014-06-25",602.799988
"635","2014-06-26",607.799988
"636","2014-06-27",614.799988
"637","2014-06-30",619.599976
"638","2014-07-01",616
"639","2014-07-02",605
"640","2014-07-03",611
"641","2014-07-07",597.799988
"642","2014-07-08",594.599976
"643","2014-07-09",592
"644","2014-07-10",583.400024
"645","2014-07-11",567
"646","2014-07-14",576
"647","2014-07-15",561.599976
"648","2014-07-16",570
"649","2014-07-17",560.599976
"650","2014-07-18",571.400024
"651","2014-07-21",578
"652","2014-07-22",586.799988
"653","2014-07-23",585.400024
"654","2014-07-24",581.799988
"655","2014-07-25",570.400024
"656","2014-07-28",568.200012
"657","2014-07-29",573.200012
"658","2014-07-30",568.599976
"659","2014-07-31",542.799988
"660","2014-08-01",533.799988
"661","2014-08-04",547.799988
"662","2014-08-05",526.599976
"663","2014-08-06",526
"664","2014-08-07",482.200012
"665","2014-08-08",490.399994
"666","2014-08-11",491.399994
"667","2014-08-12",476.600006
"668","2014-08-13",482.200012
"669","2014-08-14",471
"670","2014-08-15",477.600006
"671","2014-08-18",475.399994
"672","2014-08-19",462.399994
"673","2014-08-20",463
"674","2014-08-21",462.799988
"675","2014-08-22",458.200012
"676","2014-08-25",460.799988
"677","2014-08-26",469.399994
"678","2014-08-27",458.600006
"679","2014-08-28",465
"680","2014-08-29",472.799988
"681","2014-09-02",470
"682","2014-09-03",466.799988
"683","2014-09-04",457.200012
"684","2014-09-05",478.200012
"685","2014-09-08",480
"686","2014-09-09",481.799988
"687","2014-09-10",488.200012
"688","2014-09-11",489
"689","2014-09-12",476.600006
"690","2014-09-15",477.600006
"691","2014-09-16",477.600006
"692","2014-09-17",470.399994
"693","2014-09-18",467
"694","2014-09-19",457.799988
"695","2014-09-22",440
"696","2014-09-23",442.200012
"697","2014-09-24",444.799988
"698","2014-09-25",427.200012
"699","2014-09-26",429.799988
"700","2014-09-29",452.399994
"701","2014-09-30",448.200012
"702","2014-10-01",456.399994
"703","2014-10-02",443.399994
"704","2014-10-03",429.399994
"705","2014-10-06",439.799988
"706","2014-10-07",419.200012
"707","2014-10-08",416
"708","2014-10-09",400.799988
"709","2014-10-10",392.399994
"710","2014-10-13",350.600006
"711","2014-10-14",334.399994
"712","2014-10-15",339.200012
"713","2014-10-16",354.399994
"714","2014-10-17",350
"715","2014-10-20",356.200012
"716","2014-10-21",379.600006
"717","2014-10-22",360.799988
"718","2014-10-23",381.200012
"719","2014-10-24",378.399994
"720","2014-10-27",354
"721","2014-10-28",368.600006
"722","2014-10-29",375.799988
"723","2014-10-30",364.200012
"724","2014-10-31",379.200012
"725","2014-11-03",365.399994
"726","2014-11-04",342
"727","2014-11-05",364.399994
"728","2014-11-06",360.600006
"729","2014-11-07",381.600006
"730","2014-11-10",364.799988
"731","2014-11-11",367.200012
"732","2014-11-12",361.600006
"733","2014-11-13",341.200012
"734","2014-11-14",354.200012
"735","2014-11-17",340.600006
"736","2014-11-18",333.200012
"737","2014-11-19",322.399994
"738","2014-11-20",332.399994
"739","2014-11-21",340.799988
"740","2014-11-24",336.600006
"741","2014-11-25",325.200012
"742","2014-11-26",314.399994
"743","2014-11-28",209
"744","2014-12-01",197.800003
"745","2014-12-02",188.199997
"746","2014-12-03",191
"747","2014-12-04",186
"748","2014-12-05",183.600006
"749","2014-12-08",165.399994
"750","2014-12-09",178.800003
"751","2014-12-10",164
"752","2014-12-11",155.199997
"753","2014-12-12",155.199997
"754","2014-12-15",147.800003
"755","2014-12-16",154
"756","2014-12-17",176
"757","2014-12-18",178.600006
"758","2014-12-19",200
"759","2014-12-22",206.600006
"760","2014-12-23",219.199997
"761","2014-12-24",212.199997
"762","2014-12-26",208.399994
"763","2014-12-29",210
"764","2014-12-30",210.199997
"765","2014-12-31",207
"766","2015-01-02",218
"767","2015-01-05",187.399994
"768","2015-01-06",168.399994
"769","2015-01-07",166.199997
"770","2015-01-08",180.600006
"771","2015-01-09",188
"772","2015-01-12",173.600006
"773","2015-01-13",177.800003
"774","2015-01-14",183.800003
"775","2015-01-15",170
"776","2015-01-16",180.800003
"777","2015-01-20",180.199997
"778","2015-01-21",197.399994
"779","2015-01-22",198.399994
"780","2015-01-23",185.600006
"781","2015-01-26",193.800003
"782","2015-01-27",201
"783","2015-01-28",181.199997
"784","2015-01-29",183.399994
"785","2015-01-30",196.199997
"786","2015-02-02",221.199997
"787","2015-02-03",257.799988
"788","2015-02-04",266.600006
"789","2015-02-05",292.200012
"790","2015-02-06",266.600006
"791","2015-02-09",262.799988
"792","2015-02-10",247.199997
"793","2015-02-11",246.399994
"794","2015-02-12",248.800003
"795","2015-02-13",265
"796","2015-02-17",276.399994
"797","2015-02-18",274.399994
"798","2015-02-19",279.200012
"799","2015-02-20",261.600006
"800","2015-02-23",256.600006
"801","2015-02-24",254.399994
"802","2015-02-25",260.799988
"803","2015-02-26",245.199997
"804","2015-02-27",238.600006
"805","2015-03-02",224.399994
"806","2015-03-03",236.800003
"807","2015-03-04",236.399994
"808","2015-03-05",233.399994
"809","2015-03-06",232.600006
"810","2015-03-09",232.800003
"811","2015-03-10",224.600006
"812","2015-03-11",230
"813","2015-03-12",221.399994
"814","2015-03-13",223.600006
"815","2015-03-16",223.600006
"816","2015-03-17",220.399994
"817","2015-03-18",240.800003
"818","2015-03-19",235.399994
"819","2015-03-20",239.600006
"820","2015-03-23",234
"821","2015-03-24",240
"822","2015-03-25",253.399994
"823","2015-03-26",257.600006
"824","2015-03-27",255
"825","2015-03-30",264.200012
"826","2015-03-31",260.799988
"827","2015-04-01",268
"828","2015-04-02",286
"829","2015-04-06",311.200012
"830","2015-04-07",311.799988
"831","2015-04-08",287.399994
"832","2015-04-09",295.600006
"833","2015-04-10",288.600006
"834","2015-04-13",281.600006
"835","2015-04-14",284.200012
"836","2015-04-15",303.799988
"837","2015-04-16",306.799988
"838","2015-04-17",295.799988
"839","2015-04-20",298
"840","2015-04-21",285.200012
"841","2015-04-22",289.200012
"842","2015-04-23",300.799988
"843","2015-04-24",294.399994
"844","2015-04-27",292.200012
"845","2015-04-28",290.600006
"846","2015-04-29",308.600006
"847","2015-04-30",316
"848","2015-05-01",316
"849","2015-05-04",312.399994
"850","2015-05-05",300.600006
"851","2015-05-06",286
"852","2015-05-07",274.399994
"853","2015-05-08",266.799988
"854","2015-05-11",267.799988
"855","2015-05-12",280.799988
"856","2015-05-13",278.600006
"857","2015-05-14",272.200012
"858","2015-05-15",276.799988
"859","2015-05-18",286.200012
"860","2015-05-19",268.600006
"861","2015-05-20",260.600006
"862","2015-05-21",274
"863","2015-05-22",275.200012
"864","2015-05-26",276
"865","2015-05-27",279.600006
"866","2015-05-28",262.200012
"867","2015-05-29",272.399994
"868","2015-06-01",283.200012
"869","2015-06-02",285
"870","2015-06-03",282.600006
"871","2015-06-04",277.200012
"872","2015-06-05",286.399994
"873","2015-06-08",278
"874","2015-06-09",289.200012
"875","2015-06-10",296.200012
"876","2015-06-11",298.600006
"877","2015-06-12",301
"878","2015-06-15",290
"879","2015-06-16",294
"880","2015-06-17",285.200012
"881","2015-06-18",285.200012
"882","2015-06-19",278.600006
"883","2015-06-22",287
"884","2015-06-23",284.200012
"885","2015-06-24",277.600006
"886","2015-06-25",272.200012
"887","2015-06-26",261.600006
"888","2015-06-29",252.800003
"889","2015-06-30",251.600006
"890","2015-07-01",240.399994
"891","2015-07-02",235.600006
"892","2015-07-06",229
"893","2015-07-07",234
"894","2015-07-08",221
"895","2015-07-09",230.800003
"896","2015-07-10",223.800003
"897","2015-07-13",223.800003
"898","2015-07-14",236.600006
"899","2015-07-15",226.399994
"900","2015-07-16",220.199997
"901","2015-07-17",215.800003
"902","2015-07-20",202.399994
"903","2015-07-21",201
"904","2015-07-22",194.199997
"905","2015-07-23",189.800003
"906","2015-07-24",178
"907","2015-07-27",170.399994
"908","2015-07-28",175.600006
"909","2015-07-29",182
"910","2015-07-30",179.199997
"911","2015-07-31",171.399994
"912","2015-08-03",165.600006
"913","2015-08-04",164.399994
"914","2015-08-05",155.800003
"915","2015-08-06",170.199997
"916","2015-08-07",160.199997
"917","2015-08-10",170.399994
"918","2015-08-11",171
"919","2015-08-12",194.399994
"920","2015-08-13",189.800003
"921","2015-08-14",186
"922","2015-08-17",191
"923","2015-08-18",199
"924","2015-08-19",194.199997
"925","2015-08-20",192
"926","2015-08-21",186
"927","2015-08-24",194.399994
"928","2015-08-25",201.399994
"929","2015-08-26",185.600006
"930","2015-08-27",197
"931","2015-08-28",198.399994
"932","2015-08-31",203.800003
"933","2015-09-01",199.199997
"934","2015-09-02",199.199997
"935","2015-09-03",211.199997
"936","2015-09-04",203.399994
"937","2015-09-08",203.399994
"938","2015-09-09",197.800003
"939","2015-09-10",198
"940","2015-09-11",194.399994
"941","2015-09-14",189.199997
"942","2015-09-15",201
"943","2015-09-16",227.800003
"944","2015-09-17",225
"945","2015-09-18",206.800003
"946","2015-09-21",209.399994
"947","2015-09-22",207.399994
"948","2015-09-23",193.600006
"949","2015-09-24",193.399994
"950","2015-09-25",195.199997
"951","2015-09-28",180.800003
"952","2015-09-29",181.399994
"953","2015-09-30",188.600006
"954","2015-10-01",197.600006
"955","2015-10-02",221.199997
"956","2015-10-05",235.399994
"957","2015-10-06",269.799988
"958","2015-10-07",264.200012
"959","2015-10-08",279.200012
"960","2015-10-09",268
"961","2015-10-12",261.799988
"962","2015-10-13",254.399994
"963","2015-10-14",254.800003
"964","2015-10-15",259.600006
"965","2015-10-16",259.200012
"966","2015-10-19",253
"967","2015-10-20",251.199997
"968","2015-10-21",233.800003
"969","2015-10-22",231
"970","2015-10-23",233.600006
"971","2015-10-26",235.399994
"972","2015-10-27",224
"973","2015-10-28",232.800003
"974","2015-10-29",230.199997
"975","2015-10-30",229.600006
"976","2015-11-02",246.600006
