"","date","PH"
"353","2008-05-28",82.839996
"354","2008-05-29",83.459999
"355","2008-05-30",84.669998
"356","2008-06-02",83.089996
"357","2008-06-03",82.519997
"358","2008-06-04",81.940002
"359","2008-06-05",79.779999
"360","2008-06-06",78.169998
"361","2008-06-09",77.690002
"362","2008-06-10",76.949997
"363","2008-06-11",74.809998
"364","2008-06-12",76.5
"365","2008-06-13",78.669998
"366","2008-06-16",77.790001
"367","2008-06-17",76.940002
"368","2008-06-18",76.300003
"369","2008-06-19",78.550003
"370","2008-06-20",75.989998
"371","2008-06-23",75.309998
"372","2008-06-24",74.209999
"373","2008-06-25",72.589996
"374","2008-06-26",70.050003
"375","2008-06-27",70.940002
"376","2008-06-30",71.32
"377","2008-07-01",72.260002
"378","2008-07-02",70.239998
"379","2008-07-03",70.529999
"380","2008-07-07",70.5
"381","2008-07-08",72.330002
"382","2008-07-09",70.029999
"383","2008-07-10",69.050003
"384","2008-07-11",68.959999
"385","2008-07-14",68.900002
"386","2008-07-15",66.760002
"387","2008-07-16",68.209999
"388","2008-07-17",67.699997
"389","2008-07-18",66.879997
"390","2008-07-21",68.419998
"391","2008-07-22",68.860001
"392","2008-07-23",68.75
"393","2008-07-24",65.620003
"394","2008-07-25",67.190002
"395","2008-07-28",66.620003
"396","2008-07-29",66.459999
"397","2008-07-30",68.040001
"398","2008-07-31",61.68
"399","2008-08-01",60.560001
"400","2008-08-04",61.810001
"401","2008-08-05",62.639999
"402","2008-08-06",61.330002
"403","2008-08-07",61.41
"404","2008-08-08",63.029999
"405","2008-08-11",64
"406","2008-08-12",63.970001
"407","2008-08-13",65.339996
"408","2008-08-14",65.300003
"409","2008-08-15",65.239998
"410","2008-08-18",63.799999
"411","2008-08-19",62.060001
"412","2008-08-20",62.119999
"413","2008-08-21",61.549999
"414","2008-08-22",63.02
"415","2008-08-25",61.959999
"416","2008-08-26",61.959999
"417","2008-08-27",63.02
"418","2008-08-28",65.010002
"419","2008-08-29",64.07
"420","2008-09-02",64.5
"421","2008-09-03",63.009998
"422","2008-09-04",59.849998
"423","2008-09-05",60.369999
"424","2008-09-08",61.509998
"425","2008-09-09",57.169998
"426","2008-09-10",59.849998
"427","2008-09-11",60.959999
"428","2008-09-12",61.25
"429","2008-09-15",57.639999
"430","2008-09-16",58.790001
"431","2008-09-17",55.080002
"432","2008-09-18",56.630001
"433","2008-09-19",59.32
"434","2008-09-22",55.529999
"435","2008-09-23",53.830002
"436","2008-09-24",53.34
"437","2008-09-25",53.869999
"438","2008-09-26",53.240002
"439","2008-09-29",50.02
"440","2008-09-30",53
"441","2008-10-01",51.09
"442","2008-10-02",48.599998
"443","2008-10-03",47.34
"444","2008-10-06",45
"445","2008-10-07",42.540001
"446","2008-10-08",41.790001
"447","2008-10-09",38.150002
"448","2008-10-10",40.18
"449","2008-10-13",45.669998
"450","2008-10-14",44.049999
"451","2008-10-15",39.200001
"452","2008-10-16",42.779999
"453","2008-10-17",41.540001
"454","2008-10-20",42.23
"455","2008-10-21",39.720001
"456","2008-10-22",37.939999
"457","2008-10-23",38.380001
"458","2008-10-24",36.919998
"459","2008-10-27",34.580002
"460","2008-10-28",37.240002
"461","2008-10-29",36.310001
"462","2008-10-30",37.82
"463","2008-10-31",38.77
"464","2008-11-03",39.16
"465","2008-11-04",41.009998
"466","2008-11-05",38.389999
"467","2008-11-06",36.23
"468","2008-11-07",36.950001
"469","2008-11-10",36.990002
"470","2008-11-11",36.610001
"471","2008-11-12",34.66
"472","2008-11-13",38.060001
"473","2008-11-14",35.950001
"474","2008-11-17",34.869999
"475","2008-11-18",35.580002
"476","2008-11-19",33.799999
"477","2008-11-20",31.82
"478","2008-11-21",34.439999
"479","2008-11-24",37.799999
"480","2008-11-25",39.77
"481","2008-11-26",40.619999
"482","2008-11-28",41.080002
"483","2008-12-01",37.34
"484","2008-12-02",37.560001
"485","2008-12-03",37.23
"486","2008-12-04",37.5
"487","2008-12-05",38.169998
"488","2008-12-08",38.990002
"489","2008-12-09",37.389999
"490","2008-12-10",38.139999
"491","2008-12-11",36.93
"492","2008-12-12",37.029999
"493","2008-12-15",36.66
"494","2008-12-16",38.360001
"495","2008-12-17",38.279999
"496","2008-12-18",37.23
"497","2008-12-19",37.720001
"498","2008-12-22",37.66
"499","2008-12-23",38.869999
"500","2008-12-24",39.139999
"501","2008-12-26",39.799999
"502","2008-12-29",39.740002
"503","2008-12-30",41.849998
"504","2008-12-31",42.540001
"505","2009-01-02",45.16
"506","2009-01-05",45.34
"507","2009-01-06",45.860001
"508","2009-01-07",43.029999
"509","2009-01-08",43.200001
"510","2009-01-09",42.27
"511","2009-01-12",40.849998
"512","2009-01-13",40.619999
"513","2009-01-14",38.970001
"514","2009-01-15",39.77
"515","2009-01-16",39.77
"516","2009-01-20",40.290001
"517","2009-01-21",39.470001
"518","2009-01-22",38.560001
"519","2009-01-23",39.080002
"520","2009-01-26",38.849998
"521","2009-01-27",39.860001
"522","2009-01-28",41.790001
"523","2009-01-29",39.619999
"524","2009-01-30",38.209999
"525","2009-02-02",38.110001
"526","2009-02-03",39.32
"527","2009-02-04",40.02
"528","2009-02-05",40.709999
"529","2009-02-06",41.869999
"530","2009-02-09",41.419998
"531","2009-02-10",39.419998
"532","2009-02-11",40.279999
"533","2009-02-12",40
"534","2009-02-13",40.689999
"535","2009-02-17",38.560001
"536","2009-02-18",38.669998
"537","2009-02-19",37.689999
"538","2009-02-20",37.470001
"539","2009-02-23",35.52
"540","2009-02-24",36.779999
"541","2009-02-25",35.389999
"542","2009-02-26",34.32
"543","2009-02-27",33.369999
"544","2009-03-02",31.42
"545","2009-03-03",30.940001
"546","2009-03-04",31.32
"547","2009-03-05",28.92
"548","2009-03-06",28.629999
"549","2009-03-09",27.860001
"550","2009-03-10",29.969999
"551","2009-03-11",30.24
"552","2009-03-12",30.99
"553","2009-03-13",30.77
"554","2009-03-16",30.469999
"555","2009-03-17",31.440001
"556","2009-03-18",32.34
"557","2009-03-19",32.73
"558","2009-03-20",31.41
"559","2009-03-23",33.900002
"560","2009-03-24",33.970001
"561","2009-03-25",34.16
"562","2009-03-26",36.279999
"563","2009-03-27",35.380001
"564","2009-03-30",33.740002
"565","2009-03-31",33.98
"566","2009-04-01",34.84
"567","2009-04-02",37.77
"568","2009-04-03",38.549999
"569","2009-04-06",37.93
"570","2009-04-07",36.610001
"571","2009-04-08",36.580002
"572","2009-04-09",39.130001
"573","2009-04-13",37.700001
"574","2009-04-14",36.970001
"575","2009-04-15",36.299999
"576","2009-04-16",38.91
"577","2009-04-17",40.07
"578","2009-04-20",38.150002
"579","2009-04-21",39.73
"580","2009-04-22",41.959999
"581","2009-04-23",44.009998
"582","2009-04-24",43.900002
"583","2009-04-27",43.310001
"584","2009-04-28",43.23
"585","2009-04-29",44.93
"586","2009-04-30",45.349998
"587","2009-05-01",46.18
"588","2009-05-04",47.619999
"589","2009-05-05",46.59
"590","2009-05-06",47.400002
"591","2009-05-07",45.630001
"592","2009-05-08",47.16
"593","2009-05-11",45.52
"594","2009-05-12",44.740002
"595","2009-05-13",43.169998
"596","2009-05-14",43.389999
"597","2009-05-15",43.66
"598","2009-05-18",45.57
"599","2009-05-19",45.049999
"600","2009-05-20",43.540001
"601","2009-05-21",42.560001
"602","2009-05-22",42.529999
"603","2009-05-26",43.869999
"604","2009-05-27",43.400002
"605","2009-05-28",42.669998
"606","2009-05-29",42.259998
"607","2009-06-01",46.669998
"608","2009-06-02",46.98
"609","2009-06-03",46.139999
"610","2009-06-04",46.830002
"611","2009-06-05",47.790001
"612","2009-06-08",47.529999
"613","2009-06-09",47.259998
"614","2009-06-10",46.959999
"615","2009-06-11",46.209999
"616","2009-06-12",46.189999
"617","2009-06-15",44.470001
"618","2009-06-16",43.41
"619","2009-06-17",43.119999
"620","2009-06-18",42.75
"621","2009-06-19",42.5
"622","2009-06-22",40.540001
"623","2009-06-23",40.830002
"624","2009-06-24",41.049999
"625","2009-06-25",42.16
"626","2009-06-26",42.740002
"627","2009-06-29",43
"628","2009-06-30",42.959999
"629","2009-07-01",42.860001
"630","2009-07-02",41.599998
"631","2009-07-06",41.189999
"632","2009-07-07",39.98
"633","2009-07-08",40.259998
"634","2009-07-09",40.200001
"635","2009-07-10",40.68
"636","2009-07-13",41.619999
"637","2009-07-14",42.080002
"638","2009-07-15",43.869999
"639","2009-07-16",44.66
"640","2009-07-17",44.470001
"641","2009-07-20",45.900002
"642","2009-07-21",46.73
"643","2009-07-22",47.07
"644","2009-07-23",48
"645","2009-07-24",47.93
"646","2009-07-27",48.139999
"647","2009-07-28",47.549999
"648","2009-07-29",46.98
"649","2009-07-30",45.700001
"650","2009-07-31",44.279999
"651","2009-08-03",46.810001
"652","2009-08-04",47.77
"653","2009-08-05",46.639999
"654","2009-08-06",46.869999
"655","2009-08-07",48.75
"656","2009-08-10",48.279999
"657","2009-08-11",47.610001
"658","2009-08-12",49.459999
"659","2009-08-13",49.860001
"660","2009-08-14",48.869999
"661","2009-08-17",47.220001
"662","2009-08-18",48.369999
"663","2009-08-19",48.380001
"664","2009-08-20",48.610001
"665","2009-08-21",49.490002
"666","2009-08-24",49.740002
"667","2009-08-25",50.330002
"668","2009-08-26",49.779999
"669","2009-08-27",49.68
"670","2009-08-28",49.360001
"671","2009-08-31",48.66
"672","2009-09-01",47.93
"673","2009-09-02",47.369999
"674","2009-09-03",47.66
"675","2009-09-04",48.32
"676","2009-09-08",48.09
"677","2009-09-09",48.349998
"678","2009-09-10",48.709999
"679","2009-09-11",50.200001
"680","2009-09-14",52.639999
"681","2009-09-15",54.009998
"682","2009-09-16",54.950001
"683","2009-09-17",54.860001
"684","2009-09-18",55.18
"685","2009-09-21",54.119999
"686","2009-09-22",53.68
"687","2009-09-23",53.060001
"688","2009-09-24",52.240002
"689","2009-09-25",52.200001
"690","2009-09-28",52.82
"691","2009-09-29",52.91
"692","2009-09-30",51.84
"693","2009-10-01",50.200001
"694","2009-10-02",49.5
"695","2009-10-05",51.18
"696","2009-10-06",51.509998
"697","2009-10-07",51
"698","2009-10-08",51.950001
"699","2009-10-09",52.869999
"700","2009-10-12",52.779999
"701","2009-10-13",52.23
"702","2009-10-14",53.650002
"703","2009-10-15",53.509998
"704","2009-10-16",53.27
"705","2009-10-19",55.259998
"706","2009-10-20",57.970001
"707","2009-10-21",56.259998
"708","2009-10-22",57.740002
"709","2009-10-23",56.860001
"710","2009-10-26",55.73
"711","2009-10-27",54.150002
"712","2009-10-28",53.07
"713","2009-10-29",54.299999
"714","2009-10-30",52.959999
"715","2009-11-02",53.59
"716","2009-11-03",55.25
"717","2009-11-04",54.529999
"718","2009-11-05",56.630001
"719","2009-11-06",56.139999
"720","2009-11-09",57.459999
"721","2009-11-10",57.150002
"722","2009-11-11",56.110001
"723","2009-11-12",55.290001
"724","2009-11-13",55
"725","2009-11-16",56.959999
"726","2009-11-17",56.09
"727","2009-11-18",55.810001
"728","2009-11-19",54.310001
"729","2009-11-20",53.98
"730","2009-11-23",54.34
"731","2009-11-24",54.880001
"732","2009-11-25",55.02
"733","2009-11-27",53.57
"734","2009-11-30",53.959999
"735","2009-12-01",54.75
"736","2009-12-02",54.900002
"737","2009-12-03",54.23
"738","2009-12-04",55.310001
"739","2009-12-07",55.529999
"740","2009-12-08",54.09
"741","2009-12-09",53.919998
"742","2009-12-10",53.759998
"743","2009-12-11",54
"744","2009-12-14",55.720001
"745","2009-12-15",55.669998
"746","2009-12-16",55.689999
"747","2009-12-17",54.200001
"748","2009-12-18",53.990002
"749","2009-12-21",54.5
"750","2009-12-22",54.48
"751","2009-12-23",54.799999
"752","2009-12-24",54.959999
"753","2009-12-28",54.810001
"754","2009-12-29",54.459999
"755","2009-12-30",54.349998
"756","2009-12-31",53.880001
"757","2010-01-04",54.52
"758","2010-01-05",54.259998
"759","2010-01-06",54.029999
"760","2010-01-07",54.669998
"761","2010-01-08",56.220001
"762","2010-01-11",57.82
"763","2010-01-12",57.939999
"764","2010-01-13",58.25
"765","2010-01-14",58.790001
"766","2010-01-15",58.560001
"767","2010-01-19",61.419998
"768","2010-01-20",60.610001
"769","2010-01-21",59.52
"770","2010-01-22",57.619999
"771","2010-01-25",57.369999
"772","2010-01-26",56.599998
"773","2010-01-27",57.400002
"774","2010-01-28",56.32
"775","2010-01-29",55.91
"776","2010-02-01",57.139999
"777","2010-02-02",58.139999
"778","2010-02-03",57.299999
"779","2010-02-04",54.93
"780","2010-02-05",54.970001
"781","2010-02-08",54.540001
"782","2010-02-09",55.75
"783","2010-02-10",55.549999
"784","2010-02-11",56.759998
"785","2010-02-12",56.080002
"786","2010-02-16",57.25
"787","2010-02-17",58.189999
"788","2010-02-18",58.759998
"789","2010-02-19",59
"790","2010-02-22",58.919998
"791","2010-02-23",58.310001
"792","2010-02-24",58.869999
"793","2010-02-25",58.900002
"794","2010-02-26",60.310001
"795","2010-03-01",61.709999
"796","2010-03-02",62.07
"797","2010-03-03",62.41
"798","2010-03-04",62.07
"799","2010-03-05",62.93
"800","2010-03-08",63.02
"801","2010-03-09",63.330002
"802","2010-03-10",63.82
"803","2010-03-11",63.689999
"804","2010-03-12",63.610001
"805","2010-03-15",63.84
"806","2010-03-16",64.440002
"807","2010-03-17",65.370003
"808","2010-03-18",65.599998
"809","2010-03-19",65.110001
"810","2010-03-22",65.550003
"811","2010-03-23",66.57
"812","2010-03-24",65.339996
"813","2010-03-25",64.790001
"814","2010-03-26",64.610001
"815","2010-03-29",65.239998
"816","2010-03-30",65.519997
"817","2010-03-31",64.739998
"818","2010-04-01",65.269997
"819","2010-04-05",66.419998
"820","2010-04-06",66.32
"821","2010-04-07",66.5
"822","2010-04-08",67.589996
"823","2010-04-09",68.480003
"824","2010-04-12",69.480003
"825","2010-04-13",69.760002
"826","2010-04-14",70.540001
"827","2010-04-15",70.209999
"828","2010-04-16",69.07
"829","2010-04-19",69.389999
"830","2010-04-20",67.800003
"831","2010-04-21",71
"832","2010-04-22",70.440002
"833","2010-04-23",70.989998
"834","2010-04-26",71.160004
"835","2010-04-27",68.75
"836","2010-04-28",69.059998
"837","2010-04-29",71.230003
"838","2010-04-30",69.18
"839","2010-05-03",70.82
"840","2010-05-04",67.980003
"841","2010-05-05",67.239998
"842","2010-05-06",64.5
"843","2010-05-07",62.25
"844","2010-05-10",67.690002
"845","2010-05-11",67.050003
"846","2010-05-12",69.059998
"847","2010-05-13",68.18
"848","2010-05-14",66.459999
"849","2010-05-17",66.269997
"850","2010-05-18",64.949997
"851","2010-05-19",63.630001
"852","2010-05-20",59.700001
"853","2010-05-21",60.57
"854","2010-05-24",59.560001
"855","2010-05-25",59.849998
"856","2010-05-26",60.27
"857","2010-05-27",62.73
"858","2010-05-28",61.459999
"859","2010-06-01",59.5
"860","2010-06-02",61.68
"861","2010-06-03",61.98
"862","2010-06-04",58.52
"863","2010-06-07",57.080002
"864","2010-06-08",58.119999
"865","2010-06-09",58.419998
"866","2010-06-10",60.849998
"867","2010-06-11",61.060001
"868","2010-06-14",60.889999
"869","2010-06-15",63.470001
"870","2010-06-16",61.740002
"871","2010-06-17",61.5
"872","2010-06-18",60.860001
"873","2010-06-21",61.029999
"874","2010-06-22",58.529999
"875","2010-06-23",58.639999
"876","2010-06-24",56.639999
"877","2010-06-25",58.209999
"878","2010-06-28",57.990002
"879","2010-06-29",56.16
"880","2010-06-30",55.459999
"881","2010-07-01",55.23
"882","2010-07-02",55.02
"883","2010-07-06",54.799999
"884","2010-07-07",56.869999
"885","2010-07-08",57.27
"886","2010-07-09",57.32
"887","2010-07-12",56.439999
"888","2010-07-13",58.27
"889","2010-07-14",57.400002
"890","2010-07-15",58.080002
"891","2010-07-16",56.259998
"892","2010-07-19",56.880001
"893","2010-07-20",57.970001
"894","2010-07-21",58.290001
"895","2010-07-22",60.599998
"896","2010-07-23",62.189999
"897","2010-07-26",62.360001
"898","2010-07-27",61.09
"899","2010-07-28",61.810001
"900","2010-07-29",61.560001
"901","2010-07-30",62.119999
"902","2010-08-02",63.849998
"903","2010-08-03",64.18
"904","2010-08-04",64.440002
"905","2010-08-05",65.389999
"906","2010-08-06",65.480003
"907","2010-08-09",65.309998
"908","2010-08-10",65.040001
"909","2010-08-11",62.349998
"910","2010-08-12",62.830002
"911","2010-08-13",63.52
"912","2010-08-16",63.400002
"913","2010-08-17",65.510002
"914","2010-08-18",65.870003
"915","2010-08-19",63.799999
"916","2010-08-20",63.23
"917","2010-08-23",61.98
"918","2010-08-24",60.299999
"919","2010-08-25",59.66
"920","2010-08-26",59.849998
"921","2010-08-27",60.689999
"922","2010-08-30",59.360001
"923","2010-08-31",59.16
"924","2010-09-01",62.200001
"925","2010-09-02",63.700001
"926","2010-09-03",64.970001
"927","2010-09-07",64.150002
"928","2010-09-08",65.040001
"929","2010-09-09",64.959999
"930","2010-09-10",65.050003
"931","2010-09-13",67.75
"932","2010-09-14",66.980003
"933","2010-09-15",67.209999
"934","2010-09-16",67.220001
"935","2010-09-17",68.529999
"936","2010-09-20",69.839996
"937","2010-09-21",69.459999
"938","2010-09-22",69.379997
"939","2010-09-23",67.760002
"940","2010-09-24",69.879997
"941","2010-09-27",69.419998
"942","2010-09-28",70.110001
"943","2010-09-29",70.449997
"944","2010-09-30",70.059998
"945","2010-10-01",70.410004
"946","2010-10-04",68.279999
"947","2010-10-05",71.019997
"948","2010-10-06",70.190002
