"","date","LYTS"
"161","2007-08-22",19.440001
"162","2007-08-23",19.6
"163","2007-08-24",19.76
"164","2007-08-27",20.48
"165","2007-08-28",20.110001
"166","2007-08-29",20.51
"167","2007-08-30",20.209999
"168","2007-08-31",20.280001
"169","2007-09-04",20.940001
"170","2007-09-05",20.35
"171","2007-09-06",20.219999
"172","2007-09-07",19.25
"173","2007-09-10",19.34
"174","2007-09-11",19.969999
"175","2007-09-12",20.209999
"176","2007-09-13",20.18
"177","2007-09-14",19.629999
"178","2007-09-17",19.84
"179","2007-09-18",20.389999
"180","2007-09-19",20.52
"181","2007-09-20",20.57
"182","2007-09-21",20.74
"183","2007-09-24",21
"184","2007-09-25",21.040001
"185","2007-09-26",20.59
"186","2007-09-27",20.889999
"187","2007-09-28",20.52
"188","2007-10-01",21.07
"189","2007-10-02",21.780001
"190","2007-10-03",22.6
"191","2007-10-04",21.92
"192","2007-10-05",22.68
"193","2007-10-08",22.83
"194","2007-10-09",22.65
"195","2007-10-10",22.91
"196","2007-10-11",22.139999
"197","2007-10-12",21.860001
"198","2007-10-15",21.379999
"199","2007-10-16",21.110001
"200","2007-10-17",21.42
"201","2007-10-18",21.809999
"202","2007-10-19",20.709999
"203","2007-10-22",22.559999
"204","2007-10-23",22.4
"205","2007-10-24",21.92
"206","2007-10-25",21.799999
"207","2007-10-26",19.799999
"208","2007-10-29",19.049999
"209","2007-10-30",18.58
"210","2007-10-31",18.9
"211","2007-11-01",17.799999
"212","2007-11-02",17.74
"213","2007-11-05",17.780001
"214","2007-11-06",18.5
"215","2007-11-07",17.65
"216","2007-11-08",18.870001
"217","2007-11-09",19.190001
"218","2007-11-12",19.93
"219","2007-11-13",20.780001
"220","2007-11-14",20.360001
"221","2007-11-15",19.68
"222","2007-11-16",19.73
"223","2007-11-19",19.23
"224","2007-11-20",20.02
"225","2007-11-21",19.73
"226","2007-11-23",20.120001
"227","2007-11-26",19.99
"228","2007-11-27",20.450001
"229","2007-11-28",21.389999
"230","2007-11-29",20.540001
"231","2007-11-30",20.66
"232","2007-12-03",19.700001
"233","2007-12-04",18.950001
"234","2007-12-05",19.469999
"235","2007-12-06",19.91
"236","2007-12-07",20.129999
"237","2007-12-10",19.049999
"238","2007-12-11",19.43
"239","2007-12-12",19.139999
"240","2007-12-13",19.43
"241","2007-12-14",18.98
"242","2007-12-17",18.32
"243","2007-12-18",18.59
"244","2007-12-19",18.620001
"245","2007-12-20",18.879999
"246","2007-12-21",19.99
"247","2007-12-24",19.48
"248","2007-12-26",19.620001
"249","2007-12-27",19.129999
"250","2007-12-28",18.4
"251","2007-12-31",18.200001
"252","2008-01-02",17.540001
"253","2008-01-03",18.41
"254","2008-01-04",16.969999
"255","2008-01-07",17.4
"256","2008-01-08",16.17
"257","2008-01-09",11.43
"258","2008-01-10",12.34
"259","2008-01-11",11.62
"260","2008-01-14",12.28
"261","2008-01-15",11.37
"262","2008-01-16",12.36
"263","2008-01-17",11.87
"264","2008-01-18",12.04
"265","2008-01-22",11.89
"266","2008-01-23",12.58
"267","2008-01-24",12.07
"268","2008-01-25",12.29
"269","2008-01-28",12.6
"270","2008-01-29",12.5
"271","2008-01-30",12
"272","2008-01-31",12.28
"273","2008-02-01",13.02
"274","2008-02-04",13.26
"275","2008-02-05",12.14
"276","2008-02-06",12.22
"277","2008-02-07",12.34
"278","2008-02-08",12.55
"279","2008-02-11",12.79
"280","2008-02-12",12.8
"281","2008-02-13",13.83
"282","2008-02-14",13.01
"283","2008-02-15",13.2
"284","2008-02-19",13.2
"285","2008-02-20",13.41
"286","2008-02-21",12.52
"287","2008-02-22",12.6
"288","2008-02-25",13.41
"289","2008-02-26",13.91
"290","2008-02-27",13.84
"291","2008-02-28",13.7
"292","2008-02-29",13.29
"293","2008-03-03",13.26
"294","2008-03-04",13.48
"295","2008-03-05",13.68
"296","2008-03-06",12.91
"297","2008-03-07",12.75
"298","2008-03-10",12.58
"299","2008-03-11",13.09
"300","2008-03-12",12.87
"301","2008-03-13",13.16
"302","2008-03-14",12.74
"303","2008-03-17",12.42
"304","2008-03-18",13.85
"305","2008-03-19",13.44
"306","2008-03-20",13.35
"307","2008-03-24",13.95
"308","2008-03-25",15.3
"309","2008-03-26",15.11
"310","2008-03-27",14.79
"311","2008-03-28",14.69
"312","2008-03-31",13.21
"313","2008-04-01",14.02
"314","2008-04-02",14.07
"315","2008-04-03",13.86
"316","2008-04-04",14
"317","2008-04-07",13.84
"318","2008-04-08",13.59
"319","2008-04-09",13.22
"320","2008-04-10",13.47
"321","2008-04-11",13.02
"322","2008-04-14",13
"323","2008-04-15",13.13
"324","2008-04-16",13.38
"325","2008-04-17",13.12
"326","2008-04-18",13.05
"327","2008-04-21",13.28
"328","2008-04-22",12.98
"329","2008-04-23",12.11
"330","2008-04-24",11.81
"331","2008-04-25",11.53
"332","2008-04-28",11.34
"333","2008-04-29",11.08
"334","2008-04-30",10.96
"335","2008-05-01",10.98
"336","2008-05-02",10.8
"337","2008-05-05",10.85
"338","2008-05-06",10.89
"339","2008-05-07",10.62
"340","2008-05-08",10.48
"341","2008-05-09",10.75
"342","2008-05-12",10.98
"343","2008-05-13",10.83
"344","2008-05-14",10.83
"345","2008-05-15",10.85
"346","2008-05-16",11.02
"347","2008-05-19",10.65
"348","2008-05-20",10.79
"349","2008-05-21",10.51
"350","2008-05-22",10.56
"351","2008-05-23",10.34
"352","2008-05-27",10.73
"353","2008-05-28",10.67
"354","2008-05-29",10.66
"355","2008-05-30",10.64
"356","2008-06-02",10.35
"357","2008-06-03",10.22
"358","2008-06-04",9.82
"359","2008-06-05",10.13
"360","2008-06-06",9.56
"361","2008-06-09",10.03
"362","2008-06-10",10.09
"363","2008-06-11",9.69
"364","2008-06-12",9.55
"365","2008-06-13",9.91
"366","2008-06-16",9.66
"367","2008-06-17",9.46
"368","2008-06-18",9.01
"369","2008-06-19",9.2
"370","2008-06-20",9.02
"371","2008-06-23",8.92
"372","2008-06-24",8.97
"373","2008-06-25",8.93
"374","2008-06-26",8.5
"375","2008-06-27",8.16
"376","2008-06-30",8.12
"377","2008-07-01",7.81
"378","2008-07-02",7.65
"379","2008-07-03",7.75
"380","2008-07-07",7.8
"381","2008-07-08",8.48
"382","2008-07-09",8.47
"383","2008-07-10",8.65
"384","2008-07-11",8.77
"385","2008-07-14",8.82
"386","2008-07-15",8.82
"387","2008-07-16",9.25
"388","2008-07-17",9.46
"389","2008-07-18",9.07
"390","2008-07-21",9.08
"391","2008-07-22",9.78
"392","2008-07-23",9.55
"393","2008-07-24",9.41
"394","2008-07-25",9.73
"395","2008-07-28",9.26
"396","2008-07-29",10.08
"397","2008-07-30",9.89
"398","2008-07-31",9.23
"399","2008-08-01",9.2
"400","2008-08-04",9
"401","2008-08-05",9.83
"402","2008-08-06",9.84
"403","2008-08-07",9.42
"404","2008-08-08",10.2
"405","2008-08-11",10.73
"406","2008-08-12",10.52
"407","2008-08-13",10.64
"408","2008-08-14",7.45
"409","2008-08-15",8.08
"410","2008-08-18",8
"411","2008-08-19",7.86
"412","2008-08-20",8.69
"413","2008-08-21",8.43
"414","2008-08-22",8.98
"415","2008-08-25",8.68
"416","2008-08-26",8.49
"417","2008-08-27",8.8
"418","2008-08-28",9.12
"419","2008-08-29",8.63
"420","2008-09-02",8.58
"421","2008-09-03",9.3
"422","2008-09-04",8.73
"423","2008-09-05",8.63
"424","2008-09-08",9.16
"425","2008-09-09",9.05
"426","2008-09-10",9.68
"427","2008-09-11",9.37
"428","2008-09-12",9.27
"429","2008-09-15",8.49
"430","2008-09-16",8.94
"431","2008-09-17",8.45
"432","2008-09-18",9.68
"433","2008-09-19",10.04
"434","2008-09-22",9.49
"435","2008-09-23",8.88
"436","2008-09-24",8.77
"437","2008-09-25",9.11
"438","2008-09-26",8.95
"439","2008-09-29",8.5
"440","2008-09-30",8.27
"441","2008-10-01",7.87
"442","2008-10-02",7.4
"443","2008-10-03",6.93
"444","2008-10-06",6.62
"445","2008-10-07",6.14
"446","2008-10-08",6.02
"447","2008-10-09",5.36
"448","2008-10-10",6.84
"449","2008-10-13",7.43
"450","2008-10-14",6.25
"451","2008-10-15",5.85
"452","2008-10-16",5.92
"453","2008-10-17",6.03
"454","2008-10-20",6.36
"455","2008-10-21",5.85
"456","2008-10-22",5.46
"457","2008-10-23",5.53
"458","2008-10-24",6.13
"459","2008-10-27",6.05
"460","2008-10-28",6.39
"461","2008-10-29",6.58
"462","2008-10-30",7.2
"463","2008-10-31",7.85
"464","2008-11-03",7.4
"465","2008-11-04",7.65
"466","2008-11-05",7.26
"467","2008-11-06",6.89
"468","2008-11-07",6.9
"469","2008-11-10",6.65
"470","2008-11-11",6.24
"471","2008-11-12",5.6
"472","2008-11-13",6.97
"473","2008-11-14",6.11
"474","2008-11-17",5.83
"475","2008-11-18",5.51
"476","2008-11-19",4.54
"477","2008-11-20",4.6
"478","2008-11-21",5.81
"479","2008-11-24",6.22
"480","2008-11-25",6.19
"481","2008-11-26",6.68
"482","2008-11-28",6.87
"483","2008-12-01",5.73
"484","2008-12-02",5.97
"485","2008-12-03",6.05
"486","2008-12-04",5.9
"487","2008-12-05",6.19
"488","2008-12-08",6.6
"489","2008-12-09",6.02
"490","2008-12-10",5.99
"491","2008-12-11",5.47
"492","2008-12-12",5.89
"493","2008-12-15",5.67
"494","2008-12-16",6.02
"495","2008-12-17",6.46
"496","2008-12-18",6.18
"497","2008-12-19",6.48
"498","2008-12-22",6.7
"499","2008-12-23",6.81
"500","2008-12-24",7.07
"501","2008-12-26",7.01
"502","2008-12-29",6.79
"503","2008-12-30",7.02
"504","2008-12-31",6.87
"505","2009-01-02",7.24
"506","2009-01-05",7
"507","2009-01-06",6.93
"508","2009-01-07",6.07
"509","2009-01-08",6.8
"510","2009-01-09",6.06
"511","2009-01-12",5.86
"512","2009-01-13",6.35
"513","2009-01-14",5.64
"514","2009-01-15",6.89
"515","2009-01-16",6.02
"516","2009-01-20",5.44
"517","2009-01-21",6.18
"518","2009-01-22",5.33
"519","2009-01-23",5.24
"520","2009-01-26",5.63
"521","2009-01-27",5.47
"522","2009-01-28",5.69
"523","2009-01-29",5.14
"524","2009-01-30",4.55
"525","2009-02-02",5.6
"526","2009-02-03",5.93
"527","2009-02-04",5.73
"528","2009-02-05",5.45
"529","2009-02-06",5.86
"530","2009-02-09",5.74
"531","2009-02-10",5.24
"532","2009-02-11",5.25
"533","2009-02-12",5.08
"534","2009-02-13",5.27
"535","2009-02-17",4.94
"536","2009-02-18",4.85
"537","2009-02-19",4.78
"538","2009-02-20",4.52
"539","2009-02-23",4.08
"540","2009-02-24",4.11
"541","2009-02-25",3.78
"542","2009-02-26",3.7
"543","2009-02-27",3.52
"544","2009-03-02",3.09
"545","2009-03-03",3.09
"546","2009-03-04",3.27
"547","2009-03-05",3.12
"548","2009-03-06",3.32
"549","2009-03-09",3.29
"550","2009-03-10",3.87
"551","2009-03-11",3.68
"552","2009-03-12",4.57
"553","2009-03-13",5.13
"554","2009-03-16",4.7
"555","2009-03-17",4.88
"556","2009-03-18",5.17
"557","2009-03-19",4.82
"558","2009-03-20",4.47
"559","2009-03-23",5.39
"560","2009-03-24",5
"561","2009-03-25",5.27
"562","2009-03-26",5.5
"563","2009-03-27",5.15
"564","2009-03-30",5.15
"565","2009-03-31",5.17
"566","2009-04-01",5.32
"567","2009-04-02",5.94
"568","2009-04-03",6.03
"569","2009-04-06",5.66
"570","2009-04-07",5.15
"571","2009-04-08",5.51
"572","2009-04-09",5.87
"573","2009-04-13",5.53
"574","2009-04-14",5.26
"575","2009-04-15",5.5
"576","2009-04-16",5.76
"577","2009-04-17",6.13
"578","2009-04-20",5.35
"579","2009-04-21",5.58
"580","2009-04-22",5.98
"581","2009-04-23",5.49
"582","2009-04-24",5.81
"583","2009-04-27",5.61
"584","2009-04-28",6.02
"585","2009-04-29",6.11
"586","2009-04-30",5.61
"587","2009-05-01",5.59
"588","2009-05-04",5.82
"589","2009-05-05",5.51
"590","2009-05-06",5.52
"591","2009-05-07",5.3
"592","2009-05-08",5.7
"593","2009-05-11",5.46
"594","2009-05-12",5.2
"595","2009-05-13",4.96
"596","2009-05-14",5.12
"597","2009-05-15",5.05
"598","2009-05-18",5.33
"599","2009-05-19",5.01
"600","2009-05-20",4.72
"601","2009-05-21",4.72
"602","2009-05-22",4.47
"603","2009-05-26",4.67
"604","2009-05-27",4.57
"605","2009-05-28",4.69
"606","2009-05-29",4.86
"607","2009-06-01",5.26
"608","2009-06-02",5.15
"609","2009-06-03",5.26
"610","2009-06-04",5.41
"611","2009-06-05",5.22
"612","2009-06-08",5.09
"613","2009-06-09",5
"614","2009-06-10",5.01
"615","2009-06-11",4.87
"616","2009-06-12",4.75
"617","2009-06-15",4.34
"618","2009-06-16",4.58
"619","2009-06-17",4.68
"620","2009-06-18",4.61
"621","2009-06-19",4.69
"622","2009-06-22",4.4
"623","2009-06-23",4.45
"624","2009-06-24",4.34
"625","2009-06-25",4.61
"626","2009-06-26",4.86
"627","2009-06-29",4.82
"628","2009-06-30",5.45
"629","2009-07-01",5.72
"630","2009-07-02",5.29
"631","2009-07-06",5.15
"632","2009-07-07",5.34
"633","2009-07-08",5.23
"634","2009-07-09",5.14
"635","2009-07-10",5.08
"636","2009-07-13",5.53
"637","2009-07-14",5.31
"638","2009-07-15",5.8
"639","2009-07-16",5.82
"640","2009-07-17",5.83
"641","2009-07-20",5.9
"642","2009-07-21",5.86
"643","2009-07-22",5.85
"644","2009-07-23",5.93
"645","2009-07-24",5.99
"646","2009-07-27",6.3
"647","2009-07-28",6.32
"648","2009-07-29",6.04
"649","2009-07-30",6.11
"650","2009-07-31",6.49
"651","2009-08-03",6.85
"652","2009-08-04",6.96
"653","2009-08-05",5.95
"654","2009-08-06",5.8
"655","2009-08-07",6.34
"656","2009-08-10",6.37
"657","2009-08-11",6.4
"658","2009-08-12",6.6
"659","2009-08-13",6.71
"660","2009-08-14",7
"661","2009-08-17",6.53
"662","2009-08-18",6.96
"663","2009-08-19",6.9
"664","2009-08-20",7.66
"665","2009-08-21",8.4
"666","2009-08-24",8.27
"667","2009-08-25",8.11
"668","2009-08-26",8.06
"669","2009-08-27",8.19
"670","2009-08-28",7.78
"671","2009-08-31",7.4
"672","2009-09-01",7
"673","2009-09-02",7.01
"674","2009-09-03",6.89
"675","2009-09-04",7.14
"676","2009-09-08",6.98
"677","2009-09-09",6.99
"678","2009-09-10",7.09
"679","2009-09-11",6.95
"680","2009-09-14",6.9
"681","2009-09-15",6.83
"682","2009-09-16",7.1
"683","2009-09-17",7.03
"684","2009-09-18",7.13
"685","2009-09-21",7.04
"686","2009-09-22",6.88
"687","2009-09-23",6.93
"688","2009-09-24",6.73
"689","2009-09-25",6.65
"690","2009-09-28",6.61
"691","2009-09-29",6.6
"692","2009-09-30",6.65
"693","2009-10-01",6.75
"694","2009-10-02",6.85
"695","2009-10-05",7.15
"696","2009-10-06",7.48
"697","2009-10-07",7.62
"698","2009-10-08",7.65
"699","2009-10-09",7.51
"700","2009-10-12",7.01
"701","2009-10-13",7.11
"702","2009-10-14",7.5
"703","2009-10-15",7.29
"704","2009-10-16",7.06
"705","2009-10-19",7.17
"706","2009-10-20",6.97
"707","2009-10-21",6.84
"708","2009-10-22",7.56
"709","2009-10-23",7.24
"710","2009-10-26",7.3
"711","2009-10-27",7.25
"712","2009-10-28",7.08
"713","2009-10-29",7.11
"714","2009-10-30",6.99
"715","2009-11-02",7.22
"716","2009-11-03",7.09
"717","2009-11-04",6.9
"718","2009-11-05",7.09
"719","2009-11-06",7.08
"720","2009-11-09",7.24
"721","2009-11-10",7.05
"722","2009-11-11",7.15
"723","2009-11-12",7.05
"724","2009-11-13",7.14
"725","2009-11-16",7.35
"726","2009-11-17",7.38
"727","2009-11-18",7.17
"728","2009-11-19",7.2
"729","2009-11-20",7.15
"730","2009-11-23",7.27
"731","2009-11-24",7.19
"732","2009-11-25",7.22
"733","2009-11-27",7.03
"734","2009-11-30",7.24
"735","2009-12-01",7.44
"736","2009-12-02",7.35
"737","2009-12-03",7.37
"738","2009-12-04",7.72
"739","2009-12-07",7.91
"740","2009-12-08",8.1
"741","2009-12-09",7.98
"742","2009-12-10",7.79
"743","2009-12-11",7.83
"744","2009-12-14",7.97
"745","2009-12-15",8.06
"746","2009-12-16",7.98
"747","2009-12-17",7.96
"748","2009-12-18",8.13
"749","2009-12-21",8.13
"750","2009-12-22",8.04
"751","2009-12-23",8.25
"752","2009-12-24",8
"753","2009-12-28",8.03
"754","2009-12-29",8.04
"755","2009-12-30",7.98
"756","2009-12-31",7.88
"757","2010-01-04",8.15
"758","2010-01-05",8.19
"759","2010-01-06",8.11
"760","2010-01-07",8.09
"761","2010-01-08",8.25
"762","2010-01-11",8.14
"763","2010-01-12",8.01
"764","2010-01-13",7.77
"765","2010-01-14",8.01
"766","2010-01-15",7.77
"767","2010-01-19",7.93
"768","2010-01-20",8
"769","2010-01-21",7.07
"770","2010-01-22",6.75
"771","2010-01-25",6.24
"772","2010-01-26",6.03
"773","2010-01-27",5.98
"774","2010-01-28",5.82
"775","2010-01-29",5.96
"776","2010-02-01",5.85
"777","2010-02-02",5.8
"778","2010-02-03",5.83
"779","2010-02-04",5.66
"780","2010-02-05",5.77
"781","2010-02-08",5.6
"782","2010-02-09",5.85
"783","2010-02-10",5.77
"784","2010-02-11",6.24
"785","2010-02-12",6
"786","2010-02-16",6.32
"787","2010-02-17",6.52
"788","2010-02-18",6.53
"789","2010-02-19",6.5
"790","2010-02-22",6.66
"791","2010-02-23",6.59
"792","2010-02-24",6.7
"793","2010-02-25",6.43
"794","2010-02-26",6.15
"795","2010-03-01",6.2
"796","2010-03-02",6.21
"797","2010-03-03",6.02
"798","2010-03-04",6.06
"799","2010-03-05",6.28
"800","2010-03-08",6.46
"801","2010-03-09",6.6
"802","2010-03-10",6.53
"803","2010-03-11",6.75
"804","2010-03-12",6.84
"805","2010-03-15",6.82
"806","2010-03-16",6.96
"807","2010-03-17",7.03
"808","2010-03-18",7.07
"809","2010-03-19",7.01
"810","2010-03-22",6.8
"811","2010-03-23",6.85
"812","2010-03-24",6.79
"813","2010-03-25",6.88
"814","2010-03-26",6.94
"815","2010-03-29",6.95
"816","2010-03-30",6.87
"817","2010-03-31",6.82
"818","2010-04-01",6.79
"819","2010-04-05",7.22
"820","2010-04-06",7.17
"821","2010-04-07",7.11
"822","2010-04-08",6.91
"823","2010-04-09",6.57
"824","2010-04-12",6.24
"825","2010-04-13",6.57
"826","2010-04-14",6.75
"827","2010-04-15",6.81
"828","2010-04-16",6.69
"829","2010-04-19",6.71
"830","2010-04-20",6.87
"831","2010-04-21",6.84
"832","2010-04-22",6.89
"833","2010-04-23",7.01
"834","2010-04-26",7.12
"835","2010-04-27",7.09
"836","2010-04-28",7.01
"837","2010-04-29",7.23
"838","2010-04-30",7.03
"839","2010-05-03",7.18
"840","2010-05-04",7.13
"841","2010-05-05",7.09
"842","2010-05-06",6.94
"843","2010-05-07",6.58
"844","2010-05-10",6.88
"845","2010-05-11",6.94
"846","2010-05-12",7.4
"847","2010-05-13",7.24
"848","2010-05-14",7.16
"849","2010-05-17",7.11
"850","2010-05-18",7
"851","2010-05-19",6.92
"852","2010-05-20",6.35
"853","2010-05-21",6.3
"854","2010-05-24",6.17
"855","2010-05-25",5.94
"856","2010-05-26",5.88
"857","2010-05-27",6.02
"858","2010-05-28",5.84
"859","2010-06-01",5.58
"860","2010-06-02",5.87
"861","2010-06-03",5.89
"862","2010-06-04",5.51
"863","2010-06-07",5.5
"864","2010-06-08",5.38
"865","2010-06-09",5.47
"866","2010-06-10",5.72
"867","2010-06-11",5.84
"868","2010-06-14",5.76
"869","2010-06-15",5.89
"870","2010-06-16",5.86
"871","2010-06-17",5.84
"872","2010-06-18",5.69
"873","2010-06-21",5.52
"874","2010-06-22",5.68
"875","2010-06-23",5.6
"876","2010-06-24",5.37
"877","2010-06-25",5.25
"878","2010-06-28",5.25
"879","2010-06-29",5.04
"880","2010-06-30",4.88
"881","2010-07-01",4.84
"882","2010-07-02",4.97
"883","2010-07-06",5.09
"884","2010-07-07",5.42
"885","2010-07-08",5.31
"886","2010-07-09",5.4
"887","2010-07-12",5.18
"888","2010-07-13",5.56
"889","2010-07-14",5.29
"890","2010-07-15",5.22
"891","2010-07-16",5.07
"892","2010-07-19",4.97
"893","2010-07-20",5.25
"894","2010-07-21",5.35
"895","2010-07-22",5.46
"896","2010-07-23",5.84
"897","2010-07-26",5.96
"898","2010-07-27",5.78
"899","2010-07-28",5.62
"900","2010-07-29",5.37
"901","2010-07-30",5.26
"902","2010-08-02",5.3
"903","2010-08-03",5.39
"904","2010-08-04",5.24
"905","2010-08-05",5.2
"906","2010-08-06",5.1
"907","2010-08-09",5.11
"908","2010-08-10",5.02
"909","2010-08-11",4.77
"910","2010-08-12",4.85
"911","2010-08-13",4.86
"912","2010-08-16",4.79
"913","2010-08-17",4.84
"914","2010-08-18",4.82
"915","2010-08-19",5.21
"916","2010-08-20",5.05
"917","2010-08-23",4.85
"918","2010-08-24",5
"919","2010-08-25",5.18
"920","2010-08-26",5.15
"921","2010-08-27",5.32
"922","2010-08-30",5.21
"923","2010-08-31",5.15
"924","2010-09-01",5.4
"925","2010-09-02",5.31
"926","2010-09-03",5.44
"927","2010-09-07",5.05
"928","2010-09-08",5.14
"929","2010-09-09",5.2
"930","2010-09-10",5.22
"931","2010-09-13",5.4
"932","2010-09-14",5.29
"933","2010-09-15",5.41
"934","2010-09-16",5.26
"935","2010-09-17",5.46
"936","2010-09-20",5.7
"937","2010-09-21",6
"938","2010-09-22",5.79
"939","2010-09-23",5.75
"940","2010-09-24",6.11
"941","2010-09-27",6.07
"942","2010-09-28",6.36
"943","2010-09-29",6.35
"944","2010-09-30",6.42
"945","2010-10-01",6.57
"946","2010-10-04",6.55
"947","2010-10-05",6.69
"948","2010-10-06",6.71
"949","2010-10-07",6.69
"950","2010-10-08",6.89
"951","2010-10-11",6.81
"952","2010-10-12",6.54
"953","2010-10-13",6.71
"954","2010-10-14",6.72
"955","2010-10-15",6.69
"956","2010-10-18",6.7
"957","2010-10-19",6.46
"958","2010-10-20",6.71
"959","2010-10-21",8.6
"960","2010-10-22",8.28
"961","2010-10-25",8.99
"962","2010-10-26",9
"963","2010-10-27",8.58
"964","2010-10-28",9.02
"965","2010-10-29",9.25
"966","2010-11-01",9.25
"967","2010-11-02",9.25
"968","2010-11-03",9.25
"969","2010-11-04",9.3
"970","2010-11-05",9.25
"971","2010-11-08",9.45
"972","2010-11-09",9.07
"973","2010-11-10",9.24
"974","2010-11-11",9
"975","2010-11-12",8.85
"976","2010-11-15",8.94
"977","2010-11-16",8.78
"978","2010-11-17",8.65
"979","2010-11-18",8.92
"980","2010-11-19",8.89
"981","2010-11-22",8.79
"982","2010-11-23",8.99
"983","2010-11-24",8.97
"984","2010-11-26",8.68
"985","2010-11-29",8.93
"986","2010-11-30",8.83
"987","2010-12-01",8.86
"988","2010-12-02",9.27
"989","2010-12-03",9.07
"990","2010-12-06",9.33
"991","2010-12-07",9.18
"992","2010-12-08",9.28
"993","2010-12-09",9.38
"994","2010-12-10",9.39
