"","date","RGNX"
"121","2016-03-10",11.81
"122","2016-03-11",12.92
"123","2016-03-14",13.12
"124","2016-03-15",12.4
"125","2016-03-16",12.42
"126","2016-03-17",11.97
"127","2016-03-18",11.62
"128","2016-03-21",11.69
"129","2016-03-22",11.86
"130","2016-03-23",10.92
"131","2016-03-24",9.85
"132","2016-03-28",9.62
"133","2016-03-29",9.46
"134","2016-03-30",10.05
"135","2016-03-31",10.8
"136","2016-04-01",10.85
"137","2016-04-04",10.77
"138","2016-04-05",10.76
"139","2016-04-06",11.75
"140","2016-04-07",11.69
"141","2016-04-08",11.73
"142","2016-04-11",11.65
"143","2016-04-12",11.53
"144","2016-04-13",11.42
"145","2016-04-14",11.55
"146","2016-04-15",11.59
"147","2016-04-18",11.99
"148","2016-04-19",11.79
"149","2016-04-20",11.39
"150","2016-04-21",11.31
"151","2016-04-22",11.28
"152","2016-04-25",11.44
"153","2016-04-26",11.28
"154","2016-04-27",11.31
"155","2016-04-28",11.23
"156","2016-04-29",10.42
"157","2016-05-02",10.91
"158","2016-05-03",10.75
"159","2016-05-04",10.4
"160","2016-05-05",9.97
"161","2016-05-06",10.03
"162","2016-05-09",9.89
"163","2016-05-10",10.04
"164","2016-05-11",11.07
"165","2016-05-12",11.02
"166","2016-05-13",11.34
"167","2016-05-16",12.24
"168","2016-05-17",12.48
"169","2016-05-18",12.25
"170","2016-05-19",11.92
"171","2016-05-20",12.05
"172","2016-05-23",11.9
"173","2016-05-24",11.62
"174","2016-05-25",12.2
"175","2016-05-26",12.21
"176","2016-05-27",12.54
"177","2016-05-31",12.36
"178","2016-06-01",12.74
"179","2016-06-02",13.68
"180","2016-06-03",12.9
"181","2016-06-06",13.13
"182","2016-06-07",12.84
"183","2016-06-08",12.78
"184","2016-06-09",12.21
"185","2016-06-10",11.79
"186","2016-06-13",11.14
"187","2016-06-14",10.37
"188","2016-06-15",10.25
"189","2016-06-16",9.92
"190","2016-06-17",9.46
"191","2016-06-20",9.62
"192","2016-06-21",9.41
"193","2016-06-22",9.33
"194","2016-06-23",9.92
"195","2016-06-24",9
"196","2016-06-27",8
"197","2016-06-28",8.05
"198","2016-06-29",7.84
"199","2016-06-30",8
"200","2016-07-01",7.99
"201","2016-07-05",7.87
"202","2016-07-06",7.86
"203","2016-07-07",7.99
"204","2016-07-08",8.14
"205","2016-07-11",7.93
"206","2016-07-12",7.98
"207","2016-07-13",7.58
"208","2016-07-14",7.44
"209","2016-07-15",7.9
"210","2016-07-18",7.67
"211","2016-07-19",7.32
"212","2016-07-20",7.53
"213","2016-07-21",7.85
"214","2016-07-22",7.92
"215","2016-07-25",7.77
"216","2016-07-26",7.87
"217","2016-07-27",8.27
"218","2016-07-28",8.27
"219","2016-07-29",8.17
"220","2016-08-01",8.31
"221","2016-08-02",8.26
"222","2016-08-03",8.6
"223","2016-08-04",8.52
"224","2016-08-05",8.69
"225","2016-08-08",9.48
"226","2016-08-09",10.44
"227","2016-08-10",9.56
"228","2016-08-11",9.97
"229","2016-08-12",11.5
"230","2016-08-15",12.3
"231","2016-08-16",12.19
"232","2016-08-17",12.11
"233","2016-08-18",12.1
"234","2016-08-19",12.68
"235","2016-08-22",13.57
"236","2016-08-23",13.23
"237","2016-08-24",12.9
"238","2016-08-25",12.52
"239","2016-08-26",12.44
"240","2016-08-29",12.27
"241","2016-08-30",12.19
"242","2016-08-31",11.71
"243","2016-09-01",11.72
"244","2016-09-02",11.84
"245","2016-09-06",12.7
"246","2016-09-07",13.12
"247","2016-09-08",13.41
"248","2016-09-09",12.89
"249","2016-09-12",13.55
"250","2016-09-13",13.75
"251","2016-09-14",14.18
"252","2016-09-15",14.36
"253","2016-09-16",14.35
"254","2016-09-19",15.15
"255","2016-09-20",15.95
"256","2016-09-21",15.27
"257","2016-09-22",15.09
"258","2016-09-23",14.59
"259","2016-09-26",14.62
"260","2016-09-27",14.58
"261","2016-09-28",14.37
"262","2016-09-29",13.88
"263","2016-09-30",14.01
"264","2016-10-03",13.82
"265","2016-10-04",14.07
"266","2016-10-05",15.15
"267","2016-10-06",15.36
"268","2016-10-07",16.190001
"269","2016-10-10",17.82
"270","2016-10-11",17.860001
"271","2016-10-12",17.73
"272","2016-10-13",16.75
"273","2016-10-14",16.02
"274","2016-10-17",15.9
"275","2016-10-18",16.15
"276","2016-10-19",16
"277","2016-10-20",16.75
"278","2016-10-21",16.9
"279","2016-10-24",16.85
"280","2016-10-25",16.299999
"281","2016-10-26",16.25
"282","2016-10-27",16.299999
"283","2016-10-28",15.9
"284","2016-10-31",15.75
"285","2016-11-01",15.65
"286","2016-11-02",16.75
"287","2016-11-03",15.95
"288","2016-11-04",16.85
"289","2016-11-07",17.799999
"290","2016-11-08",17.9
"291","2016-11-09",19.75
"292","2016-11-10",22.299999
"293","2016-11-11",23.299999
"294","2016-11-14",23
"295","2016-11-15",24
"296","2016-11-16",23.15
"297","2016-11-17",22.5
"298","2016-11-18",21.450001
"299","2016-11-21",21.549999
"300","2016-11-22",20.4
"301","2016-11-23",21.9
"302","2016-11-25",22.25
"303","2016-11-28",22.25
"304","2016-11-29",22.700001
"305","2016-11-30",22.25
"306","2016-12-01",22.35
"307","2016-12-02",22.549999
"308","2016-12-05",22.25
"309","2016-12-06",21.9
"310","2016-12-07",21
"311","2016-12-08",20.9
"312","2016-12-09",21.6
"313","2016-12-12",21.6
"314","2016-12-13",21.950001
"315","2016-12-14",20.75
"316","2016-12-15",20.9
"317","2016-12-16",20.85
"318","2016-12-19",20.75
"319","2016-12-20",20.65
"320","2016-12-21",19.549999
"321","2016-12-22",18.1
"322","2016-12-23",18.950001
"323","2016-12-27",18.75
"324","2016-12-28",18.15
"325","2016-12-29",18.35
"326","2016-12-30",18.549999
"327","2017-01-03",18.5
"328","2017-01-04",19.5
"329","2017-01-05",19.35
"330","2017-01-06",19.1
"331","2017-01-09",19.4
"332","2017-01-10",19.4
"333","2017-01-11",18.6
"334","2017-01-12",18.799999
"335","2017-01-13",19.549999
"336","2017-01-17",19.25
"337","2017-01-18",19.799999
"338","2017-01-19",20
"339","2017-01-20",19.9
"340","2017-01-23",19.9
"341","2017-01-24",19.700001
"342","2017-01-25",19.75
"343","2017-01-26",19.799999
"344","2017-01-27",19.85
"345","2017-01-30",18.15
"346","2017-01-31",18.5
"347","2017-02-01",18.65
"348","2017-02-02",18.85
"349","2017-02-03",19.1
"350","2017-02-06",18.9
"351","2017-02-07",17.799999
"352","2017-02-08",17.15
"353","2017-02-09",17.75
"354","2017-02-10",17.700001
"355","2017-02-13",17
"356","2017-02-14",16.950001
"357","2017-02-15",17.25
"358","2017-02-16",17.549999
"359","2017-02-17",17.299999
"360","2017-02-21",17.549999
"361","2017-02-22",17.5
"362","2017-02-23",17.049999
"363","2017-02-24",17.35
"364","2017-02-27",18.200001
"365","2017-02-28",18.4
"366","2017-03-01",19.700001
"367","2017-03-02",19.700001
"368","2017-03-03",19.65
"369","2017-03-06",19.65
"370","2017-03-07",20.85
"371","2017-03-08",20.950001
"372","2017-03-09",20.15
"373","2017-03-10",20.15
"374","2017-03-13",20.549999
"375","2017-03-14",20.25
"376","2017-03-15",20.6
"377","2017-03-16",19.700001
"378","2017-03-17",22.1
"379","2017-03-20",24.1
"380","2017-03-21",22.1
"381","2017-03-22",20.450001
"382","2017-03-23",20.049999
"383","2017-03-24",20.15
"384","2017-03-27",20.35
"385","2017-03-28",20.5
"386","2017-03-29",19.950001
"387","2017-03-30",20
"388","2017-03-31",19.299999
"389","2017-04-03",19.75
"390","2017-04-04",19.1
"391","2017-04-05",18.35
"392","2017-04-06",17.65
"393","2017-04-07",16.950001
"394","2017-04-10",17.1
"395","2017-04-11",17.9
"396","2017-04-12",18.799999
"397","2017-04-13",19.75
"398","2017-04-17",20.9
"399","2017-04-18",20.950001
"400","2017-04-19",20.799999
"401","2017-04-20",20.6
"402","2017-04-21",20.549999
"403","2017-04-24",21.5
"404","2017-04-25",20.9
"405","2017-04-26",21.200001
"406","2017-04-27",20.950001
"407","2017-04-28",20.9
"408","2017-05-01",22.25
"409","2017-05-02",20.65
"410","2017-05-03",19.200001
"411","2017-05-04",18.85
"412","2017-05-05",18.5
"413","2017-05-08",18.35
"414","2017-05-09",18.950001
"415","2017-05-10",17.450001
"416","2017-05-11",17.85
"417","2017-05-12",18.5
"418","2017-05-15",19.25
"419","2017-05-16",19.200001
"420","2017-05-17",18.25
"421","2017-05-18",19.049999
"422","2017-05-19",18.049999
"423","2017-05-22",18.1
"424","2017-05-23",18.6
"425","2017-05-24",18.85
"426","2017-05-25",18.65
"427","2017-05-26",18
"428","2017-05-30",16.700001
"429","2017-05-31",17.1
"430","2017-06-01",18
"431","2017-06-02",18.700001
"432","2017-06-05",18.6
"433","2017-06-06",18.700001
"434","2017-06-07",19.85
"435","2017-06-08",20.1
"436","2017-06-09",19.75
"437","2017-06-12",19.4
"438","2017-06-13",18.9
"439","2017-06-14",19.1
"440","2017-06-15",18.9
"441","2017-06-16",18.5
"442","2017-06-19",19.1
"443","2017-06-20",19.549999
"444","2017-06-21",20.5
"445","2017-06-22",21.1
"446","2017-06-23",21.9
"447","2017-06-26",22.799999
"448","2017-06-27",20.950001
"449","2017-06-28",20.75
"450","2017-06-29",20.049999
"451","2017-06-30",19.75
"452","2017-07-03",20.5
"453","2017-07-05",20.25
"454","2017-07-06",19.799999
"455","2017-07-07",20.25
"456","2017-07-10",20.200001
"457","2017-07-11",20.25
"458","2017-07-12",20.1
"459","2017-07-13",19.799999
"460","2017-07-14",19.799999
"461","2017-07-17",19.75
"462","2017-07-18",18.9
"463","2017-07-19",18.85
"464","2017-07-20",18.9
"465","2017-07-21",19.1
"466","2017-07-24",19.4
"467","2017-07-25",19
"468","2017-07-26",19.65
"469","2017-07-27",18.75
"470","2017-07-28",18.75
"471","2017-07-31",18
"472","2017-08-01",18.4
"473","2017-08-02",18.85
"474","2017-08-03",18.25
"475","2017-08-04",18.549999
"476","2017-08-07",18.6
"477","2017-08-08",18.700001
"478","2017-08-09",20.799999
"479","2017-08-10",20.35
"480","2017-08-11",20.9
"481","2017-08-14",20.85
"482","2017-08-15",21.4
"483","2017-08-16",22.15
"484","2017-08-17",20
"485","2017-08-18",19.950001
"486","2017-08-21",20.049999
"487","2017-08-22",20.65
"488","2017-08-23",21.049999
"489","2017-08-24",21.700001
"490","2017-08-25",21.049999
"491","2017-08-28",21.15
"492","2017-08-29",20.9
"493","2017-08-30",21.1
"494","2017-08-31",22.75
"495","2017-09-01",22.65
"496","2017-09-05",24.799999
"497","2017-09-06",24.450001
"498","2017-09-07",24.799999
"499","2017-09-08",25.700001
"500","2017-09-11",25.65
"501","2017-09-12",25.5
"502","2017-09-13",26.6
"503","2017-09-14",26.85
"504","2017-09-15",28.25
"505","2017-09-18",29.799999
"506","2017-09-19",29.049999
"507","2017-09-20",29.299999
"508","2017-09-21",29.4
"509","2017-09-22",28.25
"510","2017-09-25",30.950001
"511","2017-09-26",30.5
"512","2017-09-27",32.150002
"513","2017-09-28",32.099998
"514","2017-09-29",32.950001
"515","2017-10-02",33.5
"516","2017-10-03",32
"517","2017-10-04",32
"518","2017-10-05",33.150002
"519","2017-10-06",33.650002
"520","2017-10-09",32.299999
"521","2017-10-10",33.049999
"522","2017-10-11",33.700001
"523","2017-10-12",33.450001
"524","2017-10-13",32.950001
"525","2017-10-16",33.200001
"526","2017-10-17",32
"527","2017-10-18",32.849998
"528","2017-10-19",32.450001
"529","2017-10-20",32.75
"530","2017-10-23",31.1
"531","2017-10-24",30.5
"532","2017-10-25",31.1
"533","2017-10-26",28.5
"534","2017-10-27",28.65
"535","2017-10-30",28.75
"536","2017-10-31",29.950001
"537","2017-11-01",27.5
"538","2017-11-02",28
"539","2017-11-03",28.799999
"540","2017-11-06",27.950001
"541","2017-11-07",26.549999
"542","2017-11-08",26.35
"543","2017-11-09",26.799999
"544","2017-11-10",27.5
"545","2017-11-13",26.799999
"546","2017-11-14",26
"547","2017-11-15",27.950001
"548","2017-11-16",28.1
"549","2017-11-17",27.549999
"550","2017-11-20",27.799999
"551","2017-11-21",29.1
"552","2017-11-22",29.700001
"553","2017-11-24",29.65
"554","2017-11-27",29.25
"555","2017-11-28",28.25
"556","2017-11-29",26.799999
"557","2017-11-30",28.1
"558","2017-12-01",28.9
"559","2017-12-04",27.799999
"560","2017-12-05",28.200001
"561","2017-12-06",29.450001
"562","2017-12-07",30.299999
"563","2017-12-08",31.75
"564","2017-12-11",29.5
"565","2017-12-12",27.15
"566","2017-12-13",28.15
"567","2017-12-14",28.15
"568","2017-12-15",29.25
"569","2017-12-18",29.950001
"570","2017-12-19",30.5
"571","2017-12-20",31.9
"572","2017-12-21",31.35
"573","2017-12-22",33.650002
"574","2017-12-26",34
"575","2017-12-27",34.599998
"576","2017-12-28",34.200001
"577","2017-12-29",33.25
"578","2018-01-02",34.75
"579","2018-01-03",35.799999
"580","2018-01-04",35.200001
"581","2018-01-05",27.85
"582","2018-01-08",26.549999
"583","2018-01-09",26.35
"584","2018-01-10",28
"585","2018-01-11",29.9
"586","2018-01-12",30.450001
"587","2018-01-16",27.700001
"588","2018-01-17",27.875
"589","2018-01-18",27.549999
"590","2018-01-19",27.1
"591","2018-01-22",27.4
"592","2018-01-23",29.75
"593","2018-01-24",28.6
"594","2018-01-25",29.6
"595","2018-01-26",29.299999
"596","2018-01-29",29.6
"597","2018-01-30",28.25
"598","2018-01-31",26.799999
"599","2018-02-01",25.9
"600","2018-02-02",24.799999
"601","2018-02-05",24.049999
"602","2018-02-06",25.25
"603","2018-02-07",26.25
"604","2018-02-08",25.5
"605","2018-02-09",25.700001
"606","2018-02-12",26.75
"607","2018-02-13",26.6
"608","2018-02-14",26.799999
"609","2018-02-15",26.799999
"610","2018-02-16",26.85
"611","2018-02-20",26.450001
"612","2018-02-21",27.1
"613","2018-02-22",27.549999
"614","2018-02-23",27.85
"615","2018-02-26",28.674999
"616","2018-02-27",29.200001
"617","2018-02-28",28.450001
"618","2018-03-01",28.4
"619","2018-03-02",29.4
"620","2018-03-05",29.299999
"621","2018-03-06",29.549999
"622","2018-03-07",37.5
"623","2018-03-08",36.299999
"624","2018-03-09",36
"625","2018-03-12",32.450001
"626","2018-03-13",33.049999
"627","2018-03-14",33
"628","2018-03-15",31
"629","2018-03-16",30.4
"630","2018-03-19",29.1
"631","2018-03-20",29.950001
"632","2018-03-21",30.65
"633","2018-03-22",30.1
"634","2018-03-23",29.25
"635","2018-03-26",30.6
"636","2018-03-27",29.200001
"637","2018-03-28",29.35
"638","2018-03-29",29.85
"639","2018-04-02",28.450001
"640","2018-04-03",28.799999
"641","2018-04-04",29.85
"642","2018-04-05",28.299999
"643","2018-04-06",27.200001
"644","2018-04-09",31.450001
"645","2018-04-10",37.400002
"646","2018-04-11",35
"647","2018-04-12",34.799999
"648","2018-04-13",34.599998
"649","2018-04-16",38
"650","2018-04-17",39.150002
"651","2018-04-18",40.5
"652","2018-04-19",39.099998
"653","2018-04-20",39.650002
"654","2018-04-23",37.25
"655","2018-04-24",36.200001
"656","2018-04-25",36.700001
"657","2018-04-26",37.900002
"658","2018-04-27",37.75
"659","2018-04-30",37.349998
"660","2018-05-01",38.400002
"661","2018-05-02",40
"662","2018-05-03",39.099998
"663","2018-05-04",39.849998
"664","2018-05-07",39.75
"665","2018-05-08",39.650002
"666","2018-05-09",45
"667","2018-05-10",47.099998
"668","2018-05-11",49.299999
"669","2018-05-14",49.450001
"670","2018-05-15",50.950001
"671","2018-05-16",48.950001
"672","2018-05-17",48.049999
"673","2018-05-18",48.700001
"674","2018-05-21",46.400002
"675","2018-05-22",46.900002
"676","2018-05-23",46.75
"677","2018-05-24",47.200001
"678","2018-05-25",49.450001
"679","2018-05-29",50.5
"680","2018-05-30",54.049999
"681","2018-05-31",54.200001
"682","2018-06-01",53.700001
"683","2018-06-04",50.049999
"684","2018-06-05",54.549999
"685","2018-06-06",57.400002
"686","2018-06-07",56.75
"687","2018-06-08",58.75
"688","2018-06-11",57.099998
"689","2018-06-12",57
"690","2018-06-13",57
"691","2018-06-14",56
"692","2018-06-15",57
"693","2018-06-18",57
"694","2018-06-19",60.549999
"695","2018-06-20",66.800003
"696","2018-06-21",67.550003
"697","2018-06-22",71.199997
"698","2018-06-25",71.199997
"699","2018-06-26",74.349998
"700","2018-06-27",73.75
"701","2018-06-28",71.800003
"702","2018-06-29",71.75
"703","2018-07-02",74.150002
"704","2018-07-03",77.199997
"705","2018-07-05",76.800003
"706","2018-07-06",79.300003
"707","2018-07-09",81.550003
"708","2018-07-10",82.150002
"709","2018-07-11",81.199997
"710","2018-07-12",74.75
"711","2018-07-13",77.349998
"712","2018-07-16",75.099998
"713","2018-07-17",78.800003
"714","2018-07-18",78.75
"715","2018-07-19",79.349998
"716","2018-07-20",76.599998
"717","2018-07-23",73.800003
"718","2018-07-24",69.550003
"719","2018-07-25",70.949997
"720","2018-07-26",68.900002
"721","2018-07-27",66.949997
"722","2018-07-30",66.599998
"723","2018-07-31",70.300003
"724","2018-08-01",69.849998
"725","2018-08-02",71.050003
"726","2018-08-03",69.25
"727","2018-08-06",70.300003
"728","2018-08-07",70.800003
"729","2018-08-08",70.550003
"730","2018-08-09",66.699997
"731","2018-08-10",67.400002
"732","2018-08-13",66.150002
"733","2018-08-14",65.699997
"734","2018-08-15",65.25
"735","2018-08-16",65
"736","2018-08-17",65.949997
"737","2018-08-20",65.949997
"738","2018-08-21",67.199997
"739","2018-08-22",67.25
"740","2018-08-23",66.5
"741","2018-08-24",66.150002
"742","2018-08-27",66.599998
"743","2018-08-28",67.199997
"744","2018-08-29",66.800003
"745","2018-08-30",73.599998
"746","2018-08-31",70.449997
"747","2018-09-04",75.300003
"748","2018-09-05",75.949997
"749","2018-09-06",73.900002
"750","2018-09-07",73.949997
"751","2018-09-10",72.400002
"752","2018-09-11",74.300003
"753","2018-09-12",72.75
"754","2018-09-13",73.599998
"755","2018-09-14",81.199997
"756","2018-09-17",70.349998
"757","2018-09-18",72.150002
"758","2018-09-19",69.650002
"759","2018-09-20",71.550003
"760","2018-09-21",69.349998
"761","2018-09-24",71.75
"762","2018-09-25",73.400002
"763","2018-09-26",74.699997
"764","2018-09-27",75.599998
"765","2018-09-28",75.5
"766","2018-10-01",75.150002
"767","2018-10-02",69.400002
"768","2018-10-03",68.489998
"769","2018-10-04",66.889999
"770","2018-10-05",64.900002
"771","2018-10-08",63.549999
"772","2018-10-09",63.950001
"773","2018-10-10",60.259998
"774","2018-10-11",59.290001
"775","2018-10-12",60.689999
"776","2018-10-15",59.169998
"777","2018-10-16",62.189999
"778","2018-10-17",61.82
"779","2018-10-18",62.400002
"780","2018-10-19",58.369999
"781","2018-10-22",58.66
"782","2018-10-23",59.040001
"783","2018-10-24",53.049999
"784","2018-10-25",59.610001
"785","2018-10-26",60.919998
"786","2018-10-29",60.330002
"787","2018-10-30",61.959999
"788","2018-10-31",66.669998
"789","2018-11-01",69.919998
"790","2018-11-02",70.599998
"791","2018-11-05",69.940002
"792","2018-11-06",69.68
"793","2018-11-07",73.800003
"794","2018-11-08",68.970001
"795","2018-11-09",66.370003
"796","2018-11-12",62.720001
"797","2018-11-13",62.700001
"798","2018-11-14",59.009998
"799","2018-11-15",62.380001
"800","2018-11-16",64.699997
"801","2018-11-19",59.919998
"802","2018-11-20",60.849998
"803","2018-11-21",61.939999
"804","2018-11-23",63.099998
"805","2018-11-26",64.989998
"806","2018-11-27",64.519997
"807","2018-11-28",63.759998
"808","2018-11-29",62.43
"809","2018-11-30",59.91
"810","2018-12-03",60.349998
"811","2018-12-04",54.560001
"812","2018-12-06",56.169998
"813","2018-12-07",52.439999
"814","2018-12-10",53.23
"815","2018-12-11",53.43
"816","2018-12-12",50.009998
"817","2018-12-13",46.029999
"818","2018-12-14",45.720001
"819","2018-12-17",45.810001
"820","2018-12-18",46.48
"821","2018-12-19",45.52
"822","2018-12-20",40.689999
"823","2018-12-21",39.369999
"824","2018-12-24",39.110001
"825","2018-12-26",42.889999
"826","2018-12-27",41.419998
"827","2018-12-28",41.650002
"828","2018-12-31",41.950001
"829","2019-01-02",43.330002
"830","2019-01-03",40.82
"831","2019-01-04",45.290001
"832","2019-01-07",45.509998
"833","2019-01-08",45.189999
"834","2019-01-09",46.700001
"835","2019-01-10",46.049999
"836","2019-01-11",44.779999
"837","2019-01-14",43.900002
"838","2019-01-15",43.889999
"839","2019-01-16",44.27
"840","2019-01-17",45.290001
"841","2019-01-18",47.119999
"842","2019-01-22",43.810001
"843","2019-01-23",42.98
"844","2019-01-24",42.939999
"845","2019-01-25",43.09
"846","2019-01-28",41.799999
"847","2019-01-29",41.810001
"848","2019-01-30",42.939999
"849","2019-01-31",43.959999
"850","2019-02-01",44.529999
"851","2019-02-04",45.400002
"852","2019-02-05",47.119999
"853","2019-02-06",45.360001
"854","2019-02-07",43.32
"855","2019-02-08",44.869999
"856","2019-02-11",46.68
"857","2019-02-12",47.099998
"858","2019-02-13",45.369999
"859","2019-02-14",46.470001
"860","2019-02-15",48.130001
"861","2019-02-19",46.799999
"862","2019-02-20",46.23
"863","2019-02-21",45.68
"864","2019-02-22",46.5
"865","2019-02-25",54.02
"866","2019-02-26",52.900002
"867","2019-02-27",53.240002
"868","2019-02-28",51.73
"869","2019-03-01",53.860001
"870","2019-03-04",56.619999
"871","2019-03-05",56.639999
"872","2019-03-06",53.490002
"873","2019-03-07",55.259998
"874","2019-03-08",53.91
"875","2019-03-11",56.509998
"876","2019-03-12",57.490002
"877","2019-03-13",57.790001
"878","2019-03-14",54.490002
"879","2019-03-15",57.52
"880","2019-03-18",58.360001
"881","2019-03-19",58.580002
"882","2019-03-20",60.59
"883","2019-03-21",62.450001
"884","2019-03-22",57.790001
"885","2019-03-25",57.889999
"886","2019-03-26",57.5
"887","2019-03-27",55.23
"888","2019-03-28",55.560001
"889","2019-03-29",57.310001
"890","2019-04-01",58.27
"891","2019-04-02",59.029999
"892","2019-04-03",58.490002
"893","2019-04-04",57.639999
"894","2019-04-05",59.290001
"895","2019-04-08",57.540001
"896","2019-04-09",54.959999
"897","2019-04-10",55.900002
"898","2019-04-11",53.049999
"899","2019-04-12",53.060001
"900","2019-04-15",52.990002
"901","2019-04-16",53.669998
"902","2019-04-17",54.720001
"903","2019-04-18",54.650002
"904","2019-04-22",50.389999
"905","2019-04-23",52.599998
"906","2019-04-24",52.580002
"907","2019-04-25",52.75
"908","2019-04-26",52.639999
"909","2019-04-29",51.490002
"910","2019-04-30",50.400002
"911","2019-05-01",48.599998
"912","2019-05-02",49.860001
"913","2019-05-03",51.57
"914","2019-05-06",52.32
"915","2019-05-07",49.880001
"916","2019-05-08",45.630001
"917","2019-05-09",46.07
"918","2019-05-10",45.799999
"919","2019-05-13",43.860001
"920","2019-05-14",44.799999
"921","2019-05-15",45.689999
"922","2019-05-16",46.139999
"923","2019-05-17",44.720001
"924","2019-05-20",42
"925","2019-05-21",43
"926","2019-05-22",42.619999
"927","2019-05-23",42.48
"928","2019-05-24",45.639999
"929","2019-05-28",48.860001
"930","2019-05-29",46.650002
"931","2019-05-30",43.720001
"932","2019-05-31",43.02
"933","2019-06-03",44.919998
"934","2019-06-04",46.560001
"935","2019-06-05",47.82
"936","2019-06-06",46.200001
"937","2019-06-07",48.810001
"938","2019-06-10",48.240002
"939","2019-06-11",46.630001
"940","2019-06-12",46.849998
"941","2019-06-13",49.43
"942","2019-06-14",48.27
"943","2019-06-17",51.43
"944","2019-06-18",53.029999
"945","2019-06-19",51.950001
"946","2019-06-20",52.669998
"947","2019-06-21",53.189999
"948","2019-06-24",50.130001
"949","2019-06-25",50.279999
"950","2019-06-26",48.720001
"951","2019-06-27",49.73
"952","2019-06-28",51.369999
"953","2019-07-01",50.880001
"954","2019-07-02",46.740002
"955","2019-07-03",48.529999
"956","2019-07-05",47.599998
"957","2019-07-08",45.259998
"958","2019-07-09",46.459999
"959","2019-07-10",45.91
"960","2019-07-11",45.959999
"961","2019-07-12",47.48
"962","2019-07-15",48.009998
"963","2019-07-16",46.959999
"964","2019-07-17",47.740002
"965","2019-07-18",49.849998
"966","2019-07-19",49.130001
"967","2019-07-22",50.59
"968","2019-07-23",49.060001
"969","2019-07-24",50.610001
"970","2019-07-25",48.099998
"971","2019-07-26",49.73
"972","2019-07-29",47.48
"973","2019-07-30",45.91
