"","date","PKI"
"288","2008-02-25",25
"289","2008-02-26",24.98
"290","2008-02-27",25.01
"291","2008-02-28",24.82
"292","2008-02-29",24.82
"293","2008-03-03",24.58
"294","2008-03-04",24.76
"295","2008-03-05",25.01
"296","2008-03-06",25.030001
"297","2008-03-07",24.01
"298","2008-03-10",23.02
"299","2008-03-11",23.58
"300","2008-03-12",23.559999
"301","2008-03-13",24.129999
"302","2008-03-14",23.35
"303","2008-03-17",22.959999
"304","2008-03-18",23.360001
"305","2008-03-19",23.18
"306","2008-03-20",23.290001
"307","2008-03-24",23.68
"308","2008-03-25",23.809999
"309","2008-03-26",24
"310","2008-03-27",24.030001
"311","2008-03-28",24.139999
"312","2008-03-31",24.25
"313","2008-04-01",25.059999
"314","2008-04-02",25.27
"315","2008-04-03",25.49
"316","2008-04-04",25.530001
"317","2008-04-07",25.48
"318","2008-04-08",25.32
"319","2008-04-09",25.26
"320","2008-04-10",25.25
"321","2008-04-11",24.700001
"322","2008-04-14",24.809999
"323","2008-04-15",24.09
"324","2008-04-16",24.65
"325","2008-04-17",24.58
"326","2008-04-18",25.120001
"327","2008-04-21",25.120001
"328","2008-04-22",24.530001
"329","2008-04-23",25.35
"330","2008-04-24",25.030001
"331","2008-04-25",27.48
"332","2008-04-28",27.01
"333","2008-04-29",26.74
"334","2008-04-30",26.559999
"335","2008-05-01",27.030001
"336","2008-05-02",26.790001
"337","2008-05-05",27.08
"338","2008-05-06",27.549999
"339","2008-05-07",27.049999
"340","2008-05-08",27.190001
"341","2008-05-09",27.09
"342","2008-05-12",27.34
"343","2008-05-13",27.299999
"344","2008-05-14",28.219999
"345","2008-05-15",28.26
"346","2008-05-16",27.950001
"347","2008-05-19",28.459999
"348","2008-05-20",28.110001
"349","2008-05-21",27.809999
"350","2008-05-22",27.99
"351","2008-05-23",28.41
"352","2008-05-27",28.83
"353","2008-05-28",28.309999
"354","2008-05-29",28.24
"355","2008-05-30",28.280001
"356","2008-06-02",28.35
"357","2008-06-03",28.610001
"358","2008-06-04",28.950001
"359","2008-06-05",29.15
"360","2008-06-06",28.24
"361","2008-06-09",27.870001
"362","2008-06-10",27.690001
"363","2008-06-11",27.690001
"364","2008-06-12",28.5
"365","2008-06-13",28.700001
"366","2008-06-16",29.030001
"367","2008-06-17",29
"368","2008-06-18",28.67
"369","2008-06-19",28.870001
"370","2008-06-20",28.41
"371","2008-06-23",28.459999
"372","2008-06-24",28.41
"373","2008-06-25",28.780001
"374","2008-06-26",27.860001
"375","2008-06-27",27.709999
"376","2008-06-30",27.85
"377","2008-07-01",27.5
"378","2008-07-02",27.98
"379","2008-07-03",28.08
"380","2008-07-07",28.110001
"381","2008-07-08",28.52
"382","2008-07-09",28.32
"383","2008-07-10",28.99
"384","2008-07-11",28.27
"385","2008-07-14",27.549999
"386","2008-07-15",27.33
"387","2008-07-16",27.65
"388","2008-07-17",27.709999
"389","2008-07-18",27.549999
"390","2008-07-21",27.66
"391","2008-07-22",29.110001
"392","2008-07-23",28.65
"393","2008-07-24",28.370001
"394","2008-07-25",29.360001
"395","2008-07-28",29.209999
"396","2008-07-29",28.68
"397","2008-07-30",29.09
"398","2008-07-31",29.1
"399","2008-08-01",28.6
"400","2008-08-04",28.219999
"401","2008-08-05",28.98
"402","2008-08-06",29.440001
"403","2008-08-07",28.969999
"404","2008-08-08",29.5
"405","2008-08-11",29.67
"406","2008-08-12",29.24
"407","2008-08-13",28.959999
"408","2008-08-14",29.4
"409","2008-08-15",29.690001
"410","2008-08-18",29.389999
"411","2008-08-19",29.030001
"412","2008-08-20",28.73
"413","2008-08-21",28.58
"414","2008-08-22",29.280001
"415","2008-08-25",28.85
"416","2008-08-26",28.59
"417","2008-08-27",28.57
"418","2008-08-28",28.690001
"419","2008-08-29",28.41
"420","2008-09-02",28.58
"421","2008-09-03",27.860001
"422","2008-09-04",26.959999
"423","2008-09-05",26.23
"424","2008-09-08",26.540001
"425","2008-09-09",26.049999
"426","2008-09-10",26.059999
"427","2008-09-11",25.719999
"428","2008-09-12",25.360001
"429","2008-09-15",25.219999
"430","2008-09-16",25.51
"431","2008-09-17",24.540001
"432","2008-09-18",25.879999
"433","2008-09-19",26.43
"434","2008-09-22",26.1
"435","2008-09-23",26.040001
"436","2008-09-24",25.82
"437","2008-09-25",26.08
"438","2008-09-26",26.280001
"439","2008-09-29",24.6
"440","2008-09-30",24.969999
"441","2008-10-01",24.48
"442","2008-10-02",23.49
"443","2008-10-03",23.91
"444","2008-10-06",23.02
"445","2008-10-07",23.25
"446","2008-10-08",22.860001
"447","2008-10-09",21.41
"448","2008-10-10",19.959999
"449","2008-10-13",23.07
"450","2008-10-14",22.51
"451","2008-10-15",20.530001
"452","2008-10-16",21.07
"453","2008-10-17",21.059999
"454","2008-10-20",22.200001
"455","2008-10-21",21.040001
"456","2008-10-22",20.030001
"457","2008-10-23",17.790001
"458","2008-10-24",17.459999
"459","2008-10-27",16.190001
"460","2008-10-28",16.93
"461","2008-10-29",16.809999
"462","2008-10-30",17.65
"463","2008-10-31",17.940001
"464","2008-11-03",18.389999
"465","2008-11-04",19.42
"466","2008-11-05",18.75
"467","2008-11-06",18.030001
"468","2008-11-07",18.549999
"469","2008-11-10",18.450001
"470","2008-11-11",17.84
"471","2008-11-12",16.49
"472","2008-11-13",17.41
"473","2008-11-14",16.799999
"474","2008-11-17",16.690001
"475","2008-11-18",17.08
"476","2008-11-19",16.35
"477","2008-11-20",15.26
"478","2008-11-21",16.200001
"479","2008-11-24",17.450001
"480","2008-11-25",17.200001
"481","2008-11-26",17.66
"482","2008-11-28",18.059999
"483","2008-12-01",16.559999
"484","2008-12-02",16.59
"485","2008-12-03",16.85
"486","2008-12-04",15.88
"487","2008-12-05",16.200001
"488","2008-12-08",16.690001
"489","2008-12-09",16.34
"490","2008-12-10",16.42
"491","2008-12-11",16.290001
"492","2008-12-12",13.29
"493","2008-12-15",13.14
"494","2008-12-16",13.6
"495","2008-12-17",13.5
"496","2008-12-18",13.57
"497","2008-12-19",13.92
"498","2008-12-22",13.38
"499","2008-12-23",13.15
"500","2008-12-24",13.39
"501","2008-12-26",13.37
"502","2008-12-29",13.39
"503","2008-12-30",13.58
"504","2008-12-31",13.91
"505","2009-01-02",14.17
"506","2009-01-05",14.73
"507","2009-01-06",14.94
"508","2009-01-07",14.54
"509","2009-01-08",14.2
"510","2009-01-09",13.84
"511","2009-01-12",13.52
"512","2009-01-13",14.16
"513","2009-01-14",13.67
"514","2009-01-15",14.3
"515","2009-01-16",14.79
"516","2009-01-20",14.31
"517","2009-01-21",14.82
"518","2009-01-22",14.42
"519","2009-01-23",14.21
"520","2009-01-26",13.85
"521","2009-01-27",14.1
"522","2009-01-28",15.02
"523","2009-01-29",14.62
"524","2009-01-30",12.62
"525","2009-02-02",12.9
"526","2009-02-03",13.04
"527","2009-02-04",13.37
"528","2009-02-05",13.54
"529","2009-02-06",14.11
"530","2009-02-09",14.3
"531","2009-02-10",13.94
"532","2009-02-11",14.05
"533","2009-02-12",14.3
"534","2009-02-13",14.46
"535","2009-02-17",13.85
"536","2009-02-18",13.42
"537","2009-02-19",13.51
"538","2009-02-20",13.37
"539","2009-02-23",13.15
"540","2009-02-24",13.45
"541","2009-02-25",13.26
"542","2009-02-26",13
"543","2009-02-27",12.88
"544","2009-03-02",11.9
"545","2009-03-03",11.82
"546","2009-03-04",12.35
"547","2009-03-05",11.7
"548","2009-03-06",11.52
"549","2009-03-09",11
"550","2009-03-10",11.64
"551","2009-03-11",11.39
"552","2009-03-12",11.51
"553","2009-03-13",11.73
"554","2009-03-16",11.73
"555","2009-03-17",12.01
"556","2009-03-18",12.09
"557","2009-03-19",12
"558","2009-03-20",11.78
"559","2009-03-23",12.69
"560","2009-03-24",12.31
"561","2009-03-25",12.65
"562","2009-03-26",13.17
"563","2009-03-27",12.91
"564","2009-03-30",12.38
"565","2009-03-31",12.77
"566","2009-04-01",12.9
"567","2009-04-02",13.41
"568","2009-04-03",13.33
"569","2009-04-06",13.38
"570","2009-04-07",13.23
"571","2009-04-08",13.52
"572","2009-04-09",14.06
"573","2009-04-13",14.11
"574","2009-04-14",13.89
"575","2009-04-15",13.64
"576","2009-04-16",13.95
"577","2009-04-17",14.04
"578","2009-04-20",13.43
"579","2009-04-21",13.65
"580","2009-04-22",13.62
"581","2009-04-23",13.06
"582","2009-04-24",13.4
"583","2009-04-27",13.02
"584","2009-04-28",13.24
"585","2009-04-29",13.93
"586","2009-04-30",14.57
"587","2009-05-01",17.469999
"588","2009-05-04",17.43
"589","2009-05-05",17.27
"590","2009-05-06",17.030001
"591","2009-05-07",16.85
"592","2009-05-08",17.24
"593","2009-05-11",16.860001
"594","2009-05-12",16.93
"595","2009-05-13",16.35
"596","2009-05-14",16.24
"597","2009-05-15",16.219999
"598","2009-05-18",16.309999
"599","2009-05-19",16.889999
"600","2009-05-20",17.01
"601","2009-05-21",16.450001
"602","2009-05-22",16.32
"603","2009-05-26",16.68
"604","2009-05-27",16.24
"605","2009-05-28",16.32
"606","2009-05-29",16.27
"607","2009-06-01",16.549999
"608","2009-06-02",16.870001
"609","2009-06-03",16.66
"610","2009-06-04",16.610001
"611","2009-06-05",16.700001
"612","2009-06-08",16.48
"613","2009-06-09",17.07
"614","2009-06-10",17.059999
"615","2009-06-11",17.32
"616","2009-06-12",17.32
"617","2009-06-15",16.780001
"618","2009-06-16",17.049999
"619","2009-06-17",17.280001
"620","2009-06-18",17.950001
"621","2009-06-19",17.99
"622","2009-06-22",17.469999
"623","2009-06-23",16.959999
"624","2009-06-24",17.02
"625","2009-06-25",17.200001
"626","2009-06-26",17.01
"627","2009-06-29",17.290001
"628","2009-06-30",17.4
"629","2009-07-01",17.530001
"630","2009-07-02",16.799999
"631","2009-07-06",16.799999
"632","2009-07-07",16.41
"633","2009-07-08",16.040001
"634","2009-07-09",15.97
"635","2009-07-10",16.73
"636","2009-07-13",16.91
"637","2009-07-14",17.15
"638","2009-07-15",17.5
"639","2009-07-16",17.459999
"640","2009-07-17",17.5
"641","2009-07-20",17.700001
"642","2009-07-21",17.790001
"643","2009-07-22",17.49
"644","2009-07-23",17.790001
"645","2009-07-24",18.18
"646","2009-07-27",18.42
"647","2009-07-28",18.65
"648","2009-07-29",18.799999
"649","2009-07-30",19.09
"650","2009-07-31",17.629999
"651","2009-08-03",17.540001
"652","2009-08-04",17.450001
"653","2009-08-05",17.299999
"654","2009-08-06",17
"655","2009-08-07",17.16
"656","2009-08-10",17.17
"657","2009-08-11",16.940001
"658","2009-08-12",16.860001
"659","2009-08-13",17.799999
"660","2009-08-14",17.59
"661","2009-08-17",17.200001
"662","2009-08-18",17.24
"663","2009-08-19",17.32
"664","2009-08-20",17.75
"665","2009-08-21",18.209999
"666","2009-08-24",18.26
"667","2009-08-25",18.01
"668","2009-08-26",18.139999
"669","2009-08-27",18.370001
"670","2009-08-28",18.200001
"671","2009-08-31",18.25
"672","2009-09-01",17.879999
"673","2009-09-02",17.559999
"674","2009-09-03",17.49
"675","2009-09-04",18.07
"676","2009-09-08",18.17
"677","2009-09-09",18.6
"678","2009-09-10",19.4
"679","2009-09-11",19.25
"680","2009-09-14",19.309999
"681","2009-09-15",19.280001
"682","2009-09-16",20.07
"683","2009-09-17",20.059999
"684","2009-09-18",20.15
"685","2009-09-21",19.799999
"686","2009-09-22",19.82
"687","2009-09-23",19.65
"688","2009-09-24",19.139999
"689","2009-09-25",19.309999
"690","2009-09-28",19.379999
"691","2009-09-29",19.42
"692","2009-09-30",19.24
"693","2009-10-01",18.77
"694","2009-10-02",18.780001
"695","2009-10-05",19.190001
"696","2009-10-06",19.33
"697","2009-10-07",19.43
"698","2009-10-08",19.559999
"699","2009-10-09",19.629999
"700","2009-10-12",19.51
"701","2009-10-13",19.709999
"702","2009-10-14",20.549999
"703","2009-10-15",20.91
"704","2009-10-16",20.629999
"705","2009-10-19",20.99
"706","2009-10-20",20.209999
"707","2009-10-21",19.99
"708","2009-10-22",19.799999
"709","2009-10-23",19.73
"710","2009-10-26",19.33
"711","2009-10-27",19.23
"712","2009-10-28",18.450001
"713","2009-10-29",18.969999
"714","2009-10-30",18.610001
"715","2009-11-02",18.700001
"716","2009-11-03",18.51
"717","2009-11-04",18.48
"718","2009-11-05",18.92
"719","2009-11-06",18.940001
"720","2009-11-09",19.41
"721","2009-11-10",19.6
"722","2009-11-11",19.6
"723","2009-11-12",19.34
"724","2009-11-13",19.43
"725","2009-11-16",19.76
"726","2009-11-17",19.9
"727","2009-11-18",19.790001
"728","2009-11-19",19.360001
"729","2009-11-20",19.040001
"730","2009-11-23",19.17
"731","2009-11-24",19.24
"732","2009-11-25",19.42
"733","2009-11-27",18.99
"734","2009-11-30",18.870001
"735","2009-12-01",19.17
"736","2009-12-02",19.43
"737","2009-12-03",19.24
"738","2009-12-04",19.690001
"739","2009-12-07",19.67
"740","2009-12-08",19.440001
"741","2009-12-09",19.41
"742","2009-12-10",19.66
"743","2009-12-11",19.92
"744","2009-12-14",20.34
"745","2009-12-15",20.5
"746","2009-12-16",20.4
"747","2009-12-17",20.190001
"748","2009-12-18",20.120001
"749","2009-12-21",20.26
"750","2009-12-22",20.290001
"751","2009-12-23",20.51
"752","2009-12-24",20.58
"753","2009-12-28",20.66
"754","2009-12-29",20.790001
"755","2009-12-30",20.73
"756","2009-12-31",20.59
"757","2010-01-04",20.639999
"758","2010-01-05",20.889999
"759","2010-01-06",21.299999
"760","2010-01-07",21.24
"761","2010-01-08",21.43
"762","2010-01-11",21.459999
"763","2010-01-12",21.16
"764","2010-01-13",21.41
"765","2010-01-14",21.65
"766","2010-01-15",21.41
"767","2010-01-19",21.440001
"768","2010-01-20",21.16
"769","2010-01-21",20.48
"770","2010-01-22",20.370001
"771","2010-01-25",20.52
"772","2010-01-26",20.57
"773","2010-01-27",20.389999
"774","2010-01-28",20.07
"775","2010-01-29",20.139999
"776","2010-02-01",20.190001
"777","2010-02-02",20.82
"778","2010-02-03",20.68
"779","2010-02-04",19.82
"780","2010-02-05",20.52
"781","2010-02-08",20.950001
"782","2010-02-09",20.889999
"783","2010-02-10",20.700001
"784","2010-02-11",20.870001
"785","2010-02-12",21
"786","2010-02-16",21.59
"787","2010-02-17",21.59
"788","2010-02-18",21.92
"789","2010-02-19",21.790001
"790","2010-02-22",22.379999
"791","2010-02-23",22.32
"792","2010-02-24",22.35
"793","2010-02-25",22.41
"794","2010-02-26",22.209999
"795","2010-03-01",23.26
"796","2010-03-02",23.43
"797","2010-03-03",23.34
"798","2010-03-04",23.120001
"799","2010-03-05",23.790001
"800","2010-03-08",23.68
"801","2010-03-09",23.52
"802","2010-03-10",23.5
"803","2010-03-11",23.459999
"804","2010-03-12",23.370001
"805","2010-03-15",23.5
"806","2010-03-16",23.629999
"807","2010-03-17",24
"808","2010-03-18",24.110001
"809","2010-03-19",23.610001
"810","2010-03-22",24.059999
"811","2010-03-23",24.190001
"812","2010-03-24",23.98
"813","2010-03-25",23.9
"814","2010-03-26",24
"815","2010-03-29",24.23
"816","2010-03-30",24.309999
"817","2010-03-31",23.9
"818","2010-04-01",24.15
"819","2010-04-05",24.200001
"820","2010-04-06",24.01
"821","2010-04-07",23.879999
"822","2010-04-08",23.67
"823","2010-04-09",23.799999
"824","2010-04-12",23.76
"825","2010-04-13",23.74
"826","2010-04-14",23.82
"827","2010-04-15",23.870001
"828","2010-04-16",23.5
"829","2010-04-19",23.440001
"830","2010-04-20",23.99
"831","2010-04-21",23.940001
"832","2010-04-22",23.879999
"833","2010-04-23",23.83
"834","2010-04-26",23.74
"835","2010-04-27",23.450001
"836","2010-04-28",24.610001
"837","2010-04-29",25.120001
"838","2010-04-30",25.049999
"839","2010-05-03",25.190001
"840","2010-05-04",24.33
"841","2010-05-05",24
"842","2010-05-06",23.02
"843","2010-05-07",22.23
"844","2010-05-10",23.459999
"845","2010-05-11",23.059999
"846","2010-05-12",23.549999
"847","2010-05-13",23.309999
"848","2010-05-14",22.709999
"849","2010-05-17",22.780001
"850","2010-05-18",22.73
"851","2010-05-19",23.059999
"852","2010-05-20",22.030001
"853","2010-05-21",22.01
"854","2010-05-24",21.84
"855","2010-05-25",21.76
"856","2010-05-26",21.969999
"857","2010-05-27",23.08
"858","2010-05-28",22.690001
"859","2010-06-01",22.219999
"860","2010-06-02",22.73
"861","2010-06-03",23
"862","2010-06-04",21.719999
"863","2010-06-07",21.309999
"864","2010-06-08",21.360001
"865","2010-06-09",21.790001
"866","2010-06-10",22.48
"867","2010-06-11",22.58
"868","2010-06-14",22.450001
"869","2010-06-15",22.85
"870","2010-06-16",22.959999
"871","2010-06-17",22.940001
"872","2010-06-18",22.719999
"873","2010-06-21",22.9
"874","2010-06-22",22.530001
"875","2010-06-23",22.24
"876","2010-06-24",21.43
"877","2010-06-25",21.9
"878","2010-06-28",21.82
"879","2010-06-29",20.870001
"880","2010-06-30",20.67
"881","2010-07-01",19.809999
"882","2010-07-02",19.65
"883","2010-07-06",19.549999
"884","2010-07-07",19.530001
"885","2010-07-08",19.73
"886","2010-07-09",19.59
"887","2010-07-12",19.469999
"888","2010-07-13",19.66
"889","2010-07-14",19.52
"890","2010-07-15",19.5
"891","2010-07-16",19.059999
"892","2010-07-19",19.139999
"893","2010-07-20",19.23
"894","2010-07-21",18.889999
"895","2010-07-22",19.620001
"896","2010-07-23",19.620001
"897","2010-07-26",19.99
"898","2010-07-27",19.35
"899","2010-07-28",19.48
"900","2010-07-29",19.24
"901","2010-07-30",19.459999
"902","2010-08-02",20.040001
"903","2010-08-03",19.75
"904","2010-08-04",20.09
"905","2010-08-05",20.049999
"906","2010-08-06",22.290001
"907","2010-08-09",22.200001
"908","2010-08-10",22.18
"909","2010-08-11",21.52
"910","2010-08-12",21.51
"911","2010-08-13",21.440001
"912","2010-08-16",21.35
"913","2010-08-17",22.01
"914","2010-08-18",22.059999
"915","2010-08-19",21.549999
"916","2010-08-20",21.07
"917","2010-08-23",21.27
"918","2010-08-24",20.58
"919","2010-08-25",21.059999
"920","2010-08-26",21.27
"921","2010-08-27",21.67
"922","2010-08-30",21.040001
"923","2010-08-31",21.01
"924","2010-09-01",22.07
"925","2010-09-02",22.200001
"926","2010-09-03",22.4
"927","2010-09-07",22.16
"928","2010-09-08",21.83
"929","2010-09-09",22.030001
"930","2010-09-10",22
"931","2010-09-13",22.24
"932","2010-09-14",22.58
"933","2010-09-15",22.75
"934","2010-09-16",22.32
"935","2010-09-17",22.23
"936","2010-09-20",22.42
"937","2010-09-21",22.709999
"938","2010-09-22",22.450001
"939","2010-09-23",22.48
"940","2010-09-24",23.17
"941","2010-09-27",23.09
"942","2010-09-28",23.18
"943","2010-09-29",23.02
"944","2010-09-30",23.139999
"945","2010-10-01",23.02
"946","2010-10-04",22.639999
"947","2010-10-05",23.33
"948","2010-10-06",22.77
"949","2010-10-07",22.67
"950","2010-10-08",22.879999
"951","2010-10-11",23.27
"952","2010-10-12",23.139999
"953","2010-10-13",23.52
"954","2010-10-14",23.299999
"955","2010-10-15",23.209999
"956","2010-10-18",23.6
"957","2010-10-19",22.790001
"958","2010-10-20",23.1
"959","2010-10-21",23.25
"960","2010-10-22",23.43
"961","2010-10-25",23.610001
"962","2010-10-26",23.309999
"963","2010-10-27",23.34
"964","2010-10-28",23.26
"965","2010-10-29",23.450001
"966","2010-11-01",23.530001
"967","2010-11-02",23.629999
"968","2010-11-03",23.639999
"969","2010-11-04",24.07
"970","2010-11-05",24
"971","2010-11-08",23.77
"972","2010-11-09",23.74
