"","date","NNA"
"95","2008-11-17",125.25
"96","2008-11-18",125.25
"97","2008-11-19",124.949997
"98","2008-11-20",125.25
"99","2008-11-21",125.25
"100","2008-11-24",124.800003
"101","2008-11-25",125.25
"102","2008-11-26",124.949997
"103","2008-11-28",124.949997
"104","2008-12-01",124.5
"105","2008-12-02",124.5
"106","2008-12-03",124.5
"107","2008-12-04",125.25
"108","2008-12-05",124.949997
"109","2008-12-08",124.949997
"110","2008-12-09",124.650002
"111","2008-12-10",124.5
"112","2008-12-11",124.349998
"113","2008-12-12",124.349998
"114","2008-12-15",123.75
"115","2008-12-16",124.5
"116","2008-12-17",123.75
"117","2008-12-18",123.599998
"118","2008-12-19",123
"119","2008-12-22",123.599998
"120","2008-12-23",124.199997
"121","2008-12-24",123.900002
"122","2008-12-26",124.5
"123","2008-12-29",125.699997
"124","2008-12-30",127.199997
"125","2008-12-31",127.5
"126","2009-01-02",128.550003
"127","2009-01-05",129.899994
"128","2009-01-06",129.899994
"129","2009-01-07",130.350006
"130","2009-01-08",130.5
"131","2009-01-09",129.75
"132","2009-01-12",131.550003
"133","2009-01-13",130.050003
"134","2009-01-14",130.649994
"135","2009-01-15",130.5
"136","2009-01-16",131.25
"137","2009-01-20",132.899994
"138","2009-01-21",134.100006
"139","2009-01-22",134.699997
"140","2009-01-23",134.699997
"141","2009-01-26",134.699997
"142","2009-01-27",134.699997
"143","2009-01-28",134.699997
"144","2009-01-29",134.699997
"145","2009-01-30",134.699997
"146","2009-02-02",134.699997
"147","2009-02-03",134.550003
"148","2009-02-04",134.699997
"149","2009-02-05",133.949997
"150","2009-02-06",134.699997
"151","2009-02-09",134.699997
"152","2009-02-10",134.399994
"153","2009-02-11",134.550003
"154","2009-02-12",134.699997
"155","2009-02-13",134.850006
"156","2009-02-17",135
"157","2009-02-18",134.850006
"158","2009-02-19",135
"159","2009-02-20",134.550003
"160","2009-02-23",135
"161","2009-02-24",135
"162","2009-02-25",135
"163","2009-02-26",135.75
"164","2009-02-27",135.600006
"165","2009-03-02",135.75
"166","2009-03-03",135
"167","2009-03-04",135
"168","2009-03-05",135.149994
"169","2009-03-06",135.899994
"170","2009-03-09",135.449997
"171","2009-03-10",135.899994
"172","2009-03-11",135.899994
"173","2009-03-12",135.899994
"174","2009-03-13",135.899994
"175","2009-03-16",135.899994
"176","2009-03-17",135.449997
"177","2009-03-18",135.899994
"178","2009-03-19",135.449997
"179","2009-03-20",136.050003
"180","2009-03-23",135.300003
"181","2009-03-24",135.300003
"182","2009-03-25",134.850006
"183","2009-03-26",135.300003
"184","2009-03-27",135.300003
"185","2009-03-30",135.300003
"186","2009-03-31",135.300003
"187","2009-04-01",135.449997
"188","2009-04-02",135.75
"189","2009-04-03",135.75
"190","2009-04-06",136.050003
"191","2009-04-07",136.199997
"192","2009-04-08",136.199997
"193","2009-04-09",136.050003
"194","2009-04-13",136.199997
"195","2009-04-14",136.199997
"196","2009-04-15",136.050003
"197","2009-04-16",136.199997
"198","2009-04-17",136.649994
"199","2009-04-20",136.199997
"200","2009-04-21",136.350006
"201","2009-04-22",136.350006
"202","2009-04-23",136.5
"203","2009-04-24",137.699997
"204","2009-04-27",138
"205","2009-04-28",136.800003
"206","2009-04-29",137.550003
"207","2009-04-30",137.550003
"208","2009-05-01",138
"209","2009-05-04",138
"210","2009-05-05",138
"211","2009-05-06",138
"212","2009-05-07",138
"213","2009-05-08",137.399994
"214","2009-05-11",137.399994
"215","2009-05-12",137.550003
"216","2009-05-13",137.550003
"217","2009-05-14",137.550003
"218","2009-05-15",137.25
"219","2009-05-18",138.899994
"220","2009-05-19",138.899994
"221","2009-05-20",138.75
"222","2009-05-21",138.600006
"223","2009-05-22",138.600006
"224","2009-05-26",138.600006
"225","2009-05-27",138.600006
"226","2009-05-28",138.149994
"227","2009-05-29",138.149994
"228","2009-06-01",138.300003
"229","2009-06-02",138.300003
"230","2009-06-03",138.300003
"231","2009-06-04",138.75
"232","2009-06-05",138.899994
"233","2009-06-08",138.899994
"234","2009-06-09",138.899994
"235","2009-06-10",139.5
"236","2009-06-11",139.800003
"237","2009-06-12",140.100006
"238","2009-06-15",139.949997
"239","2009-06-16",139.649994
"240","2009-06-17",139.649994
"241","2009-06-18",139.649994
"242","2009-06-19",139.649994
"243","2009-06-22",139.949997
"244","2009-06-23",139.649994
"245","2009-06-24",139.350006
"246","2009-06-25",139.649994
"247","2009-06-26",140.25
"248","2009-06-29",140.25
"249","2009-06-30",140.399994
"250","2009-07-01",140.550003
"251","2009-07-02",140.550003
"252","2009-07-06",140.550003
"253","2009-07-07",140.550003
"254","2009-07-08",140.550003
"255","2009-07-09",141
"256","2009-07-10",141
"257","2009-07-13",141.300003
"258","2009-07-14",141
"259","2009-07-15",143.399994
"260","2009-07-16",143.399994
"261","2009-07-17",142.350006
"262","2009-07-20",141.149994
"263","2009-07-21",141.449997
"264","2009-07-22",141.449997
"265","2009-07-23",140.850006
"266","2009-07-24",141
"267","2009-07-27",141
"268","2009-07-28",140.850006
"269","2009-07-29",141.600006
"270","2009-07-30",141.600006
"271","2009-07-31",141.600006
"272","2009-08-03",141
"273","2009-08-04",141.449997
"274","2009-08-05",141.75
"275","2009-08-06",141.75
"276","2009-08-07",141.75
"277","2009-08-10",141.75
"278","2009-08-11",142.5
"279","2009-08-12",143.399994
"280","2009-08-13",143.25
"281","2009-08-14",143.399994
"282","2009-08-17",143.399994
"283","2009-08-18",143.25
"284","2009-08-19",142.949997
"285","2009-08-20",142.949997
"286","2009-08-21",142.949997
"287","2009-08-24",142.949997
"288","2009-08-25",142.949997
"289","2009-08-26",142.949997
"290","2009-08-27",143.399994
"291","2009-08-28",143.699997
"292","2009-08-31",143.699997
"293","2009-09-01",143.699997
"294","2009-09-02",143.699997
"295","2009-09-03",143.550003
"296","2009-09-04",143.550003
"297","2009-09-08",143.25
"298","2009-09-09",143.699997
"299","2009-09-10",143.850006
"300","2009-09-11",143.100006
"301","2009-09-14",144
"302","2009-09-15",143.399994
"303","2009-09-16",143.699997
"304","2009-09-17",143.550003
"305","2009-09-18",143.550003
"306","2009-09-21",143.550003
"307","2009-09-22",143.699997
"308","2009-09-23",143.25
"309","2009-09-24",143.25
"310","2009-09-25",143.25
"311","2009-09-28",143.25
"312","2009-09-29",143.550003
"313","2009-09-30",143.550003
"314","2009-10-01",143.550003
"315","2009-10-02",146.399994
"316","2009-10-05",146.399994
"317","2009-10-06",144.75
"318","2009-10-07",144.75
"319","2009-10-08",144.75
"320","2009-10-09",144.449997
"321","2009-10-12",144.449997
"322","2009-10-13",144.149994
"323","2009-10-14",145.649994
"324","2009-10-15",145.649994
"325","2009-10-16",145.5
"326","2009-10-19",145.5
"327","2009-10-20",145.5
"328","2009-10-21",145.5
"329","2009-10-22",145.5
"330","2009-10-23",144.75
"331","2009-10-26",144.75
"332","2009-10-27",144.75
"333","2009-10-28",144.600006
"334","2009-10-29",145.800003
"335","2009-10-30",145.800003
"336","2009-11-02",145.800003
"337","2009-11-03",145.800003
"338","2009-11-04",145.5
"339","2009-11-05",146.850006
"340","2009-11-06",146.850006
"341","2009-11-09",147
"342","2009-11-10",147
"343","2009-11-11",146.550003
"344","2009-11-12",146.699997
"345","2009-11-13",145.800003
"346","2009-11-16",146.25
"347","2009-11-17",145.5
"348","2009-11-18",146.100006
"349","2009-11-19",146.100006
"350","2009-11-20",146.550003
"351","2009-11-23",146.699997
"352","2009-11-24",146.550003
"353","2009-11-25",146.399994
"354","2009-11-27",146.550003
"355","2009-11-30",146.550003
"356","2009-12-01",146.399994
"357","2009-12-02",146.399994
"358","2009-12-03",146.550003
"359","2009-12-04",146.550003
"360","2009-12-07",146.399994
"361","2009-12-08",146.399994
"362","2009-12-09",146.850006
"363","2009-12-10",147.300003
"364","2009-12-11",146.550003
"365","2009-12-14",146.550003
"366","2009-12-15",147.449997
"367","2009-12-16",147.899994
"368","2009-12-17",147.899994
"369","2009-12-18",148.199997
"370","2009-12-21",148.199997
"371","2009-12-22",148.5
"372","2009-12-23",148.5
"373","2009-12-24",148.5
"374","2009-12-28",147.600006
"375","2009-12-29",148.350006
"376","2009-12-30",148.199997
"377","2009-12-31",147.449997
"378","2010-01-04",147.75
"379","2010-01-05",148.5
"380","2010-01-06",148.5
"381","2010-01-07",148.199997
"382","2010-01-08",146.850006
"383","2010-01-11",146.850006
"384","2010-01-12",148.199997
"385","2010-01-13",148.050003
"386","2010-01-14",147.600006
"387","2010-01-15",148.350006
"388","2010-01-19",148.350006
"389","2010-01-20",148.5
"390","2010-01-21",148.350006
"391","2010-01-22",147.449997
"392","2010-01-25",147.449997
"393","2010-01-26",147
"394","2010-01-27",147.300003
"395","2010-01-28",147
"396","2010-01-29",147
"397","2010-02-01",147.899994
"398","2010-02-02",148.050003
"399","2010-02-03",148.050003
"400","2010-02-04",147.449997
"401","2010-02-05",147.300003
"402","2010-02-08",147.300003
"403","2010-02-09",147.149994
"404","2010-02-10",147.600006
"405","2010-02-11",147.149994
"406","2010-02-12",147.149994
"407","2010-02-16",147.449997
"408","2010-02-17",147.149994
"409","2010-02-18",147.449997
"410","2010-02-19",147.449997
"411","2010-02-22",147.75
"412","2010-02-23",147.449997
"413","2010-02-24",147.75
"414","2010-02-25",147.75
"415","2010-02-26",147.75
"416","2010-03-01",147.300003
"417","2010-03-02",147.600006
"418","2010-03-03",147.300003
"419","2010-03-04",147.75
"420","2010-03-05",147.449997
"421","2010-03-08",147.600006
"422","2010-03-09",147.600006
"423","2010-03-10",147.449997
"424","2010-03-11",147.600006
"425","2010-03-12",147.449997
"426","2010-03-15",147.300003
"427","2010-03-16",147.449997
"428","2010-03-17",147.449997
"429","2010-03-18",147.600006
"430","2010-03-19",147.449997
"431","2010-03-22",147.600006
"432","2010-03-23",147.600006
"433","2010-03-24",147.600006
"434","2010-03-25",147.600006
"435","2010-03-26",147.449997
"436","2010-03-29",147.300003
"437","2010-03-30",147.300003
"438","2010-03-31",148.050003
"439","2010-04-01",148.050003
"440","2010-04-05",147.899994
"441","2010-04-06",148.350006
"442","2010-04-07",147.600006
"443","2010-04-08",148.5
"444","2010-04-09",148.5
"445","2010-04-12",148.350006
"446","2010-04-13",148.649994
"447","2010-04-14",148.800003
"448","2010-04-15",148.800003
"449","2010-04-16",148.800003
"450","2010-04-19",148.949997
"451","2010-04-20",149.25
"452","2010-04-21",149.100006
"453","2010-04-22",149.100006
"454","2010-04-23",149.25
"455","2010-04-26",149.100006
"456","2010-04-27",149.25
"457","2010-04-28",148.649994
"458","2010-04-29",148.800003
"459","2010-04-30",148.649994
"460","2010-05-03",146.100006
"461","2010-05-04",146.100006
"462","2010-05-05",146.699997
"463","2010-05-06",145.199997
"464","2010-05-07",145.5
"465","2010-05-10",143.399994
"466","2010-05-11",135.600006
"467","2010-05-12",136.350006
"468","2010-05-13",136.199997
"469","2010-05-14",136.199997
"470","2010-05-17",138
"471","2010-05-18",136.199997
"472","2010-05-19",138.300003
"473","2010-05-20",136.949997
"474","2010-05-21",135.449997
"475","2010-05-24",123.300003
"476","2010-05-25",105.599998
"477","2010-05-26",101.699997
"478","2010-05-27",99.150002
"479","2010-05-28",98.400002
"480","2010-06-01",97.5
"481","2010-06-02",97.650002
"482","2010-06-03",97.800003
"483","2010-06-04",99
"484","2010-06-07",99.75
"485","2010-06-08",98.099998
"486","2010-06-09",98.849998
"487","2010-06-10",100.349998
"488","2010-06-11",97.949997
"489","2010-06-14",96.599998
"490","2010-06-15",97.949997
"491","2010-06-16",100.949997
"492","2010-06-17",102
"493","2010-06-18",102.599998
"494","2010-06-21",102
"495","2010-06-22",99.900002
"496","2010-06-23",102
"497","2010-06-24",100.800003
"498","2010-06-25",100.800003
"499","2010-06-28",100.800003
"500","2010-06-29",97.199997
"501","2010-06-30",95.699997
"502","2010-07-01",93
"503","2010-07-02",90
"504","2010-07-06",91.050003
"505","2010-07-07",89.849998
"506","2010-07-08",89.699997
"507","2010-07-09",90
"508","2010-07-12",88.349998
"509","2010-07-13",90.449997
"510","2010-07-14",88.650002
"511","2010-07-15",87.75
"512","2010-07-16",87.300003
"513","2010-07-19",91.949997
"514","2010-07-20",94.949997
"515","2010-07-21",97.800003
"516","2010-07-22",99.449997
"517","2010-07-23",102.300003
"518","2010-07-26",102.75
"519","2010-07-27",98.699997
"520","2010-07-28",97.949997
"521","2010-07-29",97.5
"522","2010-07-30",98.699997
"523","2010-08-02",96
"524","2010-08-03",92.099998
"525","2010-08-04",93.449997
"526","2010-08-05",90.599998
"527","2010-08-06",93.150002
"528","2010-08-09",92.099998
"529","2010-08-10",93
"530","2010-08-11",93
"531","2010-08-12",92.400002
"532","2010-08-13",92.550003
"533","2010-08-16",90.75
"534","2010-08-17",91.349998
"535","2010-08-18",88.650002
"536","2010-08-19",90
"537","2010-08-20",90.300003
"538","2010-08-23",87.300003
"539","2010-08-24",85.949997
"540","2010-08-25",84.900002
"541","2010-08-26",84.75
"542","2010-08-27",85.349998
"543","2010-08-30",84.599998
"544","2010-08-31",85.5
"545","2010-09-01",86.849998
"546","2010-09-02",88.650002
"547","2010-09-03",88.650002
"548","2010-09-07",88.349998
"549","2010-09-08",86.099998
"550","2010-09-09",85.050003
"551","2010-09-10",85.349998
"552","2010-09-13",85.349998
"553","2010-09-14",84
"554","2010-09-15",84.75
"555","2010-09-16",84.599998
"556","2010-09-17",84.300003
"557","2010-09-20",85.5
"558","2010-09-21",86.849998
"559","2010-09-22",87.599998
"560","2010-09-23",86.099998
"561","2010-09-24",87.300003
"562","2010-09-27",84
"563","2010-09-28",82.800003
"564","2010-09-29",82.5
"565","2010-09-30",82.5
"566","2010-10-01",82.5
"567","2010-10-04",81.75
"568","2010-10-05",82.050003
"569","2010-10-06",82.949997
"570","2010-10-07",82.349998
"571","2010-10-08",83.25
"572","2010-10-11",82.800003
"573","2010-10-12",83.25
"574","2010-10-13",82.800003
"575","2010-10-14",83.099998
"576","2010-10-15",83.849998
"577","2010-10-18",82.949997
"578","2010-10-19",83.25
"579","2010-10-20",82.650002
"580","2010-10-21",83.099998
"581","2010-10-22",83.25
"582","2010-10-25",82.650002
"583","2010-10-26",82.5
"584","2010-10-27",82.5
"585","2010-10-28",82.5
"586","2010-10-29",81.75
"587","2010-11-01",82.800003
"588","2010-11-02",82.800003
"589","2010-11-03",82.5
"590","2010-11-04",83.25
"591","2010-11-05",82.5
"592","2010-11-08",83.400002
"593","2010-11-09",83.699997
"594","2010-11-10",87
"595","2010-11-11",84.449997
"596","2010-11-12",87
"597","2010-11-15",87
"598","2010-11-16",78.599998
"599","2010-11-17",79.5
"600","2010-11-18",77.25
"601","2010-11-19",75
"602","2010-11-22",75
"603","2010-11-23",73.5
"604","2010-11-24",73.5
"605","2010-11-26",72.300003
"606","2010-11-29",71.25
"607","2010-11-30",68.550003
"608","2010-12-01",63.450001
"609","2010-12-02",62.099998
"610","2010-12-03",61.049999
"611","2010-12-06",60.75
"612","2010-12-07",58.200001
"613","2010-12-08",60
"614","2010-12-09",60.75
"615","2010-12-10",62.849998
"616","2010-12-13",64.949997
"617","2010-12-14",63
"618","2010-12-15",60
"619","2010-12-16",59.099998
"620","2010-12-17",58.349998
"621","2010-12-20",57.900002
"622","2010-12-21",59.099998
"623","2010-12-22",60.150002
"624","2010-12-23",58.650002
"625","2010-12-27",57.599998
"626","2010-12-28",58.200001
"627","2010-12-29",57.599998
"628","2010-12-30",58.799999
"629","2010-12-31",60
"630","2011-01-03",60.75
"631","2011-01-04",64.5
"632","2011-01-05",66.449997
"633","2011-01-06",65.699997
"634","2011-01-07",64.650002
"635","2011-01-10",63.299999
"636","2011-01-11",63.900002
"637","2011-01-12",65.699997
"638","2011-01-13",65.25
"639","2011-01-14",66
"640","2011-01-18",66
"641","2011-01-19",63.450001
"642","2011-01-20",63.599998
"643","2011-01-21",61.5
"644","2011-01-24",59.849998
"645","2011-01-25",60.150002
"646","2011-01-26",63
"647","2011-01-27",64.949997
"648","2011-01-28",68.25
"649","2011-01-31",66
"650","2011-02-01",65.849998
"651","2011-02-02",66
"652","2011-02-03",66.150002
"653","2011-02-04",63.599998
"654","2011-02-07",62.849998
"655","2011-02-08",64.050003
"656","2011-02-09",64.050003
"657","2011-02-10",63
"658","2011-02-11",61.349998
"659","2011-02-14",61.650002
"660","2011-02-15",61.349998
"661","2011-02-16",61.5
"662","2011-02-17",62.25
"663","2011-02-18",62.700001
"664","2011-02-22",60
"665","2011-02-23",60.75
"666","2011-02-24",60.75
"667","2011-02-25",60.599998
"668","2011-02-28",61.5
"669","2011-03-01",60.450001
"670","2011-03-02",61.5
"671","2011-03-03",63
"672","2011-03-04",61.349998
"673","2011-03-07",62.549999
"674","2011-03-08",60.900002
"675","2011-03-09",60
"676","2011-03-10",59.849998
"677","2011-03-11",58.799999
"678","2011-03-14",59.25
"679","2011-03-15",59.549999
"680","2011-03-16",61.349998
"681","2011-03-17",60
"682","2011-03-18",59.849998
"683","2011-03-21",60.150002
"684","2011-03-22",59.25
"685","2011-03-23",59.25
"686","2011-03-24",61.5
"687","2011-03-25",61.950001
"688","2011-03-28",60.599998
"689","2011-03-29",59.099998
"690","2011-03-30",59.549999
"691","2011-03-31",59.849998
"692","2011-04-01",60.299999
"693","2011-04-04",58.349998
"694","2011-04-05",57.75
"695","2011-04-06",59.400002
"696","2011-04-07",59.700001
"697","2011-04-08",58.049999
"698","2011-04-11",58.950001
"699","2011-04-12",59.700001
"700","2011-04-13",59.549999
"701","2011-04-14",58.950001
"702","2011-04-15",60
"703","2011-04-18",60.150002
"704","2011-04-19",60.75
"705","2011-04-20",60.599998
"706","2011-04-21",60.900002
"707","2011-04-25",61.049999
"708","2011-04-26",61.049999
"709","2011-04-27",61.950001
"710","2011-04-28",60.75
"711","2011-04-29",59.549999
"712","2011-05-02",60.150002
"713","2011-05-03",59.549999
"714","2011-05-04",59.400002
"715","2011-05-05",58.799999
"716","2011-05-06",59.849998
"717","2011-05-09",59.849998
"718","2011-05-10",58.799999
"719","2011-05-11",58.650002
"720","2011-05-12",58.5
"721","2011-05-13",57.450001
"722","2011-05-16",57.299999
"723","2011-05-17",57.450001
"724","2011-05-18",57.599998
"725","2011-05-19",58.200001
"726","2011-05-20",57.900002
"727","2011-05-23",57.900002
"728","2011-05-24",57.150002
"729","2011-05-25",56.849998
"730","2011-05-26",56.700001
"731","2011-05-27",56.099998
"732","2011-05-31",56.849998
"733","2011-06-01",55.200001
"734","2011-06-02",55.799999
"735","2011-06-03",56.099998
"736","2011-06-06",54.75
"737","2011-06-07",55.650002
"738","2011-06-08",55.650002
"739","2011-06-09",54.599998
"740","2011-06-10",55.650002
"741","2011-06-13",55.200001
"742","2011-06-14",54.599998
"743","2011-06-15",53.25
"744","2011-06-16",52.799999
"745","2011-06-17",53.25
"746","2011-06-20",53.400002
"747","2011-06-21",53.700001
"748","2011-06-22",54.900002
"749","2011-06-23",54
"750","2011-06-24",57.450001
"751","2011-06-27",58.049999
"752","2011-06-28",58.799999
"753","2011-06-29",61.200001
"754","2011-06-30",61.049999
"755","2011-07-01",60.75
"756","2011-07-05",60
"757","2011-07-06",54.299999
"758","2011-07-07",53.700001
"759","2011-07-08",53.700001
"760","2011-07-11",53.700001
"761","2011-07-12",53.549999
"762","2011-07-13",52.799999
"763","2011-07-14",51.599998
"764","2011-07-15",52.200001
"765","2011-07-18",51.900002
"766","2011-07-19",51.75
"767","2011-07-20",51.75
"768","2011-07-21",51.75
"769","2011-07-22",50.849998
"770","2011-07-25",52.5
"771","2011-07-26",54.299999
"772","2011-07-27",53.099998
"773","2011-07-28",53.099998
"774","2011-07-29",52.950001
"775","2011-08-01",53.400002
"776","2011-08-02",51.900002
"777","2011-08-03",51.900002
"778","2011-08-04",49.950001
"779","2011-08-05",48.75
"780","2011-08-08",46.200001
"781","2011-08-09",48.150002
"782","2011-08-10",47.549999
"783","2011-08-11",46.950001
"784","2011-08-12",48.299999
"785","2011-08-15",46.799999
"786","2011-08-16",47.099998
"787","2011-08-17",48
"788","2011-08-18",45.900002
"789","2011-08-19",46.5
"790","2011-08-22",45.75
"791","2011-08-23",45.599998
"792","2011-08-24",45.75
"793","2011-08-25",45.450001
"794","2011-08-26",45.900002
"795","2011-08-29",47.849998
"796","2011-08-30",48.150002
"797","2011-08-31",50.400002
"798","2011-09-01",51
"799","2011-09-02",49.950001
"800","2011-09-06",48.75
"801","2011-09-07",48.75
"802","2011-09-08",49.650002
"803","2011-09-09",49.049999
"804","2011-09-12",50.549999
"805","2011-09-13",50.700001
"806","2011-09-14",50.549999
"807","2011-09-15",50.849998
"808","2011-09-16",49.799999
"809","2011-09-19",48.299999
"810","2011-09-20",49.650002
"811","2011-09-21",50.25
"812","2011-09-22",49.349998
"813","2011-09-23",51.599998
"814","2011-09-26",51
"815","2011-09-27",51
"816","2011-09-28",50.849998
"817","2011-09-29",51.75
"818","2011-09-30",50.849998
"819","2011-10-03",51.75
"820","2011-10-04",48.150002
"821","2011-10-05",51
"822","2011-10-06",51.150002
"823","2011-10-07",51
"824","2011-10-10",50.700001
"825","2011-10-11",50.099998
"826","2011-10-12",51.599998
"827","2011-10-13",52.049999
"828","2011-10-14",50.700001
"829","2011-10-17",49.650002
"830","2011-10-18",49.349998
"831","2011-10-19",48.599998
"832","2011-10-20",47.400002
"833","2011-10-21",51
"834","2011-10-24",50.25
"835","2011-10-25",51.450001
"836","2011-10-26",51.299999
"837","2011-10-27",52.5
"838","2011-10-28",50.099998
"839","2011-10-31",51.299999
"840","2011-11-01",50.099998
"841","2011-11-02",49.349998
"842","2011-11-03",49.349998
"843","2011-11-04",49.349998
"844","2011-11-07",50.849998
"845","2011-11-08",51
"846","2011-11-09",51
"847","2011-11-10",49.5
"848","2011-11-11",48.299999
"849","2011-11-14",48.450001
"850","2011-11-15",48
"851","2011-11-16",47.400002
"852","2011-11-17",46.650002
"853","2011-11-18",43.5
"854","2011-11-21",44.25
"855","2011-11-22",43.049999
"856","2011-11-23",37.799999
"857","2011-11-25",39.599998
"858","2011-11-28",41.099998
"859","2011-11-29",37.799999
"860","2011-11-30",38.700001
"861","2011-12-01",37.650002
"862","2011-12-02",41.25
"863","2011-12-05",40.049999
"864","2011-12-06",39.299999
"865","2011-12-07",37.650002
"866","2011-12-08",44.099998
"867","2011-12-09",46.200001
"868","2011-12-12",42.75
"869","2011-12-13",42.450001
"870","2011-12-14",43.049999
"871","2011-12-15",43.049999
"872","2011-12-16",43.5
"873","2011-12-19",40.049999
"874","2011-12-20",42
"875","2011-12-21",42.299999
"876","2011-12-22",41.25
"877","2011-12-23",42.900002
"878","2011-12-27",42.75
"879","2011-12-28",38.700001
"880","2011-12-29",40.5
"881","2011-12-30",40.349998
"882","2012-01-03",40.799999
"883","2012-01-04",40.650002
"884","2012-01-05",40.200001
"885","2012-01-06",41.099998
"886","2012-01-09",41.25
"887","2012-01-10",41.400002
"888","2012-01-11",41.25
"889","2012-01-12",42.900002
"890","2012-01-13",42
"891","2012-01-17",42.75
"892","2012-01-18",45.75
"893","2012-01-19",43.950001
"894","2012-01-20",45
"895","2012-01-23",46.200001
"896","2012-01-24",45.900002
"897","2012-01-25",45.450001
"898","2012-01-26",45.900002
"899","2012-01-27",44.849998
"900","2012-01-30",45.150002
"901","2012-01-31",45.150002
"902","2012-02-01",45.150002
"903","2012-02-02",45.599998
"904","2012-02-03",46.650002
"905","2012-02-06",45.450001
"906","2012-02-07",48.450001
"907","2012-02-08",48.599998
"908","2012-02-09",49.049999
"909","2012-02-10",49.5
"910","2012-02-13",49.950001
"911","2012-02-14",50.099998
"912","2012-02-15",50.099998
"913","2012-02-16",52.5
"914","2012-02-17",54.75
"915","2012-02-21",52.950001
"916","2012-02-22",52.650002
"917","2012-02-23",52.650002
"918","2012-02-24",51.75
"919","2012-02-27",50.549999
"920","2012-02-28",50.400002
"921","2012-02-29",54.299999
"922","2012-03-01",51.900002
"923","2012-03-02",54.900002
"924","2012-03-05",52.200001
"925","2012-03-06",51
"926","2012-03-07",50.099998
"927","2012-03-08",51
"928","2012-03-09",51
"929","2012-03-12",52.200001
"930","2012-03-13",49.799999
"931","2012-03-14",51.900002
"932","2012-03-15",50.849998
"933","2012-03-16",51
"934","2012-03-19",51
"935","2012-03-20",49.950001
"936","2012-03-21",49.799999
"937","2012-03-22",49.200001
"938","2012-03-23",51
"939","2012-03-26",51.599998
"940","2012-03-27",49.200001
"941","2012-03-28",48.900002
"942","2012-03-29",48.599998
"943","2012-03-30",48.900002
"944","2012-04-02",49.200001
"945","2012-04-03",49.200001
"946","2012-04-04",48.75
"947","2012-04-05",47.099998
"948","2012-04-09",49.650002
"949","2012-04-10",49.049999
"950","2012-04-11",46.950001
"951","2012-04-12",49.349998
"952","2012-04-13",48
"953","2012-04-16",47.849998
"954","2012-04-17",46.650002
"955","2012-04-18",45.75
"956","2012-04-19",46.200001
"957","2012-04-20",46.5
"958","2012-04-23",44.700001
"959","2012-04-24",44.700001
"960","2012-04-25",45
"961","2012-04-26",45
"962","2012-04-27",45
"963","2012-04-30",43.950001
"964","2012-05-01",43.200001
"965","2012-05-02",42.900002
