"","date","PDEX"
"232","2007-12-03",4.44
"233","2007-12-04",4.47
"234","2007-12-05",4.53
"235","2007-12-06",4.38
"236","2007-12-07",4.38
"237","2007-12-10",4.35
"238","2007-12-11",4.35
"239","2007-12-12",4.29
"240","2007-12-13",4.47
"241","2007-12-14",4.44
"242","2007-12-17",4.44
"243","2007-12-18",4.41
"244","2007-12-19",4.44
"245","2007-12-20",4.47
"246","2007-12-21",4.44
"247","2007-12-24",4.44
"248","2007-12-26",4.47
"249","2007-12-27",4.44
"250","2007-12-28",4.35
"251","2007-12-31",4.35
"252","2008-01-02",4.47
"253","2008-01-03",4.44
"254","2008-01-04",4.38
"255","2008-01-07",4.29
"256","2008-01-08",4.29
"257","2008-01-09",4.44
"258","2008-01-10",4.44
"259","2008-01-11",4.44
"260","2008-01-14",4.44
"261","2008-01-15",4.59
"262","2008-01-16",4.56
"263","2008-01-17",4.29
"264","2008-01-18",4.29
"265","2008-01-22",4.32
"266","2008-01-23",4.32
"267","2008-01-24",4.47
"268","2008-01-25",4.5
"269","2008-01-28",4.5
"270","2008-01-29",4.5
"271","2008-01-30",4.47
"272","2008-01-31",4.5
"273","2008-02-01",4.5
"274","2008-02-04",4.74
"275","2008-02-05",4.56
"276","2008-02-06",4.59
"277","2008-02-07",4.56
"278","2008-02-08",4.53
"279","2008-02-11",4.74
"280","2008-02-12",4.74
"281","2008-02-13",4.74
"282","2008-02-14",4.74
"283","2008-02-15",5.13
"284","2008-02-19",5.1
"285","2008-02-20",5.1
"286","2008-02-21",5.1
"287","2008-02-22",5.13
"288","2008-02-25",5.04
"289","2008-02-26",5.1
"290","2008-02-27",5.1
"291","2008-02-28",4.86
"292","2008-02-29",4.8
"293","2008-03-03",4.95
"294","2008-03-04",4.74
"295","2008-03-05",4.8
"296","2008-03-06",4.8
"297","2008-03-07",4.71
"298","2008-03-10",4.8
"299","2008-03-11",4.89
"300","2008-03-12",4.71
"301","2008-03-13",4.77
"302","2008-03-14",4.74
"303","2008-03-17",4.74
"304","2008-03-18",5.07
"305","2008-03-19",4.92
"306","2008-03-20",4.86
"307","2008-03-24",4.59
"308","2008-03-25",4.38
"309","2008-03-26",4.77
"310","2008-03-27",4.77
"311","2008-03-28",4.38
"312","2008-03-31",4.59
"313","2008-04-01",4.92
"314","2008-04-02",4.92
"315","2008-04-03",4.59
"316","2008-04-04",4.59
"317","2008-04-07",4.89
"318","2008-04-08",4.5
"319","2008-04-09",4.59
"320","2008-04-10",4.56
"321","2008-04-11",4.71
"322","2008-04-14",4.44
"323","2008-04-15",3.9
"324","2008-04-16",4.32
"325","2008-04-17",4.29
"326","2008-04-18",4.11
"327","2008-04-21",4.05
"328","2008-04-22",4.32
"329","2008-04-23",4.32
"330","2008-04-24",4.32
"331","2008-04-25",4.62
"332","2008-04-28",4.68
"333","2008-04-29",4.71
"334","2008-04-30",4.89
"335","2008-05-01",4.68
"336","2008-05-02",4.65
"337","2008-05-05",4.74
"338","2008-05-06",4.8
"339","2008-05-07",4.65
"340","2008-05-08",4.68
"341","2008-05-09",4.65
"342","2008-05-12",4.92
"343","2008-05-13",5.1
"344","2008-05-14",5.1
"345","2008-05-15",5.01
"346","2008-05-16",4.5
"347","2008-05-19",4.11
"348","2008-05-20",4.23
"349","2008-05-21",4.17
"350","2008-05-22",4.26
"351","2008-05-23",4.08
"352","2008-05-27",4.14
"353","2008-05-28",3.99
"354","2008-05-29",3.9
"355","2008-05-30",3.87
"356","2008-06-02",3.87
"357","2008-06-03",3.84
"358","2008-06-04",3.9
"359","2008-06-05",4.05
"360","2008-06-06",4.02
"361","2008-06-09",3.99
"362","2008-06-10",3.6
"363","2008-06-11",3.18
"364","2008-06-12",3.21
"365","2008-06-13",3.18
"366","2008-06-16",3.24
"367","2008-06-17",3.48
"368","2008-06-18",3.42
"369","2008-06-19",3.42
"370","2008-06-20",3.36
"371","2008-06-23",3.33
"372","2008-06-24",3.09
"373","2008-06-25",3.03
"374","2008-06-26",3.3
"375","2008-06-27",3.15
"376","2008-06-30",3.18
"377","2008-07-01",3
"378","2008-07-02",3
"379","2008-07-03",3.06
"380","2008-07-07",2.88
"381","2008-07-08",2.79
"382","2008-07-09",2.7
"383","2008-07-10",2.7
"384","2008-07-11",2.79
"385","2008-07-14",2.73
"386","2008-07-15",2.67
"387","2008-07-16",2.73
"388","2008-07-17",2.88
"389","2008-07-18",2.85
"390","2008-07-21",2.91
"391","2008-07-22",2.91
"392","2008-07-23",2.88
"393","2008-07-24",2.7
"394","2008-07-25",3
"395","2008-07-28",2.82
"396","2008-07-29",2.94
"397","2008-07-30",2.94
"398","2008-07-31",3.18
"399","2008-08-01",3.39
"400","2008-08-04",3.06
"401","2008-08-05",3.12
"402","2008-08-06",3.09
"403","2008-08-07",2.85
"404","2008-08-08",2.94
"405","2008-08-11",2.82
"406","2008-08-12",2.85
"407","2008-08-13",2.79
"408","2008-08-14",2.7
"409","2008-08-15",3
"410","2008-08-18",2.7
"411","2008-08-19",2.79
"412","2008-08-20",2.82
"413","2008-08-21",2.79
"414","2008-08-22",2.76
"415","2008-08-25",2.82
"416","2008-08-26",2.7
"417","2008-08-27",2.97
"418","2008-08-28",2.97
"419","2008-08-29",2.97
"420","2008-09-02",2.85
"421","2008-09-03",2.64
"422","2008-09-04",2.76
"423","2008-09-05",2.76
"424","2008-09-08",2.7
"425","2008-09-09",2.64
"426","2008-09-10",2.64
"427","2008-09-11",2.58
"428","2008-09-12",2.55
"429","2008-09-15",2.46
"430","2008-09-16",2.43
"431","2008-09-17",2.43
"432","2008-09-18",2.7
"433","2008-09-19",2.67
"434","2008-09-22",2.55
"435","2008-09-23",2.67
"436","2008-09-24",2.55
"437","2008-09-25",2.55
"438","2008-09-26",2.55
"439","2008-09-29",2.4
"440","2008-09-30",2.85
"441","2008-10-01",2.85
"442","2008-10-02",2.49
"443","2008-10-03",2.49
"444","2008-10-06",2.28
"445","2008-10-07",2.25
"446","2008-10-08",2.16
"447","2008-10-09",2.1
"448","2008-10-10",1.86
"449","2008-10-13",1.89
"450","2008-10-14",2.13
"451","2008-10-15",2.1
"452","2008-10-16",2.01
"453","2008-10-17",2.19
"454","2008-10-20",2.1
"455","2008-10-21",2.1
"456","2008-10-22",1.83
"457","2008-10-23",1.89
"458","2008-10-24",1.89
"459","2008-10-27",1.89
"460","2008-10-28",1.8
"461","2008-10-29",1.68
"462","2008-10-30",1.59
"463","2008-10-31",1.77
"464","2008-11-03",1.89
"465","2008-11-04",1.86
"466","2008-11-05",1.83
"467","2008-11-06",1.74
"468","2008-11-07",1.92
"469","2008-11-10",1.71
"470","2008-11-11",1.71
"471","2008-11-12",1.65
"472","2008-11-13",1.68
"473","2008-11-14",1.5
"474","2008-11-17",1.41
"475","2008-11-18",1.35
"476","2008-11-19",1.29
"477","2008-11-20",1.56
"478","2008-11-21",1.65
"479","2008-11-24",1.5
"480","2008-11-25",1.41
"481","2008-11-26",1.47
"482","2008-11-28",1.62
"483","2008-12-01",1.5
"484","2008-12-02",1.5
"485","2008-12-03",1.5
"486","2008-12-04",1.47
"487","2008-12-05",1.35
"488","2008-12-08",1.38
"489","2008-12-09",1.38
"490","2008-12-10",1.35
"491","2008-12-11",1.35
"492","2008-12-12",1.29
"493","2008-12-15",1.17
"494","2008-12-16",1.14
"495","2008-12-17",1.08
"496","2008-12-18",1.17
"497","2008-12-19",1.08
"498","2008-12-22",1.05
"499","2008-12-23",1.17
"500","2008-12-24",1.23
"501","2008-12-26",1.26
"502","2008-12-29",1.23
"503","2008-12-30",1.44
"504","2008-12-31",1.29
"505","2009-01-02",1.5
"506","2009-01-05",1.5
"507","2009-01-06",1.41
"508","2009-01-07",1.35
"509","2009-01-08",1.35
"510","2009-01-09",1.41
"511","2009-01-12",1.44
"512","2009-01-13",1.38
"513","2009-01-14",1.35
"514","2009-01-15",1.35
"515","2009-01-16",1.38
"516","2009-01-20",1.17
"517","2009-01-21",1.26
"518","2009-01-22",1.26
"519","2009-01-23",1.26
"520","2009-01-26",1.2
"521","2009-01-27",1.23
"522","2009-01-28",1.38
"523","2009-01-29",1.26
"524","2009-01-30",1.2
"525","2009-02-02",1.35
"526","2009-02-03",1.23
"527","2009-02-04",1.23
"528","2009-02-05",1.26
"529","2009-02-06",1.26
"530","2009-02-09",1.2
"531","2009-02-10",1.2
"532","2009-02-11",1.17
"533","2009-02-12",1.2
"534","2009-02-13",1.35
"535","2009-02-17",1.26
"536","2009-02-18",1.08
"537","2009-02-19",1.14
"538","2009-02-20",1.11
"539","2009-02-23",1.14
"540","2009-02-24",1.17
"541","2009-02-25",1.17
"542","2009-02-26",1.17
"543","2009-02-27",1.17
"544","2009-03-02",1.05
"545","2009-03-03",0.81
"546","2009-03-04",0.99
"547","2009-03-05",0.96
"548","2009-03-06",0.96
"549","2009-03-09",0.9
"550","2009-03-10",1.02
"551","2009-03-11",1.05
"552","2009-03-12",1.08
"553","2009-03-13",1.11
"554","2009-03-16",0.99
"555","2009-03-17",1.05
"556","2009-03-18",1.2
"557","2009-03-19",1.14
"558","2009-03-20",1.14
"559","2009-03-23",1.2
"560","2009-03-24",1.08
"561","2009-03-25",1.11
"562","2009-03-26",1.35
"563","2009-03-27",1.23
"564","2009-03-30",1.2
"565","2009-03-31",1.29
"566","2009-04-01",1.26
"567","2009-04-02",1.23
"568","2009-04-03",1.26
"569","2009-04-06",1.32
"570","2009-04-07",1.2
"571","2009-04-08",1.2
"572","2009-04-09",1.2
"573","2009-04-13",1.2
"574","2009-04-14",1.17
"575","2009-04-15",1.23
"576","2009-04-16",1.17
"577","2009-04-17",1.29
"578","2009-04-20",1.26
"579","2009-04-21",1.14
"580","2009-04-22",1.29
"581","2009-04-23",1.2
"582","2009-04-24",1.2
"583","2009-04-27",1.14
"584","2009-04-28",1.2
"585","2009-04-29",1.26
"586","2009-04-30",1.26
"587","2009-05-01",1.26
"588","2009-05-04",1.35
"589","2009-05-05",1.35
"590","2009-05-06",1.47
"591","2009-05-07",1.5
"592","2009-05-08",1.47
"593","2009-05-11",1.35
"594","2009-05-12",1.5
"595","2009-05-13",1.5
"596","2009-05-14",1.41
"597","2009-05-15",1.11
"598","2009-05-18",1.11
"599","2009-05-19",1.05
"600","2009-05-20",1.05
"601","2009-05-21",1.08
"602","2009-05-22",1.05
"603","2009-05-26",1.11
"604","2009-05-27",1.05
"605","2009-05-28",1.11
"606","2009-05-29",1.2
"607","2009-06-01",1.08
"608","2009-06-02",1.17
"609","2009-06-03",1.17
"610","2009-06-04",1.14
"611","2009-06-05",1.2
"612","2009-06-08",1.17
"613","2009-06-09",1.2
"614","2009-06-10",1.2
"615","2009-06-11",1.26
"616","2009-06-12",1.47
"617","2009-06-15",1.32
"618","2009-06-16",1.29
"619","2009-06-17",1.29
"620","2009-06-18",1.32
"621","2009-06-19",1.26
"622","2009-06-22",1.35
"623","2009-06-23",1.29
"624","2009-06-24",1.26
"625","2009-06-25",1.35
"626","2009-06-26",1.32
"627","2009-06-29",1.23
"628","2009-06-30",1.32
"629","2009-07-01",1.35
"630","2009-07-02",1.41
"631","2009-07-06",1.32
"632","2009-07-07",1.32
"633","2009-07-08",1.29
"634","2009-07-09",1.29
"635","2009-07-10",1.29
"636","2009-07-13",1.23
"637","2009-07-14",1.32
"638","2009-07-15",1.29
"639","2009-07-16",1.26
"640","2009-07-17",1.26
"641","2009-07-20",1.26
"642","2009-07-21",1.29
"643","2009-07-22",1.29
"644","2009-07-23",1.35
"645","2009-07-24",1.32
"646","2009-07-27",1.35
"647","2009-07-28",1.29
"648","2009-07-29",1.29
"649","2009-07-30",1.32
"650","2009-07-31",1.32
"651","2009-08-03",1.29
"652","2009-08-04",1.29
"653","2009-08-05",1.23
"654","2009-08-06",1.23
"655","2009-08-07",1.26
"656","2009-08-10",1.26
"657","2009-08-11",1.32
"658","2009-08-12",1.32
"659","2009-08-13",1.35
"660","2009-08-14",1.35
"661","2009-08-17",1.35
"662","2009-08-18",1.35
"663","2009-08-19",1.32
"664","2009-08-20",1.29
"665","2009-08-21",1.29
"666","2009-08-24",1.32
"667","2009-08-25",1.5
"668","2009-08-26",1.5
"669","2009-08-27",1.35
"670","2009-08-28",1.53
"671","2009-08-31",1.44
"672","2009-09-01",1.38
"673","2009-09-02",1.35
"674","2009-09-03",1.35
"675","2009-09-04",1.35
"676","2009-09-08",1.35
"677","2009-09-09",1.35
"678","2009-09-10",1.35
"679","2009-09-11",1.44
"680","2009-09-14",1.5
"681","2009-09-15",1.44
"682","2009-09-16",1.41
"683","2009-09-17",1.41
"684","2009-09-18",1.8
"685","2009-09-21",1.8
"686","2009-09-22",1.83
"687","2009-09-23",1.86
"688","2009-09-24",1.95
"689","2009-09-25",1.92
"690","2009-09-28",1.74
"691","2009-09-29",1.68
"692","2009-09-30",1.77
"693","2009-10-01",1.74
"694","2009-10-02",1.83
"695","2009-10-05",1.86
"696","2009-10-06",1.83
"697","2009-10-07",1.77
"698","2009-10-08",1.74
"699","2009-10-09",1.74
"700","2009-10-12",1.71
"701","2009-10-13",1.74
"702","2009-10-14",1.71
"703","2009-10-15",1.71
"704","2009-10-16",1.71
"705","2009-10-19",1.71
"706","2009-10-20",1.71
"707","2009-10-21",1.8
"708","2009-10-22",1.8
"709","2009-10-23",1.83
"710","2009-10-26",1.86
"711","2009-10-27",1.86
"712","2009-10-28",1.77
"713","2009-10-29",1.98
"714","2009-10-30",1.92
"715","2009-11-02",1.83
"716","2009-11-03",1.98
"717","2009-11-04",1.98
"718","2009-11-05",1.95
"719","2009-11-06",1.95
"720","2009-11-09",2.04
"721","2009-11-10",2.04
"722","2009-11-11",2.04
"723","2009-11-12",1.92
"724","2009-11-13",2.07
"725","2009-11-16",1.92
"726","2009-11-17",1.95
"727","2009-11-18",1.95
"728","2009-11-19",1.95
"729","2009-11-20",1.95
"730","2009-11-23",1.86
"731","2009-11-24",1.83
"732","2009-11-25",1.83
"733","2009-11-27",1.83
"734","2009-11-30",1.89
"735","2009-12-01",1.83
"736","2009-12-02",1.89
"737","2009-12-03",1.83
"738","2009-12-04",1.86
"739","2009-12-07",1.86
"740","2009-12-08",1.86
"741","2009-12-09",1.86
"742","2009-12-10",1.86
"743","2009-12-11",1.68
"744","2009-12-14",1.59
"745","2009-12-15",1.56
"746","2009-12-16",1.47
"747","2009-12-17",1.47
"748","2009-12-18",1.38
"749","2009-12-21",1.5
"750","2009-12-22",1.5
"751","2009-12-23",1.5
"752","2009-12-24",1.53
"753","2009-12-28",1.5
"754","2009-12-29",1.5
"755","2009-12-30",1.5
"756","2009-12-31",1.53
"757","2010-01-04",1.53
"758","2010-01-05",1.47
"759","2010-01-06",1.44
"760","2010-01-07",1.47
"761","2010-01-08",1.47
"762","2010-01-11",1.47
"763","2010-01-12",1.5
"764","2010-01-13",1.5
"765","2010-01-14",2.07
"766","2010-01-15",1.89
"767","2010-01-19",1.56
"768","2010-01-20",1.53
"769","2010-01-21",1.65
"770","2010-01-22",1.56
"771","2010-01-25",1.56
"772","2010-01-26",1.5
"773","2010-01-27",1.47
"774","2010-01-28",1.47
"775","2010-01-29",1.47
"776","2010-02-01",1.5
"777","2010-02-02",1.53
"778","2010-02-03",1.5
"779","2010-02-04",1.44
"780","2010-02-05",1.56
"781","2010-02-08",1.47
"782","2010-02-09",1.56
"783","2010-02-10",1.5
"784","2010-02-11",1.5
"785","2010-02-12",1.44
"786","2010-02-16",1.44
"787","2010-02-17",1.44
"788","2010-02-18",1.5
"789","2010-02-19",1.5
"790","2010-02-22",1.59
"791","2010-02-23",1.56
"792","2010-02-24",1.53
"793","2010-02-25",1.44
"794","2010-02-26",1.41
"795","2010-03-01",1.53
"796","2010-03-02",1.47
"797","2010-03-03",1.5
"798","2010-03-04",1.47
"799","2010-03-05",1.47
"800","2010-03-08",1.5
"801","2010-03-09",1.5
"802","2010-03-10",1.59
"803","2010-03-11",1.62
"804","2010-03-12",1.56
"805","2010-03-15",1.56
"806","2010-03-16",1.5
"807","2010-03-17",1.53
"808","2010-03-18",1.53
"809","2010-03-19",1.5
"810","2010-03-22",1.5
"811","2010-03-23",1.56
"812","2010-03-24",1.56
"813","2010-03-25",1.5
"814","2010-03-26",1.5
"815","2010-03-29",1.5
"816","2010-03-30",1.5
"817","2010-03-31",1.53
"818","2010-04-01",1.56
"819","2010-04-05",1.56
"820","2010-04-06",1.53
"821","2010-04-07",1.62
"822","2010-04-08",1.59
"823","2010-04-09",1.65
"824","2010-04-12",1.68
"825","2010-04-13",1.59
"826","2010-04-14",1.65
"827","2010-04-15",1.74
"828","2010-04-16",1.71
"829","2010-04-19",1.71
"830","2010-04-20",1.68
"831","2010-04-21",1.71
"832","2010-04-22",1.65
"833","2010-04-23",1.77
"834","2010-04-26",1.86
"835","2010-04-27",1.89
"836","2010-04-28",2.76
"837","2010-04-29",2.58
"838","2010-04-30",2.13
"839","2010-05-03",2.1
"840","2010-05-04",2.28
"841","2010-05-05",2.22
"842","2010-05-06",2.16
"843","2010-05-07",2.22
"844","2010-05-10",2.25
"845","2010-05-11",2.25
"846","2010-05-12",2.37
"847","2010-05-13",2.25
"848","2010-05-14",2.37
"849","2010-05-17",2.31
"850","2010-05-18",2.31
"851","2010-05-19",2.4
"852","2010-05-20",2.13
"853","2010-05-21",2.19
"854","2010-05-24",2.16
"855","2010-05-25",2.1
"856","2010-05-26",2.1
"857","2010-05-27",2.16
"858","2010-05-28",2.13
"859","2010-06-01",2.1
"860","2010-06-02",2.1
"861","2010-06-03",2.1
"862","2010-06-04",2.1
"863","2010-06-07",2.04
"864","2010-06-08",2.13
"865","2010-06-09",2.1
"866","2010-06-10",2.04
"867","2010-06-11",2.13
"868","2010-06-14",2.07
"869","2010-06-15",2.16
"870","2010-06-16",2.04
"871","2010-06-17",2.01
"872","2010-06-18",2.01
"873","2010-06-21",1.96
"874","2010-06-22",2
"875","2010-06-23",1.93
"876","2010-06-24",1.99
"877","2010-06-25",1.86
"878","2010-06-28",1.86
"879","2010-06-29",1.77
"880","2010-06-30",1.89
"881","2010-07-01",1.89
"882","2010-07-02",1.8
"883","2010-07-06",1.68
"884","2010-07-07",1.7
"885","2010-07-08",1.7
"886","2010-07-09",1.7
"887","2010-07-12",1.67
"888","2010-07-13",1.82
"889","2010-07-14",1.82
"890","2010-07-15",1.73
"891","2010-07-16",1.65
"892","2010-07-19",1.8
"893","2010-07-20",1.79
"894","2010-07-21",1.71
"895","2010-07-22",1.78
"896","2010-07-23",1.7
"897","2010-07-26",1.78
"898","2010-07-27",1.72
"899","2010-07-28",1.71
"900","2010-07-29",1.71
"901","2010-07-30",1.66
"902","2010-08-02",1.67
"903","2010-08-03",1.69
"904","2010-08-04",1.7
"905","2010-08-05",1.67
"906","2010-08-06",1.72
"907","2010-08-09",1.75
"908","2010-08-10",1.75
"909","2010-08-11",1.7
"910","2010-08-12",1.7
"911","2010-08-13",1.77
"912","2010-08-16",1.7
"913","2010-08-17",1.74
"914","2010-08-18",1.75
"915","2010-08-19",1.73
"916","2010-08-20",1.77
"917","2010-08-23",1.79
"918","2010-08-24",1.74
"919","2010-08-25",1.78
"920","2010-08-26",1.74
"921","2010-08-27",1.75
"922","2010-08-30",1.74
"923","2010-08-31",1.74
"924","2010-09-01",1.7
"925","2010-09-02",1.74
"926","2010-09-03",1.79
"927","2010-09-07",1.82
"928","2010-09-08",1.86
"929","2010-09-09",1.96
"930","2010-09-10",2.1
"931","2010-09-13",2.19
"932","2010-09-14",2.2
"933","2010-09-15",2.32
"934","2010-09-16",2.31
"935","2010-09-17",2.34
"936","2010-09-20",2.31
"937","2010-09-21",2.35
"938","2010-09-22",2.22
"939","2010-09-23",2.22
"940","2010-09-24",2.3
"941","2010-09-27",2.4
"942","2010-09-28",2.4
"943","2010-09-29",2.1
"944","2010-09-30",2.1
"945","2010-10-01",1.95
"946","2010-10-04",1.95
"947","2010-10-05",1.95
"948","2010-10-06",1.93
"949","2010-10-07",2
"950","2010-10-08",1.96
"951","2010-10-11",2.01
"952","2010-10-12",2.07
"953","2010-10-13",2.16
"954","2010-10-14",2.07
"955","2010-10-15",2.06
"956","2010-10-18",2.06
"957","2010-10-19",2.05
"958","2010-10-20",2.03
"959","2010-10-21",2.03
"960","2010-10-22",1.99
"961","2010-10-25",1.96
"962","2010-10-26",1.94
"963","2010-10-27",1.9
"964","2010-10-28",1.95
"965","2010-10-29",1.93
"966","2010-11-01",1.97
"967","2010-11-02",1.97
"968","2010-11-03",1.95
"969","2010-11-04",1.92
"970","2010-11-05",1.98
"971","2010-11-08",2.04
"972","2010-11-09",2
"973","2010-11-10",2.32
"974","2010-11-11",2.25
"975","2010-11-12",2.2
"976","2010-11-15",2.25
"977","2010-11-16",2.24
"978","2010-11-17",2.24
"979","2010-11-18",2.26
"980","2010-11-19",2.16
"981","2010-11-22",2.16
"982","2010-11-23",2.15
"983","2010-11-24",2.15
"984","2010-11-26",2.13
"985","2010-11-29",2.1
"986","2010-11-30",2.13
"987","2010-12-01",2.1
"988","2010-12-02",2.09
"989","2010-12-03",2.1
"990","2010-12-06",2.1
"991","2010-12-07",2.1
"992","2010-12-08",2.08
"993","2010-12-09",2.1
"994","2010-12-10",2.1
"995","2010-12-13",2.08
"996","2010-12-14",2.08
"997","2010-12-15",2.06
"998","2010-12-16",2.08
"999","2010-12-17",2.04
