"","date","BRC"
"119","2007-06-22",36.220001
"120","2007-06-25",36.84
"121","2007-06-26",37
"122","2007-06-27",37.240002
"123","2007-06-28",37.189999
"124","2007-06-29",37.139999
"125","2007-07-02",37.369999
"126","2007-07-03",37.09
"127","2007-07-05",37.07
"128","2007-07-06",36.68
"129","2007-07-09",36.639999
"130","2007-07-10",36.259998
"131","2007-07-11",36.279999
"132","2007-07-12",37.330002
"133","2007-07-13",37.369999
"134","2007-07-16",37.119999
"135","2007-07-17",37.110001
"136","2007-07-18",37.290001
"137","2007-07-19",37.290001
"138","2007-07-20",37.189999
"139","2007-07-23",36.990002
"140","2007-07-24",36.259998
"141","2007-07-25",36.34
"142","2007-07-26",35.43
"143","2007-07-27",34.880001
"144","2007-07-30",35.27
"145","2007-07-31",34.990002
"146","2007-08-01",35.57
"147","2007-08-02",36.029999
"148","2007-08-03",35.049999
"149","2007-08-06",37.349998
"150","2007-08-07",39.080002
"151","2007-08-08",41.849998
"152","2007-08-09",43.779999
"153","2007-08-10",40.740002
"154","2007-08-13",38.290001
"155","2007-08-14",37.290001
"156","2007-08-15",36.470001
"157","2007-08-16",38.759998
"158","2007-08-17",39.23
"159","2007-08-20",39.330002
"160","2007-08-21",38.619999
"161","2007-08-22",38.93
"162","2007-08-23",38.09
"163","2007-08-24",39.450001
"164","2007-08-27",38.889999
"165","2007-08-28",38.060001
"166","2007-08-29",38.27
"167","2007-08-30",38.900002
"168","2007-08-31",38.93
"169","2007-09-04",39.48
"170","2007-09-05",38.939999
"171","2007-09-06",39.080002
"172","2007-09-07",37.290001
"173","2007-09-10",37.599998
"174","2007-09-11",39.09
"175","2007-09-12",37.049999
"176","2007-09-13",35.57
"177","2007-09-14",35.009998
"178","2007-09-17",34.490002
"179","2007-09-18",36.299999
"180","2007-09-19",37.369999
"181","2007-09-20",37.009998
"182","2007-09-21",37.25
"183","2007-09-24",36.880001
"184","2007-09-25",36.759998
"185","2007-09-26",36.93
"186","2007-09-27",36.540001
"187","2007-09-28",35.880001
"188","2007-10-01",37.18
"189","2007-10-02",37.580002
"190","2007-10-03",37.139999
"191","2007-10-04",37.349998
"192","2007-10-05",37.98
"193","2007-10-08",37.099998
"194","2007-10-09",37.57
"195","2007-10-10",37.759998
"196","2007-10-11",36.830002
"197","2007-10-12",37.25
"198","2007-10-15",36.560001
"199","2007-10-16",36.279999
"200","2007-10-17",36.18
"201","2007-10-18",36.02
"202","2007-10-19",34.040001
"203","2007-10-22",36.07
"204","2007-10-23",36.23
"205","2007-10-24",35.959999
"206","2007-10-25",35.150002
"207","2007-10-26",35.779999
"208","2007-10-29",35.759998
"209","2007-10-30",36.490002
"210","2007-10-31",36.900002
"211","2007-11-01",35.509998
"212","2007-11-02",35.529999
"213","2007-11-05",34.93
"214","2007-11-06",35.759998
"215","2007-11-07",34.130001
"216","2007-11-08",34.75
"217","2007-11-09",33.68
"218","2007-11-12",34.790001
"219","2007-11-13",36.43
"220","2007-11-14",35.380001
"221","2007-11-15",34.959999
"222","2007-11-16",34.669998
"223","2007-11-19",33.490002
"224","2007-11-20",35.849998
"225","2007-11-21",35.310001
"226","2007-11-23",36.220001
"227","2007-11-26",37.360001
"228","2007-11-27",38.189999
"229","2007-11-28",39.41
"230","2007-11-29",38.259998
"231","2007-11-30",40.029999
"232","2007-12-03",38.43
"233","2007-12-04",38.34
"234","2007-12-05",39.459999
"235","2007-12-06",39.310001
"236","2007-12-07",39.07
"237","2007-12-10",37.91
"238","2007-12-11",36.240002
"239","2007-12-12",36.689999
"240","2007-12-13",36
"241","2007-12-14",35.080002
"242","2007-12-17",34.540001
"243","2007-12-18",35.459999
"244","2007-12-19",35.09
"245","2007-12-20",35.869999
"246","2007-12-21",35.889999
"247","2007-12-24",37.110001
"248","2007-12-26",36.939999
"249","2007-12-27",35.759998
"250","2007-12-28",36.139999
"251","2007-12-31",35.09
"252","2008-01-02",34.889999
"253","2008-01-03",34.48
"254","2008-01-04",33.75
"255","2008-01-07",33.419998
"256","2008-01-08",31.68
"257","2008-01-09",31.74
"258","2008-01-10",32.34
"259","2008-01-11",31.620001
"260","2008-01-14",32.41
"261","2008-01-15",31.52
"262","2008-01-16",31.700001
"263","2008-01-17",30.370001
"264","2008-01-18",30.209999
"265","2008-01-22",30.950001
"266","2008-01-23",30.41
"267","2008-01-24",29.83
"268","2008-01-25",29.6
"269","2008-01-28",30.4
"270","2008-01-29",30.4
"271","2008-01-30",29.440001
"272","2008-01-31",30.49
"273","2008-02-01",31.200001
"274","2008-02-04",30.52
"275","2008-02-05",29.700001
"276","2008-02-06",29.120001
"277","2008-02-07",29.780001
"278","2008-02-08",29.190001
"279","2008-02-11",29.299999
"280","2008-02-12",29.68
"281","2008-02-13",30.790001
"282","2008-02-14",29.68
"283","2008-02-15",29.469999
"284","2008-02-19",28.58
"285","2008-02-20",29.9
"286","2008-02-21",28.709999
"287","2008-02-22",28.700001
"288","2008-02-25",29.98
"289","2008-02-26",30.26
"290","2008-02-27",30.99
"291","2008-02-28",30.75
"292","2008-02-29",30.58
"293","2008-03-03",31.02
"294","2008-03-04",30.5
"295","2008-03-05",30.67
"296","2008-03-06",30.15
"297","2008-03-07",30.18
"298","2008-03-10",29.68
"299","2008-03-11",31.709999
"300","2008-03-12",31.790001
"301","2008-03-13",33.189999
"302","2008-03-14",32.32
"303","2008-03-17",32.119999
"304","2008-03-18",33.5
"305","2008-03-19",32.290001
"306","2008-03-20",32.599998
"307","2008-03-24",33.779999
"308","2008-03-25",33.889999
"309","2008-03-26",34
"310","2008-03-27",32.919998
"311","2008-03-28",33.009998
"312","2008-03-31",33.43
"313","2008-04-01",34
"314","2008-04-02",34
"315","2008-04-03",34
"316","2008-04-04",34
"317","2008-04-07",33.810001
"318","2008-04-08",33.810001
"319","2008-04-09",32.880001
"320","2008-04-10",33.599998
"321","2008-04-11",32.360001
"322","2008-04-14",32.380001
"323","2008-04-15",32.98
"324","2008-04-16",34
"325","2008-04-17",33.689999
"326","2008-04-18",34
"327","2008-04-21",33.66
"328","2008-04-22",32.529999
"329","2008-04-23",32.990002
"330","2008-04-24",33.419998
"331","2008-04-25",33.700001
"332","2008-04-28",34
"333","2008-04-29",33.810001
"334","2008-04-30",33.950001
"335","2008-05-01",34.849998
"336","2008-05-02",34.279999
"337","2008-05-05",34.25
"338","2008-05-06",34.18
"339","2008-05-07",33.68
"340","2008-05-08",33.599998
"341","2008-05-09",33.98
"342","2008-05-12",33.900002
"343","2008-05-13",33.849998
"344","2008-05-14",33.52
"345","2008-05-15",33.889999
"346","2008-05-16",33.459999
"347","2008-05-19",33.32
"348","2008-05-20",33.540001
"349","2008-05-21",34.09
"350","2008-05-22",35.93
"351","2008-05-23",37.09
"352","2008-05-27",37.740002
"353","2008-05-28",37.939999
"354","2008-05-29",38.330002
"355","2008-05-30",38.709999
"356","2008-06-02",38.419998
"357","2008-06-03",38.009998
"358","2008-06-04",38.23
"359","2008-06-05",39.040001
"360","2008-06-06",37.720001
"361","2008-06-09",38.209999
"362","2008-06-10",38.369999
"363","2008-06-11",37.619999
"364","2008-06-12",38.32
"365","2008-06-13",38.450001
"366","2008-06-16",38.540001
"367","2008-06-17",37.919998
"368","2008-06-18",37.75
"369","2008-06-19",37.959999
"370","2008-06-20",37.41
"371","2008-06-23",36.970001
"372","2008-06-24",36.110001
"373","2008-06-25",36.439999
"374","2008-06-26",34.959999
"375","2008-06-27",34.790001
"376","2008-06-30",34.529999
"377","2008-07-01",34.610001
"378","2008-07-02",33.580002
"379","2008-07-03",34.029999
"380","2008-07-07",33.5
"381","2008-07-08",34.889999
"382","2008-07-09",33.59
"383","2008-07-10",34.68
"384","2008-07-11",34.34
"385","2008-07-14",34.27
"386","2008-07-15",32.990002
"387","2008-07-16",34.950001
"388","2008-07-17",35.049999
"389","2008-07-18",35.380001
"390","2008-07-21",35.709999
"391","2008-07-22",36.57
"392","2008-07-23",36.23
"393","2008-07-24",35.540001
"394","2008-07-25",36.189999
"395","2008-07-28",35.509998
"396","2008-07-29",36.200001
"397","2008-07-30",37.139999
"398","2008-07-31",36.669998
"399","2008-08-01",35.860001
"400","2008-08-04",35.919998
"401","2008-08-05",36.869999
"402","2008-08-06",36.91
"403","2008-08-07",37.419998
"404","2008-08-08",38.18
"405","2008-08-11",39.66
"406","2008-08-12",39.68
"407","2008-08-13",39
"408","2008-08-14",39.049999
"409","2008-08-15",38.709999
"410","2008-08-18",38.93
"411","2008-08-19",38.669998
"412","2008-08-20",38.279999
"413","2008-08-21",37.41
"414","2008-08-22",37.900002
"415","2008-08-25",36.720001
"416","2008-08-26",36.720001
"417","2008-08-27",37.169998
"418","2008-08-28",37.68
"419","2008-08-29",36.709999
"420","2008-09-02",36.439999
"421","2008-09-03",36.540001
"422","2008-09-04",34.939999
"423","2008-09-05",34.580002
"424","2008-09-08",35.490002
"425","2008-09-09",34.509998
"426","2008-09-10",34.450001
"427","2008-09-11",34.209999
"428","2008-09-12",34.540001
"429","2008-09-15",33.860001
"430","2008-09-16",35.650002
"431","2008-09-17",32.049999
"432","2008-09-18",35.490002
"433","2008-09-19",37.689999
"434","2008-09-22",36.029999
"435","2008-09-23",35.380001
"436","2008-09-24",35.419998
"437","2008-09-25",35.759998
"438","2008-09-26",35.990002
"439","2008-09-29",34
"440","2008-09-30",35.279999
"441","2008-10-01",35.959999
"442","2008-10-02",34
"443","2008-10-03",33.810001
"444","2008-10-06",31.790001
"445","2008-10-07",30.82
"446","2008-10-08",30.43
"447","2008-10-09",28.120001
"448","2008-10-10",30.370001
"449","2008-10-13",31.65
"450","2008-10-14",30.790001
"451","2008-10-15",27.889999
"452","2008-10-16",29.870001
"453","2008-10-17",29.15
"454","2008-10-20",31
"455","2008-10-21",29.549999
"456","2008-10-22",27.74
"457","2008-10-23",27.58
"458","2008-10-24",25.76
"459","2008-10-27",25.18
"460","2008-10-28",27.370001
"461","2008-10-29",28.370001
"462","2008-10-30",29.940001
"463","2008-10-31",31
"464","2008-11-03",30.639999
"465","2008-11-04",31.07
"466","2008-11-05",29.309999
"467","2008-11-06",28.200001
"468","2008-11-07",29.290001
"469","2008-11-10",28.49
"470","2008-11-11",26.75
"471","2008-11-12",25.34
"472","2008-11-13",26.870001
"473","2008-11-14",24.629999
"474","2008-11-17",23.73
"475","2008-11-18",22.4
"476","2008-11-19",20.57
"477","2008-11-20",16.379999
"478","2008-11-21",18.17
"479","2008-11-24",18.280001
"480","2008-11-25",18.799999
"481","2008-11-26",20.129999
"482","2008-11-28",20.65
"483","2008-12-01",18.75
"484","2008-12-02",20
"485","2008-12-03",20.940001
"486","2008-12-04",20.809999
"487","2008-12-05",21.5
"488","2008-12-08",22.559999
"489","2008-12-09",22.629999
"490","2008-12-10",23.190001
"491","2008-12-11",23.049999
"492","2008-12-12",22.959999
"493","2008-12-15",22.26
"494","2008-12-16",23.33
"495","2008-12-17",23.459999
"496","2008-12-18",22.93
"497","2008-12-19",23.27
"498","2008-12-22",22.709999
"499","2008-12-23",22.27
"500","2008-12-24",22.1
"501","2008-12-26",22.540001
"502","2008-12-29",22.02
"503","2008-12-30",23.280001
"504","2008-12-31",23.950001
"505","2009-01-02",24.49
"506","2009-01-05",24.440001
"507","2009-01-06",24.860001
"508","2009-01-07",23.559999
"509","2009-01-08",23.450001
"510","2009-01-09",22.549999
"511","2009-01-12",21.860001
"512","2009-01-13",22.08
"513","2009-01-14",21.5
"514","2009-01-15",21.49
"515","2009-01-16",21.309999
"516","2009-01-20",20.18
"517","2009-01-21",22.15
"518","2009-01-22",21.17
"519","2009-01-23",21.15
"520","2009-01-26",21.48
"521","2009-01-27",21.780001
"522","2009-01-28",22.469999
"523","2009-01-29",21.59
"524","2009-01-30",20.92
"525","2009-02-02",21.26
"526","2009-02-03",21.200001
"527","2009-02-04",21.549999
"528","2009-02-05",21.99
"529","2009-02-06",23.08
"530","2009-02-09",22.860001
"531","2009-02-10",21.65
"532","2009-02-11",21.709999
"533","2009-02-12",21.52
"534","2009-02-13",21.48
"535","2009-02-17",20.290001
"536","2009-02-18",19.940001
"537","2009-02-19",19.809999
"538","2009-02-20",19.66
"539","2009-02-23",17.85
"540","2009-02-24",18.51
"541","2009-02-25",17.120001
"542","2009-02-26",17.08
"543","2009-02-27",17.129999
"544","2009-03-02",15.82
"545","2009-03-03",15.73
"546","2009-03-04",16.200001
"547","2009-03-05",15.19
"548","2009-03-06",14.83
"549","2009-03-09",14.61
"550","2009-03-10",15.7
"551","2009-03-11",15.63
"552","2009-03-12",16.530001
"553","2009-03-13",16.950001
"554","2009-03-16",16.629999
"555","2009-03-17",17.030001
"556","2009-03-18",17.559999
"557","2009-03-19",17.15
"558","2009-03-20",17.040001
"559","2009-03-23",18.200001
"560","2009-03-24",17.309999
"561","2009-03-25",17.440001
"562","2009-03-26",18.540001
"563","2009-03-27",17.969999
"564","2009-03-30",17.16
"565","2009-03-31",17.629999
"566","2009-04-01",17.959999
"567","2009-04-02",19.27
"568","2009-04-03",19.52
"569","2009-04-06",19.4
"570","2009-04-07",18.52
"571","2009-04-08",18.120001
"572","2009-04-09",19.290001
"573","2009-04-13",19.07
"574","2009-04-14",18.629999
"575","2009-04-15",19.030001
"576","2009-04-16",19.209999
"577","2009-04-17",19.440001
"578","2009-04-20",18.440001
"579","2009-04-21",19.23
"580","2009-04-22",19.370001
"581","2009-04-23",18.85
"582","2009-04-24",19.77
"583","2009-04-27",19.15
"584","2009-04-28",19.27
"585","2009-04-29",20.540001
"586","2009-04-30",21.07
"587","2009-05-01",21.33
"588","2009-05-04",22.139999
"589","2009-05-05",21.559999
"590","2009-05-06",21.629999
"591","2009-05-07",22.049999
"592","2009-05-08",22.879999
"593","2009-05-11",22.35
"594","2009-05-12",22.379999
"595","2009-05-13",21.34
"596","2009-05-14",21.91
"597","2009-05-15",21.780001
"598","2009-05-18",22.639999
"599","2009-05-19",22.530001
"600","2009-05-20",25.969999
"601","2009-05-21",24.700001
"602","2009-05-22",24.190001
"603","2009-05-26",25.969999
"604","2009-05-27",25.09
"605","2009-05-28",24.690001
"606","2009-05-29",24.780001
"607","2009-06-01",25.690001
"608","2009-06-02",25.73
"609","2009-06-03",25.540001
"610","2009-06-04",25.93
"611","2009-06-05",25.59
"612","2009-06-08",25.709999
"613","2009-06-09",25.709999
"614","2009-06-10",25.940001
"615","2009-06-11",26.33
"616","2009-06-12",26.450001
"617","2009-06-15",25.35
"618","2009-06-16",24.51
"619","2009-06-17",24.290001
"620","2009-06-18",24.620001
"621","2009-06-19",24.09
"622","2009-06-22",23.139999
"623","2009-06-23",23.25
"624","2009-06-24",23.639999
"625","2009-06-25",24.709999
"626","2009-06-26",25.02
"627","2009-06-29",25.08
"628","2009-06-30",25.120001
"629","2009-07-01",26.219999
"630","2009-07-02",25.379999
"631","2009-07-06",25.17
"632","2009-07-07",23.99
"633","2009-07-08",24.309999
"634","2009-07-09",24.18
"635","2009-07-10",24.209999
"636","2009-07-13",24.629999
"637","2009-07-14",24.67
"638","2009-07-15",26.08
"639","2009-07-16",26.889999
"640","2009-07-17",26.950001
"641","2009-07-20",26.780001
"642","2009-07-21",27.15
"643","2009-07-22",27.34
"644","2009-07-23",28.219999
"645","2009-07-24",28.52
"646","2009-07-27",28.549999
"647","2009-07-28",28.66
"648","2009-07-29",28.299999
"649","2009-07-30",29.26
"650","2009-07-31",29.41
"651","2009-08-03",29.799999
"652","2009-08-04",29.4
"653","2009-08-05",28.870001
"654","2009-08-06",28.43
"655","2009-08-07",29.4
"656","2009-08-10",29.77
"657","2009-08-11",29.84
"658","2009-08-12",30.51
"659","2009-08-13",30.719999
"660","2009-08-14",30.42
"661","2009-08-17",29.42
"662","2009-08-18",29.42
"663","2009-08-19",29.57
"664","2009-08-20",29.52
"665","2009-08-21",30.48
"666","2009-08-24",30.469999
"667","2009-08-25",30.620001
"668","2009-08-26",30.309999
"669","2009-08-27",30.379999
"670","2009-08-28",30.09
"671","2009-08-31",29.629999
"672","2009-09-01",29.65
"673","2009-09-02",29.75
"674","2009-09-03",29.790001
"675","2009-09-04",30.35
"676","2009-09-08",30.360001
"677","2009-09-09",30.780001
"678","2009-09-10",33.060001
"679","2009-09-11",30.219999
"680","2009-09-14",30.459999
"681","2009-09-15",30.09
"682","2009-09-16",30.26
"683","2009-09-17",30.379999
"684","2009-09-18",30.629999
"685","2009-09-21",30.559999
"686","2009-09-22",30.549999
"687","2009-09-23",29.82
"688","2009-09-24",29.25
"689","2009-09-25",28.76
"690","2009-09-28",29.610001
"691","2009-09-29",29.49
"692","2009-09-30",28.719999
"693","2009-10-01",27.65
"694","2009-10-02",27.360001
"695","2009-10-05",27.15
"696","2009-10-06",27.709999
"697","2009-10-07",27.290001
"698","2009-10-08",27.52
"699","2009-10-09",28.120001
"700","2009-10-12",28.290001
"701","2009-10-13",27.83
"702","2009-10-14",28.32
"703","2009-10-15",28.41
"704","2009-10-16",28.67
"705","2009-10-19",29
"706","2009-10-20",29.01
"707","2009-10-21",29.15
"708","2009-10-22",29.35
"709","2009-10-23",29.129999
"710","2009-10-26",29.129999
"711","2009-10-27",29.09
"712","2009-10-28",28.389999
"713","2009-10-29",28.26
"714","2009-10-30",27.08
"715","2009-11-02",26.77
"716","2009-11-03",27.43
"717","2009-11-04",27.15
"718","2009-11-05",28.309999
"719","2009-11-06",28.129999
"720","2009-11-09",28.85
"721","2009-11-10",28.68
"722","2009-11-11",28.889999
"723","2009-11-12",27.92
"724","2009-11-13",29.02
"725","2009-11-16",30.440001
"726","2009-11-17",30.17
"727","2009-11-18",30
"728","2009-11-19",30.42
"729","2009-11-20",30.58
"730","2009-11-23",30.84
"731","2009-11-24",31.219999
"732","2009-11-25",31.1
"733","2009-11-27",29.879999
"734","2009-11-30",29.68
"735","2009-12-01",29.92
"736","2009-12-02",30.389999
"737","2009-12-03",30.41
"738","2009-12-04",30.889999
"739","2009-12-07",31.08
"740","2009-12-08",30.52
"741","2009-12-09",30.379999
"742","2009-12-10",29.91
"743","2009-12-11",29.74
"744","2009-12-14",29.73
"745","2009-12-15",29.59
"746","2009-12-16",29.639999
"747","2009-12-17",29.07
"748","2009-12-18",29.1
"749","2009-12-21",29.610001
"750","2009-12-22",29.77
"751","2009-12-23",30.200001
"752","2009-12-24",30.34
"753","2009-12-28",30.389999
"754","2009-12-29",30.51
"755","2009-12-30",30.719999
"756","2009-12-31",30.01
"757","2010-01-04",31.190001
"758","2010-01-05",30.629999
"759","2010-01-06",30.559999
"760","2010-01-07",30.6
"761","2010-01-08",30.74
"762","2010-01-11",30.84
"763","2010-01-12",30.389999
"764","2010-01-13",30.450001
"765","2010-01-14",30.76
"766","2010-01-15",30.469999
"767","2010-01-19",30.780001
"768","2010-01-20",30.030001
"769","2010-01-21",30.200001
"770","2010-01-22",29.58
"771","2010-01-25",29.540001
"772","2010-01-26",28.860001
"773","2010-01-27",29.16
"774","2010-01-28",28.43
"775","2010-01-29",28.26
"776","2010-02-01",28.469999
"777","2010-02-02",28.5
"778","2010-02-03",28.190001
"779","2010-02-04",27.4
"780","2010-02-05",27.790001
"781","2010-02-08",27.190001
"782","2010-02-09",27.959999
"783","2010-02-10",27.950001
"784","2010-02-11",28.4
"785","2010-02-12",28.790001
"786","2010-02-16",29.049999
"787","2010-02-17",29.469999
"788","2010-02-18",29.879999
"789","2010-02-19",29.690001
"790","2010-02-22",29
"791","2010-02-23",28.15
"792","2010-02-24",28.35
"793","2010-02-25",28.129999
"794","2010-02-26",28.02
"795","2010-03-01",28.639999
"796","2010-03-02",29.200001
"797","2010-03-03",29.309999
"798","2010-03-04",29.200001
"799","2010-03-05",29.940001
"800","2010-03-08",30.01
"801","2010-03-09",30.440001
"802","2010-03-10",30.73
"803","2010-03-11",30.65
"804","2010-03-12",30.73
"805","2010-03-15",30.73
"806","2010-03-16",31.139999
"807","2010-03-17",31.200001
"808","2010-03-18",30.860001
"809","2010-03-19",30.379999
"810","2010-03-22",31.51
"811","2010-03-23",31.700001
"812","2010-03-24",31.02
"813","2010-03-25",30.389999
"814","2010-03-26",30.25
"815","2010-03-29",31.139999
"816","2010-03-30",31.540001
"817","2010-03-31",31.120001
"818","2010-04-01",31.950001
"819","2010-04-05",32.139999
"820","2010-04-06",32.099998
"821","2010-04-07",31.940001
"822","2010-04-08",31.870001
"823","2010-04-09",32.07
"824","2010-04-12",32.130001
"825","2010-04-13",32.34
"826","2010-04-14",32.740002
"827","2010-04-15",33.25
"828","2010-04-16",33.040001
"829","2010-04-19",33.07
"830","2010-04-20",33.32
"831","2010-04-21",33.48
"832","2010-04-22",33.290001
"833","2010-04-23",33.779999
"834","2010-04-26",34.279999
"835","2010-04-27",34.16
"836","2010-04-28",33.740002
"837","2010-04-29",35.279999
"838","2010-04-30",34.360001
"839","2010-05-03",34.75
"840","2010-05-04",34.060001
"841","2010-05-05",33.709999
"842","2010-05-06",32.900002
"843","2010-05-07",32.360001
"844","2010-05-10",34.349998
"845","2010-05-11",33.82
"846","2010-05-12",34
"847","2010-05-13",33.82
"848","2010-05-14",33.279999
"849","2010-05-17",33.040001
"850","2010-05-18",32.459999
"851","2010-05-19",31.35
"852","2010-05-20",29.700001
"853","2010-05-21",29.84
"854","2010-05-24",29.15
"855","2010-05-25",28.6
"856","2010-05-26",28.639999
"857","2010-05-27",29.76
"858","2010-05-28",29.08
"859","2010-06-01",28.360001
"860","2010-06-02",29.01
"861","2010-06-03",29.34
"862","2010-06-04",27.66
"863","2010-06-07",26.809999
"864","2010-06-08",26.629999
"865","2010-06-09",26.59
"866","2010-06-10",27.41
"867","2010-06-11",27.5
"868","2010-06-14",27.16
"869","2010-06-15",28.440001
"870","2010-06-16",28.42
"871","2010-06-17",28.639999
"872","2010-06-18",28.379999
"873","2010-06-21",28.040001
"874","2010-06-22",27.41
"875","2010-06-23",26.92
"876","2010-06-24",25.950001
"877","2010-06-25",26.24
"878","2010-06-28",26.290001
"879","2010-06-29",25.290001
"880","2010-06-30",24.92
"881","2010-07-01",25.040001
"882","2010-07-02",24.98
"883","2010-07-06",24.370001
"884","2010-07-07",25.34
"885","2010-07-08",25.719999
"886","2010-07-09",26.18
"887","2010-07-12",25.629999
"888","2010-07-13",26.360001
"889","2010-07-14",26.15
"890","2010-07-15",26.16
"891","2010-07-16",24.98
"892","2010-07-19",24.83
"893","2010-07-20",25.41
"894","2010-07-21",25.5
"895","2010-07-22",26.459999
"896","2010-07-23",27.26
"897","2010-07-26",27.9
"898","2010-07-27",27.99
"899","2010-07-28",27.629999
"900","2010-07-29",27.59
"901","2010-07-30",27.809999
"902","2010-08-02",28.549999
"903","2010-08-03",28.52
"904","2010-08-04",28.75
"905","2010-08-05",28.49
"906","2010-08-06",28.52
"907","2010-08-09",28.879999
"908","2010-08-10",28.16
"909","2010-08-11",26.92
"910","2010-08-12",26.16
"911","2010-08-13",26.07
"912","2010-08-16",26.51
"913","2010-08-17",27.040001
"914","2010-08-18",27.059999
"915","2010-08-19",26.030001
"916","2010-08-20",25.83
"917","2010-08-23",25.59
"918","2010-08-24",25.35
"919","2010-08-25",25.780001
"920","2010-08-26",25.73
"921","2010-08-27",26.34
"922","2010-08-30",25.690001
"923","2010-08-31",25.76
"924","2010-09-01",26.799999
"925","2010-09-02",26.309999
"926","2010-09-03",26.51
"927","2010-09-07",26.52
"928","2010-09-08",27.209999
"929","2010-09-09",27.469999
"930","2010-09-10",26.700001
"931","2010-09-13",27.07
"932","2010-09-14",27.200001
"933","2010-09-15",27.290001
"934","2010-09-16",27.299999
"935","2010-09-17",27.719999
"936","2010-09-20",28.709999
"937","2010-09-21",28.870001
"938","2010-09-22",28.610001
"939","2010-09-23",28.35
"940","2010-09-24",29.530001
"941","2010-09-27",29.16
"942","2010-09-28",29.459999
"943","2010-09-29",29.25
"944","2010-09-30",29.17
"945","2010-10-01",29.129999
"946","2010-10-04",28.299999
"947","2010-10-05",29.18
"948","2010-10-06",28.780001
"949","2010-10-07",28.870001
"950","2010-10-08",29.85
"951","2010-10-11",29.870001
"952","2010-10-12",29.639999
"953","2010-10-13",30.360001
"954","2010-10-14",30.57
"955","2010-10-15",30.4
"956","2010-10-18",30.620001
"957","2010-10-19",30.16
"958","2010-10-20",30.58
"959","2010-10-21",30.48
"960","2010-10-22",30.309999
"961","2010-10-25",31.280001
"962","2010-10-26",31.33
