"","date","CFRX"
"165","2015-05-08",48.900002
"166","2015-05-11",51.639999
"167","2015-05-12",51
"168","2015-05-13",49.200001
"169","2015-05-14",49.5
"170","2015-05-15",48.799999
"171","2015-05-18",46.540001
"172","2015-05-19",46.5
"173","2015-05-20",48
"174","2015-05-21",50.599998
"175","2015-05-22",50.720001
"176","2015-05-26",48.400002
"177","2015-05-27",47.560001
"178","2015-05-28",47.299999
"179","2015-05-29",48.400002
"180","2015-06-01",47.5
"181","2015-06-02",46.400002
"182","2015-06-03",45
"183","2015-06-04",44.299999
"184","2015-06-05",42.400002
"185","2015-06-08",41.400002
"186","2015-06-09",40.5
"187","2015-06-10",41.599998
"188","2015-06-11",41.099998
"189","2015-06-12",48.700001
"190","2015-06-15",48.900002
"191","2015-06-16",48.299999
"192","2015-06-17",45.700001
"193","2015-06-18",47.5
"194","2015-06-19",48.200001
"195","2015-06-22",51.5
"196","2015-06-23",50.200001
"197","2015-06-24",52
"198","2015-06-25",53
"199","2015-06-26",56.5
"200","2015-06-29",54.700001
"201","2015-06-30",52.5
"202","2015-07-01",51.599998
"203","2015-07-02",54.700001
"204","2015-07-06",53.599998
"205","2015-07-07",53
"206","2015-07-08",50.299999
"207","2015-07-09",51.599998
"208","2015-07-10",51.400002
"209","2015-07-13",52.200001
"210","2015-07-14",53.400002
"211","2015-07-15",50.299999
"212","2015-07-16",51.299999
"213","2015-07-17",52.299999
"214","2015-07-20",49.900002
"215","2015-07-21",50.299999
"216","2015-07-22",52.200001
"217","2015-07-23",52.5
"218","2015-07-24",49.200001
"219","2015-07-27",49
"220","2015-07-28",50.32
"221","2015-07-29",51.049999
"222","2015-07-30",49.400002
"223","2015-07-31",49.099998
"224","2015-08-03",47.25
"225","2015-08-04",45.900002
"226","2015-08-05",46.98
"227","2015-08-06",45.400002
"228","2015-08-07",45.599998
"229","2015-08-10",46.700001
"230","2015-08-11",49
"231","2015-08-12",48.200001
"232","2015-08-13",46.200001
"233","2015-08-14",45.599998
"234","2015-08-17",53.91
"235","2015-08-18",54
"236","2015-08-19",51.799999
"237","2015-08-20",49.599998
"238","2015-08-21",50.799999
"239","2015-08-24",50.299999
"240","2015-08-25",50.5
"241","2015-08-26",50.599998
"242","2015-08-27",50.200001
"243","2015-08-28",51.5
"244","2015-08-31",49.099998
"245","2015-09-01",49.18
"246","2015-09-02",48.099998
"247","2015-09-03",48.799999
"248","2015-09-04",50.5
"249","2015-09-08",50.099998
"250","2015-09-09",49.599998
"251","2015-09-10",50.799999
"252","2015-09-11",49
"253","2015-09-14",48.200001
"254","2015-09-15",49.099998
"255","2015-09-16",48.200001
"256","2015-09-17",48.400002
"257","2015-09-18",49.400002
"258","2015-09-21",48.099998
"259","2015-09-22",47.599998
"260","2015-09-23",45.599998
"261","2015-09-24",45.700001
"262","2015-09-25",41.799999
"263","2015-09-28",41.799999
"264","2015-09-29",42.799999
"265","2015-09-30",44.5
"266","2015-10-01",40
"267","2015-10-02",40.700001
"268","2015-10-05",41
"269","2015-10-06",42.400002
"270","2015-10-07",41.599998
"271","2015-10-08",42.400002
"272","2015-10-09",43.5
"273","2015-10-12",44.599998
"274","2015-10-13",45
"275","2015-10-14",44.599998
"276","2015-10-15",45
"277","2015-10-16",45.200001
"278","2015-10-19",45
"279","2015-10-20",43.599998
"280","2015-10-21",41.700001
"281","2015-10-22",40.799999
"282","2015-10-23",41
"283","2015-10-26",41.599998
"284","2015-10-27",41.099998
"285","2015-10-28",40.900002
"286","2015-10-29",41.5
"287","2015-10-30",40.599998
"288","2015-11-02",40.799999
"289","2015-11-03",43.900002
"290","2015-11-04",40.700001
"291","2015-11-05",40.299999
"292","2015-11-06",40.400002
"293","2015-11-09",39.900002
"294","2015-11-10",40.5
"295","2015-11-11",41.900002
"296","2015-11-12",41.299999
"297","2015-11-13",42.25
"298","2015-11-16",39.799999
"299","2015-11-17",37
"300","2015-11-18",39.400002
"301","2015-11-19",38.099998
"302","2015-11-20",37.599998
"303","2015-11-23",39.599998
"304","2015-11-24",39.509998
"305","2015-11-25",41.700001
"306","2015-11-27",42.299999
"307","2015-11-30",41.5
"308","2015-12-01",39.099998
"309","2015-12-02",37.200001
"310","2015-12-03",37.299999
"311","2015-12-04",37.599998
"312","2015-12-07",35.900002
"313","2015-12-08",35.349998
"314","2015-12-09",34.950001
"315","2015-12-10",33.5
"316","2015-12-11",31.9
"317","2015-12-14",30.700001
"318","2015-12-15",38.900002
"319","2015-12-16",48.900002
"320","2015-12-17",51
"321","2015-12-18",49.200001
"322","2015-12-21",51.599998
"323","2015-12-22",50.599998
"324","2015-12-23",48
"325","2015-12-24",48.200001
"326","2015-12-28",48
"327","2015-12-29",47.799999
"328","2015-12-30",46.599998
"329","2015-12-31",47.5
"330","2016-01-04",44.279999
"331","2016-01-05",44.450001
"332","2016-01-06",42.200001
"333","2016-01-07",42.200001
"334","2016-01-08",42
"335","2016-01-11",43.599998
"336","2016-01-12",43.900002
"337","2016-01-13",43.799999
"338","2016-01-14",44
"339","2016-01-15",42.5
"340","2016-01-19",41
"341","2016-01-20",42.799999
"342","2016-01-21",36.689999
"343","2016-01-22",36.5
"344","2016-01-25",35
"345","2016-01-26",33.799999
"346","2016-01-27",31.799999
"347","2016-01-28",31.85
"348","2016-01-29",32.700001
"349","2016-02-01",31.299999
"350","2016-02-02",30.700001
"351","2016-02-03",30.799999
"352","2016-02-04",31.629999
"353","2016-02-05",34
"354","2016-02-08",32.900002
"355","2016-02-09",31.299999
"356","2016-02-10",32.099998
"357","2016-02-11",31.5
"358","2016-02-12",31.799999
"359","2016-02-16",31.799999
"360","2016-02-17",34.700001
"361","2016-02-18",33.369999
"362","2016-02-19",33.799999
"363","2016-02-22",33.200001
"364","2016-02-23",31.700001
"365","2016-02-24",33.799999
"366","2016-02-25",32.200001
"367","2016-02-26",33
"368","2016-02-29",34
"369","2016-03-01",31.9
"370","2016-03-02",31.700001
"371","2016-03-03",32.23
"372","2016-03-04",32.5
"373","2016-03-07",33.5
"374","2016-03-08",33.200001
"375","2016-03-09",35.400002
"376","2016-03-10",35.099998
"377","2016-03-11",35.099998
"378","2016-03-14",36.099998
"379","2016-03-15",36.5
"380","2016-03-16",34.200001
"381","2016-03-17",35
"382","2016-03-18",35.700001
"383","2016-03-21",36.299999
"384","2016-03-22",35.900002
"385","2016-03-23",35.700001
"386","2016-03-24",35.5
"387","2016-03-28",34.200001
"388","2016-03-29",33.349998
"389","2016-03-30",32.200001
"390","2016-03-31",34
"391","2016-04-01",34.599998
"392","2016-04-04",35.299999
"393","2016-04-05",36.900002
"394","2016-04-06",38.099998
"395","2016-04-07",37.200001
"396","2016-04-08",36.700001
"397","2016-04-11",36.400002
"398","2016-04-12",36.869999
"399","2016-04-13",36.400002
"400","2016-04-14",37
"401","2016-04-15",37.700001
"402","2016-04-18",40.099998
"403","2016-04-19",38.700001
"404","2016-04-20",38.509998
"405","2016-04-21",39.400002
"406","2016-04-22",39.799999
"407","2016-04-25",38.599998
"408","2016-04-26",37.299999
"409","2016-04-27",37.400002
"410","2016-04-28",35.900002
"411","2016-04-29",35.299999
"412","2016-05-02",34.599998
"413","2016-05-03",35.099998
"414","2016-05-04",37.599998
"415","2016-05-05",35.599998
"416","2016-05-06",32.200001
"417","2016-05-09",32.599998
"418","2016-05-10",30.799999
"419","2016-05-11",27.1
"420","2016-05-12",23.700001
"421","2016-05-13",22
"422","2016-05-16",25.1
"423","2016-05-17",23.9
"424","2016-05-18",24.4
"425","2016-05-19",21.9
"426","2016-05-20",24.5
"427","2016-05-23",24.6
"428","2016-05-24",24.4
"429","2016-05-25",24.4
"430","2016-05-26",26.299999
"431","2016-05-27",30.6
"432","2016-05-31",30.5
"433","2016-06-01",30.200001
"434","2016-06-02",32
"435","2016-06-03",30.5
"436","2016-06-06",29.9
"437","2016-06-07",28.700001
"438","2016-06-08",29.799999
"439","2016-06-09",29.200001
"440","2016-06-10",30.1
"441","2016-06-13",29.469999
"442","2016-06-14",28.9
"443","2016-06-15",29.6
"444","2016-06-16",29
"445","2016-06-17",31.4
"446","2016-06-20",30.700001
"447","2016-06-21",30.200001
"448","2016-06-22",29.700001
"449","2016-06-23",29.799999
"450","2016-06-24",30.1
"451","2016-06-27",28.9
"452","2016-06-28",28.9
"453","2016-06-29",28.799999
"454","2016-06-30",28.9
"455","2016-07-01",28.9
"456","2016-07-05",29
"457","2016-07-06",27.5
"458","2016-07-07",28.299999
"459","2016-07-08",27.200001
"460","2016-07-11",28.5
"461","2016-07-12",27.200001
"462","2016-07-13",26.5
"463","2016-07-14",25.200001
"464","2016-07-15",25
"465","2016-07-18",25.200001
"466","2016-07-19",27.5
"467","2016-07-20",27.4
"468","2016-07-21",28.5
"469","2016-07-22",24.4
"470","2016-07-25",23.200001
"471","2016-07-26",22.200001
"472","2016-07-27",23.299999
"473","2016-07-28",23.200001
"474","2016-07-29",24
"475","2016-08-01",24
"476","2016-08-02",23.799999
"477","2016-08-03",24.5
"478","2016-08-04",24.299999
"479","2016-08-05",23.92
"480","2016-08-08",24.25
"481","2016-08-09",23.299999
"482","2016-08-10",22.4
"483","2016-08-11",22.6
"484","2016-08-12",22.9
"485","2016-08-15",22.799999
"486","2016-08-16",22.799999
"487","2016-08-17",22.4
"488","2016-08-18",22.9
"489","2016-08-19",22.379999
"490","2016-08-22",22.9
"491","2016-08-23",22.5
"492","2016-08-24",22.1
"493","2016-08-25",22
"494","2016-08-26",22.799999
"495","2016-08-29",23.5
"496","2016-08-30",22.700001
"497","2016-08-31",22.700001
"498","2016-09-01",23.4
"499","2016-09-02",23.1
"500","2016-09-06",24.799999
"501","2016-09-07",24.5
"502","2016-09-08",25
"503","2016-09-09",25.4
"504","2016-09-12",25.299999
"505","2016-09-13",28.5
"506","2016-09-14",30.299999
"507","2016-09-15",31
"508","2016-09-16",23.1
"509","2016-09-19",22.5
"510","2016-09-20",22.799999
"511","2016-09-21",22.6
"512","2016-09-22",21.799999
"513","2016-09-23",23.200001
"514","2016-09-26",22.9
"515","2016-09-27",23.1
"516","2016-09-28",25.6
"517","2016-09-29",24.299999
"518","2016-09-30",24.799999
"519","2016-10-03",24.200001
"520","2016-10-04",24.1
"521","2016-10-05",25.200001
"522","2016-10-06",24.299999
"523","2016-10-07",24
"524","2016-10-10",24.5
"525","2016-10-11",23.9
"526","2016-10-12",23.200001
"527","2016-10-13",23.5
"528","2016-10-14",22.700001
"529","2016-10-17",23.1
"530","2016-10-18",22.700001
"531","2016-10-19",23.1
"532","2016-10-20",24.5
"533","2016-10-21",25.799999
"534","2016-10-24",24.700001
"535","2016-10-25",24.1
"536","2016-10-26",23
"537","2016-10-27",22.299999
"538","2016-10-28",21.4
"539","2016-10-31",23
"540","2016-11-01",22.5
"541","2016-11-02",19
"542","2016-11-03",17
"543","2016-11-04",17.5
"544","2016-11-07",18
"545","2016-11-08",16.5
"546","2016-11-09",18.5
"547","2016-11-10",18.5
"548","2016-11-11",19
"549","2016-11-14",19.5
"550","2016-11-15",22
"551","2016-11-16",20.5
"552","2016-11-17",21.5
"553","2016-11-18",22.33
"554","2016-11-21",21
"555","2016-11-22",21
"556","2016-11-23",19.5
"557","2016-11-25",23
"558","2016-11-28",25.5
"559","2016-11-29",23.75
"560","2016-11-30",23.4
"561","2016-12-01",21.5
"562","2016-12-02",22.75
"563","2016-12-05",23.5
"564","2016-12-06",23
"565","2016-12-07",23.5
"566","2016-12-08",23
"567","2016-12-09",22
"568","2016-12-12",22.5
"569","2016-12-13",24
"570","2016-12-14",22.5
"571","2016-12-15",22
"572","2016-12-16",23
"573","2016-12-19",22.5
"574","2016-12-20",22.5
"575","2016-12-21",21.5
"576","2016-12-22",21.5
"577","2016-12-23",22.5
"578","2016-12-27",22
"579","2016-12-28",21
"580","2016-12-29",19
"581","2016-12-30",17.5
"582","2017-01-03",20.5
"583","2017-01-04",20
"584","2017-01-05",20.5
"585","2017-01-06",19.5
"586","2017-01-09",19
"587","2017-01-10",18.5
"588","2017-01-11",18.5
"589","2017-01-12",18.5
"590","2017-01-13",20.5
"591","2017-01-17",19.5
"592","2017-01-18",18.5
"593","2017-01-19",19.5
"594","2017-01-20",18
"595","2017-01-23",17.5
"596","2017-01-24",17.25
"597","2017-01-25",17.5
"598","2017-01-26",18.5
"599","2017-01-27",19
"600","2017-01-30",17.5
"601","2017-01-31",18
"602","2017-02-01",17.5
"603","2017-02-02",18
"604","2017-02-03",17.5
"605","2017-02-06",17.799999
"606","2017-02-07",17
"607","2017-02-08",17
"608","2017-02-09",17.5
"609","2017-02-10",15.45
"610","2017-02-13",17
"611","2017-02-14",17
"612","2017-02-15",17.5
"613","2017-02-16",20
"614","2017-02-17",21.5
"615","2017-02-21",23.5
"616","2017-02-22",22.5
"617","2017-02-23",21.35
"618","2017-02-24",21.5
"619","2017-02-27",22.5
"620","2017-02-28",21.5
"621","2017-03-01",20.5
"622","2017-03-02",21.5
"623","2017-03-03",23
"624","2017-03-06",22.5
"625","2017-03-07",21
"626","2017-03-08",21
"627","2017-03-09",22.5
"628","2017-03-10",22.5
"629","2017-03-13",22
"630","2017-03-14",21
"631","2017-03-15",20.5
"632","2017-03-16",20.5
"633","2017-03-17",21
"634","2017-03-20",20
"635","2017-03-21",19
"636","2017-03-22",20.5
"637","2017-03-23",20
"638","2017-03-24",20
"639","2017-03-27",20.5
"640","2017-03-28",19.5
"641","2017-03-29",20.25
"642","2017-03-30",19
"643","2017-03-31",18
"644","2017-04-03",18
"645","2017-04-04",19
"646","2017-04-05",18
"647","2017-04-06",19
"648","2017-04-07",18.5
"649","2017-04-10",17.75
"650","2017-04-11",17
"651","2017-04-12",17.25
"652","2017-04-13",17.5
"653","2017-04-17",17.5
"654","2017-04-18",18.5
"655","2017-04-19",17.5
"656","2017-04-20",17
"657","2017-04-21",16.5
"658","2017-04-24",17
"659","2017-04-25",16.5
"660","2017-04-26",17
"661","2017-04-27",17.5
"662","2017-04-28",17.5
"663","2017-05-01",16
"664","2017-05-02",16
"665","2017-05-03",14.1
"666","2017-05-04",14.5
"667","2017-05-05",14.25
"668","2017-05-08",14
"669","2017-05-09",14.5
"670","2017-05-10",16.5
"671","2017-05-11",15.5
"672","2017-05-12",15.5
"673","2017-05-15",15.5
"674","2017-05-16",14.5
"675","2017-05-17",12.5
"676","2017-05-18",12.5
"677","2017-05-19",12.5
"678","2017-05-22",13
"679","2017-05-23",13
"680","2017-05-24",13
"681","2017-05-25",15
"682","2017-05-26",14
"683","2017-05-30",13.39
"684","2017-05-31",12
"685","2017-06-01",12.5
"686","2017-06-02",12.5
"687","2017-06-05",12.5
"688","2017-06-06",12
"689","2017-06-07",12
"690","2017-06-08",11.5
"691","2017-06-09",12
"692","2017-06-12",11.5
"693","2017-06-13",11.5
"694","2017-06-14",11.5
"695","2017-06-15",11.5
"696","2017-06-16",11.5
"697","2017-06-19",11
"698","2017-06-20",11.05
"699","2017-06-21",12
"700","2017-06-22",12
"701","2017-06-23",12
"702","2017-06-26",14.5
"703","2017-06-27",16
"704","2017-06-28",16
"705","2017-06-29",15
"706","2017-06-30",14.5
"707","2017-07-03",14
"708","2017-07-05",14
"709","2017-07-06",13.75
"710","2017-07-07",14
"711","2017-07-10",13.5
"712","2017-07-11",13.5
"713","2017-07-12",14
"714","2017-07-13",14.5
"715","2017-07-14",13.75
"716","2017-07-17",13.5
"717","2017-07-18",14
"718","2017-07-19",14.5
"719","2017-07-20",13.5
"720","2017-07-21",12.5
"721","2017-07-24",13
"722","2017-07-25",12.5
"723","2017-07-26",12.5
"724","2017-07-27",12.5
"725","2017-07-28",12.5
"726","2017-07-31",13
"727","2017-08-01",13
"728","2017-08-02",12.5
"729","2017-08-03",13
"730","2017-08-04",13
"731","2017-08-07",13
"732","2017-08-08",12.5
"733","2017-08-09",12.5
"734","2017-08-10",12.5
"735","2017-08-11",12.5
"736","2017-08-14",12.25
"737","2017-08-15",12
"738","2017-08-16",12
"739","2017-08-17",12
"740","2017-08-18",11.75
"741","2017-08-21",11.5
"742","2017-08-22",11.5
"743","2017-08-23",11.5
"744","2017-08-24",11.5
"745","2017-08-25",11.5
"746","2017-08-28",10.5
"747","2017-08-29",11.25
"748","2017-08-30",11.95
"749","2017-08-31",10.5
"750","2017-09-01",10.5
"751","2017-09-05",11
"752","2017-09-06",10
"753","2017-09-07",10
"754","2017-09-08",8.75
"755","2017-09-11",9.66
"756","2017-09-12",9.2
"757","2017-09-13",9
"758","2017-09-14",8.9
"759","2017-09-15",9.42
"760","2017-09-18",10.2
"761","2017-09-19",9.97
"762","2017-09-20",9.71
"763","2017-09-21",10.1
"764","2017-09-22",10.4
"765","2017-09-25",10.4
"766","2017-09-26",10
"767","2017-09-27",10.2
"768","2017-09-28",10.5
"769","2017-09-29",11.1
"770","2017-10-02",11.8
"771","2017-10-03",12.5
"772","2017-10-04",11.4
"773","2017-10-05",11.9
"774","2017-10-06",12.9
"775","2017-10-09",12.9
"776","2017-10-10",12.2
"777","2017-10-11",11.9
"778","2017-10-12",11.6
"779","2017-10-13",11.3
"780","2017-10-16",10.8
"781","2017-10-17",10.6
"782","2017-10-18",10.7
"783","2017-10-19",10.7
"784","2017-10-20",10.4
"785","2017-10-23",10.4
"786","2017-10-24",9.83
"787","2017-10-25",10.1
"788","2017-10-26",10
"789","2017-10-27",10.4
"790","2017-10-30",10.86
"791","2017-10-31",10.3
"792","2017-11-01",10.6
"793","2017-11-02",10.4
"794","2017-11-03",10.2
"795","2017-11-06",10.2
"796","2017-11-07",10.2
"797","2017-11-08",10
"798","2017-11-09",10
"799","2017-11-10",10.2
"800","2017-11-13",9.64
"801","2017-11-14",10
"802","2017-11-15",10
"803","2017-11-16",10
"804","2017-11-17",10.1
"805","2017-11-20",9.7
"806","2017-11-21",9.9
"807","2017-11-22",9.8
"808","2017-11-24",10
"809","2017-11-27",9.85
"810","2017-11-28",9.6
"811","2017-11-29",9.68
"812","2017-11-30",9.7
"813","2017-12-01",9.8
"814","2017-12-04",9.9
"815","2017-12-05",9
"816","2017-12-06",8.9
"817","2017-12-07",9.1
"818","2017-12-08",9
"819","2017-12-11",9.2
"820","2017-12-12",9.5
"821","2017-12-13",9.4
"822","2017-12-14",9.1
"823","2017-12-15",10.2
"824","2017-12-18",9.9
"825","2017-12-19",10.1
"826","2017-12-20",10.3
"827","2017-12-21",10.4
"828","2017-12-22",11
"829","2017-12-26",10.3
"830","2017-12-27",10.2
"831","2017-12-28",10.2
"832","2017-12-29",10.1
"833","2018-01-02",10.2
"834","2018-01-03",10.3
"835","2018-01-04",10.7
"836","2018-01-05",11.89
"837","2018-01-08",11.74
"838","2018-01-09",11.9
"839","2018-01-10",11.5
"840","2018-01-11",11.85
"841","2018-01-12",11.9
"842","2018-01-16",11.5
"843","2018-01-17",11.2
"844","2018-01-18",11.15
"845","2018-01-19",11.2
"846","2018-01-22",11.6
"847","2018-01-23",11.6
"848","2018-01-24",11.7
"849","2018-01-25",11.7
"850","2018-01-26",12.5
"851","2018-01-29",14.2
"852","2018-01-30",13
"853","2018-01-31",13.5
"854","2018-02-01",14.4
"855","2018-02-02",14.1
"856","2018-02-05",14.5
"857","2018-02-06",16.700001
"858","2018-02-07",16.299999
"859","2018-02-08",16
"860","2018-02-09",14.55
"861","2018-02-12",15
"862","2018-02-13",15.2
"863","2018-02-14",15.65
"864","2018-02-15",15.2
"865","2018-02-16",16.5
"866","2018-02-20",16.9
"867","2018-02-21",16.4
"868","2018-02-22",16.299999
"869","2018-02-23",16.5
"870","2018-02-26",16.799999
"871","2018-02-27",17.299999
"872","2018-02-28",16.9
"873","2018-03-01",16.9
"874","2018-03-02",17.5
"875","2018-03-05",17.799999
"876","2018-03-06",17.5
"877","2018-03-07",19.299999
"878","2018-03-08",21.700001
"879","2018-03-09",20.9
"880","2018-03-12",21.299999
"881","2018-03-13",19.799999
"882","2018-03-14",19.9
"883","2018-03-15",18.799999
"884","2018-03-16",19
"885","2018-03-19",20.1
"886","2018-03-20",19.4
"887","2018-03-21",19.799999
"888","2018-03-22",19.5
"889","2018-03-23",18.6
"890","2018-03-26",16.6
"891","2018-03-27",16
"892","2018-03-28",15.8
"893","2018-03-29",16.25
"894","2018-04-02",15.5
"895","2018-04-03",15.8
"896","2018-04-04",16.4
"897","2018-04-05",16.1
"898","2018-04-06",15.9
"899","2018-04-09",15.9
"900","2018-04-10",16.200001
"901","2018-04-11",16
"902","2018-04-12",16.200001
"903","2018-04-13",15.7
"904","2018-04-16",15.7
"905","2018-04-17",16.299999
"906","2018-04-18",16.1
"907","2018-04-19",15.7
"908","2018-04-20",16.4
"909","2018-04-23",15.8
"910","2018-04-24",15.9
"911","2018-04-25",16
"912","2018-04-26",15.9
"913","2018-04-27",16.1
"914","2018-04-30",15.1
"915","2018-05-01",15
"916","2018-05-02",15.7
"917","2018-05-03",15
"918","2018-05-04",15.7
"919","2018-05-07",16.299999
"920","2018-05-08",16.299999
"921","2018-05-09",17
"922","2018-05-10",17.299999
"923","2018-05-11",17.4
"924","2018-05-14",18
"925","2018-05-15",18.4
"926","2018-05-16",19.299999
"927","2018-05-17",18.6
"928","2018-05-18",18.1
"929","2018-05-21",18.5
"930","2018-05-22",18.01
"931","2018-05-23",18.5
"932","2018-05-24",18.700001
"933","2018-05-25",19.200001
"934","2018-05-29",18.799999
"935","2018-05-30",19.4
"936","2018-05-31",19.4
"937","2018-06-01",19.6
"938","2018-06-04",19.4
"939","2018-06-05",19
"940","2018-06-06",19.299999
"941","2018-06-07",19.1
"942","2018-06-08",18.799999
"943","2018-06-11",18.5
"944","2018-06-12",18.799999
"945","2018-06-13",18.700001
"946","2018-06-14",20
"947","2018-06-15",23.4
"948","2018-06-18",25.5
"949","2018-06-19",25.5
"950","2018-06-20",26.4
"951","2018-06-21",24.799999
"952","2018-06-22",25.799999
"953","2018-06-25",22.1
"954","2018-06-26",22.9
"955","2018-06-27",23
"956","2018-06-28",22.4
"957","2018-06-29",22.1
"958","2018-07-02",22
"959","2018-07-03",22.1
"960","2018-07-05",22.700001
"961","2018-07-06",24.4
"962","2018-07-09",25.9
"963","2018-07-10",27.200001
"964","2018-07-11",27.9
"965","2018-07-12",28.200001
"966","2018-07-13",26.5
"967","2018-07-16",25.9
"968","2018-07-17",25.799999
"969","2018-07-18",24.799999
"970","2018-07-19",24.4
"971","2018-07-20",24.1
"972","2018-07-23",22.200001
"973","2018-07-24",22.5
"974","2018-07-25",22.200001
"975","2018-07-26",21.9
"976","2018-07-27",19.4
"977","2018-07-30",19.5
"978","2018-07-31",19.9
"979","2018-08-01",20.1
"980","2018-08-02",20
"981","2018-08-03",19.1
"982","2018-08-06",19.200001
"983","2018-08-07",19.6
"984","2018-08-08",19.4
"985","2018-08-09",19.200001
"986","2018-08-10",20.299999
"987","2018-08-13",19.799999
"988","2018-08-14",20.1
"989","2018-08-15",19.799999
"990","2018-08-16",19.9
"991","2018-08-17",19.4
"992","2018-08-20",18.700001
"993","2018-08-21",18.9
"994","2018-08-22",18.5
"995","2018-08-23",19
"996","2018-08-24",18.5
"997","2018-08-27",19.1
"998","2018-08-28",19.9
