"","date","COKE"
"188","2007-10-01",61.73
"189","2007-10-02",61.599998
"190","2007-10-03",60.279999
"191","2007-10-04",58.290001
"192","2007-10-05",62.360001
"193","2007-10-08",62.82
"194","2007-10-09",63.57
"195","2007-10-10",64.019997
"196","2007-10-11",63.869999
"197","2007-10-12",63.84
"198","2007-10-15",62.290001
"199","2007-10-16",62.75
"200","2007-10-17",63
"201","2007-10-18",62.490002
"202","2007-10-19",58.77
"203","2007-10-22",59.509998
"204","2007-10-23",60.43
"205","2007-10-24",59.849998
"206","2007-10-25",60.419998
"207","2007-10-26",60.970001
"208","2007-10-29",60.529999
"209","2007-10-30",59.709999
"210","2007-10-31",59
"211","2007-11-01",57.709999
"212","2007-11-02",58.59
"213","2007-11-05",56.650002
"214","2007-11-06",58
"215","2007-11-07",56.360001
"216","2007-11-08",58.91
"217","2007-11-09",57.330002
"218","2007-11-12",57.490002
"219","2007-11-13",57.790001
"220","2007-11-14",57.549999
"221","2007-11-15",56.93
"222","2007-11-16",56.75
"223","2007-11-19",55.75
"224","2007-11-20",55.110001
"225","2007-11-21",55.919998
"226","2007-11-23",56.82
"227","2007-11-26",56.049999
"228","2007-11-27",54.080002
"229","2007-11-28",55.98
"230","2007-11-29",55.740002
"231","2007-11-30",56.740002
"232","2007-12-03",55.810001
"233","2007-12-04",54.040001
"234","2007-12-05",55.23
"235","2007-12-06",57.869999
"236","2007-12-07",57.360001
"237","2007-12-10",57.869999
"238","2007-12-11",57.32
"239","2007-12-12",58.099998
"240","2007-12-13",59.950001
"241","2007-12-14",56.599998
"242","2007-12-17",56.59
"243","2007-12-18",58.91
"244","2007-12-19",59.669998
"245","2007-12-20",60.310001
"246","2007-12-21",62.349998
"247","2007-12-24",63.169998
"248","2007-12-26",63.799999
"249","2007-12-27",60.380001
"250","2007-12-28",59.369999
"251","2007-12-31",58.880001
"252","2008-01-02",58.759998
"253","2008-01-03",57.240002
"254","2008-01-04",55.799999
"255","2008-01-07",55.09
"256","2008-01-08",54.91
"257","2008-01-09",57.23
"258","2008-01-10",59.490002
"259","2008-01-11",56.650002
"260","2008-01-14",55.59
"261","2008-01-15",55.5
"262","2008-01-16",55.720001
"263","2008-01-17",55.029999
"264","2008-01-18",56.240002
"265","2008-01-22",57.82
"266","2008-01-23",60.919998
"267","2008-01-24",60.830002
"268","2008-01-25",60.009998
"269","2008-01-28",61.73
"270","2008-01-29",61.799999
"271","2008-01-30",60.080002
"272","2008-01-31",60.060001
"273","2008-02-01",61
"274","2008-02-04",61.700001
"275","2008-02-05",60.599998
"276","2008-02-06",60.18
"277","2008-02-07",59.34
"278","2008-02-08",59.200001
"279","2008-02-11",58.799999
"280","2008-02-12",58.880001
"281","2008-02-13",61.310001
"282","2008-02-14",59.150002
"283","2008-02-15",57.869999
"284","2008-02-19",57.720001
"285","2008-02-20",58.599998
"286","2008-02-21",56.889999
"287","2008-02-22",56.23
"288","2008-02-25",58.110001
"289","2008-02-26",58.080002
"290","2008-02-27",56.5
"291","2008-02-28",55.529999
"292","2008-02-29",54.689999
"293","2008-03-03",59.580002
"294","2008-03-04",60.110001
"295","2008-03-05",59.240002
"296","2008-03-06",57
"297","2008-03-07",57.060001
"298","2008-03-10",56.48
"299","2008-03-11",58.939999
"300","2008-03-12",59.549999
"301","2008-03-13",58.23
"302","2008-03-14",56.68
"303","2008-03-17",58.400002
"304","2008-03-18",60
"305","2008-03-19",57.93
"306","2008-03-20",62
"307","2008-03-24",61.59
"308","2008-03-25",62
"309","2008-03-26",60.860001
"310","2008-03-27",60.529999
"311","2008-03-28",60.459999
"312","2008-03-31",61.619999
"313","2008-04-01",61
"314","2008-04-02",60.48
"315","2008-04-03",59.32
"316","2008-04-04",58.77
"317","2008-04-07",58.48
"318","2008-04-08",58.389999
"319","2008-04-09",57.169998
"320","2008-04-10",58.919998
"321","2008-04-11",56.549999
"322","2008-04-14",56.650002
"323","2008-04-15",58.119999
"324","2008-04-16",58.740002
"325","2008-04-17",59.029999
"326","2008-04-18",59.700001
"327","2008-04-21",58.279999
"328","2008-04-22",57.459999
"329","2008-04-23",58.32
"330","2008-04-24",59.02
"331","2008-04-25",59.290001
"332","2008-04-28",59.66
"333","2008-04-29",58.400002
"334","2008-04-30",57.220001
"335","2008-05-01",58.200001
"336","2008-05-02",57.330002
"337","2008-05-05",57.049999
"338","2008-05-06",57.59
"339","2008-05-07",56.75
"340","2008-05-08",56.73
"341","2008-05-09",57
"342","2008-05-12",57.48
"343","2008-05-13",56.889999
"344","2008-05-14",56.290001
"345","2008-05-15",56.66
"346","2008-05-16",55.84
"347","2008-05-19",55.860001
"348","2008-05-20",55.16
"349","2008-05-21",54.48
"350","2008-05-22",53.549999
"351","2008-05-23",53.66
"352","2008-05-27",53.73
"353","2008-05-28",53.360001
"354","2008-05-29",53.299999
"355","2008-05-30",51.720001
"356","2008-06-02",49.830002
"357","2008-06-03",48.18
"358","2008-06-04",47.73
"359","2008-06-05",48.349998
"360","2008-06-06",46.060001
"361","2008-06-09",46.119999
"362","2008-06-10",46.860001
"363","2008-06-11",45
"364","2008-06-12",45.27
"365","2008-06-13",45.09
"366","2008-06-16",45.029999
"367","2008-06-17",44.599998
"368","2008-06-18",43.25
"369","2008-06-19",43.48
"370","2008-06-20",42.240002
"371","2008-06-23",42.5
"372","2008-06-24",40.32
"373","2008-06-25",39.549999
"374","2008-06-26",39.470001
"375","2008-06-27",38.889999
"376","2008-06-30",36.98
"377","2008-07-01",36.220001
"378","2008-07-02",34.25
"379","2008-07-03",33.650002
"380","2008-07-07",34.049999
"381","2008-07-08",35.32
"382","2008-07-09",33.509998
"383","2008-07-10",34.529999
"384","2008-07-11",33.84
"385","2008-07-14",33.119999
"386","2008-07-15",33.470001
"387","2008-07-16",33.5
"388","2008-07-17",34.16
"389","2008-07-18",33.889999
"390","2008-07-21",33.5
"391","2008-07-22",34.880001
"392","2008-07-23",34.32
"393","2008-07-24",34.650002
"394","2008-07-25",35.049999
"395","2008-07-28",34.950001
"396","2008-07-29",34
"397","2008-07-30",33.049999
"398","2008-07-31",33.630001
"399","2008-08-01",32.75
"400","2008-08-04",32.610001
"401","2008-08-05",34.029999
"402","2008-08-06",34.16
"403","2008-08-07",33.59
"404","2008-08-08",33.57
"405","2008-08-11",36.490002
"406","2008-08-12",37.669998
"407","2008-08-13",39.630001
"408","2008-08-14",40.990002
"409","2008-08-15",42.169998
"410","2008-08-18",41.34
"411","2008-08-19",41.389999
"412","2008-08-20",40.830002
"413","2008-08-21",40.93
"414","2008-08-22",41.59
"415","2008-08-25",40.599998
"416","2008-08-26",41.41
"417","2008-08-27",40.599998
"418","2008-08-28",41.200001
"419","2008-08-29",40.580002
"420","2008-09-02",38.970001
"421","2008-09-03",35.470001
"422","2008-09-04",36.169998
"423","2008-09-05",35.939999
"424","2008-09-08",36.900002
"425","2008-09-09",36.919998
"426","2008-09-10",38.779999
"427","2008-09-11",38.290001
"428","2008-09-12",38.119999
"429","2008-09-15",37.419998
"430","2008-09-16",39.75
"431","2008-09-17",38.689999
"432","2008-09-18",41.330002
"433","2008-09-19",41.630001
"434","2008-09-22",41.77
"435","2008-09-23",42.490002
"436","2008-09-24",41.830002
"437","2008-09-25",43.009998
"438","2008-09-26",43.439999
"439","2008-09-29",41.02
"440","2008-09-30",43.66
"441","2008-10-01",44.310001
"442","2008-10-02",43.32
"443","2008-10-03",43.52
"444","2008-10-06",41.619999
"445","2008-10-07",42.41
"446","2008-10-08",40.970001
"447","2008-10-09",36.799999
"448","2008-10-10",37.959999
"449","2008-10-13",44.439999
"450","2008-10-14",44.59
"451","2008-10-15",44.23
"452","2008-10-16",44.529999
"453","2008-10-17",41.330002
"454","2008-10-20",42.59
"455","2008-10-21",41.860001
"456","2008-10-22",40.91
"457","2008-10-23",39.27
"458","2008-10-24",38.279999
"459","2008-10-27",37.240002
"460","2008-10-28",39.959999
"461","2008-10-29",40.029999
"462","2008-10-30",42
"463","2008-10-31",44.18
"464","2008-11-03",44.040001
"465","2008-11-04",42.23
"466","2008-11-05",40.419998
"467","2008-11-06",39.68
"468","2008-11-07",41.18
"469","2008-11-10",39.779999
"470","2008-11-11",38.41
"471","2008-11-12",37.860001
"472","2008-11-13",39.25
"473","2008-11-14",37.5
"474","2008-11-17",37.52
"475","2008-11-18",37.450001
"476","2008-11-19",37.5
"477","2008-11-20",36.200001
"478","2008-11-21",38.82
"479","2008-11-24",42.150002
"480","2008-11-25",41.259998
"481","2008-11-26",42.200001
"482","2008-11-28",42.560001
"483","2008-12-01",41.299999
"484","2008-12-02",41.139999
"485","2008-12-03",42.57
"486","2008-12-04",40.860001
"487","2008-12-05",42.82
"488","2008-12-08",43.860001
"489","2008-12-09",43.540001
"490","2008-12-10",43.98
"491","2008-12-11",43.25
"492","2008-12-12",44.07
"493","2008-12-15",43.470001
"494","2008-12-16",44.400002
"495","2008-12-17",44.259998
"496","2008-12-18",44.450001
"497","2008-12-19",44.82
"498","2008-12-22",44.389999
"499","2008-12-23",44.25
"500","2008-12-24",44.200001
"501","2008-12-26",44.98
"502","2008-12-29",43.990002
"503","2008-12-30",45.119999
"504","2008-12-31",45.959999
"505","2009-01-02",45.470001
"506","2009-01-05",45.580002
"507","2009-01-06",45.139999
"508","2009-01-07",44.509998
"509","2009-01-08",45.669998
"510","2009-01-09",45.549999
"511","2009-01-12",45.119999
"512","2009-01-13",44.779999
"513","2009-01-14",44.610001
"514","2009-01-15",45.080002
"515","2009-01-16",44.77
"516","2009-01-20",43.950001
"517","2009-01-21",45.139999
"518","2009-01-22",44.779999
"519","2009-01-23",44.07
"520","2009-01-26",44.740002
"521","2009-01-27",46.150002
"522","2009-01-28",46.540001
"523","2009-01-29",45.439999
"524","2009-01-30",44.950001
"525","2009-02-02",46.970001
"526","2009-02-03",47.490002
"527","2009-02-04",45
"528","2009-02-05",45.470001
"529","2009-02-06",45.970001
"530","2009-02-09",45.009998
"531","2009-02-10",45.009998
"532","2009-02-11",46.549999
"533","2009-02-12",47.939999
"534","2009-02-13",47.470001
"535","2009-02-17",46.049999
"536","2009-02-18",45.98
"537","2009-02-19",46.41
"538","2009-02-20",46.380001
"539","2009-02-23",44.959999
"540","2009-02-24",46.43
"541","2009-02-25",44.869999
"542","2009-02-26",44.849998
"543","2009-02-27",43.75
"544","2009-03-02",44.5
"545","2009-03-03",42.93
"546","2009-03-04",40.860001
"547","2009-03-05",38.110001
"548","2009-03-06",38.290001
"549","2009-03-09",37.75
"550","2009-03-10",41.130001
"551","2009-03-11",43.049999
"552","2009-03-12",45.580002
"553","2009-03-13",44.639999
"554","2009-03-16",45.32
"555","2009-03-17",46
"556","2009-03-18",49.990002
"557","2009-03-19",51.119999
"558","2009-03-20",51.639999
"559","2009-03-23",53.349998
"560","2009-03-24",52.099998
"561","2009-03-25",52.849998
"562","2009-03-26",53.709999
"563","2009-03-27",51.68
"564","2009-03-30",51.75
"565","2009-03-31",52.049999
"566","2009-04-01",51.5
"567","2009-04-02",52.619999
"568","2009-04-03",51.810001
"569","2009-04-06",52.259998
"570","2009-04-07",51.810001
"571","2009-04-08",51.959999
"572","2009-04-09",52.549999
"573","2009-04-13",52.41
"574","2009-04-14",51.25
"575","2009-04-15",51.950001
"576","2009-04-16",53.650002
"577","2009-04-17",53.66
"578","2009-04-20",53.59
"579","2009-04-21",53.68
"580","2009-04-22",53.380001
"581","2009-04-23",53.439999
"582","2009-04-24",53.450001
"583","2009-04-27",52.43
"584","2009-04-28",53.040001
"585","2009-04-29",53.419998
"586","2009-04-30",52.119999
"587","2009-05-01",51.32
"588","2009-05-04",50.82
"589","2009-05-05",48.91
"590","2009-05-06",48.919998
"591","2009-05-07",47.799999
"592","2009-05-08",46.869999
"593","2009-05-11",46.330002
"594","2009-05-12",48.619999
"595","2009-05-13",47.400002
"596","2009-05-14",51.189999
"597","2009-05-15",48.919998
"598","2009-05-18",49.5
"599","2009-05-19",48.400002
"600","2009-05-20",48.759998
"601","2009-05-21",47.540001
"602","2009-05-22",47.57
"603","2009-05-26",49.799999
"604","2009-05-27",49.639999
"605","2009-05-28",49.529999
"606","2009-05-29",48.779999
"607","2009-06-01",53.34
"608","2009-06-02",53.66
"609","2009-06-03",55.189999
"610","2009-06-04",55.959999
"611","2009-06-05",56.68
"612","2009-06-08",56.52
"613","2009-06-09",56.32
"614","2009-06-10",55.610001
"615","2009-06-11",56.650002
"616","2009-06-12",56.349998
"617","2009-06-15",56.200001
"618","2009-06-16",56.16
"619","2009-06-17",56.720001
"620","2009-06-18",56.419998
"621","2009-06-19",55.880001
"622","2009-06-22",54.650002
"623","2009-06-23",54.360001
"624","2009-06-24",54.25
"625","2009-06-25",55.060001
"626","2009-06-26",58.18
"627","2009-06-29",55.779999
"628","2009-06-30",55.130001
"629","2009-07-01",55.48
"630","2009-07-02",54.950001
"631","2009-07-06",55.009998
"632","2009-07-07",54.09
"633","2009-07-08",52.75
"634","2009-07-09",53.139999
"635","2009-07-10",54.220001
"636","2009-07-13",54.18
"637","2009-07-14",54.25
"638","2009-07-15",54.990002
"639","2009-07-16",55.549999
"640","2009-07-17",55.810001
"641","2009-07-20",55.57
"642","2009-07-21",54.139999
"643","2009-07-22",54.130001
"644","2009-07-23",54.860001
"645","2009-07-24",55.18
"646","2009-07-27",56.48
"647","2009-07-28",57.150002
"648","2009-07-29",57.080002
"649","2009-07-30",57.029999
"650","2009-07-31",56.52
"651","2009-08-03",56.529999
"652","2009-08-04",55.740002
"653","2009-08-05",55.830002
"654","2009-08-06",54.32
"655","2009-08-07",54.639999
"656","2009-08-10",54.119999
"657","2009-08-11",54.02
"658","2009-08-12",54.650002
"659","2009-08-13",54.84
"660","2009-08-14",54.029999
"661","2009-08-17",54.310001
"662","2009-08-18",54.740002
"663","2009-08-19",54.689999
"664","2009-08-20",54.810001
"665","2009-08-21",55.580002
"666","2009-08-24",55.169998
"667","2009-08-25",55.540001
"668","2009-08-26",55.529999
"669","2009-08-27",55.259998
"670","2009-08-28",54.32
"671","2009-08-31",54.060001
"672","2009-09-01",48.900002
"673","2009-09-02",48.25
"674","2009-09-03",49.080002
"675","2009-09-04",49.849998
"676","2009-09-08",48.470001
"677","2009-09-09",49.189999
"678","2009-09-10",49.560001
"679","2009-09-11",49.119999
"680","2009-09-14",49.599998
"681","2009-09-15",49.91
"682","2009-09-16",49.75
"683","2009-09-17",49
"684","2009-09-18",49.049999
"685","2009-09-21",49.34
"686","2009-09-22",48.709999
"687","2009-09-23",48.959999
"688","2009-09-24",48.27
"689","2009-09-25",48.799999
"690","2009-09-28",48.720001
"691","2009-09-29",48.650002
"692","2009-09-30",48.43
"693","2009-10-01",47.610001
"694","2009-10-02",47.119999
"695","2009-10-05",47.169998
"696","2009-10-06",47.75
"697","2009-10-07",47.830002
"698","2009-10-08",48
"699","2009-10-09",49.049999
"700","2009-10-12",49.240002
"701","2009-10-13",49.099998
"702","2009-10-14",49.200001
"703","2009-10-15",47.419998
"704","2009-10-16",47.040001
"705","2009-10-19",47.880001
"706","2009-10-20",48.009998
"707","2009-10-21",47.52
"708","2009-10-22",46.669998
"709","2009-10-23",45.93
"710","2009-10-26",45.029999
"711","2009-10-27",45.209999
"712","2009-10-28",45.380001
"713","2009-10-29",45.669998
"714","2009-10-30",44.91
"715","2009-11-02",45.240002
"716","2009-11-03",44.549999
"717","2009-11-04",44.09
"718","2009-11-05",44.389999
"719","2009-11-06",44.43
"720","2009-11-09",44.290001
"721","2009-11-10",44.099998
"722","2009-11-11",44.52
"723","2009-11-12",44.040001
"724","2009-11-13",44.619999
"725","2009-11-16",46.779999
"726","2009-11-17",46.970001
"727","2009-11-18",47.419998
"728","2009-11-19",45.869999
"729","2009-11-20",46.049999
"730","2009-11-23",46.549999
"731","2009-11-24",47.5
"732","2009-11-25",47
"733","2009-11-27",46.049999
"734","2009-11-30",47.34
"735","2009-12-01",48.990002
"736","2009-12-02",50.68
"737","2009-12-03",50.150002
"738","2009-12-04",52.349998
"739","2009-12-07",53.68
"740","2009-12-08",53.799999
"741","2009-12-09",54.5
"742","2009-12-10",54.639999
"743","2009-12-11",55
"744","2009-12-14",55
"745","2009-12-15",54.900002
"746","2009-12-16",54.939999
"747","2009-12-17",54.939999
"748","2009-12-18",54.41
"749","2009-12-21",54.07
"750","2009-12-22",54.849998
"751","2009-12-23",54.849998
"752","2009-12-24",54.950001
"753","2009-12-28",55.060001
"754","2009-12-29",55
"755","2009-12-30",54.869999
"756","2009-12-31",54.02
"757","2010-01-04",53.59
"758","2010-01-05",52.240002
"759","2010-01-06",52.450001
"760","2010-01-07",51.73
"761","2010-01-08",51.5
"762","2010-01-11",51.330002
"763","2010-01-12",50.75
"764","2010-01-13",52.439999
"765","2010-01-14",52.049999
"766","2010-01-15",50.990002
"767","2010-01-19",51.27
"768","2010-01-20",50.799999
"769","2010-01-21",50
"770","2010-01-22",49.59
"771","2010-01-25",50.189999
"772","2010-01-26",48.709999
"773","2010-01-27",51.5
"774","2010-01-28",50.639999
"775","2010-01-29",50.470001
"776","2010-02-01",50.790001
"777","2010-02-02",50.5
"778","2010-02-03",50.23
"779","2010-02-04",48.5
"780","2010-02-05",49.119999
"781","2010-02-08",49.48
"782","2010-02-09",50.52
"783","2010-02-10",50.540001
"784","2010-02-11",51.490002
"785","2010-02-12",51.810001
"786","2010-02-16",51.5
"787","2010-02-17",51.889999
"788","2010-02-18",51.849998
"789","2010-02-19",51.68
"790","2010-02-22",51.27
"791","2010-02-23",51.299999
"792","2010-02-24",51.669998
"793","2010-02-25",57.029999
"794","2010-02-26",55.650002
"795","2010-03-01",56.400002
"796","2010-03-02",56.959999
"797","2010-03-03",57.200001
"798","2010-03-04",57.400002
"799","2010-03-05",58.639999
"800","2010-03-08",58.91
"801","2010-03-09",58.919998
"802","2010-03-10",58.360001
"803","2010-03-11",58.16
"804","2010-03-12",58.279999
"805","2010-03-15",58.68
"806","2010-03-16",59.130001
"807","2010-03-17",58.830002
"808","2010-03-18",58.959999
"809","2010-03-19",59.09
"810","2010-03-22",59.169998
"811","2010-03-23",60.060001
"812","2010-03-24",59.799999
"813","2010-03-25",59.009998
"814","2010-03-26",58.779999
"815","2010-03-29",58.650002
"816","2010-03-30",59
"817","2010-03-31",58.66
"818","2010-04-01",58.450001
"819","2010-04-05",58.779999
"820","2010-04-06",58.799999
"821","2010-04-07",58.27
"822","2010-04-08",57.27
"823","2010-04-09",56.790001
"824","2010-04-12",55.759998
"825","2010-04-13",56.259998
"826","2010-04-14",58.790001
"827","2010-04-15",58.540001
"828","2010-04-16",56.639999
"829","2010-04-19",56.290001
"830","2010-04-20",56.880001
"831","2010-04-21",56.310001
"832","2010-04-22",54.77
"833","2010-04-23",54.529999
"834","2010-04-26",55.189999
"835","2010-04-27",54.950001
"836","2010-04-28",54.759998
"837","2010-04-29",55.889999
"838","2010-04-30",55.080002
"839","2010-05-03",55.380001
"840","2010-05-04",55.25
"841","2010-05-05",55.220001
"842","2010-05-06",55.5
"843","2010-05-07",54.529999
"844","2010-05-10",56.529999
"845","2010-05-11",55.939999
"846","2010-05-12",56.32
"847","2010-05-13",55.41
"848","2010-05-14",52.919998
"849","2010-05-17",51.790001
"850","2010-05-18",52.009998
"851","2010-05-19",51.650002
"852","2010-05-20",50.509998
"853","2010-05-21",51.599998
"854","2010-05-24",50.630001
"855","2010-05-25",49.790001
"856","2010-05-26",49.830002
"857","2010-05-27",51.490002
"858","2010-05-28",49.759998
"859","2010-06-01",48.130001
"860","2010-06-02",49.41
"861","2010-06-03",50.029999
"862","2010-06-04",48.650002
"863","2010-06-07",47.689999
"864","2010-06-08",47.400002
"865","2010-06-09",47.529999
"866","2010-06-10",48.470001
"867","2010-06-11",50.32
"868","2010-06-14",50.580002
"869","2010-06-15",51.09
"870","2010-06-16",50.419998
"871","2010-06-17",50.880001
"872","2010-06-18",50.369999
"873","2010-06-21",49.740002
"874","2010-06-22",49.549999
"875","2010-06-23",49.400002
"876","2010-06-24",48.23
"877","2010-06-25",48.549999
"878","2010-06-28",48.360001
"879","2010-06-29",47.84
"880","2010-06-30",47.919998
"881","2010-07-01",46.720001
"882","2010-07-02",46.240002
"883","2010-07-06",45.919998
"884","2010-07-07",47.75
"885","2010-07-08",48.209999
"886","2010-07-09",49.07
"887","2010-07-12",48.450001
"888","2010-07-13",50.07
"889","2010-07-14",50.959999
"890","2010-07-15",50.400002
"891","2010-07-16",50.25
"892","2010-07-19",50.32
"893","2010-07-20",51.34
"894","2010-07-21",50.25
"895","2010-07-22",51.509998
"896","2010-07-23",52.18
"897","2010-07-26",53.630001
"898","2010-07-27",52.259998
"899","2010-07-28",51.689999
"900","2010-07-29",51.59
"901","2010-07-30",51.599998
"902","2010-08-02",51.68
"903","2010-08-03",51.139999
"904","2010-08-04",51.389999
"905","2010-08-05",50.5
"906","2010-08-06",50.900002
"907","2010-08-09",51.490002
"908","2010-08-10",50.84
"909","2010-08-11",49.549999
"910","2010-08-12",49.560001
"911","2010-08-13",49.299999
"912","2010-08-16",50.110001
"913","2010-08-17",50.400002
"914","2010-08-18",50.450001
"915","2010-08-19",49.5
"916","2010-08-20",50.130001
"917","2010-08-23",48.68
"918","2010-08-24",50.439999
"919","2010-08-25",51.41
"920","2010-08-26",50.619999
"921","2010-08-27",51.610001
"922","2010-08-30",49.599998
"923","2010-08-31",49.73
"924","2010-09-01",50.93
"925","2010-09-02",50.830002
"926","2010-09-03",50.900002
"927","2010-09-07",50.080002
"928","2010-09-08",50.790001
"929","2010-09-09",51.02
"930","2010-09-10",51.48
"931","2010-09-13",51.869999
"932","2010-09-14",51.630001
"933","2010-09-15",51.52
"934","2010-09-16",50.549999
"935","2010-09-17",50.400002
"936","2010-09-20",51.490002
"937","2010-09-21",51.23
"938","2010-09-22",51
"939","2010-09-23",50.68
"940","2010-09-24",51.470001
"941","2010-09-27",51.900002
"942","2010-09-28",52.790001
"943","2010-09-29",53.099998
"944","2010-09-30",52.93
"945","2010-10-01",52.939999
"946","2010-10-04",52.669998
"947","2010-10-05",54.330002
"948","2010-10-06",54.290001
"949","2010-10-07",53.470001
"950","2010-10-08",53.860001
"951","2010-10-11",53.580002
"952","2010-10-12",53.119999
"953","2010-10-13",53.490002
"954","2010-10-14",53.349998
"955","2010-10-15",53.700001
"956","2010-10-18",53.98
