"","date","ITUB"
"164","2007-08-27",8.589031
"165","2007-08-28",8.092161
"166","2007-08-29",8.356624
"167","2007-08-30",8.272477
"168","2007-08-31",8.721262
"169","2007-09-04",8.805409
"170","2007-09-05",8.42274
"171","2007-09-06",8.53093
"172","2007-09-07",8.288505
"173","2007-09-10",8.208364
"174","2007-09-11",8.360631
"175","2007-09-12",8.402705
"176","2007-09-13",8.566992
"177","2007-09-14",8.637115
"178","2007-09-17",8.376659
"179","2007-09-18",9.043827
"180","2007-09-19",9.144002
"181","2007-09-20",9.071876
"182","2007-09-21",9.226146
"183","2007-09-24",9.282244
"184","2007-09-25",9.386426
"185","2007-09-26",9.73704
"186","2007-09-27",10.103682
"187","2007-09-28",10.141748
"188","2007-10-01",10.496368
"189","2007-10-02",10.614575
"190","2007-10-03",10.137741
"191","2007-10-04",10.251941
"192","2007-10-05",10.961182
"193","2007-10-08",10.985224
"194","2007-10-09",11.411971
"195","2007-10-10",11.127473
"196","2007-10-11",10.766842
"197","2007-10-12",11.003256
"198","2007-10-15",10.678688
"199","2007-10-16",10.302029
"200","2007-10-17",10.598547
"201","2007-10-18",10.82294
"202","2007-10-19",10.201853
"203","2007-10-22",10.334085
"204","2007-10-23",10.70273
"205","2007-10-24",10.534435
"206","2007-10-25",10.618583
"207","2007-10-26",11.199599
"208","2007-10-29",11.39995
"209","2007-10-30",11.175557
"210","2007-10-31",11.44002
"211","2007-11-01",10.919108
"212","2007-11-02",11.035312
"213","2007-11-05",10.734786
"214","2007-11-06",10.939143
"215","2007-11-07",10.350113
"216","2007-11-08",10.326071
"217","2007-11-09",9.921362
"218","2007-11-12",9.404458
"219","2007-11-13",10.502379
"220","2007-11-14",10.466316
"221","2007-11-15",10.189832
"222","2007-11-16",10.654646
"223","2007-11-19",10.073628
"224","2007-11-20",10.161783
"225","2007-11-21",9.432507
"226","2007-11-23",9.396443
"227","2007-11-26",9.035812
"228","2007-11-27",9.500627
"229","2007-11-28",10.618583
"230","2007-11-29",10.546456
"231","2007-11-30",11.035312
"232","2007-12-03",10.975206
"233","2007-12-04",10.859003
"234","2007-12-05",11.179564
"235","2007-12-06",11.371901
"236","2007-12-07",11.444027
"237","2007-12-10",11.444027
"238","2007-12-11",10.895066
"239","2007-12-12",11.23967
"240","2007-12-13",10.718758
"241","2007-12-14",10.538443
"242","2007-12-17",9.957425
"243","2007-12-18",10.169797
"244","2007-12-19",10.382169
"245","2007-12-20",10.470323
"246","2007-12-21",10.330077
"247","2007-12-24",10.638618
"248","2007-12-26",10.802905
"249","2007-12-27",10.58252
"250","2007-12-28",10.43426
"251","2007-12-31",10.362134
"252","2008-01-02",9.989482
"253","2008-01-03",9.845229
"254","2008-01-04",9.813173
"255","2008-01-07",9.793138
"256","2008-01-08",9.648886
"257","2008-01-09",10.013524
"258","2008-01-10",10.290008
"259","2008-01-11",9.893313
"260","2008-01-14",10.077636
"261","2008-01-15",9.556725
"262","2008-01-16",9.059855
"263","2008-01-17",8.779364
"264","2008-01-18",8.843476
"265","2008-01-22",8.631104
"266","2008-01-23",8.723266
"267","2008-01-24",9.288255
"268","2008-01-25",8.999749
"269","2008-01-28",9.099925
"270","2008-01-29",9.260205
"271","2008-01-30",9.135988
"272","2008-01-31",9.328324
"273","2008-02-01",8.93163
"274","2008-02-04",8.727273
"275","2008-02-05",8.346606
"276","2008-02-06",8.210368
"277","2008-02-07",8.394691
"278","2008-02-08",8.338593
"279","2008-02-11",8.538943
"280","2008-02-12",9.01177
"281","2008-02-13",9.660907
"282","2008-02-14",9.276234
"283","2008-02-15",9.288255
"284","2008-02-19",9.444528
"285","2008-02-20",9.733033
"286","2008-02-21",9.757075
"287","2008-02-22",10.025545
"288","2008-02-25",10.081643
"289","2008-02-26",10.438267
"290","2008-02-27",10.818933
"291","2008-02-28",10.594541
"292","2008-02-29",10.153769
"293","2008-03-03",10.382169
"294","2008-03-04",10.157776
"295","2008-03-05",10.598547
"296","2008-03-06",10.153769
"297","2008-03-07",9.921362
"298","2008-03-10",9.640872
"299","2008-03-11",10.225895
"300","2008-03-12",9.941398
"301","2008-03-13",10.049587
"302","2008-03-14",9.725019
"303","2008-03-17",9.376409
"304","2008-03-18",9.785124
"305","2008-03-19",9.220136
"306","2008-03-20",9.244177
"307","2008-03-24",9.051841
"308","2008-03-25",9.444528
"309","2008-03-26",9.384422
"310","2008-03-27",9.11996
"311","2008-03-28",9.003757
"312","2008-03-31",9.11996
"313","2008-04-01",9.500627
"314","2008-04-02",9.584773
"315","2008-04-03",9.668921
"316","2008-04-04",9.668921
"317","2008-04-07",9.861258
"318","2008-04-08",9.993488
"319","2008-04-09",9.833208
"320","2008-04-10",9.801152
"321","2008-04-11",9.568746
"322","2008-04-14",9.50864
"323","2008-04-15",9.564738
"324","2008-04-16",10.121713
"325","2008-04-17",10.546456
"326","2008-04-18",10.638618
"327","2008-04-21",10.710744
"328","2008-04-22",10.674681
"329","2008-04-23",10.518407
"330","2008-04-24",10.418232
"331","2008-04-25",10.522414
"332","2008-04-28",10.646631
"333","2008-04-29",10.326071
"334","2008-04-30",11.23967
"335","2008-05-01",11.884798
"336","2008-05-02",12.005009
"337","2008-05-05",12.001001
"338","2008-05-06",11.56023
"339","2008-05-07",11.039319
"340","2008-05-08",11.183571
"341","2008-05-09",11.095417
"342","2008-05-12",11.339845
"343","2008-05-13",11.203607
"344","2008-05-14",11.083396
"345","2008-05-15",11.379915
"346","2008-05-16",11.48009
"347","2008-05-19",11.580265
"348","2008-05-20",11.50814
"349","2008-05-21",11.103431
"350","2008-05-22",11.063361
"351","2008-05-23",11.103431
"352","2008-05-27",11.275733
"353","2008-05-28",11.832707
"354","2008-05-29",11.868771
"355","2008-05-30",12.305534
"356","2008-06-02",11.844728
"357","2008-06-03",11.516153
"358","2008-06-04",11.432006
"359","2008-06-05",11.864763
"360","2008-06-06",11.432006
"361","2008-06-09",11.283747
"362","2008-06-10",10.798898
"363","2008-06-11",10.633609
"364","2008-06-12",10.919108
"365","2008-06-13",11.024293
"366","2008-06-16",11.059354
"367","2008-06-17",11.550213
"368","2008-06-18",11.209617
"369","2008-06-19",11.194591
"370","2008-06-20",10.703732
"371","2008-06-23",10.678688
"372","2008-06-24",10.518407
"373","2008-06-25",10.718758
"374","2008-06-26",10.18282
"375","2008-06-27",10.187829
"376","2008-06-30",10.172802
"377","2008-07-01",10.012522
"378","2008-07-02",9.922364
"379","2008-07-03",9.872276
"380","2008-07-07",9.732031
"381","2008-07-08",9.81718
"382","2008-07-09",9.691961
"383","2008-07-10",9.927373
"384","2008-07-11",9.757075
"385","2008-07-14",9.762084
"386","2008-07-15",9.546707
"387","2008-07-16",10.408215
"388","2008-07-17",10.66867
"389","2008-07-18",10.889056
"390","2008-07-21",10.808915
"391","2008-07-22",10.95417
"392","2008-07-23",10.909091
"393","2008-07-24",10.493363
"394","2008-07-25",10.247934
"395","2008-07-28",10.097671
"396","2008-07-29",10.428249
"397","2008-07-30",10.778863
"398","2008-07-31",10.66867
"399","2008-08-01",10.523416
"400","2008-08-04",10.192838
"401","2008-08-05",10.568495
"402","2008-08-06",10.798898
"403","2008-08-07",10.458302
"404","2008-08-08",10.293013
"405","2008-08-11",9.992487
"406","2008-08-12",9.767093
"407","2008-08-13",9.691961
"408","2008-08-14",9.807162
"409","2008-08-15",9.556725
"410","2008-08-18",9.361382
"411","2008-08-19",9.421488
"412","2008-08-20",9.752066
"413","2008-08-21",9.73704
"414","2008-08-22",9.691961
"415","2008-08-25",9.416479
"416","2008-08-26",9.336339
"417","2008-08-27",9.511645
"418","2008-08-28",9.686953
"419","2008-08-29",9.516654
"420","2008-09-02",9.336339
"421","2008-09-03",9.336339
"422","2008-09-04",8.835462
"423","2008-09-05",8.905584
"424","2008-09-08",9.025795
"425","2008-09-09",8.424744
"426","2008-09-10",8.464813
"427","2008-09-11",8.414725
"428","2008-09-12",8.720261
"429","2008-09-15",7.938893
"430","2008-09-16",8.089156
"431","2008-09-17",7.38292
"432","2008-09-18",7.813674
"433","2008-09-19",9.04583
"434","2008-09-22",8.580015
"435","2008-09-23",8.199348
"436","2008-09-24",8.149261
"437","2008-09-25",8.499875
"438","2008-09-26",8.339594
"439","2008-09-29",7.468069
"440","2008-09-30",8.765339
"441","2008-10-01",8.369647
"442","2008-10-02",7.42299
"443","2008-10-03",6.771851
"444","2008-10-06",6.105685
"445","2008-10-07",5.469572
"446","2008-10-08",5.309291
"447","2008-10-09",5.304283
"448","2008-10-10",5.033809
"449","2008-10-13",6.912096
"450","2008-10-14",6.987227
"451","2008-10-15",5.47458
"452","2008-10-16",5.770098
"453","2008-10-17",5.544703
"454","2008-10-20",5.860255
"455","2008-10-21",5.329326
"456","2008-10-22",4.477836
"457","2008-10-23",4.357626
"458","2008-10-24",3.746557
"459","2008-10-27",3.896819
"460","2008-10-28",4.452792
"461","2008-10-29",5.103932
"462","2008-10-30",5.76008
"463","2008-10-31",5.539694
"464","2008-11-03",6.306036
"465","2008-11-04",7.002254
"466","2008-11-05",5.775106
"467","2008-11-06",5.399449
"468","2008-11-07",6.000501
"469","2008-11-10",6.080641
"470","2008-11-11",5.740045
"471","2008-11-12",5.27423
"472","2008-11-13",6.291009
"473","2008-11-14",5.484598
"474","2008-11-17",5.409467
"475","2008-11-18",5.304283
"476","2008-11-19",4.557976
"477","2008-11-20",4.092161
"478","2008-11-21",4.618082
"479","2008-11-24",5.138993
"480","2008-11-25",5.459554
"481","2008-11-26",6.08565
"482","2008-11-28",5.80015
"483","2008-12-01",5.23416
"484","2008-12-02",5.669922
"485","2008-12-03",5.479589
"486","2008-12-04",5.39444
"487","2008-12-05",5.694966
"488","2008-12-08",6.055597
"489","2008-12-09",5.970448
"490","2008-12-10",6.220887
"491","2008-12-11",6.075633
"492","2008-12-12",6.296018
"493","2008-12-15",6.04558
"494","2008-12-16",6.736789
"495","2008-12-17",6.461308
"496","2008-12-18",6.170799
"497","2008-12-19",6.040571
"498","2008-12-22",5.775106
"499","2008-12-23",5.549712
"500","2008-12-24",5.429502
"501","2008-12-26",5.489607
"502","2008-12-29",5.429502
"503","2008-12-30",5.740045
"504","2008-12-31",5.810168
"505","2009-01-02",6.321062
"506","2009-01-05",6.446281
"507","2009-01-06",6.952166
"508","2009-01-07",6.336088
"509","2009-01-08",6.280992
"510","2009-01-09",6.240921
"511","2009-01-12",5.920361
"512","2009-01-13",5.730028
"513","2009-01-14",5.128976
"514","2009-01-15",5.214125
"515","2009-01-16",5.164037
"516","2009-01-20",4.62309
"517","2009-01-21",5.154019
"518","2009-01-22",4.878538
"519","2009-01-23",5.023792
"520","2009-01-26",4.953669
"521","2009-01-27",4.878538
"522","2009-01-28",5.419484
"523","2009-01-29",5.103932
"524","2009-01-30",5.0288
"525","2009-02-02",4.933634
"526","2009-02-03",5.008765
"527","2009-02-04",5.083897
"528","2009-02-05",5.359379
"529","2009-02-06",5.835212
"530","2009-02-09",5.740045
"531","2009-02-10",5.404458
"532","2009-02-11",5.47458
"533","2009-02-12",5.539694
"534","2009-02-13",5.569747
"535","2009-02-17",5.108941
"536","2009-02-18",4.998748
"537","2009-02-19",4.993739
"538","2009-02-20",4.783371
"539","2009-02-23",4.427749
"540","2009-02-24",4.898572
"541","2009-02-25",4.713248
"542","2009-02-26",4.78838
"543","2009-02-27",4.598047
"544","2009-03-02",4.292512
"545","2009-03-03",4.322565
"546","2009-03-04",4.643126
"547","2009-03-05",4.593038
"548","2009-03-06",4.733283
"549","2009-03-09",4.613073
"550","2009-03-10",4.963686
"551","2009-03-11",4.958678
"552","2009-03-12",5.189081
"553","2009-03-13",5.184072
"554","2009-03-16",5.254195
"555","2009-03-17",5.459554
"556","2009-03-18",5.694966
"557","2009-03-19",5.469572
"558","2009-03-20",5.399449
"559","2009-03-23",6.040571
"560","2009-03-24",5.709992
"561","2009-03-25",5.80015
"562","2009-03-26",5.990483
"563","2009-03-27",5.775106
"564","2009-03-30",5.504633
"565","2009-03-31",5.449537
"566","2009-04-01",5.745054
"567","2009-04-02",6.180817
"568","2009-04-03",6.406211
"569","2009-04-06",6.331079
"570","2009-04-07",6.341097
"571","2009-04-08",6.461308
"572","2009-04-09",6.826947
"573","2009-04-13",6.701728
"574","2009-04-14",6.291009
"575","2009-04-15",6.346106
"576","2009-04-16",6.591535
"577","2009-04-17",6.406211
"578","2009-04-20",5.985475
"579","2009-04-21",6.20586
"580","2009-04-22",6.04558
"581","2009-04-23",6.275983
"582","2009-04-24",6.486351
"583","2009-04-27",6.215878
"584","2009-04-28",6.376158
"585","2009-04-29",6.89707
"586","2009-04-30",6.877035
"587","2009-05-01",7.042324
"588","2009-05-04",7.58828
"589","2009-05-05",7.643376
"590","2009-05-06",7.698472
"591","2009-05-07",7.18257
"592","2009-05-08",7.297771
"593","2009-05-11",7.157526
"594","2009-05-12",7.042324
"595","2009-05-13",6.69171
"596","2009-05-14",6.882043
"597","2009-05-15",6.69171
"598","2009-05-18",7.207613
"599","2009-05-19",7.207613
"600","2009-05-20",7.347859
"601","2009-05-21",7.332832
"602","2009-05-22",7.483096
"603","2009-05-26",7.858753
"604","2009-05-27",7.803657
"605","2009-05-28",7.988981
"606","2009-05-29",8.039068
"607","2009-06-01",8.459805
"608","2009-06-02",8.409717
"609","2009-06-03",8.019033
"610","2009-06-04",8.229402
"611","2009-06-05",8.084147
"612","2009-06-08",8.119208
"613","2009-06-09",8.1142
"614","2009-06-10",8.094165
"615","2009-06-11",8.23441
"616","2009-06-12",8.329576
"617","2009-06-15",7.938893
"618","2009-06-16",7.843727
"619","2009-06-17",7.738543
"620","2009-06-18",7.633358
"621","2009-06-19",7.833709
"622","2009-06-22",7.407964
"623","2009-06-23",7.523166
"624","2009-06-24",7.608315
"625","2009-06-25",7.863761
"626","2009-06-26",8.019033
"627","2009-06-29",8.029051
"628","2009-06-30",7.928875
"629","2009-07-01",8.059103
"630","2009-07-02",7.853744
"631","2009-07-06",7.918858
"632","2009-07-07",7.62835
"633","2009-07-08",7.563236
"634","2009-07-09",7.613323
"635","2009-07-10",7.493113
"636","2009-07-13",7.62835
"637","2009-07-14",7.548209
"638","2009-07-15",8.079139
"639","2009-07-16",8.144253
"640","2009-07-17",8.159279
"641","2009-07-20",8.580015
"642","2009-07-21",8.575006
"643","2009-07-22",8.580015
"644","2009-07-23",8.985725
"645","2009-07-24",8.985725
"646","2009-07-27",9.055848
"647","2009-07-28",9.010769
"648","2009-07-29",8.790383
"649","2009-07-30",9.040821
"650","2009-07-31",8.960681
"651","2009-08-03",9.266216
"652","2009-08-04",9.391435
"653","2009-08-05",9.656899
"654","2009-08-06",9.45154
"655","2009-08-07",9.81718
"656","2009-08-10",9.772101
"657","2009-08-11",9.421488
"658","2009-08-12",9.351365
"659","2009-08-13",9.266216
"660","2009-08-14",9.020786
"661","2009-08-17",8.68019
"662","2009-08-18",9.115952
"663","2009-08-19",9.29126
"664","2009-08-20",9.396443
"665","2009-08-21",9.426497
"666","2009-08-24",9.406462
"667","2009-08-25",9.471575
"668","2009-08-26",9.571751
"669","2009-08-27",9.566742
"670","2009-08-28",9.446531
"671","2009-08-31",8.389682
"672","2009-09-01",8.139244
"673","2009-09-02",8.254445
"674","2009-09-03",8.27949
"675","2009-09-04",8.610067
"676","2009-09-08",8.740295
"677","2009-09-09",8.890558
"678","2009-09-10",8.96569
"679","2009-09-11",9.025795
"680","2009-09-14",9.115952
"681","2009-09-15",9.296268
"682","2009-09-16",9.511645
"683","2009-09-17",9.366391
"684","2009-09-18",9.416479
"685","2009-09-21",9.3714
"686","2009-09-22",9.526671
"687","2009-09-23",9.326321
"688","2009-09-24",9.181067
"689","2009-09-25",9.241172
"690","2009-09-28",9.491611
"691","2009-09-29",9.847233
"692","2009-09-30",10.092662
"693","2009-10-01",10.027548
"694","2009-10-02",10.102679
"695","2009-10-05",10.428249
"696","2009-10-06",10.30303
"697","2009-10-07",10.047584
"698","2009-10-08",10.247934
"699","2009-10-09",10.393188
"700","2009-10-12",10.508389
"701","2009-10-13",10.498372
"702","2009-10-14",10.929126
"703","2009-10-15",10.83396
"704","2009-10-16",10.688705
"705","2009-10-19",10.813925
"706","2009-10-20",10.458302
"707","2009-10-21",10.448284
"708","2009-10-22",10.763837
"709","2009-10-23",10.653644
"710","2009-10-26",10.493363
"711","2009-10-27",10.267969
"712","2009-10-28",9.446531
"713","2009-10-29",10.157776
"714","2009-10-30",9.586777
"715","2009-11-02",9.802154
"716","2009-11-03",10.207864
"717","2009-11-04",10.488355
"718","2009-11-05",10.828951
"719","2009-11-06",10.808915
"720","2009-11-09",11.214625
"721","2009-11-10",11.204608
"722","2009-11-11",11.11445
"723","2009-11-12",10.798898
"724","2009-11-13",11.194591
"725","2009-11-16",11.304784
"726","2009-11-17",11.389933
"727","2009-11-18",11.23967
"728","2009-11-19",10.949161
"729","2009-11-20",10.879038
"730","2009-11-23",11.094416
"731","2009-11-24",11.134485
"732","2009-11-25",11.389933
"733","2009-11-27",10.99424
"734","2009-11-30",11.144503
"735","2009-12-01",11.690458
"736","2009-12-02",11.855747
"737","2009-12-03",11.660406
"738","2009-12-04",11.665415
"739","2009-12-07",11.690458
"740","2009-12-08",11.490108
"741","2009-12-09",11.585275
"742","2009-12-10",11.630353
"743","2009-12-11",11.565239
"744","2009-12-14",11.445029
"745","2009-12-15",11.565239
"746","2009-12-16",11.530178
"747","2009-12-17",10.848986
"748","2009-12-18",10.803906
"749","2009-12-21",10.83396
"750","2009-12-22",10.86902
"751","2009-12-23",10.934134
"752","2009-12-24",10.95417
"753","2009-12-28",11.064363
"754","2009-12-29",11.174556
"755","2009-12-30",11.339845
"756","2009-12-31",11.44002
"757","2010-01-04",11.825695
"758","2010-01-05",11.865765
"759","2010-01-06",11.72051
"760","2010-01-07",11.460055
"761","2010-01-08",11.404959
"762","2010-01-11",11.259705
"763","2010-01-12",11.019283
"764","2010-01-13",11.009266
"765","2010-01-14",10.843977
"766","2010-01-15",10.578512
"767","2010-01-19",10.66867
"768","2010-01-20",10.288004
"769","2010-01-21",9.947408
"770","2010-01-22",9.832207
"771","2010-01-25",9.852242
"772","2010-01-26",9.782119
"773","2010-01-27",9.73704
"774","2010-01-28",9.787127
"775","2010-01-29",9.596794
"776","2010-02-01",10.077636
"777","2010-02-02",10.267969
"778","2010-02-03",10.052592
"779","2010-02-04",9.521663
"780","2010-02-05",9.301277
"781","2010-02-08",9.286251
"782","2010-02-09",9.827198
"783","2010-02-10",9.847233
"784","2010-02-11",10.092662
"785","2010-02-12",10.042575
"786","2010-02-16",10.232907
"787","2010-02-17",10.363135
"788","2010-02-18",10.443275
"789","2010-02-19",10.403206
"790","2010-02-22",10.18282
"791","2010-02-23",9.852242
"792","2010-02-24",9.767093
"793","2010-02-25",9.797145
"794","2010-02-26",9.997496
"795","2010-03-01",10.212873
"796","2010-03-02",10.398197
"797","2010-03-03",10.38317
"798","2010-03-04",10.38818
"799","2010-03-05",10.528425
"800","2010-03-08",10.458302
"801","2010-03-09",10.673679
"802","2010-03-10",10.70874
"803","2010-03-11",10.798898
"804","2010-03-12",10.663661
"805","2010-03-15",10.678688
"806","2010-03-16",10.733784
"807","2010-03-17",10.573503
"808","2010-03-18",10.423241
"809","2010-03-19",10.26296
"810","2010-03-22",10.458302
"811","2010-03-23",10.488355
"812","2010-03-24",10.18282
"813","2010-03-25",10.18282
"814","2010-03-26",10.308039
"815","2010-03-29",10.658652
"816","2010-03-30",10.748811
"817","2010-03-31",11.014275
"818","2010-04-01",11.224643
"819","2010-04-05",11.294765
"820","2010-04-06",11.209617
"821","2010-04-07",10.979214
"822","2010-04-08",11.314801
"823","2010-04-09",11.389933
"824","2010-04-12",11.279739
"825","2010-04-13",11.259705
"826","2010-04-14",11.269722
"827","2010-04-15",11.329827
"828","2010-04-16",10.959179
"829","2010-04-19",10.793889
"830","2010-04-20",10.889056
"831","2010-04-21",10.713749
"832","2010-04-22",10.793889
"833","2010-04-23",10.768846
"834","2010-04-26",10.773854
"835","2010-04-27",10.298021
"836","2010-04-28",10.54846
"837","2010-04-29",10.874029
"838","2010-04-30",10.859003
"839","2010-05-03",10.924117
"840","2010-05-04",10.413223
"841","2010-05-05",10.293013
"842","2010-05-06",9.872276
"843","2010-05-07",9.822188
"844","2010-05-10",10.66867
"845","2010-05-11",10.433258
"846","2010-05-12",10.463311
"847","2010-05-13",10.30303
"848","2010-05-14",10.01753
"849","2010-05-17",9.887302
"850","2010-05-18",9.641873
"851","2010-05-19",9.110944
"852","2010-05-20",8.795392
"853","2010-05-21",9.115952
"854","2010-05-24",8.740295
"855","2010-05-25",8.564989
"856","2010-05-26",8.835462
"857","2010-05-27",9.321312
"858","2010-05-28",9.221137
"859","2010-06-01",9.281242
"860","2010-06-02",9.646882
"861","2010-06-03",9.526671
"862","2010-06-04",9.140997
"863","2010-06-07",8.850489
"864","2010-06-08",9.16604
"865","2010-06-09",9.04583
"866","2010-06-10",9.541698
"867","2010-06-11",9.651891
"868","2010-06-14",9.511645
"869","2010-06-15",9.862259
"870","2010-06-16",9.872276
"871","2010-06-17",9.827198
"872","2010-06-18",9.872276
"873","2010-06-21",9.98247
"874","2010-06-22",9.827198
"875","2010-06-23",9.877285
"876","2010-06-24",9.61182
"877","2010-06-25",9.727022
"878","2010-06-28",9.711996
"879","2010-06-29",9.120962
"880","2010-06-30",9.020786
"881","2010-07-01",9.466566
"882","2010-07-02",9.621839
"883","2010-07-06",9.61683
"884","2010-07-07",10.282995
"885","2010-07-08",10.598547
"886","2010-07-09",10.778863
"887","2010-07-12",10.558477
"888","2010-07-13",10.683697
"889","2010-07-14",10.538443
"890","2010-07-15",10.473329
"891","2010-07-16",10.122715
"892","2010-07-19",10.318057
"893","2010-07-20",10.553469
"894","2010-07-21",10.418232
"895","2010-07-22",10.86902
"896","2010-07-23",10.984222
"897","2010-07-26",10.964188
"898","2010-07-27",10.95417
"899","2010-07-28",11.229651
"900","2010-07-29",11.169547
"901","2010-07-30",11.214625
"902","2010-08-02",11.419985
"903","2010-08-03",10.984222
"904","2010-08-04",10.83396
"905","2010-08-05",10.848986
"906","2010-08-06",10.934134
"907","2010-08-09",10.999249
"908","2010-08-10",10.939143
"909","2010-08-11",10.58853
"910","2010-08-12",10.658652
"911","2010-08-13",10.713749
"912","2010-08-16",10.853994
"913","2010-08-17",10.884048
"914","2010-08-18",10.904082
"915","2010-08-19",10.698723
"916","2010-08-20",10.718758
"917","2010-08-23",10.568495
"918","2010-08-24",10.418232
"919","2010-08-25",10.353118
"920","2010-08-26",10.162785
"921","2010-08-27",10.583521
"922","2010-08-30",10.418232
"923","2010-08-31",10.803906
"924","2010-09-01",10.969196
"925","2010-09-02",10.979214
"926","2010-09-03",10.944152
"927","2010-09-07",10.823942
"928","2010-09-08",10.909091
"929","2010-09-09",10.838968
"930","2010-09-10",10.853994
"931","2010-09-13",11.309793
"932","2010-09-14",11.515152
