"","date","SNES"
"140","2017-06-29",117.599998
"141","2017-06-30",114
"142","2017-07-03",111.959999
"143","2017-07-05",104.400002
"144","2017-07-06",102.199997
"145","2017-07-07",108
"146","2017-07-10",110.199997
"147","2017-07-11",106.599998
"148","2017-07-12",107.400002
"149","2017-07-13",101.5
"150","2017-07-14",102.400002
"151","2017-07-17",99
"152","2017-07-18",89.199997
"153","2017-07-19",83.199997
"154","2017-07-20",83
"155","2017-07-21",83.599998
"156","2017-07-24",73.080002
"157","2017-07-25",56
"158","2017-07-26",62.799999
"159","2017-07-27",60
"160","2017-07-28",64.599998
"161","2017-07-31",68.599998
"162","2017-08-01",66.199997
"163","2017-08-02",61.799999
"164","2017-08-03",62
"165","2017-08-04",62
"166","2017-08-07",61.200001
"167","2017-08-08",62.599998
"168","2017-08-09",61.599998
"169","2017-08-10",54.799999
"170","2017-08-11",54.799999
"171","2017-08-14",53.799999
"172","2017-08-15",55.200001
"173","2017-08-16",56.799999
"174","2017-08-17",55.599998
"175","2017-08-18",50.799999
"176","2017-08-21",49.200001
"177","2017-08-22",47.200001
"178","2017-08-23",47.200001
"179","2017-08-24",47
"180","2017-08-25",45.799999
"181","2017-08-28",44.400002
"182","2017-08-29",46
"183","2017-08-30",45.799999
"184","2017-08-31",45.799999
"185","2017-09-01",46.799999
"186","2017-09-05",44.799999
"187","2017-09-06",44.799999
"188","2017-09-07",44.799999
"189","2017-09-08",43.200001
"190","2017-09-11",43.799999
"191","2017-09-12",41.599998
"192","2017-09-13",41
"193","2017-09-14",42
"194","2017-09-15",36.599998
"195","2017-09-18",30.799999
"196","2017-09-19",35.200001
"197","2017-09-20",34.200001
"198","2017-09-21",36.200001
"199","2017-09-22",37.400002
"200","2017-09-25",33
"201","2017-09-26",34
"202","2017-09-27",33.599998
"203","2017-09-28",36.599998
"204","2017-09-29",37
"205","2017-10-02",42.799999
"206","2017-10-03",39.400002
"207","2017-10-04",40
"208","2017-10-05",38.200001
"209","2017-10-06",36.799999
"210","2017-10-09",35
"211","2017-10-10",35.200001
"212","2017-10-11",33.599998
"213","2017-10-12",32
"214","2017-10-13",32.200001
"215","2017-10-16",37
"216","2017-10-17",33.400002
"217","2017-10-18",32.799999
"218","2017-10-19",31.4
"219","2017-10-20",32
"220","2017-10-23",58.400002
"221","2017-10-24",52
"222","2017-10-25",59.599998
"223","2017-10-26",53.400002
"224","2017-10-27",53
"225","2017-10-30",54
"226","2017-10-31",53.599998
"227","2017-11-01",55.799999
"228","2017-11-02",55.200001
"229","2017-11-03",57.799999
"230","2017-11-06",54.400002
"231","2017-11-07",49.599998
"232","2017-11-08",56
"233","2017-11-09",40.599998
"234","2017-11-10",39
"235","2017-11-13",35.400002
"236","2017-11-14",33.400002
"237","2017-11-15",31.799999
"238","2017-11-16",27.200001
"239","2017-11-17",17.219999
"240","2017-11-20",18.1
"241","2017-11-21",17.799999
"242","2017-11-22",17.6
"243","2017-11-24",18
"244","2017-11-27",17.959999
"245","2017-11-28",17.6
"246","2017-11-29",17.4
"247","2017-11-30",17.68
"248","2017-12-01",16.4
"249","2017-12-04",15.34
"250","2017-12-05",15.54
"251","2017-12-06",15.12
"252","2017-12-07",14.88
"253","2017-12-08",14.98
"254","2017-12-11",14.58
"255","2017-12-12",14.36
"256","2017-12-13",13
"257","2017-12-14",13.2
"258","2017-12-15",13.46
"259","2017-12-18",13.4
"260","2017-12-19",13.6
"261","2017-12-20",13.8
"262","2017-12-21",13.5
"263","2017-12-22",13.24
"264","2017-12-26",11.8
"265","2017-12-27",12.06
"266","2017-12-28",13.2
"267","2017-12-29",14.4
"268","2018-01-02",13.42
"269","2018-01-03",13.96
"270","2018-01-04",14.8
"271","2018-01-05",14.68
"272","2018-01-08",14.2
"273","2018-01-09",14.16
"274","2018-01-10",14.6
"275","2018-01-11",14.8
"276","2018-01-12",16.58
"277","2018-01-16",17.4
"278","2018-01-17",16.360001
"279","2018-01-18",15.8
"280","2018-01-19",15.88
"281","2018-01-22",15.92
"282","2018-01-23",15.4
"283","2018-01-24",15.9
"284","2018-01-25",15.48
"285","2018-01-26",14.4
"286","2018-01-29",14.86
"287","2018-01-30",14
"288","2018-01-31",14.1
"289","2018-02-01",13.6
"290","2018-02-02",13.26
"291","2018-02-05",13
"292","2018-02-06",12.7
"293","2018-02-07",13.8
"294","2018-02-08",12.2
"295","2018-02-09",12.4
"296","2018-02-12",13.4
"297","2018-02-13",13.1
"298","2018-02-14",13
"299","2018-02-15",13
"300","2018-02-16",13.4
"301","2018-02-20",12.8
"302","2018-02-21",13.4
"303","2018-02-22",14.6
"304","2018-02-23",13.54
"305","2018-02-26",13
"306","2018-02-27",12.58
"307","2018-02-28",11.98
"308","2018-03-01",11.8
"309","2018-03-02",12.2
"310","2018-03-05",12.4
"311","2018-03-06",12
"312","2018-03-07",12.4
"313","2018-03-08",12.26
"314","2018-03-09",12.5
"315","2018-03-12",12.6
"316","2018-03-13",12.46
"317","2018-03-14",13
"318","2018-03-15",12.2
"319","2018-03-16",12.6
"320","2018-03-19",12
"321","2018-03-20",12.2
"322","2018-03-21",11.62
"323","2018-03-22",11.6
"324","2018-03-23",11.4
"325","2018-03-26",11.32
"326","2018-03-27",11
"327","2018-03-28",11
"328","2018-03-29",10.2
"329","2018-04-02",10.4
"330","2018-04-03",10.2
"331","2018-04-04",10.18
"332","2018-04-05",10.12
"333","2018-04-06",9.94
"334","2018-04-09",9.4
"335","2018-04-10",8.98
"336","2018-04-11",9.56
"337","2018-04-12",9.8
"338","2018-04-13",9.9
"339","2018-04-16",9.4
"340","2018-04-17",9.6
"341","2018-04-18",9.3
"342","2018-04-19",9.22
"343","2018-04-20",9
"344","2018-04-23",8.8
"345","2018-04-24",9
"346","2018-04-25",9
"347","2018-04-26",8.86
"348","2018-04-27",9
"349","2018-04-30",9
"350","2018-05-01",9
"351","2018-05-02",8.36
"352","2018-05-03",9.06
"353","2018-05-04",9
"354","2018-05-07",8.82
"355","2018-05-08",8.72
"356","2018-05-09",8.6
"357","2018-05-10",8.2
"358","2018-05-11",8.2
"359","2018-05-14",8.6
"360","2018-05-15",6.52
"361","2018-05-16",6.4
"362","2018-05-17",6.5
"363","2018-05-18",6.32
"364","2018-05-21",25
"365","2018-05-22",25.4
"366","2018-05-23",29.799999
"367","2018-05-24",25.4
"368","2018-05-25",24.4
"369","2018-05-29",25.4
"370","2018-05-30",28.200001
"371","2018-05-31",26.799999
"372","2018-06-01",28
"373","2018-06-04",27.4
"374","2018-06-05",37
"375","2018-06-06",41
"376","2018-06-07",33.200001
"377","2018-06-08",28.200001
"378","2018-06-11",35.200001
"379","2018-06-12",32.799999
"380","2018-06-13",33.599998
"381","2018-06-14",32.599998
"382","2018-06-15",33.599998
"383","2018-06-18",36.599998
"384","2018-06-19",36.400002
"385","2018-06-20",42.200001
"386","2018-06-21",41.299999
"387","2018-06-22",38.400002
"388","2018-06-25",38.400002
"389","2018-06-26",37.200001
"390","2018-06-27",36
"391","2018-06-28",35
"392","2018-06-29",32.599998
"393","2018-07-02",31.620001
"394","2018-07-03",31.6
"395","2018-07-05",34
"396","2018-07-06",33.200001
"397","2018-07-09",32.400002
"398","2018-07-10",31
"399","2018-07-11",27.200001
"400","2018-07-12",27
"401","2018-07-13",32.599998
"402","2018-07-16",32
"403","2018-07-17",30.799999
"404","2018-07-18",29.6
"405","2018-07-19",31.6
"406","2018-07-20",31.799999
"407","2018-07-23",29.6
"408","2018-07-24",27.6
"409","2018-07-25",26.4
"410","2018-07-26",26.200001
"411","2018-07-27",25.200001
"412","2018-07-30",25.4
"413","2018-07-31",23.799999
"414","2018-08-01",26.6
"415","2018-08-02",24.4
"416","2018-08-03",23.200001
"417","2018-08-06",19.02
"418","2018-08-07",19.620001
"419","2018-08-08",19.639999
"420","2018-08-09",19.32
"421","2018-08-10",20.4
"422","2018-08-13",20.4
"423","2018-08-14",18.82
"424","2018-08-15",18
"425","2018-08-16",18.200001
"426","2018-08-17",17.799999
"427","2018-08-20",17.200001
"428","2018-08-21",16.059999
"429","2018-08-22",16.26
"430","2018-08-23",18.4
"431","2018-08-24",17.68
"432","2018-08-27",17.6
"433","2018-08-28",17.6
"434","2018-08-29",17.74
"435","2018-08-30",17.9
"436","2018-08-31",17.6
"437","2018-09-04",16.799999
"438","2018-09-05",16.620001
"439","2018-09-06",16.799999
"440","2018-09-07",16.4
"441","2018-09-10",15.66
"442","2018-09-11",15.32
"443","2018-09-12",14.68
"444","2018-09-13",14.56
"445","2018-09-14",14.06
"446","2018-09-17",14.2
"447","2018-09-18",13.8
"448","2018-09-19",13.7
"449","2018-09-20",14.4
"450","2018-09-21",16
"451","2018-09-24",16.68
"452","2018-09-25",15.6
"453","2018-09-26",15.12
"454","2018-09-27",14.44
"455","2018-09-28",13.8
"456","2018-10-01",14.04
"457","2018-10-02",13.68
"458","2018-10-03",13.94
"459","2018-10-04",13.6
"460","2018-10-05",13.6
"461","2018-10-08",15.3
"462","2018-10-09",14.3
"463","2018-10-10",14.3
"464","2018-10-11",14.18
"465","2018-10-12",14.26
"466","2018-10-15",14.8
"467","2018-10-16",14.5
"468","2018-10-17",14.66
"469","2018-10-18",19.16
"470","2018-10-19",17.219999
"471","2018-10-22",18.6
"472","2018-10-23",17.799999
"473","2018-10-24",17.059999
"474","2018-10-25",17.200001
"475","2018-10-26",16.76
"476","2018-10-29",15
"477","2018-10-30",14.4
"478","2018-10-31",15.8
"479","2018-11-01",16.219999
"480","2018-11-02",15.8
"481","2018-11-05",16
"482","2018-11-06",16.4
"483","2018-11-07",16.6
"484","2018-11-08",16.9
"485","2018-11-09",17.360001
"486","2018-11-12",17.219999
"487","2018-11-13",15.92
"488","2018-11-14",14.2
"489","2018-11-15",14.2
"490","2018-11-16",14.14
"491","2018-11-19",13.92
"492","2018-11-20",13
"493","2018-11-21",13.6
"494","2018-11-23",13.8
"495","2018-11-26",13.72
"496","2018-11-27",13.22
"497","2018-11-28",12.6
"498","2018-11-29",13.2
"499","2018-11-30",12.96
"500","2018-12-03",13.4
"501","2018-12-04",13.42
"502","2018-12-06",12.9
"503","2018-12-07",12.6
"504","2018-12-10",13.86
"505","2018-12-11",13.56
"506","2018-12-12",12.6
"507","2018-12-13",12.4
"508","2018-12-14",12.12
"509","2018-12-17",11.8
"510","2018-12-18",12
"511","2018-12-19",12.1
"512","2018-12-20",11.52
"513","2018-12-21",11.94
"514","2018-12-24",11.6
"515","2018-12-26",11.4
"516","2018-12-27",11.4
"517","2018-12-28",11.56
"518","2018-12-31",11.7
"519","2019-01-02",13.94
"520","2019-01-03",12.8
"521","2019-01-04",13.06
"522","2019-01-07",14.6
"523","2019-01-08",16.280001
"524","2019-01-09",15.24
"525","2019-01-10",15.2
"526","2019-01-11",15.56
"527","2019-01-14",16.200001
"528","2019-01-15",16.6
"529","2019-01-16",16.34
"530","2019-01-17",16.620001
"531","2019-01-18",16.200001
"532","2019-01-22",15.8
"533","2019-01-23",16.200001
"534","2019-01-24",16.219999
"535","2019-01-25",15.8
"536","2019-01-28",16.379999
"537","2019-01-29",16.299999
"538","2019-01-30",16.040001
"539","2019-01-31",15.6
"540","2019-02-01",16.200001
"541","2019-02-04",16.4
"542","2019-02-05",17
"543","2019-02-06",19.4
"544","2019-02-07",17.52
"545","2019-02-08",17.24
"546","2019-02-11",17.42
"547","2019-02-12",17.66
"548","2019-02-13",18.200001
"549","2019-02-14",17.08
"550","2019-02-15",17.959999
"551","2019-02-19",18.4
"552","2019-02-20",17.6
"553","2019-02-21",17.860001
"554","2019-02-22",18.4
"555","2019-02-25",18.200001
"556","2019-02-26",18.6
"557","2019-02-27",18.200001
"558","2019-02-28",18.299999
"559","2019-03-01",18.5
"560","2019-03-04",17.799999
"561","2019-03-05",18.379999
"562","2019-03-06",22
"563","2019-03-07",21.6
"564","2019-03-08",21.799999
"565","2019-03-11",20.4
"566","2019-03-12",20.799999
"567","2019-03-13",22.799999
"568","2019-03-14",23.6
"569","2019-03-15",22.4
"570","2019-03-18",21.6
"571","2019-03-19",21.6
"572","2019-03-20",23
"573","2019-03-21",23.799999
"574","2019-03-22",24.6
"575","2019-03-25",27.200001
"576","2019-03-26",25.6
"577","2019-03-27",27.200001
"578","2019-03-28",28.200001
"579","2019-03-29",24.4
"580","2019-04-01",24.4
"581","2019-04-02",22.4
"582","2019-04-03",24.200001
"583","2019-04-04",24.200001
"584","2019-04-05",23.48
"585","2019-04-08",22.799999
"586","2019-04-09",23
"587","2019-04-10",23
"588","2019-04-11",23.799999
"589","2019-04-12",24.200001
"590","2019-04-15",27.200001
"591","2019-04-16",28.4
"592","2019-04-17",28.200001
"593","2019-04-18",29
"594","2019-04-22",30.4
"595","2019-04-23",30.200001
"596","2019-04-24",29.4
"597","2019-04-25",30.200001
"598","2019-04-26",32.400002
"599","2019-04-29",33.700001
"600","2019-04-30",33.599998
"601","2019-05-01",35.799999
"602","2019-05-02",35.400002
"603","2019-05-03",36.400002
"604","2019-05-06",36.599998
"605","2019-05-07",37.599998
"606","2019-05-08",36.599998
"607","2019-05-09",35.200001
"608","2019-05-10",33.400002
"609","2019-05-13",33.799999
"610","2019-05-14",33.599998
"611","2019-05-15",33.400002
"612","2019-05-16",33.400002
"613","2019-05-17",34
"614","2019-05-20",32.400002
"615","2019-05-21",30
"616","2019-05-22",30.16
"617","2019-05-23",31.6
"618","2019-05-24",31.4
"619","2019-05-28",30.799999
"620","2019-05-29",29.4
"621","2019-05-30",29.799999
"622","2019-05-31",30.200001
"623","2019-06-03",29.200001
"624","2019-06-04",29.4
"625","2019-06-05",30
"626","2019-06-06",28.799999
"627","2019-06-07",28.799999
"628","2019-06-10",29.200001
"629","2019-06-11",29.799999
"630","2019-06-12",29.299999
"631","2019-06-13",26.6
"632","2019-06-14",27.4
"633","2019-06-17",29.4
"634","2019-06-18",28.4
"635","2019-06-19",28.4
"636","2019-06-20",31.200001
"637","2019-06-21",31.4
"638","2019-06-24",30
"639","2019-06-25",29.4
"640","2019-06-26",30.4
"641","2019-06-27",31.6
"642","2019-06-28",36
"643","2019-07-01",33.200001
"644","2019-07-02",34.580002
"645","2019-07-03",34.299999
"646","2019-07-05",34.5
"647","2019-07-08",35.200001
"648","2019-07-09",35
"649","2019-07-10",34.66
"650","2019-07-11",30.5
"651","2019-07-12",26.200001
"652","2019-07-15",26.4
"653","2019-07-16",26.799999
"654","2019-07-17",26.4
"655","2019-07-18",26.6
"656","2019-07-19",27
"657","2019-07-22",27.4
"658","2019-07-23",26.799999
"659","2019-07-24",26.200001
"660","2019-07-25",26.6
"661","2019-07-26",28.200001
"662","2019-07-29",29.6
"663","2019-07-30",30.299999
"664","2019-07-31",31
"665","2019-08-01",31.200001
"666","2019-08-02",31.200001
"667","2019-08-05",28.6
"668","2019-08-06",29
"669","2019-08-07",28.799999
"670","2019-08-08",28.200001
"671","2019-08-09",27.4
"672","2019-08-12",26.5
"673","2019-08-13",28.139999
"674","2019-08-14",25
"675","2019-08-15",24.799999
"676","2019-08-16",27.4
"677","2019-08-19",25.6
"678","2019-08-20",25.4
"679","2019-08-21",25.200001
"680","2019-08-22",19.92
"681","2019-08-23",22.4
"682","2019-08-26",23.1
"683","2019-08-27",22.200001
"684","2019-08-28",21.200001
"685","2019-08-29",22
"686","2019-08-30",21.6
"687","2019-09-03",23
"688","2019-09-04",21.799999
"689","2019-09-05",22.6
"690","2019-09-06",22.4
"691","2019-09-09",22
"692","2019-09-10",20.4
"693","2019-09-11",20.200001
"694","2019-09-12",19
"695","2019-09-13",17.4
"696","2019-09-16",18.66
"697","2019-09-17",18.4
"698","2019-09-18",18.5
"699","2019-09-19",19.200001
"700","2019-09-20",19.959999
"701","2019-09-23",20
"702","2019-09-24",19.940001
"703","2019-09-25",19.719999
"704","2019-09-26",20.76
"705","2019-09-27",20.4
"706","2019-09-30",20.200001
"707","2019-10-01",20
"708","2019-10-02",17.4
"709","2019-10-03",18.440001
"710","2019-10-04",18.4
"711","2019-10-07",17.799999
"712","2019-10-08",17
"713","2019-10-09",16
"714","2019-10-10",16.200001
"715","2019-10-11",16.82
"716","2019-10-14",16.48
"717","2019-10-15",16.4
"718","2019-10-16",16.4
"719","2019-10-17",16.360001
"720","2019-10-18",16.700001
"721","2019-10-21",15.8
"722","2019-10-22",15.4
"723","2019-10-23",15.08
"724","2019-10-24",15.22
"725","2019-10-25",15.4
"726","2019-10-28",14.7
"727","2019-10-29",13.96
"728","2019-10-30",13.1
"729","2019-10-31",14.38
"730","2019-11-01",15.3
"731","2019-11-04",15.32
"732","2019-11-05",14.2
"733","2019-11-06",14.4
"734","2019-11-07",13.8
"735","2019-11-08",13.6
"736","2019-11-11",13.6
"737","2019-11-12",15.5
"738","2019-11-13",13.82
"739","2019-11-14",13
"740","2019-11-15",13.14
"741","2019-11-18",12.82
"742","2019-11-19",12.78
"743","2019-11-20",12.56
"744","2019-11-21",12.2
"745","2019-11-22",11.94
"746","2019-11-25",11.66
"747","2019-11-26",12.2
"748","2019-11-27",12.38
"749","2019-11-29",12.4
"750","2019-12-02",12
"751","2019-12-03",12.1
"752","2019-12-04",11.6
"753","2019-12-05",11.92
"754","2019-12-06",11.7
"755","2019-12-09",11.6
"756","2019-12-10",11.6
"757","2019-12-11",11.2
"758","2019-12-12",10.8
"759","2019-12-13",11.08
"760","2019-12-16",10.72
"761","2019-12-17",10.54
"762","2019-12-18",11.14
"763","2019-12-19",10.9
"764","2019-12-20",10.8
"765","2019-12-23",10.5
"766","2019-12-24",10.5
"767","2019-12-26",10.56
"768","2019-12-27",11.8
"769","2019-12-30",11.1
"770","2019-12-31",11
"771","2020-01-02",11.22
"772","2020-01-03",11
"773","2020-01-06",11.86
"774","2020-01-07",11.4
"775","2020-01-08",11.74
"776","2020-01-09",11.3
"777","2020-01-10",10.66
"778","2020-01-13",10.1
"779","2020-01-14",10.44
"780","2020-01-15",10.3
"781","2020-01-16",11.8
"782","2020-01-17",11.48
"783","2020-01-21",12
"784","2020-01-22",11.54
"785","2020-01-23",8.98
"786","2020-01-24",7.14
"787","2020-01-27",7.7
"788","2020-01-28",7.9
"789","2020-01-29",7.46
"790","2020-01-30",7.02
"791","2020-01-31",7.02
"792","2020-02-03",7.28
"793","2020-02-04",6.68
"794","2020-02-05",6.52
"795","2020-02-06",5.65
"796","2020-02-07",4.81
"797","2020-02-10",5.26
"798","2020-02-11",4.68
"799","2020-02-12",4.74
"800","2020-02-13",4.53
"801","2020-02-14",4.05
"802","2020-02-18",4.12
"803","2020-02-19",4.265
"804","2020-02-20",4.42
"805","2020-02-21",4.17
"806","2020-02-24",3.88
"807","2020-02-25",3.72
"808","2020-02-26",3.82
"809","2020-02-27",3.62
"810","2020-02-28",3.32
"811","2020-03-02",3.22
"812","2020-03-03",3
"813","2020-03-04",2.88
"814","2020-03-05",2.05
"815","2020-03-06",2.35
"816","2020-03-09",2.2
"817","2020-03-10",2.155
"818","2020-03-11",2.48
"819","2020-03-12",2.55
"820","2020-03-13",2.2
"821","2020-03-16",2.05
"822","2020-03-17",1.87
"823","2020-03-18",1.71
"824","2020-03-19",1.89
"825","2020-03-20",1.95
"826","2020-03-23",1.89
"827","2020-03-24",2
"828","2020-03-25",2.145
"829","2020-03-26",2.4
"830","2020-03-27",2.42
"831","2020-03-30",2.18
"832","2020-03-31",2.07
"833","2020-04-01",2.42
"834","2020-04-02",2.35
"835","2020-04-03",2.26
"836","2020-04-06",2.44
"837","2020-04-07",2.31
"838","2020-04-08",2.73
"839","2020-04-09",2.682
"840","2020-04-13",3.37
"841","2020-04-14",3.238
"842","2020-04-15",3.55
"843","2020-04-16",3.88
"844","2020-04-17",3.45
"845","2020-04-20",3.02
"846","2020-04-21",3.05
"847","2020-04-22",2.5
"848","2020-04-23",2.44
"849","2020-04-24",2.4
"850","2020-04-27",2.4
"851","2020-04-28",2.411
"852","2020-04-29",2.26
"853","2020-04-30",2.15
"854","2020-05-01",2.15
"855","2020-05-04",2.1
"856","2020-05-05",2.08
"857","2020-05-06",2.04
"858","2020-05-07",2.02
"859","2020-05-08",2.15
"860","2020-05-11",2.55
"861","2020-05-12",2.66
"862","2020-05-13",2.4
"863","2020-05-14",2.24
"864","2020-05-15",1.67
"865","2020-05-18",1.5
"866","2020-05-19",1.62
"867","2020-05-20",1.57
"868","2020-05-21",1.55
"869","2020-05-22",1.565
"870","2020-05-26",1.71
"871","2020-05-27",1.83
"872","2020-05-28",1.88
"873","2020-05-29",1.91
"874","2020-06-01",1.95
"875","2020-06-02",2.03
"876","2020-06-03",2.01
"877","2020-06-04",1.98
"878","2020-06-05",1.93
"879","2020-06-08",2.03
"880","2020-06-09",1.99
"881","2020-06-10",2.07
"882","2020-06-11",1.84
"883","2020-06-12",1.82
"884","2020-06-15",1.82
"885","2020-06-16",1.88
"886","2020-06-17",2.1
"887","2020-06-18",2.07
"888","2020-06-19",1.96
"889","2020-06-22",1.94
"890","2020-06-23",2.185
"891","2020-06-24",2.04
"892","2020-06-25",2.08
"893","2020-06-26",2.1
"894","2020-06-29",2.07
"895","2020-06-30",2
"896","2020-07-01",2.03
"897","2020-07-02",1.99
"898","2020-07-06",2.05
"899","2020-07-07",2.03
"900","2020-07-08",1.94
"901","2020-07-09",2.04
"902","2020-07-10",1.97
"903","2020-07-13",1.99
"904","2020-07-14",2.03
"905","2020-07-15",1.99
"906","2020-07-16",2.282
"907","2020-07-17",2.49
"908","2020-07-20",2
"909","2020-07-21",2.03
"910","2020-07-22",1.98
"911","2020-07-23",1.95
"912","2020-07-24",1.97
"913","2020-07-27",1.91
"914","2020-07-28",1.82
"915","2020-07-29",1.84
"916","2020-07-30",1.83
"917","2020-07-31",1.8
"918","2020-08-03",1.82
"919","2020-08-04",2.05
"920","2020-08-05",1.95
"921","2020-08-06",2.08
"922","2020-08-07",1.94
"923","2020-08-10",2.08
"924","2020-08-11",1.92
"925","2020-08-12",1.78
"926","2020-08-13",1.75
"927","2020-08-14",1.77
"928","2020-08-17",1.68
"929","2020-08-18",1.68
"930","2020-08-19",1.7
"931","2020-08-20",1.72
"932","2020-08-21",1.65
"933","2020-08-24",1.55
"934","2020-08-25",1.56
"935","2020-08-26",1.49
"936","2020-08-27",1.53
"937","2020-08-28",1.49
"938","2020-08-31",1.43
"939","2020-09-01",1.45
"940","2020-09-02",1.46
"941","2020-09-03",1.52
"942","2020-09-04",1.49
"943","2020-09-08",1.5
"944","2020-09-09",1.5
"945","2020-09-10",1.65
"946","2020-09-11",1.61
"947","2020-09-14",1.59
"948","2020-09-15",1.61
"949","2020-09-16",1.54
"950","2020-09-17",1.59
"951","2020-09-18",1.57
"952","2020-09-21",1.5
"953","2020-09-22",1.5
"954","2020-09-23",1.59
"955","2020-09-24",1.51
"956","2020-09-25",1.59
"957","2020-09-28",1.72
"958","2020-09-29",1.82
"959","2020-09-30",1.88
"960","2020-10-01",1.76
"961","2020-10-02",1.78
"962","2020-10-05",1.76
"963","2020-10-06",2.12
"964","2020-10-07",1.99
"965","2020-10-08",2.006
"966","2020-10-09",1.92
"967","2020-10-12",1.9
"968","2020-10-13",1.88
"969","2020-10-14",1.88
"970","2020-10-15",1.82
"971","2020-10-16",1.83
"972","2020-10-19",1.73
"973","2020-10-20",1.66
"974","2020-10-21",1.74
"975","2020-10-22",1.6
"976","2020-10-23",1.75
"977","2020-10-26",1.47
"978","2020-10-27",1.45
"979","2020-10-28",1.36
"980","2020-10-29",1.46
"981","2020-10-30",1.41
"982","2020-11-02",1.4
"983","2020-11-03",1.4
"984","2020-11-04",1.4
"985","2020-11-05",1.41
"986","2020-11-06",1.4
"987","2020-11-09",1.43
"988","2020-11-10",1.45
"989","2020-11-11",1.41
"990","2020-11-12",1.41
"991","2020-11-13",1.39
"992","2020-11-16",1.4
"993","2020-11-17",1.37
"994","2020-11-18",1.41
"995","2020-11-19",1.44
"996","2020-11-20",1.45
"997","2020-11-23",1.44
