"","date","ELS"
"1","2007-01-03",13.6025
"2","2007-01-04",13.935
"3","2007-01-05",13.39
"4","2007-01-08",13.3325
"5","2007-01-09",13.5475
"6","2007-01-10",13.7
"7","2007-01-11",13.86
"8","2007-01-12",13.9125
"9","2007-01-16",14.165
"10","2007-01-17",13.9825
"11","2007-01-18",13.96
"12","2007-01-19",14.165
"13","2007-01-22",13.8575
"14","2007-01-23",13.845
"15","2007-01-24",14.055
"16","2007-01-25",13.945
"17","2007-01-26",13.9425
"18","2007-01-29",13.8
"19","2007-01-30",13.775
"20","2007-01-31",13.8075
"21","2007-02-01",14.0375
"22","2007-02-02",13.875
"23","2007-02-05",13.78
"24","2007-02-06",14.325
"25","2007-02-07",14.6575
"26","2007-02-08",14.73
"27","2007-02-09",14.9175
"28","2007-02-12",14.3225
"29","2007-02-13",14.4725
"30","2007-02-14",14.355
"31","2007-02-15",14.645
"32","2007-02-16",14.6
"33","2007-02-20",14.7675
"34","2007-02-21",14.7425
"35","2007-02-22",14.7875
"36","2007-02-23",14.575
"37","2007-02-26",14.3825
"38","2007-02-27",14.0125
"39","2007-02-28",14.0625
"40","2007-03-01",14.175
"41","2007-03-02",13.8875
"42","2007-03-05",13.19
"43","2007-03-06",13.44
"44","2007-03-07",13.1675
"45","2007-03-08",13.15
"46","2007-03-09",13.3325
"47","2007-03-12",13.3575
"48","2007-03-13",12.95
"49","2007-03-14",13.1025
"50","2007-03-15",13.0825
"51","2007-03-16",12.96
"52","2007-03-19",13.135
"53","2007-03-20",13.26
"54","2007-03-21",13.5
"55","2007-03-22",13.38
"56","2007-03-23",13.405
"57","2007-03-26",13.29
"58","2007-03-27",13.205
"59","2007-03-28",13.22
"60","2007-03-29",13.235
"61","2007-03-30",13.5025
"62","2007-04-02",13.62
"63","2007-04-03",13.96
"64","2007-04-04",13.975
"65","2007-04-05",13.975
"66","2007-04-09",13.945
"67","2007-04-10",13.91
"68","2007-04-11",13.65
"69","2007-04-12",13.6475
"70","2007-04-13",13.74
"71","2007-04-16",13.885
"72","2007-04-17",14.1
"73","2007-04-18",13.8675
"74","2007-04-19",13.85
"75","2007-04-20",13.9375
"76","2007-04-23",14.115
"77","2007-04-24",13.98
"78","2007-04-25",13.98
"79","2007-04-26",13.9125
"80","2007-04-27",13.8625
"81","2007-04-30",13.5675
"82","2007-05-01",13.5075
"83","2007-05-02",13.7625
"84","2007-05-03",13.5325
"85","2007-05-04",13.4675
"86","2007-05-07",13.505
"87","2007-05-08",13.355
"88","2007-05-09",13.625
"89","2007-05-10",13.4
"90","2007-05-11",13.6075
"91","2007-05-14",13.55
"92","2007-05-15",13.325
"93","2007-05-16",13.2675
"94","2007-05-17",12.985
"95","2007-05-18",12.8975
"96","2007-05-21",13.015
"97","2007-05-22",13.255
"98","2007-05-23",13.245
"99","2007-05-24",12.94
"100","2007-05-25",13.05
"101","2007-05-29",13.48
"102","2007-05-30",13.71
"103","2007-05-31",13.615
"104","2007-06-01",13.585
"105","2007-06-04",13.6625
"106","2007-06-05",13.3375
"107","2007-06-06",13.325
"108","2007-06-07",13.005
"109","2007-06-08",13.175
"110","2007-06-11",12.985
"111","2007-06-12",12.825
"112","2007-06-13",13.0925
"113","2007-06-14",12.9375
"114","2007-06-15",13.155
"115","2007-06-18",13.07
"116","2007-06-19",13.075
"117","2007-06-20",12.8225
"118","2007-06-21",12.695
"119","2007-06-22",12.72
"120","2007-06-25",12.595
"121","2007-06-26",12.605
"122","2007-06-27",12.85
"123","2007-06-28",12.8175
"124","2007-06-29",13.0475
"125","2007-07-02",13.4
"126","2007-07-03",13.3275
"127","2007-07-05",13.455
"128","2007-07-06",13.35
"129","2007-07-09",13.2625
"130","2007-07-10",12.8425
"131","2007-07-11",12.8225
"132","2007-07-12",12.925
"133","2007-07-13",13
"134","2007-07-16",13.015
"135","2007-07-17",12.6875
"136","2007-07-18",12.65
"137","2007-07-19",12.675
"138","2007-07-20",12.25
"139","2007-07-23",12.05
"140","2007-07-24",11.745
"141","2007-07-25",11.7825
"142","2007-07-26",11.715
"143","2007-07-27",11.375
"144","2007-07-30",11.465
"145","2007-07-31",11.34
"146","2007-08-01",11.4175
"147","2007-08-02",11.7
"148","2007-08-03",11.1525
"149","2007-08-06",11.7
"150","2007-08-07",11.725
"151","2007-08-08",12.39
"152","2007-08-09",12.4025
"153","2007-08-10",12.095
"154","2007-08-13",11.8375
"155","2007-08-14",11.5
"156","2007-08-15",11.5475
"157","2007-08-16",11.9625
"158","2007-08-17",12.3
"159","2007-08-20",12.19
"160","2007-08-21",12.52
"161","2007-08-22",12.375
"162","2007-08-23",12.22
"163","2007-08-24",12.0975
"164","2007-08-27",11.9
"165","2007-08-28",11.435
"166","2007-08-29",11.8425
"167","2007-08-30",11.8725
"168","2007-08-31",12.175
"169","2007-09-04",12.3925
"170","2007-09-05",12.0025
"171","2007-09-06",12.2925
"172","2007-09-07",11.935
"173","2007-09-10",12.0625
"174","2007-09-11",12.345
"175","2007-09-12",12.3125
"176","2007-09-13",12.61
"177","2007-09-14",12.5725
"178","2007-09-17",12.2875
"179","2007-09-18",12.835
"180","2007-09-19",13.1175
"181","2007-09-20",13.04
"182","2007-09-21",12.9375
"183","2007-09-24",13.32
"184","2007-09-25",13.0675
"185","2007-09-26",13.155
"186","2007-09-27",13.15
"187","2007-09-28",12.95
"188","2007-10-01",13.13
"189","2007-10-02",13.5
"190","2007-10-03",13.5225
"191","2007-10-04",13.5225
"192","2007-10-05",13.8275
"193","2007-10-08",13.615
"194","2007-10-09",13.5625
"195","2007-10-10",13.6425
"196","2007-10-11",13.57
"197","2007-10-12",13.43
"198","2007-10-15",13.025
"199","2007-10-16",12.9675
"200","2007-10-17",12.825
"201","2007-10-18",12.7525
"202","2007-10-19",12.06
"203","2007-10-22",12.225
"204","2007-10-23",12.4575
"205","2007-10-24",12.335
"206","2007-10-25",12.4
"207","2007-10-26",12.475
"208","2007-10-29",12.4025
"209","2007-10-30",12.425
"210","2007-10-31",12.56
"211","2007-11-01",11.8975
"212","2007-11-02",11.595
"213","2007-11-05",11.5825
"214","2007-11-06",11.8975
"215","2007-11-07",11.4175
"216","2007-11-08",11.5325
"217","2007-11-09",11.825
"218","2007-11-12",11.7025
"219","2007-11-13",11.9
"220","2007-11-14",11.6025
"221","2007-11-15",11.6825
"222","2007-11-16",11.5225
"223","2007-11-19",11.405
"224","2007-11-20",11.19
"225","2007-11-21",11.3225
"226","2007-11-23",11.6825
"227","2007-11-26",11.115
"228","2007-11-27",11.22
"229","2007-11-28",11.585
"230","2007-11-29",11.5375
"231","2007-11-30",11.5975
"232","2007-12-03",11.575
"233","2007-12-04",11.235
"234","2007-12-05",11.6425
"235","2007-12-06",12.015
"236","2007-12-07",12.155
"237","2007-12-10",12.47
"238","2007-12-11",11.91
"239","2007-12-12",11.7375
"240","2007-12-13",11.705
"241","2007-12-14",11.325
"242","2007-12-17",11.0825
"243","2007-12-18",11.1875
"244","2007-12-19",11.395
"245","2007-12-20",11.47
"246","2007-12-21",11.5575
"247","2007-12-24",12.0325
"248","2007-12-26",11.91
"249","2007-12-27",11.5975
"250","2007-12-28",11.3125
"251","2007-12-31",11.4175
"252","2008-01-02",11.3575
"253","2008-01-03",10.95
"254","2008-01-04",10.65
"255","2008-01-07",10.58
"256","2008-01-08",10.19
"257","2008-01-09",10.5375
"258","2008-01-10",10.66
"259","2008-01-11",10.615
"260","2008-01-14",10.5875
"261","2008-01-15",10.3625
"262","2008-01-16",10.5375
"263","2008-01-17",10.49
"264","2008-01-18",10.235
"265","2008-01-22",10.64
"266","2008-01-23",11.475
"267","2008-01-24",11.1925
"268","2008-01-25",10.99
"269","2008-01-28",11.4075
"270","2008-01-29",11.11
"271","2008-01-30",10.7925
"272","2008-01-31",10.9175
"273","2008-02-01",11.525
"274","2008-02-04",11.72
"275","2008-02-05",11.4225
"276","2008-02-06",11.4
"277","2008-02-07",11.63
"278","2008-02-08",11.63
"279","2008-02-11",11.365
"280","2008-02-12",11.55
"281","2008-02-13",12.02
"282","2008-02-14",11.8375
"283","2008-02-15",11.665
"284","2008-02-19",11.625
"285","2008-02-20",11.8825
"286","2008-02-21",11.5
"287","2008-02-22",11.6875
"288","2008-02-25",12.26
"289","2008-02-26",12.25
"290","2008-02-27",12.0175
"291","2008-02-28",11.6575
"292","2008-02-29",11.42
"293","2008-03-03",11.5325
"294","2008-03-04",11.4775
"295","2008-03-05",11.3175
"296","2008-03-06",10.9625
"297","2008-03-07",11.135
"298","2008-03-10",10.975
"299","2008-03-11",11.7375
"300","2008-03-12",11.28
"301","2008-03-13",11.54
"302","2008-03-14",11.4675
"303","2008-03-17",11.6675
"304","2008-03-18",12.555
"305","2008-03-19",12.4625
"306","2008-03-20",12.6025
"307","2008-03-24",12.8
"308","2008-03-25",13.0225
"309","2008-03-26",12.67
"310","2008-03-27",12.435
"311","2008-03-28",12.34
"312","2008-03-31",12.3425
"313","2008-04-01",13.0875
"314","2008-04-02",12.9075
"315","2008-04-03",13.1475
"316","2008-04-04",13.1775
"317","2008-04-07",12.9575
"318","2008-04-08",12.855
"319","2008-04-09",12.4775
"320","2008-04-10",12.6075
"321","2008-04-11",12.375
"322","2008-04-14",12.265
"323","2008-04-15",12.4025
"324","2008-04-16",12.87
"325","2008-04-17",12.7225
"326","2008-04-18",12.62
"327","2008-04-21",12.5675
"328","2008-04-22",12.3425
"329","2008-04-23",12.5025
"330","2008-04-24",12.75
"331","2008-04-25",12.615
"332","2008-04-28",12.5675
"333","2008-04-29",12.4875
"334","2008-04-30",12.36
"335","2008-05-01",12.83
"336","2008-05-02",12.5925
"337","2008-05-05",12.555
"338","2008-05-06",12.6225
"339","2008-05-07",12.2225
"340","2008-05-08",12.0825
"341","2008-05-09",12.3075
"342","2008-05-12",12.6775
"343","2008-05-13",12.66
"344","2008-05-14",12.6075
"345","2008-05-15",12.705
"346","2008-05-16",12.66
"347","2008-05-19",12.5125
"348","2008-05-20",12.4925
"349","2008-05-21",12.3825
"350","2008-05-22",12.5175
"351","2008-05-23",12.5525
"352","2008-05-27",12.535
"353","2008-05-28",12.4975
"354","2008-05-29",12.475
"355","2008-05-30",12.4225
"356","2008-06-02",12.1625
"357","2008-06-03",12.2575
"358","2008-06-04",12.395
"359","2008-06-05",12.7375
"360","2008-06-06",12.1075
"361","2008-06-09",11.88
"362","2008-06-10",12.05
"363","2008-06-11",11.855
"364","2008-06-12",11.71
"365","2008-06-13",12.0525
"366","2008-06-16",12.2525
"367","2008-06-17",12
"368","2008-06-18",11.8175
"369","2008-06-19",11.9875
"370","2008-06-20",11.795
"371","2008-06-23",11.4875
"372","2008-06-24",11.545
"373","2008-06-25",11.7275
"374","2008-06-26",11.385
"375","2008-06-27",11.0975
"376","2008-06-30",11
"377","2008-07-01",11.0325
"378","2008-07-02",10.945
"379","2008-07-03",10.9075
"380","2008-07-07",10.7675
"381","2008-07-08",11.38
"382","2008-07-09",10.2775
"383","2008-07-10",10.67
"384","2008-07-11",10.805
"385","2008-07-14",10.4375
"386","2008-07-15",10.605
"387","2008-07-16",10.95
"388","2008-07-17",11.22
"389","2008-07-18",11.1
"390","2008-07-21",11.3775
"391","2008-07-22",11.95
"392","2008-07-23",12.15
"393","2008-07-24",11.43
"394","2008-07-25",11.7675
"395","2008-07-28",11.6025
"396","2008-07-29",12.23
"397","2008-07-30",12.0675
"398","2008-07-31",12.0025
"399","2008-08-01",12.0375
"400","2008-08-04",11.905
"401","2008-08-05",12.2825
"402","2008-08-06",12.1125
"403","2008-08-07",11.85
"404","2008-08-08",12.27
"405","2008-08-11",12.325
"406","2008-08-12",12.1925
"407","2008-08-13",12.375
"408","2008-08-14",12.7
"409","2008-08-15",12.5225
"410","2008-08-18",12.3625
"411","2008-08-19",12.245
"412","2008-08-20",11.9925
"413","2008-08-21",11.945
"414","2008-08-22",12.37
"415","2008-08-25",11.975
"416","2008-08-26",12.005
"417","2008-08-27",12.0625
"418","2008-08-28",12.445
"419","2008-08-29",12.42
"420","2008-09-02",12.6575
"421","2008-09-03",12.8375
"422","2008-09-04",12.49
"423","2008-09-05",12.4825
"424","2008-09-08",12.7975
"425","2008-09-09",12.3
"426","2008-09-10",12.6325
"427","2008-09-11",12.39
"428","2008-09-12",12.3825
"429","2008-09-15",11.765
"430","2008-09-16",12.51
"431","2008-09-17",12.055
"432","2008-09-18",13.03
"433","2008-09-19",13.5625
"434","2008-09-22",12.7225
"435","2008-09-23",12.9
"436","2008-09-24",12.7225
"437","2008-09-25",12.95
"438","2008-09-26",13.4775
"439","2008-09-29",12.7925
"440","2008-09-30",13.2575
"441","2008-10-01",12.96
"442","2008-10-02",12.115
"443","2008-10-03",11.2575
"444","2008-10-06",10.75
"445","2008-10-07",10.1875
"446","2008-10-08",10.005
"447","2008-10-09",9.4275
"448","2008-10-10",10.7925
"449","2008-10-13",11.1675
"450","2008-10-14",10.2625
"451","2008-10-15",8.8975
"452","2008-10-16",9.73
"453","2008-10-17",9.5425
"454","2008-10-20",9.495
"455","2008-10-21",9.59
"456","2008-10-22",9.2675
"457","2008-10-23",9.6525
"458","2008-10-24",8.9825
"459","2008-10-27",8.72
"460","2008-10-28",9.98
"461","2008-10-29",9.69
"462","2008-10-30",9.9025
"463","2008-10-31",10.4975
"464","2008-11-03",10.1825
"465","2008-11-04",10.3475
"466","2008-11-05",9.675
"467","2008-11-06",9.4125
"468","2008-11-07",9.9725
"469","2008-11-10",9.4475
"470","2008-11-11",9.41
"471","2008-11-12",8.755
"472","2008-11-13",9.3525
"473","2008-11-14",8.3575
"474","2008-11-17",8.065
"475","2008-11-18",7.87
"476","2008-11-19",6.89
"477","2008-11-20",5.9775
"478","2008-11-21",6.715
"479","2008-11-24",8.12
"480","2008-11-25",8.4025
"481","2008-11-26",8.5025
"482","2008-11-28",8.65
"483","2008-12-01",6.875
"484","2008-12-02",7.495
"485","2008-12-03",7.6775
"486","2008-12-04",7.7575
"487","2008-12-05",8.79
"488","2008-12-08",9.61
"489","2008-12-09",8.785
"490","2008-12-10",9.6275
"491","2008-12-11",8.2925
"492","2008-12-12",8.99
"493","2008-12-15",8.5525
"494","2008-12-16",9.7525
"495","2008-12-17",10.0025
"496","2008-12-18",9.06
"497","2008-12-19",9.7475
"498","2008-12-22",9.4175
"499","2008-12-23",9.0675
"500","2008-12-24",9.0125
"501","2008-12-26",9.04
"502","2008-12-29",8.5475
"503","2008-12-30",9.09
"504","2008-12-31",9.59
"505","2009-01-02",9.2675
"506","2009-01-05",9.22
"507","2009-01-06",9.42
"508","2009-01-07",9.47
"509","2009-01-08",9.5675
"510","2009-01-09",9.2625
"511","2009-01-12",8.86
"512","2009-01-13",9.19
"513","2009-01-14",8.835
"514","2009-01-15",9.035
"515","2009-01-16",9.385
"516","2009-01-20",8.1725
"517","2009-01-21",9.03
"518","2009-01-22",8.6825
"519","2009-01-23",8.8125
"520","2009-01-26",8.9225
"521","2009-01-27",9.325
"522","2009-01-28",10.115
"523","2009-01-29",9.7425
"524","2009-01-30",9.4325
"525","2009-02-02",9.425
"526","2009-02-03",9.53
"527","2009-02-04",9.32
"528","2009-02-05",9.295
"529","2009-02-06",9.93
"530","2009-02-09",10.07
"531","2009-02-10",9.2
"532","2009-02-11",9.415
"533","2009-02-12",9.1025
"534","2009-02-13",8.8575
"535","2009-02-17",8.485
"536","2009-02-18",8.45
"537","2009-02-19",7.88
"538","2009-02-20",8.385
"539","2009-02-23",7.8825
"540","2009-02-24",8.55
"541","2009-02-25",8.58
"542","2009-02-26",8.2125
"543","2009-02-27",8.3325
"544","2009-03-02",7.555
"545","2009-03-03",7.58
"546","2009-03-04",7.8675
"547","2009-03-05",7.46
"548","2009-03-06",7.6425
"549","2009-03-09",7.6825
"550","2009-03-10",8.655
"551","2009-03-11",8.765
"552","2009-03-12",9.64
"553","2009-03-13",9.31
"554","2009-03-16",8.715
"555","2009-03-17",9.4825
"556","2009-03-18",9.5775
"557","2009-03-19",9.6825
"558","2009-03-20",9.22
"559","2009-03-23",10.595
"560","2009-03-24",9.5625
"561","2009-03-25",9.5925
"562","2009-03-26",9.955
"563","2009-03-27",9.52
"564","2009-03-30",8.9575
"565","2009-03-31",9.525
"566","2009-04-01",9.4725
"567","2009-04-02",9.9925
"568","2009-04-03",10.495
"569","2009-04-06",10.6725
"570","2009-04-07",10.1675
"571","2009-04-08",10.5
"572","2009-04-09",11.45
"573","2009-04-13",11.25
"574","2009-04-14",10.055
"575","2009-04-15",10.61
"576","2009-04-16",10.8875
"577","2009-04-17",10.685
"578","2009-04-20",9.5375
"579","2009-04-21",10.16
"580","2009-04-22",9.6225
"581","2009-04-23",9.7575
"582","2009-04-24",10.335
"583","2009-04-27",9.495
"584","2009-04-28",9.8825
"585","2009-04-29",10.2575
"586","2009-04-30",9.9175
"587","2009-05-01",9.3225
"588","2009-05-04",9.8575
"589","2009-05-05",9.5025
"590","2009-05-06",9.6725
"591","2009-05-07",8.99
"592","2009-05-08",9.565
"593","2009-05-11",9.4375
"594","2009-05-12",9.54
"595","2009-05-13",9.27
"596","2009-05-14",9.6325
"597","2009-05-15",9.45
"598","2009-05-18",9.905
"599","2009-05-19",9.6725
"600","2009-05-20",9.4475
"601","2009-05-21",9.44
"602","2009-05-22",9.135
"603","2009-05-26",9.6475
"604","2009-05-27",9.2225
"605","2009-05-28",9.3825
"606","2009-05-29",9.81
"607","2009-06-01",10.24
"608","2009-06-02",10.2975
"609","2009-06-03",10.4025
"610","2009-06-04",10.4975
"611","2009-06-05",10.255
"612","2009-06-08",10.0625
"613","2009-06-09",10.065
"614","2009-06-10",9.935
"615","2009-06-11",9.75
"616","2009-06-12",10.205
"617","2009-06-15",9.805
"618","2009-06-16",9.6675
"619","2009-06-17",9.6225
"620","2009-06-18",9.5875
"621","2009-06-19",9.4625
"622","2009-06-22",9.1425
"623","2009-06-23",8.435
"624","2009-06-24",8.83
"625","2009-06-25",9.0225
"626","2009-06-26",9.175
"627","2009-06-29",9.16
"628","2009-06-30",9.295
"629","2009-07-01",9.3075
"630","2009-07-02",8.9
"631","2009-07-06",9.1875
"632","2009-07-07",8.8925
"633","2009-07-08",8.825
"634","2009-07-09",8.7075
"635","2009-07-10",8.7575
"636","2009-07-13",9.0575
"637","2009-07-14",9.1575
"638","2009-07-15",9.555
"639","2009-07-16",9.7175
"640","2009-07-17",9.5675
"641","2009-07-20",9.7925
"642","2009-07-21",9.78
"643","2009-07-22",9.8075
"644","2009-07-23",10.2225
"645","2009-07-24",10.225
"646","2009-07-27",10.29
"647","2009-07-28",10.3625
"648","2009-07-29",10.145
"649","2009-07-30",10.4075
"650","2009-07-31",10.4175
"651","2009-08-03",10.4975
"652","2009-08-04",10.835
"653","2009-08-05",10.9525
"654","2009-08-06",10.8125
"655","2009-08-07",11.2
"656","2009-08-10",10.8525
"657","2009-08-11",10.675
"658","2009-08-12",10.7475
"659","2009-08-13",10.7225
"660","2009-08-14",10.6525
"661","2009-08-17",10.1425
"662","2009-08-18",10.145
"663","2009-08-19",9.95
"664","2009-08-20",10.09
"665","2009-08-21",10.27
"666","2009-08-24",10.335
"667","2009-08-25",10.3775
"668","2009-08-26",10.44
"669","2009-08-27",10.505
"670","2009-08-28",10.3275
"671","2009-08-31",10.0625
"672","2009-09-01",9.63
"673","2009-09-02",9.5025
"674","2009-09-03",9.81
"675","2009-09-04",9.95
"676","2009-09-08",10.3975
"677","2009-09-09",10.5425
"678","2009-09-10",10.7025
"679","2009-09-11",10.6275
"680","2009-09-14",10.9125
"681","2009-09-15",10.9275
"682","2009-09-16",11.3075
"683","2009-09-17",11.3125
"684","2009-09-18",11.45
"685","2009-09-21",11.44
"686","2009-09-22",11.775
"687","2009-09-23",11.1975
"688","2009-09-24",10.7475
"689","2009-09-25",10.72
"690","2009-09-28",11.0675
"691","2009-09-29",10.82
"692","2009-09-30",10.6975
"693","2009-10-01",10.2925
"694","2009-10-02",10.4
"695","2009-10-05",10.8525
"696","2009-10-06",11.0575
"697","2009-10-07",11.08
"698","2009-10-08",11.345
"699","2009-10-09",11.46
"700","2009-10-12",11.2575
"701","2009-10-13",11.085
"702","2009-10-14",11.415
"703","2009-10-15",11.2625
"704","2009-10-16",11.115
"705","2009-10-19",11.2775
"706","2009-10-20",11.5475
"707","2009-10-21",11.29
"708","2009-10-22",11.5375
"709","2009-10-23",11.5075
"710","2009-10-26",11.5525
"711","2009-10-27",11.5325
"712","2009-10-28",11.4075
"713","2009-10-29",11.63
"714","2009-10-30",11.6125
"715","2009-11-02",11.6725
"716","2009-11-03",11.74
"717","2009-11-04",11.4025
"718","2009-11-05",11.65
"719","2009-11-06",11.48
"720","2009-11-09",11.9425
"721","2009-11-10",11.54
"722","2009-11-11",11.915
"723","2009-11-12",11.7375
"724","2009-11-13",11.9175
"725","2009-11-16",12.345
"726","2009-11-17",12.1875
"727","2009-11-18",12.4
"728","2009-11-19",12.0725
"729","2009-11-20",11.945
"730","2009-11-23",12.07
