"","date","W"
"953","2018-07-16",120.769997
"954","2018-07-17",124.650002
"955","2018-07-18",124.25
"956","2018-07-19",125.610001
"957","2018-07-20",126.5
"958","2018-07-23",126.879997
"959","2018-07-24",122.489998
"960","2018-07-25",125.970001
"961","2018-07-26",118.470001
"962","2018-07-27",115.5
"963","2018-07-30",109.669998
"964","2018-07-31",108.82
"965","2018-08-01",107.230003
"966","2018-08-02",115.32
"967","2018-08-03",111.639999
"968","2018-08-06",114.5
"969","2018-08-07",114.949997
"970","2018-08-08",115.769997
"971","2018-08-09",119.720001
"972","2018-08-10",123.389999
"973","2018-08-13",122.269997
"974","2018-08-14",122.239998
"975","2018-08-15",119.43
"976","2018-08-16",118.68
"977","2018-08-17",119.309998
"978","2018-08-20",121.989998
"979","2018-08-21",124.949997
"980","2018-08-22",127.339996
"981","2018-08-23",130.820007
"982","2018-08-24",128.529999
"983","2018-08-27",128.740005
"984","2018-08-28",130.639999
"985","2018-08-29",131.800003
"986","2018-08-30",132.960007
"987","2018-08-31",135.169998
"988","2018-09-04",138.860001
"989","2018-09-05",133.460007
"990","2018-09-06",132.949997
"991","2018-09-07",133.860001
"992","2018-09-10",138.779999
"993","2018-09-11",143.960007
"994","2018-09-12",149.5
"995","2018-09-13",148.039993
"996","2018-09-14",149.919998
"997","2018-09-17",142.229996
"998","2018-09-18",143.259995
"999","2018-09-19",139.029999
"1000","2018-09-20",137.610001
"1001","2018-09-21",133.979996
"1002","2018-09-24",137.679993
"1003","2018-09-25",141.139999
"1004","2018-09-26",141.720001
"1005","2018-09-27",145.619995
"1006","2018-09-28",147.669998
"1007","2018-10-01",143.639999
"1008","2018-10-02",134.779999
"1009","2018-10-03",138.130005
"1010","2018-10-04",133.169998
"1011","2018-10-05",132.899994
"1012","2018-10-08",129.119995
"1013","2018-10-09",127.709999
"1014","2018-10-10",119.589996
"1015","2018-10-11",116
"1016","2018-10-12",122.669998
"1017","2018-10-15",121.050003
"1018","2018-10-16",125.110001
"1019","2018-10-17",124.709999
"1020","2018-10-18",123.260002
"1021","2018-10-19",122.529999
"1022","2018-10-22",124.68
"1023","2018-10-23",119.879997
"1024","2018-10-24",110.059998
"1025","2018-10-25",115.660004
"1026","2018-10-26",108.730003
"1027","2018-10-29",102.599998
"1028","2018-10-30",106.449997
"1029","2018-10-31",110.290001
"1030","2018-11-01",96.160004
"1031","2018-11-02",92.959999
"1032","2018-11-05",97.040001
"1033","2018-11-06",93.5
"1034","2018-11-07",97.93
"1035","2018-11-08",98.050003
"1036","2018-11-09",93.410004
"1037","2018-11-12",91.580002
"1038","2018-11-13",92.709999
"1039","2018-11-14",87.849998
"1040","2018-11-15",89
"1041","2018-11-16",87.790001
"1042","2018-11-19",82.599998
"1043","2018-11-20",84.550003
"1044","2018-11-21",88.160004
"1045","2018-11-23",88.440002
"1046","2018-11-26",91.5
"1047","2018-11-27",91.599998
"1048","2018-11-28",104.889999
"1049","2018-11-29",105.389999
"1050","2018-11-30",106.199997
"1051","2018-12-03",112.290001
"1052","2018-12-04",108.239998
"1053","2018-12-06",111.019997
"1054","2018-12-07",104.769997
"1055","2018-12-10",108.290001
"1056","2018-12-11",107.870003
"1057","2018-12-12",107.870003
"1058","2018-12-13",103.949997
"1059","2018-12-14",103.290001
"1060","2018-12-17",93.449997
"1061","2018-12-18",93.25
"1062","2018-12-19",90.410004
"1063","2018-12-20",85.120003
"1064","2018-12-21",82.139999
"1065","2018-12-24",80.440002
"1066","2018-12-26",89.809998
"1067","2018-12-27",92.169998
"1068","2018-12-28",90.739998
"1069","2018-12-31",90.080002
"1070","2019-01-02",90.470001
"1071","2019-01-03",84.580002
"1072","2019-01-04",90.059998
"1073","2019-01-07",95.550003
"1074","2019-01-08",96.760002
"1075","2019-01-09",98.32
"1076","2019-01-10",99.230003
"1077","2019-01-11",96.400002
"1078","2019-01-14",93.660004
"1079","2019-01-15",93.870003
"1080","2019-01-16",95.709999
"1081","2019-01-17",96.519997
"1082","2019-01-18",102.139999
"1083","2019-01-22",97.239998
"1084","2019-01-23",95.980003
"1085","2019-01-24",99.860001
"1086","2019-01-25",102.190002
"1087","2019-01-28",104.470001
"1088","2019-01-29",104.220001
"1089","2019-01-30",107.790001
"1090","2019-01-31",109.459999
"1091","2019-02-01",109.989998
"1092","2019-02-04",113.610001
"1093","2019-02-05",117
"1094","2019-02-06",119.650002
"1095","2019-02-07",116.610001
"1096","2019-02-08",120.419998
"1097","2019-02-11",119.440002
"1098","2019-02-12",120.919998
"1099","2019-02-13",119.769997
"1100","2019-02-14",120.080002
"1101","2019-02-15",122.110001
"1102","2019-02-19",120.129997
"1103","2019-02-20",117.989998
"1104","2019-02-21",117.279999
"1105","2019-02-22",149.949997
"1106","2019-02-25",160.279999
"1107","2019-02-26",163.509995
"1108","2019-02-27",163.850006
"1109","2019-02-28",165.679993
"1110","2019-03-01",169.830002
"1111","2019-03-04",166.490005
"1112","2019-03-05",166.229996
"1113","2019-03-06",164.970001
"1114","2019-03-07",163.270004
"1115","2019-03-08",165.100006
"1116","2019-03-11",170.169998
"1117","2019-03-12",171.570007
"1118","2019-03-13",168.720001
"1119","2019-03-14",165.320007
"1120","2019-03-15",166.009995
"1121","2019-03-18",169.25
"1122","2019-03-19",168.320007
"1123","2019-03-20",171.139999
"1124","2019-03-21",171.369995
"1125","2019-03-22",158.5
"1126","2019-03-25",161.550003
"1127","2019-03-26",158.5
"1128","2019-03-27",150.320007
"1129","2019-03-28",149.789993
"1130","2019-03-29",148.449997
"1131","2019-04-01",149
"1132","2019-04-02",149.389999
"1133","2019-04-03",156.039993
"1134","2019-04-04",155.029999
"1135","2019-04-05",152.5
"1136","2019-04-08",149.919998
"1137","2019-04-09",145.630005
"1138","2019-04-10",146.940002
"1139","2019-04-11",147.520004
"1140","2019-04-12",147.229996
"1141","2019-04-15",148.029999
"1142","2019-04-16",149.529999
"1143","2019-04-17",145.75
"1144","2019-04-18",145.210007
"1145","2019-04-22",147.860001
"1146","2019-04-23",151.089996
"1147","2019-04-24",152.050003
"1148","2019-04-25",153.75
"1149","2019-04-26",154.490005
"1150","2019-04-29",161.539993
"1151","2019-04-30",162.149994
"1152","2019-05-01",163.529999
"1153","2019-05-02",151.960007
"1154","2019-05-03",148.820007
"1155","2019-05-06",151.820007
"1156","2019-05-07",145.940002
"1157","2019-05-08",148.869995
"1158","2019-05-09",147.889999
"1159","2019-05-10",145.270004
"1160","2019-05-13",137.779999
"1161","2019-05-14",141.800003
"1162","2019-05-15",144.220001
"1163","2019-05-16",148.259995
"1164","2019-05-17",150.399994
"1165","2019-05-20",152.740005
"1166","2019-05-21",152.279999
"1167","2019-05-22",151.199997
"1168","2019-05-23",142.899994
"1169","2019-05-24",143.199997
"1170","2019-05-28",144.729996
"1171","2019-05-29",141.559998
"1172","2019-05-30",144.5
"1173","2019-05-31",144.009995
"1174","2019-06-03",141.529999
"1175","2019-06-04",144.820007
"1176","2019-06-05",153.889999
"1177","2019-06-06",153.289993
"1178","2019-06-07",154.279999
"1179","2019-06-10",155.320007
"1180","2019-06-11",157.300003
"1181","2019-06-12",158.910004
"1182","2019-06-13",161.710007
"1183","2019-06-14",158.210007
"1184","2019-06-17",158.479996
"1185","2019-06-18",156.330002
"1186","2019-06-19",162.470001
"1187","2019-06-20",153.419998
"1188","2019-06-21",153.770004
"1189","2019-06-24",152.410004
"1190","2019-06-25",144.399994
"1191","2019-06-26",145.809998
"1192","2019-06-27",147.649994
"1193","2019-06-28",146
"1194","2019-07-01",143.100006
"1195","2019-07-02",143.509995
"1196","2019-07-03",142.949997
"1197","2019-07-05",145.149994
"1198","2019-07-08",140.509995
"1199","2019-07-09",147.309998
"1200","2019-07-10",150.179993
"1201","2019-07-11",150.179993
"1202","2019-07-12",150.110001
"1203","2019-07-15",151.020004
"1204","2019-07-16",149.949997
"1205","2019-07-17",152
"1206","2019-07-18",143.100006
"1207","2019-07-19",145.380005
"1208","2019-07-22",145
"1209","2019-07-23",144.820007
"1210","2019-07-24",140.149994
"1211","2019-07-25",134.589996
"1212","2019-07-26",138.059998
"1213","2019-07-29",134
"1214","2019-07-30",132.449997
"1215","2019-07-31",131.160004
"1216","2019-08-01",129.600006
"1217","2019-08-02",127.339996
"1218","2019-08-05",123.18
"1219","2019-08-06",122.589996
"1220","2019-08-07",122.82
"1221","2019-08-08",125.139999
"1222","2019-08-09",124.910004
"1223","2019-08-12",124.07
"1224","2019-08-13",125
"1225","2019-08-14",112.059998
"1226","2019-08-15",107.339996
"1227","2019-08-16",110.419998
"1228","2019-08-19",112.059998
"1229","2019-08-20",112.300003
"1230","2019-08-21",115.089996
"1231","2019-08-22",117.199997
"1232","2019-08-23",110.169998
"1233","2019-08-26",108.300003
"1234","2019-08-27",108.230003
"1235","2019-08-28",113.629997
"1236","2019-08-29",113.919998
"1237","2019-08-30",112.739998
"1238","2019-09-03",109.279999
"1239","2019-09-04",118.099998
"1240","2019-09-05",119.599998
"1241","2019-09-06",116.800003
"1242","2019-09-09",124
"1243","2019-09-10",123.739998
"1244","2019-09-11",131.570007
"1245","2019-09-12",133.830002
"1246","2019-09-13",132.710007
"1247","2019-09-16",133.660004
"1248","2019-09-17",134.100006
"1249","2019-09-18",131.619995
"1250","2019-09-19",128.669998
"1251","2019-09-20",122.75
"1252","2019-09-23",118.290001
"1253","2019-09-24",116.040001
"1254","2019-09-25",118.470001
"1255","2019-09-26",117.120003
"1256","2019-09-27",114.040001
"1257","2019-09-30",112.120003
"1258","2019-10-01",105.550003
"1259","2019-10-02",103.040001
"1260","2019-10-03",105.790001
"1261","2019-10-04",106.769997
"1262","2019-10-07",103.760002
"1263","2019-10-08",104.489998
"1264","2019-10-09",104.639999
"1265","2019-10-10",104.660004
"1266","2019-10-11",107.769997
"1267","2019-10-14",106.32
"1268","2019-10-15",108.980003
"1269","2019-10-16",107.900002
"1270","2019-10-17",114.580002
"1271","2019-10-18",109.199997
"1272","2019-10-21",112.790001
"1273","2019-10-22",113.599998
"1274","2019-10-23",114.160004
"1275","2019-10-24",114.410004
"1276","2019-10-25",118.190002
"1277","2019-10-28",109.309998
"1278","2019-10-29",101.510002
"1279","2019-10-30",101.080002
"1280","2019-10-31",82.230003
"1281","2019-11-01",83.739998
"1282","2019-11-04",87.43
"1283","2019-11-05",81.5
"1284","2019-11-06",83.760002
"1285","2019-11-07",83.82
"1286","2019-11-08",84.220001
"1287","2019-11-11",83.260002
"1288","2019-11-12",84.599998
"1289","2019-11-13",83.629997
"1290","2019-11-14",83.150002
"1291","2019-11-15",83.709999
"1292","2019-11-18",86.459999
"1293","2019-11-19",83.900002
"1294","2019-11-20",82.519997
"1295","2019-11-21",82.32
"1296","2019-11-22",84.709999
"1297","2019-11-25",85.230003
"1298","2019-11-26",86.410004
"1299","2019-11-27",87.040001
"1300","2019-11-29",84.919998
"1301","2019-12-02",83
"1302","2019-12-03",83
"1303","2019-12-04",80.57
"1304","2019-12-05",79.870003
"1305","2019-12-06",84.970001
"1306","2019-12-09",88.18
"1307","2019-12-10",87.889999
"1308","2019-12-11",88.099998
"1309","2019-12-12",88.75
"1310","2019-12-13",89.93
"1311","2019-12-16",86.940002
"1312","2019-12-17",83.639999
"1313","2019-12-18",85.980003
"1314","2019-12-19",85.809998
"1315","2019-12-20",84.010002
"1316","2019-12-23",89.059998
"1317","2019-12-24",90.610001
"1318","2019-12-26",91.529999
"1319","2019-12-27",92.089996
"1320","2019-12-30",89.510002
"1321","2019-12-31",90.370003
"1322","2020-01-02",93.139999
"1323","2020-01-03",94.040001
"1324","2020-01-06",94.669998
"1325","2020-01-07",95.699997
"1326","2020-01-08",95.169998
"1327","2020-01-09",96.75
"1328","2020-01-10",95.220001
"1329","2020-01-13",101
"1330","2020-01-14",103.589996
"1331","2020-01-15",105.809998
"1332","2020-01-16",106.379997
"1333","2020-01-17",106.790001
"1334","2020-01-21",107.419998
"1335","2020-01-22",109.870003
"1336","2020-01-23",106.919998
"1337","2020-01-24",106.739998
"1338","2020-01-27",104.32
"1339","2020-01-28",106.190002
"1340","2020-01-29",103.919998
"1341","2020-01-30",103.029999
"1342","2020-01-31",93.699997
"1343","2020-02-03",97.5
"1344","2020-02-04",99.610001
"1345","2020-02-05",98.129997
"1346","2020-02-06",100.309998
"1347","2020-02-07",99.309998
"1348","2020-02-10",97.220001
"1349","2020-02-11",96.400002
"1350","2020-02-12",95.68
"1351","2020-02-13",82.160004
"1352","2020-02-14",82.459999
"1353","2020-02-18",81.550003
"1354","2020-02-19",80.629997
"1355","2020-02-20",82.330002
"1356","2020-02-21",80.139999
"1357","2020-02-24",75.540001
"1358","2020-02-25",71.650002
"1359","2020-02-26",71.150002
"1360","2020-02-27",70.349998
"1361","2020-02-28",63.209999
"1362","2020-03-02",61.77
"1363","2020-03-03",62.200001
"1364","2020-03-04",61.330002
"1365","2020-03-05",60.369999
"1366","2020-03-06",58.669998
"1367","2020-03-09",49.82
"1368","2020-03-10",49.200001
"1369","2020-03-11",45.009998
"1370","2020-03-12",33
"1371","2020-03-13",39
"1372","2020-03-16",30.459999
"1373","2020-03-17",30.65
"1374","2020-03-18",24.92
"1375","2020-03-19",23.52
"1376","2020-03-20",27.24
"1377","2020-03-23",30.440001
"1378","2020-03-24",43.48
"1379","2020-03-25",51.330002
"1380","2020-03-26",55.080002
"1381","2020-03-27",46.299999
"1382","2020-03-30",52.009998
"1383","2020-03-31",53.439999
"1384","2020-04-01",48.200001
"1385","2020-04-02",47.240002
"1386","2020-04-03",50.630001
"1387","2020-04-06",71.5
"1388","2020-04-07",77.470001
"1389","2020-04-08",77.769997
"1390","2020-04-09",76.849998
"1391","2020-04-13",81.510002
"1392","2020-04-14",86.080002
"1393","2020-04-15",81.080002
"1394","2020-04-16",83.260002
"1395","2020-04-17",90.080002
"1396","2020-04-20",100.93
"1397","2020-04-21",95.839996
"1398","2020-04-22",96.370003
"1399","2020-04-23",104.629997
"1400","2020-04-24",122.410004
"1401","2020-04-27",128.809998
"1402","2020-04-28",123.68
"1403","2020-04-29",129.940002
"1404","2020-04-30",124.040001
"1405","2020-05-01",122.5
"1406","2020-05-04",134.110001
"1407","2020-05-05",165.880005
"1408","2020-05-06",180.809998
"1409","2020-05-07",176.889999
"1410","2020-05-08",188.050003
"1411","2020-05-11",190.270004
"1412","2020-05-12",183.660004
"1413","2020-05-13",183.580002
"1414","2020-05-14",172.940002
"1415","2020-05-15",173.100006
"1416","2020-05-18",153.839996
"1417","2020-05-19",161.389999
"1418","2020-05-20",162.669998
"1419","2020-05-21",163.5
"1420","2020-05-22",165.690002
"1421","2020-05-26",158.080002
"1422","2020-05-27",153.889999
"1423","2020-05-28",162.300003
"1424","2020-05-29",171.550003
"1425","2020-06-01",167.119995
"1426","2020-06-02",188.630005
"1427","2020-06-03",181.610001
"1428","2020-06-04",177.559998
"1429","2020-06-05",170.759995
"1430","2020-06-08",175.990005
"1431","2020-06-09",172.429993
"1432","2020-06-10",182.380005
"1433","2020-06-11",178.699997
"1434","2020-06-12",184.759995
"1435","2020-06-15",193.190002
"1436","2020-06-16",191.960007
"1437","2020-06-17",202.869995
"1438","2020-06-18",200.649994
"1439","2020-06-19",209.990005
"1440","2020-06-22",208.059998
"1441","2020-06-23",207.529999
"1442","2020-06-24",200.710007
"1443","2020-06-25",205.119995
"1444","2020-06-26",201.940002
"1445","2020-06-29",200.229996
"1446","2020-06-30",197.610001
"1447","2020-07-01",219.190002
"1448","2020-07-02",214.100006
"1449","2020-07-06",221.440002
"1450","2020-07-07",225.490005
"1451","2020-07-08",221.479996
"1452","2020-07-09",228.929993
"1453","2020-07-10",223.759995
"1454","2020-07-13",210.800003
"1455","2020-07-14",220.210007
"1456","2020-07-15",217.919998
"1457","2020-07-16",219.850006
"1458","2020-07-17",215.830002
"1459","2020-07-20",229.880005
"1460","2020-07-21",225.649994
"1461","2020-07-22",226
"1462","2020-07-23",218
"1463","2020-07-24",222.789993
"1464","2020-07-27",231.410004
"1465","2020-07-28",227
"1466","2020-07-29",241.850006
"1467","2020-07-30",255.919998
"1468","2020-07-31",266.089996
"1469","2020-08-03",287.279999
"1470","2020-08-04",290.850006
"1471","2020-08-05",301.399994
"1472","2020-08-06",312.700012
"1473","2020-08-07",309.679993
"1474","2020-08-10",298
"1475","2020-08-11",309.130005
"1476","2020-08-12",301.73999
"1477","2020-08-13",314.290009
"1478","2020-08-14",309.98999
"1479","2020-08-17",314.100006
"1480","2020-08-18",326.100006
"1481","2020-08-19",333.01001
"1482","2020-08-20",328.959991
"1483","2020-08-21",340.660004
"1484","2020-08-24",338
"1485","2020-08-25",338.059998
"1486","2020-08-26",342.399994
"1487","2020-08-27",331.290009
"1488","2020-08-28",310.940002
"1489","2020-08-31",296.559998
"1490","2020-09-01",306.829987
"1491","2020-09-02",300.209991
"1492","2020-09-03",275.700012
"1493","2020-09-04",260.940002
"1494","2020-09-08",252.080002
"1495","2020-09-09",258.309998
"1496","2020-09-10",264.609985
"1497","2020-09-11",252.279999
"1498","2020-09-14",266.700012
"1499","2020-09-15",270.339996
"1500","2020-09-16",268.959991
"1501","2020-09-17",269.339996
"1502","2020-09-18",290.089996
"1503","2020-09-21",302.380005
"1504","2020-09-22",304.170013
"1505","2020-09-23",286.720001
"1506","2020-09-24",283.859985
"1507","2020-09-25",293.73999
"1508","2020-09-28",300.73999
"1509","2020-09-29",294.660004
"1510","2020-09-30",291.01001
"1511","2020-10-01",317.380005
"1512","2020-10-02",305.359985
"1513","2020-10-05",309.720001
"1514","2020-10-06",295.76001
"1515","2020-10-07",308.480011
"1516","2020-10-08",304.070007
"1517","2020-10-09",296.190002
"1518","2020-10-12",293.98999
"1519","2020-10-13",306.73999
"1520","2020-10-14",293.880005
"1521","2020-10-15",298
"1522","2020-10-16",297.079987
"1523","2020-10-19",299.950012
"1524","2020-10-20",294.540009
"1525","2020-10-21",270.269989
"1526","2020-10-22",265.869995
"1527","2020-10-23",265.850006
"1528","2020-10-26",271.359985
"1529","2020-10-27",274.339996
"1530","2020-10-28",282.73999
"1531","2020-10-29",255.759995
"1532","2020-10-30",248.029999
"1533","2020-11-02",255.639999
"1534","2020-11-03",274.109985
"1535","2020-11-04",270.149994
"1536","2020-11-05",297.220001
"1537","2020-11-06",301.130005
"1538","2020-11-09",235.330002
"1539","2020-11-10",242.710007
"1540","2020-11-11",251.740005
"1541","2020-11-12",250.539993
"1542","2020-11-13",235.839996
"1543","2020-11-16",235.410004
"1544","2020-11-17",239.059998
"1545","2020-11-18",234.660004
"1546","2020-11-19",248.550003
"1547","2020-11-20",252.539993
"1548","2020-11-23",256.390015
"1549","2020-11-24",241.729996
"1550","2020-11-25",250.559998
"1551","2020-11-27",260.679993
