"","date","AFI"
"248","2017-03-10",18.49
"249","2017-03-13",18.42
"250","2017-03-14",18.389999
"251","2017-03-15",18.469999
"252","2017-03-16",18.879999
"253","2017-03-17",19.08
"254","2017-03-20",19.02
"255","2017-03-21",18.370001
"256","2017-03-22",18.09
"257","2017-03-23",18.43
"258","2017-03-24",18.530001
"259","2017-03-27",18.51
"260","2017-03-28",18.440001
"261","2017-03-29",18.389999
"262","2017-03-30",18.34
"263","2017-03-31",18.42
"264","2017-04-03",18.42
"265","2017-04-04",18.34
"266","2017-04-05",18.26
"267","2017-04-06",18.5
"268","2017-04-07",18.629999
"269","2017-04-10",18.5
"270","2017-04-11",18.85
"271","2017-04-12",18.379999
"272","2017-04-13",18.049999
"273","2017-04-17",18.32
"274","2017-04-18",18.459999
"275","2017-04-19",18.5
"276","2017-04-20",18.76
"277","2017-04-21",18.58
"278","2017-04-24",18.870001
"279","2017-04-25",19.360001
"280","2017-04-26",19.48
"281","2017-04-27",19.52
"282","2017-04-28",19.190001
"283","2017-05-01",19.280001
"284","2017-05-02",19.190001
"285","2017-05-03",19.200001
"286","2017-05-04",19.129999
"287","2017-05-05",19.23
"288","2017-05-08",19.25
"289","2017-05-09",19.5
"290","2017-05-10",19.42
"291","2017-05-11",19.52
"292","2017-05-12",19.629999
"293","2017-05-15",19.889999
"294","2017-05-16",19.98
"295","2017-05-17",19.24
"296","2017-05-18",19.32
"297","2017-05-19",19.07
"298","2017-05-22",19.200001
"299","2017-05-23",19.1
"300","2017-05-24",19.08
"301","2017-05-25",18.83
"302","2017-05-26",18.709999
"303","2017-05-30",18.75
"304","2017-05-31",18.49
"305","2017-06-01",18.5
"306","2017-06-02",18.41
"307","2017-06-05",18.370001
"308","2017-06-06",18.41
"309","2017-06-07",18.309999
"310","2017-06-08",18.26
"311","2017-06-09",18.450001
"312","2017-06-12",18.35
"313","2017-06-13",18.459999
"314","2017-06-14",18.4
"315","2017-06-15",18.32
"316","2017-06-16",18.25
"317","2017-06-19",18.25
"318","2017-06-20",18.200001
"319","2017-06-21",18.07
"320","2017-06-22",18.370001
"321","2017-06-23",17.98
"322","2017-06-26",18.049999
"323","2017-06-27",17.92
"324","2017-06-28",18.209999
"325","2017-06-29",18.290001
"326","2017-06-30",17.969999
"327","2017-07-03",18.280001
"328","2017-07-05",18.200001
"329","2017-07-06",18.049999
"330","2017-07-07",18.23
"331","2017-07-10",17.77
"332","2017-07-11",17.5
"333","2017-07-12",17.780001
"334","2017-07-13",17.709999
"335","2017-07-14",17.809999
"336","2017-07-17",18.08
"337","2017-07-18",17.9
"338","2017-07-19",17.950001
"339","2017-07-20",17.92
"340","2017-07-21",17.690001
"341","2017-07-24",17.32
"342","2017-07-25",17.52
"343","2017-07-26",17.48
"344","2017-07-27",17.48
"345","2017-07-28",17.52
"346","2017-07-31",17.360001
"347","2017-08-01",17.4
"348","2017-08-02",17.190001
"349","2017-08-03",17.200001
"350","2017-08-04",17.280001
"351","2017-08-07",14.25
"352","2017-08-08",14.8
"353","2017-08-09",14.35
"354","2017-08-10",14.28
"355","2017-08-11",14.42
"356","2017-08-14",14.69
"357","2017-08-15",14.33
"358","2017-08-16",13.96
"359","2017-08-17",13.68
"360","2017-08-18",13.89
"361","2017-08-21",13.73
"362","2017-08-22",14.17
"363","2017-08-23",14.09
"364","2017-08-24",14.12
"365","2017-08-25",14.36
"366","2017-08-28",14.57
"367","2017-08-29",14.53
"368","2017-08-30",14.76
"369","2017-08-31",14.92
"370","2017-09-01",15.34
"371","2017-09-05",15.37
"372","2017-09-06",15.73
"373","2017-09-07",15.67
"374","2017-09-08",15.69
"375","2017-09-11",15.73
"376","2017-09-12",15.72
"377","2017-09-13",15.85
"378","2017-09-14",15.54
"379","2017-09-15",15.5
"380","2017-09-18",15.28
"381","2017-09-19",15.26
"382","2017-09-20",15.18
"383","2017-09-21",15.08
"384","2017-09-22",14.62
"385","2017-09-25",14.56
"386","2017-09-26",15.09
"387","2017-09-27",15.79
"388","2017-09-28",16.08
"389","2017-09-29",15.75
"390","2017-10-02",15.88
"391","2017-10-03",15.91
"392","2017-10-04",15.98
"393","2017-10-05",16.120001
"394","2017-10-06",16.15
"395","2017-10-09",16.24
"396","2017-10-10",16.24
"397","2017-10-11",16.41
"398","2017-10-12",16.09
"399","2017-10-13",15.97
"400","2017-10-16",15.83
"401","2017-10-17",15.59
"402","2017-10-18",15.59
"403","2017-10-19",15.72
"404","2017-10-20",15.92
"405","2017-10-23",15.92
"406","2017-10-24",15.92
"407","2017-10-25",15.52
"408","2017-10-26",15.39
"409","2017-10-27",14.95
"410","2017-10-30",14.47
"411","2017-10-31",14.8
"412","2017-11-01",14.47
"413","2017-11-02",13.96
"414","2017-11-03",14.15
"415","2017-11-06",14.96
"416","2017-11-07",15.54
"417","2017-11-08",15.66
"418","2017-11-09",15.9
"419","2017-11-10",15.82
"420","2017-11-13",15.9
"421","2017-11-14",16.040001
"422","2017-11-15",15.89
"423","2017-11-16",16.129999
"424","2017-11-17",16.52
"425","2017-11-20",17.030001
"426","2017-11-21",17.01
"427","2017-11-22",17.030001
"428","2017-11-24",17.08
"429","2017-11-27",17.110001
"430","2017-11-28",17.459999
"431","2017-11-29",17.57
"432","2017-11-30",17.52
"433","2017-12-01",17.379999
"434","2017-12-04",17.25
"435","2017-12-05",16.9
"436","2017-12-06",16.77
"437","2017-12-07",16.719999
"438","2017-12-08",16.67
"439","2017-12-11",16.5
"440","2017-12-12",16.51
"441","2017-12-13",16.450001
"442","2017-12-14",16.25
"443","2017-12-15",16.280001
"444","2017-12-18",16.4
"445","2017-12-19",16.309999
"446","2017-12-20",16.299999
"447","2017-12-21",17.34
"448","2017-12-22",17.08
"449","2017-12-26",17.219999
"450","2017-12-27",17.129999
"451","2017-12-28",17.23
"452","2017-12-29",16.92
"453","2018-01-02",17.26
"454","2018-01-03",17.01
"455","2018-01-04",17.09
"456","2018-01-05",16.98
"457","2018-01-08",16.719999
"458","2018-01-09",16.700001
"459","2018-01-10",16.610001
"460","2018-01-11",16.68
"461","2018-01-12",16.75
"462","2018-01-16",16.440001
"463","2018-01-17",16.91
"464","2018-01-18",16.719999
"465","2018-01-19",16.65
"466","2018-01-22",16.629999
"467","2018-01-23",16.65
"468","2018-01-24",16.51
"469","2018-01-25",16.299999
"470","2018-01-26",16.4
"471","2018-01-29",16
"472","2018-01-30",15.83
"473","2018-01-31",15.49
"474","2018-02-01",15.48
"475","2018-02-02",14.88
"476","2018-02-05",14.09
"477","2018-02-06",15.13
"478","2018-02-07",14.8
"479","2018-02-08",14.45
"480","2018-02-09",14.57
"481","2018-02-12",14.21
"482","2018-02-13",14.16
"483","2018-02-14",14.5
"484","2018-02-15",14.36
"485","2018-02-16",14.66
"486","2018-02-20",14.76
"487","2018-02-21",14.72
"488","2018-02-22",14.71
"489","2018-02-23",14.52
"490","2018-02-26",14.6
"491","2018-02-27",14.06
"492","2018-02-28",14.01
"493","2018-03-01",14.1
"494","2018-03-02",14.27
"495","2018-03-05",14.47
"496","2018-03-06",14.13
"497","2018-03-07",13.97
"498","2018-03-08",14.01
"499","2018-03-09",14.33
"500","2018-03-12",14.65
"501","2018-03-13",14.65
"502","2018-03-14",14.5
"503","2018-03-15",13.95
"504","2018-03-16",14.18
"505","2018-03-19",14.28
"506","2018-03-20",14.03
"507","2018-03-21",14.29
"508","2018-03-22",13.99
"509","2018-03-23",13.43
"510","2018-03-26",13.64
"511","2018-03-27",13.69
"512","2018-03-28",13.34
"513","2018-03-29",13.57
"514","2018-04-02",13.03
"515","2018-04-03",13.33
"516","2018-04-04",13.82
"517","2018-04-05",13.95
"518","2018-04-06",13.63
"519","2018-04-09",13.74
"520","2018-04-10",13.79
"521","2018-04-11",13.54
"522","2018-04-12",13.39
"523","2018-04-13",13.27
"524","2018-04-16",13.84
"525","2018-04-17",14.03
"526","2018-04-18",13.9
"527","2018-04-19",13.55
"528","2018-04-20",13.33
"529","2018-04-23",13.33
"530","2018-04-24",12.94
"531","2018-04-25",12.84
"532","2018-04-26",12.89
"533","2018-04-27",12.49
"534","2018-04-30",12.35
"535","2018-05-01",12.29
"536","2018-05-02",13.02
"537","2018-05-03",12.85
"538","2018-05-04",12.77
"539","2018-05-07",12.59
"540","2018-05-08",12.85
"541","2018-05-09",12.78
"542","2018-05-10",13
"543","2018-05-11",13.33
"544","2018-05-14",13.13
"545","2018-05-15",13.03
"546","2018-05-16",13.28
"547","2018-05-17",13.23
"548","2018-05-18",13.57
"549","2018-05-21",13.73
"550","2018-05-22",13.47
"551","2018-05-23",13.33
"552","2018-05-24",13.17
"553","2018-05-25",13.4
"554","2018-05-29",13.38
"555","2018-05-30",13.55
"556","2018-05-31",13.1
"557","2018-06-01",13.1
"558","2018-06-04",13.3
"559","2018-06-05",13.78
"560","2018-06-06",13.77
"561","2018-06-07",14.11
"562","2018-06-08",14.29
"563","2018-06-11",13.83
"564","2018-06-12",13.95
"565","2018-06-13",13.36
"566","2018-06-14",13.65
"567","2018-06-15",13.76
"568","2018-06-18",13.84
"569","2018-06-19",14.18
"570","2018-06-20",14.5
"571","2018-06-21",14.32
"572","2018-06-22",14.68
"573","2018-06-25",14.59
"574","2018-06-26",14.78
"575","2018-06-27",14.26
"576","2018-06-28",14.08
"577","2018-06-29",14.04
"578","2018-07-02",14.14
"579","2018-07-03",14.51
"580","2018-07-05",14.58
"581","2018-07-06",14.53
"582","2018-07-09",14.46
"583","2018-07-10",14.08
"584","2018-07-11",14.14
"585","2018-07-12",14.11
"586","2018-07-13",14.03
"587","2018-07-16",14.01
"588","2018-07-17",14.15
"589","2018-07-18",14.11
"590","2018-07-19",14.25
"591","2018-07-20",14.11
"592","2018-07-23",13.72
"593","2018-07-24",13.52
"594","2018-07-25",12.88
"595","2018-07-26",12.57
"596","2018-07-27",13
"597","2018-07-30",13.2
"598","2018-07-31",13.07
"599","2018-08-01",12.98
"600","2018-08-02",12.85
"601","2018-08-03",12.74
"602","2018-08-06",12.96
"603","2018-08-07",15.91
"604","2018-08-08",16
"605","2018-08-09",16.24
"606","2018-08-10",16.85
"607","2018-08-13",16.48
"608","2018-08-14",16.549999
"609","2018-08-15",16.379999
"610","2018-08-16",17.209999
"611","2018-08-17",17.459999
"612","2018-08-20",17.65
"613","2018-08-21",18.059999
"614","2018-08-22",18.030001
"615","2018-08-23",17.77
"616","2018-08-24",17.620001
"617","2018-08-27",17.690001
"618","2018-08-28",18.049999
"619","2018-08-29",18.08
"620","2018-08-30",17.780001
"621","2018-08-31",17.51
"622","2018-09-04",17.08
"623","2018-09-05",17.370001
"624","2018-09-06",17.110001
"625","2018-09-07",17.07
"626","2018-09-10",17.950001
"627","2018-09-11",18.75
"628","2018-09-12",19.08
"629","2018-09-13",19
"630","2018-09-14",19.059999
"631","2018-09-17",19.139999
"632","2018-09-18",19.27
"633","2018-09-19",19.959999
"634","2018-09-20",20.110001
"635","2018-09-21",19.809999
"636","2018-09-24",18.870001
"637","2018-09-25",18.530001
"638","2018-09-26",18.389999
"639","2018-09-27",18.299999
"640","2018-09-28",18.1
"641","2018-10-01",17.959999
"642","2018-10-02",17.709999
"643","2018-10-03",17.959999
"644","2018-10-04",17.719999
"645","2018-10-05",17.459999
"646","2018-10-08",18.02
"647","2018-10-09",17.459999
"648","2018-10-10",17.35
"649","2018-10-11",17.26
"650","2018-10-12",17.09
"651","2018-10-15",17.530001
"652","2018-10-16",17.49
"653","2018-10-17",17
"654","2018-10-18",16.58
"655","2018-10-19",16.299999
"656","2018-10-22",16.139999
"657","2018-10-23",16.059999
"658","2018-10-24",15.37
"659","2018-10-25",15.98
"660","2018-10-26",14.75
"661","2018-10-29",14.78
"662","2018-10-30",15.48
"663","2018-10-31",15.55
"664","2018-11-01",15.89
"665","2018-11-02",16.110001
"666","2018-11-05",16.07
"667","2018-11-06",16
"668","2018-11-07",15.3
"669","2018-11-08",15.82
"670","2018-11-09",15.73
"671","2018-11-12",15.53
"672","2018-11-13",15.22
"673","2018-11-14",14.83
"674","2018-11-15",16.700001
"675","2018-11-16",16.23
"676","2018-11-19",16.27
"677","2018-11-20",15.54
"678","2018-11-21",15.85
"679","2018-11-23",16.02
"680","2018-11-26",15.52
"681","2018-11-27",15.56
"682","2018-11-28",15.65
"683","2018-11-29",15.72
"684","2018-11-30",15.64
"685","2018-12-03",15.53
"686","2018-12-04",14.56
"687","2018-12-06",14.56
"688","2018-12-07",14.36
"689","2018-12-10",14.18
"690","2018-12-11",13.82
"691","2018-12-12",13.97
"692","2018-12-13",13.64
"693","2018-12-14",13.4
"694","2018-12-17",13.16
"695","2018-12-18",13.33
"696","2018-12-19",13.18
"697","2018-12-20",12.96
"698","2018-12-21",12.39
"699","2018-12-24",11.83
"700","2018-12-26",11.68
"701","2018-12-27",11.85
"702","2018-12-28",11.67
"703","2018-12-31",11.84
"704","2019-01-02",12.54
"705","2019-01-03",12.62
"706","2019-01-04",13.34
"707","2019-01-07",13.41
"708","2019-01-08",13.42
"709","2019-01-09",13.44
"710","2019-01-10",13.16
"711","2019-01-11",12.84
"712","2019-01-14",12.76
"713","2019-01-15",12.69
"714","2019-01-16",12.99
"715","2019-01-17",13.23
"716","2019-01-18",13.26
"717","2019-01-22",13.22
"718","2019-01-23",12.83
"719","2019-01-24",13.14
"720","2019-01-25",13.26
"721","2019-01-28",13.17
"722","2019-01-29",13.11
"723","2019-01-30",13.16
"724","2019-01-31",13.52
"725","2019-02-01",13.29
"726","2019-02-04",13.27
"727","2019-02-05",13.1
"728","2019-02-06",13.4
"729","2019-02-07",13.08
"730","2019-02-08",13.13
"731","2019-02-11",13.62
"732","2019-02-12",14.23
"733","2019-02-13",14.61
"734","2019-02-14",14.61
"735","2019-02-15",14.57
"736","2019-02-19",14.56
"737","2019-02-20",14.76
"738","2019-02-21",14.51
"739","2019-02-22",14.57
"740","2019-02-25",14.63
"741","2019-02-26",15.03
"742","2019-02-27",14.76
"743","2019-02-28",14.34
"744","2019-03-01",14.53
"745","2019-03-04",14.57
"746","2019-03-05",13.9
"747","2019-03-06",14.47
"748","2019-03-07",13.25
"749","2019-03-08",13.54
"750","2019-03-11",13.81
"751","2019-03-12",13.66
"752","2019-03-13",13.68
"753","2019-03-14",13.55
"754","2019-03-15",13.45
"755","2019-03-18",14.07
"756","2019-03-19",13.58
"757","2019-03-20",13.56
"758","2019-03-21",14.2
"759","2019-03-22",13.75
"760","2019-03-25",13.81
"761","2019-03-26",13.5
"762","2019-03-27",13.43
"763","2019-03-28",13.7
"764","2019-03-29",13.6
"765","2019-04-01",14.07
"766","2019-04-02",14.34
"767","2019-04-03",14.24
"768","2019-04-04",14.48
"769","2019-04-05",14.63
"770","2019-04-08",14.53
"771","2019-04-09",14.59
"772","2019-04-10",14.72
"773","2019-04-11",14.71
"774","2019-04-12",14.52
"775","2019-04-15",14.66
"776","2019-04-16",14.86
"777","2019-04-17",14.85
"778","2019-04-18",14.75
"779","2019-04-22",14.39
"780","2019-04-23",14.51
"781","2019-04-24",14.66
"782","2019-04-25",14.53
"783","2019-04-26",14.65
"784","2019-04-29",14.52
"785","2019-04-30",14.49
"786","2019-05-01",14.63
"787","2019-05-02",14.89
"788","2019-05-03",13.14
"789","2019-05-06",13.22
"790","2019-05-07",12.55
"791","2019-05-08",11.66
"792","2019-05-09",11.71
"793","2019-05-10",11.45
"794","2019-05-13",10.87
"795","2019-05-14",10.84
"796","2019-05-15",10.76
"797","2019-05-16",10.52
"798","2019-05-17",11.52
"799","2019-05-20",11.36
"800","2019-05-21",11.59
"801","2019-05-22",11.52
"802","2019-05-23",11.47
"803","2019-05-24",11.6
"804","2019-05-28",11.46
"805","2019-05-29",11.1
"806","2019-05-30",11.27
"807","2019-05-31",10.54
"808","2019-06-03",10.76
"809","2019-06-04",11.31
"810","2019-06-05",11.05
"811","2019-06-06",11.01
"812","2019-06-07",11.18
"813","2019-06-10",11.15
"814","2019-06-11",11.29
"815","2019-06-12",11.3
"816","2019-06-13",11.45
"817","2019-06-14",11.44
"818","2019-06-17",10.51
"819","2019-06-18",10.77
"820","2019-06-19",10.7
"821","2019-06-20",10.96
"822","2019-06-21",10.66
"823","2019-06-24",9.91
"824","2019-06-25",9.89
"825","2019-06-26",9.71
"826","2019-06-27",9.51
"827","2019-06-28",9.85
"828","2019-07-01",9.99
"829","2019-07-02",10.05
"830","2019-07-03",10.25
"831","2019-07-05",10.22
"832","2019-07-08",10.01
"833","2019-07-09",9.9
"834","2019-07-10",9.93
"835","2019-07-11",9.74
"836","2019-07-12",9.76
"837","2019-07-15",9.32
"838","2019-07-16",9.26
"839","2019-07-17",8.79
"840","2019-07-18",8.65
"841","2019-07-19",8.74
"842","2019-07-22",8.66
"843","2019-07-23",8.85
"844","2019-07-24",9.15
"845","2019-07-25",8.88
"846","2019-07-26",8.54
"847","2019-07-29",8.33
"848","2019-07-30",8.41
"849","2019-07-31",8.36
"850","2019-08-01",7.76
"851","2019-08-02",7.54
"852","2019-08-05",7.27
"853","2019-08-06",8.19
"854","2019-08-07",7.96
"855","2019-08-08",7.91
"856","2019-08-09",7.7
"857","2019-08-12",7.44
"858","2019-08-13",7.4
"859","2019-08-14",7.1
"860","2019-08-15",7.01
"861","2019-08-16",7.22
"862","2019-08-19",7.22
"863","2019-08-20",7.07
"864","2019-08-21",7.14
"865","2019-08-22",6.99
"866","2019-08-23",6.63
"867","2019-08-26",6.63
"868","2019-08-27",6.4
"869","2019-08-28",6.49
"870","2019-08-29",6.77
"871","2019-08-30",6.77
"872","2019-09-03",6.45
"873","2019-09-04",6.46
"874","2019-09-05",6.69
"875","2019-09-06",6.66
"876","2019-09-09",6.96
"877","2019-09-10",7.34
"878","2019-09-11",7.43
"879","2019-09-12",7.23
"880","2019-09-13",7.26
"881","2019-09-16",7.1
"882","2019-09-17",6.98
"883","2019-09-18",6.91
"884","2019-09-19",6.9
"885","2019-09-20",6.84
"886","2019-09-23",6.9
"887","2019-09-24",6.7
"888","2019-09-25",6.81
"889","2019-09-26",6.63
"890","2019-09-27",6.63
"891","2019-09-30",6.39
"892","2019-10-01",6.09
"893","2019-10-02",6.05
"894","2019-10-03",6.03
"895","2019-10-04",6.17
"896","2019-10-07",6.3
"897","2019-10-08",6.13
"898","2019-10-09",6.17
"899","2019-10-10",6.15
"900","2019-10-11",6.32
"901","2019-10-14",6.32
"902","2019-10-15",6.46
"903","2019-10-16",6.41
"904","2019-10-17",6.49
"905","2019-10-18",6.3
"906","2019-10-21",6.59
"907","2019-10-22",6.49
"908","2019-10-23",6.27
"909","2019-10-24",6.12
"910","2019-10-25",6.3
"911","2019-10-28",6.26
"912","2019-10-29",6.19
"913","2019-10-30",6.05
"914","2019-10-31",6.14
"915","2019-11-01",6.35
"916","2019-11-04",6.6
"917","2019-11-05",3.7
"918","2019-11-06",3.96
"919","2019-11-07",3.94
"920","2019-11-08",4.1
"921","2019-11-11",3.91
"922","2019-11-12",4
"923","2019-11-13",3.94
"924","2019-11-14",3.7
"925","2019-11-15",3.73
"926","2019-11-18",3.73
"927","2019-11-19",3.66
"928","2019-11-20",3.72
"929","2019-11-21",3.62
"930","2019-11-22",3.71
"931","2019-11-25",3.94
"932","2019-11-26",4.11
"933","2019-11-27",3.99
"934","2019-11-29",4.01
"935","2019-12-02",4.08
"936","2019-12-03",4.04
"937","2019-12-04",4
"938","2019-12-05",3.97
"939","2019-12-06",4.04
"940","2019-12-09",3.99
"941","2019-12-10",3.89
"942","2019-12-11",4.13
"943","2019-12-12",4.23
"944","2019-12-13",4.2
"945","2019-12-16",4.26
"946","2019-12-17",4.22
"947","2019-12-18",4.28
"948","2019-12-19",4.24
"949","2019-12-20",4.13
"950","2019-12-23",4.19
"951","2019-12-24",4.27
"952","2019-12-26",4.15
"953","2019-12-27",4.16
"954","2019-12-30",4.1
"955","2019-12-31",4.27
"956","2020-01-02",4.18
"957","2020-01-03",4.07
"958","2020-01-06",4.09
"959","2020-01-07",4.08
"960","2020-01-08",4.06
"961","2020-01-09",4.05
"962","2020-01-10",4.07
"963","2020-01-13",4.01
"964","2020-01-14",3.97
"965","2020-01-15",4.18
"966","2020-01-16",4.35
"967","2020-01-17",4.36
"968","2020-01-21",4.25
"969","2020-01-22",4.21
"970","2020-01-23",4.02
"971","2020-01-24",3.95
"972","2020-01-27",3.83
"973","2020-01-28",3.84
"974","2020-01-29",3.64
"975","2020-01-30",3.55
"976","2020-01-31",3.54
"977","2020-02-03",3.68
"978","2020-02-04",3.52
"979","2020-02-05",3.54
"980","2020-02-06",3.49
"981","2020-02-07",3.57
"982","2020-02-10",3.66
"983","2020-02-11",3.58
"984","2020-02-12",3.58
"985","2020-02-13",3.62
