"","date","PCSB"
"413","2018-12-10",19.65
"414","2018-12-11",19.49
"415","2018-12-12",19.58
"416","2018-12-13",19.73
"417","2018-12-14",19.85
"418","2018-12-17",19.950001
"419","2018-12-18",19.51
"420","2018-12-19",19.190001
"421","2018-12-20",18.99
"422","2018-12-21",19
"423","2018-12-24",18.67
"424","2018-12-26",19.02
"425","2018-12-27",19.110001
"426","2018-12-28",19.379999
"427","2018-12-31",19.559999
"428","2019-01-02",19.67
"429","2019-01-03",19.82
"430","2019-01-04",20.32
"431","2019-01-07",19.860001
"432","2019-01-08",20.24
"433","2019-01-09",19.719999
"434","2019-01-10",19.889999
"435","2019-01-11",20.280001
"436","2019-01-14",19.959999
"437","2019-01-15",20.02
"438","2019-01-16",19.969999
"439","2019-01-17",19.959999
"440","2019-01-18",20.02
"441","2019-01-22",19.5
"442","2019-01-23",19.530001
"443","2019-01-24",19.5
"444","2019-01-25",20.049999
"445","2019-01-28",20.33
"446","2019-01-29",20.43
"447","2019-01-30",20.25
"448","2019-01-31",20.309999
"449","2019-02-01",20.280001
"450","2019-02-04",20.51
"451","2019-02-05",20.780001
"452","2019-02-06",20.6
"453","2019-02-07",20.66
"454","2019-02-08",20.700001
"455","2019-02-11",20.6
"456","2019-02-12",20.52
"457","2019-02-13",20.5
"458","2019-02-14",20.18
"459","2019-02-15",20.57
"460","2019-02-19",20.59
"461","2019-02-20",20.59
"462","2019-02-21",20.59
"463","2019-02-22",20.58
"464","2019-02-25",20.33
"465","2019-02-26",20.120001
"466","2019-02-27",20.219999
"467","2019-02-28",20.33
"468","2019-03-01",20.379999
"469","2019-03-04",20.459999
"470","2019-03-05",20
"471","2019-03-06",19.440001
"472","2019-03-07",20.059999
"473","2019-03-08",20.25
"474","2019-03-11",20.26
"475","2019-03-12",19.98
"476","2019-03-13",19.950001
"477","2019-03-14",19.98
"478","2019-03-15",20.110001
"479","2019-03-18",19.92
"480","2019-03-19",19.49
"481","2019-03-20",19.57
"482","2019-03-21",19.299999
"483","2019-03-22",18.93
"484","2019-03-25",19.17
"485","2019-03-26",19.65
"486","2019-03-27",19.66
"487","2019-03-28",19.58
"488","2019-03-29",19.57
"489","2019-04-01",20.02
"490","2019-04-02",19.51
"491","2019-04-03",19.35
"492","2019-04-04",19.690001
"493","2019-04-05",19.92
"494","2019-04-08",19.68
"495","2019-04-09",19.389999
"496","2019-04-10",19.370001
"497","2019-04-11",19.379999
"498","2019-04-12",19.34
"499","2019-04-15",19.209999
"500","2019-04-16",19.360001
"501","2019-04-17",19.219999
"502","2019-04-18",19.15
"503","2019-04-22",18.93
"504","2019-04-23",18.780001
"505","2019-04-24",18.9
"506","2019-04-25",18.950001
"507","2019-04-26",19.07
"508","2019-04-29",19.280001
"509","2019-04-30",19.049999
"510","2019-05-01",18.76
"511","2019-05-02",18.76
"512","2019-05-03",18.860001
"513","2019-05-06",19.030001
"514","2019-05-07",18.99
"515","2019-05-08",19
"516","2019-05-09",19
"517","2019-05-10",19.17
"518","2019-05-13",19.110001
"519","2019-05-14",19.57
"520","2019-05-15",19.42
"521","2019-05-16",19.049999
"522","2019-05-17",19.16
"523","2019-05-20",19.24
"524","2019-05-21",19.620001
"525","2019-05-22",19.549999
"526","2019-05-23",19.690001
"527","2019-05-24",19.76
"528","2019-05-28",19.58
"529","2019-05-29",19.76
"530","2019-05-30",19.610001
"531","2019-05-31",19.639999
"532","2019-06-03",19.299999
"533","2019-06-04",19.389999
"534","2019-06-05",19.129999
"535","2019-06-06",19.030001
"536","2019-06-07",19.200001
"537","2019-06-10",19.34
"538","2019-06-11",19.780001
"539","2019-06-12",19.889999
"540","2019-06-13",19.690001
"541","2019-06-14",19.559999
"542","2019-06-17",19.41
"543","2019-06-18",19.41
"544","2019-06-19",19.290001
"545","2019-06-20",19.4
"546","2019-06-21",19.440001
"547","2019-06-24",19.620001
"548","2019-06-25",19.82
"549","2019-06-26",19.84
"550","2019-06-27",19.969999
"551","2019-06-28",20.25
"552","2019-07-01",20.129999
"553","2019-07-02",19.92
"554","2019-07-03",19.93
"555","2019-07-05",20.059999
"556","2019-07-08",19.91
"557","2019-07-09",20.18
"558","2019-07-10",19.879999
"559","2019-07-11",19.950001
"560","2019-07-12",19.82
"561","2019-07-15",19.219999
"562","2019-07-16",19.58
"563","2019-07-17",19.559999
"564","2019-07-18",19.620001
"565","2019-07-19",19.57
"566","2019-07-22",19.629999
"567","2019-07-23",19.610001
"568","2019-07-24",19.959999
"569","2019-07-25",19.82
"570","2019-07-26",19.84
"571","2019-07-29",19.709999
"572","2019-07-30",19.92
"573","2019-07-31",19.440001
"574","2019-08-01",19.25
"575","2019-08-02",19.360001
"576","2019-08-05",19.389999
"577","2019-08-06",18.99
"578","2019-08-07",18.77
"579","2019-08-08",18.950001
"580","2019-08-09",19.16
"581","2019-08-12",19.67
"582","2019-08-13",19.530001
"583","2019-08-14",19.309999
"584","2019-08-15",19.43
"585","2019-08-16",19.709999
"586","2019-08-19",19.620001
"587","2019-08-20",19.57
"588","2019-08-21",19.66
"589","2019-08-22",19.530001
"590","2019-08-23",19.32
"591","2019-08-26",19.719999
"592","2019-08-27",19.49
"593","2019-08-28",19.57
"594","2019-08-29",19.67
"595","2019-08-30",19.709999
"596","2019-09-03",19.68
"597","2019-09-04",19.75
"598","2019-09-05",19.76
"599","2019-09-06",19.639999
"600","2019-09-09",19.889999
"601","2019-09-10",19.969999
"602","2019-09-11",20.25
"603","2019-09-12",20.450001
"604","2019-09-13",20.450001
"605","2019-09-16",20.33
"606","2019-09-17",20.379999
"607","2019-09-18",20.5
"608","2019-09-19",20.23
"609","2019-09-20",20.65
"610","2019-09-23",20.719999
"611","2019-09-24",20.360001
"612","2019-09-25",20.52
"613","2019-09-26",20.280001
"614","2019-09-27",20.26
"615","2019-09-30",19.99
"616","2019-10-01",19.9
"617","2019-10-02",20.02
"618","2019-10-03",19.889999
"619","2019-10-04",19.98
"620","2019-10-07",19.950001
"621","2019-10-08",19.74
"622","2019-10-09",19.809999
"623","2019-10-10",19.91
"624","2019-10-11",20.049999
"625","2019-10-14",19.780001
"626","2019-10-15",20.02
"627","2019-10-16",20.18
"628","2019-10-17",20.15
"629","2019-10-18",20.24
"630","2019-10-21",20.4
"631","2019-10-22",20.15
"632","2019-10-23",20.4
"633","2019-10-24",20.6
"634","2019-10-25",20.32
"635","2019-10-28",20.49
"636","2019-10-29",20.450001
"637","2019-10-30",20.35
"638","2019-10-31",20.26
"639","2019-11-01",20.18
"640","2019-11-04",20.24
"641","2019-11-05",20.299999
"642","2019-11-06",20.209999
"643","2019-11-07",20.280001
"644","2019-11-08",20.110001
"645","2019-11-11",20.16
"646","2019-11-12",20.309999
"647","2019-11-13",20.35
"648","2019-11-14",20.15
"649","2019-11-15",20.23
"650","2019-11-18",20.34
"651","2019-11-19",20.52
"652","2019-11-20",20.459999
"653","2019-11-21",20.280001
"654","2019-11-22",20.26
"655","2019-11-25",20.559999
"656","2019-11-26",20.57
"657","2019-11-27",20.4
"658","2019-11-29",20.4
"659","2019-12-02",20.280001
"660","2019-12-03",20.26
"661","2019-12-04",20.17
"662","2019-12-05",20.07
"663","2019-12-06",20.129999
"664","2019-12-09",20.23
"665","2019-12-10",20.18
"666","2019-12-11",20.08
"667","2019-12-12",20.02
"668","2019-12-13",20.129999
"669","2019-12-16",20.15
"670","2019-12-17",20.120001
"671","2019-12-18",20.209999
"672","2019-12-19",20.43
"673","2019-12-20",20.370001
"674","2019-12-23",20.440001
"675","2019-12-24",20.469999
"676","2019-12-26",20.370001
"677","2019-12-27",20.309999
"678","2019-12-30",20.24
"679","2019-12-31",20.25
"680","2020-01-02",20.209999
"681","2020-01-03",20.120001
"682","2020-01-06",20.059999
"683","2020-01-07",19.690001
"684","2020-01-08",19.82
"685","2020-01-09",20.040001
"686","2020-01-10",19.83
"687","2020-01-13",19.809999
"688","2020-01-14",19.709999
"689","2020-01-15",19.99
"690","2020-01-16",20.02
"691","2020-01-17",19.780001
"692","2020-01-21",19.68
"693","2020-01-22",19.719999
"694","2020-01-23",19.799999
"695","2020-01-24",19.799999
"696","2020-01-27",20.129999
"697","2020-01-28",20.280001
"698","2020-01-29",20.209999
"699","2020-01-30",20.17
"700","2020-01-31",19.879999
"701","2020-02-03",19.959999
"702","2020-02-04",19.99
"703","2020-02-05",20.290001
"704","2020-02-06",20.030001
"705","2020-02-07",19.85
"706","2020-02-10",20.030001
"707","2020-02-11",20.129999
"708","2020-02-12",20.290001
"709","2020-02-13",20.17
"710","2020-02-14",20.23
"711","2020-02-18",20.200001
"712","2020-02-19",20.17
"713","2020-02-20",20.1
"714","2020-02-21",19.99
"715","2020-02-24",19.610001
"716","2020-02-25",19.32
"717","2020-02-26",19.225
"718","2020-02-27",18.549999
"719","2020-02-28",18.360001
"720","2020-03-02",18.780001
"721","2020-03-03",18.4
"722","2020-03-04",18.32
"723","2020-03-05",17.790001
"724","2020-03-06",17.139999
"725","2020-03-09",15.16
"726","2020-03-10",15.64
"727","2020-03-11",14.9
"728","2020-03-12",13.69
"729","2020-03-13",14.53
"730","2020-03-16",13.21
"731","2020-03-17",14.69
"732","2020-03-18",12.42
"733","2020-03-19",12.79
"734","2020-03-20",11.9
"735","2020-03-23",11.75
"736","2020-03-24",12.56
"737","2020-03-25",12.47
"738","2020-03-26",13.68
"739","2020-03-27",13.7
"740","2020-03-30",13.95
"741","2020-03-31",13.99
"742","2020-04-01",13.06
"743","2020-04-02",13.3
"744","2020-04-03",13.1
"745","2020-04-06",13.16
"746","2020-04-07",13.15
"747","2020-04-08",13.84
"748","2020-04-09",14.25
"749","2020-04-13",13.94
"750","2020-04-14",13.82
"751","2020-04-15",13.23
"752","2020-04-16",12.47
"753","2020-04-17",13.08
"754","2020-04-20",12.5
"755","2020-04-21",12.77
"756","2020-04-22",12.86
"757","2020-04-23",12.78
"758","2020-04-24",12.92
"759","2020-04-27",13.36
"760","2020-04-28",13.64
"761","2020-04-29",14.58
"762","2020-04-30",13.65
"763","2020-05-01",12.78
"764","2020-05-04",12.67
"765","2020-05-05",12.58
"766","2020-05-06",12.29
"767","2020-05-07",12.44
"768","2020-05-08",13.16
"769","2020-05-11",12.78
"770","2020-05-12",12.45
"771","2020-05-13",12.06
"772","2020-05-14",11.85
"773","2020-05-15",11.83
"774","2020-05-18",12.78
"775","2020-05-19",12.33
"776","2020-05-20",13.02
"777","2020-05-21",12.87
"778","2020-05-22",12.74
"779","2020-05-26",13.23
"780","2020-05-27",14
"781","2020-05-28",13.82
"782","2020-05-29",13.36
"783","2020-06-01",13.26
"784","2020-06-02",13.39
"785","2020-06-03",13.79
"786","2020-06-04",13.89
"787","2020-06-05",14.73
"788","2020-06-08",14.59
"789","2020-06-09",14.15
"790","2020-06-10",13.82
"791","2020-06-11",12.6
"792","2020-06-12",12.7
"793","2020-06-15",13.24
"794","2020-06-16",13.4
"795","2020-06-17",12.81
"796","2020-06-18",12.46
"797","2020-06-19",12.1
"798","2020-06-22",12.15
"799","2020-06-23",12.24
"800","2020-06-24",12.04
"801","2020-06-25",12.19
"802","2020-06-26",11.88
"803","2020-06-29",12.54
"804","2020-06-30",12.68
"805","2020-07-01",12.5
"806","2020-07-02",12.27
"807","2020-07-06",12.31
"808","2020-07-07",11.85
"809","2020-07-08",11.78
"810","2020-07-09",11.32
"811","2020-07-10",11.68
"812","2020-07-13",11.69
"813","2020-07-14",11.67
"814","2020-07-15",12.15
"815","2020-07-16",11.96
"816","2020-07-17",11.6
"817","2020-07-20",11.43
"818","2020-07-21",11.67
"819","2020-07-22",11.45
"820","2020-07-23",11.57
"821","2020-07-24",11.43
"822","2020-07-27",11.35
"823","2020-07-28",11.11
"824","2020-07-29",11.23
"825","2020-07-30",11.15
"826","2020-07-31",11.12
"827","2020-08-03",11.26
"828","2020-08-04",11.18
"829","2020-08-05",11.24
"830","2020-08-06",11.5
"831","2020-08-07",12.22
"832","2020-08-10",13.2
"833","2020-08-11",13.26
"834","2020-08-12",13.32
"835","2020-08-13",12.71
"836","2020-08-14",12.68
"837","2020-08-17",12.72
"838","2020-08-18",12.28
"839","2020-08-19",12.34
"840","2020-08-20",12.08
"841","2020-08-21",12.55
"842","2020-08-24",13.11
"843","2020-08-25",13.22
"844","2020-08-26",12.96
"845","2020-08-27",12.94
"846","2020-08-28",12.74
"847","2020-08-31",12.68
"848","2020-09-01",12.79
"849","2020-09-02",13.08
"850","2020-09-03",13.4
"851","2020-09-04",13.43
"852","2020-09-08",13.29
"853","2020-09-09",13.34
"854","2020-09-10",13.23
"855","2020-09-11",12.88
"856","2020-09-14",13.3
"857","2020-09-15",13.14
"858","2020-09-16",13.27
"859","2020-09-17",13.05
"860","2020-09-18",12.86
"861","2020-09-21",12.55
"862","2020-09-22",12.41
"863","2020-09-23",11.89
"864","2020-09-24",11.79
"865","2020-09-25",12.15
"866","2020-09-28",12.27
"867","2020-09-29",12.15
"868","2020-09-30",12.07
"869","2020-10-01",12.23
"870","2020-10-02",12.53
"871","2020-10-05",12.72
"872","2020-10-06",12.67
"873","2020-10-07",12.93
"874","2020-10-08",12.92
"875","2020-10-09",12.91
"876","2020-10-12",13.1
"877","2020-10-13",12.85
"878","2020-10-14",12.73
"879","2020-10-15",12.91
"880","2020-10-16",13.08
"881","2020-10-19",13.18
"882","2020-10-20",13.5
"883","2020-10-21",13.33
"884","2020-10-22",13.89
"885","2020-10-23",13.9
"886","2020-10-26",13.43
"887","2020-10-27",13.36
"888","2020-10-28",13.29
"889","2020-10-29",13.22
"890","2020-10-30",13.47
"891","2020-11-02",14.17
"892","2020-11-03",14.48
"893","2020-11-04",14.13
"894","2020-11-05",14.33
"895","2020-11-06",14.25
"896","2020-11-09",14.83
"897","2020-11-10",15.47
"898","2020-11-11",15.56
"899","2020-11-12",15.31
"900","2020-11-13",15.87
"901","2020-11-16",16.08
"902","2020-11-17",15.93
"903","2020-11-18",15.71
"904","2020-11-19",15.79
"905","2020-11-20",16.01
"906","2020-11-23",15.63
"907","2020-11-24",16.379999
"908","2020-11-25",16.049999
"909","2020-11-27",15.79
