"","date","RYTM"
"223","2018-08-27",32.139999
"224","2018-08-28",31.99
"225","2018-08-29",32.619999
"226","2018-08-30",31.120001
"227","2018-08-31",31.5
"228","2018-09-04",31.51
"229","2018-09-05",31.5
"230","2018-09-06",29.969999
"231","2018-09-07",30.870001
"232","2018-09-10",31.51
"233","2018-09-11",31.389999
"234","2018-09-12",30.77
"235","2018-09-13",31.4
"236","2018-09-14",30.360001
"237","2018-09-17",30.469999
"238","2018-09-18",30.969999
"239","2018-09-19",31.26
"240","2018-09-20",31.059999
"241","2018-09-21",32.07
"242","2018-09-24",32
"243","2018-09-25",26.99
"244","2018-09-26",29.700001
"245","2018-09-27",29.85
"246","2018-09-28",29.17
"247","2018-10-01",28.629999
"248","2018-10-02",28.67
"249","2018-10-03",28.860001
"250","2018-10-04",26.98
"251","2018-10-05",25.379999
"252","2018-10-08",26.190001
"253","2018-10-09",25.09
"254","2018-10-10",24.33
"255","2018-10-11",24.440001
"256","2018-10-12",26.33
"257","2018-10-15",26.540001
"258","2018-10-16",28.129999
"259","2018-10-17",28.389999
"260","2018-10-18",28.110001
"261","2018-10-19",27.82
"262","2018-10-22",27.450001
"263","2018-10-23",27.030001
"264","2018-10-24",25.5
"265","2018-10-25",28.01
"266","2018-10-26",28.870001
"267","2018-10-29",26.700001
"268","2018-10-30",26.65
"269","2018-10-31",28.01
"270","2018-11-01",28.889999
"271","2018-11-02",30.959999
"272","2018-11-05",29.629999
"273","2018-11-06",29.9
"274","2018-11-07",30.25
"275","2018-11-08",31.34
"276","2018-11-09",29.35
"277","2018-11-12",27.5
"278","2018-11-13",28.440001
"279","2018-11-14",26.540001
"280","2018-11-15",27.450001
"281","2018-11-16",28.709999
"282","2018-11-19",27.219999
"283","2018-11-20",27.219999
"284","2018-11-21",28.360001
"285","2018-11-23",28.5
"286","2018-11-26",29.280001
"287","2018-11-27",28.26
"288","2018-11-28",29.24
"289","2018-11-29",28.9
"290","2018-11-30",29.530001
"291","2018-12-03",29.280001
"292","2018-12-04",27.41
"293","2018-12-06",27.860001
"294","2018-12-07",27.24
"295","2018-12-10",27.58
"296","2018-12-11",27.08
"297","2018-12-12",28.16
"298","2018-12-13",28.1
"299","2018-12-14",28.120001
"300","2018-12-17",27.77
"301","2018-12-18",28.5
"302","2018-12-19",25.43
"303","2018-12-20",25.1
"304","2018-12-21",24.51
"305","2018-12-24",24.110001
"306","2018-12-26",27.1
"307","2018-12-27",26.209999
"308","2018-12-28",27.030001
"309","2018-12-31",26.879999
"310","2019-01-02",27.24
"311","2019-01-03",24.76
"312","2019-01-04",26.639999
"313","2019-01-07",28.299999
"314","2019-01-08",28.959999
"315","2019-01-09",29.030001
"316","2019-01-10",29.299999
"317","2019-01-11",29.01
"318","2019-01-14",28.040001
"319","2019-01-15",29.110001
"320","2019-01-16",29.4
"321","2019-01-17",29.91
"322","2019-01-18",30.030001
"323","2019-01-22",29.969999
"324","2019-01-23",28.780001
"325","2019-01-24",28.450001
"326","2019-01-25",28.01
"327","2019-01-28",26.07
"328","2019-01-29",26.16
"329","2019-01-30",26.48
"330","2019-01-31",26.6
"331","2019-02-01",27.01
"332","2019-02-04",27.83
"333","2019-02-05",27.950001
"334","2019-02-06",28.52
"335","2019-02-07",27.51
"336","2019-02-08",28.35
"337","2019-02-11",29.049999
"338","2019-02-12",29.709999
"339","2019-02-13",29.780001
"340","2019-02-14",29.709999
"341","2019-02-15",30.040001
"342","2019-02-19",29.440001
"343","2019-02-20",29.379999
"344","2019-02-21",27.5
"345","2019-02-22",27.52
"346","2019-02-25",29.299999
"347","2019-02-26",29.67
"348","2019-02-27",29.33
"349","2019-02-28",28.68
"350","2019-03-01",29.32
"351","2019-03-04",28.469999
"352","2019-03-05",28.629999
"353","2019-03-06",25.9
"354","2019-03-07",27.559999
"355","2019-03-08",27.92
"356","2019-03-11",29.17
"357","2019-03-12",29.49
"358","2019-03-13",29.83
"359","2019-03-14",29.440001
"360","2019-03-15",30.02
"361","2019-03-18",30.27
"362","2019-03-19",30.370001
"363","2019-03-20",30.26
"364","2019-03-21",30.65
"365","2019-03-22",29.940001
"366","2019-03-25",30.34
"367","2019-03-26",31.66
"368","2019-03-27",30.030001
"369","2019-03-28",29.85
"370","2019-03-29",27.41
"371","2019-04-01",27.77
"372","2019-04-02",28.16
"373","2019-04-03",28.33
"374","2019-04-04",27.549999
"375","2019-04-05",27.99
"376","2019-04-08",28.040001
"377","2019-04-09",27.209999
"378","2019-04-10",27.379999
"379","2019-04-11",26.52
"380","2019-04-12",25.959999
"381","2019-04-15",25.74
"382","2019-04-16",26.469999
"383","2019-04-17",25.41
"384","2019-04-18",26.24
"385","2019-04-22",25.690001
"386","2019-04-23",25.959999
"387","2019-04-24",25.190001
"388","2019-04-25",25.5
"389","2019-04-26",25.92
"390","2019-04-29",25.85
"391","2019-04-30",25.280001
"392","2019-05-01",25.030001
"393","2019-05-02",25.82
"394","2019-05-03",25.57
"395","2019-05-06",25.65
"396","2019-05-07",24.92
"397","2019-05-08",25.549999
"398","2019-05-09",25.309999
"399","2019-05-10",26.120001
"400","2019-05-13",25.309999
"401","2019-05-14",25.68
"402","2019-05-15",26.35
"403","2019-05-16",26.700001
"404","2019-05-17",26.860001
"405","2019-05-20",26.709999
"406","2019-05-21",27.77
"407","2019-05-22",28.48
"408","2019-05-23",26.51
"409","2019-05-24",26
"410","2019-05-28",25.16
"411","2019-05-29",25.23
"412","2019-05-30",25.42
"413","2019-05-31",25.190001
"414","2019-06-03",25.450001
"415","2019-06-04",25.620001
"416","2019-06-05",25.049999
"417","2019-06-06",24.059999
"418","2019-06-07",24.540001
"419","2019-06-10",24.629999
"420","2019-06-11",22.610001
"421","2019-06-12",22.809999
"422","2019-06-13",23.709999
"423","2019-06-14",22.35
"424","2019-06-17",22.83
"425","2019-06-18",22.6
"426","2019-06-19",22.93
"427","2019-06-20",22.6
"428","2019-06-21",22.02
"429","2019-06-24",21.110001
"430","2019-06-25",21.4
"431","2019-06-26",21.530001
"432","2019-06-27",21.690001
"433","2019-06-28",22
"434","2019-07-01",21.870001
"435","2019-07-02",21.42
"436","2019-07-03",21.26
"437","2019-07-05",21.1
"438","2019-07-08",21.870001
"439","2019-07-09",21.799999
"440","2019-07-10",21.75
"441","2019-07-11",20.66
"442","2019-07-12",21.18
"443","2019-07-15",20.440001
"444","2019-07-16",21.190001
"445","2019-07-17",20.85
"446","2019-07-18",21.120001
"447","2019-07-19",21.389999
"448","2019-07-22",20.790001
"449","2019-07-23",20.49
"450","2019-07-24",20.719999
"451","2019-07-25",20.040001
"452","2019-07-26",19.99
"453","2019-07-29",19.889999
"454","2019-07-30",19.049999
"455","2019-07-31",19.25
"456","2019-08-01",19.25
"457","2019-08-02",19.42
"458","2019-08-05",18.620001
"459","2019-08-06",19
"460","2019-08-07",21.84
"461","2019-08-08",22.030001
"462","2019-08-09",21.33
"463","2019-08-12",18.809999
"464","2019-08-13",19.940001
"465","2019-08-14",20
"466","2019-08-15",19.879999
"467","2019-08-16",20.6
"468","2019-08-19",21.1
"469","2019-08-20",21.48
"470","2019-08-21",21.700001
"471","2019-08-22",21.549999
"472","2019-08-23",21.57
"473","2019-08-26",21.41
"474","2019-08-27",21.77
"475","2019-08-28",22.33
"476","2019-08-29",22.58
"477","2019-08-30",22.52
"478","2019-09-03",22.49
"479","2019-09-04",21.91
"480","2019-09-05",21
"481","2019-09-06",20.51
"482","2019-09-09",21.440001
"483","2019-09-10",21.280001
"484","2019-09-11",23.02
"485","2019-09-12",22.940001
"486","2019-09-13",23.85
"487","2019-09-16",24.360001
"488","2019-09-17",24.219999
"489","2019-09-18",24.129999
"490","2019-09-19",23.84
"491","2019-09-20",24.51
"492","2019-09-23",23.99
"493","2019-09-24",23.790001
"494","2019-09-25",24.129999
"495","2019-09-26",22.07
"496","2019-09-27",21.190001
"497","2019-09-30",21.59
"498","2019-10-01",21.719999
"499","2019-10-02",21.73
"500","2019-10-03",20.889999
"501","2019-10-04",20.155001
"502","2019-10-07",20.33
"503","2019-10-08",19.530001
"504","2019-10-09",19.620001
"505","2019-10-10",20.68
"506","2019-10-11",20.870001
"507","2019-10-14",20.41
"508","2019-10-15",20.889999
"509","2019-10-16",20.42
"510","2019-10-17",20.99
"511","2019-10-18",21.385
"512","2019-10-21",23.559999
"513","2019-10-22",23.6
"514","2019-10-23",23.16
"515","2019-10-24",21.370001
"516","2019-10-25",21.66
"517","2019-10-28",21.5
"518","2019-10-29",21.34
"519","2019-10-30",21.34
"520","2019-10-31",21.32
"521","2019-11-01",21.700001
"522","2019-11-04",21.450001
"523","2019-11-05",21.49
"524","2019-11-06",21.049999
"525","2019-11-07",21.389999
"526","2019-11-08",21.5
"527","2019-11-11",21.610001
"528","2019-11-12",21.27
"529","2019-11-13",21.1
"530","2019-11-14",21.530001
"531","2019-11-15",21.84
"532","2019-11-18",21.879999
"533","2019-11-19",22.209999
"534","2019-11-20",22.209999
"535","2019-11-21",21.1
"536","2019-11-22",21.98
"537","2019-11-25",23.355
"538","2019-11-26",23.27
"539","2019-11-27",22.84
"540","2019-11-29",22.450001
"541","2019-12-02",22.01
"542","2019-12-03",22.4
"543","2019-12-04",22.52
"544","2019-12-05",23.870001
"545","2019-12-06",24.41
"546","2019-12-09",24.85
"547","2019-12-10",25.495001
"548","2019-12-11",24.76
"549","2019-12-12",24.91
"550","2019-12-13",23.610001
"551","2019-12-16",23.75
"552","2019-12-17",23.67
"553","2019-12-18",23.16
"554","2019-12-19",23.35
"555","2019-12-20",23.35
"556","2019-12-23",23.99
"557","2019-12-24",24.530001
"558","2019-12-26",22.51
"559","2019-12-27",22.98
"560","2019-12-30",22.969999
"561","2019-12-31",22.959999
"562","2020-01-02",22.9
"563","2020-01-03",22.219999
"564","2020-01-06",22.34
"565","2020-01-07",21.42
"566","2020-01-08",21.5
"567","2020-01-09",21.879999
"568","2020-01-10",20.77
"569","2020-01-13",21.030001
"570","2020-01-14",21.27
"571","2020-01-15",20.66
"572","2020-01-16",20.549999
"573","2020-01-17",19.700001
"574","2020-01-21",19.26
"575","2020-01-22",18.620001
"576","2020-01-23",18.379999
"577","2020-01-24",17.969999
"578","2020-01-27",17.549999
"579","2020-01-28",18.25
"580","2020-01-29",17.83
"581","2020-01-30",17.719999
"582","2020-01-31",17.540001
"583","2020-02-03",17.389999
"584","2020-02-04",17.549999
"585","2020-02-05",17.92
"586","2020-02-06",18.1
"587","2020-02-07",18
"588","2020-02-10",17.83
"589","2020-02-11",17.870001
"590","2020-02-12",17.77
"591","2020-02-13",17.67
"592","2020-02-14",17.870001
"593","2020-02-18",18.120001
"594","2020-02-19",18.34
"595","2020-02-20",18.559999
"596","2020-02-21",18.280001
"597","2020-02-24",17.93
"598","2020-02-25",18.91
"599","2020-02-26",19.110001
"600","2020-02-27",18.155001
"601","2020-02-28",19.08
"602","2020-03-02",20.42
"603","2020-03-03",19.65
"604","2020-03-04",19.690001
"605","2020-03-05",19.120001
"606","2020-03-06",18.049999
"607","2020-03-09",16.709999
"608","2020-03-10",16.34
"609","2020-03-11",15
"610","2020-03-12",14.51
"611","2020-03-13",14.12
"612","2020-03-16",13.16
"613","2020-03-17",15.07
"614","2020-03-18",14.37
"615","2020-03-19",14.66
"616","2020-03-20",14.13
"617","2020-03-23",13.98
"618","2020-03-24",14.37
"619","2020-03-25",14.59
"620","2020-03-26",14.55
"621","2020-03-27",14.04
"622","2020-03-30",14.5
"623","2020-03-31",15.22
"624","2020-04-01",14.87
"625","2020-04-02",15.04
"626","2020-04-03",14.41
"627","2020-04-06",15.47
"628","2020-04-07",15.72
"629","2020-04-08",15.31
"630","2020-04-09",16.84
"631","2020-04-13",15.94
"632","2020-04-14",16.889999
"633","2020-04-15",16.82
"634","2020-04-16",17.5
"635","2020-04-17",18.469999
"636","2020-04-20",18.540001
"637","2020-04-21",18.33
"638","2020-04-22",18.57
"639","2020-04-23",19.02
"640","2020-04-24",19.559999
"641","2020-04-27",19.719999
"642","2020-04-28",19.92
"643","2020-04-29",19.76
"644","2020-04-30",18.84
"645","2020-05-01",17.959999
"646","2020-05-04",19.02
"647","2020-05-05",19.23
"648","2020-05-06",19.540001
"649","2020-05-07",19.559999
"650","2020-05-08",19.530001
"651","2020-05-11",20.4
"652","2020-05-12",19.139999
"653","2020-05-13",18.540001
"654","2020-05-14",18.299999
"655","2020-05-15",18.51
"656","2020-05-18",19.799999
"657","2020-05-19",19.33
"658","2020-05-20",19.959999
"659","2020-05-21",20.190001
"660","2020-05-22",20.120001
"661","2020-05-26",20.120001
"662","2020-05-27",20.15
"663","2020-05-28",19.84
"664","2020-05-29",19.389999
"665","2020-06-01",19.799999
"666","2020-06-02",20.26
"667","2020-06-03",19.91
"668","2020-06-04",18.940001
"669","2020-06-05",20.370001
"670","2020-06-08",20.75
"671","2020-06-09",20.91
"672","2020-06-10",21.290001
"673","2020-06-11",18.889999
"674","2020-06-12",20.035
"675","2020-06-15",20.52
"676","2020-06-16",20.83
"677","2020-06-17",21.370001
"678","2020-06-18",21.84
"679","2020-06-19",22.309999
"680","2020-06-22",23.790001
"681","2020-06-23",24.49
"682","2020-06-24",25.35
"683","2020-06-25",25.02
"684","2020-06-26",23
"685","2020-06-29",21.790001
"686","2020-06-30",22.299999
"687","2020-07-01",21.75
"688","2020-07-02",22
"689","2020-07-06",21.700001
"690","2020-07-07",21.700001
"691","2020-07-08",22
"692","2020-07-09",21.9
"693","2020-07-10",21.01
"694","2020-07-13",20.780001
"695","2020-07-14",21.58
"696","2020-07-15",22.43
"697","2020-07-16",21.959999
"698","2020-07-17",22.530001
"699","2020-07-20",22.83
"700","2020-07-21",22.120001
"701","2020-07-22",21.780001
"702","2020-07-23",21.280001
"703","2020-07-24",20.940001
"704","2020-07-27",21.379999
"705","2020-07-28",21.34
"706","2020-07-29",20.639999
"707","2020-07-30",19.91
"708","2020-07-31",19.219999
"709","2020-08-03",20.200001
"710","2020-08-04",18.75
"711","2020-08-05",18.780001
"712","2020-08-06",19.040001
"713","2020-08-07",18.870001
"714","2020-08-10",19.030001
"715","2020-08-11",18.389999
"716","2020-08-12",18.389999
"717","2020-08-13",18.540001
"718","2020-08-14",18.129999
"719","2020-08-17",18.450001
"720","2020-08-18",18.370001
"721","2020-08-19",18.549999
"722","2020-08-20",18.75
"723","2020-08-21",18.469999
"724","2020-08-24",18.24
"725","2020-08-25",18.77
"726","2020-08-26",19.09
"727","2020-08-27",23.09
"728","2020-08-28",26.969999
"729","2020-08-31",29.51
"730","2020-09-01",28.77
"731","2020-09-02",29.83
"732","2020-09-03",29.299999
"733","2020-09-04",29.879999
"734","2020-09-08",29.4
"735","2020-09-09",30.15
"736","2020-09-10",30.370001
"737","2020-09-11",30.610001
"738","2020-09-14",30.5
"739","2020-09-15",30.209999
"740","2020-09-16",30.440001
"741","2020-09-17",28.459999
"742","2020-09-18",28.879999
"743","2020-09-21",26.68
"744","2020-09-22",26.120001
"745","2020-09-23",25.309999
"746","2020-09-24",23.950001
"747","2020-09-25",22.92
"748","2020-09-28",22.41
"749","2020-09-29",22.27
"750","2020-09-30",21.67
"751","2020-10-01",22.65
"752","2020-10-02",21.370001
"753","2020-10-05",22.280001
"754","2020-10-06",22.360001
"755","2020-10-07",23.35
"756","2020-10-08",24.540001
"757","2020-10-09",24.620001
"758","2020-10-12",24.799999
"759","2020-10-13",25.370001
"760","2020-10-14",24.77
"761","2020-10-15",24.16
"762","2020-10-16",24.4
"763","2020-10-19",23.379999
"764","2020-10-20",22.290001
"765","2020-10-21",22.950001
"766","2020-10-22",24.09
"767","2020-10-23",22.620001
"768","2020-10-26",22.799999
"769","2020-10-27",23.24
"770","2020-10-28",22.360001
"771","2020-10-29",21.49
"772","2020-10-30",21.17
"773","2020-11-02",21.59
"774","2020-11-03",23.030001
"775","2020-11-04",23.43
"776","2020-11-05",24.42
"777","2020-11-06",22.85
"778","2020-11-09",24.290001
"779","2020-11-10",23.93
"780","2020-11-11",23.549999
"781","2020-11-12",22.5
"782","2020-11-13",22.059999
"783","2020-11-16",21.889999
"784","2020-11-17",21.85
"785","2020-11-18",21.58
"786","2020-11-19",21.83
"787","2020-11-20",21.370001
"788","2020-11-23",22
"789","2020-11-24",23.200001
"790","2020-11-25",24.16
"791","2020-11-27",29.27
