"","date","LEJU"
"1001","2018-04-09",1.17
"1002","2018-04-10",1.12
"1003","2018-04-11",1.17
"1004","2018-04-12",1.18
"1005","2018-04-13",1.14
"1006","2018-04-16",1.13
"1007","2018-04-17",1.13
"1008","2018-04-18",1.12
"1009","2018-04-19",1.13
"1010","2018-04-20",1.13
"1011","2018-04-23",1.11
"1012","2018-04-24",1.09
"1013","2018-04-25",1.1
"1014","2018-04-26",1.09
"1015","2018-04-27",1.06
"1016","2018-04-30",1.04
"1017","2018-05-01",0.99
"1018","2018-05-02",1.18
"1019","2018-05-03",1.2
"1020","2018-05-04",1.2
"1021","2018-05-07",1.28
"1022","2018-05-08",1.27
"1023","2018-05-09",1.28
"1024","2018-05-10",1.32
"1025","2018-05-11",1.3
"1026","2018-05-14",1.3
"1027","2018-05-15",1.26
"1028","2018-05-16",1.26
"1029","2018-05-17",1.27
"1030","2018-05-18",1.24
"1031","2018-05-21",1.17
"1032","2018-05-22",1.22
"1033","2018-05-23",1.21
"1034","2018-05-24",1.16
"1035","2018-05-25",1.15
"1036","2018-05-29",1.52
"1037","2018-05-30",1.44
"1038","2018-05-31",1.42
"1039","2018-06-01",1.42
"1040","2018-06-04",1.48
"1041","2018-06-05",1.46
"1042","2018-06-06",1.44
"1043","2018-06-07",1.33
"1044","2018-06-08",1.39
"1045","2018-06-11",1.42
"1046","2018-06-12",1.43
"1047","2018-06-13",1.42
"1048","2018-06-14",1.44
"1049","2018-06-15",1.45
"1050","2018-06-18",1.43
"1051","2018-06-19",1.43
"1052","2018-06-20",1.42
"1053","2018-06-21",1.4
"1054","2018-06-22",1.45
"1055","2018-06-25",1.43
"1056","2018-06-26",1.41
"1057","2018-06-27",1.4
"1058","2018-06-28",1.44
"1059","2018-06-29",1.46
"1060","2018-07-02",1.45
"1061","2018-07-03",1.53
"1062","2018-07-05",1.57
"1063","2018-07-06",1.6
"1064","2018-07-09",1.62
"1065","2018-07-10",1.63
"1066","2018-07-11",1.61
"1067","2018-07-12",1.59
"1068","2018-07-13",1.5
"1069","2018-07-16",1.53
"1070","2018-07-17",1.53
"1071","2018-07-18",1.7
"1072","2018-07-19",2.03
"1073","2018-07-20",1.82
"1074","2018-07-23",1.79
"1075","2018-07-24",1.78
"1076","2018-07-25",1.75
"1077","2018-07-26",1.67
"1078","2018-07-27",1.65
"1079","2018-07-30",1.62
"1080","2018-07-31",1.66
"1081","2018-08-01",1.66
"1082","2018-08-02",1.61
"1083","2018-08-03",1.56
"1084","2018-08-06",1.56
"1085","2018-08-07",1.57
"1086","2018-08-08",1.52
"1087","2018-08-09",1.55
"1088","2018-08-10",1.49
"1089","2018-08-13",1.44
"1090","2018-08-14",1.41
"1091","2018-08-15",1.31
"1092","2018-08-16",1.35
"1093","2018-08-17",1.35
"1094","2018-08-20",1.34
"1095","2018-08-21",1.36
"1096","2018-08-22",1.28
"1097","2018-08-23",1.79
"1098","2018-08-24",1.57
"1099","2018-08-27",1.69
"1100","2018-08-28",1.95
"1101","2018-08-29",2
"1102","2018-08-30",2.04
"1103","2018-08-31",2.21
"1104","2018-09-04",2.2
"1105","2018-09-05",2
"1106","2018-09-06",1.89
"1107","2018-09-07",1.9
"1108","2018-09-10",1.89
"1109","2018-09-11",1.77
"1110","2018-09-12",1.77
"1111","2018-09-13",2.34
"1112","2018-09-14",2.26
"1113","2018-09-17",2.15
"1114","2018-09-18",2.17
"1115","2018-09-19",2.15
"1116","2018-09-20",2.17
"1117","2018-09-21",2.18
"1118","2018-09-24",1.93
"1119","2018-09-25",1.9
"1120","2018-09-26",1.83
"1121","2018-09-27",1.83
"1122","2018-09-28",1.74
"1123","2018-10-01",1.63
"1124","2018-10-02",1.63
"1125","2018-10-03",1.57
"1126","2018-10-04",1.51
"1127","2018-10-05",1.57
"1128","2018-10-08",1.53
"1129","2018-10-09",1.47
"1130","2018-10-10",1.37
"1131","2018-10-11",1.44
"1132","2018-10-12",1.8
"1133","2018-10-15",1.75
"1134","2018-10-16",1.78
"1135","2018-10-17",1.73
"1136","2018-10-18",1.66
"1137","2018-10-19",1.68
"1138","2018-10-22",1.7
"1139","2018-10-23",1.65
"1140","2018-10-24",1.65
"1141","2018-10-25",1.66
"1142","2018-10-26",1.68
"1143","2018-10-29",1.63
"1144","2018-10-30",1.59
"1145","2018-10-31",1.59
"1146","2018-11-01",1.68
"1147","2018-11-02",1.69
"1148","2018-11-05",1.68
"1149","2018-11-06",1.61
"1150","2018-11-07",1.67
"1151","2018-11-08",1.68
"1152","2018-11-09",1.64
"1153","2018-11-12",1.61
"1154","2018-11-13",1.65
"1155","2018-11-14",1.58
"1156","2018-11-15",1.55
"1157","2018-11-16",1.69
"1158","2018-11-19",1.99
"1159","2018-11-20",1.94
"1160","2018-11-21",1.88
"1161","2018-11-23",1.77
"1162","2018-11-26",1.67
"1163","2018-11-27",1.68
"1164","2018-11-28",1.68
"1165","2018-11-29",1.66
"1166","2018-11-30",1.63
"1167","2018-12-03",1.65
"1168","2018-12-04",1.56
"1169","2018-12-06",1.54
"1170","2018-12-07",1.53
"1171","2018-12-10",1.52
"1172","2018-12-11",1.493
"1173","2018-12-12",1.52
"1174","2018-12-13",1.52
"1175","2018-12-14",1.54
"1176","2018-12-17",1.49
"1177","2018-12-18",1.43
"1178","2018-12-19",1.39
"1179","2018-12-20",1.31
"1180","2018-12-21",1.3
"1181","2018-12-24",1.17
"1182","2018-12-26",1.17
"1183","2018-12-27",1.22
"1184","2018-12-28",1.28
"1185","2018-12-31",1.4
"1186","2019-01-02",1.34
"1187","2019-01-03",1.27
"1188","2019-01-04",1.38
"1189","2019-01-07",1.37
"1190","2019-01-08",1.36
"1191","2019-01-09",1.48
"1192","2019-01-10",1.72
"1193","2019-01-11",1.75
"1194","2019-01-14",1.65
"1195","2019-01-15",1.58
"1196","2019-01-16",1.66
"1197","2019-01-17",1.62
"1198","2019-01-18",1.65
"1199","2019-01-22",1.6
"1200","2019-01-23",1.54
"1201","2019-01-24",1.58
"1202","2019-01-25",1.64
"1203","2019-01-28",1.61
"1204","2019-01-29",1.6
"1205","2019-01-30",1.57
"1206","2019-01-31",1.56
"1207","2019-02-01",1.55
"1208","2019-02-04",1.54
"1209","2019-02-05",1.54
"1210","2019-02-06",1.65
"1211","2019-02-07",1.63
"1212","2019-02-08",1.67
"1213","2019-02-11",1.62
"1214","2019-02-12",1.63
"1215","2019-02-13",1.58
"1216","2019-02-14",1.572
"1217","2019-02-15",1.57
"1218","2019-02-19",1.625
"1219","2019-02-20",1.69
"1220","2019-02-21",1.67
"1221","2019-02-22",1.68
"1222","2019-02-25",1.7
"1223","2019-02-26",1.68
"1224","2019-02-27",1.69
"1225","2019-02-28",1.69
"1226","2019-03-01",1.64
"1227","2019-03-04",1.85
"1228","2019-03-05",1.81
"1229","2019-03-06",1.77
"1230","2019-03-07",1.68
"1231","2019-03-08",1.63
"1232","2019-03-11",1.65
"1233","2019-03-12",1.68
"1234","2019-03-13",1.65
"1235","2019-03-14",1.67
"1236","2019-03-15",1.72
"1237","2019-03-18",1.79
"1238","2019-03-19",1.69
"1239","2019-03-20",1.68
"1240","2019-03-21",1.65
"1241","2019-03-22",1.81
"1242","2019-03-25",1.7
"1243","2019-03-26",1.65
"1244","2019-03-27",1.58
"1245","2019-03-28",1.55
"1246","2019-03-29",1.57
"1247","2019-04-01",1.57
"1248","2019-04-02",1.6
"1249","2019-04-03",1.67
"1250","2019-04-04",1.67
"1251","2019-04-05",1.7
"1252","2019-04-08",1.7
"1253","2019-04-09",1.68
"1254","2019-04-10",1.65
"1255","2019-04-11",1.7
"1256","2019-04-12",1.64
"1257","2019-04-15",1.68
"1258","2019-04-16",1.65
"1259","2019-04-17",1.7
"1260","2019-04-18",1.675
"1261","2019-04-22",1.74
"1262","2019-04-23",1.7
"1263","2019-04-24",1.73
"1264","2019-04-25",1.73
"1265","2019-04-26",1.71
"1266","2019-04-29",1.83
"1267","2019-04-30",1.79
"1268","2019-05-01",1.83
"1269","2019-05-02",1.83
"1270","2019-05-03",1.83
"1271","2019-05-06",1.8
"1272","2019-05-07",1.79
"1273","2019-05-08",1.78
"1274","2019-05-09",1.73
"1275","2019-05-10",1.69
"1276","2019-05-13",1.64
"1277","2019-05-14",1.65
"1278","2019-05-15",1.68
"1279","2019-05-16",1.7
"1280","2019-05-17",1.61
"1281","2019-05-20",1.58
"1282","2019-05-21",1.65
"1283","2019-05-22",1.63
"1284","2019-05-23",1.63
"1285","2019-05-24",1.65
"1286","2019-05-28",1.5
"1287","2019-05-29",1.35
"1288","2019-05-30",1.33
"1289","2019-05-31",1.271
"1290","2019-06-03",1.26
"1291","2019-06-04",1.28
"1292","2019-06-05",1.3
"1293","2019-06-06",1.23
"1294","2019-06-07",1.24
"1295","2019-06-10",1.22
"1296","2019-06-11",1.27
"1297","2019-06-12",1.31
"1298","2019-06-13",1.29
"1299","2019-06-14",1.31
"1300","2019-06-17",1.44
"1301","2019-06-18",1.36
"1302","2019-06-19",1.29
"1303","2019-06-20",1.29
"1304","2019-06-21",1.31
"1305","2019-06-24",1.28
"1306","2019-06-25",1.276
"1307","2019-06-26",1.28
"1308","2019-06-27",1.3
"1309","2019-06-28",1.38
"1310","2019-07-01",1.37
"1311","2019-07-02",1.38
"1312","2019-07-03",1.3
"1313","2019-07-05",1.3
"1314","2019-07-08",1.3
"1315","2019-07-09",1.292
"1316","2019-07-10",1.28
"1317","2019-07-11",1.255
"1318","2019-07-12",1.27
"1319","2019-07-15",1.222
"1320","2019-07-16",1.2
"1321","2019-07-17",1.2
"1322","2019-07-18",1.28
"1323","2019-07-19",1.24
"1324","2019-07-22",1.26
"1325","2019-07-23",1.2
"1326","2019-07-24",1.24
"1327","2019-07-25",1.27
"1328","2019-07-26",1.23
"1329","2019-07-29",1.195
"1330","2019-07-30",1.25
"1331","2019-07-31",1.25
"1332","2019-08-01",1.172
"1333","2019-08-02",1.25
"1334","2019-08-05",1.11
"1335","2019-08-06",1.096
"1336","2019-08-07",1.1
"1337","2019-08-08",1.12
"1338","2019-08-09",1.12
"1339","2019-08-12",1.09
"1340","2019-08-13",1.06
"1341","2019-08-14",1.08
"1342","2019-08-15",1.33
"1343","2019-08-16",1.44
"1344","2019-08-19",1.5
"1345","2019-08-20",1.52
"1346","2019-08-21",1.68
"1347","2019-08-22",1.6
"1348","2019-08-23",1.6
"1349","2019-08-26",1.6
"1350","2019-08-27",1.59
"1351","2019-08-28",1.6
"1352","2019-08-29",1.77
"1353","2019-08-30",1.69
"1354","2019-09-03",1.71
"1355","2019-09-04",1.7
"1356","2019-09-05",1.7
"1357","2019-09-06",1.75
"1358","2019-09-09",1.77
"1359","2019-09-10",1.77
"1360","2019-09-11",1.68
"1361","2019-09-12",1.7
"1362","2019-09-13",1.75
"1363","2019-09-16",1.84
"1364","2019-09-17",1.9
"1365","2019-09-18",1.99
"1366","2019-09-19",1.93
"1367","2019-09-20",1.93
"1368","2019-09-23",1.92
"1369","2019-09-24",1.88
"1370","2019-09-25",1.91
"1371","2019-09-26",2.02
"1372","2019-09-27",2
"1373","2019-09-30",1.95
"1374","2019-10-01",1.91
"1375","2019-10-02",1.91
"1376","2019-10-03",1.99
"1377","2019-10-04",1.95
"1378","2019-10-07",1.98
"1379","2019-10-08",1.96
"1380","2019-10-09",1.847
"1381","2019-10-10",1.65
"1382","2019-10-11",1.86
"1383","2019-10-14",1.78
"1384","2019-10-15",1.75
"1385","2019-10-16",1.79
"1386","2019-10-17",1.8
"1387","2019-10-18",1.75
"1388","2019-10-21",1.81
"1389","2019-10-22",1.79
"1390","2019-10-23",1.77
"1391","2019-10-24",1.74
"1392","2019-10-25",1.7
"1393","2019-10-28",1.99
"1394","2019-10-29",1.92
"1395","2019-10-30",1.74
"1396","2019-10-31",1.76
"1397","2019-11-01",1.77
"1398","2019-11-04",1.77
"1399","2019-11-05",1.81
"1400","2019-11-06",1.79
"1401","2019-11-07",1.73
"1402","2019-11-08",1.71
"1403","2019-11-11",1.78
"1404","2019-11-12",1.8
"1405","2019-11-13",1.77
"1406","2019-11-14",1.79
"1407","2019-11-15",1.82
"1408","2019-11-18",1.79
"1409","2019-11-19",1.75
"1410","2019-11-20",1.8
"1411","2019-11-21",1.8
"1412","2019-11-22",1.68
"1413","2019-11-25",1.81
"1414","2019-11-26",1.83
"1415","2019-11-27",1.826
"1416","2019-11-29",1.78
"1417","2019-12-02",1.79
"1418","2019-12-03",1.83
"1419","2019-12-04",1.83
"1420","2019-12-05",1.84
"1421","2019-12-06",1.82
"1422","2019-12-09",1.799
"1423","2019-12-10",1.83
"1424","2019-12-11",1.85
"1425","2019-12-12",1.83
"1426","2019-12-13",1.81
"1427","2019-12-16",1.83
"1428","2019-12-17",1.84
"1429","2019-12-18",1.83
"1430","2019-12-19",1.9
"1431","2019-12-20",1.9
"1432","2019-12-23",1.97
"1433","2019-12-24",1.99
"1434","2019-12-26",2.04
"1435","2019-12-27",2.09
"1436","2019-12-30",2
"1437","2019-12-31",2.01
"1438","2020-01-02",2.019
"1439","2020-01-03",1.99
"1440","2020-01-06",2.03
"1441","2020-01-07",2.33
"1442","2020-01-08",2.59
"1443","2020-01-09",2.25
"1444","2020-01-10",2.32
"1445","2020-01-13",2.26
"1446","2020-01-14",2.22
"1447","2020-01-15",2.17
"1448","2020-01-16",2.24
"1449","2020-01-17",2.28
"1450","2020-01-21",2.22
"1451","2020-01-22",2.27
"1452","2020-01-23",2.14
"1453","2020-01-24",1.99
"1454","2020-01-27",1.91
"1455","2020-01-28",1.97
"1456","2020-01-29",1.761
"1457","2020-01-30",1.68
"1458","2020-01-31",1.613
"1459","2020-02-03",1.63
"1460","2020-02-04",1.74
"1461","2020-02-05",1.96
"1462","2020-02-06",1.87
"1463","2020-02-07",1.79
"1464","2020-02-10",1.9
"1465","2020-02-11",1.98
"1466","2020-02-12",1.94
"1467","2020-02-13",1.8
"1468","2020-02-14",1.857
"1469","2020-02-18",1.75
"1470","2020-02-19",1.75
"1471","2020-02-20",1.79
"1472","2020-02-21",1.8
"1473","2020-02-24",2
"1474","2020-02-25",2.09
"1475","2020-02-26",2.04
"1476","2020-02-27",1.91
"1477","2020-02-28",1.8
"1478","2020-03-02",1.81
"1479","2020-03-03",1.79
"1480","2020-03-04",1.81
"1481","2020-03-05",1.87
"1482","2020-03-06",1.87
"1483","2020-03-09",1.61
"1484","2020-03-10",1.74
"1485","2020-03-11",1.709
"1486","2020-03-12",1.63
"1487","2020-03-13",1.73
"1488","2020-03-16",1.67
"1489","2020-03-17",1.65
"1490","2020-03-18",1.61
"1491","2020-03-19",1.66
"1492","2020-03-20",1.59
"1493","2020-03-23",1.61
"1494","2020-03-24",1.68
"1495","2020-03-25",1.66
"1496","2020-03-26",1.718
"1497","2020-03-27",1.751
"1498","2020-03-30",1.83
"1499","2020-03-31",1.85
"1500","2020-04-01",1.75
"1501","2020-04-02",1.7
"1502","2020-04-03",1.69
"1503","2020-04-06",1.72
"1504","2020-04-07",1.73
"1505","2020-04-08",1.71
"1506","2020-04-09",1.74
"1507","2020-04-13",1.81
"1508","2020-04-14",1.81
"1509","2020-04-15",1.88
"1510","2020-04-16",1.75
"1511","2020-04-17",1.79
"1512","2020-04-20",1.76
"1513","2020-04-21",1.76
"1514","2020-04-22",1.74
"1515","2020-04-23",1.82
"1516","2020-04-24",1.85
"1517","2020-04-27",1.96
"1518","2020-04-28",1.88
"1519","2020-04-29",1.85
"1520","2020-04-30",1.73
"1521","2020-05-01",1.83
"1522","2020-05-04",1.85
"1523","2020-05-05",1.84
"1524","2020-05-06",1.79
"1525","2020-05-07",1.7
"1526","2020-05-08",1.64
"1527","2020-05-11",1.56
"1528","2020-05-12",1.58
"1529","2020-05-13",1.61
"1530","2020-05-14",1.6
"1531","2020-05-15",1.6
"1532","2020-05-18",1.55
"1533","2020-05-19",1.51
"1534","2020-05-20",1.49
"1535","2020-05-21",1.38
"1536","2020-05-22",1.3
"1537","2020-05-26",1.38
"1538","2020-05-27",1.4
"1539","2020-05-28",1.5
"1540","2020-05-29",1.65
"1541","2020-06-01",1.74
"1542","2020-06-02",1.69
"1543","2020-06-03",1.78
"1544","2020-06-04",1.8
"1545","2020-06-05",1.79
"1546","2020-06-08",1.8
"1547","2020-06-09",1.81
"1548","2020-06-10",1.89
"1549","2020-06-11",1.81
"1550","2020-06-12",1.83
"1551","2020-06-15",1.84
"1552","2020-06-16",1.95
"1553","2020-06-17",1.95
"1554","2020-06-18",1.96
"1555","2020-06-19",2.07
"1556","2020-06-22",2.06
"1557","2020-06-23",2
"1558","2020-06-24",1.96
"1559","2020-06-25",1.92
"1560","2020-06-26",1.95
"1561","2020-06-29",1.9
"1562","2020-06-30",1.83
"1563","2020-07-01",1.91
"1564","2020-07-02",2.1
"1565","2020-07-06",2.24
"1566","2020-07-07",2.25
"1567","2020-07-08",2.25
"1568","2020-07-09",2.24
"1569","2020-07-10",2.21
"1570","2020-07-13",2.26
"1571","2020-07-14",2.6
"1572","2020-07-15",3.28
"1573","2020-07-16",3.13
"1574","2020-07-17",2.77
"1575","2020-07-20",2.6
"1576","2020-07-21",2.89
"1577","2020-07-22",2.78
"1578","2020-07-23",2.76
"1579","2020-07-24",2.91
"1580","2020-07-27",3.45
"1581","2020-07-28",3.23
"1582","2020-07-29",3.39
"1583","2020-07-30",3.75
"1584","2020-07-31",3.98
"1585","2020-08-03",3.66
"1586","2020-08-04",3.39
"1587","2020-08-05",3.1
"1588","2020-08-06",3.02
"1589","2020-08-07",2.92
"1590","2020-08-10",2.62
"1591","2020-08-11",2.9
"1592","2020-08-12",2.835
"1593","2020-08-13",2.805
"1594","2020-08-14",2.64
"1595","2020-08-17",2.54
"1596","2020-08-18",2.72
"1597","2020-08-19",2.99
"1598","2020-08-20",2.63
"1599","2020-08-21",2.47
"1600","2020-08-24",2.38
"1601","2020-08-25",2.49
"1602","2020-08-26",2.62
"1603","2020-08-27",2.47
"1604","2020-08-28",2.47
"1605","2020-08-31",2.37
"1606","2020-09-01",2.25
"1607","2020-09-02",2.1
"1608","2020-09-03",2.15
"1609","2020-09-04",2.15
"1610","2020-09-08",2.05
"1611","2020-09-09",2.08
"1612","2020-09-10",1.98
"1613","2020-09-11",1.93
"1614","2020-09-14",1.98
"1615","2020-09-15",2.06
"1616","2020-09-16",2.35
"1617","2020-09-17",2.16
"1618","2020-09-18",2.18
"1619","2020-09-21",2.06
"1620","2020-09-22",2.04
"1621","2020-09-23",2
"1622","2020-09-24",1.98
"1623","2020-09-25",1.99
"1624","2020-09-28",2.09
"1625","2020-09-29",1.97
"1626","2020-09-30",1.975
"1627","2020-10-01",2.01
"1628","2020-10-02",2.04
"1629","2020-10-05",2.08
"1630","2020-10-06",2.06
"1631","2020-10-07",2.14
"1632","2020-10-08",2.17
"1633","2020-10-09",2.2
"1634","2020-10-12",2.305
"1635","2020-10-13",2.28
"1636","2020-10-14",2.239
"1637","2020-10-15",2.11
"1638","2020-10-16",2.15
"1639","2020-10-19",2.24
"1640","2020-10-20",2.19
"1641","2020-10-21",2.2
"1642","2020-10-22",2.33
"1643","2020-10-23",2.85
"1644","2020-10-26",2.58
"1645","2020-10-27",2.64
"1646","2020-10-28",2.63
"1647","2020-10-29",2.56
"1648","2020-10-30",2.44
"1649","2020-11-02",2.44
"1650","2020-11-03",2.5
"1651","2020-11-04",2.45
"1652","2020-11-05",2.49
"1653","2020-11-06",2.48
"1654","2020-11-09",2.51
"1655","2020-11-10",2.46
"1656","2020-11-11",2.49
"1657","2020-11-12",2.45
"1658","2020-11-13",2.5
"1659","2020-11-16",2.49
"1660","2020-11-17",2.46
"1661","2020-11-18",2.37
"1662","2020-11-19",2.39
"1663","2020-11-20",2.64
"1664","2020-11-23",2.49
"1665","2020-11-24",2.39
"1666","2020-11-25",2.32
"1667","2020-11-27",2.33
