"","date","NCR"
"212","2007-11-02",28.309999
"213","2007-11-05",27.459999
"214","2007-11-06",27.73
"215","2007-11-07",27.059999
"216","2007-11-08",26.84
"217","2007-11-09",25.809999
"218","2007-11-12",25.200001
"219","2007-11-13",25.42
"220","2007-11-14",25.35
"221","2007-11-15",25.450001
"222","2007-11-16",25.15
"223","2007-11-19",24.549999
"224","2007-11-20",23.43
"225","2007-11-21",22.940001
"226","2007-11-23",22.93
"227","2007-11-26",23.25
"228","2007-11-27",23.530001
"229","2007-11-28",24.370001
"230","2007-11-29",24.059999
"231","2007-11-30",23.940001
"232","2007-12-03",24.16
"233","2007-12-04",24.379999
"234","2007-12-05",24.27
"235","2007-12-06",23.059999
"236","2007-12-07",24.41
"237","2007-12-10",25.280001
"238","2007-12-11",24.51
"239","2007-12-12",24.4
"240","2007-12-13",24.25
"241","2007-12-14",23.92
"242","2007-12-17",23.59
"243","2007-12-18",23.709999
"244","2007-12-19",24.18
"245","2007-12-20",24.440001
"246","2007-12-21",25
"247","2007-12-24",25.309999
"248","2007-12-26",25.219999
"249","2007-12-27",25
"250","2007-12-28",25.040001
"251","2007-12-31",25.1
"252","2008-01-02",24.309999
"253","2008-01-03",24.15
"254","2008-01-04",23.17
"255","2008-01-07",21.92
"256","2008-01-08",21.84
"257","2008-01-09",20.969999
"258","2008-01-10",23.77
"259","2008-01-11",22.709999
"260","2008-01-14",22.799999
"261","2008-01-15",21.690001
"262","2008-01-16",21.73
"263","2008-01-17",20.77
"264","2008-01-18",21
"265","2008-01-22",20.530001
"266","2008-01-23",20.620001
"267","2008-01-24",21.719999
"268","2008-01-25",21.129999
"269","2008-01-28",21.559999
"270","2008-01-29",22.889999
"271","2008-01-30",21.870001
"272","2008-01-31",21.49
"273","2008-02-01",22.25
"274","2008-02-04",21.530001
"275","2008-02-05",21.73
"276","2008-02-06",21.6
"277","2008-02-07",21.110001
"278","2008-02-08",22.18
"279","2008-02-11",22.02
"280","2008-02-12",22.67
"281","2008-02-13",23.42
"282","2008-02-14",22.969999
"283","2008-02-15",22.08
"284","2008-02-19",22.25
"285","2008-02-20",22.65
"286","2008-02-21",22.58
"287","2008-02-22",22.719999
"288","2008-02-25",23.07
"289","2008-02-26",23.200001
"290","2008-02-27",23.49
"291","2008-02-28",22.950001
"292","2008-02-29",22.16
"293","2008-03-03",23.6
"294","2008-03-04",22.719999
"295","2008-03-05",23.280001
"296","2008-03-06",23.059999
"297","2008-03-07",22.65
"298","2008-03-10",22.129999
"299","2008-03-11",22.32
"300","2008-03-12",22.200001
"301","2008-03-13",21.82
"302","2008-03-14",21.17
"303","2008-03-17",20.75
"304","2008-03-18",21.25
"305","2008-03-19",21.25
"306","2008-03-20",21.41
"307","2008-03-24",21.98
"308","2008-03-25",22.139999
"309","2008-03-26",21.99
"310","2008-03-27",22.16
"311","2008-03-28",22.200001
"312","2008-03-31",22.83
"313","2008-04-01",23.639999
"314","2008-04-02",23.51
"315","2008-04-03",23.66
"316","2008-04-04",23.690001
"317","2008-04-07",23.68
"318","2008-04-08",23.719999
"319","2008-04-09",23.48
"320","2008-04-10",23.52
"321","2008-04-11",23.360001
"322","2008-04-14",23.450001
"323","2008-04-15",23.440001
"324","2008-04-16",23.85
"325","2008-04-17",23.639999
"326","2008-04-18",24.139999
"327","2008-04-21",24.43
"328","2008-04-22",23.9
"329","2008-04-23",24.01
"330","2008-04-24",23.99
"331","2008-04-25",23.950001
"332","2008-04-28",24.34
"333","2008-04-29",24.08
"334","2008-04-30",24.629999
"335","2008-05-01",25.32
"336","2008-05-02",25.33
"337","2008-05-05",24.790001
"338","2008-05-06",25.23
"339","2008-05-07",25.530001
"340","2008-05-08",25
"341","2008-05-09",25
"342","2008-05-12",24.799999
"343","2008-05-13",25.24
"344","2008-05-14",25.17
"345","2008-05-15",25.639999
"346","2008-05-16",25.719999
"347","2008-05-19",26.25
"348","2008-05-20",25.82
"349","2008-05-21",25.16
"350","2008-05-22",25.52
"351","2008-05-23",25.209999
"352","2008-05-27",25.879999
"353","2008-05-28",26.01
"354","2008-05-29",26.030001
"355","2008-05-30",26.459999
"356","2008-06-02",26.120001
"357","2008-06-03",26.25
"358","2008-06-04",26.719999
"359","2008-06-05",27.4
"360","2008-06-06",26.92
"361","2008-06-09",27.26
"362","2008-06-10",26.74
"363","2008-06-11",26.1
"364","2008-06-12",26.200001
"365","2008-06-13",26.700001
"366","2008-06-16",27.559999
"367","2008-06-17",27.35
"368","2008-06-18",26.48
"369","2008-06-19",26.559999
"370","2008-06-20",25.790001
"371","2008-06-23",25.690001
"372","2008-06-24",25.309999
"373","2008-06-25",25.879999
"374","2008-06-26",25.219999
"375","2008-06-27",25.27
"376","2008-06-30",25.200001
"377","2008-07-01",25.610001
"378","2008-07-02",25.049999
"379","2008-07-03",25.549999
"380","2008-07-07",25.799999
"381","2008-07-08",27.059999
"382","2008-07-09",26.620001
"383","2008-07-10",26.41
"384","2008-07-11",25.75
"385","2008-07-14",25.440001
"386","2008-07-15",25.23
"387","2008-07-16",26.059999
"388","2008-07-17",26.459999
"389","2008-07-18",26.57
"390","2008-07-21",26.65
"391","2008-07-22",26.540001
"392","2008-07-23",26.940001
"393","2008-07-24",26.459999
"394","2008-07-25",26.82
"395","2008-07-28",26.92
"396","2008-07-29",26.65
"397","2008-07-30",27.190001
"398","2008-07-31",26.860001
"399","2008-08-01",26.690001
"400","2008-08-04",26.32
"401","2008-08-05",26.139999
"402","2008-08-06",25.25
"403","2008-08-07",26.139999
"404","2008-08-08",26.209999
"405","2008-08-11",26.299999
"406","2008-08-12",26.07
"407","2008-08-13",26.200001
"408","2008-08-14",26.700001
"409","2008-08-15",26.92
"410","2008-08-18",26.799999
"411","2008-08-19",26.68
"412","2008-08-20",26.51
"413","2008-08-21",26.620001
"414","2008-08-22",26.799999
"415","2008-08-25",26.48
"416","2008-08-26",26.440001
"417","2008-08-27",26.639999
"418","2008-08-28",27.15
"419","2008-08-29",26.459999
"420","2008-09-02",26.02
"421","2008-09-03",25.540001
"422","2008-09-04",24.76
"423","2008-09-05",24.690001
"424","2008-09-08",25.5
"425","2008-09-09",24.360001
"426","2008-09-10",24.629999
"427","2008-09-11",24.42
"428","2008-09-12",24.26
"429","2008-09-15",21.85
"430","2008-09-16",22.9
"431","2008-09-17",22.299999
"432","2008-09-18",23.08
"433","2008-09-19",23.93
"434","2008-09-22",23.25
"435","2008-09-23",22.639999
"436","2008-09-24",22.129999
"437","2008-09-25",23.01
"438","2008-09-26",23.07
"439","2008-09-29",21.110001
"440","2008-09-30",22.049999
"441","2008-10-01",21.65
"442","2008-10-02",20.809999
"443","2008-10-03",20.6
"444","2008-10-06",18.98
"445","2008-10-07",17.700001
"446","2008-10-08",18.219999
"447","2008-10-09",17.299999
"448","2008-10-10",15.81
"449","2008-10-13",17.139999
"450","2008-10-14",18.209999
"451","2008-10-15",16.709999
"452","2008-10-16",16.690001
"453","2008-10-17",16.290001
"454","2008-10-20",17.68
"455","2008-10-21",17.01
"456","2008-10-22",16.360001
"457","2008-10-23",15.4
"458","2008-10-24",16.530001
"459","2008-10-27",16.4
"460","2008-10-28",17.68
"461","2008-10-29",17.43
"462","2008-10-30",18.26
"463","2008-10-31",18.280001
"464","2008-11-03",18.219999
"465","2008-11-04",18.549999
"466","2008-11-05",17.43
"467","2008-11-06",17.01
"468","2008-11-07",17.59
"469","2008-11-10",17.469999
"470","2008-11-11",17.16
"471","2008-11-12",15.6
"472","2008-11-13",16.4
"473","2008-11-14",16.17
"474","2008-11-17",16.02
"475","2008-11-18",15.18
"476","2008-11-19",14.23
"477","2008-11-20",13.32
"478","2008-11-21",13.33
"479","2008-11-24",14.33
"480","2008-11-25",14.42
"481","2008-11-26",14.83
"482","2008-11-28",15.18
"483","2008-12-01",13.67
"484","2008-12-02",14.47
"485","2008-12-03",14.27
"486","2008-12-04",13.25
"487","2008-12-05",13.25
"488","2008-12-08",13.58
"489","2008-12-09",13.19
"490","2008-12-10",13.07
"491","2008-12-11",13.03
"492","2008-12-12",13.63
"493","2008-12-15",13.31
"494","2008-12-16",13.7
"495","2008-12-17",13.7
"496","2008-12-18",13.44
"497","2008-12-19",13.19
"498","2008-12-22",12.87
"499","2008-12-23",12.84
"500","2008-12-24",12.9
"501","2008-12-26",13
"502","2008-12-29",13.02
"503","2008-12-30",13.46
"504","2008-12-31",14.14
"505","2009-01-02",14.59
"506","2009-01-05",14.35
"507","2009-01-06",15.06
"508","2009-01-07",14.8
"509","2009-01-08",14.99
"510","2009-01-09",14.65
"511","2009-01-12",13.94
"512","2009-01-13",13.98
"513","2009-01-14",13.23
"514","2009-01-15",13.25
"515","2009-01-16",13.34
"516","2009-01-20",12.54
"517","2009-01-21",12.96
"518","2009-01-22",12.21
"519","2009-01-23",12.82
"520","2009-01-26",12.86
"521","2009-01-27",12.88
"522","2009-01-28",13.36
"523","2009-01-29",12.97
"524","2009-01-30",12.55
"525","2009-02-02",12.34
"526","2009-02-03",12.14
"527","2009-02-04",12.23
"528","2009-02-05",10.44
"529","2009-02-06",10.61
"530","2009-02-09",11.1
"531","2009-02-10",10.37
"532","2009-02-11",10.36
"533","2009-02-12",10.41
"534","2009-02-13",10.21
"535","2009-02-17",9.87
"536","2009-02-18",9.59
"537","2009-02-19",9.36
"538","2009-02-20",9.02
"539","2009-02-23",8.45
"540","2009-02-24",8.67
"541","2009-02-25",8.43
"542","2009-02-26",8.21
"543","2009-02-27",7.92
"544","2009-03-02",7.22
"545","2009-03-03",7.16
"546","2009-03-04",7.47
"547","2009-03-05",6.9
"548","2009-03-06",6.8
"549","2009-03-09",6.67
"550","2009-03-10",7.28
"551","2009-03-11",7.46
"552","2009-03-12",8.15
"553","2009-03-13",8.18
"554","2009-03-16",8.21
"555","2009-03-17",8.7
"556","2009-03-18",9.2
"557","2009-03-19",9.02
"558","2009-03-20",8.69
"559","2009-03-23",9.39
"560","2009-03-24",9.5
"561","2009-03-25",9.49
"562","2009-03-26",10.14
"563","2009-03-27",9.62
"564","2009-03-30",7.99
"565","2009-03-31",7.95
"566","2009-04-01",8.02
"567","2009-04-02",8.83
"568","2009-04-03",9.12
"569","2009-04-06",8.82
"570","2009-04-07",8.62
"571","2009-04-08",8.7
"572","2009-04-09",9.59
"573","2009-04-13",9.77
"574","2009-04-14",9.36
"575","2009-04-15",9.3
"576","2009-04-16",10.23
"577","2009-04-17",10.4
"578","2009-04-20",9.24
"579","2009-04-21",9.51
"580","2009-04-22",9.81
"581","2009-04-23",8.9
"582","2009-04-24",9.27
"583","2009-04-27",9.03
"584","2009-04-28",9.28
"585","2009-04-29",10.01
"586","2009-04-30",10.15
"587","2009-05-01",10.09
"588","2009-05-04",10.38
"589","2009-05-05",10.63
"590","2009-05-06",10.63
"591","2009-05-07",10.38
"592","2009-05-08",11.04
"593","2009-05-11",11.15
"594","2009-05-12",10.65
"595","2009-05-13",10.08
"596","2009-05-14",10.46
"597","2009-05-15",10.25
"598","2009-05-18",10.73
"599","2009-05-19",10.85
"600","2009-05-20",10.59
"601","2009-05-21",10.41
"602","2009-05-22",10.5
"603","2009-05-26",10.77
"604","2009-05-27",10.78
"605","2009-05-28",10.89
"606","2009-05-29",10.74
"607","2009-06-01",11.39
"608","2009-06-02",10.97
"609","2009-06-03",10.68
"610","2009-06-04",11.11
"611","2009-06-05",12.16
"612","2009-06-08",12.27
"613","2009-06-09",12.78
"614","2009-06-10",12.64
"615","2009-06-11",12.88
"616","2009-06-12",12.74
"617","2009-06-15",12.33
"618","2009-06-16",12.01
"619","2009-06-17",12.07
"620","2009-06-18",12.11
"621","2009-06-19",12.1
"622","2009-06-22",11.55
"623","2009-06-23",11.18
"624","2009-06-24",11.42
"625","2009-06-25",11.67
"626","2009-06-26",11.67
"627","2009-06-29",12.04
"628","2009-06-30",11.83
"629","2009-07-01",11.76
"630","2009-07-02",11.33
"631","2009-07-06",11.01
"632","2009-07-07",10.9
"633","2009-07-08",11
"634","2009-07-09",11.03
"635","2009-07-10",11.14
"636","2009-07-13",11.36
"637","2009-07-14",11.42
"638","2009-07-15",12
"639","2009-07-16",12.38
"640","2009-07-17",12.1
"641","2009-07-20",12.47
"642","2009-07-21",12.43
"643","2009-07-22",11.9
"644","2009-07-23",13
"645","2009-07-24",13.21
"646","2009-07-27",13.25
"647","2009-07-28",13.39
"648","2009-07-29",13
"649","2009-07-30",13.09
"650","2009-07-31",12.94
"651","2009-08-03",13.21
"652","2009-08-04",13.55
"653","2009-08-05",13.4
"654","2009-08-06",13.56
"655","2009-08-07",13.98
"656","2009-08-10",13.97
"657","2009-08-11",13.66
"658","2009-08-12",13.9
"659","2009-08-13",13.89
"660","2009-08-14",13.68
"661","2009-08-17",13.52
"662","2009-08-18",13.77
"663","2009-08-19",13.77
"664","2009-08-20",13.73
"665","2009-08-21",13.72
"666","2009-08-24",13.73
"667","2009-08-25",13.8
"668","2009-08-26",13.67
"669","2009-08-27",13.79
"670","2009-08-28",13.75
"671","2009-08-31",13.33
"672","2009-09-01",12.77
"673","2009-09-02",12.76
"674","2009-09-03",12.87
"675","2009-09-04",13.17
"676","2009-09-08",13.5
"677","2009-09-09",13.61
"678","2009-09-10",13.77
"679","2009-09-11",13.78
"680","2009-09-14",14.12
"681","2009-09-15",14.09
"682","2009-09-16",14.15
"683","2009-09-17",14.05
"684","2009-09-18",14.07
"685","2009-09-21",13.98
"686","2009-09-22",14.17
"687","2009-09-23",13.97
"688","2009-09-24",13.74
"689","2009-09-25",13.68
"690","2009-09-28",13.7
"691","2009-09-29",13.8
"692","2009-09-30",13.82
"693","2009-10-01",13.46
"694","2009-10-02",13.08
"695","2009-10-05",13.34
"696","2009-10-06",13.66
"697","2009-10-07",13.53
"698","2009-10-08",11.82
"699","2009-10-09",12.76
"700","2009-10-12",12.79
"701","2009-10-13",12.65
"702","2009-10-14",12.36
"703","2009-10-15",12.5
"704","2009-10-16",12.29
"705","2009-10-19",12.43
"706","2009-10-20",12.5
"707","2009-10-21",12.22
"708","2009-10-22",10.89
"709","2009-10-23",10.94
"710","2009-10-26",10.54
"711","2009-10-27",10.63
"712","2009-10-28",10.35
"713","2009-10-29",10.59
"714","2009-10-30",10.15
"715","2009-11-02",9.87
"716","2009-11-03",9.9
"717","2009-11-04",10.06
"718","2009-11-05",10.24
"719","2009-11-06",10.09
"720","2009-11-09",10.43
"721","2009-11-10",10.31
"722","2009-11-11",10.32
"723","2009-11-12",10.2
"724","2009-11-13",10.14
"725","2009-11-16",10.4
"726","2009-11-17",10.38
"727","2009-11-18",10.3
"728","2009-11-19",9.99
"729","2009-11-20",10.11
"730","2009-11-23",9.95
"731","2009-11-24",9.69
"732","2009-11-25",9.88
"733","2009-11-27",9.67
"734","2009-11-30",9.41
"735","2009-12-01",9.55
"736","2009-12-02",9.44
"737","2009-12-03",9.25
"738","2009-12-04",9.27
"739","2009-12-07",9.25
"740","2009-12-08",9.27
"741","2009-12-09",9.31
"742","2009-12-10",9.79
"743","2009-12-11",10.72
"744","2009-12-14",10.42
"745","2009-12-15",10.53
"746","2009-12-16",11.03
"747","2009-12-17",10.66
"748","2009-12-18",10.69
"749","2009-12-21",10.88
"750","2009-12-22",11.11
"751","2009-12-23",11.24
"752","2009-12-24",11.34
"753","2009-12-28",11.29
"754","2009-12-29",11.22
"755","2009-12-30",11.24
"756","2009-12-31",11.13
"757","2010-01-04",11.31
"758","2010-01-05",11.32
"759","2010-01-06",11.56
"760","2010-01-07",11.48
"761","2010-01-08",11.67
"762","2010-01-11",11.63
"763","2010-01-12",11.92
"764","2010-01-13",12.15
"765","2010-01-14",12.37
"766","2010-01-15",12.04
"767","2010-01-19",12.51
"768","2010-01-20",12.42
"769","2010-01-21",12.49
"770","2010-01-22",12.07
"771","2010-01-25",12.24
"772","2010-01-26",12.17
"773","2010-01-27",12.32
"774","2010-01-28",11.96
"775","2010-01-29",11.97
"776","2010-02-01",12.13
"777","2010-02-02",12.57
"778","2010-02-03",12.36
"779","2010-02-04",12.82
"780","2010-02-05",12.98
"781","2010-02-08",12.69
"782","2010-02-09",12.84
"783","2010-02-10",12.65
"784","2010-02-11",13.06
"785","2010-02-12",12.86
"786","2010-02-16",13.11
"787","2010-02-17",13.14
"788","2010-02-18",13.08
"789","2010-02-19",13.19
"790","2010-02-22",13.09
"791","2010-02-23",12.81
"792","2010-02-24",12.83
"793","2010-02-25",12.64
"794","2010-02-26",12.62
"795","2010-03-01",12.68
"796","2010-03-02",12.9
"797","2010-03-03",12.71
"798","2010-03-04",12.76
"799","2010-03-05",13.05
"800","2010-03-08",13.29
"801","2010-03-09",12.96
"802","2010-03-10",13.27
"803","2010-03-11",13.71
"804","2010-03-12",13.8
"805","2010-03-15",13.97
"806","2010-03-16",14.16
"807","2010-03-17",14.11
"808","2010-03-18",14.15
"809","2010-03-19",13.67
"810","2010-03-22",13.7
"811","2010-03-23",13.94
"812","2010-03-24",13.83
"813","2010-03-25",13.62
"814","2010-03-26",13.82
"815","2010-03-29",13.83
"816","2010-03-30",13.77
"817","2010-03-31",13.8
"818","2010-04-01",14.08
"819","2010-04-05",14.52
"820","2010-04-06",15.1
"821","2010-04-07",15.17
"822","2010-04-08",15.22
"823","2010-04-09",15.34
"824","2010-04-12",15.29
"825","2010-04-13",15.21
"826","2010-04-14",15.45
"827","2010-04-15",15.51
"828","2010-04-16",15.12
"829","2010-04-19",15
"830","2010-04-20",15.28
"831","2010-04-21",15.32
"832","2010-04-22",15.93
"833","2010-04-23",14.32
"834","2010-04-26",14.3
"835","2010-04-27",13.75
"836","2010-04-28",13.58
"837","2010-04-29",13.63
"838","2010-04-30",13.16
"839","2010-05-03",13.57
"840","2010-05-04",13.23
"841","2010-05-05",13.01
"842","2010-05-06",12.42
"843","2010-05-07",11.72
"844","2010-05-10",12.2
"845","2010-05-11",12.21
"846","2010-05-12",12.59
"847","2010-05-13",12.66
"848","2010-05-14",12.42
"849","2010-05-17",12.59
"850","2010-05-18",12.67
"851","2010-05-19",12.51
"852","2010-05-20",12.11
"853","2010-05-21",12.32
"854","2010-05-24",12.29
"855","2010-05-25",13.13
"856","2010-05-26",12.89
"857","2010-05-27",13.53
"858","2010-05-28",13.28
"859","2010-06-01",12.74
"860","2010-06-02",12.78
"861","2010-06-03",13.24
"862","2010-06-04",12.58
"863","2010-06-07",12.04
"864","2010-06-08",12.03
"865","2010-06-09",12
"866","2010-06-10",12.83
"867","2010-06-11",12.8
"868","2010-06-14",12.83
"869","2010-06-15",13.31
"870","2010-06-16",13.5
"871","2010-06-17",13.63
"872","2010-06-18",13.15
"873","2010-06-21",12.93
"874","2010-06-22",12.74
"875","2010-06-23",12.83
"876","2010-06-24",12.87
"877","2010-06-25",12.96
"878","2010-06-28",12.81
"879","2010-06-29",12.19
"880","2010-06-30",12.12
"881","2010-07-01",12.2
"882","2010-07-02",12.03
"883","2010-07-06",12.2
"884","2010-07-07",12.68
"885","2010-07-08",12.75
"886","2010-07-09",13.06
"887","2010-07-12",12.97
"888","2010-07-13",13.47
"889","2010-07-14",13.49
"890","2010-07-15",13.33
"891","2010-07-16",12.68
"892","2010-07-19",12.76
"893","2010-07-20",13
"894","2010-07-21",12.67
"895","2010-07-22",13.17
"896","2010-07-23",13.99
"897","2010-07-26",14.26
"898","2010-07-27",14.16
"899","2010-07-28",13.89
"900","2010-07-29",13.8
"901","2010-07-30",13.7
"902","2010-08-02",14.05
"903","2010-08-03",13.88
"904","2010-08-04",14.1
"905","2010-08-05",13.91
"906","2010-08-06",13.63
"907","2010-08-09",13.7
"908","2010-08-10",12.89
"909","2010-08-11",12.47
"910","2010-08-12",12.5
"911","2010-08-13",12.39
"912","2010-08-16",12.39
"913","2010-08-17",12.66
"914","2010-08-18",12.63
"915","2010-08-19",12.45
"916","2010-08-20",12.61
"917","2010-08-23",12.86
"918","2010-08-24",12.55
"919","2010-08-25",12.64
"920","2010-08-26",12.64
"921","2010-08-27",13.09
"922","2010-08-30",12.76
"923","2010-08-31",12.85
"924","2010-09-01",13.33
"925","2010-09-02",13.62
"926","2010-09-03",13.73
"927","2010-09-07",13.65
"928","2010-09-08",13.66
"929","2010-09-09",13.58
"930","2010-09-10",13.64
"931","2010-09-13",14.11
"932","2010-09-14",14.07
"933","2010-09-15",14.04
"934","2010-09-16",14.1
"935","2010-09-17",14.11
"936","2010-09-20",14.15
"937","2010-09-21",13.99
"938","2010-09-22",13.8
"939","2010-09-23",13.74
"940","2010-09-24",13.81
"941","2010-09-27",13.69
"942","2010-09-28",13.55
"943","2010-09-29",13.59
"944","2010-09-30",13.63
"945","2010-10-01",13.76
"946","2010-10-04",13.7
"947","2010-10-05",13.96
"948","2010-10-06",13.84
"949","2010-10-07",13.63
"950","2010-10-08",14.09
"951","2010-10-11",14.19
"952","2010-10-12",14.2
"953","2010-10-13",14.29
"954","2010-10-14",14.22
"955","2010-10-15",14.27
"956","2010-10-18",14.25
"957","2010-10-19",13.88
"958","2010-10-20",14.05
"959","2010-10-21",13.87
"960","2010-10-22",13.75
"961","2010-10-25",13.61
"962","2010-10-26",13.55
"963","2010-10-27",13.71
"964","2010-10-28",13.63
"965","2010-10-29",13.72
"966","2010-11-01",14.07
"967","2010-11-02",14.46
"968","2010-11-03",14.55
"969","2010-11-04",14.72
"970","2010-11-05",14.83
"971","2010-11-08",14.69
"972","2010-11-09",14.39
"973","2010-11-10",14.66
"974","2010-11-11",14.66
"975","2010-11-12",14.2
"976","2010-11-15",14.27
"977","2010-11-16",14.11
"978","2010-11-17",13.9
"979","2010-11-18",14.39
"980","2010-11-19",14.38
"981","2010-11-22",14.46
"982","2010-11-23",14.42
