"","date","SIRI"
"1001","2010-12-21",1.48
"1002","2010-12-22",1.6
"1003","2010-12-23",1.61
"1004","2010-12-27",1.55
"1005","2010-12-28",1.63
"1006","2010-12-29",1.65
"1007","2010-12-30",1.63
"1008","2010-12-31",1.63
"1009","2011-01-03",1.69
"1010","2011-01-04",1.67
"1011","2011-01-05",1.65
"1012","2011-01-06",1.64
"1013","2011-01-07",1.61
"1014","2011-01-10",1.58
"1015","2011-01-11",1.57
"1016","2011-01-12",1.56
"1017","2011-01-13",1.53
"1018","2011-01-14",1.56
"1019","2011-01-18",1.57
"1020","2011-01-19",1.54
"1021","2011-01-20",1.52
"1022","2011-01-21",1.55
"1023","2011-01-24",1.58
"1024","2011-01-25",1.58
"1025","2011-01-26",1.6
"1026","2011-01-27",1.62
"1027","2011-01-28",1.62
"1028","2011-01-31",1.62
"1029","2011-02-01",1.63
"1030","2011-02-02",1.72
"1031","2011-02-03",1.77
"1032","2011-02-04",1.75
"1033","2011-02-07",1.79
"1034","2011-02-08",1.78
"1035","2011-02-09",1.77
"1036","2011-02-10",1.77
"1037","2011-02-11",1.84
"1038","2011-02-14",1.83
"1039","2011-02-15",1.69
"1040","2011-02-16",1.81
"1041","2011-02-17",1.81
"1042","2011-02-18",1.81
"1043","2011-02-22",1.72
"1044","2011-02-23",1.68
"1045","2011-02-24",1.71
"1046","2011-02-25",1.77
"1047","2011-02-28",1.81
"1048","2011-03-01",1.75
"1049","2011-03-02",1.78
"1050","2011-03-03",1.82
"1051","2011-03-04",1.81
"1052","2011-03-07",1.74
"1053","2011-03-08",1.76
"1054","2011-03-09",1.8
"1055","2011-03-10",1.77
"1056","2011-03-11",1.79
"1057","2011-03-14",1.77
"1058","2011-03-15",1.75
"1059","2011-03-16",1.73
"1060","2011-03-17",1.73
"1061","2011-03-18",1.71
"1062","2011-03-21",1.72
"1063","2011-03-22",1.71
"1064","2011-03-23",1.67
"1065","2011-03-24",1.7
"1066","2011-03-25",1.72
"1067","2011-03-28",1.72
"1068","2011-03-29",1.73
"1069","2011-03-30",1.72
"1070","2011-03-31",1.65
"1071","2011-04-01",1.65
"1072","2011-04-04",1.7
"1073","2011-04-05",1.78
"1074","2011-04-06",1.84
"1075","2011-04-07",1.76
"1076","2011-04-08",1.76
"1077","2011-04-11",1.78
"1078","2011-04-12",1.81
"1079","2011-04-13",1.84
"1080","2011-04-14",1.81
"1081","2011-04-15",1.84
"1082","2011-04-18",1.8
"1083","2011-04-19",1.83
"1084","2011-04-20",1.87
"1085","2011-04-21",1.93
"1086","2011-04-25",1.96
"1087","2011-04-26",1.97
"1088","2011-04-27",1.98
"1089","2011-04-28",1.98
"1090","2011-04-29",1.99
"1091","2011-05-02",1.91
"1092","2011-05-03",2.07
"1093","2011-05-04",2.13
"1094","2011-05-05",2.12
"1095","2011-05-06",2.22
"1096","2011-05-09",2.19
"1097","2011-05-10",2.35
"1098","2011-05-11",2.31
"1099","2011-05-12",2.28
"1100","2011-05-13",2.24
"1101","2011-05-16",2.18
"1102","2011-05-17",2.14
"1103","2011-05-18",2.18
"1104","2011-05-19",2.23
"1105","2011-05-20",2.22
"1106","2011-05-23",2.2
"1107","2011-05-24",2.27
"1108","2011-05-25",2.33
"1109","2011-05-26",2.34
"1110","2011-05-27",2.37
"1111","2011-05-31",2.35
"1112","2011-06-01",2.27
"1113","2011-06-02",2.24
"1114","2011-06-03",2.18
"1115","2011-06-06",2.13
"1116","2011-06-07",2.15
"1117","2011-06-08",2.03
"1118","2011-06-09",2.08
"1119","2011-06-10",2
"1120","2011-06-13",1.91
"1121","2011-06-14",1.96
"1122","2011-06-15",1.95
"1123","2011-06-16",1.94
"1124","2011-06-17",1.92
"1125","2011-06-20",1.92
"1126","2011-06-21",2
"1127","2011-06-22",2.04
"1128","2011-06-23",2.04
"1129","2011-06-24",1.98
"1130","2011-06-27",2
"1131","2011-06-28",2.04
"1132","2011-06-29",2.1
"1133","2011-06-30",2.19
"1134","2011-07-01",2.19
"1135","2011-07-05",2.18
"1136","2011-07-06",2.16
"1137","2011-07-07",2.22
"1138","2011-07-08",2.22
"1139","2011-07-11",2.21
"1140","2011-07-12",2.19
"1141","2011-07-13",2.25
"1142","2011-07-14",2.25
"1143","2011-07-15",2.33
"1144","2011-07-18",2.24
"1145","2011-07-19",2.21
"1146","2011-07-20",2.18
"1147","2011-07-21",2.2
"1148","2011-07-22",2.16
"1149","2011-07-25",2.14
"1150","2011-07-26",2.14
"1151","2011-07-27",2.12
"1152","2011-07-28",2.08
"1153","2011-07-29",2.11
"1154","2011-08-01",2.11
"1155","2011-08-02",2.07
"1156","2011-08-03",2.07
"1157","2011-08-04",1.94
"1158","2011-08-05",1.89
"1159","2011-08-08",1.65
"1160","2011-08-09",1.8
"1161","2011-08-10",1.73
"1162","2011-08-11",1.86
"1163","2011-08-12",1.87
"1164","2011-08-15",1.9
"1165","2011-08-16",1.91
"1166","2011-08-17",1.92
"1167","2011-08-18",1.78
"1168","2011-08-19",1.77
"1169","2011-08-22",1.71
"1170","2011-08-23",1.69
"1171","2011-08-24",1.75
"1172","2011-08-25",1.69
"1173","2011-08-26",1.7
"1174","2011-08-29",1.81
"1175","2011-08-30",1.8
"1176","2011-08-31",1.8
"1177","2011-09-01",1.76
"1178","2011-09-02",1.72
"1179","2011-09-06",1.69
"1180","2011-09-07",1.8
"1181","2011-09-08",1.75
"1182","2011-09-09",1.72
"1183","2011-09-12",1.67
"1184","2011-09-13",1.69
"1185","2011-09-14",1.8
"1186","2011-09-15",1.84
"1187","2011-09-16",1.83
"1188","2011-09-19",1.8
"1189","2011-09-20",1.78
"1190","2011-09-21",1.81
"1191","2011-09-22",1.68
"1192","2011-09-23",1.7
"1193","2011-09-26",1.67
"1194","2011-09-27",1.69
"1195","2011-09-28",1.66
"1196","2011-09-29",1.49
"1197","2011-09-30",1.51
"1198","2011-10-03",1.45
"1199","2011-10-04",1.47
"1200","2011-10-05",1.47
"1201","2011-10-06",1.51
"1202","2011-10-07",1.52
"1203","2011-10-10",1.65
"1204","2011-10-11",1.66
"1205","2011-10-12",1.71
"1206","2011-10-13",1.72
"1207","2011-10-14",1.8
"1208","2011-10-17",1.77
"1209","2011-10-18",1.77
"1210","2011-10-19",1.72
"1211","2011-10-20",1.75
"1212","2011-10-21",1.78
"1213","2011-10-24",1.84
"1214","2011-10-25",1.8
"1215","2011-10-26",1.79
"1216","2011-10-27",1.83
"1217","2011-10-28",1.84
"1218","2011-10-31",1.79
"1219","2011-11-01",1.73
"1220","2011-11-02",1.68
"1221","2011-11-03",1.65
"1222","2011-11-04",1.68
"1223","2011-11-07",1.7
"1224","2011-11-08",1.75
"1225","2011-11-09",1.64
"1226","2011-11-10",1.69
"1227","2011-11-11",1.7
"1228","2011-11-14",1.68
"1229","2011-11-15",1.69
"1230","2011-11-16",1.66
"1231","2011-11-17",1.74
"1232","2011-11-18",1.78
"1233","2011-11-21",1.85
"1234","2011-11-22",1.87
"1235","2011-11-23",1.74
"1236","2011-11-25",1.75
"1237","2011-11-28",1.77
"1238","2011-11-29",1.72
"1239","2011-11-30",1.8
"1240","2011-12-01",1.88
"1241","2011-12-02",1.86
"1242","2011-12-05",1.81
"1243","2011-12-06",1.79
"1244","2011-12-07",1.78
"1245","2011-12-08",1.7
"1246","2011-12-09",1.75
"1247","2011-12-12",1.77
"1248","2011-12-13",1.8
"1249","2011-12-14",1.76
"1250","2011-12-15",1.78
"1251","2011-12-16",1.77
"1252","2011-12-19",1.81
"1253","2011-12-20",1.83
"1254","2011-12-21",1.8
"1255","2011-12-22",1.79
"1256","2011-12-23",1.81
"1257","2011-12-27",1.82
"1258","2011-12-28",1.81
"1259","2011-12-29",1.82
"1260","2011-12-30",1.82
"1261","2012-01-03",1.86
"1262","2012-01-04",1.83
"1263","2012-01-05",2.04
"1264","2012-01-06",2
"1265","2012-01-09",2.05
"1266","2012-01-10",2.05
"1267","2012-01-11",2.04
"1268","2012-01-12",2.11
"1269","2012-01-13",2.14
"1270","2012-01-17",2.16
"1271","2012-01-18",2.16
"1272","2012-01-19",2.16
"1273","2012-01-20",2.1
"1274","2012-01-23",2.1
"1275","2012-01-24",2.08
"1276","2012-01-25",2.08
"1277","2012-01-26",2.08
"1278","2012-01-27",2.04
"1279","2012-01-30",2.03
"1280","2012-01-31",2.08
"1281","2012-02-01",2.14
"1282","2012-02-02",2.12
"1283","2012-02-03",2.15
"1284","2012-02-06",2.15
"1285","2012-02-07",2.12
"1286","2012-02-08",2.19
"1287","2012-02-09",2.19
"1288","2012-02-10",2.15
"1289","2012-02-13",2.15
"1290","2012-02-14",2.15
"1291","2012-02-15",2.14
"1292","2012-02-16",2.15
"1293","2012-02-17",2.15
"1294","2012-02-21",2.12
"1295","2012-02-22",2.09
"1296","2012-02-23",2.1
"1297","2012-02-24",2.2
"1298","2012-02-27",2.23
"1299","2012-02-28",2.22
"1300","2012-02-29",2.26
"1301","2012-03-01",2.23
"1302","2012-03-02",2.31
"1303","2012-03-05",2.26
"1304","2012-03-06",2.22
"1305","2012-03-07",2.25
"1306","2012-03-08",2.3
"1307","2012-03-09",2.35
"1308","2012-03-12",2.32
"1309","2012-03-13",2.29
"1310","2012-03-14",2.29
"1311","2012-03-15",2.28
"1312","2012-03-16",2.26
"1313","2012-03-19",2.27
"1314","2012-03-20",2.26
"1315","2012-03-21",2.26
"1316","2012-03-22",2.27
"1317","2012-03-23",2.26
"1318","2012-03-26",2.25
"1319","2012-03-27",2.25
"1320","2012-03-28",2.24
"1321","2012-03-29",2.21
"1322","2012-03-30",2.31
"1323","2012-04-02",2.4
"1324","2012-04-03",2.33
"1325","2012-04-04",2.29
"1326","2012-04-05",2.35
"1327","2012-04-09",2.33
"1328","2012-04-10",2.22
"1329","2012-04-11",2.25
"1330","2012-04-12",2.26
"1331","2012-04-13",2.23
"1332","2012-04-16",2.17
"1333","2012-04-17",2.24
"1334","2012-04-18",2.27
"1335","2012-04-19",2.24
"1336","2012-04-20",2.23
"1337","2012-04-23",2.14
"1338","2012-04-24",2.19
"1339","2012-04-25",2.21
"1340","2012-04-26",2.2
"1341","2012-04-27",2.21
"1342","2012-04-30",2.26
"1343","2012-05-01",2.23
"1344","2012-05-02",2.25
"1345","2012-05-03",2.21
"1346","2012-05-04",2.16
"1347","2012-05-07",2.17
"1348","2012-05-08",2.14
"1349","2012-05-09",2.18
"1350","2012-05-10",2.18
"1351","2012-05-11",2.13
"1352","2012-05-14",2.02
"1353","2012-05-15",1.98
"1354","2012-05-16",1.96
"1355","2012-05-17",1.83
"1356","2012-05-18",1.89
"1357","2012-05-21",1.98
"1358","2012-05-22",1.96
"1359","2012-05-23",1.99
"1360","2012-05-24",1.99
"1361","2012-05-25",1.93
"1362","2012-05-29",1.93
"1363","2012-05-30",1.89
"1364","2012-05-31",1.89
"1365","2012-06-01",1.84
"1366","2012-06-04",1.9
"1367","2012-06-05",1.89
"1368","2012-06-06",1.92
"1369","2012-06-07",1.86
"1370","2012-06-08",1.86
"1371","2012-06-11",1.86
"1372","2012-06-12",1.86
"1373","2012-06-13",1.83
"1374","2012-06-14",1.86
"1375","2012-06-15",1.87
"1376","2012-06-18",1.84
"1377","2012-06-19",1.91
"1378","2012-06-20",1.92
"1379","2012-06-21",1.88
"1380","2012-06-22",1.89
"1381","2012-06-25",1.82
"1382","2012-06-26",1.84
"1383","2012-06-27",1.87
"1384","2012-06-28",1.86
"1385","2012-06-29",1.85
"1386","2012-07-02",1.99
"1387","2012-07-03",2.04
"1388","2012-07-05",2.09
"1389","2012-07-06",2.05
"1390","2012-07-09",2.08
"1391","2012-07-10",2.05
"1392","2012-07-11",2.03
"1393","2012-07-12",2.07
"1394","2012-07-13",2.05
"1395","2012-07-16",2.07
"1396","2012-07-17",2.09
"1397","2012-07-18",2.11
"1398","2012-07-19",2.11
"1399","2012-07-20",2.1
"1400","2012-07-23",2.08
"1401","2012-07-24",2.04
"1402","2012-07-25",2.08
"1403","2012-07-26",2.11
"1404","2012-07-27",2.16
"1405","2012-07-30",2.19
"1406","2012-07-31",2.16
"1407","2012-08-01",2.15
"1408","2012-08-02",2.11
"1409","2012-08-03",2.16
"1410","2012-08-06",2.2
"1411","2012-08-07",2.3
"1412","2012-08-08",2.48
"1413","2012-08-09",2.4
"1414","2012-08-10",2.48
"1415","2012-08-13",2.51
"1416","2012-08-14",2.53
"1417","2012-08-15",2.55
"1418","2012-08-16",2.59
"1419","2012-08-17",2.56
"1420","2012-08-20",2.56
"1421","2012-08-21",2.57
"1422","2012-08-22",2.56
"1423","2012-08-23",2.5
"1424","2012-08-24",2.54
"1425","2012-08-27",2.54
"1426","2012-08-28",2.53
"1427","2012-08-29",2.54
"1428","2012-08-30",2.54
"1429","2012-08-31",2.53
"1430","2012-09-04",2.54
"1431","2012-09-05",2.52
"1432","2012-09-06",2.54
"1433","2012-09-07",2.53
"1434","2012-09-10",2.51
"1435","2012-09-11",2.5
"1436","2012-09-12",2.43
"1437","2012-09-13",2.48
"1438","2012-09-14",2.47
"1439","2012-09-17",2.39
"1440","2012-09-18",2.43
"1441","2012-09-19",2.49
"1442","2012-09-20",2.57
"1443","2012-09-21",2.54
"1444","2012-09-24",2.51
"1445","2012-09-25",2.48
"1446","2012-09-26",2.5
"1447","2012-09-27",2.59
"1448","2012-09-28",2.59
"1449","2012-10-01",2.57
"1450","2012-10-02",2.62
"1451","2012-10-03",2.73
"1452","2012-10-04",2.7
"1453","2012-10-05",2.69
"1454","2012-10-08",2.67
"1455","2012-10-09",2.63
"1456","2012-10-10",2.75
"1457","2012-10-11",2.73
"1458","2012-10-12",2.78
"1459","2012-10-15",2.8
"1460","2012-10-16",2.84
"1461","2012-10-17",2.84
"1462","2012-10-18",2.94
"1463","2012-10-19",2.92
"1464","2012-10-22",2.91
"1465","2012-10-23",2.87
"1466","2012-10-24",2.89
"1467","2012-10-25",2.85
"1468","2012-10-26",2.82
"1469","2012-10-31",2.8
"1470","2012-11-01",2.81
"1471","2012-11-02",2.9
"1472","2012-11-05",2.83
"1473","2012-11-06",2.81
"1474","2012-11-07",2.74
"1475","2012-11-08",2.67
"1476","2012-11-09",2.75
"1477","2012-11-12",2.78
"1478","2012-11-13",2.79
"1479","2012-11-14",2.7
"1480","2012-11-15",2.65
"1481","2012-11-16",2.69
"1482","2012-11-19",2.7
"1483","2012-11-20",2.77
"1484","2012-11-21",2.73
"1485","2012-11-23",2.78
"1486","2012-11-26",2.76
"1487","2012-11-27",2.7
"1488","2012-11-28",2.7
"1489","2012-11-29",2.74
"1490","2012-11-30",2.77
"1491","2012-12-03",2.8
"1492","2012-12-04",2.76
"1493","2012-12-05",2.77
"1494","2012-12-06",2.79
"1495","2012-12-07",2.76
"1496","2012-12-10",2.74
"1497","2012-12-11",2.73
"1498","2012-12-12",2.78
"1499","2012-12-13",2.77
"1500","2012-12-14",2.91
"1501","2012-12-17",2.92
"1502","2012-12-18",2.96
"1503","2012-12-19",2.96
"1504","2012-12-20",2.99
"1505","2012-12-21",2.95
"1506","2012-12-24",2.95
"1507","2012-12-26",2.93
"1508","2012-12-27",2.91
"1509","2012-12-28",2.89
"1510","2012-12-31",2.89
"1511","2013-01-02",3.02
"1512","2013-01-03",3.08
"1513","2013-01-04",3.1
"1514","2013-01-07",3.08
"1515","2013-01-08",3.14
"1516","2013-01-09",3.12
"1517","2013-01-10",3.13
"1518","2013-01-11",3.16
"1519","2013-01-14",3.15
"1520","2013-01-15",3.14
"1521","2013-01-16",3.12
"1522","2013-01-17",3.15
"1523","2013-01-18",3.16
"1524","2013-01-22",3.15
"1525","2013-01-23",3.12
"1526","2013-01-24",3.09
"1527","2013-01-25",3.15
"1528","2013-01-28",3.15
"1529","2013-01-29",3.13
"1530","2013-01-30",3.15
"1531","2013-01-31",3.14
"1532","2013-02-01",3.23
"1533","2013-02-04",3.17
"1534","2013-02-05",3.2
"1535","2013-02-06",3.16
"1536","2013-02-07",3.15
"1537","2013-02-08",3.12
"1538","2013-02-11",3.14
"1539","2013-02-12",3.19
"1540","2013-02-13",3.2
"1541","2013-02-14",3.17
"1542","2013-02-15",3.15
"1543","2013-02-19",3.17
"1544","2013-02-20",3.1
"1545","2013-02-21",3.07
"1546","2013-02-22",3.05
"1547","2013-02-25",3.03
"1548","2013-02-26",3.06
"1549","2013-02-27",3.08
"1550","2013-02-28",3.11
"1551","2013-03-01",3.14
"1552","2013-03-04",3.2
"1553","2013-03-05",3.23
"1554","2013-03-06",3.24
"1555","2013-03-07",3.21
"1556","2013-03-08",3.21
"1557","2013-03-11",3.2
"1558","2013-03-12",3.19
"1559","2013-03-13",3.14
"1560","2013-03-14",3.15
"1561","2013-03-15",3.11
"1562","2013-03-18",3.1
"1563","2013-03-19",3.06
"1564","2013-03-20",3.09
"1565","2013-03-21",3.1
"1566","2013-03-22",3.11
"1567","2013-03-25",3.07
"1568","2013-03-26",3.09
"1569","2013-03-27",3.08
"1570","2013-03-28",3.08
"1571","2013-04-01",3.08
"1572","2013-04-02",3.08
"1573","2013-04-03",3.07
"1574","2013-04-04",3
"1575","2013-04-05",3.01
"1576","2013-04-08",3.04
"1577","2013-04-09",3.07
"1578","2013-04-10",3.13
"1579","2013-04-11",3.16
"1580","2013-04-12",3.08
"1581","2013-04-15",3.03
"1582","2013-04-16",3.05
"1583","2013-04-17",3
"1584","2013-04-18",2.99
"1585","2013-04-19",3.01
"1586","2013-04-22",3.03
"1587","2013-04-23",3.11
"1588","2013-04-24",3.14
"1589","2013-04-25",3.12
"1590","2013-04-26",3.12
"1591","2013-04-29",3.07
"1592","2013-04-30",3.25
"1593","2013-05-01",3.36
"1594","2013-05-02",3.3
"1595","2013-05-03",3.36
"1596","2013-05-06",3.39
"1597","2013-05-07",3.39
"1598","2013-05-08",3.37
"1599","2013-05-09",3.39
"1600","2013-05-10",3.39
"1601","2013-05-13",3.4
"1602","2013-05-14",3.45
"1603","2013-05-15",3.53
"1604","2013-05-16",3.45
"1605","2013-05-17",3.5
"1606","2013-05-20",3.5
"1607","2013-05-21",3.52
"1608","2013-05-22",3.54
"1609","2013-05-23",3.55
"1610","2013-05-24",3.58
"1611","2013-05-28",3.59
"1612","2013-05-29",3.56
"1613","2013-05-30",3.57
"1614","2013-05-31",3.49
"1615","2013-06-03",3.46
"1616","2013-06-04",3.41
"1617","2013-06-05",3.3
"1618","2013-06-06",3.39
"1619","2013-06-07",3.46
"1620","2013-06-10",3.4
"1621","2013-06-11",3.34
"1622","2013-06-12",3.24
"1623","2013-06-13",3.29
"1624","2013-06-14",3.27
"1625","2013-06-17",3.34
"1626","2013-06-18",3.4
"1627","2013-06-19",3.37
"1628","2013-06-20",3.27
"1629","2013-06-21",3.15
"1630","2013-06-24",3.22
"1631","2013-06-25",3.2
"1632","2013-06-26",3.33
"1633","2013-06-27",3.4
"1634","2013-06-28",3.35
"1635","2013-07-01",3.38
"1636","2013-07-02",3.44
"1637","2013-07-03",3.47
"1638","2013-07-05",3.38
"1639","2013-07-08",3.48
"1640","2013-07-09",3.6
"1641","2013-07-10",3.59
"1642","2013-07-11",3.64
"1643","2013-07-12",3.72
"1644","2013-07-15",3.66
"1645","2013-07-16",3.67
"1646","2013-07-17",3.63
"1647","2013-07-18",3.69
"1648","2013-07-19",3.64
"1649","2013-07-22",3.68
"1650","2013-07-23",3.68
"1651","2013-07-24",3.68
"1652","2013-07-25",3.78
"1653","2013-07-26",3.76
"1654","2013-07-29",3.75
"1655","2013-07-30",3.7
"1656","2013-07-31",3.74
"1657","2013-08-01",3.78
"1658","2013-08-02",3.84
"1659","2013-08-05",3.79
"1660","2013-08-06",3.83
"1661","2013-08-07",3.79
"1662","2013-08-08",3.8
"1663","2013-08-09",3.82
"1664","2013-08-12",3.83
"1665","2013-08-13",3.8
"1666","2013-08-14",3.76
"1667","2013-08-15",3.69
"1668","2013-08-16",3.7
"1669","2013-08-19",3.61
"1670","2013-08-20",3.67
"1671","2013-08-21",3.66
"1672","2013-08-22",3.67
"1673","2013-08-23",3.7
"1674","2013-08-26",3.67
"1675","2013-08-27",3.56
"1676","2013-08-28",3.58
"1677","2013-08-29",3.63
"1678","2013-08-30",3.58
"1679","2013-09-03",3.64
"1680","2013-09-04",3.69
"1681","2013-09-05",3.8
"1682","2013-09-06",3.75
"1683","2013-09-09",3.8
"1684","2013-09-10",3.85
"1685","2013-09-11",3.87
"1686","2013-09-12",3.77
"1687","2013-09-13",3.81
"1688","2013-09-16",3.83
"1689","2013-09-17",3.86
"1690","2013-09-18",3.87
"1691","2013-09-19",3.96
"1692","2013-09-20",3.94
"1693","2013-09-23",3.86
"1694","2013-09-24",3.83
"1695","2013-09-25",3.83
"1696","2013-09-26",3.93
"1697","2013-09-27",3.92
"1698","2013-09-30",3.88
"1699","2013-10-01",3.98
"1700","2013-10-02",3.98
"1701","2013-10-03",3.92
"1702","2013-10-04",3.95
"1703","2013-10-07",3.96
"1704","2013-10-08",3.85
"1705","2013-10-09",3.83
"1706","2013-10-10",3.91
"1707","2013-10-11",3.88
"1708","2013-10-14",3.94
"1709","2013-10-15",3.9
"1710","2013-10-16",3.95
"1711","2013-10-17",3.99
"1712","2013-10-18",4.05
"1713","2013-10-21",4.1
"1714","2013-10-22",4.13
"1715","2013-10-23",4.06
"1716","2013-10-24",3.91
"1717","2013-10-25",3.75
"1718","2013-10-28",3.73
"1719","2013-10-29",3.72
"1720","2013-10-30",3.73
"1721","2013-10-31",3.77
"1722","2013-11-01",3.79
"1723","2013-11-04",3.79
"1724","2013-11-05",3.72
"1725","2013-11-06",3.65
"1726","2013-11-07",3.6
"1727","2013-11-08",3.66
"1728","2013-11-11",3.71
"1729","2013-11-12",3.72
"1730","2013-11-13",3.74
"1731","2013-11-14",3.74
"1732","2013-11-15",3.86
"1733","2013-11-18",3.76
"1734","2013-11-19",3.68
"1735","2013-11-20",3.63
"1736","2013-11-21",3.64
"1737","2013-11-22",3.68
"1738","2013-11-25",3.66
"1739","2013-11-26",3.68
"1740","2013-11-27",3.69
"1741","2013-11-29",3.77
"1742","2013-12-02",3.77
"1743","2013-12-03",3.74
"1744","2013-12-04",3.72
"1745","2013-12-05",3.69
"1746","2013-12-06",3.69
"1747","2013-12-09",3.68
"1748","2013-12-10",3.6
"1749","2013-12-11",3.5
"1750","2013-12-12",3.47
"1751","2013-12-13",3.53
"1752","2013-12-16",3.52
"1753","2013-12-17",3.42
"1754","2013-12-18",3.47
"1755","2013-12-19",3.43
"1756","2013-12-20",3.52
"1757","2013-12-23",3.52
"1758","2013-12-24",3.6
"1759","2013-12-26",3.59
"1760","2013-12-27",3.52
"1761","2013-12-30",3.51
"1762","2013-12-31",3.49
"1763","2014-01-02",3.5
"1764","2014-01-03",3.57
"1765","2014-01-06",3.83
"1766","2014-01-07",3.86
"1767","2014-01-08",3.77
"1768","2014-01-09",3.79
"1769","2014-01-10",3.7
"1770","2014-01-13",3.67
"1771","2014-01-14",3.67
"1772","2014-01-15",3.69
"1773","2014-01-16",3.67
"1774","2014-01-17",3.72
"1775","2014-01-21",3.71
"1776","2014-01-22",3.74
"1777","2014-01-23",3.72
"1778","2014-01-24",3.64
"1779","2014-01-27",3.66
"1780","2014-01-28",3.63
"1781","2014-01-29",3.59
"1782","2014-01-30",3.6
"1783","2014-01-31",3.58
"1784","2014-02-03",3.55
"1785","2014-02-04",3.52
"1786","2014-02-05",3.43
"1787","2014-02-06",3.45
"1788","2014-02-07",3.49
"1789","2014-02-10",3.49
"1790","2014-02-11",3.57
"1791","2014-02-12",3.56
"1792","2014-02-13",3.51
"1793","2014-02-14",3.56
"1794","2014-02-18",3.58
"1795","2014-02-19",3.57
"1796","2014-02-20",3.6
"1797","2014-02-21",3.61
"1798","2014-02-24",3.59
"1799","2014-02-25",3.58
"1800","2014-02-26",3.57
"1801","2014-02-27",3.61
"1802","2014-02-28",3.61
"1803","2014-03-03",3.57
"1804","2014-03-04",3.59
"1805","2014-03-05",3.55
"1806","2014-03-06",3.56
"1807","2014-03-07",3.51
"1808","2014-03-10",3.47
"1809","2014-03-11",3.43
"1810","2014-03-12",3.39
"1811","2014-03-13",3.37
"1812","2014-03-14",3.44
"1813","2014-03-17",3.42
"1814","2014-03-18",3.39
"1815","2014-03-19",3.4
"1816","2014-03-20",3.36
"1817","2014-03-21",3.35
"1818","2014-03-24",3.26
"1819","2014-03-25",3.17
"1820","2014-03-26",3.16
"1821","2014-03-27",3.13
"1822","2014-03-28",3.16
"1823","2014-03-31",3.2
"1824","2014-04-01",3.24
"1825","2014-04-02",3.34
"1826","2014-04-03",3.28
"1827","2014-04-04",3.2
"1828","2014-04-07",3.12
"1829","2014-04-08",3.07
"1830","2014-04-09",3.14
"1831","2014-04-10",3.1
"1832","2014-04-11",3.16
"1833","2014-04-14",3.13
"1834","2014-04-15",3.09
"1835","2014-04-16",3.17
"1836","2014-04-17",3.14
"1837","2014-04-21",3.19
"1838","2014-04-22",3.22
"1839","2014-04-23",3.17
"1840","2014-04-24",3.2
"1841","2014-04-25",3.12
"1842","2014-04-28",3.07
"1843","2014-04-29",3.07
"1844","2014-04-30",3.19
"1845","2014-05-01",3.22
"1846","2014-05-02",3.24
"1847","2014-05-05",3.23
"1848","2014-05-06",3.19
"1849","2014-05-07",3.15
"1850","2014-05-08",3.15
"1851","2014-05-09",3.16
"1852","2014-05-12",3.2
"1853","2014-05-13",3.27
"1854","2014-05-14",3.22
"1855","2014-05-15",3.15
"1856","2014-05-16",3.12
"1857","2014-05-19",3.16
"1858","2014-05-20",3.17
"1859","2014-05-21",3.17
"1860","2014-05-22",3.27
"1861","2014-05-23",3.27
"1862","2014-05-27",3.32
"1863","2014-05-28",3.3
"1864","2014-05-29",3.32
"1865","2014-05-30",3.28
"1866","2014-06-02",3.28
"1867","2014-06-03",3.3
"1868","2014-06-04",3.34
"1869","2014-06-05",3.32
"1870","2014-06-06",3.36
"1871","2014-06-09",3.37
"1872","2014-06-10",3.35
"1873","2014-06-11",3.35
"1874","2014-06-12",3.34
"1875","2014-06-13",3.34
"1876","2014-06-16",3.33
"1877","2014-06-17",3.37
"1878","2014-06-18",3.45
"1879","2014-06-19",3.46
"1880","2014-06-20",3.39
"1881","2014-06-23",3.43
"1882","2014-06-24",3.4
"1883","2014-06-25",3.43
"1884","2014-06-26",3.46
"1885","2014-06-27",3.43
"1886","2014-06-30",3.46
"1887","2014-07-01",3.44
"1888","2014-07-02",3.45
"1889","2014-07-03",3.46
"1890","2014-07-07",3.43
"1891","2014-07-08",3.37
"1892","2014-07-09",3.35
"1893","2014-07-10",3.38
"1894","2014-07-11",3.38
"1895","2014-07-14",3.4
"1896","2014-07-15",3.38
"1897","2014-07-16",3.42
"1898","2014-07-17",3.46
"1899","2014-07-18",3.44
"1900","2014-07-21",3.46
"1901","2014-07-22",3.48
"1902","2014-07-23",3.46
"1903","2014-07-24",3.45
"1904","2014-07-25",3.44
"1905","2014-07-28",3.38
"1906","2014-07-29",3.4
"1907","2014-07-30",3.46
"1908","2014-07-31",3.38
"1909","2014-08-01",3.31
"1910","2014-08-04",3.34
"1911","2014-08-05",3.37
"1912","2014-08-06",3.36
"1913","2014-08-07",3.36
"1914","2014-08-08",3.44
"1915","2014-08-11",3.43
"1916","2014-08-12",3.4
"1917","2014-08-13",3.49
"1918","2014-08-14",3.55
"1919","2014-08-15",3.55
"1920","2014-08-18",3.55
"1921","2014-08-19",3.56
"1922","2014-08-20",3.57
"1923","2014-08-21",3.58
"1924","2014-08-22",3.58
"1925","2014-08-25",3.59
"1926","2014-08-26",3.56
"1927","2014-08-27",3.59
"1928","2014-08-28",3.6
"1929","2014-08-29",3.63
"1930","2014-09-02",3.64
"1931","2014-09-03",3.64
"1932","2014-09-04",3.6
"1933","2014-09-05",3.6
