"","date","CDR"
"1","2007-01-03",106.82119
"2","2007-01-04",106.622513
"3","2007-01-05",104.900665
"4","2007-01-08",104.635765
"5","2007-01-09",105.894043
"6","2007-01-10",105.827812
"7","2007-01-11",105.364235
"8","2007-01-12",105.894043
"9","2007-01-16",105.761589
"10","2007-01-17",105.165565
"11","2007-01-18",104.503311
"12","2007-01-19",105.099335
"13","2007-01-22",104.437088
"14","2007-01-23",105.231789
"15","2007-01-24",106.490067
"16","2007-01-25",106.423843
"17","2007-01-26",107.814568
"18","2007-01-29",109.403976
"19","2007-01-30",110.927155
"20","2007-01-31",110.927155
"21","2007-02-01",112.251656
"22","2007-02-02",110.397354
"23","2007-02-05",110
"24","2007-02-06",111.390732
"25","2007-02-07",111.721855
"26","2007-02-08",110.662254
"27","2007-02-09",111.721855
"28","2007-02-12",109.933777
"29","2007-02-13",110.463577
"30","2007-02-14",107.682121
"31","2007-02-15",109.205299
"32","2007-02-16",108.940399
"33","2007-02-20",108.675499
"34","2007-02-21",109.205299
"35","2007-02-22",109.072845
"36","2007-02-23",108.344368
"37","2007-02-26",108.476822
"38","2007-02-27",105.364235
"39","2007-02-28",106.225166
"40","2007-03-01",106.754967
"41","2007-03-02",107.019867
"42","2007-03-05",105.960266
"43","2007-03-06",108.079468
"44","2007-03-07",108.278145
"45","2007-03-08",106.291389
"46","2007-03-09",106.887421
"47","2007-03-12",108.211922
"48","2007-03-13",106.225166
"49","2007-03-14",105.894043
"50","2007-03-15",106.82119
"51","2007-03-16",106.026489
"52","2007-03-19",105.960266
"53","2007-03-20",106.688744
"54","2007-03-21",107.947021
"55","2007-03-22",107.947021
"56","2007-03-23",107.682121
"57","2007-03-26",107.35099
"58","2007-03-27",105.695366
"59","2007-03-28",105.827812
"60","2007-03-29",106.55629
"61","2007-03-30",107.284767
"62","2007-04-02",107.814568
"63","2007-04-03",108.807945
"64","2007-04-04",109.668877
"65","2007-04-05",108.476822
"66","2007-04-09",107.284767
"67","2007-04-10",108.609268
"68","2007-04-11",106.622513
"69","2007-04-12",106.622513
"70","2007-04-13",106.953644
"71","2007-04-16",108.675499
"72","2007-04-17",109.536423
"73","2007-04-18",108.807945
"74","2007-04-19",107.284767
"75","2007-04-20",108.675499
"76","2007-04-23",109.403976
"77","2007-04-24",109.4702
"78","2007-04-25",109.867546
"79","2007-04-26",109.337746
"80","2007-04-27",107.417221
"81","2007-04-30",105.761589
"82","2007-05-01",106.754967
"83","2007-05-02",108.278145
"84","2007-05-03",108.410599
"85","2007-05-04",108.609268
"86","2007-05-07",108.079468
"87","2007-05-08",106.225166
"88","2007-05-09",108.609268
"89","2007-05-10",108.344368
"90","2007-05-11",108.940399
"91","2007-05-14",107.748344
"92","2007-05-15",106.622513
"93","2007-05-16",106.953644
"94","2007-05-17",105.298012
"95","2007-05-18",103.642387
"96","2007-05-21",104.701988
"97","2007-05-22",105.298012
"98","2007-05-23",104.172188
"99","2007-05-24",102.450333
"100","2007-05-25",102.317879
"101","2007-05-29",103.642387
"102","2007-05-30",105.629143
"103","2007-05-31",105.629143
"104","2007-06-01",105.960266
"105","2007-06-04",106.622513
"106","2007-06-05",104.701988
"107","2007-06-06",104.437088
"108","2007-06-07",101.655632
"109","2007-06-08",103.311256
"110","2007-06-11",101.920532
"111","2007-06-12",99.602646
"112","2007-06-13",99.668877
"113","2007-06-14",98.874168
"114","2007-06-15",98.874168
"115","2007-06-18",98.609268
"116","2007-06-19",97.615891
"117","2007-06-20",95.033112
"118","2007-06-21",93.509933
"119","2007-06-22",93.907288
"120","2007-06-25",93.046356
"121","2007-06-26",92.715233
"122","2007-06-27",96.688744
"123","2007-06-28",95.695366
"124","2007-06-29",95.033112
"125","2007-07-02",96.887421
"126","2007-07-03",95.695366
"127","2007-07-05",96.953644
"128","2007-07-06",96.55629
"129","2007-07-09",96.82119
"130","2007-07-10",94.039734
"131","2007-07-11",94.039734
"132","2007-07-12",96.357613
"133","2007-07-13",97.019867
"134","2007-07-16",96.026489
"135","2007-07-17",95.099335
"136","2007-07-18",94.503311
"137","2007-07-19",95.298012
"138","2007-07-20",93.44371
"139","2007-07-23",92.516556
"140","2007-07-24",89.139076
"141","2007-07-25",87.284767
"142","2007-07-26",85.761589
"143","2007-07-27",82.715233
"144","2007-07-30",83.112579
"145","2007-07-31",83.245033
"146","2007-08-01",82.847679
"147","2007-08-02",84.105957
"148","2007-08-03",82.450333
"149","2007-08-06",83.112579
"150","2007-08-07",82.317879
"151","2007-08-08",82.119202
"152","2007-08-09",83.046356
"153","2007-08-10",83.642387
"154","2007-08-13",85.960266
"155","2007-08-14",85.629143
"156","2007-08-15",83.708611
"157","2007-08-16",88.079468
"158","2007-08-17",88.145699
"159","2007-08-20",87.682121
"160","2007-08-21",88.543045
"161","2007-08-22",89.271523
"162","2007-08-23",87.880798
"163","2007-08-24",87.748344
"164","2007-08-27",86.423843
"165","2007-08-28",85.430466
"166","2007-08-29",87.748344
"167","2007-08-30",86.158943
"168","2007-08-31",87.682121
"169","2007-09-04",88.013245
"170","2007-09-05",86.291389
"171","2007-09-06",85.298012
"172","2007-09-07",84.172188
"173","2007-09-10",83.245033
"174","2007-09-11",85.298012
"175","2007-09-12",83.377487
"176","2007-09-13",83.245033
"177","2007-09-14",83.774834
"178","2007-09-17",82.317879
"179","2007-09-18",86.158943
"180","2007-09-19",90.794701
"181","2007-09-20",89.801323
"182","2007-09-21",89.7351
"183","2007-09-24",91.059601
"184","2007-09-25",90.331123
"185","2007-09-26",90.132454
"186","2007-09-27",90.463577
"187","2007-09-28",90.198677
"188","2007-10-01",91.854301
"189","2007-10-02",91.721855
"190","2007-10-03",91.059601
"191","2007-10-04",91.523178
"192","2007-10-05",95.231789
"193","2007-10-08",92.582779
"194","2007-10-09",92.715233
"195","2007-10-10",91.721855
"196","2007-10-11",90.132454
"197","2007-10-12",89.602646
"198","2007-10-15",87.218544
"199","2007-10-16",86.622513
"200","2007-10-17",86.688744
"201","2007-10-18",86.225166
"202","2007-10-19",82.052979
"203","2007-10-22",82.450333
"204","2007-10-23",83.245033
"205","2007-10-24",83.509933
"206","2007-10-25",84.172188
"207","2007-10-26",84.768211
"208","2007-10-29",83.841057
"209","2007-10-30",83.509933
"210","2007-10-31",85.099335
"211","2007-11-01",81.788078
"212","2007-11-02",80.198677
"213","2007-11-05",79.403976
"214","2007-11-06",80.662254
"215","2007-11-07",77.019867
"216","2007-11-08",77.019867
"217","2007-11-09",77.218544
"218","2007-11-12",79.337746
"219","2007-11-13",82.384109
"220","2007-11-14",80.331123
"221","2007-11-15",79.801323
"222","2007-11-16",79.668877
"223","2007-11-19",78.410599
"224","2007-11-20",76.622513
"225","2007-11-21",77.019867
"226","2007-11-23",79.668877
"227","2007-11-26",74.569534
"228","2007-11-27",77.218544
"229","2007-11-28",78.807945
"230","2007-11-29",76.754967
"231","2007-11-30",77.483444
"232","2007-12-03",77.615891
"233","2007-12-04",75.496689
"234","2007-12-05",75.231789
"235","2007-12-06",76.887421
"236","2007-12-07",77.35099
"237","2007-12-10",78.543045
"238","2007-12-11",76.026489
"239","2007-12-12",75.298012
"240","2007-12-13",75.894043
"241","2007-12-14",73.973511
"242","2007-12-17",71.788078
"243","2007-12-18",70.860924
"244","2007-12-19",70.596024
"245","2007-12-20",71.589401
"246","2007-12-21",71.854301
"247","2007-12-24",73.576157
"248","2007-12-26",72.91391
"249","2007-12-27",70.066223
"250","2007-12-28",67.880798
"251","2007-12-31",67.748344
"252","2008-01-02",66.688744
"253","2008-01-03",65.033112
"254","2008-01-04",63.046356
"255","2008-01-07",64.701988
"256","2008-01-08",63.311256
"257","2008-01-09",65.099335
"258","2008-01-10",64.900665
"259","2008-01-11",64.834435
"260","2008-01-14",65.894043
"261","2008-01-15",65.231789
"262","2008-01-16",66.092712
"263","2008-01-17",65.960266
"264","2008-01-18",64.966888
"265","2008-01-22",67.284767
"266","2008-01-23",72.781456
"267","2008-01-24",71.059601
"268","2008-01-25",69.867546
"269","2008-01-28",72.052979
"270","2008-01-29",71.456955
"271","2008-01-30",72.715233
"272","2008-01-31",73.576157
"273","2008-02-01",76.225166
"274","2008-02-04",76.887421
"275","2008-02-05",75.629143
"276","2008-02-06",72.91391
"277","2008-02-07",74.834435
"278","2008-02-08",72.91391
"279","2008-02-11",71.192055
"280","2008-02-12",74.105957
"281","2008-02-13",74.437088
"282","2008-02-14",72.715233
"283","2008-02-15",75.364235
"284","2008-02-19",75.827812
"285","2008-02-20",77.682121
"286","2008-02-21",76.092712
"287","2008-02-22",76.158943
"288","2008-02-25",77.947021
"289","2008-02-26",76.754967
"290","2008-02-27",78.807945
"291","2008-02-28",76.490067
"292","2008-02-29",76.953644
"293","2008-03-03",77.682121
"294","2008-03-04",76.754967
"295","2008-03-05",76.225166
"296","2008-03-06",74.437088
"297","2008-03-07",74.503311
"298","2008-03-10",75.165565
"299","2008-03-11",78.874168
"300","2008-03-12",77.35099
"301","2008-03-13",79.337746
"302","2008-03-14",77.814568
"303","2008-03-17",77.880798
"304","2008-03-18",79.801323
"305","2008-03-19",79.4702
"306","2008-03-20",82.052979
"307","2008-03-24",81.788078
"308","2008-03-25",79.602646
"309","2008-03-26",79.867546
"310","2008-03-27",78.675499
"311","2008-03-28",78.013245
"312","2008-03-31",77.35099
"313","2008-04-01",79.602646
"314","2008-04-02",80.132454
"315","2008-04-03",81.324501
"316","2008-04-04",81.523178
"317","2008-04-07",80.927155
"318","2008-04-08",80.198677
"319","2008-04-09",79.205299
"320","2008-04-10",79.4702
"321","2008-04-11",77.814568
"322","2008-04-14",78.211922
"323","2008-04-15",78.476822
"324","2008-04-16",80.397354
"325","2008-04-17",80.927155
"326","2008-04-18",83.311256
"327","2008-04-21",81.788078
"328","2008-04-22",80
"329","2008-04-23",81.390732
"330","2008-04-24",82.781456
"331","2008-04-25",83.377487
"332","2008-04-28",82.847679
"333","2008-04-29",82.516556
"334","2008-04-30",82.781456
"335","2008-05-01",85.960266
"336","2008-05-02",83.509933
"337","2008-05-05",86.225166
"338","2008-05-06",85.496689
"339","2008-05-07",79.536423
"340","2008-05-08",79.139076
"341","2008-05-09",78.543045
"342","2008-05-12",78.675499
"343","2008-05-13",78.079468
"344","2008-05-14",78.543045
"345","2008-05-15",79.403976
"346","2008-05-16",79.271523
"347","2008-05-19",78.741722
"348","2008-05-20",79.139076
"349","2008-05-21",79.933777
"350","2008-05-22",80.397354
"351","2008-05-23",79.801323
"352","2008-05-27",81.125832
"353","2008-05-28",81.788078
"354","2008-05-29",82.516556
"355","2008-05-30",80.794701
"356","2008-06-02",80.331123
"357","2008-06-03",80.2649
"358","2008-06-04",82.317879
"359","2008-06-05",83.907288
"360","2008-06-06",81.589401
"361","2008-06-09",79.668877
"362","2008-06-10",80.198677
"363","2008-06-11",78.874168
"364","2008-06-12",77.880798
"365","2008-06-13",79.205299
"366","2008-06-16",80.5298
"367","2008-06-17",80.728477
"368","2008-06-18",79.4702
"369","2008-06-19",81.324501
"370","2008-06-20",80.331123
"371","2008-06-23",79.205299
"372","2008-06-24",77.08609
"373","2008-06-25",79.668877
"374","2008-06-26",78.874168
"375","2008-06-27",79.006622
"376","2008-06-30",77.615891
"377","2008-07-01",77.284767
"378","2008-07-02",78.410599
"379","2008-07-03",78.675499
"380","2008-07-07",76.026489
"381","2008-07-08",79.933777
"382","2008-07-09",76.953644
"383","2008-07-10",77.483444
"384","2008-07-11",75.562912
"385","2008-07-14",72.251656
"386","2008-07-15",71.324501
"387","2008-07-16",73.774834
"388","2008-07-17",75.430466
"389","2008-07-18",74.834435
"390","2008-07-21",75.364235
"391","2008-07-22",78.543045
"392","2008-07-23",80.132454
"393","2008-07-24",76.82119
"394","2008-07-25",77.615891
"395","2008-07-28",76.026489
"396","2008-07-29",80.066223
"397","2008-07-30",80.5298
"398","2008-07-31",84.503311
"399","2008-08-01",82.052979
"400","2008-08-04",82.516556
"401","2008-08-05",86.092712
"402","2008-08-06",86.688744
"403","2008-08-07",83.907288
"404","2008-08-08",87.152321
"405","2008-08-11",88.211922
"406","2008-08-12",87.152321
"407","2008-08-13",86.754967
"408","2008-08-14",86.423843
"409","2008-08-15",85.430466
"410","2008-08-18",85.894043
"411","2008-08-19",86.423843
"412","2008-08-20",87.35099
"413","2008-08-21",86.423843
"414","2008-08-22",88.543045
"415","2008-08-25",85.033112
"416","2008-08-26",82.847679
"417","2008-08-27",84.701988
"418","2008-08-28",87.08609
"419","2008-08-29",86.754967
"420","2008-09-02",88.874168
"421","2008-09-03",86.490067
"422","2008-09-04",86.55629
"423","2008-09-05",86.225166
"424","2008-09-08",89.4702
"425","2008-09-09",87.08609
"426","2008-09-10",89.006622
"427","2008-09-11",87.880798
"428","2008-09-12",88.741722
"429","2008-09-15",85.695366
"430","2008-09-16",86.887421
"431","2008-09-17",85.231789
"432","2008-09-18",85.960266
"433","2008-09-19",92.847679
"434","2008-09-22",87.417221
"435","2008-09-23",89.205299
"436","2008-09-24",85.695366
"437","2008-09-25",88.211922
"438","2008-09-26",90.397354
"439","2008-09-29",85.562912
"440","2008-09-30",87.549667
"441","2008-10-01",88.410599
"442","2008-10-02",83.509933
"443","2008-10-03",81.192055
"444","2008-10-06",78.543045
"445","2008-10-07",73.112579
"446","2008-10-08",68.476822
"447","2008-10-09",61.456955
"448","2008-10-10",63.046356
"449","2008-10-13",67.814568
"450","2008-10-14",64.238411
"451","2008-10-15",58.344372
"452","2008-10-16",60.662251
"453","2008-10-17",62.185429
"454","2008-10-20",61.324505
"455","2008-10-21",59.668873
"456","2008-10-22",56.092716
"457","2008-10-23",55.827816
"458","2008-10-24",53.841061
"459","2008-10-27",49.337749
"460","2008-10-28",54.039734
"461","2008-10-29",52.913906
"462","2008-10-30",55.761589
"463","2008-10-31",63.311256
"464","2008-11-03",60.13245
"465","2008-11-04",62.317883
"466","2008-11-05",57.350994
"467","2008-11-06",55.827816
"468","2008-11-07",58.079472
"469","2008-11-10",52.384106
"470","2008-11-11",50.596027
"471","2008-11-12",47.615894
"472","2008-11-13",48.543045
"473","2008-11-14",43.841061
"474","2008-11-17",41.920528
"475","2008-11-18",41.258278
"476","2008-11-19",35.496689
"477","2008-11-20",28.543047
"478","2008-11-21",27.94702
"479","2008-11-24",30.198675
"480","2008-11-25",31.258278
"481","2008-11-26",32.119205
"482","2008-11-28",31.125828
"483","2008-12-01",27.086092
"484","2008-12-02",30.728477
"485","2008-12-03",30.5298
"486","2008-12-04",28.940397
"487","2008-12-05",31.324503
"488","2008-12-08",35.364239
"489","2008-12-09",33.57616
"490","2008-12-10",35.496689
"491","2008-12-11",32.251656
"492","2008-12-12",35.761589
"493","2008-12-15",34.966888
"494","2008-12-16",38.079472
"495","2008-12-17",39.072849
"496","2008-12-18",36.754967
"497","2008-12-19",43.708611
"498","2008-12-22",44.966888
"499","2008-12-23",47.218544
"500","2008-12-24",46.291389
"501","2008-12-26",44.039734
"502","2008-12-29",41.390728
"503","2008-12-30",45.165562
"504","2008-12-31",46.887417
"505","2009-01-02",46.490067
"506","2009-01-05",45.496689
"507","2009-01-06",49.4702
"508","2009-01-07",47.284767
"509","2009-01-08",46.887417
"510","2009-01-09",45.496689
"511","2009-01-12",45.827816
"512","2009-01-13",46.291389
"513","2009-01-14",42.317883
"514","2009-01-15",43.311256
"515","2009-01-16",43.178806
"516","2009-01-20",37.549667
"517","2009-01-21",40.993378
"518","2009-01-22",40.794701
"519","2009-01-23",42.847683
"520","2009-01-26",42.847683
"521","2009-01-27",42.450333
"522","2009-01-28",45.629139
"523","2009-01-29",42.119205
"524","2009-01-30",40.596027
"525","2009-02-02",41.324505
"526","2009-02-03",42.450333
"527","2009-02-04",44.834438
"528","2009-02-05",44.966888
"529","2009-02-06",46.887417
"530","2009-02-09",47.086094
"531","2009-02-10",43.973511
"532","2009-02-11",44.834438
"533","2009-02-12",44.966888
"534","2009-02-13",42.251656
"535","2009-02-17",37.947021
"536","2009-02-18",37.350994
"537","2009-02-19",33.708611
"538","2009-02-20",34.238411
"539","2009-02-23",32.516556
"540","2009-02-24",35.761589
"541","2009-02-25",33.708611
"542","2009-02-26",32.119205
"543","2009-02-27",31.390728
"544","2009-03-02",27.549669
"545","2009-03-03",26.357616
"546","2009-03-04",28.807947
"547","2009-03-05",22.847683
"548","2009-03-06",21.986755
"549","2009-03-09",18.741722
"550","2009-03-10",21.523178
"551","2009-03-11",19.072847
"552","2009-03-12",16.556292
"553","2009-03-13",18.07947
"554","2009-03-16",15.496689
"555","2009-03-17",14.768212
"556","2009-03-18",14.569536
"557","2009-03-19",13.84106
"558","2009-03-20",13.112583
"559","2009-03-23",12.913907
