"","date","UEPS"
"94","2007-05-17",25.42
"95","2007-05-18",25.49
"96","2007-05-21",26.549999
"97","2007-05-22",26.790001
"98","2007-05-23",26.549999
"99","2007-05-24",26.059999
"100","2007-05-25",26.48
"101","2007-05-29",26.4
"102","2007-05-30",26.629999
"103","2007-05-31",26.780001
"104","2007-06-01",26.48
"105","2007-06-04",26.1
"106","2007-06-05",25.780001
"107","2007-06-06",25.639999
"108","2007-06-07",24.99
"109","2007-06-08",25
"110","2007-06-11",24.780001
"111","2007-06-12",24.209999
"112","2007-06-13",24.75
"113","2007-06-14",24.74
"114","2007-06-15",24.780001
"115","2007-06-18",24.809999
"116","2007-06-19",25
"117","2007-06-20",24.879999
"118","2007-06-21",24.58
"119","2007-06-22",24.4
"120","2007-06-25",23.969999
"121","2007-06-26",24.440001
"122","2007-06-27",24.700001
"123","2007-06-28",24.719999
"124","2007-06-29",24.15
"125","2007-07-02",24.540001
"126","2007-07-03",24.74
"127","2007-07-05",24.83
"128","2007-07-06",25.52
"129","2007-07-09",25.68
"130","2007-07-10",25.379999
"131","2007-07-11",25.01
"132","2007-07-12",25.620001
"133","2007-07-13",25.6
"134","2007-07-16",26.309999
"135","2007-07-17",26.200001
"136","2007-07-18",26.129999
"137","2007-07-19",26.24
"138","2007-07-20",25.889999
"139","2007-07-23",25.959999
"140","2007-07-24",24.76
"141","2007-07-25",24.57
"142","2007-07-26",23.790001
"143","2007-07-27",23.200001
"144","2007-07-30",23.200001
"145","2007-07-31",22.83
"146","2007-08-01",22.969999
"147","2007-08-02",23.139999
"148","2007-08-03",21.709999
"149","2007-08-06",22.440001
"150","2007-08-07",22.75
"151","2007-08-08",24.49
"152","2007-08-09",24.559999
"153","2007-08-10",23.65
"154","2007-08-13",23.360001
"155","2007-08-14",22.709999
"156","2007-08-15",22.33
"157","2007-08-16",22.799999
"158","2007-08-17",23.27
"159","2007-08-20",23.200001
"160","2007-08-21",23.08
"161","2007-08-22",23.76
"162","2007-08-23",24
"163","2007-08-24",24.02
"164","2007-08-27",24.040001
"165","2007-08-28",23.76
"166","2007-08-29",24.629999
"167","2007-08-30",24.25
"168","2007-08-31",24.709999
"169","2007-09-04",24.75
"170","2007-09-05",24.790001
"171","2007-09-06",24.5
"172","2007-09-07",23.290001
"173","2007-09-10",22.860001
"174","2007-09-11",23.620001
"175","2007-09-12",23.58
"176","2007-09-13",24.41
"177","2007-09-14",24.51
"178","2007-09-17",24.43
"179","2007-09-18",24.950001
"180","2007-09-19",25.59
"181","2007-09-20",25.639999
"182","2007-09-21",26.26
"183","2007-09-24",25.879999
"184","2007-09-25",25.98
"185","2007-09-26",27.27
"186","2007-09-27",27.469999
"187","2007-09-28",27.17
"188","2007-10-01",28.290001
"189","2007-10-02",27.75
"190","2007-10-03",28.440001
"191","2007-10-04",28.59
"192","2007-10-05",29.34
"193","2007-10-08",28.969999
"194","2007-10-09",29.25
"195","2007-10-10",30
"196","2007-10-11",30.299999
"197","2007-10-12",30.940001
"198","2007-10-15",30.1
"199","2007-10-16",30.48
"200","2007-10-17",30.5
"201","2007-10-18",30.58
"202","2007-10-19",30.17
"203","2007-10-22",31.01
"204","2007-10-23",31.950001
"205","2007-10-24",31.719999
"206","2007-10-25",31.41
"207","2007-10-26",32.34
"208","2007-10-29",32.18
"209","2007-10-30",31.68
"210","2007-10-31",32.02
"211","2007-11-01",31.719999
"212","2007-11-02",31.5
"213","2007-11-05",31.299999
"214","2007-11-06",32.060001
"215","2007-11-07",32.009998
"216","2007-11-08",31.889999
"217","2007-11-09",31.6
"218","2007-11-12",31.870001
"219","2007-11-13",32.689999
"220","2007-11-14",33.580002
"221","2007-11-15",32.310001
"222","2007-11-16",32.990002
"223","2007-11-19",32.259998
"224","2007-11-20",32.799999
"225","2007-11-21",32.59
"226","2007-11-23",32.950001
"227","2007-11-26",31.309999
"228","2007-11-27",31.43
"229","2007-11-28",31.299999
"230","2007-11-29",31
"231","2007-11-30",30.959999
"232","2007-12-03",30.48
"233","2007-12-04",30.5
"234","2007-12-05",30.5
"235","2007-12-06",30.58
"236","2007-12-07",30.5
"237","2007-12-10",30.549999
"238","2007-12-11",29.27
"239","2007-12-12",29.209999
"240","2007-12-13",28.34
"241","2007-12-14",27.940001
"242","2007-12-17",27.74
"243","2007-12-18",28.73
"244","2007-12-19",29.1
"245","2007-12-20",29.790001
"246","2007-12-21",29.709999
"247","2007-12-24",29.93
"248","2007-12-26",29.889999
"249","2007-12-27",28.969999
"250","2007-12-28",29
"251","2007-12-31",29.360001
"252","2008-01-02",28.67
"253","2008-01-03",28.83
"254","2008-01-04",28.889999
"255","2008-01-07",29.34
"256","2008-01-08",28.65
"257","2008-01-09",29.34
"258","2008-01-10",29.84
"259","2008-01-11",29.700001
"260","2008-01-14",31.35
"261","2008-01-15",30.950001
"262","2008-01-16",31.209999
"263","2008-01-17",29.790001
"264","2008-01-18",28.99
"265","2008-01-22",28.549999
"266","2008-01-23",29.639999
"267","2008-01-24",30.09
"268","2008-01-25",29.51
"269","2008-01-28",29.889999
"270","2008-01-29",29.49
"271","2008-01-30",28.549999
"272","2008-01-31",28.68
"273","2008-02-01",29.5
"274","2008-02-04",28.17
"275","2008-02-05",26.48
"276","2008-02-06",25.889999
"277","2008-02-07",26.25
"278","2008-02-08",26.23
"279","2008-02-11",26.629999
"280","2008-02-12",27.549999
"281","2008-02-13",28.42
"282","2008-02-14",27.690001
"283","2008-02-15",27.16
"284","2008-02-19",27.4
"285","2008-02-20",28.049999
"286","2008-02-21",27.690001
"287","2008-02-22",27.959999
"288","2008-02-25",28.58
"289","2008-02-26",29.190001
"290","2008-02-27",29.24
"291","2008-02-28",29.34
"292","2008-02-29",29.1
"293","2008-03-03",30.049999
"294","2008-03-04",29.91
"295","2008-03-05",29.59
"296","2008-03-06",28.879999
"297","2008-03-07",28.73
"298","2008-03-10",27.120001
"299","2008-03-11",27.280001
"300","2008-03-12",26.809999
"301","2008-03-13",26.790001
"302","2008-03-14",25.49
"303","2008-03-17",24.299999
"304","2008-03-18",25.620001
"305","2008-03-19",24.74
"306","2008-03-20",24.83
"307","2008-03-24",24.700001
"308","2008-03-25",23.67
"309","2008-03-26",23.43
"310","2008-03-27",23.6
"311","2008-03-28",23.389999
"312","2008-03-31",22.549999
"313","2008-04-01",23.790001
"314","2008-04-02",24.27
"315","2008-04-03",24.48
"316","2008-04-04",24.43
"317","2008-04-07",24.24
"318","2008-04-08",23.940001
"319","2008-04-09",23.610001
"320","2008-04-10",24.5
"321","2008-04-11",24.09
"322","2008-04-14",23.58
"323","2008-04-15",23.719999
"324","2008-04-16",24.379999
"325","2008-04-17",23.91
"326","2008-04-18",24.57
"327","2008-04-21",24.700001
"328","2008-04-22",24.25
"329","2008-04-23",23.33
"330","2008-04-24",23.42
"331","2008-04-25",23.25
"332","2008-04-28",23.33
"333","2008-04-29",23.459999
"334","2008-04-30",23.440001
"335","2008-05-01",24.450001
"336","2008-05-02",24.610001
"337","2008-05-05",24.32
"338","2008-05-06",24.280001
"339","2008-05-07",23.540001
"340","2008-05-08",24
"341","2008-05-09",26.110001
"342","2008-05-12",26.639999
"343","2008-05-13",28.23
"344","2008-05-14",28.93
"345","2008-05-15",29.25
"346","2008-05-16",29.17
"347","2008-05-19",28.889999
"348","2008-05-20",28.870001
"349","2008-05-21",28.860001
"350","2008-05-22",29.17
"351","2008-05-23",28.969999
"352","2008-05-27",29.440001
"353","2008-05-28",29.129999
"354","2008-05-29",28.08
"355","2008-05-30",27.959999
"356","2008-06-02",28.49
"357","2008-06-03",28.360001
"358","2008-06-04",28.450001
"359","2008-06-05",28.870001
"360","2008-06-06",27.540001
"361","2008-06-09",27.41
"362","2008-06-10",26.860001
"363","2008-06-11",26.559999
"364","2008-06-12",26.99
"365","2008-06-13",27.549999
"366","2008-06-16",27.23
"367","2008-06-17",27.059999
"368","2008-06-18",27.049999
"369","2008-06-19",27.799999
"370","2008-06-20",27.42
"371","2008-06-23",27.379999
"372","2008-06-24",26.91
"373","2008-06-25",27.059999
"374","2008-06-26",25.92
"375","2008-06-27",25.190001
"376","2008-06-30",24.299999
"377","2008-07-01",24
"378","2008-07-02",23.370001
"379","2008-07-03",23.24
"380","2008-07-07",22.370001
"381","2008-07-08",23.190001
"382","2008-07-09",22.52
"383","2008-07-10",23.1
"384","2008-07-11",22.93
"385","2008-07-14",22.35
"386","2008-07-15",22.530001
"387","2008-07-16",23.049999
"388","2008-07-17",23.4
"389","2008-07-18",22.6
"390","2008-07-21",22.459999
"391","2008-07-22",23.200001
"392","2008-07-23",23.370001
"393","2008-07-24",22.77
"394","2008-07-25",23.030001
"395","2008-07-28",22.9
"396","2008-07-29",23.870001
"397","2008-07-30",23.91
"398","2008-07-31",23.58
"399","2008-08-01",23.360001
"400","2008-08-04",23.85
"401","2008-08-05",24.610001
"402","2008-08-06",24.209999
"403","2008-08-07",23.93
"404","2008-08-08",23.99
"405","2008-08-11",24.129999
"406","2008-08-12",23.950001
"407","2008-08-13",24.34
"408","2008-08-14",24.299999
"409","2008-08-15",24.57
"410","2008-08-18",23.9
"411","2008-08-19",23.67
"412","2008-08-20",24.049999
"413","2008-08-21",23.809999
"414","2008-08-22",24.23
"415","2008-08-25",23.559999
"416","2008-08-26",23.690001
"417","2008-08-27",24.459999
"418","2008-08-28",24.559999
"419","2008-08-29",26.82
"420","2008-09-02",25.709999
"421","2008-09-03",26.4
"422","2008-09-04",25.09
"423","2008-09-05",26.110001
"424","2008-09-08",27.35
"425","2008-09-09",25.790001
"426","2008-09-10",27.17
"427","2008-09-11",27.35
"428","2008-09-12",27.27
"429","2008-09-15",25.35
"430","2008-09-16",26.23
"431","2008-09-17",24.690001
"432","2008-09-18",25.42
"433","2008-09-19",26.290001
"434","2008-09-22",24.780001
"435","2008-09-23",24.49
"436","2008-09-24",23.700001
"437","2008-09-25",23.549999
"438","2008-09-26",23.719999
"439","2008-09-29",21.59
"440","2008-09-30",22.33
"441","2008-10-01",22.52
"442","2008-10-02",21.120001
"443","2008-10-03",20.25
"444","2008-10-06",19.99
"445","2008-10-07",18.309999
"446","2008-10-08",18.16
"447","2008-10-09",16.4
"448","2008-10-10",14.58
"449","2008-10-13",17.59
"450","2008-10-14",17.59
"451","2008-10-15",15.69
"452","2008-10-16",16.530001
"453","2008-10-17",16.549999
"454","2008-10-20",16.370001
"455","2008-10-21",16.1
"456","2008-10-22",14.74
"457","2008-10-23",13.34
"458","2008-10-24",12.4
"459","2008-10-27",11.79
"460","2008-10-28",12.21
"461","2008-10-29",12.11
"462","2008-10-30",13.3
"463","2008-10-31",14
"464","2008-11-03",13.88
"465","2008-11-04",13.22
"466","2008-11-05",11.88
"467","2008-11-06",11.34
"468","2008-11-07",12.25
"469","2008-11-10",11.67
"470","2008-11-11",11.38
"471","2008-11-12",10.6
"472","2008-11-13",11.42
"473","2008-11-14",10.97
"474","2008-11-17",10.7
"475","2008-11-18",10.13
"476","2008-11-19",9.44
"477","2008-11-20",8.43
"478","2008-11-21",8.76
"479","2008-11-24",9.42
"480","2008-11-25",9.64
"481","2008-11-26",10.15
"482","2008-11-28",10.2
"483","2008-12-01",8.69
"484","2008-12-02",9.6
"485","2008-12-03",9.86
"486","2008-12-04",9.7
"487","2008-12-05",10.99
"488","2008-12-08",11.8
"489","2008-12-09",11.3
"490","2008-12-10",11.42
"491","2008-12-11",11.31
"492","2008-12-12",11.35
"493","2008-12-15",11.07
"494","2008-12-16",11.88
"495","2008-12-17",12.81
"496","2008-12-18",13.09
"497","2008-12-19",13.28
"498","2008-12-22",13.3
"499","2008-12-23",13.13
"500","2008-12-24",13.44
"501","2008-12-26",13.33
"502","2008-12-29",13.1
"503","2008-12-30",13.43
"504","2008-12-31",13.7
"505","2009-01-02",15.14
"506","2009-01-05",14.05
"507","2009-01-06",14.4
"508","2009-01-07",13.75
"509","2009-01-08",14.01
"510","2009-01-09",12.95
"511","2009-01-12",12.92
"512","2009-01-13",12.77
"513","2009-01-14",12.18
"514","2009-01-15",12
"515","2009-01-16",12.25
"516","2009-01-20",11.28
"517","2009-01-21",12.01
"518","2009-01-22",11.31
"519","2009-01-23",11.51
"520","2009-01-26",11.88
"521","2009-01-27",12.34
"522","2009-01-28",12.95
"523","2009-01-29",12.51
"524","2009-01-30",13.43
"525","2009-02-02",13.31
"526","2009-02-03",13.07
"527","2009-02-04",13.06
"528","2009-02-05",12.99
"529","2009-02-06",13.63
"530","2009-02-09",14.92
"531","2009-02-10",13.98
"532","2009-02-11",14.58
"533","2009-02-12",15.19
"534","2009-02-13",15.32
"535","2009-02-17",14.94
"536","2009-02-18",14.9
"537","2009-02-19",14.6
"538","2009-02-20",14.26
"539","2009-02-23",13.63
"540","2009-02-24",14.41
"541","2009-02-25",14.03
"542","2009-02-26",14.09
"543","2009-02-27",14.47
"544","2009-03-02",13.41
"545","2009-03-03",12.48
"546","2009-03-04",13.33
"547","2009-03-05",12.66
"548","2009-03-06",12.44
"549","2009-03-09",12.48
"550","2009-03-10",13.22
"551","2009-03-11",13.05
"552","2009-03-12",13.5
"553","2009-03-13",13.89
"554","2009-03-16",13.62
"555","2009-03-17",13.96
"556","2009-03-18",14.05
"557","2009-03-19",13.89
"558","2009-03-20",13.79
"559","2009-03-23",14.84
"560","2009-03-24",14.67
"561","2009-03-25",14.7
"562","2009-03-26",15.63
"563","2009-03-27",14.67
"564","2009-03-30",14.44
"565","2009-03-31",15.21
"566","2009-04-01",15.07
"567","2009-04-02",16.459999
"568","2009-04-03",16.43
"569","2009-04-06",16
"570","2009-04-07",15.5
"571","2009-04-08",16
"572","2009-04-09",16.700001
"573","2009-04-13",16.66
"574","2009-04-14",15.89
"575","2009-04-15",16.1
"576","2009-04-16",16.27
"577","2009-04-17",16.48
"578","2009-04-20",16.09
"579","2009-04-21",17.549999
"580","2009-04-22",17.370001
"581","2009-04-23",16.59
"582","2009-04-24",16.68
"583","2009-04-27",16.27
"584","2009-04-28",16.219999
"585","2009-04-29",17.049999
"586","2009-04-30",16.5
"587","2009-05-01",15.77
"588","2009-05-04",16.32
"589","2009-05-05",15.59
"590","2009-05-06",15.44
"591","2009-05-07",14.55
"592","2009-05-08",14.65
"593","2009-05-11",13.48
"594","2009-05-12",13.14
"595","2009-05-13",12.32
"596","2009-05-14",12.73
"597","2009-05-15",12.53
"598","2009-05-18",13.25
"599","2009-05-19",13.47
"600","2009-05-20",13.16
"601","2009-05-21",12.39
"602","2009-05-22",12.91
"603","2009-05-26",13.46
"604","2009-05-27",13.38
"605","2009-05-28",13.08
"606","2009-05-29",12.22
"607","2009-06-01",14.17
"608","2009-06-02",14.39
"609","2009-06-03",14.21
"610","2009-06-04",14.26
"611","2009-06-05",14.09
"612","2009-06-08",13.54
"613","2009-06-09",13.68
"614","2009-06-10",13.48
"615","2009-06-11",14
"616","2009-06-12",13.7
"617","2009-06-15",13.14
"618","2009-06-16",13.01
"619","2009-06-17",13.03
"620","2009-06-18",13.02
"621","2009-06-19",12.98
"622","2009-06-22",12.35
"623","2009-06-23",12.28
"624","2009-06-24",13.06
"625","2009-06-25",13.18
"626","2009-06-26",12.91
"627","2009-06-29",13.37
"628","2009-06-30",13.59
"629","2009-07-01",14.29
"630","2009-07-02",13.5
"631","2009-07-06",13.31
"632","2009-07-07",12.86
"633","2009-07-08",12.6
"634","2009-07-09",12.45
"635","2009-07-10",12.5
"636","2009-07-13",12.6
"637","2009-07-14",12.78
"638","2009-07-15",12.82
"639","2009-07-16",13.26
"640","2009-07-17",12.95
"641","2009-07-20",13.11
"642","2009-07-21",13.52
"643","2009-07-22",13.71
"644","2009-07-23",14.4
"645","2009-07-24",14.75
"646","2009-07-27",14.82
"647","2009-07-28",14.95
"648","2009-07-29",16.450001
"649","2009-07-30",16.82
"650","2009-07-31",16.860001
"651","2009-08-03",16.93
"652","2009-08-04",16.799999
"653","2009-08-05",16.66
"654","2009-08-06",16.4
"655","2009-08-07",16.85
"656","2009-08-10",17
"657","2009-08-11",17.059999
"658","2009-08-12",17.209999
"659","2009-08-13",17.360001
"660","2009-08-14",17.120001
"661","2009-08-17",16.84
"662","2009-08-18",17
"663","2009-08-19",17.26
"664","2009-08-20",17.5
"665","2009-08-21",18.370001
"666","2009-08-24",17.99
"667","2009-08-25",17.91
"668","2009-08-26",17.85
"669","2009-08-27",18.32
"670","2009-08-28",18.85
"671","2009-08-31",19.09
"672","2009-09-01",19.07
"673","2009-09-02",19.34
"674","2009-09-03",19.57
"675","2009-09-04",20.17
"676","2009-09-08",20.74
"677","2009-09-09",20.82
"678","2009-09-10",21.65
"679","2009-09-11",20.879999
"680","2009-09-14",20.66
"681","2009-09-15",20.6
"682","2009-09-16",21.030001
"683","2009-09-17",21.43
"684","2009-09-18",22.15
"685","2009-09-21",21.68
"686","2009-09-22",21.549999
"687","2009-09-23",21.450001
"688","2009-09-24",21.17
"689","2009-09-25",21.33
"690","2009-09-28",22.15
"691","2009-09-29",21.219999
"692","2009-09-30",20.959999
"693","2009-10-01",20.540001
"694","2009-10-02",20.35
"695","2009-10-05",20.9
"696","2009-10-06",21.389999
"697","2009-10-07",21.280001
"698","2009-10-08",21.59
"699","2009-10-09",21.620001
"700","2009-10-12",21.370001
"701","2009-10-13",21.049999
"702","2009-10-14",21.34
"703","2009-10-15",21.190001
"704","2009-10-16",20.67
"705","2009-10-19",21.110001
"706","2009-10-20",20.610001
"707","2009-10-21",19.940001
"708","2009-10-22",20.040001
"709","2009-10-23",19.200001
"710","2009-10-26",18.77
"711","2009-10-27",18.200001
"712","2009-10-28",17.51
"713","2009-10-29",18.1
"714","2009-10-30",17.49
"715","2009-11-02",17.540001
"716","2009-11-03",17.780001
"717","2009-11-04",17.959999
"718","2009-11-05",18.299999
"719","2009-11-06",19.35
"720","2009-11-09",19.99
"721","2009-11-10",20
"722","2009-11-11",19.790001
"723","2009-11-12",19.290001
"724","2009-11-13",19.6
"725","2009-11-16",18.92
"726","2009-11-17",18.84
"727","2009-11-18",18.549999
"728","2009-11-19",18.82
"729","2009-11-20",18.92
"730","2009-11-23",19.389999
"731","2009-11-24",19.07
"732","2009-11-25",18.959999
"733","2009-11-27",18.709999
"734","2009-11-30",18.68
"735","2009-12-01",18.799999
"736","2009-12-02",18.940001
"737","2009-12-03",18.549999
"738","2009-12-04",18.5
"739","2009-12-07",18.43
"740","2009-12-08",18.309999
"741","2009-12-09",18.66
"742","2009-12-10",18.85
"743","2009-12-11",18.860001
"744","2009-12-14",18.719999
"745","2009-12-15",18.52
"746","2009-12-16",18.85
"747","2009-12-17",18.76
"748","2009-12-18",18.98
"749","2009-12-21",19.559999
"750","2009-12-22",19.59
"751","2009-12-23",19.639999
"752","2009-12-24",19.709999
"753","2009-12-28",19.48
"754","2009-12-29",19.360001
"755","2009-12-30",19.49
"756","2009-12-31",19.4
"757","2010-01-04",19.25
"758","2010-01-05",19.540001
"759","2010-01-06",19.860001
"760","2010-01-07",19.709999
"761","2010-01-08",19.549999
"762","2010-01-11",19.25
"763","2010-01-12",19.059999
"764","2010-01-13",19.35
"765","2010-01-14",19.41
"766","2010-01-15",19.290001
"767","2010-01-19",19.91
"768","2010-01-20",19.379999
"769","2010-01-21",18.620001
"770","2010-01-22",18.299999
"771","2010-01-25",18.35
"772","2010-01-26",18.120001
"773","2010-01-27",18.43
"774","2010-01-28",18.27
"775","2010-01-29",17.879999
"776","2010-02-01",17.780001
"777","2010-02-02",17.959999
"778","2010-02-03",17.450001
"779","2010-02-04",17.09
"780","2010-02-05",17.34
"781","2010-02-08",17.200001
"782","2010-02-09",17.530001
"783","2010-02-10",17.41
"784","2010-02-11",17.24
"785","2010-02-12",17.32
"786","2010-02-16",17.610001
"787","2010-02-17",17.450001
"788","2010-02-18",17.68
"789","2010-02-19",17.82
"790","2010-02-22",17.690001
"791","2010-02-23",17.5
"792","2010-02-24",17.67
"793","2010-02-25",17.49
"794","2010-02-26",17.65
"795","2010-03-01",17.75
"796","2010-03-02",17.82
"797","2010-03-03",18.280001
"798","2010-03-04",18.559999
"799","2010-03-05",18.889999
"800","2010-03-08",19.16
"801","2010-03-09",19.23
"802","2010-03-10",19.139999
"803","2010-03-11",18.780001
"804","2010-03-12",18.790001
"805","2010-03-15",18.459999
"806","2010-03-16",18.299999
"807","2010-03-17",18.309999
"808","2010-03-18",18.26
"809","2010-03-19",18.280001
"810","2010-03-22",18.68
"811","2010-03-23",18.68
"812","2010-03-24",18.23
"813","2010-03-25",18.209999
"814","2010-03-26",18.23
"815","2010-03-29",18.030001
"816","2010-03-30",18.469999
"817","2010-03-31",18.389999
"818","2010-04-01",16.639999
"819","2010-04-05",16.85
"820","2010-04-06",17.040001
"821","2010-04-07",16.530001
"822","2010-04-08",16.129999
"823","2010-04-09",16.1
"824","2010-04-12",16.299999
"825","2010-04-13",16.530001
"826","2010-04-14",16.58
"827","2010-04-15",16.889999
"828","2010-04-16",16.459999
"829","2010-04-19",16.639999
"830","2010-04-20",17.030001
"831","2010-04-21",17.58
"832","2010-04-22",17.879999
"833","2010-04-23",18.24
"834","2010-04-26",17.66
"835","2010-04-27",16.860001
"836","2010-04-28",16.709999
"837","2010-04-29",16.559999
"838","2010-04-30",16.43
"839","2010-05-03",16.059999
"840","2010-05-04",15.38
"841","2010-05-05",15.01
"842","2010-05-06",14.59
"843","2010-05-07",13.94
"844","2010-05-10",15.03
"845","2010-05-11",15.16
"846","2010-05-12",15.21
"847","2010-05-13",15.26
"848","2010-05-14",15.14
"849","2010-05-17",15.18
"850","2010-05-18",14.89
"851","2010-05-19",14.62
"852","2010-05-20",13.9
"853","2010-05-21",13.91
"854","2010-05-24",13.7
"855","2010-05-25",13.53
"856","2010-05-26",13.6
"857","2010-05-27",14.24
"858","2010-05-28",14.32
"859","2010-06-01",13.92
"860","2010-06-02",14.01
"861","2010-06-03",14.2
"862","2010-06-04",13.91
"863","2010-06-07",13.66
"864","2010-06-08",13.61
"865","2010-06-09",13.47
"866","2010-06-10",13.95
"867","2010-06-11",14.08
"868","2010-06-14",14.07
"869","2010-06-15",14.77
"870","2010-06-16",14.98
"871","2010-06-17",15.1
"872","2010-06-18",15.07
"873","2010-06-21",14.89
"874","2010-06-22",15.16
"875","2010-06-23",15.13
"876","2010-06-24",15
"877","2010-06-25",14.53
"878","2010-06-28",14.14
"879","2010-06-29",13.62
"880","2010-06-30",13.41
"881","2010-07-01",13.15
"882","2010-07-02",13.22
"883","2010-07-06",12.96
"884","2010-07-07",13.2
"885","2010-07-08",13.61
"886","2010-07-09",13.78
"887","2010-07-12",13.58
"888","2010-07-13",13.94
"889","2010-07-14",14.17
"890","2010-07-15",14.19
"891","2010-07-16",13.78
"892","2010-07-19",13.61
"893","2010-07-20",13.52
"894","2010-07-21",13.4
"895","2010-07-22",13.86
"896","2010-07-23",14.19
"897","2010-07-26",14.59
"898","2010-07-27",14.76
"899","2010-07-28",14.28
"900","2010-07-29",14.38
"901","2010-07-30",14.55
"902","2010-08-02",14.72
"903","2010-08-03",14.5
"904","2010-08-04",14.9
"905","2010-08-05",14.71
"906","2010-08-06",14.61
"907","2010-08-09",14.95
"908","2010-08-10",14.8
"909","2010-08-11",14.34
"910","2010-08-12",14.2
"911","2010-08-13",14.2
"912","2010-08-16",14.25
"913","2010-08-17",14.34
"914","2010-08-18",14.44
"915","2010-08-19",14.35
"916","2010-08-20",14.22
"917","2010-08-23",14.05
"918","2010-08-24",13.83
"919","2010-08-25",13.98
"920","2010-08-26",13.36
"921","2010-08-27",12.36
"922","2010-08-30",11.93
"923","2010-08-31",11.48
"924","2010-09-01",11.39
"925","2010-09-02",11.39
"926","2010-09-03",11.73
"927","2010-09-07",11.29
"928","2010-09-08",11.03
"929","2010-09-09",11.07
"930","2010-09-10",10.95
"931","2010-09-13",11.2
"932","2010-09-14",11.12
"933","2010-09-15",11.02
"934","2010-09-16",11.33
"935","2010-09-17",11.22
"936","2010-09-20",11.36
"937","2010-09-21",11.19
"938","2010-09-22",10.96
"939","2010-09-23",11.06
"940","2010-09-24",11
"941","2010-09-27",10.99
"942","2010-09-28",11.73
"943","2010-09-29",11.45
"944","2010-09-30",11.56
"945","2010-10-01",11.38
"946","2010-10-04",11.37
"947","2010-10-05",11.62
"948","2010-10-06",11.43
"949","2010-10-07",11.46
"950","2010-10-08",11.47
"951","2010-10-11",11.58
"952","2010-10-12",11.67
"953","2010-10-13",11.68
"954","2010-10-14",11.89
"955","2010-10-15",12
"956","2010-10-18",11.84
"957","2010-10-19",11.46
"958","2010-10-20",11.61
"959","2010-10-21",11.89
"960","2010-10-22",12.11
"961","2010-10-25",12.06
"962","2010-10-26",12.03
"963","2010-10-27",11.92
"964","2010-10-28",12.1
"965","2010-10-29",12.33
"966","2010-11-01",12.2
"967","2010-11-02",12.32
"968","2010-11-03",12.19
"969","2010-11-04",12.22
"970","2010-11-05",12.25
"971","2010-11-08",12.3
"972","2010-11-09",12.9
"973","2010-11-10",10.59
"974","2010-11-11",11.38
"975","2010-11-12",11.48
"976","2010-11-15",11.32
"977","2010-11-16",11
"978","2010-11-17",10.95
