"","date","KRP"
"165","2017-09-28",15.75
"166","2017-09-29",15.78
"167","2017-10-02",15.82
"168","2017-10-03",15.85
"169","2017-10-04",15.92
"170","2017-10-05",15.95
"171","2017-10-06",15.9
"172","2017-10-09",16.299999
"173","2017-10-10",16.709999
"174","2017-10-11",16.719999
"175","2017-10-12",16.75
"176","2017-10-13",16.559999
"177","2017-10-16",16.6
"178","2017-10-17",16.889999
"179","2017-10-18",16.75
"180","2017-10-19",16.83
"181","2017-10-20",16.83
"182","2017-10-23",16.950001
"183","2017-10-24",16.98
"184","2017-10-25",17
"185","2017-10-26",16.92
"186","2017-10-27",16.389999
"187","2017-10-30",16.889999
"188","2017-10-31",17
"189","2017-11-01",16.950001
"190","2017-11-02",16.969999
"191","2017-11-03",16.92
"192","2017-11-06",16.91
"193","2017-11-07",16.969999
"194","2017-11-08",16.870001
"195","2017-11-09",17
"196","2017-11-10",16.92
"197","2017-11-13",16.860001
"198","2017-11-14",16.43
"199","2017-11-15",16.955999
"200","2017-11-16",16.549999
"201","2017-11-17",17
"202","2017-11-20",16.9
"203","2017-11-21",17
"204","2017-11-22",16.799999
"205","2017-11-24",17
"206","2017-11-27",16.809999
"207","2017-11-28",16.9
"208","2017-11-29",16.950001
"209","2017-11-30",16.75
"210","2017-12-01",16.83
"211","2017-12-04",16.650999
"212","2017-12-05",16.622999
"213","2017-12-06",16.309999
"214","2017-12-07",16.499001
"215","2017-12-08",16.75
"216","2017-12-11",17.4
"217","2017-12-12",16.1
"218","2017-12-13",16.35
"219","2017-12-14",16.35
"220","2017-12-15",16.5
"221","2017-12-18",16.18
"222","2017-12-19",16.5
"223","2017-12-20",16.059999
"224","2017-12-21",16.23
"225","2017-12-22",16.299999
"226","2017-12-26",16.110001
"227","2017-12-27",16.049999
"228","2017-12-28",16
"229","2017-12-29",16.25
"230","2018-01-02",16.389999
"231","2018-01-03",16.309999
"232","2018-01-04",16.299999
"233","2018-01-05",16.26
"234","2018-01-08",16.450001
"235","2018-01-09",16.33
"236","2018-01-10",16.115
"237","2018-01-11",16.450001
"238","2018-01-12",16.4
"239","2018-01-16",16.75
"240","2018-01-17",16.549999
"241","2018-01-18",16.91
"242","2018-01-19",16.940001
"243","2018-01-22",17.48
"244","2018-01-23",17.700001
"245","2018-01-24",17.76
"246","2018-01-25",18.030001
"247","2018-01-26",18.709999
"248","2018-01-29",19.200001
"249","2018-01-30",19.1
"250","2018-01-31",19.32
"251","2018-02-01",20.139999
"252","2018-02-02",19.709
"253","2018-02-05",18.5
"254","2018-02-06",18.48
"255","2018-02-07",18.190001
"256","2018-02-08",16.799999
"257","2018-02-09",17.42
"258","2018-02-12",18.469999
"259","2018-02-13",18.83
"260","2018-02-14",18.450001
"261","2018-02-15",18.200001
"262","2018-02-16",17.5
"263","2018-02-20",17.610001
"264","2018-02-21",18.24
"265","2018-02-22",18.9
"266","2018-02-23",19.790001
"267","2018-02-26",19.940001
"268","2018-02-27",19.75
"269","2018-02-28",19
"270","2018-03-01",19.5
"271","2018-03-02",18.209999
"272","2018-03-05",19
"273","2018-03-06",18.75
"274","2018-03-07",18.76
"275","2018-03-08",18.790001
"276","2018-03-09",18.799999
"277","2018-03-12",18.77
"278","2018-03-13",18.200001
"279","2018-03-14",18.200001
"280","2018-03-15",18.1
"281","2018-03-16",18.4
"282","2018-03-19",18.4
"283","2018-03-20",18.02
"284","2018-03-21",17.950001
"285","2018-03-22",18
"286","2018-03-23",17.950001
"287","2018-03-26",18
"288","2018-03-27",17.950001
"289","2018-03-28",17.950001
"290","2018-03-29",19
"291","2018-04-02",18.9
"292","2018-04-03",19.5
"293","2018-04-04",19.49
"294","2018-04-05",19.26
"295","2018-04-06",19.34
"296","2018-04-09",19
"297","2018-04-10",19.1
"298","2018-04-11",19
"299","2018-04-12",19.25
"300","2018-04-13",19.200001
"301","2018-04-16",19.23
"302","2018-04-17",19.1
"303","2018-04-18",19.5
"304","2018-04-19",19.25
"305","2018-04-20",19
"306","2018-04-23",17.73
"307","2018-04-24",18
"308","2018-04-25",17.99
"309","2018-04-26",17.969999
"310","2018-04-27",17.799999
"311","2018-04-30",17.75
"312","2018-05-01",17.799999
"313","2018-05-02",18
"314","2018-05-03",17.9
"315","2018-05-04",17.49
"316","2018-05-07",17.450001
"317","2018-05-08",17.120001
"318","2018-05-09",17.5
"319","2018-05-10",17.73
"320","2018-05-11",18.690001
"321","2018-05-14",18.950001
"322","2018-05-15",18.639999
"323","2018-05-16",18.610001
"324","2018-05-17",19.129999
"325","2018-05-18",19.5
"326","2018-05-21",19.48
"327","2018-05-22",19.4
"328","2018-05-23",19.5
"329","2018-05-24",19.49
"330","2018-05-25",19.4
"331","2018-05-29",21
"332","2018-05-30",20.799999
"333","2018-05-31",21.950001
"334","2018-06-01",22.450001
"335","2018-06-04",22.5
"336","2018-06-05",22.25
"337","2018-06-06",21.190001
"338","2018-06-07",22.1
"339","2018-06-08",22.299999
"340","2018-06-11",22.299999
"341","2018-06-12",22.18
"342","2018-06-13",21.620001
"343","2018-06-14",22.08
"344","2018-06-15",21.799999
"345","2018-06-18",21.799999
"346","2018-06-19",22
"347","2018-06-20",21.99
"348","2018-06-21",22.01
"349","2018-06-22",22.98
"350","2018-06-25",22.280001
"351","2018-06-26",23
"352","2018-06-27",22.75
"353","2018-06-28",22.93
"354","2018-06-29",22.02
"355","2018-07-02",21.99
"356","2018-07-03",22
"357","2018-07-05",21.870001
"358","2018-07-06",21.84
"359","2018-07-09",22.280001
"360","2018-07-10",23.92
"361","2018-07-11",23.200001
"362","2018-07-12",23.540001
"363","2018-07-13",23.34
"364","2018-07-16",22.85
"365","2018-07-17",22.35
"366","2018-07-18",22.469999
"367","2018-07-19",22.34
"368","2018-07-20",22.200001
"369","2018-07-23",22.200001
"370","2018-07-24",22.200001
"371","2018-07-25",22.790001
"372","2018-07-26",23
"373","2018-07-27",22.559999
"374","2018-07-30",22.1
"375","2018-07-31",22.4
"376","2018-08-01",22.4
"377","2018-08-02",22.25
"378","2018-08-03",21.950001
"379","2018-08-06",21.799999
"380","2018-08-07",21.549999
"381","2018-08-08",22.190001
"382","2018-08-09",21.450001
"383","2018-08-10",21.280001
"384","2018-08-13",20.6
"385","2018-08-14",21
"386","2018-08-15",20.73
"387","2018-08-16",20.99
"388","2018-08-17",20.870001
"389","2018-08-20",21.16
"390","2018-08-21",21
"391","2018-08-22",20.5
"392","2018-08-23",20.959999
"393","2018-08-24",20.700001
"394","2018-08-27",20.639999
"395","2018-08-28",20.75
"396","2018-08-29",21.530001
"397","2018-08-30",21.99
"398","2018-08-31",22.66
"399","2018-09-04",22.469999
"400","2018-09-05",21.969999
"401","2018-09-06",22.18
"402","2018-09-07",22.35
"403","2018-09-10",23.5
"404","2018-09-11",23.27
"405","2018-09-12",22.950001
"406","2018-09-13",22.75
"407","2018-09-14",23
"408","2018-09-17",22.200001
"409","2018-09-18",22.15
"410","2018-09-19",22.110001
"411","2018-09-20",22.1
"412","2018-09-21",22.15
"413","2018-09-24",22.15
"414","2018-09-25",22.139999
"415","2018-09-26",21
"416","2018-09-27",19.6
"417","2018-09-28",19.620001
"418","2018-10-01",19.610001
"419","2018-10-02",19.68
"420","2018-10-03",20.610001
"421","2018-10-04",19.969999
"422","2018-10-05",19.59
"423","2018-10-08",19.219999
"424","2018-10-09",19.52
"425","2018-10-10",18.74
"426","2018-10-11",19.129999
"427","2018-10-12",18.99
"428","2018-10-15",18.98
"429","2018-10-16",19.5
"430","2018-10-17",19.48
"431","2018-10-18",18.98
"432","2018-10-19",18.620001
"433","2018-10-22",18.860001
"434","2018-10-23",19.440001
"435","2018-10-24",19.610001
"436","2018-10-25",19.370001
"437","2018-10-26",18.809999
"438","2018-10-29",19.09
"439","2018-10-30",18.950001
"440","2018-10-31",19.799999
"441","2018-11-01",19.799999
"442","2018-11-02",18.77
"443","2018-11-05",18.709999
"444","2018-11-06",18.4
"445","2018-11-07",18.620001
"446","2018-11-08",18.540001
"447","2018-11-09",17.9
"448","2018-11-12",18
"449","2018-11-13",17.639999
"450","2018-11-14",17.620001
"451","2018-11-15",17.52
"452","2018-11-16",18.5
"453","2018-11-19",17.620001
"454","2018-11-20",16.59
"455","2018-11-21",16.950001
"456","2018-11-23",16.77
"457","2018-11-26",16.75
"458","2018-11-27",16.700001
"459","2018-11-28",16.459999
"460","2018-11-29",16.84
"461","2018-11-30",18.299999
"462","2018-12-03",18.49
"463","2018-12-04",18.01
"464","2018-12-06",17.620001
"465","2018-12-07",17.209999
"466","2018-12-10",16.959999
"467","2018-12-11",16.559999
"468","2018-12-12",16.629999
"469","2018-12-13",16.700001
"470","2018-12-14",16.4
"471","2018-12-17",15.23
"472","2018-12-18",15
"473","2018-12-19",14.73
"474","2018-12-20",13.85
"475","2018-12-21",13.3
"476","2018-12-24",13.92
"477","2018-12-26",14.11
"478","2018-12-27",13.29
"479","2018-12-28",13.24
"480","2018-12-31",13.58
"481","2019-01-02",14
"482","2019-01-03",13.31
"483","2019-01-04",13.96
"484","2019-01-07",14.78
"485","2019-01-08",14.83
"486","2019-01-09",14.99
"487","2019-01-10",15.19
"488","2019-01-11",15.04
"489","2019-01-14",15.06
"490","2019-01-15",14.94
"491","2019-01-16",15.09
"492","2019-01-17",15.31
"493","2019-01-18",15.46
"494","2019-01-22",16.08
"495","2019-01-23",16.07
"496","2019-01-24",16.15
"497","2019-01-25",16.5
"498","2019-01-28",16.700001
"499","2019-01-29",16.219999
"500","2019-01-30",16.700001
"501","2019-01-31",17.110001
"502","2019-02-01",16.67
"503","2019-02-04",16.65
"504","2019-02-05",16.41
"505","2019-02-06",16.1
"506","2019-02-07",16.32
"507","2019-02-08",16.969999
"508","2019-02-11",17.129999
"509","2019-02-12",17.52
"510","2019-02-13",17.98
"511","2019-02-14",18.200001
"512","2019-02-15",18.4
"513","2019-02-19",18.1
"514","2019-02-20",18.15
"515","2019-02-21",17.870001
"516","2019-02-22",17.940001
"517","2019-02-25",17.85
"518","2019-02-26",17.84
"519","2019-02-27",17.6
"520","2019-02-28",17.5
"521","2019-03-01",17.74
"522","2019-03-04",17.68
"523","2019-03-05",17.940001
"524","2019-03-06",17.5
"525","2019-03-07",17.6
"526","2019-03-08",17.709999
"527","2019-03-11",17.6
"528","2019-03-12",18.18
"529","2019-03-13",18.049999
"530","2019-03-14",18.15
"531","2019-03-15",18.26
"532","2019-03-18",18.299999
"533","2019-03-19",18.25
"534","2019-03-20",18.389999
"535","2019-03-21",18.35
"536","2019-03-22",18.290001
"537","2019-03-25",18.25
"538","2019-03-26",18.389999
"539","2019-03-27",18.530001
"540","2019-03-28",17.969999
"541","2019-03-29",18.27
"542","2019-04-01",18.41
"543","2019-04-02",18.209999
"544","2019-04-03",17.75
"545","2019-04-04",17.52
"546","2019-04-05",17.870001
"547","2019-04-08",17.82
"548","2019-04-09",17.780001
"549","2019-04-10",17.83
"550","2019-04-11",17.799999
"551","2019-04-12",17.65
"552","2019-04-15",18.16
"553","2019-04-16",18.030001
"554","2019-04-17",17.889999
"555","2019-04-18",17.879999
"556","2019-04-22",18
"557","2019-04-23",18.08
"558","2019-04-24",17.950001
"559","2019-04-25",17.950001
"560","2019-04-26",17.6
"561","2019-04-29",17.65
"562","2019-04-30",17.790001
"563","2019-05-01",16.5
"564","2019-05-02",16.610001
"565","2019-05-03",16.66
"566","2019-05-06",16.879999
"567","2019-05-07",16.35
"568","2019-05-08",16.299999
"569","2019-05-09",16.6
"570","2019-05-10",16.59
"571","2019-05-13",16.719999
"572","2019-05-14",17.940001
"573","2019-05-15",18.15
"574","2019-05-16",18.15
"575","2019-05-17",18.110001
"576","2019-05-20",18.280001
"577","2019-05-21",18.459999
"578","2019-05-22",18.049999
"579","2019-05-23",18.049999
"580","2019-05-24",17.93
"581","2019-05-28",17.74
"582","2019-05-29",16.969999
"583","2019-05-30",16.99
"584","2019-05-31",16.91
"585","2019-06-03",16.690001
"586","2019-06-04",16.639999
"587","2019-06-05",15.87
"588","2019-06-06",16.450001
"589","2019-06-07",16.08
"590","2019-06-10",16.450001
"591","2019-06-11",16.18
"592","2019-06-12",16.15
"593","2019-06-13",16.25
"594","2019-06-14",15.95
"595","2019-06-17",16
"596","2019-06-18",16.030001
"597","2019-06-19",16.059999
"598","2019-06-20",15.71
"599","2019-06-21",15.8
"600","2019-06-24",15.56
"601","2019-06-25",16.01
"602","2019-06-26",16.1
"603","2019-06-27",16.27
"604","2019-06-28",16.15
"605","2019-07-01",16.1
"606","2019-07-02",15.76
"607","2019-07-03",15.65
"608","2019-07-05",16.049999
"609","2019-07-08",15.86
"610","2019-07-09",16.01
"611","2019-07-10",16.24
"612","2019-07-11",15.83
"613","2019-07-12",15.89
"614","2019-07-15",16.049999
"615","2019-07-16",16.049999
"616","2019-07-17",15.91
"617","2019-07-18",15.95
"618","2019-07-19",16.07
"619","2019-07-22",16.030001
"620","2019-07-23",16.049999
"621","2019-07-24",16
"622","2019-07-25",15.75
"623","2019-07-26",16.1
"624","2019-07-29",16.049999
"625","2019-07-30",16.200001
"626","2019-07-31",16.049999
"627","2019-08-01",15.51
"628","2019-08-02",15.17
"629","2019-08-05",14.01
"630","2019-08-06",13.84
"631","2019-08-07",13.85
"632","2019-08-08",14.54
"633","2019-08-09",14.57
"634","2019-08-12",14.8
"635","2019-08-13",14.58
"636","2019-08-14",14.49
"637","2019-08-15",14.41
"638","2019-08-16",14.71
"639","2019-08-19",15.1
"640","2019-08-20",15.16
"641","2019-08-21",15.14
"642","2019-08-22",14.89
"643","2019-08-23",14.55
"644","2019-08-26",14.6
"645","2019-08-27",14.63
"646","2019-08-28",15.04
"647","2019-08-29",15.05
"648","2019-08-30",15.32
"649","2019-09-03",14.84
"650","2019-09-04",15.2
"651","2019-09-05",14.83
"652","2019-09-06",14.91
"653","2019-09-09",14.73
"654","2019-09-10",14.56
"655","2019-09-11",14.54
"656","2019-09-12",14.42
"657","2019-09-13",14.3
"658","2019-09-16",15.46
"659","2019-09-17",14.74
"660","2019-09-18",14.7
"661","2019-09-19",14.61
"662","2019-09-20",14.73
"663","2019-09-23",14.55
"664","2019-09-24",14.6
"665","2019-09-25",14.6
"666","2019-09-26",14.75
"667","2019-09-27",14.62
"668","2019-09-30",14.71
"669","2019-10-01",14.33
"670","2019-10-02",13.86
"671","2019-10-03",13.78
"672","2019-10-04",14.33
"673","2019-10-07",14.39
"674","2019-10-08",14.33
"675","2019-10-09",14.16
"676","2019-10-10",14.33
"677","2019-10-11",14.66
"678","2019-10-14",14.19
"679","2019-10-15",14.28
"680","2019-10-16",13.98
"681","2019-10-17",13.73
"682","2019-10-18",13.89
"683","2019-10-21",13.79
"684","2019-10-22",13.86
"685","2019-10-23",13.85
"686","2019-10-24",13.82
"687","2019-10-25",13.67
"688","2019-10-28",13.74
"689","2019-10-29",13.84
"690","2019-10-30",14.14
"691","2019-10-31",14.06
"692","2019-11-01",13.94
"693","2019-11-04",14.57
"694","2019-11-05",14.35
"695","2019-11-06",13.62
"696","2019-11-07",14.28
"697","2019-11-08",14.28
"698","2019-11-11",14.4
"699","2019-11-12",13.93
"700","2019-11-13",14
"701","2019-11-14",14.04
"702","2019-11-15",14.04
"703","2019-11-18",14.22
"704","2019-11-19",13.64
"705","2019-11-20",13.72
"706","2019-11-21",13.91
"707","2019-11-22",13.89
"708","2019-11-25",14
"709","2019-11-26",13.9
"710","2019-11-27",14
"711","2019-11-29",14.4
"712","2019-12-02",15.4
"713","2019-12-03",15.67
"714","2019-12-04",16.559999
"715","2019-12-05",16
"716","2019-12-06",16.110001
"717","2019-12-09",16.25
"718","2019-12-10",16.6
"719","2019-12-11",16.700001
"720","2019-12-12",16.73
"721","2019-12-13",16.49
"722","2019-12-16",16.799999
"723","2019-12-17",16.85
"724","2019-12-18",16.700001
"725","2019-12-19",16.93
"726","2019-12-20",16.76
"727","2019-12-23",16.85
"728","2019-12-24",16.940001
"729","2019-12-26",16.879999
"730","2019-12-27",16.969999
"731","2019-12-30",16.83
"732","2019-12-31",17
"733","2020-01-02",16.85
"734","2020-01-03",17.01
"735","2020-01-06",17.360001
"736","2020-01-07",17.32
"737","2020-01-08",16.73
"738","2020-01-09",17.370001
"739","2020-01-10",15.75
"740","2020-01-13",15.82
"741","2020-01-14",15.66
"742","2020-01-15",15.5
"743","2020-01-16",15.54
"744","2020-01-17",15.58
"745","2020-01-21",15.4
"746","2020-01-22",15.54
"747","2020-01-23",15.54
"748","2020-01-24",15.56
"749","2020-01-27",15.39
"750","2020-01-28",15.38
"751","2020-01-29",15.18
"752","2020-01-30",15.16
"753","2020-01-31",14.22
"754","2020-02-03",13.93
"755","2020-02-04",14.06
"756","2020-02-05",14.47
"757","2020-02-06",14.01
"758","2020-02-07",13.7
"759","2020-02-10",13.5
"760","2020-02-11",13.95
"761","2020-02-12",14.05
"762","2020-02-13",13.95
"763","2020-02-14",13.84
"764","2020-02-18",13.75
"765","2020-02-19",13.85
"766","2020-02-20",13.65
"767","2020-02-21",13.46
"768","2020-02-24",12.8
"769","2020-02-25",11.89
"770","2020-02-26",11.71
"771","2020-02-27",11.15
"772","2020-02-28",11.54
"773","2020-03-02",11.24
"774","2020-03-03",11.13
"775","2020-03-04",10.89
"776","2020-03-05",10.74
"777","2020-03-06",10.08
"778","2020-03-09",9.03
"779","2020-03-10",9.11
"780","2020-03-11",8.38
"781","2020-03-12",7.54
"782","2020-03-13",7.66
"783","2020-03-16",6.36
"784","2020-03-17",5.86
"785","2020-03-18",4.25
"786","2020-03-19",4.35
"787","2020-03-20",4.21
"788","2020-03-23",3.86
"789","2020-03-24",4.85
"790","2020-03-25",5.35
"791","2020-03-26",7.08
"792","2020-03-27",5.92
"793","2020-03-30",6.01
"794","2020-03-31",5.83
"795","2020-04-01",5.58
"796","2020-04-02",5.96
"797","2020-04-03",6.29
"798","2020-04-06",5.97
"799","2020-04-07",5.89
"800","2020-04-08",6.4
"801","2020-04-09",6.67
"802","2020-04-13",6
"803","2020-04-14",5.93
"804","2020-04-15",5.48
"805","2020-04-16",5.59
"806","2020-04-17",5.96
"807","2020-04-20",5.55
"808","2020-04-21",5.37
"809","2020-04-22",5.43
"810","2020-04-23",5.58
"811","2020-04-24",6.37
"812","2020-04-27",6.6
"813","2020-04-28",6.8
"814","2020-04-29",8.06
"815","2020-04-30",7.92
"816","2020-05-01",7.25
"817","2020-05-04",7.5
"818","2020-05-05",7.3
"819","2020-05-06",6.75
"820","2020-05-07",6.61
"821","2020-05-08",6.54
"822","2020-05-11",6.51
"823","2020-05-12",6.39
"824","2020-05-13",6.22
"825","2020-05-14",6.05
"826","2020-05-15",6.31
"827","2020-05-18",6.73
"828","2020-05-19",6.74
"829","2020-05-20",6.79
"830","2020-05-21",7.23
"831","2020-05-22",7.12
"832","2020-05-26",7.34
"833","2020-05-27",7.42
"834","2020-05-28",7.34
"835","2020-05-29",6.86
"836","2020-06-01",6.95
"837","2020-06-02",7.5
"838","2020-06-03",8.81
"839","2020-06-04",8.52
"840","2020-06-05",9.51
"841","2020-06-08",10.44
"842","2020-06-09",10.23
"843","2020-06-10",9.29
"844","2020-06-11",8.4
"845","2020-06-12",8.94
"846","2020-06-15",8.92
"847","2020-06-16",8.81
"848","2020-06-17",8.39
"849","2020-06-18",8.48
"850","2020-06-19",8.56
"851","2020-06-22",8.48
"852","2020-06-23",8.81
"853","2020-06-24",8.17
"854","2020-06-25",8.16
"855","2020-06-26",8.35
"856","2020-06-29",8.25
"857","2020-06-30",8.6
"858","2020-07-01",8.25
"859","2020-07-02",8.39
"860","2020-07-06",8.41
"861","2020-07-07",8.32
"862","2020-07-08",8.28
"863","2020-07-09",8.18
"864","2020-07-10",8.44
"865","2020-07-13",8.43
"866","2020-07-14",8.28
"867","2020-07-15",8.54
"868","2020-07-16",8.61
"869","2020-07-17",8.58
"870","2020-07-20",8.55
"871","2020-07-21",8.91
"872","2020-07-22",8.86
"873","2020-07-23",8.79
"874","2020-07-24",8.86
"875","2020-07-27",8.75
"876","2020-07-28",8.63
"877","2020-07-29",9.14
"878","2020-07-30",8.92
"879","2020-07-31",8.73
"880","2020-08-03",8.83
"881","2020-08-04",8.88
"882","2020-08-05",9
"883","2020-08-06",8.79
"884","2020-08-07",8.75
"885","2020-08-10",9.01
"886","2020-08-11",8.68
"887","2020-08-12",8.79
"888","2020-08-13",8.95
"889","2020-08-14",8.93
"890","2020-08-17",8.8
"891","2020-08-18",8.72
"892","2020-08-19",8.69
"893","2020-08-20",8.61
"894","2020-08-21",8.43
"895","2020-08-24",8.58
"896","2020-08-25",8.53
"897","2020-08-26",8.15
"898","2020-08-27",8.43
"899","2020-08-28",8.33
"900","2020-08-31",8.14
"901","2020-09-01",8.32
"902","2020-09-02",8
"903","2020-09-03",7.73
"904","2020-09-04",7.5
"905","2020-09-08",7.35
"906","2020-09-09",7.3
"907","2020-09-10",6.93
"908","2020-09-11",6.94
"909","2020-09-14",6.98
"910","2020-09-15",7.2
"911","2020-09-16",7.06
"912","2020-09-17",7
"913","2020-09-18",6.73
"914","2020-09-21",6.43
"915","2020-09-22",6.77
"916","2020-09-23",6.56
"917","2020-09-24",6.5
"918","2020-09-25",6.22
"919","2020-09-28",6.16
"920","2020-09-29",6.04
"921","2020-09-30",6.11
"922","2020-10-01",5.71
"923","2020-10-02",6.28
"924","2020-10-05",6.47
"925","2020-10-06",6.17
"926","2020-10-07",6.26
"927","2020-10-08",6.59
"928","2020-10-09",6.26
"929","2020-10-12",6.32
"930","2020-10-13",6.32
"931","2020-10-14",6.44
"932","2020-10-15",6.39
"933","2020-10-16",6.17
"934","2020-10-19",6.22
"935","2020-10-20",6.13
"936","2020-10-21",5.88
"937","2020-10-22",6.13
"938","2020-10-23",6.19
"939","2020-10-26",6.14
"940","2020-10-27",6.1
"941","2020-10-28",6.17
"942","2020-10-29",6.19
"943","2020-10-30",5.95
"944","2020-11-02",5.96
"945","2020-11-03",5.99
"946","2020-11-04",6.11
"947","2020-11-05",5.96
"948","2020-11-06",5.82
"949","2020-11-09",6.2
"950","2020-11-10",7
"951","2020-11-11",6.97
"952","2020-11-12",6.76
"953","2020-11-13",6.79
"954","2020-11-16",6.98
"955","2020-11-17",7.09
"956","2020-11-18",7.51
"957","2020-11-19",7.3
"958","2020-11-20",7.45
"959","2020-11-23",7.55
"960","2020-11-24",7.75
"961","2020-11-25",7.92
"962","2020-11-27",7.84
