"","date","TG"
"147","2007-08-02",18.110001
"148","2007-08-03",16.93
"149","2007-08-06",16.91
"150","2007-08-07",16.950001
"151","2007-08-08",17.65
"152","2007-08-09",16.25
"153","2007-08-10",17.82
"154","2007-08-13",17.26
"155","2007-08-14",16.889999
"156","2007-08-15",16.92
"157","2007-08-16",17.5
"158","2007-08-17",17.540001
"159","2007-08-20",17.370001
"160","2007-08-21",17.709999
"161","2007-08-22",18.129999
"162","2007-08-23",17.700001
"163","2007-08-24",18.040001
"164","2007-08-27",17.780001
"165","2007-08-28",17.309999
"166","2007-08-29",17.93
"167","2007-08-30",17.110001
"168","2007-08-31",17.48
"169","2007-09-04",17.43
"170","2007-09-05",17.35
"171","2007-09-06",17.18
"172","2007-09-07",17.1
"173","2007-09-10",16.82
"174","2007-09-11",16.82
"175","2007-09-12",16.58
"176","2007-09-13",16.77
"177","2007-09-14",16.549999
"178","2007-09-17",16.42
"179","2007-09-18",17.610001
"180","2007-09-19",18.24
"181","2007-09-20",17.879999
"182","2007-09-21",17.58
"183","2007-09-24",17.440001
"184","2007-09-25",17.24
"185","2007-09-26",17.309999
"186","2007-09-27",17.549999
"187","2007-09-28",17.25
"188","2007-10-01",17.870001
"189","2007-10-02",17.780001
"190","2007-10-03",17.52
"191","2007-10-04",17.59
"192","2007-10-05",18.049999
"193","2007-10-08",17.74
"194","2007-10-09",18.08
"195","2007-10-10",17.959999
"196","2007-10-11",18.030001
"197","2007-10-12",18.27
"198","2007-10-15",17.700001
"199","2007-10-16",17.6
"200","2007-10-17",17.540001
"201","2007-10-18",17.6
"202","2007-10-19",17.35
"203","2007-10-22",17.559999
"204","2007-10-23",17.49
"205","2007-10-24",17.129999
"206","2007-10-25",17.02
"207","2007-10-26",17.290001
"208","2007-10-29",17.450001
"209","2007-10-30",17.23
"210","2007-10-31",17.42
"211","2007-11-01",16.15
"212","2007-11-02",16.440001
"213","2007-11-05",15.95
"214","2007-11-06",13.5
"215","2007-11-07",14.07
"216","2007-11-08",14.34
"217","2007-11-09",14.04
"218","2007-11-12",13.83
"219","2007-11-13",13.5
"220","2007-11-14",13.49
"221","2007-11-15",13.36
"222","2007-11-16",13.69
"223","2007-11-19",13.47
"224","2007-11-20",13.47
"225","2007-11-21",13.45
"226","2007-11-23",14.12
"227","2007-11-26",13.33
"228","2007-11-27",13.7
"229","2007-11-28",14.49
"230","2007-11-29",14.53
"231","2007-11-30",14.46
"232","2007-12-03",14.96
"233","2007-12-04",14.4
"234","2007-12-05",14.78
"235","2007-12-06",15.66
"236","2007-12-07",15.99
"237","2007-12-10",16.389999
"238","2007-12-11",15.81
"239","2007-12-12",15.79
"240","2007-12-13",16
"241","2007-12-14",15.6
"242","2007-12-17",15.28
"243","2007-12-18",15.65
"244","2007-12-19",15.61
"245","2007-12-20",15.65
"246","2007-12-21",16
"247","2007-12-24",16.57
"248","2007-12-26",16.75
"249","2007-12-27",16.139999
"250","2007-12-28",16.290001
"251","2007-12-31",16.08
"252","2008-01-02",15.74
"253","2008-01-03",14.85
"254","2008-01-04",14.13
"255","2008-01-07",14.69
"256","2008-01-08",14.11
"257","2008-01-09",16.280001
"258","2008-01-10",15.19
"259","2008-01-11",14.51
"260","2008-01-14",14.63
"261","2008-01-15",13.95
"262","2008-01-16",14
"263","2008-01-17",13.3
"264","2008-01-18",13.13
"265","2008-01-22",13.32
"266","2008-01-23",13.5
"267","2008-01-24",13.3
"268","2008-01-25",13.7
"269","2008-01-28",13.79
"270","2008-01-29",13.85
"271","2008-01-30",13.54
"272","2008-01-31",13.86
"273","2008-02-01",14.15
"274","2008-02-04",14.55
"275","2008-02-05",13.89
"276","2008-02-06",14.07
"277","2008-02-07",14.27
"278","2008-02-08",13.97
"279","2008-02-11",14.22
"280","2008-02-12",14.44
"281","2008-02-13",15.12
"282","2008-02-14",14.76
"283","2008-02-15",14.36
"284","2008-02-19",15.22
"285","2008-02-20",15.47
"286","2008-02-21",15.8
"287","2008-02-22",15.47
"288","2008-02-25",15.99
"289","2008-02-26",15.88
"290","2008-02-27",18.309999
"291","2008-02-28",16.709999
"292","2008-02-29",15.81
"293","2008-03-03",15.59
"294","2008-03-04",15.43
"295","2008-03-05",15.43
"296","2008-03-06",15.05
"297","2008-03-07",15.45
"298","2008-03-10",14.96
"299","2008-03-11",16.01
"300","2008-03-12",15.58
"301","2008-03-13",16.15
"302","2008-03-14",15.63
"303","2008-03-17",15.95
"304","2008-03-18",16.790001
"305","2008-03-19",15.73
"306","2008-03-20",16
"307","2008-03-24",16.76
"308","2008-03-25",16.879999
"309","2008-03-26",17.25
"310","2008-03-27",17.92
"311","2008-03-28",18.559999
"312","2008-03-31",18.209999
"313","2008-04-01",18.959999
"314","2008-04-02",19.440001
"315","2008-04-03",19.49
"316","2008-04-04",19.33
"317","2008-04-07",19.32
"318","2008-04-08",19.34
"319","2008-04-09",19
"320","2008-04-10",19.41
"321","2008-04-11",18.709999
"322","2008-04-14",18.639999
"323","2008-04-15",18.74
"324","2008-04-16",18.200001
"325","2008-04-17",18.43
"326","2008-04-18",18.42
"327","2008-04-21",18.24
"328","2008-04-22",17.690001
"329","2008-04-23",17.360001
"330","2008-04-24",17.469999
"331","2008-04-25",17.280001
"332","2008-04-28",17
"333","2008-04-29",16.860001
"334","2008-04-30",16.34
"335","2008-05-01",16.209999
"336","2008-05-02",15.9
"337","2008-05-05",15.91
"338","2008-05-06",15.07
"339","2008-05-07",14.7
"340","2008-05-08",14.87
"341","2008-05-09",14.5
"342","2008-05-12",14.51
"343","2008-05-13",14.24
"344","2008-05-14",14.42
"345","2008-05-15",14.53
"346","2008-05-16",14.56
"347","2008-05-19",14.48
"348","2008-05-20",14.65
"349","2008-05-21",14.47
"350","2008-05-22",14.57
"351","2008-05-23",14.23
"352","2008-05-27",14.53
"353","2008-05-28",14.58
"354","2008-05-29",14.65
"355","2008-05-30",14.61
"356","2008-06-02",14.27
"357","2008-06-03",14.23
"358","2008-06-04",14.3
"359","2008-06-05",15.07
"360","2008-06-06",14.75
"361","2008-06-09",14.76
"362","2008-06-10",14.49
"363","2008-06-11",14.19
"364","2008-06-12",14.5
"365","2008-06-13",15.1
"366","2008-06-16",15.18
"367","2008-06-17",14.84
"368","2008-06-18",14.76
"369","2008-06-19",15.09
"370","2008-06-20",14.86
"371","2008-06-23",14.9
"372","2008-06-24",14.75
"373","2008-06-25",14.83
"374","2008-06-26",14.62
"375","2008-06-27",14.85
"376","2008-06-30",14.7
"377","2008-07-01",14.83
"378","2008-07-02",14.51
"379","2008-07-03",13.9
"380","2008-07-07",13.77
"381","2008-07-08",14.11
"382","2008-07-09",13.38
"383","2008-07-10",13.8
"384","2008-07-11",14.05
"385","2008-07-14",14.29
"386","2008-07-15",14.15
"387","2008-07-16",14.83
"388","2008-07-17",15
"389","2008-07-18",15.1
"390","2008-07-21",15.37
"391","2008-07-22",15.91
"392","2008-07-23",15.92
"393","2008-07-24",16.030001
"394","2008-07-25",16.299999
"395","2008-07-28",16.17
"396","2008-07-29",16.65
"397","2008-07-30",16.879999
"398","2008-07-31",16.379999
"399","2008-08-01",16.379999
"400","2008-08-04",15.82
"401","2008-08-05",16.299999
"402","2008-08-06",18.290001
"403","2008-08-07",18.16
"404","2008-08-08",18.48
"405","2008-08-11",19.639999
"406","2008-08-12",19.25
"407","2008-08-13",19.83
"408","2008-08-14",19.549999
"409","2008-08-15",19.59
"410","2008-08-18",19.09
"411","2008-08-19",18.6
"412","2008-08-20",19
"413","2008-08-21",18.92
"414","2008-08-22",18.950001
"415","2008-08-25",18.799999
"416","2008-08-26",19.299999
"417","2008-08-27",19.459999
"418","2008-08-28",20.24
"419","2008-08-29",19.799999
"420","2008-09-02",19.76
"421","2008-09-03",20.049999
"422","2008-09-04",19.85
"423","2008-09-05",19.969999
"424","2008-09-08",20.17
"425","2008-09-09",19.5
"426","2008-09-10",19.65
"427","2008-09-11",19.75
"428","2008-09-12",20.59
"429","2008-09-15",19.08
"430","2008-09-16",19.15
"431","2008-09-17",17.73
"432","2008-09-18",17.790001
"433","2008-09-19",18.799999
"434","2008-09-22",19.49
"435","2008-09-23",19.129999
"436","2008-09-24",19.139999
"437","2008-09-25",19.16
"438","2008-09-26",19.190001
"439","2008-09-29",18.1
"440","2008-09-30",17.790001
"441","2008-10-01",16.950001
"442","2008-10-02",15.87
"443","2008-10-03",15.2
"444","2008-10-06",15.09
"445","2008-10-07",13.87
"446","2008-10-08",12.66
"447","2008-10-09",11.92
"448","2008-10-10",12.25
"449","2008-10-13",13.58
"450","2008-10-14",13.26
"451","2008-10-15",11.81
"452","2008-10-16",12.75
"453","2008-10-17",12.82
"454","2008-10-20",13.12
"455","2008-10-21",13.01
"456","2008-10-22",12.55
"457","2008-10-23",12.46
"458","2008-10-24",11.78
"459","2008-10-27",11.41
"460","2008-10-28",13.56
"461","2008-10-29",13.42
"462","2008-10-30",13.35
"463","2008-10-31",14.72
"464","2008-11-03",14.82
"465","2008-11-04",14.97
"466","2008-11-05",13.52
"467","2008-11-06",13.4
"468","2008-11-07",13.79
"469","2008-11-10",13.84
"470","2008-11-11",14.41
"471","2008-11-12",13.77
"472","2008-11-13",15.1
"473","2008-11-14",14.16
"474","2008-11-17",14.06
"475","2008-11-18",13.96
"476","2008-11-19",12.47
"477","2008-11-20",12.19
"478","2008-11-21",12.91
"479","2008-11-24",13.59
"480","2008-11-25",13.89
"481","2008-11-26",15.41
"482","2008-11-28",15.72
"483","2008-12-01",13.87
"484","2008-12-02",14.99
"485","2008-12-03",15.86
"486","2008-12-04",15.07
"487","2008-12-05",16.139999
"488","2008-12-08",17.1
"489","2008-12-09",16.450001
"490","2008-12-10",17.18
"491","2008-12-11",15.73
"492","2008-12-12",16.780001
"493","2008-12-15",16.75
"494","2008-12-16",18.6
"495","2008-12-17",18.68
"496","2008-12-18",17.35
"497","2008-12-19",17.27
"498","2008-12-22",17.309999
"499","2008-12-23",16.73
"500","2008-12-24",16.870001
"501","2008-12-26",17.32
"502","2008-12-29",16.709999
"503","2008-12-30",17.67
"504","2008-12-31",18.18
"505","2009-01-02",17.98
"506","2009-01-05",18.049999
"507","2009-01-06",18.280001
"508","2009-01-07",17.76
"509","2009-01-08",18.68
"510","2009-01-09",17.5
"511","2009-01-12",18.07
"512","2009-01-13",18.5
"513","2009-01-14",17.57
"514","2009-01-15",18.530001
"515","2009-01-16",17.889999
"516","2009-01-20",16.719999
"517","2009-01-21",18.120001
"518","2009-01-22",16.9
"519","2009-01-23",16.59
"520","2009-01-26",17.030001
"521","2009-01-27",17.389999
"522","2009-01-28",17.799999
"523","2009-01-29",16.969999
"524","2009-01-30",16.5
"525","2009-02-02",16.49
"526","2009-02-03",16.790001
"527","2009-02-04",17.02
"528","2009-02-05",16.68
"529","2009-02-06",17.4
"530","2009-02-09",17.33
"531","2009-02-10",16.450001
"532","2009-02-11",16.620001
"533","2009-02-12",16.66
"534","2009-02-13",17.049999
"535","2009-02-17",17.35
"536","2009-02-18",18.120001
"537","2009-02-19",18.48
"538","2009-02-20",17.540001
"539","2009-02-23",16.77
"540","2009-02-24",18.15
"541","2009-02-25",17.42
"542","2009-02-26",17.040001
"543","2009-02-27",16.700001
"544","2009-03-02",15.9
"545","2009-03-03",15.68
"546","2009-03-04",15.92
"547","2009-03-05",14.94
"548","2009-03-06",15.2
"549","2009-03-09",14.43
"550","2009-03-10",15.36
"551","2009-03-11",14.92
"552","2009-03-12",15.61
"553","2009-03-13",15.97
"554","2009-03-16",16.040001
"555","2009-03-17",17.049999
"556","2009-03-18",17.32
"557","2009-03-19",16.83
"558","2009-03-20",16.360001
"559","2009-03-23",17.58
"560","2009-03-24",16.82
"561","2009-03-25",17.07
"562","2009-03-26",17.559999
"563","2009-03-27",16.75
"564","2009-03-30",16.16
"565","2009-03-31",16.33
"566","2009-04-01",16.93
"567","2009-04-02",17.93
"568","2009-04-03",17.93
"569","2009-04-06",17.309999
"570","2009-04-07",17
"571","2009-04-08",17.540001
"572","2009-04-09",17.99
"573","2009-04-13",17.549999
"574","2009-04-14",16.76
"575","2009-04-15",17.32
"576","2009-04-16",17.690001
"577","2009-04-17",17.83
"578","2009-04-20",16.82
"579","2009-04-21",17.6
"580","2009-04-22",17.6
"581","2009-04-23",17.26
"582","2009-04-24",17.879999
"583","2009-04-27",17.51
"584","2009-04-28",17.639999
"585","2009-04-29",17.219999
"586","2009-04-30",17.58
"587","2009-05-01",17.389999
"588","2009-05-04",17.73
"589","2009-05-05",17.49
"590","2009-05-06",17.799999
"591","2009-05-07",16.139999
"592","2009-05-08",16.610001
"593","2009-05-11",16.219999
"594","2009-05-12",16.27
"595","2009-05-13",15.6
"596","2009-05-14",15.38
"597","2009-05-15",15.22
"598","2009-05-18",14.74
"599","2009-05-19",14.41
"600","2009-05-20",14.3
"601","2009-05-21",13.85
"602","2009-05-22",13.56
"603","2009-05-26",13.68
"604","2009-05-27",13.73
"605","2009-05-28",13.6
"606","2009-05-29",14.02
"607","2009-06-01",14.51
"608","2009-06-02",14.73
"609","2009-06-03",14.45
"610","2009-06-04",14.7
"611","2009-06-05",14.43
"612","2009-06-08",13.97
"613","2009-06-09",14.02
"614","2009-06-10",13.68
"615","2009-06-11",13.72
"616","2009-06-12",13.66
"617","2009-06-15",13.36
"618","2009-06-16",12.79
"619","2009-06-17",13.42
"620","2009-06-18",13.28
"621","2009-06-19",13.6
"622","2009-06-22",13.35
"623","2009-06-23",13.35
"624","2009-06-24",13
"625","2009-06-25",13.36
"626","2009-06-26",13.83
"627","2009-06-29",13.35
"628","2009-06-30",13.32
"629","2009-07-01",13.86
"630","2009-07-02",13.07
"631","2009-07-06",13.32
"632","2009-07-07",13.22
"633","2009-07-08",13.37
"634","2009-07-09",13.28
"635","2009-07-10",13.49
"636","2009-07-13",14.02
"637","2009-07-14",14.27
"638","2009-07-15",15.42
"639","2009-07-16",15.02
"640","2009-07-17",14.97
"641","2009-07-20",15.22
"642","2009-07-21",14.85
"643","2009-07-22",14.92
"644","2009-07-23",14.82
"645","2009-07-24",14.84
"646","2009-07-27",14.54
"647","2009-07-28",14.73
"648","2009-07-29",14.49
"649","2009-07-30",15.06
"650","2009-07-31",14.64
"651","2009-08-03",15.08
"652","2009-08-04",15.55
"653","2009-08-05",14.52
"654","2009-08-06",13.63
"655","2009-08-07",14.66
"656","2009-08-10",14.72
"657","2009-08-11",14.32
"658","2009-08-12",15.24
"659","2009-08-13",15.22
"660","2009-08-14",14.77
"661","2009-08-17",14.65
"662","2009-08-18",14.75
"663","2009-08-19",15.08
"664","2009-08-20",15.09
"665","2009-08-21",15.82
"666","2009-08-24",15.32
"667","2009-08-25",15.38
"668","2009-08-26",15.23
"669","2009-08-27",15.14
"670","2009-08-28",14.75
"671","2009-08-31",14.98
"672","2009-09-01",14.02
"673","2009-09-02",14.58
"674","2009-09-03",14.71
"675","2009-09-04",14.9
"676","2009-09-08",14.88
"677","2009-09-09",15.39
"678","2009-09-10",15.52
"679","2009-09-11",15.19
"680","2009-09-14",15.47
"681","2009-09-15",15.08
"682","2009-09-16",15.5
"683","2009-09-17",15.64
"684","2009-09-18",15.77
"685","2009-09-21",15.72
"686","2009-09-22",15.69
"687","2009-09-23",15.04
"688","2009-09-24",14.82
"689","2009-09-25",14.75
"690","2009-09-28",15.53
"691","2009-09-29",15.09
"692","2009-09-30",14.5
"693","2009-10-01",14.09
"694","2009-10-02",14.15
"695","2009-10-05",14.48
"696","2009-10-06",14.84
"697","2009-10-07",14.9
"698","2009-10-08",15.31
"699","2009-10-09",15.65
"700","2009-10-12",15.57
"701","2009-10-13",15.17
"702","2009-10-14",15.3
"703","2009-10-15",15.1
"704","2009-10-16",14.89
"705","2009-10-19",15.07
"706","2009-10-20",14.58
"707","2009-10-21",14.33
"708","2009-10-22",14.91
"709","2009-10-23",14.91
"710","2009-10-26",14.61
"711","2009-10-27",14.2
"712","2009-10-28",13.98
"713","2009-10-29",13.94
"714","2009-10-30",13.63
"715","2009-11-02",13.45
"716","2009-11-03",13.78
"717","2009-11-04",13.4
"718","2009-11-05",14.26
"719","2009-11-06",14.22
"720","2009-11-09",15.15
"721","2009-11-10",14.98
"722","2009-11-11",15.01
"723","2009-11-12",14.41
"724","2009-11-13",14.37
"725","2009-11-16",15.26
"726","2009-11-17",15.25
"727","2009-11-18",15.08
"728","2009-11-19",14.64
"729","2009-11-20",14.75
"730","2009-11-23",14.95
"731","2009-11-24",14.88
"732","2009-11-25",14.69
"733","2009-11-27",14.13
"734","2009-11-30",14.41
"735","2009-12-01",14.84
"736","2009-12-02",14.58
"737","2009-12-03",14.24
"738","2009-12-04",14.86
"739","2009-12-07",15.19
"740","2009-12-08",14.93
"741","2009-12-09",15.03
"742","2009-12-10",14.86
"743","2009-12-11",14.88
"744","2009-12-14",15.2
"745","2009-12-15",14.67
"746","2009-12-16",15.37
"747","2009-12-17",14.8
"748","2009-12-18",14.51
"749","2009-12-21",15.15
"750","2009-12-22",15.17
"751","2009-12-23",15.55
"752","2009-12-24",15.71
"753","2009-12-28",15.75
"754","2009-12-29",15.85
"755","2009-12-30",15.93
"756","2009-12-31",15.82
"757","2010-01-04",16.469999
"758","2010-01-05",15.64
"759","2010-01-06",15.4
"760","2010-01-07",15.07
"761","2010-01-08",15.35
"762","2010-01-11",15.01
"763","2010-01-12",14.93
"764","2010-01-13",14.98
"765","2010-01-14",14.99
"766","2010-01-15",14.93
"767","2010-01-19",16.129999
"768","2010-01-20",16.139999
"769","2010-01-21",15.55
"770","2010-01-22",15.37
"771","2010-01-25",15.74
"772","2010-01-26",15.55
"773","2010-01-27",16.139999
"774","2010-01-28",15.81
"775","2010-01-29",16.18
"776","2010-02-01",16.139999
"777","2010-02-02",16.049999
"778","2010-02-03",15.94
"779","2010-02-04",15.83
"780","2010-02-05",16.200001
"781","2010-02-08",15.92
"782","2010-02-09",16.049999
"783","2010-02-10",15.8
"784","2010-02-11",16.120001
"785","2010-02-12",17.190001
"786","2010-02-16",17.18
"787","2010-02-17",16.950001
"788","2010-02-18",17.129999
"789","2010-02-19",17.120001
"790","2010-02-22",16.91
"791","2010-02-23",16.65
"792","2010-02-24",16.549999
"793","2010-02-25",16.549999
"794","2010-02-26",16.75
"795","2010-03-01",16.83
"796","2010-03-02",16.93
"797","2010-03-03",17.190001
"798","2010-03-04",17.27
"799","2010-03-05",17.58
"800","2010-03-08",17.24
"801","2010-03-09",17.459999
"802","2010-03-10",17.43
"803","2010-03-11",17.42
"804","2010-03-12",17.299999
"805","2010-03-15",17.33
"806","2010-03-16",17.48
"807","2010-03-17",17.34
"808","2010-03-18",17.25
"809","2010-03-19",17.309999
"810","2010-03-22",17.43
"811","2010-03-23",17.57
"812","2010-03-24",17.16
"813","2010-03-25",17.02
"814","2010-03-26",17.35
"815","2010-03-29",17.389999
"816","2010-03-30",17.48
"817","2010-03-31",17.08
"818","2010-04-01",17.219999
"819","2010-04-05",17.4
"820","2010-04-06",17.23
"821","2010-04-07",17.33
"822","2010-04-08",17.299999
"823","2010-04-09",17.200001
"824","2010-04-12",17.26
"825","2010-04-13",17.200001
"826","2010-04-14",17.76
"827","2010-04-15",17.68
"828","2010-04-16",17.620001
"829","2010-04-19",17.559999
"830","2010-04-20",17.549999
"831","2010-04-21",17.59
"832","2010-04-22",17.549999
"833","2010-04-23",17.76
"834","2010-04-26",17.459999
"835","2010-04-27",17.17
"836","2010-04-28",17.42
"837","2010-04-29",17.610001
"838","2010-04-30",17.059999
"839","2010-05-03",17.389999
"840","2010-05-04",16.73
"841","2010-05-05",16.610001
"842","2010-05-06",15.76
"843","2010-05-07",15.26
"844","2010-05-10",16.66
"845","2010-05-11",16.6
"846","2010-05-12",17.34
"847","2010-05-13",17.209999
"848","2010-05-14",17.040001
"849","2010-05-17",17.139999
"850","2010-05-18",16.49
"851","2010-05-19",16.469999
"852","2010-05-20",15.66
"853","2010-05-21",16.049999
"854","2010-05-24",15.78
"855","2010-05-25",15.71
"856","2010-05-26",15.77
"857","2010-05-27",16.610001
"858","2010-05-28",16.48
"859","2010-06-01",16.07
"860","2010-06-02",16.66
"861","2010-06-03",16.58
"862","2010-06-04",16.030001
"863","2010-06-07",15.98
"864","2010-06-08",15.97
"865","2010-06-09",16.030001
"866","2010-06-10",16.620001
"867","2010-06-11",16.959999
"868","2010-06-14",17.07
"869","2010-06-15",17.620001
"870","2010-06-16",17.309999
"871","2010-06-17",18.030001
"872","2010-06-18",17.940001
"873","2010-06-21",17.92
"874","2010-06-22",17.75
"875","2010-06-23",17.610001
"876","2010-06-24",17.24
"877","2010-06-25",17.559999
"878","2010-06-28",17.440001
"879","2010-06-29",16.780001
"880","2010-06-30",16.32
"881","2010-07-01",16.540001
"882","2010-07-02",16.49
"883","2010-07-06",15.84
"884","2010-07-07",16.200001
"885","2010-07-08",16.5
"886","2010-07-09",16.75
"887","2010-07-12",16.32
"888","2010-07-13",17
"889","2010-07-14",16.98
"890","2010-07-15",17.01
"891","2010-07-16",16.200001
"892","2010-07-19",16.17
"893","2010-07-20",16.709999
"894","2010-07-21",16.41
"895","2010-07-22",16.91
"896","2010-07-23",17.389999
"897","2010-07-26",17.35
"898","2010-07-27",17.309999
"899","2010-07-28",17.23
"900","2010-07-29",17.440001
"901","2010-07-30",17.26
"902","2010-08-02",17.139999
"903","2010-08-03",17.08
"904","2010-08-04",18.52
"905","2010-08-05",18.030001
"906","2010-08-06",17.709999
"907","2010-08-09",17.92
"908","2010-08-10",17.540001
"909","2010-08-11",16.68
"910","2010-08-12",17.15
"911","2010-08-13",16.879999
"912","2010-08-16",16.93
"913","2010-08-17",17.16
"914","2010-08-18",17.73
"915","2010-08-19",16.879999
"916","2010-08-20",16.780001
"917","2010-08-23",16.75
"918","2010-08-24",16.620001
"919","2010-08-25",16.809999
"920","2010-08-26",16.559999
"921","2010-08-27",17
"922","2010-08-30",16.4
"923","2010-08-31",16.42
"924","2010-09-01",16.9
"925","2010-09-02",17.360001
"926","2010-09-03",17.690001
"927","2010-09-07",17.51
"928","2010-09-08",17.620001
"929","2010-09-09",17.690001
"930","2010-09-10",17.559999
"931","2010-09-13",18.16
"932","2010-09-14",18.059999
"933","2010-09-15",18.219999
"934","2010-09-16",18.139999
"935","2010-09-17",18.719999
"936","2010-09-20",18.9
"937","2010-09-21",19.120001
"938","2010-09-22",18.639999
"939","2010-09-23",18.1
"940","2010-09-24",19.23
"941","2010-09-27",18.719999
"942","2010-09-28",19.16
"943","2010-09-29",19.34
"944","2010-09-30",18.98
"945","2010-10-01",20.09
"946","2010-10-04",19.190001
"947","2010-10-05",20.18
"948","2010-10-06",19.940001
"949","2010-10-07",19.48
"950","2010-10-08",19.85
"951","2010-10-11",19.57
"952","2010-10-12",19.57
"953","2010-10-13",20.040001
"954","2010-10-14",20.08
"955","2010-10-15",19.969999
"956","2010-10-18",20.190001
"957","2010-10-19",19.440001
"958","2010-10-20",19.77
"959","2010-10-21",19.620001
"960","2010-10-22",19.77
"961","2010-10-25",19.870001
"962","2010-10-26",19.719999
"963","2010-10-27",19.57
"964","2010-10-28",19.610001
"965","2010-10-29",19.290001
"966","2010-11-01",19.209999
"967","2010-11-02",19.98
"968","2010-11-03",19.700001
"969","2010-11-04",19.75
"970","2010-11-05",19.610001
"971","2010-11-08",19.450001
"972","2010-11-09",19.02
"973","2010-11-10",19.1
"974","2010-11-11",18.91
"975","2010-11-12",18.83
"976","2010-11-15",18.629999
"977","2010-11-16",18.379999
"978","2010-11-17",18.42
"979","2010-11-18",18.68
"980","2010-11-19",18.77
