"","date","RC"
"175","2013-10-17",17.709999
"176","2013-10-18",17.950001
"177","2013-10-21",18.209999
"178","2013-10-22",18.15
"179","2013-10-23",18.049999
"180","2013-10-24",18.1
"181","2013-10-25",18.07
"182","2013-10-28",17.91
"183","2013-10-29",17.450001
"184","2013-10-30",17.41
"185","2013-10-31",17.4
"186","2013-11-01",17.780001
"187","2013-11-04",17.74
"188","2013-11-05",17.540001
"189","2013-11-06",17.540001
"190","2013-11-07",17.57
"191","2013-11-08",17.450001
"192","2013-11-11",17.34
"193","2013-11-12",17.17
"194","2013-11-13",16.799999
"195","2013-11-14",17.139999
"196","2013-11-15",17.15
"197","2013-11-18",17.16
"198","2013-11-19",16.549999
"199","2013-11-20",16.549999
"200","2013-11-21",16.559999
"201","2013-11-22",16.4
"202","2013-11-25",16.6
"203","2013-11-26",16.66
"204","2013-11-27",16.870001
"205","2013-11-29",17.09
"206","2013-12-02",17.09
"207","2013-12-03",16.93
"208","2013-12-04",16.83
"209","2013-12-05",16.780001
"210","2013-12-06",17.030001
"211","2013-12-09",17.08
"212","2013-12-10",17.1
"213","2013-12-11",16.799999
"214","2013-12-12",16.780001
"215","2013-12-13",16.469999
"216","2013-12-16",16.27
"217","2013-12-17",16.27
"218","2013-12-18",16.459999
"219","2013-12-19",16.389999
"220","2013-12-20",16.35
"221","2013-12-23",16.6
"222","2013-12-24",16.879999
"223","2013-12-26",16.870001
"224","2013-12-27",16.15
"225","2013-12-30",15.96
"226","2013-12-31",16.030001
"227","2014-01-02",16
"228","2014-01-03",16.139999
"229","2014-01-06",16.23
"230","2014-01-07",16.17
"231","2014-01-08",16.129999
"232","2014-01-09",16.15
"233","2014-01-10",16.24
"234","2014-01-13",16.73
"235","2014-01-14",16.639999
"236","2014-01-15",16.66
"237","2014-01-16",16.690001
"238","2014-01-17",16.75
"239","2014-01-21",16.879999
"240","2014-01-22",16.950001
"241","2014-01-23",17.02
"242","2014-01-24",16.870001
"243","2014-01-27",16.719999
"244","2014-01-28",16.940001
"245","2014-01-29",16.870001
"246","2014-01-30",16.950001
"247","2014-01-31",17
"248","2014-02-03",16.91
"249","2014-02-04",16.889999
"250","2014-02-05",16.950001
"251","2014-02-06",16.969999
"252","2014-02-07",17.1
"253","2014-02-10",17.08
"254","2014-02-11",17.1
"255","2014-02-12",17.120001
"256","2014-02-13",17.16
"257","2014-02-14",17.139999
"258","2014-02-18",17.290001
"259","2014-02-19",17.139999
"260","2014-02-20",17.02
"261","2014-02-21",17.110001
"262","2014-02-24",17.17
"263","2014-02-25",17.1
"264","2014-02-26",17.17
"265","2014-02-27",17.25
"266","2014-02-28",17.41
"267","2014-03-03",17.41
"268","2014-03-04",17.629999
"269","2014-03-05",17.879999
"270","2014-03-06",17.82
"271","2014-03-07",17.530001
"272","2014-03-10",17.459999
"273","2014-03-11",17.370001
"274","2014-03-12",17.299999
"275","2014-03-13",17.309999
"276","2014-03-14",17.440001
"277","2014-03-17",17.389999
"278","2014-03-18",17.379999
"279","2014-03-19",17.24
"280","2014-03-20",17.200001
"281","2014-03-21",17.360001
"282","2014-03-24",17.27
"283","2014-03-25",16.99
"284","2014-03-26",16.790001
"285","2014-03-27",16.610001
"286","2014-03-28",16.65
"287","2014-03-31",16.66
"288","2014-04-01",16.6
"289","2014-04-02",16.629999
"290","2014-04-03",16.49
"291","2014-04-04",16.4
"292","2014-04-07",16.360001
"293","2014-04-08",16.48
"294","2014-04-09",16.58
"295","2014-04-10",16.389999
"296","2014-04-11",16.379999
"297","2014-04-14",16.459999
"298","2014-04-15",16.469999
"299","2014-04-16",16.360001
"300","2014-04-17",16.360001
"301","2014-04-21",16.450001
"302","2014-04-22",16.459999
"303","2014-04-23",16.459999
"304","2014-04-24",16.379999
"305","2014-04-25",16.42
"306","2014-04-28",16.370001
"307","2014-04-29",16.32
"308","2014-04-30",16.49
"309","2014-05-01",16.57
"310","2014-05-02",16.57
"311","2014-05-05",16.52
"312","2014-05-06",16.459999
"313","2014-05-07",16.59
"314","2014-05-08",16.440001
"315","2014-05-09",16.59
"316","2014-05-12",16.75
"317","2014-05-13",16.290001
"318","2014-05-14",16.219999
"319","2014-05-15",16.120001
"320","2014-05-16",16.1
"321","2014-05-19",16.16
"322","2014-05-20",16.1
"323","2014-05-21",16.190001
"324","2014-05-22",16.139999
"325","2014-05-23",16.49
"326","2014-05-27",16.43
"327","2014-05-28",16.35
"328","2014-05-29",16.35
"329","2014-05-30",16.41
"330","2014-06-02",16.43
"331","2014-06-03",16.41
"332","2014-06-04",16.360001
"333","2014-06-05",16.49
"334","2014-06-06",16.700001
"335","2014-06-09",16.700001
"336","2014-06-10",16.700001
"337","2014-06-11",16.58
"338","2014-06-12",16.549999
"339","2014-06-13",16.58
"340","2014-06-16",16.59
"341","2014-06-17",16.440001
"342","2014-06-18",16.6
"343","2014-06-19",16.68
"344","2014-06-20",16.610001
"345","2014-06-23",16.639999
"346","2014-06-24",16.49
"347","2014-06-25",16.559999
"348","2014-06-26",16.24
"349","2014-06-27",16.58
"350","2014-06-30",16.620001
"351","2014-07-01",16.42
"352","2014-07-02",16.34
"353","2014-07-03",16.27
"354","2014-07-07",16.24
"355","2014-07-08",16.309999
"356","2014-07-09",16.389999
"357","2014-07-10",16.4
"358","2014-07-11",16.35
"359","2014-07-14",16.41
"360","2014-07-15",16.48
"361","2014-07-16",16.43
"362","2014-07-17",16.389999
"363","2014-07-18",16.41
"364","2014-07-21",16.370001
"365","2014-07-22",16.360001
"366","2014-07-23",16.35
"367","2014-07-24",16.33
"368","2014-07-25",16.200001
"369","2014-07-28",16.209999
"370","2014-07-29",16.219999
"371","2014-07-30",16.07
"372","2014-07-31",16.190001
"373","2014-08-01",16.049999
"374","2014-08-04",16.02
"375","2014-08-05",16.1
"376","2014-08-06",16.200001
"377","2014-08-07",16.17
"378","2014-08-08",16.25
"379","2014-08-11",16.26
"380","2014-08-12",17.18
"381","2014-08-13",17.43
"382","2014-08-14",17.889999
"383","2014-08-15",18.76
"384","2014-08-18",18.68
"385","2014-08-19",18.6
"386","2014-08-20",18.68
"387","2014-08-21",18.83
"388","2014-08-22",18.799999
"389","2014-08-25",18.879999
"390","2014-08-26",19.08
"391","2014-08-27",19.18
"392","2014-08-28",19.219999
"393","2014-08-29",19.379999
"394","2014-09-02",19.110001
"395","2014-09-03",19.07
"396","2014-09-04",18.93
"397","2014-09-05",19.040001
"398","2014-09-08",18.98
"399","2014-09-09",18.9
"400","2014-09-10",18.83
"401","2014-09-11",18.74
"402","2014-09-12",18.33
"403","2014-09-15",18.16
"404","2014-09-16",18.290001
"405","2014-09-17",18.219999
"406","2014-09-18",18.08
"407","2014-09-19",18.32
"408","2014-09-22",18.02
"409","2014-09-23",18.049999
"410","2014-09-24",17.74
"411","2014-09-25",17.809999
"412","2014-09-26",17.370001
"413","2014-09-29",17.43
"414","2014-09-30",17.26
"415","2014-10-01",17.49
"416","2014-10-02",17.309999
"417","2014-10-03",17.51
"418","2014-10-06",17.57
"419","2014-10-07",17.549999
"420","2014-10-08",17.860001
"421","2014-10-09",17.870001
"422","2014-10-10",17.870001
"423","2014-10-13",17.85
"424","2014-10-14",17.889999
"425","2014-10-15",17.950001
"426","2014-10-16",17.950001
"427","2014-10-17",18
"428","2014-10-20",18.09
"429","2014-10-21",18.26
"430","2014-10-22",18.33
"431","2014-10-23",18.280001
"432","2014-10-24",18.280001
"433","2014-10-27",18.280001
"434","2014-10-28",18.290001
"435","2014-10-29",18.17
"436","2014-10-30",18.23
"437","2014-10-31",18.139999
"438","2014-11-03",18.07
"439","2014-11-04",18.059999
"440","2014-11-05",18.01
"441","2014-11-06",18.02
"442","2014-11-07",18.09
"443","2014-11-10",18.030001
"444","2014-11-11",17.92
"445","2014-11-12",18.040001
"446","2014-11-13",17.209999
"447","2014-11-14",17.610001
"448","2014-11-17",17.65
"449","2014-11-18",17.66
"450","2014-11-19",17.690001
"451","2014-11-20",17.790001
"452","2014-11-21",17.790001
"453","2014-11-24",17.91
"454","2014-11-25",17.9
"455","2014-11-26",18.040001
"456","2014-11-28",18.01
"457","2014-12-01",17.83
"458","2014-12-02",17.75
"459","2014-12-03",17.76
"460","2014-12-04",17.690001
"461","2014-12-05",17.639999
"462","2014-12-08",17.280001
"463","2014-12-09",17.469999
"464","2014-12-10",17.379999
"465","2014-12-11",17.59
"466","2014-12-12",17.5
"467","2014-12-15",17.299999
"468","2014-12-16",17.4
"469","2014-12-17",17.51
"470","2014-12-18",17.58
"471","2014-12-19",17.690001
"472","2014-12-22",17.83
"473","2014-12-23",17.74
"474","2014-12-24",17.51
"475","2014-12-26",17.709999
"476","2014-12-29",17.59
"477","2014-12-30",17.42
"478","2014-12-31",17.25
"479","2015-01-02",17.51
"480","2015-01-05",17.5
"481","2015-01-06",17.33
"482","2015-01-07",17.51
"483","2015-01-08",17.559999
"484","2015-01-09",17.35
"485","2015-01-12",17.34
"486","2015-01-13",17.389999
"487","2015-01-14",17.200001
"488","2015-01-15",17.110001
"489","2015-01-16",17.110001
"490","2015-01-20",17.059999
"491","2015-01-21",17.129999
"492","2015-01-22",17.34
"493","2015-01-23",17.190001
"494","2015-01-26",17.41
"495","2015-01-27",17.49
"496","2015-01-28",17.42
"497","2015-01-29",17.309999
"498","2015-01-30",17.35
"499","2015-02-02",17.18
"500","2015-02-03",17.309999
"501","2015-02-04",17.4
"502","2015-02-05",17.42
"503","2015-02-06",17.34
"504","2015-02-09",17.49
"505","2015-02-10",17.32
"506","2015-02-11",17.299999
"507","2015-02-12",17.4
"508","2015-02-13",17.4
"509","2015-02-17",17.34
"510","2015-02-18",17.309999
"511","2015-02-19",17.5
"512","2015-02-20",17.469999
"513","2015-02-23",17.700001
"514","2015-02-24",17.610001
"515","2015-02-25",17.620001
"516","2015-02-26",17.799999
"517","2015-02-27",17.82
"518","2015-03-02",17.950001
"519","2015-03-03",17.809999
"520","2015-03-04",17.75
"521","2015-03-05",17.74
"522","2015-03-06",17.610001
"523","2015-03-09",17.799999
"524","2015-03-10",17.85
"525","2015-03-11",18.01
"526","2015-03-12",18
"527","2015-03-13",17.889999
"528","2015-03-16",17.93
"529","2015-03-17",18
"530","2015-03-18",17.98
"531","2015-03-19",17.959999
"532","2015-03-20",18.200001
"533","2015-03-23",18.18
"534","2015-03-24",18.110001
"535","2015-03-25",18.059999
"536","2015-03-26",18.059999
"537","2015-03-27",17.719999
"538","2015-03-30",17.91
"539","2015-03-31",17.84
"540","2015-04-01",17.75
"541","2015-04-02",17.92
"542","2015-04-06",17.82
"543","2015-04-07",17.73
"544","2015-04-08",17.709999
"545","2015-04-09",17.700001
"546","2015-04-10",17.73
"547","2015-04-13",17.66
"548","2015-04-14",17.66
"549","2015-04-15",17.68
"550","2015-04-16",17.690001
"551","2015-04-17",17.68
"552","2015-04-20",17.690001
"553","2015-04-21",17.52
"554","2015-04-22",17.559999
"555","2015-04-23",17.549999
"556","2015-04-24",17.559999
"557","2015-04-27",17.51
"558","2015-04-28",17.51
"559","2015-04-29",17.370001
"560","2015-04-30",17.24
"561","2015-05-01",17.24
"562","2015-05-04",17.41
"563","2015-05-05",17.08
"564","2015-05-06",16.950001
"565","2015-05-07",16.870001
"566","2015-05-08",17.059999
"567","2015-05-11",17.450001
"568","2015-05-12",17.42
"569","2015-05-13",17.52
"570","2015-05-14",17.530001
"571","2015-05-15",17.52
"572","2015-05-18",17.41
"573","2015-05-19",17.51
"574","2015-05-20",17.620001
"575","2015-05-21",17.549999
"576","2015-05-22",17.52
"577","2015-05-26",17.52
"578","2015-05-27",17.559999
"579","2015-05-28",17.549999
"580","2015-05-29",17.559999
"581","2015-06-01",17.530001
"582","2015-06-02",17.35
"583","2015-06-03",17.24
"584","2015-06-04",17.200001
"585","2015-06-05",17.200001
"586","2015-06-08",16.889999
"587","2015-06-09",16.860001
"588","2015-06-10",16.860001
"589","2015-06-11",17.08
"590","2015-06-12",17.17
"591","2015-06-15",17.049999
"592","2015-06-16",17.030001
"593","2015-06-17",17.030001
"594","2015-06-18",17.110001
"595","2015-06-19",17.190001
"596","2015-06-22",17.049999
"597","2015-06-23",17.059999
"598","2015-06-24",16.91
"599","2015-06-25",16.959999
"600","2015-06-26",16.559999
"601","2015-06-29",16.190001
"602","2015-06-30",16.17
"603","2015-07-01",16.35
"604","2015-07-02",16.43
"605","2015-07-06",16.469999
"606","2015-07-07",16.58
"607","2015-07-08",16.459999
"608","2015-07-09",16.42
"609","2015-07-10",16.450001
"610","2015-07-13",16.35
"611","2015-07-14",16.35
"612","2015-07-15",16.370001
"613","2015-07-16",16.459999
"614","2015-07-17",16.25
"615","2015-07-20",16.110001
"616","2015-07-21",16.23
"617","2015-07-22",16.07
"618","2015-07-23",15.94
"619","2015-07-24",15.86
"620","2015-07-27",15.85
"621","2015-07-28",15.86
"622","2015-07-29",15.91
"623","2015-07-30",15.86
"624","2015-07-31",15.88
"625","2015-08-03",15.87
"626","2015-08-04",15.84
"627","2015-08-05",15.84
"628","2015-08-06",15.64
"629","2015-08-07",15.61
"630","2015-08-10",15.56
"631","2015-08-11",15.53
"632","2015-08-12",15.45
"633","2015-08-13",15.43
"634","2015-08-14",15.39
"635","2015-08-17",15.55
"636","2015-08-18",15.72
"637","2015-08-19",15.87
"638","2015-08-20",15.75
"639","2015-08-21",15.4
"640","2015-08-24",14.96
"641","2015-08-25",14.91
"642","2015-08-26",14.91
"643","2015-08-27",14.82
"644","2015-08-28",14.73
"645","2015-08-31",14.76
"646","2015-09-01",14.64
"647","2015-09-02",14.55
"648","2015-09-03",14.53
"649","2015-09-04",14.6
"650","2015-09-08",14.47
"651","2015-09-09",14.31
"652","2015-09-10",14.37
"653","2015-09-11",14.49
"654","2015-09-14",14.38
"655","2015-09-15",14.5
"656","2015-09-16",14.55
"657","2015-09-17",14.58
"658","2015-09-18",14.7
"659","2015-09-21",14.69
"660","2015-09-22",14.62
"661","2015-09-23",14.62
"662","2015-09-24",14.52
"663","2015-09-25",14.53
"664","2015-09-28",13.42
"665","2015-09-29",13.28
"666","2015-09-30",13.4
"667","2015-10-01",13.37
"668","2015-10-02",13.26
"669","2015-10-05",13.55
"670","2015-10-06",13.56
"671","2015-10-07",13.96
"672","2015-10-08",14.03
"673","2015-10-09",14.19
"674","2015-10-12",14.21
"675","2015-10-13",14.16
"676","2015-10-14",13.79
"677","2015-10-15",14.02
"678","2015-10-16",13.92
"679","2015-10-19",13.96
"680","2015-10-20",14
"681","2015-10-21",13.9
"682","2015-10-22",13.88
"683","2015-10-23",13.88
"684","2015-10-26",13.79
"685","2015-10-27",13.55
"686","2015-10-28",13.55
"687","2015-10-29",13.24
"688","2015-10-30",13.28
"689","2015-11-02",13.42
"690","2015-11-03",13.35
"691","2015-11-04",15.64
"692","2015-11-05",15.4
"693","2015-11-06",14.71
"694","2015-11-09",14.85
"695","2015-11-10",15.09
"696","2015-11-11",15.08
"697","2015-11-12",14.64
"698","2015-11-13",14.65
"699","2015-11-16",14.96
"700","2015-11-17",15
"701","2015-11-18",15.16
"702","2015-11-19",15.26
"703","2015-11-20",15.2
"704","2015-11-23",15.38
"705","2015-11-24",15.31
"706","2015-11-25",15.44
"707","2015-11-27",15.6
"708","2015-11-30",15.31
"709","2015-12-01",15.32
"710","2015-12-02",15.2
"711","2015-12-03",15.18
"712","2015-12-04",15.17
"713","2015-12-07",14.97
"714","2015-12-08",14.84
"715","2015-12-09",14.87
"716","2015-12-10",14.93
"717","2015-12-11",14.73
"718","2015-12-14",14.24
"719","2015-12-15",14.44
"720","2015-12-16",15.1
"721","2015-12-17",15.06
"722","2015-12-18",15.31
"723","2015-12-21",15.54
"724","2015-12-22",15.76
"725","2015-12-23",15.88
"726","2015-12-24",15.44
"727","2015-12-28",15.5
"728","2015-12-29",15.09
"729","2015-12-30",14.92
"730","2015-12-31",15.08
"731","2016-01-04",15
"732","2016-01-05",15.03
"733","2016-01-06",15.15
"734","2016-01-07",14.78
"735","2016-01-08",14.79
"736","2016-01-11",14.63
"737","2016-01-12",14.56
"738","2016-01-13",14.13
"739","2016-01-14",14.11
"740","2016-01-15",13.7
"741","2016-01-19",13.26
"742","2016-01-20",12.97
"743","2016-01-21",13.19
"744","2016-01-22",13.29
"745","2016-01-25",12.8
"746","2016-01-26",13.07
"747","2016-01-27",13.03
"748","2016-01-28",13.03
"749","2016-01-29",13.63
"750","2016-02-01",13.81
"751","2016-02-02",13.78
"752","2016-02-03",14.11
"753","2016-02-04",14.24
"754","2016-02-05",13.9
"755","2016-02-08",13.55
"756","2016-02-09",13.21
"757","2016-02-10",13.01
"758","2016-02-11",12.72
"759","2016-02-12",13.21
"760","2016-02-16",13.36
"761","2016-02-17",13.69
"762","2016-02-18",13.67
"763","2016-02-19",13.69
"764","2016-02-22",13.74
"765","2016-02-23",13.64
"766","2016-02-24",13.74
"767","2016-02-25",13.79
"768","2016-02-26",13.98
"769","2016-02-29",14.05
"770","2016-03-01",13.96
"771","2016-03-02",14.02
"772","2016-03-03",14.1
"773","2016-03-04",14.25
"774","2016-03-07",14.46
"775","2016-03-08",14.66
"776","2016-03-09",15.36
"777","2016-03-10",15.3
"778","2016-03-11",15.3
"779","2016-03-14",15.14
"780","2016-03-15",15.03
"781","2016-03-16",15.06
"782","2016-03-17",15.19
"783","2016-03-18",15.24
"784","2016-03-21",15.2
"785","2016-03-22",15.28
"786","2016-03-23",15.1
"787","2016-03-24",15.27
"788","2016-03-28",15.25
"789","2016-03-29",14.92
"790","2016-03-30",14.9
"791","2016-03-31",14.92
"792","2016-04-01",14.83
"793","2016-04-04",14.91
"794","2016-04-05",14.76
"795","2016-04-06",14.75
"796","2016-04-07",14.91
"797","2016-04-08",14.88
"798","2016-04-11",15.08
"799","2016-04-12",15.11
"800","2016-04-13",15.15
"801","2016-04-14",15.13
"802","2016-04-15",15.06
"803","2016-04-18",14.96
"804","2016-04-19",14.9
"805","2016-04-20",14.82
"806","2016-04-21",14.5
"807","2016-04-22",14.64
"808","2016-04-25",14.62
"809","2016-04-26",14.66
"810","2016-04-27",14.53
"811","2016-04-28",14.58
"812","2016-04-29",14.55
"813","2016-05-02",14.47
"814","2016-05-03",14.42
"815","2016-05-04",14.41
"816","2016-05-05",14.41
"817","2016-05-06",14.45
"818","2016-05-09",14.48
"819","2016-05-10",14.39
"820","2016-05-11",14.38
"821","2016-05-12",14.3
"822","2016-05-13",14.31
"823","2016-05-16",14.36
"824","2016-05-17",14.3
"825","2016-05-18",14.29
"826","2016-05-19",14.21
"827","2016-05-20",14.41
"828","2016-05-23",14.49
"829","2016-05-24",14.6
"830","2016-05-25",14.57
"831","2016-05-26",14.53
"832","2016-05-27",14.52
"833","2016-05-31",14.45
"834","2016-06-01",14.46
"835","2016-06-02",14.18
"836","2016-06-03",14.22
"837","2016-06-06",14.28
"838","2016-06-07",14.24
"839","2016-06-08",14.34
"840","2016-06-09",14.28
"841","2016-06-10",14.17
"842","2016-06-13",14.15
"843","2016-06-14",14.07
"844","2016-06-15",14.06
"845","2016-06-16",14.21
"846","2016-06-17",14.4
"847","2016-06-20",14.36
"848","2016-06-21",14.22
"849","2016-06-22",14.25
"850","2016-06-23",14.24
"851","2016-06-24",14.12
"852","2016-06-27",13.88
"853","2016-06-28",13.68
"854","2016-06-29",13.7
"855","2016-06-30",13.71
"856","2016-07-01",13.7
"857","2016-07-05",13.54
"858","2016-07-06",13.62
"859","2016-07-07",13.6
"860","2016-07-08",13.62
"861","2016-07-11",13.59
"862","2016-07-12",13.74
"863","2016-07-13",13.62
"864","2016-07-14",13.75
"865","2016-07-15",13.61
"866","2016-07-18",13.57
"867","2016-07-19",13.55
"868","2016-07-20",13.54
"869","2016-07-21",13.53
"870","2016-07-22",13.56
"871","2016-07-25",13.52
"872","2016-07-26",13.71
"873","2016-07-27",13.63
"874","2016-07-28",13.59
"875","2016-07-29",13.68
"876","2016-08-01",13.78
"877","2016-08-02",14.07
"878","2016-08-03",14.15
"879","2016-08-04",14.3
"880","2016-08-05",14.33
"881","2016-08-08",14.36
"882","2016-08-09",14.27
"883","2016-08-10",14.09
"884","2016-08-11",13.94
"885","2016-08-12",14.12
"886","2016-08-15",14.07
"887","2016-08-16",13.99
"888","2016-08-17",13.81
"889","2016-08-18",13.81
"890","2016-08-19",13.73
"891","2016-08-22",13.78
"892","2016-08-23",13.75
"893","2016-08-24",13.71
"894","2016-08-25",13.78
"895","2016-08-26",13.72
"896","2016-08-29",13.81
"897","2016-08-30",13.76
"898","2016-08-31",13.8
"899","2016-09-01",13.67
"900","2016-09-02",13.79
"901","2016-09-06",13.8
"902","2016-09-07",13.78
"903","2016-09-08",13.82
"904","2016-09-09",13.8
"905","2016-09-12",14.09
"906","2016-09-13",14.09
"907","2016-09-14",14.06
"908","2016-09-15",14.22
"909","2016-09-16",14.28
"910","2016-09-19",14.47
"911","2016-09-20",14.47
"912","2016-09-21",14.58
"913","2016-09-22",14.52
"914","2016-09-23",14.55
"915","2016-09-26",14.48
"916","2016-09-27",14.64
"917","2016-09-28",14.48
"918","2016-09-29",14.37
"919","2016-09-30",14.43
"920","2016-10-03",14.33
"921","2016-10-04",14.23
"922","2016-10-05",14.2
"923","2016-10-06",14.18
"924","2016-10-07",14.2
"925","2016-10-10",14.29
"926","2016-10-11",14.3
"927","2016-10-12",14.3
"928","2016-10-13",14.32
"929","2016-10-14",14.33
"930","2016-10-17",14.3
"931","2016-10-18",14.45
"932","2016-10-19",14.45
"933","2016-10-20",14.55
"934","2016-10-21",14.55
"935","2016-10-24",14.9
"936","2016-10-25",14.85
"937","2016-10-26",13.4
"938","2016-10-27",13.45
"939","2016-10-28",13.25
"940","2016-10-31",13.4
"941","2016-11-01",12.72
"942","2016-11-02",13.15
"943","2016-11-03",13
"944","2016-11-04",12.9
"945","2016-11-07",12.85
"946","2016-11-08",12.7
"947","2016-11-09",12.5
"948","2016-11-10",12.65
"949","2016-11-11",12.7
"950","2016-11-14",12.5
"951","2016-11-15",12.55
"952","2016-11-16",12.65
"953","2016-11-17",12.6
"954","2016-11-18",12.5
"955","2016-11-21",12.6
"956","2016-11-22",12.9
"957","2016-11-23",12.8
"958","2016-11-25",12.95
"959","2016-11-28",13.05
"960","2016-11-29",13.15
"961","2016-11-30",13.2
"962","2016-12-01",13.15
"963","2016-12-02",13.2
"964","2016-12-05",13.65
"965","2016-12-06",13.7
"966","2016-12-07",13.8
"967","2016-12-08",13.9
"968","2016-12-09",13.95
"969","2016-12-12",13.55
"970","2016-12-13",13.45
"971","2016-12-14",13.5
"972","2016-12-15",13.3
"973","2016-12-16",13.4
"974","2016-12-19",13.4
"975","2016-12-20",13.5
"976","2016-12-21",13.3
"977","2016-12-22",13.4
"978","2016-12-23",13.65
"979","2016-12-27",13.55
"980","2016-12-28",13.35
