"","date","BLPH"
"71","2015-05-27",140.850006
"72","2015-05-28",142.649994
"73","2015-05-29",139.199997
"74","2015-06-01",138.75
"75","2015-06-02",140.100006
"76","2015-06-03",138.75
"77","2015-06-04",133.350006
"78","2015-06-05",133.649994
"79","2015-06-08",137.699997
"80","2015-06-09",136.949997
"81","2015-06-10",138.149994
"82","2015-06-11",140.850006
"83","2015-06-12",136.649994
"84","2015-06-15",134.699997
"85","2015-06-16",135.149994
"86","2015-06-17",133.649994
"87","2015-06-18",127.050003
"88","2015-06-19",113.400002
"89","2015-06-22",113.400002
"90","2015-06-23",118.949997
"91","2015-06-24",119.550003
"92","2015-06-25",116.849998
"93","2015-06-26",113.099998
"94","2015-06-29",116.699997
"95","2015-06-30",118.949997
"96","2015-07-01",120
"97","2015-07-02",120
"98","2015-07-06",120.900002
"99","2015-07-07",124.199997
"100","2015-07-08",123.389999
"101","2015-07-09",121.050003
"102","2015-07-10",118.800003
"103","2015-07-13",114.449997
"104","2015-07-14",115.199997
"105","2015-07-15",117.974998
"106","2015-07-16",119.099998
"107","2015-07-17",116.25
"108","2015-07-20",115.050003
"109","2015-07-21",110.849998
"110","2015-07-22",114.75
"111","2015-07-23",112.650002
"112","2015-07-24",114.75
"113","2015-07-27",50.849998
"114","2015-07-28",55.799999
"115","2015-07-29",57.150002
"116","2015-07-30",52.650002
"117","2015-07-31",52.049999
"118","2015-08-03",47.625
"119","2015-08-04",48.450001
"120","2015-08-05",49.5
"121","2015-08-06",45.075001
"122","2015-08-07",44.939999
"123","2015-08-10",46.200001
"124","2015-08-11",49.799999
"125","2015-08-12",46.049999
"126","2015-08-13",50.25
"127","2015-08-14",60.150002
"128","2015-08-17",67.199997
"129","2015-08-18",73.199997
"130","2015-08-19",84.75
"131","2015-08-20",82.650002
"132","2015-08-21",75.150002
"133","2015-08-24",72.300003
"134","2015-08-25",75.300003
"135","2015-08-26",73.050003
"136","2015-08-27",76.349998
"137","2015-08-28",75.300003
"138","2015-08-31",76.199997
"139","2015-09-01",68.099998
"140","2015-09-02",61.5
"141","2015-09-03",65.699997
"142","2015-09-04",60.299999
"143","2015-09-08",64.349998
"144","2015-09-09",61.349998
"145","2015-09-10",66.900002
"146","2015-09-11",61.799999
"147","2015-09-14",57.900002
"148","2015-09-15",60
"149","2015-09-16",57.599998
"150","2015-09-17",59.700001
"151","2015-09-18",59.400002
"152","2015-09-21",59.325001
"153","2015-09-22",58.049999
"154","2015-09-23",58.5
"155","2015-09-24",55.799999
"156","2015-09-25",94.5
"157","2015-09-28",71.25
"158","2015-09-29",61.799999
"159","2015-09-30",77.849998
"160","2015-10-01",66.75
"161","2015-10-02",65.550003
"162","2015-10-05",63.299999
"163","2015-10-06",60.75
"164","2015-10-07",58.799999
"165","2015-10-08",57
"166","2015-10-09",55.110001
"167","2015-10-12",54.299999
"168","2015-10-13",54.150002
"169","2015-10-14",54
"170","2015-10-15",53.25
"171","2015-10-16",54.599998
"172","2015-10-19",54.75
"173","2015-10-20",48.299999
"174","2015-10-21",47.099998
"175","2015-10-22",43.799999
"176","2015-10-23",47.549999
"177","2015-10-26",49.349998
"178","2015-10-27",46.200001
"179","2015-10-28",50.099998
"180","2015-10-29",53.25
"181","2015-10-30",46.799999
"182","2015-11-02",51
"183","2015-11-03",52.799999
"184","2015-11-04",51.75
"185","2015-11-05",51.450001
"186","2015-11-06",50.849998
"187","2015-11-09",48
"188","2015-11-10",47.700001
"189","2015-11-11",46.424999
"190","2015-11-12",45.450001
"191","2015-11-13",44.549999
"192","2015-11-16",43.049999
"193","2015-11-17",43.5
"194","2015-11-18",43.650002
"195","2015-11-19",44.474998
"196","2015-11-20",45.450001
"197","2015-11-23",50.549999
"198","2015-11-24",48.150002
"199","2015-11-25",47.400002
"200","2015-11-27",49.200001
"201","2015-11-30",47.400002
"202","2015-12-01",46.049999
"203","2015-12-02",45.299999
"204","2015-12-03",44.700001
"205","2015-12-04",46.799999
"206","2015-12-07",45.599998
"207","2015-12-08",44.294998
"208","2015-12-09",43.650002
"209","2015-12-10",43.5
"210","2015-12-11",43.200001
"211","2015-12-14",42.599998
"212","2015-12-15",38.25
"213","2015-12-16",41.549999
"214","2015-12-17",41.25
"215","2015-12-18",41.700001
"216","2015-12-21",42.299999
"217","2015-12-22",43.349998
"218","2015-12-23",43.5
"219","2015-12-24",42.450001
"220","2015-12-28",45.150002
"221","2015-12-29",46.5
"222","2015-12-30",46.5
"223","2015-12-31",44.400002
"224","2016-01-04",43.349998
"225","2016-01-05",44.099998
"226","2016-01-06",40.799999
"227","2016-01-07",38.400002
"228","2016-01-08",36.900002
"229","2016-01-11",36.450001
"230","2016-01-12",37.799999
"231","2016-01-13",37.950001
"232","2016-01-14",36.75
"233","2016-01-15",36.150002
"234","2016-01-19",37.799999
"235","2016-01-20",36.450001
"236","2016-01-21",36.900002
"237","2016-01-22",36
"238","2016-01-25",37.349998
"239","2016-01-26",38.849998
"240","2016-01-27",37.349998
"241","2016-01-28",36.450001
"242","2016-01-29",34.650002
"243","2016-02-01",35.700001
"244","2016-02-02",34.5
"245","2016-02-03",33.150002
"246","2016-02-04",32.25
"247","2016-02-05",30.450001
"248","2016-02-08",29.700001
"249","2016-02-09",42.599998
"250","2016-02-10",35.400002
"251","2016-02-11",33.150002
"252","2016-02-12",30.450001
"253","2016-02-16",32.549999
"254","2016-02-17",33.150002
"255","2016-02-18",34.349998
"256","2016-02-19",32.25
"257","2016-02-22",34.049999
"258","2016-02-23",33.150002
"259","2016-02-24",32.549999
"260","2016-02-25",31.049999
"261","2016-02-26",32.400002
"262","2016-02-29",34.5
"263","2016-03-01",35.084999
"264","2016-03-02",33.599998
"265","2016-03-03",33.959999
"266","2016-03-04",39
"267","2016-03-07",36.150002
"268","2016-03-08",37.049999
"269","2016-03-09",41.25
"270","2016-03-10",45.150002
"271","2016-03-11",43.200001
"272","2016-03-14",43.799999
"273","2016-03-15",43.950001
"274","2016-03-16",45.900002
"275","2016-03-17",44.25
"276","2016-03-18",43.200001
"277","2016-03-21",43.349998
"278","2016-03-22",39
"279","2016-03-23",36
"280","2016-03-24",39.599998
"281","2016-03-28",36.599998
"282","2016-03-29",36.915001
"283","2016-03-30",39.93
"284","2016-03-31",36.900002
"285","2016-04-01",35.400002
"286","2016-04-04",33.299999
"287","2016-04-05",32.099998
"288","2016-04-06",34.349998
"289","2016-04-07",32.25
"290","2016-04-08",33.299999
"291","2016-04-11",32.849998
"292","2016-04-12",33.75
"293","2016-04-13",32.700001
"294","2016-04-14",34.650002
"295","2016-04-15",33.150002
"296","2016-04-18",33.900002
"297","2016-04-19",33.75
"298","2016-04-20",32.700001
"299","2016-04-21",32.25
"300","2016-04-22",31.950001
"301","2016-04-25",32.549999
"302","2016-04-26",33
"303","2016-04-27",32.549999
"304","2016-04-28",30.75
"305","2016-04-29",29.549999
"306","2016-05-02",30.299999
"307","2016-05-03",30
"308","2016-05-04",30.299999
"309","2016-05-05",27.15
"310","2016-05-06",25.934999
"311","2016-05-09",23.25
"312","2016-05-10",21
"313","2016-05-11",18.15
"314","2016-05-12",18.9
"315","2016-05-13",19.049999
"316","2016-05-16",18.9
"317","2016-05-17",19.799999
"318","2016-05-18",20.25
"319","2016-05-19",18.9
"320","2016-05-20",18.9
"321","2016-05-23",18.6
"322","2016-05-24",18.299999
"323","2016-05-25",17.25
"324","2016-05-26",17.85
"325","2016-05-27",17.4
"326","2016-05-31",18.9
"327","2016-06-01",20.25
"328","2016-06-02",22.5
"329","2016-06-03",22.799999
"330","2016-06-06",23.1
"331","2016-06-07",22.485001
"332","2016-06-08",29.549999
"333","2016-06-09",45.150002
"334","2016-06-10",34.049999
"335","2016-06-13",32.549999
"336","2016-06-14",32.25
"337","2016-06-15",31.200001
"338","2016-06-16",29.700001
"339","2016-06-17",29.1
"340","2016-06-20",29.4
"341","2016-06-21",27.6
"342","2016-06-22",28.049999
"343","2016-06-23",28.35
"344","2016-06-24",25.35
"345","2016-06-27",23.549999
"346","2016-06-28",26.4
"347","2016-06-29",24.9
"348","2016-06-30",26.549999
"349","2016-07-01",25.200001
"350","2016-07-05",24.75
"351","2016-07-06",24.6
"352","2016-07-07",26.25
"353","2016-07-08",25.65
"354","2016-07-11",27.450001
"355","2016-07-12",27
"356","2016-07-13",26.4
"357","2016-07-14",27
"358","2016-07-15",28.65
"359","2016-07-18",28.35
"360","2016-07-19",28.049999
"361","2016-07-20",28.5
"362","2016-07-21",29.549999
"363","2016-07-22",27.75
"364","2016-07-25",28.049999
"365","2016-07-26",26.4
"366","2016-07-27",24.9
"367","2016-07-28",23.85
"368","2016-07-29",24.299999
"369","2016-08-01",25.049999
"370","2016-08-02",24.6
"371","2016-08-03",25.049999
"372","2016-08-04",23.985001
"373","2016-08-05",24.299999
"374","2016-08-08",23.25
"375","2016-08-09",23.549999
"376","2016-08-10",23.85
"377","2016-08-11",22.950001
"378","2016-08-12",23.549999
"379","2016-08-15",22.65
"380","2016-08-16",23.549999
"381","2016-08-17",23.85
"382","2016-08-18",26.25
"383","2016-08-19",25.785
"384","2016-08-22",24.450001
"385","2016-08-23",25.049999
"386","2016-08-24",24.9
"387","2016-08-25",24.450001
"388","2016-08-26",25.049999
"389","2016-08-29",25.184999
"390","2016-08-30",25.049999
"391","2016-08-31",22.860001
"392","2016-09-01",23.85
"393","2016-09-02",23.25
"394","2016-09-06",21.15
"395","2016-09-07",21
"396","2016-09-08",20.700001
"397","2016-09-09",20.700001
"398","2016-09-12",20.85
"399","2016-09-13",21.15
"400","2016-09-14",20.549999
"401","2016-09-15",21.6
"402","2016-09-16",21.299999
"403","2016-09-19",21.75
"404","2016-09-20",21.299999
"405","2016-09-21",22.049999
"406","2016-09-22",21.465
"407","2016-09-23",22.35
"408","2016-09-26",21.75
"409","2016-09-27",21.9
"410","2016-09-28",21.6
"411","2016-09-29",21.75
"412","2016-09-30",21
"413","2016-10-03",20.85
"414","2016-10-04",21
"415","2016-10-05",20.85
"416","2016-10-06",21.15
"417","2016-10-07",21.299999
"418","2016-10-10",21.450001
"419","2016-10-11",20.700001
"420","2016-10-12",20.4
"421","2016-10-13",21.6
"422","2016-10-14",20.4
"423","2016-10-17",21
"424","2016-10-18",21.15
"425","2016-10-19",21.6
"426","2016-10-20",21.299999
"427","2016-10-21",21.51
"428","2016-10-24",22.049999
"429","2016-10-25",22.200001
"430","2016-10-26",18.9
"431","2016-10-27",18.75
"432","2016-10-28",17.25
"433","2016-10-31",17.549999
"434","2016-11-01",16.950001
"435","2016-11-02",16.950001
"436","2016-11-03",16.799999
"437","2016-11-04",16.200001
"438","2016-11-07",15.3
"439","2016-11-08",14.25
"440","2016-11-09",14.1
"441","2016-11-10",12.9
"442","2016-11-11",14.7
"443","2016-11-14",15.3
"444","2016-11-15",15
"445","2016-11-16",15.75
"446","2016-11-17",14.25
"447","2016-11-18",13.95
"448","2016-11-21",12.675
"449","2016-11-22",11.25
"450","2016-11-23",8.325
"451","2016-11-25",8.28
"452","2016-11-28",7.5
"453","2016-11-29",7.2
"454","2016-11-30",7.05
"455","2016-12-01",9
"456","2016-12-02",7.8
"457","2016-12-05",8.1
"458","2016-12-06",7.8
"459","2016-12-07",7.35
"460","2016-12-08",7.62
"461","2016-12-09",8.4
"462","2016-12-12",8.07
"463","2016-12-13",7.725
"464","2016-12-14",7.575
"465","2016-12-15",7.35
"466","2016-12-16",7.65
"467","2016-12-19",8.34
"468","2016-12-20",7.98
"469","2016-12-21",8.4
"470","2016-12-22",8.595
"471","2016-12-23",8.16
"472","2016-12-27",8.55
"473","2016-12-28",8.52
"474","2016-12-29",8.175
"475","2016-12-30",7.8
"476","2017-01-03",8.115
"477","2017-01-04",9.45
"478","2017-01-05",8.985
"479","2017-01-06",9.135
"480","2017-01-09",9.15
"481","2017-01-10",8.865
"482","2017-01-11",8.775
"483","2017-01-12",8.715
"484","2017-01-13",10.32
"485","2017-01-17",11.775
"486","2017-01-18",10.2
"487","2017-01-19",9.525
"488","2017-01-20",10.05
"489","2017-01-23",10.335
"490","2017-01-24",10.8
"491","2017-01-25",10.47
"492","2017-01-26",9.75
"493","2017-01-27",9.9
"494","2017-01-30",9.9
"495","2017-01-31",9.75
"496","2017-02-01",9.975
"497","2017-02-02",9.525
"498","2017-02-03",9.615
"499","2017-02-06",9.9
"500","2017-02-07",10.17
"501","2017-02-08",10.155
"502","2017-02-09",9.99
"503","2017-02-10",10.65
"504","2017-02-13",11.1
"505","2017-02-14",15.3
"506","2017-02-15",13.5
"507","2017-02-16",13.65
"508","2017-02-17",16.200001
"509","2017-02-21",22.35
"510","2017-02-22",19.5
"511","2017-02-23",18
"512","2017-02-24",21
"513","2017-02-27",19.35
"514","2017-02-28",20.85
"515","2017-03-01",19.5
"516","2017-03-02",19.950001
"517","2017-03-03",21
"518","2017-03-06",26.549999
"519","2017-03-07",28.049999
"520","2017-03-08",25.35
"521","2017-03-09",24.15
"522","2017-03-10",25.5
"523","2017-03-13",25.049999
"524","2017-03-14",22.35
"525","2017-03-15",23.4
"526","2017-03-16",22.200001
"527","2017-03-17",15.45
"528","2017-03-20",20.85
"529","2017-03-21",21.15
"530","2017-03-22",19.799999
"531","2017-03-23",19.35
"532","2017-03-24",20.700001
"533","2017-03-27",21.450001
"534","2017-03-28",21
"535","2017-03-29",22.049999
"536","2017-03-30",22.35
"537","2017-03-31",22.35
"538","2017-04-03",22.950001
"539","2017-04-04",21.75
"540","2017-04-05",21.299999
"541","2017-04-06",22.049999
"542","2017-04-07",19.799999
"543","2017-04-10",19.200001
"544","2017-04-11",18.299999
"545","2017-04-12",17.700001
"546","2017-04-13",17.700001
"547","2017-04-17",19.950001
"548","2017-04-18",19.200001
"549","2017-04-19",19.35
"550","2017-04-20",18.9
"551","2017-04-21",20.1
"552","2017-04-24",20.25
"553","2017-04-25",20.700001
"554","2017-04-26",21.9
"555","2017-04-27",22.799999
"556","2017-04-28",21.75
"557","2017-05-01",22.200001
"558","2017-05-02",21.75
"559","2017-05-03",21.450001
"560","2017-05-04",21
"561","2017-05-05",20.549999
"562","2017-05-08",21.15
"563","2017-05-09",22.65
"564","2017-05-10",23.700001
"565","2017-05-11",23.25
"566","2017-05-12",23.549999
"567","2017-05-15",22.35
"568","2017-05-16",22.200001
"569","2017-05-17",21.15
"570","2017-05-18",22.200001
"571","2017-05-19",23.4
"572","2017-05-22",22.5
"573","2017-05-23",21.450001
"574","2017-05-24",20.85
"575","2017-05-25",20.700001
"576","2017-05-26",20.549999
"577","2017-05-30",20.4
"578","2017-05-31",19.950001
"579","2017-06-01",19.5
"580","2017-06-02",18.9
"581","2017-06-05",19.200001
"582","2017-06-06",19.5
"583","2017-06-07",19.799999
"584","2017-06-08",19.799999
"585","2017-06-09",20.1
"586","2017-06-12",19.049999
"587","2017-06-13",19.049999
"588","2017-06-14",18.9
"589","2017-06-15",19.049999
"590","2017-06-16",18.75
"591","2017-06-19",19.200001
"592","2017-06-20",20.1
"593","2017-06-21",20.85
"594","2017-06-22",20.549999
"595","2017-06-23",21.75
"596","2017-06-26",22.049999
"597","2017-06-27",21.299999
"598","2017-06-28",20.700001
"599","2017-06-29",21
"600","2017-06-30",20.1
"601","2017-07-03",20.700001
"602","2017-07-05",20.549999
"603","2017-07-06",20.25
"604","2017-07-07",21.75
"605","2017-07-10",21.299999
"606","2017-07-11",21.299999
"607","2017-07-12",21.15
"608","2017-07-13",21.299999
"609","2017-07-14",22.049999
"610","2017-07-17",23.4
"611","2017-07-18",22.5
"612","2017-07-19",23.1
"613","2017-07-20",22.950001
"614","2017-07-21",22.65
"615","2017-07-24",22.200001
"616","2017-07-25",20.85
"617","2017-07-26",21.450001
"618","2017-07-27",19.950001
"619","2017-07-28",19.5
"620","2017-07-31",19.5
"621","2017-08-01",18.9
"622","2017-08-02",18.299999
"623","2017-08-03",19.200001
"624","2017-08-04",18.75
"625","2017-08-07",17.85
"626","2017-08-08",18.6
"627","2017-08-09",17.700001
"628","2017-08-10",16.950001
"629","2017-08-11",16.125
"630","2017-08-14",17.1
"631","2017-08-15",16.5
"632","2017-08-16",16.65
"633","2017-08-17",16.950001
"634","2017-08-18",17.4
"635","2017-08-21",16.65
"636","2017-08-22",16.35
"637","2017-08-23",16.5
"638","2017-08-24",16.799999
"639","2017-08-25",17.1
"640","2017-08-28",16.35
"641","2017-08-29",16.799999
"642","2017-08-30",17.1
"643","2017-08-31",16.5
"644","2017-09-01",16.950001
"645","2017-09-05",17.700001
"646","2017-09-06",17.25
"647","2017-09-07",17.1
"648","2017-09-08",17.4
"649","2017-09-11",17.700001
"650","2017-09-12",16.65
"651","2017-09-13",15.6
"652","2017-09-14",15.45
"653","2017-09-15",15.75
"654","2017-09-18",16.5
"655","2017-09-19",16.049999
"656","2017-09-20",16.65
"657","2017-09-21",16.5
"658","2017-09-22",16.799999
"659","2017-09-25",16.65
"660","2017-09-26",16.200001
"661","2017-09-27",19.200001
"662","2017-09-28",20.700001
"663","2017-09-29",21.299999
"664","2017-10-02",22.200001
"665","2017-10-03",21
"666","2017-10-04",22.049999
"667","2017-10-05",23.549999
"668","2017-10-06",23.25
"669","2017-10-09",23.25
"670","2017-10-10",23.85
"671","2017-10-11",24.299999
"672","2017-10-12",24.450001
"673","2017-10-13",24.450001
"674","2017-10-16",22.799999
"675","2017-10-17",21.945
"676","2017-10-18",22.65
"677","2017-10-19",22.35
"678","2017-10-20",21.75
"679","2017-10-23",20.4
"680","2017-10-24",20.4
"681","2017-10-25",20.4
"682","2017-10-26",20.1
"683","2017-10-27",20.549999
"684","2017-10-30",20.700001
"685","2017-10-31",20.549999
"686","2017-11-01",20.700001
"687","2017-11-02",20.4
"688","2017-11-03",21
"689","2017-11-06",20.25
"690","2017-11-07",20.4
"691","2017-11-08",20.549999
"692","2017-11-09",21.15
"693","2017-11-10",20.700001
"694","2017-11-13",22.5
"695","2017-11-14",23.25
"696","2017-11-15",20.700001
"697","2017-11-16",22.049999
"698","2017-11-17",21.15
"699","2017-11-20",22.35
"700","2017-11-21",22.049999
"701","2017-11-22",23.1
"702","2017-11-24",23.549999
"703","2017-11-27",25.799999
"704","2017-11-28",27.6
"705","2017-11-29",28.275
"706","2017-11-30",28.950001
"707","2017-12-01",30.6
"708","2017-12-04",33.150002
"709","2017-12-05",27.75
"710","2017-12-06",30.75
"711","2017-12-07",31.200001
"712","2017-12-08",30.9
"713","2017-12-11",31.35
"714","2017-12-12",33.75
"715","2017-12-13",34.950001
"716","2017-12-14",36.299999
"717","2017-12-15",39.299999
"718","2017-12-18",36
"719","2017-12-19",33
"720","2017-12-20",34.799999
"721","2017-12-21",34.950001
"722","2017-12-22",36.450001
"723","2017-12-26",37.349998
"724","2017-12-27",37.349998
"725","2017-12-28",39
"726","2017-12-29",38.700001
"727","2018-01-02",37.950001
"728","2018-01-03",39.599998
"729","2018-01-04",40.200001
"730","2018-01-05",37.5
"731","2018-01-08",34.799999
"732","2018-01-09",29.25
"733","2018-01-10",30.6
"734","2018-01-11",31.799999
"735","2018-01-12",30.450001
"736","2018-01-16",32.099998
"737","2018-01-17",32.099998
"738","2018-01-18",32.700001
"739","2018-01-19",33.599998
"740","2018-01-22",36.150002
"741","2018-01-23",36.599998
"742","2018-01-24",37.200001
"743","2018-01-25",36
"744","2018-01-26",36.150002
"745","2018-01-29",37.200001
"746","2018-01-30",34.5
"747","2018-01-31",33.299999
"748","2018-02-01",34.799999
"749","2018-02-02",34.049999
"750","2018-02-05",35.25
"751","2018-02-06",33.75
"752","2018-02-07",32.700001
"753","2018-02-08",31.35
"754","2018-02-09",30.450001
"755","2018-02-12",32.549999
"756","2018-02-13",32.099998
"757","2018-02-14",33
"758","2018-02-15",33
"759","2018-02-16",33.299999
"760","2018-02-20",30.299999
"761","2018-02-21",30.15
"762","2018-02-22",30.15
"763","2018-02-23",29.85
"764","2018-02-26",29.25
"765","2018-02-27",29.325001
"766","2018-02-28",28.950001
"767","2018-03-01",25.5
"768","2018-03-02",26.4
"769","2018-03-05",25.35
"770","2018-03-06",24.75
"771","2018-03-07",25.5
"772","2018-03-08",27
"773","2018-03-09",27.75
"774","2018-03-12",28.200001
"775","2018-03-13",28.200001
"776","2018-03-14",28.35
"777","2018-03-15",28.5
"778","2018-03-16",29.4
"779","2018-03-19",28.799999
"780","2018-03-20",28.5
"781","2018-03-21",28.950001
"782","2018-03-22",33.075001
"783","2018-03-23",30.299999
"784","2018-03-26",34.799999
"785","2018-03-27",34.049999
"786","2018-03-28",31.5
"787","2018-03-29",31.200001
"788","2018-04-02",30.299999
"789","2018-04-03",31.200001
"790","2018-04-04",29.700001
"791","2018-04-05",29.549999
"792","2018-04-06",29.1
"793","2018-04-09",29.85
"794","2018-04-10",30
"795","2018-04-11",30.42
"796","2018-04-12",31.200001
"797","2018-04-13",31.5
"798","2018-04-16",30.75
"799","2018-04-17",30.9
"800","2018-04-18",31.049999
"801","2018-04-19",32.700001
"802","2018-04-20",34.799999
"803","2018-04-23",35.25
"804","2018-04-24",33.450001
"805","2018-04-25",33.599998
"806","2018-04-26",33.900002
"807","2018-04-27",34.200001
"808","2018-04-30",34.5
"809","2018-05-01",34.349998
"810","2018-05-02",34.5
"811","2018-05-03",33.900002
"812","2018-05-04",34.200001
"813","2018-05-07",34.049999
"814","2018-05-08",32.700001
"815","2018-05-09",32.849998
"816","2018-05-10",32.549999
"817","2018-05-11",33.150002
"818","2018-05-14",33.299999
"819","2018-05-15",33.599998
"820","2018-05-16",34.650002
"821","2018-05-17",36.450001
"822","2018-05-18",36
"823","2018-05-21",36.599998
"824","2018-05-22",35.099998
"825","2018-05-23",35.25
"826","2018-05-24",33.915001
"827","2018-05-25",34.049999
"828","2018-05-29",33.75
"829","2018-05-30",34.200001
"830","2018-05-31",33.150002
"831","2018-06-01",33.450001
"832","2018-06-04",33.75
"833","2018-06-05",34.049999
"834","2018-06-06",34.049999
"835","2018-06-07",36.150002
"836","2018-06-08",37.950001
"837","2018-06-11",37.5
"838","2018-06-12",35.25
"839","2018-06-13",35.549999
"840","2018-06-14",36.599998
"841","2018-06-15",36.75
"842","2018-06-18",39.150002
"843","2018-06-19",43.200001
"844","2018-06-20",42.900002
"845","2018-06-21",43.799999
"846","2018-06-22",43.049999
"847","2018-06-25",40.049999
"848","2018-06-26",39.150002
"849","2018-06-27",39.450001
"850","2018-06-28",35.849998
"851","2018-06-29",36.299999
"852","2018-07-02",37.349998
"853","2018-07-03",37.650002
"854","2018-07-05",38.400002
"855","2018-07-06",38.400002
"856","2018-07-09",40.5
"857","2018-07-10",38.849998
"858","2018-07-11",39.75
"859","2018-07-12",40.799999
"860","2018-07-13",43.200001
"861","2018-07-16",41.849998
"862","2018-07-17",40.950001
"863","2018-07-18",40.950001
"864","2018-07-19",40.049999
"865","2018-07-20",39.299999
"866","2018-07-23",37.799999
"867","2018-07-24",38.849998
"868","2018-07-25",39.75
"869","2018-07-26",39.75
"870","2018-07-27",37.275002
"871","2018-07-30",35.25
"872","2018-07-31",37.5
"873","2018-08-01",37.950001
"874","2018-08-02",37.799999
"875","2018-08-03",35.400002
"876","2018-08-06",34.200001
"877","2018-08-07",10.65
"878","2018-08-08",9.015
"879","2018-08-09",9.9
"880","2018-08-10",9.435
"881","2018-08-13",9.675
"882","2018-08-14",9.81
"883","2018-08-15",9.75
"884","2018-08-16",9.75
"885","2018-08-17",11.85
"886","2018-08-20",13.125
"887","2018-08-21",12.3
"888","2018-08-22",13.26
"889","2018-08-23",13.05
"890","2018-08-24",12.525
"891","2018-08-27",12.6
"892","2018-08-28",12.255
"893","2018-08-29",12.3
"894","2018-08-30",12.825
"895","2018-08-31",12.975
"896","2018-09-04",12.525
"897","2018-09-05",12.75
"898","2018-09-06",12.465
"899","2018-09-07",14.985
"900","2018-09-10",19.200001
"901","2018-09-11",16.049999
"902","2018-09-12",16.950001
"903","2018-09-13",18.299999
"904","2018-09-14",18.15
"905","2018-09-17",17.700001
"906","2018-09-18",17.700001
"907","2018-09-19",16.799999
"908","2018-09-20",17.4
"909","2018-09-21",17.700001
"910","2018-09-24",16.5
"911","2018-09-25",16.049999
"912","2018-09-26",16.200001
"913","2018-09-27",16.5
"914","2018-09-28",16.200001
"915","2018-10-01",16.200001
"916","2018-10-02",16.200001
"917","2018-10-03",16.605
"918","2018-10-04",16.200001
"919","2018-10-05",18
"920","2018-10-08",18.450001
"921","2018-10-09",17.549999
"922","2018-10-10",16.5
"923","2018-10-11",15.6
"924","2018-10-12",16.35
"925","2018-10-15",15.9
"926","2018-10-16",16.200001
"927","2018-10-17",15.3
"928","2018-10-18",15.15
"929","2018-10-19",14.31
"930","2018-10-22",14.1
"931","2018-10-23",13.2
"932","2018-10-24",11.895
"933","2018-10-25",12.09
"934","2018-10-26",12
"935","2018-10-29",10.56
"936","2018-10-30",11.625
"937","2018-10-31",11.745
"938","2018-11-01",11.7
"939","2018-11-02",12
"940","2018-11-05",12.3
"941","2018-11-06",13.425
"942","2018-11-07",14.55
"943","2018-11-08",16.5
"944","2018-11-09",15.9
"945","2018-11-12",15.15
"946","2018-11-13",14.85
"947","2018-11-14",14.175
"948","2018-11-15",14.4
"949","2018-11-16",14.19
"950","2018-11-19",14.25
"951","2018-11-20",13.65
"952","2018-11-21",14.1
"953","2018-11-23",14.25
"954","2018-11-26",13.53
"955","2018-11-27",13.98
"956","2018-11-28",13.41
"957","2018-11-29",13.95
"958","2018-11-30",14.25
"959","2018-12-03",16.5
"960","2018-12-04",15.9
"961","2018-12-06",15.6
"962","2018-12-07",16.200001
"963","2018-12-10",16.5
"964","2018-12-11",17.1
"965","2018-12-12",16.65
"966","2018-12-13",17.1
"967","2018-12-14",16.200001
"968","2018-12-17",15.75
"969","2018-12-18",14.91
