"","date","BANX"
"94","2014-03-25",25.16
"95","2014-03-26",25.02
"96","2014-03-27",24.91
"97","2014-03-28",24.91
"98","2014-03-31",24.58
"99","2014-04-01",24.780001
"100","2014-04-02",25
"101","2014-04-03",25.200001
"102","2014-04-04",25
"103","2014-04-07",24.85
"104","2014-04-08",25
"105","2014-04-09",24.530001
"106","2014-04-10",24.639999
"107","2014-04-11",25.08
"108","2014-04-14",24.879999
"109","2014-04-15",24.73
"110","2014-04-16",25.1
"111","2014-04-17",25.1
"112","2014-04-21",25.01
"113","2014-04-22",25.290001
"114","2014-04-23",24.91
"115","2014-04-24",24.99
"116","2014-04-25",25.09
"117","2014-04-28",25
"118","2014-04-29",25
"119","2014-04-30",25
"120","2014-05-01",24.75
"121","2014-05-02",25.200001
"122","2014-05-05",25.389999
"123","2014-05-06",25.1
"124","2014-05-07",25
"125","2014-05-08",24.9
"126","2014-05-09",25.1
"127","2014-05-12",25.15
"128","2014-05-13",25.139999
"129","2014-05-14",24.99
"130","2014-05-15",25.24
"131","2014-05-16",25.299999
"132","2014-05-19",25.15
"133","2014-05-20",25.1
"134","2014-05-21",25.110001
"135","2014-05-22",25.190001
"136","2014-05-23",25.25
"137","2014-05-27",25.27
"138","2014-05-28",25.58
"139","2014-05-29",25.5
"140","2014-05-30",25.299999
"141","2014-06-02",25.74
"142","2014-06-03",25.4
"143","2014-06-04",26.15
"144","2014-06-05",25.6
"145","2014-06-06",26.1
"146","2014-06-09",25.74
"147","2014-06-10",26.200001
"148","2014-06-11",25.57
"149","2014-06-12",25.549999
"150","2014-06-13",25.82
"151","2014-06-16",25.719999
"152","2014-06-17",25.799999
"153","2014-06-18",26.02
"154","2014-06-19",25.77
"155","2014-06-20",25.549999
"156","2014-06-23",25.360001
"157","2014-06-24",25.26
"158","2014-06-25",25.25
"159","2014-06-26",25.530001
"160","2014-06-27",25.52
"161","2014-06-30",25.379999
"162","2014-07-01",25.98
"163","2014-07-02",26.5
"164","2014-07-03",26.84
"165","2014-07-07",26.15
"166","2014-07-08",26.030001
"167","2014-07-09",25.93
"168","2014-07-10",25.790001
"169","2014-07-11",25.35
"170","2014-07-14",25.549999
"171","2014-07-15",25.49
"172","2014-07-16",25.389999
"173","2014-07-17",25.34
"174","2014-07-18",25.27
"175","2014-07-21",25.709999
"176","2014-07-22",26
"177","2014-07-23",25.49
"178","2014-07-24",25.1
"179","2014-07-25",25.190001
"180","2014-07-28",25.5
"181","2014-07-29",25.559999
"182","2014-07-30",25.5
"183","2014-07-31",25
"184","2014-08-01",25.01
"185","2014-08-04",24.92
"186","2014-08-05",24.99
"187","2014-08-06",24.91
"188","2014-08-07",25.030001
"189","2014-08-08",25.629999
"190","2014-08-11",25.299999
"191","2014-08-12",24.99
"192","2014-08-13",25.280001
"193","2014-08-14",25.059999
"194","2014-08-15",25
"195","2014-08-18",24.99
"196","2014-08-19",24.809999
"197","2014-08-20",24.790001
"198","2014-08-21",24.950001
"199","2014-08-22",24.9
"200","2014-08-25",25.01
"201","2014-08-26",25.040001
"202","2014-08-27",25.07
"203","2014-08-28",25.059999
"204","2014-08-29",25.5
"205","2014-09-02",25.27
"206","2014-09-03",25.24
"207","2014-09-04",25.18
"208","2014-09-05",25.5
"209","2014-09-08",25.27
"210","2014-09-09",25.66
"211","2014-09-10",25.76
"212","2014-09-11",25.629999
"213","2014-09-12",25.98
"214","2014-09-15",25.32
"215","2014-09-16",25.6
"216","2014-09-17",25.5
"217","2014-09-18",25.16
"218","2014-09-19",25.1
"219","2014-09-22",24.969999
"220","2014-09-23",24.889999
"221","2014-09-24",25.549999
"222","2014-09-25",25.040001
"223","2014-09-26",25.02
"224","2014-09-29",24.93
"225","2014-09-30",25.15
"226","2014-10-01",24.93
"227","2014-10-02",24.940001
"228","2014-10-03",24.9
"229","2014-10-06",24.9
"230","2014-10-07",24.780001
"231","2014-10-08",24.35
"232","2014-10-09",24.5
"233","2014-10-10",24.639999
"234","2014-10-13",24.540001
"235","2014-10-14",24.389999
"236","2014-10-15",24.360001
"237","2014-10-16",24.299999
"238","2014-10-17",24.219999
"239","2014-10-20",24.17
"240","2014-10-21",24.24
"241","2014-10-22",23.75
"242","2014-10-23",23.620001
"243","2014-10-24",23.780001
"244","2014-10-27",23.51
"245","2014-10-28",23.51
"246","2014-10-29",23.68
"247","2014-10-30",23.299999
"248","2014-10-31",23.469999
"249","2014-11-03",23.48
"250","2014-11-04",22.889999
"251","2014-11-05",23
"252","2014-11-06",23.1
"253","2014-11-07",23.200001
"254","2014-11-10",23.35
"255","2014-11-11",23.35
"256","2014-11-12",23.35
"257","2014-11-13",23.25
"258","2014-11-14",22.950001
"259","2014-11-17",22.889999
"260","2014-11-18",23.09
"261","2014-11-19",22.85
"262","2014-11-20",22.9
"263","2014-11-21",23
"264","2014-11-24",23.01
"265","2014-11-25",23.01
"266","2014-11-26",23
"267","2014-11-28",22.75
"268","2014-12-01",22.219999
"269","2014-12-02",21.5
"270","2014-12-03",21.440001
"271","2014-12-04",20.58
"272","2014-12-05",20.719999
"273","2014-12-08",19.82
"274","2014-12-09",20.190001
"275","2014-12-10",19.280001
"276","2014-12-11",19.35
"277","2014-12-12",19.33
"278","2014-12-15",19
"279","2014-12-16",19.459999
"280","2014-12-17",19.67
"281","2014-12-18",19.280001
"282","2014-12-19",19.02
"283","2014-12-22",18.75
"284","2014-12-23",19.370001
"285","2014-12-24",19.209999
"286","2014-12-26",19.1
"287","2014-12-29",19.110001
"288","2014-12-30",19.02
"289","2014-12-31",19.469999
"290","2015-01-02",19.450001
"291","2015-01-05",19.620001
"292","2015-01-06",19.450001
"293","2015-01-07",19.84
"294","2015-01-08",20.15
"295","2015-01-09",20.07
"296","2015-01-12",20.209999
"297","2015-01-13",20.5
"298","2015-01-14",20.889999
"299","2015-01-15",21.02
"300","2015-01-16",21.08
"301","2015-01-20",21.540001
"302","2015-01-21",21.51
"303","2015-01-22",21.370001
"304","2015-01-23",21.940001
"305","2015-01-26",21.950001
"306","2015-01-27",21.799999
"307","2015-01-28",21.66
"308","2015-01-29",21.18
"309","2015-01-30",21.34
"310","2015-02-02",21.52
"311","2015-02-03",21.9
"312","2015-02-04",21.299999
"313","2015-02-05",21.25
"314","2015-02-06",21.809999
"315","2015-02-09",21.25
"316","2015-02-10",21.66
"317","2015-02-11",21.690001
"318","2015-02-12",21.370001
"319","2015-02-13",21.6
"320","2015-02-17",21.540001
"321","2015-02-18",21.709999
"322","2015-02-19",21.73
"323","2015-02-20",21.42
"324","2015-02-23",21.389999
"325","2015-02-24",21.35
"326","2015-02-25",21.07
"327","2015-02-26",21.299999
"328","2015-02-27",21.32
"329","2015-03-02",21.09
"330","2015-03-03",21.24
"331","2015-03-04",21.049999
"332","2015-03-05",21
"333","2015-03-06",20.02
"334","2015-03-09",19.190001
"335","2015-03-10",18.799999
"336","2015-03-11",19.120001
"337","2015-03-12",19.389999
"338","2015-03-13",19.25
"339","2015-03-16",19.209999
"340","2015-03-17",19.01
"341","2015-03-18",18.110001
"342","2015-03-19",18.27
"343","2015-03-20",18.48
"344","2015-03-23",18.76
"345","2015-03-24",18.190001
"346","2015-03-25",18.040001
"347","2015-03-26",18.02
"348","2015-03-27",17.870001
"349","2015-03-30",17.9
"350","2015-03-31",17.969999
"351","2015-04-01",17.85
"352","2015-04-02",17.700001
"353","2015-04-06",17.73
"354","2015-04-07",17.530001
"355","2015-04-08",17.5
"356","2015-04-09",17.65
"357","2015-04-10",17.809999
"358","2015-04-13",17.860001
"359","2015-04-14",17.950001
"360","2015-04-15",17.85
"361","2015-04-16",17.780001
"362","2015-04-17",17.85
"363","2015-04-20",17.889999
"364","2015-04-21",17.950001
"365","2015-04-22",17.620001
"366","2015-04-23",17.870001
"367","2015-04-24",17.799999
"368","2015-04-27",17.57
"369","2015-04-28",17.5
"370","2015-04-29",17.4
"371","2015-04-30",17.75
"372","2015-05-01",17.4
"373","2015-05-04",16.99
"374","2015-05-05",16.92
"375","2015-05-06",17
"376","2015-05-07",16.33
"377","2015-05-08",16.52
"378","2015-05-11",16.780001
"379","2015-05-12",16.74
"380","2015-05-13",16.76
"381","2015-05-14",16.629999
"382","2015-05-15",16.440001
"383","2015-05-18",16.25
"384","2015-05-19",16.110001
"385","2015-05-20",16.309999
"386","2015-05-21",16.790001
"387","2015-05-22",16.9
"388","2015-05-26",17.08
"389","2015-05-27",17.110001
"390","2015-05-28",17.34
"391","2015-05-29",17.34
"392","2015-06-01",17.42
"393","2015-06-02",17.889999
"394","2015-06-03",17.870001
"395","2015-06-04",17.940001
"396","2015-06-05",18.299999
"397","2015-06-08",17.99
"398","2015-06-09",18.120001
"399","2015-06-10",18.25
"400","2015-06-11",17.870001
"401","2015-06-12",17.860001
"402","2015-06-15",17.57
"403","2015-06-16",17.4
"404","2015-06-17",17.530001
"405","2015-06-18",18.24
"406","2015-06-19",18.200001
"407","2015-06-22",18.26
"408","2015-06-23",17.6
"409","2015-06-24",17.5
"410","2015-06-25",17.5
"411","2015-06-26",17.59
"412","2015-06-29",17.09
"413","2015-06-30",17.299999
"414","2015-07-01",17.02
"415","2015-07-02",17
"416","2015-07-06",16.6
"417","2015-07-07",16.870001
"418","2015-07-08",16.41
"419","2015-07-09",16.799999
"420","2015-07-10",16.91
"421","2015-07-13",16.620001
"422","2015-07-14",16.48
"423","2015-07-15",16.5
"424","2015-07-16",16.610001
"425","2015-07-17",16.610001
"426","2015-07-20",16.51
"427","2015-07-21",16.58
"428","2015-07-22",16.6
"429","2015-07-23",16.74
"430","2015-07-24",16.200001
"431","2015-07-27",16.200001
"432","2015-07-28",16.110001
"433","2015-07-29",16.059999
"434","2015-07-30",15.53
"435","2015-07-31",15.56
"436","2015-08-03",15.61
"437","2015-08-04",15.7
"438","2015-08-05",15.59
"439","2015-08-06",15.68
"440","2015-08-07",15.4
"441","2015-08-10",15.53
"442","2015-08-11",15.64
"443","2015-08-12",15.6
"444","2015-08-13",15.65
"445","2015-08-14",16.620001
"446","2015-08-17",16.700001
"447","2015-08-18",17.110001
"448","2015-08-19",17.059999
"449","2015-08-20",17.1
"450","2015-08-21",16.84
"451","2015-08-24",16.950001
"452","2015-08-25",17.15
"453","2015-08-26",17.110001
"454","2015-08-27",17.01
"455","2015-08-28",16.959999
"456","2015-08-31",16.959999
"457","2015-09-01",16.91
"458","2015-09-02",17.26
"459","2015-09-03",17.65
"460","2015-09-04",17.6
"461","2015-09-08",17.75
"462","2015-09-09",17.75
"463","2015-09-10",17.75
"464","2015-09-11",17.74
"465","2015-09-14",17.5
"466","2015-09-15",17.790001
"467","2015-09-16",17.799999
"468","2015-09-17",17.290001
"469","2015-09-18",17.16
"470","2015-09-21",16.620001
"471","2015-09-22",16.530001
"472","2015-09-23",16.549999
"473","2015-09-24",16.959999
"474","2015-09-25",16.73
"475","2015-09-28",16.290001
"476","2015-09-29",16.799999
"477","2015-09-30",16.82
"478","2015-10-01",17.25
"479","2015-10-02",16.67
"480","2015-10-05",16.719999
"481","2015-10-06",16.790001
"482","2015-10-07",17.110001
"483","2015-10-08",17.01
"484","2015-10-09",17.02
"485","2015-10-12",16.83
"486","2015-10-13",17.08
"487","2015-10-14",17.17
"488","2015-10-15",17
"489","2015-10-16",17.27
"490","2015-10-19",17.280001
"491","2015-10-20",17.23
"492","2015-10-21",17.6
"493","2015-10-22",17.459999
"494","2015-10-23",17.9
"495","2015-10-26",17.809999
"496","2015-10-27",17.68
"497","2015-10-28",17.65
"498","2015-10-29",17.719999
"499","2015-10-30",17.75
"500","2015-11-02",17.639999
"501","2015-11-03",17.540001
"502","2015-11-04",17.84
"503","2015-11-05",17.549999
"504","2015-11-06",17.52
"505","2015-11-09",17.67
"506","2015-11-10",17.450001
"507","2015-11-11",17.52
"508","2015-11-12",17.84
"509","2015-11-13",17.610001
"510","2015-11-16",17.34
"511","2015-11-17",17.32
"512","2015-11-18",16.77
"513","2015-11-19",16.91
"514","2015-11-20",17.08
"515","2015-11-23",17.139999
"516","2015-11-24",17.18
"517","2015-11-25",16.99
"518","2015-11-27",17.18
"519","2015-11-30",16.93
"520","2015-12-01",16.799999
"521","2015-12-02",16.91
"522","2015-12-03",16.74
"523","2015-12-04",17.780001
"524","2015-12-07",17.66
"525","2015-12-08",16.82
"526","2015-12-09",16.950001
"527","2015-12-10",16.780001
"528","2015-12-11",16.469999
"529","2015-12-14",16.52
"530","2015-12-15",16.690001
"531","2015-12-16",16.75
"532","2015-12-17",16.57
"533","2015-12-18",16.42
"534","2015-12-21",16.389999
"535","2015-12-22",16.51
"536","2015-12-23",16.24
"537","2015-12-24",16.200001
"538","2015-12-28",16.57
"539","2015-12-29",16.58
"540","2015-12-30",16.450001
"541","2015-12-31",16.299999
"542","2016-01-04",16.09
"543","2016-01-05",16.190001
"544","2016-01-06",16.120001
"545","2016-01-07",15.49
"546","2016-01-08",15.51
"547","2016-01-11",15.4
"548","2016-01-12",15.3
"549","2016-01-13",14.84
"550","2016-01-14",14.8
"551","2016-01-15",14.76
"552","2016-01-19",14.65
"553","2016-01-20",14.04
"554","2016-01-21",14.1
"555","2016-01-22",14.24
"556","2016-01-25",14.45
"557","2016-01-26",15.02
"558","2016-01-27",14.89
"559","2016-01-28",14.65
"560","2016-01-29",14.75
"561","2016-02-01",15.06
"562","2016-02-02",15.43
"563","2016-02-03",15.4
"564","2016-02-04",15.42
"565","2016-02-05",15.55
"566","2016-02-08",15.48
"567","2016-02-09",15.74
"568","2016-02-10",15.86
"569","2016-02-11",15.31
"570","2016-02-12",15.4
"571","2016-02-16",15.39
"572","2016-02-17",15.41
"573","2016-02-18",15.52
"574","2016-02-19",15.23
"575","2016-02-22",15.36
"576","2016-02-23",15.7
"577","2016-02-24",15.59
"578","2016-02-25",15.43
"579","2016-02-26",15.46
"580","2016-02-29",16.1
"581","2016-03-01",15.99
"582","2016-03-02",15.96
"583","2016-03-03",16.120001
"584","2016-03-04",16.110001
"585","2016-03-07",16.290001
"586","2016-03-08",16.620001
"587","2016-03-09",17.139999
"588","2016-03-10",17.18
"589","2016-03-11",17
"590","2016-03-14",17.6
"591","2016-03-15",17.51
"592","2016-03-16",17.6
"593","2016-03-17",17.450001
"594","2016-03-18",17.5
"595","2016-03-21",17.65
"596","2016-03-22",17.6
"597","2016-03-23",17.58
"598","2016-03-24",17.620001
"599","2016-03-28",17.26
"600","2016-03-29",17.549999
"601","2016-03-30",17.68
"602","2016-03-31",17.309999
"603","2016-04-01",17.18
"604","2016-04-04",17.17
"605","2016-04-05",17.120001
"606","2016-04-06",17.42
"607","2016-04-07",17.41
"608","2016-04-08",17.65
"609","2016-04-11",17.57
"610","2016-04-12",17.5
"611","2016-04-13",17.52
"612","2016-04-14",17.66
"613","2016-04-15",17.639999
"614","2016-04-18",17.51
"615","2016-04-19",17.51
"616","2016-04-20",17.66
"617","2016-04-21",17.51
"618","2016-04-22",17.700001
"619","2016-04-25",17.33
"620","2016-04-26",17.49
"621","2016-04-27",17.309999
"622","2016-04-28",17.42
"623","2016-04-29",17.4
"624","2016-05-02",17.450001
"625","2016-05-03",17.440001
"626","2016-05-04",17.23
"627","2016-05-05",17.190001
"628","2016-05-06",17.75
"629","2016-05-09",17.190001
"630","2016-05-10",17.16
"631","2016-05-11",16.93
"632","2016-05-12",16.57
"633","2016-05-13",16.93
"634","2016-05-16",16.67
"635","2016-05-17",16.629999
"636","2016-05-18",17.02
"637","2016-05-19",16.6
"638","2016-05-20",16.68
"639","2016-05-23",16.66
"640","2016-05-24",16.780001
"641","2016-05-25",16.879999
"642","2016-05-26",16.780001
"643","2016-05-27",16.6
"644","2016-05-31",16.82
"645","2016-06-01",17.309999
"646","2016-06-02",17.74
"647","2016-06-03",17.74
"648","2016-06-06",17.860001
"649","2016-06-07",17.870001
"650","2016-06-08",17.950001
"651","2016-06-09",17.950001
"652","2016-06-10",17.959999
"653","2016-06-13",17.84
"654","2016-06-14",17.84
"655","2016-06-15",17.790001
"656","2016-06-16",17.790001
"657","2016-06-17",17.860001
"658","2016-06-20",18.049999
"659","2016-06-21",18.030001
"660","2016-06-22",18.049999
"661","2016-06-23",17.940001
"662","2016-06-24",17.950001
"663","2016-06-27",17.65
"664","2016-06-28",18.26
"665","2016-06-29",18.309999
"666","2016-06-30",18.34
"667","2016-07-01",18.299999
"668","2016-07-05",18.25
"669","2016-07-06",18.379999
"670","2016-07-07",18.58
"671","2016-07-08",18.690001
"672","2016-07-11",18.67
"673","2016-07-12",18.67
"674","2016-07-13",18.690001
"675","2016-07-14",18.690001
"676","2016-07-15",18.700001
"677","2016-07-18",18.690001
"678","2016-07-19",18.76
"679","2016-07-20",19.16
"680","2016-07-21",19.110001
"681","2016-07-22",18.85
"682","2016-07-25",18.809999
"683","2016-07-26",18.84
"684","2016-07-27",18.809999
"685","2016-07-28",19.120001
"686","2016-07-29",18.610001
"687","2016-08-01",18.780001
"688","2016-08-02",18.780001
"689","2016-08-03",18.75
"690","2016-08-04",19.059999
"691","2016-08-05",19.190001
"692","2016-08-08",18.799999
"693","2016-08-09",18.49
"694","2016-08-10",18.74
"695","2016-08-11",18.690001
"696","2016-08-12",18.809999
"697","2016-08-15",18.860001
"698","2016-08-16",18.950001
"699","2016-08-17",19.129999
"700","2016-08-18",19.049999
"701","2016-08-19",18.9
"702","2016-08-22",18.879999
"703","2016-08-23",18.950001
"704","2016-08-24",18.83
"705","2016-08-25",18.76
"706","2016-08-26",18.860001
"707","2016-08-29",18.530001
"708","2016-08-30",18.440001
"709","2016-08-31",18.48
"710","2016-09-01",18.43
"711","2016-09-02",18.49
"712","2016-09-06",18.6
"713","2016-09-07",18.65
"714","2016-09-08",18.52
"715","2016-09-09",18.59
"716","2016-09-12",18.360001
"717","2016-09-13",18.5
"718","2016-09-14",18.43
"719","2016-09-15",18.469999
"720","2016-09-16",18.75
"721","2016-09-19",18.780001
"722","2016-09-20",18.690001
"723","2016-09-21",18.75
"724","2016-09-22",18.84
"725","2016-09-23",18.41
"726","2016-09-26",18.42
"727","2016-09-27",18.540001
"728","2016-09-28",18.6
"729","2016-09-29",18.700001
"730","2016-09-30",18.67
"731","2016-10-03",18.43
"732","2016-10-04",18.4
"733","2016-10-05",18.73
"734","2016-10-06",18.530001
"735","2016-10-07",18.32
"736","2016-10-10",18.639999
"737","2016-10-11",18.32
"738","2016-10-12",18.4
"739","2016-10-13",18.58
"740","2016-10-14",18.620001
"741","2016-10-17",18.25
"742","2016-10-18",18.1
"743","2016-10-19",18.290001
"744","2016-10-20",18.18
"745","2016-10-21",18.15
"746","2016-10-24",18.610001
"747","2016-10-25",18.65
"748","2016-10-26",18.65
"749","2016-10-27",18.450001
"750","2016-10-28",18.23
"751","2016-10-31",18.24
"752","2016-11-01",18.450001
"753","2016-11-02",18.299999
"754","2016-11-03",18.01
"755","2016-11-04",18.09
"756","2016-11-07",17.9
"757","2016-11-08",17.93
"758","2016-11-09",17.860001
"759","2016-11-10",17.76
"760","2016-11-11",18.799999
"761","2016-11-14",18.200001
"762","2016-11-15",18.27
"763","2016-11-16",18.049999
"764","2016-11-17",18.549999
"765","2016-11-18",18.110001
"766","2016-11-21",18.27
"767","2016-11-22",18.190001
"768","2016-11-23",18.780001
"769","2016-11-25",18.77
"770","2016-11-28",18.77
"771","2016-11-29",18.790001
"772","2016-11-30",18.540001
"773","2016-12-01",18.4
"774","2016-12-02",18.65
"775","2016-12-05",18.9
"776","2016-12-06",18.9
"777","2016-12-07",18.610001
"778","2016-12-08",18.65
"779","2016-12-09",18.799999
"780","2016-12-12",18.459999
"781","2016-12-13",18.68
"782","2016-12-14",18.540001
"783","2016-12-15",18.59
"784","2016-12-16",18.780001
"785","2016-12-19",18.889999
"786","2016-12-20",18.860001
"787","2016-12-21",18.889999
"788","2016-12-22",18.76
"789","2016-12-23",18.950001
"790","2016-12-27",18.549999
"791","2016-12-28",18.469999
"792","2016-12-29",18.51
"793","2016-12-30",18.690001
"794","2017-01-03",18.950001
"795","2017-01-04",19.02
"796","2017-01-05",19.389999
"797","2017-01-06",19.049999
"798","2017-01-09",19.15
"799","2017-01-10",19.309999
"800","2017-01-11",19.42
"801","2017-01-12",19.450001
"802","2017-01-13",19.35
"803","2017-01-17",19.389999
"804","2017-01-18",19.209999
"805","2017-01-19",19.200001
"806","2017-01-20",19.459999
"807","2017-01-23",19.32
"808","2017-01-24",19.42
"809","2017-01-25",19.549999
"810","2017-01-26",19.389999
"811","2017-01-27",19.379999
"812","2017-01-30",19.540001
"813","2017-01-31",19.75
"814","2017-02-01",19.530001
"815","2017-02-02",19.889999
"816","2017-02-03",19.549999
"817","2017-02-06",19.889999
"818","2017-02-07",19.809999
"819","2017-02-08",19.450001
"820","2017-02-09",19.700001
"821","2017-02-10",19.549999
"822","2017-02-13",19.360001
"823","2017-02-14",19.58
"824","2017-02-15",19.73
"825","2017-02-16",19.58
"826","2017-02-17",19.790001
"827","2017-02-21",19.530001
"828","2017-02-22",19.83
"829","2017-02-23",19.799999
"830","2017-02-24",19.77
"831","2017-02-27",19.75
"832","2017-02-28",19.76
"833","2017-03-01",19.91
"834","2017-03-02",20.17
"835","2017-03-03",19.98
"836","2017-03-06",20.08
"837","2017-03-07",20.040001
"838","2017-03-08",20
"839","2017-03-09",19.809999
"840","2017-03-10",19.99
"841","2017-03-13",19.889999
"842","2017-03-14",19.75
"843","2017-03-15",19.639999
"844","2017-03-16",19.91
"845","2017-03-17",19.969999
"846","2017-03-20",19.620001
"847","2017-03-21",19.200001
"848","2017-03-22",19.360001
"849","2017-03-23",19.16
"850","2017-03-24",19.1
"851","2017-03-27",19.639999
"852","2017-03-28",19.799999
"853","2017-03-29",20
"854","2017-03-30",19.959999
"855","2017-03-31",20.16
"856","2017-04-03",19.91
"857","2017-04-04",19.639999
"858","2017-04-05",19.969999
"859","2017-04-06",20
"860","2017-04-07",19.93
"861","2017-04-10",19.68
"862","2017-04-11",19.629999
"863","2017-04-12",19.98
"864","2017-04-13",19.809999
"865","2017-04-17",19.99
"866","2017-04-18",19.99
"867","2017-04-19",20
"868","2017-04-20",20.07
"869","2017-04-21",20.08
"870","2017-04-24",19.98
"871","2017-04-25",19.98
"872","2017-04-26",19.91
"873","2017-04-27",20.08
"874","2017-04-28",19.969999
"875","2017-05-01",19.969999
"876","2017-05-02",20
"877","2017-05-03",20.01
"878","2017-05-04",19.91
"879","2017-05-05",20.139999
"880","2017-05-08",19.969999
"881","2017-05-09",19.879999
"882","2017-05-10",19.98
"883","2017-05-11",19.91
"884","2017-05-12",19.91
"885","2017-05-15",20.08
"886","2017-05-16",20.01
"887","2017-05-17",19.959999
"888","2017-05-18",19.98
"889","2017-05-19",20
"890","2017-05-22",19.969999
"891","2017-05-23",19.969999
"892","2017-05-24",19.98
"893","2017-05-25",20
"894","2017-05-26",19.959999
"895","2017-05-30",19.82
"896","2017-05-31",20
"897","2017-06-01",19.99
"898","2017-06-02",19.9
"899","2017-06-05",19.99
"900","2017-06-06",20
"901","2017-06-07",20
"902","2017-06-08",20.049999
"903","2017-06-09",19.969999
"904","2017-06-12",19.950001
"905","2017-06-13",20
"906","2017-06-14",20.139999
"907","2017-06-15",20.209999
"908","2017-06-16",19.92
"909","2017-06-19",19.92
"910","2017-06-20",19.969999
"911","2017-06-21",20.01
"912","2017-06-22",19.98
"913","2017-06-23",19.950001
"914","2017-06-26",20.120001
"915","2017-06-27",20.01
"916","2017-06-28",20.280001
"917","2017-06-29",20.200001
"918","2017-06-30",20.4
"919","2017-07-03",20.219999
"920","2017-07-05",20.41
"921","2017-07-06",20
"922","2017-07-07",20.110001
"923","2017-07-10",20.23
"924","2017-07-11",20.059999
"925","2017-07-12",20.1
"926","2017-07-13",20.299999
"927","2017-07-14",20.32
"928","2017-07-17",20.49
"929","2017-07-18",20.5
"930","2017-07-19",20.5
"931","2017-07-20",20.5
"932","2017-07-21",20.280001
"933","2017-07-24",20.459999
"934","2017-07-25",20.6
"935","2017-07-26",20.549999
"936","2017-07-27",20.4
"937","2017-07-28",20.59
"938","2017-07-31",20.41
"939","2017-08-01",20.540001
"940","2017-08-02",20.57
"941","2017-08-03",20.26
"942","2017-08-04",20.4
"943","2017-08-07",20.58
"944","2017-08-08",20.58
"945","2017-08-09",20.530001
"946","2017-08-10",20.24
"947","2017-08-11",20.299999
"948","2017-08-14",20.34
"949","2017-08-15",20.35
"950","2017-08-16",20.379999
"951","2017-08-17",20.35
"952","2017-08-18",20.01
"953","2017-08-21",20.049999
"954","2017-08-22",20.1
"955","2017-08-23",20.23
"956","2017-08-24",20.15
"957","2017-08-25",20.200001
"958","2017-08-28",20.25
"959","2017-08-29",20.290001
"960","2017-08-30",20.23
"961","2017-08-31",20.200001
"962","2017-09-01",20.719999
"963","2017-09-05",20.209999
"964","2017-09-06",20.219999
"965","2017-09-07",20.120001
"966","2017-09-08",20.129999
"967","2017-09-11",20.27
"968","2017-09-12",20.4
"969","2017-09-13",20.450001
"970","2017-09-14",20.389999
"971","2017-09-15",20.459999
"972","2017-09-18",20.450001
"973","2017-09-19",20.690001
"974","2017-09-20",20.34
"975","2017-09-21",20.35
"976","2017-09-22",20.18
