"","date","VIVE"
"99","2010-09-21",4800
"100","2010-09-22",4800
"101","2010-09-23",6800
"102","2010-09-24",6480
"103","2010-09-27",6560
"104","2010-09-28",6560
"105","2010-09-29",8800
"106","2010-09-30",10400
"107","2010-10-01",12000
"108","2010-10-04",12000
"109","2010-10-05",12000
"110","2010-10-06",12000
"111","2010-10-07",9600
"112","2010-10-08",9600
"113","2010-10-11",8000
"114","2010-10-12",8000
"115","2010-10-13",8000
"116","2010-10-14",8000
"117","2010-10-15",8000
"118","2010-10-18",8000
"119","2010-10-19",8000
"120","2010-10-20",8000
"121","2010-10-21",8800
"122","2010-10-22",8000
"123","2010-10-25",8400
"124","2010-10-26",8400
"125","2010-10-27",8400
"126","2010-10-28",8400
"127","2010-10-29",11200
"128","2010-11-01",9600
"129","2010-11-02",12800
"130","2010-11-03",11200
"131","2010-11-04",9600
"132","2010-11-05",9600
"133","2010-11-08",9600
"134","2010-11-09",8000
"135","2010-11-10",9600
"136","2010-11-11",7200
"137","2010-11-12",9600
"138","2010-11-15",8000
"139","2010-11-16",8000
"140","2010-11-17",8000
"141","2010-11-18",8000
"142","2010-11-19",8000
"143","2010-11-22",8000
"144","2010-11-23",8000
"145","2010-11-24",8000
"146","2010-11-26",8000
"147","2010-11-29",6400
"148","2010-11-30",6480
"149","2010-12-01",6480
"150","2010-12-02",6560
"151","2010-12-03",5680
"152","2010-12-06",6400
"153","2010-12-07",5600
"154","2010-12-08",5600
"155","2010-12-09",5600
"156","2010-12-10",6560
"157","2010-12-13",5600
"158","2010-12-14",5200
"159","2010-12-15",5200
"160","2010-12-16",5440
"161","2010-12-17",5200
"162","2010-12-20",7200
"163","2010-12-21",5200
"164","2010-12-22",5200
"165","2010-12-23",5200
"166","2010-12-27",4880
"167","2010-12-28",4880
"168","2010-12-29",4960
"169","2010-12-30",5280
"170","2010-12-31",5280
"171","2011-01-03",6000
"172","2011-01-04",6000
"173","2011-01-05",6000
"174","2011-01-06",6000
"175","2011-01-07",7120
"176","2011-01-10",6000
"177","2011-01-11",6000
"178","2011-01-12",6000
"179","2011-01-13",6000
"180","2011-01-14",6000
"181","2011-01-18",6000
"182","2011-01-19",4800
"183","2011-01-20",6000
"184","2011-01-21",4880
"185","2011-01-24",5600
"186","2011-01-25",5600
"187","2011-01-26",4960
"188","2011-01-27",5200
"189","2011-01-28",4800
"190","2011-01-31",6400
"191","2011-02-01",5280
"192","2011-02-02",5280
"193","2011-02-03",8800
"194","2011-02-04",6000
"195","2011-02-07",7600
"196","2011-02-08",6080
"197","2011-02-09",6080
"198","2011-02-10",7200
"199","2011-02-11",7200
"200","2011-02-14",6080
"201","2011-02-15",6080
"202","2011-02-16",6080
"203","2011-02-17",6080
"204","2011-02-18",6080
"205","2011-02-22",7280
"206","2011-02-23",9600
"207","2011-02-24",9200
"208","2011-02-25",9600
"209","2011-02-28",7200
"210","2011-03-01",9200
"211","2011-03-02",10400
"212","2011-03-03",9600
"213","2011-03-04",12000
"214","2011-03-07",10000
"215","2011-03-08",7760
"216","2011-03-09",11200
"217","2011-03-10",11200
"218","2011-03-11",12800
"219","2011-03-14",9600
"220","2011-03-15",9600
"221","2011-03-16",9680
"222","2011-03-17",9760
"223","2011-03-18",9600
"224","2011-03-21",11520
"225","2011-03-22",10000
"226","2011-03-23",11600
"227","2011-03-24",11600
"228","2011-03-25",13600
"229","2011-03-28",12400
"230","2011-03-29",11200
"231","2011-03-30",13600
"232","2011-03-31",13600
"233","2011-04-01",15200
"234","2011-04-04",19200
"235","2011-04-05",13200
"236","2011-04-06",11200
"237","2011-04-07",11200
"238","2011-04-08",11200
"239","2011-04-11",14400
"240","2011-04-12",11440
"241","2011-04-13",14400
"242","2011-04-14",12000
"243","2011-04-15",14400
"244","2011-04-18",12000
"245","2011-04-19",11840
"246","2011-04-20",12000
"247","2011-04-21",13760
"248","2011-04-25",13600
"249","2011-04-26",12080
"250","2011-04-27",13280
"251","2011-04-28",12080
"252","2011-04-29",12080
"253","2011-05-02",12080
"254","2011-05-03",12080
"255","2011-05-04",12080
"256","2011-05-05",12000
"257","2011-05-06",12000
"258","2011-05-09",12000
"259","2011-05-10",12000
"260","2011-05-11",12000
"261","2011-05-12",12000
"262","2011-05-13",12000
"263","2011-05-16",12000
"264","2011-05-17",12000
"265","2011-05-18",12000
"266","2011-05-19",12000
"267","2011-05-20",12800
"268","2011-05-23",12000
"269","2011-05-24",12000
"270","2011-05-25",12000
"271","2011-05-26",11200
"272","2011-05-27",11200
"273","2011-05-31",10400
"274","2011-06-01",10400
"275","2011-06-02",10480
"276","2011-06-03",10480
"277","2011-06-06",10480
"278","2011-06-07",10480
"279","2011-06-08",10400
"280","2011-06-09",10400
"281","2011-06-10",10400
"282","2011-06-13",10400
"283","2011-06-14",10640
"284","2011-06-15",10400
"285","2011-06-16",10400
"286","2011-06-17",10400
"287","2011-06-20",10400
"288","2011-06-21",9600
"289","2011-06-22",9600
"290","2011-06-23",9600
"291","2011-06-24",9600
"292","2011-06-27",11200
"293","2011-06-28",11200
"294","2011-06-29",11200
"295","2011-06-30",11200
"296","2011-07-01",11200
"297","2011-07-05",9600
"298","2011-07-06",9600
"299","2011-07-07",9600
"300","2011-07-08",11200
"301","2011-07-11",9600
"302","2011-07-12",9600
"303","2011-07-13",9600
"304","2011-07-14",9600
"305","2011-07-15",8800
"306","2011-07-18",8800
"307","2011-07-19",8800
"308","2011-07-20",8800
"309","2011-07-21",8800
"310","2011-07-22",8800
"311","2011-07-25",7200
"312","2011-07-26",8800
"313","2011-07-27",8800
"314","2011-07-28",8800
"315","2011-07-29",8800
"316","2011-08-01",8800
"317","2011-08-02",8800
"318","2011-08-03",8800
"319","2011-08-04",7200
"320","2011-08-05",7200
"321","2011-08-08",5600
"322","2011-08-09",9600
"323","2011-08-10",9360
"324","2011-08-11",9360
"325","2011-08-12",9360
"326","2011-08-15",7200
"327","2011-08-16",7200
"328","2011-08-17",7200
"329","2011-08-18",12800
"330","2011-08-19",8400
"331","2011-08-22",8400
"332","2011-08-23",6400
"333","2011-08-24",6400
"334","2011-08-25",6400
"335","2011-08-26",12320
"336","2011-08-29",9200
"337","2011-08-30",9200
"338","2011-08-31",9200
"339","2011-09-01",12000
"340","2011-09-02",11120
"341","2011-09-06",11120
"342","2011-09-07",11120
"343","2011-09-08",9600
"344","2011-09-09",10400
"345","2011-09-12",9280
"346","2011-09-13",9280
"347","2011-09-14",9280
"348","2011-09-15",9280
"349","2011-09-16",11120
"350","2011-09-19",9280
"351","2011-09-20",9280
"352","2011-09-21",9280
"353","2011-09-22",9280
"354","2011-09-23",9280
"355","2011-09-26",9280
"356","2011-09-27",9280
"357","2011-09-28",9280
"358","2011-09-29",9280
"359","2011-09-30",11600
"360","2011-10-03",9600
"361","2011-10-04",9200
"362","2011-10-05",11200
"363","2011-10-06",11200
"364","2011-10-07",9200
"365","2011-10-10",11200
"366","2011-10-11",8000
"367","2011-10-12",8800
"368","2011-10-13",9200
"369","2011-10-14",13200
"370","2011-10-17",12000
"371","2011-10-18",13600
"372","2011-10-19",13920
"373","2011-10-20",12880
"374","2011-10-21",12880
"375","2011-10-24",12880
"376","2011-10-25",12880
"377","2011-10-26",13200
"378","2011-10-27",13200
"379","2011-10-28",12000
"380","2011-10-31",13200
"381","2011-11-01",13200
"382","2011-11-02",14400
"383","2011-11-03",14480
"384","2011-11-04",16000
"385","2011-11-07",15200
"386","2011-11-08",14400
"387","2011-11-09",14400
"388","2011-11-10",16000
"389","2011-11-11",12800
"390","2011-11-14",14400
"391","2011-11-15",12080
"392","2011-11-16",12080
"393","2011-11-17",12080
"394","2011-11-18",12160
"395","2011-11-21",12080
"396","2011-11-22",12080
"397","2011-11-23",12080
"398","2011-11-25",12080
"399","2011-11-28",11280
"400","2011-11-29",11280
"401","2011-11-30",12000
"402","2011-12-01",12000
"403","2011-12-02",12000
"404","2011-12-05",11280
"405","2011-12-06",11280
"406","2011-12-07",11280
"407","2011-12-08",11200
"408","2011-12-09",11200
"409","2011-12-12",9680
"410","2011-12-13",9600
"411","2011-12-14",9600
"412","2011-12-15",9600
"413","2011-12-16",10400
"414","2011-12-19",10400
"415","2011-12-20",10000
"416","2011-12-21",8400
"417","2011-12-22",8800
"418","2011-12-23",10400
"419","2011-12-27",9040
"420","2011-12-28",8800
"421","2011-12-29",8480
"422","2011-12-30",8400
"423","2012-01-03",8800
"424","2012-01-04",8400
"425","2012-01-05",8400
"426","2012-01-06",10400
"427","2012-01-09",10400
"428","2012-01-10",10400
"429","2012-01-11",10400
"430","2012-01-12",10400
"431","2012-01-13",11600
"432","2012-01-17",11600
"433","2012-01-18",8800
"434","2012-01-19",8800
"435","2012-01-20",9200
"436","2012-01-23",9600
"437","2012-01-24",9600
"438","2012-01-25",9600
"439","2012-01-26",9280
"440","2012-01-27",9680
"441","2012-01-30",13600
"442","2012-01-31",15200
"443","2012-02-01",10160
"444","2012-02-02",10160
"445","2012-02-03",9760
"446","2012-02-06",10480
"447","2012-02-07",10480
"448","2012-02-08",10480
"449","2012-02-09",12000
"450","2012-02-10",13600
"451","2012-02-13",12400
"452","2012-02-14",12400
"453","2012-02-15",12400
"454","2012-02-16",14160
"455","2012-02-17",14160
"456","2012-02-21",14720
"457","2012-02-22",16000
"458","2012-02-23",20000
"459","2012-02-24",16000
"460","2012-02-27",20000
"461","2012-02-28",20800
"462","2012-02-29",25600
"463","2012-03-01",25600
"464","2012-03-02",25600
"465","2012-03-05",26400
"466","2012-03-06",28000
"467","2012-03-07",24800
"468","2012-03-08",24000
"469","2012-03-09",24000
"470","2012-03-12",24000
"471","2012-03-13",24000
"472","2012-03-14",21600
"473","2012-03-15",27200
"474","2012-03-16",27600
"475","2012-03-19",24000
"476","2012-03-20",24000
"477","2012-03-21",21600
"478","2012-03-22",20800
"479","2012-03-23",26400
"480","2012-03-26",26400
"481","2012-03-27",23440
"482","2012-03-28",23440
"483","2012-03-29",23440
"484","2012-03-30",26480
"485","2012-04-02",26480
"486","2012-04-03",26400
"487","2012-04-04",26400
"488","2012-04-05",24800
"489","2012-04-09",27600
"490","2012-04-10",24000
"491","2012-04-11",24000
"492","2012-04-12",24000
"493","2012-04-13",25600
"494","2012-04-16",26400
"495","2012-04-17",24000
"496","2012-04-18",24000
"497","2012-04-19",24000
"498","2012-04-20",24000
"499","2012-04-23",20000
"500","2012-04-24",26240
"501","2012-04-25",20000
"502","2012-04-26",20000
"503","2012-04-27",20000
"504","2012-04-30",25600
"505","2012-05-01",24000
"506","2012-05-02",20000
"507","2012-05-03",26000
"508","2012-05-04",20000
"509","2012-05-07",20000
"510","2012-05-08",20000
"511","2012-05-09",20000
"512","2012-05-10",12800
"513","2012-05-11",12800
"514","2012-05-14",13600
"515","2012-05-15",13600
"516","2012-05-16",13600
"517","2012-05-17",13600
"518","2012-05-18",15600
"519","2012-05-21",13600
"520","2012-05-22",13600
"521","2012-05-23",13600
"522","2012-05-24",13600
"523","2012-05-25",13600
"524","2012-05-29",13600
"525","2012-05-30",13600
"526","2012-05-31",13600
"527","2012-06-01",13200
"528","2012-06-04",13200
"529","2012-06-05",13200
"530","2012-06-06",13600
"531","2012-06-07",13600
"532","2012-06-08",20800
"533","2012-06-11",20800
"534","2012-06-12",20000
"535","2012-06-13",20000
"536","2012-06-14",20000
"537","2012-06-15",20000
"538","2012-06-18",20000
"539","2012-06-19",19840
"540","2012-06-20",19840
"541","2012-06-21",19840
"542","2012-06-22",14800
"543","2012-06-25",15200
"544","2012-06-26",20000
"545","2012-06-27",14800
"546","2012-06-28",14800
"547","2012-06-29",14800
"548","2012-07-02",17600
"549","2012-07-03",19600
"550","2012-07-05",23200
"551","2012-07-06",23200
"552","2012-07-09",24000
"553","2012-07-10",20800
"554","2012-07-11",20800
"555","2012-07-12",24000
"556","2012-07-13",24000
"557","2012-07-16",20800
"558","2012-07-17",20800
"559","2012-07-18",14400
"560","2012-07-19",14400
"561","2012-07-20",22320
"562","2012-07-23",19840
"563","2012-07-24",18000
"564","2012-07-25",20000
"565","2012-07-26",16800
"566","2012-07-27",16800
"567","2012-07-30",16800
"568","2012-07-31",16800
"569","2012-08-01",16800
"570","2012-08-02",16800
"571","2012-08-03",18400
"572","2012-08-06",16000
"573","2012-08-07",16000
"574","2012-08-08",20000
"575","2012-08-09",16400
"576","2012-08-10",15200
"577","2012-08-13",15200
"578","2012-08-14",14800
"579","2012-08-15",12800
"580","2012-08-16",12800
"581","2012-08-17",12800
"582","2012-08-20",12800
"583","2012-08-21",12800
"584","2012-08-22",12800
"585","2012-08-23",16000
"586","2012-08-24",12800
"587","2012-08-27",16000
"588","2012-08-28",14000
"589","2012-08-29",12000
"590","2012-08-30",12000
"591","2012-08-31",12800
"592","2012-09-04",16800
"593","2012-09-05",20000
"594","2012-09-06",21600
"595","2012-09-07",24000
"596","2012-09-10",15200
"597","2012-09-11",16800
"598","2012-09-12",16800
"599","2012-09-13",20000
"600","2012-09-14",18000
"601","2012-09-17",14800
"602","2012-09-18",14800
"603","2012-09-19",14800
"604","2012-09-20",14800
"605","2012-09-21",14800
"606","2012-09-24",14800
"607","2012-09-25",14800
"608","2012-09-26",16000
"609","2012-09-27",16000
"610","2012-09-28",18000
"611","2012-10-01",16000
"612","2012-10-02",16000
"613","2012-10-03",16000
"614","2012-10-04",16000
"615","2012-10-05",15200
"616","2012-10-08",18000
"617","2012-10-09",15200
"618","2012-10-10",15200
"619","2012-10-11",15200
"620","2012-10-12",15200
"621","2012-10-15",15200
"622","2012-10-16",16240
"623","2012-10-17",16240
"624","2012-10-18",16240
"625","2012-10-19",16240
"626","2012-10-22",16240
"627","2012-10-23",16240
"628","2012-10-24",16000
"629","2012-10-25",15200
"630","2012-10-26",19200
"631","2012-10-31",15200
"632","2012-11-01",15200
"633","2012-11-02",14800
"634","2012-11-05",15200
"635","2012-11-06",14880
"636","2012-11-07",13840
"637","2012-11-08",14400
"638","2012-11-09",13600
"639","2012-11-12",13600
"640","2012-11-13",13600
"641","2012-11-14",13600
"642","2012-11-15",13600
"643","2012-11-16",13600
"644","2012-11-19",12800
"645","2012-11-20",12800
"646","2012-11-21",15200
"647","2012-11-23",15200
"648","2012-11-26",13600
"649","2012-11-27",14400
"650","2012-11-28",14400
"651","2012-11-29",12000
"652","2012-11-30",12000
"653","2012-12-03",12800
"654","2012-12-04",12000
"655","2012-12-05",11200
"656","2012-12-06",11200
"657","2012-12-07",11200
"658","2012-12-10",10400
"659","2012-12-11",11200
"660","2012-12-12",10400
"661","2012-12-13",10400
"662","2012-12-14",10800
"663","2012-12-17",12000
"664","2012-12-18",10400
"665","2012-12-19",10400
"666","2012-12-20",10400
"667","2012-12-21",11200
"668","2012-12-24",14400
"669","2012-12-26",12000
"670","2012-12-27",10480
"671","2012-12-28",10480
"672","2012-12-31",10400
"673","2013-01-02",10800
"674","2013-01-03",10800
"675","2013-01-04",10800
"676","2013-01-07",11600
"677","2013-01-08",12000
"678","2013-01-09",10800
"679","2013-01-10",12800
"680","2013-01-11",12800
"681","2013-01-14",12800
"682","2013-01-15",14800
"683","2013-01-16",11200
"684","2013-01-17",12000
"685","2013-01-18",12000
"686","2013-01-22",12800
"687","2013-01-23",12800
"688","2013-01-24",12000
"689","2013-01-25",12000
"690","2013-01-28",11280
"691","2013-01-29",12800
"692","2013-01-30",10400
"693","2013-01-31",10400
"694","2013-02-01",10400
"695","2013-02-04",10400
"696","2013-02-05",11200
"697","2013-02-06",10400
"698","2013-02-07",10400
"699","2013-02-08",14320
"700","2013-02-11",14320
"701","2013-02-12",12000
"702","2013-02-13",12800
"703","2013-02-14",16000
"704","2013-02-15",14800
"705","2013-02-19",13600
"706","2013-02-20",14400
"707","2013-02-21",11040
"708","2013-02-22",11040
"709","2013-02-25",12000
"710","2013-02-26",14400
"711","2013-02-27",13600
"712","2013-02-28",19200
"713","2013-03-01",16000
"714","2013-03-04",16000
"715","2013-03-05",16800
"716","2013-03-06",16000
"717","2013-03-07",16000
"718","2013-03-08",16800
"719","2013-03-11",16800
"720","2013-03-12",18800
"721","2013-03-13",17200
"722","2013-03-14",16800
"723","2013-03-15",16800
"724","2013-03-18",16000
"725","2013-03-19",14400
"726","2013-03-20",12080
"727","2013-03-21",12400
"728","2013-03-22",12800
"729","2013-03-25",13600
"730","2013-03-26",15600
"731","2013-03-27",15200
"732","2013-03-28",12800
"733","2013-04-01",17600
"734","2013-04-02",17600
"735","2013-04-03",14720
"736","2013-04-04",12800
"737","2013-04-05",14400
"738","2013-04-08",13920
"739","2013-04-09",12880
"740","2013-04-10",12800
"741","2013-04-11",14400
"742","2013-04-12",12640
"743","2013-04-15",12000
"744","2013-04-16",12160
"745","2013-04-17",12240
"746","2013-04-18",11200
"747","2013-04-19",10880
"748","2013-04-22",10400
"749","2013-04-23",10400
"750","2013-04-24",9680
"751","2013-04-25",10560
"752","2013-04-26",11040
"753","2013-04-29",10400
"754","2013-04-30",10320
"755","2013-05-01",10400
"756","2013-05-02",10400
"757","2013-05-03",10080
"758","2013-05-06",11120
"759","2013-05-07",12000
"760","2013-05-08",11120
"761","2013-05-09",10560
"762","2013-05-10",10880
"763","2013-05-13",10880
"764","2013-05-14",10640
"765","2013-05-15",11600
"766","2013-05-16",12320
"767","2013-05-17",11200
"768","2013-05-20",10880
"769","2013-05-21",10560
"770","2013-05-22",11120
"771","2013-05-23",10480
"772","2013-05-24",9200
"773","2013-05-28",9040
"774","2013-05-29",8880
"775","2013-05-30",8720
"776","2013-05-31",8800
"777","2013-06-03",8560
"778","2013-06-04",8000
"779","2013-06-05",7600
"780","2013-06-06",7440
"781","2013-06-07",8240
"782","2013-06-10",7920
"783","2013-06-11",7760
"784","2013-06-12",7520
"785","2013-06-13",8400
"786","2013-06-14",8320
"787","2013-06-17",8160
"788","2013-06-18",7600
"789","2013-06-19",8000
"790","2013-06-20",7360
"791","2013-06-21",7600
"792","2013-06-24",7360
"793","2013-06-25",7360
"794","2013-06-26",7360
"795","2013-06-27",7760
"796","2013-06-28",7360
"797","2013-07-01",7520
"798","2013-07-02",7200
"799","2013-07-03",7120
"800","2013-07-05",7200
"801","2013-07-08",7200
"802","2013-07-09",7200
"803","2013-07-10",7360
"804","2013-07-11",8160
"805","2013-07-12",7440
"806","2013-07-15",7520
"807","2013-07-16",6960
"808","2013-07-17",7040
"809","2013-07-18",7040
"810","2013-07-19",6960
"811","2013-07-22",6800
"812","2013-07-23",6800
"813","2013-07-24",6720
"814","2013-07-25",6800
"815","2013-07-26",6320
"816","2013-07-29",6400
"817","2013-07-30",6160
"818","2013-07-31",5760
"819","2013-08-01",6000
"820","2013-08-02",5920
"821","2013-08-05",5280
"822","2013-08-06",5440
"823","2013-08-07",5680
"824","2013-08-08",5600
"825","2013-08-09",5920
"826","2013-08-12",5600
"827","2013-08-13",5680
"828","2013-08-14",5600
"829","2013-08-15",5920
"830","2013-08-16",5600
"831","2013-08-19",5600
"832","2013-08-20",6800
"833","2013-08-21",8000
"834","2013-08-22",6640
"835","2013-08-23",6160
"836","2013-08-26",6400
"837","2013-08-27",5600
"838","2013-08-28",5440
"839","2013-08-29",5600
"840","2013-08-30",5600
"841","2013-09-03",5440
"842","2013-09-04",5440
"843","2013-09-05",5040
"844","2013-09-06",5760
"845","2013-09-09",5440
"846","2013-09-10",5600
"847","2013-09-11",5440
"848","2013-09-12",5360
"849","2013-09-13",5200
"850","2013-09-16",5600
"851","2013-09-17",5520
"852","2013-09-18",5440
"853","2013-09-19",4960
"854","2013-09-20",5440
"855","2013-09-23",5440
"856","2013-09-24",4880
"857","2013-09-25",5120
"858","2013-09-26",4880
"859","2013-09-27",4960
"860","2013-09-30",4720
"861","2013-10-01",4800
"862","2013-10-02",4640
"863","2013-10-03",4800
"864","2013-10-04",4640
"865","2013-10-07",4400
"866","2013-10-08",4320
"867","2013-10-09",4240
"868","2013-10-10",4240
"869","2013-10-11",4240
"870","2013-10-14",4320
"871","2013-10-15",4240
"872","2013-10-16",4240
"873","2013-10-17",4320
"874","2013-10-18",4480
"875","2013-10-21",4240
"876","2013-10-22",4240
"877","2013-10-23",4240
"878","2013-10-24",4240
"879","2013-10-25",4160
"880","2013-10-28",4000
"881","2013-10-29",4000
"882","2013-10-30",3680
"883","2013-10-31",3840
"884","2013-11-01",3920
"885","2013-11-04",3840
"886","2013-11-05",3600
"887","2013-11-06",3600
"888","2013-11-07",4000
"889","2013-11-08",4240
"890","2013-11-11",4240
"891","2013-11-12",4160
"892","2013-11-13",4240
"893","2013-11-14",4320
"894","2013-11-15",4080
"895","2013-11-18",4080
"896","2013-11-19",3840
"897","2013-11-20",3920
"898","2013-11-21",4240
"899","2013-11-22",4320
"900","2013-11-25",4000
"901","2013-11-26",4080
"902","2013-11-27",3920
"903","2013-11-29",4000
"904","2013-12-02",3840
"905","2013-12-03",3600
"906","2013-12-04",3920
"907","2013-12-05",3840
"908","2013-12-06",3840
"909","2013-12-09",3840
"910","2013-12-10",3680
"911","2013-12-11",3680
"912","2013-12-12",3680
"913","2013-12-13",3680
"914","2013-12-16",3280
"915","2013-12-17",3360
"916","2013-12-18",3360
"917","2013-12-19",3520
"918","2013-12-20",3520
"919","2013-12-23",3280
"920","2013-12-24",3200
"921","2013-12-26",3200
"922","2013-12-27",3120
"923","2013-12-30",2960
"924","2013-12-31",2880
"925","2014-01-02",3200
"926","2014-01-03",3440
"927","2014-01-06",3440
"928","2014-01-07",3440
"929","2014-01-08",3200
"930","2014-01-09",3280
"931","2014-01-10",3520
"932","2014-01-13",3760
"933","2014-01-14",3840
"934","2014-01-15",3680
"935","2014-01-16",3680
"936","2014-01-17",3680
"937","2014-01-21",3760
"938","2014-01-22",3600
"939","2014-01-23",3280
"940","2014-01-24",3360
"941","2014-01-27",3200
"942","2014-01-28",3520
"943","2014-01-29",3360
"944","2014-01-30",3200
"945","2014-01-31",3200
"946","2014-02-03",3120
"947","2014-02-04",3840
"948","2014-02-05",3360
"949","2014-02-06",3200
"950","2014-02-07",3440
"951","2014-02-10",3440
"952","2014-02-11",3440
"953","2014-02-12",3600
"954","2014-02-13",3840
"955","2014-02-14",4000
"956","2014-02-18",3440
"957","2014-02-19",3680
"958","2014-02-20",3200
"959","2014-02-21",3360
"960","2014-02-24",3280
"961","2014-02-25",3360
"962","2014-02-26",3280
"963","2014-02-27",3840
"964","2014-02-28",3440
"965","2014-03-03",3520
"966","2014-03-04",3280
"967","2014-03-05",3520
"968","2014-03-06",3440
"969","2014-03-07",3840
"970","2014-03-10",3360
"971","2014-03-11",3440
"972","2014-03-12",3440
"973","2014-03-13",3200
"974","2014-03-14",3040
"975","2014-03-17",3040
"976","2014-03-18",3200
"977","2014-03-19",3040
"978","2014-03-20",3040
"979","2014-03-21",3040
"980","2014-03-24",2960
"981","2014-03-25",3120
"982","2014-03-26",3200
"983","2014-03-27",3200
"984","2014-03-28",3360
"985","2014-03-31",3040
"986","2014-04-01",3200
"987","2014-04-02",3360
"988","2014-04-03",3040
"989","2014-04-04",3040
"990","2014-04-07",3120
"991","2014-04-08",3200
"992","2014-04-09",3040
"993","2014-04-10",3200
"994","2014-04-11",3040
"995","2014-04-14",2960
"996","2014-04-15",2880
"997","2014-04-16",2640
"998","2014-04-17",2800
"999","2014-04-21",2960
"1000","2014-04-22",3040
"1001","2014-04-23",2960
"1002","2014-04-24",2800
"1003","2014-04-25",2800
"1004","2014-04-28",2800
"1005","2014-04-29",2800
"1006","2014-04-30",2800
"1007","2014-05-01",2640
"1008","2014-05-02",2480
"1009","2014-05-05",2560
"1010","2014-05-06",2800
"1011","2014-05-07",2560
"1012","2014-05-08",2560
"1013","2014-05-09",2400
"1014","2014-05-12",2240
"1015","2014-05-13",2160
"1016","2014-05-14",2160
"1017","2014-05-15",1040
"1018","2014-05-16",560
"1019","2014-05-19",560
"1020","2014-05-20",640
"1021","2014-05-21",640
"1022","2014-05-22",640
"1023","2014-05-23",560
"1024","2014-05-27",560
"1025","2014-05-28",560
"1026","2014-05-29",560
"1027","2014-05-30",560
"1028","2014-06-02",560
"1029","2014-06-03",560
"1030","2014-06-04",560
"1031","2014-06-05",560
"1032","2014-06-06",560
"1033","2014-06-09",1040
"1034","2014-06-10",1280
"1035","2014-06-11",1360
"1036","2014-06-12",880
"1037","2014-06-13",800
"1038","2014-06-16",800
"1039","2014-06-17",800
"1040","2014-06-18",880
"1041","2014-06-19",880
"1042","2014-06-20",800
"1043","2014-06-23",800
"1044","2014-06-24",800
"1045","2014-06-25",800
"1046","2014-06-26",800
"1047","2014-06-27",640
"1048","2014-06-30",800
"1049","2014-07-01",800
"1050","2014-07-02",800
"1051","2014-07-03",800
"1052","2014-07-07",800
"1053","2014-07-08",720
"1054","2014-07-09",720
"1055","2014-07-10",720
"1056","2014-07-11",720
"1057","2014-07-14",640
"1058","2014-07-15",720
"1059","2014-07-16",720
"1060","2014-07-17",800
"1061","2014-07-18",800
"1062","2014-07-21",800
"1063","2014-07-22",560
"1064","2014-07-23",640
"1065","2014-07-24",640
"1066","2014-07-25",480
"1067","2014-07-28",400
"1068","2014-07-29",640
"1069","2014-07-30",560
"1070","2014-07-31",640
"1071","2014-08-01",720
"1072","2014-08-04",560
"1073","2014-08-05",720
