"","date","BBW"
"207","2007-10-26",18.84
"208","2007-10-29",18.57
"209","2007-10-30",18.860001
"210","2007-10-31",19.4
"211","2007-11-01",18.82
"212","2007-11-02",18.639999
"213","2007-11-05",16.9
"214","2007-11-06",16.67
"215","2007-11-07",15.87
"216","2007-11-08",16.200001
"217","2007-11-09",15.93
"218","2007-11-12",16.620001
"219","2007-11-13",17.280001
"220","2007-11-14",16.379999
"221","2007-11-15",16
"222","2007-11-16",15.75
"223","2007-11-19",15.23
"224","2007-11-20",15.04
"225","2007-11-21",15.05
"226","2007-11-23",15.51
"227","2007-11-26",14.83
"228","2007-11-27",14.66
"229","2007-11-28",14.69
"230","2007-11-29",15.29
"231","2007-11-30",15.77
"232","2007-12-03",15.57
"233","2007-12-04",15.31
"234","2007-12-05",15.55
"235","2007-12-06",16.09
"236","2007-12-07",15.64
"237","2007-12-10",16.08
"238","2007-12-11",15.6
"239","2007-12-12",15.17
"240","2007-12-13",14.7
"241","2007-12-14",14
"242","2007-12-17",14.34
"243","2007-12-18",14.9
"244","2007-12-19",14.49
"245","2007-12-20",15.11
"246","2007-12-21",15
"247","2007-12-24",14.71
"248","2007-12-26",14.89
"249","2007-12-27",14.3
"250","2007-12-28",14.52
"251","2007-12-31",13.95
"252","2008-01-02",13.68
"253","2008-01-03",12.76
"254","2008-01-04",11.9
"255","2008-01-07",12.35
"256","2008-01-08",12.26
"257","2008-01-09",12.46
"258","2008-01-10",12.57
"259","2008-01-11",12.33
"260","2008-01-14",12.14
"261","2008-01-15",12.02
"262","2008-01-16",12.08
"263","2008-01-17",12.01
"264","2008-01-18",11.72
"265","2008-01-22",11.55
"266","2008-01-23",12.25
"267","2008-01-24",13.79
"268","2008-01-25",13.51
"269","2008-01-28",13.96
"270","2008-01-29",13.61
"271","2008-01-30",13.11
"272","2008-01-31",13.63
"273","2008-02-01",13.9
"274","2008-02-04",13.96
"275","2008-02-05",12.94
"276","2008-02-06",12.71
"277","2008-02-07",12.76
"278","2008-02-08",12.5
"279","2008-02-11",12.12
"280","2008-02-12",12.92
"281","2008-02-13",13
"282","2008-02-14",10.34
"283","2008-02-15",11
"284","2008-02-19",11.48
"285","2008-02-20",10.81
"286","2008-02-21",10.9
"287","2008-02-22",10.92
"288","2008-02-25",11.37
"289","2008-02-26",12.26
"290","2008-02-27",12.06
"291","2008-02-28",12.17
"292","2008-02-29",11.62
"293","2008-03-03",11.58
"294","2008-03-04",11.96
"295","2008-03-05",12.15
"296","2008-03-06",11.55
"297","2008-03-07",11.05
"298","2008-03-10",10.94
"299","2008-03-11",8.96
"300","2008-03-12",8.54
"301","2008-03-13",8.5
"302","2008-03-14",8.16
"303","2008-03-17",8.21
"304","2008-03-18",8.97
"305","2008-03-19",8.4
"306","2008-03-20",8.84
"307","2008-03-24",9.55
"308","2008-03-25",9.59
"309","2008-03-26",9.45
"310","2008-03-27",9.29
"311","2008-03-28",9.03
"312","2008-03-31",9.09
"313","2008-04-01",9.88
"314","2008-04-02",9.51
"315","2008-04-03",9.09
"316","2008-04-04",9.4
"317","2008-04-07",9.06
"318","2008-04-08",8.91
"319","2008-04-09",8.59
"320","2008-04-10",8.78
"321","2008-04-11",8.47
"322","2008-04-14",8.67
"323","2008-04-15",8.98
"324","2008-04-16",8.94
"325","2008-04-17",8.24
"326","2008-04-18",8.97
"327","2008-04-21",8.9
"328","2008-04-22",8.65
"329","2008-04-23",8.77
"330","2008-04-24",9
"331","2008-04-25",10.15
"332","2008-04-28",10.81
"333","2008-04-29",10.98
"334","2008-04-30",10.9
"335","2008-05-01",10.97
"336","2008-05-02",10.85
"337","2008-05-05",10.65
"338","2008-05-06",10.76
"339","2008-05-07",10.91
"340","2008-05-08",10.65
"341","2008-05-09",10.28
"342","2008-05-12",9.33
"343","2008-05-13",9.25
"344","2008-05-14",9.36
"345","2008-05-15",9.36
"346","2008-05-16",8.85
"347","2008-05-19",8.7
"348","2008-05-20",8.92
"349","2008-05-21",8.76
"350","2008-05-22",8.83
"351","2008-05-23",8.6
"352","2008-05-27",8.6
"353","2008-05-28",8.78
"354","2008-05-29",9.14
"355","2008-05-30",9.15
"356","2008-06-02",8.68
"357","2008-06-03",8.92
"358","2008-06-04",8.86
"359","2008-06-05",8.98
"360","2008-06-06",8.66
"361","2008-06-09",8.41
"362","2008-06-10",8.34
"363","2008-06-11",8.21
"364","2008-06-12",8.62
"365","2008-06-13",8.59
"366","2008-06-16",8.26
"367","2008-06-17",8.07
"368","2008-06-18",8.06
"369","2008-06-19",8.27
"370","2008-06-20",7.75
"371","2008-06-23",7.7
"372","2008-06-24",7.66
"373","2008-06-25",7.92
"374","2008-06-26",7.57
"375","2008-06-27",7.48
"376","2008-06-30",7.27
"377","2008-07-01",7.29
"378","2008-07-02",7.14
"379","2008-07-03",7.28
"380","2008-07-07",6.21
"381","2008-07-08",7.31
"382","2008-07-09",6.4
"383","2008-07-10",6.52
"384","2008-07-11",6.37
"385","2008-07-14",6.12
"386","2008-07-15",6.1
"387","2008-07-16",6.17
"388","2008-07-17",6.49
"389","2008-07-18",6.62
"390","2008-07-21",6.69
"391","2008-07-22",7.2
"392","2008-07-23",7.58
"393","2008-07-24",6.98
"394","2008-07-25",6.52
"395","2008-07-28",6.4
"396","2008-07-29",6.62
"397","2008-07-30",6.82
"398","2008-07-31",6.55
"399","2008-08-01",6.79
"400","2008-08-04",6.51
"401","2008-08-05",6.62
"402","2008-08-06",6.62
"403","2008-08-07",6.43
"404","2008-08-08",6.73
"405","2008-08-11",6.9
"406","2008-08-12",6.9
"407","2008-08-13",6.99
"408","2008-08-14",7.28
"409","2008-08-15",7.28
"410","2008-08-18",7.19
"411","2008-08-19",6.98
"412","2008-08-20",7
"413","2008-08-21",6.88
"414","2008-08-22",7.07
"415","2008-08-25",6.83
"416","2008-08-26",6.9
"417","2008-08-27",7.5
"418","2008-08-28",7.49
"419","2008-08-29",7.42
"420","2008-09-02",7.24
"421","2008-09-03",7.51
"422","2008-09-04",7.54
"423","2008-09-05",7.49
"424","2008-09-08",7.85
"425","2008-09-09",7.62
"426","2008-09-10",8.06
"427","2008-09-11",8
"428","2008-09-12",7.86
"429","2008-09-15",7.39
"430","2008-09-16",7.34
"431","2008-09-17",7.05
"432","2008-09-18",7.39
"433","2008-09-19",8.32
"434","2008-09-22",8.22
"435","2008-09-23",7.86
"436","2008-09-24",7.69
"437","2008-09-25",7.71
"438","2008-09-26",8.03
"439","2008-09-29",7.46
"440","2008-09-30",7.28
"441","2008-10-01",7.03
"442","2008-10-02",6.57
"443","2008-10-03",6.32
"444","2008-10-06",6.11
"445","2008-10-07",5.84
"446","2008-10-08",5.67
"447","2008-10-09",4.96
"448","2008-10-10",5.14
"449","2008-10-13",5.5
"450","2008-10-14",5.33
"451","2008-10-15",4.78
"452","2008-10-16",4.82
"453","2008-10-17",4.88
"454","2008-10-20",5.29
"455","2008-10-21",4.92
"456","2008-10-22",4.72
"457","2008-10-23",4.9
"458","2008-10-24",4.64
"459","2008-10-27",3.95
"460","2008-10-28",4.25
"461","2008-10-29",4.41
"462","2008-10-30",4.89
"463","2008-10-31",5.2
"464","2008-11-03",4.98
"465","2008-11-04",4.72
"466","2008-11-05",4.31
"467","2008-11-06",4.12
"468","2008-11-07",3.97
"469","2008-11-10",3.88
"470","2008-11-11",3.96
"471","2008-11-12",3.69
"472","2008-11-13",4.15
"473","2008-11-14",3.92
"474","2008-11-17",3.68
"475","2008-11-18",3.51
"476","2008-11-19",3.13
"477","2008-11-20",3.33
"478","2008-11-21",3.69
"479","2008-11-24",4.02
"480","2008-11-25",4.17
"481","2008-11-26",4.4
"482","2008-11-28",4.45
"483","2008-12-01",3.58
"484","2008-12-02",3.94
"485","2008-12-03",3.78
"486","2008-12-04",3.84
"487","2008-12-05",4.17
"488","2008-12-08",4.91
"489","2008-12-09",4.1
"490","2008-12-10",4.34
"491","2008-12-11",4.07
"492","2008-12-12",4.3
"493","2008-12-15",4
"494","2008-12-16",4
"495","2008-12-17",4.05
"496","2008-12-18",4.19
"497","2008-12-19",4.35
"498","2008-12-22",4.05
"499","2008-12-23",3.64
"500","2008-12-24",3.57
"501","2008-12-26",3.63
"502","2008-12-29",3.81
"503","2008-12-30",4.29
"504","2008-12-31",4.86
"505","2009-01-02",4.66
"506","2009-01-05",4.91
"507","2009-01-06",5.19
"508","2009-01-07",4.84
"509","2009-01-08",5.11
"510","2009-01-09",4.96
"511","2009-01-12",4.47
"512","2009-01-13",4.23
"513","2009-01-14",3.96
"514","2009-01-15",3.76
"515","2009-01-16",3.62
"516","2009-01-20",3.56
"517","2009-01-21",4.07
"518","2009-01-22",3.77
"519","2009-01-23",3.81
"520","2009-01-26",4.55
"521","2009-01-27",4.44
"522","2009-01-28",4.45
"523","2009-01-29",4.12
"524","2009-01-30",4.2
"525","2009-02-02",4.34
"526","2009-02-03",4.76
"527","2009-02-04",4.32
"528","2009-02-05",4.45
"529","2009-02-06",4.63
"530","2009-02-09",4.75
"531","2009-02-10",4.37
"532","2009-02-11",4.46
"533","2009-02-12",4.51
"534","2009-02-13",4.44
"535","2009-02-17",4.16
"536","2009-02-18",4.27
"537","2009-02-19",4.12
"538","2009-02-20",3.94
"539","2009-02-23",3.39
"540","2009-02-24",3.84
"541","2009-02-25",3.73
"542","2009-02-26",3.6
"543","2009-02-27",3.62
"544","2009-03-02",3.54
"545","2009-03-03",3.7
"546","2009-03-04",3.89
"547","2009-03-05",3.5
"548","2009-03-06",3.76
"549","2009-03-09",3.68
"550","2009-03-10",4.17
"551","2009-03-11",4.11
"552","2009-03-12",4.59
"553","2009-03-13",4.78
"554","2009-03-16",4.41
"555","2009-03-17",5.11
"556","2009-03-18",5.3
"557","2009-03-19",5.44
"558","2009-03-20",5.25
"559","2009-03-23",5.93
"560","2009-03-24",5.75
"561","2009-03-25",6.11
"562","2009-03-26",6.3
"563","2009-03-27",6.03
"564","2009-03-30",5.6
"565","2009-03-31",6.07
"566","2009-04-01",5.74
"567","2009-04-02",6.35
"568","2009-04-03",6.59
"569","2009-04-06",6.38
"570","2009-04-07",6.1
"571","2009-04-08",6.42
"572","2009-04-09",6.78
"573","2009-04-13",6.44
"574","2009-04-14",6.54
"575","2009-04-15",6.61
"576","2009-04-16",6.73
"577","2009-04-17",6.75
"578","2009-04-20",6.36
"579","2009-04-21",6.79
"580","2009-04-22",7.04
"581","2009-04-23",7.02
"582","2009-04-24",7.03
"583","2009-04-27",6.54
"584","2009-04-28",6.72
"585","2009-04-29",6.88
"586","2009-04-30",5.46
"587","2009-05-01",5.13
"588","2009-05-04",5.09
"589","2009-05-05",4.64
"590","2009-05-06",4.64
"591","2009-05-07",4.31
"592","2009-05-08",4.44
"593","2009-05-11",4.32
"594","2009-05-12",4.52
"595","2009-05-13",4.28
"596","2009-05-14",4.25
"597","2009-05-15",4.16
"598","2009-05-18",4.54
"599","2009-05-19",4.61
"600","2009-05-20",4.51
"601","2009-05-21",4.49
"602","2009-05-22",4.38
"603","2009-05-26",4.68
"604","2009-05-27",4.42
"605","2009-05-28",4.5
"606","2009-05-29",4.48
"607","2009-06-01",4.77
"608","2009-06-02",4.67
"609","2009-06-03",4.75
"610","2009-06-04",4.77
"611","2009-06-05",4.67
"612","2009-06-08",4.6
"613","2009-06-09",4.55
"614","2009-06-10",4.93
"615","2009-06-11",4.95
"616","2009-06-12",5.11
"617","2009-06-15",4.71
"618","2009-06-16",4.67
"619","2009-06-17",4.57
"620","2009-06-18",4.67
"621","2009-06-19",4.68
"622","2009-06-22",4.5
"623","2009-06-23",4.5
"624","2009-06-24",4.5
"625","2009-06-25",4.69
"626","2009-06-26",4.41
"627","2009-06-29",4.49
"628","2009-06-30",4.47
"629","2009-07-01",4.65
"630","2009-07-02",4.28
"631","2009-07-06",4.45
"632","2009-07-07",4.4
"633","2009-07-08",4.23
"634","2009-07-09",4.18
"635","2009-07-10",4.16
"636","2009-07-13",4.33
"637","2009-07-14",4.35
"638","2009-07-15",4.93
"639","2009-07-16",4.88
"640","2009-07-17",4.67
"641","2009-07-20",4.65
"642","2009-07-21",4.65
"643","2009-07-22",4.83
"644","2009-07-23",5.05
"645","2009-07-24",5.06
"646","2009-07-27",5
"647","2009-07-28",4.96
"648","2009-07-29",5.06
"649","2009-07-30",4.67
"650","2009-07-31",4.75
"651","2009-08-03",4.7
"652","2009-08-04",4.89
"653","2009-08-05",4.6
"654","2009-08-06",4.49
"655","2009-08-07",4.69
"656","2009-08-10",4.74
"657","2009-08-11",4.51
"658","2009-08-12",4.64
"659","2009-08-13",4.62
"660","2009-08-14",4.68
"661","2009-08-17",4.49
"662","2009-08-18",4.55
"663","2009-08-19",4.74
"664","2009-08-20",4.78
"665","2009-08-21",4.83
"666","2009-08-24",4.87
"667","2009-08-25",4.6
"668","2009-08-26",4.86
"669","2009-08-27",4.8
"670","2009-08-28",4.72
"671","2009-08-31",4.67
"672","2009-09-01",4.56
"673","2009-09-02",4.56
"674","2009-09-03",4.52
"675","2009-09-04",4.65
"676","2009-09-08",4.59
"677","2009-09-09",4.73
"678","2009-09-10",4.75
"679","2009-09-11",4.7
"680","2009-09-14",4.73
"681","2009-09-15",4.81
"682","2009-09-16",5.14
"683","2009-09-17",5.38
"684","2009-09-18",5.55
"685","2009-09-21",5.08
"686","2009-09-22",5.14
"687","2009-09-23",4.84
"688","2009-09-24",5
"689","2009-09-25",4.98
"690","2009-09-28",5.13
"691","2009-09-29",4.99
"692","2009-09-30",4.87
"693","2009-10-01",4.65
"694","2009-10-02",4.83
"695","2009-10-05",4.65
"696","2009-10-06",4.76
"697","2009-10-07",4.81
"698","2009-10-08",4.84
"699","2009-10-09",4.9
"700","2009-10-12",5.81
"701","2009-10-13",5.72
"702","2009-10-14",6.21
"703","2009-10-15",6.53
"704","2009-10-16",6.46
"705","2009-10-19",6.61
"706","2009-10-20",6.6
"707","2009-10-21",6.39
"708","2009-10-22",6.73
"709","2009-10-23",5.93
"710","2009-10-26",5.74
"711","2009-10-27",5.9
"712","2009-10-28",5.59
"713","2009-10-29",5.31
"714","2009-10-30",5.18
"715","2009-11-02",5.18
"716","2009-11-03",5.15
"717","2009-11-04",5.05
"718","2009-11-05",5.14
"719","2009-11-06",5.04
"720","2009-11-09",5.05
"721","2009-11-10",4.98
"722","2009-11-11",4.9
"723","2009-11-12",4.53
"724","2009-11-13",4.89
"725","2009-11-16",4.95
"726","2009-11-17",4.79
"727","2009-11-18",4.86
"728","2009-11-19",4.72
"729","2009-11-20",4.55
"730","2009-11-23",4.65
"731","2009-11-24",4.8
"732","2009-11-25",4.62
"733","2009-11-27",4.7
"734","2009-11-30",4.74
"735","2009-12-01",4.7
"736","2009-12-02",4.66
"737","2009-12-03",4.58
"738","2009-12-04",4.75
"739","2009-12-07",4.85
"740","2009-12-08",4.69
"741","2009-12-09",4.63
"742","2009-12-10",4.64
"743","2009-12-11",4.58
"744","2009-12-14",4.62
"745","2009-12-15",4.56
"746","2009-12-16",4.55
"747","2009-12-17",4.56
"748","2009-12-18",4.65
"749","2009-12-21",4.74
"750","2009-12-22",4.75
"751","2009-12-23",4.79
"752","2009-12-24",4.84
"753","2009-12-28",4.97
"754","2009-12-29",4.98
"755","2009-12-30",4.95
"756","2009-12-31",4.89
"757","2010-01-04",4.85
"758","2010-01-05",4.98
"759","2010-01-06",4.97
"760","2010-01-07",5.14
"761","2010-01-08",5.11
"762","2010-01-11",4.92
"763","2010-01-12",5.05
"764","2010-01-13",5.05
"765","2010-01-14",5.1
"766","2010-01-15",5.09
"767","2010-01-19",5.18
"768","2010-01-20",5.1
"769","2010-01-21",5
"770","2010-01-22",4.88
"771","2010-01-25",4.83
"772","2010-01-26",4.75
"773","2010-01-27",4.83
"774","2010-01-28",4.75
"775","2010-01-29",4.77
"776","2010-02-01",4.75
"777","2010-02-02",4.75
"778","2010-02-03",4.68
"779","2010-02-04",4.56
"780","2010-02-05",4.94
"781","2010-02-08",4.52
"782","2010-02-09",4.85
"783","2010-02-10",4.93
"784","2010-02-11",5.05
"785","2010-02-12",5.12
"786","2010-02-16",5.37
"787","2010-02-17",5.38
"788","2010-02-18",5.09
"789","2010-02-19",5.45
"790","2010-02-22",5.79
"791","2010-02-23",6.02
"792","2010-02-24",6.05
"793","2010-02-25",6.13
"794","2010-02-26",6.05
"795","2010-03-01",5.81
"796","2010-03-02",6.06
"797","2010-03-03",5.91
"798","2010-03-04",6.11
"799","2010-03-05",6.46
"800","2010-03-08",6.61
"801","2010-03-09",6.6
"802","2010-03-10",6.37
"803","2010-03-11",6.36
"804","2010-03-12",6.53
"805","2010-03-15",6.67
"806","2010-03-16",6.74
"807","2010-03-17",6.74
"808","2010-03-18",6.69
"809","2010-03-19",6.61
"810","2010-03-22",6.62
"811","2010-03-23",6.59
"812","2010-03-24",6.62
"813","2010-03-25",6.88
"814","2010-03-26",6.96
"815","2010-03-29",7.18
"816","2010-03-30",7.17
"817","2010-03-31",7.12
"818","2010-04-01",7.17
"819","2010-04-05",7.33
"820","2010-04-06",7.3
"821","2010-04-07",7.34
"822","2010-04-08",7.44
"823","2010-04-09",7.34
"824","2010-04-12",7.3
"825","2010-04-13",7.31
"826","2010-04-14",7.49
"827","2010-04-15",7.48
"828","2010-04-16",7.36
"829","2010-04-19",7.32
"830","2010-04-20",7.4
"831","2010-04-21",7.52
"832","2010-04-22",8.03
"833","2010-04-23",8.32
"834","2010-04-26",8.49
"835","2010-04-27",8.02
"836","2010-04-28",8.27
"837","2010-04-29",9
"838","2010-04-30",9.56
"839","2010-05-03",9.64
"840","2010-05-04",9.11
"841","2010-05-05",8.65
"842","2010-05-06",8.1
"843","2010-05-07",7.74
"844","2010-05-10",8.79
"845","2010-05-11",9.12
"846","2010-05-12",9.18
"847","2010-05-13",8.93
"848","2010-05-14",8.65
"849","2010-05-17",8.6
"850","2010-05-18",8.48
"851","2010-05-19",8.27
"852","2010-05-20",7.8
"853","2010-05-21",7.98
"854","2010-05-24",7.88
"855","2010-05-25",8.08
"856","2010-05-26",8.07
"857","2010-05-27",8.47
"858","2010-05-28",8.46
"859","2010-06-01",7.91
"860","2010-06-02",8.05
"861","2010-06-03",8.14
"862","2010-06-04",7.58
"863","2010-06-07",7.27
"864","2010-06-08",7.23
"865","2010-06-09",7.1
"866","2010-06-10",7.52
"867","2010-06-11",7.57
"868","2010-06-14",7.7
"869","2010-06-15",8
"870","2010-06-16",8.07
"871","2010-06-17",7.77
"872","2010-06-18",7.66
"873","2010-06-21",7.38
"874","2010-06-22",7.11
"875","2010-06-23",7.19
"876","2010-06-24",7.1
"877","2010-06-25",7.06
"878","2010-06-28",7.12
"879","2010-06-29",6.77
"880","2010-06-30",6.78
"881","2010-07-01",6.94
"882","2010-07-02",6.42
"883","2010-07-06",5.98
"884","2010-07-07",6.19
"885","2010-07-08",6.18
"886","2010-07-09",6.47
"887","2010-07-12",6.42
"888","2010-07-13",6.89
"889","2010-07-14",6.58
"890","2010-07-15",6.85
"891","2010-07-16",6.17
"892","2010-07-19",6.41
"893","2010-07-20",6.72
"894","2010-07-21",6.29
"895","2010-07-22",6.78
"896","2010-07-23",7.14
"897","2010-07-26",7.36
"898","2010-07-27",7.23
"899","2010-07-28",7.19
"900","2010-07-29",6.02
"901","2010-07-30",6.05
"902","2010-08-02",6.1
"903","2010-08-03",6.1
"904","2010-08-04",6.22
"905","2010-08-05",6.17
"906","2010-08-06",6.04
"907","2010-08-09",6.02
"908","2010-08-10",5.82
"909","2010-08-11",5.72
"910","2010-08-12",5.75
"911","2010-08-13",5.8
"912","2010-08-16",6.06
"913","2010-08-17",6.14
"914","2010-08-18",6.13
"915","2010-08-19",6.08
"916","2010-08-20",5.86
"917","2010-08-23",5.35
"918","2010-08-24",5
"919","2010-08-25",5.01
"920","2010-08-26",5.1
"921","2010-08-27",5.25
"922","2010-08-30",5.01
"923","2010-08-31",5
"924","2010-09-01",5.31
"925","2010-09-02",5.51
"926","2010-09-03",5.75
"927","2010-09-07",5.59
"928","2010-09-08",5.55
"929","2010-09-09",5.68
"930","2010-09-10",5.62
"931","2010-09-13",5.94
"932","2010-09-14",6.11
"933","2010-09-15",6.24
"934","2010-09-16",5.84
"935","2010-09-17",5.66
"936","2010-09-20",6.05
"937","2010-09-21",5.83
"938","2010-09-22",5.74
"939","2010-09-23",5.54
"940","2010-09-24",5.94
"941","2010-09-27",5.71
"942","2010-09-28",5.95
"943","2010-09-29",5.96
"944","2010-09-30",6.05
"945","2010-10-01",5.9
"946","2010-10-04",5.65
"947","2010-10-05",5.89
"948","2010-10-06",6.11
"949","2010-10-07",6
"950","2010-10-08",6.25
"951","2010-10-11",6.18
"952","2010-10-12",6.12
"953","2010-10-13",6.3
"954","2010-10-14",6.45
"955","2010-10-15",6.67
"956","2010-10-18",6.75
"957","2010-10-19",6.48
"958","2010-10-20",6.81
"959","2010-10-21",6.88
"960","2010-10-22",6.92
"961","2010-10-25",6.76
"962","2010-10-26",6.56
"963","2010-10-27",6.3
"964","2010-10-28",7.03
"965","2010-10-29",7.03
"966","2010-11-01",6.67
"967","2010-11-02",6.63
"968","2010-11-03",6.59
"969","2010-11-04",6.88
"970","2010-11-05",6.87
"971","2010-11-08",7.01
"972","2010-11-09",6.94
"973","2010-11-10",6.99
"974","2010-11-11",6.54
"975","2010-11-12",6.38
"976","2010-11-15",6.36
"977","2010-11-16",6.23
"978","2010-11-17",6.3
"979","2010-11-18",6.53
"980","2010-11-19",6.52
"981","2010-11-22",6.49
"982","2010-11-23",6.2
"983","2010-11-24",6.3
"984","2010-11-26",6.39
"985","2010-11-29",6.34
"986","2010-11-30",6.2
"987","2010-12-01",5.96
"988","2010-12-02",5.96
"989","2010-12-03",7.91
"990","2010-12-06",7.65
"991","2010-12-07",7.45
"992","2010-12-08",7.47
"993","2010-12-09",7.4
"994","2010-12-10",7.45
