"","date","NWSA"
"1","2013-06-19",15.8
"2","2013-06-20",15.3
"3","2013-06-21",15.62
"4","2013-06-24",15.53
"5","2013-06-25",15.72
"6","2013-06-26",15.4
"7","2013-06-27",15.5
"8","2013-06-28",15.25
"9","2013-07-01",14.79
"10","2013-07-02",15
"11","2013-07-03",14.87
"12","2013-07-05",15.66
"13","2013-07-08",15.96
"14","2013-07-09",15.71
"15","2013-07-10",15.39
"16","2013-07-11",15.13
"17","2013-07-12",14.93
"18","2013-07-15",14.67
"19","2013-07-16",15.28
"20","2013-07-17",15.89
"21","2013-07-18",15.47
"22","2013-07-19",15.97
"23","2013-07-22",15.73
"24","2013-07-23",15.65
"25","2013-07-24",15.71
"26","2013-07-25",15.57
"27","2013-07-26",15.89
"28","2013-07-29",15.51
"29","2013-07-30",15.95
"30","2013-07-31",15.93
"31","2013-08-01",16.209999
"32","2013-08-02",16.34
"33","2013-08-05",16
"34","2013-08-06",16.18
"35","2013-08-07",15.95
"36","2013-08-08",16.129999
"37","2013-08-09",15.98
"38","2013-08-12",15.92
"39","2013-08-13",15.83
"40","2013-08-14",15.9
"41","2013-08-15",16.1
"42","2013-08-16",15.98
"43","2013-08-19",15.7
"44","2013-08-20",15.7
"45","2013-08-21",15.76
"46","2013-08-22",15.71
"47","2013-08-23",15.75
"48","2013-08-26",15.86
"49","2013-08-27",15.73
"50","2013-08-28",15.76
"51","2013-08-29",15.77
"52","2013-08-30",15.7
"53","2013-09-03",15.78
"54","2013-09-04",16.030001
"55","2013-09-05",16.24
"56","2013-09-06",16.190001
"57","2013-09-09",16.34
"58","2013-09-10",16.549999
"59","2013-09-11",17.049999
"60","2013-09-12",17.110001
"61","2013-09-13",16.889999
"62","2013-09-16",16.959999
"63","2013-09-17",17
"64","2013-09-18",17.049999
"65","2013-09-19",16.870001
"66","2013-09-20",16.639999
"67","2013-09-23",16.530001
"68","2013-09-24",17.040001
"69","2013-09-25",16.799999
"70","2013-09-26",16.290001
"71","2013-09-27",16.17
"72","2013-09-30",16.059999
"73","2013-10-01",15.91
"74","2013-10-02",16.139999
"75","2013-10-03",15.87
"76","2013-10-04",15.84
"77","2013-10-07",15.91
"78","2013-10-08",15.8
"79","2013-10-09",15.88
"80","2013-10-10",16.219999
"81","2013-10-11",16.41
"82","2013-10-14",16.559999
"83","2013-10-15",16.58
"84","2013-10-16",16.780001
"85","2013-10-17",16.799999
"86","2013-10-18",16.85
"87","2013-10-21",16.85
"88","2013-10-22",17
"89","2013-10-23",17.110001
"90","2013-10-24",17.290001
"91","2013-10-25",17.15
"92","2013-10-28",17.290001
"93","2013-10-29",17.459999
"94","2013-10-30",17.35
"95","2013-10-31",17.6
"96","2013-11-01",17.77
"97","2013-11-04",17.76
"98","2013-11-05",17.68
"99","2013-11-06",17.41
"100","2013-11-07",17.26
"101","2013-11-08",17.6
"102","2013-11-11",17.42
"103","2013-11-12",17.15
"104","2013-11-13",17.219999
"105","2013-11-14",17.25
"106","2013-11-15",17.76
"107","2013-11-18",17.42
"108","2013-11-19",17.48
"109","2013-11-20",17.67
"110","2013-11-21",17.559999
"111","2013-11-22",17.549999
"112","2013-11-25",17.48
"113","2013-11-26",17.690001
"114","2013-11-27",17.860001
"115","2013-11-29",17.959999
"116","2013-12-02",17.65
"117","2013-12-03",17.5
"118","2013-12-04",17.58
"119","2013-12-05",17.459999
"120","2013-12-06",17.780001
"121","2013-12-09",17.52
"122","2013-12-10",17.639999
"123","2013-12-11",17.6
"124","2013-12-12",17.49
"125","2013-12-13",17.66
"126","2013-12-16",17.77
"127","2013-12-17",17.35
"128","2013-12-18",17.5
"129","2013-12-19",17.360001
"130","2013-12-20",17.75
"131","2013-12-23",17.9
"132","2013-12-24",17.9
"133","2013-12-26",17.77
"134","2013-12-27",17.73
"135","2013-12-30",17.91
"136","2013-12-31",18.02
"137","2014-01-02",17.950001
"138","2014-01-03",17.82
"139","2014-01-06",17.58
"140","2014-01-07",17.4
"141","2014-01-08",17.290001
"142","2014-01-09",17.34
"143","2014-01-10",17.4
"144","2014-01-13",17.15
"145","2014-01-14",17.299999
"146","2014-01-15",17.209999
"147","2014-01-16",17.08
"148","2014-01-17",17.08
"149","2014-01-21",16.76
"150","2014-01-22",16.65
"151","2014-01-23",16.530001
"152","2014-01-24",16.17
"153","2014-01-27",16.389999
"154","2014-01-28",16.24
"155","2014-01-29",16.219999
"156","2014-01-30",16.200001
"157","2014-01-31",15.96
"158","2014-02-03",15.52
"159","2014-02-04",15.52
"160","2014-02-05",15.61
"161","2014-02-06",16.02
"162","2014-02-07",17.41
"163","2014-02-10",17.51
"164","2014-02-11",17.93
"165","2014-02-12",17.65
"166","2014-02-13",17.66
"167","2014-02-14",17.68
"168","2014-02-18",17.75
"169","2014-02-19",17.59
"170","2014-02-20",17.5
"171","2014-02-21",17.68
"172","2014-02-24",17.940001
"173","2014-02-25",17.959999
"174","2014-02-26",18.030001
"175","2014-02-27",18.02
"176","2014-02-28",18.33
"177","2014-03-03",18.120001
"178","2014-03-04",18.4
"179","2014-03-05",18.299999
"180","2014-03-06",18.280001
"181","2014-03-07",17.91
"182","2014-03-10",17.76
"183","2014-03-11",17.709999
"184","2014-03-12",17.83
"185","2014-03-13",17.34
"186","2014-03-14",17.43
"187","2014-03-17",17.389999
"188","2014-03-18",17.709999
"189","2014-03-19",17.549999
"190","2014-03-20",17.51
"191","2014-03-21",17.58
"192","2014-03-24",17.469999
"193","2014-03-25",17.360001
"194","2014-03-26",17.030001
"195","2014-03-27",17.02
"196","2014-03-28",17.030001
"197","2014-03-31",17.219999
"198","2014-04-01",17.440001
"199","2014-04-02",17.440001
"200","2014-04-03",17.110001
"201","2014-04-04",17.120001
"202","2014-04-07",17.08
"203","2014-04-08",17.049999
"204","2014-04-09",17.200001
"205","2014-04-10",16.83
"206","2014-04-11",16.540001
"207","2014-04-14",16.77
"208","2014-04-15",16.629999
"209","2014-04-16",16.790001
"210","2014-04-17",16.879999
"211","2014-04-21",16.950001
"212","2014-04-22",17.01
"213","2014-04-23",17.23
"214","2014-04-24",17.280001
"215","2014-04-25",17.129999
"216","2014-04-28",17.129999
"217","2014-04-29",17.209999
"218","2014-04-30",17.02
"219","2014-05-01",17.299999
"220","2014-05-02",17.309999
"221","2014-05-05",17.4
"222","2014-05-06",17.139999
"223","2014-05-07",17.08
"224","2014-05-08",17.110001
"225","2014-05-09",18
"226","2014-05-12",17.85
"227","2014-05-13",17.719999
"228","2014-05-14",17.190001
"229","2014-05-15",16.870001
"230","2014-05-16",17.049999
"231","2014-05-19",17.030001
"232","2014-05-20",16.75
"233","2014-05-21",16.91
"234","2014-05-22",17.17
"235","2014-05-23",17.09
"236","2014-05-27",17.219999
"237","2014-05-28",17.110001
"238","2014-05-29",17.120001
"239","2014-05-30",17.059999
"240","2014-06-02",17.26
"241","2014-06-03",17.370001
"242","2014-06-04",17.469999
"243","2014-06-05",17.719999
"244","2014-06-06",17.690001
"245","2014-06-09",17.66
"246","2014-06-10",17.610001
"247","2014-06-11",17.629999
"248","2014-06-12",17.299999
"249","2014-06-13",17.23
"250","2014-06-16",17.120001
"251","2014-06-17",17.25
"252","2014-06-18",17.58
"253","2014-06-19",17.67
"254","2014-06-20",17.629999
"255","2014-06-23",17.370001
"256","2014-06-24",17.49
"257","2014-06-25",17.709999
"258","2014-06-26",18.02
"259","2014-06-27",17.98
"260","2014-06-30",17.940001
"261","2014-07-01",18.1
"262","2014-07-02",18.26
"263","2014-07-03",18.280001
"264","2014-07-07",18.120001
"265","2014-07-08",18.139999
"266","2014-07-09",18.219999
"267","2014-07-10",17.99
"268","2014-07-11",18.09
"269","2014-07-14",18.18
"270","2014-07-15",18.27
"271","2014-07-16",18.23
"272","2014-07-17",18.049999
"273","2014-07-18",18.219999
"274","2014-07-21",18.129999
"275","2014-07-22",18.1
"276","2014-07-23",18.110001
"277","2014-07-24",18.290001
"278","2014-07-25",18.139999
"279","2014-07-28",18.059999
"280","2014-07-29",17.870001
"281","2014-07-30",17.85
"282","2014-07-31",17.65
"283","2014-08-01",17.77
"284","2014-08-04",17.84
"285","2014-08-05",17.65
"286","2014-08-06",17.629999
"287","2014-08-07",17.42
"288","2014-08-08",17.15
"289","2014-08-11",17.34
"290","2014-08-12",17.25
"291","2014-08-13",17.110001
"292","2014-08-14",17.309999
"293","2014-08-15",17.25
"294","2014-08-18",17.200001
"295","2014-08-19",17.15
"296","2014-08-20",17.450001
"297","2014-08-21",17.58
"298","2014-08-22",17.49
"299","2014-08-25",17.66
"300","2014-08-26",17.620001
"301","2014-08-27",17.68
"302","2014-08-28",17.67
"303","2014-08-29",17.629999
"304","2014-09-02",17.43
"305","2014-09-03",17.6
"306","2014-09-04",17.6
"307","2014-09-05",17.75
"308","2014-09-08",17.620001
"309","2014-09-09",17.290001
"310","2014-09-10",17.469999
"311","2014-09-11",17.280001
"312","2014-09-12",17.120001
"313","2014-09-15",17.049999
"314","2014-09-16",17.040001
"315","2014-09-17",17.040001
"316","2014-09-18",17.030001
"317","2014-09-19",17.219999
"318","2014-09-22",17.049999
"319","2014-09-23",16.92
"320","2014-09-24",16.91
"321","2014-09-25",16.709999
"322","2014-09-26",16.98
"323","2014-09-29",16.799999
"324","2014-09-30",16.35
"325","2014-10-01",15.98
"326","2014-10-02",15.81
"327","2014-10-03",15.91
"328","2014-10-06",15.93
"329","2014-10-07",15.47
"330","2014-10-08",15.98
"331","2014-10-09",15.48
"332","2014-10-10",15.11
"333","2014-10-13",14.64
"334","2014-10-14",14.79
"335","2014-10-15",14.7
"336","2014-10-16",14.6
"337","2014-10-17",14.71
"338","2014-10-20",14.9
"339","2014-10-21",15.41
"340","2014-10-22",15.26
"341","2014-10-23",15.51
"342","2014-10-24",15.73
"343","2014-10-27",15.46
"344","2014-10-28",15.53
"345","2014-10-29",15.53
"346","2014-10-30",15.49
"347","2014-10-31",15.48
"348","2014-11-03",15.56
"349","2014-11-04",15.15
"350","2014-11-05",15.3
"351","2014-11-06",15.33
"352","2014-11-07",15.15
"353","2014-11-10",15.24
"354","2014-11-11",15.24
"355","2014-11-12",15.27
"356","2014-11-13",14.99
"357","2014-11-14",15.2
"358","2014-11-17",15.04
"359","2014-11-18",15.01
"360","2014-11-19",15.19
"361","2014-11-20",15.14
"362","2014-11-21",15.17
"363","2014-11-24",15.46
"364","2014-11-25",15.45
"365","2014-11-26",15.68
"366","2014-11-28",15.52
"367","2014-12-01",15.56
"368","2014-12-02",15.74
"369","2014-12-03",15.79
"370","2014-12-04",15.71
"371","2014-12-05",15.82
"372","2014-12-08",15.5
"373","2014-12-09",15.69
"374","2014-12-10",15.34
"375","2014-12-11",15.33
"376","2014-12-12",15.05
"377","2014-12-15",14.76
"378","2014-12-16",14.63
"379","2014-12-17",14.89
"380","2014-12-18",15.02
"381","2014-12-19",15.22
"382","2014-12-22",15.38
"383","2014-12-23",15.61
"384","2014-12-24",15.48
"385","2014-12-26",15.57
"386","2014-12-29",15.74
"387","2014-12-30",15.77
"388","2014-12-31",15.69
"389","2015-01-02",15.59
"390","2015-01-05",15.12
"391","2015-01-06",14.91
"392","2015-01-07",14.87
"393","2015-01-08",15.34
"394","2015-01-09",15.41
"395","2015-01-12",15.28
"396","2015-01-13",15.23
"397","2015-01-14",15.1
"398","2015-01-15",15.01
"399","2015-01-16",15.06
"400","2015-01-20",14.93
"401","2015-01-21",14.95
"402","2015-01-22",15.2
"403","2015-01-23",15.18
"404","2015-01-26",15.54
"405","2015-01-27",15.45
"406","2015-01-28",15.14
"407","2015-01-29",14.93
"408","2015-01-30",14.89
"409","2015-02-02",14.94
"410","2015-02-03",15.61
"411","2015-02-04",15.59
"412","2015-02-05",15.73
"413","2015-02-06",16.26
"414","2015-02-09",16.719999
"415","2015-02-10",16.77
"416","2015-02-11",16.76
"417","2015-02-12",16.84
"418","2015-02-13",16.889999
"419","2015-02-17",17.110001
"420","2015-02-18",16.959999
"421","2015-02-19",17.040001
"422","2015-02-20",17.139999
"423","2015-02-23",17.32
"424","2015-02-24",17.290001
"425","2015-02-25",17.440001
"426","2015-02-26",17.33
"427","2015-02-27",17.27
"428","2015-03-02",17.440001
"429","2015-03-03",17.209999
"430","2015-03-04",17.09
"431","2015-03-05",17.1
"432","2015-03-06",16.83
"433","2015-03-09",16.68
"434","2015-03-10",16.23
"435","2015-03-11",16.4
"436","2015-03-12",16.75
"437","2015-03-13",16.700001
"438","2015-03-16",16.92
"439","2015-03-17",16.75
"440","2015-03-18",16.889999
"441","2015-03-19",16.690001
"442","2015-03-20",16.84
"443","2015-03-23",16.879999
"444","2015-03-24",16.77
"445","2015-03-25",16.42
"446","2015-03-26",16.18
"447","2015-03-27",16.15
"448","2015-03-30",16.219999
"449","2015-03-31",16.01
"450","2015-04-01",16.110001
"451","2015-04-02",16.18
"452","2015-04-06",16.25
"453","2015-04-07",16.120001
"454","2015-04-08",16.059999
"455","2015-04-09",15.94
"456","2015-04-10",15.92
"457","2015-04-13",16.07
"458","2015-04-14",15.98
"459","2015-04-15",15.95
"460","2015-04-16",15.89
"461","2015-04-17",15.59
"462","2015-04-20",15.65
"463","2015-04-21",15.52
"464","2015-04-22",15.56
"465","2015-04-23",15.56
"466","2015-04-24",15.53
"467","2015-04-27",15.57
"468","2015-04-28",15.97
"469","2015-04-29",15.79
"470","2015-04-30",15.78
"471","2015-05-01",16.049999
"472","2015-05-04",16.17
"473","2015-05-05",16.02
"474","2015-05-06",14.99
"475","2015-05-07",14.97
"476","2015-05-08",15.14
"477","2015-05-11",15.71
"478","2015-05-12",15.35
"479","2015-05-13",15.26
"480","2015-05-14",15.39
"481","2015-05-15",15.55
"482","2015-05-18",15.68
"483","2015-05-19",15.68
"484","2015-05-20",15.63
"485","2015-05-21",15.63
"486","2015-05-22",15.54
"487","2015-05-26",15.34
"488","2015-05-27",15.44
"489","2015-05-28",15.35
"490","2015-05-29",15.15
"491","2015-06-01",15.23
"492","2015-06-02",15.16
"493","2015-06-03",15.22
"494","2015-06-04",15
"495","2015-06-05",15
"496","2015-06-08",14.84
"497","2015-06-09",14.56
"498","2015-06-10",14.65
"499","2015-06-11",14.58
"500","2015-06-12",14.41
"501","2015-06-15",14.2
"502","2015-06-16",14.2
"503","2015-06-17",14.22
"504","2015-06-18",14.54
"505","2015-06-19",14.97
"506","2015-06-22",15.05
"507","2015-06-23",14.99
"508","2015-06-24",14.83
"509","2015-06-25",14.75
"510","2015-06-26",15.2
"511","2015-06-29",14.45
"512","2015-06-30",14.59
"513","2015-07-01",14.64
"514","2015-07-02",14.6
"515","2015-07-06",14.3
"516","2015-07-07",14.35
"517","2015-07-08",14.16
"518","2015-07-09",14.18
"519","2015-07-10",14.25
"520","2015-07-13",14.43
"521","2015-07-14",14.43
"522","2015-07-15",14.43
"523","2015-07-16",14.66
"524","2015-07-17",14.81
"525","2015-07-20",14.9
"526","2015-07-21",14.58
"527","2015-07-22",14.61
"528","2015-07-23",14.72
"529","2015-07-24",14.86
"530","2015-07-27",14.83
"531","2015-07-28",14.79
"532","2015-07-29",14.83
"533","2015-07-30",14.8
"534","2015-07-31",14.73
"535","2015-08-03",14.54
"536","2015-08-04",14.56
"537","2015-08-05",14.6
"538","2015-08-06",14.02
"539","2015-08-07",14.11
"540","2015-08-10",14.35
"541","2015-08-11",13.96
"542","2015-08-12",14.12
"543","2015-08-13",15.19
"544","2015-08-14",15.18
"545","2015-08-17",15.25
"546","2015-08-18",15.13
"547","2015-08-19",15.03
"548","2015-08-20",14.26
"549","2015-08-21",13.91
"550","2015-08-24",13.04
"551","2015-08-25",12.94
"552","2015-08-26",13.22
"553","2015-08-27",13.62
"554","2015-08-28",13.8
"555","2015-08-31",13.63
"556","2015-09-01",13.07
"557","2015-09-02",13.13
"558","2015-09-03",13.32
"559","2015-09-04",12.82
"560","2015-09-08",13.35
"561","2015-09-09",13.22
"562","2015-09-10",13.01
"563","2015-09-11",13.05
"564","2015-09-14",12.81
"565","2015-09-15",12.94
"566","2015-09-16",13.04
"567","2015-09-17",13.21
"568","2015-09-18",12.92
"569","2015-09-21",12.93
"570","2015-09-22",12.79
"571","2015-09-23",12.75
"572","2015-09-24",12.83
"573","2015-09-25",12.75
"574","2015-09-28",12.29
"575","2015-09-29",12.26
"576","2015-09-30",12.62
"577","2015-10-01",12.73
"578","2015-10-02",13.04
"579","2015-10-05",13.41
"580","2015-10-06",13.5
"581","2015-10-07",13.63
"582","2015-10-08",14.05
"583","2015-10-09",13.96
"584","2015-10-12",13.91
"585","2015-10-13",13.91
"586","2015-10-14",13.98
"587","2015-10-15",14.29
"588","2015-10-16",14.59
"589","2015-10-19",14.58
"590","2015-10-20",14.57
"591","2015-10-21",14.24
"592","2015-10-22",14.69
"593","2015-10-23",15
"594","2015-10-26",14.71
"595","2015-10-27",14.69
"596","2015-10-28",15
"597","2015-10-29",15.12
"598","2015-10-30",15.4
"599","2015-11-02",15.63
"600","2015-11-03",15.41
"601","2015-11-04",15.44
"602","2015-11-05",15.35
"603","2015-11-06",14.88
"604","2015-11-09",14.42
"605","2015-11-10",14.44
"606","2015-11-11",14.38
"607","2015-11-12",14.11
"608","2015-11-13",13.78
"609","2015-11-16",14.14
"610","2015-11-17",14.14
"611","2015-11-18",14.27
"612","2015-11-19",14.19
"613","2015-11-20",14.26
"614","2015-11-23",14.32
"615","2015-11-24",14.43
"616","2015-11-25",14.43
"617","2015-11-27",14.25
"618","2015-11-30",14.35
"619","2015-12-01",14.63
"620","2015-12-02",14.41
"621","2015-12-03",13.78
"622","2015-12-04",14.06
"623","2015-12-07",13.87
"624","2015-12-08",13.5
"625","2015-12-09",13.5
"626","2015-12-10",13.75
"627","2015-12-11",13.32
"628","2015-12-14",13.26
"629","2015-12-15",13.46
"630","2015-12-16",13.67
"631","2015-12-17",13.36
"632","2015-12-18",13.18
"633","2015-12-21",13.36
"634","2015-12-22",13.31
"635","2015-12-23",13.7
"636","2015-12-24",13.62
"637","2015-12-28",13.52
"638","2015-12-29",13.72
"639","2015-12-30",13.52
"640","2015-12-31",13.36
"641","2016-01-04",13.21
"642","2016-01-05",12.77
"643","2016-01-06",12.71
"644","2016-01-07",12.42
"645","2016-01-08",12.58
"646","2016-01-11",12.21
"647","2016-01-12",12.43
"648","2016-01-13",12.19
"649","2016-01-14",12.71
"650","2016-01-15",12.51
"651","2016-01-19",12.35
"652","2016-01-20",12.15
"653","2016-01-21",12.37
"654","2016-01-22",12.7
"655","2016-01-25",12.5
"656","2016-01-26",12.8
"657","2016-01-27",12.7
"658","2016-01-28",12.84
"659","2016-01-29",12.97
"660","2016-02-01",12.7
"661","2016-02-02",12.12
"662","2016-02-03",12.24
"663","2016-02-04",12.21
"664","2016-02-05",11.1
"665","2016-02-08",10.56
"666","2016-02-09",10.49
"667","2016-02-10",10.6
"668","2016-02-11",10.4
"669","2016-02-12",10.75
"670","2016-02-16",10.94
"671","2016-02-17",11
"672","2016-02-18",10.85
"673","2016-02-19",10.92
"674","2016-02-22",11.1
"675","2016-02-23",10.89
"676","2016-02-24",10.79
"677","2016-02-25",10.87
"678","2016-02-26",10.92
"679","2016-02-29",10.82
"680","2016-03-01",10.77
"681","2016-03-02",10.89
"682","2016-03-03",10.91
"683","2016-03-04",11
"684","2016-03-07",11.31
"685","2016-03-08",10.92
"686","2016-03-09",11.09
"687","2016-03-10",11.09
"688","2016-03-11",11.75
"689","2016-03-14",11.56
"690","2016-03-15",11.57
"691","2016-03-16",12.06
"692","2016-03-17",12.44
"693","2016-03-18",12.31
"694","2016-03-21",12.38
"695","2016-03-22",12.64
"696","2016-03-23",12.54
"697","2016-03-24",12.5
"698","2016-03-28",12.85
"699","2016-03-29",12.86
"700","2016-03-30",12.75
"701","2016-03-31",12.77
"702","2016-04-01",13.03
"703","2016-04-04",12.76
"704","2016-04-05",12.61
"705","2016-04-06",12.77
"706","2016-04-07",12.59
"707","2016-04-08",12.41
"708","2016-04-11",12.29
