"","date","PEBK"
"1","2007-01-03",17.157576
"2","2007-01-04",16.975758
"3","2007-01-05",16.975758
"4","2007-01-08",17.236364
"5","2007-01-09",17.248486
"6","2007-01-10",17.412121
"7","2007-01-11",17.127274
"8","2007-01-12",17.030304
"9","2007-01-16",17.030304
"10","2007-01-17",17.048485
"11","2007-01-18",16.981817
"12","2007-01-19",16.733334
"13","2007-01-22",16.39394
"14","2007-01-23",16.484848
"15","2007-01-24",16.363636
"16","2007-01-25",16.69697
"17","2007-01-26",17.018183
"18","2007-01-29",16.969696
"19","2007-01-30",16.90909
"20","2007-01-31",16.860605
"21","2007-02-01",16.90909
"22","2007-02-02",16.90909
"23","2007-02-05",16.90909
"24","2007-02-06",16.818182
"25","2007-02-07",16.872726
"26","2007-02-08",16.872726
"27","2007-02-09",16.848484
"28","2007-02-12",17.030304
"29","2007-02-13",16.878788
"30","2007-02-14",16.878788
"31","2007-02-15",16.896969
"32","2007-02-16",16.727272
"33","2007-02-20",16.90909
"34","2007-02-21",16.866667
"35","2007-02-22",16.806061
"36","2007-02-23",16.781818
"37","2007-02-26",16.666666
"38","2007-02-27",16.575758
"39","2007-02-28",16.39394
"40","2007-03-01",16.200001
"41","2007-03-02",16.181818
"42","2007-03-05",16.060606
"43","2007-03-06",16.357576
"44","2007-03-07",16.6
"45","2007-03-08",16.660606
"46","2007-03-09",16.666666
"47","2007-03-12",16.90909
"48","2007-03-13",16.90303
"49","2007-03-14",16.739393
"50","2007-03-15",16.739393
"51","2007-03-16",16.563637
"52","2007-03-19",16.563637
"53","2007-03-20",16.387878
"54","2007-03-21",16.387878
"55","2007-03-22",16.442425
"56","2007-03-23",16.630302
"57","2007-03-26",16.727272
"58","2007-03-27",16.636364
"59","2007-03-28",16.387878
"60","2007-03-29",16.284849
"61","2007-03-30",16.272728
"62","2007-04-02",16.648485
"63","2007-04-03",16.969696
"64","2007-04-04",17.103031
"65","2007-04-05",16.927273
"66","2007-04-09",16.836363
"67","2007-04-10",16.81212
"68","2007-04-11",16.654545
"69","2007-04-12",16.460606
"70","2007-04-13",16.757576
"71","2007-04-16",16.799999
"72","2007-04-17",17.078789
"73","2007-04-18",17.078789
"74","2007-04-19",17.121212
"75","2007-04-20",17.472727
"76","2007-04-23",17.593939
"77","2007-04-24",17.581818
"78","2007-04-25",17.557575
"79","2007-04-26",17.636364
"80","2007-04-27",17.636364
"81","2007-04-30",17.454546
"82","2007-05-01",17.533333
"83","2007-05-02",17.60606
"84","2007-05-03",17.593939
"85","2007-05-04",17.478788
"86","2007-05-07",17.666666
"87","2007-05-08",17.545454
"88","2007-05-09",17.60606
"89","2007-05-10",17.666666
"90","2007-05-11",17.727272
"91","2007-05-14",17.666666
"92","2007-05-15",17.666666
"93","2007-05-16",17.345455
"94","2007-05-17",17.557575
"95","2007-05-18",17.442425
"96","2007-05-21",17.60606
"97","2007-05-22",17.557575
"98","2007-05-23",17.587879
"99","2007-05-24",17.593939
"100","2007-05-25",17.636364
"101","2007-05-29",17.666666
"102","2007-05-30",17.563637
"103","2007-05-31",17.884848
"104","2007-06-01",17.878788
"105","2007-06-04",17.878788
"106","2007-06-05",18.030304
"107","2007-06-06",18.109091
"108","2007-06-07",18.006062
"109","2007-06-08",17.878788
"110","2007-06-11",17.521212
"111","2007-06-12",17.424242
"112","2007-06-13",17.424242
"113","2007-06-14",17.666666
"114","2007-06-15",18.054546
"115","2007-06-18",18.00909
"116","2007-06-19",17.59091
"117","2007-06-20",17.727272
"118","2007-06-21",17.727272
"119","2007-06-22",17.981817
"120","2007-06-25",17.918182
"121","2007-06-26",18.127274
"122","2007-06-27",17.772728
"123","2007-06-28",18.036364
"124","2007-06-29",18
"125","2007-07-02",17.854546
"126","2007-07-03",18.136364
"127","2007-07-05",18.045454
"128","2007-07-06",17.781818
"129","2007-07-09",17.727272
"130","2007-07-10",18
"131","2007-07-11",18.027273
"132","2007-07-12",17.636364
"133","2007-07-13",17.954546
"134","2007-07-16",17.1
"135","2007-07-17",17.136364
"136","2007-07-18",17.09091
"137","2007-07-19",17.1
"138","2007-07-20",17.245455
"139","2007-07-23",17.045454
"140","2007-07-24",17.045454
"141","2007-07-25",17.045454
"142","2007-07-26",17.045454
"143","2007-07-27",16.736364
"144","2007-07-30",16.445454
"145","2007-07-31",16.463636
"146","2007-08-01",16.363636
"147","2007-08-02",16.363636
"148","2007-08-03",16.545454
"149","2007-08-06",16.118181
"150","2007-08-07",15.709091
"151","2007-08-08",16.036364
"152","2007-08-09",15.690909
"153","2007-08-10",15.681818
"154","2007-08-13",16.209091
"155","2007-08-14",16.136364
"156","2007-08-15",16.118181
"157","2007-08-16",15.681818
"158","2007-08-17",16.081818
"159","2007-08-20",16.200001
"160","2007-08-21",16.200001
"161","2007-08-22",15.881818
"162","2007-08-23",15.781818
"163","2007-08-24",15.909091
"164","2007-08-27",15.909091
"165","2007-08-28",15.927273
"166","2007-08-29",15.7
"167","2007-08-30",15.754545
"168","2007-08-31",15.9
"169","2007-09-04",15.909091
"170","2007-09-05",15.963636
"171","2007-09-06",15.963636
"172","2007-09-07",16.309092
"173","2007-09-10",16.309092
"174","2007-09-11",16.309092
"175","2007-09-12",16.309092
"176","2007-09-13",16.09091
"177","2007-09-14",16.363636
"178","2007-09-17",16.363636
"179","2007-09-18",15.909091
"180","2007-09-19",15.909091
"181","2007-09-20",15.818182
"182","2007-09-21",15.818182
"183","2007-09-24",16.054546
"184","2007-09-25",15.818182
"185","2007-09-26",15.9
"186","2007-09-27",15.9
"187","2007-09-28",15.9
"188","2007-10-01",15.9
"189","2007-10-02",15.909091
"190","2007-10-03",15.909091
"191","2007-10-04",15.572727
"192","2007-10-05",14.672728
"193","2007-10-08",14.618182
"194","2007-10-09",14.590909
"195","2007-10-10",14.563637
"196","2007-10-11",14.681818
"197","2007-10-12",14.818182
"198","2007-10-15",15.218182
"199","2007-10-16",14.963636
"200","2007-10-17",15.027273
"201","2007-10-18",15.009091
"202","2007-10-19",15.272727
"203","2007-10-22",15.145454
"204","2007-10-23",15.145454
"205","2007-10-24",15.145454
"206","2007-10-25",15.590909
"207","2007-10-26",15.590909
"208","2007-10-29",15.872727
"209","2007-10-30",15.909091
"210","2007-10-31",15.909091
"211","2007-11-01",15.654546
"212","2007-11-02",15.463636
"213","2007-11-05",15.390909
"214","2007-11-06",15.454545
"215","2007-11-07",15.209091
"216","2007-11-08",15.018182
"217","2007-11-09",14.918181
"218","2007-11-12",14.772727
"219","2007-11-13",14.645454
"220","2007-11-14",14.672728
"221","2007-11-15",14.563637
"222","2007-11-16",14.9
"223","2007-11-19",15.045455
"224","2007-11-20",15.090909
"225","2007-11-21",15
"226","2007-11-23",15.681818
"227","2007-11-26",15.290909
"228","2007-11-27",14.945455
"229","2007-11-28",15.227273
"230","2007-11-29",15.227273
"231","2007-11-30",15.227273
"232","2007-12-03",14.890909
"233","2007-12-04",13.936363
"234","2007-12-05",14.1
"235","2007-12-06",14.263637
"236","2007-12-07",14.263637
"237","2007-12-10",14.218182
"238","2007-12-11",14.390909
"239","2007-12-12",13.636364
"240","2007-12-13",13.636364
"241","2007-12-14",14.045455
"242","2007-12-17",14.536364
"243","2007-12-18",14.536364
"244","2007-12-19",14.536364
"245","2007-12-20",13.636364
"246","2007-12-21",13.645454
"247","2007-12-24",13.636364
"248","2007-12-26",13.818182
"249","2007-12-27",13.5
"250","2007-12-28",13.909091
"251","2007-12-31",13.636364
"252","2008-01-02",13.663636
"253","2008-01-03",13.636364
"254","2008-01-04",14
"255","2008-01-07",14
"256","2008-01-08",13.5
"257","2008-01-09",13.909091
"258","2008-01-10",14.090909
"259","2008-01-11",13.863636
"260","2008-01-14",13.863636
"261","2008-01-15",13.909091
"262","2008-01-16",13.636364
"263","2008-01-17",13.636364
"264","2008-01-18",13.636364
"265","2008-01-22",12.772727
"266","2008-01-23",12.5
"267","2008-01-24",12.272727
"268","2008-01-25",12.727273
"269","2008-01-28",12.227273
"270","2008-01-29",12.227273
"271","2008-01-30",12.727273
"272","2008-01-31",12.727273
"273","2008-02-01",12.272727
"274","2008-02-04",12.227273
"275","2008-02-05",12.227273
"276","2008-02-06",12.227273
"277","2008-02-07",12.227273
"278","2008-02-08",11.672728
"279","2008-02-11",11.818182
"280","2008-02-12",12.281818
"281","2008-02-13",12.518182
"282","2008-02-14",12.081819
"283","2008-02-15",11.818182
"284","2008-02-19",11.672728
"285","2008-02-20",11.545455
"286","2008-02-21",11.818182
"287","2008-02-22",11.681818
"288","2008-02-25",12.036364
"289","2008-02-26",11.818182
"290","2008-02-27",12.109091
"291","2008-02-28",12.109091
"292","2008-02-29",12.454545
"293","2008-03-03",13.036364
"294","2008-03-04",13.045455
"295","2008-03-05",12.390909
"296","2008-03-06",12.4
"297","2008-03-07",12.127273
"298","2008-03-10",12.127273
"299","2008-03-11",11.945455
"300","2008-03-12",12.272727
"301","2008-03-13",12.463636
"302","2008-03-14",12.745455
"303","2008-03-17",12.745455
"304","2008-03-18",12.745455
"305","2008-03-19",12.745455
"306","2008-03-20",11.636364
"307","2008-03-24",11.636364
"308","2008-03-25",12.172728
"309","2008-03-26",12.309091
"310","2008-03-27",11.536364
"311","2008-03-28",11.818182
"312","2008-03-31",12.090909
"313","2008-04-01",11.818182
"314","2008-04-02",11.372727
"315","2008-04-03",11.372727
"316","2008-04-04",11.681818
"317","2008-04-07",11.827272
"318","2008-04-08",12.236363
"319","2008-04-09",12.2
"320","2008-04-10",12.181818
"321","2008-04-11",11.218182
"322","2008-04-14",11.790909
"323","2008-04-15",12.136364
"324","2008-04-16",11.827272
"325","2008-04-17",11.809091
"326","2008-04-18",12.018182
"327","2008-04-21",12.272727
"328","2008-04-22",12.272727
"329","2008-04-23",11.681818
"330","2008-04-24",11.654546
"331","2008-04-25",11.863636
"332","2008-04-28",12.090909
"333","2008-04-29",12.272727
"334","2008-04-30",12.272727
"335","2008-05-01",12.5
"336","2008-05-02",12.9
"337","2008-05-05",12.690909
"338","2008-05-06",12.5
"339","2008-05-07",12.090909
"340","2008-05-08",12.727273
"341","2008-05-09",12.681818
"342","2008-05-12",12.818182
"343","2008-05-13",12.818182
"344","2008-05-14",12.581819
"345","2008-05-15",12.545455
"346","2008-05-16",12.045455
"347","2008-05-19",12.536364
"348","2008-05-20",12.045455
"349","2008-05-21",12.481818
"350","2008-05-22",12.072727
"351","2008-05-23",12.027273
"352","2008-05-27",11.990909
"353","2008-05-28",12.609091
"354","2008-05-29",11.290909
"355","2008-05-30",12.5
"356","2008-06-02",12.590909
"357","2008-06-03",12.581819
"358","2008-06-04",11.772727
"359","2008-06-05",11.809091
"360","2008-06-06",11.818182
"361","2008-06-09",11.818182
"362","2008-06-10",11.709091
"363","2008-06-11",11.727273
"364","2008-06-12",11.590909
"365","2008-06-13",11.754545
"366","2008-06-16",11.818182
"367","2008-06-17",11.454545
"368","2008-06-18",10.009091
"369","2008-06-19",10.318182
"370","2008-06-20",10.445455
"371","2008-06-23",10.409091
"372","2008-06-24",10
"373","2008-06-25",10
"374","2008-06-26",9.990909
"375","2008-06-27",10.063637
"376","2008-06-30",9.9
"377","2008-07-01",8.727273
"378","2008-07-02",8.645454
"379","2008-07-03",8.318182
"380","2008-07-07",8.209091
"381","2008-07-08",8.181818
"382","2008-07-09",8.181818
"383","2008-07-10",8.054545
"384","2008-07-11",8.190909
"385","2008-07-14",7.727273
"386","2008-07-15",6.727273
"387","2008-07-16",7.218182
"388","2008-07-17",8.390909
"389","2008-07-18",7.954545
"390","2008-07-21",10.445455
"391","2008-07-22",10.909091
"392","2008-07-23",10.136364
"393","2008-07-24",10.136364
"394","2008-07-25",10.672728
"395","2008-07-28",10.227273
"396","2008-07-29",10.454545
"397","2008-07-30",10.9
"398","2008-07-31",10.972727
"399","2008-08-01",11.181818
"400","2008-08-04",11.145454
"401","2008-08-05",10.054545
"402","2008-08-06",10.009091
"403","2008-08-07",10.018182
"404","2008-08-08",9.554545
"405","2008-08-11",9.554545
"406","2008-08-12",9.827272
"407","2008-08-13",10.681818
"408","2008-08-14",9.836364
"409","2008-08-15",9.836364
"410","2008-08-18",10.454545
"411","2008-08-19",10.454545
"412","2008-08-20",10.454545
"413","2008-08-21",10.381818
"414","2008-08-22",10.009091
"415","2008-08-25",10.454545
"416","2008-08-26",10.145454
"417","2008-08-27",10.154546
"418","2008-08-28",10.454545
"419","2008-08-29",10.090909
"420","2008-09-02",10.454545
"421","2008-09-03",10.454545
"422","2008-09-04",10.881818
"423","2008-09-05",10.363636
"424","2008-09-08",10.709091
"425","2008-09-09",10.227273
"426","2008-09-10",9.690909
"427","2008-09-11",9.781818
"428","2008-09-12",10.563637
"429","2008-09-15",10.545455
"430","2008-09-16",10.590909
"431","2008-09-17",10.363636
"432","2008-09-18",10.454545
"433","2008-09-19",10.418181
"434","2008-09-22",10.418181
"435","2008-09-23",10.681818
"436","2008-09-24",10.681818
"437","2008-09-25",10.363636
"438","2008-09-26",10.363636
"439","2008-09-29",10.363636
"440","2008-09-30",10.254545
"441","2008-10-01",10.254545
"442","2008-10-02",10.254545
"443","2008-10-03",10.909091
"444","2008-10-06",9.863636
"445","2008-10-07",10.681818
"446","2008-10-08",10.654546
"447","2008-10-09",9.918181
"448","2008-10-10",9.772727
"449","2008-10-13",9.772727
"450","2008-10-14",10.454545
"451","2008-10-15",10.454545
"452","2008-10-16",10.454545
"453","2008-10-17",10.654546
"454","2008-10-20",10.863636
"455","2008-10-21",10.909091
"456","2008-10-22",10.454545
"457","2008-10-23",10.8
"458","2008-10-24",9.318182
"459","2008-10-27",9.181818
"460","2008-10-28",9.181818
"461","2008-10-29",9.318182
"462","2008-10-30",9.318182
"463","2008-10-31",9.181818
"464","2008-11-03",9.181818
"465","2008-11-04",9.318182
"466","2008-11-05",10.454545
"467","2008-11-06",10.454545
"468","2008-11-07",10.454545
"469","2008-11-10",9.181818
"470","2008-11-11",10
"471","2008-11-12",10.454545
"472","2008-11-13",10.454545
"473","2008-11-14",10.454545
"474","2008-11-17",10.363636
"475","2008-11-18",10.363636
"476","2008-11-19",10.363636
"477","2008-11-20",10.336364
"478","2008-11-21",10.336364
"479","2008-11-24",9.318182
"480","2008-11-25",9.063637
"481","2008-11-26",8.918181
"482","2008-11-28",8.672728
"483","2008-12-01",8.690909
"484","2008-12-02",9.4
"485","2008-12-03",9.090909
"486","2008-12-04",9.4
"487","2008-12-05",9.4
"488","2008-12-08",7.954545
"489","2008-12-09",8.181818
"490","2008-12-10",9.1
"491","2008-12-11",9.090909
"492","2008-12-12",8.345454
"493","2008-12-15",8.363636
"494","2008-12-16",8.609091
