"","date","CIG"
"368","2008-06-18",10.318292
"369","2008-06-19",10.595992
"370","2008-06-20",10.409412
"371","2008-06-23",10.274901
"372","2008-06-24",10.114356
"373","2008-06-25",10.617687
"374","2008-06-26",10.535245
"375","2008-06-27",10.483176
"376","2008-06-30",10.6524
"377","2008-07-01",10.539584
"378","2008-07-02",10.344326
"379","2008-07-03",10.339988
"380","2008-07-07",10.062287
"381","2008-07-08",10.118695
"382","2008-07-09",10.101338
"383","2008-07-10",10.574297
"384","2008-07-11",10.674095
"385","2008-07-14",11.008203
"386","2008-07-15",11.112341
"387","2008-07-16",11.316277
"388","2008-07-17",10.999525
"389","2008-07-18",11.246852
"390","2008-07-21",11.403058
"391","2008-07-22",11.155731
"392","2008-07-23",10.795588
"393","2008-07-24",10.656739
"394","2008-07-25",11.051594
"395","2008-07-28",10.674095
"396","2008-07-29",10.635043
"397","2008-07-30",10.339988
"398","2008-07-31",10.305275
"399","2008-08-01",10.201138
"400","2008-08-04",10.240189
"401","2008-08-05",10.318292
"402","2008-08-06",10.027575
"403","2008-08-07",9.901742
"404","2008-08-08",9.715162
"405","2008-08-11",9.16844
"406","2008-08-12",9.181458
"407","2008-08-13",9.498209
"408","2008-08-14",9.363698
"409","2008-08-15",9.554617
"410","2008-08-18",9.289934
"411","2008-08-19",9.723841
"412","2008-08-20",9.932116
"413","2008-08-21",9.823639
"414","2008-08-22",9.710823
"415","2008-08-25",9.563295
"416","2008-08-26",9.624042
"417","2008-08-27",9.788926
"418","2008-08-28",9.81496
"419","2008-08-29",9.363698
"420","2008-09-02",9.099015
"421","2008-09-03",8.79528
"422","2008-09-04",8.409104
"423","2008-09-05",8.352696
"424","2008-09-08",8.153099
"425","2008-09-09",7.701837
"426","2008-09-10",7.658446
"427","2008-09-11",7.589021
"428","2008-09-12",7.710515
"429","2008-09-15",7.532613
"430","2008-09-16",7.602038
"431","2008-09-17",6.90345
"432","2008-09-18",7.129081
"433","2008-09-19",8.157438
"434","2008-09-22",8.209507
"435","2008-09-23",8.092353
"436","2008-09-24",8.183473
"437","2008-09-25",8.595684
"438","2008-09-26",8.634735
"439","2008-09-29",7.810314
"440","2008-09-30",8.56531
"441","2008-10-01",8.79962
"442","2008-10-02",8.127065
"443","2008-10-03",7.975198
"444","2008-10-06",7.107385
"445","2008-10-07",6.712531
"446","2008-10-08",5.944516
"447","2008-10-09",5.805666
"448","2008-10-10",5.692851
"449","2008-10-13",6.938162
"450","2008-10-14",7.146437
"451","2008-10-15",6.131096
"452","2008-10-16",6.790634
"453","2008-10-17",6.834024
"454","2008-10-20",7.211523
"455","2008-10-21",6.656123
"456","2008-10-22",5.653799
"457","2008-10-23",5.892447
"458","2008-10-24",5.614748
"459","2008-10-27",5.666816
"460","2008-10-28",6.612732
"461","2008-10-29",6.591037
"462","2008-10-30",6.985891
"463","2008-10-31",6.599715
"464","2008-11-03",7.13342
"465","2008-11-04",7.033621
"466","2008-11-05",6.426152
"467","2008-11-06",6.174487
"468","2008-11-07",6.981553
"469","2008-11-10",6.768939
"470","2008-11-11",6.66914
"471","2008-11-12",6.213538
"472","2008-11-13",7.27227
"473","2008-11-14",6.834024
"474","2008-11-17",6.942501
"475","2008-11-18",7.068334
"476","2008-11-19",6.729887
"477","2008-11-20",6.087706
"478","2008-11-21",6.938162
"479","2008-11-24",7.050978
"480","2008-11-25",7.059656
"481","2008-11-26",7.402442
"482","2008-11-28",6.868737
"483","2008-12-01",6.183165
"484","2008-12-02",6.708191
"485","2008-12-03",6.560663
"486","2008-12-04",6.157131
"487","2008-12-05",6.421813
"488","2008-12-08",6.313337
"489","2008-12-09",6.096384
"490","2008-12-10",6.005263
"491","2008-12-11",5.996585
"492","2008-12-12",6.25259
"493","2008-12-15",6.018281
"494","2008-12-16",6.473882
"495","2008-12-17",5.896787
"496","2008-12-18",5.671155
"497","2008-12-19",5.645121
"498","2008-12-22",5.60607
"499","2008-12-23",5.593052
"500","2008-12-24",5.580035
"501","2008-12-26",5.684173
"502","2008-12-29",5.666816
"503","2008-12-30",5.953195
"504","2008-12-31",5.961873
"505","2009-01-02",6.213538
"506","2009-01-05",6.174487
"507","2009-01-06",6.25259
"508","2009-01-07",6.139774
"509","2009-01-08",6.070349
"510","2009-01-09",6.239573
"511","2009-01-12",6.105062
"512","2009-01-13",6.170148
"513","2009-01-14",6.135435
"514","2009-01-15",6.265607
"515","2009-01-16",6.352388
"516","2009-01-20",5.78831
"517","2009-01-21",6.174487
"518","2009-01-22",5.888109
"519","2009-01-23",5.961873
"520","2009-01-26",5.931499
"521","2009-01-27",5.914143
"522","2009-01-28",6.126757
"523","2009-01-29",5.992246
"524","2009-01-30",5.896787
"525","2009-02-02",5.87943
"526","2009-02-03",5.827362
"527","2009-02-04",5.892447
"528","2009-02-05",5.935838
"529","2009-02-06",6.165809
"530","2009-02-09",6.304658
"531","2009-02-10",6.196182
"532","2009-02-11",6.144113
"533","2009-02-12",6.139774
"534","2009-02-13",6.196182
"535","2009-02-17",5.948855
"536","2009-02-18",5.870752
"537","2009-02-19",5.810006
"538","2009-02-20",5.844718
"539","2009-02-23",5.428168
"540","2009-02-24",5.783971
"541","2009-02-25",5.857735
"542","2009-02-26",5.870752
"543","2009-02-27",5.92716
"544","2009-03-02",5.632104
"545","2009-03-03",5.588713
"546","2009-03-04",5.814344
"547","2009-03-05",5.701529
"548","2009-03-06",5.87943
"549","2009-03-09",5.875092
"550","2009-03-10",6.144113
"551","2009-03-11",5.857735
"552","2009-03-12",5.996585
"553","2009-03-13",6.02262
"554","2009-03-16",6.000924
"555","2009-03-17",6.144113
"556","2009-03-18",6.48256
"557","2009-03-19",6.504256
"558","2009-03-20",6.144113
"559","2009-03-23",6.586698
"560","2009-03-24",6.408796
"561","2009-03-25",6.512934
"562","2009-03-26",6.799312
"563","2009-03-27",6.308998
"564","2009-03-30",6.352388
"565","2009-03-31",6.413135
"566","2009-04-01",6.85138
"567","2009-04-02",6.99457
"568","2009-04-03",7.276609
"569","2009-04-06",6.951179
"570","2009-04-07",6.764599
"571","2009-04-08",6.972874
"572","2009-04-09",7.098707
"573","2009-04-13",7.055316
"574","2009-04-14",6.656123
"575","2009-04-15",6.660462
"576","2009-04-16",6.85138
"577","2009-04-17",6.825346
"578","2009-04-20",6.582359
"579","2009-04-21",6.881754
"580","2009-04-22",6.781956
"581","2009-04-23",6.625749
"582","2009-04-24",6.491238
"583","2009-04-27",6.547646
"584","2009-04-28",6.76026
"585","2009-04-29",7.016265
"586","2009-04-30",6.53029
"587","2009-05-01",6.781956
"588","2009-05-04",6.964196
"589","2009-05-05",6.729887
"590","2009-05-06",6.699513
"591","2009-05-07",6.634428
"592","2009-05-08",6.738565
"593","2009-05-11",6.742904
"594","2009-05-12",6.998909
"595","2009-05-13",6.838363
"596","2009-05-14",6.985891
"597","2009-05-15",6.915382
"598","2009-05-18",7.105216
"599","2009-05-19",6.964196
"600","2009-05-20",6.882839
"601","2009-05-21",6.698429
"602","2009-05-22",6.85572
"603","2009-05-26",6.882839
"604","2009-05-27",6.871991
"605","2009-05-28",7.029282
"606","2009-05-29",7.175725
"607","2009-06-01",7.354712
"608","2009-06-02",7.343864
"609","2009-06-03",7.311321
"610","2009-06-04",7.62048
"611","2009-06-05",7.794042
"612","2009-06-08",7.66387
"613","2009-06-09",7.604208
"614","2009-06-10",7.701837
"615","2009-06-11",7.951333
"616","2009-06-12",8.119472
"617","2009-06-15",7.783195
"618","2009-06-16",7.484884
"619","2009-06-17",7.495731
"620","2009-06-18",7.47946
"621","2009-06-19",7.490308
"622","2009-06-22",7.143183
"623","2009-06-23",7.116064
"624","2009-06-24",7.175725
"625","2009-06-25",7.305897
"626","2009-06-26",7.463189
"627","2009-06-29",7.425221
"628","2009-06-30",7.289626
"629","2009-07-01",7.457765
"630","2009-07-02",7.300474
"631","2009-07-06",7.278778
"632","2009-07-07",7.061825
"633","2009-07-08",7.094368
"634","2009-07-09",7.191997
"635","2009-07-10",7.105216
"636","2009-07-13",7.197421
"637","2009-07-14",7.072673
"638","2009-07-15",7.305897
"639","2009-07-16",7.316745
"640","2009-07-17",7.300474
"641","2009-07-20",7.419798
"642","2009-07-21",7.392679
"643","2009-07-22",7.300474
"644","2009-07-23",7.441493
"645","2009-07-24",7.360136
"646","2009-07-27",7.425221
"647","2009-07-28",7.59336
"648","2009-07-29",7.690989
"649","2009-07-30",7.907942
"650","2009-07-31",7.745227
"651","2009-08-03",8.065233
"652","2009-08-04",8.293035
"653","2009-08-05",8.293035
"654","2009-08-06",8.401511
"655","2009-08-07",8.401511
"656","2009-08-10",8.282187
"657","2009-08-11",8.227948
"658","2009-08-12",8.222525
"659","2009-08-13",8.238796
"660","2009-08-14",8.162863
"661","2009-08-17",7.859128
"662","2009-08-18",7.9893
"663","2009-08-19",8.021843
"664","2009-08-20",8.010995
"665","2009-08-21",8.076081
"666","2009-08-24",8.135743
"667","2009-08-25",8.03269
"668","2009-08-26",8.016419
"669","2009-08-27",8.076081
"670","2009-08-28",7.978452
"671","2009-08-31",7.924214
"672","2009-09-01",7.772346
"673","2009-09-02",7.728956
"674","2009-09-03",7.826585
"675","2009-09-04",7.891671
"676","2009-09-08",8.027267
"677","2009-09-09",8.20083
"678","2009-09-10",8.331001
"679","2009-09-11",8.265915
"680","2009-09-14",8.17371
"681","2009-09-15",8.17371
"682","2009-09-16",8.379815
"683","2009-09-17",8.298458
"684","2009-09-18",8.28761
"685","2009-09-21",8.17371
"686","2009-09-22",8.13032
"687","2009-09-23",8.135743
"688","2009-09-24",7.951333
"689","2009-09-25",8.135743
"690","2009-09-28",8.157438
"691","2009-09-29",8.152015
"692","2009-09-30",8.24422
"693","2009-10-01",8.1032
"694","2009-10-02",8.141167
"695","2009-10-05",8.35812
"696","2009-10-06",8.396087
"697","2009-10-07",8.374392
"698","2009-10-08",8.42863
"699","2009-10-09",8.537107
"700","2009-10-12",8.737788
"701","2009-10-13",8.716093
"702","2009-10-14",9.101185
"703","2009-10-15",9.16627
"704","2009-10-16",9.177118
"705","2009-10-19",9.209661
"706","2009-10-20",9.003556
"707","2009-10-21",9.05237
"708","2009-10-22",9.063218
"709","2009-10-23",8.911351
"710","2009-10-26",8.905927
"711","2009-10-27",8.792027
"712","2009-10-28",8.45575
"713","2009-10-29",8.846265
"714","2009-10-30",8.564226
"715","2009-11-02",8.54253
"716","2009-11-03",8.623888
"717","2009-11-04",8.64016
"718","2009-11-05",8.82457
"719","2009-11-06",8.873384
"720","2009-11-09",9.3778
"721","2009-11-10",9.209661
"722","2009-11-11",9.16627
"723","2009-11-12",8.846265
"724","2009-11-13",9.095761
"725","2009-11-16",9.345257
"726","2009-11-17",9.616448
"727","2009-11-18",9.513395
"728","2009-11-19",9.356105
"729","2009-11-20",9.19339
"730","2009-11-23",9.242205
"731","2009-11-24",9.648992
"732","2009-11-25",9.670687
"733","2009-11-27",9.811707
"734","2009-11-30",9.752045
"735","2009-12-01",9.936455
"736","2009-12-02",10.37036
"737","2009-12-03",10.402904
"738","2009-12-04",10.419175
"739","2009-12-07",10.44087
"740","2009-12-08",10.337818
"741","2009-12-09",10.614433
"742","2009-12-10",10.712062
"743","2009-12-11",10.619857
"744","2009-12-14",10.516804
"745","2009-12-15",10.110017
"746","2009-12-16",9.855097
"747","2009-12-17",9.605601
"748","2009-12-18",9.3778
"749","2009-12-21",9.361528
"750","2009-12-22",9.366952
"751","2009-12-23",9.312715
"752","2009-12-24",9.459158
"753","2009-12-28",9.654415
"754","2009-12-29",9.800858
"755","2009-12-30",9.914759
"756","2009-12-31",9.795435
"757","2010-01-04",9.996117
"758","2010-01-05",10.164255
"759","2010-01-06",10.050355
"760","2010-01-07",9.81713
"761","2010-01-08",9.903912
"762","2010-01-11",9.833402
"763","2010-01-12",9.800858
"764","2010-01-13",9.714077
"765","2010-01-14",9.42119
"766","2010-01-15",9.23678
"767","2010-01-19",9.30729
"768","2010-01-20",9.160847
"769","2010-01-21",8.98186
"770","2010-01-22",8.748636
"771","2010-01-25",8.716093
"772","2010-01-26",9.05237
"773","2010-01-27",9.019827
"774","2010-01-28",8.987285
"775","2010-01-29",9.041523
"776","2010-02-01",9.2639
"777","2010-02-02",9.144575
"778","2010-02-03",8.933046
"779","2010-02-04",8.444901
"780","2010-02-05",8.802875
"781","2010-02-08",8.645583
"782","2010-02-09",8.911351
"783","2010-02-10",8.878808
"784","2010-02-11",9.204238
"785","2010-02-12",8.98186
"786","2010-02-16",9.046947
"787","2010-02-17",9.106608
"788","2010-02-18",9.209661
"789","2010-02-19",9.144575
"790","2010-02-22",8.976437
"791","2010-02-23",8.705245
"792","2010-02-24",8.716093
"793","2010-02-25",8.971013
"794","2010-02-26",8.878808
"795","2010-03-01",9.074065
"796","2010-03-02",9.05237
"797","2010-03-03",9.242205
"798","2010-03-04",9.269323
"799","2010-03-05",9.410343
"800","2010-03-08",9.258476
"801","2010-03-09",9.291018
"802","2010-03-10",9.40492
"803","2010-03-11",9.399495
"804","2010-03-12",9.356105
"805","2010-03-15",9.242205
"806","2010-03-16",9.291018
"807","2010-03-17",9.350681
"808","2010-03-18",9.014403
"809","2010-03-19",8.840841
"810","2010-03-22",8.878808
"811","2010-03-23",9.112033
"812","2010-03-24",9.112033
"813","2010-03-25",8.96559
"814","2010-03-26",8.96559
"815","2010-03-29",9.12288
"816","2010-03-30",9.171695
"817","2010-03-31",9.025251
"818","2010-04-01",9.155423
"819","2010-04-05",9.30729
"820","2010-04-06",9.274747
"821","2010-04-07",9.139152
"822","2010-04-08",9.046947
"823","2010-04-09",9.084913
"824","2010-04-12",9.05237
"825","2010-04-13",9.177118
"826","2010-04-14",9.339833
"827","2010-04-15",9.388648
"828","2010-04-16",9.328985
"829","2010-04-19",9.258476
"830","2010-04-20",9.345257
"831","2010-04-21",9.361528
"832","2010-04-22",9.432038
"833","2010-04-23",9.697806
"834","2010-04-26",9.77374
"835","2010-04-27",9.616448
"836","2010-04-28",9.86052
"837","2010-04-29",10.034083
"838","2010-04-30",8.75406
"839","2010-05-03",9.014403
"840","2010-05-04",8.656431
"841","2010-05-05",8.515411
"842","2010-05-06",8.005571
"843","2010-05-07",7.945909
"844","2010-05-10",8.645583
"845","2010-05-11",8.537107
"846","2010-05-12",8.645583
"847","2010-05-13",8.423206
"848","2010-05-14",8.227948
"849","2010-05-17",8.309306
"850","2010-05-18",8.222525
"851","2010-05-19",8.092353
"852","2010-05-20",7.680141
"853","2010-05-21",7.788618
"854","2010-05-24",7.701837
"855","2010-05-25",7.707261
"856","2010-05-26",7.799466
"857","2010-05-27",7.929638
"858","2010-05-28",7.794042
"859","2010-06-01",7.425221
"860","2010-06-02",7.392679
"861","2010-06-03",7.457765
"862","2010-06-04",7.22454
"863","2010-06-07",7.273355
"864","2010-06-08",7.398103
"865","2010-06-09",7.311321
"866","2010-06-10",7.658446
"867","2010-06-11",7.625903
"868","2010-06-14",7.615056
"869","2010-06-15",7.869976
"870","2010-06-16",7.886247
"871","2010-06-17",7.91879
"872","2010-06-18",7.951333
"873","2010-06-21",8.065233
"874","2010-06-22",7.994724
"875","2010-06-23",8.016419
"876","2010-06-24",8.005571
"877","2010-06-25",8.135743
"878","2010-06-28",8.233372
"879","2010-06-29",7.962181
"880","2010-06-30",7.956757
"881","2010-07-01",8.05981
"882","2010-07-02",8.146591
"883","2010-07-06",8.282187
"884","2010-07-07",8.28761
"885","2010-07-08",8.1032
"886","2010-07-09",8.20083
"887","2010-07-12",8.092353
"888","2010-07-13",8.168286
"889","2010-07-14",8.027267
"890","2010-07-15",7.940485
"891","2010-07-16",7.80489
"892","2010-07-19",7.739804
"893","2010-07-20",7.794042
"894","2010-07-21",7.761499
"895","2010-07-22",7.9893
"896","2010-07-23",8.03269
"897","2010-07-26",8.086928
"898","2010-07-27",8.168286
"899","2010-07-28",8.184558
"900","2010-07-29",8.265915
"901","2010-07-30",8.24422
"902","2010-08-02",8.271339
"903","2010-08-03",8.233372
"904","2010-08-04",8.24422
"905","2010-08-05",8.265915
"906","2010-08-06",8.233372
"907","2010-08-09",8.233372
"908","2010-08-10",8.195405
"909","2010-08-11",8.027267
"910","2010-08-12",8.000148
"911","2010-08-13",7.891671
"912","2010-08-16",7.994724
"913","2010-08-17",8.000148
"914","2010-08-18",7.978452
"915","2010-08-19",7.929638
"916","2010-08-20",8.184558
"917","2010-08-23",8.021843
"918","2010-08-24",8.184558
"919","2010-08-25",8.336425
"920","2010-08-26",8.493716
"921","2010-08-27",8.916775
"922","2010-08-30",8.905927
"923","2010-08-31",8.943893
"924","2010-09-01",9.030675
"925","2010-09-02",8.786603
"926","2010-09-03",8.846265
"927","2010-09-07",8.72694
"928","2010-09-08",8.515411
"929","2010-09-09",8.591345
"930","2010-09-10",8.732365
"931","2010-09-13",8.79745
"932","2010-09-14",8.873384
