"","date","EVA"
"165","2015-12-21",14.27
"166","2015-12-22",15.65
"167","2015-12-23",16.870001
"168","2015-12-24",17.09
"169","2015-12-28",16.870001
"170","2015-12-29",16.889999
"171","2015-12-30",17.15
"172","2015-12-31",18.15
"173","2016-01-04",17.690001
"174","2016-01-05",17.610001
"175","2016-01-06",17.74
"176","2016-01-07",17.57
"177","2016-01-08",17.01
"178","2016-01-11",15.86
"179","2016-01-12",15.95
"180","2016-01-13",16.23
"181","2016-01-14",15.72
"182","2016-01-15",15.45
"183","2016-01-19",15.17
"184","2016-01-20",14.09
"185","2016-01-21",14.72
"186","2016-01-22",16.309999
"187","2016-01-25",17.34
"188","2016-01-26",17.43
"189","2016-01-27",17.379999
"190","2016-01-28",17.73
"191","2016-01-29",18.940001
"192","2016-02-01",18.450001
"193","2016-02-02",18.33
"194","2016-02-03",18.190001
"195","2016-02-04",19.25
"196","2016-02-05",18.870001
"197","2016-02-08",18.440001
"198","2016-02-09",17.959999
"199","2016-02-10",17.969999
"200","2016-02-11",18.32
"201","2016-02-12",17.92
"202","2016-02-16",18.1
"203","2016-02-17",18.42
"204","2016-02-18",18.58
"205","2016-02-19",18.299999
"206","2016-02-22",18.700001
"207","2016-02-23",18.549999
"208","2016-02-24",18.610001
"209","2016-02-25",19.049999
"210","2016-02-26",18.66
"211","2016-02-29",19.389999
"212","2016-03-01",19.639999
"213","2016-03-02",19.84
"214","2016-03-03",20.98
"215","2016-03-04",20.370001
"216","2016-03-07",21.139999
"217","2016-03-08",19.75
"218","2016-03-09",19.709999
"219","2016-03-10",21.09
"220","2016-03-11",21.950001
"221","2016-03-14",20.030001
"222","2016-03-15",20.5
"223","2016-03-16",21.01
"224","2016-03-17",21.440001
"225","2016-03-18",21.629999
"226","2016-03-21",21.860001
"227","2016-03-22",21.459999
"228","2016-03-23",21.33
"229","2016-03-24",21.49
"230","2016-03-28",21.889999
"231","2016-03-29",21.940001
"232","2016-03-30",21.879999
"233","2016-03-31",21.719999
"234","2016-04-01",20.940001
"235","2016-04-04",20.959999
"236","2016-04-05",21.040001
"237","2016-04-06",21.25
"238","2016-04-07",21.459999
"239","2016-04-08",20.91
"240","2016-04-11",21.25
"241","2016-04-12",21.26
"242","2016-04-13",21.299999
"243","2016-04-14",21.08
"244","2016-04-15",21
"245","2016-04-18",21.120001
"246","2016-04-19",21.26
"247","2016-04-20",21
"248","2016-04-21",20.959999
"249","2016-04-22",21
"250","2016-04-25",21.040001
"251","2016-04-26",21.139999
"252","2016-04-27",22.67
"253","2016-04-28",23.200001
"254","2016-04-29",22.709999
"255","2016-05-02",22.74
"256","2016-05-03",21.719999
"257","2016-05-04",22.57
"258","2016-05-05",22.059999
"259","2016-05-06",22.09
"260","2016-05-09",22.34
"261","2016-05-10",23
"262","2016-05-11",22.83
"263","2016-05-12",21.610001
"264","2016-05-13",21.889999
"265","2016-05-16",21.83
"266","2016-05-17",22.58
"267","2016-05-18",22.190001
"268","2016-05-19",22.49
"269","2016-05-20",23
"270","2016-05-23",23.059999
"271","2016-05-24",23.99
"272","2016-05-25",23.190001
"273","2016-05-26",22.780001
"274","2016-05-27",22.85
"275","2016-05-31",22.879999
"276","2016-06-01",22.83
"277","2016-06-02",24.200001
"278","2016-06-03",24.200001
"279","2016-06-06",24.200001
"280","2016-06-07",24.25
"281","2016-06-08",24.5
"282","2016-06-09",24.200001
"283","2016-06-10",23.950001
"284","2016-06-13",23.360001
"285","2016-06-14",22.35
"286","2016-06-15",22.15
"287","2016-06-16",22.040001
"288","2016-06-17",22.219999
"289","2016-06-20",22.9
"290","2016-06-21",23.110001
"291","2016-06-22",23.02
"292","2016-06-23",23.15
"293","2016-06-24",22.469999
"294","2016-06-27",19.809999
"295","2016-06-28",21.280001
"296","2016-06-29",21.879999
"297","2016-06-30",22.76
"298","2016-07-01",23.84
"299","2016-07-05",22.559999
"300","2016-07-06",22.129999
"301","2016-07-07",22.02
"302","2016-07-08",22.209999
"303","2016-07-11",22.48
"304","2016-07-12",23.17
"305","2016-07-13",23.09
"306","2016-07-14",22.879999
"307","2016-07-15",22.379999
"308","2016-07-18",22.01
"309","2016-07-19",22.01
"310","2016-07-20",22.15
"311","2016-07-21",22.190001
"312","2016-07-22",21.709999
"313","2016-07-25",21.52
"314","2016-07-26",21.15
"315","2016-07-27",21.83
"316","2016-07-28",21.200001
"317","2016-07-29",21.82
"318","2016-08-01",21.950001
"319","2016-08-02",21.92
"320","2016-08-03",22.42
"321","2016-08-04",23.42
"322","2016-08-05",23.559999
"323","2016-08-08",24.83
"324","2016-08-09",24.66
"325","2016-08-10",24.49
"326","2016-08-11",23.75
"327","2016-08-12",23
"328","2016-08-15",23.57
"329","2016-08-16",24.1
"330","2016-08-17",24.209999
"331","2016-08-18",24.18
"332","2016-08-19",24.26
"333","2016-08-22",24.6
"334","2016-08-23",24.57
"335","2016-08-24",24.35
"336","2016-08-25",24.41
"337","2016-08-26",24.440001
"338","2016-08-29",25.33
"339","2016-08-30",25.299999
"340","2016-08-31",25.469999
"341","2016-09-01",25.32
"342","2016-09-02",25.280001
"343","2016-09-06",25.15
"344","2016-09-07",24.809999
"345","2016-09-08",24.77
"346","2016-09-09",24.110001
"347","2016-09-12",25.76
"348","2016-09-13",25.9
"349","2016-09-14",26.950001
"350","2016-09-15",26.799999
"351","2016-09-16",27
"352","2016-09-19",26.85
"353","2016-09-20",26.610001
"354","2016-09-21",26.5
"355","2016-09-22",26.110001
"356","2016-09-23",26.209999
"357","2016-09-26",26.790001
"358","2016-09-27",27.190001
"359","2016-09-28",27.75
"360","2016-09-29",27.870001
"361","2016-09-30",26.99
"362","2016-10-03",26.91
"363","2016-10-04",26.76
"364","2016-10-05",27.01
"365","2016-10-06",27.6
"366","2016-10-07",27.15
"367","2016-10-10",27.42
"368","2016-10-11",27.049999
"369","2016-10-12",26.93
"370","2016-10-13",26.52
"371","2016-10-14",26.450001
"372","2016-10-17",26.799999
"373","2016-10-18",27.469999
"374","2016-10-19",27.190001
"375","2016-10-20",26.889999
"376","2016-10-21",27.93
"377","2016-10-24",27.459999
"378","2016-10-25",27.693001
"379","2016-10-26",27.186001
"380","2016-10-27",27.65
"381","2016-10-28",27.23
"382","2016-10-31",27.25
"383","2016-11-01",26.85
"384","2016-11-02",28.049999
"385","2016-11-03",27.25
"386","2016-11-04",27
"387","2016-11-07",28.1
"388","2016-11-08",28.9
"389","2016-11-09",27.65
"390","2016-11-10",26.5
"391","2016-11-11",25.9
"392","2016-11-14",25.299999
"393","2016-11-15",26.049999
"394","2016-11-16",26.15
"395","2016-11-17",26.799999
"396","2016-11-18",26.549999
"397","2016-11-21",26.549999
"398","2016-11-22",26.5
"399","2016-11-23",27.450001
"400","2016-11-25",27.299999
"401","2016-11-28",28
"402","2016-11-29",27.85
"403","2016-11-30",28.200001
"404","2016-12-01",28.049999
"405","2016-12-02",28.6
"406","2016-12-05",28.549999
"407","2016-12-06",28.4
"408","2016-12-07",28.450001
"409","2016-12-08",27.75
"410","2016-12-09",27.799999
"411","2016-12-12",27.299999
"412","2016-12-13",27.1
"413","2016-12-14",26.6
"414","2016-12-15",26.4
"415","2016-12-16",26
"416","2016-12-19",25.75
"417","2016-12-20",26.85
"418","2016-12-21",26.85
"419","2016-12-22",26.700001
"420","2016-12-23",26.9
"421","2016-12-27",26.950001
"422","2016-12-28",26.75
"423","2016-12-29",26.549999
"424","2016-12-30",26.799999
"425","2017-01-03",26.75
"426","2017-01-04",27.200001
"427","2017-01-05",27.200001
"428","2017-01-06",27.700001
"429","2017-01-09",27.299999
"430","2017-01-10",27.75
"431","2017-01-11",27.450001
"432","2017-01-12",27.25
"433","2017-01-13",27.75
"434","2017-01-17",27.9
"435","2017-01-18",27.700001
"436","2017-01-19",27.5
"437","2017-01-20",27.25
"438","2017-01-23",26.799999
"439","2017-01-24",26.950001
"440","2017-01-25",26.950001
"441","2017-01-26",26.700001
"442","2017-01-27",26.5
"443","2017-01-30",26.299999
"444","2017-01-31",25.9
"445","2017-02-01",25.25
"446","2017-02-02",25
"447","2017-02-03",26.549999
"448","2017-02-06",26.75
"449","2017-02-07",27.450001
"450","2017-02-08",28
"451","2017-02-09",28.35
"452","2017-02-10",28.200001
"453","2017-02-13",27.15
"454","2017-02-14",27.549999
"455","2017-02-15",28.049999
"456","2017-02-16",27.299999
"457","2017-02-17",27.15
"458","2017-02-21",28
"459","2017-02-22",27.950001
"460","2017-02-23",28.5
"461","2017-02-24",27.75
"462","2017-02-27",27.75
"463","2017-02-28",27.200001
"464","2017-03-01",27.5
"465","2017-03-02",27.75
"466","2017-03-03",28.4
"467","2017-03-06",29.4
"468","2017-03-07",29.200001
"469","2017-03-08",28.75
"470","2017-03-09",28.950001
"471","2017-03-10",29.1
"472","2017-03-13",29.049999
"473","2017-03-14",28.6
"474","2017-03-15",28.549999
"475","2017-03-16",28.5
"476","2017-03-17",28.35
"477","2017-03-20",28.9
"478","2017-03-21",28.5
"479","2017-03-22",28.1
"480","2017-03-23",27.700001
"481","2017-03-24",27.549999
"482","2017-03-27",27.9
"483","2017-03-28",28.1
"484","2017-03-29",28.4
"485","2017-03-30",27.549999
"486","2017-03-31",28.1
"487","2017-04-03",27.65
"488","2017-04-04",28.200001
"489","2017-04-05",28
"490","2017-04-06",28.4
"491","2017-04-07",27.950001
"492","2017-04-10",29.200001
"493","2017-04-11",29.15
"494","2017-04-12",28.450001
"495","2017-04-13",28.200001
"496","2017-04-17",28.9
"497","2017-04-18",29.450001
"498","2017-04-19",29.049999
"499","2017-04-20",29.4
"500","2017-04-21",29.4
"501","2017-04-24",29.299999
"502","2017-04-25",29.5
"503","2017-04-26",29.65
"504","2017-04-27",29.950001
"505","2017-04-28",29.15
"506","2017-05-01",28
"507","2017-05-02",27.35
"508","2017-05-03",28
"509","2017-05-04",27.75
"510","2017-05-05",28.35
"511","2017-05-08",28.25
"512","2017-05-09",28.049999
"513","2017-05-10",27.85
"514","2017-05-11",28.4
"515","2017-05-12",28.4
"516","2017-05-15",28.9
"517","2017-05-16",28.15
"518","2017-05-17",27.65
"519","2017-05-18",28.1
"520","2017-05-19",27.75
"521","2017-05-22",27.85
"522","2017-05-23",27.9
"523","2017-05-24",27.6
"524","2017-05-25",27.799999
"525","2017-05-26",27.9
"526","2017-05-30",27.9
"527","2017-05-31",28.1
"528","2017-06-01",27.9
"529","2017-06-02",27.549999
"530","2017-06-05",27.549999
"531","2017-06-06",27.75
"532","2017-06-07",26.450001
"533","2017-06-08",26.950001
"534","2017-06-09",27.6
"535","2017-06-12",27.5
"536","2017-06-13",27.549999
"537","2017-06-14",27.950001
"538","2017-06-15",27.65
"539","2017-06-16",28.200001
"540","2017-06-19",27.25
"541","2017-06-20",27.4
"542","2017-06-21",26.799999
"543","2017-06-22",26.85
"544","2017-06-23",27.15
"545","2017-06-26",27.35
"546","2017-06-27",27.299999
"547","2017-06-28",27.700001
"548","2017-06-29",27.6
"549","2017-06-30",27.5
"550","2017-07-03",27.35
"551","2017-07-05",27.5
"552","2017-07-06",27.6
"553","2017-07-07",27.450001
"554","2017-07-10",27.549999
"555","2017-07-11",27.65
"556","2017-07-12",27.9
"557","2017-07-13",27.950001
"558","2017-07-14",28.1
"559","2017-07-17",28.35
"560","2017-07-18",28.4
"561","2017-07-19",28.700001
"562","2017-07-20",28.549999
"563","2017-07-21",28.5
"564","2017-07-24",28.74
"565","2017-07-25",28.65
"566","2017-07-26",28.799999
"567","2017-07-27",28.799999
"568","2017-07-28",29
"569","2017-07-31",28.9
"570","2017-08-01",29.049999
"571","2017-08-02",29.75
"572","2017-08-03",29.450001
"573","2017-08-04",29.9
"574","2017-08-07",29.75
"575","2017-08-08",29.65
"576","2017-08-09",30.1
"577","2017-08-10",30
"578","2017-08-11",28.950001
"579","2017-08-14",29.156
"580","2017-08-15",29.4
"581","2017-08-16",28.700001
"582","2017-08-17",28.4
"583","2017-08-18",28.6
"584","2017-08-21",28.799999
"585","2017-08-22",28.700001
"586","2017-08-23",28.75
"587","2017-08-24",28.799999
"588","2017-08-25",28.65
"589","2017-08-28",29.299999
"590","2017-08-29",29
"591","2017-08-30",29.1
"592","2017-08-31",29.15
"593","2017-09-01",29
"594","2017-09-05",29
"595","2017-09-06",28.855
"596","2017-09-07",29.1
"597","2017-09-08",28.9
"598","2017-09-11",29.1
"599","2017-09-12",29
"600","2017-09-13",28.85
"601","2017-09-14",29
"602","2017-09-15",28.950001
"603","2017-09-18",28.75
"604","2017-09-19",28.5
"605","2017-09-20",28.6
"606","2017-09-21",28.75
"607","2017-09-22",28.75
"608","2017-09-25",29.25
"609","2017-09-26",29.299999
"610","2017-09-27",29.549999
"611","2017-09-28",29.65
"612","2017-09-29",29.549999
"613","2017-10-02",29.549999
"614","2017-10-03",29.799999
"615","2017-10-04",29.75
"616","2017-10-05",30.25
"617","2017-10-06",30.5
"618","2017-10-09",30.65
"619","2017-10-10",30.799999
"620","2017-10-11",31.450001
"621","2017-10-12",30.9
"622","2017-10-13",30.549999
"623","2017-10-16",30.35
"624","2017-10-17",30.65
"625","2017-10-18",30.525
"626","2017-10-19",30.35
"627","2017-10-20",30.4
"628","2017-10-23",30.15
"629","2017-10-24",30
"630","2017-10-25",29.35
"631","2017-10-26",29.049999
"632","2017-10-27",29.4
"633","2017-10-30",29.200001
"634","2017-10-31",27.700001
"635","2017-11-01",29
"636","2017-11-02",29.049999
"637","2017-11-03",29.35
"638","2017-11-06",29.1
"639","2017-11-07",29.1
"640","2017-11-08",29.15
"641","2017-11-09",28.950001
"642","2017-11-10",29.049999
"643","2017-11-13",28.700001
"644","2017-11-14",27.950001
"645","2017-11-15",27.875
"646","2017-11-16",28.6
"647","2017-11-17",28.450001
"648","2017-11-20",28.4
"649","2017-11-21",27.9
"650","2017-11-22",28.1
"651","2017-11-24",28.15
"652","2017-11-27",27.549999
"653","2017-11-28",27.35
"654","2017-11-29",27.5
"655","2017-11-30",27.85
"656","2017-12-01",27.799999
"657","2017-12-04",27.85
"658","2017-12-05",28
"659","2017-12-06",27.75
"660","2017-12-07",27.5
"661","2017-12-08",27.15
"662","2017-12-11",27.549999
"663","2017-12-12",27.4
"664","2017-12-13",27.5
"665","2017-12-14",27.299999
"666","2017-12-15",27.15
"667","2017-12-18",28
"668","2017-12-19",27.799999
"669","2017-12-20",27.75
"670","2017-12-21",27.950001
"671","2017-12-22",28
"672","2017-12-26",27.9
"673","2017-12-27",27.799999
"674","2017-12-28",27.549999
"675","2017-12-29",27.65
"676","2018-01-02",27.75
"677","2018-01-03",28.200001
"678","2018-01-04",27.9
"679","2018-01-05",27.85
"680","2018-01-08",28.4
"681","2018-01-09",29.25
"682","2018-01-10",28.700001
"683","2018-01-11",28.6
"684","2018-01-12",28.549999
"685","2018-01-16",28.6
"686","2018-01-17",28.5
"687","2018-01-18",28.200001
"688","2018-01-19",28.6
"689","2018-01-22",28.75
"690","2018-01-23",28.799999
"691","2018-01-24",28.950001
"692","2018-01-25",28.85
"693","2018-01-26",28.799999
"694","2018-01-29",28.049999
"695","2018-01-30",28.200001
"696","2018-01-31",28.65
"697","2018-02-01",28.6
"698","2018-02-02",28.200001
"699","2018-02-05",27.299999
"700","2018-02-06",27.799999
"701","2018-02-07",27.5
"702","2018-02-08",27.299999
"703","2018-02-09",27.25
"704","2018-02-12",27.799999
"705","2018-02-13",27.950001
"706","2018-02-14",27.75
"707","2018-02-15",27.450001
"708","2018-02-16",27.700001
"709","2018-02-20",26.5
"710","2018-02-21",27.15
"711","2018-02-22",27
"712","2018-02-23",26.9
"713","2018-02-26",27.1
"714","2018-02-27",26.799999
"715","2018-02-28",26.799999
"716","2018-03-01",26.6
"717","2018-03-02",26.950001
"718","2018-03-05",26.6
"719","2018-03-06",26.4
"720","2018-03-07",26.75
"721","2018-03-08",26.450001
"722","2018-03-09",26.450001
"723","2018-03-12",26.35
"724","2018-03-13",26.15
"725","2018-03-14",26.049999
"726","2018-03-15",26.299999
"727","2018-03-16",25.1
"728","2018-03-19",25.950001
"729","2018-03-20",25.65
"730","2018-03-21",26.1
"731","2018-03-22",26.1
"732","2018-03-23",25.65
"733","2018-03-26",27
"734","2018-03-27",26.9
"735","2018-03-28",26.85
"736","2018-03-29",27.4
"737","2018-04-02",27.1
"738","2018-04-03",27.35
"739","2018-04-04",27.35
"740","2018-04-05",27.65
"741","2018-04-06",27.799999
"742","2018-04-09",27.65
"743","2018-04-10",28
"744","2018-04-11",27.85
"745","2018-04-12",27.799999
"746","2018-04-13",27.9
"747","2018-04-16",27.85
"748","2018-04-17",27.700001
"749","2018-04-18",27.65
"750","2018-04-19",27.5
"751","2018-04-20",27.75
"752","2018-04-23",27.75
"753","2018-04-24",27.25
"754","2018-04-25",27.6
"755","2018-04-26",27.549999
"756","2018-04-27",27.4
"757","2018-04-30",27.549999
"758","2018-05-01",27.9
"759","2018-05-02",28.049999
"760","2018-05-03",28
"761","2018-05-04",27.950001
"762","2018-05-07",28.5
"763","2018-05-08",28.549999
"764","2018-05-09",29.299999
"765","2018-05-10",29.799999
"766","2018-05-11",29.700001
"767","2018-05-14",29.299999
"768","2018-05-15",29.450001
"769","2018-05-16",29.35
"770","2018-05-17",29.9
"771","2018-05-18",30.549999
"772","2018-05-21",30.4
"773","2018-05-22",30.25
"774","2018-05-23",30.950001
"775","2018-05-24",30.85
"776","2018-05-25",30.85
"777","2018-05-29",30.950001
"778","2018-05-30",31.200001
"779","2018-05-31",30.299999
"780","2018-06-01",30.5
"781","2018-06-04",30.299999
"782","2018-06-05",30.4
"783","2018-06-06",30.299999
"784","2018-06-07",30.75
"785","2018-06-08",30.450001
"786","2018-06-11",30.049999
"787","2018-06-12",29.1
"788","2018-06-13",29.1
"789","2018-06-14",29.25
"790","2018-06-15",29.25
"791","2018-06-18",29.450001
"792","2018-06-19",28.950001
"793","2018-06-20",28.6
"794","2018-06-21",28.450001
"795","2018-06-22",28.9
"796","2018-06-25",28.700001
"797","2018-06-26",28.65
"798","2018-06-27",28.950001
"799","2018-06-28",28.75
"800","2018-06-29",29.1
"801","2018-07-02",28.75
"802","2018-07-03",28.65
"803","2018-07-05",29.049999
"804","2018-07-06",29
"805","2018-07-09",28.6
"806","2018-07-10",28.799999
"807","2018-07-11",28.6
"808","2018-07-12",28.6
"809","2018-07-13",28.65
"810","2018-07-16",28.549999
"811","2018-07-17",28.6
"812","2018-07-18",29.299999
"813","2018-07-19",29.35
"814","2018-07-20",29.1
"815","2018-07-23",28.9
"816","2018-07-24",28.950001
"817","2018-07-25",29.25
"818","2018-07-26",29.200001
"819","2018-07-27",29.299999
"820","2018-07-30",28.950001
"821","2018-07-31",29.25
"822","2018-08-01",29.35
"823","2018-08-02",29.549999
"824","2018-08-03",29.4
"825","2018-08-06",29.450001
"826","2018-08-07",29.6
"827","2018-08-08",29.75
"828","2018-08-09",32
"829","2018-08-10",31.950001
"830","2018-08-13",31.549999
"831","2018-08-14",30.5
"832","2018-08-15",30.5
"833","2018-08-16",30.65
"834","2018-08-17",30.85
"835","2018-08-20",31.4
"836","2018-08-21",32
"837","2018-08-22",32.25
"838","2018-08-23",32.549999
"839","2018-08-24",32.549999
"840","2018-08-27",32.900002
"841","2018-08-28",33
"842","2018-08-29",32.599998
"843","2018-08-30",32.630001
"844","2018-08-31",32
"845","2018-09-04",32.049999
"846","2018-09-05",32.299999
"847","2018-09-06",32.099998
"848","2018-09-07",32.099998
"849","2018-09-10",31.85
"850","2018-09-11",31.75
"851","2018-09-12",31.450001
"852","2018-09-13",31.200001
"853","2018-09-14",31.15
"854","2018-09-17",30.85
"855","2018-09-18",31.5
"856","2018-09-19",31.1
"857","2018-09-20",30.950001
"858","2018-09-21",31.25
"859","2018-09-24",32.049999
"860","2018-09-25",32
"861","2018-09-26",31.65
"862","2018-09-27",32.049999
"863","2018-09-28",31.799999
"864","2018-10-01",32.169998
"865","2018-10-02",32.080002
"866","2018-10-03",32.330002
"867","2018-10-04",32.349998
"868","2018-10-05",32.349998
"869","2018-10-08",32.009998
"870","2018-10-09",31.540001
"871","2018-10-10",30.35
"872","2018-10-11",30.6
"873","2018-10-12",30.370001
"874","2018-10-15",30.9
"875","2018-10-16",31.049999
"876","2018-10-17",30.629999
"877","2018-10-18",31
"878","2018-10-19",31.370001
"879","2018-10-22",31.379999
"880","2018-10-23",31.540001
"881","2018-10-24",30.4
"882","2018-10-25",30.219999
"883","2018-10-26",30.540001
"884","2018-10-29",30.07
"885","2018-10-30",30.16
"886","2018-10-31",30.02
"887","2018-11-01",30.27
"888","2018-11-02",30.52
"889","2018-11-05",30.299999
"890","2018-11-06",30.82
"891","2018-11-07",30.809999
"892","2018-11-08",30.66
"893","2018-11-09",30.85
"894","2018-11-12",30.5
"895","2018-11-13",30.4
"896","2018-11-14",29.379999
"897","2018-11-15",29.57
"898","2018-11-16",29.5
"899","2018-11-19",29.5
"900","2018-11-20",29.110001
"901","2018-11-21",28.85
"902","2018-11-23",28.35
"903","2018-11-26",28.49
"904","2018-11-27",28.41
"905","2018-11-28",28.629999
"906","2018-11-29",28.35
"907","2018-11-30",28.73
"908","2018-12-03",28.5
"909","2018-12-04",28.540001
"910","2018-12-06",28.139999
"911","2018-12-07",28.24
"912","2018-12-10",28.99
"913","2018-12-11",28.76
"914","2018-12-12",28.5
"915","2018-12-13",28.040001
"916","2018-12-14",27.690001
"917","2018-12-17",27.030001
"918","2018-12-18",27.129999
"919","2018-12-19",26.799999
"920","2018-12-20",25.940001
"921","2018-12-21",27.120001
"922","2018-12-24",27.059999
"923","2018-12-26",27.43
"924","2018-12-27",27.299999
"925","2018-12-28",27.549999
"926","2018-12-31",27.75
"927","2019-01-02",28.290001
"928","2019-01-03",28.059999
"929","2019-01-04",28.559999
"930","2019-01-07",28.780001
"931","2019-01-08",29.17
"932","2019-01-09",29.709999
"933","2019-01-10",29.34
"934","2019-01-11",29.15
"935","2019-01-14",29.559999
"936","2019-01-15",29.52
"937","2019-01-16",29.450001
"938","2019-01-17",29.6
"939","2019-01-18",29.85
"940","2019-01-22",29.799999
"941","2019-01-23",29.49
"942","2019-01-24",29.459999
"943","2019-01-25",29.58
"944","2019-01-28",29.5
"945","2019-01-29",29.879999
"946","2019-01-30",30.16
"947","2019-01-31",30.299999
"948","2019-02-01",30.32
"949","2019-02-04",30.09
"950","2019-02-05",30.25
"951","2019-02-06",30
"952","2019-02-07",29.799999
"953","2019-02-08",29.799999
"954","2019-02-11",29.799999
"955","2019-02-12",29.91
"956","2019-02-13",29.99
"957","2019-02-14",29.09
"958","2019-02-15",29
"959","2019-02-19",29
"960","2019-02-20",28.75
"961","2019-02-21",28.950001
"962","2019-02-22",28.700001
"963","2019-02-25",29
"964","2019-02-26",29.780001
"965","2019-02-27",29.9
"966","2019-02-28",30.049999
"967","2019-03-01",30.15
"968","2019-03-04",29.99
"969","2019-03-05",29.809999
"970","2019-03-06",29.620001
"971","2019-03-07",29.559999
"972","2019-03-08",29.700001
"973","2019-03-11",29.85
"974","2019-03-12",29.709999
"975","2019-03-13",29.77
"976","2019-03-14",29.700001
"977","2019-03-15",29.68
"978","2019-03-18",29.700001
